,V1,
c,2.196E+12,
c,N/A,
c,5.25988E+11,
c,3445000000,
c,50025000000,
c,N/A,
c,N/A,
c,4.30751E+11,
c,N/A,
c,N/A,
c,7183000000,
c,1.8618E+13,
c,1.0771E+13,
c,4.103E+12,
c,3.05892E+11,
c,3.16488E+11,
c,2.1524E+13,
c,1.786E+12,
c,2.075E+12,
c,2.28548E+11,
c,12541000000,
c,43545000000,
c,40923000000,
c,1.283E+12,
c,6.11375E+11,
c,6.83212E+11,
c,1.1086E+13,
c,42934000000,
c,9452000000,
c,1.142E+12,
c,4.139E+12,
c,1.858E+12,
c,2.32699E+11,
c,13634000000,
c,78846000000,
c,12191000000,
c,3.5793E+13,
c,3.95949E+11,
c,1.70983E+11,
c,N/A,
c,96084000000,
c,1.1264E+13,
c,7.89642E+11,
c,21766000000,
c,1.25572E+11,
c,N/A,
c,38751000000,
c,N/A,
c,2.425E+12,
c,5.56493E+11,
c,99767000000,
c,3.87333E+11,
c,8.23517E+11,
c,1.22839E+11,
c,4.792E+12,
c,N/A,
c,6897000000,
c,5.0336E+13,
c,1.469E+12,
c,2.833E+12,
c,10328000000,
c,N/A,
c,80053000000,
c,8.42165E+11,
c,7.70683E+11,
c,88486000000,
c,1.90948E+11,
c,1.9981E+13,
c,1.41159E+11,
c,7.32784E+11,
c,3.38351E+11,
c,50916000000,
c,N/A,
c,14286000000,
c,7.46096E+11,
c,N/A,
c,4.03178E+11,
c,2.55758E+11,
c,4.133E+12,
c,5.60673E+11,
c,N/A,
c,1.73982E+11,
c,1.62318E+11,
c,N/A,
c,6.92205E+11,
c,2.1242E+13,
c,1.758E+12,
c,6829000000,
c,1.268E+12,
c,6.92872E+11,
c,1.26948E+11,
c,1.409E+12,
c,2.136E+12,
c,73623000000,
c,4.252E+12,
c,46485000000,
c,94555000000,
c,9.88114E+11,
c,3.723E+12,
c,2.39991E+11,
c,1.94244E+11,
c,N/A,
c,2.29577E+14,
c,68614000000,
c,9.1729E+13,
c,1.62171E+11,
c,1.076E+12,
c,1.16123E+11,
c,5.14376E+11,
c,6.687E+12,
c,1.648E+12,
c,4.686E+12,
c,1.313E+12,
c,14102000000,
c,9.878E+12,
c,3.03805E+11,
c,3.48065E+11,
c,20133000000,
c,1.7226E+13,
c,2.517E+12,
c,4.52132E+11,
c,3.811E+12,
c,284000000,
c,2.69545E+11,
c,51036000000,
c,7.424E+12,
c,1.634E+12,
c,1.926E+12,
c,5.44672E+11,
c,8391000000,
c,19862000000,
c,8.8183E+13,
c,1.12946E+11,
c,1.51768E+11,
c,N/A,
c,2.059E+12,
c,1.76799E+11,
c,2.87646E+11,
c,30634000000,
c,8.27225E+11,
c,2.768E+12,
c,21296000000,
c,3.24665E+11,
c,5.30514E+11,
c,1.28812E+11,
c,45413000000,
c,1.994E+12,
c,15479000000,
c,20031000000,
c,N/A,
c,7796000000,
c,8.555E+12,
c,1.4638E+13,
c,3.322E+12,
c,8.74913E+11,
c,3.452E+12,
c,36771000000,
c,29241000000,
c,1.25205E+14,
c,1.57542E+11,
c,1.73857E+11,
c,1.66641E+11,
c,2.488E+12,
c,1.2549E+13,
c,N/A,
c,N/A,
c,3.46594E+11,
c,5.126E+12,
c,9.01783E+11,
c,21221000000,
c,5162000000,
c,1.424E+12,
c,6.181E+12,
c,19047000000,
c,2.65084E+11,
c,4.70903E+11,
c,9.55689E+11,
c,2.30113E+11,
c,4.03662E+11,
c,59996000000,
c,N/A,
c,50987000000,
c,N/A,
c,21452000000,
c,N/A,
c,5289000000,
c,6.809E+12,
c,9.03971E+11,
c,N/A,
c,4.1998E+13,
c,3.05994E+11,
c,72423000000,
c,7.35113E+11,
c,23999000000,
c,6746000000,
c,N/A,
c,50751000000,
c,8.21275E+11,
c,3.9269E+13,
c,9.02782E+11,
c,187000000,
c,65196000000,
c,1.64818E+11,
c,3.428E+12,
c,3.87458E+11,
c,1.652E+12,
c,37975000000,
c,3.61658E+11,
c,4.10036E+11,
c,1.401E+12,
c,4.568E+12,
c,3.354E+12,
c,1.25745E+11,
c,N/A,
c,16661000000,
c,1.111E+12,
c,1.00485E+11,
c,29639000000,
c,2.978E+12,
c,71345000000,
c,1.597E+12,
c,9.60211E+11,
c,2.146E+12,
c,1.20125E+11,
c,1.006E+12,
c,N/A,
c,N/A,
c,N/A,
c,17631000000,
c,9985000000,
c,2.559E+12,
c,74955000000,
c,N/A,
c,38612000000,
c,1.882E+12,
c,1.76281E+11,
c,34933000000,
c,1.665E+12,
c,42477000000,
c,2.52097E+11,
c,65441000000,
c,64385000000,
c,N/A,
c,18653000000,
c,6.805E+12,
c,4.894E+12,
c,31701000000,
c,2.37725E+11,
c,1.05334E+11,
c,9.11593E+11,
c,24875000000,
c,N/A,
c,N/A,
c,2.846E+12,
c,4.02398E+11,
c,1.55383E+11,
c,5.30414E+11,
c,4.80454E+11,
c,2.7189E+13,
c,2.7166E+13,
c,1.3359E+13,
c,1.3324E+13,
c,1.3336E+13,
c,5.32213E+11,
c,5.59433E+11,
c,N/A,
c,N/A,
c,1.80498E+11,
c,2.32925E+11,
c,N/A,
c,44504000000,
c,5.839E+12,
c,11498000000,
c,3.84172E+11,
c,3.737E+12,
c,12576000000,
c,N/A,
c,1.82514E+11,
c,2.40346E+11,
c,N/A,
c,4.613E+12,
c,1.89274E+11,
c,43942000000,
c,N/A,
c,3.219E+12,
c,1.641E+12,
c,7.154E+12,
c,1.6376E+13,
c,35682000000,
c,2.092E+12,
c,2.076E+12,
c,13699000000,
c,4.21802E+11,
c,1.81257E+11,
c,6.412E+12,
c,15726000000,
c,1.00312E+11,
c,N/A,
c,N/A,
c,2.705E+12,
c,1.60677E+11,
c,1.20049E+11,
c,1.15878E+11,
c,1.07685E+11,
c,1.175E+12,
c,9.505E+12,
c,13137000000,
c,8.22155E+11,
c,6.71543E+11,
c,7214000000,
c,9917000000,
c,N/A,
c,2.10289E+11,
c,2.60731E+11,
c,1.088E+12,
c,3.85838E+11,
c,26064000000,
c,42352000000,
c,3.87383E+11,
c,3.82468E+11,
c,79717000000,
c,2.97683E+11,
c,67606000000,
c,1.3486E+13,
c,8.80601E+11,
c,28291000000,
c,287,500
c,18654000000,
c,N/A,
c,41732000000,
c,1.264E+12,
c,6.32229E+11,
c,2.10581E+11,
c,1.3389E+13,
c,637000000,
c,3.36435E+11,
c,3.939E+12,
c,6.31029E+11,
c,5.13632E+11,
c,92616000000,
c,6.563E+12,
c,3.179E+12,
c,3.997E+12,
c,63211000000,
c,1.25281E+11,
c,20706000000,
c,3.83348E+11,
c,5.4748E+13,
c,29338000000,
c,1.09369E+11,
c,N/A,
c,N/A,
c,81106000000,
c,4.61E+11,
c,5.137E+12,
c,1.3647E+13,
c,1.3466E+13,
c,1.3651E+13,
c,1647000000,
c,1.19677E+11,
c,22906000000,
c,2.38806E+11,
c,1.43648E+11,
c,4.6444E+13,
c,1.16936E+11,
c,20173000000,
c,1.371E+12,
c,1.5251E+13,
c,89882000000,
c,1.27E+11,
c,1.01467E+11,
c,1.60123E+11,
c,8.311E+12,
c,12221000000,
c,1.58068E+11,
c,1.94656E+11,
c,N/A,
c,52852000000,
c,87399000000,
c,6.594E+12,
c,2.896E+12,
c,3.1867E+13,
c,73768000000,
c,1.21393E+11,
c,4908000000,
c,1.2709E+13,
c,4.355E+12,
c,7.59737E+11,
c,6.30177E+11,
c,44347000000,
c,1.34259E+11,
c,1.75346E+11,
c,6.15443E+11,
c,N/A,
c,4.60211E+11,
c,1.83582E+11,
c,N/A,
c,57181000000,
c,50684000000,
c,1.154E+12,
c,3.39877E+11,
c,82979000000,
c,N/A,
c,N/A,
c,2.43922E+11,
c,3.74328E+11,
c,31962000000,
c,3.84236E+11,
c,2.816E+12,
c,91789000000,
c,1.60854E+11,
c,N/A,
c,2.899E+12,
c,83654000000,
c,1.5834E+13,
c,1.49854E+11,
c,2.015E+12,
c,228000000,
c,N/A,
c,21147000000,
c,50172000000,
c,8.3915E+13,
c,2.09986E+11,
c,5495000000,
c,N/A,
c,1.366E+12,
c,99321000000,
c,4.469E+12,
c,52427000000,
c,3.52194E+11,
c,6.2569E+13,
c,2.045E+12,
c,4.46915E+11,
c,1.20409E+11,
c,1.423E+12,
c,1398000000,
c,2.15836E+11,
c,N/A,
c,22369000000,
c,64734000000,
c,15152000000,
c,1.11445E+11,
c,2.375E+12,
c,32251000000,
c,2.60307E+11,
c,7.12802E+11,
c,2000000000,
c,1.012E+12,
c,1.403E+12,
c,6.79069E+11,
c,1.609E+12,
c,3.72993E+11,
c,5.05894E+11,
c,47648000000,
c,1.01663E+11,
c,1.80807E+11,
c,5.753E+12,
c,1.568E+12,
c,3.099E+12,
c,30212000000,
c,36701000000,
c,4.97822E+11,
c,1.80137E+11,
c,5.23741E+11,
c,66885000000,
c,1.38253E+11,
c,31093000000,
c,6.589E+12,
c,2.0438E+13,
c,1.449E+12,
c,N/A,
c,N/A,
c,N/A,
c,7.224E+12,
c,1.888E+12,
c,304000000,
c,94059000000,
c,1.35763E+11,
c,66049000000,
c,2.719E+12,
c,1.806E+12,
c,22837000000,
c,61896000000,
c,N/A,
c,46955000000,
c,4.46891E+11,
c,2.35616E+11,
c,54325000000,
c,1.482E+12,
c,1.12444E+11,
c,N/A,
c,4.4053E+13,
c,87695000000,
c,8.31663E+11,
c,3.28265E+11,
c,39869000000,
c,50285000000,
c,3.003E+12,
c,3.673E+12,
c,8.43861E+11,
c,7.862E+12,
c,5902000000,
c,30969000000,
c,17974000000,
c,2.98623E+11,
c,1.63276E+11,
c,1.4223E+13,
c,1.28754E+11,
c,1.05627E+11,
c,1.49231E+11,
c,N/A,
c,4.334E+12,
c,1.73383E+11,
c,9191000000,
c,76919000000,
c,91587000000,
c,3.0869E+13,
c,4.63783E+11,
c,1.337E+12,
c,1.427E+12,
c,8.606E+12,
c,3.89946E+11,
c,2.9402E+13,
c,3.23411E+11,
c,1.142E+12,
c,1.691E+15,
c,2.17351E+11,
c,1.608E+12,
c,43104000000,
c,1.12524E+11,
c,52264000000,
c,19422000000,
c,2.8927E+13,
c,2.82156E+11,
c,6.03275E+11,
c,34881000000,
c,2.472E+12,
c,25757000000,
c,2.20413E+11,
c,4.48757E+11,
c,2.433E+12,
c,5667000000,
c,5.7778E+13,
c,2.12138E+11,
c,3.86944E+11,
c,1.93673E+11,
c,1.9758E+13,
c,1.08462E+11,
c,9.85789E+11,
c,8.046E+12,
c,1.1821E+13,
c,16337000000,
c,7.44632E+11,
c,772000000,
c,15372000000,
c,51915000000,
c,11605000000,
c,7397000000,
c,3.712E+12,
c,2.16207E+11,
c,4.837E+12,
c,2.39788E+11,
c,1.874E+12,
c,1.48752E+11,
c,N/A,
c,N/A,
c,N/A,
c,2.21427E+11,
c,9.485E+12,
c,7.93343E+11,
c,15865000000,
c,87179000000,
c,2.12056E+11,
c,1.229E+12,
c,6.25166E+11,
c,1.82706E+11,
c,2.59966E+11,
c,7.208E+12,
c,3305000000,
c,27107000000,
c,2.0674E+13,
c,3.47742E+11,
c,18167000000,
c,N/A,
c,1.1845E+13,
c,4.693E+12,
c,3.853E+12,
c,86695000000,
c,26225000000,
c,61922000000,
c,2.69149E+11,
c,1.40509E+11,
c,6.49214E+11,
c,N/A,
c,33373000000,
c,3794000000,
c,3902000000,
c,4.27389E+11,
c,N/A,
c,3.32634E+11,
c,5.47255E+11,
c,8.404E+12,
c,3.75079E+11,
c,N/A,
c,N/A,
c,2.40477E+14,
c,N/A,
c,3.856E+12,
c,2.819E+12,
c,2.736E+12,
c,2.707E+12,
c,2.658E+12,
c,1.17E+11,
c,3.13878E+11,
c,14475000000,
c,N/A,
c,N/A,
c,2683000000,
c,999,280
c,65337000000,
c,1.5084E+13,
c,585000000,
c,2.014E+12,
c,9.93324E+11,
c,9.169E+12,
c,1.71974E+11,
c,3.042E+12,
c,1000000000,
c,1.3133E+13,
c,5.16435E+11,
c,46352000000,
c,9.40193E+11,
c,N/A,
c,1.905E+12,
c,N/A,
c,87683000000,
c,8.87586E+11,
c,11044000000,
c,2.81991E+11,
c,1.61647E+11,
c,1.554E+12,
c,3.59872E+11,
c,63222000000,
c,1.31117E+11,
c,N/A,
c,N/A,
c,4.062E+12,
c,2.94716E+11,
c,N/A,
c,N/A,
c,1.08815E+11,
c,1.34E+11,
c,1.85692E+11,
c,1.037E+12,
c,29896000000,
c,2.165E+12,
c,4.68216E+11,
c,1.566E+12,
c,1265000000,
c,1.049E+12,
c,1.766E+12,
c,205000000,
c,6.2194E+13,
c,9.97581E+11,
c,77896000000,
c,1.426E+12,
c,4.842E+12,
c,6.201E+12,
c,25442000000,
c,1.7615E+13,
c,N/A,
c,6.26282E+11,
c,34884000000,
c,9.947E+12,
c,6691000000,
c,2.814E+12,
c,2.33959E+11,
c,7.293E+12,
c,5569000000,
c,1.3621E+13,
c,3.51214E+14,
c,2.40205E+11,
c,7.94239E+11,
c,10109000000,
c,6904000000,
c,1.581E+12,
c,20691000000,
c,1.281E+12,
c,2.601E+12,
c,2.04863E+11,
c,33832000000,
c,7.557E+12,
c,7.11933E+11,
c,3.11614E+11,
c,8.392E+12,
c,8.386E+12,
c,9.34083E+11,
c,4.041E+12,
c,4.105E+12,
c,3.14377E+11,
c,14109000000,
c,1.028E+12,
c,N/A,
c,1.069E+12,
c,1.069E+12,
c,1.083E+12,
c,1.70548E+11,
c,49751000000,
c,62243000000,
c,1.38951E+11,
c,6649000000,
c,5.48518E+11,
c,1.19085E+11,
c,25174000000,
c,31473000000,
c,42666000000,
c,9.07807E+11,
c,N/A,
c,45376000000,
c,1.93302E+11,
c,6.82251E+11,
c,7.43408E+11,
c,2.3682E+13,
c,1.163E+12,
c,6.28135E+11,
c,23272000000,
c,2.69772E+11,
c,1.32265E+11,
c,6.59454E+11,
c,1.783E+12,
c,59629000000,
c,N/A,
c,N/A,
c,3.07696E+11,
c,N/A,
c,2.34432E+11,
c,1.35692E+11,
c,3.1676E+13,
c,28909000000,
c,9.561E+12,
c,6.198E+12,
c,1.854E+12,
c,1.888E+12,
c,3.443E+12,
c,6.99556E+11,
c,65236000000,
c,2.48243E+11,
c,1.0675E+13,
c,2.254E+12,
c,3.28344E+11,
c,86685000000,
c,40589000000,
c,80506000000,
c,3.768E+12,
c,3.25713E+11,
c,55991000000,
c,N/A,
c,62501000000,
c,9384000000,
c,2.587E+12,
c,91448000000,
c,6742000000,
c,N/A,
c,46924000000,
c,8618000000,
c,1.027E+12,
c,1.284E+12,
c,N/A,
c,2.837E+12,
c,32276000000,
c,81242000000,
c,1.106E+12,
c,4.04775E+11,
c,3.22522E+11,
c,18213000000,
c,44878000000,
c,2.95985E+11,
c,4.05392E+11,
c,1.18868E+11,
c,7.11071E+11,
c,3.4632E+13,
c,63052000000,
c,3.81022E+11,
c,1.51659E+11,
c,58989000000,
c,N/A,
c,N/A,
c,N/A,
c,4.27388E+11,
c,2.51805E+11,
c,1.455E+12,
c,4.04767E+11,
c,28697000000,
c,1.069E+12,
c,38742000000,
c,3.567E+12,
c,1.089E+12,
c,5.90954E+11,
c,3926000000,
c,1.1384E+13,
c,2.05449E+11,
c,1.10344E+11,
c,N/A,
c,1.146E+12,
c,N/A,
c,1.58E+11,
c,1.10063E+11,
c,3.65431E+11,
c,1.27257E+11,
c,11181000000,
c,665,96
c,3.37681E+11,
c,40794000000,
c,4.50394E+11,
c,4.64063E+11,
c,N/A,
c,1.28412E+11,
c,1.267E+12,
c,N/A,
c,5.72745E+11,
c,2.839E+12,
c,7.033E+12,
c,2.429E+12,
c,2.25E+11,
c,8.73466E+11,
c,N/A,
c,7.53651E+11,
c,N/A,
c,3.38298E+11,
c,1.42182E+11,
c,7.31425E+11,
c,29973000000,
c,1.507E+12,
c,1.01707E+11,
c,24154000000,
c,N/A,
c,2.94803E+11,
c,2.9835E+13,
c,4.484E+12,
c,6.578E+12,
c,2.36917E+11,
c,50867000000,
c,92876000000,
c,9464000000,
c,22355000000,
c,3.95181E+11,
c,3.0695E+13,
c,1.40403E+11,
c,3.089E+12,
c,1.29431E+11,
c,2.486E+12,
c,47052000000,
c,2.16903E+11,
c,10858000000,
c,1.0144E+13,
c,2.457E+12,
c,1.05299E+11,
c,2346000000,
c,1.242E+12,
c,2.461E+12,
c,1.01044E+14,
c,1.07915E+11,
c,7.57087E+11,
c,1.56637E+11,
c,2.76976E+11,
c,5187000000,
c,97922000000,
c,4.16149E+11,
c,47895000000,
c,1.0628E+13,
c,5.79102E+11,
c,1.0417E+13,
c,1.97586E+14,
c,2.07232E+11,
c,86167000000,
c,93073000000,
c,7.10894E+11,
c,65565000000,
c,5.08983E+11,
c,1.79895E+11,
c,6.40383E+11,
c,1.1375E+13,
c,1.90913E+11,
c,35705000000,
c,1544000000,
c,2.75052E+11,
c,3.35766E+11,
c,1.05527E+11,
c,6.417E+12,
c,1.56114E+11,
c,30872000000,
c,8.97534E+11,
c,2.501E+12,
c,1.08129E+11,
c,1.012E+12,
c,35674000000,
c,12948000000,
c,1885000000,
c,40453000000,
c,N/A,
c,6.87606E+11,
c,1.74384E+11,
c,18517000000,
c,31847000000,
c,3.96E+11,
c,1.21827E+11,
c,44426000000,
c,1.53979E+11,
c,2.29351E+11,
c,7.03257E+11,
c,7.05356E+11,
c,1.05487E+11,
c,3.91682E+11,
c,1676000000,
c,4.04562E+11,
c,2.233E+12,
c,2.46465E+11,
c,86696000000,
c,3.87004E+11,
c,6.881E+12,
c,1.055E+12,
c,29758000000,
c,2.098E+12,
c,5.32604E+11,
c,86939000000,
c,23734000000,
c,15811000000,
c,1.595E+12,
c,26746000000,
c,2.976E+12,
c,N/A,
c,2.21249E+11,
c,N/A,
c,1.29642E+11,
c,1.092E+12,
c,12028000000,
c,1.631E+12,
c,38393000000,
c,1.4952E+13,
c,3.889E+12,
c,29716000000,
c,2.29E+11,
c,3.842E+12,
c,1.3481E+13,
c,47357000000,
c,30847000000,
c,1.816E+12,
c,7.187E+12,
c,66979000000,
c,8.43396E+11,
c,1.505E+12,
c,N/A,
c,1.806E+12,
c,1.16883E+11,
c,9.60207E+11,
c,1.744E+12,
c,3.33568E+11,
c,4.24983E+11,
c,1.05075E+11,
c,59612000000,
c,1.612E+12,
c,N/A,
c,36139000000,
c,2.28651E+11,
c,1.403E+12,
c,4.44613E+11,
c,20083000000,
c,2.47588E+11,
c,6.15168E+11,
c,7.62595E+11,
c,3.55835E+11,
c,2.717E+12,
c,N/A,
c,N/A,
c,N/A,
c,1.943E+12,
c,29236000000,
c,2.167E+12,
c,9.08711E+11,
c,27088000000,
c,11716000000,
c,6.21904E+11,
c,42276000000,
c,2.26191E+11,
c,N/A,
c,N/A,
c,1.0765E+13,
c,3.716E+12,
c,4121000000,
c,5.35101E+11,
c,7.98353E+11,
c,62095000000,
c,N/A,
c,7.00628E+11,
c,3.7717E+13,
c,93471000000,
c,2.48364E+11,
c,2.06699E+11,
c,2.04456E+11,
c,2.453E+12,
c,39913000000,
c,3.49222E+11,
c,1.52668E+11,
c,1.59868E+11,
c,2.05967E+11,
c,1.52498E+11,
c,93503000000,
c,21991000000,
c,N/A,
c,N/A,
c,1.77572E+11,
c,2.41987E+14,
c,2.801E+12,
c,8.91228E+11,
c,9.02218E+11,
c,1.43098E+14,
c,4.67958E+11,
c,1.1603E+13,
c,N/A,
c,1.73E+11,
c,36594000000,
c,1.076E+12,
c,5.77277E+11,
c,1.12875E+11,
c,4.092E+12,
c,1.93953E+11,
c,8.73744E+11,
c,1.018E+12,
c,38567000000,
c,3.229E+12,
c,3.231E+12,
c,N/A,
c,1.541E+12,
c,56101000000,
c,1.39E+11,
c,6.88411E+11,
c,34541000000,
c,59901000000,
c,1.629E+12,
c,2.56874E+11,
c,2.96786E+11,
c,4.69371E+11,
c,315000000,
c,28514000000,
c,9.77777E+11,
c,5.915E+12,
c,12991000000,
c,8.74444E+11,
c,2.41214E+11,
c,5.70432E+11,
c,5.83135E+11,
c,20188000000,
c,77933000000,
c,2.53741E+11,
c,28491000000,
c,N/A,
c,1.828E+12,
c,1.545E+12,
c,1.92095E+11,
c,2.025E+12,
c,15592000000,
c,6454000000,
c,1.25633E+11,
c,5.434E+12,
c,3.93213E+11,
c,94589000000,
c,90242000000,
c,8.80124E+11,
c,6.38529E+11,
c,2.71943E+11,
c,1.129E+12,
c,1.38E+11,
c,3.74351E+11,
c,60787000000,
c,8936000000,
c,6.503E+12,
c,2.325E+12,
c,6.4196E+13,
c,2.13143E+11,
c,59696000000,
c,6405000000,
c,54255000000,
c,9.86258E+11,
c,1.44441E+11,
c,3.708E+12,
c,15094000000,
c,9773000000,
c,6.549E+12,
c,45193000000,
c,1.93562E+11,
c,8.999E+12,
c,8.077E+12,
c,20117000000,
c,1.066E+12,
c,3.80932E+11,
c,18999000000,
c,2.22337E+11,
c,44631000000,
c,6.92316E+11,
c,5.26213E+11,
c,5.63354E+11,
c,N/A,
c,N/A,
c,N/A,
c,N/A,
c,N/A,
c,N/A,
c,5.29109E+11,
c,1.57368E+11,
c,64963000000,
c,34881000000,
c,3.733E+12,
c,5.88878E+11,
c,1.51498E+11,
c,81362000000,
c,1.633E+12,
c,16404000000,
c,2.47813E+11,
c,9.32874E+11,
c,89216000000,
c,1.00407E+11,
c,1.101E+12,
c,72039000000,
c,90644000000,
c,4.11937E+11,
c,1.523E+12,
c,53195000000,
c,1.039E+12,
c,97199000000,
c,N/A,
c,N/A,
c,2.305E+12,
c,1.245E+12,
c,2.9136E+13,
c,3.132E+12,
c,3.4992E+13,
c,6.061E+12,
c,1.807E+12,
c,3.342E+12,
c,2.7113E+13,
c,8.65545E+11,
c,3.38928E+11,
c,2.00323E+11,
c,2.114E+12,
c,6049000000,
c,1.009E+12,
c,1.059E+12,
c,4.58354E+11,
c,2.22265E+11,
c,1.2748E+13,
c,1.983E+12,
c,1.949E+12,
c,3.92888E+11,
c,2.938E+12,
c,1.827E+12,
c,1.14898E+11,
c,23372000000,
c,3.662E+12,
c,1.6389E+13,
c,1.119E+12,
c,2.062E+12,
c,N/A,
c,2.823E+12,
c,1.03E+11,
c,3.25E+11,
c,3.797E+12,
c,2.09156E+11,
c,N/A,
c,N/A,
c,99316000000,
c,2679000000,
c,1.64502E+11,
c,39136000000,
c,N/A,
c,1.71174E+11,
c,1.84E+11,
c,79612000000,
c,1.87157E+11,
c,N/A,
c,N/A,
c,1.184E+12,
c,2.601E+12,
c,2.82585E+11,
c,3.4586E+13,
c,1.44021E+11,
c,1.098E+12,
c,1.20055E+11,
c,1.395E+12,
c,65518000000,
c,1.606E+12,
c,4.511E+12,
c,24665000000,
c,2.936E+12,
c,8.48956E+11,
c,1.87414E+11,
c,1.0504E+13,
c,74187000000,
c,5.63128E+11,
c,7896000000,
c,1.56292E+11,
c,2.39872E+11,
c,3.52747E+11,
c,53766000000,
c,4.98618E+11,
c,9.87502E+11,
c,56435000000,
c,47000000000,
c,4.119E+12,
c,316000000,
c,1.96061E+11,
c,1.4994E+13,
c,49967000000,
c,46451000000,
c,8.211E+12,
c,2.25536E+11,
c,37241000000,
c,3.66828E+11,
c,3.86661E+11,
c,1.47625E+11,
c,74355000000,
c,2.033E+12,
c,19771000000,
c,3.38E+11,
c,2.553E+12,
c,1.836E+12,
c,2.12316E+11,
c,1.326E+12,
c,11662000000,
c,1702000000,
c,3.89084E+11,
c,3.6913E+13,
c,6.26571E+11,
c,13922000000,
c,N/A,
c,13831000000,
c,1.583E+12,
c,3.237E+12,
c,98084000000,
c,17155000000,
c,1.178E+12,
c,1.52199E+11,
c,2.361E+12,
c,32833000000,
c,51,433
c,64,164
c,1.729E+12,
c,1.24772E+11,
c,7.61449E+11,
c,70258000000,
c,1.88484E+11,
c,1.19549E+11,
c,2.20367E+11,
c,1.96242E+11,
c,5.32784E+11,
c,3.14E+11,
c,2.47132E+11,
c,2.241E+12,
c,1.479E+12,
c,2.545E+12,
c,6219000000,
c,46644000000,
c,2.5456E+13,
c,1.513E+12,
c,1.3884E+13,
c,N/A,
c,1.71675E+11,
c,1.50407E+11,
c,1.524E+12,
c,4.605E+12,
c,1.38024E+11,
c,1.75187E+11,
c,283000000,
c,1.89264E+11,
c,4.388E+12,
c,3.321E+12,
c,2.276E+12,
c,4.30047E+11,
c,1.58789E+11,
c,1.53E+11,
c,6.90964E+11,
c,1766000000,
c,24679000000,
c,191000000,
c,2.08295E+11,
c,21958000000,
c,1.461E+12,
c,1.07321E+11,
c,19307000000,
c,3.17813E+11,
c,3.26536E+11,
c,N/A,
c,22489000000,
c,1.22E+11,
c,2.113E+12,
c,1.59219E+11,
c,3.782E+12,
c,1.01573E+11,
c,3054000000,
c,1.618E+12,
c,11424000000,
c,14681000000,
c,58329000000,
c,16465000000,
c,30298000000,
c,6.24497E+11,
c,6594000000,
c,1.055E+12,
c,1.38352E+11,
c,52997000000,
c,N/A,
c,17329000000,
c,3.467E+12,
c,25964000000,
c,1.29242E+14,
c,25893000000,
c,23399000000,
c,24905000000,
c,24528000000,
c,7.79091E+11,
c,2147000000,
c,N/A,
c,1.81616E+11,
c,2.37597E+11,
c,43336000000,
c,38328000000,
c,1.648E+12,
c,4.21334E+11,
c,13226000000,
c,2.62581E+11,
c,1.34401E+11,
c,3.18897E+11,
c,3.49322E+11,
c,3.4891E+13,
c,4.30794E+11,
c,1.634E+12,
c,1.84408E+11,
c,6.52418E+11,
c,3.80708E+11,
c,36514000000,
c,35296000000,
c,3.06E+11,
c,2.452E+12,
c,7.12732E+11,
c,7.23881E+11,
c,2.839E+12,
c,858000000,
c,46944000000,
c,23105000000,
c,N/A,
c,N/A,
c,4075000000,
c,8.26044E+11,
c,5.998E+12,
c,5.79178E+11,
c,1.36732E+11,
c,1.60064E+11,
c,3.12E+11,
c,1.156E+12,
c,12454000000,
c,4.54693E+11,
c,45547000000,
c,3.845E+12,
c,73867000000,
c,4514000000,
c,1.6501E+13,
c,12514000000,
c,8.68436E+11,
c,3.16406E+11,
c,N/A,
c,N/A,
c,4.18E+11,
c,1.73097E+11,
c,3.55113E+11,
c,81692000000,
c,2.745E+12,
c,5872000000,
c,2.116E+12,
c,7.68546E+11,
c,39743000000,
c,2.391E+12,
c,5.86111E+11,
c,1.26537E+11,
c,7.08039E+11,
c,74296000000,
c,6.896E+12,
c,4.761E+12,
c,1.54856E+11,
c,1.804E+12,
c,1.318E+12,
c,2.335E+12,
c,4.24393E+11,
c,47912000000,
c,4.23372E+11,
c,1.92774E+11,
c,86184000000,
c,71378000000,
c,74255000000,
c,N/A,
c,1.316E+12,
c,2.24787E+11,
c,2.204E+12,
c,34469000000,
c,2.14387E+11,
c,52548000000,
c,1.096E+12,
c,3.67136E+11,
c,4.60249E+11,
c,N/A,
c,83028000000,
c,1.275E+12,
c,3.287E+12,
c,69284000000,
c,2516000000,
c,2.638E+12,
c,9.17438E+11,
c,4282000000,
c,1.89266E+11,
c,2.5514E+13,
c,2.505E+12,
c,17548000000,
c,1.296E+12,
c,8.48243E+11,
c,69698000000,
c,1.428E+12,
c,2.954E+12,
c,6353000000,
c,6.347E+12,
c,36866000000,
c,25869000000,
c,4.58995E+11,
c,16023000000,
c,N/A,
c,3.28409E+11,
c,3.52344E+11,
c,55783000000,
c,13927000000,
c,728000000,
c,1.042E+12,
c,1.015E+12,
c,1.004E+12,
c,20738000000,
c,2.02464E+11,
c,3.73812E+11,
c,38965000000,
c,31808000000,
c,5.35883E+11,
c,1.141E+12,
c,9.88969E+11,
c,N/A,
c,33344000000,
c,N/A,
c,1.98364E+11,
c,1.091E+12,
c,63964000000,
c,1.798E+12,
c,2.986E+12,
c,3.002E+12,
c,7.93083E+11,
c,6421000000,
c,4.60951E+11,
c,4.066E+12,
c,1.26514E+11,
c,N/A,
c,7.18475E+11,
c,1.8074E+13,
c,71846000000,
