"","date","AI"
"150","2007-08-07",96.599998
"151","2007-08-08",97.800003
"152","2007-08-09",99.199997
"153","2007-08-10",96
"154","2007-08-13",87
"155","2007-08-14",86.800003
"156","2007-08-15",86.599998
"157","2007-08-16",88
"158","2007-08-17",91.199997
"159","2007-08-20",90
"160","2007-08-21",88
"161","2007-08-22",91.800003
"162","2007-08-23",88
"163","2007-08-24",93.400002
"164","2007-08-27",90.400002
"165","2007-08-28",88
"166","2007-08-29",91.199997
"167","2007-08-30",90.199997
"168","2007-08-31",93.800003
"169","2007-09-04",96.199997
"170","2007-09-05",92.400002
"171","2007-09-06",92.599998
"172","2007-09-07",91.800003
"173","2007-09-10",91.400002
"174","2007-09-11",93.800003
"175","2007-09-12",96.800003
"176","2007-09-13",97.199997
"177","2007-09-14",97.599998
"178","2007-09-17",96
"179","2007-09-18",103.199997
"180","2007-09-19",104
"181","2007-09-20",100.199997
"182","2007-09-21",100
"183","2007-09-24",98
"184","2007-09-25",95.400002
"185","2007-09-26",96
"186","2007-09-27",95.400002
"187","2007-09-28",92.199997
"188","2007-10-01",96.800003
"189","2007-10-02",97.199997
"190","2007-10-03",94
"191","2007-10-04",95.400002
"192","2007-10-05",96.400002
"193","2007-10-08",94.800003
"194","2007-10-09",96.199997
"195","2007-10-10",96
"196","2007-10-11",94.400002
"197","2007-10-12",95.800003
"198","2007-10-15",91.599998
"199","2007-10-16",92.800003
"200","2007-10-17",91.800003
"201","2007-10-18",90.800003
"202","2007-10-19",86
"203","2007-10-22",90.199997
"204","2007-10-23",89.599998
"205","2007-10-24",85.199997
"206","2007-10-25",82.400002
"207","2007-10-26",86.199997
"208","2007-10-29",84.400002
"209","2007-10-30",82.599998
"210","2007-10-31",86
"211","2007-11-01",79.400002
"212","2007-11-02",77.599998
"213","2007-11-05",80.400002
"214","2007-11-06",81.199997
"215","2007-11-07",75.199997
"216","2007-11-08",76
"217","2007-11-09",72.800003
"218","2007-11-12",73.599998
"219","2007-11-13",77
"220","2007-11-14",74.800003
"221","2007-11-15",71.599998
"222","2007-11-16",67.400002
"223","2007-11-19",61.799999
"224","2007-11-20",58.599998
"225","2007-11-21",59.200001
"226","2007-11-23",60
"227","2007-11-26",54.599998
"228","2007-11-27",56.400002
"229","2007-11-28",57.799999
"230","2007-11-29",55.599998
"231","2007-11-30",59.799999
"232","2007-12-03",55
"233","2007-12-04",54.799999
"234","2007-12-05",55
"235","2007-12-06",56.400002
"236","2007-12-07",59
"237","2007-12-10",59
"238","2007-12-11",55
"239","2007-12-12",55.799999
"240","2007-12-13",58.200001
"241","2007-12-14",54.400002
"242","2007-12-17",53.400002
"243","2007-12-18",57.599998
"244","2007-12-19",59.200001
"245","2007-12-20",59.200001
"246","2007-12-21",66
"247","2007-12-24",69.800003
"248","2007-12-26",63.400002
"249","2007-12-27",63
"250","2007-12-28",60.799999
"251","2007-12-31",62.799999
"252","2008-01-02",62.400002
"253","2008-01-03",64
"254","2008-01-04",60.599998
"255","2008-01-07",64.800003
"256","2008-01-08",62
"257","2008-01-09",62.400002
"258","2008-01-10",68.599998
"259","2008-01-11",66
"260","2008-01-14",61.599998
"261","2008-01-15",60.599998
"262","2008-01-16",66
"263","2008-01-17",64.199997
"264","2008-01-18",63
"265","2008-01-22",65.199997
"266","2008-01-23",63.799999
"267","2008-01-24",63.400002
"268","2008-01-25",62.400002
"269","2008-01-28",66.400002
"270","2008-01-29",68.800003
"271","2008-01-30",65.800003
"272","2008-01-31",64.599998
"273","2008-02-01",69
"274","2008-02-04",67.400002
"275","2008-02-05",66
"276","2008-02-06",63.799999
"277","2008-02-07",64.400002
"278","2008-02-08",61.599998
"279","2008-02-11",61.799999
"280","2008-02-12",61.599998
"281","2008-02-13",62.200001
"282","2008-02-14",60.599998
"283","2008-02-15",60.400002
"284","2008-02-19",58.200001
"285","2008-02-20",59.400002
"286","2008-02-21",56
"287","2008-02-22",55
"288","2008-02-25",56
"289","2008-02-26",56.400002
"290","2008-02-27",58.599998
"291","2008-02-28",54
"292","2008-02-29",49.799999
"293","2008-03-03",47.599998
"294","2008-03-04",48.200001
"295","2008-03-05",45.799999
"296","2008-03-06",39.200001
"297","2008-03-07",38
"298","2008-03-10",35.400002
"299","2008-03-11",40.200001
"300","2008-03-12",40.799999
"301","2008-03-13",38.599998
"302","2008-03-14",35.200001
"303","2008-03-17",34.400002
"304","2008-03-18",37.599998
"305","2008-03-19",31.4
"306","2008-03-20",40
"307","2008-03-24",41.599998
"308","2008-03-25",40.599998
"309","2008-03-26",38.799999
"310","2008-03-27",34.799999
"311","2008-03-28",34
"312","2008-03-31",34
"313","2008-04-01",34
"314","2008-04-02",36.599998
"315","2008-04-03",36.599998
"316","2008-04-04",36
"317","2008-04-07",35
"318","2008-04-08",33.599998
"319","2008-04-09",31.6
"320","2008-04-10",31.6
"321","2008-04-11",29.4
"322","2008-04-14",32.799999
"323","2008-04-15",34.599998
"324","2008-04-16",35.799999
"325","2008-04-17",32.599998
"326","2008-04-18",33.799999
"327","2008-04-21",33.200001
"328","2008-04-22",29
"329","2008-04-23",32.799999
"330","2008-04-24",37.200001
"331","2008-04-25",49
"332","2008-04-28",48
"333","2008-04-29",49.200001
"334","2008-04-30",49.799999
"335","2008-05-01",55.200001
"336","2008-05-02",47.200001
"337","2008-05-05",46.400002
"338","2008-05-06",43.400002
"339","2008-05-07",43.200001
"340","2008-05-08",43.200001
"341","2008-05-09",42.599998
"342","2008-05-12",46.400002
"343","2008-05-13",45
"344","2008-05-14",43.599998
"345","2008-05-15",45.799999
"346","2008-05-16",43.599998
"347","2008-05-19",45
"348","2008-05-20",44.200001
"349","2008-05-21",40
"350","2008-05-22",40.799999
"351","2008-05-23",40
"352","2008-05-27",38.799999
"353","2008-05-28",37.799999
"354","2008-05-29",38.400002
"355","2008-05-30",38.400002
"356","2008-06-02",36.400002
"357","2008-06-03",36.400002
"358","2008-06-04",36.599998
"359","2008-06-05",38.400002
"360","2008-06-06",34.200001
"361","2008-06-09",32
"362","2008-06-10",34.799999
"363","2008-06-11",30.6
"364","2008-06-12",30.799999
"365","2008-06-13",31.200001
"366","2008-06-16",33.599998
"367","2008-06-17",31.4
"368","2008-06-18",30.200001
"369","2008-06-19",32.200001
"370","2008-06-20",36.799999
"371","2008-06-23",37.799999
"372","2008-06-24",36.599998
"373","2008-06-25",36.799999
"374","2008-06-26",33.799999
"375","2008-06-27",31.4
"376","2008-06-30",30
"377","2008-07-01",30.4
"378","2008-07-02",30.200001
"379","2008-07-03",29.4
"380","2008-07-07",29.4
"381","2008-07-08",30.6
"382","2008-07-09",28.4
"383","2008-07-10",30.6
"384","2008-07-11",32.400002
"385","2008-07-14",30.4
"386","2008-07-15",30.6
"387","2008-07-16",35.400002
"388","2008-07-17",39.200001
"389","2008-07-18",36
"390","2008-07-21",37.200001
"391","2008-07-22",39.400002
"392","2008-07-23",39.799999
"393","2008-07-24",33.400002
"394","2008-07-25",37.400002
"395","2008-07-28",35.200001
"396","2008-07-29",36
"397","2008-07-30",36
"398","2008-07-31",34.599998
"399","2008-08-01",36.599998
"400","2008-08-04",35.200001
"401","2008-08-05",38
"402","2008-08-06",37.200001
"403","2008-08-07",35.200001
"404","2008-08-08",37.200001
"405","2008-08-11",39.599998
"406","2008-08-12",38.200001
"407","2008-08-13",38.799999
"408","2008-08-14",39.400002
"409","2008-08-15",37.799999
"410","2008-08-18",38.400002
"411","2008-08-19",36.200001
"412","2008-08-20",34.400002
"413","2008-08-21",36.599998
"414","2008-08-22",37.400002
"415","2008-08-25",35.599998
"416","2008-08-26",36
"417","2008-08-27",36.799999
"418","2008-08-28",38.599998
"419","2008-08-29",36.599998
"420","2008-09-02",36
"421","2008-09-03",37.400002
"422","2008-09-04",37.200001
"423","2008-09-05",34.400002
"424","2008-09-08",36.400002
"425","2008-09-09",33.200001
"426","2008-09-10",32.400002
"427","2008-09-11",33
"428","2008-09-12",34.400002
"429","2008-09-15",29.6
"430","2008-09-16",35.200001
"431","2008-09-17",30.6
"432","2008-09-18",39.599998
"433","2008-09-19",39.599998
"434","2008-09-22",35
"435","2008-09-23",34.200001
"436","2008-09-24",32.799999
"437","2008-09-25",33.599998
"438","2008-09-26",32
"439","2008-09-29",31.4
"440","2008-09-30",40
"441","2008-10-01",33.200001
"442","2008-10-02",29.4
"443","2008-10-03",26.799999
"444","2008-10-06",23.4
"445","2008-10-07",18
"446","2008-10-08",17
"447","2008-10-09",11
"448","2008-10-10",16.4
"449","2008-10-13",11
"450","2008-10-14",13.4
"451","2008-10-15",11.4
"452","2008-10-16",13
"453","2008-10-17",10.8
"454","2008-10-20",11
"455","2008-10-21",11.8
"456","2008-10-22",10.8
"457","2008-10-23",9.4
"458","2008-10-24",9.8
"459","2008-10-27",7.6
"460","2008-10-28",10.2
"461","2008-10-29",11.6
"462","2008-10-30",12.2
"463","2008-10-31",12.6
"464","2008-11-03",13
"465","2008-11-04",13.6
"466","2008-11-05",12.6
"467","2008-11-06",12.2
"468","2008-11-07",14
"469","2008-11-10",13
"470","2008-11-11",12
"471","2008-11-12",10.4
"472","2008-11-13",11
"473","2008-11-14",10.2
"474","2008-11-17",9.4
"475","2008-11-18",7.8
"476","2008-11-19",5
"477","2008-11-20",3.4
"478","2008-11-21",6.6
"479","2008-11-24",6.2
"480","2008-11-25",3.8
"481","2008-11-26",4.4
"482","2008-11-28",4
"483","2008-12-01",3.2
"484","2008-12-02",2.6
"485","2008-12-03",3.2
"486","2008-12-04",3.2
"487","2008-12-05",3.4
"488","2008-12-08",3.6
"489","2008-12-09",2.8
"490","2008-12-10",3
"491","2008-12-11",2.2
"492","2008-12-12",3.2
"493","2008-12-15",2.6
"494","2008-12-16",4
"495","2008-12-17",3
"496","2008-12-18",3.2
"497","2008-12-19",2.8
"498","2008-12-22",3.6
"499","2008-12-23",2.8
"500","2008-12-24",2.8
"501","2008-12-26",2.8
"502","2008-12-29",2.8
"503","2008-12-30",3.2
"504","2008-12-31",3.4
"505","2009-01-02",4.4
"506","2009-01-05",4.8
"507","2009-01-06",6
"508","2009-01-07",5.2
"509","2009-01-08",6
"510","2009-01-09",5.2
"511","2009-01-12",5
"512","2009-01-13",4.4
"513","2009-01-14",3.6
"514","2009-01-15",3.2
"515","2009-01-16",4
"516","2009-01-20",3.4
"517","2009-01-21",4
"518","2009-01-22",3.2
"519","2009-01-23",3.2
"520","2009-01-26",3.6
"521","2009-01-27",3.8
"522","2009-01-28",4
"523","2009-01-29",3.6
"524","2009-01-30",3.6
"525","2009-02-02",4
"526","2009-02-03",4.4
"527","2009-02-04",4
"528","2009-02-05",4.4
"529","2009-02-06",4.6
"530","2009-02-09",4.8
"531","2009-02-10",4.4
"532","2009-02-11",4.6
"533","2009-02-12",4.8
"534","2009-02-13",4.6
"535","2009-02-17",4.4
"536","2009-02-18",4
"537","2009-02-19",3.4
"538","2009-02-20",3
"539","2009-02-23",2.6
"540","2009-02-24",4.2
"541","2009-02-25",3.4
"542","2009-02-26",3.2
"543","2009-02-27",3
"544","2009-03-02",2.2
"545","2009-03-03",2.6
"546","2009-03-04",3
"547","2009-03-05",2.4
"548","2009-03-06",2.6
"549","2009-03-09",2.4
"550","2009-03-10",2.6
"551","2009-03-11",2.4
"552","2009-03-12",3
"553","2009-03-13",2.8
"554","2009-03-16",3.4
"555","2009-03-17",3.4
"556","2009-03-18",3.6
"557","2009-03-19",4
"558","2009-03-20",3.6
"559","2009-03-23",4.2
"560","2009-03-24",3.6
"561","2009-03-25",4.4
"562","2009-03-26",4.4
"563","2009-03-27",4.2
"564","2009-03-30",4
"565","2009-03-31",4
"566","2009-04-01",4.2
"567","2009-04-02",5.2
"568","2009-04-03",5
"569","2009-04-06",5.2
"570","2009-04-07",6
"571","2009-04-08",6.2
"572","2009-04-09",7.2
"573","2009-04-13",6.8
"574","2009-04-14",6
"575","2009-04-15",6
"576","2009-04-16",6.4
"577","2009-04-17",6.8
"578","2009-04-20",6
"579","2009-04-21",6.2
"580","2009-04-22",5.6
"581","2009-04-23",5
"582","2009-04-24",5.6
"583","2009-04-27",5
"584","2009-04-28",5.6
"585","2009-04-29",6
"586","2009-04-30",5.4
"587","2009-05-01",5.4
"588","2009-05-04",5.6
"589","2009-05-05",5.8
"590","2009-05-06",7.2
"591","2009-05-07",8.4
"592","2009-05-08",8.4
"593","2009-05-11",9.8
"594","2009-05-12",10.8
"595","2009-05-13",8.6
"596","2009-05-14",9.2
"597","2009-05-15",9
"598","2009-05-18",8.8
"599","2009-05-19",9
"600","2009-05-20",9
"601","2009-05-21",8.4
"602","2009-05-22",8.2
"603","2009-05-26",8.2
"604","2009-05-27",7.8
"605","2009-05-28",8
"606","2009-05-29",7.6
"607","2009-06-01",8.2
"608","2009-06-02",8.2
"609","2009-06-03",8.2
"610","2009-06-04",8.6
"611","2009-06-05",9.4
"612","2009-06-08",9
"613","2009-06-09",8.8
"614","2009-06-10",9.4
"615","2009-06-11",9
"616","2009-06-12",8.8
"617","2009-06-15",8.2
"618","2009-06-16",8.2
"619","2009-06-17",8.2
"620","2009-06-18",8
"621","2009-06-19",8
"622","2009-06-22",8
"623","2009-06-23",8.4
"624","2009-06-24",7.8
"625","2009-06-25",8.2
"626","2009-06-26",6.4
"627","2009-06-29",7.4
"628","2009-06-30",7.6
"629","2009-07-01",8
"630","2009-07-02",7.6
"631","2009-07-06",7.4
"632","2009-07-07",7.4
"633","2009-07-08",7.4
"634","2009-07-09",7
"635","2009-07-10",7
"636","2009-07-13",7
"637","2009-07-14",8.8
"638","2009-07-15",8
"639","2009-07-16",7.6
"640","2009-07-17",7.8
"641","2009-07-20",8.2
"642","2009-07-21",7.4
"643","2009-07-22",8.4
"644","2009-07-23",8.6
"645","2009-07-24",8.2
"646","2009-07-27",8.4
"647","2009-07-28",8.2
"648","2009-07-29",8
"649","2009-07-30",7.8
"650","2009-07-31",8.4
"651","2009-08-03",8.6
"652","2009-08-04",8.8
"653","2009-08-05",8.8
"654","2009-08-06",9
"655","2009-08-07",9.2
"656","2009-08-10",9
"657","2009-08-11",8.6
"658","2009-08-12",9.2
"659","2009-08-13",9.6
"660","2009-08-14",9.2
"661","2009-08-17",8.6
"662","2009-08-18",8.8
"663","2009-08-19",8.6
"664","2009-08-20",9.2
"665","2009-08-21",9.8
"666","2009-08-24",9.4
"667","2009-08-25",9
"668","2009-08-26",9.2
"669","2009-08-27",10.8
"670","2009-08-28",10.8
"671","2009-08-31",10.4
"672","2009-09-01",9.4
"673","2009-09-02",9.4
"674","2009-09-03",9.2
"675","2009-09-04",9.4
"676","2009-09-08",10
"677","2009-09-09",9.4
"678","2009-09-10",9.4
"679","2009-09-11",9.6
"680","2009-09-14",9.6
"681","2009-09-15",10.4
"682","2009-09-16",10.2
"683","2009-09-17",9.8
"684","2009-09-18",9.4
"685","2009-09-21",9.6
"686","2009-09-22",11.6
"687","2009-09-23",10
"688","2009-09-24",10
"689","2009-09-25",10.2
"690","2009-09-28",10.2
"691","2009-09-29",10
"692","2009-09-30",9.8
"693","2009-10-01",9.6
"694","2009-10-02",9
"695","2009-10-05",8.8
"696","2009-10-06",10
"697","2009-10-07",10.56
"698","2009-10-08",11.35
"699","2009-10-09",11.38
"700","2009-10-12",11.85
"701","2009-10-13",11.8
"702","2009-10-14",12.4
"703","2009-10-15",13.5
"704","2009-10-16",13.36
"705","2009-10-19",14
"706","2009-10-20",14.05
"707","2009-10-21",14.05
"708","2009-10-22",14.2
"709","2009-10-23",14
"710","2009-10-26",13.09
"711","2009-10-27",12.4
"712","2009-10-28",11.68
"713","2009-10-29",12.27
"714","2009-10-30",11.74
"715","2009-11-02",12.04
"716","2009-11-03",12.18
"717","2009-11-04",12.47
"718","2009-11-05",12.45
"719","2009-11-06",11.82
"720","2009-11-09",12.68
"721","2009-11-10",13.7
"722","2009-11-11",13.77
"723","2009-11-12",13.01
"724","2009-11-13",12.96
"725","2009-11-16",12.99
"726","2009-11-17",12.82
"727","2009-11-18",13.33
"728","2009-11-19",13.11
"729","2009-11-20",13.35
"730","2009-11-23",13.2
"731","2009-11-24",13.28
"732","2009-11-25",13.15
"733","2009-11-27",13.24
"734","2009-11-30",13.25
"735","2009-12-01",13.43
"736","2009-12-02",13.52
"737","2009-12-03",13.5
"738","2009-12-04",13.9
"739","2009-12-07",14.76
"740","2009-12-08",14.61
"741","2009-12-09",14.55
"742","2009-12-10",14.63
"743","2009-12-11",14.25
"744","2009-12-14",14.76
"745","2009-12-15",14.75
"746","2009-12-16",15.45
"747","2009-12-17",15.54
"748","2009-12-18",15.2
"749","2009-12-21",15.4
"750","2009-12-22",16
"751","2009-12-23",15.69
"752","2009-12-24",15.79
"753","2009-12-28",15.6
"754","2009-12-29",15.43
"755","2009-12-30",15.18
"756","2009-12-31",15.23
"757","2010-01-04",15.76
"758","2010-01-05",16.09
"759","2010-01-06",16.08
"760","2010-01-07",16.049999
"761","2010-01-08",16.1
"762","2010-01-11",15.88
"763","2010-01-12",16.15
"764","2010-01-13",16.15
"765","2010-01-14",16.17
"766","2010-01-15",16.049999
"767","2010-01-19",16.02
"768","2010-01-20",16.200001
"769","2010-01-21",16.059999
"770","2010-01-22",14.93
"771","2010-01-25",14.96
"772","2010-01-26",14.64
"773","2010-01-27",14.95
"774","2010-01-28",15.25
"775","2010-01-29",15.1
"776","2010-02-01",15.02
"777","2010-02-02",15.24
"778","2010-02-03",15.11
"779","2010-02-04",15.4
"780","2010-02-05",14.95
"781","2010-02-08",15.43
"782","2010-02-09",14.86
"783","2010-02-10",14.84
"784","2010-02-11",17.15
"785","2010-02-12",16.91
"786","2010-02-16",17.6
"787","2010-02-17",17.27
"788","2010-02-18",17.700001
"789","2010-02-19",17.77
"790","2010-02-22",18.200001
"791","2010-02-23",18.370001
"792","2010-02-24",18.16
"793","2010-02-25",18.09
"794","2010-02-26",18.129999
"795","2010-03-01",18.190001
"796","2010-03-02",18.15
"797","2010-03-03",18.309999
"798","2010-03-04",18.51
"799","2010-03-05",18.35
"800","2010-03-08",18.48
"801","2010-03-09",18.4
"802","2010-03-10",18.620001
"803","2010-03-11",18.690001
"804","2010-03-12",18.6
"805","2010-03-15",18.6
"806","2010-03-16",18.32
"807","2010-03-17",18.26
"808","2010-03-18",17.9
"809","2010-03-19",18.9
"810","2010-03-22",18.049999
"811","2010-03-23",18.049999
"812","2010-03-24",17.950001
"813","2010-03-25",18
"814","2010-03-26",18.040001
"815","2010-03-29",17.940001
"816","2010-03-30",17.969999
"817","2010-03-31",17.82
"818","2010-04-01",18.030001
"819","2010-04-05",18.049999
"820","2010-04-06",18.110001
"821","2010-04-07",18.969999
"822","2010-04-08",19.35
"823","2010-04-09",19.190001
"824","2010-04-12",19.27
"825","2010-04-13",19.620001
"826","2010-04-14",20.280001
"827","2010-04-15",20.389999
"828","2010-04-16",20.139999
"829","2010-04-19",20.17
"830","2010-04-20",20.23
"831","2010-04-21",20.27
"832","2010-04-22",20.25
"833","2010-04-23",20.440001
"834","2010-04-26",20.6
"835","2010-04-27",20.540001
"836","2010-04-28",20.620001
"837","2010-04-29",20.65
"838","2010-04-30",20.16
"839","2010-05-03",20.74
"840","2010-05-04",20.35
"841","2010-05-05",20.49
"842","2010-05-06",19.25
"843","2010-05-07",19.549999
"844","2010-05-10",18.82
"845","2010-05-11",18.74
"846","2010-05-12",19.959999
"847","2010-05-13",19.799999
"848","2010-05-14",20.33
"849","2010-05-17",20.889999
"850","2010-05-18",20.34
"851","2010-05-19",19.75
"852","2010-05-20",18.27
"853","2010-05-21",17.940001
"854","2010-05-24",18.01
"855","2010-05-25",17.889999
"856","2010-05-26",18.17
"857","2010-05-27",18.860001
"858","2010-05-28",19
"859","2010-06-01",18.700001
"860","2010-06-02",18.84
"861","2010-06-03",19.030001
"862","2010-06-04",18.68
"863","2010-06-07",18.719999
"864","2010-06-08",18.98
"865","2010-06-09",18.67
"866","2010-06-10",19.27
"867","2010-06-11",19.25
"868","2010-06-14",19.85
"869","2010-06-15",20.209999
"870","2010-06-16",20.450001
"871","2010-06-17",20.35
"872","2010-06-18",20.23
"873","2010-06-21",20.27
"874","2010-06-22",20.280001
"875","2010-06-23",19.549999
"876","2010-06-24",19.51
"877","2010-06-25",19.58
"878","2010-06-28",19.200001
"879","2010-06-29",18.77
"880","2010-06-30",18.83
"881","2010-07-01",18.610001
"882","2010-07-02",18.440001
"883","2010-07-06",18.32
"884","2010-07-07",18.83
"885","2010-07-08",19.18
"886","2010-07-09",19.49
"887","2010-07-12",19.129999
"888","2010-07-13",18.959999
"889","2010-07-14",18.6
"890","2010-07-15",18.24
"891","2010-07-16",17.790001
"892","2010-07-19",17.719999
"893","2010-07-20",18.370001
"894","2010-07-21",18.040001
"895","2010-07-22",18.129999
"896","2010-07-23",18.41
"897","2010-07-26",19.370001
"898","2010-07-27",19.309999
"899","2010-07-28",19.290001
"900","2010-07-29",19.75
"901","2010-07-30",20.07
"902","2010-08-02",19.940001
"903","2010-08-03",19.85
"904","2010-08-04",19.93
"905","2010-08-05",20.32
"906","2010-08-06",20.059999
"907","2010-08-09",20.9
"908","2010-08-10",20.25
"909","2010-08-11",19.940001
"910","2010-08-12",20.25
"911","2010-08-13",19.92
"912","2010-08-16",19.93
"913","2010-08-17",20.440001
"914","2010-08-18",20.389999
"915","2010-08-19",20.01
"916","2010-08-20",19.91
"917","2010-08-23",19.58
"918","2010-08-24",19.459999
"919","2010-08-25",19.440001
"920","2010-08-26",19.27
"921","2010-08-27",19.4
"922","2010-08-30",19.389999
"923","2010-08-31",19.84
"924","2010-09-01",20.799999
"925","2010-09-02",20.389999
"926","2010-09-03",21.23
"927","2010-09-07",20.74
"928","2010-09-08",21.32
"929","2010-09-09",21.66
"930","2010-09-10",21.77
"931","2010-09-13",22.5
"932","2010-09-14",22.139999
"933","2010-09-15",22.41
"934","2010-09-16",22.389999
"935","2010-09-17",21.879999
"936","2010-09-20",22.879999
"937","2010-09-21",23.809999
"938","2010-09-22",23.66
"939","2010-09-23",22.91
"940","2010-09-24",24.01
"941","2010-09-27",23.870001
"942","2010-09-28",23.59
"943","2010-09-29",23.01
"944","2010-09-30",23.309999
"945","2010-10-01",23.32
"946","2010-10-04",23.049999
"947","2010-10-05",23.440001
"948","2010-10-06",23.42
"949","2010-10-07",23.32
"950","2010-10-08",23.49
"951","2010-10-11",23.42
"952","2010-10-12",23.49
"953","2010-10-13",23.5
"954","2010-10-14",23.52
"955","2010-10-15",23.27
"956","2010-10-18",23.49
"957","2010-10-19",23.120001
"958","2010-10-20",23.450001
"959","2010-10-21",23.5
"960","2010-10-22",23.52
"961","2010-10-25",24.1
"962","2010-10-26",23.43
"963","2010-10-27",23.030001
"964","2010-10-28",22.74
"965","2010-10-29",23.690001
"966","2010-11-01",22.85
"967","2010-11-02",23.75
"968","2010-11-03",24.08
"969","2010-11-04",24.52
"970","2010-11-05",25.43
"971","2010-11-08",25.48
"972","2010-11-09",24.92
"973","2010-11-10",25.02
"974","2010-11-11",24.440001
"975","2010-11-12",23.700001
"976","2010-11-15",23.690001
"977","2010-11-16",23.5
"978","2010-11-17",23.75
"979","2010-11-18",24.790001
"980","2010-11-19",24.9
"981","2010-11-22",24.190001
"982","2010-11-23",23.459999
"983","2010-11-24",23.42
"984","2010-11-26",23.57
"985","2010-11-29",23.790001
"986","2010-11-30",24.629999
"987","2010-12-01",25.48
"988","2010-12-02",25.280001
"989","2010-12-03",25.15
"990","2010-12-06",24.940001
"991","2010-12-07",24.440001
