"","date","ADBE"
"116","2007-06-19",42.48
"117","2007-06-20",41.369999
"118","2007-06-21",41.529999
"119","2007-06-22",40.84
"120","2007-06-25",40.34
"121","2007-06-26",39.84
"122","2007-06-27",40.470001
"123","2007-06-28",40.419998
"124","2007-06-29",40.150002
"125","2007-07-02",40.16
"126","2007-07-03",40.709999
"127","2007-07-05",40.93
"128","2007-07-06",41.02
"129","2007-07-09",40.720001
"130","2007-07-10",40.360001
"131","2007-07-11",40.84
"132","2007-07-12",41.549999
"133","2007-07-13",41.18
"134","2007-07-16",41.060001
"135","2007-07-17",41.459999
"136","2007-07-18",41.41
"137","2007-07-19",42.200001
"138","2007-07-20",41.639999
"139","2007-07-23",42.360001
"140","2007-07-24",41.779999
"141","2007-07-25",41.720001
"142","2007-07-26",41.189999
"143","2007-07-27",40.389999
"144","2007-07-30",40.889999
"145","2007-07-31",40.290001
"146","2007-08-01",39.580002
"147","2007-08-02",39.52
"148","2007-08-03",38.75
"149","2007-08-06",39.380001
"150","2007-08-07",39.419998
"151","2007-08-08",40.23
"152","2007-08-09",40.75
"153","2007-08-10",41.060001
"154","2007-08-13",40.830002
"155","2007-08-14",40.41
"156","2007-08-15",40.18
"157","2007-08-16",39.959999
"158","2007-08-17",40.32
"159","2007-08-20",40.740002
"160","2007-08-21",40.130001
"161","2007-08-22",40.77
"162","2007-08-23",40.599998
"163","2007-08-24",40.41
"164","2007-08-27",40.810001
"165","2007-08-28",40.869999
"166","2007-08-29",42.25
"167","2007-08-30",42.220001
"168","2007-08-31",42.75
"169","2007-09-04",43.450001
"170","2007-09-05",43.75
"171","2007-09-06",43.720001
"172","2007-09-07",42.959999
"173","2007-09-10",43.220001
"174","2007-09-11",43.740002
"175","2007-09-12",43.779999
"176","2007-09-13",43.310001
"177","2007-09-14",43.41
"178","2007-09-17",43.060001
"179","2007-09-18",43.709999
"180","2007-09-19",43.830002
"181","2007-09-20",42.799999
"182","2007-09-21",41.950001
"183","2007-09-24",41.5
"184","2007-09-25",42.740002
"185","2007-09-26",43.41
"186","2007-09-27",43.450001
"187","2007-09-28",43.66
"188","2007-10-01",44
"189","2007-10-02",44.23
"190","2007-10-03",43.98
"191","2007-10-04",44.25
"192","2007-10-05",44.639999
"193","2007-10-08",44.990002
"194","2007-10-09",44.970001
"195","2007-10-10",45.580002
"196","2007-10-11",45.490002
"197","2007-10-12",46.119999
"198","2007-10-15",45.709999
"199","2007-10-16",45.669998
"200","2007-10-17",45.970001
"201","2007-10-18",47.110001
"202","2007-10-19",46.27
"203","2007-10-22",47.119999
"204","2007-10-23",47.75
"205","2007-10-24",48
"206","2007-10-25",47.200001
"207","2007-10-26",47
"208","2007-10-29",47
"209","2007-10-30",47.549999
"210","2007-10-31",47.900002
"211","2007-11-01",46.919998
"212","2007-11-02",47.880001
"213","2007-11-05",47.700001
"214","2007-11-06",47.630001
"215","2007-11-07",46.169998
"216","2007-11-08",45.029999
"217","2007-11-09",43.240002
"218","2007-11-12",42.189999
"219","2007-11-13",40.860001
"220","2007-11-14",41.02
"221","2007-11-15",40.82
"222","2007-11-16",42.189999
"223","2007-11-19",42.470001
"224","2007-11-20",42.299999
"225","2007-11-21",41.84
"226","2007-11-23",41.91
"227","2007-11-26",40.900002
"228","2007-11-27",41.07
"229","2007-11-28",42.029999
"230","2007-11-29",42.75
"231","2007-11-30",42.139999
"232","2007-12-03",42.689999
"233","2007-12-04",43.32
"234","2007-12-05",43.900002
"235","2007-12-06",44.540001
"236","2007-12-07",44.369999
"237","2007-12-10",44.619999
"238","2007-12-11",43.27
"239","2007-12-12",43.540001
"240","2007-12-13",43.900002
"241","2007-12-14",42.110001
"242","2007-12-17",40.900002
"243","2007-12-18",42.029999
"244","2007-12-19",41.869999
"245","2007-12-20",42.169998
"246","2007-12-21",42.18
"247","2007-12-24",42.84
"248","2007-12-26",43.119999
"249","2007-12-27",42.34
"250","2007-12-28",42.93
"251","2007-12-31",42.73
"252","2008-01-02",41.709999
"253","2008-01-03",41.790001
"254","2008-01-04",40.360001
"255","2008-01-07",40.240002
"256","2008-01-08",39.220001
"257","2008-01-09",39.459999
"258","2008-01-10",39.25
"259","2008-01-11",38.049999
"260","2008-01-14",38.48
"261","2008-01-15",37.919998
"262","2008-01-16",37.700001
"263","2008-01-17",35.549999
"264","2008-01-18",35.330002
"265","2008-01-22",34
"266","2008-01-23",34.349998
"267","2008-01-24",34.639999
"268","2008-01-25",34.84
"269","2008-01-28",35.150002
"270","2008-01-29",35.540001
"271","2008-01-30",35.939999
"272","2008-01-31",34.93
"273","2008-02-01",34.48
"274","2008-02-04",35.209999
"275","2008-02-05",33.959999
"276","2008-02-06",32.759998
"277","2008-02-07",32.619999
"278","2008-02-08",33.189999
"279","2008-02-11",33.84
"280","2008-02-12",34.380001
"281","2008-02-13",35
"282","2008-02-14",34.959999
"283","2008-02-15",34.669998
"284","2008-02-19",34.900002
"285","2008-02-20",35.049999
"286","2008-02-21",34.779999
"287","2008-02-22",35.09
"288","2008-02-25",35.540001
"289","2008-02-26",35.869999
"290","2008-02-27",35.459999
"291","2008-02-28",35.34
"292","2008-02-29",33.650002
"293","2008-03-03",32.860001
"294","2008-03-04",33.07
"295","2008-03-05",32.419998
"296","2008-03-06",32.470001
"297","2008-03-07",32.549999
"298","2008-03-10",31.940001
"299","2008-03-11",32.599998
"300","2008-03-12",33.34
"301","2008-03-13",33.299999
"302","2008-03-14",32.610001
"303","2008-03-17",30.790001
"304","2008-03-18",31.879999
"305","2008-03-19",34.75
"306","2008-03-20",34.450001
"307","2008-03-24",36.099998
"308","2008-03-25",36.540001
"309","2008-03-26",37.200001
"310","2008-03-27",35.68
"311","2008-03-28",35.330002
"312","2008-03-31",35.59
"313","2008-04-01",37.25
"314","2008-04-02",36.5
"315","2008-04-03",37.009998
"316","2008-04-04",36.970001
"317","2008-04-07",36.919998
"318","2008-04-08",36.830002
"319","2008-04-09",36.32
"320","2008-04-10",37.09
"321","2008-04-11",35.98
"322","2008-04-14",36.290001
"323","2008-04-15",35.75
"324","2008-04-16",36.419998
"325","2008-04-17",36.07
"326","2008-04-18",36.27
"327","2008-04-21",36.66
"328","2008-04-22",36.169998
"329","2008-04-23",36.830002
"330","2008-04-24",37.43
"331","2008-04-25",36.889999
"332","2008-04-28",37.18
"333","2008-04-29",37.759998
"334","2008-04-30",37.290001
"335","2008-05-01",39.009998
"336","2008-05-02",40.380001
"337","2008-05-05",40.150002
"338","2008-05-06",40.25
"339","2008-05-07",39.240002
"340","2008-05-08",40
"341","2008-05-09",39.889999
"342","2008-05-12",40.439999
"343","2008-05-13",40.59
"344","2008-05-14",40.939999
"345","2008-05-15",42
"346","2008-05-16",42.259998
"347","2008-05-19",42.599998
"348","2008-05-20",41.66
"349","2008-05-21",40.950001
"350","2008-05-22",41.400002
"351","2008-05-23",41.25
"352","2008-05-27",41.990002
"353","2008-05-28",42.84
"354","2008-05-29",43.799999
"355","2008-05-30",44.060001
"356","2008-06-02",43.459999
"357","2008-06-03",43.529999
"358","2008-06-04",44.25
"359","2008-06-05",43.889999
"360","2008-06-06",42.299999
"361","2008-06-09",42.470001
"362","2008-06-10",41.740002
"363","2008-06-11",40.77
"364","2008-06-12",40.990002
"365","2008-06-13",42.709999
"366","2008-06-16",42.849998
"367","2008-06-17",41.400002
"368","2008-06-18",40.939999
"369","2008-06-19",42
"370","2008-06-20",40.549999
"371","2008-06-23",40.369999
"372","2008-06-24",41.380001
"373","2008-06-25",42.34
"374","2008-06-26",40.830002
"375","2008-06-27",39.799999
"376","2008-06-30",39.389999
"377","2008-07-01",40.380001
"378","2008-07-02",39.810001
"379","2008-07-03",40.389999
"380","2008-07-07",39.720001
"381","2008-07-08",39.639999
"382","2008-07-09",38.23
"383","2008-07-10",39.610001
"384","2008-07-11",39.240002
"385","2008-07-14",38.380001
"386","2008-07-15",39.830002
"387","2008-07-16",41.049999
"388","2008-07-17",41.540001
"389","2008-07-18",41.98
"390","2008-07-21",41.16
"391","2008-07-22",40.299999
"392","2008-07-23",41.82
"393","2008-07-24",40.720001
"394","2008-07-25",40.900002
"395","2008-07-28",39.959999
"396","2008-07-29",41.009998
"397","2008-07-30",41.220001
"398","2008-07-31",41.349998
"399","2008-08-01",41.220001
"400","2008-08-04",41.290001
"401","2008-08-05",43.34
"402","2008-08-06",43.529999
"403","2008-08-07",43.220001
"404","2008-08-08",45.150002
"405","2008-08-11",45.889999
"406","2008-08-12",45.619999
"407","2008-08-13",45.889999
"408","2008-08-14",45.360001
"409","2008-08-15",45.110001
"410","2008-08-18",44.099998
"411","2008-08-19",43.73
"412","2008-08-20",44.279999
"413","2008-08-21",44.509998
"414","2008-08-22",44.91
"415","2008-08-25",43.669998
"416","2008-08-26",43.360001
"417","2008-08-27",44.150002
"418","2008-08-28",44.310001
"419","2008-08-29",42.830002
"420","2008-09-02",42.849998
"421","2008-09-03",43.139999
"422","2008-09-04",42.189999
"423","2008-09-05",40.91
"424","2008-09-08",41.610001
"425","2008-09-09",40.790001
"426","2008-09-10",40.73
"427","2008-09-11",41.049999
"428","2008-09-12",40.470001
"429","2008-09-15",38.080002
"430","2008-09-16",38.139999
"431","2008-09-17",36.23
"432","2008-09-18",39.650002
"433","2008-09-19",40.939999
"434","2008-09-22",39.23
"435","2008-09-23",38.849998
"436","2008-09-24",39.450001
"437","2008-09-25",39.830002
"438","2008-09-26",39.990002
"439","2008-09-29",36.150002
"440","2008-09-30",39.470001
"441","2008-10-01",38.119999
"442","2008-10-02",35.220001
"443","2008-10-03",33.689999
"444","2008-10-06",30.709999
"445","2008-10-07",28.690001
"446","2008-10-08",30
"447","2008-10-09",27.99
"448","2008-10-10",27.120001
"449","2008-10-13",30.379999
"450","2008-10-14",29.200001
"451","2008-10-15",25.940001
"452","2008-10-16",27.690001
"453","2008-10-17",28.18
"454","2008-10-20",29.309999
"455","2008-10-21",27.59
"456","2008-10-22",25.4
"457","2008-10-23",24.969999
"458","2008-10-24",23.889999
"459","2008-10-27",23.68
"460","2008-10-28",27.08
"461","2008-10-29",26.799999
"462","2008-10-30",26.860001
"463","2008-10-31",26.639999
"464","2008-11-03",27.16
"465","2008-11-04",29.16
"466","2008-11-05",27.219999
"467","2008-11-06",24.559999
"468","2008-11-07",24.59
"469","2008-11-10",24.93
"470","2008-11-11",23.639999
"471","2008-11-12",21.889999
"472","2008-11-13",24.299999
"473","2008-11-14",22.34
"474","2008-11-17",22.799999
"475","2008-11-18",22.639999
"476","2008-11-19",21.629999
"477","2008-11-20",20.75
"478","2008-11-21",21.379999
"479","2008-11-24",21.73
"480","2008-11-25",22.42
"481","2008-11-26",23.35
"482","2008-11-28",23.16
"483","2008-12-01",21
"484","2008-12-02",22
"485","2008-12-03",22.540001
"486","2008-12-04",20.440001
"487","2008-12-05",21.66
"488","2008-12-08",22.6
"489","2008-12-09",22.889999
"490","2008-12-10",23.440001
"491","2008-12-11",22.190001
"492","2008-12-12",22.43
"493","2008-12-15",21.360001
"494","2008-12-16",22.32
"495","2008-12-17",21.690001
"496","2008-12-18",21.379999
"497","2008-12-19",22.129999
"498","2008-12-22",21.110001
"499","2008-12-23",20.969999
"500","2008-12-24",21.129999
"501","2008-12-26",21.08
"502","2008-12-29",20.52
"503","2008-12-30",21.049999
"504","2008-12-31",21.290001
"505","2009-01-02",23.02
"506","2009-01-05",23.129999
"507","2009-01-06",24.219999
"508","2009-01-07",24.23
"509","2009-01-08",24.290001
"510","2009-01-09",24.01
"511","2009-01-12",23.76
"512","2009-01-13",22.1
"513","2009-01-14",21.110001
"514","2009-01-15",20.83
"515","2009-01-16",21.059999
"516","2009-01-20",19.389999
"517","2009-01-21",20.959999
"518","2009-01-22",19.32
"519","2009-01-23",19.700001
"520","2009-01-26",19.93
"521","2009-01-27",20.110001
"522","2009-01-28",20.889999
"523","2009-01-29",20.049999
"524","2009-01-30",19.309999
"525","2009-02-02",19.58
"526","2009-02-03",19.700001
"527","2009-02-04",19.879999
"528","2009-02-05",20.91
"529","2009-02-06",21.700001
"530","2009-02-09",21.42
"531","2009-02-10",20.48
"532","2009-02-11",20.309999
"533","2009-02-12",21.219999
"534","2009-02-13",21.1
"535","2009-02-17",20.4
"536","2009-02-18",20.389999
"537","2009-02-19",19.540001
"538","2009-02-20",18.040001
"539","2009-02-23",17.09
"540","2009-02-24",18.17
"541","2009-02-25",17.639999
"542","2009-02-26",16.700001
"543","2009-02-27",16.700001
"544","2009-03-02",16.040001
"545","2009-03-03",15.98
"546","2009-03-04",16.32
"547","2009-03-05",16.92
"548","2009-03-06",17.16
"549","2009-03-09",16.780001
"550","2009-03-10",18.52
"551","2009-03-11",18.629999
"552","2009-03-12",19.43
"553","2009-03-13",18.68
"554","2009-03-16",18.450001
"555","2009-03-17",19.129999
"556","2009-03-18",21.35
"557","2009-03-19",21.24
"558","2009-03-20",20.459999
"559","2009-03-23",22.690001
"560","2009-03-24",21.860001
"561","2009-03-25",22.1
"562","2009-03-26",22.940001
"563","2009-03-27",21.84
"564","2009-03-30",20.82
"565","2009-03-31",21.389999
"566","2009-04-01",21.959999
"567","2009-04-02",23.280001
"568","2009-04-03",24.16
"569","2009-04-06",23.190001
"570","2009-04-07",22.959999
"571","2009-04-08",23.92
"572","2009-04-09",24.870001
"573","2009-04-13",24.719999
"574","2009-04-14",24.01
"575","2009-04-15",23.639999
"576","2009-04-16",24.379999
"577","2009-04-17",24.700001
"578","2009-04-20",23.459999
"579","2009-04-21",23.75
"580","2009-04-22",24.16
"581","2009-04-23",24.48
"582","2009-04-24",26.42
"583","2009-04-27",26.139999
"584","2009-04-28",25.700001
"585","2009-04-29",26.75
"586","2009-04-30",27.35
"587","2009-05-01",27.459999
"588","2009-05-04",26.690001
"589","2009-05-05",26.889999
"590","2009-05-06",26.35
"591","2009-05-07",25.629999
"592","2009-05-08",25.42
"593","2009-05-11",26.15
"594","2009-05-12",25.99
"595","2009-05-13",25.17
"596","2009-05-14",25.93
"597","2009-05-15",25.92
"598","2009-05-18",26.48
"599","2009-05-19",26.559999
"600","2009-05-20",26.389999
"601","2009-05-21",26.07
"602","2009-05-22",26.48
"603","2009-05-26",27.889999
"604","2009-05-27",27.25
"605","2009-05-28",27.540001
"606","2009-05-29",28.18
"607","2009-06-01",29.360001
"608","2009-06-02",29.59
"609","2009-06-03",29.059999
"610","2009-06-04",29.440001
"611","2009-06-05",29.98
"612","2009-06-08",29.17
"613","2009-06-09",29.77
"614","2009-06-10",30.17
"615","2009-06-11",30.4
"616","2009-06-12",30.15
"617","2009-06-15",28.82
"618","2009-06-16",28.17
"619","2009-06-17",28.68
"620","2009-06-18",28.719999
"621","2009-06-19",29.33
"622","2009-06-22",27.309999
"623","2009-06-23",27.709999
"624","2009-06-24",27.74
"625","2009-06-25",28.52
"626","2009-06-26",28
"627","2009-06-29",28.620001
"628","2009-06-30",28.299999
"629","2009-07-01",28.66
"630","2009-07-02",27.639999
"631","2009-07-06",27.16
"632","2009-07-07",26.34
"633","2009-07-08",26.469999
"634","2009-07-09",27.42
"635","2009-07-10",27.58
"636","2009-07-13",28.370001
"637","2009-07-14",28.299999
"638","2009-07-15",29.85
"639","2009-07-16",30.870001
"640","2009-07-17",31.02
"641","2009-07-20",31.209999
"642","2009-07-21",31.26
"643","2009-07-22",31.34
"644","2009-07-23",32.310001
"645","2009-07-24",32.630001
"646","2009-07-27",32.610001
"647","2009-07-28",32.330002
"648","2009-07-29",32.060001
"649","2009-07-30",32.279999
"650","2009-07-31",32.419998
"651","2009-08-03",32.68
"652","2009-08-04",33
"653","2009-08-05",32.009998
"654","2009-08-06",32.419998
"655","2009-08-07",33.220001
"656","2009-08-10",32.82
"657","2009-08-11",31.92
"658","2009-08-12",33.040001
"659","2009-08-13",33.43
"660","2009-08-14",32.27
"661","2009-08-17",31.209999
"662","2009-08-18",31.719999
"663","2009-08-19",31.719999
"664","2009-08-20",32.099998
"665","2009-08-21",32.84
"666","2009-08-24",32.73
"667","2009-08-25",32.669998
"668","2009-08-26",32.509998
"669","2009-08-27",32.459999
"670","2009-08-28",31.73
"671","2009-08-31",31.42
"672","2009-09-01",31.1
"673","2009-09-02",31
"674","2009-09-03",31.49
"675","2009-09-04",32.049999
"676","2009-09-08",32.509998
"677","2009-09-09",32.799999
"678","2009-09-10",34.02
"679","2009-09-11",34.650002
"680","2009-09-14",35.189999
"681","2009-09-15",35.619999
"682","2009-09-16",33.349998
"683","2009-09-17",32.84
"684","2009-09-18",32.950001
"685","2009-09-21",32.849998
"686","2009-09-22",33.110001
"687","2009-09-23",32.709999
"688","2009-09-24",32.32
"689","2009-09-25",32.029999
"690","2009-09-28",32.93
"691","2009-09-29",32.68
"692","2009-09-30",33.040001
"693","2009-10-01",32.18
"694","2009-10-02",32.349998
"695","2009-10-05",32.549999
"696","2009-10-06",33.509998
"697","2009-10-07",33.259998
"698","2009-10-08",34.330002
"699","2009-10-09",34.639999
"700","2009-10-12",34.360001
"701","2009-10-13",34.619999
"702","2009-10-14",35.43
"703","2009-10-15",35.75
"704","2009-10-16",35.669998
"705","2009-10-19",35.650002
"706","2009-10-20",35.41
"707","2009-10-21",34.810001
"708","2009-10-22",35.169998
"709","2009-10-23",34.779999
"710","2009-10-26",34.450001
"711","2009-10-27",33.950001
"712","2009-10-28",32.830002
"713","2009-10-29",33.540001
"714","2009-10-30",32.939999
"715","2009-11-02",32.869999
"716","2009-11-03",33.009998
"717","2009-11-04",33.860001
"718","2009-11-05",34.700001
"719","2009-11-06",34.650002
"720","2009-11-09",36.450001
"721","2009-11-10",36.599998
"722","2009-11-11",35.919998
"723","2009-11-12",35.610001
"724","2009-11-13",36.509998
"725","2009-11-16",36.810001
"726","2009-11-17",36.900002
"727","2009-11-18",36.59
"728","2009-11-19",36.110001
"729","2009-11-20",35.810001
"730","2009-11-23",36.439999
"731","2009-11-24",35.950001
"732","2009-11-25",36.169998
"733","2009-11-27",35.380001
"734","2009-11-30",35.080002
"735","2009-12-01",36.400002
"736","2009-12-02",36.5
"737","2009-12-03",36
"738","2009-12-04",36.5
"739","2009-12-07",36.369999
"740","2009-12-08",36.080002
"741","2009-12-09",35.849998
"742","2009-12-10",35.799999
"743","2009-12-11",35.380001
"744","2009-12-14",35.779999
"745","2009-12-15",36.360001
"746","2009-12-16",37.860001
"747","2009-12-17",37.009998
"748","2009-12-18",37.34
"749","2009-12-21",37.279999
"750","2009-12-22",37.34
"751","2009-12-23",36.93
"752","2009-12-24",37.169998
"753","2009-12-28",37.189999
"754","2009-12-29",37.209999
"755","2009-12-30",37.18
"756","2009-12-31",36.779999
"757","2010-01-04",37.09
"758","2010-01-05",37.700001
"759","2010-01-06",37.619999
"760","2010-01-07",36.889999
"761","2010-01-08",36.689999
"762","2010-01-11",36.209999
"763","2010-01-12",35.66
"764","2010-01-13",36.279999
"765","2010-01-14",35.900002
"766","2010-01-15",35.869999
"767","2010-01-19",36.950001
"768","2010-01-20",36.490002
"769","2010-01-21",35.82
"770","2010-01-22",34.380001
"771","2010-01-25",34.16
"772","2010-01-26",33.939999
"773","2010-01-27",33.139999
"774","2010-01-28",32.889999
"775","2010-01-29",32.299999
"776","2010-02-01",32.48
"777","2010-02-02",32.98
"778","2010-02-03",32.98
"779","2010-02-04",32.240002
"780","2010-02-05",32.77
"781","2010-02-08",32.049999
"782","2010-02-09",32.310001
"783","2010-02-10",32.759998
"784","2010-02-11",32.639999
"785","2010-02-12",31.450001
"786","2010-02-16",31.809999
"787","2010-02-17",32.330002
"788","2010-02-18",33.240002
"789","2010-02-19",33.880001
"790","2010-02-22",33.700001
"791","2010-02-23",33.439999
"792","2010-02-24",34.549999
"793","2010-02-25",34.560001
"794","2010-02-26",34.650002
"795","2010-03-01",34.889999
"796","2010-03-02",34.740002
"797","2010-03-03",34.82
"798","2010-03-04",34.939999
"799","2010-03-05",35.16
"800","2010-03-08",35.060001
"801","2010-03-09",35.119999
"802","2010-03-10",35.150002
"803","2010-03-11",35.220001
"804","2010-03-12",35.16
"805","2010-03-15",35.490002
"806","2010-03-16",35.02
"807","2010-03-17",35.490002
"808","2010-03-18",35.75
"809","2010-03-19",34.669998
"810","2010-03-22",34.950001
"811","2010-03-23",35.220001
"812","2010-03-24",36.509998
"813","2010-03-25",35.869999
"814","2010-03-26",35.509998
"815","2010-03-29",35.740002
"816","2010-03-30",35.68
"817","2010-03-31",35.369999
"818","2010-04-01",35.740002
"819","2010-04-05",35.990002
"820","2010-04-06",35.700001
"821","2010-04-07",35.060001
"822","2010-04-08",34.939999
"823","2010-04-09",35.470001
"824","2010-04-12",35.02
"825","2010-04-13",34.75
"826","2010-04-14",35.02
"827","2010-04-15",34.389999
"828","2010-04-16",34
"829","2010-04-19",33.82
"830","2010-04-20",34.93
"831","2010-04-21",34.919998
"832","2010-04-22",35.970001
"833","2010-04-23",36.25
"834","2010-04-26",36.150002
"835","2010-04-27",35.34
"836","2010-04-28",35.470001
"837","2010-04-29",34.959999
"838","2010-04-30",33.599998
"839","2010-05-03",33.59
"840","2010-05-04",33.139999
"841","2010-05-05",32.959999
"842","2010-05-06",32.490002
"843","2010-05-07",32.419998
"844","2010-05-10",34.279999
"845","2010-05-11",33.799999
"846","2010-05-12",34.799999
"847","2010-05-13",34.41
"848","2010-05-14",33.720001
"849","2010-05-17",33.810001
"850","2010-05-18",33.279999
"851","2010-05-19",32.880001
"852","2010-05-20",31.74
"853","2010-05-21",32.18
"854","2010-05-24",31.629999
"855","2010-05-25",31.549999
"856","2010-05-26",30.940001
"857","2010-05-27",32.200001
"858","2010-05-28",32.080002
"859","2010-06-01",32.130001
"860","2010-06-02",32.939999
"861","2010-06-03",32.900002
"862","2010-06-04",31.59
"863","2010-06-07",31.059999
"864","2010-06-08",31
"865","2010-06-09",30.73
"866","2010-06-10",31.719999
"867","2010-06-11",31.73
"868","2010-06-14",31.700001
"869","2010-06-15",32.509998
"870","2010-06-16",32.439999
"871","2010-06-17",33.119999
"872","2010-06-18",33.52
"873","2010-06-21",33.130001
"874","2010-06-22",32.759998
"875","2010-06-23",30.379999
"876","2010-06-24",30.26
"877","2010-06-25",29.85
"878","2010-06-28",28.719999
"879","2010-06-29",26.9
"880","2010-06-30",26.43
"881","2010-07-01",26.66
"882","2010-07-02",26.73
"883","2010-07-06",26.34
"884","2010-07-07",26.790001
"885","2010-07-08",26.85
"886","2010-07-09",27.200001
"887","2010-07-12",27.09
"888","2010-07-13",28.110001
"889","2010-07-14",28.030001
"890","2010-07-15",28.219999
"891","2010-07-16",27.389999
"892","2010-07-19",27.67
"893","2010-07-20",27.870001
"894","2010-07-21",27.67
"895","2010-07-22",28.58
"896","2010-07-23",29.23
"897","2010-07-26",29.17
"898","2010-07-27",29.219999
"899","2010-07-28",28.690001
"900","2010-07-29",28.700001
"901","2010-07-30",28.719999
"902","2010-08-02",29.6
"903","2010-08-03",29.120001
"904","2010-08-04",29.700001
"905","2010-08-05",29.440001
"906","2010-08-06",29.23
"907","2010-08-09",29.52
"908","2010-08-10",29.17
"909","2010-08-11",28.25
"910","2010-08-12",28.08
"911","2010-08-13",28.01
"912","2010-08-16",27.360001
"913","2010-08-17",27.959999
"914","2010-08-18",28.1
"915","2010-08-19",27.690001
"916","2010-08-20",27.92
"917","2010-08-23",27.82
"918","2010-08-24",27.93
"919","2010-08-25",27.48
"920","2010-08-26",27.379999
"921","2010-08-27",27.98
"922","2010-08-30",27.790001
"923","2010-08-31",27.700001
"924","2010-09-01",28.85
"925","2010-09-02",29.42
"926","2010-09-03",29.49
"927","2010-09-07",29.17
"928","2010-09-08",29.309999
"929","2010-09-09",32.860001
"930","2010-09-10",32.200001
"931","2010-09-13",32.240002
"932","2010-09-14",32.470001
"933","2010-09-15",32.759998
"934","2010-09-16",32.849998
"935","2010-09-17",32.779999
"936","2010-09-20",33.110001
"937","2010-09-21",32.939999
"938","2010-09-22",26.67
"939","2010-09-23",26.41
"940","2010-09-24",26.879999
"941","2010-09-27",26.879999
"942","2010-09-28",26.280001
"943","2010-09-29",26.040001
"944","2010-09-30",26.15
"945","2010-10-01",26.27
"946","2010-10-04",25.6
"947","2010-10-05",25.77
"948","2010-10-06",25.73
"949","2010-10-07",28.690001
"950","2010-10-08",26.99
"951","2010-10-11",27.25
"952","2010-10-12",27.66
"953","2010-10-13",27.709999
"954","2010-10-14",27.49
"955","2010-10-15",28.08
"956","2010-10-18",28.059999
