"","date","PI"
"1050","2020-09-21",25.780001
"1051","2020-09-22",26.4
"1052","2020-09-23",25.33
"1053","2020-09-24",25.02
"1054","2020-09-25",25.459999
"1055","2020-09-28",26.6
"1056","2020-09-29",26.450001
"1057","2020-09-30",26.35
"1058","2020-10-01",28.65
"1059","2020-10-02",28.5
"1060","2020-10-05",28.98
"1061","2020-10-06",28.959999
"1062","2020-10-07",29.719999
"1063","2020-10-08",29.82
"1064","2020-10-09",30.1
"1065","2020-10-12",30.76
"1066","2020-10-13",29.93
"1067","2020-10-14",29.809999
"1068","2020-10-15",29.33
"1069","2020-10-16",29.09
"1070","2020-10-19",28.66
"1071","2020-10-20",28.9
"1072","2020-10-21",28.709999
"1073","2020-10-22",29.889999
"1074","2020-10-23",30.360001
"1075","2020-10-26",29.799999
"1076","2020-10-27",29.35
"1077","2020-10-28",27.85
"1078","2020-10-29",27.629999
"1079","2020-10-30",25.51
"1080","2020-11-02",26.48
"1081","2020-11-03",28.51
"1082","2020-11-04",28.059999
"1083","2020-11-05",29.110001
"1084","2020-11-06",29.82
"1085","2020-11-09",31.09
"1086","2020-11-10",31.51
"1087","2020-11-11",34.73
"1088","2020-11-12",33.41
"1089","2020-11-13",34.34
"1090","2020-11-16",35.02
"1091","2020-11-17",34.48
"1092","2020-11-18",34.389999
"1093","2020-11-19",35.34
"1094","2020-11-20",35.150002
"1095","2020-11-23",35.389999
"1096","2020-11-24",35.810001
"1097","2020-11-25",35.23
"1098","2020-11-27",35.48
