"","date","TTM"
"132","2007-07-12",18.309999
"133","2007-07-13",18.700001
"134","2007-07-16",18.57
"135","2007-07-17",18.42
"136","2007-07-18",18.190001
"137","2007-07-19",19.09
"138","2007-07-20",18.67
"139","2007-07-23",18.91
"140","2007-07-24",18.219999
"141","2007-07-25",18.15
"142","2007-07-26",17.73
"143","2007-07-27",17.280001
"144","2007-07-30",17.74
"145","2007-07-31",17.15
"146","2007-08-01",16.969999
"147","2007-08-02",16.450001
"148","2007-08-03",16.16
"149","2007-08-06",16.5
"150","2007-08-07",16.5
"151","2007-08-08",16.68
"152","2007-08-09",16.379999
"153","2007-08-10",16.76
"154","2007-08-13",17.16
"155","2007-08-14",16.950001
"156","2007-08-15",16.51
"157","2007-08-16",16.18
"158","2007-08-17",16.530001
"159","2007-08-20",16.209999
"160","2007-08-21",15.6
"161","2007-08-22",15.77
"162","2007-08-23",15.56
"163","2007-08-24",16.450001
"164","2007-08-27",16.309999
"165","2007-08-28",15.9
"166","2007-08-29",16.43
"167","2007-08-30",16.379999
"168","2007-08-31",16.950001
"169","2007-09-04",16.889999
"170","2007-09-05",16.84
"171","2007-09-06",17.309999
"172","2007-09-07",16.9
"173","2007-09-10",17.1
"174","2007-09-11",16.940001
"175","2007-09-12",17
"176","2007-09-13",17.200001
"177","2007-09-14",17.02
"178","2007-09-17",17.08
"179","2007-09-18",17.690001
"180","2007-09-19",17.870001
"181","2007-09-20",17.879999
"182","2007-09-21",18.23
"183","2007-09-24",18.5
"184","2007-09-25",18.51
"185","2007-09-26",18.68
"186","2007-09-27",18.74
"187","2007-09-28",19.139999
"188","2007-10-01",19.57
"189","2007-10-02",19.4
"190","2007-10-03",19.41
"191","2007-10-04",19.74
"192","2007-10-05",19.75
"193","2007-10-08",19.370001
"194","2007-10-09",19.92
"195","2007-10-10",20.26
"196","2007-10-11",20.75
"197","2007-10-12",20.629999
"198","2007-10-15",20.530001
"199","2007-10-16",19.379999
"200","2007-10-17",19.82
"201","2007-10-18",19.74
"202","2007-10-19",19.299999
"203","2007-10-22",19.370001
"204","2007-10-23",20.17
"205","2007-10-24",19.68
"206","2007-10-25",19.5
"207","2007-10-26",20.290001
"208","2007-10-29",20.85
"209","2007-10-30",20
"210","2007-10-31",19.700001
"211","2007-11-01",18.68
"212","2007-11-02",18.6
"213","2007-11-05",18.190001
"214","2007-11-06",18.18
"215","2007-11-07",17.65
"216","2007-11-08",17.65
"217","2007-11-09",17.09
"218","2007-11-12",16.75
"219","2007-11-13",17.75
"220","2007-11-14",17.540001
"221","2007-11-15",17.1
"222","2007-11-16",17.620001
"223","2007-11-19",17.26
"224","2007-11-20",17.49
"225","2007-11-21",16.9
"226","2007-11-23",18.16
"227","2007-11-26",17.48
"228","2007-11-27",17.74
"229","2007-11-28",18.700001
"230","2007-11-29",18.02
"231","2007-11-30",18.67
"232","2007-12-03",18.42
"233","2007-12-04",18.74
"234","2007-12-05",19.59
"235","2007-12-06",19.42
"236","2007-12-07",19.440001
"237","2007-12-10",19.49
"238","2007-12-11",19.33
"239","2007-12-12",18.98
"240","2007-12-13",18.860001
"241","2007-12-14",18.49
"242","2007-12-17",17.48
"243","2007-12-18",17.780001
"244","2007-12-19",17.370001
"245","2007-12-20",18.290001
"246","2007-12-21",18.469999
"247","2007-12-24",19.42
"248","2007-12-26",19.43
"249","2007-12-27",18.18
"250","2007-12-28",18.530001
"251","2007-12-31",18.860001
"252","2008-01-02",19.450001
"253","2008-01-03",19.65
"254","2008-01-04",19.32
"255","2008-01-07",19.950001
"256","2008-01-08",18.85
"257","2008-01-09",19.84
"258","2008-01-10",19.879999
"259","2008-01-11",19.48
"260","2008-01-14",19.870001
"261","2008-01-15",18.48
"262","2008-01-16",18.09
"263","2008-01-17",17.959999
"264","2008-01-18",17.83
"265","2008-01-22",17.780001
"266","2008-01-23",17.629999
"267","2008-01-24",17.74
"268","2008-01-25",18.23
"269","2008-01-28",18.52
"270","2008-01-29",18.6
"271","2008-01-30",18.469999
"272","2008-01-31",18.5
"273","2008-02-01",19.75
"274","2008-02-04",19.83
"275","2008-02-05",18.51
"276","2008-02-06",18.4
"277","2008-02-07",18.540001
"278","2008-02-08",18.280001
"279","2008-02-11",17.719999
"280","2008-02-12",18.280001
"281","2008-02-13",18.58
"282","2008-02-14",18.43
"283","2008-02-15",18.51
"284","2008-02-19",18.43
"285","2008-02-20",17.99
"286","2008-02-21",17.860001
"287","2008-02-22",17.709999
"288","2008-02-25",18.120001
"289","2008-02-26",18.139999
"290","2008-02-27",18.02
"291","2008-02-28",17.719999
"292","2008-02-29",17.52
"293","2008-03-03",17.6
"294","2008-03-04",17.190001
"295","2008-03-05",17.280001
"296","2008-03-06",16.91
"297","2008-03-07",16.15
"298","2008-03-10",15.98
"299","2008-03-11",16.620001
"300","2008-03-12",15.99
"301","2008-03-13",15.78
"302","2008-03-14",15.43
"303","2008-03-17",14.98
"304","2008-03-18",16.059999
"305","2008-03-19",15.91
"306","2008-03-20",15.85
"307","2008-03-24",16.860001
"308","2008-03-25",17.360001
"309","2008-03-26",16.18
"310","2008-03-27",15.63
"311","2008-03-28",15.79
"312","2008-03-31",15.62
"313","2008-04-01",16.129999
"314","2008-04-02",16.24
"315","2008-04-03",16.139999
"316","2008-04-04",15.93
"317","2008-04-07",15.99
"318","2008-04-08",15.68
"319","2008-04-09",15.44
"320","2008-04-10",15.62
"321","2008-04-11",15.17
"322","2008-04-14",15.15
"323","2008-04-15",15.59
"324","2008-04-16",15.57
"325","2008-04-17",15.56
"326","2008-04-18",15.84
"327","2008-04-21",15.75
"328","2008-04-22",15.61
"329","2008-04-23",16.030001
"330","2008-04-24",16.129999
"331","2008-04-25",16.08
"332","2008-04-28",15.88
"333","2008-04-29",16.190001
"334","2008-04-30",16.540001
"335","2008-05-01",16.99
"336","2008-05-02",17.15
"337","2008-05-05",16.84
"338","2008-05-06",16.879999
"339","2008-05-07",16.370001
"340","2008-05-08",16.16
"341","2008-05-09",15.96
"342","2008-05-12",16.07
"343","2008-05-13",15.99
"344","2008-05-14",16.040001
"345","2008-05-15",16
"346","2008-05-16",16.02
"347","2008-05-19",15.96
"348","2008-05-20",15.82
"349","2008-05-21",15.53
"350","2008-05-22",15.4
"351","2008-05-23",15.18
"352","2008-05-27",14.83
"353","2008-05-28",14.53
"354","2008-05-29",13.85
"355","2008-05-30",13.86
"356","2008-06-02",13.32
"357","2008-06-03",13.3
"358","2008-06-04",13.09
"359","2008-06-05",12.94
"360","2008-06-06",12.5
"361","2008-06-09",12.17
"362","2008-06-10",12.02
"363","2008-06-11",11.75
"364","2008-06-12",12.48
"365","2008-06-13",12.43
"366","2008-06-16",12.03
"367","2008-06-17",12.25
"368","2008-06-18",11.99
"369","2008-06-19",11.87
"370","2008-06-20",11.46
"371","2008-06-23",11.36
"372","2008-06-24",10.99
"373","2008-06-25",11.27
"374","2008-06-26",10.66
"375","2008-06-27",9.97
"376","2008-06-30",10.05
"377","2008-07-01",9.61
"378","2008-07-02",9.4
"379","2008-07-03",8.9
"380","2008-07-07",9.14
"381","2008-07-08",9.03
"382","2008-07-09",9.37
"383","2008-07-10",9.38
"384","2008-07-11",9.37
"385","2008-07-14",9.3
"386","2008-07-15",9.31
"387","2008-07-16",9.77
"388","2008-07-17",10.11
"389","2008-07-18",10.02
"390","2008-07-21",10.05
"391","2008-07-22",10.51
"392","2008-07-23",10.75
"393","2008-07-24",10.03
"394","2008-07-25",10.1
"395","2008-07-28",9.43
"396","2008-07-29",9.94
"397","2008-07-30",9.47
"398","2008-07-31",9.35
"399","2008-08-01",9.52
"400","2008-08-04",9.26
"401","2008-08-05",10.06
"402","2008-08-06",10.13
"403","2008-08-07",9.96
"404","2008-08-08",10.42
"405","2008-08-11",10.51
"406","2008-08-12",10.12
"407","2008-08-13",9.84
"408","2008-08-14",9.95
"409","2008-08-15",9.98
"410","2008-08-18",9.6
"411","2008-08-19",9.41
"412","2008-08-20",9.45
"413","2008-08-21",9.3
"414","2008-08-22",9.7
"415","2008-08-25",9.46
"416","2008-08-26",9.77
"417","2008-08-27",9.8
"418","2008-08-28",9.79
"419","2008-08-29",9.86
"420","2008-09-02",9.84
"421","2008-09-03",9.53
"422","2008-09-04",9.25
"423","2008-09-05",9.38
"424","2008-09-08",9.53
"425","2008-09-09",9.37
"426","2008-09-10",9.38
"427","2008-09-11",9.17
"428","2008-09-12",9.25
"429","2008-09-15",8.89
"430","2008-09-16",8.98
"431","2008-09-17",8.7
"432","2008-09-18",9.74
"433","2008-09-19",9.81
"434","2008-09-22",9.2
"435","2008-09-23",9.04
"436","2008-09-24",8.57
"437","2008-09-25",8.61
"438","2008-09-26",8.4
"439","2008-09-29",7.29
"440","2008-09-30",7.66
"441","2008-10-01",7.41
"442","2008-10-02",7.26
"443","2008-10-03",7.13
"444","2008-10-06",6.57
"445","2008-10-07",6.06
"446","2008-10-08",5.94
"447","2008-10-09",5.81
"448","2008-10-10",5.91
"449","2008-10-13",6.46
"450","2008-10-14",6.34
"451","2008-10-15",6.01
"452","2008-10-16",5.75
"453","2008-10-17",5.59
"454","2008-10-20",5.49
"455","2008-10-21",5.26
"456","2008-10-22",4.83
"457","2008-10-23",4.35
"458","2008-10-24",3.96
"459","2008-10-27",3.85
"460","2008-10-28",4
"461","2008-10-29",4.17
"462","2008-10-30",4.25
"463","2008-10-31",5.85
"464","2008-11-03",4.86
"465","2008-11-04",5.1
"466","2008-11-05",4.68
"467","2008-11-06",4.5
"468","2008-11-07",4.42
"469","2008-11-10",4.49
"470","2008-11-11",4.46
"471","2008-11-12",4.09
"472","2008-11-13",4.25
"473","2008-11-14",4.02
"474","2008-11-17",4.3
"475","2008-11-18",4.17
"476","2008-11-19",4
"477","2008-11-20",3.64
"478","2008-11-21",3.82
"479","2008-11-24",4.22
"480","2008-11-25",4.7
"481","2008-11-26",4.65
"482","2008-11-28",4.55
"483","2008-12-01",3.75
"484","2008-12-02",4.39
"485","2008-12-03",4.1
"486","2008-12-04",4.33
"487","2008-12-05",4.75
"488","2008-12-08",4.33
"489","2008-12-09",4.2
"490","2008-12-10",4.56
"491","2008-12-11",4.37
"492","2008-12-12",4.29
"493","2008-12-15",4.38
"494","2008-12-16",4.51
"495","2008-12-17",4.69
"496","2008-12-18",4.42
"497","2008-12-19",4.93
"498","2008-12-22",4.83
"499","2008-12-23",4.66
"500","2008-12-24",4.48
"501","2008-12-26",4.26
"502","2008-12-29",4.61
"503","2008-12-30",4.56
"504","2008-12-31",4.45
"505","2009-01-02",4.74
"506","2009-01-05",5
"507","2009-01-06",5.33
"508","2009-01-07",4.95
"509","2009-01-08",5.02
"510","2009-01-09",4.76
"511","2009-01-12",4.4
"512","2009-01-13",4.37
"513","2009-01-14",4.09
"514","2009-01-15",4.27
"515","2009-01-16",4.5
"516","2009-01-20",4.3
"517","2009-01-21",4.24
"518","2009-01-22",4.21
"519","2009-01-23",4.01
"520","2009-01-26",4.05
"521","2009-01-27",4.1
"522","2009-01-28",4.35
"523","2009-01-29",4.15
"524","2009-01-30",4.04
"525","2009-02-02",3.85
"526","2009-02-03",3.91
"527","2009-02-04",3.89
"528","2009-02-05",4
"529","2009-02-06",4
"530","2009-02-09",4.05
"531","2009-02-10",3.85
"532","2009-02-11",3.71
"533","2009-02-12",3.82
"534","2009-02-13",3.89
"535","2009-02-17",3.96
"536","2009-02-18",3.55
"537","2009-02-19",3.53
"538","2009-02-20",3.33
"539","2009-02-23",3.25
"540","2009-02-24",3.48
"541","2009-02-25",3.75
"542","2009-02-26",3.7
"543","2009-02-27",3.51
"544","2009-03-02",3.14
"545","2009-03-03",3.25
"546","2009-03-04",3.57
"547","2009-03-05",3.4
"548","2009-03-06",3.43
"549","2009-03-09",3.21
"550","2009-03-10",3.6
"551","2009-03-11",3.5
"552","2009-03-12",3.87
"553","2009-03-13",3.96
"554","2009-03-16",3.81
"555","2009-03-17",4.3
"556","2009-03-18",4.44
"557","2009-03-19",4.28
"558","2009-03-20",4.5
"559","2009-03-23",5.1
"560","2009-03-24",4.89
"561","2009-03-25",4.59
"562","2009-03-26",4.65
"563","2009-03-27",5.05
"564","2009-03-30",4.55
"565","2009-03-31",4.93
"566","2009-04-01",5.36
"567","2009-04-02",6.06
"568","2009-04-03",6.06
"569","2009-04-06",6
"570","2009-04-07",5.85
"571","2009-04-08",6.64
"572","2009-04-09",7.64
"573","2009-04-13",7.72
"574","2009-04-14",7.36
"575","2009-04-15",7.81
"576","2009-04-16",7.59
"577","2009-04-17",7.22
"578","2009-04-20",6.86
"579","2009-04-21",6.94
"580","2009-04-22",7.05
"581","2009-04-23",7.22
"582","2009-04-24",7.59
"583","2009-04-27",7.4
"584","2009-04-28",7.3
"585","2009-04-29",7.62
"586","2009-04-30",7.71
"587","2009-05-01",7.44
"588","2009-05-04",7.86
"589","2009-05-05",7.82
"590","2009-05-06",7.69
"591","2009-05-07",7.57
"592","2009-05-08",7.84
"593","2009-05-11",7.77
"594","2009-05-12",7.84
"595","2009-05-13",7.17
"596","2009-05-14",7.48
"597","2009-05-15",7.6
"598","2009-05-18",9.07
"599","2009-05-19",9
"600","2009-05-20",8.91
"601","2009-05-21",9.55
"602","2009-05-22",9.61
"603","2009-05-26",9.46
"604","2009-05-27",9.64
"605","2009-05-28",10.11
"606","2009-05-29",9.68
"607","2009-06-01",10.14
"608","2009-06-02",10.34
"609","2009-06-03",10.31
"610","2009-06-04",10.34
"611","2009-06-05",10.49
"612","2009-06-08",10.47
"613","2009-06-09",10.42
"614","2009-06-10",10.5
"615","2009-06-11",10.58
"616","2009-06-12",10.38
"617","2009-06-15",9.66
"618","2009-06-16",9.53
"619","2009-06-17",9.16
"620","2009-06-18",9.54
"621","2009-06-19",9.7
"622","2009-06-22",9.13
"623","2009-06-23",9.22
"624","2009-06-24",9.59
"625","2009-06-25",9.71
"626","2009-06-26",9.74
"627","2009-06-29",9.4
"628","2009-06-30",8.52
"629","2009-07-01",8.85
"630","2009-07-02",8.6
"631","2009-07-06",8.4
"632","2009-07-07",8.21
"633","2009-07-08",7.64
"634","2009-07-09",7.92
"635","2009-07-10",7.77
"636","2009-07-13",7.73
"637","2009-07-14",7.93
"638","2009-07-15",8.59
"639","2009-07-16",8.63
"640","2009-07-17",8.8
"641","2009-07-20",9.1
"642","2009-07-21",9.16
"643","2009-07-22",9.16
"644","2009-07-23",9.48
"645","2009-07-24",10.11
"646","2009-07-27",10.49
"647","2009-07-28",10.52
"648","2009-07-29",10.16
"649","2009-07-30",10.48
"650","2009-07-31",10.55
"651","2009-08-03",11.31
"652","2009-08-04",11.8
"653","2009-08-05",11.61
"654","2009-08-06",11.28
"655","2009-08-07",11.4
"656","2009-08-10",11.12
"657","2009-08-11",11.05
"658","2009-08-12",11.58
"659","2009-08-13",11.95
"660","2009-08-14",11.53
"661","2009-08-17",10.65
"662","2009-08-18",11
"663","2009-08-19",10.82
"664","2009-08-20",11
"665","2009-08-21",11.06
"666","2009-08-24",11.87
"667","2009-08-25",11.98
"668","2009-08-26",12.1
"669","2009-08-27",12.06
"670","2009-08-28",12.05
"671","2009-08-31",11.59
"672","2009-09-01",11.82
"673","2009-09-02",11.58
"674","2009-09-03",11.71
"675","2009-09-04",11.89
"676","2009-09-08",12.99
"677","2009-09-09",13
"678","2009-09-10",13.08
"679","2009-09-11",12.67
"680","2009-09-14",12.66
"681","2009-09-15",12.68
"682","2009-09-16",13.33
"683","2009-09-17",13.31
"684","2009-09-18",12.85
"685","2009-09-21",12.8
"686","2009-09-22",13.23
"687","2009-09-23",13.02
"688","2009-09-24",12.86
"689","2009-09-25",12.77
"690","2009-09-28",12.94
"691","2009-09-29",12.82
"692","2009-09-30",12.96
"693","2009-10-01",12.48
"694","2009-10-02",12.19
"695","2009-10-05",12.56
"696","2009-10-06",12.81
"697","2009-10-07",12.81
"698","2009-10-08",12.89
"699","2009-10-09",12.23
"700","2009-10-12",12.21
"701","2009-10-13",12.01
"702","2009-10-14",12.78
"703","2009-10-15",12.6
"704","2009-10-16",12.22
"705","2009-10-19",12.3
"706","2009-10-20",12.26
"707","2009-10-21",12.02
"708","2009-10-22",11.7
"709","2009-10-23",11.45
"710","2009-10-26",11.96
"711","2009-10-27",11.72
"712","2009-10-28",11.68
"713","2009-10-29",12.16
"714","2009-10-30",11.38
"715","2009-11-02",11.72
"716","2009-11-03",11.98
"717","2009-11-04",12.06
"718","2009-11-05",12.21
"719","2009-11-06",12.15
"720","2009-11-09",12.67
"721","2009-11-10",12.71
"722","2009-11-11",13.13
"723","2009-11-12",13.19
"724","2009-11-13",13.66
"725","2009-11-16",14
"726","2009-11-17",13.86
"727","2009-11-18",13.99
"728","2009-11-19",13.62
"729","2009-11-20",13.78
"730","2009-11-23",13.77
"731","2009-11-24",13.82
"732","2009-11-25",13.84
"733","2009-11-27",13.72
"734","2009-11-30",14.32
"735","2009-12-01",15.9
"736","2009-12-02",15.68
"737","2009-12-03",15.46
"738","2009-12-04",15.6
"739","2009-12-07",15.36
"740","2009-12-08",15.27
"741","2009-12-09",15.39
"742","2009-12-10",15.52
"743","2009-12-11",15.44
"744","2009-12-14",15.41
"745","2009-12-15",15.15
"746","2009-12-16",15.52
"747","2009-12-17",15.57
"748","2009-12-18",15.72
"749","2009-12-21",15.73
"750","2009-12-22",15.7
"751","2009-12-23",16.129999
"752","2009-12-24",17.190001
"753","2009-12-28",16.76
"754","2009-12-29",16.91
"755","2009-12-30",16.889999
"756","2009-12-31",16.860001
"757","2010-01-04",18.030001
"758","2010-01-05",17.85
"759","2010-01-06",17.99
"760","2010-01-07",17.57
"761","2010-01-08",17.4
"762","2010-01-11",17.370001
"763","2010-01-12",16.98
"764","2010-01-13",17.4
"765","2010-01-14",17.530001
"766","2010-01-15",17.34
"767","2010-01-19",17.4
"768","2010-01-20",17.049999
"769","2010-01-21",16.58
"770","2010-01-22",16.280001
"771","2010-01-25",16.4
"772","2010-01-26",16.16
"773","2010-01-27",15.28
"774","2010-01-28",15.05
"775","2010-01-29",14.63
"776","2010-02-01",15.65
"777","2010-02-02",15.61
"778","2010-02-03",15.74
"779","2010-02-04",14.41
"780","2010-02-05",14.28
"781","2010-02-08",14.47
"782","2010-02-09",14.81
"783","2010-02-10",14.65
"784","2010-02-11",15.1
"785","2010-02-12",15.17
"786","2010-02-16",15.54
"787","2010-02-17",15.92
"788","2010-02-18",15.66
"789","2010-02-19",15.36
"790","2010-02-22",15.56
"791","2010-02-23",15.15
"792","2010-02-24",15.2
"793","2010-02-25",14.85
"794","2010-02-26",16.18
"795","2010-03-01",16.700001
"796","2010-03-02",17.5
"797","2010-03-03",17.639999
"798","2010-03-04",17.780001
"799","2010-03-05",18.559999
"800","2010-03-08",18
"801","2010-03-09",18.459999
"802","2010-03-10",18.59
"803","2010-03-11",18.24
"804","2010-03-12",18.18
"805","2010-03-15",18.16
"806","2010-03-16",18.5
"807","2010-03-17",18.77
"808","2010-03-18",18.26
"809","2010-03-19",18
"810","2010-03-22",18.129999
"811","2010-03-23",18
"812","2010-03-24",17.65
"813","2010-03-25",17.34
"814","2010-03-26",17.75
"815","2010-03-29",17.73
"816","2010-03-30",18.51
"817","2010-03-31",18.459999
"818","2010-04-01",19.09
"819","2010-04-05",19.35
"820","2010-04-06",18.99
"821","2010-04-07",19.030001
"822","2010-04-08",18.74
"823","2010-04-09",19.34
"824","2010-04-12",19.34
"825","2010-04-13",19.15
"826","2010-04-14",19.65
"827","2010-04-15",19.84
"828","2010-04-16",19.33
"829","2010-04-19",19.389999
"830","2010-04-20",19.459999
"831","2010-04-21",19.860001
"832","2010-04-22",20.030001
"833","2010-04-23",20.35
"834","2010-04-26",20.6
"835","2010-04-27",19.879999
"836","2010-04-28",19.52
"837","2010-04-29",20
"838","2010-04-30",20.41
"839","2010-05-03",20.6
"840","2010-05-04",19.57
"841","2010-05-05",19.23
"842","2010-05-06",18.129999
"843","2010-05-07",17.59
"844","2010-05-10",19.700001
"845","2010-05-11",18.73
"846","2010-05-12",19.42
"847","2010-05-13",19.24
"848","2010-05-14",18.51
"849","2010-05-17",17.870001
"850","2010-05-18",17.52
"851","2010-05-19",16.59
"852","2010-05-20",15.93
"853","2010-05-21",16.33
"854","2010-05-24",16.4
"855","2010-05-25",15.65
"856","2010-05-26",15.68
"857","2010-05-27",17.049999
"858","2010-05-28",16.68
"859","2010-06-01",16.5
"860","2010-06-02",17.27
"861","2010-06-03",17.379999
"862","2010-06-04",17.02
"863","2010-06-07",16.219999
"864","2010-06-08",16.49
"865","2010-06-09",16.43
"866","2010-06-10",17.15
"867","2010-06-11",17.23
"868","2010-06-14",17.280001
"869","2010-06-15",17.639999
"870","2010-06-16",18.07
"871","2010-06-17",17.860001
"872","2010-06-18",18.030001
"873","2010-06-21",18.209999
"874","2010-06-22",17.77
"875","2010-06-23",17.870001
"876","2010-06-24",17.68
"877","2010-06-25",17.719999
"878","2010-06-28",17.690001
"879","2010-06-29",16.889999
"880","2010-06-30",17.190001
"881","2010-07-01",17.379999
"882","2010-07-02",17.16
"883","2010-07-06",17.27
"884","2010-07-07",17.299999
"885","2010-07-08",17.559999
"886","2010-07-09",17.65
"887","2010-07-12",17.809999
"888","2010-07-13",18.52
"889","2010-07-14",18
"890","2010-07-15",18.15
"891","2010-07-16",18.07
"892","2010-07-19",18.27
"893","2010-07-20",18.280001
"894","2010-07-21",18.08
"895","2010-07-22",18.84
"896","2010-07-23",18.870001
"897","2010-07-26",19.07
"898","2010-07-27",18.969999
"899","2010-07-28",19.24
"900","2010-07-29",19.1
"901","2010-07-30",18.91
"902","2010-08-02",19.4
"903","2010-08-03",19.459999
"904","2010-08-04",19.309999
"905","2010-08-05",19.389999
"906","2010-08-06",19.870001
"907","2010-08-09",20.059999
"908","2010-08-10",20.67
"909","2010-08-11",21.530001
"910","2010-08-12",21.84
"911","2010-08-13",21.549999
"912","2010-08-16",21.940001
"913","2010-08-17",22.73
"914","2010-08-18",22.49
"915","2010-08-19",22
"916","2010-08-20",22.68
"917","2010-08-23",22.309999
"918","2010-08-24",22.1
"919","2010-08-25",21.299999
"920","2010-08-26",21.58
"921","2010-08-27",22.08
"922","2010-08-30",21.17
"923","2010-08-31",21.41
"924","2010-09-01",21.9
"925","2010-09-02",22.440001
"926","2010-09-03",22.68
"927","2010-09-07",22.530001
"928","2010-09-08",22.65
"929","2010-09-09",22.639999
"930","2010-09-10",22.75
"931","2010-09-13",22.950001
"932","2010-09-14",23.610001
"933","2010-09-15",23.07
"934","2010-09-16",23.59
"935","2010-09-17",23.299999
"936","2010-09-20",24.08
"937","2010-09-21",24.16
"938","2010-09-22",24
"939","2010-09-23",23.940001
"940","2010-09-24",24.27
"941","2010-09-27",24.65
"942","2010-09-28",24.74
"943","2010-09-29",25.52
"944","2010-09-30",25.51
"945","2010-10-01",25.59
"946","2010-10-04",25.610001
"947","2010-10-05",26.25
"948","2010-10-06",26.6
"949","2010-10-07",26.6
"950","2010-10-08",26.690001
"951","2010-10-11",27.23
"952","2010-10-12",27.129999
"953","2010-10-13",27.85
"954","2010-10-14",27.809999
"955","2010-10-15",27.16
"956","2010-10-18",27.92
"957","2010-10-19",27.33
"958","2010-10-20",27.77
"959","2010-10-21",27.65
"960","2010-10-22",27.950001
"961","2010-10-25",28.629999
"962","2010-10-26",28.950001
"963","2010-10-27",28.84
"964","2010-10-28",28.33
"965","2010-10-29",28.120001
"966","2010-11-01",28.34
"967","2010-11-02",28.24
"968","2010-11-03",27.99
"969","2010-11-04",28.969999
"970","2010-11-05",29.780001
"971","2010-11-08",30.51
"972","2010-11-09",30.629999
"973","2010-11-10",34.299999
"974","2010-11-11",31.83
"975","2010-11-12",30.209999
"976","2010-11-15",30.950001
"977","2010-11-16",30.07
"978","2010-11-17",31.690001
"979","2010-11-18",32.740002
"980","2010-11-19",31.83
"981","2010-11-22",33.889999
"982","2010-11-23",32.5
"983","2010-11-24",36
"984","2010-11-26",35.27
"985","2010-11-29",34.619999
"986","2010-11-30",32.709999
"987","2010-12-01",31
