"","date","OC"
"205","2007-10-24",23.1
"206","2007-10-25",23.040001
"207","2007-10-26",23.309999
"208","2007-10-29",23.799999
"209","2007-10-30",23.4
"210","2007-10-31",23.110001
"211","2007-11-01",23
"212","2007-11-02",22.6
"213","2007-11-05",22.59
"214","2007-11-06",23.389999
"215","2007-11-07",22.23
"216","2007-11-08",22.959999
"217","2007-11-09",23
"218","2007-11-12",23.530001
"219","2007-11-13",23.440001
"220","2007-11-14",23.209999
"221","2007-11-15",23.01
"222","2007-11-16",22.969999
"223","2007-11-19",22.389999
"224","2007-11-20",21.98
"225","2007-11-21",22
"226","2007-11-23",21.950001
"227","2007-11-26",21.700001
"228","2007-11-27",22.139999
"229","2007-11-28",22.530001
"230","2007-11-29",22.200001
"231","2007-11-30",22.01
"232","2007-12-03",21.92
"233","2007-12-04",21.17
"234","2007-12-05",21.5
"235","2007-12-06",21.549999
"236","2007-12-07",23.08
"237","2007-12-10",23.530001
"238","2007-12-11",22.879999
"239","2007-12-12",22.690001
"240","2007-12-13",22.24
"241","2007-12-14",21.690001
"242","2007-12-17",20.629999
"243","2007-12-18",20.790001
"244","2007-12-19",20.469999
"245","2007-12-20",20.16
"246","2007-12-21",20.51
"247","2007-12-24",20.620001
"248","2007-12-26",20.610001
"249","2007-12-27",20.01
"250","2007-12-28",19.9
"251","2007-12-31",20.219999
"252","2008-01-02",19.59
"253","2008-01-03",19.48
"254","2008-01-04",19.32
"255","2008-01-07",19.059999
"256","2008-01-08",18.4
"257","2008-01-09",18.559999
"258","2008-01-10",18.690001
"259","2008-01-11",18.379999
"260","2008-01-14",18.26
"261","2008-01-15",18.16
"262","2008-01-16",18.08
"263","2008-01-17",17.6
"264","2008-01-18",17.370001
"265","2008-01-22",17.799999
"266","2008-01-23",17.799999
"267","2008-01-24",18.790001
"268","2008-01-25",18.57
"269","2008-01-28",18.68
"270","2008-01-29",20
"271","2008-01-30",20.18
"272","2008-01-31",21.74
"273","2008-02-01",22.700001
"274","2008-02-04",21.950001
"275","2008-02-05",20.940001
"276","2008-02-06",20.09
"277","2008-02-07",19.91
"278","2008-02-08",19.6
"279","2008-02-11",19.5
"280","2008-02-12",19.33
"281","2008-02-13",19.469999
"282","2008-02-14",19.34
"283","2008-02-15",19.15
"284","2008-02-19",19.139999
"285","2008-02-20",19.700001
"286","2008-02-21",18.75
"287","2008-02-22",19.860001
"288","2008-02-25",19.73
"289","2008-02-26",19.440001
"290","2008-02-27",19.01
"291","2008-02-28",18.92
"292","2008-02-29",18.860001
"293","2008-03-03",18.27
"294","2008-03-04",18
"295","2008-03-05",17.9
"296","2008-03-06",17.25
"297","2008-03-07",17.280001
"298","2008-03-10",16.93
"299","2008-03-11",16.99
"300","2008-03-12",16.83
"301","2008-03-13",17.059999
"302","2008-03-14",16.790001
"303","2008-03-17",16.76
"304","2008-03-18",17.1
"305","2008-03-19",17.209999
"306","2008-03-20",17.43
"307","2008-03-24",18.48
"308","2008-03-25",18.9
"309","2008-03-26",18.459999
"310","2008-03-27",18.18
"311","2008-03-28",17.889999
"312","2008-03-31",18.129999
"313","2008-04-01",19.01
"314","2008-04-02",19.139999
"315","2008-04-03",18.969999
"316","2008-04-04",19.049999
"317","2008-04-07",19.610001
"318","2008-04-08",19.57
"319","2008-04-09",19.379999
"320","2008-04-10",19.32
"321","2008-04-11",18.93
"322","2008-04-14",18.52
"323","2008-04-15",18.889999
"324","2008-04-16",19.59
"325","2008-04-17",19.690001
"326","2008-04-18",19.870001
"327","2008-04-21",19.610001
"328","2008-04-22",19.35
"329","2008-04-23",19.290001
"330","2008-04-24",19.799999
"331","2008-04-25",19.950001
"332","2008-04-28",20.879999
"333","2008-04-29",20.73
"334","2008-04-30",21.110001
"335","2008-05-01",20.959999
"336","2008-05-02",21.040001
"337","2008-05-05",21.01
"338","2008-05-06",21.16
"339","2008-05-07",22.67
"340","2008-05-08",23.26
"341","2008-05-09",23.93
"342","2008-05-12",24.74
"343","2008-05-13",25.76
"344","2008-05-14",25.969999
"345","2008-05-15",26.799999
"346","2008-05-16",27.85
"347","2008-05-19",28.129999
"348","2008-05-20",27.969999
"349","2008-05-21",26.809999
"350","2008-05-22",26.540001
"351","2008-05-23",25.99
"352","2008-05-27",26.129999
"353","2008-05-28",26
"354","2008-05-29",26
"355","2008-05-30",25.83
"356","2008-06-02",25.5
"357","2008-06-03",25.07
"358","2008-06-04",25.450001
"359","2008-06-05",25.76
"360","2008-06-06",24.66
"361","2008-06-09",24.82
"362","2008-06-10",24.68
"363","2008-06-11",23.629999
"364","2008-06-12",23.879999
"365","2008-06-13",23.93
"366","2008-06-16",23.860001
"367","2008-06-17",23.68
"368","2008-06-18",23.41
"369","2008-06-19",23.98
"370","2008-06-20",23.92
"371","2008-06-23",23.68
"372","2008-06-24",23.290001
"373","2008-06-25",23.65
"374","2008-06-26",22.780001
"375","2008-06-27",22.889999
"376","2008-06-30",22.75
"377","2008-07-01",22.809999
"378","2008-07-02",22.299999
"379","2008-07-03",21.790001
"380","2008-07-07",21.280001
"381","2008-07-08",21.559999
"382","2008-07-09",20.809999
"383","2008-07-10",20.74
"384","2008-07-11",20.01
"385","2008-07-14",21
"386","2008-07-15",20.860001
"387","2008-07-16",21.6
"388","2008-07-17",24.02
"389","2008-07-18",23.43
"390","2008-07-21",22.74
"391","2008-07-22",22.879999
"392","2008-07-23",23.379999
"393","2008-07-24",23.33
"394","2008-07-25",23.309999
"395","2008-07-28",23.360001
"396","2008-07-29",24.5
"397","2008-07-30",26.639999
"398","2008-07-31",26.01
"399","2008-08-01",26.42
"400","2008-08-04",25.99
"401","2008-08-05",26.07
"402","2008-08-06",25.32
"403","2008-08-07",24.76
"404","2008-08-08",25.51
"405","2008-08-11",25.65
"406","2008-08-12",24.889999
"407","2008-08-13",24.73
"408","2008-08-14",25.26
"409","2008-08-15",25.629999
"410","2008-08-18",24.969999
"411","2008-08-19",24.389999
"412","2008-08-20",24.190001
"413","2008-08-21",24.43
"414","2008-08-22",24.43
"415","2008-08-25",23.719999
"416","2008-08-26",23.809999
"417","2008-08-27",24.76
"418","2008-08-28",24.84
"419","2008-08-29",24.190001
"420","2008-09-02",24.98
"421","2008-09-03",25.33
"422","2008-09-04",24.530001
"423","2008-09-05",25.139999
"424","2008-09-08",25.549999
"425","2008-09-09",24.959999
"426","2008-09-10",24.809999
"427","2008-09-11",25.549999
"428","2008-09-12",26.370001
"429","2008-09-15",22.639999
"430","2008-09-16",24.41
"431","2008-09-17",22.709999
"432","2008-09-18",23.82
"433","2008-09-19",24.950001
"434","2008-09-22",23.91
"435","2008-09-23",24.030001
"436","2008-09-24",24.43
"437","2008-09-25",24.83
"438","2008-09-26",24.49
"439","2008-09-29",23.08
"440","2008-09-30",23.91
"441","2008-10-01",24.07
"442","2008-10-02",22.700001
"443","2008-10-03",21.700001
"444","2008-10-06",21.68
"445","2008-10-07",19.98
"446","2008-10-08",19.93
"447","2008-10-09",19.25
"448","2008-10-10",19.57
"449","2008-10-13",19.780001
"450","2008-10-14",19.83
"451","2008-10-15",18.040001
"452","2008-10-16",18
"453","2008-10-17",17.809999
"454","2008-10-20",18.860001
"455","2008-10-21",18.549999
"456","2008-10-22",17.190001
"457","2008-10-23",17.709999
"458","2008-10-24",16.43
"459","2008-10-27",15.18
"460","2008-10-28",15.4
"461","2008-10-29",15.5
"462","2008-10-30",15.38
"463","2008-10-31",15.73
"464","2008-11-03",16.040001
"465","2008-11-04",17.26
"466","2008-11-05",17.34
"467","2008-11-06",16.85
"468","2008-11-07",16.26
"469","2008-11-10",15.87
"470","2008-11-11",16.02
"471","2008-11-12",14.82
"472","2008-11-13",14.75
"473","2008-11-14",13.74
"474","2008-11-17",13.4
"475","2008-11-18",12.99
"476","2008-11-19",10.51
"477","2008-11-20",11.32
"478","2008-11-21",12.08
"479","2008-11-24",13.57
"480","2008-11-25",14.65
"481","2008-11-26",15.26
"482","2008-11-28",15.95
"483","2008-12-01",14.16
"484","2008-12-02",14.48
"485","2008-12-03",15.28
"486","2008-12-04",15.04
"487","2008-12-05",16.01
"488","2008-12-08",16.9
"489","2008-12-09",16.84
"490","2008-12-10",16.17
"491","2008-12-11",15.36
"492","2008-12-12",16.07
"493","2008-12-15",14.95
"494","2008-12-16",16.23
"495","2008-12-17",16.58
"496","2008-12-18",16.790001
"497","2008-12-19",18.129999
"498","2008-12-22",17.17
"499","2008-12-23",16.6
"500","2008-12-24",16.48
"501","2008-12-26",17.23
"502","2008-12-29",16.709999
"503","2008-12-30",16.98
"504","2008-12-31",17.299999
"505","2009-01-02",17.65
"506","2009-01-05",18.110001
"507","2009-01-06",18.41
"508","2009-01-07",17.65
"509","2009-01-08",18.309999
"510","2009-01-09",17.57
"511","2009-01-12",16.58
"512","2009-01-13",16.959999
"513","2009-01-14",16.09
"514","2009-01-15",16.190001
"515","2009-01-16",16.17
"516","2009-01-20",15.32
"517","2009-01-21",15.84
"518","2009-01-22",15.23
"519","2009-01-23",14.79
"520","2009-01-26",14.6
"521","2009-01-27",14.3
"522","2009-01-28",15.13
"523","2009-01-29",14.12
"524","2009-01-30",13.34
"525","2009-02-02",13.65
"526","2009-02-03",14.13
"527","2009-02-04",13.89
"528","2009-02-05",13.91
"529","2009-02-06",14.5
"530","2009-02-09",14.74
"531","2009-02-10",13.53
"532","2009-02-11",13.14
"533","2009-02-12",13.37
"534","2009-02-13",13.41
"535","2009-02-17",12.67
"536","2009-02-18",11.91
"537","2009-02-19",10.26
"538","2009-02-20",8.34
"539","2009-02-23",7.49
"540","2009-02-24",8.83
"541","2009-02-25",8.94
"542","2009-02-26",8.71
"543","2009-02-27",8.35
"544","2009-03-02",7.57
"545","2009-03-03",7.22
"546","2009-03-04",7.22
"547","2009-03-05",6.59
"548","2009-03-06",5.33
"549","2009-03-09",5.34
"550","2009-03-10",6.32
"551","2009-03-11",6.45
"552","2009-03-12",7.08
"553","2009-03-13",6.99
"554","2009-03-16",7.2
"555","2009-03-17",7.56
"556","2009-03-18",8.26
"557","2009-03-19",8.69
"558","2009-03-20",8.51
"559","2009-03-23",9.86
"560","2009-03-24",9.49
"561","2009-03-25",9.59
"562","2009-03-26",10.23
"563","2009-03-27",9.85
"564","2009-03-30",8.96
"565","2009-03-31",9.04
"566","2009-04-01",9.68
"567","2009-04-02",10.25
"568","2009-04-03",10.65
"569","2009-04-06",10.98
"570","2009-04-07",10.26
"571","2009-04-08",10.38
"572","2009-04-09",11.61
"573","2009-04-13",11.62
"574","2009-04-14",11.11
"575","2009-04-15",13.48
"576","2009-04-16",15.09
"577","2009-04-17",15.73
"578","2009-04-20",13.89
"579","2009-04-21",15.28
"580","2009-04-22",16.01
"581","2009-04-23",15.23
"582","2009-04-24",16.52
"583","2009-04-27",16.620001
"584","2009-04-28",17.440001
"585","2009-04-29",17.780001
"586","2009-04-30",17.9
"587","2009-05-01",18.129999
"588","2009-05-04",19.52
"589","2009-05-05",19.84
"590","2009-05-06",18.469999
"591","2009-05-07",16.110001
"592","2009-05-08",16.299999
"593","2009-05-11",15.58
"594","2009-05-12",15
"595","2009-05-13",13.47
"596","2009-05-14",13.85
"597","2009-05-15",13.72
"598","2009-05-18",14.78
"599","2009-05-19",14.23
"600","2009-05-20",13.88
"601","2009-05-21",13.82
"602","2009-05-22",13.78
"603","2009-05-26",14.5
"604","2009-05-27",13.71
"605","2009-05-28",13.47
"606","2009-05-29",13.93
"607","2009-06-01",14.5
"608","2009-06-02",14.45
"609","2009-06-03",13.8
"610","2009-06-04",14.02
"611","2009-06-05",13.36
"612","2009-06-08",13.18
"613","2009-06-09",13.5
"614","2009-06-10",12.9
"615","2009-06-11",12.17
"616","2009-06-12",11.94
"617","2009-06-15",10.96
"618","2009-06-16",10.98
"619","2009-06-17",11.13
"620","2009-06-18",11.04
"621","2009-06-19",11.22
"622","2009-06-22",10.55
"623","2009-06-23",11.76
"624","2009-06-24",12.5
"625","2009-06-25",12.96
"626","2009-06-26",12.17
"627","2009-06-29",12.7
"628","2009-06-30",12.78
"629","2009-07-01",12.75
"630","2009-07-02",12.25
"631","2009-07-06",12.14
"632","2009-07-07",11.95
"633","2009-07-08",12.09
"634","2009-07-09",12.59
"635","2009-07-10",12.66
"636","2009-07-13",12.91
"637","2009-07-14",14.07
"638","2009-07-15",14.89
"639","2009-07-16",15.37
"640","2009-07-17",15.38
"641","2009-07-20",15.97
"642","2009-07-21",15.89
"643","2009-07-22",16.24
"644","2009-07-23",17.24
"645","2009-07-24",17.33
"646","2009-07-27",17.59
"647","2009-07-28",17.370001
"648","2009-07-29",17.16
"649","2009-07-30",18.01
"650","2009-07-31",18.379999
"651","2009-08-03",19.49
"652","2009-08-04",19.24
"653","2009-08-05",21.280001
"654","2009-08-06",20.34
"655","2009-08-07",20.860001
"656","2009-08-10",20.35
"657","2009-08-11",19.690001
"658","2009-08-12",20.83
"659","2009-08-13",20.950001
"660","2009-08-14",21
"661","2009-08-17",19.690001
"662","2009-08-18",20.67
"663","2009-08-19",20.42
"664","2009-08-20",20.690001
"665","2009-08-21",22.15
"666","2009-08-24",22.75
"667","2009-08-25",23.17
"668","2009-08-26",22.98
"669","2009-08-27",22.549999
"670","2009-08-28",22.76
"671","2009-08-31",22.34
"672","2009-09-01",21.15
"673","2009-09-02",20.620001
"674","2009-09-03",20.709999
"675","2009-09-04",21.82
"676","2009-09-08",22.360001
"677","2009-09-09",22.92
"678","2009-09-10",23.540001
"679","2009-09-11",24.219999
"680","2009-09-14",23.65
"681","2009-09-15",23.959999
"682","2009-09-16",25.49
"683","2009-09-17",23.98
"684","2009-09-18",23.440001
"685","2009-09-21",22.950001
"686","2009-09-22",23.559999
"687","2009-09-23",23.25
"688","2009-09-24",21.969999
"689","2009-09-25",21.48
"690","2009-09-28",21.91
"691","2009-09-29",22.35
"692","2009-09-30",22.450001
"693","2009-10-01",21.23
"694","2009-10-02",20.540001
"695","2009-10-05",21.530001
"696","2009-10-06",22.629999
"697","2009-10-07",23.24
"698","2009-10-08",23.620001
"699","2009-10-09",23.52
"700","2009-10-12",23.51
"701","2009-10-13",23.75
"702","2009-10-14",24.790001
"703","2009-10-15",25.219999
"704","2009-10-16",24.969999
"705","2009-10-19",25.030001
"706","2009-10-20",24.299999
"707","2009-10-21",23.219999
"708","2009-10-22",23.879999
"709","2009-10-23",23.18
"710","2009-10-26",22.370001
"711","2009-10-27",22.219999
"712","2009-10-28",21.73
"713","2009-10-29",23.24
"714","2009-10-30",22.110001
"715","2009-11-02",21.639999
"716","2009-11-03",22.620001
"717","2009-11-04",22.32
"718","2009-11-05",22.959999
"719","2009-11-06",23.549999
"720","2009-11-09",24.09
"721","2009-11-10",24.25
"722","2009-11-11",24.26
"723","2009-11-12",23.85
"724","2009-11-13",23.83
"725","2009-11-16",24.450001
"726","2009-11-17",24.1
"727","2009-11-18",24.58
"728","2009-11-19",24.469999
"729","2009-11-20",24.040001
"730","2009-11-23",24.200001
"731","2009-11-24",24.030001
"732","2009-11-25",24.280001
"733","2009-11-27",23.450001
"734","2009-11-30",23.629999
"735","2009-12-01",25.01
"736","2009-12-02",25.530001
"737","2009-12-03",25.1
"738","2009-12-04",25.469999
"739","2009-12-07",25.01
"740","2009-12-08",24.559999
"741","2009-12-09",24.77
"742","2009-12-10",24.379999
"743","2009-12-11",24.75
"744","2009-12-14",25.360001
"745","2009-12-15",25.530001
"746","2009-12-16",26.49
"747","2009-12-17",26.209999
"748","2009-12-18",26.59
"749","2009-12-21",26.290001
"750","2009-12-22",26.459999
"751","2009-12-23",26.5
"752","2009-12-24",26.559999
"753","2009-12-28",26.139999
"754","2009-12-29",26.129999
"755","2009-12-30",25.959999
"756","2009-12-31",25.639999
"757","2010-01-04",26.01
"758","2010-01-05",26.110001
"759","2010-01-06",25.959999
"760","2010-01-07",26.4
"761","2010-01-08",26.370001
"762","2010-01-11",26.35
"763","2010-01-12",25.67
"764","2010-01-13",25.709999
"765","2010-01-14",25.559999
"766","2010-01-15",25.24
"767","2010-01-19",25.549999
"768","2010-01-20",25.200001
"769","2010-01-21",24.35
"770","2010-01-22",22.98
"771","2010-01-25",23.299999
"772","2010-01-26",24.309999
"773","2010-01-27",25.26
"774","2010-01-28",25.610001
"775","2010-01-29",25.73
"776","2010-02-01",25.790001
"777","2010-02-02",26.33
"778","2010-02-03",25.450001
"779","2010-02-04",23.93
"780","2010-02-05",23.82
"781","2010-02-08",23.809999
"782","2010-02-09",24.59
"783","2010-02-10",24.700001
"784","2010-02-11",25.18
"785","2010-02-12",25.26
"786","2010-02-16",26.389999
"787","2010-02-17",24.450001
"788","2010-02-18",24.809999
"789","2010-02-19",25.219999
"790","2010-02-22",24.85
"791","2010-02-23",24.030001
"792","2010-02-24",24.17
"793","2010-02-25",23.299999
"794","2010-02-26",23.530001
"795","2010-03-01",24.26
"796","2010-03-02",24.299999
"797","2010-03-03",24.17
"798","2010-03-04",24.360001
"799","2010-03-05",24.65
"800","2010-03-08",24.77
"801","2010-03-09",24.700001
"802","2010-03-10",24.82
"803","2010-03-11",24.91
"804","2010-03-12",24.799999
"805","2010-03-15",24.629999
"806","2010-03-16",24.709999
"807","2010-03-17",24.719999
"808","2010-03-18",24.309999
"809","2010-03-19",23.700001
"810","2010-03-22",23.790001
"811","2010-03-23",24.5
"812","2010-03-24",24.1
"813","2010-03-25",23.719999
"814","2010-03-26",23.9
"815","2010-03-29",24.469999
"816","2010-03-30",25.360001
"817","2010-03-31",25.440001
"818","2010-04-01",26.18
"819","2010-04-05",26.5
"820","2010-04-06",26.610001
"821","2010-04-07",26.76
"822","2010-04-08",26.780001
"823","2010-04-09",27.15
"824","2010-04-12",27.73
"825","2010-04-13",28.059999
"826","2010-04-14",28.77
"827","2010-04-15",28.76
"828","2010-04-16",28.780001
"829","2010-04-19",28.98
"830","2010-04-20",29.9
"831","2010-04-21",29.799999
"832","2010-04-22",30.57
"833","2010-04-23",31.469999
"834","2010-04-26",31.52
"835","2010-04-27",29.799999
"836","2010-04-28",33.209999
"837","2010-04-29",34.59
"838","2010-04-30",34.779999
"839","2010-05-03",35.869999
"840","2010-05-04",34.91
"841","2010-05-05",34.91
"842","2010-05-06",33.889999
"843","2010-05-07",32.509998
"844","2010-05-10",35.349998
"845","2010-05-11",35.16
"846","2010-05-12",36.18
"847","2010-05-13",36.049999
"848","2010-05-14",34.75
"849","2010-05-17",34.310001
"850","2010-05-18",33.84
"851","2010-05-19",32.91
"852","2010-05-20",30.299999
"853","2010-05-21",30.440001
"854","2010-05-24",30.969999
"855","2010-05-25",31.530001
"856","2010-05-26",32.150002
"857","2010-05-27",34.310001
"858","2010-05-28",33.330002
"859","2010-06-01",32.68
"860","2010-06-02",33.619999
"861","2010-06-03",33.790001
"862","2010-06-04",32.169998
"863","2010-06-07",30.74
"864","2010-06-08",29.4
"865","2010-06-09",30
"866","2010-06-10",31.469999
"867","2010-06-11",32.490002
"868","2010-06-14",32.700001
"869","2010-06-15",34.07
"870","2010-06-16",34.029999
"871","2010-06-17",33.34
"872","2010-06-18",33.099998
"873","2010-06-21",33.369999
"874","2010-06-22",32.77
"875","2010-06-23",32.049999
"876","2010-06-24",31.549999
"877","2010-06-25",32.279999
"878","2010-06-28",32.25
"879","2010-06-29",31.42
"880","2010-06-30",29.91
"881","2010-07-01",28.280001
"882","2010-07-02",28.1
"883","2010-07-06",27.690001
"884","2010-07-07",28.59
"885","2010-07-08",29.15
"886","2010-07-09",29.690001
"887","2010-07-12",28.85
"888","2010-07-13",30.08
"889","2010-07-14",29.950001
"890","2010-07-15",30.02
"891","2010-07-16",28.559999
"892","2010-07-19",29
"893","2010-07-20",30.08
"894","2010-07-21",29.9
"895","2010-07-22",31.139999
"896","2010-07-23",32
"897","2010-07-26",32.68
"898","2010-07-27",31.48
"899","2010-07-28",30.9
"900","2010-07-29",31.4
"901","2010-07-30",31.48
"902","2010-08-02",32.27
"903","2010-08-03",31.549999
"904","2010-08-04",29.35
"905","2010-08-05",29
"906","2010-08-06",28.02
"907","2010-08-09",28.48
"908","2010-08-10",27.99
"909","2010-08-11",27
"910","2010-08-12",26.030001
"911","2010-08-13",25.74
"912","2010-08-16",25.870001
"913","2010-08-17",26.790001
"914","2010-08-18",28.49
"915","2010-08-19",27.84
"916","2010-08-20",27.91
"917","2010-08-23",27.98
"918","2010-08-24",27.719999
"919","2010-08-25",27.75
"920","2010-08-26",27.450001
"921","2010-08-27",28.139999
"922","2010-08-30",27.33
"923","2010-08-31",27.200001
"924","2010-09-01",27
"925","2010-09-02",27.549999
"926","2010-09-03",27.799999
"927","2010-09-07",26.41
"928","2010-09-08",25.969999
"929","2010-09-09",25.780001
"930","2010-09-10",25.809999
"931","2010-09-13",26.6
"932","2010-09-14",26.32
"933","2010-09-15",25.5
"934","2010-09-16",25
"935","2010-09-17",24.76
"936","2010-09-20",23.709999
"937","2010-09-21",24.57
"938","2010-09-22",24.370001
"939","2010-09-23",24.700001
"940","2010-09-24",25.42
"941","2010-09-27",25.370001
"942","2010-09-28",25.4
"943","2010-09-29",25.35
"944","2010-09-30",25.629999
"945","2010-10-01",25.92
"946","2010-10-04",26.27
"947","2010-10-05",27.459999
"948","2010-10-06",27.82
"949","2010-10-07",27.57
"950","2010-10-08",27.639999
"951","2010-10-11",27.74
"952","2010-10-12",27.709999
"953","2010-10-13",27.75
"954","2010-10-14",26.860001
"955","2010-10-15",27.030001
"956","2010-10-18",27.290001
"957","2010-10-19",27
"958","2010-10-20",27.67
"959","2010-10-21",27.959999
"960","2010-10-22",28.540001
"961","2010-10-25",28.799999
"962","2010-10-26",28.200001
"963","2010-10-27",27.41
"964","2010-10-28",27.35
"965","2010-10-29",27.040001
"966","2010-11-01",27.41
"967","2010-11-02",27.26
"968","2010-11-03",27.18
"969","2010-11-04",28.18
"970","2010-11-05",28.450001
"971","2010-11-08",28.360001
"972","2010-11-09",27.459999
"973","2010-11-10",27.92
"974","2010-11-11",27.66
