"","date","B"
"455","2008-10-21",13.54
"456","2008-10-22",12.48
"457","2008-10-23",12.47
"458","2008-10-24",12.25
"459","2008-10-27",11.97
"460","2008-10-28",13.27
"461","2008-10-29",13.97
"462","2008-10-30",14.15
"463","2008-10-31",14.51
"464","2008-11-03",13.96
"465","2008-11-04",13.96
"466","2008-11-05",13.03
"467","2008-11-06",13.58
"468","2008-11-07",13.69
"469","2008-11-10",13.62
"470","2008-11-11",13.23
"471","2008-11-12",12.33
"472","2008-11-13",12.65
"473","2008-11-14",11.86
"474","2008-11-17",11.68
"475","2008-11-18",11.37
"476","2008-11-19",10.07
"477","2008-11-20",9.33
"478","2008-11-21",9.8
"479","2008-11-24",10.59
"480","2008-11-25",11.31
"481","2008-11-26",12.08
"482","2008-11-28",13.39
"483","2008-12-01",11.89
"484","2008-12-02",12.43
"485","2008-12-03",13.52
"486","2008-12-04",13.08
"487","2008-12-05",13.83
"488","2008-12-08",14.35
"489","2008-12-09",14.01
"490","2008-12-10",14.58
"491","2008-12-11",13.2
"492","2008-12-12",14.35
"493","2008-12-15",13.68
"494","2008-12-16",14.45
"495","2008-12-17",14.3
"496","2008-12-18",14.29
"497","2008-12-19",14.28
"498","2008-12-22",13.7
"499","2008-12-23",13.33
"500","2008-12-24",13.5
"501","2008-12-26",13.59
"502","2008-12-29",12.71
"503","2008-12-30",13.52
"504","2008-12-31",14.5
"505","2009-01-02",14.87
"506","2009-01-05",15.07
"507","2009-01-06",15.74
"508","2009-01-07",14.7
"509","2009-01-08",14.81
"510","2009-01-09",13.57
"511","2009-01-12",13.19
"512","2009-01-13",13.5
"513","2009-01-14",12.96
"514","2009-01-15",13.02
"515","2009-01-16",13.08
"516","2009-01-20",12.09
"517","2009-01-21",13.07
"518","2009-01-22",12.72
"519","2009-01-23",12.8
"520","2009-01-26",11.54
"521","2009-01-27",12.11
"522","2009-01-28",12.77
"523","2009-01-29",11.81
"524","2009-01-30",11.3
"525","2009-02-02",11.36
"526","2009-02-03",11.16
"527","2009-02-04",11
"528","2009-02-05",11.48
"529","2009-02-06",11.87
"530","2009-02-09",11.92
"531","2009-02-10",10.9
"532","2009-02-11",11.29
"533","2009-02-12",11.24
"534","2009-02-13",11.13
"535","2009-02-17",10.24
"536","2009-02-18",10.29
"537","2009-02-19",10.6
"538","2009-02-20",10.06
"539","2009-02-23",9.45
"540","2009-02-24",9.85
"541","2009-02-25",9.27
"542","2009-02-26",9.27
"543","2009-02-27",9.32
"544","2009-03-02",8.43
"545","2009-03-03",8.15
"546","2009-03-04",8.64
"547","2009-03-05",8.17
"548","2009-03-06",8.01
"549","2009-03-09",8.53
"550","2009-03-10",9.55
"551","2009-03-11",9.35
"552","2009-03-12",9.95
"553","2009-03-13",10.16
"554","2009-03-16",10.18
"555","2009-03-17",10.81
"556","2009-03-18",11.33
"557","2009-03-19",11
"558","2009-03-20",10.58
"559","2009-03-23",11.67
"560","2009-03-24",11.19
"561","2009-03-25",11.08
"562","2009-03-26",11.58
"563","2009-03-27",11.24
"564","2009-03-30",10.26
"565","2009-03-31",10.69
"566","2009-04-01",11.01
"567","2009-04-02",12.59
"568","2009-04-03",12.42
"569","2009-04-06",12.39
"570","2009-04-07",11.98
"571","2009-04-08",12.17
"572","2009-04-09",14.01
"573","2009-04-13",12.55
"574","2009-04-14",11.69
"575","2009-04-15",11.97
"576","2009-04-16",12.26
"577","2009-04-17",12.48
"578","2009-04-20",11.87
"579","2009-04-21",12.46
"580","2009-04-22",12.96
"581","2009-04-23",12.97
"582","2009-04-24",13.58
"583","2009-04-27",13.13
"584","2009-04-28",13.31
"585","2009-04-29",14.01
"586","2009-04-30",14.16
"587","2009-05-01",13.92
"588","2009-05-04",15.23
"589","2009-05-05",15.13
"590","2009-05-06",15
"591","2009-05-07",14.12
"592","2009-05-08",15.68
"593","2009-05-11",14.77
"594","2009-05-12",14.49
"595","2009-05-13",13.38
"596","2009-05-14",13.79
"597","2009-05-15",14.11
"598","2009-05-18",14.6
"599","2009-05-19",14.62
"600","2009-05-20",14.82
"601","2009-05-21",14.81
"602","2009-05-22",14.98
"603","2009-05-26",16
"604","2009-05-27",15.07
"605","2009-05-28",14.96
"606","2009-05-29",15.26
"607","2009-06-01",15.97
"608","2009-06-02",15.6
"609","2009-06-03",15.56
"610","2009-06-04",15.89
"611","2009-06-05",16.879999
"612","2009-06-08",16
"613","2009-06-09",15.94
"614","2009-06-10",14.9
"615","2009-06-11",13.84
"616","2009-06-12",13.39
"617","2009-06-15",12.96
"618","2009-06-16",12.68
"619","2009-06-17",12.59
"620","2009-06-18",12.53
"621","2009-06-19",12.39
"622","2009-06-22",11.8
"623","2009-06-23",11.58
"624","2009-06-24",11.52
"625","2009-06-25",11.83
"626","2009-06-26",12.37
"627","2009-06-29",12.09
"628","2009-06-30",11.89
"629","2009-07-01",12.19
"630","2009-07-02",11.71
"631","2009-07-06",11.54
"632","2009-07-07",11.2
"633","2009-07-08",11.13
"634","2009-07-09",10.98
"635","2009-07-10",11.07
"636","2009-07-13",11.08
"637","2009-07-14",11.09
"638","2009-07-15",11.44
"639","2009-07-16",11.88
"640","2009-07-17",11.66
"641","2009-07-20",12.06
"642","2009-07-21",12.88
"643","2009-07-22",13.1
"644","2009-07-23",13.71
"645","2009-07-24",13.84
"646","2009-07-27",14.05
"647","2009-07-28",14.09
"648","2009-07-29",14.06
"649","2009-07-30",14.02
"650","2009-07-31",14.07
"651","2009-08-03",15.41
"652","2009-08-04",14.73
"653","2009-08-05",14.04
"654","2009-08-06",13.93
"655","2009-08-07",14.08
"656","2009-08-10",13.97
"657","2009-08-11",14.15
"658","2009-08-12",14.6
"659","2009-08-13",14.77
"660","2009-08-14",14.89
"661","2009-08-17",14.13
"662","2009-08-18",14.11
"663","2009-08-19",14.04
"664","2009-08-20",14.34
"665","2009-08-21",14.64
"666","2009-08-24",14.79
"667","2009-08-25",14.98
"668","2009-08-26",15.01
"669","2009-08-27",15.08
"670","2009-08-28",15.2
"671","2009-08-31",14.69
"672","2009-09-01",14.4
"673","2009-09-02",14.57
"674","2009-09-03",14.74
"675","2009-09-04",15.3
"676","2009-09-08",15.52
"677","2009-09-09",15.86
"678","2009-09-10",16.15
"679","2009-09-11",17.040001
"680","2009-09-14",16.950001
"681","2009-09-15",17.09
"682","2009-09-16",17.219999
"683","2009-09-17",17.18
"684","2009-09-18",17.16
"685","2009-09-21",17.110001
"686","2009-09-22",17.33
"687","2009-09-23",17.5
"688","2009-09-24",17.33
"689","2009-09-25",17.08
"690","2009-09-28",17.49
"691","2009-09-29",17.08
"692","2009-09-30",17.09
"693","2009-10-01",16.299999
"694","2009-10-02",16.73
"695","2009-10-05",17.23
"696","2009-10-06",17.59
"697","2009-10-07",17.690001
"698","2009-10-08",18.299999
"699","2009-10-09",18.959999
"700","2009-10-12",18.690001
"701","2009-10-13",18.34
"702","2009-10-14",18.799999
"703","2009-10-15",18.530001
"704","2009-10-16",18.17
"705","2009-10-19",18.559999
"706","2009-10-20",18.24
"707","2009-10-21",17.92
"708","2009-10-22",18.32
"709","2009-10-23",18.09
"710","2009-10-26",17.85
"711","2009-10-27",17.549999
"712","2009-10-28",16.639999
"713","2009-10-29",17.25
"714","2009-10-30",15.85
"715","2009-11-02",16.42
"716","2009-11-03",16.84
"717","2009-11-04",16.84
"718","2009-11-05",17.370001
"719","2009-11-06",17.110001
"720","2009-11-09",17.709999
"721","2009-11-10",17.040001
"722","2009-11-11",17.299999
"723","2009-11-12",16.85
"724","2009-11-13",16.969999
"725","2009-11-16",17.52
"726","2009-11-17",17.35
"727","2009-11-18",16.99
"728","2009-11-19",16.65
"729","2009-11-20",16.48
"730","2009-11-23",16.370001
"731","2009-11-24",16.26
"732","2009-11-25",15.92
"733","2009-11-27",15.68
"734","2009-11-30",15.51
"735","2009-12-01",15.84
"736","2009-12-02",16.07
"737","2009-12-03",15.74
"738","2009-12-04",16.18
"739","2009-12-07",16.23
"740","2009-12-08",16.040001
"741","2009-12-09",15.99
"742","2009-12-10",15.85
"743","2009-12-11",16.059999
"744","2009-12-14",16.209999
"745","2009-12-15",16.049999
"746","2009-12-16",16.27
"747","2009-12-17",16.01
"748","2009-12-18",15.92
"749","2009-12-21",16.110001
"750","2009-12-22",16.299999
"751","2009-12-23",16.6
"752","2009-12-24",16.75
"753","2009-12-28",16.969999
"754","2009-12-29",17.200001
"755","2009-12-30",17.110001
"756","2009-12-31",16.9
"757","2010-01-04",17.07
"758","2010-01-05",16.82
"759","2010-01-06",17.34
"760","2010-01-07",17.559999
"761","2010-01-08",17.450001
"762","2010-01-11",17.540001
"763","2010-01-12",17.09
"764","2010-01-13",17.530001
"765","2010-01-14",17.559999
"766","2010-01-15",17.35
"767","2010-01-19",17.99
"768","2010-01-20",17.75
"769","2010-01-21",17.120001
"770","2010-01-22",17.07
"771","2010-01-25",16.959999
"772","2010-01-26",16.549999
"773","2010-01-27",16.66
"774","2010-01-28",16.309999
"775","2010-01-29",16.040001
"776","2010-02-01",16.200001
"777","2010-02-02",16.24
"778","2010-02-03",16.1
"779","2010-02-04",15.49
"780","2010-02-05",15.48
"781","2010-02-08",15.25
"782","2010-02-09",15.54
"783","2010-02-10",15.48
"784","2010-02-11",15.62
"785","2010-02-12",15.98
"786","2010-02-16",16.040001
"787","2010-02-17",16.25
"788","2010-02-18",16.73
"789","2010-02-19",16.129999
"790","2010-02-22",16.09
"791","2010-02-23",15.76
"792","2010-02-24",15.8
"793","2010-02-25",16.09
"794","2010-02-26",16.059999
"795","2010-03-01",16.629999
"796","2010-03-02",16.73
"797","2010-03-03",16.67
"798","2010-03-04",16.780001
"799","2010-03-05",17.370001
"800","2010-03-08",17.32
"801","2010-03-09",17.66
"802","2010-03-10",17.85
"803","2010-03-11",17.610001
"804","2010-03-12",17.709999
"805","2010-03-15",17.469999
"806","2010-03-16",17.459999
"807","2010-03-17",17.809999
"808","2010-03-18",18.040001
"809","2010-03-19",18.059999
"810","2010-03-22",18.290001
"811","2010-03-23",19.16
"812","2010-03-24",19.5
"813","2010-03-25",19.42
"814","2010-03-26",19.85
"815","2010-03-29",19.59
"816","2010-03-30",19.77
"817","2010-03-31",19.450001
"818","2010-04-01",19.68
"819","2010-04-05",19.870001
"820","2010-04-06",19.940001
"821","2010-04-07",19.83
"822","2010-04-08",20.27
"823","2010-04-09",20.110001
"824","2010-04-12",20.290001
"825","2010-04-13",20.35
"826","2010-04-14",20.450001
"827","2010-04-15",20.450001
"828","2010-04-16",20.02
"829","2010-04-19",19.75
"830","2010-04-20",20.25
"831","2010-04-21",20.190001
"832","2010-04-22",20.799999
"833","2010-04-23",20.950001
"834","2010-04-26",20.709999
"835","2010-04-27",20.040001
"836","2010-04-28",20.43
"837","2010-04-29",20.799999
"838","2010-04-30",20.799999
"839","2010-05-03",21.08
"840","2010-05-04",20.49
"841","2010-05-05",19.98
"842","2010-05-06",19.290001
"843","2010-05-07",18.290001
"844","2010-05-10",19.889999
"845","2010-05-11",19.98
"846","2010-05-12",21.030001
"847","2010-05-13",20.969999
"848","2010-05-14",20.799999
"849","2010-05-17",20.99
"850","2010-05-18",20.24
"851","2010-05-19",19.709999
"852","2010-05-20",18.200001
"853","2010-05-21",18.33
"854","2010-05-24",18.290001
"855","2010-05-25",17.959999
"856","2010-05-26",18.25
"857","2010-05-27",19.110001
"858","2010-05-28",18.719999
"859","2010-06-01",18.02
"860","2010-06-02",18.309999
"861","2010-06-03",18.780001
"862","2010-06-04",17.780001
"863","2010-06-07",17.389999
"864","2010-06-08",17.58
"865","2010-06-09",17.42
"866","2010-06-10",18.040001
"867","2010-06-11",18.08
"868","2010-06-14",18.110001
"869","2010-06-15",18.75
"870","2010-06-16",18.379999
"871","2010-06-17",18.42
"872","2010-06-18",18.280001
"873","2010-06-21",18.34
"874","2010-06-22",17.969999
"875","2010-06-23",18.110001
"876","2010-06-24",17.92
"877","2010-06-25",17.700001
"878","2010-06-28",17.42
"879","2010-06-29",16.299999
"880","2010-06-30",16.389999
"881","2010-07-01",16.33
"882","2010-07-02",16.27
"883","2010-07-06",16.040001
"884","2010-07-07",16.5
"885","2010-07-08",16.52
"886","2010-07-09",16.700001
"887","2010-07-12",16.290001
"888","2010-07-13",17.030001
"889","2010-07-14",17.16
"890","2010-07-15",16.93
"891","2010-07-16",16.110001
"892","2010-07-19",16.280001
"893","2010-07-20",16.58
"894","2010-07-21",16.43
"895","2010-07-22",17.139999
"896","2010-07-23",17.5
"897","2010-07-26",17.860001
"898","2010-07-27",18.209999
"899","2010-07-28",18.040001
"900","2010-07-29",18.15
"901","2010-07-30",18.379999
"902","2010-08-02",17.99
"903","2010-08-03",17.26
"904","2010-08-04",17.540001
"905","2010-08-05",17.389999
"906","2010-08-06",17.280001
"907","2010-08-09",17.33
"908","2010-08-10",16.99
"909","2010-08-11",16.35
"910","2010-08-12",16.33
"911","2010-08-13",16.129999
"912","2010-08-16",16.07
"913","2010-08-17",16.280001
"914","2010-08-18",16.290001
"915","2010-08-19",15.8
"916","2010-08-20",15.8
"917","2010-08-23",15.43
"918","2010-08-24",15.21
"919","2010-08-25",15.56
"920","2010-08-26",15.33
"921","2010-08-27",15.52
"922","2010-08-30",15.15
"923","2010-08-31",15.21
"924","2010-09-01",15.72
"925","2010-09-02",16.120001
"926","2010-09-03",16.42
"927","2010-09-07",16.25
"928","2010-09-08",16.6
"929","2010-09-09",16.469999
"930","2010-09-10",16.4
"931","2010-09-13",17.139999
"932","2010-09-14",17.02
"933","2010-09-15",17.129999
"934","2010-09-16",17.290001
"935","2010-09-17",17.41
"936","2010-09-20",17.860001
"937","2010-09-21",17.889999
"938","2010-09-22",17.360001
"939","2010-09-23",16.93
"940","2010-09-24",17.709999
"941","2010-09-27",17.49
"942","2010-09-28",17.57
"943","2010-09-29",17.67
"944","2010-09-30",17.59
"945","2010-10-01",17.59
"946","2010-10-04",17.110001
"947","2010-10-05",17.620001
"948","2010-10-06",17.620001
"949","2010-10-07",17.379999
"950","2010-10-08",17.66
"951","2010-10-11",17.49
"952","2010-10-12",17.5
"953","2010-10-13",17.75
"954","2010-10-14",17.58
"955","2010-10-15",17.52
"956","2010-10-18",17.530001
"957","2010-10-19",17.620001
"958","2010-10-20",18.01
"959","2010-10-21",18.52
"960","2010-10-22",18.469999
"961","2010-10-25",18.700001
"962","2010-10-26",18.67
"963","2010-10-27",18.59
"964","2010-10-28",18.389999
"965","2010-10-29",18.190001
"966","2010-11-01",17.639999
"967","2010-11-02",18.209999
"968","2010-11-03",18.440001
"969","2010-11-04",19.07
"970","2010-11-05",19.309999
"971","2010-11-08",19.07
"972","2010-11-09",19.09
"973","2010-11-10",19.200001
"974","2010-11-11",19.280001
