"","date","FHI"
"70","2007-04-13",37.57
"71","2007-04-16",38.77
"72","2007-04-17",39.27
"73","2007-04-18",38.990002
"74","2007-04-19",38.849998
"75","2007-04-20",39.16
"76","2007-04-23",38.869999
"77","2007-04-24",38.619999
"78","2007-04-25",38.91
"79","2007-04-26",38.849998
"80","2007-04-27",38.709999
"81","2007-04-30",38.16
"82","2007-05-01",38.080002
"83","2007-05-02",37.759998
"84","2007-05-03",38.049999
"85","2007-05-04",37.700001
"86","2007-05-07",37.919998
"87","2007-05-08",37.849998
"88","2007-05-09",37.990002
"89","2007-05-10",37.110001
"90","2007-05-11",37.150002
"91","2007-05-14",37.009998
"92","2007-05-15",37.080002
"93","2007-05-16",37.560001
"94","2007-05-17",37.459999
"95","2007-05-18",37.869999
"96","2007-05-21",38.380001
"97","2007-05-22",38.650002
"98","2007-05-23",38.169998
"99","2007-05-24",37.790001
"100","2007-05-25",37.400002
"101","2007-05-29",37.630001
"102","2007-05-30",38.220001
"103","2007-05-31",38.939999
"104","2007-06-01",38.349998
"105","2007-06-04",38.32
"106","2007-06-05",38.34
"107","2007-06-06",38.240002
"108","2007-06-07",37.650002
"109","2007-06-08",37.529999
"110","2007-06-11",37.720001
"111","2007-06-12",37.57
"112","2007-06-13",38.509998
"113","2007-06-14",38.91
"114","2007-06-15",39.360001
"115","2007-06-18",38.84
"116","2007-06-19",39.060001
"117","2007-06-20",40.16
"118","2007-06-21",40.139999
"119","2007-06-22",39.799999
"120","2007-06-25",39.119999
"121","2007-06-26",38.84
"122","2007-06-27",39.290001
"123","2007-06-28",38.970001
"124","2007-06-29",38.330002
"125","2007-07-02",38.830002
"126","2007-07-03",39.240002
"127","2007-07-05",39.139999
"128","2007-07-06",39.290001
"129","2007-07-09",39.470001
"130","2007-07-10",38.82
"131","2007-07-11",39.169998
"132","2007-07-12",39.580002
"133","2007-07-13",39.759998
"134","2007-07-16",40.02
"135","2007-07-17",40.259998
"136","2007-07-18",39.709999
"137","2007-07-19",39.279999
"138","2007-07-20",39.02
"139","2007-07-23",39.470001
"140","2007-07-24",39
"141","2007-07-25",39.59
"142","2007-07-26",38.41
"143","2007-07-27",35.970001
"144","2007-07-30",36.48
"145","2007-07-31",36.009998
"146","2007-08-01",36.18
"147","2007-08-02",36.18
"148","2007-08-03",34.84
"149","2007-08-06",35.439999
"150","2007-08-07",35.669998
"151","2007-08-08",36.299999
"152","2007-08-09",33.560001
"153","2007-08-10",33.57
"154","2007-08-13",33.560001
"155","2007-08-14",31.76
"156","2007-08-15",31.440001
"157","2007-08-16",33.029999
"158","2007-08-17",35.009998
"159","2007-08-20",33.34
"160","2007-08-21",33.869999
"161","2007-08-22",34.389999
"162","2007-08-23",34.700001
"163","2007-08-24",35.200001
"164","2007-08-27",35.200001
"165","2007-08-28",33.919998
"166","2007-08-29",34.509998
"167","2007-08-30",34.82
"168","2007-08-31",35.110001
"169","2007-09-04",35.810001
"170","2007-09-05",34.889999
"171","2007-09-06",35.48
"172","2007-09-07",36.07
"173","2007-09-10",35.650002
"174","2007-09-11",36.169998
"175","2007-09-12",36.759998
"176","2007-09-13",36.98
"177","2007-09-14",36.880001
"178","2007-09-17",36.380001
"179","2007-09-18",39.68
"180","2007-09-19",38.09
"181","2007-09-20",37.43
"182","2007-09-21",37.970001
"183","2007-09-24",37.59
"184","2007-09-25",38.18
"185","2007-09-26",39.32
"186","2007-09-27",39.880001
"187","2007-09-28",39.700001
"188","2007-10-01",39.75
"189","2007-10-02",39.849998
"190","2007-10-03",40.25
"191","2007-10-04",40.139999
"192","2007-10-05",41.209999
"193","2007-10-08",40.48
"194","2007-10-09",41.450001
"195","2007-10-10",41.259998
"196","2007-10-11",40.82
"197","2007-10-12",41.490002
"198","2007-10-15",40.830002
"199","2007-10-16",40.59
"200","2007-10-17",40.639999
"201","2007-10-18",40.549999
"202","2007-10-19",38.82
"203","2007-10-22",40.02
"204","2007-10-23",40.810001
"205","2007-10-24",40.490002
"206","2007-10-25",40.52
"207","2007-10-26",40.970001
"208","2007-10-29",41.349998
"209","2007-10-30",41.880001
"210","2007-10-31",43
"211","2007-11-01",41.360001
"212","2007-11-02",40.98
"213","2007-11-05",39.82
"214","2007-11-06",40.709999
"215","2007-11-07",39.25
"216","2007-11-08",38.450001
"217","2007-11-09",39.970001
"218","2007-11-12",39.84
"219","2007-11-13",42.18
"220","2007-11-14",41.43
"221","2007-11-15",39.59
"222","2007-11-16",39.43
"223","2007-11-19",38.41
"224","2007-11-20",38.119999
"225","2007-11-21",36.93
"226","2007-11-23",37.91
"227","2007-11-26",36.369999
"228","2007-11-27",38.040001
"229","2007-11-28",40.369999
"230","2007-11-29",39.650002
"231","2007-11-30",40.790001
"232","2007-12-03",39.200001
"233","2007-12-04",38.84
"234","2007-12-05",38.779999
"235","2007-12-06",40.240002
"236","2007-12-07",40.380001
"237","2007-12-10",41.810001
"238","2007-12-11",39.799999
"239","2007-12-12",40.790001
"240","2007-12-13",41.43
"241","2007-12-14",40.900002
"242","2007-12-17",39.709999
"243","2007-12-18",41
"244","2007-12-19",41.279999
"245","2007-12-20",40.5
"246","2007-12-21",41.189999
"247","2007-12-24",42.209999
"248","2007-12-26",42.330002
"249","2007-12-27",41.169998
"250","2007-12-28",41.119999
"251","2007-12-31",41.16
"252","2008-01-02",40.619999
"253","2008-01-03",40.32
"254","2008-01-04",38.990002
"255","2008-01-07",39.049999
"256","2008-01-08",38.959999
"257","2008-01-09",41.119999
"258","2008-01-10",42.32
"259","2008-01-11",43.259998
"260","2008-01-14",43.73
"261","2008-01-15",41.93
"262","2008-01-16",42.360001
"263","2008-01-17",41.509998
"264","2008-01-18",40.700001
"265","2008-01-22",40.700001
"266","2008-01-23",44.389999
"267","2008-01-24",43.310001
"268","2008-01-25",42.290001
"269","2008-01-28",41.459999
"270","2008-01-29",42.389999
"271","2008-01-30",42.029999
"272","2008-01-31",42.369999
"273","2008-02-01",43.650002
"274","2008-02-04",42.990002
"275","2008-02-05",41.700001
"276","2008-02-06",41.049999
"277","2008-02-07",41.799999
"278","2008-02-08",41.549999
"279","2008-02-11",41.869999
"280","2008-02-12",42.240002
"281","2008-02-13",42.240002
"282","2008-02-14",40.98
"283","2008-02-15",41.470001
"284","2008-02-19",41.080002
"285","2008-02-20",42.130001
"286","2008-02-21",41.43
"287","2008-02-22",42.09
"288","2008-02-25",43
"289","2008-02-26",43.299999
"290","2008-02-27",43.360001
"291","2008-02-28",42.189999
"292","2008-02-29",40.580002
"293","2008-03-03",40.330002
"294","2008-03-04",40.439999
"295","2008-03-05",40.529999
"296","2008-03-06",39.09
"297","2008-03-07",39.439999
"298","2008-03-10",38.68
"299","2008-03-11",42.049999
"300","2008-03-12",40.75
"301","2008-03-13",40.240002
"302","2008-03-14",38.310001
"303","2008-03-17",36.029999
"304","2008-03-18",39.23
"305","2008-03-19",39.029999
"306","2008-03-20",39.700001
"307","2008-03-24",40.59
"308","2008-03-25",41.849998
"309","2008-03-26",40.330002
"310","2008-03-27",39.049999
"311","2008-03-28",38.080002
"312","2008-03-31",39.16
"313","2008-04-01",40.950001
"314","2008-04-02",40.66
"315","2008-04-03",40.599998
"316","2008-04-04",38.98
"317","2008-04-07",37.380001
"318","2008-04-08",34.990002
"319","2008-04-09",34.209999
"320","2008-04-10",35.439999
"321","2008-04-11",34.189999
"322","2008-04-14",33.09
"323","2008-04-15",33
"324","2008-04-16",33.529999
"325","2008-04-17",33.459999
"326","2008-04-18",33.240002
"327","2008-04-21",32.860001
"328","2008-04-22",32.799999
"329","2008-04-23",32.810001
"330","2008-04-24",33.779999
"331","2008-04-25",33.68
"332","2008-04-28",33.740002
"333","2008-04-29",33.400002
"334","2008-04-30",33.48
"335","2008-05-01",34.720001
"336","2008-05-02",34.860001
"337","2008-05-05",35.099998
"338","2008-05-06",35.310001
"339","2008-05-07",34.869999
"340","2008-05-08",34.610001
"341","2008-05-09",35.009998
"342","2008-05-12",35.869999
"343","2008-05-13",35.610001
"344","2008-05-14",35.990002
"345","2008-05-15",36.169998
"346","2008-05-16",35.91
"347","2008-05-19",35.91
"348","2008-05-20",35.32
"349","2008-05-21",34.880001
"350","2008-05-22",35.279999
"351","2008-05-23",34.700001
"352","2008-05-27",35.439999
"353","2008-05-28",35.82
"354","2008-05-29",36.439999
"355","2008-05-30",36.810001
"356","2008-06-02",36.669998
"357","2008-06-03",36.900002
"358","2008-06-04",37.049999
"359","2008-06-05",37.939999
"360","2008-06-06",36.419998
"361","2008-06-09",36.700001
"362","2008-06-10",37.099998
"363","2008-06-11",36.150002
"364","2008-06-12",36.650002
"365","2008-06-13",37.57
"366","2008-06-16",37.82
"367","2008-06-17",37.060001
"368","2008-06-18",37.029999
"369","2008-06-19",37.720001
"370","2008-06-20",36.759998
"371","2008-06-23",36.119999
"372","2008-06-24",36.200001
"373","2008-06-25",36.740002
"374","2008-06-26",35.07
"375","2008-06-27",35.139999
"376","2008-06-30",34.419998
"377","2008-07-01",34.650002
"378","2008-07-02",33.860001
"379","2008-07-03",33
"380","2008-07-07",32.029999
"381","2008-07-08",33.66
"382","2008-07-09",31.83
"383","2008-07-10",32.389999
"384","2008-07-11",31.57
"385","2008-07-14",30.91
"386","2008-07-15",30.719999
"387","2008-07-16",33.130001
"388","2008-07-17",35.139999
"389","2008-07-18",34.41
"390","2008-07-21",32.82
"391","2008-07-22",35.560001
"392","2008-07-23",35.860001
"393","2008-07-24",34.23
"394","2008-07-25",33
"395","2008-07-28",31.1
"396","2008-07-29",32.549999
"397","2008-07-30",32.75
"398","2008-07-31",32.860001
"399","2008-08-01",32.57
"400","2008-08-04",32.02
"401","2008-08-05",32.720001
"402","2008-08-06",31.52
"403","2008-08-07",30.84
"404","2008-08-08",32.189999
"405","2008-08-11",32.459999
"406","2008-08-12",30.77
"407","2008-08-13",30.07
"408","2008-08-14",31.530001
"409","2008-08-15",31.629999
"410","2008-08-18",30.74
"411","2008-08-19",32.040001
"412","2008-08-20",32.439999
"413","2008-08-21",32.5
"414","2008-08-22",33.18
"415","2008-08-25",32.779999
"416","2008-08-26",32.619999
"417","2008-08-27",33.380001
"418","2008-08-28",33.950001
"419","2008-08-29",33.439999
"420","2008-09-02",34.48
"421","2008-09-03",35.049999
"422","2008-09-04",34.630001
"423","2008-09-05",31.969999
"424","2008-09-08",33.130001
"425","2008-09-09",31.76
"426","2008-09-10",31.610001
"427","2008-09-11",32.400002
"428","2008-09-12",32.040001
"429","2008-09-15",31.16
"430","2008-09-16",33.060001
"431","2008-09-17",30.51
"432","2008-09-18",27.1
"433","2008-09-19",31.5
"434","2008-09-22",31.52
"435","2008-09-23",30.6
"436","2008-09-24",30.41
"437","2008-09-25",31.68
"438","2008-09-26",32.02
"439","2008-09-29",27.25
"440","2008-09-30",28.85
"441","2008-10-01",28.34
"442","2008-10-02",25.57
"443","2008-10-03",25.559999
"444","2008-10-06",26.6
"445","2008-10-07",25.48
"446","2008-10-08",23.309999
"447","2008-10-09",20.35
"448","2008-10-10",24.4
"449","2008-10-13",27.25
"450","2008-10-14",26.25
"451","2008-10-15",22.26
"452","2008-10-16",22.58
"453","2008-10-17",22.41
"454","2008-10-20",22.889999
"455","2008-10-21",22.879999
"456","2008-10-22",21.42
"457","2008-10-23",20.639999
"458","2008-10-24",21.66
"459","2008-10-27",22.879999
"460","2008-10-28",25.74
"461","2008-10-29",24.719999
"462","2008-10-30",24.15
"463","2008-10-31",24.200001
"464","2008-11-03",24.52
"465","2008-11-04",25.57
"466","2008-11-05",24
"467","2008-11-06",22.73
"468","2008-11-07",22.99
"469","2008-11-10",23.059999
"470","2008-11-11",22.99
"471","2008-11-12",20.67
"472","2008-11-13",22.219999
"473","2008-11-14",20.959999
"474","2008-11-17",20.049999
"475","2008-11-18",19.57
"476","2008-11-19",17.82
"477","2008-11-20",16.870001
"478","2008-11-21",17.610001
"479","2008-11-24",18.93
"480","2008-11-25",18.35
"481","2008-11-26",19.01
"482","2008-11-28",19.85
"483","2008-12-01",17.77
"484","2008-12-02",19.469999
"485","2008-12-03",20.5
"486","2008-12-04",19.440001
"487","2008-12-05",21.370001
"488","2008-12-08",22.42
"489","2008-12-09",22.58
"490","2008-12-10",23.209999
"491","2008-12-11",21.18
"492","2008-12-12",19.76
"493","2008-12-15",18.9
"494","2008-12-16",19.549999
"495","2008-12-17",19.76
"496","2008-12-18",16.59
"497","2008-12-19",17.120001
"498","2008-12-22",16.51
"499","2008-12-23",16.370001
"500","2008-12-24",16.75
"501","2008-12-26",16.52
"502","2008-12-29",16.139999
"503","2008-12-30",16.82
"504","2008-12-31",16.959999
"505","2009-01-02",17.440001
"506","2009-01-05",18.450001
"507","2009-01-06",19.01
"508","2009-01-07",18.549999
"509","2009-01-08",19.379999
"510","2009-01-09",19.09
"511","2009-01-12",18.440001
"512","2009-01-13",19.17
"513","2009-01-14",18.5
"514","2009-01-15",18.26
"515","2009-01-16",18.620001
"516","2009-01-20",16.860001
"517","2009-01-21",18.01
"518","2009-01-22",17.799999
"519","2009-01-23",19.48
"520","2009-01-26",19.129999
"521","2009-01-27",19.43
"522","2009-01-28",21.51
"523","2009-01-29",20.07
"524","2009-01-30",19.52
"525","2009-02-02",19.98
"526","2009-02-03",19.99
"527","2009-02-04",20.700001
"528","2009-02-05",21.389999
"529","2009-02-06",22.610001
"530","2009-02-09",22.57
"531","2009-02-10",20.42
"532","2009-02-11",21.200001
"533","2009-02-12",21.309999
"534","2009-02-13",21.52
"535","2009-02-17",20.6
"536","2009-02-18",20.77
"537","2009-02-19",20.040001
"538","2009-02-20",20.219999
"539","2009-02-23",19.42
"540","2009-02-24",21.02
"541","2009-02-25",20.879999
"542","2009-02-26",20.15
"543","2009-02-27",18.860001
"544","2009-03-02",17.58
"545","2009-03-03",17.559999
"546","2009-03-04",18.24
"547","2009-03-05",17.139999
"548","2009-03-06",16.799999
"549","2009-03-09",17.040001
"550","2009-03-10",18.35
"551","2009-03-11",19.24
"552","2009-03-12",20.65
"553","2009-03-13",20.309999
"554","2009-03-16",20.25
"555","2009-03-17",20.879999
"556","2009-03-18",21.870001
"557","2009-03-19",20.620001
"558","2009-03-20",19.889999
"559","2009-03-23",22.25
"560","2009-03-24",21.84
"561","2009-03-25",22.76
"562","2009-03-26",22.6
"563","2009-03-27",22.01
"564","2009-03-30",20.940001
"565","2009-03-31",22.26
"566","2009-04-01",22.51
"567","2009-04-02",23.200001
"568","2009-04-03",24.4
"569","2009-04-06",23.32
"570","2009-04-07",21.709999
"571","2009-04-08",22.08
"572","2009-04-09",23.5
"573","2009-04-13",24.049999
"574","2009-04-14",23.129999
"575","2009-04-15",24.129999
"576","2009-04-16",24.09
"577","2009-04-17",24.01
"578","2009-04-20",22.450001
"579","2009-04-21",22.610001
"580","2009-04-22",22.65
"581","2009-04-23",23.559999
"582","2009-04-24",23.51
"583","2009-04-27",22.969999
"584","2009-04-28",22.91
"585","2009-04-29",23.08
"586","2009-04-30",22.879999
"587","2009-05-01",23.01
"588","2009-05-04",23.440001
"589","2009-05-05",23.219999
"590","2009-05-06",23.33
"591","2009-05-07",23.129999
"592","2009-05-08",24.309999
"593","2009-05-11",23.389999
"594","2009-05-12",23.59
"595","2009-05-13",22.530001
"596","2009-05-14",22.860001
"597","2009-05-15",22.48
"598","2009-05-18",23.74
"599","2009-05-19",23.17
"600","2009-05-20",22.190001
"601","2009-05-21",22.379999
"602","2009-05-22",22.280001
"603","2009-05-26",23.209999
"604","2009-05-27",22.790001
"605","2009-05-28",24.01
"606","2009-05-29",25.030001
"607","2009-06-01",25.76
"608","2009-06-02",26.16
"609","2009-06-03",25.790001
"610","2009-06-04",25.83
"611","2009-06-05",25.540001
"612","2009-06-08",25.4
"613","2009-06-09",26.120001
"614","2009-06-10",26
"615","2009-06-11",26.43
"616","2009-06-12",26.25
"617","2009-06-15",26.18
"618","2009-06-16",26.059999
"619","2009-06-17",25.639999
"620","2009-06-18",25.42
"621","2009-06-19",24.469999
"622","2009-06-22",23.15
"623","2009-06-23",23.07
"624","2009-06-24",23.780001
"625","2009-06-25",24.15
"626","2009-06-26",24.299999
"627","2009-06-29",24.299999
"628","2009-06-30",24.09
"629","2009-07-01",24.07
"630","2009-07-02",23.15
"631","2009-07-06",22.91
"632","2009-07-07",23.01
"633","2009-07-08",22.73
"634","2009-07-09",22.76
"635","2009-07-10",22.620001
"636","2009-07-13",23.309999
"637","2009-07-14",23.42
"638","2009-07-15",24.290001
"639","2009-07-16",24.540001
"640","2009-07-17",24.6
"641","2009-07-20",25.059999
"642","2009-07-21",25.24
"643","2009-07-22",25.549999
"644","2009-07-23",26.17
"645","2009-07-24",24.73
"646","2009-07-27",25.200001
"647","2009-07-28",25.360001
"648","2009-07-29",25.780001
"649","2009-07-30",26.200001
"650","2009-07-31",25.93
"651","2009-08-03",25.16
"652","2009-08-04",25.450001
"653","2009-08-05",26.07
"654","2009-08-06",26.51
"655","2009-08-07",26.469999
"656","2009-08-10",26.41
"657","2009-08-11",26.379999
"658","2009-08-12",26.51
"659","2009-08-13",26.65
"660","2009-08-14",26.43
"661","2009-08-17",25.43
"662","2009-08-18",25.75
"663","2009-08-19",25.610001
"664","2009-08-20",26.57
"665","2009-08-21",26.950001
"666","2009-08-24",26.58
"667","2009-08-25",26.66
"668","2009-08-26",26.52
"669","2009-08-27",26.49
"670","2009-08-28",26.43
"671","2009-08-31",26.25
"672","2009-09-01",25.459999
"673","2009-09-02",25.43
"674","2009-09-03",25.34
"675","2009-09-04",25.370001
"676","2009-09-08",26.129999
"677","2009-09-09",26.65
"678","2009-09-10",26.309999
"679","2009-09-11",25.66
"680","2009-09-14",26.309999
"681","2009-09-15",26.08
"682","2009-09-16",26.889999
"683","2009-09-17",26.940001
"684","2009-09-18",26.98
"685","2009-09-21",26.620001
"686","2009-09-22",27.190001
"687","2009-09-23",26.66
"688","2009-09-24",25.65
"689","2009-09-25",25.290001
"690","2009-09-28",25.969999
"691","2009-09-29",26.24
"692","2009-09-30",26.370001
"693","2009-10-01",25.15
"694","2009-10-02",24.99
"695","2009-10-05",26.040001
"696","2009-10-06",25.879999
"697","2009-10-07",25.870001
"698","2009-10-08",25.969999
"699","2009-10-09",26.030001
"700","2009-10-12",25.940001
"701","2009-10-13",25.74
"702","2009-10-14",26.620001
"703","2009-10-15",26.620001
"704","2009-10-16",25.969999
"705","2009-10-19",26.190001
"706","2009-10-20",26.219999
"707","2009-10-21",25.83
"708","2009-10-22",26.860001
"709","2009-10-23",27.389999
"710","2009-10-26",27.52
"711","2009-10-27",27.530001
"712","2009-10-28",26.73
"713","2009-10-29",27.18
"714","2009-10-30",26.25
"715","2009-11-02",26.809999
"716","2009-11-03",26.790001
"717","2009-11-04",26.42
"718","2009-11-05",26.58
"719","2009-11-06",26.620001
"720","2009-11-09",27.27
"721","2009-11-10",27.219999
"722","2009-11-11",27.549999
"723","2009-11-12",27.26
"724","2009-11-13",27.540001
"725","2009-11-16",27.91
"726","2009-11-17",27.690001
"727","2009-11-18",27.35
"728","2009-11-19",26.940001
"729","2009-11-20",26.639999
"730","2009-11-23",26.1
"731","2009-11-24",26.049999
"732","2009-11-25",26.1
"733","2009-11-27",25.6
"734","2009-11-30",25.780001
"735","2009-12-01",26
"736","2009-12-02",25.780001
"737","2009-12-03",25.73
"738","2009-12-04",25.780001
"739","2009-12-07",25.01
"740","2009-12-08",24.959999
"741","2009-12-09",25.280001
"742","2009-12-10",25.33
"743","2009-12-11",25.360001
"744","2009-12-14",25.219999
"745","2009-12-15",25
"746","2009-12-16",25.700001
"747","2009-12-17",25.76
"748","2009-12-18",26.469999
"749","2009-12-21",27.049999
"750","2009-12-22",27.690001
"751","2009-12-23",27.959999
"752","2009-12-24",28.02
"753","2009-12-28",27.940001
"754","2009-12-29",27.790001
"755","2009-12-30",27.870001
"756","2009-12-31",27.5
"757","2010-01-04",28
"758","2010-01-05",28.01
"759","2010-01-06",27.809999
"760","2010-01-07",27.58
"761","2010-01-08",27.57
"762","2010-01-11",27.879999
"763","2010-01-12",27.68
"764","2010-01-13",27.73
"765","2010-01-14",27.5
"766","2010-01-15",27.299999
"767","2010-01-19",27.75
"768","2010-01-20",27.48
"769","2010-01-21",26.879999
"770","2010-01-22",25.74
"771","2010-01-25",25.98
"772","2010-01-26",25.59
"773","2010-01-27",26.5
"774","2010-01-28",26.02
"775","2010-01-29",25.379999
"776","2010-02-01",26.129999
"777","2010-02-02",26.700001
"778","2010-02-03",24.629999
"779","2010-02-04",24.299999
"780","2010-02-05",24.65
"781","2010-02-08",23.98
"782","2010-02-09",24.16
"783","2010-02-10",24.620001
"784","2010-02-11",24.57
"785","2010-02-12",24.530001
"786","2010-02-16",25.41
"787","2010-02-17",25.32
"788","2010-02-18",25.549999
"789","2010-02-19",25.809999
"790","2010-02-22",25.74
"791","2010-02-23",25.209999
"792","2010-02-24",25.4
"793","2010-02-25",25.190001
"794","2010-02-26",25.01
"795","2010-03-01",25.1
"796","2010-03-02",25.34
"797","2010-03-03",25.48
"798","2010-03-04",25.74
"799","2010-03-05",25.98
"800","2010-03-08",25.879999
"801","2010-03-09",25.98
"802","2010-03-10",26.030001
"803","2010-03-11",26.26
"804","2010-03-12",26.190001
"805","2010-03-15",25.940001
"806","2010-03-16",25.85
"807","2010-03-17",26.32
"808","2010-03-18",26.379999
"809","2010-03-19",25.809999
"810","2010-03-22",26.049999
"811","2010-03-23",26.219999
"812","2010-03-24",26.17
"813","2010-03-25",26.25
"814","2010-03-26",26.32
"815","2010-03-29",26.23
"816","2010-03-30",26.290001
"817","2010-03-31",26.379999
"818","2010-04-01",26.469999
"819","2010-04-05",26.66
"820","2010-04-06",26.780001
"821","2010-04-07",26.52
"822","2010-04-08",26.459999
"823","2010-04-09",26.48
"824","2010-04-12",26.360001
"825","2010-04-13",26.82
"826","2010-04-14",26.950001
"827","2010-04-15",27.26
"828","2010-04-16",26.76
"829","2010-04-19",26.76
"830","2010-04-20",26.66
"831","2010-04-21",26.620001
"832","2010-04-22",26.389999
"833","2010-04-23",25.9
"834","2010-04-26",25.219999
"835","2010-04-27",24.18
"836","2010-04-28",24.25
"837","2010-04-29",24.66
"838","2010-04-30",24.120001
"839","2010-05-03",24.440001
"840","2010-05-04",24
"841","2010-05-05",23.870001
"842","2010-05-06",23.549999
"843","2010-05-07",23.530001
"844","2010-05-10",23.809999
"845","2010-05-11",23.5
"846","2010-05-12",23.82
"847","2010-05-13",23.440001
"848","2010-05-14",23.16
"849","2010-05-17",23.290001
"850","2010-05-18",22.809999
"851","2010-05-19",23.110001
"852","2010-05-20",22.280001
"853","2010-05-21",22.65
"854","2010-05-24",22.4
"855","2010-05-25",22.51
"856","2010-05-26",22.379999
"857","2010-05-27",22.73
"858","2010-05-28",22.209999
"859","2010-06-01",21.6
"860","2010-06-02",21.58
"861","2010-06-03",22.26
"862","2010-06-04",21.799999
"863","2010-06-07",21.17
"864","2010-06-08",21.26
"865","2010-06-09",20.9
"866","2010-06-10",21.809999
"867","2010-06-11",22.25
"868","2010-06-14",22.26
"869","2010-06-15",22.719999
"870","2010-06-16",22.690001
"871","2010-06-17",22.450001
"872","2010-06-18",22.15
"873","2010-06-21",22.01
"874","2010-06-22",21.690001
"875","2010-06-23",21.799999
"876","2010-06-24",21.129999
"877","2010-06-25",21.32
"878","2010-06-28",21.610001
"879","2010-06-29",21.049999
"880","2010-06-30",20.709999
"881","2010-07-01",20.59
"882","2010-07-02",20.49
"883","2010-07-06",20.389999
"884","2010-07-07",21.040001
"885","2010-07-08",21.1
"886","2010-07-09",21.24
"887","2010-07-12",21.120001
"888","2010-07-13",21.23
"889","2010-07-14",21.379999
"890","2010-07-15",21.040001
"891","2010-07-16",20.84
"892","2010-07-19",20.959999
"893","2010-07-20",21.33
"894","2010-07-21",21.379999
"895","2010-07-22",22.049999
"896","2010-07-23",20.98
"897","2010-07-26",21.1
"898","2010-07-27",21.290001
"899","2010-07-28",21.129999
"900","2010-07-29",21.530001
"901","2010-07-30",21.219999
"902","2010-08-02",21.67
"903","2010-08-03",21.24
"904","2010-08-04",21.530001
"905","2010-08-05",21.73
"906","2010-08-06",21.35
"907","2010-08-09",21.6
"908","2010-08-10",21.450001
"909","2010-08-11",20.75
"910","2010-08-12",20.610001
"911","2010-08-13",20.43
"912","2010-08-16",20.17
"913","2010-08-17",20.74
"914","2010-08-18",20.719999
"915","2010-08-19",20.27
"916","2010-08-20",20.49
"917","2010-08-23",20.889999
"918","2010-08-24",20.34
"919","2010-08-25",20.43
"920","2010-08-26",20.73
"921","2010-08-27",21.129999
"922","2010-08-30",20.92
"923","2010-08-31",20.85
"924","2010-09-01",21.48
"925","2010-09-02",21.530001
"926","2010-09-03",22.190001
"927","2010-09-07",21.870001
"928","2010-09-08",21.889999
"929","2010-09-09",22.15
"930","2010-09-10",22.23
"931","2010-09-13",22.780001
"932","2010-09-14",22.809999
"933","2010-09-15",23
"934","2010-09-16",22.9
"935","2010-09-17",22.959999
"936","2010-09-20",23.32
"937","2010-09-21",23.23
"938","2010-09-22",22.9
"939","2010-09-23",22.5
"940","2010-09-24",23.02
"941","2010-09-27",22.9
"942","2010-09-28",22.959999
"943","2010-09-29",22.809999
"944","2010-09-30",22.76
"945","2010-10-01",23.059999
"946","2010-10-04",23.049999
"947","2010-10-05",23.26
"948","2010-10-06",23.040001
"949","2010-10-07",23.129999
"950","2010-10-08",23.129999
"951","2010-10-11",23.25
"952","2010-10-12",23.4
"953","2010-10-13",23.799999
"954","2010-10-14",23.639999
"955","2010-10-15",23.74
"956","2010-10-18",23.92
"957","2010-10-19",23.709999
"958","2010-10-20",24.190001
"959","2010-10-21",24.309999
"960","2010-10-22",24.110001
"961","2010-10-25",24.139999
"962","2010-10-26",24.07
