"","date","NAT"
"88","2007-05-09",38.684605
"89","2007-05-10",38.332394
"90","2007-05-11",38.83136
"91","2007-05-14",39.418381
"92","2007-05-15",39.692322
"93","2007-05-16",39.31076
"94","2007-05-17",39.134655
"95","2007-05-18",38.83136
"96","2007-05-21",37.706238
"97","2007-05-22",37.412731
"98","2007-05-23",37.177921
"99","2007-05-24",36.522415
"100","2007-05-25",36.71809
"101","2007-05-29",37.275757
"102","2007-05-30",37.911697
"103","2007-05-31",38.586769
"104","2007-06-01",38.811794
"105","2007-06-04",38.978115
"106","2007-06-05",38.890064
"107","2007-06-06",38.283474
"108","2007-06-07",36.66917
"109","2007-06-08",37.119221
"110","2007-06-11",37.735592
"111","2007-06-12",37.148571
"112","2007-06-13",38.058453
"113","2007-06-14",38.146503
"114","2007-06-15",38.146503
"115","2007-06-18",38.283474
"116","2007-06-19",38.743309
"117","2007-06-20",38.811794
"118","2007-06-21",38.400879
"119","2007-06-22",39.682541
"120","2007-06-25",39.4673
"121","2007-06-26",39.036819
"122","2007-06-27",39.751026
"123","2007-06-28",40.005402
"124","2007-06-29",39.956482
"125","2007-07-02",40.807659
"126","2007-07-03",41.893646
"127","2007-07-05",41.971916
"128","2007-07-06",42.206726
"129","2007-07-09",42.500237
"130","2007-07-10",41.991486
"131","2007-07-11",43.048119
"132","2007-07-12",42.568722
"133","2007-07-13",42.979633
"134","2007-07-16",41.355545
"135","2007-07-17",41.20879
"136","2007-07-18",41.825161
"137","2007-07-19",41.923
"138","2007-07-20",40.602203
"139","2007-07-23",40.837013
"140","2007-07-24",40.113022
"141","2007-07-25",39.623837
"142","2007-07-26",37.755157
"143","2007-07-27",37.813858
"144","2007-07-30",38.537849
"145","2007-07-31",38.841145
"146","2007-08-01",38.674824
"147","2007-08-02",38.391094
"148","2007-08-03",37.412731
"149","2007-08-06",35.661453
"150","2007-08-07",36.551765
"151","2007-08-08",37.901913
"152","2007-08-09",37.862778
"153","2007-08-10",38.097588
"154","2007-08-13",38.214989
"155","2007-08-14",36.61047
"156","2007-08-15",34.379795
"157","2007-08-16",34.536331
"158","2007-08-17",35.788643
"159","2007-08-20",35.710373
"160","2007-08-21",36.043018
"161","2007-08-22",36.68874
"162","2007-08-23",35.857128
"163","2007-08-24",36.66917
"164","2007-08-27",36.5909
"165","2007-08-28",35.935398
"166","2007-08-29",35.886478
"167","2007-08-30",35.925613
"168","2007-08-31",36.082153
"169","2007-09-04",37.412731
"170","2007-09-05",37.158356
"171","2007-09-06",35.681023
"172","2007-09-07",35.113567
"173","2007-09-10",34.477631
"174","2007-09-11",35.964748
"175","2007-09-12",35.749508
"176","2007-09-13",35.710373
"177","2007-09-14",36.434364
"178","2007-09-17",35.475563
"179","2007-09-18",37.314892
"180","2007-09-19",37.197491
"181","2007-09-20",37.706238
"182","2007-09-21",38.078018
"183","2007-09-24",38.019318
"184","2007-09-25",37.784508
"185","2007-09-26",37.970398
"186","2007-09-27",37.764942
"187","2007-09-28",38.391094
"188","2007-10-01",39.17379
"189","2007-10-02",38.64547
"190","2007-10-03",38.596554
"191","2007-10-04",38.029102
"192","2007-10-05",38.254124
"193","2007-10-08",37.285542
"194","2007-10-09",37.530132
"195","2007-10-10",37.481216
"196","2007-10-11",38.283474
"197","2007-10-12",37.823643
"198","2007-10-15",37.197491
"199","2007-10-16",36.551765
"200","2007-10-17",36.933331
"201","2007-10-18",37.031166
"202","2007-10-19",36.659389
"203","2007-10-22",36.082153
"204","2007-10-23",35.788643
"205","2007-10-24",35.162487
"206","2007-10-25",35.221188
"207","2007-10-26",36.131069
"208","2007-10-29",36.98225
"209","2007-10-30",36.316959
"210","2007-10-31",37.852993
"211","2007-11-01",37.08987
"212","2007-11-02",37.08987
"213","2007-11-05",36.121284
"214","2007-11-06",35.211407
"215","2007-11-07",33.186188
"216","2007-11-08",34.008015
"217","2007-11-09",33.949314
"218","2007-11-12",32.266521
"219","2007-11-13",33.264458
"220","2007-11-14",32.07085
"221","2007-11-15",32.109985
"222","2007-11-16",31.659935
"223","2007-11-19",30.857676
"224","2007-11-20",30.074982
"225","2007-11-21",29.370558
"226","2007-11-23",32.188251
"227","2007-11-26",32.648087
"228","2007-11-27",32.873108
"229","2007-11-28",34.546116
"230","2007-11-29",34.575466
"231","2007-11-30",33.469913
"232","2007-12-03",31.474047
"233","2007-12-04",31.160969
"234","2007-12-05",31.40556
"235","2007-12-06",31.503397
"236","2007-12-07",33.910179
"237","2007-12-10",34.04715
"238","2007-12-11",33.156837
"239","2007-12-12",33.871044
"240","2007-12-13",33.557968
"241","2007-12-14",33.127483
"242","2007-12-17",33.225323
"243","2007-12-18",34.409145
"244","2007-12-19",35.573402
"245","2007-12-20",34.41893
"246","2007-12-21",35.074432
"247","2007-12-24",34.350445
"248","2007-12-26",34.0765
"249","2007-12-27",33.479698
"250","2007-12-28",32.951378
"251","2007-12-31",32.109985
"252","2008-01-02",32.706787
"253","2008-01-03",32.648087
"254","2008-01-04",32.080631
"255","2008-01-07",31.190319
"256","2008-01-08",30.613083
"257","2008-01-09",30.358707
"258","2008-01-10",29.61515
"259","2008-01-11",30.838108
"260","2008-01-14",30.857676
"261","2008-01-15",29.527098
"262","2008-01-16",29.204235
"263","2008-01-17",27.443176
"264","2008-01-18",27.912792
"265","2008-01-22",27.648634
"266","2008-01-23",27.951927
"267","2008-01-24",28.137817
"268","2008-01-25",28.646566
"269","2008-01-28",29.174885
"270","2008-01-29",29.409693
"271","2008-01-30",29.50753
"272","2008-01-31",30.544598
"273","2008-02-01",30.671785
"274","2008-02-04",30.41741
"275","2008-02-05",29.32164
"276","2008-02-06",29.478178
"277","2008-02-07",30.172819
"278","2008-02-08",30.016279
"279","2008-02-11",30.348925
"280","2008-02-12",28.930294
"281","2008-02-13",29.898876
"282","2008-02-14",30.52503
"283","2008-02-15",29.634718
"284","2008-02-19",30.202169
"285","2008-02-20",30.270655
"286","2008-02-21",29.233587
"287","2008-02-22",28.910727
"288","2008-02-25",28.852024
"289","2008-02-26",29.02813
"290","2008-02-27",29.037914
"291","2008-02-28",28.705269
"292","2008-02-29",27.726902
"293","2008-03-03",27.247503
"294","2008-03-04",26.640917
"295","2008-03-05",27.179018
"296","2008-03-06",26.415892
"297","2008-03-07",25.995193
"298","2008-03-10",25.212502
"299","2008-03-11",26.396324
"300","2008-03-12",25.652765
"301","2008-03-13",26.983345
"302","2008-03-14",25.731035
"303","2008-03-17",25.515795
"304","2008-03-18",27.012695
"305","2008-03-19",25.672333
"306","2008-03-20",27.306206
"307","2008-03-24",28.372625
"308","2008-03-25",27.96171
"309","2008-03-26",27.971495
"310","2008-03-27",28.25522
"311","2008-03-28",27.912792
"312","2008-03-31",27.394258
"313","2008-04-01",28.343273
"314","2008-04-02",30.094549
"315","2008-04-03",29.810823
"316","2008-04-04",29.947794
"317","2008-04-07",30.016279
"318","2008-04-08",30.30979
"319","2008-04-09",30.035847
"320","2008-04-10",30.63265
"321","2008-04-11",30.172819
"322","2008-04-14",30.838108
"323","2008-04-15",31.141401
"324","2008-04-16",31.630585
"325","2008-04-17",32.139336
"326","2008-04-18",33.147053
"327","2008-04-21",33.509048
"328","2008-04-22",33.401428
"329","2008-04-23",33.323158
"330","2008-04-24",33.518833
"331","2008-04-25",32.912243
"332","2008-04-28",33.773209
"333","2008-04-29",32.853542
"334","2008-04-30",32.990513
"335","2008-05-01",33.655804
"336","2008-05-02",34.947247
"337","2008-05-05",35.221188
"338","2008-05-06",36.620255
"339","2008-05-07",36.189774
"340","2008-05-08",35.847343
"341","2008-05-09",38.459583
"342","2008-05-12",39.212925
"343","2008-05-13",37.676888
"344","2008-05-14",37.667107
"345","2008-05-15",38.058453
"346","2008-05-16",38.606339
"347","2008-05-19",39.477081
"348","2008-05-20",40.964199
"349","2008-05-21",38.978115
"350","2008-05-22",38.567204
"351","2008-05-23",37.217056
"352","2008-05-27",37.481216
"353","2008-05-28",37.461647
"354","2008-05-29",37.324677
"355","2008-05-30",37.432297
"356","2008-06-02",37.177921
"357","2008-06-03",37.148571
"358","2008-06-04",37.050735
"359","2008-06-05",37.755157
"360","2008-06-06",37.256191
"361","2008-06-09",37.08987
"362","2008-06-10",35.759289
"363","2008-06-11",34.595036
"364","2008-06-12",35.338593
"365","2008-06-13",36.943115
"366","2008-06-16",37.764942
"367","2008-06-17",38.919415
"368","2008-06-18",39.232491
"369","2008-06-19",38.782444
"370","2008-06-20",38.166073
"371","2008-06-23",37.804077
"372","2008-06-24",36.091934
"373","2008-06-25",36.541985
"374","2008-06-26",36.444145
"375","2008-06-27",37.138786
"376","2008-06-30",37.980183
"377","2008-07-01",39.115086
"378","2008-07-02",37.246407
"379","2008-07-03",34.790707
"380","2008-07-07",35.162487
"381","2008-07-08",36.444145
"382","2008-07-09",35.857128
"383","2008-07-10",36.326744
"384","2008-07-11",37.598618
"385","2008-07-14",37.520351
"386","2008-07-15",37.001816
"387","2008-07-16",37.569267
"388","2008-07-17",37.735592
"389","2008-07-18",37.862778
"390","2008-07-21",38.224773
"391","2008-07-22",38.870495
"392","2008-07-23",40.034752
"393","2008-07-24",38.93898
"394","2008-07-25",39.271626
"395","2008-07-28",39.946697
"396","2008-07-29",39.369461
"397","2008-07-30",39.12487
"398","2008-07-31",39.056385
"399","2008-08-01",38.019318
"400","2008-08-04",36.5322
"401","2008-08-05",36.74744
"402","2008-08-06",38.342178
"403","2008-08-07",37.412731
"404","2008-08-08",36.307175
"405","2008-08-11",36.45393
"406","2008-08-12",36.76701
"407","2008-08-13",37.980183
"408","2008-08-14",38.929199
"409","2008-08-15",38.518284
"410","2008-08-18",38.332394
"411","2008-08-19",36.179989
"412","2008-08-20",35.416862
"413","2008-08-21",33.99823
"414","2008-08-22",33.244888
"415","2008-08-25",32.589382
"416","2008-08-26",32.863327
"417","2008-08-27",34.281956
"418","2008-08-28",35.005947
"419","2008-08-29",34.41893
"420","2008-09-02",33.655804
"421","2008-09-03",33.763424
"422","2008-09-04",33.430779
"423","2008-09-05",32.491547
"424","2008-09-08",31.875175
"425","2008-09-09",28.284571
"426","2008-09-10",30.867458
"427","2008-09-11",31.59145
"428","2008-09-12",32.158901
"429","2008-09-15",29.61515
"430","2008-09-16",29.546663
"431","2008-09-17",27.697552
"432","2008-09-18",31.102266
"433","2008-09-19",35.045082
"434","2008-09-22",33.577534
"435","2008-09-23",33.313374
"436","2008-09-24",33.910179
"437","2008-09-25",33.910179
"438","2008-09-26",32.726357
"439","2008-09-29",30.084766
"440","2008-09-30",31.366426
"441","2008-10-01",31.650152
"442","2008-10-02",29.967361
"443","2008-10-03",29.018347
"444","2008-10-06",27.726902
"445","2008-10-07",25.623415
"446","2008-10-08",26.738752
"447","2008-10-09",23.999327
"448","2008-10-10",24.038462
"449","2008-10-13",27.629066
"450","2008-10-14",27.746469
"451","2008-10-15",25.378824
"452","2008-10-16",27.325773
"453","2008-10-17",26.914858
"454","2008-10-20",28.079115
"455","2008-10-21",27.96171
"456","2008-10-22",26.738752
"457","2008-10-23",26.259354
"458","2008-10-24",24.879856
"459","2008-10-27",24.27327
"460","2008-10-28",25.916925
"461","2008-10-29",26.807238
"462","2008-10-30",28.460678
"463","2008-10-31",29.008562
"464","2008-11-03",30.055414
"465","2008-11-04",31.454479
"466","2008-11-05",29.781471
"467","2008-11-06",28.274788
"468","2008-11-07",30.63265
"469","2008-11-10",30.466328
"470","2008-11-11",29.957579
"471","2008-11-12",31.571882
"472","2008-11-13",33.411213
"473","2008-11-14",32.589382
"474","2008-11-17",33.548183
"475","2008-11-18",32.560032
"476","2008-11-19",28.910727
"477","2008-11-20",25.74082
"478","2008-11-21",25.232069
"479","2008-11-24",26.807238
"480","2008-11-25",27.619282
"481","2008-11-26",28.098682
"482","2008-11-28",28.597649
"483","2008-12-01",25.789738
"484","2008-12-02",26.484377
"485","2008-12-03",28.128033
"486","2008-12-04",29.047697
"487","2008-12-05",30.290222
"488","2008-12-08",31.493612
"489","2008-12-09",31.836042
"490","2008-12-10",33.381859
"491","2008-12-11",31.943663
"492","2008-12-12",32.481762
"493","2008-12-15",32.061066
"494","2008-12-16",33.822124
"495","2008-12-17",34.604816
"496","2008-12-18",33.929745
"497","2008-12-19",33.694939
"498","2008-12-22",31.395777
"499","2008-12-23",32.080631
"500","2008-12-24",32.237171
"501","2008-12-26",32.824192
"502","2008-12-29",32.569817
"503","2008-12-30",32.775272
"504","2008-12-31",33.019863
"505","2009-01-02",33.646019
"506","2009-01-05",36.052799
"507","2009-01-06",35.964748
"508","2009-01-07",34.722221
"509","2009-01-08",31.99258
"510","2009-01-09",31.865393
"511","2009-01-12",31.51318
"512","2009-01-13",32.002365
"513","2009-01-14",31.816475
"514","2009-01-15",31.180536
"515","2009-01-16",30.6033
"516","2009-01-20",29.262938
"517","2009-01-21",30.23152
"518","2009-01-22",28.460678
"519","2009-01-23",28.705269
"520","2009-01-26",28.186735
"521","2009-01-27",27.805172
"522","2009-01-28",28.715054
"523","2009-01-29",29.155317
"524","2009-01-30",28.03998
"525","2009-02-02",27.149666
"526","2009-02-03",27.912792
"527","2009-02-04",27.814955
"528","2009-02-05",28.020412
"529","2009-02-06",28.812889
"530","2009-02-09",29.478178
"531","2009-02-10",28.206303
"532","2009-02-11",28.587866
"533","2009-02-12",28.979212
"534","2009-02-13",29.546663
"535","2009-02-17",28.372625
"536","2009-02-18",28.049763
"537","2009-02-19",28.353058
"538","2009-02-20",28.196518
"539","2009-02-23",26.083248
"540","2009-02-24",27.090965
"541","2009-02-25",26.513729
"542","2009-02-26",25.721252
"543","2009-02-27",24.977694
"544","2009-03-02",22.99161
"545","2009-03-03",22.365456
"546","2009-03-04",25.388607
"547","2009-03-05",23.510143
"548","2009-03-06",23.686249
"549","2009-03-09",22.923124
"550","2009-03-10",24.27327
"551","2009-03-11",23.950409
"552","2009-03-12",24.508078
"553","2009-03-13",24.429808
"554","2009-03-16",24.547213
"555","2009-03-17",25.466877
"556","2009-03-18",25.965843
"557","2009-03-19",27.677984
"558","2009-03-20",26.210434
"559","2009-03-23",28.304138
"560","2009-03-24",28.441111
"561","2009-03-25",29.928226
"562","2009-03-26",30.857676
"563","2009-03-27",29.13575
"564","2009-03-30",28.734619
"565","2009-03-31",28.666134
"566","2009-04-01",28.705269
"567","2009-04-02",29.791256
"568","2009-04-03",30.211954
"569","2009-04-06",29.61515
"570","2009-04-07",28.626999
"571","2009-04-08",29.125967
"572","2009-04-09",29.302073
"573","2009-04-13",29.849958
"574","2009-04-14",29.13575
"575","2009-04-15",28.842241
"576","2009-04-16",29.419477
"577","2009-04-17",29.53688
"578","2009-04-20",28.470461
"579","2009-04-21",30.074982
"580","2009-04-22",29.918444
"581","2009-04-23",29.585798
"582","2009-04-24",29.840174
"583","2009-04-27",28.998779
"584","2009-04-28",30.045631
"585","2009-04-29",30.916378
"586","2009-04-30",31.767555
"587","2009-05-01",33.411213
"588","2009-05-04",35.700588
"589","2009-05-05",35.602753
"590","2009-05-06",35.925613
"591","2009-05-07",35.436428
"592","2009-05-08",36.150639
"593","2009-05-11",35.710373
"594","2009-05-12",35.299458
"595","2009-05-13",31.151184
"596","2009-05-14",32.237171
"597","2009-05-15",33.176403
"598","2009-05-18",33.166618
"599","2009-05-19",32.775272
"600","2009-05-20",32.413277
"601","2009-05-21",31.718637
"602","2009-05-22",31.307724
"603","2009-05-26",32.217606
"604","2009-05-27",31.826258
"605","2009-05-28",32.295876
"606","2009-05-29",32.814407
"607","2009-06-01",33.714504
"608","2009-06-02",33.029648
"609","2009-06-03",32.286091
"610","2009-06-04",32.462196
"611","2009-06-05",32.119766
"612","2009-06-08",31.904528
"613","2009-06-09",32.892677
"614","2009-06-10",33.303593
"615","2009-06-11",32.931812
"616","2009-06-12",32.648087
"617","2009-06-15",31.689287
"618","2009-06-16",31.317507
"619","2009-06-17",31.297939
"620","2009-06-18",31.747988
"621","2009-06-19",31.483829
"622","2009-06-22",30.52503
"623","2009-06-23",30.026064
"624","2009-06-24",30.564165
"625","2009-06-25",31.346859
"626","2009-06-26",31.630585
"627","2009-06-29",31.297939
"628","2009-06-30",31.131618
"629","2009-07-01",31.180536
"630","2009-07-02",30.701136
"631","2009-07-06",30.045631
"632","2009-07-07",29.898876
"633","2009-07-08",29.262938
"634","2009-07-09",29.585798
"635","2009-07-10",29.840174
"636","2009-07-13",29.820606
"637","2009-07-14",30.055414
"638","2009-07-15",31.170752
"639","2009-07-16",31.121834
"640","2009-07-17",30.691353
"641","2009-07-20",30.838108
"642","2009-07-21",30.133684
"643","2009-07-22",30.084766
"644","2009-07-23",30.662003
"645","2009-07-24",30.877243
"646","2009-07-27",31.288157
"647","2009-07-28",30.78919
"648","2009-07-29",30.329357
"649","2009-07-30",30.300007
"650","2009-07-31",30.006496
"651","2009-08-03",30.564165
"652","2009-08-04",30.613083
"653","2009-08-05",30.485895
"654","2009-08-06",30.163034
"655","2009-08-07",29.282505
"656","2009-08-10",29.29229
"657","2009-08-11",29.223803
"658","2009-08-12",29.624933
"659","2009-08-13",30.035847
"660","2009-08-14",30.280439
"661","2009-08-17",29.360775
"662","2009-08-18",30.006496
"663","2009-08-19",29.077049
"664","2009-08-20",29.223803
"665","2009-08-21",29.595583
"666","2009-08-24",29.634718
"667","2009-08-25",29.527098
"668","2009-08-26",29.468395
"669","2009-08-27",29.712986
"670","2009-08-28",29.497746
"671","2009-08-31",29.125967
"672","2009-09-01",28.891159
"673","2009-09-02",28.411758
"674","2009-09-03",28.538946
"675","2009-09-04",28.519379
"676","2009-09-08",28.617216
"677","2009-09-09",28.949862
"678","2009-09-10",28.920509
"679","2009-09-11",29.204235
"680","2009-09-14",29.282505
"681","2009-09-15",29.1064
"682","2009-09-16",29.35099
"683","2009-09-17",29.253155
"684","2009-09-18",29.624933
"685","2009-09-21",29.02813
"686","2009-09-22",29.116182
"687","2009-09-23",29.096615
"688","2009-09-24",29.174885
"689","2009-09-25",28.803106
"690","2009-09-28",28.715054
"691","2009-09-29",28.734619
"692","2009-09-30",28.940077
"693","2009-10-01",28.441111
"694","2009-10-02",27.883442
"695","2009-10-05",27.805172
"696","2009-10-06",28.773754
"697","2009-10-07",28.695486
"698","2009-10-08",28.852024
"699","2009-10-09",28.695486
"700","2009-10-12",28.626999
"701","2009-10-13",28.558514
"702","2009-10-14",28.949862
"703","2009-10-15",29.39991
"704","2009-10-16",29.302073
"705","2009-10-19",29.35099
"706","2009-10-20",29.341208
"707","2009-10-21",29.037914
"708","2009-10-22",29.155317
"709","2009-10-23",28.822674
"710","2009-10-26",28.372625
"711","2009-10-27",28.137817
"712","2009-10-28",27.541014
"713","2009-10-29",28.509596
"714","2009-10-30",27.687769
"715","2009-11-02",27.687769
"716","2009-11-03",27.775822
"717","2009-11-04",27.912792
"718","2009-11-05",28.235653
"719","2009-11-06",28.049763
"720","2009-11-09",28.431326
"721","2009-11-10",28.617216
"722","2009-11-11",28.998779
"723","2009-11-12",29.086832
"724","2009-11-13",29.390125
"725","2009-11-16",29.820606
"726","2009-11-17",29.585798
"727","2009-11-18",31.611017
"728","2009-11-19",31.209887
"729","2009-11-20",31.297939
"730","2009-11-23",30.573948
"731","2009-11-24",31.80669
"732","2009-11-25",31.982796
"733","2009-11-27",31.268589
"734","2009-11-30",31.278372
"735","2009-12-01",31.640368
"736","2009-12-02",32.109985
"737","2009-12-03",32.207821
"738","2009-12-04",31.953445
"739","2009-12-07",31.121834
"740","2009-12-08",30.49568
"741","2009-12-09",30.260872
"742","2009-12-10",30.192387
"743","2009-12-11",30.652218
"744","2009-12-14",30.740271
"745","2009-12-15",30.329357
"746","2009-12-16",30.52503
"747","2009-12-17",30.23152
"748","2009-12-18",30.182602
"749","2009-12-21",29.928226
"750","2009-12-22",29.820606
"751","2009-12-23",30.016279
"752","2009-12-24",30.006496
"753","2009-12-28",29.703203
"754","2009-12-29",29.497746
"755","2009-12-30",29.419477
"756","2009-12-31",29.35099
"757","2010-01-04",29.957579
"758","2010-01-05",30.026064
"759","2010-01-06",31.337074
"760","2010-01-07",31.69907
"761","2010-01-08",31.953445
"762","2010-01-11",33.235104
"763","2010-01-12",32.853542
"764","2010-01-13",32.961163
"765","2010-01-14",32.804623
"766","2010-01-15",32.530682
"767","2010-01-19",33.264458
"768","2010-01-20",33.010082
"769","2010-01-21",31.943663
"770","2010-01-22",29.654284
"771","2010-01-25",29.791256
"772","2010-01-26",29.859741
"773","2010-01-27",30.074982
"774","2010-01-28",29.585798
"775","2010-01-29",29.02813
"776","2010-02-01",29.204235
"777","2010-02-02",29.086832
"778","2010-02-03",28.959644
"779","2010-02-04",28.020412
"780","2010-02-05",27.746469
"781","2010-02-08",27.286638
"782","2010-02-09",27.501879
"783","2010-02-10",27.756254
"784","2010-02-11",28.186735
"785","2010-02-12",28.25522
"786","2010-02-16",28.881374
"787","2010-02-17",28.822674
"788","2010-02-18",28.900942
"789","2010-02-19",28.832457
"790","2010-02-22",28.666134
"791","2010-02-23",28.030197
"792","2010-02-24",28.196518
"793","2010-02-25",28.372625
"794","2010-02-26",28.431326
"795","2010-03-01",28.304138
"796","2010-03-02",28.137817
"797","2010-03-03",28.265005
"798","2010-03-04",28.216085
"799","2010-03-05",28.108465
"800","2010-03-08",29.21402
"801","2010-03-09",29.673851
"802","2010-03-10",30.074982
"803","2010-03-11",29.654284
"804","2010-03-12",29.771688
"805","2010-03-15",29.53688
"806","2010-03-16",29.693419
"807","2010-03-17",29.654284
"808","2010-03-18",29.801039
"809","2010-03-19",29.32164
"810","2010-03-22",29.272722
"811","2010-03-23",29.595583
"812","2010-03-24",29.53688
"813","2010-03-25",29.155317
"814","2010-03-26",29.272722
"815","2010-03-29",29.32164
"816","2010-03-30",29.761906
"817","2010-03-31",29.61515
"818","2010-04-01",30.074982
"819","2010-04-05",30.662003
"820","2010-04-06",30.769623
"821","2010-04-07",30.368492
"822","2010-04-08",30.339142
"823","2010-04-09",30.916378
"824","2010-04-12",30.818541
"825","2010-04-13",30.847891
"826","2010-04-14",31.200104
"827","2010-04-15",30.975079
"828","2010-04-16",30.720703
"829","2010-04-19",30.642435
"830","2010-04-20",31.004431
"831","2010-04-21",31.082699
"832","2010-04-22",31.151184
"833","2010-04-23",31.346859
"834","2010-04-26",31.092484
"835","2010-04-27",30.622868
"836","2010-04-28",30.485895
"837","2010-04-29",30.397842
"838","2010-04-30",30.564165
"839","2010-05-03",31.337074
"840","2010-05-04",30.691353
"841","2010-05-05",29.810823
"842","2010-05-06",28.441111
"843","2010-05-07",27.668201
"844","2010-05-10",29.037914
"845","2010-05-11",29.184669
"846","2010-05-12",29.810823
"847","2010-05-13",29.996714
"848","2010-05-14",30.065199
"849","2010-05-17",29.057482
"850","2010-05-18",29.008562
"851","2010-05-19",28.470461
"852","2010-05-20",27.159451
"853","2010-05-21",27.492094
"854","2010-05-24",27.130098
"855","2010-05-25",27.169233
"856","2010-05-26",27.286638
"857","2010-05-27",28.313923
"858","2010-05-28",27.785604
"859","2010-06-01",27.394258
"860","2010-06-02",28.587866
"861","2010-06-03",28.587866
"862","2010-06-04",27.648634
"863","2010-06-07",26.924643
"864","2010-06-08",26.97356
"865","2010-06-09",26.97356
"866","2010-06-10",27.912792
"867","2010-06-11",28.265005
"868","2010-06-14",28.656351
"869","2010-06-15",29.360775
"870","2010-06-16",29.125967
"871","2010-06-17",28.959644
"872","2010-06-18",29.096615
"873","2010-06-21",28.969427
"874","2010-06-22",28.509596
"875","2010-06-23",28.362841
"876","2010-06-24",28.049763
"877","2010-06-25",28.881374
"878","2010-06-28",28.724836
"879","2010-06-29",27.951927
"880","2010-06-30",27.482311
"881","2010-07-01",26.934425
"882","2010-07-02",26.709402
"883","2010-07-06",26.543079
"884","2010-07-07",27.188801
"885","2010-07-08",27.335556
"886","2010-07-09",27.638849
"887","2010-07-12",27.325773
"888","2010-07-13",27.863874
"889","2010-07-14",28.01063
"890","2010-07-15",27.247503
"891","2010-07-16",27.002913
"892","2010-07-19",27.022478
"893","2010-07-20",27.560581
"894","2010-07-21",27.208368
"895","2010-07-22",27.668201
"896","2010-07-23",28.059547
"897","2010-07-26",28.852024
"898","2010-07-27",28.959644
"899","2010-07-28",28.313923
"900","2010-07-29",28.216085
"901","2010-07-30",28.059547
"902","2010-08-02",28.265005
"903","2010-08-03",28.450893
"904","2010-08-04",28.734619
"905","2010-08-05",28.587866
"906","2010-08-06",29.1064
"907","2010-08-09",29.008562
"908","2010-08-10",28.675919
"909","2010-08-11",28.206303
"910","2010-08-12",28.186735
"911","2010-08-13",27.96171
"912","2010-08-16",28.519379
"913","2010-08-17",29.008562
"914","2010-08-18",28.245438
"915","2010-08-19",27.570364
"916","2010-08-20",27.364906
"917","2010-08-23",26.963778
"918","2010-08-24",26.523512
"919","2010-08-25",26.386541
"920","2010-08-26",26.269136
"921","2010-08-27",26.83659
"922","2010-08-30",26.161516
"923","2010-08-31",25.897358
"924","2010-09-01",26.406109
"925","2010-09-02",26.709402
"926","2010-09-03",27.110533
"927","2010-09-07",26.190868
"928","2010-09-08",26.308271
"929","2010-09-09",26.455027
"930","2010-09-10",26.464809
"931","2010-09-13",26.552862
"932","2010-09-14",26.406109
