"","date","CFG"
"271","2015-10-20",23.389999
"272","2015-10-21",23.17
"273","2015-10-22",22.870001
"274","2015-10-23",24.219999
"275","2015-10-26",23.6
"276","2015-10-27",23.530001
"277","2015-10-28",24.18
"278","2015-10-29",24.110001
"279","2015-10-30",24.299999
"280","2015-11-02",24.450001
"281","2015-11-03",24.42
"282","2015-11-04",24.530001
"283","2015-11-05",24.610001
"284","2015-11-06",25.73
"285","2015-11-09",25.870001
"286","2015-11-10",26
"287","2015-11-11",26.09
"288","2015-11-12",25.51
"289","2015-11-13",25.530001
"290","2015-11-16",25.68
"291","2015-11-17",25.6
"292","2015-11-18",26.200001
"293","2015-11-19",26.120001
"294","2015-11-20",26.02
"295","2015-11-23",25.74
"296","2015-11-24",26.129999
"297","2015-11-25",26.26
"298","2015-11-27",26.389999
"299","2015-11-30",26.629999
"300","2015-12-01",26.5
"301","2015-12-02",26.639999
"302","2015-12-03",26.469999
"303","2015-12-04",27.120001
"304","2015-12-07",26.51
"305","2015-12-08",26.41
"306","2015-12-09",26.1
"307","2015-12-10",26.299999
"308","2015-12-11",25.610001
"309","2015-12-14",25.719999
"310","2015-12-15",26.540001
"311","2015-12-16",26.91
"312","2015-12-17",26.48
"313","2015-12-18",25.9
"314","2015-12-21",26.030001
"315","2015-12-22",26.25
"316","2015-12-23",26.52
"317","2015-12-24",26.6
"318","2015-12-28",26.41
"319","2015-12-29",26.620001
"320","2015-12-30",26.299999
"321","2015-12-31",26.190001
"322","2016-01-04",25.799999
"323","2016-01-05",25.68
"324","2016-01-06",25.280001
"325","2016-01-07",24.59
"326","2016-01-08",23.82
"327","2016-01-11",23.9
"328","2016-01-12",23.9
"329","2016-01-13",23.219999
"330","2016-01-14",22.9
"331","2016-01-15",22.32
"332","2016-01-19",22.23
"333","2016-01-20",21.6
"334","2016-01-21",21.33
"335","2016-01-22",20.780001
"336","2016-01-25",19.790001
"337","2016-01-26",20.290001
"338","2016-01-27",21.209999
"339","2016-01-28",21.74
"340","2016-01-29",21.25
"341","2016-02-01",20.780001
"342","2016-02-02",20.209999
"343","2016-02-03",20.049999
"344","2016-02-04",20.23
"345","2016-02-05",19.85
"346","2016-02-08",19.200001
"347","2016-02-09",19.549999
"348","2016-02-10",18.860001
"349","2016-02-11",18.139999
"350","2016-02-12",18.889999
"351","2016-02-16",19.360001
"352","2016-02-17",19.65
"353","2016-02-18",19.110001
"354","2016-02-19",19.24
"355","2016-02-22",19.799999
"356","2016-02-23",19.370001
"357","2016-02-24",19
"358","2016-02-25",19.18
"359","2016-02-26",19.74
"360","2016-02-29",19.23
"361","2016-03-01",20.27
"362","2016-03-02",20.959999
"363","2016-03-03",21.440001
"364","2016-03-04",21.93
"365","2016-03-07",21.530001
"366","2016-03-08",20.92
"367","2016-03-09",20.700001
"368","2016-03-10",21.01
"369","2016-03-11",21.91
"370","2016-03-14",22.09
"371","2016-03-15",22.190001
"372","2016-03-16",21.610001
"373","2016-03-17",21.73
"374","2016-03-18",22.08
"375","2016-03-21",22
"376","2016-03-22",21.93
"377","2016-03-23",21.690001
"378","2016-03-24",21.59
"379","2016-03-28",21.389999
"380","2016-03-29",21.200001
"381","2016-03-30",21.25
"382","2016-03-31",20.950001
"383","2016-04-01",21.35
"384","2016-04-04",21.51
"385","2016-04-05",20.76
"386","2016-04-06",21.34
"387","2016-04-07",20.790001
"388","2016-04-08",20.870001
"389","2016-04-11",21.040001
"390","2016-04-12",21.51
"391","2016-04-13",22.6
"392","2016-04-14",22.82
"393","2016-04-15",22.549999
"394","2016-04-18",22.719999
"395","2016-04-19",23.1
"396","2016-04-20",23.360001
"397","2016-04-21",23.530001
"398","2016-04-22",23.620001
"399","2016-04-25",23.379999
"400","2016-04-26",23.549999
"401","2016-04-27",23.620001
"402","2016-04-28",23.24
"403","2016-04-29",22.85
"404","2016-05-02",23.059999
"405","2016-05-03",22.51
"406","2016-05-04",21.99
"407","2016-05-05",22.110001
"408","2016-05-06",22.09
"409","2016-05-09",21.85
"410","2016-05-10",22.360001
"411","2016-05-11",22.200001
"412","2016-05-12",21.76
"413","2016-05-13",21.4
"414","2016-05-16",21.709999
"415","2016-05-17",21.82
"416","2016-05-18",23.129999
"417","2016-05-19",22.9
"418","2016-05-20",22.98
"419","2016-05-23",22.969999
"420","2016-05-24",23.25
"421","2016-05-25",23.690001
"422","2016-05-26",23.35
"423","2016-05-27",23.59
"424","2016-05-31",23.549999
"425","2016-06-01",23.6
"426","2016-06-02",23.83
"427","2016-06-03",23.139999
"428","2016-06-06",23.469999
"429","2016-06-07",23.48
"430","2016-06-08",23.459999
"431","2016-06-09",22.879999
"432","2016-06-10",22.459999
"433","2016-06-13",22.08
"434","2016-06-14",21.309999
"435","2016-06-15",21.360001
"436","2016-06-16",20.940001
"437","2016-06-17",21.1
"438","2016-06-20",21.309999
"439","2016-06-21",21.549999
"440","2016-06-22",21.370001
"441","2016-06-23",22.120001
"442","2016-06-24",19.950001
"443","2016-06-27",18.440001
"444","2016-06-28",18.969999
"445","2016-06-29",19.52
"446","2016-06-30",19.98
"447","2016-07-01",19.65
"448","2016-07-05",18.9
"449","2016-07-06",18.99
"450","2016-07-07",19.42
"451","2016-07-08",19.85
"452","2016-07-11",20.120001
"453","2016-07-12",20.440001
"454","2016-07-13",20.559999
"455","2016-07-14",20.99
"456","2016-07-15",20.98
"457","2016-07-18",20.98
"458","2016-07-19",21.030001
"459","2016-07-20",21.32
"460","2016-07-21",21.68
"461","2016-07-22",21.799999
"462","2016-07-25",22.030001
"463","2016-07-26",22.49
"464","2016-07-27",22.58
"465","2016-07-28",22.450001
"466","2016-07-29",22.33
"467","2016-08-01",22.200001
"468","2016-08-02",22.049999
"469","2016-08-03",22.459999
"470","2016-08-04",22.610001
"471","2016-08-05",23.389999
"472","2016-08-08",23.450001
"473","2016-08-09",23.49
"474","2016-08-10",23.25
"475","2016-08-11",23.4
"476","2016-08-12",23.27
"477","2016-08-15",23.540001
"478","2016-08-16",23.389999
"479","2016-08-17",23.440001
"480","2016-08-18",23.389999
"481","2016-08-19",23.58
"482","2016-08-22",23.5
"483","2016-08-23",23.530001
"484","2016-08-24",23.49
"485","2016-08-25",23.639999
"486","2016-08-26",24.120001
"487","2016-08-29",24.459999
"488","2016-08-30",24.73
"489","2016-08-31",24.77
"490","2016-09-01",24.52
"491","2016-09-02",24.68
"492","2016-09-06",24.299999
"493","2016-09-07",24.57
"494","2016-09-08",24.92
"495","2016-09-09",24.809999
"496","2016-09-12",25.07
"497","2016-09-13",24.620001
"498","2016-09-14",24.4
"499","2016-09-15",24.48
"500","2016-09-16",24.1
"501","2016-09-19",24.190001
"502","2016-09-20",24.17
"503","2016-09-21",24.309999
"504","2016-09-22",24.24
"505","2016-09-23",24.41
"506","2016-09-26",23.959999
"507","2016-09-27",24.309999
"508","2016-09-28",24.41
"509","2016-09-29",24.049999
"510","2016-09-30",24.709999
"511","2016-10-03",24.6
"512","2016-10-04",24.99
"513","2016-10-05",25.57
"514","2016-10-06",25.690001
"515","2016-10-07",25.5
"516","2016-10-10",25.540001
"517","2016-10-11",24.959999
"518","2016-10-12",25.25
"519","2016-10-13",24.52
"520","2016-10-14",24.790001
"521","2016-10-17",24.58
"522","2016-10-18",24.85
"523","2016-10-19",25.299999
"524","2016-10-20",25.549999
"525","2016-10-21",25.969999
"526","2016-10-24",26.35
"527","2016-10-25",26.459999
"528","2016-10-26",26.870001
"529","2016-10-27",26.870001
"530","2016-10-28",26.35
"531","2016-10-31",26.34
"532","2016-11-01",26.84
"533","2016-11-02",26.1
"534","2016-11-03",26.27
"535","2016-11-04",26.41
"536","2016-11-07",27.35
"537","2016-11-08",26.950001
"538","2016-11-09",28.200001
"539","2016-11-10",29.6
"540","2016-11-11",29.85
"541","2016-11-14",30.879999
"542","2016-11-15",30.940001
"543","2016-11-16",30.73
"544","2016-11-17",31.73
"545","2016-11-18",31.969999
"546","2016-11-21",31.93
"547","2016-11-22",31.92
"548","2016-11-23",32.400002
"549","2016-11-25",32.459999
"550","2016-11-28",31.780001
"551","2016-11-29",32.389999
"552","2016-11-30",33.509998
"553","2016-12-01",34.380001
"554","2016-12-02",34.150002
"555","2016-12-05",34.150002
"556","2016-12-06",34.700001
"557","2016-12-07",35.060001
"558","2016-12-08",35.540001
"559","2016-12-09",35.509998
"560","2016-12-12",35.009998
"561","2016-12-13",34.799999
"562","2016-12-14",34.630001
"563","2016-12-15",35.400002
"564","2016-12-16",35.32
"565","2016-12-19",35.369999
"566","2016-12-20",36.080002
"567","2016-12-21",36.02
"568","2016-12-22",36
"569","2016-12-23",36.330002
"570","2016-12-27",36.459999
"571","2016-12-28",36
"572","2016-12-29",35.279999
"573","2016-12-30",35.630001
"574","2017-01-03",35.860001
"575","2017-01-04",36.169998
"576","2017-01-05",35.720001
"577","2017-01-06",35.91
"578","2017-01-09",35.68
"579","2017-01-10",36.279999
"580","2017-01-11",36.27
"581","2017-01-12",35.919998
"582","2017-01-13",36.290001
"583","2017-01-17",34.119999
"584","2017-01-18",34.990002
"585","2017-01-19",34.73
"586","2017-01-20",35.82
"587","2017-01-23",35.889999
"588","2017-01-24",36.299999
"589","2017-01-25",37.52
"590","2017-01-26",37.540001
"591","2017-01-27",36.990002
"592","2017-01-30",36.529999
"593","2017-01-31",36.169998
"594","2017-02-01",36.490002
"595","2017-02-02",36.040001
"596","2017-02-03",36.790001
"597","2017-02-06",36.470001
"598","2017-02-07",36.59
"599","2017-02-08",35.349998
"600","2017-02-09",36.240002
"601","2017-02-10",36.419998
"602","2017-02-13",36.919998
"603","2017-02-14",37.98
"604","2017-02-15",38.369999
"605","2017-02-16",38.25
"606","2017-02-17",37.84
"607","2017-02-21",38.049999
"608","2017-02-22",37.669998
"609","2017-02-23",37.25
"610","2017-02-24",36.650002
"611","2017-02-27",37.189999
"612","2017-02-28",37.369999
"613","2017-03-01",39.59
"614","2017-03-02",38.049999
"615","2017-03-03",38.310001
"616","2017-03-06",38.27
"617","2017-03-07",37.970001
"618","2017-03-08",37.849998
"619","2017-03-09",37.73
"620","2017-03-10",37.639999
"621","2017-03-13",37.369999
"622","2017-03-14",37.189999
"623","2017-03-15",36.779999
"624","2017-03-16",37.099998
"625","2017-03-17",36.619999
"626","2017-03-20",36.23
"627","2017-03-21",34.360001
"628","2017-03-22",34.43
"629","2017-03-23",34.57
"630","2017-03-24",34.509998
"631","2017-03-27",34.240002
"632","2017-03-28",35.029999
"633","2017-03-29",34.490002
"634","2017-03-30",34.880001
"635","2017-03-31",34.549999
"636","2017-04-03",34.82
"637","2017-04-04",34.900002
"638","2017-04-05",34.380001
"639","2017-04-06",34.919998
"640","2017-04-07",34.630001
"641","2017-04-10",34.380001
"642","2017-04-11",34.380001
"643","2017-04-12",33.73
"644","2017-04-13",33.240002
"645","2017-04-17",33.919998
"646","2017-04-18",33.700001
"647","2017-04-19",34.220001
"648","2017-04-20",35.27
"649","2017-04-21",34.900002
"650","2017-04-24",35.849998
"651","2017-04-25",36.450001
"652","2017-04-26",36.799999
"653","2017-04-27",36.77
"654","2017-04-28",36.709999
"655","2017-05-01",37.130001
"656","2017-05-02",36.84
"657","2017-05-03",37.209999
"658","2017-05-04",37.34
"659","2017-05-05",36.970001
"660","2017-05-08",37.360001
"661","2017-05-09",37.18
"662","2017-05-10",37.209999
"663","2017-05-11",37
"664","2017-05-12",36.650002
"665","2017-05-15",37.02
"666","2017-05-16",37.080002
"667","2017-05-17",34.57
"668","2017-05-18",34.459999
"669","2017-05-19",34.57
"670","2017-05-22",34.57
"671","2017-05-23",35.09
"672","2017-05-24",34.630001
"673","2017-05-25",34.57
"674","2017-05-26",34.639999
"675","2017-05-30",34.25
"676","2017-05-31",34.099998
"677","2017-06-01",34.5
"678","2017-06-02",34.130001
"679","2017-06-05",33.98
"680","2017-06-06",33.860001
"681","2017-06-07",34.52
"682","2017-06-08",35.619999
"683","2017-06-09",36.34
"684","2017-06-12",36.610001
"685","2017-06-13",36.880001
"686","2017-06-14",36.580002
"687","2017-06-15",36.709999
"688","2017-06-16",36.369999
"689","2017-06-19",36.549999
"690","2017-06-20",35.939999
"691","2017-06-21",35.200001
"692","2017-06-22",34.98
"693","2017-06-23",34.490002
"694","2017-06-26",34.66
"695","2017-06-27",34.84
"696","2017-06-28",35.34
"697","2017-06-29",35.650002
"698","2017-06-30",35.68
"699","2017-07-03",36.540001
"700","2017-07-05",36.880001
"701","2017-07-06",36.599998
"702","2017-07-07",37.07
"703","2017-07-10",37.049999
"704","2017-07-11",36.73
"705","2017-07-12",36.52
"706","2017-07-13",36.849998
"707","2017-07-14",36.240002
"708","2017-07-17",36.09
"709","2017-07-18",35.59
"710","2017-07-19",35.27
"711","2017-07-20",35.25
"712","2017-07-21",34.48
"713","2017-07-24",35.450001
"714","2017-07-25",35.849998
"715","2017-07-26",35.169998
"716","2017-07-27",35.040001
"717","2017-07-28",34.939999
"718","2017-07-31",35.080002
"719","2017-08-01",35.220001
"720","2017-08-02",35.619999
"721","2017-08-03",35.220001
"722","2017-08-04",35.619999
"723","2017-08-07",35.349998
"724","2017-08-08",35.34
"725","2017-08-09",35.029999
"726","2017-08-10",33.709999
"727","2017-08-11",33.389999
"728","2017-08-14",34.220001
"729","2017-08-15",33.990002
"730","2017-08-16",33.950001
"731","2017-08-17",32.810001
"732","2017-08-18",33.060001
"733","2017-08-21",32.700001
"734","2017-08-22",33.419998
"735","2017-08-23",33.5
"736","2017-08-24",34
"737","2017-08-25",33.849998
"738","2017-08-28",33.470001
"739","2017-08-29",33.310001
"740","2017-08-30",33.389999
"741","2017-08-31",33.130001
"742","2017-09-01",33.610001
"743","2017-09-05",32.650002
"744","2017-09-06",32.77
"745","2017-09-07",32.080002
"746","2017-09-08",32.810001
"747","2017-09-11",33.459999
"748","2017-09-12",34.48
"749","2017-09-13",34.689999
"750","2017-09-14",34.779999
"751","2017-09-15",35.16
"752","2017-09-18",35.59
"753","2017-09-19",35.82
"754","2017-09-20",35.790001
"755","2017-09-21",36.27
"756","2017-09-22",36.349998
"757","2017-09-25",36.459999
"758","2017-09-26",36.82
"759","2017-09-27",37.220001
"760","2017-09-28",37.07
"761","2017-09-29",37.869999
"762","2017-10-02",37.220001
"763","2017-10-03",36.84
"764","2017-10-04",36.57
"765","2017-10-05",37.130001
"766","2017-10-06",37.490002
"767","2017-10-09",37.310001
"768","2017-10-10",37.810001
"769","2017-10-11",37.450001
"770","2017-10-12",37.16
"771","2017-10-13",36.98
"772","2017-10-16",37.049999
"773","2017-10-17",36.68
"774","2017-10-18",37.18
"775","2017-10-19",37.43
"776","2017-10-20",38.330002
"777","2017-10-23",38.5
"778","2017-10-24",38.369999
"779","2017-10-25",38.029999
"780","2017-10-26",38.509998
"781","2017-10-27",38.450001
"782","2017-10-30",38.080002
"783","2017-10-31",38.009998
"784","2017-11-01",38.369999
"785","2017-11-02",38.740002
"786","2017-11-03",38.82
"787","2017-11-06",38.720001
"788","2017-11-07",37.669998
"789","2017-11-08",37.310001
"790","2017-11-09",36.810001
"791","2017-11-10",36.68
"792","2017-11-13",37.200001
"793","2017-11-14",38.07
"794","2017-11-15",38.139999
"795","2017-11-16",37.919998
"796","2017-11-17",38.169998
"797","2017-11-20",38.25
"798","2017-11-21",37.900002
"799","2017-11-22",37.830002
"800","2017-11-24",37.75
"801","2017-11-27",37.630001
"802","2017-11-28",38.779999
"803","2017-11-29",40.669998
"804","2017-11-30",40.700001
"805","2017-12-01",40.689999
"806","2017-12-04",41.849998
"807","2017-12-05",40.889999
"808","2017-12-06",40.630001
"809","2017-12-07",41.43
"810","2017-12-08",41.740002
"811","2017-12-11",41.419998
"812","2017-12-12",41.919998
"813","2017-12-13",41.34
"814","2017-12-14",40.869999
"815","2017-12-15",41.700001
"816","2017-12-18",42.029999
"817","2017-12-19",42.080002
"818","2017-12-20",41.93
"819","2017-12-21",42.599998
"820","2017-12-22",42.630001
"821","2017-12-26",42.52
"822","2017-12-27",42.360001
"823","2017-12-28",42.439999
"824","2017-12-29",41.98
"825","2018-01-02",42.68
"826","2018-01-03",43.169998
"827","2018-01-04",43.68
"828","2018-01-05",43.880001
"829","2018-01-08",44.060001
"830","2018-01-09",44.189999
"831","2018-01-10",44.900002
"832","2018-01-11",45.299999
"833","2018-01-12",45.52
"834","2018-01-16",45.25
"835","2018-01-17",45.84
"836","2018-01-18",45.759998
"837","2018-01-19",46.82
"838","2018-01-22",47.810001
"839","2018-01-23",47.869999
"840","2018-01-24",47.380001
"841","2018-01-25",46.669998
"842","2018-01-26",46.950001
"843","2018-01-29",46.75
"844","2018-01-30",46.169998
"845","2018-01-31",45.900002
"846","2018-02-01",46.810001
"847","2018-02-02",46.02
"848","2018-02-05",43.68
"849","2018-02-06",44.599998
"850","2018-02-07",44.84
"851","2018-02-08",42.189999
"852","2018-02-09",43.049999
"853","2018-02-12",43.959999
"854","2018-02-13",44.389999
"855","2018-02-14",45.849998
"856","2018-02-15",46.02
"857","2018-02-16",45.93
"858","2018-02-20",46.09
"859","2018-02-21",46.299999
"860","2018-02-22",45.450001
"861","2018-02-23",46.43
"862","2018-02-26",44.540001
"863","2018-02-27",43.75
"864","2018-02-28",43.490002
"865","2018-03-01",43.529999
"866","2018-03-02",44.18
"867","2018-03-05",44.860001
"868","2018-03-06",45.32
"869","2018-03-07",45.439999
"870","2018-03-08",45.220001
"871","2018-03-09",46.259998
"872","2018-03-12",46.150002
"873","2018-03-13",45.73
"874","2018-03-14",45.130001
"875","2018-03-15",44.959999
"876","2018-03-16",44.869999
"877","2018-03-19",44.91
"878","2018-03-20",44.77
"879","2018-03-21",44.919998
"880","2018-03-22",42.950001
"881","2018-03-23",41.27
"882","2018-03-26",43.119999
"883","2018-03-27",41.59
"884","2018-03-28",41.549999
"885","2018-03-29",41.98
"886","2018-04-02",41.099998
"887","2018-04-03",41.810001
"888","2018-04-04",42.77
"889","2018-04-05",43.02
"890","2018-04-06",41.48
"891","2018-04-09",41.740002
"892","2018-04-10",42.700001
"893","2018-04-11",42.18
"894","2018-04-12",43.240002
"895","2018-04-13",42.279999
"896","2018-04-16",42.369999
"897","2018-04-17",41.290001
"898","2018-04-18",41.029999
"899","2018-04-19",41.860001
"900","2018-04-20",41.98
"901","2018-04-23",42.509998
"902","2018-04-24",42.27
"903","2018-04-25",42.52
"904","2018-04-26",41.98
"905","2018-04-27",42.470001
"906","2018-04-30",41.490002
"907","2018-05-01",40.950001
"908","2018-05-02",41.009998
"909","2018-05-03",40.41
"910","2018-05-04",41.029999
"911","2018-05-07",41.07
"912","2018-05-08",41.32
"913","2018-05-09",42.169998
"914","2018-05-10",42.360001
"915","2018-05-11",42.400002
"916","2018-05-14",42.34
"917","2018-05-15",42.720001
"918","2018-05-16",42.540001
"919","2018-05-17",42.5
"920","2018-05-18",41.560001
"921","2018-05-21",41.889999
"922","2018-05-22",42.189999
"923","2018-05-23",41.790001
"924","2018-05-24",41.540001
"925","2018-05-25",41.509998
"926","2018-05-29",39.41
"927","2018-05-30",40.439999
"928","2018-05-31",40.849998
"929","2018-06-01",41.630001
"930","2018-06-04",41.91
"931","2018-06-05",41.490002
"932","2018-06-06",42.380001
"933","2018-06-07",41.91
"934","2018-06-08",41.98
"935","2018-06-11",41.849998
"936","2018-06-12",42.209999
"937","2018-06-13",41.84
"938","2018-06-14",41.400002
"939","2018-06-15",41.700001
"940","2018-06-18",41.849998
"941","2018-06-19",41.75
"942","2018-06-20",41.889999
"943","2018-06-21",41.93
"944","2018-06-22",41.18
"945","2018-06-25",40.849998
"946","2018-06-26",40.139999
"947","2018-06-27",39.560001
"948","2018-06-28",39.509998
"949","2018-06-29",38.900002
"950","2018-07-02",39.380001
"951","2018-07-03",38.959999
"952","2018-07-05",39.18
"953","2018-07-06",39.349998
"954","2018-07-09",40.5
"955","2018-07-10",40.040001
"956","2018-07-11",39.790001
"957","2018-07-12",39.57
"958","2018-07-13",39.360001
"959","2018-07-16",39.98
"960","2018-07-17",40.040001
"961","2018-07-18",41.040001
"962","2018-07-19",40.66
