"","date","RGLS"
"79","2013-02-04",69.720001
"80","2013-02-05",72.120003
"81","2013-02-06",72
"82","2013-02-07",67.440002
"83","2013-02-08",67.919998
"84","2013-02-11",67.559998
"85","2013-02-12",65.879997
"86","2013-02-13",67.800003
"87","2013-02-14",68.519997
"88","2013-02-15",64.800003
"89","2013-02-19",65.279999
"90","2013-02-20",64.199997
"91","2013-02-21",62.639999
"92","2013-02-22",63.599998
"93","2013-02-25",57.84
"94","2013-02-26",61.68
"95","2013-02-27",59.639999
"96","2013-02-28",61.799999
"97","2013-03-01",59.52
"98","2013-03-04",61.799999
"99","2013-03-05",63.959999
"100","2013-03-06",66
"101","2013-03-07",70.800003
"102","2013-03-08",73.68
"103","2013-03-11",73.559998
"104","2013-03-12",74.040001
"105","2013-03-13",77.879997
"106","2013-03-14",77.639999
"107","2013-03-15",81.239998
"108","2013-03-18",81.120003
"109","2013-03-19",80.639999
"110","2013-03-20",84
"111","2013-03-21",80.279999
"112","2013-03-22",85.32
"113","2013-03-25",86.760002
"114","2013-03-26",87.480003
"115","2013-03-27",92.040001
"116","2013-03-28",93
"117","2013-04-01",92.040001
"118","2013-04-02",91.080002
"119","2013-04-03",88.919998
"120","2013-04-04",81.839996
"121","2013-04-05",83.639999
"122","2013-04-08",83.400002
"123","2013-04-09",81.480003
"124","2013-04-10",81.360001
"125","2013-04-11",81.720001
"126","2013-04-12",83.279999
"127","2013-04-15",84.480003
"128","2013-04-16",85.32
"129","2013-04-17",84
"130","2013-04-18",82.800003
"131","2013-04-19",83.400002
"132","2013-04-22",81.599998
"133","2013-04-23",82.800003
"134","2013-04-24",86.160004
"135","2013-04-25",83.879997
"136","2013-04-26",81.959999
"137","2013-04-29",83.519997
"138","2013-04-30",84.239998
"139","2013-05-01",77.760002
"140","2013-05-02",81.360001
"141","2013-05-03",84
"142","2013-05-06",84.360001
"143","2013-05-07",83.879997
"144","2013-05-08",84.120003
"145","2013-05-09",82.32
"146","2013-05-10",84.720001
"147","2013-05-13",84.360001
"148","2013-05-14",87.239998
"149","2013-05-15",87.480003
"150","2013-05-16",86.879997
"151","2013-05-17",85.199997
"152","2013-05-20",84
"153","2013-05-21",84.599998
"154","2013-05-22",85.68
"155","2013-05-23",88.080002
"156","2013-05-24",88.68
"157","2013-05-28",89.639999
"158","2013-05-29",93.480003
"159","2013-05-30",104.760002
"160","2013-05-31",107.519997
"161","2013-06-03",111.239998
"162","2013-06-04",110.279999
"163","2013-06-05",109.440002
"164","2013-06-06",110.400002
"165","2013-06-07",110.519997
"166","2013-06-10",111.839996
"167","2013-06-11",111.959999
"168","2013-06-12",119.519997
"169","2013-06-13",120.839996
"170","2013-06-14",119.040001
"171","2013-06-17",118.440002
"172","2013-06-18",118.800003
"173","2013-06-19",119.879997
"174","2013-06-20",121.199997
"175","2013-06-21",123.480003
"176","2013-06-24",121.199997
"177","2013-06-25",114.360001
"178","2013-06-26",110.400002
"179","2013-06-27",110.760002
"180","2013-06-28",117.720001
"181","2013-07-01",119.400002
"182","2013-07-02",126.959999
"183","2013-07-03",127.32
"184","2013-07-05",130.800003
"185","2013-07-08",134.399994
"186","2013-07-09",141.960007
"187","2013-07-10",143.880005
"188","2013-07-11",148.919998
"189","2013-07-12",145.199997
"190","2013-07-15",145.800003
"191","2013-07-16",128.279999
"192","2013-07-17",115.919998
"193","2013-07-18",117.720001
"194","2013-07-19",120.959999
"195","2013-07-22",120.360001
"196","2013-07-23",121.440002
"197","2013-07-24",123.839996
"198","2013-07-25",126.959999
"199","2013-07-26",127.800003
"200","2013-07-29",122.279999
"201","2013-07-30",125.639999
"202","2013-07-31",121.68
"203","2013-08-01",126.120003
"204","2013-08-02",125.879997
"205","2013-08-05",126.720001
"206","2013-08-06",120.839996
"207","2013-08-07",114.480003
"208","2013-08-08",107.760002
"209","2013-08-09",108.239998
"210","2013-08-12",97.32
"211","2013-08-13",99
"212","2013-08-14",106.919998
"213","2013-08-15",105
"214","2013-08-16",104.400002
"215","2013-08-19",107.040001
"216","2013-08-20",113.400002
"217","2013-08-21",111
"218","2013-08-22",113.879997
"219","2013-08-23",110.639999
"220","2013-08-26",114.239998
"221","2013-08-27",114.120003
"222","2013-08-28",113.400002
"223","2013-08-29",113.519997
"224","2013-08-30",113.400002
"225","2013-09-03",113.160004
"226","2013-09-04",112.68
"227","2013-09-05",112.800003
"228","2013-09-06",113.879997
"229","2013-09-09",120
"230","2013-09-10",117
"231","2013-09-11",114.120003
"232","2013-09-12",112.199997
"233","2013-09-13",111.959999
"234","2013-09-16",109.440002
"235","2013-09-17",111.839996
"236","2013-09-18",107.279999
"237","2013-09-19",110.160004
"238","2013-09-20",111.480003
"239","2013-09-23",109.800003
"240","2013-09-24",113.639999
"241","2013-09-25",112.199997
"242","2013-09-26",109.199997
"243","2013-09-27",109.68
"244","2013-09-30",113.160004
"245","2013-10-01",110.879997
"246","2013-10-02",115.199997
"247","2013-10-03",112.919998
"248","2013-10-04",114.120003
"249","2013-10-07",117.599998
"250","2013-10-08",111.360001
"251","2013-10-09",108.599998
"252","2013-10-10",107.879997
"253","2013-10-11",102
"254","2013-10-14",103.800003
"255","2013-10-15",103.32
"256","2013-10-16",102.360001
"257","2013-10-17",102.839996
"258","2013-10-18",103.199997
"259","2013-10-21",96.959999
"260","2013-10-22",93.120003
"261","2013-10-23",89.639999
"262","2013-10-24",85.68
"263","2013-10-25",86.879997
"264","2013-10-28",85.199997
"265","2013-10-29",86.040001
"266","2013-10-30",83.879997
"267","2013-10-31",83.639999
"268","2013-11-01",80.760002
"269","2013-11-04",84
"270","2013-11-05",83.519997
"271","2013-11-06",81.959999
"272","2013-11-07",77.639999
"273","2013-11-08",74.519997
"274","2013-11-11",72.480003
"275","2013-11-12",72
"276","2013-11-13",70.800003
"277","2013-11-14",72.360001
"278","2013-11-15",73.440002
"279","2013-11-18",74.279999
"280","2013-11-19",72
"281","2013-11-20",75.120003
"282","2013-11-21",72.839996
"283","2013-11-22",73.919998
"284","2013-11-25",74.879997
"285","2013-11-26",75
"286","2013-11-27",76.919998
"287","2013-11-29",75.480003
"288","2013-12-02",73.800003
"289","2013-12-03",73.559998
"290","2013-12-04",72.720001
"291","2013-12-05",73.32
"292","2013-12-06",75.480003
"293","2013-12-09",75
"294","2013-12-10",72.239998
"295","2013-12-11",74.760002
"296","2013-12-12",73.559998
"297","2013-12-13",75.599998
"298","2013-12-16",82.919998
"299","2013-12-17",82.080002
"300","2013-12-18",83.760002
"301","2013-12-19",78.720001
"302","2013-12-20",81.839996
"303","2013-12-23",91.080002
"304","2013-12-24",93.120003
"305","2013-12-26",89.879997
"306","2013-12-27",89.160004
"307","2013-12-30",87.959999
"308","2013-12-31",88.68
"309","2014-01-02",88.32
"310","2014-01-03",85.440002
"311","2014-01-06",84.120003
"312","2014-01-07",83.879997
"313","2014-01-08",84.480003
"314","2014-01-09",83.279999
"315","2014-01-10",82.800003
"316","2014-01-13",87
"317","2014-01-14",86.760002
"318","2014-01-15",89.760002
"319","2014-01-16",94.800003
"320","2014-01-17",94.68
"321","2014-01-21",102.959999
"322","2014-01-22",96.599998
"323","2014-01-23",99.839996
"324","2014-01-24",96.120003
"325","2014-01-27",94.32
"326","2014-01-28",106.68
"327","2014-01-29",100.800003
"328","2014-01-30",110.760002
"329","2014-01-31",109.199997
"330","2014-02-03",102.239998
"331","2014-02-04",103.559998
"332","2014-02-05",98.400002
"333","2014-02-06",100.919998
"334","2014-02-07",103.800003
"335","2014-02-10",114.959999
"336","2014-02-11",111.239998
"337","2014-02-12",107.040001
"338","2014-02-13",111.959999
"339","2014-02-14",109.919998
"340","2014-02-18",118.68
"341","2014-02-19",123.480003
"342","2014-02-20",130.559998
"343","2014-02-21",128.399994
"344","2014-02-24",137.520004
"345","2014-02-25",139.080002
"346","2014-02-26",139.559998
"347","2014-02-27",139.679993
"348","2014-02-28",134.759995
"349","2014-03-03",138.960007
"350","2014-03-04",135.720001
"351","2014-03-05",138.360001
"352","2014-03-06",126.839996
"353","2014-03-07",123.599998
"354","2014-03-10",125.400002
"355","2014-03-11",125.639999
"356","2014-03-12",130.320007
"357","2014-03-13",129.119995
"358","2014-03-14",122.639999
"359","2014-03-17",124.68
"360","2014-03-18",130.559998
"361","2014-03-19",125.760002
"362","2014-03-20",125.400002
"363","2014-03-21",112.919998
"364","2014-03-24",107.160004
"365","2014-03-25",106.800003
"366","2014-03-26",102.120003
"367","2014-03-27",105
"368","2014-03-28",97.68
"369","2014-03-31",108.239998
"370","2014-04-01",103.080002
"371","2014-04-02",103.199997
"372","2014-04-03",93.599998
"373","2014-04-04",87.239998
"374","2014-04-07",91.68
"375","2014-04-08",92.160004
"376","2014-04-09",98.639999
"377","2014-04-10",93.720001
"378","2014-04-11",88.68
"379","2014-04-14",85.199997
"380","2014-04-15",81.120003
"381","2014-04-16",83.760002
"382","2014-04-17",83.519997
"383","2014-04-21",83.519997
"384","2014-04-22",88.32
"385","2014-04-23",84.959999
"386","2014-04-24",86.279999
"387","2014-04-25",80.639999
"388","2014-04-28",82.919998
"389","2014-04-29",83.040001
"390","2014-04-30",85.559998
"391","2014-05-01",87.120003
"392","2014-05-02",81.120003
"393","2014-05-05",82.32
"394","2014-05-06",77.639999
"395","2014-05-07",74.040001
"396","2014-05-08",69.599998
"397","2014-05-09",77.639999
"398","2014-05-12",80.040001
"399","2014-05-13",80.879997
"400","2014-05-14",80.279999
"401","2014-05-15",76.800003
"402","2014-05-16",76.919998
"403","2014-05-19",82.68
"404","2014-05-20",80.279999
"405","2014-05-21",75.839996
"406","2014-05-22",74.639999
"407","2014-05-23",77.879997
"408","2014-05-27",83.879997
"409","2014-05-28",82.919998
"410","2014-05-29",82.559998
"411","2014-05-30",80.760002
"412","2014-06-02",77.040001
"413","2014-06-03",75
"414","2014-06-04",73.68
"415","2014-06-05",80.879997
"416","2014-06-06",82.32
"417","2014-06-09",86.519997
"418","2014-06-10",85.199997
"419","2014-06-11",84.599998
"420","2014-06-12",87.239998
"421","2014-06-13",86.400002
"422","2014-06-16",90.959999
"423","2014-06-17",96.720001
"424","2014-06-18",97.68
"425","2014-06-19",99.839996
"426","2014-06-20",97.559998
"427","2014-06-23",94.68
"428","2014-06-24",93.360001
"429","2014-06-25",96.120003
"430","2014-06-26",95.639999
"431","2014-06-27",94.32
"432","2014-06-30",96.480003
"433","2014-07-01",97.559998
"434","2014-07-02",96.239998
"435","2014-07-03",97.32
"436","2014-07-07",88.199997
"437","2014-07-08",85.800003
"438","2014-07-09",86.040001
"439","2014-07-10",78.720001
"440","2014-07-11",78
"441","2014-07-14",79.199997
"442","2014-07-15",79.199997
"443","2014-07-16",79.199997
"444","2014-07-17",79.199997
"445","2014-07-18",81.239998
"446","2014-07-21",80.040001
"447","2014-07-22",82.559998
"448","2014-07-23",82.32
"449","2014-07-24",81
"450","2014-07-25",78.239998
"451","2014-07-28",74.760002
"452","2014-07-29",78.480003
"453","2014-07-30",79.440002
"454","2014-07-31",76.68
"455","2014-08-01",74.400002
"456","2014-08-04",79.68
"457","2014-08-05",85.080002
"458","2014-08-06",84.480003
"459","2014-08-07",80.639999
"460","2014-08-08",81.720001
"461","2014-08-11",84.599998
"462","2014-08-12",84.120003
"463","2014-08-13",84.480003
"464","2014-08-14",84.959999
"465","2014-08-15",84.239998
"466","2014-08-18",87.360001
"467","2014-08-19",88.68
"468","2014-08-20",84.120003
"469","2014-08-21",82.919998
"470","2014-08-22",81.360001
"471","2014-08-25",83.160004
"472","2014-08-26",86.279999
"473","2014-08-27",86.279999
"474","2014-08-28",81.599998
"475","2014-08-29",82.559998
"476","2014-09-02",84.480003
"477","2014-09-03",83.639999
"478","2014-09-04",85.800003
"479","2014-09-05",85.440002
"480","2014-09-08",89.160004
"481","2014-09-09",89.879997
"482","2014-09-10",95.040001
"483","2014-09-11",96.360001
"484","2014-09-12",94.800003
"485","2014-09-15",90.599998
"486","2014-09-16",88.919998
"487","2014-09-17",88.919998
"488","2014-09-18",88.440002
"489","2014-09-19",84.239998
"490","2014-09-22",83.040001
"491","2014-09-23",84.360001
"492","2014-09-24",89.519997
"493","2014-09-25",84.239998
"494","2014-09-26",85.559998
"495","2014-09-29",85.559998
"496","2014-09-30",81.959999
"497","2014-10-01",79.919998
"498","2014-10-02",81.839996
"499","2014-10-03",82.68
"500","2014-10-06",80.639999
"501","2014-10-07",78.480003
"502","2014-10-08",83.639999
"503","2014-10-09",78.480003
"504","2014-10-10",76.080002
"505","2014-10-13",79.199997
"506","2014-10-14",80.760002
"507","2014-10-15",79.080002
"508","2014-10-16",83.040001
"509","2014-10-17",79.559998
"510","2014-10-20",81.839996
"511","2014-10-21",81.239998
"512","2014-10-22",165
"513","2014-10-23",174.479996
"514","2014-10-24",207.960007
"515","2014-10-27",221.639999
"516","2014-10-28",211.320007
"517","2014-10-29",216.960007
"518","2014-10-30",219.600006
"519","2014-10-31",239.520004
"520","2014-11-03",240.600006
"521","2014-11-04",243
"522","2014-11-05",227.759995
"523","2014-11-06",235.919998
"524","2014-11-07",264.959991
"525","2014-11-10",250.919998
"526","2014-11-11",245.639999
"527","2014-11-12",235.440002
"528","2014-11-13",212.880005
"529","2014-11-14",206.399994
"530","2014-11-17",202.199997
"531","2014-11-18",217.440002
"532","2014-11-19",195.119995
"533","2014-11-20",188.279999
"534","2014-11-21",194.759995
"535","2014-11-24",214.679993
"536","2014-11-25",209.279999
"537","2014-11-26",222.839996
"538","2014-11-28",224.880005
"539","2014-12-01",212.279999
"540","2014-12-02",213.119995
"541","2014-12-03",207.360001
"542","2014-12-04",208.440002
"543","2014-12-05",208.559998
"544","2014-12-08",195.960007
"545","2014-12-09",204.839996
"546","2014-12-10",193.679993
"547","2014-12-11",195.720001
"548","2014-12-12",192.720001
"549","2014-12-15",185.399994
"550","2014-12-16",179.520004
"551","2014-12-17",185.759995
"552","2014-12-18",193.679993
"553","2014-12-19",201.360001
"554","2014-12-22",191.399994
"555","2014-12-23",174.479996
"556","2014-12-24",177.360001
"557","2014-12-26",185.759995
"558","2014-12-29",194.520004
"559","2014-12-30",192.479996
"560","2014-12-31",192.479996
"561","2015-01-02",206.279999
"562","2015-01-05",194.880005
"563","2015-01-06",188.160004
"564","2015-01-07",204.960007
"565","2015-01-08",235.679993
"566","2015-01-09",231.960007
"567","2015-01-12",226.800003
"568","2015-01-13",214.919998
"569","2015-01-14",216.360001
"570","2015-01-15",201.119995
"571","2015-01-16",216.360001
"572","2015-01-20",222.479996
"573","2015-01-21",216.240005
"574","2015-01-22",219.119995
"575","2015-01-23",222.479996
"576","2015-01-26",233.039993
"577","2015-01-27",226.800003
"578","2015-01-28",211.919998
"579","2015-01-29",222.960007
"580","2015-01-30",229.800003
"581","2015-02-02",221.759995
"582","2015-02-03",212.759995
"583","2015-02-04",204.600006
"584","2015-02-05",206.759995
"585","2015-02-06",202.320007
"586","2015-02-09",187.679993
"587","2015-02-10",200.880005
"588","2015-02-11",195
"589","2015-02-12",203.759995
"590","2015-02-13",202.199997
"591","2015-02-17",205.320007
"592","2015-02-18",206.039993
"593","2015-02-19",214.559998
"594","2015-02-20",224.399994
"595","2015-02-23",223.199997
"596","2015-02-24",215.880005
"597","2015-02-25",225.720001
"598","2015-02-26",231.600006
"599","2015-02-27",222.240005
"600","2015-03-02",222.839996
"601","2015-03-03",219.479996
"602","2015-03-04",222.479996
"603","2015-03-05",253.559998
"604","2015-03-06",248.399994
"605","2015-03-09",237.479996
"606","2015-03-10",235.440002
"607","2015-03-11",236.160004
"608","2015-03-12",229.320007
"609","2015-03-13",229.199997
"610","2015-03-16",230.279999
"611","2015-03-17",229.559998
"612","2015-03-18",228
"613","2015-03-19",234.720001
"614","2015-03-20",219.479996
"615","2015-03-23",213.360001
"616","2015-03-24",208.919998
"617","2015-03-25",198.240005
"618","2015-03-26",198.720001
"619","2015-03-27",201.839996
"620","2015-03-30",207.119995
"621","2015-03-31",203.279999
"622","2015-04-01",209.399994
"623","2015-04-02",203.880005
"624","2015-04-06",196.679993
"625","2015-04-07",191.399994
"626","2015-04-08",215.279999
"627","2015-04-09",207.360001
"628","2015-04-10",212.880005
"629","2015-04-13",211.320007
"630","2015-04-14",206.039993
"631","2015-04-15",207.839996
"632","2015-04-16",206.160004
"633","2015-04-17",207.600006
"634","2015-04-20",206.160004
"635","2015-04-21",211.440002
"636","2015-04-22",208.800003
"637","2015-04-23",219.479996
"638","2015-04-24",209.880005
"639","2015-04-27",175.080002
"640","2015-04-28",164.639999
"641","2015-04-29",158.520004
"642","2015-04-30",150.600006
"643","2015-05-01",161.639999
"644","2015-05-04",161.399994
"645","2015-05-05",153.119995
"646","2015-05-06",156
"647","2015-05-07",156.119995
"648","2015-05-08",165.960007
"649","2015-05-11",167.039993
"650","2015-05-12",160.080002
"651","2015-05-13",160.320007
"652","2015-05-14",154.559998
"653","2015-05-15",149.279999
"654","2015-05-18",152.039993
"655","2015-05-19",158.520004
"656","2015-05-20",156.720001
"657","2015-05-21",153
"658","2015-05-22",154.199997
"659","2015-05-26",154.800003
"660","2015-05-27",163.559998
"661","2015-05-28",162.960007
"662","2015-05-29",169.440002
"663","2015-06-01",165.360001
"664","2015-06-02",138.360001
"665","2015-06-03",132.119995
"666","2015-06-04",126
"667","2015-06-05",127.080002
"668","2015-06-08",126.360001
"669","2015-06-09",123.720001
"670","2015-06-10",120.239998
"671","2015-06-11",118.800003
"672","2015-06-12",127.32
"673","2015-06-15",127.559998
"674","2015-06-16",128.399994
"675","2015-06-17",127.080002
"676","2015-06-18",128.279999
"677","2015-06-19",120.959999
"678","2015-06-22",127.32
"679","2015-06-23",128.399994
"680","2015-06-24",122.400002
"681","2015-06-25",122.639999
"682","2015-06-26",123.239998
"683","2015-06-29",121.32
"684","2015-06-30",131.520004
"685","2015-07-01",126.480003
"686","2015-07-02",122.400002
"687","2015-07-06",123.839996
"688","2015-07-07",126.480003
"689","2015-07-08",119.160004
"690","2015-07-09",118.080002
"691","2015-07-10",121.68
"692","2015-07-13",132.360001
"693","2015-07-14",134.160004
"694","2015-07-15",128.160004
"695","2015-07-16",128.880005
"696","2015-07-17",123.120003
"697","2015-07-20",124.800003
"698","2015-07-21",122.519997
"699","2015-07-22",114.239998
"700","2015-07-23",111.599998
"701","2015-07-24",110.040001
"702","2015-07-27",104.160004
"703","2015-07-28",107.040001
"704","2015-07-29",98.279999
"705","2015-07-30",99.120003
"706","2015-07-31",98.400002
"707","2015-08-03",95.879997
"708","2015-08-04",93.239998
"709","2015-08-05",87
"710","2015-08-06",83.279999
"711","2015-08-07",83.760002
"712","2015-08-10",84.480003
"713","2015-08-11",85.68
"714","2015-08-12",93
"715","2015-08-13",88.199997
"716","2015-08-14",87.599998
"717","2015-08-17",95.160004
"718","2015-08-18",89.519997
"719","2015-08-19",89.160004
"720","2015-08-20",82.919998
"721","2015-08-21",94.32
"722","2015-08-24",82.68
"723","2015-08-25",81.480003
"724","2015-08-26",86.400002
"725","2015-08-27",89.760002
"726","2015-08-28",99.239998
"727","2015-08-31",99.959999
"728","2015-09-01",99.120003
"729","2015-09-02",110.879997
"730","2015-09-03",101.400002
"731","2015-09-04",103.559998
"732","2015-09-08",105.360001
"733","2015-09-09",101.040001
"734","2015-09-10",104.279999
"735","2015-09-11",106.919998
"736","2015-09-14",108.599998
"737","2015-09-15",108.599998
"738","2015-09-16",105.120003
"739","2015-09-17",111.599998
"740","2015-09-18",109.559998
"741","2015-09-21",102.120003
"742","2015-09-22",98.279999
"743","2015-09-23",97.68
"744","2015-09-24",96.360001
"745","2015-09-25",88.68
"746","2015-09-28",82.32
"747","2015-09-29",81.120003
"748","2015-09-30",78.480003
"749","2015-10-01",73.559998
"750","2015-10-02",78
"751","2015-10-05",78.599998
"752","2015-10-06",78.720001
"753","2015-10-07",81
"754","2015-10-08",78.839996
"755","2015-10-09",82.32
"756","2015-10-12",79.68
"757","2015-10-13",75.480003
"758","2015-10-14",75.720001
"759","2015-10-15",86.400002
"760","2015-10-16",85.800003
"761","2015-10-19",86.760002
"762","2015-10-20",82.919998
"763","2015-10-21",84.599998
"764","2015-10-22",78.959999
"765","2015-10-23",78.360001
"766","2015-10-26",78.239998
"767","2015-10-27",79.199997
"768","2015-10-28",81.120003
"769","2015-10-29",80.760002
"770","2015-10-30",79.800003
"771","2015-11-02",88.440002
"772","2015-11-03",91.080002
"773","2015-11-04",107.639999
"774","2015-11-05",106.199997
"775","2015-11-06",115.32
"776","2015-11-09",116.160004
"777","2015-11-10",114.239998
"778","2015-11-11",114
"779","2015-11-12",110.879997
"780","2015-11-13",113.879997
"781","2015-11-16",111.360001
"782","2015-11-17",111.839996
"783","2015-11-18",117.120003
"784","2015-11-19",111.959999
"785","2015-11-20",112.919998
"786","2015-11-23",113.760002
"787","2015-11-24",114.720001
"788","2015-11-25",116.760002
"789","2015-11-27",126.959999
"790","2015-11-30",120.839996
"791","2015-12-01",121.559998
"792","2015-12-02",117
"793","2015-12-03",110.879997
"794","2015-12-04",113.279999
"795","2015-12-07",107.279999
"796","2015-12-08",111.239998
"797","2015-12-09",106.199997
"798","2015-12-10",108.239998
"799","2015-12-11",99.239998
"800","2015-12-14",93.480003
"801","2015-12-15",96.959999
"802","2015-12-16",105.599998
"803","2015-12-17",105.599998
"804","2015-12-18",112.559998
"805","2015-12-21",111.839996
"806","2015-12-22",112.080002
"807","2015-12-23",118.919998
"808","2015-12-24",120.720001
"809","2015-12-28",114
"810","2015-12-29",112.68
"811","2015-12-30",110.400002
"812","2015-12-31",104.639999
"813","2016-01-04",102.839996
"814","2016-01-05",103.800003
"815","2016-01-06",97.559998
"816","2016-01-07",91.919998
"817","2016-01-08",87.120003
"818","2016-01-11",80.519997
"819","2016-01-12",80.160004
"820","2016-01-13",72.839996
"821","2016-01-14",77.160004
"822","2016-01-15",75.599998
"823","2016-01-19",72
"824","2016-01-20",77.760002
"825","2016-01-21",73.800003
"826","2016-01-22",77.279999
"827","2016-01-25",73.68
"828","2016-01-26",74.160004
"829","2016-01-27",69.360001
"830","2016-01-28",64.68
"831","2016-01-29",69.360001
"832","2016-02-01",69.239998
"833","2016-02-02",67.440002
"834","2016-02-03",68.279999
"835","2016-02-04",76.199997
"836","2016-02-05",71.279999
"837","2016-02-08",65.760002
"838","2016-02-09",64.080002
"839","2016-02-10",68.160004
"840","2016-02-11",70.199997
"841","2016-02-12",70.080002
"842","2016-02-16",75.360001
"843","2016-02-17",89.879997
"844","2016-02-18",95.160004
"845","2016-02-19",94.559998
"846","2016-02-22",91.32
"847","2016-02-23",84.120003
"848","2016-02-24",81.599998
"849","2016-02-25",76.559998
"850","2016-02-26",82.080002
"851","2016-02-29",78.839996
"852","2016-03-01",83.040001
"853","2016-03-02",86.760002
"854","2016-03-03",86.279999
"855","2016-03-04",86.639999
"856","2016-03-07",93.239998
"857","2016-03-08",87.599998
"858","2016-03-09",83.879997
"859","2016-03-10",81.839996
"860","2016-03-11",82.080002
"861","2016-03-14",82.199997
"862","2016-03-15",77.040001
"863","2016-03-16",75.120003
"864","2016-03-17",76.800003
"865","2016-03-18",79.919998
"866","2016-03-21",80.160004
"867","2016-03-22",82.080002
"868","2016-03-23",77.760002
"869","2016-03-24",77.279999
"870","2016-03-28",74.040001
"871","2016-03-29",75.720001
"872","2016-03-30",78.599998
"873","2016-03-31",83.160004
"874","2016-04-01",87.720001
"875","2016-04-04",93
"876","2016-04-05",97.32
"877","2016-04-06",102.599998
"878","2016-04-07",100.32
"879","2016-04-08",97.32
"880","2016-04-11",96.239998
"881","2016-04-12",94.199997
"882","2016-04-13",100.440002
"883","2016-04-14",97.559998
"884","2016-04-15",86.760002
"885","2016-04-18",82.440002
"886","2016-04-19",78.839996
"887","2016-04-20",74.519997
"888","2016-04-21",76.32
"889","2016-04-22",78.599998
"890","2016-04-25",75.360001
"891","2016-04-26",72.720001
"892","2016-04-27",74.639999
"893","2016-04-28",73.919998
"894","2016-04-29",70.080002
"895","2016-05-02",71.160004
"896","2016-05-03",65.279999
"897","2016-05-04",64.68
"898","2016-05-05",64.32
"899","2016-05-06",64.559998
"900","2016-05-09",66.360001
"901","2016-05-10",67.080002
"902","2016-05-11",63.959999
"903","2016-05-12",61.200001
"904","2016-05-13",63.84
"905","2016-05-16",65.879997
"906","2016-05-17",64.080002
"907","2016-05-18",63.959999
"908","2016-05-19",64.919998
"909","2016-05-20",66.599998
"910","2016-05-23",68.400002
"911","2016-05-24",70.199997
"912","2016-05-25",70.32
"913","2016-05-26",69.239998
"914","2016-05-27",69.599998
"915","2016-05-31",73.68
"916","2016-06-01",71.519997
"917","2016-06-02",74.400002
"918","2016-06-03",69.959999
"919","2016-06-06",71.279999
"920","2016-06-07",65.519997
"921","2016-06-08",63.720001
"922","2016-06-09",64.080002
"923","2016-06-10",63.240002
"924","2016-06-13",65.519997
"925","2016-06-14",64.080002
"926","2016-06-15",68.160004
"927","2016-06-16",70.080002
"928","2016-06-17",68.639999
"929","2016-06-20",68.760002
"930","2016-06-21",65.400002
"931","2016-06-22",66.599998
"932","2016-06-23",68.879997
"933","2016-06-24",63.48
"934","2016-06-27",60.119999
"935","2016-06-28",30.48
"936","2016-06-29",34.439999
"937","2016-06-30",34.68
"938","2016-07-01",38.52
"939","2016-07-05",38.759998
"940","2016-07-06",41.759998
"941","2016-07-07",41.16
"942","2016-07-08",42
"943","2016-07-11",42.599998
"944","2016-07-12",41.880001
"945","2016-07-13",40.439999
"946","2016-07-14",38.16
