"","date","XRAY"
"96","2007-05-21",36.040001
"97","2007-05-22",36.099998
"98","2007-05-23",36.360001
"99","2007-05-24",35.759998
"100","2007-05-25",35.939999
"101","2007-05-29",36.279999
"102","2007-05-30",35.990002
"103","2007-05-31",36.150002
"104","2007-06-01",36.34
"105","2007-06-04",36.919998
"106","2007-06-05",36.25
"107","2007-06-06",36.139999
"108","2007-06-07",35.810001
"109","2007-06-08",36.189999
"110","2007-06-11",35.98
"111","2007-06-12",36.200001
"112","2007-06-13",36.720001
"113","2007-06-14",36.84
"114","2007-06-15",36.93
"115","2007-06-18",36.68
"116","2007-06-19",36.779999
"117","2007-06-20",36.540001
"118","2007-06-21",37.060001
"119","2007-06-22",36.990002
"120","2007-06-25",37.32
"121","2007-06-26",37.869999
"122","2007-06-27",38.290001
"123","2007-06-28",38.279999
"124","2007-06-29",38.259998
"125","2007-07-02",38.880001
"126","2007-07-03",38.720001
"127","2007-07-05",38.889999
"128","2007-07-06",39.080002
"129","2007-07-09",39.23
"130","2007-07-10",38.939999
"131","2007-07-11",39.16
"132","2007-07-12",39.009998
"133","2007-07-13",38.790001
"134","2007-07-16",38.619999
"135","2007-07-17",38.25
"136","2007-07-18",38.68
"137","2007-07-19",38.52
"138","2007-07-20",38.060001
"139","2007-07-23",38.419998
"140","2007-07-24",38.099998
"141","2007-07-25",38.349998
"142","2007-07-26",36.790001
"143","2007-07-27",36.419998
"144","2007-07-30",37.009998
"145","2007-07-31",36.490002
"146","2007-08-01",37.259998
"147","2007-08-02",37.080002
"148","2007-08-03",37.189999
"149","2007-08-06",38.009998
"150","2007-08-07",37.880001
"151","2007-08-08",37.290001
"152","2007-08-09",35.32
"153","2007-08-10",37.23
"154","2007-08-13",37.59
"155","2007-08-14",38.400002
"156","2007-08-15",37.049999
"157","2007-08-16",36.919998
"158","2007-08-17",37.18
"159","2007-08-20",36.740002
"160","2007-08-21",36.970001
"161","2007-08-22",37.610001
"162","2007-08-23",37.740002
"163","2007-08-24",38.32
"164","2007-08-27",38.330002
"165","2007-08-28",38.360001
"166","2007-08-29",39
"167","2007-08-30",39.259998
"168","2007-08-31",39.380001
"169","2007-09-04",39.639999
"170","2007-09-05",40.369999
"171","2007-09-06",40.549999
"172","2007-09-07",40.259998
"173","2007-09-10",41.18
"174","2007-09-11",40.130001
"175","2007-09-12",40.029999
"176","2007-09-13",39.950001
"177","2007-09-14",40.5
"178","2007-09-17",40.389999
"179","2007-09-18",40.799999
"180","2007-09-19",41.240002
"181","2007-09-20",41.41
"182","2007-09-21",41.490002
"183","2007-09-24",41.349998
"184","2007-09-25",41.049999
"185","2007-09-26",40.889999
"186","2007-09-27",41.580002
"187","2007-09-28",41.639999
"188","2007-10-01",42
"189","2007-10-02",41.799999
"190","2007-10-03",41.43
"191","2007-10-04",41.240002
"192","2007-10-05",41.34
"193","2007-10-08",42.25
"194","2007-10-09",42.970001
"195","2007-10-10",42.810001
"196","2007-10-11",42.540001
"197","2007-10-12",43.419998
"198","2007-10-15",41.919998
"199","2007-10-16",42.650002
"200","2007-10-17",41.970001
"201","2007-10-18",42.389999
"202","2007-10-19",41.580002
"203","2007-10-22",41.650002
"204","2007-10-23",41.610001
"205","2007-10-24",41.700001
"206","2007-10-25",41.93
"207","2007-10-26",41.950001
"208","2007-10-29",41.82
"209","2007-10-30",41.439999
"210","2007-10-31",41.48
"211","2007-11-01",44.439999
"212","2007-11-02",44.66
"213","2007-11-05",44.580002
"214","2007-11-06",43.799999
"215","2007-11-07",43.09
"216","2007-11-08",43.990002
"217","2007-11-09",42.459999
"218","2007-11-12",41.970001
"219","2007-11-13",41.990002
"220","2007-11-14",42.259998
"221","2007-11-15",42.040001
"222","2007-11-16",42.299999
"223","2007-11-19",42.189999
"224","2007-11-20",42.169998
"225","2007-11-21",41.099998
"226","2007-11-23",40.77
"227","2007-11-26",40.060001
"228","2007-11-27",41.419998
"229","2007-11-28",42.27
"230","2007-11-29",42.639999
"231","2007-11-30",42.779999
"232","2007-12-03",42.279999
"233","2007-12-04",42.470001
"234","2007-12-05",43.400002
"235","2007-12-06",43.900002
"236","2007-12-07",44.5
"237","2007-12-10",45.150002
"238","2007-12-11",44.41
"239","2007-12-12",44.84
"240","2007-12-13",46.189999
"241","2007-12-14",45.52
"242","2007-12-17",44.59
"243","2007-12-18",44.43
"244","2007-12-19",44.209999
"245","2007-12-20",45
"246","2007-12-21",45.580002
"247","2007-12-24",45.720001
"248","2007-12-26",45.299999
"249","2007-12-27",45.110001
"250","2007-12-28",45.110001
"251","2007-12-31",45.02
"252","2008-01-02",43.720001
"253","2008-01-03",44.130001
"254","2008-01-04",43.279999
"255","2008-01-07",44.32
"256","2008-01-08",44.560001
"257","2008-01-09",45.810001
"258","2008-01-10",46.290001
"259","2008-01-11",46.650002
"260","2008-01-14",45.93
"261","2008-01-15",45.23
"262","2008-01-16",46.34
"263","2008-01-17",45.360001
"264","2008-01-18",44.889999
"265","2008-01-22",43.099998
"266","2008-01-23",42.509998
"267","2008-01-24",43.060001
"268","2008-01-25",41.310001
"269","2008-01-28",41.700001
"270","2008-01-29",42.43
"271","2008-01-30",41.48
"272","2008-01-31",41.310001
"273","2008-02-01",41.18
"274","2008-02-04",41.130001
"275","2008-02-05",40.009998
"276","2008-02-06",39.709999
"277","2008-02-07",40.919998
"278","2008-02-08",41.049999
"279","2008-02-11",40.549999
"280","2008-02-12",40.720001
"281","2008-02-13",40.470001
"282","2008-02-14",40.040001
"283","2008-02-15",39.369999
"284","2008-02-19",39.610001
"285","2008-02-20",40.040001
"286","2008-02-21",39.27
"287","2008-02-22",39.200001
"288","2008-02-25",39.66
"289","2008-02-26",39.75
"290","2008-02-27",39.959999
"291","2008-02-28",40.150002
"292","2008-02-29",39.040001
"293","2008-03-03",39.389999
"294","2008-03-04",39.259998
"295","2008-03-05",39.02
"296","2008-03-06",38.669998
"297","2008-03-07",38.740002
"298","2008-03-10",37.580002
"299","2008-03-11",37.32
"300","2008-03-12",37.549999
"301","2008-03-13",37.470001
"302","2008-03-14",36.889999
"303","2008-03-17",36.450001
"304","2008-03-18",36.639999
"305","2008-03-19",36.27
"306","2008-03-20",36.869999
"307","2008-03-24",37.669998
"308","2008-03-25",37.900002
"309","2008-03-26",37.25
"310","2008-03-27",38.41
"311","2008-03-28",38.68
"312","2008-03-31",38.599998
"313","2008-04-01",39.990002
"314","2008-04-02",40.09
"315","2008-04-03",39.369999
"316","2008-04-04",39.779999
"317","2008-04-07",39.709999
"318","2008-04-08",39.970001
"319","2008-04-09",39.630001
"320","2008-04-10",37.439999
"321","2008-04-11",36.849998
"322","2008-04-14",36.970001
"323","2008-04-15",35.540001
"324","2008-04-16",37.080002
"325","2008-04-17",36.639999
"326","2008-04-18",37.639999
"327","2008-04-21",37.57
"328","2008-04-22",36.810001
"329","2008-04-23",37.299999
"330","2008-04-24",36.759998
"331","2008-04-25",37.709999
"332","2008-04-28",38.279999
"333","2008-04-29",38.619999
"334","2008-04-30",38.869999
"335","2008-05-01",40.959999
"336","2008-05-02",40.689999
"337","2008-05-05",40.419998
"338","2008-05-06",40.080002
"339","2008-05-07",39.84
"340","2008-05-08",40.360001
"341","2008-05-09",40.759998
"342","2008-05-12",41.299999
"343","2008-05-13",41.07
"344","2008-05-14",41.610001
"345","2008-05-15",41.57
"346","2008-05-16",42.009998
"347","2008-05-19",42.119999
"348","2008-05-20",41.799999
"349","2008-05-21",40.849998
"350","2008-05-22",41.400002
"351","2008-05-23",40.59
"352","2008-05-27",40.93
"353","2008-05-28",40.290001
"354","2008-05-29",40.650002
"355","2008-05-30",40.540001
"356","2008-06-02",39.66
"357","2008-06-03",39.41
"358","2008-06-04",39.970001
"359","2008-06-05",40.369999
"360","2008-06-06",39.099998
"361","2008-06-09",38.650002
"362","2008-06-10",38.490002
"363","2008-06-11",37.689999
"364","2008-06-12",38.380001
"365","2008-06-13",39.049999
"366","2008-06-16",38.799999
"367","2008-06-17",38.400002
"368","2008-06-18",38.139999
"369","2008-06-19",38.490002
"370","2008-06-20",37.720001
"371","2008-06-23",38.09
"372","2008-06-24",38.09
"373","2008-06-25",38.610001
"374","2008-06-26",37.669998
"375","2008-06-27",37.400002
"376","2008-06-30",36.799999
"377","2008-07-01",37.169998
"378","2008-07-02",36.950001
"379","2008-07-03",37
"380","2008-07-07",37.049999
"381","2008-07-08",38.080002
"382","2008-07-09",37.400002
"383","2008-07-10",38.099998
"384","2008-07-11",37.540001
"385","2008-07-14",36.540001
"386","2008-07-15",36.93
"387","2008-07-16",38.150002
"388","2008-07-17",39.48
"389","2008-07-18",39.759998
"390","2008-07-21",39.779999
"391","2008-07-22",40.259998
"392","2008-07-23",39.990002
"393","2008-07-24",39.77
"394","2008-07-25",39.82
"395","2008-07-28",39.389999
"396","2008-07-29",38.93
"397","2008-07-30",40.139999
"398","2008-07-31",40.25
"399","2008-08-01",39.23
"400","2008-08-04",39.040001
"401","2008-08-05",39.950001
"402","2008-08-06",40.450001
"403","2008-08-07",40.209999
"404","2008-08-08",40.93
"405","2008-08-11",40.830002
"406","2008-08-12",40.720001
"407","2008-08-13",40.720001
"408","2008-08-14",41.57
"409","2008-08-15",41.68
"410","2008-08-18",41.389999
"411","2008-08-19",40.619999
"412","2008-08-20",40.25
"413","2008-08-21",39.82
"414","2008-08-22",40.029999
"415","2008-08-25",39.23
"416","2008-08-26",39.290001
"417","2008-08-27",39.25
"418","2008-08-28",39.98
"419","2008-08-29",39.189999
"420","2008-09-02",39.650002
"421","2008-09-03",39.18
"422","2008-09-04",38.48
"423","2008-09-05",38.25
"424","2008-09-08",38.419998
"425","2008-09-09",37.959999
"426","2008-09-10",38.57
"427","2008-09-11",39.389999
"428","2008-09-12",39.549999
"429","2008-09-15",39.060001
"430","2008-09-16",39.200001
"431","2008-09-17",37.830002
"432","2008-09-18",39.380001
"433","2008-09-19",39.650002
"434","2008-09-22",37.66
"435","2008-09-23",37.779999
"436","2008-09-24",37.720001
"437","2008-09-25",37.91
"438","2008-09-26",38.759998
"439","2008-09-29",37.290001
"440","2008-09-30",37.540001
"441","2008-10-01",37.599998
"442","2008-10-02",37.610001
"443","2008-10-03",37.66
"444","2008-10-06",34.939999
"445","2008-10-07",33.380001
"446","2008-10-08",33.060001
"447","2008-10-09",30.26
"448","2008-10-10",30.23
"449","2008-10-13",32.200001
"450","2008-10-14",32.759998
"451","2008-10-15",31.139999
"452","2008-10-16",32.040001
"453","2008-10-17",32.540001
"454","2008-10-20",31.51
"455","2008-10-21",31.4
"456","2008-10-22",29.610001
"457","2008-10-23",28.77
"458","2008-10-24",27.92
"459","2008-10-27",26.219999
"460","2008-10-28",28.290001
"461","2008-10-29",30.23
"462","2008-10-30",30.59
"463","2008-10-31",30.379999
"464","2008-11-03",31.530001
"465","2008-11-04",31.719999
"466","2008-11-05",29.24
"467","2008-11-06",28.93
"468","2008-11-07",30
"469","2008-11-10",29.1
"470","2008-11-11",29.67
"471","2008-11-12",29.18
"472","2008-11-13",30.01
"473","2008-11-14",29.440001
"474","2008-11-17",28.17
"475","2008-11-18",28.690001
"476","2008-11-19",26.549999
"477","2008-11-20",24.120001
"478","2008-11-21",25.66
"479","2008-11-24",25.860001
"480","2008-11-25",26.09
"481","2008-11-26",26.290001
"482","2008-11-28",26.08
"483","2008-12-01",24.32
"484","2008-12-02",25.16
"485","2008-12-03",25.4
"486","2008-12-04",23.700001
"487","2008-12-05",24.73
"488","2008-12-08",25.91
"489","2008-12-09",25.559999
"490","2008-12-10",26.209999
"491","2008-12-11",26.280001
"492","2008-12-12",26.49
"493","2008-12-15",25.65
"494","2008-12-16",27.389999
"495","2008-12-17",26.83
"496","2008-12-18",27.629999
"497","2008-12-19",27.059999
"498","2008-12-22",26.709999
"499","2008-12-23",26.65
"500","2008-12-24",27.02
"501","2008-12-26",27.09
"502","2008-12-29",26.5
"503","2008-12-30",27.559999
"504","2008-12-31",28.24
"505","2009-01-02",29.110001
"506","2009-01-05",28.15
"507","2009-01-06",27.4
"508","2009-01-07",27.48
"509","2009-01-08",27.809999
"510","2009-01-09",27.41
"511","2009-01-12",27.540001
"512","2009-01-13",28.059999
"513","2009-01-14",27.040001
"514","2009-01-15",27.41
"515","2009-01-16",27.15
"516","2009-01-20",26.120001
"517","2009-01-21",26.559999
"518","2009-01-22",26.57
"519","2009-01-23",26.67
"520","2009-01-26",27.370001
"521","2009-01-27",27.709999
"522","2009-01-28",28.58
"523","2009-01-29",27.629999
"524","2009-01-30",26.91
"525","2009-02-02",27.360001
"526","2009-02-03",27.51
"527","2009-02-04",27.450001
"528","2009-02-05",26.879999
"529","2009-02-06",27
"530","2009-02-09",26.700001
"531","2009-02-10",25.870001
"532","2009-02-11",25.799999
"533","2009-02-12",26.23
"534","2009-02-13",26.1
"535","2009-02-17",25.200001
"536","2009-02-18",25.709999
"537","2009-02-19",26.23
"538","2009-02-20",25.860001
"539","2009-02-23",25.190001
"540","2009-02-24",25.860001
"541","2009-02-25",24.9
"542","2009-02-26",24.07
"543","2009-02-27",23.120001
"544","2009-03-02",22.209999
"545","2009-03-03",22.52
"546","2009-03-04",23.42
"547","2009-03-05",22.459999
"548","2009-03-06",22.450001
"549","2009-03-09",21.879999
"550","2009-03-10",22.879999
"551","2009-03-11",22.709999
"552","2009-03-12",23.32
"553","2009-03-13",23.92
"554","2009-03-16",23.610001
"555","2009-03-17",24.540001
"556","2009-03-18",24.84
"557","2009-03-19",24.75
"558","2009-03-20",24.950001
"559","2009-03-23",26.049999
"560","2009-03-24",25.99
"561","2009-03-25",26.620001
"562","2009-03-26",27.5
"563","2009-03-27",27.49
"564","2009-03-30",26.299999
"565","2009-03-31",26.85
"566","2009-04-01",26.190001
"567","2009-04-02",26.950001
"568","2009-04-03",26.33
"569","2009-04-06",26.18
"570","2009-04-07",25.870001
"571","2009-04-08",25.84
"572","2009-04-09",27.09
"573","2009-04-13",26.92
"574","2009-04-14",26.719999
"575","2009-04-15",26.690001
"576","2009-04-16",26.92
"577","2009-04-17",27.299999
"578","2009-04-20",26.299999
"579","2009-04-21",26.27
"580","2009-04-22",25.790001
"581","2009-04-23",26.42
"582","2009-04-24",27.01
"583","2009-04-27",27.360001
"584","2009-04-28",27.059999
"585","2009-04-29",28.17
"586","2009-04-30",28.620001
"587","2009-05-01",26.780001
"588","2009-05-04",28.08
"589","2009-05-05",28.370001
"590","2009-05-06",28.51
"591","2009-05-07",28.809999
"592","2009-05-08",29.75
"593","2009-05-11",29.629999
"594","2009-05-12",29.700001
"595","2009-05-13",29.450001
"596","2009-05-14",29.65
"597","2009-05-15",29.530001
"598","2009-05-18",30.030001
"599","2009-05-19",29.690001
"600","2009-05-20",29.93
"601","2009-05-21",28.66
"602","2009-05-22",28.59
"603","2009-05-26",29.450001
"604","2009-05-27",29.25
"605","2009-05-28",29.18
"606","2009-05-29",29.26
"607","2009-06-01",29.879999
"608","2009-06-02",30.129999
"609","2009-06-03",30.07
"610","2009-06-04",29.719999
"611","2009-06-05",29.51
"612","2009-06-08",29.1
"613","2009-06-09",29.09
"614","2009-06-10",28.719999
"615","2009-06-11",29.620001
"616","2009-06-12",29.700001
"617","2009-06-15",28.9
"618","2009-06-16",28.58
"619","2009-06-17",29.280001
"620","2009-06-18",29.709999
"621","2009-06-19",30.02
"622","2009-06-22",29.27
"623","2009-06-23",29.26
"624","2009-06-24",29.700001
"625","2009-06-25",30.870001
"626","2009-06-26",30.93
"627","2009-06-29",30.889999
"628","2009-06-30",30.57
"629","2009-07-01",30.48
"630","2009-07-02",29.84
"631","2009-07-06",29.450001
"632","2009-07-07",28.75
"633","2009-07-08",28.35
"634","2009-07-09",28.02
"635","2009-07-10",28.200001
"636","2009-07-13",28.450001
"637","2009-07-14",28.17
"638","2009-07-15",28.9
"639","2009-07-16",29.5
"640","2009-07-17",29.08
"641","2009-07-20",29.23
"642","2009-07-21",29.77
"643","2009-07-22",29.370001
"644","2009-07-23",30.16
"645","2009-07-24",30.559999
"646","2009-07-27",30.59
"647","2009-07-28",30.799999
"648","2009-07-29",30.969999
"649","2009-07-30",33.73
"650","2009-07-31",33.349998
"651","2009-08-03",33.560001
"652","2009-08-04",33.709999
"653","2009-08-05",32.990002
"654","2009-08-06",32.349998
"655","2009-08-07",32.830002
"656","2009-08-10",32.650002
"657","2009-08-11",32.43
"658","2009-08-12",33.07
"659","2009-08-13",33.049999
"660","2009-08-14",32.68
"661","2009-08-17",32.549999
"662","2009-08-18",32.630001
"663","2009-08-19",33.240002
"664","2009-08-20",34.59
"665","2009-08-21",34.549999
"666","2009-08-24",34.610001
"667","2009-08-25",34.830002
"668","2009-08-26",34.459999
"669","2009-08-27",34.259998
"670","2009-08-28",33.779999
"671","2009-08-31",33.720001
"672","2009-09-01",33.009998
"673","2009-09-02",32.889999
"674","2009-09-03",33.02
"675","2009-09-04",33.459999
"676","2009-09-08",33.5
"677","2009-09-09",33.869999
"678","2009-09-10",34.34
"679","2009-09-11",34.220001
"680","2009-09-14",34.360001
"681","2009-09-15",34.580002
"682","2009-09-16",34.799999
"683","2009-09-17",34.580002
"684","2009-09-18",34.650002
"685","2009-09-21",34.849998
"686","2009-09-22",34.57
"687","2009-09-23",33.91
"688","2009-09-24",33.630001
"689","2009-09-25",33.599998
"690","2009-09-28",34.509998
"691","2009-09-29",34.5
"692","2009-09-30",34.540001
"693","2009-10-01",33.650002
"694","2009-10-02",33.599998
"695","2009-10-05",34.130001
"696","2009-10-06",34.639999
"697","2009-10-07",34.869999
"698","2009-10-08",35.439999
"699","2009-10-09",35.610001
"700","2009-10-12",35.240002
"701","2009-10-13",35.209999
"702","2009-10-14",35.82
"703","2009-10-15",36.040001
"704","2009-10-16",35.950001
"705","2009-10-19",36.57
"706","2009-10-20",35.959999
"707","2009-10-21",35.740002
"708","2009-10-22",36.150002
"709","2009-10-23",35.990002
"710","2009-10-26",35.889999
"711","2009-10-27",35.91
"712","2009-10-28",35.349998
"713","2009-10-29",34
"714","2009-10-30",32.959999
"715","2009-11-02",33.009998
"716","2009-11-03",32.779999
"717","2009-11-04",32.950001
"718","2009-11-05",33.709999
"719","2009-11-06",33.5
"720","2009-11-09",33.919998
"721","2009-11-10",33.68
"722","2009-11-11",33.849998
"723","2009-11-12",33.549999
"724","2009-11-13",33.889999
"725","2009-11-16",34.330002
"726","2009-11-17",33.880001
"727","2009-11-18",33.740002
"728","2009-11-19",33.150002
"729","2009-11-20",32.860001
"730","2009-11-23",33.200001
"731","2009-11-24",33.650002
"732","2009-11-25",33.560001
"733","2009-11-27",33.299999
"734","2009-11-30",33.32
"735","2009-12-01",33.650002
"736","2009-12-02",34.16
"737","2009-12-03",33.950001
"738","2009-12-04",34.259998
"739","2009-12-07",34.139999
"740","2009-12-08",33.860001
"741","2009-12-09",33.720001
"742","2009-12-10",34.419998
"743","2009-12-11",34.639999
"744","2009-12-14",35.049999
"745","2009-12-15",35.330002
"746","2009-12-16",35.259998
"747","2009-12-17",34.57
"748","2009-12-18",34.43
"749","2009-12-21",34.82
"750","2009-12-22",35.189999
"751","2009-12-23",35.549999
"752","2009-12-24",35.27
"753","2009-12-28",35.450001
"754","2009-12-29",35.439999
"755","2009-12-30",35.560001
"756","2009-12-31",35.169998
"757","2010-01-04",35.330002
"758","2010-01-05",34.91
"759","2010-01-06",35.139999
"760","2010-01-07",35.599998
"761","2010-01-08",35.599998
"762","2010-01-11",36.060001
"763","2010-01-12",35.799999
"764","2010-01-13",36.299999
"765","2010-01-14",36.57
"766","2010-01-15",35.950001
"767","2010-01-19",36.52
"768","2010-01-20",36.130001
"769","2010-01-21",34.830002
"770","2010-01-22",34.439999
"771","2010-01-25",34.48
"772","2010-01-26",34.23
"773","2010-01-27",34.060001
"774","2010-01-28",33.439999
"775","2010-01-29",33.529999
"776","2010-02-01",33.580002
"777","2010-02-02",34.509998
"778","2010-02-03",33.869999
"779","2010-02-04",32.790001
"780","2010-02-05",32.689999
"781","2010-02-08",33.099998
"782","2010-02-09",33.939999
"783","2010-02-10",33.790001
"784","2010-02-11",33.009998
"785","2010-02-12",32.639999
"786","2010-02-16",33.009998
"787","2010-02-17",33.119999
"788","2010-02-18",33.310001
"789","2010-02-19",32.939999
"790","2010-02-22",32.810001
"791","2010-02-23",32.830002
"792","2010-02-24",33
"793","2010-02-25",32.939999
"794","2010-02-26",33.09
"795","2010-03-01",33.560001
"796","2010-03-02",33.84
"797","2010-03-03",33.810001
"798","2010-03-04",33.849998
"799","2010-03-05",34.330002
"800","2010-03-08",34.290001
"801","2010-03-09",34.599998
"802","2010-03-10",34.669998
"803","2010-03-11",34.799999
"804","2010-03-12",34.77
"805","2010-03-15",34.77
"806","2010-03-16",34.630001
"807","2010-03-17",34.669998
"808","2010-03-18",34.450001
"809","2010-03-19",34.139999
"810","2010-03-22",34.52
"811","2010-03-23",34.580002
"812","2010-03-24",34.259998
"813","2010-03-25",34.389999
"814","2010-03-26",34.169998
"815","2010-03-29",34.48
"816","2010-03-30",34.799999
"817","2010-03-31",34.880001
"818","2010-04-01",34.48
"819","2010-04-05",34.59
"820","2010-04-06",34.860001
"821","2010-04-07",34.369999
"822","2010-04-08",34.330002
"823","2010-04-09",34.639999
"824","2010-04-12",34.529999
"825","2010-04-13",34.860001
"826","2010-04-14",35.189999
"827","2010-04-15",35.439999
"828","2010-04-16",34.950001
"829","2010-04-19",34.740002
"830","2010-04-20",35.279999
"831","2010-04-21",35.259998
"832","2010-04-22",35.490002
"833","2010-04-23",35.959999
"834","2010-04-26",36.330002
"835","2010-04-27",36.41
"836","2010-04-28",36.77
"837","2010-04-29",37.959999
"838","2010-04-30",36.650002
"839","2010-05-03",36.689999
"840","2010-05-04",35.939999
"841","2010-05-05",35.650002
"842","2010-05-06",34.700001
"843","2010-05-07",33.810001
"844","2010-05-10",35.709999
"845","2010-05-11",35.91
"846","2010-05-12",36.57
"847","2010-05-13",36.009998
"848","2010-05-14",35.060001
"849","2010-05-17",35
"850","2010-05-18",34.59
"851","2010-05-19",34.349998
"852","2010-05-20",32.849998
"853","2010-05-21",33.060001
"854","2010-05-24",32.720001
"855","2010-05-25",32.549999
"856","2010-05-26",31.950001
"857","2010-05-27",32.709999
"858","2010-05-28",32.43
"859","2010-06-01",32.029999
"860","2010-06-02",33
"861","2010-06-03",33
"862","2010-06-04",31.459999
"863","2010-06-07",31
"864","2010-06-08",30.610001
"865","2010-06-09",30.59
"866","2010-06-10",31.049999
"867","2010-06-11",31.200001
"868","2010-06-14",31.27
"869","2010-06-15",31.43
"870","2010-06-16",31.5
"871","2010-06-17",31.57
"872","2010-06-18",31.719999
"873","2010-06-21",31.459999
"874","2010-06-22",31.26
"875","2010-06-23",31.059999
"876","2010-06-24",30.98
"877","2010-06-25",31.030001
"878","2010-06-28",31.110001
"879","2010-06-29",30.08
"880","2010-06-30",29.91
"881","2010-07-01",29.43
"882","2010-07-02",29.389999
"883","2010-07-06",29.65
"884","2010-07-07",30.48
"885","2010-07-08",30.18
"886","2010-07-09",30.219999
"887","2010-07-12",30.17
"888","2010-07-13",30.77
"889","2010-07-14",30.41
"890","2010-07-15",30.42
"891","2010-07-16",29.25
"892","2010-07-19",28.809999
"893","2010-07-20",29.299999
"894","2010-07-21",28.530001
"895","2010-07-22",29.129999
"896","2010-07-23",29.25
"897","2010-07-26",29.799999
"898","2010-07-27",29.379999
"899","2010-07-28",29.459999
"900","2010-07-29",29.040001
"901","2010-07-30",30.02
"902","2010-08-02",30.860001
"903","2010-08-03",31.110001
"904","2010-08-04",31.639999
"905","2010-08-05",31.549999
"906","2010-08-06",31.559999
"907","2010-08-09",31.77
"908","2010-08-10",31.620001
"909","2010-08-11",30.889999
"910","2010-08-12",30.610001
"911","2010-08-13",30.24
"912","2010-08-16",30.23
"913","2010-08-17",30.85
"914","2010-08-18",30.790001
"915","2010-08-19",30.129999
"916","2010-08-20",29.459999
"917","2010-08-23",29.4
"918","2010-08-24",28.75
"919","2010-08-25",28.9
"920","2010-08-26",28.43
"921","2010-08-27",28.860001
"922","2010-08-30",28.129999
"923","2010-08-31",27.780001
"924","2010-09-01",28.559999
"925","2010-09-02",29.360001
"926","2010-09-03",29.84
"927","2010-09-07",29.200001
"928","2010-09-08",29.219999
"929","2010-09-09",29.65
"930","2010-09-10",29.870001
"931","2010-09-13",30.08
"932","2010-09-14",30.18
"933","2010-09-15",30.58
"934","2010-09-16",30.42
"935","2010-09-17",30.66
"936","2010-09-20",30.92
"937","2010-09-21",30.700001
"938","2010-09-22",30.690001
"939","2010-09-23",30.68
"940","2010-09-24",31.6
"941","2010-09-27",31.360001
"942","2010-09-28",31.77
"943","2010-09-29",31.870001
"944","2010-09-30",31.969999
"945","2010-10-01",31.959999
"946","2010-10-04",31.120001
"947","2010-10-05",32.110001
"948","2010-10-06",32.189999
"949","2010-10-07",32.080002
"950","2010-10-08",32
"951","2010-10-11",31.860001
"952","2010-10-12",31.790001
"953","2010-10-13",31.889999
"954","2010-10-14",31.9
"955","2010-10-15",31.889999
