"","date","NVEE"
"1241","2018-08-31",88.449997
"1242","2018-09-04",89.800003
"1243","2018-09-05",89.300003
"1244","2018-09-06",89.949997
"1245","2018-09-07",90.849998
"1246","2018-09-10",90.699997
"1247","2018-09-11",91
"1248","2018-09-12",89.449997
"1249","2018-09-13",89.199997
"1250","2018-09-14",89.199997
"1251","2018-09-17",88.550003
"1252","2018-09-18",90.25
"1253","2018-09-19",90.150002
"1254","2018-09-20",89.349998
"1255","2018-09-21",89.75
"1256","2018-09-24",89.199997
"1257","2018-09-25",88
"1258","2018-09-26",84.300003
"1259","2018-09-27",85.199997
"1260","2018-09-28",86.699997
"1261","2018-10-01",84.610001
"1262","2018-10-02",83.489998
"1263","2018-10-03",83
"1264","2018-10-04",83.25
"1265","2018-10-05",83.75
"1266","2018-10-08",84.25
"1267","2018-10-09",84.290001
"1268","2018-10-10",82.879997
"1269","2018-10-11",82.220001
"1270","2018-10-12",82.419998
"1271","2018-10-15",82.559998
"1272","2018-10-16",84.790001
"1273","2018-10-17",84.989998
"1274","2018-10-18",84.199997
"1275","2018-10-19",83.699997
"1276","2018-10-22",83.230003
"1277","2018-10-23",83.129997
"1278","2018-10-24",77.660004
"1279","2018-10-25",78.309998
"1280","2018-10-26",77.169998
"1281","2018-10-29",74.68
"1282","2018-10-30",75.790001
"1283","2018-10-31",78.07
"1284","2018-11-01",82.68
"1285","2018-11-02",83.540001
"1286","2018-11-05",83.75
"1287","2018-11-06",87.900002
"1288","2018-11-07",87.779999
"1289","2018-11-08",90
"1290","2018-11-09",86.209999
"1291","2018-11-12",81.099998
"1292","2018-11-13",77.330002
"1293","2018-11-14",75.230003
"1294","2018-11-15",73.660004
"1295","2018-11-16",73.300003
"1296","2018-11-19",72.360001
"1297","2018-11-20",68.720001
"1298","2018-11-21",70
"1299","2018-11-23",67.400002
"1300","2018-11-26",69.099998
"1301","2018-11-27",68
"1302","2018-11-28",71.25
"1303","2018-11-29",72.300003
"1304","2018-11-30",73.389999
"1305","2018-12-03",73.5
"1306","2018-12-04",67.18
"1307","2018-12-06",67.190002
"1308","2018-12-07",64.540001
"1309","2018-12-10",65.279999
"1310","2018-12-11",64.279999
"1311","2018-12-12",64.419998
"1312","2018-12-13",63.91
"1313","2018-12-14",63.43
"1314","2018-12-17",61.91
"1315","2018-12-18",61.25
"1316","2018-12-19",57.669998
"1317","2018-12-20",55.290001
"1318","2018-12-21",54.189999
"1319","2018-12-24",55.57
"1320","2018-12-26",58.970001
"1321","2018-12-27",58.66
"1322","2018-12-28",58.240002
"1323","2018-12-31",60.549999
"1324","2019-01-02",60.82
"1325","2019-01-03",58.599998
"1326","2019-01-04",62.119999
"1327","2019-01-07",64.75
"1328","2019-01-08",66.089996
"1329","2019-01-09",69.209999
"1330","2019-01-10",68.580002
"1331","2019-01-11",66.93
"1332","2019-01-14",64.790001
"1333","2019-01-15",66.419998
"1334","2019-01-16",65.389999
"1335","2019-01-17",67.099998
"1336","2019-01-18",69.059998
"1337","2019-01-22",68.519997
"1338","2019-01-23",67.089996
"1339","2019-01-24",71.360001
"1340","2019-01-25",70.389999
"1341","2019-01-28",70.25
"1342","2019-01-29",69.370003
"1343","2019-01-30",69.309998
"1344","2019-01-31",70.769997
"1345","2019-02-01",72.050003
"1346","2019-02-04",71.82
"1347","2019-02-05",74.129997
"1348","2019-02-06",73.050003
"1349","2019-02-07",72.379997
"1350","2019-02-08",73.230003
"1351","2019-02-11",74.790001
"1352","2019-02-12",76.510002
"1353","2019-02-13",76.959999
"1354","2019-02-14",76.089996
"1355","2019-02-15",76.800003
"1356","2019-02-19",78.089996
"1357","2019-02-20",79.839996
"1358","2019-02-21",79.169998
"1359","2019-02-22",80.43
"1360","2019-02-25",80.449997
"1361","2019-02-26",79.5
"1362","2019-02-27",79.900002
"1363","2019-02-28",79.260002
"1364","2019-03-01",80.239998
"1365","2019-03-04",77.669998
"1366","2019-03-05",77.139999
"1367","2019-03-06",76.349998
"1368","2019-03-07",77.004997
"1369","2019-03-08",52.150002
"1370","2019-03-11",58.009998
"1371","2019-03-12",58.77
"1372","2019-03-13",61.049999
"1373","2019-03-14",58.18
"1374","2019-03-15",61
"1375","2019-03-18",62.470001
"1376","2019-03-19",62.919998
"1377","2019-03-20",60.709999
"1378","2019-03-21",61.689999
"1379","2019-03-22",58.700001
"1380","2019-03-25",58.119999
"1381","2019-03-26",58.799999
"1382","2019-03-27",59.549999
"1383","2019-03-28",58.73
"1384","2019-03-29",59.360001
"1385","2019-04-01",59.59
"1386","2019-04-02",59.950001
"1387","2019-04-03",61.57
"1388","2019-04-04",60.970001
"1389","2019-04-05",61.889999
"1390","2019-04-08",61.669998
"1391","2019-04-09",59.950001
"1392","2019-04-10",60.599998
"1393","2019-04-11",61.150002
"1394","2019-04-12",62.84
"1395","2019-04-15",61.959999
"1396","2019-04-16",60.389999
"1397","2019-04-17",59.849998
"1398","2019-04-18",61.43
"1399","2019-04-22",60.290001
"1400","2019-04-23",60.450001
"1401","2019-04-24",62.23
"1402","2019-04-25",61.369999
"1403","2019-04-26",62.43
"1404","2019-04-29",63.150002
"1405","2019-04-30",63.34
"1406","2019-05-01",62.720001
"1407","2019-05-02",61.91
"1408","2019-05-03",64.260002
"1409","2019-05-06",64.510002
"1410","2019-05-07",63.709999
"1411","2019-05-08",66.059998
"1412","2019-05-09",76.230003
"1413","2019-05-10",76.459999
"1414","2019-05-13",73.629997
"1415","2019-05-14",75.300003
"1416","2019-05-15",76.129997
"1417","2019-05-16",77.580002
"1418","2019-05-17",77.050003
"1419","2019-05-20",76.650002
"1420","2019-05-21",79.470001
"1421","2019-05-22",80.260002
"1422","2019-05-23",77.879997
"1423","2019-05-24",78.209999
"1424","2019-05-28",79.519997
"1425","2019-05-29",78.919998
"1426","2019-05-30",80.459999
"1427","2019-05-31",77.75
"1428","2019-06-03",78.050003
"1429","2019-06-04",80.220001
"1430","2019-06-05",83.080002
"1431","2019-06-06",82.099998
"1432","2019-06-07",81.989998
"1433","2019-06-10",81.849998
"1434","2019-06-11",76.949997
"1435","2019-06-12",76.480003
"1436","2019-06-13",77
"1437","2019-06-14",76.93
"1438","2019-06-17",76.160004
"1439","2019-06-18",77.93
"1440","2019-06-19",77.879997
"1441","2019-06-20",78.940002
"1442","2019-06-21",79.089996
"1443","2019-06-24",79.5
"1444","2019-06-25",79.739998
"1445","2019-06-26",79.650002
"1446","2019-06-27",80.190002
"1447","2019-06-28",81.400002
"1448","2019-07-01",82.260002
"1449","2019-07-02",81.120003
"1450","2019-07-03",83.019997
"1451","2019-07-05",82.360001
"1452","2019-07-08",81.489998
"1453","2019-07-09",81.349998
"1454","2019-07-10",81.949997
"1455","2019-07-11",82.160004
"1456","2019-07-12",82.07
"1457","2019-07-15",82.480003
"1458","2019-07-16",81.550003
"1459","2019-07-17",82.209999
"1460","2019-07-18",80.550003
"1461","2019-07-19",81.470001
"1462","2019-07-22",82.519997
"1463","2019-07-23",83.470001
"1464","2019-07-24",85.339996
"1465","2019-07-25",82.349998
"1466","2019-07-26",82.050003
"1467","2019-07-29",81.120003
"1468","2019-07-30",81.220001
"1469","2019-07-31",79.470001
"1470","2019-08-01",78.110001
"1471","2019-08-02",75.860001
"1472","2019-08-05",74.75
"1473","2019-08-06",75.739998
"1474","2019-08-07",75.959999
"1475","2019-08-08",67.599998
"1476","2019-08-09",68.029999
"1477","2019-08-12",65.610001
"1478","2019-08-13",67.330002
"1479","2019-08-14",64.57
"1480","2019-08-15",61.060001
"1481","2019-08-16",62.68
"1482","2019-08-19",64.169998
"1483","2019-08-20",63.5
"1484","2019-08-21",64.389999
"1485","2019-08-22",63.700001
"1486","2019-08-23",61.439999
"1487","2019-08-26",62.060001
"1488","2019-08-27",60.650002
"1489","2019-08-28",61.040001
"1490","2019-08-29",60.900002
"1491","2019-08-30",61.73
"1492","2019-09-03",62.080002
"1493","2019-09-04",62.91
"1494","2019-09-05",65.699997
"1495","2019-09-06",65.349998
"1496","2019-09-09",66.709999
"1497","2019-09-10",68.889999
"1498","2019-09-11",72.230003
"1499","2019-09-12",71.339996
"1500","2019-09-13",73.68
"1501","2019-09-16",73.440002
"1502","2019-09-17",71.82
"1503","2019-09-18",72.459999
"1504","2019-09-19",73.459999
"1505","2019-09-20",72.860001
"1506","2019-09-23",72.839996
"1507","2019-09-24",71.699997
"1508","2019-09-25",68.620003
"1509","2019-09-26",67.389999
"1510","2019-09-27",65.730003
"1511","2019-09-30",68.269997
"1512","2019-10-01",66.150002
"1513","2019-10-02",66.839996
"1514","2019-10-03",68.139999
"1515","2019-10-04",69.790001
"1516","2019-10-07",68.730003
"1517","2019-10-08",69.459999
"1518","2019-10-09",68.989998
"1519","2019-10-10",69.900002
"1520","2019-10-11",69.419998
"1521","2019-10-14",69.769997
"1522","2019-10-15",70.919998
"1523","2019-10-16",70.43
"1524","2019-10-17",70.120003
"1525","2019-10-18",70.660004
"1526","2019-10-21",72.440002
"1527","2019-10-22",71.839996
"1528","2019-10-23",71.940002
"1529","2019-10-24",72.440002
"1530","2019-10-25",71.379997
"1531","2019-10-28",73.940002
"1532","2019-10-29",73.809998
"1533","2019-10-30",74.18
"1534","2019-10-31",72.43
"1535","2019-11-01",73.660004
"1536","2019-11-04",72.790001
"1537","2019-11-05",72.239998
"1538","2019-11-06",68.949997
"1539","2019-11-07",70
"1540","2019-11-08",53.080002
"1541","2019-11-11",52.93
"1542","2019-11-12",54.27
"1543","2019-11-13",53.950001
"1544","2019-11-14",51.900002
"1545","2019-11-15",51.389999
"1546","2019-11-18",50.5
"1547","2019-11-19",49.57
"1548","2019-11-20",49.07
"1549","2019-11-21",47.16
"1550","2019-11-22",47.619999
"1551","2019-11-25",48.540001
"1552","2019-11-26",47.099998
"1553","2019-11-27",48.209999
"1554","2019-11-29",48.09
"1555","2019-12-02",48.75
"1556","2019-12-03",47
"1557","2019-12-04",47.720001
"1558","2019-12-05",46.439999
"1559","2019-12-06",45.799999
"1560","2019-12-09",46.5
"1561","2019-12-10",45.02
"1562","2019-12-11",45.560001
"1563","2019-12-12",46.290001
"1564","2019-12-13",45.360001
"1565","2019-12-16",45.82
"1566","2019-12-17",46.259998
"1567","2019-12-18",47.150002
"1568","2019-12-19",47.990002
"1569","2019-12-20",49.119999
"1570","2019-12-23",48.599998
"1571","2019-12-24",48.25
"1572","2019-12-26",48.939999
"1573","2019-12-27",48.310001
"1574","2019-12-30",49.380001
"1575","2019-12-31",50.450001
"1576","2020-01-02",51.700001
"1577","2020-01-03",52.209999
"1578","2020-01-06",53.68
"1579","2020-01-07",55.630001
"1580","2020-01-08",54.689999
"1581","2020-01-09",55.709999
"1582","2020-01-10",53.07
"1583","2020-01-13",54.360001
"1584","2020-01-14",54.009998
"1585","2020-01-15",52.790001
"1586","2020-01-16",56.650002
"1587","2020-01-17",55.630001
"1588","2020-01-21",56.610001
"1589","2020-01-22",57.200001
"1590","2020-01-23",60.139999
"1591","2020-01-24",60.77
"1592","2020-01-27",61.189999
"1593","2020-01-28",61.900002
"1594","2020-01-29",62.779999
"1595","2020-01-30",63.009998
"1596","2020-01-31",62.110001
"1597","2020-02-03",62.41
"1598","2020-02-04",63.830002
"1599","2020-02-05",64.989998
"1600","2020-02-06",62.209999
"1601","2020-02-07",62.509998
"1602","2020-02-10",62.41
"1603","2020-02-11",62.080002
"1604","2020-02-12",64.669998
"1605","2020-02-13",64.120003
"1606","2020-02-14",65.349998
"1607","2020-02-18",66.57
"1608","2020-02-19",68.269997
"1609","2020-02-20",68.57
"1610","2020-02-21",70.190002
"1611","2020-02-24",68.660004
"1612","2020-02-25",65.349998
"1613","2020-02-26",64.150002
"1614","2020-02-27",56.700001
"1615","2020-02-28",53.529999
"1616","2020-03-02",56.580002
"1617","2020-03-03",55.529999
"1618","2020-03-04",57.040001
"1619","2020-03-05",55.27
"1620","2020-03-06",54.950001
"1621","2020-03-09",47.27
"1622","2020-03-10",46.080002
"1623","2020-03-11",43.439999
"1624","2020-03-12",33.689999
"1625","2020-03-13",40.439999
"1626","2020-03-16",32.32
"1627","2020-03-17",37.540001
"1628","2020-03-18",34.23
"1629","2020-03-19",33.240002
"1630","2020-03-20",29.139999
"1631","2020-03-23",29.15
"1632","2020-03-24",32.700001
"1633","2020-03-25",34.060001
"1634","2020-03-26",35.040001
"1635","2020-03-27",34.540001
"1636","2020-03-30",38.009998
"1637","2020-03-31",41.290001
"1638","2020-04-01",38.310001
"1639","2020-04-02",40
"1640","2020-04-03",37.07
"1641","2020-04-06",41.110001
"1642","2020-04-07",41
"1643","2020-04-08",42.23
"1644","2020-04-09",44.720001
"1645","2020-04-13",43.119999
"1646","2020-04-14",42.41
"1647","2020-04-15",42.259998
"1648","2020-04-16",39.119999
"1649","2020-04-17",44.099998
"1650","2020-04-20",41.580002
"1651","2020-04-21",39.380001
"1652","2020-04-22",39.5
"1653","2020-04-23",39.669998
"1654","2020-04-24",40.16
"1655","2020-04-27",43.220001
"1656","2020-04-28",44.009998
"1657","2020-04-29",47.84
"1658","2020-04-30",46.75
"1659","2020-05-01",44.34
"1660","2020-05-04",44.299999
"1661","2020-05-05",44.700001
"1662","2020-05-06",43.279999
"1663","2020-05-07",44.970001
"1664","2020-05-08",46.540001
"1665","2020-05-11",44.779999
"1666","2020-05-12",40.860001
"1667","2020-05-13",39.389999
"1668","2020-05-14",40.540001
"1669","2020-05-15",40.07
"1670","2020-05-18",43.700001
"1671","2020-05-19",43.73
"1672","2020-05-20",44.25
"1673","2020-05-21",44.799999
"1674","2020-05-22",43.349998
"1675","2020-05-26",47.279999
"1676","2020-05-27",50.34
"1677","2020-05-28",47.959999
"1678","2020-05-29",47.16
"1679","2020-06-01",45.73
"1680","2020-06-02",46.630001
"1681","2020-06-03",49.380001
"1682","2020-06-04",48.950001
"1683","2020-06-05",53.82
"1684","2020-06-08",52.860001
"1685","2020-06-09",50.57
"1686","2020-06-10",49.110001
"1687","2020-06-11",45.330002
"1688","2020-06-12",47.119999
"1689","2020-06-15",48.130001
"1690","2020-06-16",50.41
"1691","2020-06-17",49.209999
"1692","2020-06-18",49.110001
"1693","2020-06-19",47.619999
"1694","2020-06-22",47.189999
"1695","2020-06-23",48.25
"1696","2020-06-24",45.73
"1697","2020-06-25",48.360001
"1698","2020-06-26",47.310001
"1699","2020-06-29",50.400002
"1700","2020-06-30",50.830002
"1701","2020-07-01",49.009998
"1702","2020-07-02",51.02
"1703","2020-07-06",52.59
"1704","2020-07-07",49.610001
"1705","2020-07-08",50.189999
"1706","2020-07-09",48.02
"1707","2020-07-10",49.299999
"1708","2020-07-13",49.450001
"1709","2020-07-14",49.689999
"1710","2020-07-15",54.209999
"1711","2020-07-16",53.549999
"1712","2020-07-17",54.630001
"1713","2020-07-20",54.919998
"1714","2020-07-21",55.310001
"1715","2020-07-22",55.98
"1716","2020-07-23",55.360001
"1717","2020-07-24",54.049999
"1718","2020-07-27",56.25
"1719","2020-07-28",54.810001
"1720","2020-07-29",56.869999
"1721","2020-07-30",57.23
"1722","2020-07-31",56.740002
"1723","2020-08-03",58.189999
"1724","2020-08-04",59.330002
"1725","2020-08-05",60.5
"1726","2020-08-06",63.580002
"1727","2020-08-07",59.759998
"1728","2020-08-10",60.400002
"1729","2020-08-11",60.099998
"1730","2020-08-12",56.240002
"1731","2020-08-13",56.279999
"1732","2020-08-14",55.959999
"1733","2020-08-17",54.139999
"1734","2020-08-18",53.419998
"1735","2020-08-19",53.029999
"1736","2020-08-20",52.509998
"1737","2020-08-21",52.060001
"1738","2020-08-24",52.509998
"1739","2020-08-25",52.279999
"1740","2020-08-26",53.34
"1741","2020-08-27",53.830002
"1742","2020-08-28",53.220001
"1743","2020-08-31",51.77
"1744","2020-09-01",52.09
"1745","2020-09-02",52.040001
"1746","2020-09-03",51.990002
"1747","2020-09-04",52.43
"1748","2020-09-08",50.57
"1749","2020-09-09",50.450001
"1750","2020-09-10",49.400002
"1751","2020-09-11",48.369999
"1752","2020-09-14",50.360001
"1753","2020-09-15",50.59
"1754","2020-09-16",51.639999
"1755","2020-09-17",51.790001
"1756","2020-09-18",51.470001
"1757","2020-09-21",49.450001
"1758","2020-09-22",49.950001
"1759","2020-09-23",49.25
"1760","2020-09-24",50.130001
"1761","2020-09-25",51.07
"1762","2020-09-28",53.009998
"1763","2020-09-29",53.509998
"1764","2020-09-30",52.77
"1765","2020-10-01",52.970001
"1766","2020-10-02",54.82
"1767","2020-10-05",55.73
"1768","2020-10-06",56.459999
"1769","2020-10-07",57.709999
"1770","2020-10-08",59.099998
"1771","2020-10-09",59.419998
"1772","2020-10-12",59.990002
"1773","2020-10-13",60.5
"1774","2020-10-14",60.849998
"1775","2020-10-15",61.299999
"1776","2020-10-16",60
"1777","2020-10-19",59.860001
"1778","2020-10-20",60.279999
"1779","2020-10-21",59.16
"1780","2020-10-22",61.049999
"1781","2020-10-23",60.75
"1782","2020-10-26",58.630001
"1783","2020-10-27",58.09
"1784","2020-10-28",56.52
"1785","2020-10-29",56.75
"1786","2020-10-30",56.080002
"1787","2020-11-02",58.860001
"1788","2020-11-03",60.869999
"1789","2020-11-04",60.07
"1790","2020-11-05",61.790001
"1791","2020-11-06",61.310001
"1792","2020-11-09",61.130001
"1793","2020-11-10",64.730003
"1794","2020-11-11",64.650002
"1795","2020-11-12",69.559998
"1796","2020-11-13",69.599998
"1797","2020-11-16",72.010002
"1798","2020-11-17",73.709999
"1799","2020-11-18",75.980003
"1800","2020-11-19",75.199997
"1801","2020-11-20",73
"1802","2020-11-23",74.169998
"1803","2020-11-24",74.199997
"1804","2020-11-25",73.709999
"1805","2020-11-27",75.050003
