"","date","BFIN"
"235","2007-12-06",16.01
"236","2007-12-07",15.65
"237","2007-12-10",15.96
"238","2007-12-11",15.29
"239","2007-12-12",14.98
"240","2007-12-13",15.59
"241","2007-12-14",15.12
"242","2007-12-17",15.5
"243","2007-12-18",15.99
"244","2007-12-19",15.9
"245","2007-12-20",16.040001
"246","2007-12-21",16.15
"247","2007-12-24",16.42
"248","2007-12-26",16.67
"249","2007-12-27",15.78
"250","2007-12-28",15.56
"251","2007-12-31",15.82
"252","2008-01-02",15.56
"253","2008-01-03",15.44
"254","2008-01-04",14.9
"255","2008-01-07",15.47
"256","2008-01-08",14.93
"257","2008-01-09",15.37
"258","2008-01-10",15.55
"259","2008-01-11",15.06
"260","2008-01-14",15.27
"261","2008-01-15",15.22
"262","2008-01-16",15.65
"263","2008-01-17",15.26
"264","2008-01-18",15.09
"265","2008-01-22",15.4
"266","2008-01-23",15.92
"267","2008-01-24",15.44
"268","2008-01-25",15.49
"269","2008-01-28",15.78
"270","2008-01-29",15.82
"271","2008-01-30",15.59
"272","2008-01-31",16.129999
"273","2008-02-01",16.379999
"274","2008-02-04",16.110001
"275","2008-02-05",15.87
"276","2008-02-06",15.8
"277","2008-02-07",15.88
"278","2008-02-08",15.88
"279","2008-02-11",15.7
"280","2008-02-12",15.49
"281","2008-02-13",16
"282","2008-02-14",15.65
"283","2008-02-15",15.5
"284","2008-02-19",15.46
"285","2008-02-20",15.77
"286","2008-02-21",15.79
"287","2008-02-22",15.01
"288","2008-02-25",15.04
"289","2008-02-26",14.82
"290","2008-02-27",14.91
"291","2008-02-28",14.7
"292","2008-02-29",14.22
"293","2008-03-03",13.98
"294","2008-03-04",14.01
"295","2008-03-05",14.21
"296","2008-03-06",13.88
"297","2008-03-07",14.2
"298","2008-03-10",14.11
"299","2008-03-11",15.2
"300","2008-03-12",14.65
"301","2008-03-13",15.08
"302","2008-03-14",14.78
"303","2008-03-17",14.97
"304","2008-03-18",15.25
"305","2008-03-19",15.1
"306","2008-03-20",15.47
"307","2008-03-24",15.76
"308","2008-03-25",16
"309","2008-03-26",16.01
"310","2008-03-27",15.78
"311","2008-03-28",15.56
"312","2008-03-31",15.91
"313","2008-04-01",16
"314","2008-04-02",15.91
"315","2008-04-03",15.77
"316","2008-04-04",15.98
"317","2008-04-07",15.81
"318","2008-04-08",15.98
"319","2008-04-09",15.85
"320","2008-04-10",15.91
"321","2008-04-11",15.31
"322","2008-04-14",15.4
"323","2008-04-15",15.49
"324","2008-04-16",15.96
"325","2008-04-17",15.8
"326","2008-04-18",15.75
"327","2008-04-21",15.9
"328","2008-04-22",15.33
"329","2008-04-23",15.4
"330","2008-04-24",15.95
"331","2008-04-25",15.92
"332","2008-04-28",15.89
"333","2008-04-29",15.99
"334","2008-04-30",16.040001
"335","2008-05-01",16
"336","2008-05-02",15.87
"337","2008-05-05",15.93
"338","2008-05-06",16.16
"339","2008-05-07",15.19
"340","2008-05-08",15.23
"341","2008-05-09",15.35
"342","2008-05-12",15.44
"343","2008-05-13",15.52
"344","2008-05-14",15.45
"345","2008-05-15",15.6
"346","2008-05-16",15.39
"347","2008-05-19",15.06
"348","2008-05-20",14.96
"349","2008-05-21",14.98
"350","2008-05-22",15.01
"351","2008-05-23",14.81
"352","2008-05-27",15
"353","2008-05-28",14.83
"354","2008-05-29",14.89
"355","2008-05-30",14.89
"356","2008-06-02",14.64
"357","2008-06-03",14.88
"358","2008-06-04",15.08
"359","2008-06-05",15.19
"360","2008-06-06",15.02
"361","2008-06-09",14.97
"362","2008-06-10",15.3
"363","2008-06-11",14.82
"364","2008-06-12",15.02
"365","2008-06-13",15
"366","2008-06-16",15.03
"367","2008-06-17",14.86
"368","2008-06-18",14.72
"369","2008-06-19",14.87
"370","2008-06-20",14.31
"371","2008-06-23",14.01
"372","2008-06-24",13.87
"373","2008-06-25",14.11
"374","2008-06-26",14
"375","2008-06-27",13.83
"376","2008-06-30",13.01
"377","2008-07-01",13.46
"378","2008-07-02",13.38
"379","2008-07-03",13.54
"380","2008-07-07",13.22
"381","2008-07-08",14.24
"382","2008-07-09",13.34
"383","2008-07-10",13.88
"384","2008-07-11",13.86
"385","2008-07-14",13.33
"386","2008-07-15",13.16
"387","2008-07-16",13.96
"388","2008-07-17",14.17
"389","2008-07-18",14.11
"390","2008-07-21",14.03
"391","2008-07-22",14.4
"392","2008-07-23",14.23
"393","2008-07-24",13.94
"394","2008-07-25",14.24
"395","2008-07-28",13.97
"396","2008-07-29",14
"397","2008-07-30",14.17
"398","2008-07-31",14.47
"399","2008-08-01",14.25
"400","2008-08-04",14.01
"401","2008-08-05",14.6
"402","2008-08-06",14.57
"403","2008-08-07",13.88
"404","2008-08-08",14.4
"405","2008-08-11",15.15
"406","2008-08-12",14.98
"407","2008-08-13",15.02
"408","2008-08-14",15.07
"409","2008-08-15",15.16
"410","2008-08-18",15.22
"411","2008-08-19",14.85
"412","2008-08-20",14.73
"413","2008-08-21",14.56
"414","2008-08-22",14.8
"415","2008-08-25",14.5
"416","2008-08-26",14.45
"417","2008-08-27",14.91
"418","2008-08-28",15
"419","2008-08-29",14.92
"420","2008-09-02",14.58
"421","2008-09-03",14.87
"422","2008-09-04",14.91
"423","2008-09-05",15.17
"424","2008-09-08",15.04
"425","2008-09-09",14.59
"426","2008-09-10",14.82
"427","2008-09-11",14.63
"428","2008-09-12",14.63
"429","2008-09-15",14.24
"430","2008-09-16",15.22
"431","2008-09-17",14.25
"432","2008-09-18",14.74
"433","2008-09-19",15
"434","2008-09-22",14.9
"435","2008-09-23",14.9
"436","2008-09-24",14.72
"437","2008-09-25",14.56
"438","2008-09-26",14.74
"439","2008-09-29",13.85
"440","2008-09-30",14.68
"441","2008-10-01",14.41
"442","2008-10-02",14.07
"443","2008-10-03",14.59
"444","2008-10-06",13.88
"445","2008-10-07",13.78
"446","2008-10-08",13.35
"447","2008-10-09",10.62
"448","2008-10-10",11.61
"449","2008-10-13",13.2
"450","2008-10-14",12.6
"451","2008-10-15",11.64
"452","2008-10-16",13.25
"453","2008-10-17",12.75
"454","2008-10-20",12.82
"455","2008-10-21",12.36
"456","2008-10-22",12.17
"457","2008-10-23",12.28
"458","2008-10-24",11.75
"459","2008-10-27",11.09
"460","2008-10-28",11.98
"461","2008-10-29",11.98
"462","2008-10-30",12.23
"463","2008-10-31",12.19
"464","2008-11-03",12.74
"465","2008-11-04",13.04
"466","2008-11-05",12.05
"467","2008-11-06",11.51
"468","2008-11-07",11.41
"469","2008-11-10",10.81
"470","2008-11-11",10.62
"471","2008-11-12",10.51
"472","2008-11-13",10.9
"473","2008-11-14",10.22
"474","2008-11-17",10.39
"475","2008-11-18",10.36
"476","2008-11-19",9.82
"477","2008-11-20",9.43
"478","2008-11-21",9.39
"479","2008-11-24",10.21
"480","2008-11-25",10.39
"481","2008-11-26",10.79
"482","2008-11-28",10.93
"483","2008-12-01",9.15
"484","2008-12-02",9.89
"485","2008-12-03",10.2
"486","2008-12-04",9.95
"487","2008-12-05",10.57
"488","2008-12-08",10.84
"489","2008-12-09",10.49
"490","2008-12-10",10.6
"491","2008-12-11",9.93
"492","2008-12-12",10.66
"493","2008-12-15",10.57
"494","2008-12-16",11.75
"495","2008-12-17",11.31
"496","2008-12-18",11.27
"497","2008-12-19",10.49
"498","2008-12-22",10.42
"499","2008-12-23",10.21
"500","2008-12-24",10.17
"501","2008-12-26",10.25
"502","2008-12-29",9.95
"503","2008-12-30",9.63
"504","2008-12-31",10.19
"505","2009-01-02",10.39
"506","2009-01-05",10.29
"507","2009-01-06",10.5
"508","2009-01-07",10.26
"509","2009-01-08",10.47
"510","2009-01-09",10.05
"511","2009-01-12",10.2
"512","2009-01-13",10.12
"513","2009-01-14",9.93
"514","2009-01-15",10.14
"515","2009-01-16",10.14
"516","2009-01-20",9.39
"517","2009-01-21",9.84
"518","2009-01-22",9.63
"519","2009-01-23",9.59
"520","2009-01-26",9.96
"521","2009-01-27",10.05
"522","2009-01-28",10.24
"523","2009-01-29",9.85
"524","2009-01-30",9.63
"525","2009-02-02",10.39
"526","2009-02-03",10.53
"527","2009-02-04",10.3
"528","2009-02-05",10.28
"529","2009-02-06",10.52
"530","2009-02-09",10.41
"531","2009-02-10",9.79
"532","2009-02-11",9.99
"533","2009-02-12",9.98
"534","2009-02-13",9.77
"535","2009-02-17",9.33
"536","2009-02-18",9.16
"537","2009-02-19",8.95
"538","2009-02-20",8.68
"539","2009-02-23",8.48
"540","2009-02-24",9.12
"541","2009-02-25",8.88
"542","2009-02-26",8.88
"543","2009-02-27",8.66
"544","2009-03-02",8.37
"545","2009-03-03",7.91
"546","2009-03-04",7.95
"547","2009-03-05",7.42
"548","2009-03-06",7.54
"549","2009-03-09",7.52
"550","2009-03-10",7.99
"551","2009-03-11",7.97
"552","2009-03-12",9.17
"553","2009-03-13",9.08
"554","2009-03-16",9.13
"555","2009-03-17",9.75
"556","2009-03-18",10.12
"557","2009-03-19",10.05
"558","2009-03-20",9.65
"559","2009-03-23",10.65
"560","2009-03-24",10.35
"561","2009-03-25",10.75
"562","2009-03-26",11.1
"563","2009-03-27",10.2
"564","2009-03-30",10.02
"565","2009-03-31",9.97
"566","2009-04-01",10.07
"567","2009-04-02",10.65
"568","2009-04-03",10.65
"569","2009-04-06",10.46
"570","2009-04-07",10.18
"571","2009-04-08",10.49
"572","2009-04-09",10.98
"573","2009-04-13",10.94
"574","2009-04-14",10.31
"575","2009-04-15",10.85
"576","2009-04-16",10.86
"577","2009-04-17",10.9
"578","2009-04-20",9.98
"579","2009-04-21",10.5
"580","2009-04-22",10.24
"581","2009-04-23",9.91
"582","2009-04-24",10.51
"583","2009-04-27",10.3
"584","2009-04-28",10.35
"585","2009-04-29",10.99
"586","2009-04-30",10.7
"587","2009-05-01",10.32
"588","2009-05-04",10.56
"589","2009-05-05",10.45
"590","2009-05-06",10.25
"591","2009-05-07",9.77
"592","2009-05-08",10.06
"593","2009-05-11",9.88
"594","2009-05-12",9.32
"595","2009-05-13",8.97
"596","2009-05-14",8.99
"597","2009-05-15",8.79
"598","2009-05-18",8.75
"599","2009-05-19",8.7
"600","2009-05-20",8.68
"601","2009-05-21",8.56
"602","2009-05-22",8.36
"603","2009-05-26",9.03
"604","2009-05-27",8.75
"605","2009-05-28",8.65
"606","2009-05-29",8.96
"607","2009-06-01",9.23
"608","2009-06-02",9.4
"609","2009-06-03",9.17
"610","2009-06-04",9.17
"611","2009-06-05",8.78
"612","2009-06-08",8.9
"613","2009-06-09",8.72
"614","2009-06-10",8.83
"615","2009-06-11",9
"616","2009-06-12",9.15
"617","2009-06-15",8.75
"618","2009-06-16",8.76
"619","2009-06-17",9.02
"620","2009-06-18",8.98
"621","2009-06-19",9.05
"622","2009-06-22",8.64
"623","2009-06-23",8.7
"624","2009-06-24",8.51
"625","2009-06-25",8.69
"626","2009-06-26",9.08
"627","2009-06-29",8.96
"628","2009-06-30",8.86
"629","2009-07-01",9.12
"630","2009-07-02",8.87
"631","2009-07-06",9.15
"632","2009-07-07",9.28
"633","2009-07-08",9.16
"634","2009-07-09",8.86
"635","2009-07-10",9
"636","2009-07-13",9.41
"637","2009-07-14",9.47
"638","2009-07-15",9.62
"639","2009-07-16",9.82
"640","2009-07-17",9.95
"641","2009-07-20",10.07
"642","2009-07-21",9.98
"643","2009-07-22",10.02
"644","2009-07-23",10.32
"645","2009-07-24",10.67
"646","2009-07-27",10.87
"647","2009-07-28",10.95
"648","2009-07-29",10.91
"649","2009-07-30",10.81
"650","2009-07-31",10.65
"651","2009-08-03",10.66
"652","2009-08-04",10.42
"653","2009-08-05",10.23
"654","2009-08-06",9.94
"655","2009-08-07",10.4
"656","2009-08-10",10.38
"657","2009-08-11",10.11
"658","2009-08-12",10.36
"659","2009-08-13",10.17
"660","2009-08-14",9.89
"661","2009-08-17",9.58
"662","2009-08-18",9.8
"663","2009-08-19",9.84
"664","2009-08-20",10.06
"665","2009-08-21",10.2
"666","2009-08-24",10.32
"667","2009-08-25",10.3
"668","2009-08-26",10.25
"669","2009-08-27",10.36
"670","2009-08-28",10.06
"671","2009-08-31",9.81
"672","2009-09-01",9.85
"673","2009-09-02",9.68
"674","2009-09-03",9.84
"675","2009-09-04",9.81
"676","2009-09-08",9.79
"677","2009-09-09",9.91
"678","2009-09-10",9.98
"679","2009-09-11",9.72
"680","2009-09-14",9.83
"681","2009-09-15",9.82
"682","2009-09-16",10.1
"683","2009-09-17",10.06
"684","2009-09-18",10.25
"685","2009-09-21",10.36
"686","2009-09-22",10.4
"687","2009-09-23",10.11
"688","2009-09-24",9.98
"689","2009-09-25",10.05
"690","2009-09-28",10.41
"691","2009-09-29",10.21
"692","2009-09-30",9.6
"693","2009-10-01",9.45
"694","2009-10-02",9.21
"695","2009-10-05",9.15
"696","2009-10-06",9.37
"697","2009-10-07",9.41
"698","2009-10-08",9.32
"699","2009-10-09",9.54
"700","2009-10-12",9.47
"701","2009-10-13",9.53
"702","2009-10-14",9.63
"703","2009-10-15",9.66
"704","2009-10-16",9.45
"705","2009-10-19",9.61
"706","2009-10-20",9.6
"707","2009-10-21",9.53
"708","2009-10-22",9.83
"709","2009-10-23",9.41
"710","2009-10-26",9.32
"711","2009-10-27",9.5
"712","2009-10-28",9.7
"713","2009-10-29",9.56
"714","2009-10-30",9.44
"715","2009-11-02",9.44
"716","2009-11-03",9.47
"717","2009-11-04",9.22
"718","2009-11-05",9.48
"719","2009-11-06",9.41
"720","2009-11-09",9.55
"721","2009-11-10",9.45
"722","2009-11-11",9.52
"723","2009-11-12",9.27
"724","2009-11-13",9.35
"725","2009-11-16",9.51
"726","2009-11-17",9.57
"727","2009-11-18",9.55
"728","2009-11-19",9.33
"729","2009-11-20",9.22
"730","2009-11-23",9.55
"731","2009-11-24",9.51
"732","2009-11-25",9.35
"733","2009-11-27",9.21
"734","2009-11-30",9.39
"735","2009-12-01",9.75
"736","2009-12-02",9.83
"737","2009-12-03",9.67
"738","2009-12-04",10.03
"739","2009-12-07",10.03
"740","2009-12-08",9.9
"741","2009-12-09",10.02
"742","2009-12-10",9.96
"743","2009-12-11",10.03
"744","2009-12-14",10.11
"745","2009-12-15",10.17
"746","2009-12-16",9.96
"747","2009-12-17",9.92
"748","2009-12-18",10.12
"749","2009-12-21",10
"750","2009-12-22",10
"751","2009-12-23",9.97
"752","2009-12-24",9.93
"753","2009-12-28",10.12
"754","2009-12-29",10.05
"755","2009-12-30",10
"756","2009-12-31",9.9
"757","2010-01-04",10.08
"758","2010-01-05",9.95
"759","2010-01-06",9.79
"760","2010-01-07",9.98
"761","2010-01-08",10.03
"762","2010-01-11",9.92
"763","2010-01-12",10
"764","2010-01-13",10.01
"765","2010-01-14",10
"766","2010-01-15",10
"767","2010-01-19",10.01
"768","2010-01-20",9.98
"769","2010-01-21",9.61
"770","2010-01-22",9.64
"771","2010-01-25",9.64
"772","2010-01-26",9.54
"773","2010-01-27",9.68
"774","2010-01-28",9.41
"775","2010-01-29",9.55
"776","2010-02-01",9.56
"777","2010-02-02",9.56
"778","2010-02-03",9.65
"779","2010-02-04",9.4
"780","2010-02-05",9.68
"781","2010-02-08",9.63
"782","2010-02-09",9.8
"783","2010-02-10",9.7
"784","2010-02-11",10.04
"785","2010-02-12",10.05
"786","2010-02-16",10
"787","2010-02-17",9.99
"788","2010-02-18",9.98
"789","2010-02-19",9.89
"790","2010-02-22",10.01
"791","2010-02-23",9.81
"792","2010-02-24",9.87
"793","2010-02-25",9.78
"794","2010-02-26",9.6
"795","2010-03-01",9.41
"796","2010-03-02",9.68
"797","2010-03-03",9.61
"798","2010-03-04",9.67
"799","2010-03-05",9.94
"800","2010-03-08",9.88
"801","2010-03-09",9.58
"802","2010-03-10",9.77
"803","2010-03-11",9.6
"804","2010-03-12",9.54
"805","2010-03-15",9.46
"806","2010-03-16",9.36
"807","2010-03-17",9.4
"808","2010-03-18",9.24
"809","2010-03-19",9.39
"810","2010-03-22",9.44
"811","2010-03-23",9.6
"812","2010-03-24",9.48
"813","2010-03-25",9.3
"814","2010-03-26",9.36
"815","2010-03-29",9.31
"816","2010-03-30",9.3
"817","2010-03-31",9.17
"818","2010-04-01",9.14
"819","2010-04-05",9.36
"820","2010-04-06",9.48
"821","2010-04-07",9.56
"822","2010-04-08",9.2
"823","2010-04-09",9.08
"824","2010-04-12",9.04
"825","2010-04-13",9.28
"826","2010-04-14",9.4
"827","2010-04-15",9.55
"828","2010-04-16",9.59
"829","2010-04-19",9.45
"830","2010-04-20",9.48
"831","2010-04-21",9.46
"832","2010-04-22",9.66
"833","2010-04-23",9.69
"834","2010-04-26",9.76
"835","2010-04-27",9.62
"836","2010-04-28",9.53
"837","2010-04-29",9.96
"838","2010-04-30",9.66
"839","2010-05-03",9.88
"840","2010-05-04",9.54
"841","2010-05-05",9.27
"842","2010-05-06",8.88
"843","2010-05-07",8.94
"844","2010-05-10",9.34
"845","2010-05-11",9.34
"846","2010-05-12",9.54
"847","2010-05-13",9.33
"848","2010-05-14",9.21
"849","2010-05-17",9.21
"850","2010-05-18",8.94
"851","2010-05-19",9
"852","2010-05-20",8.83
"853","2010-05-21",8.73
"854","2010-05-24",8.51
"855","2010-05-25",8.57
"856","2010-05-26",8.49
"857","2010-05-27",8.77
"858","2010-05-28",8.53
"859","2010-06-01",8.4
"860","2010-06-02",9.05
"861","2010-06-03",9.06
"862","2010-06-04",8.51
"863","2010-06-07",8.57
"864","2010-06-08",8.66
"865","2010-06-09",8.68
"866","2010-06-10",8.91
"867","2010-06-11",8.94
"868","2010-06-14",8.7
"869","2010-06-15",9.16
"870","2010-06-16",9.03
"871","2010-06-17",9.09
"872","2010-06-18",9.1
"873","2010-06-21",8.82
"874","2010-06-22",8.71
"875","2010-06-23",8.66
"876","2010-06-24",8.49
"877","2010-06-25",8.64
"878","2010-06-28",8.46
"879","2010-06-29",8.35
"880","2010-06-30",8.31
"881","2010-07-01",8.36
"882","2010-07-02",8.18
"883","2010-07-06",8.19
"884","2010-07-07",8.41
"885","2010-07-08",8.4
"886","2010-07-09",8.48
"887","2010-07-12",8.3
"888","2010-07-13",8.67
"889","2010-07-14",8.71
"890","2010-07-15",8.68
"891","2010-07-16",8.67
"892","2010-07-19",8.76
"893","2010-07-20",8.96
"894","2010-07-21",8.63
"895","2010-07-22",8.95
"896","2010-07-23",8.98
"897","2010-07-26",9.19
"898","2010-07-27",8.8
"899","2010-07-28",8.82
"900","2010-07-29",8.79
"901","2010-07-30",8.88
"902","2010-08-02",9
"903","2010-08-03",8.79
"904","2010-08-04",9.01
"905","2010-08-05",9
"906","2010-08-06",9.08
"907","2010-08-09",8.96
"908","2010-08-10",8.95
"909","2010-08-11",8.66
"910","2010-08-12",8.72
"911","2010-08-13",8.7
"912","2010-08-16",8.7
"913","2010-08-17",8.73
"914","2010-08-18",8.61
"915","2010-08-19",8.63
"916","2010-08-20",8.67
"917","2010-08-23",8.64
"918","2010-08-24",8.69
"919","2010-08-25",8.74
"920","2010-08-26",8.8
"921","2010-08-27",8.96
"922","2010-08-30",8.8
"923","2010-08-31",9
"924","2010-09-01",9.15
"925","2010-09-02",9.06
"926","2010-09-03",9.25
"927","2010-09-07",9.12
"928","2010-09-08",9.08
"929","2010-09-09",9.11
"930","2010-09-10",9.02
"931","2010-09-13",9.21
"932","2010-09-14",9.11
"933","2010-09-15",9.11
"934","2010-09-16",9.06
"935","2010-09-17",9.13
"936","2010-09-20",9.32
"937","2010-09-21",9.22
"938","2010-09-22",9.04
"939","2010-09-23",8.96
"940","2010-09-24",9.2
"941","2010-09-27",9.15
"942","2010-09-28",9.29
"943","2010-09-29",9.3
"944","2010-09-30",9.17
"945","2010-10-01",9.38
"946","2010-10-04",9.22
"947","2010-10-05",9.55
"948","2010-10-06",9.59
"949","2010-10-07",9.51
"950","2010-10-08",9.6
"951","2010-10-11",9.61
"952","2010-10-12",9.52
"953","2010-10-13",9.67
"954","2010-10-14",9.62
"955","2010-10-15",9.61
"956","2010-10-18",9.9
"957","2010-10-19",9.57
"958","2010-10-20",9.68
"959","2010-10-21",9.44
"960","2010-10-22",9.55
"961","2010-10-25",9.4
"962","2010-10-26",9.35
"963","2010-10-27",9.31
"964","2010-10-28",9.17
"965","2010-10-29",9.15
"966","2010-11-01",9.34
"967","2010-11-02",9.4
"968","2010-11-03",9.39
"969","2010-11-04",9.74
"970","2010-11-05",9.85
"971","2010-11-08",9.52
"972","2010-11-09",9.52
"973","2010-11-10",9.65
"974","2010-11-11",9.47
"975","2010-11-12",9.36
"976","2010-11-15",9.37
"977","2010-11-16",9.25
"978","2010-11-17",9.27
"979","2010-11-18",9.43
"980","2010-11-19",9.38
"981","2010-11-22",9.42
"982","2010-11-23",9.39
"983","2010-11-24",9.49
"984","2010-11-26",9.49
"985","2010-11-29",9.48
"986","2010-11-30",9.33
"987","2010-12-01",9.4
"988","2010-12-02",9.4
"989","2010-12-03",9.44
"990","2010-12-06",9.45
"991","2010-12-07",9.6
"992","2010-12-08",9.53
"993","2010-12-09",9.57
"994","2010-12-10",9.59
"995","2010-12-13",9.47
"996","2010-12-14",9.57
"997","2010-12-15",9.54
