"","date","XELA"
"324","2015-02-02",NA
"325","2015-02-03",NA
"326","2015-02-04",NA
"327","2015-02-05",NA
"328","2015-02-06",NA
"329","2015-02-09",NA
"330","2015-02-10",NA
"331","2015-02-11",NA
"332","2015-02-12",NA
"333","2015-02-13",NA
"334","2015-02-17",NA
"335","2015-02-18",NA
"336","2015-02-19",NA
"337","2015-02-20",NA
"338","2015-02-23",NA
"339","2015-02-24",NA
"340","2015-02-25",NA
"341","2015-02-26",NA
"342","2015-02-27",NA
"343","2015-03-02",NA
"344","2015-03-03",NA
"345","2015-03-04",NA
"346","2015-03-05",NA
"347","2015-03-06",NA
"348","2015-03-09",NA
"349","2015-03-10",NA
"350","2015-03-11",NA
"351","2015-03-12",NA
"352","2015-03-13",NA
"353","2015-03-16",NA
"354","2015-03-17",NA
"355","2015-03-18",NA
"356","2015-03-19",NA
"357","2015-03-20",NA
"358","2015-03-23",NA
"359","2015-03-24",NA
"360","2015-03-25",NA
"361","2015-03-26",NA
"362","2015-03-27",9.8
"363","2015-03-30",9.8
"364","2015-03-31",9.8
"365","2015-04-01",9.8
"366","2015-04-02",9.81
"367","2015-04-06",9.81
"368","2015-04-07",9.81
"369","2015-04-08",9.81
"370","2015-04-09",9.81
"371","2015-04-10",9.82
"372","2015-04-13",9.82
"373","2015-04-14",9.82
"374","2015-04-15",9.82
"375","2015-04-16",9.82
"376","2015-04-17",9.82
"377","2015-04-20",9.82
"378","2015-04-21",9.85
"379","2015-04-22",9.9
"380","2015-04-23",9.9
"381","2015-04-24",9.9
"382","2015-04-27",9.8
"383","2015-04-28",9.8
"384","2015-04-29",9.8
"385","2015-04-30",9.8
"386","2015-05-01",9.82
"387","2015-05-04",9.83
"388","2015-05-05",9.81
"389","2015-05-06",9.83
"390","2015-05-07",9.81
"391","2015-05-08",9.81
"392","2015-05-11",9.81
"393","2015-05-12",9.81
"394","2015-05-13",9.81
"395","2015-05-14",9.81
"396","2015-05-15",9.81
"397","2015-05-18",9.78
"398","2015-05-19",9.78
"399","2015-05-20",9.78
"400","2015-05-21",9.81
"401","2015-05-22",9.81
"402","2015-05-26",9.81
"403","2015-05-27",9.81
"404","2015-05-28",9.81
"405","2015-05-29",9.81
"406","2015-06-01",9.81
"407","2015-06-02",9.81
"408","2015-06-03",9.81
"409","2015-06-04",9.87
"410","2015-06-05",9.87
"411","2015-06-08",9.87
"412","2015-06-09",9.87
"413","2015-06-10",9.87
"414","2015-06-11",9.85
"415","2015-06-12",9.84
"416","2015-06-15",9.84
"417","2015-06-16",9.9
"418","2015-06-17",9.9
"419","2015-06-18",9.9
"420","2015-06-19",9.85
"421","2015-06-22",9.85
"422","2015-06-23",9.85
"423","2015-06-24",9.94
"424","2015-06-25",9.94
"425","2015-06-26",9.94
"426","2015-06-29",9.94
"427","2015-06-30",9.94
"428","2015-07-01",9.94
"429","2015-07-02",9.94
"430","2015-07-06",9.94
"431","2015-07-07",9.94
"432","2015-07-08",9.86
"433","2015-07-09",9.86
"434","2015-07-10",9.86
"435","2015-07-13",9.85
"436","2015-07-14",9.9
"437","2015-07-15",9.85
"438","2015-07-16",9.85
"439","2015-07-17",9.84
"440","2015-07-20",9.85
"441","2015-07-21",9.85
"442","2015-07-22",9.85
"443","2015-07-23",9.85
"444","2015-07-24",9.85
"445","2015-07-27",9.85
"446","2015-07-28",9.85
"447","2015-07-29",9.85
"448","2015-07-30",9.87
"449","2015-07-31",9.87
"450","2015-08-03",9.87
"451","2015-08-04",9.87
"452","2015-08-05",9.87
"453","2015-08-06",9.87
"454","2015-08-07",9.87
"455","2015-08-10",9.87
"456","2015-08-11",9.87
"457","2015-08-12",9.87
"458","2015-08-13",9.87
"459","2015-08-14",9.87
"460","2015-08-17",9.87
"461","2015-08-18",9.87
"462","2015-08-19",9.9
"463","2015-08-20",9.92
"464","2015-08-21",9.92
"465","2015-08-24",9.92
"466","2015-08-25",9.92
"467","2015-08-26",9.92
"468","2015-08-27",9.92
"469","2015-08-28",9.91
"470","2015-08-31",9.91
"471","2015-09-01",9.91
"472","2015-09-02",9.91
"473","2015-09-03",9.91
"474","2015-09-04",9.91
"475","2015-09-08",9.91
"476","2015-09-09",9.91
"477","2015-09-10",9.91
"478","2015-09-11",9.91
"479","2015-09-14",9.91
"480","2015-09-15",9.91
"481","2015-09-16",9.91
"482","2015-09-17",9.91
"483","2015-09-18",9.91
"484","2015-09-21",9.91
"485","2015-09-22",9.91
"486","2015-09-23",9.91
"487","2015-09-24",9.91
"488","2015-09-25",9.91
"489","2015-09-28",9.91
"490","2015-09-29",9.91
"491","2015-09-30",9.91
"492","2015-10-01",9.91
"493","2015-10-02",9.91
"494","2015-10-05",9.91
"495","2015-10-06",9.91
"496","2015-10-07",9.91
"497","2015-10-08",9.91
"498","2015-10-09",9.91
"499","2015-10-12",9.91
"500","2015-10-13",9.91
"501","2015-10-14",9.91
"502","2015-10-15",9.91
"503","2015-10-16",9.91
"504","2015-10-19",9.92
"505","2015-10-20",9.92
"506","2015-10-21",9.92
"507","2015-10-22",9.92
"508","2015-10-23",9.92
"509","2015-10-26",9.92
"510","2015-10-27",9.92
"511","2015-10-28",9.95
"512","2015-10-29",9.7
"513","2015-10-30",9.79
"514","2015-11-02",9.8
"515","2015-11-03",9.8
"516","2015-11-04",9.8
"517","2015-11-05",9.8
"518","2015-11-06",9.78
"519","2015-11-09",9.8
"520","2015-11-10",9.8
"521","2015-11-11",9.8
"522","2015-11-12",9.8
"523","2015-11-13",9.79
"524","2015-11-16",9.79
"525","2015-11-17",9.79
"526","2015-11-18",9.8
"527","2015-11-19",9.65
"528","2015-11-20",9.65
"529","2015-11-23",9.65
"530","2015-11-24",9.8
"531","2015-11-25",9.8
"532","2015-11-27",9.8
"533","2015-11-30",9.8
"534","2015-12-01",9.7499
"535","2015-12-02",9.65
"536","2015-12-03",9.65
"537","2015-12-04",9.665
"538","2015-12-07",9.665
"539","2015-12-08",9.665
"540","2015-12-09",9.665
"541","2015-12-10",9.665
"542","2015-12-11",9.665
"543","2015-12-14",9.665
"544","2015-12-15",9.665
"545","2015-12-16",9.665
"546","2015-12-17",9.665
"547","2015-12-18",9.68
"548","2015-12-21",9.6499
"549","2015-12-22",9.6515
"550","2015-12-23",9.89
"551","2015-12-24",9.89
"552","2015-12-28",9.89
"553","2015-12-29",9.76
"554","2015-12-30",9.765
"555","2015-12-31",9.7
"556","2016-01-04",9.7
"557","2016-01-05",9.7
"558","2016-01-06",9.7
"559","2016-01-07",9.66
"560","2016-01-08",9.66
"561","2016-01-11",9.66
"562","2016-01-12",9.66
"563","2016-01-13",9.66
"564","2016-01-14",9.66
"565","2016-01-15",9.66
"566","2016-01-19",9.66
"567","2016-01-20",9.66
"568","2016-01-21",9.66
"569","2016-01-22",9.66
"570","2016-01-25",9.66
"571","2016-01-26",9.66
"572","2016-01-27",9.7
"573","2016-01-28",9.7
"574","2016-01-29",9.85
"575","2016-02-01",9.85
"576","2016-02-02",9.85
"577","2016-02-03",9.85
"578","2016-02-04",9.85
"579","2016-02-05",9.85
"580","2016-02-08",9.8
"581","2016-02-09",9.66
"582","2016-02-10",9.66
"583","2016-02-11",9.7
"584","2016-02-12",9.85
"585","2016-02-16",9.85
"586","2016-02-17",9.85
"587","2016-02-18",9.85
"588","2016-02-19",9.85
"589","2016-02-22",9.85
"590","2016-02-23",9.85
"591","2016-02-24",9.85
"592","2016-02-25",9.85
"593","2016-02-26",9.85
"594","2016-02-29",9.85
"595","2016-03-01",9.85
"596","2016-03-02",9.85
"597","2016-03-03",9.85
"598","2016-03-04",9.85
"599","2016-03-07",9.85
"600","2016-03-08",9.85
"601","2016-03-09",9.7501
"602","2016-03-10",9.7501
"603","2016-03-11",9.8
"604","2016-03-14",9.8
"605","2016-03-15",9.8
"606","2016-03-16",9.8
"607","2016-03-17",9.8
"608","2016-03-18",9.73
"609","2016-03-21",9.75
"610","2016-03-22",9.75
"611","2016-03-23",9.75
"612","2016-03-24",9.76
"613","2016-03-28",9.76
"614","2016-03-29",9.76
"615","2016-03-30",9.85
"616","2016-03-31",9.78
"617","2016-04-01",9.78
"618","2016-04-04",9.78
"619","2016-04-05",9.78
"620","2016-04-06",9.78
"621","2016-04-07",9.78
"622","2016-04-08",9.85
"623","2016-04-11",9.85
"624","2016-04-12",9.85
"625","2016-04-13",9.78
"626","2016-04-14",9.78
"627","2016-04-15",9.78
"628","2016-04-18",9.78
"629","2016-04-19",9.78
"630","2016-04-20",9.78
"631","2016-04-21",9.75
"632","2016-04-22",9.75
"633","2016-04-25",9.75
"634","2016-04-26",9.75
"635","2016-04-27",9.75
"636","2016-04-28",9.75
"637","2016-04-29",9.75
"638","2016-05-02",9.75
"639","2016-05-03",9.75
"640","2016-05-04",9.75
"641","2016-05-05",9.75
"642","2016-05-06",9.75
"643","2016-05-09",9.75
"644","2016-05-10",9.75
"645","2016-05-11",9.75
"646","2016-05-12",9.75
"647","2016-05-13",9.8
"648","2016-05-16",9.85
"649","2016-05-17",9.81
"650","2016-05-18",9.81
"651","2016-05-19",9.81
"652","2016-05-20",9.81
"653","2016-05-23",9.81
"654","2016-05-24",9.83
"655","2016-05-25",9.83
"656","2016-05-26",9.83
"657","2016-05-27",9.83
"658","2016-05-31",9.83
"659","2016-06-01",9.83
"660","2016-06-02",9.83
"661","2016-06-03",9.83
"662","2016-06-06",9.82
"663","2016-06-07",9.8499
"664","2016-06-08",9.84
"665","2016-06-09",9.86
"666","2016-06-10",9.85
"667","2016-06-13",9.9
"668","2016-06-14",9.85
"669","2016-06-15",9.85
"670","2016-06-16",9.87
"671","2016-06-17",9.88
"672","2016-06-20",9.88
"673","2016-06-21",9.88
"674","2016-06-22",9.88
"675","2016-06-23",9.85
"676","2016-06-24",9.89
"677","2016-06-27",9.89
"678","2016-06-28",9.86
"679","2016-06-29",9.85
"680","2016-06-30",9.89
"681","2016-07-01",9.85
"682","2016-07-05",9.85
"683","2016-07-06",9.88
"684","2016-07-07",9.88
"685","2016-07-08",9.92
"686","2016-07-11",9.89
"687","2016-07-12",9.89
"688","2016-07-13",9.86
"689","2016-07-14",9.86
"690","2016-07-15",9.88
"691","2016-07-18",9.88
"692","2016-07-19",9.88
"693","2016-07-20",9.88
"694","2016-07-21",9.88
"695","2016-07-22",9.86
"696","2016-07-25",9.89
"697","2016-07-26",9.89
"698","2016-07-27",9.89
"699","2016-07-28",9.88
"700","2016-07-29",9.89
"701","2016-08-01",9.86
"702","2016-08-02",9.86
"703","2016-08-03",9.86
"704","2016-08-04",9.86
"705","2016-08-05",9.85
"706","2016-08-08",9.9
"707","2016-08-09",9.89
"708","2016-08-10",9.89
"709","2016-08-11",9.86
"710","2016-08-12",9.89
"711","2016-08-15",9.9
"712","2016-08-16",9.89
"713","2016-08-17",9.89
"714","2016-08-18",9.89
"715","2016-08-19",9.86
"716","2016-08-22",9.88
"717","2016-08-23",9.88
"718","2016-08-24",9.95
"719","2016-08-25",9.95
"720","2016-08-26",9.92
"721","2016-08-29",9.89
"722","2016-08-30",9.88
"723","2016-08-31",9.9099
"724","2016-09-01",9.9
"725","2016-09-02",9.9
"726","2016-09-06",9.9
"727","2016-09-07",9.9
"728","2016-09-08",9.9
"729","2016-09-09",9.9
"730","2016-09-12",9.9
"731","2016-09-13",9.9
"732","2016-09-14",9.9
"733","2016-09-15",9.9
"734","2016-09-16",9.9
"735","2016-09-19",9.9
"736","2016-09-20",9.8601
"737","2016-09-21",9.97
"738","2016-09-22",9.97
"739","2016-09-23",9.97
"740","2016-09-26",9.93
"741","2016-09-27",9.9
"742","2016-09-28",9.9199
"743","2016-09-29",9.9199
"744","2016-09-30",9.9099
"745","2016-10-03",9.93
"746","2016-10-04",9.93
"747","2016-10-05",9.92
"748","2016-10-06",9.92
"749","2016-10-07",9.92
"750","2016-10-10",9.92
"751","2016-10-11",9.9003
"752","2016-10-12",9.9003
"753","2016-10-13",9.9003
"754","2016-10-14",9.9003
"755","2016-10-17",9.9108
"756","2016-10-18",9.9101
"757","2016-10-19",9.9101
"758","2016-10-20",9.9101
"759","2016-10-21",9.91
"760","2016-10-24",9.91
"761","2016-10-25",9.91
"762","2016-10-26",9.9399
"763","2016-10-27",9.9399
"764","2016-10-28",9.91
"765","2016-10-31",9.91
"766","2016-11-01",9.91
"767","2016-11-02",9.91
"768","2016-11-03",9.95
"769","2016-11-04",9.95
"770","2016-11-07",9.95
"771","2016-11-08",9.95
"772","2016-11-09",9.95
"773","2016-11-10",9.95
"774","2016-11-11",9.95
"775","2016-11-14",9.95
"776","2016-11-15",9.9499
"777","2016-11-16",9.95
"778","2016-11-17",9.95
"779","2016-11-18",9.9499
"780","2016-11-21",9.9499
"781","2016-11-22",9.9499
"782","2016-11-23",9.95
"783","2016-11-25",9.95
"784","2016-11-28",9.95
"785","2016-11-29",9.95
"786","2016-11-30",9.95
"787","2016-12-01",9.95
"788","2016-12-02",9.95
"789","2016-12-05",9.9301
"790","2016-12-06",9.9301
"791","2016-12-07",9.9301
"792","2016-12-08",9.9301
"793","2016-12-09",9.9301
"794","2016-12-12",9.9301
"795","2016-12-13",9.9301
"796","2016-12-14",9.9302
"797","2016-12-15",9.9302
"798","2016-12-16",9.93
"799","2016-12-19",9.93
"800","2016-12-20",9.95
"801","2016-12-21",9.95
"802","2016-12-22",9.935
"803","2016-12-23",9.93
"804","2016-12-27",9.95
"805","2016-12-28",9.93
"806","2016-12-29",9.95
"807","2016-12-30",9.95
"808","2017-01-03",9.9301
"809","2017-01-04",9.98
"810","2017-01-05",9.93
"811","2017-01-06",9.93
"812","2017-01-09",9.93
"813","2017-01-10",9.93
"814","2017-01-11",9.97
"815","2017-01-12",9.97
"816","2017-01-13",9.95
"817","2017-01-17",10.02
"818","2017-01-18",10.04
"819","2017-01-19",10.04
"820","2017-01-20",10.04
"821","2017-01-23",10.04
"822","2017-01-24",10.04
"823","2017-01-25",10.05
"824","2017-01-26",10.03
"825","2017-01-27",10.03
"826","2017-01-30",10.03
"827","2017-01-31",10.03
"828","2017-02-01",10.02
"829","2017-02-02",10
"830","2017-02-03",10.05
"831","2017-02-06",10.05
"832","2017-02-07",10.05
"833","2017-02-08",10.02
"834","2017-02-09",10.02
"835","2017-02-10",10.02
"836","2017-02-13",10.05
"837","2017-02-14",10.05
"838","2017-02-15",10.05
"839","2017-02-16",10.05
"840","2017-02-17",10.05
"841","2017-02-21",10.05
"842","2017-02-22",10.09
"843","2017-02-23",10.05
"844","2017-02-24",10.1
"845","2017-02-27",10.09
"846","2017-02-28",10.08
"847","2017-03-01",10.04
"848","2017-03-02",10.05
"849","2017-03-03",10.05
"850","2017-03-06",10.05
"851","2017-03-07",10.05
"852","2017-03-08",10.03
"853","2017-03-09",9.99
"854","2017-03-10",9.98
"855","2017-03-13",9.98
"856","2017-03-14",10.03
"857","2017-03-15",10
"858","2017-03-16",10
"859","2017-03-17",10.02
"860","2017-03-20",10.02
"861","2017-03-21",9.97
"862","2017-03-22",9.97
"863","2017-03-23",9.97
"864","2017-03-24",9.97
"865","2017-03-27",9.96
"866","2017-03-28",9.97
"867","2017-03-29",9.97
"868","2017-03-30",10
"869","2017-03-31",9.97
"870","2017-04-03",9.96
"871","2017-04-04",9.96
"872","2017-04-05",9.95
"873","2017-04-06",9.97
"874","2017-04-07",9.97
"875","2017-04-10",9.97
"876","2017-04-11",9.9699
"877","2017-04-12",10.01
"878","2017-04-13",9.97
"879","2017-04-17",9.97
"880","2017-04-18",9.97
"881","2017-04-19",9.97
"882","2017-04-20",9.97
"883","2017-04-21",9.97
"884","2017-04-24",9.97
"885","2017-04-25",9.97
"886","2017-04-26",9.97
"887","2017-04-27",9.95
"888","2017-04-28",10
"889","2017-05-01",9.97
"890","2017-05-02",9.96
"891","2017-05-03",9.96
"892","2017-05-04",9.96
"893","2017-05-05",9.96
"894","2017-05-08",9.96
"895","2017-05-09",9.96
"896","2017-05-10",9.9601
"897","2017-05-11",9.9828
"898","2017-05-12",9.96
"899","2017-05-15",9.96
"900","2017-05-16",9.96
"901","2017-05-17",9.96
"902","2017-05-18",9.97
"903","2017-05-19",9.97
"904","2017-05-22",9.97
"905","2017-05-23",9.95
"906","2017-05-24",9.95
"907","2017-05-25",9.95
"908","2017-05-26",9.95
"909","2017-05-30",9.95
"910","2017-05-31",9.97
"911","2017-06-01",9.97
"912","2017-06-02",9.97
"913","2017-06-05",9.97
"914","2017-06-06",9.97
"915","2017-06-07",9.99
"916","2017-06-08",9.99
"917","2017-06-09",9.9596
"918","2017-06-12",9.9596
"919","2017-06-13",9.95
"920","2017-06-14",9.95
"921","2017-06-15",9.95
"922","2017-06-16",9.99
"923","2017-06-19",9.98
"924","2017-06-20",9.96
"925","2017-06-21",9.99
"926","2017-06-22",9.9608
"927","2017-06-23",9.9608
"928","2017-06-26",9.96
"929","2017-06-27",10
"930","2017-06-28",10
"931","2017-06-29",7.66
"932","2017-06-30",9.92
"933","2017-07-03",9.99
"934","2017-07-05",8.53
"935","2017-07-06",8.26
"936","2017-07-07",8.48
"937","2017-07-10",8.8
"938","2017-07-11",8.9136
"939","2017-07-12",8.61
"940","2017-07-13",8.94
"941","2017-07-14",8.3
"942","2017-07-17",8.1
"943","2017-07-18",7.745
"944","2017-07-19",6.975
"945","2017-07-20",6.5
"946","2017-07-21",6.7
"947","2017-07-24",6.7
"948","2017-07-25",7.1203
"949","2017-07-26",7.14
"950","2017-07-27",7.1
"951","2017-07-28",6.9
"952","2017-07-31",6.89
"953","2017-08-01",6.83
"954","2017-08-02",6.84
"955","2017-08-03",6.6008
"956","2017-08-04",6.38
"957","2017-08-07",6.5875
"958","2017-08-08",6.37
"959","2017-08-09",6.98
"960","2017-08-10",6.5
"961","2017-08-11",5.47
"962","2017-08-14",6.1
"963","2017-08-15",5.68
"964","2017-08-16",5.85
"965","2017-08-17",6.08
"966","2017-08-18",6.08
"967","2017-08-21",6
"968","2017-08-22",5.89
"969","2017-08-23",5.81
"970","2017-08-24",5.84
"971","2017-08-25",6.11
"972","2017-08-28",5.94
"973","2017-08-29",5.79
"974","2017-08-30",5.9
"975","2017-08-31",5.53
"976","2017-09-01",5.8
"977","2017-09-05",5.765
"978","2017-09-06",5.7
"979","2017-09-07",5.95
"980","2017-09-08",5.7
"981","2017-09-11",5.69
"982","2017-09-12",5.8
"983","2017-09-13",5.6
"984","2017-09-14",5.69
"985","2017-09-15",5.59
"986","2017-09-18",5.05
"987","2017-09-19",5.13
"988","2017-09-20",5.15
"989","2017-09-21",5.51
"990","2017-09-22",5.29
"991","2017-09-25",5.07
"992","2017-09-26",5.11
"993","2017-09-27",4.81
"994","2017-09-28",4.84
"995","2017-09-29",4.9
"996","2017-10-02",4.8
"997","2017-10-03",4.63
"998","2017-10-04",4.78
"999","2017-10-05",4.64
"1000","2017-10-06",4.86
"1001","2017-10-09",4.9
"1002","2017-10-10",4.72
"1003","2017-10-11",5.25
"1004","2017-10-12",5.29
"1005","2017-10-13",5.29
"1006","2017-10-16",5.74
"1007","2017-10-17",5.49
"1008","2017-10-18",5.21
"1009","2017-10-19",5.32
