"","date","CBTX"
"109","2018-04-17",29.15
"110","2018-04-18",29.26
"111","2018-04-19",29.35
"112","2018-04-20",29.620001
"113","2018-04-23",29.219999
"114","2018-04-24",29.26
"115","2018-04-25",29.26
"116","2018-04-26",29.07
"117","2018-04-27",28.74
"118","2018-04-30",29
"119","2018-05-01",28.99
"120","2018-05-02",29.1
"121","2018-05-03",29.09
"122","2018-05-04",28.99
"123","2018-05-07",28.58
"124","2018-05-08",29.1
"125","2018-05-09",28.98
"126","2018-05-10",29
"127","2018-05-11",29.35
"128","2018-05-14",29.440001
"129","2018-05-15",29.299999
"130","2018-05-16",29.719999
"131","2018-05-17",30
"132","2018-05-18",29.91
"133","2018-05-21",30.07
"134","2018-05-22",29.950001
"135","2018-05-23",29.99
"136","2018-05-24",30.07
"137","2018-05-25",29.83
"138","2018-05-29",29.139999
"139","2018-05-30",29.790001
"140","2018-05-31",29.610001
"141","2018-06-01",30.040001
"142","2018-06-04",30.690001
"143","2018-06-05",30.620001
"144","2018-06-06",31
"145","2018-06-07",31.9
"146","2018-06-08",32.110001
"147","2018-06-11",32.639999
"148","2018-06-12",32.959999
"149","2018-06-13",32.75
"150","2018-06-14",32.389999
"151","2018-06-15",32.91
"152","2018-06-18",33.400002
"153","2018-06-19",34.299999
"154","2018-06-20",34.450001
"155","2018-06-21",33.990002
"156","2018-06-22",34.040001
"157","2018-06-25",34.16
"158","2018-06-26",33.82
"159","2018-06-27",32.950001
"160","2018-06-28",33.549999
"161","2018-06-29",33.049999
"162","2018-07-02",33.490002
"163","2018-07-03",34.080002
"164","2018-07-05",34.59
"165","2018-07-06",34.450001
"166","2018-07-09",34.849998
"167","2018-07-10",34.34
"168","2018-07-11",34.279999
"169","2018-07-12",33.939999
"170","2018-07-13",33.330002
"171","2018-07-16",33.689999
"172","2018-07-17",33.369999
"173","2018-07-18",33.18
"174","2018-07-19",33.369999
"175","2018-07-20",33.450001
"176","2018-07-23",33.790001
"177","2018-07-24",33.869999
"178","2018-07-25",33.59
"179","2018-07-26",34.040001
"180","2018-07-27",36.18
"181","2018-07-30",36.799999
"182","2018-07-31",37.380001
"183","2018-08-01",37.650002
"184","2018-08-02",37.880001
"185","2018-08-03",37.580002
"186","2018-08-06",37.98
"187","2018-08-07",37.799999
"188","2018-08-08",38.259998
"189","2018-08-09",38.049999
"190","2018-08-10",38.040001
"191","2018-08-13",37.950001
"192","2018-08-14",37.790001
"193","2018-08-15",37.25
"194","2018-08-16",37.700001
"195","2018-08-17",37.330002
"196","2018-08-20",36.950001
"197","2018-08-21",37.459999
"198","2018-08-22",37.290001
"199","2018-08-23",37.369999
"200","2018-08-24",37.290001
"201","2018-08-27",36.959999
"202","2018-08-28",36.91
"203","2018-08-29",36.470001
"204","2018-08-30",36.169998
"205","2018-08-31",36.57
"206","2018-09-04",36.240002
"207","2018-09-05",36.360001
"208","2018-09-06",36.34
"209","2018-09-07",36.130001
"210","2018-09-10",37.150002
"211","2018-09-11",37.150002
"212","2018-09-12",37
"213","2018-09-13",36.990002
"214","2018-09-14",37.669998
"215","2018-09-17",37.02
"216","2018-09-18",37.59
"217","2018-09-19",37.779999
"218","2018-09-20",37.970001
"219","2018-09-21",37.200001
"220","2018-09-24",36.5
"221","2018-09-25",36.450001
"222","2018-09-26",35.200001
"223","2018-09-27",35.619999
"224","2018-09-28",35.540001
"225","2018-10-01",35.25
"226","2018-10-02",34.630001
"227","2018-10-03",35.439999
"228","2018-10-04",35.389999
"229","2018-10-05",35.419998
"230","2018-10-08",35.790001
"231","2018-10-09",35.849998
"232","2018-10-10",35.009998
"233","2018-10-11",33.900002
"234","2018-10-12",34.150002
"235","2018-10-15",34.43
"236","2018-10-16",34.490002
"237","2018-10-17",34.470001
"238","2018-10-18",34.150002
"239","2018-10-19",33.25
"240","2018-10-22",32.41
"241","2018-10-23",32.330002
"242","2018-10-24",31.540001
"243","2018-10-25",32.689999
"244","2018-10-26",32.220001
"245","2018-10-29",32.740002
"246","2018-10-30",32.93
"247","2018-10-31",33.23
"248","2018-11-01",33.029999
"249","2018-11-02",32.830002
"250","2018-11-05",32.84
"251","2018-11-06",33.450001
"252","2018-11-07",33.580002
"253","2018-11-08",34.259998
"254","2018-11-09",33.130001
"255","2018-11-12",33.16
"256","2018-11-13",33.240002
"257","2018-11-14",33.389999
"258","2018-11-15",34.419998
"259","2018-11-16",34.740002
"260","2018-11-19",34.32
"261","2018-11-20",34.599998
"262","2018-11-21",34.349998
"263","2018-11-23",34.849998
"264","2018-11-26",34.93
"265","2018-11-27",34.849998
"266","2018-11-28",35
"267","2018-11-29",34.599998
"268","2018-11-30",34.490002
"269","2018-12-03",34.400002
"270","2018-12-04",32.349998
"271","2018-12-06",31.98
"272","2018-12-07",31.73
"273","2018-12-10",32.18
"274","2018-12-11",32.099998
"275","2018-12-12",32.529999
"276","2018-12-13",32.139999
"277","2018-12-14",31.780001
"278","2018-12-17",31.790001
"279","2018-12-18",31.709999
"280","2018-12-19",30.25
"281","2018-12-20",29.77
"282","2018-12-21",30.110001
"283","2018-12-24",29.469999
"284","2018-12-26",29.92
"285","2018-12-27",29.16
"286","2018-12-28",29.639999
"287","2018-12-31",29.4
"288","2019-01-02",29.91
"289","2019-01-03",29.780001
"290","2019-01-04",30.59
"291","2019-01-07",30.690001
"292","2019-01-08",30.91
"293","2019-01-09",31.1
"294","2019-01-10",30.719999
"295","2019-01-11",30.76
"296","2019-01-14",30.58
"297","2019-01-15",31.129999
"298","2019-01-16",31.639999
"299","2019-01-17",31.76
"300","2019-01-18",32.290001
"301","2019-01-22",32.02
"302","2019-01-23",32.369999
"303","2019-01-24",32.349998
"304","2019-01-25",32.299999
"305","2019-01-28",32.130001
"306","2019-01-29",31.790001
"307","2019-01-30",31.73
"308","2019-01-31",32.25
"309","2019-02-01",32.400002
"310","2019-02-04",32.599998
"311","2019-02-05",32.43
"312","2019-02-06",32.5
"313","2019-02-07",32.349998
"314","2019-02-08",32.150002
"315","2019-02-11",32.57
"316","2019-02-12",32.84
"317","2019-02-13",32.959999
"318","2019-02-14",32.720001
"319","2019-02-15",33.299999
"320","2019-02-19",33.650002
"321","2019-02-20",33.779999
"322","2019-02-21",33.779999
"323","2019-02-22",33.93
"324","2019-02-25",33.599998
"325","2019-02-26",33.169998
"326","2019-02-27",33.700001
"327","2019-02-28",33.310001
"328","2019-03-01",33.740002
"329","2019-03-04",33.48
"330","2019-03-05",33.630001
"331","2019-03-06",32.5
"332","2019-03-07",31.98
"333","2019-03-08",32.450001
"334","2019-03-11",32.75
"335","2019-03-12",32.759998
"336","2019-03-13",32.939999
"337","2019-03-14",32.900002
"338","2019-03-15",33.07
"339","2019-03-18",33.380001
"340","2019-03-19",32.639999
"341","2019-03-20",32.110001
"342","2019-03-21",31.780001
"343","2019-03-22",30.389999
"344","2019-03-25",31.299999
"345","2019-03-26",32.82
"346","2019-03-27",32.040001
"347","2019-03-28",32.450001
"348","2019-03-29",32.470001
"349","2019-04-01",32.599998
"350","2019-04-02",32.549999
"351","2019-04-03",32.619999
"352","2019-04-04",32.57
"353","2019-04-05",33
"354","2019-04-08",33.110001
"355","2019-04-09",32.470001
"356","2019-04-10",33.07
"357","2019-04-11",32.68
"358","2019-04-12",32.91
"359","2019-04-15",32.509998
"360","2019-04-16",32.93
"361","2019-04-17",32.77
"362","2019-04-18",32.150002
"363","2019-04-22",31.93
"364","2019-04-23",32.349998
"365","2019-04-24",32.299999
"366","2019-04-25",32.330002
"367","2019-04-26",32.27
"368","2019-04-29",32.52
"369","2019-04-30",31.700001
"370","2019-05-01",30.209999
"371","2019-05-02",30.68
"372","2019-05-03",29.959999
"373","2019-05-06",29.15
"374","2019-05-07",28.469999
"375","2019-05-08",28
"376","2019-05-09",27.969999
"377","2019-05-10",28.1
"378","2019-05-13",27.4
"379","2019-05-14",28.200001
"380","2019-05-15",28.01
"381","2019-05-16",28.09
"382","2019-05-17",28.1
"383","2019-05-20",27.950001
"384","2019-05-21",28.469999
"385","2019-05-22",28.360001
"386","2019-05-23",27.360001
"387","2019-05-24",27.530001
"388","2019-05-28",27.92
"389","2019-05-29",28.16
"390","2019-05-30",28.440001
"391","2019-05-31",27.25
"392","2019-06-03",27.4
"393","2019-06-04",27.780001
"394","2019-06-05",27.42
"395","2019-06-06",26.950001
"396","2019-06-07",27.200001
"397","2019-06-10",27.6
"398","2019-06-11",27.83
"399","2019-06-12",28.16
"400","2019-06-13",28.280001
"401","2019-06-14",28.32
"402","2019-06-17",28.25
"403","2019-06-18",28.469999
"404","2019-06-19",28.389999
"405","2019-06-20",28.08
"406","2019-06-21",27.67
"407","2019-06-24",27.49
"408","2019-06-25",27.98
"409","2019-06-26",27.91
"410","2019-06-27",28.299999
"411","2019-06-28",28.139999
"412","2019-07-01",28.129999
"413","2019-07-02",28.219999
"414","2019-07-03",28.6
"415","2019-07-05",28.91
"416","2019-07-08",28.620001
"417","2019-07-09",28.17
"418","2019-07-10",28.219999
"419","2019-07-11",28.559999
"420","2019-07-12",29.08
"421","2019-07-15",28.940001
"422","2019-07-16",29.01
"423","2019-07-17",28.799999
"424","2019-07-18",28.940001
"425","2019-07-19",29.15
"426","2019-07-22",28.4
"427","2019-07-23",28.34
"428","2019-07-24",30.02
"429","2019-07-25",29.32
"430","2019-07-26",30.790001
"431","2019-07-29",30.24
"432","2019-07-30",31.26
"433","2019-07-31",30.139999
"434","2019-08-01",29.969999
"435","2019-08-02",29.43
"436","2019-08-05",28.42
"437","2019-08-06",28.879999
"438","2019-08-07",28.52
"439","2019-08-08",28.879999
"440","2019-08-09",28.540001
"441","2019-08-12",28.450001
"442","2019-08-13",28.559999
"443","2019-08-14",27.9
"444","2019-08-15",27.799999
"445","2019-08-16",28.33
"446","2019-08-19",28.610001
"447","2019-08-20",28.34
"448","2019-08-21",28.41
"449","2019-08-22",28.209999
"450","2019-08-23",27.16
"451","2019-08-26",27.93
"452","2019-08-27",26.799999
"453","2019-08-28",27.26
"454","2019-08-29",27.1
"455","2019-08-30",26.93
"456","2019-09-03",26.1
"457","2019-09-04",26.25
"458","2019-09-05",26.83
"459","2019-09-06",26.5
"460","2019-09-09",27.209999
"461","2019-09-10",27.459999
"462","2019-09-11",28.17
"463","2019-09-12",28.629999
"464","2019-09-13",29.02
"465","2019-09-16",28.93
"466","2019-09-17",28.559999
"467","2019-09-18",28.92
"468","2019-09-19",28.450001
"469","2019-09-20",29.27
"470","2019-09-23",28.67
"471","2019-09-24",28.18
"472","2019-09-25",28.74
"473","2019-09-26",28.190001
"474","2019-09-27",28.190001
"475","2019-09-30",27.879999
"476","2019-10-01",27.32
"477","2019-10-02",27.5
"478","2019-10-03",27.440001
"479","2019-10-04",27.790001
"480","2019-10-07",27.799999
"481","2019-10-08",27.709999
"482","2019-10-09",27.709999
"483","2019-10-10",27.940001
"484","2019-10-11",28.809999
"485","2019-10-14",28.700001
"486","2019-10-15",28.49
"487","2019-10-16",28.360001
"488","2019-10-17",28.860001
"489","2019-10-18",29
"490","2019-10-21",29.209999
"491","2019-10-22",29.1
"492","2019-10-23",28.940001
"493","2019-10-24",28.059999
"494","2019-10-25",28.25
"495","2019-10-28",28.450001
"496","2019-10-29",28.58
"497","2019-10-30",28.709999
"498","2019-10-31",28.65
"499","2019-11-01",28.870001
"500","2019-11-04",29.370001
"501","2019-11-05",29.65
"502","2019-11-06",29.280001
"503","2019-11-07",29.52
"504","2019-11-08",29.52
"505","2019-11-11",29.4
"506","2019-11-12",29.709999
"507","2019-11-13",29.540001
"508","2019-11-14",29.620001
"509","2019-11-15",29.49
"510","2019-11-18",29.6
"511","2019-11-19",30.030001
"512","2019-11-20",29.700001
"513","2019-11-21",29.469999
"514","2019-11-22",29.290001
"515","2019-11-25",29.860001
"516","2019-11-26",29.549999
"517","2019-11-27",29.709999
"518","2019-11-29",29.52
"519","2019-12-02",29.370001
"520","2019-12-03",29.389999
"521","2019-12-04",29.58
"522","2019-12-05",29.52
"523","2019-12-06",29.98
"524","2019-12-09",29.9
"525","2019-12-10",29.83
"526","2019-12-11",29.860001
"527","2019-12-12",30.370001
"528","2019-12-13",30.040001
"529","2019-12-16",30.48
"530","2019-12-17",30.73
"531","2019-12-18",30.49
"532","2019-12-19",30.48
"533","2019-12-20",30.65
"534","2019-12-23",30.65
"535","2019-12-24",30.719999
"536","2019-12-26",30.93
"537","2019-12-27",30.9
"538","2019-12-30",31.139999
"539","2019-12-31",31.120001
"540","2020-01-02",31.27
"541","2020-01-03",31.190001
"542","2020-01-06",31.209999
"543","2020-01-07",31.08
"544","2020-01-08",31.4
"545","2020-01-09",31.305
"546","2020-01-10",31.209999
"547","2020-01-13",31.389999
"548","2020-01-14",31.08
"549","2020-01-15",31.139999
"550","2020-01-16",31.52
"551","2020-01-17",31.23
"552","2020-01-21",31.129999
"553","2020-01-22",31.040001
"554","2020-01-23",31.32
"555","2020-01-24",31
"556","2020-01-27",30.959999
"557","2020-01-28",31.049999
"558","2020-01-29",30.799999
"559","2020-01-30",29.93
"560","2020-01-31",29.549999
"561","2020-02-03",29.76
"562","2020-02-04",29.73
"563","2020-02-05",30.049999
"564","2020-02-06",30.030001
"565","2020-02-07",29.790001
"566","2020-02-10",29.58
"567","2020-02-11",29.610001
"568","2020-02-12",29.51
"569","2020-02-13",29.799999
"570","2020-02-14",29.469999
"571","2020-02-18",29.110001
"572","2020-02-19",28.860001
"573","2020-02-20",28.85
"574","2020-02-21",28.25
"575","2020-02-24",28.01
"576","2020-02-25",27.379999
"577","2020-02-26",26.719999
"578","2020-02-27",26.389999
"579","2020-02-28",24.950001
"580","2020-03-02",25.620001
"581","2020-03-03",24.959999
"582","2020-03-04",25.02
"583","2020-03-05",23.65
"584","2020-03-06",22.74
"585","2020-03-09",20.129999
"586","2020-03-10",19.440001
"587","2020-03-11",19.309999
"588","2020-03-12",17.360001
"589","2020-03-13",19.32
"590","2020-03-16",20.299999
"591","2020-03-17",22.42
"592","2020-03-18",13.42
"593","2020-03-19",16.540001
"594","2020-03-20",15.05
"595","2020-03-23",15.25
"596","2020-03-24",16.950001
"597","2020-03-25",16.469999
"598","2020-03-26",17.5
"599","2020-03-27",17.52
"600","2020-03-30",17.610001
"601","2020-03-31",17.77
"602","2020-04-01",16.129999
"603","2020-04-02",16.43
"604","2020-04-03",16.200001
"605","2020-04-06",17.110001
"606","2020-04-07",17.17
"607","2020-04-08",17.299999
"608","2020-04-09",18
"609","2020-04-13",17.389999
"610","2020-04-14",17.49
"611","2020-04-15",16.059999
"612","2020-04-16",15.42
"613","2020-04-17",16.700001
"614","2020-04-20",16.799999
"615","2020-04-21",16.67
"616","2020-04-22",16.48
"617","2020-04-23",16.629999
"618","2020-04-24",16.84
"619","2020-04-27",17.24
"620","2020-04-28",17.870001
"621","2020-04-29",19.4
"622","2020-04-30",18.059999
"623","2020-05-01",17.610001
"624","2020-05-04",17.6
"625","2020-05-05",17.42
"626","2020-05-06",17.33
"627","2020-05-07",17.719999
"628","2020-05-08",18.139999
"629","2020-05-11",17.620001
"630","2020-05-12",17.059999
"631","2020-05-13",16.629999
"632","2020-05-14",16.709999
"633","2020-05-15",16.6
"634","2020-05-18",18.25
"635","2020-05-19",17.23
"636","2020-05-20",18.5
"637","2020-05-21",18.389999
"638","2020-05-22",18.110001
"639","2020-05-26",19.1
"640","2020-05-27",20.469999
"641","2020-05-28",19.9
"642","2020-05-29",20.42
"643","2020-06-01",20.290001
"644","2020-06-02",19.82
"645","2020-06-03",20.719999
"646","2020-06-04",20.91
"647","2020-06-05",22.120001
"648","2020-06-08",22.559999
"649","2020-06-09",22.5
"650","2020-06-10",20.83
"651","2020-06-11",18.879999
"652","2020-06-12",19.110001
"653","2020-06-15",19.49
"654","2020-06-16",20.5
"655","2020-06-17",19.379999
"656","2020-06-18",19.530001
"657","2020-06-19",20.34
"658","2020-06-22",20.219999
"659","2020-06-23",19.719999
"660","2020-06-24",19.360001
"661","2020-06-25",19.950001
"662","2020-06-26",20.08
"663","2020-06-29",20.450001
"664","2020-06-30",21
"665","2020-07-01",19.66
"666","2020-07-02",19.4
"667","2020-07-06",19.35
"668","2020-07-07",18.73
"669","2020-07-08",18.01
"670","2020-07-09",16.915001
"671","2020-07-10",17.559999
"672","2020-07-13",17.389999
"673","2020-07-14",17.48
"674","2020-07-15",17.969999
"675","2020-07-16",17.82
"676","2020-07-17",17.43
"677","2020-07-20",16.9
"678","2020-07-21",17.889999
"679","2020-07-22",17.58
"680","2020-07-23",17.780001
"681","2020-07-24",17.610001
"682","2020-07-27",16.91
"683","2020-07-28",16.959999
"684","2020-07-29",17.370001
"685","2020-07-30",16.57
"686","2020-07-31",15.79
"687","2020-08-03",15.91
"688","2020-08-04",15.69
"689","2020-08-05",16.15
"690","2020-08-06",16.450001
"691","2020-08-07",17.15
"692","2020-08-10",17.709999
"693","2020-08-11",17.93
"694","2020-08-12",17.709999
"695","2020-08-13",17.26
"696","2020-08-14",17.59
"697","2020-08-17",17.280001
"698","2020-08-18",16.370001
"699","2020-08-19",16.370001
"700","2020-08-20",16.24
"701","2020-08-21",16.030001
"702","2020-08-24",16.549999
"703","2020-08-25",16.58
"704","2020-08-26",15.85
"705","2020-08-27",16.23
"706","2020-08-28",16.18
"707","2020-08-31",15.75
"708","2020-09-01",15.63
"709","2020-09-02",15.55
"710","2020-09-03",15.52
"711","2020-09-04",15.81
"712","2020-09-08",15.33
"713","2020-09-09",15.19
"714","2020-09-10",16.690001
"715","2020-09-11",15.83
"716","2020-09-14",16.34
"717","2020-09-15",16.129999
"718","2020-09-16",16.34
"719","2020-09-17",16.23
"720","2020-09-18",15.78
"721","2020-09-21",15
"722","2020-09-22",15.54
"723","2020-09-23",14.77
"724","2020-09-24",16
"725","2020-09-25",16.059999
"726","2020-09-28",16.57
"727","2020-09-29",16.299999
"728","2020-09-30",16.34
"729","2020-10-01",16.290001
"730","2020-10-02",16.84
"731","2020-10-05",17.309999
"732","2020-10-06",17.48
"733","2020-10-07",18.17
"734","2020-10-08",18.43
"735","2020-10-09",18.209999
"736","2020-10-12",18.48
"737","2020-10-13",18.25
"738","2020-10-14",18.110001
"739","2020-10-15",18.190001
"740","2020-10-16",18.26
"741","2020-10-19",18.5
"742","2020-10-20",18.870001
"743","2020-10-21",19.25
"744","2020-10-22",19.73
"745","2020-10-23",19.879999
"746","2020-10-26",19.809999
"747","2020-10-27",19.719999
"748","2020-10-28",19.27
"749","2020-10-29",19.16
"750","2020-10-30",18.9
"751","2020-11-02",19.23
"752","2020-11-03",19.9
"753","2020-11-04",18.370001
"754","2020-11-05",19.01
"755","2020-11-06",19
"756","2020-11-09",20.790001
"757","2020-11-10",21.870001
"758","2020-11-11",22.23
"759","2020-11-12",22.049999
"760","2020-11-13",22.49
"761","2020-11-16",22.950001
"762","2020-11-17",22.59
"763","2020-11-18",22.9
"764","2020-11-19",22.6
"765","2020-11-20",22.77
"766","2020-11-23",22.889999
"767","2020-11-24",23.85
"768","2020-11-25",23.18
"769","2020-11-27",22.969999
