"","date","MTH"
"343","2008-05-13",17.68
"344","2008-05-14",19.1
"345","2008-05-15",19.799999
"346","2008-05-16",19.889999
"347","2008-05-19",19.9
"348","2008-05-20",18.780001
"349","2008-05-21",17.280001
"350","2008-05-22",17.040001
"351","2008-05-23",16.360001
"352","2008-05-27",17.15
"353","2008-05-28",17.23
"354","2008-05-29",17.15
"355","2008-05-30",17.299999
"356","2008-06-02",17.360001
"357","2008-06-03",18.780001
"358","2008-06-04",18.66
"359","2008-06-05",17.9
"360","2008-06-06",16.809999
"361","2008-06-09",16.620001
"362","2008-06-10",16.780001
"363","2008-06-11",15.41
"364","2008-06-12",15.14
"365","2008-06-13",15.66
"366","2008-06-16",15.57
"367","2008-06-17",15.13
"368","2008-06-18",16.23
"369","2008-06-19",17.540001
"370","2008-06-20",17.08
"371","2008-06-23",16.52
"372","2008-06-24",16.83
"373","2008-06-25",17.299999
"374","2008-06-26",15.77
"375","2008-06-27",15.75
"376","2008-06-30",15.17
"377","2008-07-01",15
"378","2008-07-02",14.69
"379","2008-07-03",14.67
"380","2008-07-07",13.5
"381","2008-07-08",15
"382","2008-07-09",13.74
"383","2008-07-10",13.21
"384","2008-07-11",12.77
"385","2008-07-14",12.95
"386","2008-07-15",13.25
"387","2008-07-16",15.39
"388","2008-07-17",15.93
"389","2008-07-18",16.01
"390","2008-07-21",17.040001
"391","2008-07-22",19.620001
"392","2008-07-23",19.360001
"393","2008-07-24",16.799999
"394","2008-07-25",17.08
"395","2008-07-28",15.12
"396","2008-07-29",17.68
"397","2008-07-30",16.610001
"398","2008-07-31",18.049999
"399","2008-08-01",17.690001
"400","2008-08-04",17.639999
"401","2008-08-05",18.18
"402","2008-08-06",18.99
"403","2008-08-07",19.51
"404","2008-08-08",21.32
"405","2008-08-11",21.74
"406","2008-08-12",19.889999
"407","2008-08-13",21.1
"408","2008-08-14",21.549999
"409","2008-08-15",21.85
"410","2008-08-18",19.690001
"411","2008-08-19",18.84
"412","2008-08-20",20.530001
"413","2008-08-21",21.860001
"414","2008-08-22",22.67
"415","2008-08-25",20.459999
"416","2008-08-26",20.209999
"417","2008-08-27",21.85
"418","2008-08-28",23.58
"419","2008-08-29",23.42
"420","2008-09-02",23.530001
"421","2008-09-03",22.860001
"422","2008-09-04",22.450001
"423","2008-09-05",23.040001
"424","2008-09-08",27.200001
"425","2008-09-09",24.959999
"426","2008-09-10",25.860001
"427","2008-09-11",27.139999
"428","2008-09-12",26.07
"429","2008-09-15",25.620001
"430","2008-09-16",26.16
"431","2008-09-17",23.190001
"432","2008-09-18",27
"433","2008-09-19",26.030001
"434","2008-09-22",24.76
"435","2008-09-23",24.360001
"436","2008-09-24",24.469999
"437","2008-09-25",24.969999
"438","2008-09-26",25.540001
"439","2008-09-29",23.75
"440","2008-09-30",24.700001
"441","2008-10-01",25.440001
"442","2008-10-02",23.65
"443","2008-10-03",21
"444","2008-10-06",19.700001
"445","2008-10-07",15.01
"446","2008-10-08",16.110001
"447","2008-10-09",13.9
"448","2008-10-10",14
"449","2008-10-13",17.360001
"450","2008-10-14",16.469999
"451","2008-10-15",14.74
"452","2008-10-16",15.51
"453","2008-10-17",14.99
"454","2008-10-20",16.43
"455","2008-10-21",14.64
"456","2008-10-22",15.12
"457","2008-10-23",13.72
"458","2008-10-24",12.59
"459","2008-10-27",12.84
"460","2008-10-28",8.85
"461","2008-10-29",10.56
"462","2008-10-30",12.9
"463","2008-10-31",13.73
"464","2008-11-03",15.12
"465","2008-11-04",17.02
"466","2008-11-05",14.91
"467","2008-11-06",13.63
"468","2008-11-07",13.49
"469","2008-11-10",11.47
"470","2008-11-11",11.39
"471","2008-11-12",10.57
"472","2008-11-13",11.76
"473","2008-11-14",10.3
"474","2008-11-17",9.38
"475","2008-11-18",9.16
"476","2008-11-19",6.94
"477","2008-11-20",6.84
"478","2008-11-21",6.49
"479","2008-11-24",8.64
"480","2008-11-25",9.67
"481","2008-11-26",11.84
"482","2008-11-28",12.4
"483","2008-12-01",9.68
"484","2008-12-02",9.88
"485","2008-12-03",11.49
"486","2008-12-04",12.52
"487","2008-12-05",13.36
"488","2008-12-08",14.31
"489","2008-12-09",13.64
"490","2008-12-10",14.97
"491","2008-12-11",12.25
"492","2008-12-12",12.96
"493","2008-12-15",11
"494","2008-12-16",14.01
"495","2008-12-17",13.99
"496","2008-12-18",14.4
"497","2008-12-19",14.41
"498","2008-12-22",11.45
"499","2008-12-23",11.31
"500","2008-12-24",10.65
"501","2008-12-26",10.47
"502","2008-12-29",9.62
"503","2008-12-30",11.19
"504","2008-12-31",12.17
"505","2009-01-02",12.01
"506","2009-01-05",13.35
"507","2009-01-06",14.68
"508","2009-01-07",13.83
"509","2009-01-08",14.14
"510","2009-01-09",14.38
"511","2009-01-12",12.05
"512","2009-01-13",12.55
"513","2009-01-14",10.76
"514","2009-01-15",10.71
"515","2009-01-16",10.9
"516","2009-01-20",9.66
"517","2009-01-21",9.89
"518","2009-01-22",10.29
"519","2009-01-23",10.7
"520","2009-01-26",11.35
"521","2009-01-27",10.88
"522","2009-01-28",12.03
"523","2009-01-29",10.6
"524","2009-01-30",11.02
"525","2009-02-02",12.04
"526","2009-02-03",14.16
"527","2009-02-04",13.8
"528","2009-02-05",14
"529","2009-02-06",15.5
"530","2009-02-09",15.76
"531","2009-02-10",13.71
"532","2009-02-11",14.27
"533","2009-02-12",12.41
"534","2009-02-13",12.97
"535","2009-02-17",12.05
"536","2009-02-18",11.41
"537","2009-02-19",10.03
"538","2009-02-20",10.03
"539","2009-02-23",9.81
"540","2009-02-24",10.99
"541","2009-02-25",10.44
"542","2009-02-26",10.23
"543","2009-02-27",9.92
"544","2009-03-02",9.5
"545","2009-03-03",9.15
"546","2009-03-04",9.86
"547","2009-03-05",8.95
"548","2009-03-06",8.83
"549","2009-03-09",8.93
"550","2009-03-10",10.93
"551","2009-03-11",10.59
"552","2009-03-12",12.19
"553","2009-03-13",11.96
"554","2009-03-16",10.71
"555","2009-03-17",11.52
"556","2009-03-18",13.3
"557","2009-03-19",11.78
"558","2009-03-20",9.02
"559","2009-03-23",10.84
"560","2009-03-24",11.01
"561","2009-03-25",11.69
"562","2009-03-26",12.61
"563","2009-03-27",12.72
"564","2009-03-30",11.48
"565","2009-03-31",11.42
"566","2009-04-01",11.48
"567","2009-04-02",12.72
"568","2009-04-03",13.42
"569","2009-04-06",13
"570","2009-04-07",12.1
"571","2009-04-08",12.37
"572","2009-04-09",13.36
"573","2009-04-13",13.45
"574","2009-04-14",12.9
"575","2009-04-15",13.95
"576","2009-04-16",14.81
"577","2009-04-17",15.98
"578","2009-04-20",14.71
"579","2009-04-21",16.110001
"580","2009-04-22",16.450001
"581","2009-04-23",16.370001
"582","2009-04-24",17.559999
"583","2009-04-27",17.42
"584","2009-04-28",20.1
"585","2009-04-29",21.799999
"586","2009-04-30",20.809999
"587","2009-05-01",20.629999
"588","2009-05-04",23.379999
"589","2009-05-05",22.93
"590","2009-05-06",22.4
"591","2009-05-07",20.280001
"592","2009-05-08",22.15
"593","2009-05-11",21.469999
"594","2009-05-12",20.049999
"595","2009-05-13",18.9
"596","2009-05-14",19.42
"597","2009-05-15",19.15
"598","2009-05-18",20.9
"599","2009-05-19",20.67
"600","2009-05-20",19.85
"601","2009-05-21",19.59
"602","2009-05-22",19.32
"603","2009-05-26",20.83
"604","2009-05-27",19.73
"605","2009-05-28",19.040001
"606","2009-05-29",20.870001
"607","2009-06-01",20.6
"608","2009-06-02",19.41
"609","2009-06-03",18.4
"610","2009-06-04",18.559999
"611","2009-06-05",17.889999
"612","2009-06-08",18.08
"613","2009-06-09",18.629999
"614","2009-06-10",17.950001
"615","2009-06-11",17.389999
"616","2009-06-12",17.209999
"617","2009-06-15",16.57
"618","2009-06-16",16.440001
"619","2009-06-17",17.459999
"620","2009-06-18",17.49
"621","2009-06-19",18.57
"622","2009-06-22",17.16
"623","2009-06-23",17.379999
"624","2009-06-24",17.92
"625","2009-06-25",19.18
"626","2009-06-26",19.08
"627","2009-06-29",19.280001
"628","2009-06-30",18.860001
"629","2009-07-01",18.549999
"630","2009-07-02",17.34
"631","2009-07-06",16.780001
"632","2009-07-07",16.190001
"633","2009-07-08",14.65
"634","2009-07-09",15.48
"635","2009-07-10",15.14
"636","2009-07-13",15.73
"637","2009-07-14",16.469999
"638","2009-07-15",17.809999
"639","2009-07-16",18.67
"640","2009-07-17",19.110001
"641","2009-07-20",19.950001
"642","2009-07-21",20.290001
"643","2009-07-22",20.879999
"644","2009-07-23",22.780001
"645","2009-07-24",22.24
"646","2009-07-27",22.92
"647","2009-07-28",21.65
"648","2009-07-29",22.27
"649","2009-07-30",21.75
"650","2009-07-31",21.4
"651","2009-08-03",21.5
"652","2009-08-04",21.93
"653","2009-08-05",22.34
"654","2009-08-06",21.83
"655","2009-08-07",23.139999
"656","2009-08-10",22.200001
"657","2009-08-11",21.66
"658","2009-08-12",22.110001
"659","2009-08-13",22.219999
"660","2009-08-14",21.469999
"661","2009-08-17",20.35
"662","2009-08-18",21.209999
"663","2009-08-19",21.370001
"664","2009-08-20",21.620001
"665","2009-08-21",22.83
"666","2009-08-24",22.59
"667","2009-08-25",23.190001
"668","2009-08-26",23.9
"669","2009-08-27",23.469999
"670","2009-08-28",22.85
"671","2009-08-31",22.41
"672","2009-09-01",21.530001
"673","2009-09-02",20.9
"674","2009-09-03",21.450001
"675","2009-09-04",21.940001
"676","2009-09-08",22.309999
"677","2009-09-09",22.129999
"678","2009-09-10",22.4
"679","2009-09-11",21.92
"680","2009-09-14",21.91
"681","2009-09-15",22.1
"682","2009-09-16",23.32
"683","2009-09-17",22.379999
"684","2009-09-18",22.200001
"685","2009-09-21",21.74
"686","2009-09-22",21.74
"687","2009-09-23",20.15
"688","2009-09-24",21.440001
"689","2009-09-25",20.76
"690","2009-09-28",21.35
"691","2009-09-29",21.360001
"692","2009-09-30",20.299999
"693","2009-10-01",18.809999
"694","2009-10-02",18.629999
"695","2009-10-05",18.969999
"696","2009-10-06",19.450001
"697","2009-10-07",18.719999
"698","2009-10-08",20.18
"699","2009-10-09",20.139999
"700","2009-10-12",20.17
"701","2009-10-13",21.07
"702","2009-10-14",21.790001
"703","2009-10-15",21.77
"704","2009-10-16",20.6
"705","2009-10-19",20.379999
"706","2009-10-20",19.65
"707","2009-10-21",19.23
"708","2009-10-22",20.690001
"709","2009-10-23",19.68
"710","2009-10-26",19.209999
"711","2009-10-27",19.299999
"712","2009-10-28",18.59
"713","2009-10-29",18.84
"714","2009-10-30",18.24
"715","2009-11-02",17.68
"716","2009-11-03",18.09
"717","2009-11-04",17.98
"718","2009-11-05",18.790001
"719","2009-11-06",19.9
"720","2009-11-09",20.219999
"721","2009-11-10",19.43
"722","2009-11-11",20.290001
"723","2009-11-12",19.24
"724","2009-11-13",19.059999
"725","2009-11-16",19.280001
"726","2009-11-17",19.360001
"727","2009-11-18",19.389999
"728","2009-11-19",18.58
"729","2009-11-20",18.200001
"730","2009-11-23",18.58
"731","2009-11-24",18.75
"732","2009-11-25",18.780001
"733","2009-11-27",18.16
"734","2009-11-30",17.83
"735","2009-12-01",18.02
"736","2009-12-02",18.040001
"737","2009-12-03",17.34
"738","2009-12-04",17.370001
"739","2009-12-07",17.51
"740","2009-12-08",17.34
"741","2009-12-09",17.42
"742","2009-12-10",17.15
"743","2009-12-11",16.93
"744","2009-12-14",16.549999
"745","2009-12-15",16.030001
"746","2009-12-16",16.889999
"747","2009-12-17",16.74
"748","2009-12-18",17.379999
"749","2009-12-21",17.469999
"750","2009-12-22",18.26
"751","2009-12-23",19.459999
"752","2009-12-24",19.73
"753","2009-12-28",19.280001
"754","2009-12-29",19.379999
"755","2009-12-30",19.450001
"756","2009-12-31",19.33
"757","2010-01-04",19.84
"758","2010-01-05",19.969999
"759","2010-01-06",19.73
"760","2010-01-07",21.280001
"761","2010-01-08",20.889999
"762","2010-01-11",20.889999
"763","2010-01-12",19.84
"764","2010-01-13",20.82
"765","2010-01-14",20.940001
"766","2010-01-15",20.75
"767","2010-01-19",21.08
"768","2010-01-20",20.870001
"769","2010-01-21",20.190001
"770","2010-01-22",19.860001
"771","2010-01-25",20.549999
"772","2010-01-26",21.370001
"773","2010-01-27",21.68
"774","2010-01-28",22.139999
"775","2010-01-29",22.389999
"776","2010-02-01",22.1
"777","2010-02-02",23.030001
"778","2010-02-03",22.65
"779","2010-02-04",21.610001
"780","2010-02-05",21.120001
"781","2010-02-08",21.59
"782","2010-02-09",21.379999
"783","2010-02-10",21.469999
"784","2010-02-11",22.389999
"785","2010-02-12",22.450001
"786","2010-02-16",22.58
"787","2010-02-17",22.42
"788","2010-02-18",22.18
"789","2010-02-19",22.57
"790","2010-02-22",22.68
"791","2010-02-23",21.700001
"792","2010-02-24",21.540001
"793","2010-02-25",21.530001
"794","2010-02-26",21.389999
"795","2010-03-01",21.870001
"796","2010-03-02",21.41
"797","2010-03-03",22.1
"798","2010-03-04",22.030001
"799","2010-03-05",22.5
"800","2010-03-08",22.799999
"801","2010-03-09",23.540001
"802","2010-03-10",22.809999
"803","2010-03-11",22.120001
"804","2010-03-12",21.709999
"805","2010-03-15",21.84
"806","2010-03-16",22.110001
"807","2010-03-17",22.26
"808","2010-03-18",21.84
"809","2010-03-19",21.360001
"810","2010-03-22",21.370001
"811","2010-03-23",21.75
"812","2010-03-24",21.48
"813","2010-03-25",21.59
"814","2010-03-26",21.76
"815","2010-03-29",21.299999
"816","2010-03-30",21.6
"817","2010-03-31",21
"818","2010-04-01",21.030001
"819","2010-04-05",21.290001
"820","2010-04-06",20.620001
"821","2010-04-07",20.469999
"822","2010-04-08",19.99
"823","2010-04-09",20.049999
"824","2010-04-12",20.24
"825","2010-04-13",20.08
"826","2010-04-14",21.16
"827","2010-04-15",21.07
"828","2010-04-16",20.389999
"829","2010-04-19",20.1
"830","2010-04-20",20.66
"831","2010-04-21",21.07
"832","2010-04-22",22.290001
"833","2010-04-23",23.799999
"834","2010-04-26",23.17
"835","2010-04-27",22.42
"836","2010-04-28",22.700001
"837","2010-04-29",24.82
"838","2010-04-30",23.780001
"839","2010-05-03",25.1
"840","2010-05-04",23.360001
"841","2010-05-05",22.33
"842","2010-05-06",21.99
"843","2010-05-07",21.280001
"844","2010-05-10",23.76
"845","2010-05-11",23.23
"846","2010-05-12",24.049999
"847","2010-05-13",22.790001
"848","2010-05-14",22.27
"849","2010-05-17",22.799999
"850","2010-05-18",22.35
"851","2010-05-19",21.93
"852","2010-05-20",20.93
"853","2010-05-21",21.139999
"854","2010-05-24",20.75
"855","2010-05-25",20.98
"856","2010-05-26",20.879999
"857","2010-05-27",21.639999
"858","2010-05-28",21.379999
"859","2010-06-01",20.24
"860","2010-06-02",21.08
"861","2010-06-03",20.889999
"862","2010-06-04",19.33
"863","2010-06-07",17.84
"864","2010-06-08",18.08
"865","2010-06-09",17.959999
"866","2010-06-10",18.219999
"867","2010-06-11",18.219999
"868","2010-06-14",18.200001
"869","2010-06-15",18.84
"870","2010-06-16",18.700001
"871","2010-06-17",18.15
"872","2010-06-18",17.530001
"873","2010-06-21",17.25
"874","2010-06-22",16.83
"875","2010-06-23",17.6
"876","2010-06-24",17.459999
"877","2010-06-25",17.4
"878","2010-06-28",16.809999
"879","2010-06-29",16.26
"880","2010-06-30",16.280001
"881","2010-07-01",16.129999
"882","2010-07-02",16.129999
"883","2010-07-06",15.68
"884","2010-07-07",15.94
"885","2010-07-08",16.040001
"886","2010-07-09",16.860001
"887","2010-07-12",16.6
"888","2010-07-13",17.43
"889","2010-07-14",16.5
"890","2010-07-15",16.9
"891","2010-07-16",15.8
"892","2010-07-19",15.51
"893","2010-07-20",16.59
"894","2010-07-21",16.049999
"895","2010-07-22",16.940001
"896","2010-07-23",17.58
"897","2010-07-26",18.200001
"898","2010-07-27",17.969999
"899","2010-07-28",16.84
"900","2010-07-29",17.17
"901","2010-07-30",17.58
"902","2010-08-02",17.99
"903","2010-08-03",17.24
"904","2010-08-04",17.43
"905","2010-08-05",16.98
"906","2010-08-06",17.18
"907","2010-08-09",18.35
"908","2010-08-10",17.790001
"909","2010-08-11",16.959999
"910","2010-08-12",16.58
"911","2010-08-13",16.42
"912","2010-08-16",16.23
"913","2010-08-17",17.030001
"914","2010-08-18",17.9
"915","2010-08-19",17.440001
"916","2010-08-20",17.15
"917","2010-08-23",16.379999
"918","2010-08-24",16.870001
"919","2010-08-25",17.67
"920","2010-08-26",17.290001
"921","2010-08-27",17.82
"922","2010-08-30",17.42
"923","2010-08-31",17.860001
"924","2010-09-01",18.84
"925","2010-09-02",18.969999
"926","2010-09-03",19.459999
"927","2010-09-07",18.959999
"928","2010-09-08",18.969999
"929","2010-09-09",18.879999
"930","2010-09-10",18.950001
"931","2010-09-13",19.540001
"932","2010-09-14",19.41
"933","2010-09-15",19.17
"934","2010-09-16",18.379999
"935","2010-09-17",18.52
"936","2010-09-20",19.549999
"937","2010-09-21",19.6
"938","2010-09-22",19.290001
"939","2010-09-23",18.860001
"940","2010-09-24",19.790001
"941","2010-09-27",19.75
"942","2010-09-28",19.77
"943","2010-09-29",19.690001
"944","2010-09-30",19.620001
"945","2010-10-01",19.709999
"946","2010-10-04",19.33
"947","2010-10-05",19.73
"948","2010-10-06",19.440001
"949","2010-10-07",19.209999
"950","2010-10-08",19.41
"951","2010-10-11",18.9
"952","2010-10-12",18.959999
"953","2010-10-13",19.15
"954","2010-10-14",19.190001
"955","2010-10-15",18.77
"956","2010-10-18",18.85
"957","2010-10-19",18.620001
"958","2010-10-20",18.629999
"959","2010-10-21",18.91
"960","2010-10-22",18.860001
"961","2010-10-25",18.83
"962","2010-10-26",18.68
"963","2010-10-27",18.67
"964","2010-10-28",18.290001
"965","2010-10-29",18.309999
"966","2010-11-01",17.85
"967","2010-11-02",18.92
"968","2010-11-03",18.809999
"969","2010-11-04",19.98
"970","2010-11-05",20.440001
"971","2010-11-08",20.610001
"972","2010-11-09",20.26
"973","2010-11-10",21.040001
"974","2010-11-11",21.540001
