"","date","WIT"
"120","2007-06-25",4.140054
"121","2007-06-26",4.180196
"122","2007-06-27",4.198929
"123","2007-06-28",4.223015
"124","2007-06-29",4.161463
"125","2007-07-02",4.201606
"126","2007-07-03",4.158787
"127","2007-07-05",4.094558
"128","2007-07-06",4.303301
"129","2007-07-09",4.354148
"130","2007-07-10",4.225691
"131","2007-07-11",4.228367
"132","2007-07-12",4.249777
"133","2007-07-13",4.244425
"134","2007-07-16",4.169491
"135","2007-07-17",4.193577
"136","2007-07-18",4.161463
"137","2007-07-19",4.231044
"138","2007-07-20",4.132025
"139","2007-07-23",4.188225
"140","2007-07-24",4.118644
"141","2007-07-25",4.150758
"142","2007-07-26",4.000892
"143","2007-07-27",3.966102
"144","2007-07-30",4.022302
"145","2007-07-31",3.907226
"146","2007-08-01",3.859054
"147","2007-08-02",3.885816
"148","2007-08-03",3.733274
"149","2007-08-06",3.698483
"150","2007-08-07",3.67975
"151","2007-08-08",3.842997
"152","2007-08-09",3.754683
"153","2007-08-10",3.669045
"154","2007-08-13",3.776093
"155","2007-08-14",3.67975
"156","2007-08-15",3.620874
"157","2007-08-16",3.516503
"158","2007-08-17",3.698483
"159","2007-08-20",3.690455
"160","2007-08-21",3.570027
"161","2007-08-22",3.652988
"162","2007-08-23",3.615522
"163","2007-08-24",3.666369
"164","2007-08-27",3.749331
"165","2007-08-28",3.615522
"166","2007-08-29",3.762712
"167","2007-08-30",3.760036
"168","2007-08-31",3.915254
"169","2007-09-04",3.947368
"170","2007-09-05",3.824264
"171","2007-09-06",3.845674
"172","2007-09-07",3.778769
"173","2007-09-10",3.698483
"174","2007-09-11",3.711864
"175","2007-09-12",3.703836
"176","2007-09-13",3.693131
"177","2007-09-14",3.655665
"178","2007-09-17",3.661017
"179","2007-09-18",3.821588
"180","2007-09-19",3.805531
"181","2007-09-20",3.70116
"182","2007-09-21",3.719893
"183","2007-09-24",3.698483
"184","2007-09-25",3.719893
"185","2007-09-26",3.829616
"186","2007-09-27",3.947368
"187","2007-09-28",3.864407
"188","2007-10-01",3.947368
"189","2007-10-02",3.97413
"190","2007-10-03",3.923283
"191","2007-10-04",3.984835
"192","2007-10-05",4.070473
"193","2007-10-08",4.049063
"194","2007-10-09",4.180196
"195","2007-10-10",4.28992
"196","2007-10-11",4.024978
"197","2007-10-12",4.137377
"198","2007-10-15",4.073149
"199","2007-10-16",3.936664
"200","2007-10-17",4.062444
"201","2007-10-18",4.172168
"202","2007-10-19",4.000892
"203","2007-10-22",4.075825
"204","2007-10-23",4.228367
"205","2007-10-24",4.06512
"206","2007-10-25",4.115968
"207","2007-10-26",4.247101
"208","2007-10-29",4.28992
"209","2007-10-30",4.257805
"210","2007-10-31",4.407672
"211","2007-11-01",4.351472
"212","2007-11-02",4.372881
"213","2007-11-05",4.297948
"214","2007-11-06",4.027654
"215","2007-11-07",3.794826
"216","2007-11-08",3.703836
"217","2007-11-09",3.604817
"218","2007-11-12",3.599465
"219","2007-11-13",3.75736
"220","2007-11-14",3.674398
"221","2007-11-15",3.658341
"222","2007-11-16",3.760036
"223","2007-11-19",3.556646
"224","2007-11-20",3.586084
"225","2007-11-21",3.436218
"226","2007-11-23",3.537913
"227","2007-11-26",3.449599
"228","2007-11-27",3.545941
"229","2007-11-28",3.768064
"230","2007-11-29",3.733274
"231","2007-11-30",3.880464
"232","2007-12-03",3.784121
"233","2007-12-04",3.928635
"234","2007-12-05",3.947368
"235","2007-12-06",4.038359
"236","2007-12-07",4.057092
"237","2007-12-10",4.185549
"238","2007-12-11",3.968778
"239","2007-12-12",4.006245
"240","2007-12-13",4.035682
"241","2007-12-14",3.880464
"242","2007-12-17",3.746655
"243","2007-12-18",3.768064
"244","2007-12-19",3.781445
"245","2007-12-20",3.899197
"246","2007-12-21",4.027654
"247","2007-12-24",4.115968
"248","2007-12-26",4.21231
"249","2007-12-27",4.014273
"250","2007-12-28",4.062444
"251","2007-12-31",3.971454
"252","2008-01-02",3.859054
"253","2008-01-03",3.88314
"254","2008-01-04",3.655665
"255","2008-01-07",3.685103
"256","2008-01-08",3.762712
"257","2008-01-09",3.727921
"258","2008-01-10",3.762712
"259","2008-01-11",3.561998
"260","2008-01-14",3.618198
"261","2008-01-15",3.444246
"262","2008-01-16",3.353256
"263","2008-01-17",3.342551
"264","2008-01-18",3.23818
"265","2008-01-22",3.280999
"266","2008-01-23",3.264942
"267","2008-01-24",3.291704
"268","2008-01-25",3.198037
"269","2008-01-28",3.214095
"270","2008-01-29",3.18198
"271","2008-01-30",3.208742
"272","2008-01-31",3.232828
"273","2008-02-01",3.382694
"274","2008-02-04",3.401427
"275","2008-02-05",3.190009
"276","2008-02-06",3.101695
"277","2008-02-07",3.069581
"278","2008-02-08",3.155219
"279","2008-02-11",3.099019
"280","2008-02-12",3.125781
"281","2008-02-13",3.115076
"282","2008-02-14",3.152542
"283","2008-02-15",3.085638
"284","2008-02-19",3.074933
"285","2008-02-20",3.101695
"286","2008-02-21",3.144514
"287","2008-02-22",3.144514
"288","2008-02-25",3.230152
"289","2008-02-26",3.29438
"290","2008-02-27",3.289028
"291","2008-02-28",3.195361
"292","2008-02-29",3.088314
"293","2008-03-03",3.088314
"294","2008-03-04",3.048171
"295","2008-03-05",3.168599
"296","2008-03-06",3.010705
"297","2008-03-07",2.868867
"298","2008-03-10",2.751115
"299","2008-03-11",2.911686
"300","2008-03-12",2.847458
"301","2008-03-13",2.850134
"302","2008-03-14",2.759144
"303","2008-03-17",2.70562
"304","2008-03-18",2.863515
"305","2008-03-19",2.743087
"306","2008-03-20",2.85281
"307","2008-03-24",3.03479
"308","2008-03-25",3.093666
"309","2008-03-26",3.016057
"310","2008-03-27",3.013381
"311","2008-03-28",3.037467
"312","2008-03-31",3.085638
"313","2008-04-01",3.256913
"314","2008-04-02",3.305085
"315","2008-04-03",3.23818
"316","2008-04-04",3.206066
"317","2008-04-07",3.18198
"318","2008-04-08",3.168599
"319","2008-04-09",3.045495
"320","2008-04-10",3.061552
"321","2008-04-11",2.951829
"322","2008-04-14",2.981267
"323","2008-04-15",3.101695
"324","2008-04-16",3.192685
"325","2008-04-17",3.155219
"326","2008-04-18",3.326494
"327","2008-04-21",3.297056
"328","2008-04-22",3.163247
"329","2008-04-23",3.283675
"330","2008-04-24",3.326494
"331","2008-04-25",3.417484
"332","2008-04-28",3.396075
"333","2008-04-29",3.460303
"334","2008-04-30",3.479037
"335","2008-05-01",3.527208
"336","2008-05-02",3.631579
"337","2008-05-05",3.586084
"338","2008-05-06",3.658341
"339","2008-05-07",3.444246
"340","2008-05-08",3.452275
"341","2008-05-09",3.47636
"342","2008-05-12",3.524532
"343","2008-05-13",3.489741
"344","2008-05-14",3.580731
"345","2008-05-15",3.639607
"346","2008-05-16",3.551293
"347","2008-05-19",3.591436
"348","2008-05-20",3.548617
"349","2008-05-21",3.471008
"350","2008-05-22",3.53256
"351","2008-05-23",3.444246
"352","2008-05-27",3.55397
"353","2008-05-28",3.615522
"354","2008-05-29",3.70116
"355","2008-05-30",3.789474
"356","2008-06-02",3.70116
"357","2008-06-03",3.743979
"358","2008-06-04",3.677074
"359","2008-06-05",3.888492
"360","2008-06-06",3.671722
"361","2008-06-09",3.618198
"362","2008-06-10",3.511151
"363","2008-06-11",3.396075
"364","2008-06-12",3.545941
"365","2008-06-13",3.620874
"366","2008-06-16",3.599465
"367","2008-06-17",3.58876
"368","2008-06-18",3.505798
"369","2008-06-19",3.607493
"370","2008-06-20",3.339875
"371","2008-06-23",3.345227
"372","2008-06-24",3.310437
"373","2008-06-25",3.38537
"374","2008-06-26",3.208742
"375","2008-06-27",3.214095
"376","2008-06-30",3.25959
"377","2008-07-01",3.155219
"378","2008-07-02",3.115076
"379","2008-07-03",3.115076
"380","2008-07-07",3.136485
"381","2008-07-08",3.088314
"382","2008-07-09",3.157895
"383","2008-07-10",3.037467
"384","2008-07-11",2.951829
"385","2008-07-14",2.866191
"386","2008-07-15",2.820696
"387","2008-07-16",2.938448
"388","2008-07-17",2.973238
"389","2008-07-18",2.892953
"390","2008-07-21",2.804639
"391","2008-07-22",2.959857
"392","2008-07-23",3.042819
"393","2008-07-24",2.890276
"394","2008-07-25",2.927743
"395","2008-07-28",2.863515
"396","2008-07-29",2.981267
"397","2008-07-30",2.981267
"398","2008-07-31",3.013381
"399","2008-08-01",3.061552
"400","2008-08-04",2.895629
"401","2008-08-05",3.037467
"402","2008-08-06",3.149866
"403","2008-08-07",3.061552
"404","2008-08-08",3.064228
"405","2008-08-11",3.120428
"406","2008-08-12",3.02141
"407","2008-08-13",2.989295
"408","2008-08-14",3.141838
"409","2008-08-15",3.125781
"410","2008-08-18",3.080286
"411","2008-08-19",3.104371
"412","2008-08-20",3.149866
"413","2008-08-21",3.050848
"414","2008-08-22",3.115076
"415","2008-08-25",3.02141
"416","2008-08-26",3.072257
"417","2008-08-27",3.104371
"418","2008-08-28",3.101695
"419","2008-08-29",3.099019
"420","2008-09-02",3.211418
"421","2008-09-03",3.117752
"422","2008-09-04",3.074933
"423","2008-09-05",3.018733
"424","2008-09-08",3.115076
"425","2008-09-09",3.029438
"426","2008-09-10",3.024086
"427","2008-09-11",2.882248
"428","2008-09-12",2.858162
"429","2008-09-15",2.660125
"430","2008-09-16",2.70562
"431","2008-09-17",2.561106
"432","2008-09-18",2.753791
"433","2008-09-19",3.061552
"434","2008-09-22",2.719001
"435","2008-09-23",2.644068
"436","2008-09-24",2.678858
"437","2008-09-25",2.823372
"438","2008-09-26",2.743087
"439","2008-09-29",2.37645
"440","2008-09-30",2.601249
"441","2008-10-01",2.488849
"442","2008-10-02",2.389831
"443","2008-10-03",2.432649
"444","2008-10-06",2.387154
"445","2008-10-07",2.039251
"446","2008-10-08",2.023194
"447","2008-10-09",1.873327
"448","2008-10-10",1.774309
"449","2008-10-13",2.478144
"450","2008-10-14",2.154326
"451","2008-10-15",1.945584
"452","2008-10-16",2.020517
"453","2008-10-17",2.221231
"454","2008-10-20",2.239964
"455","2008-10-21",2.175736
"456","2008-10-22",2.007137
"457","2008-10-23",1.924175
"458","2008-10-24",1.739518
"459","2008-10-27",1.6405
"460","2008-10-28",2.015165
"461","2008-10-29",2.028546
"462","2008-10-30",2.186441
"463","2008-10-31",2.071365
"464","2008-11-03",2.140946
"465","2008-11-04",2.253345
"466","2008-11-05",2.157003
"467","2008-11-06",1.972346
"468","2008-11-07",2.100803
"469","2008-11-10",2.194469
"470","2008-11-11",2.124888
"471","2008-11-12",1.918823
"472","2008-11-13",2.183764
"473","2008-11-14",1.892061
"474","2008-11-17",1.841213
"475","2008-11-18",1.78769
"476","2008-11-19",1.667261
"477","2008-11-20",1.530776
"478","2008-11-21",1.734166
"479","2008-11-24",1.993756
"480","2008-11-25",1.918823
"481","2008-11-26",1.999108
"482","2008-11-28",2.023194
"483","2008-12-01",1.734166
"484","2008-12-02",1.78769
"485","2008-12-03",1.82248
"486","2008-12-04",1.704728
"487","2008-12-05",1.785013
"488","2008-12-08",1.988403
"489","2008-12-09",2.031222
"490","2008-12-10",2.066012
"491","2008-12-11",1.999108
"492","2008-12-12",2.047279
"493","2008-12-15",1.983051
"494","2008-12-16",2.057984
"495","2008-12-17",2.114184
"496","2008-12-18",2.183764
"497","2008-12-19",2.24264
"498","2008-12-22",2.162355
"499","2008-12-23",2.205174
"500","2008-12-24",2.146298
"501","2008-12-26",2.071365
"502","2008-12-29",2.247993
"503","2008-12-30",2.189117
"504","2008-12-31",2.175736
"505","2009-01-02",2.245317
"506","2009-01-05",2.229259
"507","2009-01-06",2.250669
"508","2009-01-07",2.210526
"509","2009-01-08",2.154326
"510","2009-01-09",2.194469
"511","2009-01-12",1.966994
"512","2009-01-13",2.098127
"513","2009-01-14",1.94826
"514","2009-01-15",1.924175
"515","2009-01-16",1.921499
"516","2009-01-20",1.811775
"517","2009-01-21",1.849242
"518","2009-01-22",1.739518
"519","2009-01-23",1.774309
"520","2009-01-26",1.803747
"521","2009-01-27",1.862623
"522","2009-01-28",1.958965
"523","2009-01-29",1.873327
"524","2009-01-30",1.85727
"525","2009-02-02",1.830508
"526","2009-02-03",1.843889
"527","2009-02-04",1.82248
"528","2009-02-05",1.82248
"529","2009-02-06",1.94826
"530","2009-02-09",1.918823
"531","2009-02-10",1.811775
"532","2009-02-11",1.785013
"533","2009-02-12",1.830508
"534","2009-02-13",1.811775
"535","2009-02-17",1.691347
"536","2009-02-18",1.672614
"537","2009-02-19",1.691347
"538","2009-02-20",1.651204
"539","2009-02-23",1.603033
"540","2009-02-24",1.635147
"541","2009-02-25",1.616414
"542","2009-02-26",1.586976
"543","2009-02-27",1.522748
"544","2009-03-02",1.375558
"545","2009-03-03",1.434434
"546","2009-03-04",1.536128
"547","2009-03-05",1.479929
"548","2009-03-06",1.487957
"549","2009-03-09",1.439786
"550","2009-03-10",1.600357
"551","2009-03-11",1.549509
"552","2009-03-12",1.624442
"553","2009-03-13",1.669938
"554","2009-03-16",1.685995
"555","2009-03-17",1.696699
"556","2009-03-18",1.782337
"557","2009-03-19",1.817128
"558","2009-03-20",1.76628
"559","2009-03-23",2.057984
"560","2009-03-24",1.996432
"561","2009-03-25",2.007137
"562","2009-03-26",2.092774
"563","2009-03-27",1.980375
"564","2009-03-30",1.905442
"565","2009-03-31",1.902765
"566","2009-04-01",1.950937
"567","2009-04-02",2.138269
"568","2009-04-03",2.261374
"569","2009-04-06",2.231936
"570","2009-04-07",2.148974
"571","2009-04-08",2.379126
"572","2009-04-09",2.368421
"573","2009-04-13",2.341659
"574","2009-04-14",2.258698
"575","2009-04-15",2.157003
"576","2009-04-16",2.226583
"577","2009-04-17",2.266726
"578","2009-04-20",2.143622
"579","2009-04-21",2.183764
"580","2009-04-22",2.280107
"581","2009-04-23",2.408564
"582","2009-04-24",2.440678
"583","2009-04-27",2.451383
"584","2009-04-28",2.432649
"585","2009-04-29",2.478144
"586","2009-04-30",2.510259
"587","2009-05-01",2.534344
"588","2009-05-04",2.839429
"589","2009-05-05",2.917038
"590","2009-05-06",2.836753
"591","2009-05-07",2.737734
"592","2009-05-08",2.788582
"593","2009-05-11",2.654773
"594","2009-05-12",2.815343
"595","2009-05-13",2.702944
"596","2009-05-14",2.777877
"597","2009-05-15",2.860839
"598","2009-05-18",3.074933
"599","2009-05-19",2.986619
"600","2009-05-20",2.96521
"601","2009-05-21",2.90901
"602","2009-05-22",2.933095
"603","2009-05-26",2.989295
"604","2009-05-27",3.010705
"605","2009-05-28",3.09099
"606","2009-05-29",3.157895
"607","2009-06-01",3.334523
"608","2009-06-02",3.347904
"609","2009-06-03",3.264942
"610","2009-06-04",3.313113
"611","2009-06-05",3.321142
"612","2009-06-08",3.275647
"613","2009-06-09",3.428189
"614","2009-06-10",3.380018
"615","2009-06-11",3.454951
"616","2009-06-12",3.286351
"617","2009-06-15",3.198037
"618","2009-06-16",3.085638
"619","2009-06-17",3.082962
"620","2009-06-18",3.069581
"621","2009-06-19",3.037467
"622","2009-06-22",2.85281
"623","2009-06-23",2.868867
"624","2009-06-24",2.973238
"625","2009-06-25",3.066905
"626","2009-06-26",3.18198
"627","2009-06-29",3.171276
"628","2009-06-30",3.157895
"629","2009-07-01",3.131133
"630","2009-07-02",3.144514
"631","2009-07-06",3.013381
"632","2009-07-07",2.975914
"633","2009-07-08",2.925067
"634","2009-07-09",3.024086
"635","2009-07-10",3.074933
"636","2009-07-13",3.002676
"637","2009-07-14",3.016057
"638","2009-07-15",3.267618
"639","2009-07-16",3.390723
"640","2009-07-17",3.495094
"641","2009-07-20",3.650312
"642","2009-07-21",3.607493
"643","2009-07-22",3.628903
"644","2009-07-23",3.733274
"645","2009-07-24",3.768064
"646","2009-07-27",3.789474
"647","2009-07-28",3.786798
"648","2009-07-29",3.784121
"649","2009-07-30",3.851026
"650","2009-07-31",3.885816
"651","2009-08-03",4.046387
"652","2009-08-04",4.078501
"653","2009-08-05",4.094558
"654","2009-08-06",4.059768
"655","2009-08-07",4.110616
"656","2009-08-10",4.188225
"657","2009-08-11",4.075825
"658","2009-08-12",4.150758
"659","2009-08-13",4.188225
"660","2009-08-14",4.123996
"661","2009-08-17",3.925959
"662","2009-08-18",3.947368
"663","2009-08-19",3.968778
"664","2009-08-20",4.043711
"665","2009-08-21",4.140054
"666","2009-08-24",4.126673
"667","2009-08-25",4.217663
"668","2009-08-26",4.308653
"669","2009-08-27",4.335415
"670","2009-08-28",4.263158
"671","2009-08-31",4.214987
"672","2009-09-01",4.188225
"673","2009-09-02",4.123996
"674","2009-09-03",4.156111
"675","2009-09-04",4.21231
"676","2009-09-08",4.335415
"677","2009-09-09",4.413024
"678","2009-09-10",4.399643
"679","2009-09-11",4.413024
"680","2009-09-14",4.402319
"681","2009-09-15",4.4157
"682","2009-09-16",4.485281
"683","2009-09-17",4.570919
"684","2009-09-18",4.520072
"685","2009-09-21",4.509367
"686","2009-09-22",4.595005
"687","2009-09-23",4.565567
"688","2009-09-24",4.490633
"689","2009-09-25",4.458519
"690","2009-09-28",4.603033
"691","2009-09-29",4.669938
"692","2009-09-30",4.803747
"693","2009-10-01",4.718109
"694","2009-10-02",4.763604
"695","2009-10-05",4.964318
"696","2009-10-06",4.975022
"697","2009-10-07",4.87868
"698","2009-10-08",4.902765
"699","2009-10-09",4.776985
"700","2009-10-12",4.876004
"701","2009-10-13",4.854594
"702","2009-10-14",5.031222
"703","2009-10-15",5.036574
"704","2009-10-16",5.020517
"705","2009-10-19",5.146298
"706","2009-10-20",5.124888
"707","2009-10-21",5.082069
"708","2009-10-22",5.017841
"709","2009-10-23",5.031222
"710","2009-10-26",4.996432
"711","2009-10-27",5.015165
"712","2009-10-28",4.862623
"713","2009-10-29",4.991079
"714","2009-10-30",4.589652
"715","2009-11-02",4.683319
"716","2009-11-03",4.645852
"717","2009-11-04",4.718109
"718","2009-11-05",4.782337
"719","2009-11-06",4.827832
"720","2009-11-09",5.023193
"721","2009-11-10",5.092774
"722","2009-11-11",5.194469
"723","2009-11-12",5.202498
"724","2009-11-13",5.312221
"725","2009-11-16",5.405888
"726","2009-11-17",5.459411
"727","2009-11-18",5.486173
"728","2009-11-19",5.488849
"729","2009-11-20",5.480821
"730","2009-11-23",5.520963
"731","2009-11-24",5.512935
"732","2009-11-25",5.633363
"733","2009-11-27",5.427297
"734","2009-11-30",5.352364
"735","2009-12-01",5.478145
"736","2009-12-02",5.470116
"737","2009-12-03",5.459411
"738","2009-12-04",5.472792
"739","2009-12-07",5.427297
"740","2009-12-08",5.405888
"741","2009-12-09",5.429973
"742","2009-12-10",5.419269
"743","2009-12-11",5.338983
"744","2009-12-14",5.384478
"745","2009-12-15",5.397859
"746","2009-12-16",5.745763
"747","2009-12-17",5.914362
"748","2009-12-18",6.107047
"749","2009-12-21",5.892953
"750","2009-12-22",5.866191
"751","2009-12-23",6.077609
"752","2009-12-24",6.061552
"753","2009-12-28",6.045495
"754","2009-12-29",5.991971
"755","2009-12-30",5.991971
"756","2009-12-31",5.959857
"757","2010-01-04",6.053524
"758","2010-01-05",6.230152
"759","2010-01-06",6.155219
"760","2010-01-07",5.925067
"761","2010-01-08",5.975914
"762","2010-01-11",5.935771
"763","2010-01-12",6.270294
"764","2010-01-13",6.342551
"765","2010-01-14",5.90901
"766","2010-01-15",5.935771
"767","2010-01-19",6.211418
"768","2010-01-20",6.101695
"769","2010-01-21",6.088314
"770","2010-01-22",5.815343
"771","2010-01-25",5.85281
"772","2010-01-26",5.748439
"773","2010-01-27",5.574487
"774","2010-01-28",5.448707
"775","2010-01-29",5.269403
"776","2010-02-01",5.617306
"777","2010-02-02",5.531668
"778","2010-02-03",5.59322
"779","2010-02-04",5.293488
"780","2010-02-05",5.234612
"781","2010-02-08",5.17306
"782","2010-02-09",5.35504
"783","2010-02-10",5.360393
"784","2010-02-11",5.496878
"785","2010-02-12",5.494202
"786","2010-02-16",5.673506
"787","2010-02-17",5.646744
"788","2010-02-18",5.676182
"789","2010-02-19",5.609277
"790","2010-02-22",5.638715
"791","2010-02-23",5.563782
"792","2010-02-24",5.622658
"793","2010-02-25",5.676182
"794","2010-02-26",5.785905
"795","2010-03-01",5.986619
"796","2010-03-02",6.115076
"797","2010-03-03",6.045495
"798","2010-03-04",5.997324
"799","2010-03-05",6.053524
"800","2010-03-08",6.120428
"801","2010-03-09",6.136485
"802","2010-03-10",6.125781
"803","2010-03-11",6.123105
"804","2010-03-12",6.14719
"805","2010-03-15",6.243533
"806","2010-03-16",6.272971
"807","2010-03-17",6.479037
"808","2010-03-18",6.409456
"809","2010-03-19",6.222123
"810","2010-03-22",6.270294
"811","2010-03-23",6.331847
"812","2010-03-24",6.181981
"813","2010-03-25",6.133809
"814","2010-03-26",6.1686
"815","2010-03-29",6.243533
"816","2010-03-30",6.262266
"817","2010-03-31",6.23818
"818","2010-04-01",6.428189
"819","2010-04-05",6.583408
"820","2010-04-06",6.425513
"821","2010-04-07",6.270294
"822","2010-04-08",6.251561
"823","2010-04-09",6.318466
"824","2010-04-12",6.275647
"825","2010-04-13",6.342551
"826","2010-04-14",6.505798
"827","2010-04-15",6.503122
"828","2010-04-16",6.339875
"829","2010-04-19",6.224799
"830","2010-04-20",6.299732
"831","2010-04-21",6.297056
"832","2010-04-22",6.425513
"833","2010-04-23",6.23818
"834","2010-04-26",6.278323
"835","2010-04-27",6.016057
"836","2010-04-28",6.040143
"837","2010-04-29",6.155219
"838","2010-04-30",6.010705
"839","2010-05-03",6.077609
"840","2010-05-04",5.815343
"841","2010-05-05",5.702944
"842","2010-05-06",5.494202
"843","2010-05-07",5.438002
"844","2010-05-10",5.951829
"845","2010-05-11",5.8876
"846","2010-05-12",5.962533
"847","2010-05-13",5.884924
"848","2010-05-14",5.767172
"849","2010-05-17",5.67083
"850","2010-05-18",5.636039
"851","2010-05-19",5.579839
"852","2010-05-20",5.392507
"853","2010-05-21",5.488849
"854","2010-05-24",5.429973
"855","2010-05-25",5.438002
"856","2010-05-26",5.427297
"857","2010-05-27",5.801962
"858","2010-05-28",5.660125
"859","2010-06-01",5.528992
"860","2010-06-02",5.673506
"861","2010-06-03",5.791258
"862","2010-06-04",5.518287
"863","2010-06-07",5.381802
"864","2010-06-08",5.41124
"865","2010-06-09",5.290812
"866","2010-06-10",5.528992
"867","2010-06-11",5.52364
"868","2010-06-14",5.692239
"869","2010-06-15",5.938448
"870","2010-06-16",6.026762
"871","2010-06-17",5.9438
"872","2010-06-18",5.90901
"873","2010-06-21",6.005352
"874","2010-06-22",5.793934
"875","2010-06-23",5.753791
"876","2010-06-24",5.637824
"877","2010-06-25",5.619982
"878","2010-06-28",5.628903
"879","2010-06-29",5.374665
"880","2010-06-30",5.352364
"881","2010-07-01",5.325602
"882","2010-07-02",5.298841
"883","2010-07-06",5.459411
"884","2010-07-07",5.553078
"885","2010-07-08",5.606601
"886","2010-07-09",5.793934
"887","2010-07-12",5.776093
"888","2010-07-13",5.811775
"889","2010-07-14",5.825156
"890","2010-07-15",5.753791
"891","2010-07-16",5.504014
"892","2010-07-19",5.606601
"893","2010-07-20",5.704728
"894","2010-07-21",5.646744
"895","2010-07-22",5.923283
"896","2010-07-23",5.914362
"897","2010-07-26",5.985727
"898","2010-07-27",5.994648
"899","2010-07-28",5.936664
"900","2010-07-29",5.954505
"901","2010-07-30",6.066012
"902","2010-08-02",6.079393
"903","2010-08-03",6.132917
"904","2010-08-04",6.217663
"905","2010-08-05",6.101695
"906","2010-08-06",6.190901
"907","2010-08-09",6.213202
"908","2010-08-10",6.155219
"909","2010-08-11",5.892061
"910","2010-08-12",5.900981
"911","2010-08-13",5.8876
"912","2010-08-16",5.900981
"913","2010-08-17",5.999108
"914","2010-08-18",6.070473
"915","2010-08-19",5.945584
"916","2010-08-20",5.954505
"917","2010-08-23",5.941124
"918","2010-08-24",5.767172
"919","2010-08-25",5.771633
"920","2010-08-26",5.602141
"921","2010-08-27",5.834077
"922","2010-08-30",5.776093
"923","2010-08-31",5.722569
"924","2010-09-01",5.842998
"925","2010-09-02",5.838537
"926","2010-09-03",6.039251
"927","2010-09-07",5.785013
"928","2010-09-08",5.838537
"929","2010-09-09",5.838537
"930","2010-09-10",5.896521
"931","2010-09-13",5.981266
"932","2010-09-14",6.110616
