"","date","ASTC"
"1023","2011-01-24",6.25
"1024","2011-01-25",6.05
"1025","2011-01-26",6.45
"1026","2011-01-27",6.6
"1027","2011-01-28",6.25
"1028","2011-01-31",6.35
"1029","2011-02-01",6.35
"1030","2011-02-02",6.25
"1031","2011-02-03",6.3
"1032","2011-02-04",6.35
"1033","2011-02-07",6.3
"1034","2011-02-08",6.4
"1035","2011-02-09",6.3
"1036","2011-02-10",6.3
"1037","2011-02-11",6.2
"1038","2011-02-14",6.2
"1039","2011-02-15",6.2
"1040","2011-02-16",6.2
"1041","2011-02-17",6.15
"1042","2011-02-18",6.2
"1043","2011-02-22",6.1
"1044","2011-02-23",6.05
"1045","2011-02-24",6.05
"1046","2011-02-25",6.05
"1047","2011-02-28",6
"1048","2011-03-01",5.75
"1049","2011-03-02",5.85
"1050","2011-03-03",5.8
"1051","2011-03-04",5.75
"1052","2011-03-07",5.75
"1053","2011-03-08",5.9
"1054","2011-03-09",5.7
"1055","2011-03-10",5.6
"1056","2011-03-11",5.75
"1057","2011-03-14",5.75
"1058","2011-03-15",5.5
"1059","2011-03-16",5.5
"1060","2011-03-17",5.55
"1061","2011-03-18",5.45
"1062","2011-03-21",5.65
"1063","2011-03-22",5.5
"1064","2011-03-23",5.55
"1065","2011-03-24",5.5
"1066","2011-03-25",5.5
"1067","2011-03-28",5.55
"1068","2011-03-29",5.4
"1069","2011-03-30",5.45
"1070","2011-03-31",5.35
"1071","2011-04-01",5.35
"1072","2011-04-04",5.3
"1073","2011-04-05",5.2
"1074","2011-04-06",5.25
"1075","2011-04-07",5.25
"1076","2011-04-08",5.25
"1077","2011-04-11",5.2
"1078","2011-04-12",5.1
"1079","2011-04-13",5.05
"1080","2011-04-14",5.1
"1081","2011-04-15",5.2
"1082","2011-04-18",5.15
"1083","2011-04-19",5.3
"1084","2011-04-20",5.2
"1085","2011-04-21",5.4
"1086","2011-04-25",5.4
"1087","2011-04-26",5.35
"1088","2011-04-27",5.3
"1089","2011-04-28",5.2
"1090","2011-04-29",5.15
"1091","2011-05-02",5.15
"1092","2011-05-03",5.15
"1093","2011-05-04",5.15
"1094","2011-05-05",5.15
"1095","2011-05-06",5.1
"1096","2011-05-09",5.05
"1097","2011-05-10",4.5
"1098","2011-05-11",5.15
"1099","2011-05-12",5.15
"1100","2011-05-13",5
"1101","2011-05-16",4.9
"1102","2011-05-17",5.15
"1103","2011-05-18",5.3
"1104","2011-05-19",5.2
"1105","2011-05-20",5.2
"1106","2011-05-23",5.2
"1107","2011-05-24",5.2
"1108","2011-05-25",5.25
"1109","2011-05-26",5.35
"1110","2011-05-27",5.35
"1111","2011-05-31",5.3
"1112","2011-06-01",5.25
"1113","2011-06-02",5.2
"1114","2011-06-03",5.4
"1115","2011-06-06",5.45
"1116","2011-06-07",5.7
"1117","2011-06-08",5.65
"1118","2011-06-09",5.7
"1119","2011-06-10",5.75
"1120","2011-06-13",5.45
"1121","2011-06-14",5.45
"1122","2011-06-15",5.4
"1123","2011-06-16",5.25
"1124","2011-06-17",5.3
"1125","2011-06-20",5.25
"1126","2011-06-21",5.3
"1127","2011-06-22",5.3
"1128","2011-06-23",5.25
"1129","2011-06-24",5.3
"1130","2011-06-27",5.05
"1131","2011-06-28",5.15
"1132","2011-06-29",5.1
"1133","2011-06-30",5.15
"1134","2011-07-01",5.05
"1135","2011-07-05",5.2
"1136","2011-07-06",5.05
"1137","2011-07-07",5.1
"1138","2011-07-08",5.3
"1139","2011-07-11",5.25
"1140","2011-07-12",5.05
"1141","2011-07-13",5.05
"1142","2011-07-14",5.1
"1143","2011-07-15",5.1
"1144","2011-07-18",5.1
"1145","2011-07-19",4.9
"1146","2011-07-20",4.75
"1147","2011-07-21",4.7
"1148","2011-07-22",4.8
"1149","2011-07-25",4.75
"1150","2011-07-26",4.85
"1151","2011-07-27",4.65
"1152","2011-07-28",4.35
"1153","2011-07-29",4.35
"1154","2011-08-01",4.4
"1155","2011-08-02",4.2
"1156","2011-08-03",4.3
"1157","2011-08-04",4.1
"1158","2011-08-05",3.95
"1159","2011-08-08",3.85
"1160","2011-08-09",3.85
"1161","2011-08-10",3.75
"1162","2011-08-11",3.75
"1163","2011-08-12",4
"1164","2011-08-15",3.85
"1165","2011-08-16",3.9
"1166","2011-08-17",3.95
"1167","2011-08-18",4
"1168","2011-08-19",3.65
"1169","2011-08-22",3.85
"1170","2011-08-23",3.8
"1171","2011-08-24",3.75
"1172","2011-08-25",3.6
"1173","2011-08-26",3.7
"1174","2011-08-29",3.85
"1175","2011-08-30",3.65
"1176","2011-08-31",3.8
"1177","2011-09-01",3.75
"1178","2011-09-02",3.7
"1179","2011-09-06",3.55
"1180","2011-09-07",3.75
"1181","2011-09-08",3.6
"1182","2011-09-09",3.7
"1183","2011-09-12",3.5
"1184","2011-09-13",3.55
"1185","2011-09-14",3.5
"1186","2011-09-15",3.6
"1187","2011-09-16",3.8
"1188","2011-09-19",3.6
"1189","2011-09-20",3.35
"1190","2011-09-21",3.05
"1191","2011-09-22",2.95
"1192","2011-09-23",3.05
"1193","2011-09-26",2.95
"1194","2011-09-27",3
"1195","2011-09-28",3
"1196","2011-09-29",2.8
"1197","2011-09-30",3.05
"1198","2011-10-03",3
"1199","2011-10-04",2.8
"1200","2011-10-05",2.85
"1201","2011-10-06",3
"1202","2011-10-07",3
"1203","2011-10-10",2.95
"1204","2011-10-11",3
"1205","2011-10-12",2.8
"1206","2011-10-13",2.95
"1207","2011-10-14",2.95
"1208","2011-10-17",3.1
"1209","2011-10-18",2.9
"1210","2011-10-19",2.75
"1211","2011-10-20",2.85
"1212","2011-10-21",3
"1213","2011-10-24",3
"1214","2011-10-25",2.9
"1215","2011-10-26",3
"1216","2011-10-27",2.9
"1217","2011-10-28",2.9
"1218","2011-10-31",2.9
"1219","2011-11-01",2.75
"1220","2011-11-02",2.8
"1221","2011-11-03",2.9
"1222","2011-11-04",2.95
"1223","2011-11-07",2.9
"1224","2011-11-08",2.75
"1225","2011-11-09",2.8
"1226","2011-11-10",2.8
"1227","2011-11-11",2.8
"1228","2011-11-14",2.85
"1229","2011-11-15",2.85
"1230","2011-11-16",2.9
"1231","2011-11-17",2.8
"1232","2011-11-18",3.05
"1233","2011-11-21",3.45
"1234","2011-11-22",3.5
"1235","2011-11-23",3.95
"1236","2011-11-25",4.25
"1237","2011-11-28",4
"1238","2011-11-29",3.65
"1239","2011-11-30",3.65
"1240","2011-12-01",3.65
"1241","2011-12-02",3.55
"1242","2011-12-05",3.5
"1243","2011-12-06",3.3
"1244","2011-12-07",3.45
"1245","2011-12-08",3.25
"1246","2011-12-09",3.4
"1247","2011-12-12",3.25
"1248","2011-12-13",3.25
"1249","2011-12-14",3.1
"1250","2011-12-15",3.25
"1251","2011-12-16",3.5
"1252","2011-12-19",3.2
"1253","2011-12-20",3.05
"1254","2011-12-21",3.05
"1255","2011-12-22",3.05
"1256","2011-12-23",3.2
"1257","2011-12-27",2.95
"1258","2011-12-28",2.75
"1259","2011-12-29",2.75
"1260","2011-12-30",2.8
"1261","2012-01-03",2.85
"1262","2012-01-04",2.8
"1263","2012-01-05",2.95
"1264","2012-01-06",3
"1265","2012-01-09",3
"1266","2012-01-10",2.9
"1267","2012-01-11",2.9
"1268","2012-01-12",2.95
"1269","2012-01-13",3
"1270","2012-01-17",3.1
"1271","2012-01-18",3
"1272","2012-01-19",3
"1273","2012-01-20",3
"1274","2012-01-23",3
"1275","2012-01-24",3
"1276","2012-01-25",3
"1277","2012-01-26",3
"1278","2012-01-27",4
"1279","2012-01-30",3.55
"1280","2012-01-31",3.5
"1281","2012-02-01",3.7
"1282","2012-02-02",3.65
"1283","2012-02-03",3.55
"1284","2012-02-06",3.5
"1285","2012-02-07",3.55
"1286","2012-02-08",3.8
"1287","2012-02-09",3.75
"1288","2012-02-10",3.55
"1289","2012-02-13",3.5
"1290","2012-02-14",3.5
"1291","2012-02-15",3.55
"1292","2012-02-16",3.7
"1293","2012-02-17",3.7
"1294","2012-02-21",3.7
"1295","2012-02-22",3.8
"1296","2012-02-23",3.95
"1297","2012-02-24",3.75
"1298","2012-02-27",3.9
"1299","2012-02-28",3.75
"1300","2012-02-29",3.75
"1301","2012-03-01",3.55
"1302","2012-03-02",3.6
"1303","2012-03-05",3.75
"1304","2012-03-06",3.6
"1305","2012-03-07",3.65
"1306","2012-03-08",3.75
"1307","2012-03-09",3.65
"1308","2012-03-12",3.75
"1309","2012-03-13",3.8
"1310","2012-03-14",3.65
"1311","2012-03-15",3.8
"1312","2012-03-16",3.65
"1313","2012-03-19",3.6
"1314","2012-03-20",3.55
"1315","2012-03-21",3.9
"1316","2012-03-22",3.85
"1317","2012-03-23",3.95
"1318","2012-03-26",3.75
"1319","2012-03-27",3.95
"1320","2012-03-28",3.8
"1321","2012-03-29",3.9
"1322","2012-03-30",4.25
"1323","2012-04-02",4.4
"1324","2012-04-03",4.25
"1325","2012-04-04",4.15
"1326","2012-04-05",4.05
"1327","2012-04-09",4.6
"1328","2012-04-10",4.4
"1329","2012-04-11",4.65
"1330","2012-04-12",4.65
"1331","2012-04-13",4.95
"1332","2012-04-16",4.9
"1333","2012-04-17",5.1
"1334","2012-04-18",5.05
"1335","2012-04-19",5.05
"1336","2012-04-20",5
"1337","2012-04-23",5.15
"1338","2012-04-24",5.1
"1339","2012-04-25",5
"1340","2012-04-26",4.9
"1341","2012-04-27",4.95
"1342","2012-04-30",4.9
"1343","2012-05-01",4.75
"1344","2012-05-02",4.9
"1345","2012-05-03",4.8
"1346","2012-05-04",4.75
"1347","2012-05-07",5.7
"1348","2012-05-08",5.9
"1349","2012-05-09",6.25
"1350","2012-05-10",6.5
"1351","2012-05-11",6.3
"1352","2012-05-14",6.35
"1353","2012-05-15",6.3
"1354","2012-05-16",6.2
"1355","2012-05-17",5.7
"1356","2012-05-18",5.7
"1357","2012-05-21",5.8
"1358","2012-05-22",5.7
"1359","2012-05-23",5.45
"1360","2012-05-24",5.65
"1361","2012-05-25",5.3
"1362","2012-05-29",5.2
"1363","2012-05-30",5.15
"1364","2012-05-31",5.35
"1365","2012-06-01",5.1
"1366","2012-06-04",5.4
"1367","2012-06-05",5.3
"1368","2012-06-06",5.25
"1369","2012-06-07",5.7
"1370","2012-06-08",5.6
"1371","2012-06-11",5.35
"1372","2012-06-12",5.35
"1373","2012-06-13",5.35
"1374","2012-06-14",5.4
"1375","2012-06-15",5.4
"1376","2012-06-18",5.45
"1377","2012-06-19",5.25
"1378","2012-06-20",5.3
"1379","2012-06-21",5.3
"1380","2012-06-22",5.35
"1381","2012-06-25",5.5
"1382","2012-06-26",5.7
"1383","2012-06-27",5.7
"1384","2012-06-28",5.65
"1385","2012-06-29",5.4
"1386","2012-07-02",5.5
"1387","2012-07-03",5.2
"1388","2012-07-05",5.3
"1389","2012-07-06",5.65
"1390","2012-07-09",5.55
"1391","2012-07-10",5.45
"1392","2012-07-11",5.6
"1393","2012-07-12",5.7
"1394","2012-07-13",5.6
"1395","2012-07-16",5.4
"1396","2012-07-17",5.5
"1397","2012-07-18",5.6
"1398","2012-07-19",6.15
"1399","2012-07-20",5.8
"1400","2012-07-23",5.7
"1401","2012-07-24",5.55
"1402","2012-07-25",6
"1403","2012-07-26",5.85
"1404","2012-07-27",6
"1405","2012-07-30",6.05
"1406","2012-07-31",6.15
"1407","2012-08-01",6.2
"1408","2012-08-02",6.25
"1409","2012-08-03",6.25
"1410","2012-08-06",6.2
"1411","2012-08-07",6.2
"1412","2012-08-08",6.2
"1413","2012-08-09",6.15
"1414","2012-08-10",6.1
"1415","2012-08-13",5.8
"1416","2012-08-14",6.2
"1417","2012-08-15",6.1
"1418","2012-08-16",6.2
"1419","2012-08-17",6.25
"1420","2012-08-20",6.1
"1421","2012-08-21",6
"1422","2012-08-22",5.9
"1423","2012-08-23",5.85
"1424","2012-08-24",5.75
"1425","2012-08-27",5.8
"1426","2012-08-28",5.9
"1427","2012-08-29",6
"1428","2012-08-30",6.2
"1429","2012-08-31",6.2
"1430","2012-09-04",6.05
"1431","2012-09-05",6.2
"1432","2012-09-06",6.2
"1433","2012-09-07",5.95
"1434","2012-09-10",6.05
"1435","2012-09-11",6
"1436","2012-09-12",6.05
"1437","2012-09-13",6.05
"1438","2012-09-14",6
"1439","2012-09-17",6.05
"1440","2012-09-18",5.9
"1441","2012-09-19",5.95
"1442","2012-09-20",5.75
"1443","2012-09-21",6
"1444","2012-09-24",5.8
"1445","2012-09-25",5.75
"1446","2012-09-26",5.8
"1447","2012-09-27",5.85
"1448","2012-09-28",4.9
"1449","2012-10-01",4.75
"1450","2012-10-02",4.75
"1451","2012-10-03",4.25
"1452","2012-10-04",4.1
"1453","2012-10-05",4.3
"1454","2012-10-08",4.3
"1455","2012-10-09",4.1
"1456","2012-10-10",4.1
"1457","2012-10-11",4.05
"1458","2012-10-12",4.2
"1459","2012-10-15",4.2
"1460","2012-10-16",4.3
"1461","2012-10-17",4.35
"1462","2012-10-18",4.5
"1463","2012-10-19",4.5
"1464","2012-10-22",4.35
"1465","2012-10-23",4.15
"1466","2012-10-24",4.05
"1467","2012-10-25",4.3
"1468","2012-10-26",4.25
"1469","2012-10-31",4.5
"1470","2012-11-01",4.3
"1471","2012-11-02",4.25
"1472","2012-11-05",4.15
"1473","2012-11-06",4.35
"1474","2012-11-07",4.35
"1475","2012-11-08",4.5
"1476","2012-11-09",4.45
"1477","2012-11-12",4.35
"1478","2012-11-13",4.35
"1479","2012-11-14",3.8
"1480","2012-11-15",3.6
"1481","2012-11-16",3.55
"1482","2012-11-19",3.45
"1483","2012-11-20",3.45
"1484","2012-11-21",3.5
"1485","2012-11-23",4.1
"1486","2012-11-26",4
"1487","2012-11-27",4
"1488","2012-11-28",4
"1489","2012-11-29",4.1
"1490","2012-11-30",4.25
"1491","2012-12-03",4.25
"1492","2012-12-04",4.2
"1493","2012-12-05",4.05
"1494","2012-12-06",4.05
"1495","2012-12-07",4.2
"1496","2012-12-10",4.25
"1497","2012-12-11",4.3
"1498","2012-12-12",4.25
"1499","2012-12-13",4.05
"1500","2012-12-14",4
"1501","2012-12-17",4
"1502","2012-12-18",4
"1503","2012-12-19",3.75
"1504","2012-12-20",3.75
"1505","2012-12-21",3.8
"1506","2012-12-24",3.75
"1507","2012-12-26",3.7
"1508","2012-12-27",3.7
"1509","2012-12-28",4.05
"1510","2012-12-31",4.5
"1511","2013-01-02",4.5
"1512","2013-01-03",4.5
"1513","2013-01-04",4.5
"1514","2013-01-07",4.5
"1515","2013-01-08",4.3
"1516","2013-01-09",4.5
"1517","2013-01-10",4.6
"1518","2013-01-11",4.6
"1519","2013-01-14",4.6
"1520","2013-01-15",4.5
"1521","2013-01-16",4.55
"1522","2013-01-17",4.45
"1523","2013-01-18",4.6
"1524","2013-01-22",4.5
"1525","2013-01-23",4.4
"1526","2013-01-24",4.5
"1527","2013-01-25",4.45
"1528","2013-01-28",4.5
"1529","2013-01-29",4.4
"1530","2013-01-30",4.25
"1531","2013-01-31",4.3
"1532","2013-02-01",4.5
"1533","2013-02-04",4.35
"1534","2013-02-05",4.3
"1535","2013-02-06",4.3
"1536","2013-02-07",4.4
"1537","2013-02-08",4.35
"1538","2013-02-11",4.4
"1539","2013-02-12",4.4
"1540","2013-02-13",4.4
"1541","2013-02-14",4.5
"1542","2013-02-15",4.35
"1543","2013-02-19",4.4
"1544","2013-02-20",4.3
"1545","2013-02-21",4.25
"1546","2013-02-22",4.3
"1547","2013-02-25",4.25
"1548","2013-02-26",4.15
"1549","2013-02-27",4
"1550","2013-02-28",4.3
"1551","2013-03-01",4.2
"1552","2013-03-04",4.15
"1553","2013-03-05",4.15
"1554","2013-03-06",4.35
"1555","2013-03-07",4.35
"1556","2013-03-08",4.4
"1557","2013-03-11",4.45
"1558","2013-03-12",4.35
"1559","2013-03-13",4.35
"1560","2013-03-14",4.35
"1561","2013-03-15",4.55
"1562","2013-03-18",4.25
"1563","2013-03-19",4.35
"1564","2013-03-20",4.2
"1565","2013-03-21",4.3
"1566","2013-03-22",4.15
"1567","2013-03-25",4.15
"1568","2013-03-26",4.05
"1569","2013-03-27",4.1
"1570","2013-03-28",4.2
"1571","2013-04-01",4.1
"1572","2013-04-02",3.95
"1573","2013-04-03",4.2
"1574","2013-04-04",4
"1575","2013-04-05",3.95
"1576","2013-04-08",3.9
"1577","2013-04-09",3.8
"1578","2013-04-10",3.85
"1579","2013-04-11",4
"1580","2013-04-12",3.9
"1581","2013-04-15",3.9
"1582","2013-04-16",3.95
"1583","2013-04-17",4
"1584","2013-04-18",3.8
"1585","2013-04-19",3.75
"1586","2013-04-22",4.2
"1587","2013-04-23",4.1
"1588","2013-04-24",4
"1589","2013-04-25",4.1
"1590","2013-04-26",4
"1591","2013-04-29",4
"1592","2013-04-30",3.95
"1593","2013-05-01",4
"1594","2013-05-02",3.95
"1595","2013-05-03",3.75
"1596","2013-05-06",3.75
"1597","2013-05-07",3.75
"1598","2013-05-08",3.9
"1599","2013-05-09",3.75
"1600","2013-05-10",3.65
"1601","2013-05-13",3.65
"1602","2013-05-14",3.85
"1603","2013-05-15",3.85
"1604","2013-05-16",3.7
"1605","2013-05-17",3.7
"1606","2013-05-20",3.85
"1607","2013-05-21",3.75
"1608","2013-05-22",3.9
"1609","2013-05-23",4
"1610","2013-05-24",4.2
"1611","2013-05-28",4
"1612","2013-05-29",4.05
"1613","2013-05-30",3.95
"1614","2013-05-31",3.85
"1615","2013-06-03",3.75
"1616","2013-06-04",3.7
"1617","2013-06-05",3.8
"1618","2013-06-06",3.8
"1619","2013-06-07",3.75
"1620","2013-06-10",3.9
"1621","2013-06-11",3.75
"1622","2013-06-12",4
"1623","2013-06-13",3.95
"1624","2013-06-14",3.85
"1625","2013-06-17",3.85
"1626","2013-06-18",3.8
"1627","2013-06-19",3.75
"1628","2013-06-20",3.75
"1629","2013-06-21",3.75
"1630","2013-06-24",3.6
"1631","2013-06-25",3.5
"1632","2013-06-26",3.5
"1633","2013-06-27",3.5
"1634","2013-06-28",3.5
"1635","2013-07-01",3.5
"1636","2013-07-02",3.5
"1637","2013-07-03",3.5
"1638","2013-07-05",3.4
"1639","2013-07-08",3.3
"1640","2013-07-09",3.2
"1641","2013-07-10",3.35
"1642","2013-07-11",3.35
"1643","2013-07-12",3.35
"1644","2013-07-15",3.35
"1645","2013-07-16",3.2
"1646","2013-07-17",3.35
"1647","2013-07-18",3.5
"1648","2013-07-19",3.4
"1649","2013-07-22",3.45
"1650","2013-07-23",3.55
"1651","2013-07-24",3.5
"1652","2013-07-25",3.35
"1653","2013-07-26",3.5
"1654","2013-07-29",3.5
"1655","2013-07-30",3.45
"1656","2013-07-31",3.45
"1657","2013-08-01",3.45
"1658","2013-08-02",3.45
"1659","2013-08-05",3.45
"1660","2013-08-06",3.45
"1661","2013-08-07",3.45
"1662","2013-08-08",3.45
"1663","2013-08-09",3.5
"1664","2013-08-12",3.5
"1665","2013-08-13",3.35
"1666","2013-08-14",3.45
"1667","2013-08-15",3.45
"1668","2013-08-16",3.45
"1669","2013-08-19",3.4
"1670","2013-08-20",3.4
"1671","2013-08-21",3.5
"1672","2013-08-22",3.5
"1673","2013-08-23",3.5
"1674","2013-08-26",4.65
"1675","2013-08-27",4
"1676","2013-08-28",4.15
"1677","2013-08-29",4.2
"1678","2013-08-30",4
"1679","2013-09-03",3.9
"1680","2013-09-04",4
"1681","2013-09-05",3.9
"1682","2013-09-06",3.95
"1683","2013-09-09",4.05
"1684","2013-09-10",4.05
"1685","2013-09-11",3.9
"1686","2013-09-12",3.9
"1687","2013-09-13",3.95
"1688","2013-09-16",3.85
"1689","2013-09-17",3.8
"1690","2013-09-18",3.8
"1691","2013-09-19",3.9
"1692","2013-09-20",3.85
"1693","2013-09-23",3.85
"1694","2013-09-24",3.75
"1695","2013-09-25",3.85
"1696","2013-09-26",3.85
"1697","2013-09-27",3.8
"1698","2013-09-30",3.85
"1699","2013-10-01",3.5
"1700","2013-10-02",3.45
"1701","2013-10-03",3.45
"1702","2013-10-04",3.35
"1703","2013-10-07",3.3
"1704","2013-10-08",3.2
"1705","2013-10-09",3.3
"1706","2013-10-10",3.3
"1707","2013-10-11",3.4
"1708","2013-10-14",3.35
"1709","2013-10-15",4.85
"1710","2013-10-16",6.3
"1711","2013-10-17",5.75
"1712","2013-10-18",6.1
"1713","2013-10-21",8.15
"1714","2013-10-22",8.15
"1715","2013-10-23",7.75
"1716","2013-10-24",7.4
"1717","2013-10-25",7.5
"1718","2013-10-28",7.45
"1719","2013-10-29",7.55
"1720","2013-10-30",7.3
"1721","2013-10-31",7
"1722","2013-11-01",6.7
"1723","2013-11-04",7
"1724","2013-11-05",6.9
"1725","2013-11-06",7
"1726","2013-11-07",6.85
"1727","2013-11-08",7.05
"1728","2013-11-11",7.6
"1729","2013-11-12",7.6
"1730","2013-11-13",7.55
"1731","2013-11-14",7.5
"1732","2013-11-15",7.75
"1733","2013-11-18",7.35
"1734","2013-11-19",7
"1735","2013-11-20",6.5
"1736","2013-11-21",6.2
"1737","2013-11-22",6.25
"1738","2013-11-25",6.4
"1739","2013-11-26",6.75
"1740","2013-11-27",7
"1741","2013-11-29",7.05
"1742","2013-12-02",6.9
"1743","2013-12-03",6.9
"1744","2013-12-04",6.75
"1745","2013-12-05",6.85
"1746","2013-12-06",6.95
"1747","2013-12-09",7.1
"1748","2013-12-10",7.85
"1749","2013-12-11",10.75
"1750","2013-12-12",9.4
"1751","2013-12-13",9.1
"1752","2013-12-16",12
"1753","2013-12-17",11.4
"1754","2013-12-18",12.85
"1755","2013-12-19",15.5
"1756","2013-12-20",15.25
"1757","2013-12-23",15.4
"1758","2013-12-24",15.7
"1759","2013-12-26",15.05
"1760","2013-12-27",14.6
"1761","2013-12-30",13.95
"1762","2013-12-31",14.15
"1763","2014-01-02",13.25
"1764","2014-01-03",13.15
"1765","2014-01-06",14.75
"1766","2014-01-07",14.6
"1767","2014-01-08",15.6
"1768","2014-01-09",15.15
"1769","2014-01-10",14.6
"1770","2014-01-13",13.9
"1771","2014-01-14",14.95
"1772","2014-01-15",17.9
"1773","2014-01-16",19.049999
"1774","2014-01-17",18.5
"1775","2014-01-21",18.700001
"1776","2014-01-22",18.799999
"1777","2014-01-23",18.549999
"1778","2014-01-24",16.35
"1779","2014-01-27",15.05
"1780","2014-01-28",14.6
"1781","2014-01-29",18.35
"1782","2014-01-30",17.5
"1783","2014-01-31",16.75
"1784","2014-02-03",16.15
"1785","2014-02-04",15.95
"1786","2014-02-05",15.2
"1787","2014-02-06",16.299999
"1788","2014-02-07",16.049999
"1789","2014-02-10",15.8
"1790","2014-02-11",15.4
"1791","2014-02-12",15.45
"1792","2014-02-13",16
"1793","2014-02-14",15.35
"1794","2014-02-18",14.7
"1795","2014-02-19",13.65
"1796","2014-02-20",13.95
"1797","2014-02-21",13.5
"1798","2014-02-24",14.2
"1799","2014-02-25",12.8
"1800","2014-02-26",13.2
"1801","2014-02-27",13.2
"1802","2014-02-28",13.35
"1803","2014-03-03",12.85
"1804","2014-03-04",12.8
"1805","2014-03-05",13.2
"1806","2014-03-06",12.7
"1807","2014-03-07",12.85
"1808","2014-03-10",12.35
"1809","2014-03-11",11.15
"1810","2014-03-12",11.85
"1811","2014-03-13",11.25
"1812","2014-03-14",11
"1813","2014-03-17",11.55
"1814","2014-03-18",12.05
"1815","2014-03-19",11.45
"1816","2014-03-20",11.3
"1817","2014-03-21",10.9
"1818","2014-03-24",11.3
"1819","2014-03-25",11.7
"1820","2014-03-26",12.05
"1821","2014-03-27",11.4
"1822","2014-03-28",12.1
"1823","2014-03-31",11.75
"1824","2014-04-01",11.9
"1825","2014-04-02",12.8
"1826","2014-04-03",13.5
"1827","2014-04-04",13.65
"1828","2014-04-07",12.8
"1829","2014-04-08",13.15
"1830","2014-04-09",14.1
"1831","2014-04-10",13.55
"1832","2014-04-11",13
"1833","2014-04-14",13.6
"1834","2014-04-15",13.1
"1835","2014-04-16",13.15
"1836","2014-04-17",13.2
"1837","2014-04-21",13.45
"1838","2014-04-22",13.4
"1839","2014-04-23",13.4
"1840","2014-04-24",12.8
"1841","2014-04-25",12.6
"1842","2014-04-28",11.2
"1843","2014-04-29",10.4
"1844","2014-04-30",10.6
"1845","2014-05-01",11.05
"1846","2014-05-02",12.35
"1847","2014-05-05",12.7
"1848","2014-05-06",11.9
"1849","2014-05-07",11.5
"1850","2014-05-08",11.1
"1851","2014-05-09",11.45
"1852","2014-05-12",11.25
"1853","2014-05-13",11.35
"1854","2014-05-14",11.55
"1855","2014-05-15",11.55
"1856","2014-05-16",12.05
"1857","2014-05-19",12.8
"1858","2014-05-20",13
"1859","2014-05-21",12.2
"1860","2014-05-22",11.8
"1861","2014-05-23",11.7
"1862","2014-05-27",11.3
"1863","2014-05-28",11.2
"1864","2014-05-29",15.8
"1865","2014-05-30",14.6
"1866","2014-06-02",13.9
"1867","2014-06-03",15.45
"1868","2014-06-04",15.7
"1869","2014-06-05",15.4
"1870","2014-06-06",15.05
"1871","2014-06-09",14.9
"1872","2014-06-10",15.2
"1873","2014-06-11",14.05
"1874","2014-06-12",14.15
"1875","2014-06-13",14.25
"1876","2014-06-16",14.45
"1877","2014-06-17",15.4
"1878","2014-06-18",15.6
"1879","2014-06-19",16
"1880","2014-06-20",16.450001
"1881","2014-06-23",16.65
"1882","2014-06-24",15.65
"1883","2014-06-25",15.7
"1884","2014-06-26",16.200001
"1885","2014-06-27",16.4
"1886","2014-06-30",15.9
"1887","2014-07-01",15.75
"1888","2014-07-02",15.35
"1889","2014-07-03",15.4
"1890","2014-07-07",15.1
"1891","2014-07-08",14.55
"1892","2014-07-09",15.3
"1893","2014-07-10",14.95
"1894","2014-07-11",15.15
"1895","2014-07-14",15.45
"1896","2014-07-15",15.05
"1897","2014-07-16",15.05
"1898","2014-07-17",14.7
"1899","2014-07-18",14.8
"1900","2014-07-21",14.85
"1901","2014-07-22",15.3
"1902","2014-07-23",15.4
"1903","2014-07-24",15.15
"1904","2014-07-25",14.75
"1905","2014-07-28",14.95
"1906","2014-07-29",14.65
"1907","2014-07-30",14.6
"1908","2014-07-31",14.25
"1909","2014-08-01",14.3
"1910","2014-08-04",14.35
"1911","2014-08-05",13.8
"1912","2014-08-06",14.15
"1913","2014-08-07",14.15
"1914","2014-08-08",15.4
"1915","2014-08-11",15.05
"1916","2014-08-12",14.85
"1917","2014-08-13",14.75
"1918","2014-08-14",14.65
"1919","2014-08-15",14.65
"1920","2014-08-18",14.5
"1921","2014-08-19",14.7
"1922","2014-08-20",14.6
"1923","2014-08-21",14.9
"1924","2014-08-22",15
"1925","2014-08-25",15.65
"1926","2014-08-26",15.2
"1927","2014-08-27",14.85
"1928","2014-08-28",14.7
"1929","2014-08-29",14.6
"1930","2014-09-02",14.8
"1931","2014-09-03",16.450001
"1932","2014-09-04",15.8
"1933","2014-09-05",15.65
"1934","2014-09-08",15.85
"1935","2014-09-09",15.6
"1936","2014-09-10",15.55
"1937","2014-09-11",15.9
"1938","2014-09-12",15.4
"1939","2014-09-15",15.3
"1940","2014-09-16",15.05
"1941","2014-09-17",15.45
"1942","2014-09-18",15.35
"1943","2014-09-19",14.5
"1944","2014-09-22",14.95
"1945","2014-09-23",15.1
"1946","2014-09-24",15
"1947","2014-09-25",14.65
"1948","2014-09-26",14.65
"1949","2014-09-29",14.7
"1950","2014-09-30",14.1
"1951","2014-10-01",13.55
"1952","2014-10-02",13.2
"1953","2014-10-03",13.25
"1954","2014-10-06",13
"1955","2014-10-07",12.95
"1956","2014-10-08",12.2
"1957","2014-10-09",12.05
"1958","2014-10-10",11.65
"1959","2014-10-13",11.05
"1960","2014-10-14",11.05
"1961","2014-10-15",11.1
"1962","2014-10-16",12
"1963","2014-10-17",11.75
