"","date","JBGS"
"100","2017-11-24",33.25
"101","2017-11-27",33.34
"102","2017-11-28",33.349998
"103","2017-11-29",33.32
"104","2017-11-30",33.310001
"105","2017-12-01",33.720001
"106","2017-12-04",33.799999
"107","2017-12-05",33.419998
"108","2017-12-06",33.599998
"109","2017-12-07",33.779999
"110","2017-12-08",34.049999
"111","2017-12-11",34.220001
"112","2017-12-12",34.119999
"113","2017-12-13",34.330002
"114","2017-12-14",34.34
"115","2017-12-15",34.939999
"116","2017-12-18",35.630001
"117","2017-12-19",34.919998
"118","2017-12-20",33.84
"119","2017-12-21",33.849998
"120","2017-12-22",34.09
"121","2017-12-26",34.459999
"122","2017-12-27",34.439999
"123","2017-12-28",34.799999
"124","2017-12-29",34.73
"125","2018-01-02",34.490002
"126","2018-01-03",34.48
"127","2018-01-04",33.669998
"128","2018-01-05",33.68
"129","2018-01-08",33.75
"130","2018-01-09",33.529999
"131","2018-01-10",33.360001
"132","2018-01-11",33.560001
"133","2018-01-12",33.560001
"134","2018-01-16",33.439999
"135","2018-01-17",33.259998
"136","2018-01-18",33.060001
"137","2018-01-19",33.290001
"138","2018-01-22",33.490002
"139","2018-01-23",33.860001
"140","2018-01-24",33.889999
"141","2018-01-25",33.830002
"142","2018-01-26",33.5
"143","2018-01-29",33.459999
"144","2018-01-30",32.990002
"145","2018-01-31",33.75
"146","2018-02-01",33.040001
"147","2018-02-02",33.029999
"148","2018-02-05",32.09
"149","2018-02-06",31.940001
"150","2018-02-07",31.809999
"151","2018-02-08",31.040001
"152","2018-02-09",31.85
"153","2018-02-12",31.940001
"154","2018-02-13",31.959999
"155","2018-02-14",31.860001
"156","2018-02-15",32.290001
"157","2018-02-16",32.82
"158","2018-02-20",32.459999
"159","2018-02-21",32.349998
"160","2018-02-22",32.98
"161","2018-02-23",32.740002
"162","2018-02-26",32.830002
"163","2018-02-27",32.060001
"164","2018-02-28",32.650002
"165","2018-03-01",33.299999
"166","2018-03-02",33.32
"167","2018-03-05",33.830002
"168","2018-03-06",34.549999
"169","2018-03-07",34.52
"170","2018-03-08",34.200001
"171","2018-03-09",34.32
"172","2018-03-12",34.41
"173","2018-03-13",33.689999
"174","2018-03-14",33.869999
"175","2018-03-15",33.580002
"176","2018-03-16",33.549999
"177","2018-03-19",33.41
"178","2018-03-20",33.919998
"179","2018-03-21",32.740002
"180","2018-03-22",32.610001
"181","2018-03-23",31.75
"182","2018-03-26",32.049999
"183","2018-03-27",32.16
"184","2018-03-28",33.459999
"185","2018-03-29",33.709999
"186","2018-04-02",33.060001
"187","2018-04-03",33.650002
"188","2018-04-04",34.07
"189","2018-04-05",33.959999
"190","2018-04-06",33.849998
"191","2018-04-09",33.549999
"192","2018-04-10",33.990002
"193","2018-04-11",34.27
"194","2018-04-12",34.02
"195","2018-04-13",34.220001
"196","2018-04-16",34.23
"197","2018-04-17",34.349998
"198","2018-04-18",34.25
"199","2018-04-19",34.25
"200","2018-04-20",34.639999
"201","2018-04-23",34.77
"202","2018-04-24",35.639999
"203","2018-04-25",35.98
"204","2018-04-26",36.439999
"205","2018-04-27",36.650002
"206","2018-04-30",36.869999
"207","2018-05-01",36.610001
"208","2018-05-02",36.41
"209","2018-05-03",36.259998
"210","2018-05-04",36.43
"211","2018-05-07",37
"212","2018-05-08",36.740002
"213","2018-05-09",37.220001
"214","2018-05-10",36.560001
"215","2018-05-11",36.869999
"216","2018-05-14",36.009998
"217","2018-05-15",35.380001
"218","2018-05-16",35.529999
"219","2018-05-17",35.43
"220","2018-05-18",35.799999
"221","2018-05-21",36.189999
"222","2018-05-22",36.630001
"223","2018-05-23",36.889999
"224","2018-05-24",36.470001
"225","2018-05-25",36.549999
"226","2018-05-29",37.09
"227","2018-05-30",37.52
"228","2018-05-31",36.889999
"229","2018-06-01",36.52
"230","2018-06-04",37.200001
"231","2018-06-05",37.93
"232","2018-06-06",38.009998
"233","2018-06-07",38.18
"234","2018-06-08",38.029999
"235","2018-06-11",37.950001
"236","2018-06-12",38.07
"237","2018-06-13",37.16
"238","2018-06-14",37.740002
"239","2018-06-15",38.09
"240","2018-06-18",38.549999
"241","2018-06-19",38.369999
"242","2018-06-20",38.169998
"243","2018-06-21",37.459999
"244","2018-06-22",36.860001
"245","2018-06-25",36.91
"246","2018-06-26",36.889999
"247","2018-06-27",36.470001
"248","2018-06-28",36.509998
"249","2018-06-29",36.470001
"250","2018-07-02",36.529999
"251","2018-07-03",36.540001
"252","2018-07-05",37.169998
"253","2018-07-06",37.5
"254","2018-07-09",37.23
"255","2018-07-10",36.91
"256","2018-07-11",36.720001
"257","2018-07-12",36.669998
"258","2018-07-13",36.990002
"259","2018-07-16",36.790001
"260","2018-07-17",36.400002
"261","2018-07-18",36.110001
"262","2018-07-19",36.759998
"263","2018-07-20",36.509998
"264","2018-07-23",36.18
"265","2018-07-24",35.900002
"266","2018-07-25",35.799999
"267","2018-07-26",35.400002
"268","2018-07-27",35.119999
"269","2018-07-30",35.32
"270","2018-07-31",36.5
"271","2018-08-01",36.810001
"272","2018-08-02",36.209999
"273","2018-08-03",36.779999
"274","2018-08-06",37.349998
"275","2018-08-07",37.52
"276","2018-08-08",36.900002
"277","2018-08-09",36.82
"278","2018-08-10",36.610001
"279","2018-08-13",36.759998
"280","2018-08-14",37.110001
"281","2018-08-15",37.09
"282","2018-08-16",37.189999
"283","2018-08-17",37.540001
"284","2018-08-20",37.400002
"285","2018-08-21",37.360001
"286","2018-08-22",36.900002
"287","2018-08-23",36.799999
"288","2018-08-24",37.27
"289","2018-08-27",37.540001
"290","2018-08-28",37.810001
"291","2018-08-29",37.48
"292","2018-08-30",37.529999
"293","2018-08-31",37.459999
"294","2018-09-04",37
"295","2018-09-05",36.970001
"296","2018-09-06",36.84
"297","2018-09-07",36.080002
"298","2018-09-10",36.630001
"299","2018-09-11",36.77
"300","2018-09-12",36.68
"301","2018-09-13",36.93
"302","2018-09-14",36.799999
"303","2018-09-17",36.75
"304","2018-09-18",37.139999
"305","2018-09-19",37.48
"306","2018-09-20",37.48
"307","2018-09-21",37.549999
"308","2018-09-24",36.650002
"309","2018-09-25",36.939999
"310","2018-09-26",36.130001
"311","2018-09-27",35.880001
"312","2018-09-28",36.830002
"313","2018-10-01",36.59
"314","2018-10-02",36.630001
"315","2018-10-03",36.439999
"316","2018-10-04",36.43
"317","2018-10-05",36.369999
"318","2018-10-08",37
"319","2018-10-09",37.110001
"320","2018-10-10",36.73
"321","2018-10-11",35.740002
"322","2018-10-12",35.59
"323","2018-10-15",35.970001
"324","2018-10-16",36.639999
"325","2018-10-17",36.48
"326","2018-10-18",36.459999
"327","2018-10-19",36.790001
"328","2018-10-22",36.799999
"329","2018-10-23",37.200001
"330","2018-10-24",37.200001
"331","2018-10-25",37.400002
"332","2018-10-26",37.099998
"333","2018-10-29",37.25
"334","2018-10-30",37.580002
"335","2018-10-31",37.48
"336","2018-11-01",37.450001
"337","2018-11-02",37.450001
"338","2018-11-05",39.040001
"339","2018-11-06",39.68
"340","2018-11-07",39.450001
"341","2018-11-08",39.139999
"342","2018-11-09",39.040001
"343","2018-11-12",38.779999
"344","2018-11-13",38.650002
"345","2018-11-14",38.299999
"346","2018-11-15",38.650002
"347","2018-11-16",39.799999
"348","2018-11-19",40.549999
"349","2018-11-20",40.110001
"350","2018-11-21",39.939999
"351","2018-11-23",39.900002
"352","2018-11-26",39.209999
"353","2018-11-27",39.080002
"354","2018-11-28",39.110001
"355","2018-11-29",39.540001
"356","2018-11-30",40.07
"357","2018-12-03",40.330002
"358","2018-12-04",39.68
"359","2018-12-06",40.25
"360","2018-12-07",39.389999
"361","2018-12-10",38.25
"362","2018-12-11",37.84
"363","2018-12-12",37.220001
"364","2018-12-13",37.759998
"365","2018-12-14",37.419998
"366","2018-12-17",36.380001
"367","2018-12-18",36.400002
"368","2018-12-19",36.48
"369","2018-12-20",35.82
"370","2018-12-21",35.240002
"371","2018-12-24",33.75
"372","2018-12-26",34.41
"373","2018-12-27",34.400002
"374","2018-12-28",34.43
"375","2018-12-31",34.810001
"376","2019-01-02",34.389999
"377","2019-01-03",34.580002
"378","2019-01-04",35.02
"379","2019-01-07",35.169998
"380","2019-01-08",36.330002
"381","2019-01-09",36.279999
"382","2019-01-10",36.709999
"383","2019-01-11",36.580002
"384","2019-01-14",36.189999
"385","2019-01-15",36.650002
"386","2019-01-16",37.209999
"387","2019-01-17",37.279999
"388","2019-01-18",37.759998
"389","2019-01-22",37.549999
"390","2019-01-23",37.310001
"391","2019-01-24",37.459999
"392","2019-01-25",37.990002
"393","2019-01-28",38.009998
"394","2019-01-29",38.310001
"395","2019-01-30",38.360001
"396","2019-01-31",38.650002
"397","2019-02-01",38.610001
"398","2019-02-04",38.98
"399","2019-02-05",39.18
"400","2019-02-06",38.939999
"401","2019-02-07",39.709999
"402","2019-02-08",39.720001
"403","2019-02-11",39.73
"404","2019-02-12",39.779999
"405","2019-02-13",39.959999
"406","2019-02-14",40.529999
"407","2019-02-15",40.970001
"408","2019-02-19",41.07
"409","2019-02-20",40.77
"410","2019-02-21",41.029999
"411","2019-02-22",40.970001
"412","2019-02-25",40.98
"413","2019-02-26",40.869999
"414","2019-02-27",40.23
"415","2019-02-28",40.290001
"416","2019-03-01",40.369999
"417","2019-03-04",41.09
"418","2019-03-05",40.700001
"419","2019-03-06",40.419998
"420","2019-03-07",40.380001
"421","2019-03-08",40.439999
"422","2019-03-11",40.77
"423","2019-03-12",40.830002
"424","2019-03-13",40.869999
"425","2019-03-14",41.040001
"426","2019-03-15",41.59
"427","2019-03-18",41.290001
"428","2019-03-19",40.650002
"429","2019-03-20",40.5
"430","2019-03-21",41.029999
"431","2019-03-22",40.580002
"432","2019-03-25",40.470001
"433","2019-03-26",40.919998
"434","2019-03-27",40.790001
"435","2019-03-28",41.419998
"436","2019-03-29",41.349998
"437","2019-04-01",41.639999
"438","2019-04-02",41.959999
"439","2019-04-03",41.889999
"440","2019-04-04",42.259998
"441","2019-04-05",42.599998
"442","2019-04-08",42.700001
"443","2019-04-09",42.16
"444","2019-04-10",42.669998
"445","2019-04-11",42.689999
"446","2019-04-12",43.169998
"447","2019-04-15",42.860001
"448","2019-04-16",41.580002
"449","2019-04-17",41.169998
"450","2019-04-18",41.84
"451","2019-04-22",41.459999
"452","2019-04-23",41.799999
"453","2019-04-24",42.049999
"454","2019-04-25",42.439999
"455","2019-04-26",42.650002
"456","2019-04-29",42.360001
"457","2019-04-30",42.549999
"458","2019-05-01",42.360001
"459","2019-05-02",41.939999
"460","2019-05-03",42.25
"461","2019-05-06",42.040001
"462","2019-05-07",41.32
"463","2019-05-08",41.279999
"464","2019-05-09",41.240002
"465","2019-05-10",41.549999
"466","2019-05-13",41.040001
"467","2019-05-14",41.200001
"468","2019-05-15",41.32
"469","2019-05-16",41.509998
"470","2019-05-17",41.189999
"471","2019-05-20",40.689999
"472","2019-05-21",40.860001
"473","2019-05-22",40.77
"474","2019-05-23",40.349998
"475","2019-05-24",40.400002
"476","2019-05-28",39.990002
"477","2019-05-29",39.27
"478","2019-05-30",39.049999
"479","2019-05-31",39.490002
"480","2019-06-03",39.529999
"481","2019-06-04",39.52
"482","2019-06-05",39.889999
"483","2019-06-06",40.200001
"484","2019-06-07",40.290001
"485","2019-06-10",40.09
"486","2019-06-11",40.02
"487","2019-06-12",40.029999
"488","2019-06-13",40.849998
"489","2019-06-14",40.700001
"490","2019-06-17",41.52
"491","2019-06-18",41.43
"492","2019-06-19",41.360001
"493","2019-06-20",41.34
"494","2019-06-21",40.490002
"495","2019-06-24",40.119999
"496","2019-06-25",39.720001
"497","2019-06-26",38.5
"498","2019-06-27",38.939999
"499","2019-06-28",39.34
"500","2019-07-01",39.130001
"501","2019-07-02",39.689999
"502","2019-07-03",40.139999
"503","2019-07-05",40
"504","2019-07-08",40.110001
"505","2019-07-09",40.290001
"506","2019-07-10",40.330002
"507","2019-07-11",39.720001
"508","2019-07-12",39.549999
"509","2019-07-15",39.580002
"510","2019-07-16",39.169998
"511","2019-07-17",39.25
"512","2019-07-18",39.630001
"513","2019-07-19",39.040001
"514","2019-07-22",38.950001
"515","2019-07-23",39.360001
"516","2019-07-24",39.549999
"517","2019-07-25",39.189999
"518","2019-07-26",39.349998
"519","2019-07-29",39.139999
"520","2019-07-30",39.5
"521","2019-07-31",39.130001
"522","2019-08-01",38.330002
"523","2019-08-02",38.470001
"524","2019-08-05",37.700001
"525","2019-08-06",37.830002
"526","2019-08-07",37.860001
"527","2019-08-08",38.68
"528","2019-08-09",38.139999
"529","2019-08-12",37.860001
"530","2019-08-13",38.560001
"531","2019-08-14",38.23
"532","2019-08-15",38.349998
"533","2019-08-16",38.939999
"534","2019-08-19",38.82
"535","2019-08-20",38.610001
"536","2019-08-21",38.799999
"537","2019-08-22",39.02
"538","2019-08-23",38.290001
"539","2019-08-26",38.400002
"540","2019-08-27",37.759998
"541","2019-08-28",37.599998
"542","2019-08-29",37.98
"543","2019-08-30",38.259998
"544","2019-09-03",38.580002
"545","2019-09-04",39.02
"546","2019-09-05",39.07
"547","2019-09-06",39.299999
"548","2019-09-09",39.16
"549","2019-09-10",39
"550","2019-09-11",39
"551","2019-09-12",39.220001
"552","2019-09-13",38.779999
"553","2019-09-16",39.27
"554","2019-09-17",39.41
"555","2019-09-18",39.310001
"556","2019-09-19",39.209999
"557","2019-09-20",39.5
"558","2019-09-23",39.52
"559","2019-09-24",39.150002
"560","2019-09-25",39.540001
"561","2019-09-26",39.740002
"562","2019-09-27",39.57
"563","2019-09-30",39.209999
"564","2019-10-01",38.700001
"565","2019-10-02",38.599998
"566","2019-10-03",39.119999
"567","2019-10-04",39.32
"568","2019-10-07",39.16
"569","2019-10-08",38.810001
"570","2019-10-09",38.919998
"571","2019-10-10",38.84
"572","2019-10-11",39.200001
"573","2019-10-14",38.830002
"574","2019-10-15",39.049999
"575","2019-10-16",38.869999
"576","2019-10-17",39.220001
"577","2019-10-18",39.279999
"578","2019-10-21",39.529999
"579","2019-10-22",39.389999
"580","2019-10-23",39.869999
"581","2019-10-24",39.880001
"582","2019-10-25",39.950001
"583","2019-10-28",39.849998
"584","2019-10-29",39.98
"585","2019-10-30",40.400002
"586","2019-10-31",40.259998
"587","2019-11-01",40.490002
"588","2019-11-04",40.540001
"589","2019-11-05",39.869999
"590","2019-11-06",39.919998
"591","2019-11-07",39.66
"592","2019-11-08",39.68
"593","2019-11-11",40.18
"594","2019-11-12",39.48
"595","2019-11-13",39.09
"596","2019-11-14",39.740002
"597","2019-11-15",39.880001
"598","2019-11-18",39.990002
"599","2019-11-19",39.93
"600","2019-11-20",39.849998
"601","2019-11-21",39.279999
"602","2019-11-22",39.599998
"603","2019-11-25",39.619999
"604","2019-11-26",39.91
"605","2019-11-27",40.16
"606","2019-11-29",39.880001
"607","2019-12-02",39.48
"608","2019-12-03",39.630001
"609","2019-12-04",39.700001
"610","2019-12-05",39.799999
"611","2019-12-06",39.700001
"612","2019-12-09",39.82
"613","2019-12-10",39.560001
"614","2019-12-11",39.130001
"615","2019-12-12",38.939999
"616","2019-12-13",38.959999
"617","2019-12-16",39.099998
"618","2019-12-17",39.09
"619","2019-12-18",39.34
"620","2019-12-19",39.82
"621","2019-12-20",39.77
"622","2019-12-23",39.73
"623","2019-12-24",39.720001
"624","2019-12-26",39.610001
"625","2019-12-27",39.549999
"626","2019-12-30",39.849998
"627","2019-12-31",39.889999
"628","2020-01-02",39.400002
"629","2020-01-03",39.630001
"630","2020-01-06",39.580002
"631","2020-01-07",39.380001
"632","2020-01-08",39.41
"633","2020-01-09",39.450001
"634","2020-01-10",39.16
"635","2020-01-13",39.709999
"636","2020-01-14",39.740002
"637","2020-01-15",40.150002
"638","2020-01-16",40.549999
"639","2020-01-17",40.599998
"640","2020-01-21",40.740002
"641","2020-01-22",40.560001
"642","2020-01-23",40.919998
"643","2020-01-24",41.049999
"644","2020-01-27",40.560001
"645","2020-01-28",40.720001
"646","2020-01-29",40.950001
"647","2020-01-30",41.110001
"648","2020-01-31",40.549999
"649","2020-02-03",40.860001
"650","2020-02-04",41.139999
"651","2020-02-05",41.130001
"652","2020-02-06",40.990002
"653","2020-02-07",41.16
"654","2020-02-10",41.490002
"655","2020-02-11",41.470001
"656","2020-02-12",41.549999
"657","2020-02-13",41.880001
"658","2020-02-14",42.189999
"659","2020-02-18",42.240002
"660","2020-02-19",41.639999
"661","2020-02-20",42.209999
"662","2020-02-21",41.77
"663","2020-02-24",41.209999
"664","2020-02-25",40.060001
"665","2020-02-26",40.209999
"666","2020-02-27",37.689999
"667","2020-02-28",36.68
"668","2020-03-02",37.990002
"669","2020-03-03",38.32
"670","2020-03-04",39.52
"671","2020-03-05",39.009998
"672","2020-03-06",38.060001
"673","2020-03-09",34.939999
"674","2020-03-10",36.009998
"675","2020-03-11",32.959999
"676","2020-03-12",30.059999
"677","2020-03-13",33.799999
"678","2020-03-16",27.58
"679","2020-03-17",31.23
"680","2020-03-18",30.65
"681","2020-03-19",28.700001
"682","2020-03-20",26.35
"683","2020-03-23",24.76
"684","2020-03-24",26.459999
"685","2020-03-25",28.219999
"686","2020-03-26",30.35
"687","2020-03-27",31.02
"688","2020-03-30",30.84
"689","2020-03-31",31.83
"690","2020-04-01",29.309999
"691","2020-04-02",29.030001
"692","2020-04-03",28.190001
"693","2020-04-06",29.42
"694","2020-04-07",29.57
"695","2020-04-08",31.25
"696","2020-04-09",33.02
"697","2020-04-13",31.82
"698","2020-04-14",32.68
"699","2020-04-15",31.940001
"700","2020-04-16",31.940001
"701","2020-04-17",32.77
"702","2020-04-20",31.09
"703","2020-04-21",31.24
"704","2020-04-22",31.440001
"705","2020-04-23",31.969999
"706","2020-04-24",31.74
"707","2020-04-27",32.77
"708","2020-04-28",33.389999
"709","2020-04-29",34.57
"710","2020-04-30",33.950001
"711","2020-05-01",33.009998
"712","2020-05-04",32.389999
"713","2020-05-05",32.59
"714","2020-05-06",31.75
"715","2020-05-07",32.02
"716","2020-05-08",32.580002
"717","2020-05-11",32.139999
"718","2020-05-12",30.42
"719","2020-05-13",28.530001
"720","2020-05-14",28
"721","2020-05-15",27.17
"722","2020-05-18",29.41
"723","2020-05-19",28.27
"724","2020-05-20",29.1
"725","2020-05-21",29.299999
"726","2020-05-22",28.709999
"727","2020-05-26",31.09
"728","2020-05-27",30.93
"729","2020-05-28",30.940001
"730","2020-05-29",29.73
"731","2020-06-01",30.26
"732","2020-06-02",31.049999
"733","2020-06-03",32.049999
"734","2020-06-04",32.029999
"735","2020-06-05",33.299999
"736","2020-06-08",33.610001
"737","2020-06-09",33.73
"738","2020-06-10",32.169998
"739","2020-06-11",29.629999
"740","2020-06-12",30.780001
"741","2020-06-15",30.84
"742","2020-06-16",32.099998
"743","2020-06-17",30.959999
"744","2020-06-18",30.48
"745","2020-06-19",30.280001
"746","2020-06-22",30.25
"747","2020-06-23",30.049999
"748","2020-06-24",28.950001
"749","2020-06-25",29.58
"750","2020-06-26",29.35
"751","2020-06-29",29.65
"752","2020-06-30",29.57
"753","2020-07-01",29.709999
"754","2020-07-02",29.790001
"755","2020-07-06",30.040001
"756","2020-07-07",29.139999
"757","2020-07-08",28.540001
"758","2020-07-09",28.43
"759","2020-07-10",29.16
"760","2020-07-13",29.32
"761","2020-07-14",29.209999
"762","2020-07-15",29.16
"763","2020-07-16",28.84
"764","2020-07-17",29.15
"765","2020-07-20",28.620001
"766","2020-07-21",28.74
"767","2020-07-22",29.35
"768","2020-07-23",29.09
"769","2020-07-24",28.799999
"770","2020-07-27",28.889999
"771","2020-07-28",29.52
"772","2020-07-29",29.84
"773","2020-07-30",29.42
"774","2020-07-31",29.01
"775","2020-08-03",28.360001
"776","2020-08-04",28.709999
"777","2020-08-05",28.35
"778","2020-08-06",28.290001
"779","2020-08-07",28.4
"780","2020-08-10",28.66
"781","2020-08-11",28.85
"782","2020-08-12",28.559999
"783","2020-08-13",27.6
"784","2020-08-14",27.65
"785","2020-08-17",27.639999
"786","2020-08-18",27.6
"787","2020-08-19",27.32
"788","2020-08-20",27.24
"789","2020-08-21",27.24
"790","2020-08-24",27.83
"791","2020-08-25",27.790001
"792","2020-08-26",27.74
"793","2020-08-27",28.27
"794","2020-08-28",27.860001
"795","2020-08-31",27.67
"796","2020-09-01",27.4
"797","2020-09-02",27.459999
"798","2020-09-03",27.77
"799","2020-09-04",27.799999
"800","2020-09-08",27.370001
"801","2020-09-09",27.459999
"802","2020-09-10",27.1
"803","2020-09-11",26.49
"804","2020-09-14",27.59
"805","2020-09-15",27.74
"806","2020-09-16",27.879999
"807","2020-09-17",27.5
"808","2020-09-18",26.559999
"809","2020-09-21",25.77
"810","2020-09-22",26.23
"811","2020-09-23",25.82
"812","2020-09-24",25.93
"813","2020-09-25",26.24
"814","2020-09-28",27.23
"815","2020-09-29",27.040001
"816","2020-09-30",26.74
"817","2020-10-01",27.32
"818","2020-10-02",27.620001
"819","2020-10-05",27.84
"820","2020-10-06",27.610001
"821","2020-10-07",27.42
"822","2020-10-08",27.799999
"823","2020-10-09",27.620001
"824","2020-10-12",27.77
"825","2020-10-13",26.75
"826","2020-10-14",26.120001
"827","2020-10-15",26.25
"828","2020-10-16",25.969999
"829","2020-10-19",25.299999
"830","2020-10-20",25.469999
"831","2020-10-21",25.34
"832","2020-10-22",25.799999
"833","2020-10-23",25.85
"834","2020-10-26",25.370001
"835","2020-10-27",24.16
"836","2020-10-28",23.129999
"837","2020-10-29",22.99
"838","2020-10-30",23.35
"839","2020-11-02",23.950001
"840","2020-11-03",24.75
"841","2020-11-04",23.98
"842","2020-11-05",24.41
"843","2020-11-06",23.700001
"844","2020-11-09",28.09
"845","2020-11-10",29.309999
"846","2020-11-11",28.620001
"847","2020-11-12",28.1
"848","2020-11-13",29.780001
"849","2020-11-16",30.799999
"850","2020-11-17",31.26
"851","2020-11-18",30.84
"852","2020-11-19",31.129999
"853","2020-11-20",32.099998
"854","2020-11-23",32.16
"855","2020-11-24",32.669998
"856","2020-11-25",32.169998
"857","2020-11-27",32.07
