"","date","HUD"
"198","2018-11-12",19.450001
"199","2018-11-13",19.58
"200","2018-11-14",19.280001
"201","2018-11-15",19.610001
"202","2018-11-16",19.709999
"203","2018-11-19",18.99
"204","2018-11-20",18.75
"205","2018-11-21",19.280001
"206","2018-11-23",19.58
"207","2018-11-26",19.629999
"208","2018-11-27",19.91
"209","2018-11-28",20.389999
"210","2018-11-29",20
"211","2018-11-30",20.75
"212","2018-12-03",20.59
"213","2018-12-04",19.16
"214","2018-12-06",18.83
"215","2018-12-07",17.42
"216","2018-12-10",17.85
"217","2018-12-11",17.780001
"218","2018-12-12",17.780001
"219","2018-12-13",17.780001
"220","2018-12-14",17.73
"221","2018-12-17",16.450001
"222","2018-12-18",16.51
"223","2018-12-19",15.78
"224","2018-12-20",15.95
"225","2018-12-21",15.36
"226","2018-12-24",15.65
"227","2018-12-26",16.559999
"228","2018-12-27",16.709999
"229","2018-12-28",16.860001
"230","2018-12-31",17.15
"231","2019-01-02",16.66
"232","2019-01-03",16.299999
"233","2019-01-04",16.76
"234","2019-01-07",16.629999
"235","2019-01-08",16.75
"236","2019-01-09",14.75
"237","2019-01-10",14.14
"238","2019-01-11",14.82
"239","2019-01-14",14.3
"240","2019-01-15",13.99
"241","2019-01-16",13.05
"242","2019-01-17",13.1
"243","2019-01-18",13.64
"244","2019-01-22",13.74
"245","2019-01-23",13.65
"246","2019-01-24",13.54
"247","2019-01-25",13.55
"248","2019-01-28",13.39
"249","2019-01-29",12.96
"250","2019-01-30",13.02
"251","2019-01-31",12.88
"252","2019-02-01",13.11
"253","2019-02-04",13.39
"254","2019-02-05",13.48
"255","2019-02-06",13.48
"256","2019-02-07",13.45
"257","2019-02-08",13.19
"258","2019-02-11",13.46
"259","2019-02-12",13.53
"260","2019-02-13",13.88
"261","2019-02-14",13.89
"262","2019-02-15",13.88
"263","2019-02-19",14.28
"264","2019-02-20",14.22
"265","2019-02-21",14.15
"266","2019-02-22",14.47
"267","2019-02-25",14.71
"268","2019-02-26",14.81
"269","2019-02-27",15
"270","2019-02-28",14.9
"271","2019-03-01",14.81
"272","2019-03-04",14.64
"273","2019-03-05",14.3
"274","2019-03-06",13.81
"275","2019-03-07",14.09
"276","2019-03-08",13.84
"277","2019-03-11",13.75
"278","2019-03-12",13.65
"279","2019-03-13",14.09
"280","2019-03-14",14.29
"281","2019-03-15",14.03
"282","2019-03-18",14.12
"283","2019-03-19",14.52
"284","2019-03-20",14.28
"285","2019-03-21",14.36
"286","2019-03-22",13.34
"287","2019-03-25",13.25
"288","2019-03-26",13.63
"289","2019-03-27",13.78
"290","2019-03-28",13.78
"291","2019-03-29",13.75
"292","2019-04-01",13.76
"293","2019-04-02",13.37
"294","2019-04-03",13.7
"295","2019-04-04",14.42
"296","2019-04-05",14.55
"297","2019-04-08",14.75
"298","2019-04-09",14.74
"299","2019-04-10",15.02
"300","2019-04-11",15.11
"301","2019-04-12",15.11
"302","2019-04-15",15.01
"303","2019-04-16",14.98
"304","2019-04-17",15.51
"305","2019-04-18",15.53
"306","2019-04-22",15.47
"307","2019-04-23",15.74
"308","2019-04-24",15.7
"309","2019-04-25",15.5
"310","2019-04-26",16.09
"311","2019-04-29",15.68
"312","2019-04-30",15.34
"313","2019-05-01",16.530001
"314","2019-05-02",16.48
"315","2019-05-03",16.450001
"316","2019-05-06",16.370001
"317","2019-05-07",15.94
"318","2019-05-08",16.120001
"319","2019-05-09",15.9
"320","2019-05-10",16.09
"321","2019-05-13",15.64
"322","2019-05-14",15.39
"323","2019-05-15",15.01
"324","2019-05-16",15.1
"325","2019-05-17",15
"326","2019-05-20",14.62
"327","2019-05-21",14.81
"328","2019-05-22",14.84
"329","2019-05-23",14.62
"330","2019-05-24",14.46
"331","2019-05-28",14.31
"332","2019-05-29",13.54
"333","2019-05-30",13.51
"334","2019-05-31",13.58
"335","2019-06-03",13.64
"336","2019-06-04",13.64
"337","2019-06-05",13.57
"338","2019-06-06",13.21
"339","2019-06-07",13.37
"340","2019-06-10",13.19
"341","2019-06-11",13.22
"342","2019-06-12",13.6
"343","2019-06-13",13.65
"344","2019-06-14",13.71
"345","2019-06-17",13.65
"346","2019-06-18",13.69
"347","2019-06-19",13.88
"348","2019-06-20",13.76
"349","2019-06-21",13.75
"350","2019-06-24",13.79
"351","2019-06-25",13.75
"352","2019-06-26",13.84
"353","2019-06-27",14
"354","2019-06-28",13.79
"355","2019-07-01",13.96
"356","2019-07-02",13.97
"357","2019-07-03",14.01
"358","2019-07-05",14.14
"359","2019-07-08",14.25
"360","2019-07-09",14.19
"361","2019-07-10",13.91
"362","2019-07-11",13.87
"363","2019-07-12",14
"364","2019-07-15",13.88
"365","2019-07-16",14
"366","2019-07-17",13.95
"367","2019-07-18",13.81
"368","2019-07-19",13.55
"369","2019-07-22",13.3
"370","2019-07-23",13.17
"371","2019-07-24",13.15
"372","2019-07-25",12.91
"373","2019-07-26",13.35
"374","2019-07-29",12.7
"375","2019-07-30",13.07
"376","2019-07-31",12.78
"377","2019-08-01",12.4
"378","2019-08-02",12.14
"379","2019-08-05",11.76
"380","2019-08-06",11.76
"381","2019-08-07",11.6
"382","2019-08-08",11.75
"383","2019-08-09",11.57
"384","2019-08-12",11.52
"385","2019-08-13",12.02
"386","2019-08-14",11.34
"387","2019-08-15",10.9
"388","2019-08-16",11.25
"389","2019-08-19",10.88
"390","2019-08-20",10.95
"391","2019-08-21",11.03
"392","2019-08-22",11.45
"393","2019-08-23",10.82
"394","2019-08-26",10.9
"395","2019-08-27",10.62
"396","2019-08-28",10.71
"397","2019-08-29",11.14
"398","2019-08-30",10.85
"399","2019-09-03",10.35
"400","2019-09-04",10.67
"401","2019-09-05",11.26
"402","2019-09-06",11.4
"403","2019-09-09",12.01
"404","2019-09-10",12.64
"405","2019-09-11",12.74
"406","2019-09-12",12.7
"407","2019-09-13",13.05
"408","2019-09-16",13.04
"409","2019-09-17",12.89
"410","2019-09-18",12.17
"411","2019-09-19",12.23
"412","2019-09-20",12.09
"413","2019-09-23",12.43
"414","2019-09-24",12.43
"415","2019-09-25",12.5
"416","2019-09-26",12.21
"417","2019-09-27",12.2
"418","2019-09-30",12.27
"419","2019-10-01",12.21
"420","2019-10-02",11.81
"421","2019-10-03",11.82
"422","2019-10-04",11.46
"423","2019-10-07",11.42
"424","2019-10-08",11.33
"425","2019-10-09",11.26
"426","2019-10-10",11.29
"427","2019-10-11",11.92
"428","2019-10-14",11.96
"429","2019-10-15",12.05
"430","2019-10-16",12.08
"431","2019-10-17",12.22
"432","2019-10-18",11.92
"433","2019-10-21",11.87
"434","2019-10-22",12.64
"435","2019-10-23",12.92
"436","2019-10-24",12.91
"437","2019-10-25",13.2
"438","2019-10-28",13.15
"439","2019-10-29",12.8
"440","2019-10-30",12.7
"441","2019-10-31",12.42
"442","2019-11-01",12.68
"443","2019-11-04",12.42
"444","2019-11-05",12.08
"445","2019-11-06",11.97
"446","2019-11-07",12.5
"447","2019-11-08",12.82
"448","2019-11-11",12.49
"449","2019-11-12",12.3
"450","2019-11-13",12.07
"451","2019-11-14",12.3
"452","2019-11-15",12.74
"453","2019-11-18",12.9
"454","2019-11-19",12.93
"455","2019-11-20",12.59
"456","2019-11-21",12.71
"457","2019-11-22",12.88
"458","2019-11-25",13.3
"459","2019-11-26",13.64
"460","2019-11-27",14.09
"461","2019-11-29",13.91
"462","2019-12-02",13.66
"463","2019-12-03",13.33
"464","2019-12-04",13.89
"465","2019-12-05",14.1
"466","2019-12-06",14.06
"467","2019-12-09",14.01
"468","2019-12-10",14.03
"469","2019-12-11",13.96
"470","2019-12-12",13.84
"471","2019-12-13",13.64
"472","2019-12-16",13.54
"473","2019-12-17",13.92
"474","2019-12-18",14.33
"475","2019-12-19",14.46
"476","2019-12-20",14.71
"477","2019-12-23",14.69
"478","2019-12-24",15.05
"479","2019-12-26",15.02
"480","2019-12-27",15.07
"481","2019-12-30",15.31
"482","2019-12-31",15.34
"483","2020-01-02",15.29
"484","2020-01-03",14.95
"485","2020-01-06",15.5
"486","2020-01-07",15.4
"487","2020-01-08",15.72
"488","2020-01-09",15.45
"489","2020-01-10",14.88
"490","2020-01-13",14.2
"491","2020-01-14",13.97
"492","2020-01-15",13.77
"493","2020-01-16",14.07
"494","2020-01-17",14.17
"495","2020-01-21",13.42
"496","2020-01-22",13.17
"497","2020-01-23",12.88
"498","2020-01-24",12.87
"499","2020-01-27",12.84
"500","2020-01-28",12.73
"501","2020-01-29",12.07
"502","2020-01-30",11.59
"503","2020-01-31",10.97
"504","2020-02-03",11.12
"505","2020-02-04",11
"506","2020-02-05",11.33
"507","2020-02-06",11.21
"508","2020-02-07",11
"509","2020-02-10",11.19
"510","2020-02-11",11.17
"511","2020-02-12",11.62
"512","2020-02-13",11.82
"513","2020-02-14",11.94
"514","2020-02-18",12.08
"515","2020-02-19",12.22
"516","2020-02-20",12.48
"517","2020-02-21",12.32
"518","2020-02-24",11.7
"519","2020-02-25",11.1
"520","2020-02-26",11.06
"521","2020-02-27",10.49
"522","2020-02-28",9.31
"523","2020-03-02",7.78
"524","2020-03-03",7.59
"525","2020-03-04",7.67
"526","2020-03-05",6.52
"527","2020-03-06",6.23
"528","2020-03-09",5.97
"529","2020-03-10",6.1
"530","2020-03-11",4.75
"531","2020-03-12",3.5
"532","2020-03-13",3.85
"533","2020-03-16",2.84
"534","2020-03-17",2.65
"535","2020-03-18",2.38
"536","2020-03-19",3.41
"537","2020-03-20",3.56
"538","2020-03-23",3.83
"539","2020-03-24",4.79
"540","2020-03-25",4.92
"541","2020-03-26",5.3
"542","2020-03-27",4.96
"543","2020-03-30",4.63
"544","2020-03-31",5.02
"545","2020-04-01",4.23
"546","2020-04-02",4.41
"547","2020-04-03",4.34
"548","2020-04-06",4.97
"549","2020-04-07",5.05
"550","2020-04-08",5.15
"551","2020-04-09",5.59
"552","2020-04-13",5.46
"553","2020-04-14",5.26
"554","2020-04-15",4.96
"555","2020-04-16",4.5
"556","2020-04-17",4.93
"557","2020-04-20",4.65
"558","2020-04-21",4.29
"559","2020-04-22",4.31
"560","2020-04-23",4.51
"561","2020-04-24",4.06
"562","2020-04-27",4.3
"563","2020-04-28",4.54
"564","2020-04-29",5.25
"565","2020-04-30",4.9
"566","2020-05-01",5.48
"567","2020-05-04",5.52
"568","2020-05-05",5.63
"569","2020-05-06",5.39
"570","2020-05-07",5.49
"571","2020-05-08",6.01
"572","2020-05-11",5.76
"573","2020-05-12",5.49
"574","2020-05-13",4.36
"575","2020-05-14",4.54
"576","2020-05-15",4.52
"577","2020-05-18",4.75
"578","2020-05-19",4.52
"579","2020-05-20",4.43
"580","2020-05-21",4.72
"581","2020-05-22",4.79
"582","2020-05-26",5.28
"583","2020-05-27",5.47
"584","2020-05-28",5.14
"585","2020-05-29",5.04
"586","2020-06-01",5.3
"587","2020-06-02",5.48
"588","2020-06-03",6.35
"589","2020-06-04",6.35
"590","2020-06-05",7.02
"591","2020-06-08",7.35
"592","2020-06-09",7.14
"593","2020-06-10",6.68
"594","2020-06-11",5.6
"595","2020-06-12",5.98
"596","2020-06-15",6.33
"597","2020-06-16",6.61
"598","2020-06-17",6.26
"599","2020-06-18",5.79
"600","2020-06-19",5.16
"601","2020-06-22",5
"602","2020-06-23",5.09
"603","2020-06-24",4.78
"604","2020-06-25",4.73
"605","2020-06-26",4.32
"606","2020-06-29",4.83
"607","2020-06-30",4.87
"608","2020-07-01",4.94
"609","2020-07-02",5.06
"610","2020-07-06",5.21
"611","2020-07-07",5.1
"612","2020-07-08",4.95
"613","2020-07-09",4.5
"614","2020-07-10",4.64
"615","2020-07-13",4.46
"616","2020-07-14",4.23
"617","2020-07-15",4.49
"618","2020-07-16",4.42
"619","2020-07-17",4.07
"620","2020-07-20",4.08
"621","2020-07-21",4.37
"622","2020-07-22",4.4
"623","2020-07-23",4.42
"624","2020-07-24",4.33
"625","2020-07-27",4.26
"626","2020-07-28",4.15
"627","2020-07-29",4.18
"628","2020-07-30",4.33
"629","2020-07-31",4.38
"630","2020-08-03",4.81
"631","2020-08-04",4.59
"632","2020-08-05",4.93
"633","2020-08-06",4.93
"634","2020-08-07",5.15
"635","2020-08-10",5.43
"636","2020-08-11",5.51
"637","2020-08-12",5.34
"638","2020-08-13",5.44
"639","2020-08-14",5.73
"640","2020-08-17",5.27
"641","2020-08-18",5.13
"642","2020-08-19",7.46
"643","2020-08-20",7.48
"644","2020-08-21",7.48
"645","2020-08-24",7.51
"646","2020-08-25",7.53
"647","2020-08-26",7.56
"648","2020-08-27",7.53
"649","2020-08-28",7.58
"650","2020-08-31",7.54
"651","2020-09-01",7.57
"652","2020-09-02",7.56
"653","2020-09-03",7.55
"654","2020-09-04",7.58
"655","2020-09-08",7.57
"656","2020-09-09",7.57
"657","2020-09-10",7.62
"658","2020-09-11",7.62
"659","2020-09-14",7.62
"660","2020-09-15",7.62
"661","2020-09-16",7.62
"662","2020-09-17",7.63
"663","2020-09-18",7.62
"664","2020-09-21",7.56
"665","2020-09-22",7.58
"666","2020-09-23",7.57
"667","2020-09-24",7.56
"668","2020-09-25",7.59
"669","2020-09-28",7.59
"670","2020-09-29",7.57
"671","2020-09-30",7.6
"672","2020-10-01",7.63
"673","2020-10-02",7.62
"674","2020-10-05",7.64
"675","2020-10-06",7.65
"676","2020-10-07",7.66
"677","2020-10-08",7.68
"678","2020-10-09",7.67
"679","2020-10-12",7.67
"680","2020-10-13",7.66
"681","2020-10-14",7.67
"682","2020-10-15",7.66
"683","2020-10-16",7.66
"684","2020-10-19",7.66
"685","2020-10-20",7.66
"686","2020-10-21",7.66
"687","2020-10-22",7.67
"688","2020-10-23",7.66
"689","2020-10-26",7.66
"690","2020-10-27",7.67
"691","2020-10-28",7.64
"692","2020-10-29",7.66
"693","2020-10-30",7.64
"694","2020-11-02",7.65
"695","2020-11-03",7.65
"696","2020-11-04",7.65
"697","2020-11-05",7.65
"698","2020-11-06",7.66
"699","2020-11-09",7.68
"700","2020-11-10",7.68
"701","2020-11-11",7.68
"702","2020-11-12",7.66
"703","2020-11-13",7.67
"704","2020-11-16",7.67
"705","2020-11-17",7.69
"706","2020-11-18",7.69
"707","2020-11-19",7.69
"708","2020-11-20",7.69
"709","2020-11-23",7.69
"710","2020-11-24",7.69
"711","2020-11-25",7.68
"712","2020-11-27",7.7
