"","date","ASIX"
"402","2018-04-20",37.509998
"403","2018-04-23",37.91
"404","2018-04-24",36.549999
"405","2018-04-25",37.34
"406","2018-04-26",38.139999
"407","2018-04-27",36.73
"408","2018-04-30",35.82
"409","2018-05-01",36.439999
"410","2018-05-02",36.790001
"411","2018-05-03",36.299999
"412","2018-05-04",36.310001
"413","2018-05-07",34.299999
"414","2018-05-08",35.119999
"415","2018-05-09",37.02
"416","2018-05-10",37.41
"417","2018-05-11",37.110001
"418","2018-05-14",37.700001
"419","2018-05-15",37.52
"420","2018-05-16",37.759998
"421","2018-05-17",38.09
"422","2018-05-18",39.009998
"423","2018-05-21",39.43
"424","2018-05-22",38.900002
"425","2018-05-23",38.759998
"426","2018-05-24",38.25
"427","2018-05-25",37.950001
"428","2018-05-29",37.349998
"429","2018-05-30",37.529999
"430","2018-05-31",36.509998
"431","2018-06-01",37.360001
"432","2018-06-04",38.150002
"433","2018-06-05",38.400002
"434","2018-06-06",39
"435","2018-06-07",39.439999
"436","2018-06-08",39.619999
"437","2018-06-11",40
"438","2018-06-12",40.450001
"439","2018-06-13",40.919998
"440","2018-06-14",40.529999
"441","2018-06-15",40.77
"442","2018-06-18",40.700001
"443","2018-06-19",39.57
"444","2018-06-20",38.93
"445","2018-06-21",38.009998
"446","2018-06-22",38.330002
"447","2018-06-25",37.330002
"448","2018-06-26",37.900002
"449","2018-06-27",36.619999
"450","2018-06-28",36.650002
"451","2018-06-29",36.630001
"452","2018-07-02",37.77
"453","2018-07-03",37.779999
"454","2018-07-05",37.509998
"455","2018-07-06",37.580002
"456","2018-07-09",38.41
"457","2018-07-10",38.57
"458","2018-07-11",38.25
"459","2018-07-12",38.490002
"460","2018-07-13",38.41
"461","2018-07-16",37.990002
"462","2018-07-17",38.32
"463","2018-07-18",39.209999
"464","2018-07-19",40.080002
"465","2018-07-20",39.119999
"466","2018-07-23",38.689999
"467","2018-07-24",38.990002
"468","2018-07-25",39.18
"469","2018-07-26",40.23
"470","2018-07-27",39.450001
"471","2018-07-30",39.299999
"472","2018-07-31",40.470001
"473","2018-08-01",39.700001
"474","2018-08-02",39.810001
"475","2018-08-03",36.389999
"476","2018-08-06",34.560001
"477","2018-08-07",34.41
"478","2018-08-08",34.439999
"479","2018-08-09",35.34
"480","2018-08-10",34
"481","2018-08-13",33.91
"482","2018-08-14",34.200001
"483","2018-08-15",33.110001
"484","2018-08-16",33.150002
"485","2018-08-17",32.32
"486","2018-08-20",33.110001
"487","2018-08-21",33.360001
"488","2018-08-22",33.220001
"489","2018-08-23",33.060001
"490","2018-08-24",33.619999
"491","2018-08-27",34.099998
"492","2018-08-28",33.950001
"493","2018-08-29",33.740002
"494","2018-08-30",33.59
"495","2018-08-31",33.84
"496","2018-09-04",34
"497","2018-09-05",34.490002
"498","2018-09-06",35.34
"499","2018-09-07",34.709999
"500","2018-09-10",35.009998
"501","2018-09-11",34.919998
"502","2018-09-12",34.900002
"503","2018-09-13",33.529999
"504","2018-09-14",34.349998
"505","2018-09-17",34.509998
"506","2018-09-18",34.400002
"507","2018-09-19",34.529999
"508","2018-09-20",35.400002
"509","2018-09-21",34.860001
"510","2018-09-24",35.139999
"511","2018-09-25",35.060001
"512","2018-09-26",34.240002
"513","2018-09-27",34.09
"514","2018-09-28",33.950001
"515","2018-10-01",33.189999
"516","2018-10-02",33.279999
"517","2018-10-03",33.57
"518","2018-10-04",33.52
"519","2018-10-05",33.139999
"520","2018-10-08",33.029999
"521","2018-10-09",32.700001
"522","2018-10-10",31.860001
"523","2018-10-11",30.709999
"524","2018-10-12",30.629999
"525","2018-10-15",30.98
"526","2018-10-16",31.309999
"527","2018-10-17",30.860001
"528","2018-10-18",29.629999
"529","2018-10-19",29.49
"530","2018-10-22",29.370001
"531","2018-10-23",28.360001
"532","2018-10-24",26.969999
"533","2018-10-25",27.790001
"534","2018-10-26",27.469999
"535","2018-10-29",27.530001
"536","2018-10-30",27.82
"537","2018-10-31",27.74
"538","2018-11-01",29.450001
"539","2018-11-02",25.309999
"540","2018-11-05",26.83
"541","2018-11-06",27.450001
"542","2018-11-07",28.59
"543","2018-11-08",27.84
"544","2018-11-09",27.200001
"545","2018-11-12",26.719999
"546","2018-11-13",26.82
"547","2018-11-14",26.459999
"548","2018-11-15",26.82
"549","2018-11-16",27.370001
"550","2018-11-19",27.65
"551","2018-11-20",27.07
"552","2018-11-21",27.6
"553","2018-11-23",26.49
"554","2018-11-26",26.91
"555","2018-11-27",26.879999
"556","2018-11-28",27.780001
"557","2018-11-29",28.139999
"558","2018-11-30",28.709999
"559","2018-12-03",29.02
"560","2018-12-04",26.58
"561","2018-12-06",25.870001
"562","2018-12-07",25.139999
"563","2018-12-10",25.32
"564","2018-12-11",26.43
"565","2018-12-12",26.049999
"566","2018-12-13",25.26
"567","2018-12-14",24.84
"568","2018-12-17",23.959999
"569","2018-12-18",24.74
"570","2018-12-19",23.82
"571","2018-12-20",23.120001
"572","2018-12-21",23.110001
"573","2018-12-24",22.860001
"574","2018-12-26",24.32
"575","2018-12-27",24.75
"576","2018-12-28",24.540001
"577","2018-12-31",24.34
"578","2019-01-02",25.23
"579","2019-01-03",25.120001
"580","2019-01-04",26.51
"581","2019-01-07",26.809999
"582","2019-01-08",27.49
"583","2019-01-09",27.98
"584","2019-01-10",27.809999
"585","2019-01-11",27.690001
"586","2019-01-14",27.49
"587","2019-01-15",27.57
"588","2019-01-16",28.23
"589","2019-01-17",28.66
"590","2019-01-18",29.24
"591","2019-01-22",28.91
"592","2019-01-23",28.959999
"593","2019-01-24",29.1
"594","2019-01-25",29.93
"595","2019-01-28",30.200001
"596","2019-01-29",30.4
"597","2019-01-30",31.59
"598","2019-01-31",31.639999
"599","2019-02-01",32.32
"600","2019-02-04",32.540001
"601","2019-02-05",32.549999
"602","2019-02-06",31.23
"603","2019-02-07",31.08
"604","2019-02-08",31.280001
"605","2019-02-11",31.209999
"606","2019-02-12",32.16
"607","2019-02-13",32.290001
"608","2019-02-14",32.27
"609","2019-02-15",32.34
"610","2019-02-19",33.709999
"611","2019-02-20",33.900002
"612","2019-02-21",33.68
"613","2019-02-22",33.209999
"614","2019-02-25",34.349998
"615","2019-02-26",33.549999
"616","2019-02-27",33.290001
"617","2019-02-28",32.75
"618","2019-03-01",33
"619","2019-03-04",32.860001
"620","2019-03-05",32.68
"621","2019-03-06",32.48
"622","2019-03-07",31.91
"623","2019-03-08",31.59
"624","2019-03-11",31.98
"625","2019-03-12",31.030001
"626","2019-03-13",31.190001
"627","2019-03-14",30.459999
"628","2019-03-15",30.15
"629","2019-03-18",30.42
"630","2019-03-19",30.07
"631","2019-03-20",29.98
"632","2019-03-21",30.17
"633","2019-03-22",28.41
"634","2019-03-25",28.48
"635","2019-03-26",28.639999
"636","2019-03-27",28.290001
"637","2019-03-28",28.5
"638","2019-03-29",28.57
"639","2019-04-01",29.459999
"640","2019-04-02",29.02
"641","2019-04-03",29.5
"642","2019-04-04",30.440001
"643","2019-04-05",30.51
"644","2019-04-08",30.08
"645","2019-04-09",29.83
"646","2019-04-10",30.389999
"647","2019-04-11",30.23
"648","2019-04-12",30.530001
"649","2019-04-15",30.41
"650","2019-04-16",30.77
"651","2019-04-17",30.51
"652","2019-04-18",30.33
"653","2019-04-22",30
"654","2019-04-23",30.52
"655","2019-04-24",30.41
"656","2019-04-25",29.66
"657","2019-04-26",30.200001
"658","2019-04-29",30.51
"659","2019-04-30",30.23
"660","2019-05-01",29.49
"661","2019-05-02",29.99
"662","2019-05-03",33.369999
"663","2019-05-06",32.419998
"664","2019-05-07",31.26
"665","2019-05-08",30.469999
"666","2019-05-09",29.450001
"667","2019-05-10",29.120001
"668","2019-05-13",27.620001
"669","2019-05-14",27.120001
"670","2019-05-15",27.559999
"671","2019-05-16",27.85
"672","2019-05-17",27.219999
"673","2019-05-20",26.870001
"674","2019-05-21",27.93
"675","2019-05-22",27.459999
"676","2019-05-23",26.42
"677","2019-05-24",26.379999
"678","2019-05-28",26.07
"679","2019-05-29",25.83
"680","2019-05-30",25.190001
"681","2019-05-31",24.379999
"682","2019-06-03",25.200001
"683","2019-06-04",26.42
"684","2019-06-05",25.719999
"685","2019-06-06",25.719999
"686","2019-06-07",26.07
"687","2019-06-10",26.309999
"688","2019-06-11",26.6
"689","2019-06-12",26.09
"690","2019-06-13",26.83
"691","2019-06-14",26.469999
"692","2019-06-17",26.120001
"693","2019-06-18",26.48
"694","2019-06-19",25.719999
"695","2019-06-20",26.360001
"696","2019-06-21",25.57
"697","2019-06-24",24.969999
"698","2019-06-25",24.620001
"699","2019-06-26",23.700001
"700","2019-06-27",24.219999
"701","2019-06-28",24.43
"702","2019-07-01",25.129999
"703","2019-07-02",24.34
"704","2019-07-03",25.01
"705","2019-07-05",25.26
"706","2019-07-08",24.690001
"707","2019-07-09",24.27
"708","2019-07-10",24.43
"709","2019-07-11",23.77
"710","2019-07-12",24.540001
"711","2019-07-15",24.549999
"712","2019-07-16",25.02
"713","2019-07-17",24.709999
"714","2019-07-18",24.790001
"715","2019-07-19",24.85
"716","2019-07-22",25.01
"717","2019-07-23",25.58
"718","2019-07-24",26.49
"719","2019-07-25",25.290001
"720","2019-07-26",26.26
"721","2019-07-29",25.469999
"722","2019-07-30",25.889999
"723","2019-07-31",25.639999
"724","2019-08-01",24.450001
"725","2019-08-02",25.059999
"726","2019-08-05",23.23
"727","2019-08-06",23
"728","2019-08-07",22.74
"729","2019-08-08",23.709999
"730","2019-08-09",23.02
"731","2019-08-12",22.5
"732","2019-08-13",22.67
"733","2019-08-14",21.459999
"734","2019-08-15",21.690001
"735","2019-08-16",22.530001
"736","2019-08-19",22.299999
"737","2019-08-20",22.219999
"738","2019-08-21",22.57
"739","2019-08-22",22.280001
"740","2019-08-23",21.459999
"741","2019-08-26",21.84
"742","2019-08-27",21.360001
"743","2019-08-28",21.530001
"744","2019-08-29",22.370001
"745","2019-08-30",22.34
"746","2019-09-03",22.26
"747","2019-09-04",22.76
"748","2019-09-05",23.74
"749","2019-09-06",23.559999
"750","2019-09-09",24.4
"751","2019-09-10",25.440001
"752","2019-09-11",26.360001
"753","2019-09-12",26.33
"754","2019-09-13",26.93
"755","2019-09-16",26.889999
"756","2019-09-17",26.780001
"757","2019-09-18",26.25
"758","2019-09-19",26.1
"759","2019-09-20",26.030001
"760","2019-09-23",26.09
"761","2019-09-24",25.43
"762","2019-09-25",25.98
"763","2019-09-26",25.959999
"764","2019-09-27",25.870001
"765","2019-09-30",25.719999
"766","2019-10-01",24.030001
"767","2019-10-02",23.809999
"768","2019-10-03",23.58
"769","2019-10-04",23.49
"770","2019-10-07",23.540001
"771","2019-10-08",22.780001
"772","2019-10-09",22.6
"773","2019-10-10",22.6
"774","2019-10-11",23.6
"775","2019-10-14",23.870001
"776","2019-10-15",23.66
"777","2019-10-16",23.690001
"778","2019-10-17",23.76
"779","2019-10-18",22.559999
"780","2019-10-21",22.879999
"781","2019-10-22",22.77
"782","2019-10-23",22.93
"783","2019-10-24",22.83
"784","2019-10-25",23.469999
"785","2019-10-28",23.75
"786","2019-10-29",23.9
"787","2019-10-30",23.77
"788","2019-10-31",22.76
"789","2019-11-01",22.780001
"790","2019-11-04",23.540001
"791","2019-11-05",24.280001
"792","2019-11-06",23.66
"793","2019-11-07",24.360001
"794","2019-11-08",24.049999
"795","2019-11-11",23.780001
"796","2019-11-12",23.469999
"797","2019-11-13",22.68
"798","2019-11-14",22.280001
"799","2019-11-15",21.690001
"800","2019-11-18",20.98
"801","2019-11-19",20.639999
"802","2019-11-20",20.059999
"803","2019-11-21",19.42
"804","2019-11-22",19.74
"805","2019-11-25",20.370001
"806","2019-11-26",20.09
"807","2019-11-27",20.049999
"808","2019-11-29",20.23
"809","2019-12-02",19.73
"810","2019-12-03",19.52
"811","2019-12-04",19.41
"812","2019-12-05",19.75
"813","2019-12-06",20.309999
"814","2019-12-09",20.299999
"815","2019-12-10",19.559999
"816","2019-12-11",19.4
"817","2019-12-12",20.25
"818","2019-12-13",20.16
"819","2019-12-16",20.73
"820","2019-12-17",20.860001
"821","2019-12-18",21.120001
"822","2019-12-19",21.09
"823","2019-12-20",20.52
"824","2019-12-23",20.52
"825","2019-12-24",20.709999
"826","2019-12-26",20.5
"827","2019-12-27",19.790001
"828","2019-12-30",19.52
"829","2019-12-31",19.959999
"830","2020-01-02",19.809999
"831","2020-01-03",19.059999
"832","2020-01-06",18.32
"833","2020-01-07",17.92
"834","2020-01-08",17.139999
"835","2020-01-09",16.24
"836","2020-01-10",15.86
"837","2020-01-13",16
"838","2020-01-14",16.450001
"839","2020-01-15",16.219999
"840","2020-01-16",16.559999
"841","2020-01-17",16.5
"842","2020-01-21",16.780001
"843","2020-01-22",17.6
"844","2020-01-23",18.08
"845","2020-01-24",18.49
"846","2020-01-27",18.08
"847","2020-01-28",18.129999
"848","2020-01-29",18.639999
"849","2020-01-30",19.02
"850","2020-01-31",18.719999
"851","2020-02-03",19.040001
"852","2020-02-04",19.360001
"853","2020-02-05",20
"854","2020-02-06",19.299999
"855","2020-02-07",18.780001
"856","2020-02-10",18.75
"857","2020-02-11",19.42
"858","2020-02-12",19.290001
"859","2020-02-13",18.84
"860","2020-02-14",19.41
"861","2020-02-18",19.209999
"862","2020-02-19",19.540001
"863","2020-02-20",19.540001
"864","2020-02-21",17.73
"865","2020-02-24",16.51
"866","2020-02-25",14.2
"867","2020-02-26",14.27
"868","2020-02-27",14.25
"869","2020-02-28",14.53
"870","2020-03-02",14.07
"871","2020-03-03",14.63
"872","2020-03-04",14.66
"873","2020-03-05",13.8
"874","2020-03-06",12.07
"875","2020-03-09",9.38
"876","2020-03-10",10.14
"877","2020-03-11",9.33
"878","2020-03-12",8.51
"879","2020-03-13",10.7
"880","2020-03-16",12.23
"881","2020-03-17",13.49
"882","2020-03-18",12.4
"883","2020-03-19",13.11
"884","2020-03-20",12.88
"885","2020-03-23",11.72
"886","2020-03-24",10.53
"887","2020-03-25",10.06
"888","2020-03-26",9.98
"889","2020-03-27",8.94
"890","2020-03-30",8.54
"891","2020-03-31",9.54
"892","2020-04-01",10
"893","2020-04-02",11.54
"894","2020-04-03",9.76
"895","2020-04-06",11.24
"896","2020-04-07",11.38
"897","2020-04-08",11.73
"898","2020-04-09",11.64
"899","2020-04-13",11.9
"900","2020-04-14",11.78
"901","2020-04-15",9.88
"902","2020-04-16",9.87
"903","2020-04-17",10.51
"904","2020-04-20",9.01
"905","2020-04-21",8.82
"906","2020-04-22",9.16
"907","2020-04-23",9.33
"908","2020-04-24",9.48
"909","2020-04-27",10.52
"910","2020-04-28",10.87
"911","2020-04-29",12.32
"912","2020-04-30",12.18
"913","2020-05-01",12.27
"914","2020-05-04",11.45
"915","2020-05-05",12.21
"916","2020-05-06",11.3
"917","2020-05-07",11.01
"918","2020-05-08",11.69
"919","2020-05-11",11.52
"920","2020-05-12",11.39
"921","2020-05-13",10.45
"922","2020-05-14",10.82
"923","2020-05-15",10.55
"924","2020-05-18",11.42
"925","2020-05-19",10.86
"926","2020-05-20",11.37
"927","2020-05-21",11.48
"928","2020-05-22",11.15
"929","2020-05-26",12.37
"930","2020-05-27",12.63
"931","2020-05-28",12.23
"932","2020-05-29",11.84
"933","2020-06-01",12.11
"934","2020-06-02",12.75
"935","2020-06-03",13.1
"936","2020-06-04",14.03
"937","2020-06-05",15.77
"938","2020-06-08",16.52
"939","2020-06-09",16.110001
"940","2020-06-10",14.38
"941","2020-06-11",11.98
"942","2020-06-12",12.89
"943","2020-06-15",12.72
"944","2020-06-16",12.98
"945","2020-06-17",12.27
"946","2020-06-18",11.65
"947","2020-06-19",11.52
"948","2020-06-22",11.47
"949","2020-06-23",11.51
"950","2020-06-24",10.94
"951","2020-06-25",11.17
"952","2020-06-26",11.01
"953","2020-06-29",11.7
"954","2020-06-30",11.74
"955","2020-07-01",10.98
"956","2020-07-02",11.55
"957","2020-07-06",11.83
"958","2020-07-07",11.4
"959","2020-07-08",10.97
"960","2020-07-09",10.44
"961","2020-07-10",10.6
"962","2020-07-13",10.9
"963","2020-07-14",10.81
"964","2020-07-15",11.47
"965","2020-07-16",11.35
"966","2020-07-17",11.68
