"","date","ASTE"
"1","2007-01-03",34.73
"2","2007-01-04",34.549999
"3","2007-01-05",34.169998
"4","2007-01-08",33.799999
"5","2007-01-09",34.009998
"6","2007-01-10",33.98
"7","2007-01-11",35.02
"8","2007-01-12",35.689999
"9","2007-01-16",36.34
"10","2007-01-17",36.939999
"11","2007-01-18",36.630001
"12","2007-01-19",36.66
"13","2007-01-22",35.43
"14","2007-01-23",37.110001
"15","2007-01-24",37.060001
"16","2007-01-25",36.27
"17","2007-01-26",36.41
"18","2007-01-29",36.25
"19","2007-01-30",36.299999
"20","2007-01-31",36.009998
"21","2007-02-01",36.419998
"22","2007-02-02",36.810001
"23","2007-02-05",37.07
"24","2007-02-06",37.040001
"25","2007-02-07",36.98
"26","2007-02-08",36.52
"27","2007-02-09",36.470001
"28","2007-02-12",36.720001
"29","2007-02-13",37.080002
"30","2007-02-14",37.119999
"31","2007-02-15",37.68
"32","2007-02-16",37.360001
"33","2007-02-20",38.709999
"34","2007-02-21",39.5
"35","2007-02-22",38.990002
"36","2007-02-23",38.799999
"37","2007-02-26",38.369999
"38","2007-02-27",38.52
"39","2007-02-28",38.459999
"40","2007-03-01",38.360001
"41","2007-03-02",37.27
"42","2007-03-05",36.25
"43","2007-03-06",38.529999
"44","2007-03-07",39.540001
"45","2007-03-08",38.759998
"46","2007-03-09",39.009998
"47","2007-03-12",38.799999
"48","2007-03-13",37.189999
"49","2007-03-14",37.919998
"50","2007-03-15",38.400002
"51","2007-03-16",38.939999
"52","2007-03-19",39.369999
"53","2007-03-20",39.400002
"54","2007-03-21",39.959999
"55","2007-03-22",39.040001
"56","2007-03-23",39.73
"57","2007-03-26",39.990002
"58","2007-03-27",39.470001
"59","2007-03-28",39.91
"60","2007-03-29",40.380001
"61","2007-03-30",40.25
"62","2007-04-02",40.439999
"63","2007-04-03",41.360001
"64","2007-04-04",41.619999
"65","2007-04-05",41.720001
"66","2007-04-09",41.919998
"67","2007-04-10",42.07
"68","2007-04-11",41.16
"69","2007-04-12",41.790001
"70","2007-04-13",42.700001
"71","2007-04-16",43.25
"72","2007-04-17",43.529999
"73","2007-04-18",43.16
"74","2007-04-19",42.52
"75","2007-04-20",42.75
"76","2007-04-23",42.68
"77","2007-04-24",41.509998
"78","2007-04-25",41.939999
"79","2007-04-26",42.669998
"80","2007-04-27",41.84
"81","2007-04-30",40.700001
"82","2007-05-01",40.790001
"83","2007-05-02",41.41
"84","2007-05-03",41.240002
"85","2007-05-04",41.43
"86","2007-05-07",41.150002
"87","2007-05-08",40.540001
"88","2007-05-09",41.68
"89","2007-05-10",41.119999
"90","2007-05-11",41.720001
"91","2007-05-14",40.650002
"92","2007-05-15",40.259998
"93","2007-05-16",40.27
"94","2007-05-17",40.77
"95","2007-05-18",42.23
"96","2007-05-21",43
"97","2007-05-22",42.279999
"98","2007-05-23",41.93
"99","2007-05-24",41
"100","2007-05-25",41.68
"101","2007-05-29",41.560001
"102","2007-05-30",43.139999
"103","2007-05-31",43.09
"104","2007-06-01",43.48
"105","2007-06-04",43.389999
"106","2007-06-05",43.110001
"107","2007-06-06",42.299999
"108","2007-06-07",42.560001
"109","2007-06-08",42.349998
"110","2007-06-11",42.990002
"111","2007-06-12",42.610001
"112","2007-06-13",43.169998
"113","2007-06-14",42.93
"114","2007-06-15",44.91
"115","2007-06-18",44.389999
"116","2007-06-19",44.830002
"117","2007-06-20",42.849998
"118","2007-06-21",43.27
"119","2007-06-22",42.619999
"120","2007-06-25",42.959999
"121","2007-06-26",42.639999
"122","2007-06-27",43.880001
"123","2007-06-28",43.040001
"124","2007-06-29",42.220001
"125","2007-07-02",43.700001
"126","2007-07-03",44.060001
"127","2007-07-05",45.779999
"128","2007-07-06",44.709999
"129","2007-07-09",47.98
"130","2007-07-10",47.419998
"131","2007-07-11",46.860001
"132","2007-07-12",47.799999
"133","2007-07-13",47.830002
"134","2007-07-16",49.18
"135","2007-07-17",49.279999
"136","2007-07-18",48.82
"137","2007-07-19",48.959999
"138","2007-07-20",47.720001
"139","2007-07-23",55.23
"140","2007-07-24",54.209999
"141","2007-07-25",55.529999
"142","2007-07-26",52.91
"143","2007-07-27",49.52
"144","2007-07-30",52.849998
"145","2007-07-31",52.169998
"146","2007-08-01",52.700001
"147","2007-08-02",52.310001
"148","2007-08-03",49.889999
"149","2007-08-06",52.5
"150","2007-08-07",51.540001
"151","2007-08-08",50.43
"152","2007-08-09",50.419998
"153","2007-08-10",53.029999
"154","2007-08-13",51.869999
"155","2007-08-14",50.400002
"156","2007-08-15",49.290001
"157","2007-08-16",49.240002
"158","2007-08-17",49.77
"159","2007-08-20",50.029999
"160","2007-08-21",49.290001
"161","2007-08-22",49.959999
"162","2007-08-23",49.049999
"163","2007-08-24",50.91
"164","2007-08-27",51.68
"165","2007-08-28",49.400002
"166","2007-08-29",50.330002
"167","2007-08-30",49.669998
"168","2007-08-31",50.580002
"169","2007-09-04",53.049999
"170","2007-09-05",52.650002
"171","2007-09-06",53.990002
"172","2007-09-07",52.990002
"173","2007-09-10",52.360001
"174","2007-09-11",53.790001
"175","2007-09-12",53.990002
"176","2007-09-13",54.439999
"177","2007-09-14",54.700001
"178","2007-09-17",54.110001
"179","2007-09-18",56.450001
"180","2007-09-19",56.900002
"181","2007-09-20",57.09
"182","2007-09-21",57.009998
"183","2007-09-24",55.880001
"184","2007-09-25",56.970001
"185","2007-09-26",57.57
"186","2007-09-27",58.52
"187","2007-09-28",57.450001
"188","2007-10-01",58.990002
"189","2007-10-02",58.849998
"190","2007-10-03",58.32
"191","2007-10-04",59.369999
"192","2007-10-05",59.919998
"193","2007-10-08",59.259998
"194","2007-10-09",59.200001
"195","2007-10-10",57.889999
"196","2007-10-11",57.59
"197","2007-10-12",59.560001
"198","2007-10-15",59.32
"199","2007-10-16",59.16
"200","2007-10-17",59.299999
"201","2007-10-18",59.669998
"202","2007-10-19",57.049999
"203","2007-10-22",44.5
"204","2007-10-23",44.389999
"205","2007-10-24",45.029999
"206","2007-10-25",44.880001
"207","2007-10-26",45.189999
"208","2007-10-29",42.470001
"209","2007-10-30",43.509998
"210","2007-10-31",45.32
"211","2007-11-01",44.060001
"212","2007-11-02",42.919998
"213","2007-11-05",42.389999
"214","2007-11-06",41.810001
"215","2007-11-07",40.369999
"216","2007-11-08",39.84
"217","2007-11-09",38.990002
"218","2007-11-12",38.599998
"219","2007-11-13",38.889999
"220","2007-11-14",37.630001
"221","2007-11-15",37.66
"222","2007-11-16",37.419998
"223","2007-11-19",35.709999
"224","2007-11-20",35.990002
"225","2007-11-21",36
"226","2007-11-23",36.73
"227","2007-11-26",36.240002
"228","2007-11-27",35.599998
"229","2007-11-28",38.139999
"230","2007-11-29",37.889999
"231","2007-11-30",37.560001
"232","2007-12-03",36.169998
"233","2007-12-04",35.650002
"234","2007-12-05",38.080002
"235","2007-12-06",38.740002
"236","2007-12-07",40
"237","2007-12-10",39.709999
"238","2007-12-11",37.919998
"239","2007-12-12",37.75
"240","2007-12-13",38.25
"241","2007-12-14",37.119999
"242","2007-12-17",35.049999
"243","2007-12-18",34.990002
"244","2007-12-19",34.59
"245","2007-12-20",34.209999
"246","2007-12-21",36.560001
"247","2007-12-24",37.650002
"248","2007-12-26",38.52
"249","2007-12-27",37.040001
"250","2007-12-28",36.98
"251","2007-12-31",37.189999
"252","2008-01-02",35.009998
"253","2008-01-03",35.310001
"254","2008-01-04",33.119999
"255","2008-01-07",32.959999
"256","2008-01-08",32.189999
"257","2008-01-09",29.41
"258","2008-01-10",28.690001
"259","2008-01-11",27.98
"260","2008-01-14",30.08
"261","2008-01-15",29.34
"262","2008-01-16",28.85
"263","2008-01-17",27.33
"264","2008-01-18",26.950001
"265","2008-01-22",28.09
"266","2008-01-23",29.49
"267","2008-01-24",28.93
"268","2008-01-25",29.98
"269","2008-01-28",30.309999
"270","2008-01-29",30.23
"271","2008-01-30",30.129999
"272","2008-01-31",30.870001
"273","2008-02-01",32.84
"274","2008-02-04",33.16
"275","2008-02-05",31.469999
"276","2008-02-06",31.690001
"277","2008-02-07",32.560001
"278","2008-02-08",32.110001
"279","2008-02-11",32.200001
"280","2008-02-12",32.240002
"281","2008-02-13",33.389999
"282","2008-02-14",31.959999
"283","2008-02-15",31.040001
"284","2008-02-19",32.18
"285","2008-02-20",32.830002
"286","2008-02-21",32.240002
"287","2008-02-22",32.009998
"288","2008-02-25",31.809999
"289","2008-02-26",37.259998
"290","2008-02-27",39.700001
"291","2008-02-28",38.52
"292","2008-02-29",37.860001
"293","2008-03-03",37.43
"294","2008-03-04",36.959999
"295","2008-03-05",36.400002
"296","2008-03-06",34.889999
"297","2008-03-07",33.790001
"298","2008-03-10",31.6
"299","2008-03-11",33.5
"300","2008-03-12",33.700001
"301","2008-03-13",35.48
"302","2008-03-14",34.259998
"303","2008-03-17",33.439999
"304","2008-03-18",34.5
"305","2008-03-19",34.09
"306","2008-03-20",35.860001
"307","2008-03-24",37.84
"308","2008-03-25",38.119999
"309","2008-03-26",38.470001
"310","2008-03-27",38.060001
"311","2008-03-28",38.34
"312","2008-03-31",38.759998
"313","2008-04-01",39.130001
"314","2008-04-02",39.009998
"315","2008-04-03",39.959999
"316","2008-04-04",40.209999
"317","2008-04-07",38.84
"318","2008-04-08",38.48
"319","2008-04-09",38.400002
"320","2008-04-10",38.709999
"321","2008-04-11",37.93
"322","2008-04-14",37.150002
"323","2008-04-15",37.919998
"324","2008-04-16",39.939999
"325","2008-04-17",39.84
"326","2008-04-18",41.740002
"327","2008-04-21",41.700001
"328","2008-04-22",36.599998
"329","2008-04-23",35.950001
"330","2008-04-24",36.52
"331","2008-04-25",35.5
"332","2008-04-28",37.049999
"333","2008-04-29",35.93
"334","2008-04-30",36.650002
"335","2008-05-01",37.669998
"336","2008-05-02",37.259998
"337","2008-05-05",37.740002
"338","2008-05-06",37.810001
"339","2008-05-07",37.860001
"340","2008-05-08",38.700001
"341","2008-05-09",38.66
"342","2008-05-12",38.59
"343","2008-05-13",40.5
"344","2008-05-14",39.380001
"345","2008-05-15",40.049999
"346","2008-05-16",39.740002
"347","2008-05-19",39.880001
"348","2008-05-20",39.529999
"349","2008-05-21",39.110001
"350","2008-05-22",39.029999
"351","2008-05-23",37.619999
"352","2008-05-27",38.549999
"353","2008-05-28",38.650002
"354","2008-05-29",39.07
"355","2008-05-30",38.91
"356","2008-06-02",38.27
"357","2008-06-03",38.509998
"358","2008-06-04",39.669998
"359","2008-06-05",41.009998
"360","2008-06-06",38.290001
"361","2008-06-09",37.849998
"362","2008-06-10",37.009998
"363","2008-06-11",34.939999
"364","2008-06-12",35.25
"365","2008-06-13",35.369999
"366","2008-06-16",35.290001
"367","2008-06-17",34.57
"368","2008-06-18",33.970001
"369","2008-06-19",34.84
"370","2008-06-20",34.040001
"371","2008-06-23",34.400002
"372","2008-06-24",33.57
"373","2008-06-25",32.540001
"374","2008-06-26",31.34
"375","2008-06-27",31.57
"376","2008-06-30",32.139999
"377","2008-07-01",32.369999
"378","2008-07-02",30.16
"379","2008-07-03",30.459999
"380","2008-07-07",30.639999
"381","2008-07-08",31.200001
"382","2008-07-09",31.559999
"383","2008-07-10",32.360001
"384","2008-07-11",32.169998
"385","2008-07-14",32.57
"386","2008-07-15",32.509998
"387","2008-07-16",34.240002
"388","2008-07-17",35.540001
"389","2008-07-18",34.939999
"390","2008-07-21",31.9
"391","2008-07-22",32
"392","2008-07-23",32.93
"393","2008-07-24",31.68
"394","2008-07-25",31.559999
"395","2008-07-28",31.040001
"396","2008-07-29",32.580002
"397","2008-07-30",33.59
"398","2008-07-31",31.860001
"399","2008-08-01",30.360001
"400","2008-08-04",28.17
"401","2008-08-05",29.299999
"402","2008-08-06",31.23
"403","2008-08-07",32.400002
"404","2008-08-08",33.209999
"405","2008-08-11",34.5
"406","2008-08-12",34.470001
"407","2008-08-13",34.400002
"408","2008-08-14",34.599998
"409","2008-08-15",35.459999
"410","2008-08-18",34.82
"411","2008-08-19",34.049999
"412","2008-08-20",34.130001
"413","2008-08-21",33.669998
"414","2008-08-22",34.669998
"415","2008-08-25",32.880001
"416","2008-08-26",33.099998
"417","2008-08-27",33.98
"418","2008-08-28",34.75
"419","2008-08-29",34.400002
"420","2008-09-02",34.529999
"421","2008-09-03",33.779999
"422","2008-09-04",32.689999
"423","2008-09-05",31.559999
"424","2008-09-08",30.639999
"425","2008-09-09",30.09
"426","2008-09-10",28.780001
"427","2008-09-11",29
"428","2008-09-12",30.110001
"429","2008-09-15",28.49
"430","2008-09-16",29.07
"431","2008-09-17",29.200001
"432","2008-09-18",33.110001
"433","2008-09-19",32.689999
"434","2008-09-22",33.009998
"435","2008-09-23",33.75
"436","2008-09-24",31.799999
"437","2008-09-25",31.620001
"438","2008-09-26",30.99
"439","2008-09-29",30.639999
"440","2008-09-30",30.83
"441","2008-10-01",28.959999
"442","2008-10-02",26.459999
"443","2008-10-03",25.08
"444","2008-10-06",23.809999
"445","2008-10-07",22.74
"446","2008-10-08",22.48
"447","2008-10-09",20.940001
"448","2008-10-10",20.719999
"449","2008-10-13",24.049999
"450","2008-10-14",22.440001
"451","2008-10-15",20.469999
"452","2008-10-16",21.26
"453","2008-10-17",21.4
"454","2008-10-20",21.91
"455","2008-10-21",22.73
"456","2008-10-22",20.41
"457","2008-10-23",20.459999
"458","2008-10-24",20.129999
"459","2008-10-27",19.25
"460","2008-10-28",21.110001
"461","2008-10-29",22.77
"462","2008-10-30",23.85
"463","2008-10-31",25.42
"464","2008-11-03",26.139999
"465","2008-11-04",25.190001
"466","2008-11-05",23.15
"467","2008-11-06",23.15
"468","2008-11-07",23.440001
"469","2008-11-10",24.459999
"470","2008-11-11",24.25
"471","2008-11-12",22.85
"472","2008-11-13",24.33
"473","2008-11-14",22.790001
"474","2008-11-17",22.51
"475","2008-11-18",23.07
"476","2008-11-19",21.459999
"477","2008-11-20",20.18
"478","2008-11-21",20.6
"479","2008-11-24",24.5
"480","2008-11-25",25.34
"481","2008-11-26",29.59
"482","2008-11-28",30.25
"483","2008-12-01",26
"484","2008-12-02",28.48
"485","2008-12-03",31.15
"486","2008-12-04",29.92
"487","2008-12-05",30.110001
"488","2008-12-08",32.720001
"489","2008-12-09",32.029999
"490","2008-12-10",32.080002
"491","2008-12-11",29.860001
"492","2008-12-12",32.34
"493","2008-12-15",30.879999
"494","2008-12-16",32.150002
"495","2008-12-17",33.240002
"496","2008-12-18",31.73
"497","2008-12-19",30.83
"498","2008-12-22",29.639999
"499","2008-12-23",29.76
"500","2008-12-24",29.74
"501","2008-12-26",29.58
"502","2008-12-29",29.01
"503","2008-12-30",29.33
"504","2008-12-31",31.33
"505","2009-01-02",33.16
"506","2009-01-05",32.84
"507","2009-01-06",33.259998
"508","2009-01-07",30.879999
"509","2009-01-08",29.860001
"510","2009-01-09",28.450001
"511","2009-01-12",27.23
"512","2009-01-13",27.42
"513","2009-01-14",26.469999
"514","2009-01-15",28.75
"515","2009-01-16",29.799999
"516","2009-01-20",26.99
"517","2009-01-21",28.049999
"518","2009-01-22",25.93
"519","2009-01-23",25.879999
"520","2009-01-26",24.75
"521","2009-01-27",25.690001
"522","2009-01-28",26.059999
"523","2009-01-29",25.16
"524","2009-01-30",24.57
"525","2009-02-02",24.690001
"526","2009-02-03",25.450001
"527","2009-02-04",25.370001
