"","date","MCBC"
"116","2007-06-19",15.89
"117","2007-06-20",15.4
"118","2007-06-21",15.36
"119","2007-06-22",15.33
"120","2007-06-25",15.07
"121","2007-06-26",15.33
"122","2007-06-27",15.32
"123","2007-06-28",15.86
"124","2007-06-29",15.91
"125","2007-07-02",16.280001
"126","2007-07-03",16.299999
"127","2007-07-05",16.280001
"128","2007-07-06",16.1
"129","2007-07-09",15.85
"130","2007-07-10",15.49
"131","2007-07-11",15.15
"132","2007-07-12",15.29
"133","2007-07-13",14.78
"134","2007-07-16",14.72
"135","2007-07-17",12.84
"136","2007-07-18",12.86
"137","2007-07-19",12.83
"138","2007-07-20",12.57
"139","2007-07-23",12.65
"140","2007-07-24",12
"141","2007-07-25",12
"142","2007-07-26",11.79
"143","2007-07-27",11.83
"144","2007-07-30",11.72
"145","2007-07-31",11.5
"146","2007-08-01",11.9
"147","2007-08-02",12.15
"148","2007-08-03",11.43
"149","2007-08-06",11.86
"150","2007-08-07",11.93
"151","2007-08-08",12.75
"152","2007-08-09",12.52
"153","2007-08-10",12.7
"154","2007-08-13",12.16
"155","2007-08-14",11.98
"156","2007-08-15",11.98
"157","2007-08-16",13.07
"158","2007-08-17",14.15
"159","2007-08-20",13.98
"160","2007-08-21",14.24
"161","2007-08-22",14.84
"162","2007-08-23",14.3
"163","2007-08-24",14.53
"164","2007-08-27",13.91
"165","2007-08-28",13.59
"166","2007-08-29",14.05
"167","2007-08-30",14.3
"168","2007-08-31",14.21
"169","2007-09-04",14.46
"170","2007-09-05",14.06
"171","2007-09-06",13.75
"172","2007-09-07",13.17
"173","2007-09-10",13.09
"174","2007-09-11",13.59
"175","2007-09-12",13.05
"176","2007-09-13",13.03
"177","2007-09-14",13.32
"178","2007-09-17",13.48
"179","2007-09-18",14.45
"180","2007-09-19",14.44
"181","2007-09-20",13.98
"182","2007-09-21",13.93
"183","2007-09-24",13.4
"184","2007-09-25",13.43
"185","2007-09-26",14.19
"186","2007-09-27",14.46
"187","2007-09-28",13.53
"188","2007-10-01",14.17
"189","2007-10-02",14.27
"190","2007-10-03",13.93
"191","2007-10-04",14.14
"192","2007-10-05",13.8
"193","2007-10-08",13.67
"194","2007-10-09",13.51
"195","2007-10-10",13
"196","2007-10-11",12.86
"197","2007-10-12",12.81
"198","2007-10-15",12.14
"199","2007-10-16",11.53
"200","2007-10-17",11.45
"201","2007-10-18",11.07
"202","2007-10-19",10.95
"203","2007-10-22",11.27
"204","2007-10-23",11.21
"205","2007-10-24",10.96
"206","2007-10-25",10.91
"207","2007-10-26",11.11
"208","2007-10-29",10.82
"209","2007-10-30",11.12
"210","2007-10-31",11.14
"211","2007-11-01",10.16
"212","2007-11-02",10.12
"213","2007-11-05",9.86
"214","2007-11-06",10.18
"215","2007-11-07",9.71
"216","2007-11-08",10.43
"217","2007-11-09",10.55
"218","2007-11-12",10.76
"219","2007-11-13",11.14
"220","2007-11-14",10.65
"221","2007-11-15",10.21
"222","2007-11-16",10.2
"223","2007-11-19",10.37
"224","2007-11-20",10.65
"225","2007-11-21",10.24
"226","2007-11-23",10.36
"227","2007-11-26",10.19
"228","2007-11-27",10.06
"229","2007-11-28",10.45
"230","2007-11-29",10.23
"231","2007-11-30",9.98
"232","2007-12-03",10.09
"233","2007-12-04",9.78
"234","2007-12-05",10
"235","2007-12-06",10.25
"236","2007-12-07",10.25
"237","2007-12-10",10.24
"238","2007-12-11",10.05
"239","2007-12-12",9.91
"240","2007-12-13",10.17
"241","2007-12-14",9.97
"242","2007-12-17",9.35
"243","2007-12-18",9.78
"244","2007-12-19",8
"245","2007-12-20",8.15
"246","2007-12-21",9.34
"247","2007-12-24",9.29
"248","2007-12-26",9.6
"249","2007-12-27",9
"250","2007-12-28",8.79
"251","2007-12-31",8.59
"252","2008-01-02",8.34
"253","2008-01-03",8.73
"254","2008-01-04",8.2
"255","2008-01-07",8.74
"256","2008-01-08",8.15
"257","2008-01-09",8.35
"258","2008-01-10",8.28
"259","2008-01-11",8.55
"260","2008-01-14",9.26
"261","2008-01-15",9.41
"262","2008-01-16",9.71
"263","2008-01-17",8.57
"264","2008-01-18",9.09
"265","2008-01-22",9.71
"266","2008-01-23",9.88
"267","2008-01-24",9.98
"268","2008-01-25",9.69
"269","2008-01-28",9.91
"270","2008-01-29",9.98
"271","2008-01-30",9.97
"272","2008-01-31",10.7
"273","2008-02-01",10.18
"274","2008-02-04",9.99
"275","2008-02-05",9.62
"276","2008-02-06",9.13
"277","2008-02-07",9.32
"278","2008-02-08",9.21
"279","2008-02-11",9.58
"280","2008-02-12",9.64
"281","2008-02-13",9.95
"282","2008-02-14",9.58
"283","2008-02-15",9.37
"284","2008-02-19",9.46
"285","2008-02-20",9.45
"286","2008-02-21",9.4
"287","2008-02-22",9.25
"288","2008-02-25",9.45
"289","2008-02-26",9.63
"290","2008-02-27",9.45
"291","2008-02-28",9.25
"292","2008-02-29",9.22
"293","2008-03-03",9
"294","2008-03-04",9.02
"295","2008-03-05",9.15
"296","2008-03-06",8.71
"297","2008-03-07",9
"298","2008-03-10",8.92
"299","2008-03-11",9.63
"300","2008-03-12",9.51
"301","2008-03-13",10.26
"302","2008-03-14",9.93
"303","2008-03-17",9.69
"304","2008-03-18",10.28
"305","2008-03-19",10.82
"306","2008-03-20",11.63
"307","2008-03-24",11.65
"308","2008-03-25",11.92
"309","2008-03-26",11.36
"310","2008-03-27",11.4
"311","2008-03-28",10.4
"312","2008-03-31",10.41
"313","2008-04-01",10.99
"314","2008-04-02",11.19
"315","2008-04-03",11
"316","2008-04-04",10.67
"317","2008-04-07",10.33
"318","2008-04-08",10.13
"319","2008-04-09",9.81
"320","2008-04-10",9.92
"321","2008-04-11",9.64
"322","2008-04-14",9.54
"323","2008-04-15",9.55
"324","2008-04-16",9.99
"325","2008-04-17",9.99
"326","2008-04-18",10.2
"327","2008-04-21",9.92
"328","2008-04-22",10.29
"329","2008-04-23",10.09
"330","2008-04-24",10.96
"331","2008-04-25",10.89
"332","2008-04-28",11.1
"333","2008-04-29",11.13
"334","2008-04-30",11.37
"335","2008-05-01",11.49
"336","2008-05-02",11.44
"337","2008-05-05",11.44
"338","2008-05-06",11.15
"339","2008-05-07",10.86
"340","2008-05-08",10.55
"341","2008-05-09",10.67
"342","2008-05-12",11.01
"343","2008-05-13",10.61
"344","2008-05-14",10.71
"345","2008-05-15",9.75
"346","2008-05-16",8.77
"347","2008-05-19",8.79
"348","2008-05-20",8.87
"349","2008-05-21",8.61
"350","2008-05-22",8.89
"351","2008-05-23",8.7
"352","2008-05-27",8.82
"353","2008-05-28",8.97
"354","2008-05-29",8.98
"355","2008-05-30",8.99
"356","2008-06-02",8.84
"357","2008-06-03",8.75
"358","2008-06-04",9.03
"359","2008-06-05",8.96
"360","2008-06-06",8.93
"361","2008-06-09",8.64
"362","2008-06-10",8.49
"363","2008-06-11",8.49
"364","2008-06-12",8.37
"365","2008-06-13",8.79
"366","2008-06-16",9.03
"367","2008-06-17",8.9
"368","2008-06-18",8.01
"369","2008-06-19",7.96
"370","2008-06-20",7.99
"371","2008-06-23",7.78
"372","2008-06-24",7.84
"373","2008-06-25",7.64
"374","2008-06-26",8.26
"375","2008-06-27",8.39
"376","2008-06-30",8
"377","2008-07-01",7.5
"378","2008-07-02",7.4
"379","2008-07-03",7.08
"380","2008-07-07",6.89
"381","2008-07-08",7.23
"382","2008-07-09",6.88
"383","2008-07-10",7
"384","2008-07-11",7.03
"385","2008-07-14",7
"386","2008-07-15",7.78
"387","2008-07-16",9.35
"388","2008-07-17",9.45
"389","2008-07-18",8.87
"390","2008-07-21",9.79
"391","2008-07-22",9.61
"392","2008-07-23",9.64
"393","2008-07-24",9.49
"394","2008-07-25",9.26
"395","2008-07-28",9.01
"396","2008-07-29",9.52
"397","2008-07-30",9.5
"398","2008-07-31",9.35
"399","2008-08-01",9.24
"400","2008-08-04",9.14
"401","2008-08-05",9.18
"402","2008-08-06",9.13
"403","2008-08-07",8.7
"404","2008-08-08",8.84
"405","2008-08-11",8.74
"406","2008-08-12",8.56
"407","2008-08-13",8.25
"408","2008-08-14",8.36
"409","2008-08-15",8.07
"410","2008-08-18",8.24
"411","2008-08-19",8.07
"412","2008-08-20",8.04
"413","2008-08-21",8
"414","2008-08-22",8.02
"415","2008-08-25",8.07
"416","2008-08-26",8.06
"417","2008-08-27",8.03
"418","2008-08-28",8.08
"419","2008-08-29",8.09
"420","2008-09-02",8.19
"421","2008-09-03",8.36
"422","2008-09-04",8.28
"423","2008-09-05",8.22
"424","2008-09-08",8.89
"425","2008-09-09",8.5
"426","2008-09-10",8.13
"427","2008-09-11",8.11
"428","2008-09-12",8.05
"429","2008-09-15",7.88
"430","2008-09-16",8.1
"431","2008-09-17",7.72
"432","2008-09-18",8.63
"433","2008-09-19",9.57
"434","2008-09-22",9.48
"435","2008-09-23",9.7
"436","2008-09-24",9.14
"437","2008-09-25",9.61
"438","2008-09-26",9.13
"439","2008-09-29",6.99
"440","2008-09-30",6.99
"441","2008-10-01",6.2
"442","2008-10-02",5.57
"443","2008-10-03",6.41
"444","2008-10-06",5.9
"445","2008-10-07",5.65
"446","2008-10-08",5.63
"447","2008-10-09",5
"448","2008-10-10",5.06
"449","2008-10-13",5.41
"450","2008-10-14",5.43
"451","2008-10-15",5.9
"452","2008-10-16",5.67
"453","2008-10-17",5.82
"454","2008-10-20",5.73
"455","2008-10-21",5.52
"456","2008-10-22",5.26
"457","2008-10-23",4.94
"458","2008-10-24",4.8
"459","2008-10-27",4.54
"460","2008-10-28",4.62
"461","2008-10-29",4.92
"462","2008-10-30",5.04
"463","2008-10-31",5.01
"464","2008-11-03",4.9
"465","2008-11-04",4.79
"466","2008-11-05",4.5
"467","2008-11-06",4.35
"468","2008-11-07",4.52
"469","2008-11-10",4.45
"470","2008-11-11",4.15
"471","2008-11-12",3.94
"472","2008-11-13",3.78
"473","2008-11-14",3.38
"474","2008-11-17",3.41
"475","2008-11-18",3.38
"476","2008-11-19",3.1
"477","2008-11-20",3
"478","2008-11-21",2.95
"479","2008-11-24",2.68
"480","2008-11-25",2.9
"481","2008-11-26",3.35
"482","2008-11-28",3.45
"483","2008-12-01",3.05
"484","2008-12-02",3.39
"485","2008-12-03",3.22
"486","2008-12-04",3.36
"487","2008-12-05",3.05
"488","2008-12-08",2.97
"489","2008-12-09",2.95
"490","2008-12-10",2.96
"491","2008-12-11",2.96
"492","2008-12-12",3.05
"493","2008-12-15",3.06
"494","2008-12-16",3.36
"495","2008-12-17",3.28
"496","2008-12-18",3.2
"497","2008-12-19",3.11
"498","2008-12-22",3.03
"499","2008-12-23",3.03
"500","2008-12-24",3.06
"501","2008-12-26",3.05
"502","2008-12-29",2.97
"503","2008-12-30",3.15
"504","2008-12-31",3.47
"505","2009-01-02",3.42
"506","2009-01-05",3.64
"507","2009-01-06",3.91
"508","2009-01-07",3.88
"509","2009-01-08",3.92
"510","2009-01-09",3.5
"511","2009-01-12",3.47
"512","2009-01-13",3.36
"513","2009-01-14",3
"514","2009-01-15",2.5
"515","2009-01-16",2.5
"516","2009-01-20",2.48
"517","2009-01-21",2.65
"518","2009-01-22",2.89
"519","2009-01-23",2.6
"520","2009-01-26",2.72
"521","2009-01-27",2.73
"522","2009-01-28",2.7
"523","2009-01-29",2.7
"524","2009-01-30",2.71
"525","2009-02-02",2.6
"526","2009-02-03",2.56
"527","2009-02-04",2.45
"528","2009-02-05",2.38
"529","2009-02-06",2.78
"530","2009-02-09",2.64
"531","2009-02-10",2.46
"532","2009-02-11",2.12
"533","2009-02-12",2.07
"534","2009-02-13",2.05
"535","2009-02-17",2.05
"536","2009-02-18",1.99
"537","2009-02-19",1.82
"538","2009-02-20",1.75
"539","2009-02-23",1.7
"540","2009-02-24",1.75
"541","2009-02-25",1.7
"542","2009-02-26",1.87
"543","2009-02-27",1.75
"544","2009-03-02",1.74
"545","2009-03-03",1.75
"546","2009-03-04",1.82
"547","2009-03-05",1.7
"548","2009-03-06",1.96
"549","2009-03-09",1.97
"550","2009-03-10",2.08
"551","2009-03-11",1.98
"552","2009-03-12",1.97
"553","2009-03-13",2.07
"554","2009-03-16",2.28
"555","2009-03-17",2.58
"556","2009-03-18",2.94
"557","2009-03-19",3.14
"558","2009-03-20",3.33
"559","2009-03-23",3.44
"560","2009-03-24",3.68
"561","2009-03-25",3.83
"562","2009-03-26",3.91
"563","2009-03-27",3.94
"564","2009-03-30",3.75
"565","2009-03-31",3.7
"566","2009-04-01",3.83
"567","2009-04-02",3.95
"568","2009-04-03",3.91
"569","2009-04-06",3.85
"570","2009-04-07",3.81
"571","2009-04-08",3.68
"572","2009-04-09",3.9
"573","2009-04-13",3.76
"574","2009-04-14",3.77
"575","2009-04-15",3.67
"576","2009-04-16",3.75
"577","2009-04-17",3.88
"578","2009-04-20",3.5
"579","2009-04-21",3.09
"580","2009-04-22",2.9
"581","2009-04-23",3.06
"582","2009-04-24",2.99
"583","2009-04-27",3.01
"584","2009-04-28",3
"585","2009-04-29",3.13
"586","2009-04-30",3.2
"587","2009-05-01",3.1
"588","2009-05-04",3.1
"589","2009-05-05",3.06
"590","2009-05-06",3.09
"591","2009-05-07",3.07
"592","2009-05-08",3.27
"593","2009-05-11",3.7
"594","2009-05-12",3.48
"595","2009-05-13",3.21
"596","2009-05-14",3.15
"597","2009-05-15",3.17
"598","2009-05-18",3.27
"599","2009-05-19",3.6
"600","2009-05-20",3.43
"601","2009-05-21",3.34
"602","2009-05-22",3.28
"603","2009-05-26",3.31
"604","2009-05-27",3.3
"605","2009-05-28",3.35
"606","2009-05-29",3.49
"607","2009-06-01",3.51
"608","2009-06-02",3.54
"609","2009-06-03",3.5
"610","2009-06-04",3.46
"611","2009-06-05",3.3
"612","2009-06-08",3.33
"613","2009-06-09",3.58
"614","2009-06-10",3.45
"615","2009-06-11",3.5
"616","2009-06-12",3.5
"617","2009-06-15",3.31
"618","2009-06-16",3.25
"619","2009-06-17",3.25
"620","2009-06-18",3.25
"621","2009-06-19",3.16
"622","2009-06-22",3.01
"623","2009-06-23",2.85
"624","2009-06-24",2.85
"625","2009-06-25",2.98
"626","2009-06-26",2.9
"627","2009-06-29",3
"628","2009-06-30",2.82
"629","2009-07-01",2.79
"630","2009-07-02",2.81
"631","2009-07-06",2.75
"632","2009-07-07",2.74
"633","2009-07-08",2.73
"634","2009-07-09",2.74
"635","2009-07-10",2.7
"636","2009-07-13",2.71
"637","2009-07-14",2.7
"638","2009-07-15",2.7
"639","2009-07-16",2.61
"640","2009-07-17",2.58
"641","2009-07-20",2.68
"642","2009-07-21",2.45
"643","2009-07-22",2.52
"644","2009-07-23",2.71
"645","2009-07-24",2.72
"646","2009-07-27",2.68
"647","2009-07-28",2.55
"648","2009-07-29",2.61
"649","2009-07-30",2.64
"650","2009-07-31",2.76
"651","2009-08-03",2.81
"652","2009-08-04",2.67
"653","2009-08-05",2.73
"654","2009-08-06",2.82
"655","2009-08-07",2.8
"656","2009-08-10",2.78
"657","2009-08-11",2.65
"658","2009-08-12",2.69
"659","2009-08-13",2.75
"660","2009-08-14",2.7
"661","2009-08-17",2.63
"662","2009-08-18",2.61
"663","2009-08-19",2.54
"664","2009-08-20",2.52
"665","2009-08-21",2.52
"666","2009-08-24",2.45
"667","2009-08-25",2.46
"668","2009-08-26",2.46
"669","2009-08-27",2.43
"670","2009-08-28",2.43
"671","2009-08-31",2.27
"672","2009-09-01",2.24
"673","2009-09-02",2.26
"674","2009-09-03",2.23
"675","2009-09-04",2.29
"676","2009-09-08",2.29
"677","2009-09-09",2.23
"678","2009-09-10",2.21
"679","2009-09-11",2.21
"680","2009-09-14",2.18
"681","2009-09-15",2.25
"682","2009-09-16",2.37
"683","2009-09-17",2.5
"684","2009-09-18",2.7
"685","2009-09-21",2.8
"686","2009-09-22",2.94
"687","2009-09-23",3.07
"688","2009-09-24",2.85
"689","2009-09-25",2.66
"690","2009-09-28",2.62
"691","2009-09-29",2.64
"692","2009-09-30",2.6
"693","2009-10-01",2.6
"694","2009-10-02",2.5
"695","2009-10-05",2.59
"696","2009-10-06",2.53
"697","2009-10-07",2.7
"698","2009-10-08",2.67
"699","2009-10-09",2.64
"700","2009-10-12",2.63
"701","2009-10-13",2.63
"702","2009-10-14",2.68
"703","2009-10-15",2.5
"704","2009-10-16",2.55
"705","2009-10-19",2.4
"706","2009-10-20",2.25
"707","2009-10-21",2.25
"708","2009-10-22",2.19
"709","2009-10-23",2.22
"710","2009-10-26",2.09
"711","2009-10-27",2.08
"712","2009-10-28",2
"713","2009-10-29",1.98
"714","2009-10-30",1.92
"715","2009-11-02",1.87
"716","2009-11-03",1.56
"717","2009-11-04",1.85
"718","2009-11-05",2.09
"719","2009-11-06",2
"720","2009-11-09",1.96
"721","2009-11-10",1.95
"722","2009-11-11",1.9
"723","2009-11-12",1.86
"724","2009-11-13",1.87
"725","2009-11-16",2.35
"726","2009-11-17",2.2
"727","2009-11-18",2.21
"728","2009-11-19",2.17
"729","2009-11-20",2.22
"730","2009-11-23",2.36
"731","2009-11-24",2.3
"732","2009-11-25",2.25
"733","2009-11-27",2.29
"734","2009-11-30",2.22
"735","2009-12-01",2.12
"736","2009-12-02",2.23
"737","2009-12-03",2.16
"738","2009-12-04",2.12
"739","2009-12-07",2.13
"740","2009-12-08",2.14
"741","2009-12-09",2.11
"742","2009-12-10",2.11
"743","2009-12-11",2.18
"744","2009-12-14",2.05
"745","2009-12-15",2.01
"746","2009-12-16",2
"747","2009-12-17",2.01
"748","2009-12-18",2.13
"749","2009-12-21",2.15
"750","2009-12-22",2.21
"751","2009-12-23",2.24
"752","2009-12-24",2.17
"753","2009-12-28",2.15
"754","2009-12-29",2.11
"755","2009-12-30",2.08
"756","2009-12-31",2.09
"757","2010-01-04",2.08
"758","2010-01-05",1.96
"759","2010-01-06",1.85
"760","2010-01-07",2
"761","2010-01-08",1.93
"762","2010-01-11",1.92
"763","2010-01-12",1.92
"764","2010-01-13",1.9
"765","2010-01-14",1.94
"766","2010-01-15",2.01
"767","2010-01-19",1.99
"768","2010-01-20",1.92
"769","2010-01-21",1.98
"770","2010-01-22",1.94
"771","2010-01-25",2.05
"772","2010-01-26",1.97
"773","2010-01-27",2
"774","2010-01-28",1.93
"775","2010-01-29",1.86
"776","2010-02-01",1.82
"777","2010-02-02",1.83
"778","2010-02-03",1.83
"779","2010-02-04",1.79
"780","2010-02-05",1.77
"781","2010-02-08",1.77
"782","2010-02-09",1.78
"783","2010-02-10",1.8
"784","2010-02-11",1.78
"785","2010-02-12",1.8
"786","2010-02-16",1.76
"787","2010-02-17",1.84
"788","2010-02-18",1.77
"789","2010-02-19",1.77
"790","2010-02-22",1.75
"791","2010-02-23",1.73
"792","2010-02-24",1.75
"793","2010-02-25",1.62
"794","2010-02-26",1.5
"795","2010-03-01",1.62
"796","2010-03-02",1.67
"797","2010-03-03",1.6
"798","2010-03-04",1.71
"799","2010-03-05",1.64
"800","2010-03-08",1.64
"801","2010-03-09",1.65
"802","2010-03-10",1.7
"803","2010-03-11",1.81
"804","2010-03-12",1.73
"805","2010-03-15",1.77
"806","2010-03-16",1.78
"807","2010-03-17",1.72
"808","2010-03-18",1.67
"809","2010-03-19",1.62
"810","2010-03-22",1.63
"811","2010-03-23",1.63
"812","2010-03-24",1.67
"813","2010-03-25",1.64
"814","2010-03-26",1.64
"815","2010-03-29",1.75
"816","2010-03-30",1.67
"817","2010-03-31",1.75
"818","2010-04-01",1.9
"819","2010-04-05",1.99
"820","2010-04-06",2.24
"821","2010-04-07",2.23
"822","2010-04-08",2.25
"823","2010-04-09",2.37
"824","2010-04-12",2.15
"825","2010-04-13",1.94
"826","2010-04-14",1.96
"827","2010-04-15",1.99
"828","2010-04-16",2
"829","2010-04-19",1.98
"830","2010-04-20",1.97
"831","2010-04-21",1.98
"832","2010-04-22",2
"833","2010-04-23",2.35
"834","2010-04-26",2.68
"835","2010-04-27",2.67
"836","2010-04-28",2.78
"837","2010-04-29",2.59
"838","2010-04-30",1.95
"839","2010-05-03",1.96
"840","2010-05-04",1.91
"841","2010-05-05",1.95
"842","2010-05-06",1.8
"843","2010-05-07",1.65
"844","2010-05-10",1.72
"845","2010-05-11",1.74
"846","2010-05-12",1.73
"847","2010-05-13",1.72
"848","2010-05-14",1.71
"849","2010-05-17",1.73
"850","2010-05-18",1.86
"851","2010-05-19",1.76
"852","2010-05-20",1.78
"853","2010-05-21",1.75
"854","2010-05-24",1.79
"855","2010-05-25",1.76
"856","2010-05-26",1.65
"857","2010-05-27",1.7
"858","2010-05-28",1.75
"859","2010-06-01",1.65
"860","2010-06-02",1.67
"861","2010-06-03",1.7
"862","2010-06-04",1.75
"863","2010-06-07",1.75
"864","2010-06-08",1.74
"865","2010-06-09",1.65
"866","2010-06-10",1.67
"867","2010-06-11",1.66
"868","2010-06-14",1.63
"869","2010-06-15",1.61
"870","2010-06-16",1.68
"871","2010-06-17",1.66
"872","2010-06-18",1.73
"873","2010-06-21",1.78
"874","2010-06-22",1.7
"875","2010-06-23",1.51
"876","2010-06-24",1.21
"877","2010-06-25",1.1
"878","2010-06-28",1.2
"879","2010-06-29",1.2
"880","2010-06-30",1.2
"881","2010-07-01",1.17
"882","2010-07-02",1.18
"883","2010-07-06",1.17
"884","2010-07-07",1.32
"885","2010-07-08",1.21
"886","2010-07-09",1.2
"887","2010-07-12",1.38
"888","2010-07-13",1.24
"889","2010-07-14",1.2
"890","2010-07-15",1.16
"891","2010-07-16",1.12
"892","2010-07-19",1.3
"893","2010-07-20",1.2
"894","2010-07-21",1.28
"895","2010-07-22",1.24
"896","2010-07-23",1.3
"897","2010-07-26",1.43
"898","2010-07-27",1.4
"899","2010-07-28",1.4
"900","2010-07-29",1.54
"901","2010-07-30",1.83
"902","2010-08-02",1.66
"903","2010-08-03",1.63
"904","2010-08-04",1.53
"905","2010-08-05",1.44
"906","2010-08-06",1.47
"907","2010-08-09",1.43
"908","2010-08-10",1.43
"909","2010-08-11",1.42
"910","2010-08-12",1.45
"911","2010-08-13",1.5
"912","2010-08-16",1.41
"913","2010-08-17",1.36
"914","2010-08-18",1.38
"915","2010-08-19",1.36
"916","2010-08-20",1.41
"917","2010-08-23",1.37
"918","2010-08-24",1.44
"919","2010-08-25",1.33
"920","2010-08-26",1.34
"921","2010-08-27",1.39
"922","2010-08-30",1.37
"923","2010-08-31",1.37
"924","2010-09-01",1.35
"925","2010-09-02",1.37
"926","2010-09-03",1.37
"927","2010-09-07",1.41
"928","2010-09-08",1.44
"929","2010-09-09",1.44
"930","2010-09-10",1.43
"931","2010-09-13",1.37
"932","2010-09-14",1.45
"933","2010-09-15",1.35
"934","2010-09-16",1.34
"935","2010-09-17",1.44
"936","2010-09-20",1.38
"937","2010-09-21",1.32
"938","2010-09-22",1.36
"939","2010-09-23",1.4
"940","2010-09-24",1.38
"941","2010-09-27",1.5
"942","2010-09-28",1.5
"943","2010-09-29",1.48
"944","2010-09-30",1.48
"945","2010-10-01",1.48
"946","2010-10-04",1.46
"947","2010-10-05",1.48
"948","2010-10-06",1.49
"949","2010-10-07",1.48
"950","2010-10-08",1.52
"951","2010-10-11",1.55
"952","2010-10-12",1.67
"953","2010-10-13",1.84
"954","2010-10-14",1.78
"955","2010-10-15",1.93
"956","2010-10-18",2.15
"957","2010-10-19",2.3
"958","2010-10-20",2.3
"959","2010-10-21",2.16
"960","2010-10-22",1.86
"961","2010-10-25",1.84
"962","2010-10-26",1.78
"963","2010-10-27",1.71
"964","2010-10-28",1.97
"965","2010-10-29",1.87
"966","2010-11-01",1.88
"967","2010-11-02",1.95
"968","2010-11-03",1.9
"969","2010-11-04",1.96
"970","2010-11-05",1.94
"971","2010-11-08",1.9
"972","2010-11-09",1.9
"973","2010-11-10",1.89
"974","2010-11-11",1.97
"975","2010-11-12",1.97
"976","2010-11-15",1.99
"977","2010-11-16",1.99
"978","2010-11-17",2
"979","2010-11-18",2.04
"980","2010-11-19",2.05
"981","2010-11-22",2.03
"982","2010-11-23",2.08
"983","2010-11-24",2.15
"984","2010-11-26",2.22
"985","2010-11-29",2.31
"986","2010-11-30",2.45
"987","2010-12-01",2.7
"988","2010-12-02",2.82
"989","2010-12-03",2.75
"990","2010-12-06",2.82
"991","2010-12-07",2.85
"992","2010-12-08",2.85
"993","2010-12-09",2.86
"994","2010-12-10",2.83
"995","2010-12-13",3.06
"996","2010-12-14",3.75
