"","date","QRHC"
"1031","2014-02-07",16.559999
"1032","2014-02-10",17.6
"1033","2014-02-11",16.48
"1034","2014-02-12",16.799999
"1035","2014-02-13",16.799999
"1036","2014-02-14",16.4
"1037","2014-02-18",16.799999
"1038","2014-02-19",17.360001
"1039","2014-02-20",16
"1040","2014-02-21",16
"1041","2014-02-24",17.6
"1042","2014-02-25",19.52
"1043","2014-02-26",18.4
"1044","2014-02-27",16.4
"1045","2014-02-28",17.440001
"1046","2014-03-03",17.200001
"1047","2014-03-04",17.440001
"1048","2014-03-05",16.799999
"1049","2014-03-06",16.799999
"1050","2014-03-07",19.6
"1051","2014-03-10",17.200001
"1052","2014-03-11",17.200001
"1053","2014-03-12",17.200001
"1054","2014-03-13",18
"1055","2014-03-14",18.4
"1056","2014-03-17",18.4
"1057","2014-03-18",19.200001
"1058","2014-03-19",18.559999
"1059","2014-03-20",18.639999
"1060","2014-03-21",17.92
"1061","2014-03-24",18.559999
"1062","2014-03-25",18.799999
"1063","2014-03-26",18.4
"1064","2014-03-27",17.68
"1065","2014-03-28",18.4
"1066","2014-03-31",16.959999
"1067","2014-04-01",16.959999
"1068","2014-04-02",16.959999
"1069","2014-04-03",17.68
"1070","2014-04-04",17.68
"1071","2014-04-07",16.799999
"1072","2014-04-08",16.639999
"1073","2014-04-09",16.719999
"1074","2014-04-10",16.799999
"1075","2014-04-11",16.799999
"1076","2014-04-14",17.6
"1077","2014-04-15",16.799999
"1078","2014-04-16",16.879999
"1079","2014-04-17",16.799999
"1080","2014-04-21",17.200001
"1081","2014-04-22",18
"1082","2014-04-23",17.52
"1083","2014-04-24",18
"1084","2014-04-25",17.200001
"1085","2014-04-28",17.84
"1086","2014-04-29",17.360001
"1087","2014-04-30",18.879999
"1088","2014-05-01",19.200001
"1089","2014-05-02",19.6
"1090","2014-05-05",19.6
"1091","2014-05-06",19.6
"1092","2014-05-07",21.200001
"1093","2014-05-08",21.68
"1094","2014-05-09",23.200001
"1095","2014-05-12",22.959999
"1096","2014-05-13",24.4
"1097","2014-05-14",24.639999
"1098","2014-05-15",24.48
"1099","2014-05-16",26.48
"1100","2014-05-19",28
"1101","2014-05-20",28.959999
"1102","2014-05-21",30
"1103","2014-05-22",31.360001
"1104","2014-05-23",35.68
"1105","2014-05-27",34.240002
"1106","2014-05-28",34.48
"1107","2014-05-29",35.360001
"1108","2014-05-30",38
"1109","2014-06-02",41.439999
"1110","2014-06-03",45.360001
"1111","2014-06-04",48.400002
"1112","2014-06-05",48.720001
"1113","2014-06-06",45.919998
"1114","2014-06-09",45.279999
"1115","2014-06-10",37.439999
"1116","2014-06-11",36.799999
"1117","2014-06-12",36.959999
"1118","2014-06-13",42.400002
"1119","2014-06-16",41.84
"1120","2014-06-17",42.400002
"1121","2014-06-18",44.400002
"1122","2014-06-19",44.799999
"1123","2014-06-20",45.919998
"1124","2014-06-23",45.919998
"1125","2014-06-24",45.84
"1126","2014-06-25",43.52
"1127","2014-06-26",43.439999
"1128","2014-06-27",43.759998
"1129","2014-06-30",41.68
"1130","2014-07-01",42.400002
"1131","2014-07-02",41.759998
"1132","2014-07-03",40.880001
"1133","2014-07-07",42.32
"1134","2014-07-08",42
"1135","2014-07-09",38
"1136","2014-07-10",38.880001
"1137","2014-07-11",37.599998
"1138","2014-07-14",33.360001
"1139","2014-07-15",33.759998
"1140","2014-07-16",34.880001
"1141","2014-07-17",34
"1142","2014-07-18",35.439999
"1143","2014-07-21",33.84
"1144","2014-07-22",34.080002
"1145","2014-07-23",33.759998
"1146","2014-07-24",32
"1147","2014-07-25",32.48
"1148","2014-07-28",33.360001
"1149","2014-07-29",34.32
"1150","2014-07-30",34.560001
"1151","2014-07-31",33.439999
"1152","2014-08-01",32.32
"1153","2014-08-04",32.240002
"1154","2014-08-05",30.08
"1155","2014-08-06",29.360001
"1156","2014-08-07",30
"1157","2014-08-08",31.360001
"1158","2014-08-11",32.880001
"1159","2014-08-12",31.68
"1160","2014-08-13",32.880001
"1161","2014-08-14",32.48
"1162","2014-08-15",33.040001
"1163","2014-08-18",33.200001
"1164","2014-08-19",32.240002
"1165","2014-08-20",30.799999
"1166","2014-08-21",30.16
"1167","2014-08-22",30.08
"1168","2014-08-25",31.360001
"1169","2014-08-26",31.76
"1170","2014-08-27",31.120001
"1171","2014-08-28",31.92
"1172","2014-08-29",31.360001
"1173","2014-09-02",30.959999
"1174","2014-09-03",31.120001
"1175","2014-09-04",31.200001
"1176","2014-09-05",29.120001
"1177","2014-09-08",32.560001
"1178","2014-09-09",32.48
"1179","2014-09-10",33.200001
"1180","2014-09-11",32.880001
"1181","2014-09-12",32.240002
"1182","2014-09-15",30.48
"1183","2014-09-16",31.6
"1184","2014-09-17",31.360001
"1185","2014-09-18",28
"1186","2014-09-19",14
"1187","2014-09-22",13.52
"1188","2014-09-23",14.24
"1189","2014-09-24",13.92
"1190","2014-09-25",12.56
"1191","2014-09-26",13.36
"1192","2014-09-29",12.8
"1193","2014-09-30",13.76
"1194","2014-10-01",12.88
"1195","2014-10-02",12.96
"1196","2014-10-03",13.2
"1197","2014-10-06",13.12
"1198","2014-10-07",12.8
"1199","2014-10-08",13.28
"1200","2014-10-09",12.24
"1201","2014-10-10",11.28
"1202","2014-10-13",11.52
"1203","2014-10-14",11.92
"1204","2014-10-15",11.44
"1205","2014-10-16",12.08
"1206","2014-10-17",11.76
"1207","2014-10-20",11.68
"1208","2014-10-21",12.32
"1209","2014-10-22",11.76
"1210","2014-10-23",12.16
"1211","2014-10-24",11.68
"1212","2014-10-27",11.76
"1213","2014-10-28",12
"1214","2014-10-29",12
"1215","2014-10-30",12.56
"1216","2014-10-31",12.48
"1217","2014-11-03",12.08
"1218","2014-11-04",11.76
"1219","2014-11-05",11.76
"1220","2014-11-06",11.84
"1221","2014-11-07",11.68
"1222","2014-11-10",12.64
"1223","2014-11-11",12
"1224","2014-11-12",11.92
"1225","2014-11-13",11.68
"1226","2014-11-14",12.08
"1227","2014-11-17",11.92
"1228","2014-11-18",12.24
"1229","2014-11-19",11.68
"1230","2014-11-20",11.92
"1231","2014-11-21",11.52
"1232","2014-11-24",11.52
"1233","2014-11-25",11.28
"1234","2014-11-26",11.28
"1235","2014-11-28",11.04
"1236","2014-12-01",10.8
"1237","2014-12-02",11.12
"1238","2014-12-03",11.12
"1239","2014-12-04",10.72
"1240","2014-12-05",10.64
"1241","2014-12-08",10.4
"1242","2014-12-09",10.32
"1243","2014-12-10",10.48
"1244","2014-12-11",10.48
"1245","2014-12-12",10.32
"1246","2014-12-15",10.88
"1247","2014-12-16",10.88
"1248","2014-12-17",11.6
"1249","2014-12-18",11.2
"1250","2014-12-19",10.4
"1251","2014-12-22",10.8
"1252","2014-12-23",11.28
"1253","2014-12-24",11.36
"1254","2014-12-26",11.52
"1255","2014-12-29",11.52
"1256","2014-12-30",11.52
"1257","2014-12-31",11.52
"1258","2015-01-02",12.16
"1259","2015-01-05",12.08
"1260","2015-01-06",11.36
"1261","2015-01-07",11.6
"1262","2015-01-08",11.68
"1263","2015-01-09",12.08
"1264","2015-01-12",11.6
"1265","2015-01-13",11.6
"1266","2015-01-14",11.36
"1267","2015-01-15",11.12
"1268","2015-01-16",10.88
"1269","2015-01-20",10.8
"1270","2015-01-21",10.64
"1271","2015-01-22",10.88
"1272","2015-01-23",10.56
"1273","2015-01-26",10.24
"1274","2015-01-27",10.4
"1275","2015-01-28",10.08
"1276","2015-01-29",10.4
"1277","2015-01-30",10
"1278","2015-02-02",9.92
"1279","2015-02-03",10.32
"1280","2015-02-04",10.16
"1281","2015-02-05",10.08
"1282","2015-02-06",9.92
"1283","2015-02-09",10.4
"1284","2015-02-10",10.24
"1285","2015-02-11",10.32
"1286","2015-02-12",10.16
"1287","2015-02-13",10.4
"1288","2015-02-17",10.72
"1289","2015-02-18",10.96
"1290","2015-02-19",10.64
"1291","2015-02-20",10.24
"1292","2015-02-23",10.24
"1293","2015-02-24",10
"1294","2015-02-25",10.08
"1295","2015-02-26",10
"1296","2015-02-27",10
"1297","2015-03-02",9.84
"1298","2015-03-03",9.52
"1299","2015-03-04",9.76
"1300","2015-03-05",10.08
"1301","2015-03-06",9.76
"1302","2015-03-09",9.6
"1303","2015-03-10",9.6
"1304","2015-03-11",9.36
"1305","2015-03-12",9.92
"1306","2015-03-13",9.76
"1307","2015-03-16",9.6
"1308","2015-03-17",9.76
"1309","2015-03-18",9.76
"1310","2015-03-19",9.92
"1311","2015-03-20",9.92
"1312","2015-03-23",10.16
"1313","2015-03-24",10.08
"1314","2015-03-25",9.92
"1315","2015-03-26",9.92
"1316","2015-03-27",10.08
"1317","2015-03-30",10
"1318","2015-03-31",10.08
"1319","2015-04-01",9.6
"1320","2015-04-02",9.6
"1321","2015-04-06",9.92
"1322","2015-04-07",10.08
"1323","2015-04-08",10.32
"1324","2015-04-09",10
"1325","2015-04-10",10
"1326","2015-04-13",10
"1327","2015-04-14",9.92
"1328","2015-04-15",10.08
"1329","2015-04-16",10
"1330","2015-04-17",10.24
"1331","2015-04-20",10.32
"1332","2015-04-21",10.4
"1333","2015-04-22",10.32
"1334","2015-04-23",10.08
"1335","2015-04-24",10.08
"1336","2015-04-27",10
"1337","2015-04-28",9.92
"1338","2015-04-29",10
"1339","2015-04-30",9.68
"1340","2015-05-01",9.92
"1341","2015-05-04",9.68
"1342","2015-05-05",9.52
"1343","2015-05-06",9.52
"1344","2015-05-07",10
"1345","2015-05-08",9.68
"1346","2015-05-11",9.6
"1347","2015-05-12",9.76
"1348","2015-05-13",9.52
"1349","2015-05-14",10
"1350","2015-05-15",9.6
"1351","2015-05-18",9.36
"1352","2015-05-19",9.2
"1353","2015-05-20",9.04
"1354","2015-05-21",8.8
"1355","2015-05-22",8.96
"1356","2015-05-26",8.8
"1357","2015-05-27",8.8
"1358","2015-05-28",8.72
"1359","2015-05-29",8.64
"1360","2015-06-01",8.48
"1361","2015-06-02",8.64
"1362","2015-06-03",9.2
"1363","2015-06-04",9.44
"1364","2015-06-05",9.44
"1365","2015-06-08",9.28
"1366","2015-06-09",9.04
"1367","2015-06-10",9.36
"1368","2015-06-11",9.36
"1369","2015-06-12",9.44
"1370","2015-06-15",9.44
"1371","2015-06-16",8.88
"1372","2015-06-17",9.2
"1373","2015-06-18",9.36
"1374","2015-06-19",9.6
"1375","2015-06-22",9.12
"1376","2015-06-23",9.44
"1377","2015-06-24",8.88
"1378","2015-06-25",9.2
"1379","2015-06-26",8.88
"1380","2015-06-29",8.8
"1381","2015-06-30",8.64
"1382","2015-07-01",8.48
"1383","2015-07-02",8.16
"1384","2015-07-06",7.84
"1385","2015-07-07",8.56
"1386","2015-07-08",7.84
"1387","2015-07-09",7.92
"1388","2015-07-10",8.32
"1389","2015-07-13",8.16
"1390","2015-07-14",8.4
"1391","2015-07-15",8.48
"1392","2015-07-16",8.4
"1393","2015-07-17",8.56
"1394","2015-07-20",8.08
"1395","2015-07-21",7.92
"1396","2015-07-22",7.6
"1397","2015-07-23",7.6
"1398","2015-07-24",7.68
"1399","2015-07-27",7.44
"1400","2015-07-28",7.36
"1401","2015-07-29",7.12
"1402","2015-07-30",7.2
"1403","2015-07-31",6.72
"1404","2015-08-03",6.4
"1405","2015-08-04",6
"1406","2015-08-05",5.84
"1407","2015-08-06",6.4
"1408","2015-08-07",6.24
"1409","2015-08-10",6.32
"1410","2015-08-11",7.76
"1411","2015-08-12",8
"1412","2015-08-13",7.52
"1413","2015-08-14",7.12
"1414","2015-08-17",6.96
"1415","2015-08-18",7.12
"1416","2015-08-19",7.2
"1417","2015-08-20",7.2
"1418","2015-08-21",6.88
"1419","2015-08-24",6.64
"1420","2015-08-25",6.08
"1421","2015-08-26",6
"1422","2015-08-27",6
"1423","2015-08-28",5.76
"1424","2015-08-31",6
"1425","2015-09-01",6.32
"1426","2015-09-02",6.48
"1427","2015-09-03",5.92
"1428","2015-09-04",6
"1429","2015-09-08",5.6
"1430","2015-09-09",5.76
"1431","2015-09-10",5.68
"1432","2015-09-11",5.36
"1433","2015-09-14",5.84
"1434","2015-09-15",5.52
"1435","2015-09-16",5.76
"1436","2015-09-17",5.2
"1437","2015-09-18",6.4
"1438","2015-09-21",6
"1439","2015-09-22",5.36
"1440","2015-09-23",5.6
"1441","2015-09-24",5.68
"1442","2015-09-25",5.6
"1443","2015-09-28",4.96
"1444","2015-09-29",4.32
"1445","2015-09-30",4.48
"1446","2015-10-01",4.64
"1447","2015-10-02",4.48
"1448","2015-10-05",4.64
"1449","2015-10-06",4.32
"1450","2015-10-07",4.48
"1451","2015-10-08",4.64
"1452","2015-10-09",5.84
"1453","2015-10-12",5.84
"1454","2015-10-13",5.6
"1455","2015-10-14",4.88
"1456","2015-10-15",5.76
"1457","2015-10-16",4.96
"1458","2015-10-19",5.12
"1459","2015-10-20",5.52
"1460","2015-10-21",6
"1461","2015-10-22",5.84
"1462","2015-10-23",6
"1463","2015-10-26",6.24
"1464","2015-10-27",6.24
"1465","2015-10-28",6.24
"1466","2015-10-29",6.24
"1467","2015-10-30",6.32
"1468","2015-11-02",6.56
"1469","2015-11-03",6.16
"1470","2015-11-04",6.16
"1471","2015-11-05",6.24
"1472","2015-11-06",6.4
"1473","2015-11-09",6.4
"1474","2015-11-10",6.32
"1475","2015-11-11",6.4
"1476","2015-11-12",6.24
"1477","2015-11-13",6.32
"1478","2015-11-16",6.08
"1479","2015-11-17",5.92
"1480","2015-11-18",5.92
"1481","2015-11-19",6.4
"1482","2015-11-20",6.4
"1483","2015-11-23",6.08
"1484","2015-11-24",6.56
"1485","2015-11-25",6.4
"1486","2015-11-27",6.4
"1487","2015-11-30",6.72
"1488","2015-12-01",6.64
"1489","2015-12-02",6.72
"1490","2015-12-03",6.4
"1491","2015-12-04",6.48
"1492","2015-12-07",6.4
"1493","2015-12-08",6.4
"1494","2015-12-09",6.4
"1495","2015-12-10",6.56
"1496","2015-12-11",6.4
"1497","2015-12-14",6.4
"1498","2015-12-15",6.4
"1499","2015-12-16",6.4
"1500","2015-12-17",6.32
"1501","2015-12-18",6.08
"1502","2015-12-21",5.84
"1503","2015-12-22",5.6
"1504","2015-12-23",5.76
"1505","2015-12-24",5.52
"1506","2015-12-28",5.2
"1507","2015-12-29",5.44
"1508","2015-12-30",5.36
"1509","2015-12-31",5.52
"1510","2016-01-04",5.28
"1511","2016-01-05",5.52
"1512","2016-01-06",5.52
"1513","2016-01-07",5.44
"1514","2016-01-08",5.44
"1515","2016-01-11",4.96
"1516","2016-01-12",4.8
"1517","2016-01-13",4.64
"1518","2016-01-14",4.8
"1519","2016-01-15",4.8
"1520","2016-01-19",4.64
"1521","2016-01-20",4.88
"1522","2016-01-21",4.72
"1523","2016-01-22",4.72
"1524","2016-01-25",4.4
"1525","2016-01-26",4.8
"1526","2016-01-27",4.48
"1527","2016-01-28",4.64
"1528","2016-01-29",4.64
"1529","2016-02-01",4.64
"1530","2016-02-02",4.64
"1531","2016-02-03",4.56
"1532","2016-02-04",4.72
"1533","2016-02-05",4.8
"1534","2016-02-08",4.56
"1535","2016-02-09",5.04
"1536","2016-02-10",5.12
"1537","2016-02-11",5.12
"1538","2016-02-12",4.8
"1539","2016-02-16",4.96
"1540","2016-02-17",5.12
"1541","2016-02-18",4.96
"1542","2016-02-19",5.04
"1543","2016-02-22",4.64
"1544","2016-02-23",4.4
"1545","2016-02-24",4.4
"1546","2016-02-25",4.24
"1547","2016-02-26",4.24
"1548","2016-02-29",3.92
"1549","2016-03-01",4.4
"1550","2016-03-02",4.4
"1551","2016-03-03",4.4
"1552","2016-03-04",5.12
"1553","2016-03-07",5.76
"1554","2016-03-08",5.44
"1555","2016-03-09",5.52
"1556","2016-03-10",5.52
"1557","2016-03-11",5.6
"1558","2016-03-14",5.44
"1559","2016-03-15",4.8
"1560","2016-03-16",4.96
"1561","2016-03-17",4.96
"1562","2016-03-18",4.8
"1563","2016-03-21",4.72
"1564","2016-03-22",4.48
"1565","2016-03-23",4.56
"1566","2016-03-24",3.68
"1567","2016-03-28",3.76
"1568","2016-03-29",3.6
"1569","2016-03-30",3.52
"1570","2016-03-31",3.36
"1571","2016-04-01",3.68
"1572","2016-04-04",3.76
"1573","2016-04-05",3.84
"1574","2016-04-06",3.68
"1575","2016-04-07",3.52
"1576","2016-04-08",3.52
"1577","2016-04-11",3.6
"1578","2016-04-12",3.6
"1579","2016-04-13",3.52
"1580","2016-04-14",3.68
"1581","2016-04-15",3.52
"1582","2016-04-18",3.44
"1583","2016-04-19",3.6
"1584","2016-04-20",3.6
"1585","2016-04-21",3.52
"1586","2016-04-22",3.44
"1587","2016-04-25",3.52
"1588","2016-04-26",3.68
"1589","2016-04-27",3.52
"1590","2016-04-28",3.6
"1591","2016-04-29",3.44
"1592","2016-05-02",3.44
"1593","2016-05-03",3.44
"1594","2016-05-04",3.44
"1595","2016-05-05",3.28
"1596","2016-05-06",3.36
"1597","2016-05-09",3.2
"1598","2016-05-10",3.2
"1599","2016-05-11",3.28
"1600","2016-05-12",3.28
"1601","2016-05-13",3.36
"1602","2016-05-16",3.2
"1603","2016-05-17",3.28
"1604","2016-05-18",3.2
"1605","2016-05-19",3.12
"1606","2016-05-20",3.12
"1607","2016-05-23",3.12
"1608","2016-05-24",3.2
"1609","2016-05-25",3.28
"1610","2016-05-26",3.04
"1611","2016-05-27",3.28
"1612","2016-05-31",3.28
"1613","2016-06-01",3.2
"1614","2016-06-02",3.2
"1615","2016-06-03",3.28
"1616","2016-06-06",3.2
"1617","2016-06-07",3.36
"1618","2016-06-08",3.52
"1619","2016-06-09",3.28
"1620","2016-06-10",3.12
"1621","2016-06-13",3.12
"1622","2016-06-14",3.12
"1623","2016-06-15",3.2
"1624","2016-06-16",3.12
"1625","2016-06-17",3.44
"1626","2016-06-20",3.12
"1627","2016-06-21",3.12
"1628","2016-06-22",3.12
"1629","2016-06-23",3.12
"1630","2016-06-24",3.36
"1631","2016-06-27",3.04
"1632","2016-06-28",3.04
"1633","2016-06-29",2.72
"1634","2016-06-30",2.32
"1635","2016-07-01",2.48
"1636","2016-07-05",2.56
"1637","2016-07-06",2.32
"1638","2016-07-07",2.24
"1639","2016-07-08",2.32
"1640","2016-07-11",2.4
"1641","2016-07-12",2.4
"1642","2016-07-13",2.4
"1643","2016-07-14",2.4
"1644","2016-07-15",2.56
"1645","2016-07-18",2.4
"1646","2016-07-19",2.4
"1647","2016-07-20",2.4
"1648","2016-07-21",2.4
"1649","2016-07-22",2.24
"1650","2016-07-25",2.4
"1651","2016-07-26",2.32
"1652","2016-07-27",2.48
"1653","2016-07-28",2.48
"1654","2016-07-29",2.32
"1655","2016-08-01",2.4
"1656","2016-08-02",2.48
"1657","2016-08-03",2.48
"1658","2016-08-04",2.48
"1659","2016-08-05",2.56
"1660","2016-08-08",2.64
"1661","2016-08-09",2.56
"1662","2016-08-10",2.56
"1663","2016-08-11",2.76
"1664","2016-08-12",2.76
"1665","2016-08-15",2.7
"1666","2016-08-16",2.37
"1667","2016-08-17",2.37
"1668","2016-08-18",2.52
"1669","2016-08-19",2.52
"1670","2016-08-22",2.5
"1671","2016-08-23",2.48
"1672","2016-08-24",2.49
"1673","2016-08-25",2.35
"1674","2016-08-26",2.34
"1675","2016-08-29",2.2
"1676","2016-08-30",2.12
"1677","2016-08-31",2.1
"1678","2016-09-01",2.19
"1679","2016-09-02",2.22
"1680","2016-09-06",2.17
"1681","2016-09-07",2.22
"1682","2016-09-08",2.3
"1683","2016-09-09",2.19
"1684","2016-09-12",2.21
"1685","2016-09-13",2.15
"1686","2016-09-14",2.19
"1687","2016-09-15",2.39
"1688","2016-09-16",2.28
"1689","2016-09-19",2.18
"1690","2016-09-20",2.19
"1691","2016-09-21",2.11
"1692","2016-09-22",2.15
"1693","2016-09-23",2.19
"1694","2016-09-26",2.05
"1695","2016-09-27",2.13
"1696","2016-09-28",2
"1697","2016-09-29",1.99
"1698","2016-09-30",2.02
"1699","2016-10-03",2.08
"1700","2016-10-04",2.05
"1701","2016-10-05",2.07
"1702","2016-10-06",2.02
"1703","2016-10-07",2.09
"1704","2016-10-10",2.13
"1705","2016-10-11",2.22
"1706","2016-10-12",2.28
"1707","2016-10-13",2.28
"1708","2016-10-14",2.28
"1709","2016-10-17",2.23
"1710","2016-10-18",2.15
"1711","2016-10-19",2.08
"1712","2016-10-20",2.04
"1713","2016-10-21",1.94
"1714","2016-10-24",1.93
"1715","2016-10-25",1.85
"1716","2016-10-26",1.94
"1717","2016-10-27",1.78
"1718","2016-10-28",1.65
"1719","2016-10-31",1.71
"1720","2016-11-01",1.69
"1721","2016-11-02",1.78
"1722","2016-11-03",1.67
"1723","2016-11-04",1.64
"1724","2016-11-07",1.67
"1725","2016-11-08",1.74
"1726","2016-11-09",1.79
"1727","2016-11-10",1.8
"1728","2016-11-11",1.66
"1729","2016-11-14",1.66
"1730","2016-11-15",1.61
"1731","2016-11-16",1.79
"1732","2016-11-17",1.79
"1733","2016-11-18",1.97
"1734","2016-11-21",2.01
"1735","2016-11-22",2.11
"1736","2016-11-23",1.96
"1737","2016-11-25",1.98
"1738","2016-11-28",1.94
"1739","2016-11-29",1.96
"1740","2016-11-30",1.98
"1741","2016-12-01",1.92
"1742","2016-12-02",1.96
"1743","2016-12-05",1.97
"1744","2016-12-06",1.94
"1745","2016-12-07",2.03
"1746","2016-12-08",2
"1747","2016-12-09",2.13
"1748","2016-12-12",2.1
"1749","2016-12-13",1.97
"1750","2016-12-14",1.95
"1751","2016-12-15",2.05
"1752","2016-12-16",2
"1753","2016-12-19",2.02
"1754","2016-12-20",2.06
"1755","2016-12-21",2.03
"1756","2016-12-22",2.07
"1757","2016-12-23",2.09
"1758","2016-12-27",2.25
"1759","2016-12-28",2.12
"1760","2016-12-29",2.3
"1761","2016-12-30",2.45
"1762","2017-01-03",2.33
"1763","2017-01-04",2.33
"1764","2017-01-05",2.49
"1765","2017-01-06",2.37
"1766","2017-01-09",2.53
"1767","2017-01-10",2.32
"1768","2017-01-11",2.44
"1769","2017-01-12",2.5
"1770","2017-01-13",2.62
"1771","2017-01-17",2.47
"1772","2017-01-18",2.45
"1773","2017-01-19",2.59
"1774","2017-01-20",2.39
"1775","2017-01-23",2.36
"1776","2017-01-24",2.49
"1777","2017-01-25",2.48
"1778","2017-01-26",2.46
"1779","2017-01-27",2.43
"1780","2017-01-30",2.43
"1781","2017-01-31",2.35
"1782","2017-02-01",2.38
"1783","2017-02-02",2.45
"1784","2017-02-03",2.29
"1785","2017-02-06",2.23
"1786","2017-02-07",2.09
"1787","2017-02-08",2.11
"1788","2017-02-09",2.08
"1789","2017-02-10",2.17
"1790","2017-02-13",2.2
"1791","2017-02-14",2.21
"1792","2017-02-15",2.27
"1793","2017-02-16",2.13
"1794","2017-02-17",2.18
"1795","2017-02-21",2.23
"1796","2017-02-22",2.25
"1797","2017-02-23",2.21
"1798","2017-02-24",2.23
"1799","2017-02-27",2.23
"1800","2017-02-28",2.13
"1801","2017-03-01",2.26
"1802","2017-03-02",2.39
"1803","2017-03-03",2.19
"1804","2017-03-06",2.3
"1805","2017-03-07",2.34
"1806","2017-03-08",2.41
"1807","2017-03-09",2.24
"1808","2017-03-10",2.23
"1809","2017-03-13",2.21
"1810","2017-03-14",2.24
"1811","2017-03-15",2.15
"1812","2017-03-16",2.17
"1813","2017-03-17",2.21
"1814","2017-03-20",2.21
"1815","2017-03-21",2.2
"1816","2017-03-22",2.1
"1817","2017-03-23",2.1
"1818","2017-03-24",2.15
"1819","2017-03-27",2.24
"1820","2017-03-28",2.2
"1821","2017-03-29",2.27
"1822","2017-03-30",2.32
"1823","2017-03-31",2.35
"1824","2017-04-03",2.41
"1825","2017-04-04",2.51
"1826","2017-04-05",2.51
"1827","2017-04-06",2.63
"1828","2017-04-07",2.64
"1829","2017-04-10",2.63
"1830","2017-04-11",2.51
"1831","2017-04-12",2.54
"1832","2017-04-13",2.5
"1833","2017-04-17",2.77
"1834","2017-04-18",2.71
"1835","2017-04-19",2.57
"1836","2017-04-20",2.59
"1837","2017-04-21",2.54
"1838","2017-04-24",2.52
"1839","2017-04-25",2.81
"1840","2017-04-26",2.73
"1841","2017-04-27",2.72
"1842","2017-04-28",2.78
"1843","2017-05-01",2.66
"1844","2017-05-02",2.83
"1845","2017-05-03",2.85
"1846","2017-05-04",2.97
"1847","2017-05-05",2.96
"1848","2017-05-08",2.97
"1849","2017-05-09",2.98
"1850","2017-05-10",2.93
"1851","2017-05-11",2.86
"1852","2017-05-12",2.81
"1853","2017-05-15",2.99
"1854","2017-05-16",2.93
"1855","2017-05-17",2.9
"1856","2017-05-18",2.9
"1857","2017-05-19",2.66
"1858","2017-05-22",2.59
"1859","2017-05-23",2.58
"1860","2017-05-24",2.62
"1861","2017-05-25",2.7
"1862","2017-05-26",2.9
"1863","2017-05-30",2.55
"1864","2017-05-31",2.54
"1865","2017-06-01",2.56
"1866","2017-06-02",2.51
"1867","2017-06-05",2.51
"1868","2017-06-06",2.51
"1869","2017-06-07",2.51
"1870","2017-06-08",2.58
"1871","2017-06-09",2.53
"1872","2017-06-12",2.59
"1873","2017-06-13",2.53
"1874","2017-06-14",2.5
"1875","2017-06-15",2.52
"1876","2017-06-16",2.5
"1877","2017-06-19",2.6
"1878","2017-06-20",2.51
"1879","2017-06-21",2.52
"1880","2017-06-22",2.42
"1881","2017-06-23",2.55
"1882","2017-06-26",2.44
"1883","2017-06-27",2.44
"1884","2017-06-28",2.5
"1885","2017-06-29",2.46
"1886","2017-06-30",2.42
"1887","2017-07-03",2.48
"1888","2017-07-05",2.34
"1889","2017-07-06",2.31
"1890","2017-07-07",2.18
"1891","2017-07-10",2.17
"1892","2017-07-11",2.12
"1893","2017-07-12",2.18
"1894","2017-07-13",1.99
"1895","2017-07-14",1.94
"1896","2017-07-17",2.01
"1897","2017-07-18",2.05
"1898","2017-07-19",2.07
"1899","2017-07-20",2.05
"1900","2017-07-21",1.97
"1901","2017-07-24",1.95
"1902","2017-07-25",1.75
"1903","2017-07-26",1.88
"1904","2017-07-27",1.7
"1905","2017-07-28",1.78
"1906","2017-07-31",1.74
"1907","2017-08-01",1.8
"1908","2017-08-02",1.73
"1909","2017-08-03",1.64
"1910","2017-08-04",1.76
"1911","2017-08-07",1.7
"1912","2017-08-08",1.6
"1913","2017-08-09",1.36
"1914","2017-08-10",1.45
"1915","2017-08-11",1.45
"1916","2017-08-14",1.6
"1917","2017-08-15",1.41
"1918","2017-08-16",1.46
"1919","2017-08-17",1.53
"1920","2017-08-18",1.49
"1921","2017-08-21",1.46
"1922","2017-08-22",1.46
"1923","2017-08-23",1.44
"1924","2017-08-24",1.43
"1925","2017-08-25",1.43
"1926","2017-08-28",1.31
"1927","2017-08-29",1.3
"1928","2017-08-30",1.44
"1929","2017-08-31",1.38
"1930","2017-09-01",1.37
"1931","2017-09-05",1.36
"1932","2017-09-06",1.36
"1933","2017-09-07",1.33
"1934","2017-09-08",1.34
"1935","2017-09-11",1.34
"1936","2017-09-12",1.32
"1937","2017-09-13",1.21
"1938","2017-09-14",1.16
"1939","2017-09-15",1.26
"1940","2017-09-18",1.13
"1941","2017-09-19",1.15
"1942","2017-09-20",1.14
"1943","2017-09-21",1.17
"1944","2017-09-22",1.24
"1945","2017-09-25",1.18
"1946","2017-09-26",1.18
"1947","2017-09-27",1.22
"1948","2017-09-28",1.18
"1949","2017-09-29",1.16
"1950","2017-10-02",1.17
"1951","2017-10-03",1.21
"1952","2017-10-04",1.22
"1953","2017-10-05",1.24
"1954","2017-10-06",1.29
"1955","2017-10-09",1.3
"1956","2017-10-10",1.33
"1957","2017-10-11",1.41
"1958","2017-10-12",1.43
"1959","2017-10-13",1.42
"1960","2017-10-16",1.36
"1961","2017-10-17",1.33
"1962","2017-10-18",1.32
