"","date","TAP"
"1","2007-01-03",39.009998
"2","2007-01-04",38.255001
"3","2007-01-05",37.720001
"4","2007-01-08",38.084999
"5","2007-01-09",37.794998
"6","2007-01-10",38.365002
"7","2007-01-11",38.470001
"8","2007-01-12",38.43
"9","2007-01-16",38.470001
"10","2007-01-17",38.919998
"11","2007-01-18",38.904999
"12","2007-01-19",38.98
"13","2007-01-22",39.049999
"14","2007-01-23",39.474998
"15","2007-01-24",39.875
"16","2007-01-25",39.959999
"17","2007-01-26",40.255001
"18","2007-01-29",40.18
"19","2007-01-30",40.424999
"20","2007-01-31",40.400002
"21","2007-02-01",40.59
"22","2007-02-02",40.424999
"23","2007-02-05",40.485001
"24","2007-02-06",40.68
"25","2007-02-07",40.294998
"26","2007-02-08",40.669998
"27","2007-02-09",40.950001
"28","2007-02-12",40.919998
"29","2007-02-13",41.299999
"30","2007-02-14",41.235001
"31","2007-02-15",43.514999
"32","2007-02-16",43.305
"33","2007-02-20",43.049999
"34","2007-02-21",43.285
"35","2007-02-22",42.959999
"36","2007-02-23",42.549999
"37","2007-02-26",43.305
"38","2007-02-27",43.009998
"39","2007-02-28",42.220001
"40","2007-03-01",41.965
"41","2007-03-02",41.415001
"42","2007-03-05",41.715
"43","2007-03-06",43.34
"44","2007-03-07",42.674999
"45","2007-03-08",42.790001
"46","2007-03-09",43.174999
"47","2007-03-12",43.365002
"48","2007-03-13",42.965
"49","2007-03-14",43.849998
"50","2007-03-15",43.924999
"51","2007-03-16",44.415001
"52","2007-03-19",45.014999
"53","2007-03-20",45.415001
"54","2007-03-21",45.375
"55","2007-03-22",45.514999
"56","2007-03-23",46.439999
"57","2007-03-26",46.630001
"58","2007-03-27",46.759998
"59","2007-03-28",47
"60","2007-03-29",46.990002
"61","2007-03-30",47.310001
"62","2007-04-02",47.195
"63","2007-04-03",46.415001
"64","2007-04-04",47.25
"65","2007-04-05",47.445
"66","2007-04-09",47.400002
"67","2007-04-10",47.514999
"68","2007-04-11",47.584999
"69","2007-04-12",47.465
"70","2007-04-13",47.514999
"71","2007-04-16",48.09
"72","2007-04-17",47.880001
"73","2007-04-18",48.560001
"74","2007-04-19",47.945
"75","2007-04-20",48.049999
"76","2007-04-23",48.259998
"77","2007-04-24",47.915001
"78","2007-04-25",46.904999
"79","2007-04-26",48.279999
"80","2007-04-27",48
"81","2007-04-30",47.139999
"82","2007-05-01",47.174999
"83","2007-05-02",47.310001
"84","2007-05-03",48
"85","2007-05-04",48.369999
"86","2007-05-07",48.029999
"87","2007-05-08",48.93
"88","2007-05-09",47.465
"89","2007-05-10",46.720001
"90","2007-05-11",46.279999
"91","2007-05-14",44.650002
"92","2007-05-15",44.880001
"93","2007-05-16",45.544998
"94","2007-05-17",45.110001
"95","2007-05-18",45.790001
"96","2007-05-21",45.639999
"97","2007-05-22",45.575001
"98","2007-05-23",45.34
"99","2007-05-24",44.935001
"100","2007-05-25",44.93
"101","2007-05-29",44.84
"102","2007-05-30",44.974998
"103","2007-05-31",45.785
"104","2007-06-01",45.759998
"105","2007-06-04",45.830002
"106","2007-06-05",45.555
"107","2007-06-06",45.09
"108","2007-06-07",44.299999
"109","2007-06-08",44.560001
"110","2007-06-11",43.805
"111","2007-06-12",44.799999
"112","2007-06-13",46.740002
"113","2007-06-14",46.529999
"114","2007-06-15",45.965
"115","2007-06-18",46.610001
"116","2007-06-19",46.474998
"117","2007-06-20",45.555
"118","2007-06-21",45.669998
"119","2007-06-22",45.529999
"120","2007-06-25",45.224998
"121","2007-06-26",44.93
"122","2007-06-27",45.134998
"123","2007-06-28",45.560001
"124","2007-06-29",46.23
"125","2007-07-02",46.400002
"126","2007-07-03",46.509998
"127","2007-07-05",46.485001
"128","2007-07-06",46.595001
"129","2007-07-09",46.529999
"130","2007-07-10",46.154999
"131","2007-07-11",46.384998
"132","2007-07-12",46.314999
"133","2007-07-13",46.43
"134","2007-07-16",46.57
"135","2007-07-17",46.224998
"136","2007-07-18",45.549999
"137","2007-07-19",45.924999
"138","2007-07-20",45.599998
"139","2007-07-23",45.790001
"140","2007-07-24",45.014999
"141","2007-07-25",45.029999
"142","2007-07-26",43.970001
"143","2007-07-27",43.740002
"144","2007-07-30",44.450001
"145","2007-07-31",44.470001
"146","2007-08-01",45.145
"147","2007-08-02",44.895
"148","2007-08-03",45.465
"149","2007-08-06",46.084999
"150","2007-08-07",45.494999
"151","2007-08-08",43.48
"152","2007-08-09",40.955002
"153","2007-08-10",41.345001
"154","2007-08-13",43.150002
"155","2007-08-14",42.044998
"156","2007-08-15",42.029999
"157","2007-08-16",42.09
"158","2007-08-17",42.595001
"159","2007-08-20",42.990002
"160","2007-08-21",42.84
"161","2007-08-22",44.005001
"162","2007-08-23",42.939999
"163","2007-08-24",42.950001
"164","2007-08-27",43.25
"165","2007-08-28",43.384998
"166","2007-08-29",44.125
"167","2007-08-30",44.040001
"168","2007-08-31",44.73
"169","2007-09-04",45.224998
"170","2007-09-05",44.73
"171","2007-09-06",44.34
"172","2007-09-07",44.619999
"173","2007-09-10",45.044998
"174","2007-09-11",45.494999
"175","2007-09-12",46.775002
"176","2007-09-13",46.720001
"177","2007-09-14",46.84
"178","2007-09-17",47.625
"179","2007-09-18",47.59
"180","2007-09-19",49.415001
"181","2007-09-20",48.740002
"182","2007-09-21",49.200001
"183","2007-09-24",48.349998
"184","2007-09-25",49.215
"185","2007-09-26",49.889999
"186","2007-09-27",49.779999
"187","2007-09-28",49.834999
"188","2007-10-01",50.700001
"189","2007-10-02",50.415001
"190","2007-10-03",50.224998
"191","2007-10-04",49.98
"192","2007-10-05",49.68
"193","2007-10-08",50.830002
"194","2007-10-09",56.150002
"195","2007-10-10",56.720001
"196","2007-10-11",54.849998
"197","2007-10-12",55.049999
"198","2007-10-15",55.139999
"199","2007-10-16",54.889999
"200","2007-10-17",54.740002
"201","2007-10-18",54.82
"202","2007-10-19",53.75
"203","2007-10-22",53.849998
"204","2007-10-23",54.049999
"205","2007-10-24",54.790001
"206","2007-10-25",56.169998
"207","2007-10-26",57.139999
"208","2007-10-29",56.799999
"209","2007-10-30",56.599998
"210","2007-10-31",57.23
"211","2007-11-01",54.810001
"212","2007-11-02",55.709999
"213","2007-11-05",56.580002
"214","2007-11-06",55.240002
"215","2007-11-07",53.889999
"216","2007-11-08",54.029999
"217","2007-11-09",52.869999
"218","2007-11-12",51.669998
"219","2007-11-13",53.43
"220","2007-11-14",52.66
"221","2007-11-15",52.349998
"222","2007-11-16",52.369999
"223","2007-11-19",51
"224","2007-11-20",51.810001
"225","2007-11-21",51.009998
"226","2007-11-23",51.790001
"227","2007-11-26",50.34
"228","2007-11-27",52.349998
"229","2007-11-28",54.849998
"230","2007-11-29",53.43
"231","2007-11-30",53.84
"232","2007-12-03",54.490002
"233","2007-12-04",54.599998
"234","2007-12-05",54.400002
"235","2007-12-06",55.23
"236","2007-12-07",55.48
"237","2007-12-10",54.560001
"238","2007-12-11",52.700001
"239","2007-12-12",52.900002
"240","2007-12-13",52.48
"241","2007-12-14",52.049999
"242","2007-12-17",50.580002
"243","2007-12-18",51.25
"244","2007-12-19",50.509998
"245","2007-12-20",51.400002
"246","2007-12-21",52.599998
"247","2007-12-24",53.029999
"248","2007-12-26",53.360001
"249","2007-12-27",52.130001
"250","2007-12-28",52.119999
"251","2007-12-31",51.619999
"252","2008-01-02",50.330002
"253","2008-01-03",50.810001
"254","2008-01-04",50.689999
"255","2008-01-07",51.610001
"256","2008-01-08",51.400002
"257","2008-01-09",50.810001
"258","2008-01-10",51.18
"259","2008-01-11",49.700001
"260","2008-01-14",48.82
"261","2008-01-15",48.889999
"262","2008-01-16",50.860001
"263","2008-01-17",47.540001
"264","2008-01-18",46.200001
"265","2008-01-22",45
"266","2008-01-23",45.259998
"267","2008-01-24",44.139999
"268","2008-01-25",43.959999
"269","2008-01-28",44.919998
"270","2008-01-29",45.049999
"271","2008-01-30",44.360001
"272","2008-01-31",44.669998
"273","2008-02-01",45.830002
"274","2008-02-04",45.669998
"275","2008-02-05",44.18
"276","2008-02-06",44.779999
"277","2008-02-07",44.950001
"278","2008-02-08",45.119999
"279","2008-02-11",45.360001
"280","2008-02-12",49.66
"281","2008-02-13",50.470001
"282","2008-02-14",50.799999
"283","2008-02-15",50.990002
"284","2008-02-19",52.830002
"285","2008-02-20",52.459999
"286","2008-02-21",51.619999
"287","2008-02-22",52.91
"288","2008-02-25",52.880001
"289","2008-02-26",53.009998
"290","2008-02-27",53.400002
"291","2008-02-28",54.25
"292","2008-02-29",53.959999
"293","2008-03-03",52.810001
"294","2008-03-04",53.52
"295","2008-03-05",52.700001
"296","2008-03-06",51.09
"297","2008-03-07",50.57
"298","2008-03-10",51.220001
"299","2008-03-11",51.490002
"300","2008-03-12",53.150002
"301","2008-03-13",53.25
"302","2008-03-14",52.259998
"303","2008-03-17",50.939999
"304","2008-03-18",52.560001
"305","2008-03-19",52.080002
"306","2008-03-20",52.32
"307","2008-03-24",54.439999
"308","2008-03-25",54.25
"309","2008-03-26",53.950001
"310","2008-03-27",53.389999
"311","2008-03-28",53.240002
"312","2008-03-31",52.57
"313","2008-04-01",54.049999
"314","2008-04-02",53.939999
"315","2008-04-03",53.790001
"316","2008-04-04",54.48
"317","2008-04-07",54.09
"318","2008-04-08",54.139999
"319","2008-04-09",53.34
"320","2008-04-10",54.650002
"321","2008-04-11",54.130001
"322","2008-04-14",54
"323","2008-04-15",54.32
"324","2008-04-16",54.209999
"325","2008-04-17",54.869999
"326","2008-04-18",55.720001
"327","2008-04-21",55.959999
"328","2008-04-22",55.57
"329","2008-04-23",56
"330","2008-04-24",54.91
"331","2008-04-25",54.66
"332","2008-04-28",53.990002
"333","2008-04-29",54.09
"334","2008-04-30",54.84
"335","2008-05-01",54.27
"336","2008-05-02",53.5
"337","2008-05-05",53.16
"338","2008-05-06",57.099998
"339","2008-05-07",54.59
"340","2008-05-08",56.099998
"341","2008-05-09",56
"342","2008-05-12",57.060001
"343","2008-05-13",57.790001
"344","2008-05-14",57.16
"345","2008-05-15",57.759998
"346","2008-05-16",58.029999
"347","2008-05-19",57.139999
"348","2008-05-20",56.290001
"349","2008-05-21",56.5
"350","2008-05-22",58.049999
"351","2008-05-23",58.32
"352","2008-05-27",58.209999
"353","2008-05-28",57.259998
"354","2008-05-29",57.880001
"355","2008-05-30",58
"356","2008-06-02",57.720001
"357","2008-06-03",57.830002
"358","2008-06-04",58.330002
"359","2008-06-05",59.259998
"360","2008-06-06",58.07
"361","2008-06-09",58.630001
"362","2008-06-10",57.720001
"363","2008-06-11",56.619999
"364","2008-06-12",57.970001
"365","2008-06-13",57.720001
"366","2008-06-16",56.009998
"367","2008-06-17",54.830002
"368","2008-06-18",55.529999
"369","2008-06-19",56.110001
"370","2008-06-20",55.139999
"371","2008-06-23",56.02
"372","2008-06-24",55.84
"373","2008-06-25",55.84
"374","2008-06-26",54.259998
"375","2008-06-27",54.119999
"376","2008-06-30",54.330002
"377","2008-07-01",55.23
"378","2008-07-02",54.380001
"379","2008-07-03",54.07
"380","2008-07-07",54.07
"381","2008-07-08",53.509998
"382","2008-07-09",53.310001
"383","2008-07-10",53.099998
"384","2008-07-11",54.25
"385","2008-07-14",55.419998
"386","2008-07-15",56.98
"387","2008-07-16",57.900002
"388","2008-07-17",57.77
"389","2008-07-18",57.290001
"390","2008-07-21",56.049999
"391","2008-07-22",56.57
"392","2008-07-23",56.849998
"393","2008-07-24",56.560001
"394","2008-07-25",56.080002
"395","2008-07-28",55.57
"396","2008-07-29",55.48
"397","2008-07-30",55.060001
"398","2008-07-31",53.970001
"399","2008-08-01",54.41
"400","2008-08-04",54.43
"401","2008-08-05",48.18
"402","2008-08-06",50.18
"403","2008-08-07",49.700001
"404","2008-08-08",49.91
"405","2008-08-11",49.119999
"406","2008-08-12",49.919998
"407","2008-08-13",49.779999
"408","2008-08-14",49.490002
"409","2008-08-15",49.619999
"410","2008-08-18",49.07
"411","2008-08-19",48.360001
"412","2008-08-20",48.169998
"413","2008-08-21",48.59
"414","2008-08-22",48.299999
"415","2008-08-25",48.119999
"416","2008-08-26",47.639999
"417","2008-08-27",48.48
"418","2008-08-28",49.080002
"419","2008-08-29",47.650002
"420","2008-09-02",48.23
"421","2008-09-03",47.77
"422","2008-09-04",47.150002
"423","2008-09-05",48.299999
"424","2008-09-08",48.549999
"425","2008-09-09",49.5
"426","2008-09-10",48.68
"427","2008-09-11",48.959999
"428","2008-09-12",49.02
"429","2008-09-15",48.310001
"430","2008-09-16",48.849998
"431","2008-09-17",48
"432","2008-09-18",48.669998
"433","2008-09-19",47.759998
"434","2008-09-22",46.959999
"435","2008-09-23",46.84
"436","2008-09-24",46.43
"437","2008-09-25",46.27
"438","2008-09-26",46.41
"439","2008-09-29",44.790001
"440","2008-09-30",46.75
"441","2008-10-01",47.740002
"442","2008-10-02",46.5
"443","2008-10-03",46.380001
"444","2008-10-06",45.060001
"445","2008-10-07",43.630001
"446","2008-10-08",42.77
"447","2008-10-09",40.5
"448","2008-10-10",37.599998
"449","2008-10-13",41.599998
"450","2008-10-14",39.560001
"451","2008-10-15",35.990002
"452","2008-10-16",38.419998
"453","2008-10-17",38.509998
"454","2008-10-20",39.549999
"455","2008-10-21",38.810001
"456","2008-10-22",39.040001
"457","2008-10-23",40.150002
"458","2008-10-24",38.139999
"459","2008-10-27",35.41
"460","2008-10-28",38.84
"461","2008-10-29",38.419998
"462","2008-10-30",39.049999
"463","2008-10-31",37.360001
"464","2008-11-03",36.599998
"465","2008-11-04",38.580002
"466","2008-11-05",41.779999
"467","2008-11-06",41.580002
"468","2008-11-07",42.43
"469","2008-11-10",42.259998
"470","2008-11-11",41.779999
"471","2008-11-12",40.290001
"472","2008-11-13",43.16
"473","2008-11-14",42.549999
"474","2008-11-17",41.709999
"475","2008-11-18",43.029999
"476","2008-11-19",43.759998
"477","2008-11-20",42.52
"478","2008-11-21",43.310001
"479","2008-11-24",44.439999
"480","2008-11-25",43.450001
"481","2008-11-26",44.310001
"482","2008-11-28",44.470001
"483","2008-12-01",42.23
"484","2008-12-02",42.189999
"485","2008-12-03",41.259998
"486","2008-12-04",40.07
"487","2008-12-05",41.049999
"488","2008-12-08",41.5
"489","2008-12-09",41.450001
"490","2008-12-10",44.57
"491","2008-12-11",44.950001
"492","2008-12-12",45.580002
"493","2008-12-15",45.150002
"494","2008-12-16",46.799999
"495","2008-12-17",46.07
"496","2008-12-18",45.959999
"497","2008-12-19",46.200001
"498","2008-12-22",45.720001
"499","2008-12-23",45.639999
"500","2008-12-24",46.91
"501","2008-12-26",47.040001
"502","2008-12-29",47.27
"503","2008-12-30",48.080002
"504","2008-12-31",48.919998
"505","2009-01-02",49.52
"506","2009-01-05",48.439999
"507","2009-01-06",45.73
"508","2009-01-07",45.040001
"509","2009-01-08",44.139999
"510","2009-01-09",43.830002
"511","2009-01-12",43.849998
"512","2009-01-13",43.549999
"513","2009-01-14",42.040001
"514","2009-01-15",42
"515","2009-01-16",42.189999
"516","2009-01-20",41.830002
"517","2009-01-21",42.93
"518","2009-01-22",42.98
"519","2009-01-23",42.490002
"520","2009-01-26",42.07
"521","2009-01-27",41.66
"522","2009-01-28",41.720001
"523","2009-01-29",40.919998
"524","2009-01-30",40.27
"525","2009-02-02",39.950001
"526","2009-02-03",41.34
"527","2009-02-04",39.98
"528","2009-02-05",39.93
"529","2009-02-06",41.169998
"530","2009-02-09",40.5
"531","2009-02-10",37.299999
"532","2009-02-11",39.130001
"533","2009-02-12",39.619999
"534","2009-02-13",38.84
"535","2009-02-17",37.68
"536","2009-02-18",37.66
"537","2009-02-19",36.91
"538","2009-02-20",36.099998
"539","2009-02-23",35.509998
"540","2009-02-24",36.040001
"541","2009-02-25",35.540001
"542","2009-02-26",35.439999
"543","2009-02-27",35.23
"544","2009-03-02",35.330002
"545","2009-03-03",35.52
"546","2009-03-04",35.049999
"547","2009-03-05",33.610001
"548","2009-03-06",34.099998
"549","2009-03-09",32.950001
"550","2009-03-10",32.799999
"551","2009-03-11",32.91
"552","2009-03-12",32.099998
"553","2009-03-13",31.68
"554","2009-03-16",31.440001
"555","2009-03-17",31.49
"556","2009-03-18",33.139999
"557","2009-03-19",33
"558","2009-03-20",33.080002
"559","2009-03-23",34.970001
"560","2009-03-24",35.18
"561","2009-03-25",35.119999
"562","2009-03-26",35.459999
"563","2009-03-27",35.369999
"564","2009-03-30",34.25
"565","2009-03-31",34.279999
"566","2009-04-01",34.700001
"567","2009-04-02",36.060001
"568","2009-04-03",36.23
"569","2009-04-06",35.369999
"570","2009-04-07",35.040001
"571","2009-04-08",34.509998
"572","2009-04-09",35.470001
"573","2009-04-13",34.880001
"574","2009-04-14",35.209999
"575","2009-04-15",35.799999
"576","2009-04-16",37.110001
"577","2009-04-17",38.380001
"578","2009-04-20",37.049999
"579","2009-04-21",37.18
"580","2009-04-22",36.77
"581","2009-04-23",36.450001
"582","2009-04-24",37.07
"583","2009-04-27",36.73
"584","2009-04-28",36.450001
"585","2009-04-29",36.73
"586","2009-04-30",38.25
"587","2009-05-01",39.040001
"588","2009-05-04",38.5
"589","2009-05-05",42.169998
"590","2009-05-06",42.02
"591","2009-05-07",41.560001
"592","2009-05-08",42
"593","2009-05-11",41.990002
"594","2009-05-12",42.240002
"595","2009-05-13",41.580002
"596","2009-05-14",42.02
"597","2009-05-15",41.959999
"598","2009-05-18",43.25
"599","2009-05-19",43.450001
"600","2009-05-20",43.490002
"601","2009-05-21",43.470001
"602","2009-05-22",43.560001
"603","2009-05-26",44.91
"604","2009-05-27",44.279999
"605","2009-05-28",44.689999
"606","2009-05-29",43.990002
"607","2009-06-01",44.630001
"608","2009-06-02",46.34
"609","2009-06-03",46.43
"610","2009-06-04",46.189999
"611","2009-06-05",45.75
"612","2009-06-08",45.330002
"613","2009-06-09",44.709999
"614","2009-06-10",44.860001
"615","2009-06-11",44.700001
"616","2009-06-12",44.93
"617","2009-06-15",44.209999
"618","2009-06-16",43.169998
"619","2009-06-17",42.700001
"620","2009-06-18",43.450001
"621","2009-06-19",43.029999
"622","2009-06-22",42.009998
"623","2009-06-23",42.110001
"624","2009-06-24",41.990002
"625","2009-06-25",42.599998
"626","2009-06-26",42.639999
"627","2009-06-29",42.529999
