"","date","QCRH"
"112","2007-06-13",17.200001
"113","2007-06-14",17.16
"114","2007-06-15",17.25
"115","2007-06-18",17.190001
"116","2007-06-19",17.190001
"117","2007-06-20",16.959999
"118","2007-06-21",17.16
"119","2007-06-22",17.08
"120","2007-06-25",16.6
"121","2007-06-26",16.559999
"122","2007-06-27",16.549999
"123","2007-06-28",16.26
"124","2007-06-29",15.86
"125","2007-07-02",15.85
"126","2007-07-03",15.75
"127","2007-07-05",16
"128","2007-07-06",15.9
"129","2007-07-09",16
"130","2007-07-10",16
"131","2007-07-11",15.94
"132","2007-07-12",15.85
"133","2007-07-13",15.85
"134","2007-07-16",15.72
"135","2007-07-17",15.8
"136","2007-07-18",15.8
"137","2007-07-19",15.41
"138","2007-07-20",15.45
"139","2007-07-23",15.27
"140","2007-07-24",15.09
"141","2007-07-25",15
"142","2007-07-26",15.02
"143","2007-07-27",14.95
"144","2007-07-30",15.14
"145","2007-07-31",15.6
"146","2007-08-01",15.75
"147","2007-08-02",15.75
"148","2007-08-03",16
"149","2007-08-06",15.8
"150","2007-08-07",14.97
"151","2007-08-08",14.97
"152","2007-08-09",14.97
"153","2007-08-10",15.34
"154","2007-08-13",15.34
"155","2007-08-14",14.19
"156","2007-08-15",14.19
"157","2007-08-16",15.39
"158","2007-08-17",14.25
"159","2007-08-20",14.99
"160","2007-08-21",14.89
"161","2007-08-22",14.83
"162","2007-08-23",14.37
"163","2007-08-24",14.6
"164","2007-08-27",14.99
"165","2007-08-28",14.99
"166","2007-08-29",14.55
"167","2007-08-30",14.47
"168","2007-08-31",14.4
"169","2007-09-04",15
"170","2007-09-05",14.66
"171","2007-09-06",14.65
"172","2007-09-07",14.75
"173","2007-09-10",14.29
"174","2007-09-11",14.39
"175","2007-09-12",14.37
"176","2007-09-13",14.74
"177","2007-09-14",15
"178","2007-09-17",14.5
"179","2007-09-18",14.5
"180","2007-09-19",14.5
"181","2007-09-20",14.9
"182","2007-09-21",14.9
"183","2007-09-24",15.2
"184","2007-09-25",14.56
"185","2007-09-26",14.94
"186","2007-09-27",14.5
"187","2007-09-28",14.5
"188","2007-10-01",14.5
"189","2007-10-02",14.84
"190","2007-10-03",14.61
"191","2007-10-04",14.6
"192","2007-10-05",14.92
"193","2007-10-08",14.94
"194","2007-10-09",15.07
"195","2007-10-10",14.51
"196","2007-10-11",14.5
"197","2007-10-12",14.93
"198","2007-10-15",14.25
"199","2007-10-16",14.25
"200","2007-10-17",14.25
"201","2007-10-18",14.48
"202","2007-10-19",14.4
"203","2007-10-22",14.4
"204","2007-10-23",14.49
"205","2007-10-24",14.5
"206","2007-10-25",14.5
"207","2007-10-26",15.58
"208","2007-10-29",15.42
"209","2007-10-30",15.27
"210","2007-10-31",15.75
"211","2007-11-01",15.58
"212","2007-11-02",16
"213","2007-11-05",15.62
"214","2007-11-06",15.6
"215","2007-11-07",15.45
"216","2007-11-08",16
"217","2007-11-09",16
"218","2007-11-12",15.16
"219","2007-11-13",14.62
"220","2007-11-14",14.86
"221","2007-11-15",14.3
"222","2007-11-16",15.18
"223","2007-11-19",15
"224","2007-11-20",15.14
"225","2007-11-21",15.14
"226","2007-11-23",14.6
"227","2007-11-26",14.59
"228","2007-11-27",14.25
"229","2007-11-28",14.3
"230","2007-11-29",15.98
"231","2007-11-30",14.81
"232","2007-12-03",15.5
"233","2007-12-04",15.5
"234","2007-12-05",15
"235","2007-12-06",15.58
"236","2007-12-07",15.1
"237","2007-12-10",15
"238","2007-12-11",15
"239","2007-12-12",15.25
"240","2007-12-13",15.25
"241","2007-12-14",14.56
"242","2007-12-17",14.25
"243","2007-12-18",14.25
"244","2007-12-19",14.33
"245","2007-12-20",14.35
"246","2007-12-21",14.25
"247","2007-12-24",14.25
"248","2007-12-26",14.25
"249","2007-12-27",14.25
"250","2007-12-28",14.25
"251","2007-12-31",14.25
"252","2008-01-02",14.35
"253","2008-01-03",15
"254","2008-01-04",14.3
"255","2008-01-07",14.5
"256","2008-01-08",14.89
"257","2008-01-09",14.5
"258","2008-01-10",14.5
"259","2008-01-11",14.98
"260","2008-01-14",14.42
"261","2008-01-15",14.42
"262","2008-01-16",14.65
"263","2008-01-17",14.3
"264","2008-01-18",15
"265","2008-01-22",14.3
"266","2008-01-23",14.4
"267","2008-01-24",14.41
"268","2008-01-25",14.25
"269","2008-01-28",14.4
"270","2008-01-29",15
"271","2008-01-30",15
"272","2008-01-31",15.01
"273","2008-02-01",15.62
"274","2008-02-04",15.62
"275","2008-02-05",14.76
"276","2008-02-06",15.44
"277","2008-02-07",14.81
"278","2008-02-08",15.69
"279","2008-02-11",14.96
"280","2008-02-12",14.96
"281","2008-02-13",15.3
"282","2008-02-14",15.3
"283","2008-02-15",15
"284","2008-02-19",15.35
"285","2008-02-20",15.45
"286","2008-02-21",16.379999
"287","2008-02-22",16.25
"288","2008-02-25",16.25
"289","2008-02-26",16.25
"290","2008-02-27",15.2
"291","2008-02-28",15.96
"292","2008-02-29",16.040001
"293","2008-03-03",16.129999
"294","2008-03-04",15.17
"295","2008-03-05",15.12
"296","2008-03-06",15.12
"297","2008-03-07",15.12
"298","2008-03-10",15.69
"299","2008-03-11",15.75
"300","2008-03-12",15
"301","2008-03-13",15.35
"302","2008-03-14",15.35
"303","2008-03-17",15
"304","2008-03-18",15
"305","2008-03-19",15
"306","2008-03-20",15
"307","2008-03-24",15
"308","2008-03-25",15
"309","2008-03-26",15
"310","2008-03-27",15
"311","2008-03-28",15
"312","2008-03-31",14.9
"313","2008-04-01",15.49
"314","2008-04-02",14.9
"315","2008-04-03",15.05
"316","2008-04-04",15.5
"317","2008-04-07",15.1
"318","2008-04-08",15.1
"319","2008-04-09",16.200001
"320","2008-04-10",16.200001
"321","2008-04-11",16.16
"322","2008-04-14",15.05
"323","2008-04-15",15.05
"324","2008-04-16",15.05
"325","2008-04-17",15.05
"326","2008-04-18",15.5
"327","2008-04-21",15.04
"328","2008-04-22",15.01
"329","2008-04-23",15.35
"330","2008-04-24",15.1
"331","2008-04-25",15.01
"332","2008-04-28",15
"333","2008-04-29",15
"334","2008-04-30",15.15
"335","2008-05-01",15
"336","2008-05-02",15.6
"337","2008-05-05",15
"338","2008-05-06",16.139999
"339","2008-05-07",16.200001
"340","2008-05-08",16.200001
"341","2008-05-09",15.1
"342","2008-05-12",15.15
"343","2008-05-13",15.25
"344","2008-05-14",15.25
"345","2008-05-15",15.21
"346","2008-05-16",15.21
"347","2008-05-19",15.21
"348","2008-05-20",15.04
"349","2008-05-21",15.01
"350","2008-05-22",15.01
"351","2008-05-23",15
"352","2008-05-27",15
"353","2008-05-28",15
"354","2008-05-29",15
"355","2008-05-30",15
"356","2008-06-02",15
"357","2008-06-03",15
"358","2008-06-04",15
"359","2008-06-05",15.5
"360","2008-06-06",15
"361","2008-06-09",14.75
"362","2008-06-10",15
"363","2008-06-11",14.75
"364","2008-06-12",14.89
"365","2008-06-13",14.51
"366","2008-06-16",14.7
"367","2008-06-17",14.64
"368","2008-06-18",14.06
"369","2008-06-19",13.44
"370","2008-06-20",12.57
"371","2008-06-23",14.99
"372","2008-06-24",14.99
"373","2008-06-25",13.5
"374","2008-06-26",12.66
"375","2008-06-27",12.35
"376","2008-06-30",12.51
"377","2008-07-01",12.5
"378","2008-07-02",11.51
"379","2008-07-03",11.5
"380","2008-07-07",11.5
"381","2008-07-08",11.75
"382","2008-07-09",10.75
"383","2008-07-10",10.26
"384","2008-07-11",10.1
"385","2008-07-14",10.01
"386","2008-07-15",10.25
"387","2008-07-16",10.22
"388","2008-07-17",10.6
"389","2008-07-18",10.52
"390","2008-07-21",10.77
"391","2008-07-22",10
"392","2008-07-23",12.84
"393","2008-07-24",12.5
"394","2008-07-25",12.92
"395","2008-07-28",13.01
"396","2008-07-29",13.01
"397","2008-07-30",13.01
"398","2008-07-31",13.25
"399","2008-08-01",13.25
"400","2008-08-04",13.01
"401","2008-08-05",13.65
"402","2008-08-06",13.65
"403","2008-08-07",13.65
"404","2008-08-08",13
"405","2008-08-11",13.11
"406","2008-08-12",13.35
"407","2008-08-13",13.35
"408","2008-08-14",12.73
"409","2008-08-15",13.75
"410","2008-08-18",13.93
"411","2008-08-19",13.93
"412","2008-08-20",13.76
"413","2008-08-21",13.76
"414","2008-08-22",14
"415","2008-08-25",13.99
"416","2008-08-26",13.92
"417","2008-08-27",14
"418","2008-08-28",13.1
"419","2008-08-29",13.35
"420","2008-09-02",13.5
"421","2008-09-03",14.02
"422","2008-09-04",13.75
"423","2008-09-05",13.97
"424","2008-09-08",13.5
"425","2008-09-09",13.5
"426","2008-09-10",13.59
"427","2008-09-11",13.6
"428","2008-09-12",13.99
"429","2008-09-15",13.85
"430","2008-09-16",13.5
"431","2008-09-17",13.31
"432","2008-09-18",14
"433","2008-09-19",14.65
"434","2008-09-22",14.1
"435","2008-09-23",14.1
"436","2008-09-24",14.1
"437","2008-09-25",14.1
"438","2008-09-26",14.83
"439","2008-09-29",14.11
"440","2008-09-30",13.3
"441","2008-10-01",13.5
"442","2008-10-02",13.3
"443","2008-10-03",13.3
"444","2008-10-06",13.3
"445","2008-10-07",13.3
"446","2008-10-08",13.3
"447","2008-10-09",12.5
"448","2008-10-10",12
"449","2008-10-13",11.7
"450","2008-10-14",11.8
"451","2008-10-15",11.5
"452","2008-10-16",12.44
"453","2008-10-17",11.78
"454","2008-10-20",11.78
"455","2008-10-21",13.02
"456","2008-10-22",12.99
"457","2008-10-23",12.99
"458","2008-10-24",12.99
"459","2008-10-27",13
"460","2008-10-28",13.49
"461","2008-10-29",14
"462","2008-10-30",14
"463","2008-10-31",13.76
"464","2008-11-03",13.76
"465","2008-11-04",14.01
"466","2008-11-05",13.6
"467","2008-11-06",12.77
"468","2008-11-07",13.5
"469","2008-11-10",13.35
"470","2008-11-11",13.15
"471","2008-11-12",13.2
"472","2008-11-13",13.2
"473","2008-11-14",13.48
"474","2008-11-17",14.24
"475","2008-11-18",11.56
"476","2008-11-19",13.44
"477","2008-11-20",12.16
"478","2008-11-21",10.5
"479","2008-11-24",10.16
"480","2008-11-25",10.95
"481","2008-11-26",10.86
"482","2008-11-28",10.86
"483","2008-12-01",11.7
"484","2008-12-02",11.35
"485","2008-12-03",11.36
"486","2008-12-04",11.7
"487","2008-12-05",10.07
"488","2008-12-08",10.07
"489","2008-12-09",10.07
"490","2008-12-10",10.65
"491","2008-12-11",9.9
"492","2008-12-12",10.49
"493","2008-12-15",11.69
"494","2008-12-16",11.75
"495","2008-12-17",11.5
"496","2008-12-18",11.01
"497","2008-12-19",11.05
"498","2008-12-22",11.25
"499","2008-12-23",11.25
"500","2008-12-24",11.25
"501","2008-12-26",11.25
"502","2008-12-29",9.76
"503","2008-12-30",10.19
"504","2008-12-31",10
"505","2009-01-02",10.6
"506","2009-01-05",10.95
"507","2009-01-06",10.96
"508","2009-01-07",11.17
"509","2009-01-08",11.93
"510","2009-01-09",10.39
"511","2009-01-12",10.75
"512","2009-01-13",11.1
"513","2009-01-14",10.31
"514","2009-01-15",10.3
"515","2009-01-16",10.5
"516","2009-01-20",9.75
"517","2009-01-21",9.74
"518","2009-01-22",9.74
"519","2009-01-23",9.7
"520","2009-01-26",9.6
"521","2009-01-27",9.73
"522","2009-01-28",10.05
"523","2009-01-29",10.01
"524","2009-01-30",10.01
"525","2009-02-02",9.3
"526","2009-02-03",8.9
"527","2009-02-04",9.45
"528","2009-02-05",9.45
"529","2009-02-06",9.45
"530","2009-02-09",9.01
"531","2009-02-10",9.48
"532","2009-02-11",9.99
"533","2009-02-12",9.99
"534","2009-02-13",10
"535","2009-02-17",9.08
"536","2009-02-18",9.08
"537","2009-02-19",9.89
"538","2009-02-20",9.2
"539","2009-02-23",9.2
"540","2009-02-24",9
"541","2009-02-25",8.9
"542","2009-02-26",8.9
"543","2009-02-27",9
"544","2009-03-02",8.55
"545","2009-03-03",8.2
"546","2009-03-04",8.19
"547","2009-03-05",7.75
"548","2009-03-06",7.5
"549","2009-03-09",7.5
"550","2009-03-10",7.4
"551","2009-03-11",7.9
"552","2009-03-12",7.92
"553","2009-03-13",8.2
"554","2009-03-16",8.2
"555","2009-03-17",7.75
"556","2009-03-18",8.4
"557","2009-03-19",8.2
"558","2009-03-20",7.8
"559","2009-03-23",8
"560","2009-03-24",8.2
"561","2009-03-25",8.2
"562","2009-03-26",8.5
"563","2009-03-27",7.75
"564","2009-03-30",7.75
"565","2009-03-31",8.04
"566","2009-04-01",8.04
"567","2009-04-02",8.5
"568","2009-04-03",7.76
"569","2009-04-06",8.04
"570","2009-04-07",9.21
"571","2009-04-08",8.75
"572","2009-04-09",8.62
"573","2009-04-13",8.26
"574","2009-04-14",8.76
"575","2009-04-15",9.08
"576","2009-04-16",8.41
"577","2009-04-17",8.76
"578","2009-04-20",8.57
"579","2009-04-21",8.53
"580","2009-04-22",8.86
"581","2009-04-23",8.86
"582","2009-04-24",9.02
"583","2009-04-27",9.04
"584","2009-04-28",8.54
"585","2009-04-29",8.69
"586","2009-04-30",8.58
"587","2009-05-01",8.79
"588","2009-05-04",8.82
"589","2009-05-05",8.85
"590","2009-05-06",8.81
"591","2009-05-07",8.98
"592","2009-05-08",8.95
"593","2009-05-11",9.13
"594","2009-05-12",9.54
"595","2009-05-13",9.29
"596","2009-05-14",9.29
"597","2009-05-15",9.29
"598","2009-05-18",9.24
"599","2009-05-19",9.54
"600","2009-05-20",9.45
"601","2009-05-21",9.5
"602","2009-05-22",9.63
"603","2009-05-26",9.46
"604","2009-05-27",9.99
"605","2009-05-28",10.19
"606","2009-05-29",10.6
"607","2009-06-01",10.1
"608","2009-06-02",10.18
"609","2009-06-03",9.88
"610","2009-06-04",10.5
"611","2009-06-05",10.11
"612","2009-06-08",10.1
"613","2009-06-09",10.1
"614","2009-06-10",10.15
"615","2009-06-11",10.33
"616","2009-06-12",10.31
"617","2009-06-15",10.37
"618","2009-06-16",9.86
"619","2009-06-17",9.86
"620","2009-06-18",10.07
"621","2009-06-19",9.93
"622","2009-06-22",10.26
"623","2009-06-23",10.78
"624","2009-06-24",10.15
"625","2009-06-25",10.26
"626","2009-06-26",10.26
"627","2009-06-29",10.22
"628","2009-06-30",10
"629","2009-07-01",10
"630","2009-07-02",10.25
"631","2009-07-06",10.25
"632","2009-07-07",10.25
"633","2009-07-08",10.25
"634","2009-07-09",10.25
"635","2009-07-10",10.65
"636","2009-07-13",10.65
"637","2009-07-14",10.5
"638","2009-07-15",10.27
"639","2009-07-16",10.58
"640","2009-07-17",10.61
"641","2009-07-20",10.68
"642","2009-07-21",10.6
"643","2009-07-22",10.6
"644","2009-07-23",10.6
"645","2009-07-24",10.7
"646","2009-07-27",10.18
"647","2009-07-28",10.21
"648","2009-07-29",10.21
"649","2009-07-30",10.25
"650","2009-07-31",10.16
"651","2009-08-03",10.24
"652","2009-08-04",9.84
"653","2009-08-05",9.91
"654","2009-08-06",10.6
"655","2009-08-07",10.04
"656","2009-08-10",10.22
"657","2009-08-11",9.5
"658","2009-08-12",9.75
"659","2009-08-13",9.75
"660","2009-08-14",9.75
"661","2009-08-17",10.04
"662","2009-08-18",10.03
"663","2009-08-19",10.39
"664","2009-08-20",9.94
"665","2009-08-21",10.47
"666","2009-08-24",10.44
"667","2009-08-25",10.29
"668","2009-08-26",10.02
"669","2009-08-27",10.33
"670","2009-08-28",10.03
"671","2009-08-31",10.24
"672","2009-09-01",9.75
"673","2009-09-02",9.75
"674","2009-09-03",9.7
"675","2009-09-04",9.88
"676","2009-09-08",10.3
"677","2009-09-09",9.9
"678","2009-09-10",9.8
"679","2009-09-11",10.03
"680","2009-09-14",9.79
"681","2009-09-15",9.96
"682","2009-09-16",9.9
"683","2009-09-17",10.15
"684","2009-09-18",10.3
"685","2009-09-21",10.14
"686","2009-09-22",10.15
"687","2009-09-23",10.11
"688","2009-09-24",10.36
"689","2009-09-25",9.91
"690","2009-09-28",10.04
"691","2009-09-29",10.28
"692","2009-09-30",10.2
"693","2009-10-01",10.17
"694","2009-10-02",9.9
"695","2009-10-05",10
"696","2009-10-06",9.9
"697","2009-10-07",9.8
"698","2009-10-08",10.27
"699","2009-10-09",9.9
"700","2009-10-12",9.92
"701","2009-10-13",9.68
"702","2009-10-14",9.68
"703","2009-10-15",10.1
"704","2009-10-16",10.02
"705","2009-10-19",10
"706","2009-10-20",10.3
"707","2009-10-21",10
"708","2009-10-22",10.11
"709","2009-10-23",10.05
"710","2009-10-26",10.09
"711","2009-10-27",10
"712","2009-10-28",9.93
"713","2009-10-29",9.93
"714","2009-10-30",10.25
"715","2009-11-02",9.9
"716","2009-11-03",9.9
"717","2009-11-04",9.8
"718","2009-11-05",9.9
"719","2009-11-06",9.92
"720","2009-11-09",9.5
"721","2009-11-10",9.5
"722","2009-11-11",9.65
"723","2009-11-12",9.12
"724","2009-11-13",9.12
"725","2009-11-16",8.63
"726","2009-11-17",8.87
"727","2009-11-18",9
"728","2009-11-19",9.14
"729","2009-11-20",8.56
"730","2009-11-23",8.67
"731","2009-11-24",8.12
"732","2009-11-25",7.6
"733","2009-11-27",7.76
"734","2009-11-30",7.7
"735","2009-12-01",7.72
"736","2009-12-02",8.03
"737","2009-12-03",8.04
"738","2009-12-04",8.5
"739","2009-12-07",7.55
"740","2009-12-08",7.67
"741","2009-12-09",7.43
"742","2009-12-10",7.36
"743","2009-12-11",7.55
"744","2009-12-14",7.6
"745","2009-12-15",7.83
"746","2009-12-16",8
"747","2009-12-17",8.46
"748","2009-12-18",8.5
"749","2009-12-21",8.45
"750","2009-12-22",8.39
"751","2009-12-23",8.46
"752","2009-12-24",8.23
"753","2009-12-28",8.97
"754","2009-12-29",8.58
"755","2009-12-30",8.34
"756","2009-12-31",8.35
"757","2010-01-04",8.25
"758","2010-01-05",8.31
"759","2010-01-06",8.33
"760","2010-01-07",8.4
"761","2010-01-08",8.37
"762","2010-01-11",9.17
"763","2010-01-12",8.47
"764","2010-01-13",8.38
"765","2010-01-14",9.57
"766","2010-01-15",9.63
"767","2010-01-19",9.43
"768","2010-01-20",8.58
"769","2010-01-21",8.22
"770","2010-01-22",7.65
"771","2010-01-25",9.68
"772","2010-01-26",9.75
"773","2010-01-27",9.79
"774","2010-01-28",9.68
"775","2010-01-29",9.79
"776","2010-02-01",9
"777","2010-02-02",8.44
"778","2010-02-03",9.04
"779","2010-02-04",8.18
"780","2010-02-05",8.59
"781","2010-02-08",8.75
"782","2010-02-09",9.46
"783","2010-02-10",9.17
"784","2010-02-11",8.75
"785","2010-02-12",9
"786","2010-02-16",8.9
"787","2010-02-17",8.93
"788","2010-02-18",9.25
"789","2010-02-19",9.5
"790","2010-02-22",9.43
"791","2010-02-23",9.43
"792","2010-02-24",8.9
"793","2010-02-25",8.9
"794","2010-02-26",8.9
"795","2010-03-01",8.9
"796","2010-03-02",9.04
"797","2010-03-03",8.97
"798","2010-03-04",8.9
"799","2010-03-05",8.91
"800","2010-03-08",9.27
"801","2010-03-09",9.68
"802","2010-03-10",8.98
"803","2010-03-11",8.87
"804","2010-03-12",8.85
"805","2010-03-15",8.85
"806","2010-03-16",8.85
"807","2010-03-17",8.75
"808","2010-03-18",8.92
"809","2010-03-19",8.63
"810","2010-03-22",8.78
"811","2010-03-23",8.94
"812","2010-03-24",8.95
"813","2010-03-25",8.88
"814","2010-03-26",8.9
"815","2010-03-29",8.77
"816","2010-03-30",8.81
"817","2010-03-31",8.9
"818","2010-04-01",8.93
"819","2010-04-05",8.77
"820","2010-04-06",8.8
"821","2010-04-07",8.75
"822","2010-04-08",8.82
"823","2010-04-09",9.7
"824","2010-04-12",10.08
"825","2010-04-13",9.51
"826","2010-04-14",8.93
"827","2010-04-15",8.93
"828","2010-04-16",8.97
"829","2010-04-19",8.94
"830","2010-04-20",9.7
"831","2010-04-21",10.1
"832","2010-04-22",10.19
"833","2010-04-23",10.5
"834","2010-04-26",10.7
"835","2010-04-27",11.95
"836","2010-04-28",12.25
"837","2010-04-29",12.29
"838","2010-04-30",13.2
"839","2010-05-03",13.62
"840","2010-05-04",13.49
"841","2010-05-05",13.55
"842","2010-05-06",12.78
"843","2010-05-07",12.96
"844","2010-05-10",11.59
"845","2010-05-11",10.87
"846","2010-05-12",11.12
"847","2010-05-13",10.43
"848","2010-05-14",10.39
"849","2010-05-17",10.41
"850","2010-05-18",10.19
"851","2010-05-19",10.2
"852","2010-05-20",9.8
"853","2010-05-21",10.13
"854","2010-05-24",10.13
"855","2010-05-25",9.94
"856","2010-05-26",10.03
"857","2010-05-27",10.1
"858","2010-05-28",9.75
"859","2010-06-01",10.14
"860","2010-06-02",10.48
"861","2010-06-03",11.23
"862","2010-06-04",11.06
"863","2010-06-07",10.55
"864","2010-06-08",10.01
"865","2010-06-09",9.86
"866","2010-06-10",9.64
"867","2010-06-11",9.82
"868","2010-06-14",9.75
"869","2010-06-15",9.75
"870","2010-06-16",9.35
"871","2010-06-17",9.35
"872","2010-06-18",9.8
"873","2010-06-21",9.75
"874","2010-06-22",9.75
"875","2010-06-23",9.75
"876","2010-06-24",9.99
"877","2010-06-25",10.18
"878","2010-06-28",10.35
"879","2010-06-29",10.35
"880","2010-06-30",9.87
"881","2010-07-01",9.46
"882","2010-07-02",9.64
"883","2010-07-06",9.61
"884","2010-07-07",9.9
"885","2010-07-08",9.8
"886","2010-07-09",9.92
"887","2010-07-12",9.85
"888","2010-07-13",10.22
"889","2010-07-14",9.8
"890","2010-07-15",9.68
"891","2010-07-16",9.65
"892","2010-07-19",10.06
"893","2010-07-20",10.15
"894","2010-07-21",10.07
"895","2010-07-22",10.16
"896","2010-07-23",9.74
"897","2010-07-26",9.77
"898","2010-07-27",9.82
"899","2010-07-28",9.7
"900","2010-07-29",9.64
"901","2010-07-30",9.77
"902","2010-08-02",9.96
"903","2010-08-03",10.13
"904","2010-08-04",9.86
"905","2010-08-05",9.51
"906","2010-08-06",9.6
"907","2010-08-09",9.46
"908","2010-08-10",9.38
"909","2010-08-11",9.38
"910","2010-08-12",9.36
"911","2010-08-13",9.53
"912","2010-08-16",9.46
"913","2010-08-17",9.56
"914","2010-08-18",9.53
"915","2010-08-19",9.67
"916","2010-08-20",9.56
"917","2010-08-23",9.57
"918","2010-08-24",9.6
"919","2010-08-25",9.42
"920","2010-08-26",9.42
"921","2010-08-27",9.55
"922","2010-08-30",9.84
"923","2010-08-31",9.78
"924","2010-09-01",9.53
"925","2010-09-02",9.73
"926","2010-09-03",9.61
"927","2010-09-07",9.6
"928","2010-09-08",9.6
"929","2010-09-09",9.47
"930","2010-09-10",9.25
"931","2010-09-13",9.3
"932","2010-09-14",9.25
"933","2010-09-15",9.19
"934","2010-09-16",9.19
"935","2010-09-17",9.34
"936","2010-09-20",9.34
"937","2010-09-21",9.11
"938","2010-09-22",9
"939","2010-09-23",9.06
"940","2010-09-24",9.1
"941","2010-09-27",9.05
"942","2010-09-28",9.23
"943","2010-09-29",8.97
"944","2010-09-30",9.03
"945","2010-10-01",9.16
"946","2010-10-04",9.05
"947","2010-10-05",9.11
"948","2010-10-06",9.16
"949","2010-10-07",9.13
"950","2010-10-08",9.3
"951","2010-10-11",9.18
"952","2010-10-12",9.2
"953","2010-10-13",9.3
"954","2010-10-14",9.25
"955","2010-10-15",9.3
"956","2010-10-18",9.2
"957","2010-10-19",9.4
"958","2010-10-20",9.35
"959","2010-10-21",9.3
"960","2010-10-22",9.07
"961","2010-10-25",8.76
"962","2010-10-26",8.76
"963","2010-10-27",8.86
"964","2010-10-28",8.81
"965","2010-10-29",9.15
"966","2010-11-01",9.08
"967","2010-11-02",9.07
"968","2010-11-03",9.09
"969","2010-11-04",9.1
"970","2010-11-05",8.78
"971","2010-11-08",8.64
"972","2010-11-09",8.54
"973","2010-11-10",8.79
"974","2010-11-11",8.5
"975","2010-11-12",8.7
"976","2010-11-15",8.7
"977","2010-11-16",8.81
"978","2010-11-17",8.81
"979","2010-11-18",8.83
"980","2010-11-19",8.75
"981","2010-11-22",8.69
"982","2010-11-23",8.5
"983","2010-11-24",8.24
"984","2010-11-26",8.28
"985","2010-11-29",8
"986","2010-11-30",8
"987","2010-12-01",8
"988","2010-12-02",8.05
"989","2010-12-03",8.29
"990","2010-12-06",8.51
"991","2010-12-07",8.29
"992","2010-12-08",8.14
"993","2010-12-09",8.22
"994","2010-12-10",8.24
"995","2010-12-13",8.24
"996","2010-12-14",7.8
"997","2010-12-15",7.85
"998","2010-12-16",8.14
"999","2010-12-17",8.2
"1000","2010-12-20",8.2
"1001","2010-12-21",7.58
"1002","2010-12-22",7.3
"1003","2010-12-23",7.4
"1004","2010-12-27",7.57
"1005","2010-12-28",7.35
"1006","2010-12-29",7.39
