"","date","VIVO"
"70","2007-04-13",19.873333
"71","2007-04-16",20.200001
"72","2007-04-17",20.1
"73","2007-04-18",19.82
"74","2007-04-19",20.24
"75","2007-04-20",20.533333
"76","2007-04-23",20.139999
"77","2007-04-24",20.18
"78","2007-04-25",20.280001
"79","2007-04-26",20.24
"80","2007-04-27",20
"81","2007-04-30",19.82
"82","2007-05-01",20.313334
"83","2007-05-02",20.633333
"84","2007-05-03",20.326666
"85","2007-05-04",20.406666
"86","2007-05-07",20.24
"87","2007-05-08",20.333334
"88","2007-05-09",20.48
"89","2007-05-10",20.266666
"90","2007-05-11",20.406666
"91","2007-05-14",20.370001
"92","2007-05-15",20.35
"93","2007-05-16",20.610001
"94","2007-05-17",20.389999
"95","2007-05-18",20.57
"96","2007-05-21",20.65
"97","2007-05-22",20.65
"98","2007-05-23",20.92
"99","2007-05-24",21.219999
"100","2007-05-25",21.049999
"101","2007-05-29",20.940001
"102","2007-05-30",21.26
"103","2007-05-31",21.120001
"104","2007-06-01",21.26
"105","2007-06-04",21.549999
"106","2007-06-05",21.66
"107","2007-06-06",22.41
"108","2007-06-07",21.540001
"109","2007-06-08",22.02
"110","2007-06-11",22.110001
"111","2007-06-12",21.959999
"112","2007-06-13",22.07
"113","2007-06-14",22.059999
"114","2007-06-15",22.110001
"115","2007-06-18",21.950001
"116","2007-06-19",22.17
"117","2007-06-20",21.5
"118","2007-06-21",21.690001
"119","2007-06-22",21.209999
"120","2007-06-25",21.16
"121","2007-06-26",21.360001
"122","2007-06-27",22.02
"123","2007-06-28",22.110001
"124","2007-06-29",21.66
"125","2007-07-02",22.059999
"126","2007-07-03",22.17
"127","2007-07-05",22.02
"128","2007-07-06",22
"129","2007-07-09",21.790001
"130","2007-07-10",21.360001
"131","2007-07-11",21.5
"132","2007-07-12",22.27
"133","2007-07-13",22.65
"134","2007-07-16",22.700001
"135","2007-07-17",22.65
"136","2007-07-18",22.67
"137","2007-07-19",22.860001
"138","2007-07-20",22.620001
"139","2007-07-23",23
"140","2007-07-24",22.879999
"141","2007-07-25",23.049999
"142","2007-07-26",22.82
"143","2007-07-27",22.82
"144","2007-07-30",22.91
"145","2007-07-31",22.33
"146","2007-08-01",22.43
"147","2007-08-02",22.92
"148","2007-08-03",22.1
"149","2007-08-06",23.690001
"150","2007-08-07",24.75
"151","2007-08-08",24.709999
"152","2007-08-09",23.940001
"153","2007-08-10",25.09
"154","2007-08-13",24.950001
"155","2007-08-14",25.09
"156","2007-08-15",25.16
"157","2007-08-16",25.059999
"158","2007-08-17",25.15
"159","2007-08-20",25
"160","2007-08-21",24.58
"161","2007-08-22",25.209999
"162","2007-08-23",25.4
"163","2007-08-24",25.559999
"164","2007-08-27",25.309999
"165","2007-08-28",24.709999
"166","2007-08-29",25.530001
"167","2007-08-30",25.51
"168","2007-08-31",25.799999
"169","2007-09-04",25.959999
"170","2007-09-05",26.030001
"171","2007-09-06",26.450001
"172","2007-09-07",26.34
"173","2007-09-10",26.790001
"174","2007-09-11",27.790001
"175","2007-09-12",27.969999
"176","2007-09-13",27.620001
"177","2007-09-14",27.700001
"178","2007-09-17",28.07
"179","2007-09-18",28.49
"180","2007-09-19",29.17
"181","2007-09-20",29.07
"182","2007-09-21",29.139999
"183","2007-09-24",28.969999
"184","2007-09-25",28.49
"185","2007-09-26",30.25
"186","2007-09-27",30.67
"187","2007-09-28",30.32
"188","2007-10-01",31.280001
"189","2007-10-02",30.93
"190","2007-10-03",30.879999
"191","2007-10-04",31
"192","2007-10-05",31.790001
"193","2007-10-08",32.720001
"194","2007-10-09",33.400002
"195","2007-10-10",34.09
"196","2007-10-11",31.790001
"197","2007-10-12",31.51
"198","2007-10-15",31.030001
"199","2007-10-16",30.08
"200","2007-10-17",30.379999
"201","2007-10-18",30
"202","2007-10-19",28.25
"203","2007-10-22",28.879999
"204","2007-10-23",28.309999
"205","2007-10-24",28.23
"206","2007-10-25",30.83
"207","2007-10-26",32.299999
"208","2007-10-29",32.32
"209","2007-10-30",32.779999
"210","2007-10-31",33.09
"211","2007-11-01",31.1
"212","2007-11-02",32.34
"213","2007-11-05",32.779999
"214","2007-11-06",33.950001
"215","2007-11-07",31.48
"216","2007-11-08",31.610001
"217","2007-11-09",30.940001
"218","2007-11-12",30.440001
"219","2007-11-13",30.85
"220","2007-11-14",30.379999
"221","2007-11-15",30.4
"222","2007-11-16",30.91
"223","2007-11-19",29.959999
"224","2007-11-20",30.049999
"225","2007-11-21",29.23
"226","2007-11-23",29.74
"227","2007-11-26",29.09
"228","2007-11-27",29.49
"229","2007-11-28",30.799999
"230","2007-11-29",30.799999
"231","2007-11-30",30.85
"232","2007-12-03",30.77
"233","2007-12-04",30.700001
"234","2007-12-05",31.030001
"235","2007-12-06",31.299999
"236","2007-12-07",31.65
"237","2007-12-10",32.209999
"238","2007-12-11",31.299999
"239","2007-12-12",31.139999
"240","2007-12-13",31.35
"241","2007-12-14",30.110001
"242","2007-12-17",29.299999
"243","2007-12-18",29.809999
"244","2007-12-19",29.99
"245","2007-12-20",30.58
"246","2007-12-21",31.34
"247","2007-12-24",31.76
"248","2007-12-26",31.52
"249","2007-12-27",30.469999
"250","2007-12-28",30.57
"251","2007-12-31",30.08
"252","2008-01-02",29.809999
"253","2008-01-03",29.98
"254","2008-01-04",29.709999
"255","2008-01-07",31.780001
"256","2008-01-08",32.18
"257","2008-01-09",34.130001
"258","2008-01-10",35.34
"259","2008-01-11",34.279999
"260","2008-01-14",34.470001
"261","2008-01-15",34.02
"262","2008-01-16",34.290001
"263","2008-01-17",33.830002
"264","2008-01-18",33
"265","2008-01-22",34.299999
"266","2008-01-23",33.939999
"267","2008-01-24",32.700001
"268","2008-01-25",32.599998
"269","2008-01-28",33.09
"270","2008-01-29",32.18
"271","2008-01-30",31.190001
"272","2008-01-31",31.41
"273","2008-02-01",32.560001
"274","2008-02-04",32.220001
"275","2008-02-05",30.18
"276","2008-02-06",30.940001
"277","2008-02-07",31.1
"278","2008-02-08",31.110001
"279","2008-02-11",31.35
"280","2008-02-12",32.029999
"281","2008-02-13",32.549999
"282","2008-02-14",31.43
"283","2008-02-15",31.42
"284","2008-02-19",32.32
"285","2008-02-20",32.220001
"286","2008-02-21",32.209999
"287","2008-02-22",32.189999
"288","2008-02-25",34.09
"289","2008-02-26",35.119999
"290","2008-02-27",34.57
"291","2008-02-28",34.939999
"292","2008-02-29",34.27
"293","2008-03-03",34.580002
"294","2008-03-04",34.419998
"295","2008-03-05",33.830002
"296","2008-03-06",33.060001
"297","2008-03-07",31.870001
"298","2008-03-10",30.49
"299","2008-03-11",30.02
"300","2008-03-12",30.43
"301","2008-03-13",31.799999
"302","2008-03-14",31.040001
"303","2008-03-17",29.51
"304","2008-03-18",31.379999
"305","2008-03-19",30.67
"306","2008-03-20",30.83
"307","2008-03-24",31.74
"308","2008-03-25",31.5
"309","2008-03-26",31.51
"310","2008-03-27",32.150002
"311","2008-03-28",32.740002
"312","2008-03-31",33.43
"313","2008-04-01",34.09
"314","2008-04-02",34.259998
"315","2008-04-03",34.75
"316","2008-04-04",34.740002
"317","2008-04-07",34.68
"318","2008-04-08",35.900002
"319","2008-04-09",34.849998
"320","2008-04-10",35
"321","2008-04-11",34.029999
"322","2008-04-14",33.849998
"323","2008-04-15",33.740002
"324","2008-04-16",33.73
"325","2008-04-17",27.190001
"326","2008-04-18",27.41
"327","2008-04-21",27.209999
"328","2008-04-22",27.16
"329","2008-04-23",27.1
"330","2008-04-24",27.17
"331","2008-04-25",27.08
"332","2008-04-28",27.34
"333","2008-04-29",27.07
"334","2008-04-30",26.93
"335","2008-05-01",27.23
"336","2008-05-02",28.01
"337","2008-05-05",28.09
"338","2008-05-06",28.190001
"339","2008-05-07",27.74
"340","2008-05-08",27.9
"341","2008-05-09",28.08
"342","2008-05-12",28.57
"343","2008-05-13",29.040001
"344","2008-05-14",28.450001
"345","2008-05-15",29.219999
"346","2008-05-16",29.290001
"347","2008-05-19",28.559999
"348","2008-05-20",29.280001
"349","2008-05-21",29.35
"350","2008-05-22",28.59
"351","2008-05-23",28.76
"352","2008-05-27",29.059999
"353","2008-05-28",29.23
"354","2008-05-29",28.98
"355","2008-05-30",29.33
"356","2008-06-02",29.09
"357","2008-06-03",29.360001
"358","2008-06-04",30.02
"359","2008-06-05",31.209999
"360","2008-06-06",30.209999
"361","2008-06-09",30.48
"362","2008-06-10",30.469999
"363","2008-06-11",29.73
"364","2008-06-12",29.940001
"365","2008-06-13",30.799999
"366","2008-06-16",30.57
"367","2008-06-17",30.74
"368","2008-06-18",30.459999
"369","2008-06-19",30.299999
"370","2008-06-20",29.48
"371","2008-06-23",29.209999
"372","2008-06-24",29.16
"373","2008-06-25",29.129999
"374","2008-06-26",28.16
"375","2008-06-27",27.74
"376","2008-06-30",26.92
"377","2008-07-01",28.030001
"378","2008-07-02",28.02
"379","2008-07-03",27.540001
"380","2008-07-07",27.16
"381","2008-07-08",28.360001
"382","2008-07-09",27.969999
"383","2008-07-10",28.75
"384","2008-07-11",29.43
"385","2008-07-14",28.93
"386","2008-07-15",29.17
"387","2008-07-16",28.74
"388","2008-07-17",24
"389","2008-07-18",23.959999
"390","2008-07-21",25.530001
"391","2008-07-22",26.370001
"392","2008-07-23",25.959999
"393","2008-07-24",25.809999
"394","2008-07-25",26.280001
"395","2008-07-28",25.200001
"396","2008-07-29",25.790001
"397","2008-07-30",26.26
"398","2008-07-31",26.01
"399","2008-08-01",26.049999
"400","2008-08-04",25.799999
"401","2008-08-05",26.4
"402","2008-08-06",25.370001
"403","2008-08-07",25.379999
"404","2008-08-08",26.59
"405","2008-08-11",27.059999
"406","2008-08-12",26.469999
"407","2008-08-13",26.370001
"408","2008-08-14",27.059999
"409","2008-08-15",28.030001
"410","2008-08-18",27.66
"411","2008-08-19",27.52
"412","2008-08-20",27.24
"413","2008-08-21",26.639999
"414","2008-08-22",26.66
"415","2008-08-25",26.559999
"416","2008-08-26",26.469999
"417","2008-08-27",26.67
"418","2008-08-28",27.629999
"419","2008-08-29",28.42
"420","2008-09-02",27.120001
"421","2008-09-03",27.02
"422","2008-09-04",25.9
"423","2008-09-05",25.469999
"424","2008-09-08",26.549999
"425","2008-09-09",26.1
"426","2008-09-10",26.440001
"427","2008-09-11",26.549999
"428","2008-09-12",26.41
"429","2008-09-15",26.73
"430","2008-09-16",28.129999
"431","2008-09-17",27.83
"432","2008-09-18",29.73
"433","2008-09-19",27.959999
"434","2008-09-22",28.209999
"435","2008-09-23",28.549999
"436","2008-09-24",28.25
"437","2008-09-25",29.700001
"438","2008-09-26",29.700001
"439","2008-09-29",29.17
"440","2008-09-30",29.040001
"441","2008-10-01",29.549999
"442","2008-10-02",29.02
"443","2008-10-03",28.24
"444","2008-10-06",26.91
"445","2008-10-07",25.99
"446","2008-10-08",25.41
"447","2008-10-09",23.74
"448","2008-10-10",23.73
"449","2008-10-13",26.17
"450","2008-10-14",25.629999
"451","2008-10-15",23.17
"452","2008-10-16",24.35
"453","2008-10-17",23.34
"454","2008-10-20",23.780001
"455","2008-10-21",23.26
"456","2008-10-22",21.92
"457","2008-10-23",21.49
"458","2008-10-24",20.49
"459","2008-10-27",19.549999
"460","2008-10-28",20.57
"461","2008-10-29",22.290001
"462","2008-10-30",23.290001
"463","2008-10-31",24.58
"464","2008-11-03",25.65
"465","2008-11-04",26.27
"466","2008-11-05",25.370001
"467","2008-11-06",24.1
"468","2008-11-07",23.91
"469","2008-11-10",23.209999
"470","2008-11-11",23.280001
"471","2008-11-12",23.219999
"472","2008-11-13",25.07
"473","2008-11-14",25.139999
"474","2008-11-17",25.129999
"475","2008-11-18",25.790001
"476","2008-11-19",23.75
"477","2008-11-20",22.52
"478","2008-11-21",21.700001
"479","2008-11-24",22.75
"480","2008-11-25",23.08
"481","2008-11-26",23.959999
"482","2008-11-28",23.83
"483","2008-12-01",21.969999
"484","2008-12-02",22.68
"485","2008-12-03",23.33
"486","2008-12-04",22.639999
"487","2008-12-05",23.030001
"488","2008-12-08",24.290001
"489","2008-12-09",23.620001
"490","2008-12-10",24.290001
"491","2008-12-11",23.58
"492","2008-12-12",24.51
"493","2008-12-15",24.129999
"494","2008-12-16",24.790001
"495","2008-12-17",24.790001
"496","2008-12-18",24.76
"497","2008-12-19",24.92
"498","2008-12-22",24.719999
"499","2008-12-23",24.280001
"500","2008-12-24",24.450001
"501","2008-12-26",24.959999
"502","2008-12-29",24.48
"503","2008-12-30",25.209999
"504","2008-12-31",25.469999
"505","2009-01-02",26.16
"506","2009-01-05",25.5
"507","2009-01-06",24.700001
"508","2009-01-07",23.940001
"509","2009-01-08",23.51
"510","2009-01-09",23.25
"511","2009-01-12",22.74
"512","2009-01-13",23.049999
"513","2009-01-14",22.889999
"514","2009-01-15",23.200001
"515","2009-01-16",21.23
"516","2009-01-20",20.84
"517","2009-01-21",21.030001
"518","2009-01-22",22.15
"519","2009-01-23",21.65
"520","2009-01-26",21.76
"521","2009-01-27",21.75
"522","2009-01-28",21.700001
"523","2009-01-29",21.360001
"524","2009-01-30",21.26
"525","2009-02-02",21.52
"526","2009-02-03",21.5
"527","2009-02-04",21.690001
"528","2009-02-05",21.950001
"529","2009-02-06",22.24
"530","2009-02-09",22.34
"531","2009-02-10",21.959999
"532","2009-02-11",22.110001
"533","2009-02-12",22.379999
"534","2009-02-13",22.59
"535","2009-02-17",22.049999
"536","2009-02-18",22.1
"537","2009-02-19",22.219999
"538","2009-02-20",21.82
"539","2009-02-23",21.42
"540","2009-02-24",21.620001
"541","2009-02-25",21.09
"542","2009-02-26",20.73
"543","2009-02-27",20.059999
"544","2009-03-02",18.959999
"545","2009-03-03",18.709999
"546","2009-03-04",18.950001
"547","2009-03-05",18.17
"548","2009-03-06",17.860001
"549","2009-03-09",17.120001
"550","2009-03-10",18.059999
"551","2009-03-11",17.49
"552","2009-03-12",18.34
"553","2009-03-13",18.790001
"554","2009-03-16",17.799999
"555","2009-03-17",17.91
"556","2009-03-18",18.110001
"557","2009-03-19",17.5
"558","2009-03-20",17.360001
"559","2009-03-23",17.559999
"560","2009-03-24",17.389999
"561","2009-03-25",17.1
"562","2009-03-26",18.209999
"563","2009-03-27",17.84
"564","2009-03-30",17.889999
"565","2009-03-31",18.120001
"566","2009-04-01",18.1
"567","2009-04-02",17.950001
"568","2009-04-03",17.48
"569","2009-04-06",17.15
"570","2009-04-07",16.9
"571","2009-04-08",17.290001
"572","2009-04-09",17.780001
"573","2009-04-13",17.309999
"574","2009-04-14",17.190001
"575","2009-04-15",17.530001
"576","2009-04-16",15.6
"577","2009-04-17",15.43
"578","2009-04-20",16.110001
"579","2009-04-21",16.57
"580","2009-04-22",16.610001
"581","2009-04-23",16.129999
"582","2009-04-24",16.24
"583","2009-04-27",18
"584","2009-04-28",17.799999
"585","2009-04-29",17.58
"586","2009-04-30",17.379999
"587","2009-05-01",17.559999
"588","2009-05-04",17.65
"589","2009-05-05",17.780001
"590","2009-05-06",17.719999
"591","2009-05-07",17.950001
"592","2009-05-08",18.690001
"593","2009-05-11",18.16
"594","2009-05-12",18.110001
"595","2009-05-13",18
"596","2009-05-14",18.129999
"597","2009-05-15",18.5
"598","2009-05-18",19.52
"599","2009-05-19",19.559999
"600","2009-05-20",19.709999
"601","2009-05-21",18.84
"602","2009-05-22",18.75
"603","2009-05-26",19.5
"604","2009-05-27",19.23
"605","2009-05-28",19.07
"606","2009-05-29",19.110001
"607","2009-06-01",19.32
"608","2009-06-02",19.43
"609","2009-06-03",19.52
"610","2009-06-04",19.440001
"611","2009-06-05",19.35
"612","2009-06-08",19.120001
"613","2009-06-09",18.889999
"614","2009-06-10",18.809999
"615","2009-06-11",20.09
"616","2009-06-12",20.35
"617","2009-06-15",20.67
"618","2009-06-16",20.780001
"619","2009-06-17",21.1
"620","2009-06-18",21.440001
"621","2009-06-19",22.110001
"622","2009-06-22",21.530001
"623","2009-06-23",21.35
"624","2009-06-24",21.5
"625","2009-06-25",22.5
"626","2009-06-26",22.719999
"627","2009-06-29",22.9
"628","2009-06-30",22.58
"629","2009-07-01",22.860001
"630","2009-07-02",22.77
"631","2009-07-06",23
"632","2009-07-07",22.15
"633","2009-07-08",21.82
"634","2009-07-09",21.209999
"635","2009-07-10",21.049999
"636","2009-07-13",21.23
"637","2009-07-14",21.77
"638","2009-07-15",22.9
"639","2009-07-16",22.360001
"640","2009-07-17",22.540001
"641","2009-07-20",22.65
"642","2009-07-21",22.290001
"643","2009-07-22",22.129999
"644","2009-07-23",22.25
"645","2009-07-24",22.25
"646","2009-07-27",22.32
"647","2009-07-28",22.200001
"648","2009-07-29",21.9
"649","2009-07-30",22.030001
"650","2009-07-31",22.02
"651","2009-08-03",22.290001
"652","2009-08-04",22.74
"653","2009-08-05",22.33
"654","2009-08-06",21.6
"655","2009-08-07",21.16
"656","2009-08-10",22.040001
"657","2009-08-11",22
"658","2009-08-12",22.639999
"659","2009-08-13",22.950001
"660","2009-08-14",23.190001
"661","2009-08-17",22.700001
"662","2009-08-18",22.780001
"663","2009-08-19",23.27
"664","2009-08-20",23.66
"665","2009-08-21",23.5
"666","2009-08-24",24.1
"667","2009-08-25",24.709999
"668","2009-08-26",24
"669","2009-08-27",24.15
"670","2009-08-28",24
"671","2009-08-31",24.1
"672","2009-09-01",24.110001
"673","2009-09-02",24.059999
"674","2009-09-03",24.030001
"675","2009-09-04",24.459999
"676","2009-09-08",24.59
"677","2009-09-09",25.540001
"678","2009-09-10",25.5
"679","2009-09-11",25.43
"680","2009-09-14",25.18
"681","2009-09-15",24.93
"682","2009-09-16",25.440001
"683","2009-09-17",24.940001
"684","2009-09-18",25.200001
"685","2009-09-21",25.68
"686","2009-09-22",26.030001
"687","2009-09-23",25.73
"688","2009-09-24",25.42
"689","2009-09-25",25.4
"690","2009-09-28",25.299999
"691","2009-09-29",25.41
"692","2009-09-30",25.01
"693","2009-10-01",24.209999
"694","2009-10-02",24.01
"695","2009-10-05",23.99
"696","2009-10-06",24.18
"697","2009-10-07",24
"698","2009-10-08",24.07
"699","2009-10-09",24.68
"700","2009-10-12",24.379999
"701","2009-10-13",24.18
"702","2009-10-14",24.58
"703","2009-10-15",24.59
"704","2009-10-16",24.450001
"705","2009-10-19",24.25
"706","2009-10-20",23.700001
"707","2009-10-21",22.85
"708","2009-10-22",22.85
"709","2009-10-23",22.83
"710","2009-10-26",22.57
"711","2009-10-27",22.780001
"712","2009-10-28",22.34
"713","2009-10-29",22.809999
"714","2009-10-30",22.190001
"715","2009-11-02",22.120001
"716","2009-11-03",22.370001
"717","2009-11-04",22.26
"718","2009-11-05",22.82
"719","2009-11-06",22.629999
"720","2009-11-09",23.040001
"721","2009-11-10",22.700001
"722","2009-11-11",22.85
"723","2009-11-12",22.5
"724","2009-11-13",22.120001
"725","2009-11-16",22.450001
"726","2009-11-17",22.23
"727","2009-11-18",22.030001
"728","2009-11-19",21.15
"729","2009-11-20",20.85
"730","2009-11-23",20.809999
"731","2009-11-24",21.08
"732","2009-11-25",20.959999
"733","2009-11-27",20.74
"734","2009-11-30",20.709999
"735","2009-12-01",20.530001
"736","2009-12-02",20.879999
"737","2009-12-03",20.67
"738","2009-12-04",21.34
"739","2009-12-07",21.6
"740","2009-12-08",21.610001
"741","2009-12-09",21.51
"742","2009-12-10",21.49
"743","2009-12-11",21.379999
"744","2009-12-14",21.59
"745","2009-12-15",21.52
"746","2009-12-16",21.73
"747","2009-12-17",21.379999
"748","2009-12-18",21.49
"749","2009-12-21",21.5
"750","2009-12-22",21.530001
"751","2009-12-23",21.57
"752","2009-12-24",21.540001
"753","2009-12-28",21.530001
"754","2009-12-29",21.67
"755","2009-12-30",21.66
"756","2009-12-31",21.549999
"757","2010-01-04",21.65
"758","2010-01-05",21.43
"759","2010-01-06",21.549999
"760","2010-01-07",21.5
"761","2010-01-08",21.709999
"762","2010-01-11",21.719999
"763","2010-01-12",21.5
"764","2010-01-13",21.49
"765","2010-01-14",21.610001
"766","2010-01-15",21.93
"767","2010-01-19",21.940001
"768","2010-01-20",21.639999
"769","2010-01-21",21.379999
"770","2010-01-22",21.209999
"771","2010-01-25",20.6
"772","2010-01-26",19.82
"773","2010-01-27",20.129999
"774","2010-01-28",19.700001
"775","2010-01-29",20.040001
"776","2010-02-01",19.98
"777","2010-02-02",20.559999
"778","2010-02-03",20.389999
"779","2010-02-04",19.809999
"780","2010-02-05",20.049999
"781","2010-02-08",19.969999
"782","2010-02-09",20.450001
"783","2010-02-10",20.32
"784","2010-02-11",20.75
"785","2010-02-12",20.77
"786","2010-02-16",20.799999
"787","2010-02-17",21.01
"788","2010-02-18",21.209999
"789","2010-02-19",21.18
"790","2010-02-22",21.219999
"791","2010-02-23",21.74
"792","2010-02-24",22.01
"793","2010-02-25",22.209999
"794","2010-02-26",22.16
"795","2010-03-01",22.379999
"796","2010-03-02",22.68
"797","2010-03-03",22.93
"798","2010-03-04",22.790001
"799","2010-03-05",23.1
"800","2010-03-08",23.01
"801","2010-03-09",23.040001
"802","2010-03-10",23.16
"803","2010-03-11",23.32
"804","2010-03-12",23.5
"805","2010-03-15",23.879999
"806","2010-03-16",23.75
"807","2010-03-17",20.08
"808","2010-03-18",20.58
"809","2010-03-19",20.43
"810","2010-03-22",20.91
"811","2010-03-23",21.51
"812","2010-03-24",21.33
"813","2010-03-25",21.01
"814","2010-03-26",20.66
"815","2010-03-29",20.809999
"816","2010-03-30",20.620001
"817","2010-03-31",20.370001
"818","2010-04-01",20.309999
"819","2010-04-05",19.93
"820","2010-04-06",19.870001
"821","2010-04-07",19.58
"822","2010-04-08",19.299999
"823","2010-04-09",19.34
"824","2010-04-12",19.299999
"825","2010-04-13",19.23
"826","2010-04-14",19.77
"827","2010-04-15",19.690001
"828","2010-04-16",19.27
"829","2010-04-19",19.4
"830","2010-04-20",19.610001
"831","2010-04-21",19.790001
"832","2010-04-22",19.360001
"833","2010-04-23",19.379999
"834","2010-04-26",19.309999
"835","2010-04-27",19.129999
"836","2010-04-28",19.51
"837","2010-04-29",19.879999
"838","2010-04-30",19.99
"839","2010-05-03",20.049999
"840","2010-05-04",19.809999
"841","2010-05-05",19.41
"842","2010-05-06",18.91
"843","2010-05-07",18.290001
"844","2010-05-10",18.83
"845","2010-05-11",18.969999
"846","2010-05-12",19.1
"847","2010-05-13",19.02
"848","2010-05-14",18.73
"849","2010-05-17",18.450001
"850","2010-05-18",19.299999
"851","2010-05-19",19.559999
"852","2010-05-20",18.030001
"853","2010-05-21",17.99
"854","2010-05-24",17.799999
"855","2010-05-25",17.450001
"856","2010-05-26",17.540001
"857","2010-05-27",17.809999
"858","2010-05-28",17.48
"859","2010-06-01",17.209999
"860","2010-06-02",17.35
"861","2010-06-03",17.77
"862","2010-06-04",17.18
"863","2010-06-07",17.110001
"864","2010-06-08",16.309999
"865","2010-06-09",16.6
"866","2010-06-10",16.870001
"867","2010-06-11",17.35
"868","2010-06-14",17.48
"869","2010-06-15",17.91
"870","2010-06-16",17.799999
"871","2010-06-17",17.99
"872","2010-06-18",18
"873","2010-06-21",17.93
"874","2010-06-22",17.459999
"875","2010-06-23",17.040001
"876","2010-06-24",16.85
"877","2010-06-25",16.98
"878","2010-06-28",17.190001
"879","2010-06-29",16.959999
"880","2010-06-30",17
"881","2010-07-01",16.969999
"882","2010-07-02",17.219999
"883","2010-07-06",16.790001
"884","2010-07-07",17.49
"885","2010-07-08",17.76
"886","2010-07-09",17.77
"887","2010-07-12",17.52
"888","2010-07-13",18.969999
"889","2010-07-14",18.68
"890","2010-07-15",18.33
"891","2010-07-16",17.9
"892","2010-07-19",18.02
"893","2010-07-20",17.91
"894","2010-07-21",18.389999
"895","2010-07-22",18.9
"896","2010-07-23",19.48
"897","2010-07-26",19.85
"898","2010-07-27",19.719999
"899","2010-07-28",19.219999
"900","2010-07-29",19.440001
"901","2010-07-30",19.209999
"902","2010-08-02",19.35
"903","2010-08-03",19.190001
"904","2010-08-04",19.709999
"905","2010-08-05",19.59
"906","2010-08-06",19.719999
"907","2010-08-09",20.07
"908","2010-08-10",19.67
"909","2010-08-11",18.73
"910","2010-08-12",18.719999
"911","2010-08-13",18.4
"912","2010-08-16",18.73
"913","2010-08-17",19.290001
"914","2010-08-18",19.290001
"915","2010-08-19",18.639999
"916","2010-08-20",18.27
"917","2010-08-23",17.83
"918","2010-08-24",17.58
"919","2010-08-25",17.799999
"920","2010-08-26",17.98
"921","2010-08-27",18.59
"922","2010-08-30",18.190001
"923","2010-08-31",18.280001
"924","2010-09-01",18.690001
"925","2010-09-02",19.43
"926","2010-09-03",19.68
"927","2010-09-07",19
"928","2010-09-08",19.469999
"929","2010-09-09",18.26
"930","2010-09-10",18.18
"931","2010-09-13",19.030001
"932","2010-09-14",19.01
"933","2010-09-15",19.030001
"934","2010-09-16",20.1
"935","2010-09-17",21.030001
"936","2010-09-20",21.32
"937","2010-09-21",20.98
"938","2010-09-22",21.07
"939","2010-09-23",21.1
"940","2010-09-24",21.5
"941","2010-09-27",21.309999
"942","2010-09-28",21.6
"943","2010-09-29",21.709999
"944","2010-09-30",21.870001
"945","2010-10-01",21.75
"946","2010-10-04",21.110001
"947","2010-10-05",21.85
"948","2010-10-06",21.92
"949","2010-10-07",21.67
"950","2010-10-08",21.83
"951","2010-10-11",21.620001
"952","2010-10-12",21.92
"953","2010-10-13",22.51
"954","2010-10-14",22.469999
"955","2010-10-15",22.65
"956","2010-10-18",22.98
"957","2010-10-19",22.49
"958","2010-10-20",23
"959","2010-10-21",22.99
"960","2010-10-22",23.35
"961","2010-10-25",23.969999
"962","2010-10-26",23.799999
"963","2010-10-27",23.18
"964","2010-10-28",23.120001
"965","2010-10-29",22.889999
"966","2010-11-01",22.690001
