"","date","WHD"
"141","2018-08-29",34.139999
"142","2018-08-30",34.93
"143","2018-08-31",34.18
"144","2018-09-04",35.5
"145","2018-09-05",34.169998
"146","2018-09-06",33.310001
"147","2018-09-07",33.779999
"148","2018-09-10",35.099998
"149","2018-09-11",35.389999
"150","2018-09-12",34.709999
"151","2018-09-13",34.700001
"152","2018-09-14",35.549999
"153","2018-09-17",34.68
"154","2018-09-18",35.919998
"155","2018-09-19",37.07
"156","2018-09-20",36.279999
"157","2018-09-21",36.700001
"158","2018-09-24",37.299999
"159","2018-09-25",36.580002
"160","2018-09-26",36.470001
"161","2018-09-27",37.189999
"162","2018-09-28",38.279999
"163","2018-10-01",38.5
"164","2018-10-02",38.18
"165","2018-10-03",38.77
"166","2018-10-04",39.759998
"167","2018-10-05",40.150002
"168","2018-10-08",40.450001
"169","2018-10-09",40.5
"170","2018-10-10",38.75
"171","2018-10-11",37.150002
"172","2018-10-12",37.169998
"173","2018-10-15",37.48
"174","2018-10-16",38.91
"175","2018-10-17",38.060001
"176","2018-10-18",36.73
"177","2018-10-19",36.75
"178","2018-10-22",36.349998
"179","2018-10-23",34.48
"180","2018-10-24",32.91
"181","2018-10-25",33
"182","2018-10-26",33.599998
"183","2018-10-29",32.439999
"184","2018-10-30",33.5
"185","2018-10-31",33.459999
"186","2018-11-01",35.07
"187","2018-11-02",36.349998
"188","2018-11-05",37.02
"189","2018-11-06",37.310001
"190","2018-11-07",37.91
"191","2018-11-08",36.939999
"192","2018-11-09",36.16
"193","2018-11-12",34.919998
"194","2018-11-13",33.080002
"195","2018-11-14",32.419998
"196","2018-11-15",32.330002
"197","2018-11-16",31.309999
"198","2018-11-19",31.299999
"199","2018-11-20",29.299999
"200","2018-11-21",29.76
"201","2018-11-23",28.639999
"202","2018-11-26",28.870001
"203","2018-11-27",28.99
"204","2018-11-28",28.98
"205","2018-11-29",29.01
"206","2018-11-30",28.879999
"207","2018-12-03",31.17
"208","2018-12-04",30.110001
"209","2018-12-06",29.84
"210","2018-12-07",29.370001
"211","2018-12-10",28.18
"212","2018-12-11",28.42
"213","2018-12-12",29.030001
"214","2018-12-13",28.6
"215","2018-12-14",27.790001
"216","2018-12-17",28
"217","2018-12-18",27.540001
"218","2018-12-19",26.76
"219","2018-12-20",26.290001
"220","2018-12-21",25.93
"221","2018-12-24",25.23
"222","2018-12-26",26.93
"223","2018-12-27",27.1
"224","2018-12-28",27.27
"225","2018-12-31",27.41
"226","2019-01-02",28.530001
"227","2019-01-03",28.379999
"228","2019-01-04",29.530001
"229","2019-01-07",29.700001
"230","2019-01-08",28.879999
"231","2019-01-09",29.43
"232","2019-01-10",30.620001
"233","2019-01-11",29.92
"234","2019-01-14",29.66
"235","2019-01-15",30.23
"236","2019-01-16",31.200001
"237","2019-01-17",31.870001
"238","2019-01-18",32.220001
"239","2019-01-22",31.379999
"240","2019-01-23",31.24
"241","2019-01-24",32.349998
"242","2019-01-25",32.990002
"243","2019-01-28",32.290001
"244","2019-01-29",32.43
"245","2019-01-30",32.610001
"246","2019-01-31",32.82
"247","2019-02-01",33.150002
"248","2019-02-04",33.130001
"249","2019-02-05",33.32
"250","2019-02-06",33.380001
"251","2019-02-07",32.790001
"252","2019-02-08",32.060001
"253","2019-02-11",33.299999
"254","2019-02-12",34.400002
"255","2019-02-13",35.080002
"256","2019-02-14",35.700001
"257","2019-02-15",36.599998
"258","2019-02-19",36.830002
"259","2019-02-20",37.259998
"260","2019-02-21",36.299999
"261","2019-02-22",35.779999
"262","2019-02-25",35.34
"263","2019-02-26",35.919998
"264","2019-02-27",36.849998
"265","2019-02-28",36.259998
"266","2019-03-01",36.970001
"267","2019-03-04",36.900002
"268","2019-03-05",36.459999
"269","2019-03-06",35.59
"270","2019-03-07",36.080002
"271","2019-03-08",36.509998
"272","2019-03-11",37.459999
"273","2019-03-12",36.869999
"274","2019-03-13",37.349998
"275","2019-03-14",37.290001
"276","2019-03-15",37.459999
"277","2019-03-18",37.720001
"278","2019-03-19",35.880001
"279","2019-03-20",36.790001
"280","2019-03-21",37.25
"281","2019-03-22",34.84
"282","2019-03-25",36.02
"283","2019-03-26",35.98
"284","2019-03-27",35.400002
"285","2019-03-28",35.939999
"286","2019-03-29",35.599998
"287","2019-04-01",36.25
"288","2019-04-02",35.990002
"289","2019-04-03",35.759998
"290","2019-04-04",36.689999
"291","2019-04-05",37.709999
"292","2019-04-08",37.200001
"293","2019-04-09",36.779999
"294","2019-04-10",37.689999
"295","2019-04-11",37.400002
"296","2019-04-12",37.380001
"297","2019-04-15",37.32
"298","2019-04-16",38
"299","2019-04-17",37.860001
"300","2019-04-18",37.740002
"301","2019-04-22",39.450001
"302","2019-04-23",39.040001
"303","2019-04-24",38.299999
"304","2019-04-25",37.619999
"305","2019-04-26",36.57
"306","2019-04-29",36.619999
"307","2019-04-30",36.299999
"308","2019-05-01",34.889999
"309","2019-05-02",37.110001
"310","2019-05-03",37
"311","2019-05-06",37.599998
"312","2019-05-07",36.779999
"313","2019-05-08",36.139999
"314","2019-05-09",36.060001
"315","2019-05-10",36.349998
"316","2019-05-13",34.599998
"317","2019-05-14",35.259998
"318","2019-05-15",36.02
"319","2019-05-16",36.25
"320","2019-05-17",34.599998
"321","2019-05-20",34.080002
"322","2019-05-21",35.18
"323","2019-05-22",34.369999
"324","2019-05-23",32.779999
"325","2019-05-24",32.98
"326","2019-05-28",33.459999
"327","2019-05-29",33.540001
"328","2019-05-30",32.650002
"329","2019-05-31",32.549999
"330","2019-06-03",32.939999
"331","2019-06-04",33.18
"332","2019-06-05",33.099998
"333","2019-06-06",32.919998
"334","2019-06-07",32.759998
"335","2019-06-10",32.790001
"336","2019-06-11",32.59
"337","2019-06-12",31.09
"338","2019-06-13",31.92
"339","2019-06-14",31.120001
"340","2019-06-17",30.620001
"341","2019-06-18",30.639999
"342","2019-06-19",30.1
"343","2019-06-20",31.440001
"344","2019-06-21",31.35
"345","2019-06-24",30.65
"346","2019-06-25",30.549999
"347","2019-06-26",31.49
"348","2019-06-27",31.82
"349","2019-06-28",33.119999
"350","2019-07-01",32.73
"351","2019-07-02",31.01
"352","2019-07-03",30.82
"353","2019-07-05",31.25
"354","2019-07-08",31.870001
"355","2019-07-09",32.459999
"356","2019-07-10",31.84
"357","2019-07-11",31.469999
"358","2019-07-12",31.75
"359","2019-07-15",31.799999
"360","2019-07-16",31.040001
"361","2019-07-17",30.75
"362","2019-07-18",30.709999
"363","2019-07-19",30.76
"364","2019-07-22",31.34
"365","2019-07-23",30.58
"366","2019-07-24",31.16
"367","2019-07-25",29.379999
"368","2019-07-26",29.48
"369","2019-07-29",27.75
"370","2019-07-30",29.51
"371","2019-07-31",29.370001
"372","2019-08-01",30
"373","2019-08-02",29.459999
"374","2019-08-05",28.09
"375","2019-08-06",27.389999
"376","2019-08-07",27.83
"377","2019-08-08",28.549999
"378","2019-08-09",28.299999
"379","2019-08-12",28.190001
"380","2019-08-13",27.790001
"381","2019-08-14",25.700001
"382","2019-08-15",25.860001
"383","2019-08-16",26.620001
"384","2019-08-19",26.93
"385","2019-08-20",26.190001
"386","2019-08-21",26.34
"387","2019-08-22",25.83
"388","2019-08-23",24.83
"389","2019-08-26",24.83
"390","2019-08-27",24.469999
"391","2019-08-28",24.700001
"392","2019-08-29",25.51
"393","2019-08-30",25.469999
"394","2019-09-03",25.59
"395","2019-09-04",26.25
"396","2019-09-05",27
"397","2019-09-06",26.809999
"398","2019-09-09",28.9
"399","2019-09-10",29.209999
"400","2019-09-11",29.790001
"401","2019-09-12",29.08
"402","2019-09-13",29.469999
"403","2019-09-16",31.190001
"404","2019-09-17",31.08
"405","2019-09-18",30.76
"406","2019-09-19",30.48
"407","2019-09-20",29.969999
"408","2019-09-23",29.67
"409","2019-09-24",29.040001
"410","2019-09-25",29.5
"411","2019-09-26",29.129999
"412","2019-09-27",29.41
"413","2019-09-30",28.940001
"414","2019-10-01",28.52
"415","2019-10-02",28.379999
"416","2019-10-03",28.629999
"417","2019-10-04",28.01
"418","2019-10-07",27.85
"419","2019-10-08",27.57
"420","2019-10-09",27.639999
"421","2019-10-10",27.82
"422","2019-10-11",28.48
"423","2019-10-14",28.040001
"424","2019-10-15",28.07
"425","2019-10-16",27.360001
"426","2019-10-17",27.24
"427","2019-10-18",26.68
"428","2019-10-21",27.42
"429","2019-10-22",27.940001
"430","2019-10-23",28.549999
"431","2019-10-24",28.16
"432","2019-10-25",28.57
"433","2019-10-28",28.309999
"434","2019-10-29",29.24
"435","2019-10-30",27.219999
"436","2019-10-31",29.719999
"437","2019-11-01",30.82
"438","2019-11-04",31.26
"439","2019-11-05",30.52
"440","2019-11-06",30
"441","2019-11-07",29.92
"442","2019-11-08",30.200001
"443","2019-11-11",30.4
"444","2019-11-12",30.84
"445","2019-11-13",30.51
"446","2019-11-14",30.719999
"447","2019-11-15",30.77
"448","2019-11-18",30.049999
"449","2019-11-19",30.42
"450","2019-11-20",30.49
"451","2019-11-21",30.459999
"452","2019-11-22",30.219999
"453","2019-11-25",30.84
"454","2019-11-26",30.58
"455","2019-11-27",31.059999
"456","2019-11-29",30.190001
"457","2019-12-02",30.110001
"458","2019-12-03",29.67
"459","2019-12-04",30.6
"460","2019-12-05",30.6
"461","2019-12-06",31.27
"462","2019-12-09",31.379999
"463","2019-12-10",31.76
"464","2019-12-11",31.700001
"465","2019-12-12",32.48
"466","2019-12-13",32.48
"467","2019-12-16",33.09
"468","2019-12-17",32.799999
"469","2019-12-18",33.580002
"470","2019-12-19",34.09
"471","2019-12-20",33.889999
"472","2019-12-23",34.59
"473","2019-12-24",34.849998
"474","2019-12-26",34.810001
"475","2019-12-27",34.240002
"476","2019-12-30",34.59
"477","2019-12-31",34.32
"478","2020-01-02",34.220001
"479","2020-01-03",34.669998
"480","2020-01-06",35.139999
"481","2020-01-07",34.790001
"482","2020-01-08",33.759998
"483","2020-01-09",33.369999
"484","2020-01-10",32.939999
"485","2020-01-13",32.610001
"486","2020-01-14",32.639999
"487","2020-01-15",32.060001
"488","2020-01-16",33.330002
"489","2020-01-17",33.59
"490","2020-01-21",33.240002
"491","2020-01-22",32.52
"492","2020-01-23",32.380001
"493","2020-01-24",30.860001
"494","2020-01-27",29.73
"495","2020-01-28",30.469999
"496","2020-01-29",30.32
"497","2020-01-30",29.92
"498","2020-01-31",28.82
"499","2020-02-03",28.43
"500","2020-02-04",29
"501","2020-02-05",29.77
"502","2020-02-06",29.51
"503","2020-02-07",28.790001
"504","2020-02-10",28.93
"505","2020-02-11",29.209999
"506","2020-02-12",29.700001
"507","2020-02-13",29.530001
"508","2020-02-14",29.4
"509","2020-02-18",28.700001
"510","2020-02-19",29.07
"511","2020-02-20",29.15
"512","2020-02-21",28.790001
"513","2020-02-24",27.049999
"514","2020-02-25",26.26
"515","2020-02-26",25.51
"516","2020-02-27",25.370001
"517","2020-02-28",27.309999
"518","2020-03-02",28
"519","2020-03-03",27.299999
"520","2020-03-04",26.950001
"521","2020-03-05",25.780001
"522","2020-03-06",22.639999
"523","2020-03-09",14.52
"524","2020-03-10",14.7
"525","2020-03-11",13
"526","2020-03-12",12.69
"527","2020-03-13",12.85
"528","2020-03-16",11.47
"529","2020-03-17",10.42
"530","2020-03-18",8.41
"531","2020-03-19",11.74
"532","2020-03-20",11.93
"533","2020-03-23",11.62
"534","2020-03-24",13.19
"535","2020-03-25",12.64
"536","2020-03-26",12.39
"537","2020-03-27",11.2
"538","2020-03-30",11.14
"539","2020-03-31",11.6
"540","2020-04-01",11
"541","2020-04-02",12.56
"542","2020-04-03",11.46
"543","2020-04-06",13.73
"544","2020-04-07",13.99
"545","2020-04-08",15.31
"546","2020-04-09",15.73
"547","2020-04-13",15.2
"548","2020-04-14",14.86
"549","2020-04-15",13.82
"550","2020-04-16",12.38
"551","2020-04-17",13.17
"552","2020-04-20",12.31
"553","2020-04-21",12.66
"554","2020-04-22",13.39
"555","2020-04-23",14.33
"556","2020-04-24",14.43
"557","2020-04-27",15
"558","2020-04-28",15.37
"559","2020-04-29",18.17
"560","2020-04-30",17.780001
"561","2020-05-01",16.040001
"562","2020-05-04",16.389999
"563","2020-05-05",15.83
"564","2020-05-06",15.27
"565","2020-05-07",15.71
"566","2020-05-08",16.879999
"567","2020-05-11",16.299999
"568","2020-05-12",17.09
"569","2020-05-13",15.55
"570","2020-05-14",15.88
"571","2020-05-15",16.41
"572","2020-05-18",18
"573","2020-05-19",16.620001
"574","2020-05-20",18.209999
"575","2020-05-21",18.200001
"576","2020-05-22",17.950001
"577","2020-05-26",18.540001
"578","2020-05-27",19.379999
"579","2020-05-28",20.1
"580","2020-05-29",19.08
"581","2020-06-01",19.24
"582","2020-06-02",19.83
"583","2020-06-03",19.709999
"584","2020-06-04",21.200001
"585","2020-06-05",22.139999
"586","2020-06-08",24.209999
"587","2020-06-09",23.549999
"588","2020-06-10",21.85
"589","2020-06-11",20.17
"590","2020-06-12",20.09
"591","2020-06-15",20.440001
"592","2020-06-16",20.540001
"593","2020-06-17",19.76
"594","2020-06-18",19.74
"595","2020-06-19",19.629999
"596","2020-06-22",19.959999
"597","2020-06-23",20.280001
"598","2020-06-24",19.83
"599","2020-06-25",20.309999
"600","2020-06-26",19.75
"601","2020-06-29",19.77
"602","2020-06-30",20.629999
"603","2020-07-01",19.92
"604","2020-07-02",20.09
"605","2020-07-06",20.67
"606","2020-07-07",20.16
"607","2020-07-08",19.99
"608","2020-07-09",19.139999
"609","2020-07-10",19.58
"610","2020-07-13",19.41
"611","2020-07-14",20.219999
"612","2020-07-15",21.440001
"613","2020-07-16",20.879999
"614","2020-07-17",20.92
"615","2020-07-20",20.76
"616","2020-07-21",22.280001
"617","2020-07-22",21.6
"618","2020-07-23",22.4
"619","2020-07-24",21.91
"620","2020-07-27",22.66
"621","2020-07-28",22.120001
"622","2020-07-29",22.91
"623","2020-07-30",22.540001
"624","2020-07-31",22.620001
"625","2020-08-03",23.469999
"626","2020-08-04",23.700001
"627","2020-08-05",24.360001
"628","2020-08-06",23.99
"629","2020-08-07",24.09
"630","2020-08-10",24.99
"631","2020-08-11",24.879999
"632","2020-08-12",24.950001
"633","2020-08-13",24.950001
"634","2020-08-14",24.969999
"635","2020-08-17",24.799999
"636","2020-08-18",23.879999
"637","2020-08-19",23.85
"638","2020-08-20",23.309999
"639","2020-08-21",22.75
"640","2020-08-24",23.68
"641","2020-08-25",23.780001
"642","2020-08-26",22.709999
"643","2020-08-27",22.870001
"644","2020-08-28",23.26
"645","2020-08-31",22.09
"646","2020-09-01",21.99
"647","2020-09-02",21.719999
"648","2020-09-03",22
"649","2020-09-04",22.17
"650","2020-09-08",20.379999
"651","2020-09-09",20.59
"652","2020-09-10",19.51
"653","2020-09-11",20.360001
"654","2020-09-14",20.370001
"655","2020-09-15",20.360001
"656","2020-09-16",20.709999
"657","2020-09-17",20.469999
"658","2020-09-18",20.85
"659","2020-09-21",19.66
"660","2020-09-22",19.68
"661","2020-09-23",17.93
"662","2020-09-24",17.84
"663","2020-09-25",18.16
"664","2020-09-28",18.99
"665","2020-09-29",19.290001
"666","2020-09-30",19.190001
"667","2020-10-01",18.799999
"668","2020-10-02",20.08
"669","2020-10-05",20.42
"670","2020-10-06",20.059999
"671","2020-10-07",20.24
"672","2020-10-08",20.85
"673","2020-10-09",20.379999
"674","2020-10-12",20.299999
"675","2020-10-13",19.360001
"676","2020-10-14",19.59
"677","2020-10-15",18.969999
"678","2020-10-16",18.559999
"679","2020-10-19",18.25
"680","2020-10-20",18.559999
"681","2020-10-21",18.440001
"682","2020-10-22",18.6
"683","2020-10-23",18.709999
"684","2020-10-26",17.73
"685","2020-10-27",17.6
"686","2020-10-28",16.75
"687","2020-10-29",17.07
"688","2020-10-30",17
"689","2020-11-02",17.870001
"690","2020-11-03",18.290001
"691","2020-11-04",17.75
"692","2020-11-05",18.959999
"693","2020-11-06",18.82
"694","2020-11-09",23.700001
"695","2020-11-10",23.73
"696","2020-11-11",22.74
"697","2020-11-12",22.58
"698","2020-11-13",23.209999
"699","2020-11-16",24.940001
"700","2020-11-17",24.6
"701","2020-11-18",23.719999
"702","2020-11-19",23.860001
"703","2020-11-20",23.49
"704","2020-11-23",24.68
"705","2020-11-24",26.049999
"706","2020-11-25",25.4
"707","2020-11-27",25.07
