"","date","FPAY"
"157","2010-11-12",5
"158","2010-11-15",5
"159","2010-11-16",5
"160","2010-11-17",5
"161","2010-11-18",5
"162","2010-11-19",5
"163","2010-11-22",5
"164","2010-11-23",5
"165","2010-11-24",5
"166","2010-11-26",5
"167","2010-11-29",5
"168","2010-11-30",5
"169","2010-12-01",5
"170","2010-12-02",5
"171","2010-12-03",5
"172","2010-12-06",5
"173","2010-12-07",5
"174","2010-12-08",5
"175","2010-12-09",5
"176","2010-12-10",5
"177","2010-12-13",5
"178","2010-12-14",5
"179","2010-12-15",5
"180","2010-12-16",5
"181","2010-12-17",5
"182","2010-12-20",5
"183","2010-12-21",5
"184","2010-12-22",5
"185","2010-12-23",5
"186","2010-12-27",5
"187","2010-12-28",5
"188","2010-12-29",5
"189","2010-12-30",5
"190","2010-12-31",5
"191","2011-01-03",5
"192","2011-01-04",5
"193","2011-01-05",5
"194","2011-01-06",5
"195","2011-01-07",5
"196","2011-01-10",5
"197","2011-01-11",5
"198","2011-01-12",5
"199","2011-01-13",5
"200","2011-01-14",5
"201","2011-01-18",5
"202","2011-01-19",5
"203","2011-01-20",5
"204","2011-01-21",5
"205","2011-01-24",5
"206","2011-01-25",5
"207","2011-01-26",5
"208","2011-01-27",5
"209","2011-01-28",5
"210","2011-01-31",5
"211","2011-02-01",5
"212","2011-02-02",5
"213","2011-02-03",5
"214","2011-02-04",5
"215","2011-02-07",5
"216","2011-02-08",5
"217","2011-02-09",5
"218","2011-02-10",5
"219","2011-02-11",5
"220","2011-02-14",5
"221","2011-02-15",2.5
"222","2011-02-16",2.5
"223","2011-02-17",2.5
"224","2011-02-18",3.5
"225","2011-02-22",3.5
"226","2011-02-23",3.5
"227","2011-02-24",3.5
"228","2011-02-25",3.5
"229","2011-02-28",3.5
"230","2011-03-01",2.5
"231","2011-03-02",3.5
"232","2011-03-03",3.5
"233","2011-03-04",3.5
"234","2011-03-07",3.5
"235","2011-03-08",3.5
"236","2011-03-09",3.5
"237","2011-03-10",3.5
"238","2011-03-11",3.5
"239","2011-03-14",3.5
"240","2011-03-15",3.5
"241","2011-03-16",3.5
"242","2011-03-17",3.5
"243","2011-03-18",3.5
"244","2011-03-21",3.5
"245","2011-03-22",2
"246","2011-03-23",2
"247","2011-03-24",2
"248","2011-03-25",2
"249","2011-03-28",3.5
"250","2011-03-29",3.5
"251","2011-03-30",3.5
"252","2011-03-31",3.5
"253","2011-04-01",3.5
"254","2011-04-04",3.5
"255","2011-04-05",2
"256","2011-04-06",2
"257","2011-04-07",2
"258","2011-04-08",2
"259","2011-04-11",2
"260","2011-04-12",2
"261","2011-04-13",2
"262","2011-04-14",2
"263","2011-04-15",2
"264","2011-04-18",2
"265","2011-04-19",2
"266","2011-04-20",2
"267","2011-04-21",2
"268","2011-04-25",2
"269","2011-04-26",2
"270","2011-04-27",2
"271","2011-04-28",2
"272","2011-04-29",2
"273","2011-05-02",2
"274","2011-05-03",2
"275","2011-05-04",2
"276","2011-05-05",2
"277","2011-05-06",2
"278","2011-05-09",2
"279","2011-05-10",2
"280","2011-05-11",2
"281","2011-05-12",2
"282","2011-05-13",2
"283","2011-05-16",2
"284","2011-05-17",2
"285","2011-05-18",2
"286","2011-05-19",2
"287","2011-05-20",2
"288","2011-05-23",2
"289","2011-05-24",2
"290","2011-05-25",2
"291","2011-05-26",2
"292","2011-05-27",2
"293","2011-05-31",2
"294","2011-06-01",2
"295","2011-06-02",3
"296","2011-06-03",3
"297","2011-06-06",3
"298","2011-06-07",2.8
"299","2011-06-08",2.8
"300","2011-06-09",2.8
"301","2011-06-10",2.8
"302","2011-06-13",2.8
"303","2011-06-14",2.8
"304","2011-06-15",1.5
"305","2011-06-16",3
"306","2011-06-17",3
"307","2011-06-20",3
"308","2011-06-21",3
"309","2011-06-22",3
"310","2011-06-23",3
"311","2011-06-24",3
"312","2011-06-27",3
"313","2011-06-28",3
"314","2011-06-29",3
"315","2011-06-30",3
"316","2011-07-01",3
"317","2011-07-05",3
"318","2011-07-06",3
"319","2011-07-07",3
"320","2011-07-08",3.5
"321","2011-07-11",3.1
"322","2011-07-12",3.1
"323","2011-07-13",4
"324","2011-07-14",4
"325","2011-07-15",5.1
"326","2011-07-18",6.1
"327","2011-07-19",6.1
"328","2011-07-20",5.5
"329","2011-07-21",5.5
"330","2011-07-22",5.5
"331","2011-07-25",5.5
"332","2011-07-26",5.5
"333","2011-07-27",5.5
"334","2011-07-28",5.5
"335","2011-07-29",5.6
"336","2011-08-01",5.6
"337","2011-08-02",5.6
"338","2011-08-03",5.6
"339","2011-08-04",5.6
"340","2011-08-05",5.6
"341","2011-08-08",5.6
"342","2011-08-09",5.6
"343","2011-08-10",5.6
"344","2011-08-11",5.6
"345","2011-08-12",5.6
"346","2011-08-15",5.6
"347","2011-08-16",5.6
"348","2011-08-17",5.6
"349","2011-08-18",5.6
"350","2011-08-19",5.6
"351","2011-08-22",5.6
"352","2011-08-23",5.6
"353","2011-08-24",5.6
"354","2011-08-25",5.6
"355","2011-08-26",5.6
"356","2011-08-29",5.6
"357","2011-08-30",5.6
"358","2011-08-31",6
"359","2011-09-01",6
"360","2011-09-02",6
"361","2011-09-06",6
"362","2011-09-07",6
"363","2011-09-08",6
"364","2011-09-09",6
"365","2011-09-12",6
"366","2011-09-13",6
"367","2011-09-14",6
"368","2011-09-15",6
"369","2011-09-16",6
"370","2011-09-19",6
"371","2011-09-20",10.1
"372","2011-09-21",10.1
"373","2011-09-22",10.1
"374","2011-09-23",10.1
"375","2011-09-26",10.1
"376","2011-09-27",10.1
"377","2011-09-28",10.1
"378","2011-09-29",10.1
"379","2011-09-30",10.1
"380","2011-10-03",10.1
"381","2011-10-04",9
"382","2011-10-05",9
"383","2011-10-06",9
"384","2011-10-07",9
"385","2011-10-10",9
"386","2011-10-11",9
"387","2011-10-12",9
"388","2011-10-13",9
"389","2011-10-14",9
"390","2011-10-17",9
"391","2011-10-18",9
"392","2011-10-19",9
"393","2011-10-20",9
"394","2011-10-21",9
"395","2011-10-24",9
"396","2011-10-25",9
"397","2011-10-26",9
"398","2011-10-27",9
"399","2011-10-28",9
"400","2011-10-31",9
"401","2011-11-01",9
"402","2011-11-02",9
"403","2011-11-03",9
"404","2011-11-04",9
"405","2011-11-07",9
"406","2011-11-08",9
"407","2011-11-09",9
"408","2011-11-10",9
"409","2011-11-11",9
"410","2011-11-14",9
"411","2011-11-15",9
"412","2011-11-16",9
"413","2011-11-17",9
"414","2011-11-18",5
"415","2011-11-21",5
"416","2011-11-22",5
"417","2011-11-23",5
"418","2011-11-25",5
"419","2011-11-28",9
"420","2011-11-29",9
"421","2011-11-30",9
"422","2011-12-01",9
"423","2011-12-02",9
"424","2011-12-05",9
"425","2011-12-06",8
"426","2011-12-07",8
"427","2011-12-08",8
"428","2011-12-09",8
"429","2011-12-12",8
"430","2011-12-13",8
"431","2011-12-14",8
"432","2011-12-15",8
"433","2011-12-16",8
"434","2011-12-19",8
"435","2011-12-20",8
"436","2011-12-21",8
"437","2011-12-22",8
"438","2011-12-23",8
"439","2011-12-27",8
"440","2011-12-28",8
"441","2011-12-29",8
"442","2011-12-30",8
"443","2012-01-03",8
"444","2012-01-04",8
"445","2012-01-05",8
"446","2012-01-06",8
"447","2012-01-09",8
"448","2012-01-10",8
"449","2012-01-11",8
"450","2012-01-12",8
"451","2012-01-13",8
"452","2012-01-17",8
"453","2012-01-18",8
"454","2012-01-19",8
"455","2012-01-20",8
"456","2012-01-23",8
"457","2012-01-24",3.5
"458","2012-01-25",1.5
"459","2012-01-26",2
"460","2012-01-27",1.9
"461","2012-01-30",1.5
"462","2012-01-31",2.9
"463","2012-02-01",5.2
"464","2012-02-02",5.2
"465","2012-02-03",5.2
"466","2012-02-06",1.5
"467","2012-02-07",1.5
"468","2012-02-08",1.7
"469","2012-02-09",1.7
"470","2012-02-10",1.7
"471","2012-02-13",1.7
"472","2012-02-14",1.7
"473","2012-02-15",1.7
"474","2012-02-16",1.7
"475","2012-02-17",1.7
"476","2012-02-21",1.7
"477","2012-02-22",1.7
"478","2012-02-23",1.7
"479","2012-02-24",1.7
"480","2012-02-27",1.7
"481","2012-02-28",1.7
"482","2012-02-29",1.7
"483","2012-03-01",1.7
"484","2012-03-02",1.7
"485","2012-03-05",1.7
"486","2012-03-06",1.7
"487","2012-03-07",1.7
"488","2012-03-08",1.7
"489","2012-03-09",1.7
"490","2012-03-12",1.7
"491","2012-03-13",1.7
"492","2012-03-14",1.7
"493","2012-03-15",1.7
"494","2012-03-16",1.7
"495","2012-03-19",1.7
"496","2012-03-20",1.7
"497","2012-03-21",1.7
"498","2012-03-22",1.7
"499","2012-03-23",1.7
"500","2012-03-26",1.7
"501","2012-03-27",1.7
"502","2012-03-28",1.7
"503","2012-03-29",1.7
"504","2012-03-30",1.7
"505","2012-04-02",1.7
"506","2012-04-03",1.7
"507","2012-04-04",1.7
"508","2012-04-05",1.7
"509","2012-04-09",0.5
"510","2012-04-10",0.5
"511","2012-04-11",0.6
"512","2012-04-12",0.6
"513","2012-04-13",0.6
"514","2012-04-16",0.6
"515","2012-04-17",0.6
"516","2012-04-18",0.6
"517","2012-04-19",0.6
"518","2012-04-20",0.6
"519","2012-04-23",0.6
"520","2012-04-24",0.6
"521","2012-04-25",3
"522","2012-04-26",1.3
"523","2012-04-27",1.3
"524","2012-04-30",2
"525","2012-05-01",2
"526","2012-05-02",2
"527","2012-05-03",2
"528","2012-05-04",2
"529","2012-05-07",2
"530","2012-05-08",2
"531","2012-05-09",2
"532","2012-05-10",2
"533","2012-05-11",2
"534","2012-05-14",2
"535","2012-05-15",2
"536","2012-05-16",2
"537","2012-05-17",2
"538","2012-05-18",2
"539","2012-05-21",2
"540","2012-05-22",2
"541","2012-05-23",2
"542","2012-05-24",2
"543","2012-05-25",2
"544","2012-05-29",2
"545","2012-05-30",2
"546","2012-05-31",2
"547","2012-06-01",2
"548","2012-06-04",2
"549","2012-06-05",2
"550","2012-06-06",2
"551","2012-06-07",2
"552","2012-06-08",2
"553","2012-06-11",2
"554","2012-06-12",2
"555","2012-06-13",2
"556","2012-06-14",2
"557","2012-06-15",2
"558","2012-06-18",2
"559","2012-06-19",2
"560","2012-06-20",5.1
"561","2012-06-21",5.1
"562","2012-06-22",5.1
"563","2012-06-25",5.1
"564","2012-06-26",5.1
"565","2012-06-27",5.1
"566","2012-06-28",5.1
"567","2012-06-29",5.1
"568","2012-07-02",5.1
"569","2012-07-03",5.1
"570","2012-07-05",5.1
"571","2012-07-06",5.1
"572","2012-07-09",5.1
"573","2012-07-10",5.1
"574","2012-07-11",5.1
"575","2012-07-12",5.1
"576","2012-07-13",5.1
"577","2012-07-16",5.1
"578","2012-07-17",5.1
"579","2012-07-18",5.1
"580","2012-07-19",5.1
"581","2012-07-20",5.1
"582","2012-07-23",5.1
"583","2012-07-24",5.1
"584","2012-07-25",5.1
"585","2012-07-26",5.1
"586","2012-07-27",5.1
"587","2012-07-30",5.1
"588","2012-07-31",5.1
"589","2012-08-01",5.1
"590","2012-08-02",5.1
"591","2012-08-03",5.1
"592","2012-08-06",5.1
"593","2012-08-07",5.1
"594","2012-08-08",5.1
"595","2012-08-09",5.1
"596","2012-08-10",5.1
"597","2012-08-13",5.1
"598","2012-08-14",5.1
"599","2012-08-15",5.1
"600","2012-08-16",5.1
"601","2012-08-17",5.1
"602","2012-08-20",5.1
"603","2012-08-21",5.1
"604","2012-08-22",5.1
"605","2012-08-23",5.1
"606","2012-08-24",5.1
"607","2012-08-27",5.1
"608","2012-08-28",3
"609","2012-08-29",3
"610","2012-08-30",3
"611","2012-08-31",3
"612","2012-09-04",3
"613","2012-09-05",3
"614","2012-09-06",3
"615","2012-09-07",3
"616","2012-09-10",3
"617","2012-09-11",3
"618","2012-09-12",3
"619","2012-09-13",3
"620","2012-09-14",3
"621","2012-09-17",3
"622","2012-09-18",3
"623","2012-09-19",3
"624","2012-09-20",3
"625","2012-09-21",3
"626","2012-09-24",3
"627","2012-09-25",3
"628","2012-09-26",3
"629","2012-09-27",3
"630","2012-09-28",3
"631","2012-10-01",3
"632","2012-10-02",3
"633","2012-10-03",3
"634","2012-10-04",3
"635","2012-10-05",3
"636","2012-10-08",3
"637","2012-10-09",3
"638","2012-10-10",3
"639","2012-10-11",3
"640","2012-10-12",3
"641","2012-10-15",3
"642","2012-10-16",3
"643","2012-10-17",3
"644","2012-10-18",3
"645","2012-10-19",3
"646","2012-10-22",3
"647","2012-10-23",3
"648","2012-10-24",3
"649","2012-10-25",3
"650","2012-10-26",3
"651","2012-10-31",3
"652","2012-11-01",3
"653","2012-11-02",3
"654","2012-11-05",3
"655","2012-11-06",3
"656","2012-11-07",3
"657","2012-11-08",3
"658","2012-11-09",3
"659","2012-11-12",3
"660","2012-11-13",3
"661","2012-11-14",3
"662","2012-11-15",3
"663","2012-11-16",3
"664","2012-11-19",3
"665","2012-11-20",3
"666","2012-11-21",3
"667","2012-11-23",3
"668","2012-11-26",3
"669","2012-11-27",3
"670","2012-11-28",3
"671","2012-11-29",3
"672","2012-11-30",3
"673","2012-12-03",3
"674","2012-12-04",3
"675","2012-12-05",3
"676","2012-12-06",3
"677","2012-12-07",3
"678","2012-12-10",3
"679","2012-12-11",3
"680","2012-12-12",3
"681","2012-12-13",3
"682","2012-12-14",3
"683","2012-12-17",3
"684","2012-12-18",3
"685","2012-12-19",3
"686","2012-12-20",3
"687","2012-12-21",3
"688","2012-12-24",3
"689","2012-12-26",3
"690","2012-12-27",3
"691","2012-12-28",3
"692","2012-12-31",3
"693","2013-01-02",3
"694","2013-01-03",3
"695","2013-01-04",3
"696","2013-01-07",3
"697","2013-01-08",3
"698","2013-01-09",3
"699","2013-01-10",3
"700","2013-01-11",3
"701","2013-01-14",3
"702","2013-01-15",3
"703","2013-01-16",3
"704","2013-01-17",3
"705","2013-01-18",3
"706","2013-01-22",3
"707","2013-01-23",3
"708","2013-01-24",1
"709","2013-01-25",1
"710","2013-01-28",2.5
"711","2013-01-29",4.8
"712","2013-01-30",4
"713","2013-01-31",3.5
"714","2013-02-01",3.5
"715","2013-02-04",3.5
"716","2013-02-05",2
"717","2013-02-06",2
"718","2013-02-07",2
"719","2013-02-08",2
"720","2013-02-11",1.5
"721","2013-02-12",2.8
"722","2013-02-13",2.8
"723","2013-02-14",2.3
"724","2013-02-15",3.5
"725","2013-02-19",3.5
"726","2013-02-20",3.4
"727","2013-02-21",3.4
"728","2013-02-22",3.4
"729","2013-02-25",2.1
"730","2013-02-26",2.1
"731","2013-02-27",2.1
"732","2013-02-28",2.1
"733","2013-03-01",2.1
"734","2013-03-04",2.1
"735","2013-03-05",2.1
"736","2013-03-06",2
"737","2013-03-07",2
"738","2013-03-08",2.1
"739","2013-03-11",2.1
"740","2013-03-12",2.1
"741","2013-03-13",2.1
"742","2013-03-14",2.2
"743","2013-03-15",2.2
"744","2013-03-18",2.2
"745","2013-03-19",2.2
"746","2013-03-20",2.2
"747","2013-03-21",2.2
"748","2013-03-22",2.2
"749","2013-03-25",2.2
"750","2013-03-26",2.2
"751","2013-03-27",2.2
"752","2013-03-28",2.2
"753","2013-04-01",2.2
"754","2013-04-02",2.2
"755","2013-04-03",2.2
"756","2013-04-04",2.2
"757","2013-04-05",2.2
"758","2013-04-08",2.2
"759","2013-04-09",2.2
"760","2013-04-10",2.2
"761","2013-04-11",2.2
"762","2013-04-12",2.2
"763","2013-04-15",2.2
"764","2013-04-16",2.2
"765","2013-04-17",2.3
"766","2013-04-18",2.5
"767","2013-04-19",2.5
"768","2013-04-22",2.5
"769","2013-04-23",2.5
"770","2013-04-24",2.5
"771","2013-04-25",2.8
"772","2013-04-26",2.8
"773","2013-04-29",2.8
"774","2013-04-30",2.8
"775","2013-05-01",2.8
"776","2013-05-02",2.8
"777","2013-05-03",2.8
"778","2013-05-06",2.8
"779","2013-05-07",2.8
"780","2013-05-08",2.8
"781","2013-05-09",2.8
"782","2013-05-10",2.8
"783","2013-05-13",2.8
"784","2013-05-14",2.8
"785","2013-05-15",2.8
"786","2013-05-16",2.8
"787","2013-05-17",2.5
"788","2013-05-20",2.5
"789","2013-05-21",2.1
"790","2013-05-22",2.5
"791","2013-05-23",2.5
"792","2013-05-24",2.5
"793","2013-05-28",2.5
"794","2013-05-29",2.6
"795","2013-05-30",2.6
"796","2013-05-31",3.5
"797","2013-06-03",3.5
"798","2013-06-04",3.5
"799","2013-06-05",3.5
"800","2013-06-06",3.5
"801","2013-06-07",3.5
"802","2013-06-10",3.5
"803","2013-06-11",3.5
"804","2013-06-12",3.5
"805","2013-06-13",3.5
"806","2013-06-14",2.8
"807","2013-06-17",5
"808","2013-06-18",5
"809","2013-06-19",5
"810","2013-06-20",3
"811","2013-06-21",3
"812","2013-06-24",3
"813","2013-06-25",3.5
"814","2013-06-26",4
"815","2013-06-27",3.7
"816","2013-06-28",3.5
"817","2013-07-01",5
"818","2013-07-02",5
"819","2013-07-03",5
"820","2013-07-05",4
"821","2013-07-08",3
"822","2013-07-09",3
"823","2013-07-10",3
"824","2013-07-11",3
"825","2013-07-12",3
"826","2013-07-15",3
"827","2013-07-16",3
"828","2013-07-17",3
"829","2013-07-18",3
"830","2013-07-19",3
"831","2013-07-22",3
"832","2013-07-23",5
"833","2013-07-24",5
"834","2013-07-25",3
"835","2013-07-26",3
"836","2013-07-29",3
"837","2013-07-30",3
"838","2013-07-31",3
"839","2013-08-01",3
"840","2013-08-02",3
"841","2013-08-05",3
"842","2013-08-06",3
"843","2013-08-07",3
"844","2013-08-08",3
"845","2013-08-09",3
"846","2013-08-12",3
"847","2013-08-13",3
"848","2013-08-14",3
"849","2013-08-15",3
"850","2013-08-16",3
"851","2013-08-19",4.5
"852","2013-08-20",4.5
"853","2013-08-21",4.5
"854","2013-08-22",4.5
"855","2013-08-23",4.5
"856","2013-08-26",4.5
"857","2013-08-27",4.5
"858","2013-08-28",4.5
"859","2013-08-29",4.5
"860","2013-08-30",4.5
"861","2013-09-03",4.5
"862","2013-09-04",4.5
"863","2013-09-05",4.5
"864","2013-09-06",4.5
"865","2013-09-09",4.5
"866","2013-09-10",4.5
"867","2013-09-11",4.5
"868","2013-09-12",4.5
"869","2013-09-13",4.5
"870","2013-09-16",4.5
"871","2013-09-17",4.5
"872","2013-09-18",4.5
"873","2013-09-19",4.5
"874","2013-09-20",4.5
"875","2013-09-23",4.5
"876","2013-09-24",4.5
"877","2013-09-25",5
"878","2013-09-26",5
"879","2013-09-27",5
"880","2013-09-30",5
"881","2013-10-01",5.5
"882","2013-10-02",5.5
"883","2013-10-03",5.5
"884","2013-10-04",5.5
"885","2013-10-07",5.5
"886","2013-10-08",5.5
"887","2013-10-09",5.5
"888","2013-10-10",5.5
"889","2013-10-11",5.5
"890","2013-10-14",5.5
"891","2013-10-15",5.5
"892","2013-10-16",5.5
"893","2013-10-17",5.5
"894","2013-10-18",5.5
"895","2013-10-21",5.5
"896","2013-10-22",5.5
"897","2013-10-23",5.5
"898","2013-10-24",6
"899","2013-10-25",6
"900","2013-10-28",6
"901","2013-10-29",6.5
"902","2013-10-30",6.5
"903","2013-10-31",7
"904","2013-11-01",6.9
"905","2013-11-04",7
"906","2013-11-05",7
"907","2013-11-06",6.9
"908","2013-11-07",6.9
"909","2013-11-08",7
"910","2013-11-11",6.9
"911","2013-11-12",7
"912","2013-11-13",7
"913","2013-11-14",7.5
"914","2013-11-15",7.5
"915","2013-11-18",7.4
"916","2013-11-19",7.7
"917","2013-11-20",7.8
"918","2013-11-21",7.9
"919","2013-11-22",7.9
"920","2013-11-25",8.5
"921","2013-11-26",9
"922","2013-11-27",9.5
"923","2013-11-29",9.5
"924","2013-12-02",9.5
"925","2013-12-03",9.5
"926","2013-12-04",9.5
"927","2013-12-05",9.3
"928","2013-12-06",9.4
"929","2013-12-09",9.4
"930","2013-12-10",9.4
"931","2013-12-11",9.2
"932","2013-12-12",9.2
"933","2013-12-13",9.4
"934","2013-12-16",8.9
"935","2013-12-17",6.5
"936","2013-12-18",6
"937","2013-12-19",6
"938","2013-12-20",6
"939","2013-12-23",6
"940","2013-12-24",6
"941","2013-12-26",6
"942","2013-12-27",6
"943","2013-12-30",6.2
"944","2013-12-31",6.3
"945","2014-01-02",6.3
"946","2014-01-03",6.1
"947","2014-01-06",6
"948","2014-01-07",9.5
"949","2014-01-08",7.2
"950","2014-01-09",7
"951","2014-01-10",7
"952","2014-01-13",7
"953","2014-01-14",7
"954","2014-01-15",4.2
"955","2014-01-16",5.5
"956","2014-01-17",5.5
"957","2014-01-21",9
"958","2014-01-22",9
"959","2014-01-23",8
"960","2014-01-24",6.7
"961","2014-01-27",7.5
"962","2014-01-28",7.5
"963","2014-01-29",7
"964","2014-01-30",8.2
"965","2014-01-31",8.2
"966","2014-02-03",8.2
"967","2014-02-04",7.2
"968","2014-02-05",7.8
"969","2014-02-06",7.8
"970","2014-02-07",7.5
"971","2014-02-10",6.2
"972","2014-02-11",6.2
"973","2014-02-12",6.2
"974","2014-02-13",6.2
"975","2014-02-14",6.2
"976","2014-02-18",6.2
"977","2014-02-19",7.5
"978","2014-02-20",7
"979","2014-02-21",7
"980","2014-02-24",7
"981","2014-02-25",7
"982","2014-02-26",7
"983","2014-02-27",7
"984","2014-02-28",7.1
"985","2014-03-03",6.8
"986","2014-03-04",6.8
"987","2014-03-05",7
"988","2014-03-06",7
"989","2014-03-07",7
"990","2014-03-10",7
"991","2014-03-11",7.2
"992","2014-03-12",7.2
"993","2014-03-13",7
"994","2014-03-14",7
"995","2014-03-17",7
"996","2014-03-18",7
"997","2014-03-19",8
"998","2014-03-20",8
"999","2014-03-21",8
"1000","2014-03-24",8
"1001","2014-03-25",7
"1002","2014-03-26",7
"1003","2014-03-27",6.8
"1004","2014-03-28",6.8
"1005","2014-03-31",6.5
"1006","2014-04-01",6.5
"1007","2014-04-02",8
"1008","2014-04-03",8.8
"1009","2014-04-04",9
"1010","2014-04-07",9.2
"1011","2014-04-08",9.1
"1012","2014-04-09",8.9
"1013","2014-04-10",8.9
"1014","2014-04-11",8.8
"1015","2014-04-14",8.2
"1016","2014-04-15",8
"1017","2014-04-16",8
"1018","2014-04-17",8
"1019","2014-04-21",7.6
"1020","2014-04-22",7.6
"1021","2014-04-23",7.6
"1022","2014-04-24",7.6
"1023","2014-04-25",7.6
"1024","2014-04-28",7.5
"1025","2014-04-29",6.9
"1026","2014-04-30",8
"1027","2014-05-01",8
"1028","2014-05-02",8
"1029","2014-05-05",8
"1030","2014-05-06",7.5
"1031","2014-05-07",8
"1032","2014-05-08",8.1
"1033","2014-05-09",8
"1034","2014-05-12",7.9
"1035","2014-05-13",8
"1036","2014-05-14",9.2
"1037","2014-05-15",9.2
"1038","2014-05-16",9.2
"1039","2014-05-19",9.2
"1040","2014-05-20",8.5
"1041","2014-05-21",9.3
"1042","2014-05-22",9.3
"1043","2014-05-23",9.2
"1044","2014-05-27",9.3
"1045","2014-05-28",9.2
"1046","2014-05-29",9.2
"1047","2014-05-30",9.2
"1048","2014-06-02",9.2
"1049","2014-06-03",9.2
"1050","2014-06-04",8.8
"1051","2014-06-05",8.8
"1052","2014-06-06",9.1
"1053","2014-06-09",9
"1054","2014-06-10",9
"1055","2014-06-11",9
"1056","2014-06-12",9
"1057","2014-06-13",9
"1058","2014-06-16",8.8
"1059","2014-06-17",8.8
"1060","2014-06-18",8.8
"1061","2014-06-19",8.8
"1062","2014-06-20",8.6
"1063","2014-06-23",8.4
"1064","2014-06-24",8.4
"1065","2014-06-25",8.4
"1066","2014-06-26",8.4
"1067","2014-06-27",8.4
"1068","2014-06-30",7.5
"1069","2014-07-01",7.5
"1070","2014-07-02",7.5
"1071","2014-07-03",7.5
