"","date","SHOO"
"95","2007-05-18",6.259753
"96","2007-05-21",6.439506
"97","2007-05-22",6.486914
"98","2007-05-23",6.534321
"99","2007-05-24",6.538271
"100","2007-05-25",6.449383
"101","2007-05-29",6.411852
"102","2007-05-30",6.43358
"103","2007-05-31",6.435555
"104","2007-06-01",6.556049
"105","2007-06-04",6.516543
"106","2007-06-05",6.467161
"107","2007-06-06",6.320988
"108","2007-06-07",6.17284
"109","2007-06-08",6.259753
"110","2007-06-11",6.141234
"111","2007-06-12",6.074074
"112","2007-06-13",6.125432
"113","2007-06-14",6.409876
"114","2007-06-15",6.459259
"115","2007-06-18",6.374321
"116","2007-06-19",6.392099
"117","2007-06-20",6.401975
"118","2007-06-21",6.340741
"119","2007-06-22",6.301235
"120","2007-06-25",6.352592
"121","2007-06-26",6.453333
"122","2007-06-27",6.467161
"123","2007-06-28",6.619259
"124","2007-06-29",6.471111
"125","2007-07-02",6.510617
"126","2007-07-03",6.425679
"127","2007-07-05",6.417778
"128","2007-07-06",6.471111
"129","2007-07-09",6.419753
"130","2007-07-10",6.344691
"131","2007-07-11",6.417778
"132","2007-07-12",6.431605
"133","2007-07-13",6.500741
"134","2007-07-16",6.382222
"135","2007-07-17",6.419753
"136","2007-07-18",6.407901
"137","2007-07-19",6.500741
"138","2007-07-20",6.338766
"139","2007-07-23",6.33679
"140","2007-07-24",6.247901
"141","2007-07-25",6.078025
"142","2007-07-26",5.931852
"143","2007-07-27",5.923951
"144","2007-07-30",5.714568
"145","2007-07-31",5.57037
"146","2007-08-01",5.558518
"147","2007-08-02",5.441975
"148","2007-08-03",5.068642
"149","2007-08-06",5.357037
"150","2007-08-07",5.281975
"151","2007-08-08",4.948148
"152","2007-08-09",4.817778
"153","2007-08-10",5.108148
"154","2007-08-13",5.044938
"155","2007-08-14",4.942222
"156","2007-08-15",4.764444
"157","2007-08-16",4.724938
"158","2007-08-17",4.829629
"159","2007-08-20",4.892839
"160","2007-08-21",5.015309
"161","2007-08-22",5.037037
"162","2007-08-23",5.048889
"163","2007-08-24",5.210864
"164","2007-08-27",5.066667
"165","2007-08-28",4.934321
"166","2007-08-29",5.025185
"167","2007-08-30",5.050864
"168","2007-08-31",4.86321
"169","2007-09-04",4.780247
"170","2007-09-05",4.614321
"171","2007-09-06",4.555062
"172","2007-09-07",4.448395
"173","2007-09-10",4.503704
"174","2007-09-11",4.335803
"175","2007-09-12",3.968395
"176","2007-09-13",3.885432
"177","2007-09-14",3.705679
"178","2007-09-17",3.755062
"179","2007-09-18",3.830123
"180","2007-09-19",3.608889
"181","2007-09-20",3.577284
"182","2007-09-21",3.739259
"183","2007-09-24",3.757037
"184","2007-09-25",3.770864
"185","2007-09-26",3.782716
"186","2007-09-27",3.778765
"187","2007-09-28",3.74321
"188","2007-10-01",3.778765
"189","2007-10-02",3.757037
"190","2007-10-03",3.749136
"191","2007-10-04",3.711605
"192","2007-10-05",3.723457
"193","2007-10-08",3.599012
"194","2007-10-09",3.55358
"195","2007-10-10",3.492346
"196","2007-10-11",3.45679
"197","2007-10-12",3.45679
"198","2007-10-15",3.492346
"199","2007-10-16",3.727407
"200","2007-10-17",3.689877
"201","2007-10-18",3.889383
"202","2007-10-19",4.35358
"203","2007-10-22",4.395061
"204","2007-10-23",4.454321
"205","2007-10-24",4.341728
"206","2007-10-25",4.349629
"207","2007-10-26",4.400988
"208","2007-10-29",4.371358
"209","2007-10-30",4.349629
"210","2007-10-31",4.402963
"211","2007-11-01",4.679506
"212","2007-11-02",4.54321
"213","2007-11-05",4.493827
"214","2007-11-06",4.476049
"215","2007-11-07",4.493827
"216","2007-11-08",4.742716
"217","2007-11-09",4.54321
"218","2007-11-12",4.622222
"219","2007-11-13",4.728889
"220","2007-11-14",4.671605
"221","2007-11-15",4.560987
"222","2007-11-16",4.525432
"223","2007-11-19",4.50963
"224","2007-11-20",4.359506
"225","2007-11-21",4.321975
"226","2007-11-23",4.592593
"227","2007-11-26",4.399013
"228","2007-11-27",4.458272
"229","2007-11-28",4.57679
"230","2007-11-29",4.525432
"231","2007-11-30",4.489877
"232","2007-12-03",4.493827
"233","2007-12-04",4.331852
"234","2007-12-05",4.357531
"235","2007-12-06",4.385185
"236","2007-12-07",4.361482
"237","2007-12-10",4.391111
"238","2007-12-11",4.312099
"239","2007-12-12",4.331852
"240","2007-12-13",4.314074
"241","2007-12-14",4.205432
"242","2007-12-17",4.116543
"243","2007-12-18",4.080987
"244","2007-12-19",4.053333
"245","2007-12-20",4.114568
"246","2007-12-21",4.102716
"247","2007-12-24",4.086914
"248","2007-12-26",4.049383
"249","2007-12-27",3.960494
"250","2007-12-28",3.958519
"251","2007-12-31",3.950617
"252","2008-01-02",3.855803
"253","2008-01-03",3.723457
"254","2008-01-04",3.557531
"255","2008-01-07",3.439012
"256","2008-01-08",3.269136
"257","2008-01-09",3.381728
"258","2008-01-10",3.369877
"259","2008-01-11",3.279012
"260","2008-01-14",2.959012
"261","2008-01-15",3.022222
"262","2008-01-16",3.247407
"263","2008-01-17",3.306667
"264","2008-01-18",3.294815
"265","2008-01-22",3.156543
"266","2008-01-23",3.148642
"267","2008-01-24",3.115062
"268","2008-01-25",3.101235
"269","2008-01-28",3.120988
"270","2008-01-29",3.101235
"271","2008-01-30",3.164444
"272","2008-01-31",3.371852
"273","2008-02-01",3.502222
"274","2008-02-04",3.385679
"275","2008-02-05",3.320494
"276","2008-02-06",3.286914
"277","2008-02-07",3.411358
"278","2008-02-08",3.29679
"279","2008-02-11",3.23358
"280","2008-02-12",3.160494
"281","2008-02-13",3.318518
"282","2008-02-14",3.259259
"283","2008-02-15",3.314568
"284","2008-02-19",3.606914
"285","2008-02-20",3.591111
"286","2008-02-21",3.543704
"287","2008-02-22",3.464691
"288","2008-02-25",3.470617
"289","2008-02-26",3.585185
"290","2008-02-27",3.565432
"291","2008-02-28",3.480494
"292","2008-02-29",3.32642
"293","2008-03-03",3.348148
"294","2008-03-04",3.375803
"295","2008-03-05",3.356049
"296","2008-03-06",3.29679
"297","2008-03-07",3.320494
"298","2008-03-10",3.316543
"299","2008-03-11",3.373827
"300","2008-03-12",3.342222
"301","2008-03-13",3.437037
"302","2008-03-14",3.494321
"303","2008-03-17",3.39358
"304","2008-03-18",3.450864
"305","2008-03-19",3.340247
"306","2008-03-20",3.472593
"307","2008-03-24",3.589136
"308","2008-03-25",3.670123
"309","2008-03-26",3.608889
"310","2008-03-27",3.557531
"311","2008-03-28",3.450864
"312","2008-03-31",3.383704
"313","2008-04-01",3.49037
"314","2008-04-02",3.476543
"315","2008-04-03",3.454815
"316","2008-04-04",3.45679
"317","2008-04-07",3.458766
"318","2008-04-08",3.514074
"319","2008-04-09",3.403457
"320","2008-04-10",3.251358
"321","2008-04-11",3.17037
"322","2008-04-14",3.225679
"323","2008-04-15",3.332346
"324","2008-04-16",3.381728
"325","2008-04-17",3.363951
"326","2008-04-18",3.458766
"327","2008-04-21",3.600988
"328","2008-04-22",3.429136
"329","2008-04-23",3.575309
"330","2008-04-24",3.670123
"331","2008-04-25",3.676049
"332","2008-04-28",3.834074
"333","2008-04-29",3.816296
"334","2008-04-30",3.735309
"335","2008-05-01",3.867654
"336","2008-05-02",3.77679
"337","2008-05-05",3.723457
"338","2008-05-06",3.792593
"339","2008-05-07",3.599012
"340","2008-05-08",3.58321
"341","2008-05-09",3.608889
"342","2008-05-12",3.814321
"343","2008-05-13",3.851852
"344","2008-05-14",3.843951
"345","2008-05-15",3.81037
"346","2008-05-16",3.717531
"347","2008-05-19",3.723457
"348","2008-05-20",3.715556
"349","2008-05-21",3.640494
"350","2008-05-22",3.760988
"351","2008-05-23",3.705679
"352","2008-05-27",3.687901
"353","2008-05-28",3.792593
"354","2008-05-29",3.814321
"355","2008-05-30",4.047408
"356","2008-06-02",3.867654
"357","2008-06-03",4.037531
"358","2008-06-04",4.021729
"359","2008-06-05",4.491852
"360","2008-06-06",4.292346
"361","2008-06-09",4.246913
"362","2008-06-10",4.365432
"363","2008-06-11",4.229136
"364","2008-06-12",4.112593
"365","2008-06-13",4.13037
"366","2008-06-16",4.106667
"367","2008-06-17",4.001976
"368","2008-06-18",3.934815
"369","2008-06-19",4.084938
"370","2008-06-20",4.088889
"371","2008-06-23",4.051358
"372","2008-06-24",4.009877
"373","2008-06-25",4.067161
"374","2008-06-26",3.830123
"375","2008-06-27",3.725432
"376","2008-06-30",3.630617
"377","2008-07-01",3.585185
"378","2008-07-02",3.581234
"379","2008-07-03",3.70963
"380","2008-07-07",3.672099
"381","2008-07-08",3.930864
"382","2008-07-09",3.749136
"383","2008-07-10",3.812346
"384","2008-07-11",3.683951
"385","2008-07-14",3.68
"386","2008-07-15",3.662222
"387","2008-07-16",3.915062
"388","2008-07-17",4.38716
"389","2008-07-18",4.472099
"390","2008-07-21",4.426667
"391","2008-07-22",4.535309
"392","2008-07-23",4.539259
"393","2008-07-24",4.288395
"394","2008-07-25",4.375309
"395","2008-07-28",4.304197
"396","2008-07-29",4.521482
"397","2008-07-30",4.501729
"398","2008-07-31",4.442469
"399","2008-08-01",4.501729
"400","2008-08-04",4.440494
"401","2008-08-05",4.683457
"402","2008-08-06",4.691358
"403","2008-08-07",4.693333
"404","2008-08-08",4.914568
"405","2008-08-11",4.938272
"406","2008-08-12",5.033086
"407","2008-08-13",5.173333
"408","2008-08-14",5.104198
"409","2008-08-15",5.214815
"410","2008-08-18",5.060741
"411","2008-08-19",4.975802
"412","2008-08-20",4.985679
"413","2008-08-21",4.821728
"414","2008-08-22",4.942222
"415","2008-08-25",4.873086
"416","2008-08-26",5.035062
"417","2008-08-27",4.96
"418","2008-08-28",5.072593
"419","2008-08-29",4.967901
"420","2008-09-02",5.193087
"421","2008-09-03",5.244444
"422","2008-09-04",5.309629
"423","2008-09-05",5.224691
"424","2008-09-08",5.244444
"425","2008-09-09",5.487407
"426","2008-09-10",5.520988
"427","2008-09-11",5.601975
"428","2008-09-12",5.544692
"429","2008-09-15",5.481482
"430","2008-09-16",5.471605
"431","2008-09-17",5.384691
"432","2008-09-18",5.390617
"433","2008-09-19",5.451852
"434","2008-09-22",5.291852
"435","2008-09-23",5.048889
"436","2008-09-24",4.904691
"437","2008-09-25",5.021235
"438","2008-09-26",5.001482
"439","2008-09-29",4.853333
"440","2008-09-30",4.894815
"441","2008-10-01",4.859259
"442","2008-10-02",4.634074
"443","2008-10-03",4.497778
"444","2008-10-06",4.404938
"445","2008-10-07",4.148148
"446","2008-10-08",4.12642
"447","2008-10-09",3.917037
"448","2008-10-10",3.952593
"449","2008-10-13",3.950617
"450","2008-10-14",3.770864
"451","2008-10-15",3.478518
"452","2008-10-16",3.952593
"453","2008-10-17",3.859753
"454","2008-10-20",3.948642
"455","2008-10-21",3.909136
"456","2008-10-22",3.760988
"457","2008-10-23",3.644444
"458","2008-10-24",3.533827
"459","2008-10-27",3.427161
"460","2008-10-28",3.762963
"461","2008-10-29",3.988148
"462","2008-10-30",4.248889
"463","2008-10-31",4.302222
"464","2008-11-03",4.077037
"465","2008-11-04",3.960494
"466","2008-11-05",3.824198
"467","2008-11-06",4.079012
"468","2008-11-07",3.97037
"469","2008-11-10",4.146173
"470","2008-11-11",3.867654
"471","2008-11-12",3.648395
"472","2008-11-13",3.849877
"473","2008-11-14",3.472593
"474","2008-11-17",3.480494
"475","2008-11-18",3.209877
"476","2008-11-19",2.919506
"477","2008-11-20",2.804938
"478","2008-11-21",2.951111
"479","2008-11-24",3.156543
"480","2008-11-25",3.221728
"481","2008-11-26",3.506173
"482","2008-11-28",3.379753
"483","2008-12-01",3.336296
"484","2008-12-02",3.90321
"485","2008-12-03",4.031605
"486","2008-12-04",4.035555
"487","2008-12-05",4.274568
"488","2008-12-08",4.426667
"489","2008-12-09",4.207407
"490","2008-12-10",4.156049
"491","2008-12-11",3.845926
"492","2008-12-12",3.956543
"493","2008-12-15",3.853827
"494","2008-12-16",4.16395
"495","2008-12-17",4.351605
"496","2008-12-18",4.128395
"497","2008-12-19",3.960494
"498","2008-12-22",3.911111
"499","2008-12-23",3.863704
"500","2008-12-24",3.84
"501","2008-12-26",3.780741
"502","2008-12-29",3.851852
"503","2008-12-30",4
"504","2008-12-31",4.211358
"505","2009-01-02",4.197531
"506","2009-01-05",4.197531
"507","2009-01-06",4.503704
"508","2009-01-07",4.003951
"509","2009-01-08",4.03358
"510","2009-01-09",3.944691
"511","2009-01-12",3.909136
"512","2009-01-13",3.920988
"513","2009-01-14",3.689877
"514","2009-01-15",3.792593
"515","2009-01-16",3.86963
"516","2009-01-20",3.64642
"517","2009-01-21",3.847901
"518","2009-01-22",3.804445
"519","2009-01-23",3.729383
"520","2009-01-26",3.790617
"521","2009-01-27",3.766914
"522","2009-01-28",3.928889
"523","2009-01-29",3.685926
"524","2009-01-30",3.433086
"525","2009-02-02",3.502222
"526","2009-02-03",3.561481
"527","2009-02-04",3.488395
"528","2009-02-05",3.575309
"529","2009-02-06",3.676049
"530","2009-02-09",3.668148
"531","2009-02-10",3.45679
"532","2009-02-11",3.482469
"533","2009-02-12",3.375803
"534","2009-02-13",3.348148
"535","2009-02-17",3.361975
"536","2009-02-18",3.429136
"537","2009-02-19",3.403457
"538","2009-02-20",3.314568
"539","2009-02-23",3.367901
"540","2009-02-24",3.541728
"541","2009-02-25",3.36
"542","2009-02-26",3.273086
"543","2009-02-27",3.203951
"544","2009-03-02",3.061728
"545","2009-03-03",2.818765
"546","2009-03-04",3.107161
"547","2009-03-05",2.915555
"548","2009-03-06",2.872099
"549","2009-03-09",2.680494
"550","2009-03-10",2.789136
"551","2009-03-11",2.921481
"552","2009-03-12",3.041975
"553","2009-03-13",3.109136
"554","2009-03-16",2.966913
"555","2009-03-17",3.160494
"556","2009-03-18",3.320494
"557","2009-03-19",3.298765
"558","2009-03-20",3.257284
"559","2009-03-23",3.476543
"560","2009-03-24",3.367901
"561","2009-03-25",3.492346
"562","2009-03-26",3.543704
"563","2009-03-27",3.575309
"564","2009-03-30",3.670123
"565","2009-03-31",3.70963
"566","2009-04-01",3.760988
"567","2009-04-02",3.984198
"568","2009-04-03",4.086914
"569","2009-04-06",3.913086
"570","2009-04-07",3.774815
"571","2009-04-08",3.883457
"572","2009-04-09",4.165926
"573","2009-04-13",4.268642
"574","2009-04-14",4.22321
"575","2009-04-15",4.292346
"576","2009-04-16",4.428642
"577","2009-04-17",4.367407
"578","2009-04-20",4.215309
"579","2009-04-21",4.564938
"580","2009-04-22",4.67358
"581","2009-04-23",5.364938
"582","2009-04-24",5.337284
"583","2009-04-27",5.556543
"584","2009-04-28",5.736296
"585","2009-04-29",5.781728
"586","2009-04-30",5.811358
"587","2009-05-01",5.623703
"588","2009-05-04",5.955555
"589","2009-05-05",5.795556
"590","2009-05-06",5.552593
"591","2009-05-07",5.359012
"592","2009-05-08",5.368889
"593","2009-05-11",5.41037
"594","2009-05-12",5.339259
"595","2009-05-13",5.09037
"596","2009-05-14",5.329383
"597","2009-05-15",5.266173
"598","2009-05-18",5.333333
"599","2009-05-19",5.647408
"600","2009-05-20",5.619753
"601","2009-05-21",5.386667
"602","2009-05-22",5.331358
"603","2009-05-26",5.669136
"604","2009-05-27",5.424198
"605","2009-05-28",5.372839
"606","2009-05-29",5.37679
"607","2009-06-01",5.787654
"608","2009-06-02",5.732346
"609","2009-06-03",5.578271
"610","2009-06-04",5.686913
"611","2009-06-05",5.888395
"612","2009-06-08",5.775803
"613","2009-06-09",5.785679
"614","2009-06-10",5.712593
"615","2009-06-11",5.515062
"616","2009-06-12",5.475555
"617","2009-06-15",5.402469
"618","2009-06-16",5.424198
"619","2009-06-17",5.509136
"620","2009-06-18",5.400494
"621","2009-06-19",5.321482
"622","2009-06-22",5.191111
"623","2009-06-23",5.21679
"624","2009-06-24",5.258272
"625","2009-06-25",5.173333
"626","2009-06-26",5.046914
"627","2009-06-29",5.084445
"628","2009-06-30",4.999506
"629","2009-07-01",5.108148
"630","2009-07-02",4.936296
"631","2009-07-06",4.831605
"632","2009-07-07",4.715062
"633","2009-07-08",4.823704
"634","2009-07-09",4.768395
"635","2009-07-10",4.817778
"636","2009-07-13",4.920494
"637","2009-07-14",4.99358
"638","2009-07-15",5.18716
"639","2009-07-16",5.329383
"640","2009-07-17",5.420247
"641","2009-07-20",5.554568
"642","2009-07-21",5.519012
"643","2009-07-22",5.643457
"644","2009-07-23",5.777778
"645","2009-07-24",5.706666
"646","2009-07-27",5.767901
"647","2009-07-28",5.783704
"648","2009-07-29",5.647408
"649","2009-07-30",6.279506
"650","2009-07-31",6.332839
"651","2009-08-03",6.56
"652","2009-08-04",6.542222
"653","2009-08-05",6.431605
"654","2009-08-06",6.364444
"655","2009-08-07",6.382222
"656","2009-08-10",6.396049
"657","2009-08-11",6.228148
"658","2009-08-12",6.338766
"659","2009-08-13",6.265679
"660","2009-08-14",6.196543
"661","2009-08-17",6.020741
"662","2009-08-18",6.107654
"663","2009-08-19",6.251852
"664","2009-08-20",6.241975
"665","2009-08-21",6.234074
"666","2009-08-24",6.285432
"667","2009-08-25",6.4
"668","2009-08-26",6.46321
"669","2009-08-27",6.42963
"670","2009-08-28",6.380247
"671","2009-08-31",6.364444
"672","2009-09-01",6.332839
"673","2009-09-02",6.279506
"674","2009-09-03",6.30321
"675","2009-09-04",6.309136
"676","2009-09-08",6.437531
"677","2009-09-09",6.627161
"678","2009-09-10",6.901729
"679","2009-09-11",6.826667
"680","2009-09-14",7.041975
"681","2009-09-15",7.105185
"682","2009-09-16",7.130864
"683","2009-09-17",7.308642
"684","2009-09-18",7.358025
"685","2009-09-21",7.217778
"686","2009-09-22",7.310617
"687","2009-09-23",7.192099
"688","2009-09-24",7.109136
"689","2009-09-25",6.974815
"690","2009-09-28",7.150617
"691","2009-09-29",7.190124
"692","2009-09-30",7.271111
"693","2009-10-01",7.146667
"694","2009-10-02",7.077531
"695","2009-10-05",7.257284
"696","2009-10-06",7.488395
"697","2009-10-07",7.328395
"698","2009-10-08",7.460741
"699","2009-10-09",7.474568
"700","2009-10-12",7.551605
"701","2009-10-13",7.632593
"702","2009-10-14",7.606914
"703","2009-10-15",7.662222
"704","2009-10-16",7.749136
"705","2009-10-19",7.901235
"706","2009-10-20",8.452346
"707","2009-10-21",8.254815
"708","2009-10-22",8.391111
"709","2009-10-23",8.476049
"710","2009-10-26",8.288395
"711","2009-10-27",7.946667
"712","2009-10-28",7.674074
"713","2009-10-29",7.883457
"714","2009-10-30",8
"715","2009-11-02",8.041481
"716","2009-11-03",7.687901
"717","2009-11-04",7.290864
"718","2009-11-05",7.703704
"719","2009-11-06",7.45679
"720","2009-11-09",7.672099
"721","2009-11-10",7.81037
"722","2009-11-11",7.660247
"723","2009-11-12",7.448889
"724","2009-11-13",7.48642
"725","2009-11-16",7.994074
"726","2009-11-17",7.828148
"727","2009-11-18",7.80642
"728","2009-11-19",7.448889
"729","2009-11-20",7.466667
"730","2009-11-23",7.452839
"731","2009-11-24",7.38963
"732","2009-11-25",7.358025
"733","2009-11-27",7.146667
"734","2009-11-30",7.047901
"735","2009-12-01",7.124938
"736","2009-12-02",7.361975
"737","2009-12-03",7.26321
"738","2009-12-04",7.397531
"739","2009-12-07",7.322469
"740","2009-12-08",7.458766
"741","2009-12-09",7.853827
"742","2009-12-10",7.792593
"743","2009-12-11",7.919013
"744","2009-12-14",8.242963
"745","2009-12-15",8.242963
"746","2009-12-16",8.175802
"747","2009-12-17",8.065186
"748","2009-12-18",7.968395
"749","2009-12-21",8.120494
"750","2009-12-22",8.152099
"751","2009-12-23",8.254815
"752","2009-12-24",8.38321
"753","2009-12-28",8.292346
"754","2009-12-29",8.28642
"755","2009-12-30",8.248889
"756","2009-12-31",8.146173
"757","2010-01-04",8.474074
"758","2010-01-05",8.288395
"759","2010-01-06",8.48
"760","2010-01-07",8.373333
"761","2010-01-08",8.379259
"762","2010-01-11",8.308148
"763","2010-01-12",8.10074
"764","2010-01-13",8.379259
"765","2010-01-14",8.31605
"766","2010-01-15",8.092839
"767","2010-01-19",8.082963
"768","2010-01-20",7.930864
"769","2010-01-21",7.871605
"770","2010-01-22",7.857778
"771","2010-01-25",7.905185
"772","2010-01-26",8.082963
"773","2010-01-27",8.077037
"774","2010-01-28",8.080988
"775","2010-01-29",7.928889
"776","2010-02-01",7.942716
"777","2010-02-02",8.041481
"778","2010-02-03",8.041481
"779","2010-02-04",7.703704
"780","2010-02-05",7.723457
"781","2010-02-08",7.707654
"782","2010-02-09",7.755062
"783","2010-02-10",7.666173
"784","2010-02-11",7.652346
"785","2010-02-12",7.990123
"786","2010-02-16",7.901235
"787","2010-02-17",8.199506
"788","2010-02-18",8.41284
"789","2010-02-19",8.207407
"790","2010-02-22",8.294321
"791","2010-02-23",8.114568
"792","2010-02-24",8.209383
"793","2010-02-25",8.294321
"794","2010-02-26",8.298271
"795","2010-03-01",8.632099
"796","2010-03-02",8.796049
"797","2010-03-03",8.740741
"798","2010-03-04",8.754568
"799","2010-03-05",8.776297
"800","2010-03-08",8.720987
"801","2010-03-09",8.99358
"802","2010-03-10",9.078519
"803","2010-03-11",8.906667
"804","2010-03-12",8.928395
"805","2010-03-15",8.77037
"806","2010-03-16",8.813828
"807","2010-03-17",8.740741
"808","2010-03-18",8.888889
"809","2010-03-19",8.798025
"810","2010-03-22",8.82963
"811","2010-03-23",9.366914
"812","2010-03-24",9.270123
"813","2010-03-25",9.337284
"814","2010-03-26",9.686913
"815","2010-03-29",9.605926
"816","2010-03-30",9.590123
"817","2010-03-31",9.639506
"818","2010-04-01",9.671111
"819","2010-04-05",9.56642
"820","2010-04-06",9.791605
"821","2010-04-07",10.212346
"822","2010-04-08",10.334815
"823","2010-04-09",10.644938
"824","2010-04-12",10.542222
"825","2010-04-13",10.465185
"826","2010-04-14",10.763456
"827","2010-04-15",10.684444
"828","2010-04-16",10.459259
"829","2010-04-19",10.297284
"830","2010-04-20",10.263703
"831","2010-04-21",10.516543
"832","2010-04-22",11.020247
"833","2010-04-23",11.130864
"834","2010-04-26",10.899753
"835","2010-04-27",10.814815
"836","2010-04-28",10.674568
"837","2010-04-29",10.988642
"838","2010-04-30",11.45284
"839","2010-05-03",11.875556
"840","2010-05-04",10.980741
"841","2010-05-05",10.414815
"842","2010-05-06",10.133333
"843","2010-05-07",9.854815
"844","2010-05-10",10.331852
"845","2010-05-11",10.589629
"846","2010-05-12",11.191112
"847","2010-05-13",11.096296
"848","2010-05-14",10.675555
"849","2010-05-17",10.503704
"850","2010-05-18",10.195556
"851","2010-05-19",9.943704
"852","2010-05-20",9.460741
"853","2010-05-21",9.582222
"854","2010-05-24",9.703704
"855","2010-05-25",9.688889
"856","2010-05-26",9.828148
"857","2010-05-27",10.219259
"858","2010-05-28",9.994074
"859","2010-06-01",9.665185
"860","2010-06-02",9.84
"861","2010-06-03",10.154074
"862","2010-06-04",9.650371
"863","2010-06-07",9.342222
"864","2010-06-08",9.211852
"865","2010-06-09",9.404445
"866","2010-06-10",9.834074
"867","2010-06-11",9.946667
"868","2010-06-14",10.293333
"869","2010-06-15",10.376296
"870","2010-06-16",10.411852
"871","2010-06-17",10.512592
"872","2010-06-18",10.462222
"873","2010-06-21",10.041481
"874","2010-06-22",9.647408
"875","2010-06-23",9.70963
"876","2010-06-24",9.522963
"877","2010-06-25",9.668148
"878","2010-06-28",9.771852
"879","2010-06-29",9.383703
"880","2010-06-30",9.339259
"881","2010-07-01",9.487408
"882","2010-07-02",9.365926
"883","2010-07-06",9.042963
"884","2010-07-07",9.481482
"885","2010-07-08",9.736297
"886","2010-07-09",9.777778
"887","2010-07-12",9.591111
"888","2010-07-13",9.831111
"889","2010-07-14",9.958519
"890","2010-07-15",9.946667
"891","2010-07-16",9.588148
"892","2010-07-19",9.671111
"893","2010-07-20",9.967407
"894","2010-07-21",10.272593
"895","2010-07-22",10.441482
"896","2010-07-23",10.696297
"897","2010-07-26",11.146667
"898","2010-07-27",10.93037
"899","2010-07-28",10.731852
"900","2010-07-29",11.401482
"901","2010-07-30",11.445926
"902","2010-08-02",11.561481
"903","2010-08-03",11.357037
"904","2010-08-04",11.721481
"905","2010-08-05",11.736297
"906","2010-08-06",11.724444
"907","2010-08-09",11.688889
"908","2010-08-10",11.362963
"909","2010-08-11",10.666667
"910","2010-08-12",10.631111
"911","2010-08-13",10.373333
"912","2010-08-16",10.385185
"913","2010-08-17",10.577778
"914","2010-08-18",10.924444
"915","2010-08-19",10.648889
"916","2010-08-20",10.764444
"917","2010-08-23",10.586667
"918","2010-08-24",10.311111
"919","2010-08-25",10.518518
"920","2010-08-26",10.385185
"921","2010-08-27",10.634074
"922","2010-08-30",10.088889
"923","2010-08-31",10.192593
"924","2010-09-01",10.619259
"925","2010-09-02",10.746667
"926","2010-09-03",11.075556
"927","2010-09-07",10.85926
"928","2010-09-08",10.903704
"929","2010-09-09",10.767407
"930","2010-09-10",10.764444
"931","2010-09-13",11.342222
"932","2010-09-14",11.265185
"933","2010-09-15",11.44
