"","date","HZNP"
"997","2015-07-15",35.32
"998","2015-07-16",36.689999
"999","2015-07-17",37.080002
"1000","2015-07-20",38.310001
"1001","2015-07-21",38.450001
"1002","2015-07-22",37.91
"1003","2015-07-23",38.080002
"1004","2015-07-24",37.200001
"1005","2015-07-27",36.130001
"1006","2015-07-28",38.32
"1007","2015-07-29",37.200001
"1008","2015-07-30",36.310001
"1009","2015-07-31",36.849998
"1010","2015-08-03",35.169998
"1011","2015-08-04",35
"1012","2015-08-05",35.060001
"1013","2015-08-06",32.73
"1014","2015-08-07",33.080002
"1015","2015-08-10",32.68
"1016","2015-08-11",32.75
"1017","2015-08-12",32.48
"1018","2015-08-13",31.559999
"1019","2015-08-14",30.65
"1020","2015-08-17",31.83
"1021","2015-08-18",31.74
"1022","2015-08-19",31.27
"1023","2015-08-20",29.66
"1024","2015-08-21",29
"1025","2015-08-24",27.370001
"1026","2015-08-25",27.93
"1027","2015-08-26",29.07
"1028","2015-08-27",30.67
"1029","2015-08-28",30.48
"1030","2015-08-31",29.219999
"1031","2015-09-01",29
"1032","2015-09-02",30.15
"1033","2015-09-03",29.610001
"1034","2015-09-04",29.4
"1035","2015-09-08",29.719999
"1036","2015-09-09",28.43
"1037","2015-09-10",28.58
"1038","2015-09-11",28.99
"1039","2015-09-14",29.02
"1040","2015-09-15",29.200001
"1041","2015-09-16",28.91
"1042","2015-09-17",31.16
"1043","2015-09-18",31.92
"1044","2015-09-21",28.99
"1045","2015-09-22",25.52
"1046","2015-09-23",25.690001
"1047","2015-09-24",23.790001
"1048","2015-09-25",22.780001
"1049","2015-09-28",18.01
"1050","2015-09-29",16.809999
"1051","2015-09-30",19.82
"1052","2015-10-01",20.360001
"1053","2015-10-02",21.110001
"1054","2015-10-05",20.209999
"1055","2015-10-06",18.91
"1056","2015-10-07",18.35
"1057","2015-10-08",18.32
"1058","2015-10-09",19.51
"1059","2015-10-12",19.129999
"1060","2015-10-13",18.48
"1061","2015-10-14",18.610001
"1062","2015-10-15",18.549999
"1063","2015-10-16",19.27
"1064","2015-10-19",19.07
"1065","2015-10-20",15.26
"1066","2015-10-21",14.83
"1067","2015-10-22",13.12
"1068","2015-10-23",17.059999
"1069","2015-10-26",17.120001
"1070","2015-10-27",16.540001
"1071","2015-10-28",17.309999
"1072","2015-10-29",17.49
"1073","2015-10-30",15.72
"1074","2015-11-02",16.65
"1075","2015-11-03",17.1
"1076","2015-11-04",16.809999
"1077","2015-11-05",17.26
"1078","2015-11-06",21
"1079","2015-11-09",22.290001
"1080","2015-11-10",22.379999
"1081","2015-11-11",17.99
"1082","2015-11-12",17.610001
"1083","2015-11-13",17.99
"1084","2015-11-16",18.959999
"1085","2015-11-17",18.709999
"1086","2015-11-18",18.969999
"1087","2015-11-19",18.82
"1088","2015-11-20",20.280001
"1089","2015-11-23",21.610001
"1090","2015-11-24",21.68
"1091","2015-11-25",21.809999
"1092","2015-11-27",21.77
"1093","2015-11-30",21.530001
"1094","2015-12-01",21.299999
"1095","2015-12-02",22.030001
"1096","2015-12-03",20.17
"1097","2015-12-04",20.030001
"1098","2015-12-07",19.16
"1099","2015-12-08",20.4
"1100","2015-12-09",19.85
"1101","2015-12-10",20.4
"1102","2015-12-11",18.99
"1103","2015-12-14",18.969999
"1104","2015-12-15",20.76
"1105","2015-12-16",21.15
"1106","2015-12-17",21.299999
"1107","2015-12-18",20.790001
"1108","2015-12-21",21.15
"1109","2015-12-22",21.09
"1110","2015-12-23",22.58
"1111","2015-12-24",22.129999
"1112","2015-12-28",21.700001
"1113","2015-12-29",22.25
"1114","2015-12-30",22.379999
"1115","2015-12-31",21.67
"1116","2016-01-04",21.07
"1117","2016-01-05",21.530001
"1118","2016-01-06",20.940001
"1119","2016-01-07",19.59
"1120","2016-01-08",18.99
"1121","2016-01-11",18.09
"1122","2016-01-12",19.209999
"1123","2016-01-13",17.450001
"1124","2016-01-14",18.51
"1125","2016-01-15",18.370001
"1126","2016-01-19",17.719999
"1127","2016-01-20",19.049999
"1128","2016-01-21",18.4
"1129","2016-01-22",18.85
"1130","2016-01-25",18.459999
"1131","2016-01-26",18.559999
"1132","2016-01-27",17.33
"1133","2016-01-28",16.459999
"1134","2016-01-29",17.5
"1135","2016-02-01",17.469999
"1136","2016-02-02",16.42
"1137","2016-02-03",17.440001
"1138","2016-02-04",17.799999
"1139","2016-02-05",17.15
"1140","2016-02-08",16.07
"1141","2016-02-09",16.200001
"1142","2016-02-10",16.290001
"1143","2016-02-11",16.129999
"1144","2016-02-12",17.02
"1145","2016-02-16",18.01
"1146","2016-02-17",18.68
"1147","2016-02-18",18.120001
"1148","2016-02-19",18.27
"1149","2016-02-22",18.75
"1150","2016-02-23",18.280001
"1151","2016-02-24",18.459999
"1152","2016-02-25",18.91
"1153","2016-02-26",19.790001
"1154","2016-02-29",17.16
"1155","2016-03-01",17.190001
"1156","2016-03-02",17.6
"1157","2016-03-03",17.290001
"1158","2016-03-04",16.780001
"1159","2016-03-07",17.33
"1160","2016-03-08",16.4
"1161","2016-03-09",16.530001
"1162","2016-03-10",16.48
"1163","2016-03-11",18.629999
"1164","2016-03-14",18.23
"1165","2016-03-15",15.74
"1166","2016-03-16",15.31
"1167","2016-03-17",14.27
"1168","2016-03-18",14.02
"1169","2016-03-21",14.94
"1170","2016-03-22",15.74
"1171","2016-03-23",16.32
"1172","2016-03-24",16.02
"1173","2016-03-28",15.55
"1174","2016-03-29",15.86
"1175","2016-03-30",16.01
"1176","2016-03-31",16.57
"1177","2016-04-01",17.370001
"1178","2016-04-04",17.65
"1179","2016-04-05",17.24
"1180","2016-04-06",18.790001
"1181","2016-04-07",18.75
"1182","2016-04-08",18.799999
"1183","2016-04-11",18.219999
"1184","2016-04-12",13.42
"1185","2016-04-13",14.08
"1186","2016-04-14",14.17
"1187","2016-04-15",14.78
"1188","2016-04-18",15.04
"1189","2016-04-19",14.47
"1190","2016-04-20",14.67
"1191","2016-04-21",16.07
"1192","2016-04-22",16.389999
"1193","2016-04-25",16.219999
"1194","2016-04-26",15.71
"1195","2016-04-27",15.8
"1196","2016-04-28",15.5
"1197","2016-04-29",15.37
"1198","2016-05-02",15.31
"1199","2016-05-03",15.23
"1200","2016-05-04",14.73
"1201","2016-05-05",14.59
"1202","2016-05-06",13.41
"1203","2016-05-09",15.27
"1204","2016-05-10",14.7
"1205","2016-05-11",14.02
"1206","2016-05-12",13.57
"1207","2016-05-13",14.08
"1208","2016-05-16",14.85
"1209","2016-05-17",15.18
"1210","2016-05-18",15.33
"1211","2016-05-19",14.61
"1212","2016-05-20",15.19
"1213","2016-05-23",15.3
"1214","2016-05-24",15.44
"1215","2016-05-25",16.16
"1216","2016-05-26",16.32
"1217","2016-05-27",16.6
"1218","2016-05-31",17.23
"1219","2016-06-01",17.5
"1220","2016-06-02",17.889999
"1221","2016-06-03",17.809999
"1222","2016-06-06",18.82
"1223","2016-06-07",18.459999
"1224","2016-06-08",18.540001
"1225","2016-06-09",18.530001
"1226","2016-06-10",17.879999
"1227","2016-06-13",17.370001
"1228","2016-06-14",17.629999
"1229","2016-06-15",17.450001
"1230","2016-06-16",17.43
"1231","2016-06-17",16.559999
"1232","2016-06-20",16.799999
"1233","2016-06-21",16.74
"1234","2016-06-22",16.790001
"1235","2016-06-23",17.440001
"1236","2016-06-24",16.25
"1237","2016-06-27",15.03
"1238","2016-06-28",15.67
"1239","2016-06-29",16.75
"1240","2016-06-30",16.469999
"1241","2016-07-01",16.82
"1242","2016-07-05",16.719999
"1243","2016-07-06",17.51
"1244","2016-07-07",18.190001
"1245","2016-07-08",18.709999
"1246","2016-07-11",19.120001
"1247","2016-07-12",18.889999
"1248","2016-07-13",18.35
"1249","2016-07-14",18.690001
"1250","2016-07-15",19.120001
"1251","2016-07-18",19.02
"1252","2016-07-19",18.67
"1253","2016-07-20",19.16
"1254","2016-07-21",19.07
"1255","2016-07-22",18.860001
"1256","2016-07-25",18.73
"1257","2016-07-26",19.1
"1258","2016-07-27",19.85
"1259","2016-07-28",19.620001
"1260","2016-07-29",19.290001
"1261","2016-08-01",18.889999
"1262","2016-08-02",19.43
"1263","2016-08-03",19.76
"1264","2016-08-04",19.459999
"1265","2016-08-05",20.1
"1266","2016-08-08",20.959999
"1267","2016-08-09",22.6
"1268","2016-08-10",22.379999
"1269","2016-08-11",23.08
"1270","2016-08-12",23.190001
"1271","2016-08-15",23.110001
"1272","2016-08-16",22.83
"1273","2016-08-17",22.610001
"1274","2016-08-18",23.16
"1275","2016-08-19",22.82
"1276","2016-08-22",22.540001
"1277","2016-08-23",22.389999
"1278","2016-08-24",20.09
"1279","2016-08-25",19.18
"1280","2016-08-26",19.43
"1281","2016-08-29",18.84
"1282","2016-08-30",19.01
"1283","2016-08-31",18.799999
"1284","2016-09-01",18.620001
"1285","2016-09-02",17.84
"1286","2016-09-06",17.9
"1287","2016-09-07",17.83
"1288","2016-09-08",17.85
"1289","2016-09-09",17.26
"1290","2016-09-12",18.889999
"1291","2016-09-13",19.16
"1292","2016-09-14",19.629999
"1293","2016-09-15",19.58
"1294","2016-09-16",19.280001
"1295","2016-09-19",19.120001
"1296","2016-09-20",18.91
"1297","2016-09-21",19.17
"1298","2016-09-22",19.41
"1299","2016-09-23",19.43
"1300","2016-09-26",18.82
"1301","2016-09-27",18.860001
"1302","2016-09-28",18.780001
"1303","2016-09-29",17.77
"1304","2016-09-30",18.129999
"1305","2016-10-03",18.77
"1306","2016-10-04",18.85
"1307","2016-10-05",19.25
"1308","2016-10-06",18.959999
"1309","2016-10-07",18.73
"1310","2016-10-10",19.52
"1311","2016-10-11",18.25
"1312","2016-10-12",17.67
"1313","2016-10-13",17.92
"1314","2016-10-14",17.52
"1315","2016-10-17",17.559999
"1316","2016-10-18",18.040001
"1317","2016-10-19",17.85
"1318","2016-10-20",18.02
"1319","2016-10-21",17.5
"1320","2016-10-24",17.870001
"1321","2016-10-25",18.309999
"1322","2016-10-26",18.139999
"1323","2016-10-27",18.34
"1324","2016-10-28",17.85
"1325","2016-10-31",16.719999
"1326","2016-11-01",16.91
"1327","2016-11-02",16.18
"1328","2016-11-03",15.02
"1329","2016-11-04",15.05
"1330","2016-11-07",17.16
"1331","2016-11-08",17.4
"1332","2016-11-09",18.700001
"1333","2016-11-10",19.870001
"1334","2016-11-11",20.299999
"1335","2016-11-14",20.459999
"1336","2016-11-15",20.860001
"1337","2016-11-16",21.129999
"1338","2016-11-17",21.610001
"1339","2016-11-18",21.41
"1340","2016-11-21",21.450001
"1341","2016-11-22",21.200001
"1342","2016-11-23",21.700001
"1343","2016-11-25",21.49
"1344","2016-11-28",21.18
"1345","2016-11-29",21.049999
"1346","2016-11-30",19.799999
"1347","2016-12-01",19.43
"1348","2016-12-02",19.9
"1349","2016-12-05",19.67
"1350","2016-12-06",20.209999
"1351","2016-12-07",19.389999
"1352","2016-12-08",15.03
"1353","2016-12-09",14.83
"1354","2016-12-12",14.55
"1355","2016-12-13",14.95
"1356","2016-12-14",15.1
"1357","2016-12-15",14.93
"1358","2016-12-16",16.440001
"1359","2016-12-19",16.07
"1360","2016-12-20",15.9
"1361","2016-12-21",16
"1362","2016-12-22",16.01
"1363","2016-12-23",17.02
"1364","2016-12-27",16.790001
"1365","2016-12-28",16.27
"1366","2016-12-29",16.200001
"1367","2016-12-30",16.18
"1368","2017-01-03",16.889999
"1369","2017-01-04",17.280001
"1370","2017-01-05",17.07
"1371","2017-01-06",17.52
"1372","2017-01-09",17.75
"1373","2017-01-10",18.09
"1374","2017-01-11",17.309999
"1375","2017-01-12",17.32
"1376","2017-01-13",17.43
"1377","2017-01-17",16.75
"1378","2017-01-18",17.120001
"1379","2017-01-19",16.860001
"1380","2017-01-20",16.799999
"1381","2017-01-23",16.469999
"1382","2017-01-24",16.5
"1383","2017-01-25",16.34
"1384","2017-01-26",15.86
"1385","2017-01-27",15.96
"1386","2017-01-30",15.53
"1387","2017-01-31",16.370001
"1388","2017-02-01",16.51
"1389","2017-02-02",16.6
"1390","2017-02-03",16.85
"1391","2017-02-06",16.860001
"1392","2017-02-07",16.629999
"1393","2017-02-08",16.74
"1394","2017-02-09",16.74
"1395","2017-02-10",16.33
"1396","2017-02-13",16.41
"1397","2017-02-14",16.780001
"1398","2017-02-15",17.33
"1399","2017-02-16",17.02
"1400","2017-02-17",16.969999
"1401","2017-02-21",17.190001
"1402","2017-02-22",17.040001
"1403","2017-02-23",17.15
"1404","2017-02-24",17.450001
"1405","2017-02-27",16.48
"1406","2017-02-28",16.049999
"1407","2017-03-01",16.15
"1408","2017-03-02",16.1
"1409","2017-03-03",16.110001
"1410","2017-03-06",15.5
"1411","2017-03-07",14.97
"1412","2017-03-08",15.02
"1413","2017-03-09",14.82
"1414","2017-03-10",15.4
"1415","2017-03-13",15.22
"1416","2017-03-14",15.26
"1417","2017-03-15",15.59
"1418","2017-03-16",15.36
"1419","2017-03-17",15.13
"1420","2017-03-20",15.05
"1421","2017-03-21",14.49
"1422","2017-03-22",14.52
"1423","2017-03-23",14.56
"1424","2017-03-24",14.37
"1425","2017-03-27",14.84
"1426","2017-03-28",14.41
"1427","2017-03-29",15.11
"1428","2017-03-30",15.01
"1429","2017-03-31",14.78
"1430","2017-04-03",14.54
"1431","2017-04-04",14.35
"1432","2017-04-05",14.19
"1433","2017-04-06",14.43
"1434","2017-04-07",14.98
"1435","2017-04-10",15.4
"1436","2017-04-11",15.13
"1437","2017-04-12",15.18
"1438","2017-04-13",15.33
"1439","2017-04-17",15.2
"1440","2017-04-18",15.04
"1441","2017-04-19",15.2
"1442","2017-04-20",15.24
"1443","2017-04-21",14.99
"1444","2017-04-24",15.2
"1445","2017-04-25",15.16
"1446","2017-04-26",15.35
"1447","2017-04-27",15.49
"1448","2017-04-28",15.38
"1449","2017-05-01",15.69
"1450","2017-05-02",15.75
"1451","2017-05-03",15.12
"1452","2017-05-04",15.27
"1453","2017-05-05",15.58
"1454","2017-05-08",10.12
"1455","2017-05-09",9.92
"1456","2017-05-10",9.65
"1457","2017-05-11",10.3
"1458","2017-05-12",10.19
"1459","2017-05-15",10.75
"1460","2017-05-16",10.83
"1461","2017-05-17",10.94
"1462","2017-05-18",10.66
"1463","2017-05-19",10.5
"1464","2017-05-22",10.33
"1465","2017-05-23",10.17
"1466","2017-05-24",10.12
"1467","2017-05-25",9.97
"1468","2017-05-26",10.2
"1469","2017-05-30",10.09
"1470","2017-05-31",10
"1471","2017-06-01",10.55
"1472","2017-06-02",10.69
"1473","2017-06-05",10.92
"1474","2017-06-06",11.04
"1475","2017-06-07",11.08
"1476","2017-06-08",11.45
"1477","2017-06-09",11.2
"1478","2017-06-12",11
"1479","2017-06-13",10.97
"1480","2017-06-14",10.75
"1481","2017-06-15",10.2
"1482","2017-06-16",10.29
"1483","2017-06-19",10.7
"1484","2017-06-20",10.84
"1485","2017-06-21",11.43
"1486","2017-06-22",11.87
"1487","2017-06-23",11.73
"1488","2017-06-26",12.02
"1489","2017-06-27",11.47
"1490","2017-06-28",11.84
"1491","2017-06-29",11.82
"1492","2017-06-30",11.87
"1493","2017-07-03",12.12
"1494","2017-07-05",12.5
"1495","2017-07-06",12.38
"1496","2017-07-07",12.33
"1497","2017-07-10",12.28
"1498","2017-07-11",12.62
"1499","2017-07-12",12.7
"1500","2017-07-13",13.18
"1501","2017-07-14",13.02
"1502","2017-07-17",12.8
"1503","2017-07-18",12.85
"1504","2017-07-19",13.01
"1505","2017-07-20",12.91
"1506","2017-07-21",12.87
"1507","2017-07-24",13.16
"1508","2017-07-25",13.48
"1509","2017-07-26",13.22
"1510","2017-07-27",12.66
"1511","2017-07-28",12.16
"1512","2017-07-31",11.98
"1513","2017-08-01",12.25
"1514","2017-08-02",12.19
"1515","2017-08-03",12.34
"1516","2017-08-04",12.7
"1517","2017-08-07",13.3
"1518","2017-08-08",12.25
"1519","2017-08-09",11.94
"1520","2017-08-10",11.54
"1521","2017-08-11",12.08
"1522","2017-08-14",11.93
"1523","2017-08-15",11.94
"1524","2017-08-16",11.89
"1525","2017-08-17",13.14
"1526","2017-08-18",13.31
"1527","2017-08-21",13.17
"1528","2017-08-22",13.12
"1529","2017-08-23",12.93
"1530","2017-08-24",13.35
"1531","2017-08-25",13.14
"1532","2017-08-28",13.43
"1533","2017-08-29",13.29
"1534","2017-08-30",13.3
"1535","2017-08-31",13.68
"1536","2017-09-01",13.62
"1537","2017-09-05",13.33
"1538","2017-09-06",13.38
"1539","2017-09-07",13.43
"1540","2017-09-08",13.83
"1541","2017-09-11",14.05
"1542","2017-09-12",13.42
"1543","2017-09-13",12.71
"1544","2017-09-14",12.29
"1545","2017-09-15",12.11
"1546","2017-09-18",11.84
"1547","2017-09-19",12.1
"1548","2017-09-20",12.11
"1549","2017-09-21",12.27
"1550","2017-09-22",12.32
"1551","2017-09-25",12.17
"1552","2017-09-26",11.95
"1553","2017-09-27",12.51
"1554","2017-09-28",12.54
"1555","2017-09-29",12.68
"1556","2017-10-02",13.49
"1557","2017-10-03",13
"1558","2017-10-04",13.67
"1559","2017-10-05",13.99
"1560","2017-10-06",13.54
"1561","2017-10-09",13.58
"1562","2017-10-10",13.7
"1563","2017-10-11",13.83
"1564","2017-10-12",13.87
"1565","2017-10-13",13.91
"1566","2017-10-16",13.59
"1567","2017-10-17",13.78
"1568","2017-10-18",13.83
"1569","2017-10-19",14.14
"1570","2017-10-20",14.09
"1571","2017-10-23",13.86
"1572","2017-10-24",13.75
"1573","2017-10-25",13.53
"1574","2017-10-26",13.62
"1575","2017-10-27",13.78
"1576","2017-10-30",13.73
"1577","2017-10-31",13.56
"1578","2017-11-01",13.83
"1579","2017-11-02",13.84
"1580","2017-11-03",14.17
"1581","2017-11-06",14.35
"1582","2017-11-07",14
"1583","2017-11-08",13.4
"1584","2017-11-09",13.25
"1585","2017-11-10",13.57
"1586","2017-11-13",13.42
"1587","2017-11-14",13.07
"1588","2017-11-15",13.13
"1589","2017-11-16",13.48
"1590","2017-11-17",13.65
"1591","2017-11-20",13.65
"1592","2017-11-21",14
"1593","2017-11-22",14.09
"1594","2017-11-24",13.77
"1595","2017-11-27",13.57
"1596","2017-11-28",13.49
"1597","2017-11-29",13.77
"1598","2017-11-30",14.38
"1599","2017-12-01",14.33
"1600","2017-12-04",14.06
"1601","2017-12-05",14.44
"1602","2017-12-06",14.48
"1603","2017-12-07",14.55
"1604","2017-12-08",14.9
"1605","2017-12-11",14.77
"1606","2017-12-12",14.68
"1607","2017-12-13",15.07
"1608","2017-12-14",14.84
"1609","2017-12-15",15
"1610","2017-12-18",14.89
"1611","2017-12-19",14.81
"1612","2017-12-20",14.86
"1613","2017-12-21",15.06
"1614","2017-12-22",14.9
"1615","2017-12-26",14.94
"1616","2017-12-27",15.01
"1617","2017-12-28",14.94
"1618","2017-12-29",14.6
"1619","2018-01-02",15.02
"1620","2018-01-03",15.23
"1621","2018-01-04",15.37
"1622","2018-01-05",15.45
"1623","2018-01-08",15.53
"1624","2018-01-09",15.38
"1625","2018-01-10",15.16
"1626","2018-01-11",15.09
"1627","2018-01-12",15.18
"1628","2018-01-16",14.62
"1629","2018-01-17",14.99
"1630","2018-01-18",15.21
"1631","2018-01-19",15.04
"1632","2018-01-22",15.38
"1633","2018-01-23",15.97
"1634","2018-01-24",15.55
"1635","2018-01-25",15.62
"1636","2018-01-26",15.6
"1637","2018-01-29",15.34
"1638","2018-01-30",15.08
"1639","2018-01-31",14.55
"1640","2018-02-01",14.7
"1641","2018-02-02",14.45
"1642","2018-02-05",13.82
"1643","2018-02-06",14.05
"1644","2018-02-07",14.05
"1645","2018-02-08",13.51
"1646","2018-02-09",13.76
"1647","2018-02-12",14.05
"1648","2018-02-13",13.92
"1649","2018-02-14",14.11
"1650","2018-02-15",14.09
"1651","2018-02-16",13.89
"1652","2018-02-20",13.88
"1653","2018-02-21",14.09
"1654","2018-02-22",13.96
"1655","2018-02-23",14.1
"1656","2018-02-26",14.59
"1657","2018-02-27",14.19
"1658","2018-02-28",14.58
"1659","2018-03-01",14.78
"1660","2018-03-02",15.44
"1661","2018-03-05",15.83
"1662","2018-03-06",15.68
"1663","2018-03-07",15.55
"1664","2018-03-08",15.58
"1665","2018-03-09",15.73
"1666","2018-03-12",15.59
"1667","2018-03-13",15.25
"1668","2018-03-14",15.31
"1669","2018-03-15",15.07
"1670","2018-03-16",14.94
"1671","2018-03-19",14.65
"1672","2018-03-20",14.57
"1673","2018-03-21",14.56
"1674","2018-03-22",14.14
"1675","2018-03-23",13.86
"1676","2018-03-26",14.29
"1677","2018-03-27",13.92
"1678","2018-03-28",14.06
"1679","2018-03-29",14.2
"1680","2018-04-02",13.8
"1681","2018-04-03",13.96
"1682","2018-04-04",13.98
"1683","2018-04-05",14.19
"1684","2018-04-06",13.65
"1685","2018-04-09",13.64
"1686","2018-04-10",13.86
"1687","2018-04-11",13.78
"1688","2018-04-12",13.77
"1689","2018-04-13",13.7
"1690","2018-04-16",13.27
"1691","2018-04-17",13.66
"1692","2018-04-18",13.99
"1693","2018-04-19",13.83
"1694","2018-04-20",13.71
"1695","2018-04-23",13.94
"1696","2018-04-24",13.77
"1697","2018-04-25",13.69
"1698","2018-04-26",13.78
"1699","2018-04-27",13.4
"1700","2018-04-30",13.24
"1701","2018-05-01",14.16
"1702","2018-05-02",14.12
"1703","2018-05-03",13.87
"1704","2018-05-04",14.24
"1705","2018-05-07",14.56
"1706","2018-05-08",14.63
"1707","2018-05-09",13.81
"1708","2018-05-10",13.73
"1709","2018-05-11",14.25
"1710","2018-05-14",14.98
"1711","2018-05-15",14.88
"1712","2018-05-16",14.97
"1713","2018-05-17",15.07
"1714","2018-05-18",15.11
"1715","2018-05-21",15.01
"1716","2018-05-22",15.1
"1717","2018-05-23",15.31
"1718","2018-05-24",15.52
"1719","2018-05-25",16.17
"1720","2018-05-29",16.33
"1721","2018-05-30",16.4
"1722","2018-05-31",16.299999
"1723","2018-06-01",16.629999
"1724","2018-06-04",16.59
"1725","2018-06-05",16.370001
"1726","2018-06-06",16.33
"1727","2018-06-07",16.34
"1728","2018-06-08",17.26
"1729","2018-06-11",17.959999
"1730","2018-06-12",17.43
"1731","2018-06-13",17.440001
"1732","2018-06-14",17.719999
"1733","2018-06-15",17.57
"1734","2018-06-18",17.440001
"1735","2018-06-19",17.620001
"1736","2018-06-20",17.82
"1737","2018-06-21",17.629999
"1738","2018-06-22",17.67
"1739","2018-06-25",17.02
"1740","2018-06-26",16.84
"1741","2018-06-27",16.139999
"1742","2018-06-28",16.4
"1743","2018-06-29",16.559999
"1744","2018-07-02",16.780001
"1745","2018-07-03",16.799999
"1746","2018-07-05",16.700001
"1747","2018-07-06",17
"1748","2018-07-09",17.17
"1749","2018-07-10",16.91
"1750","2018-07-11",16.76
"1751","2018-07-12",17.07
"1752","2018-07-13",16.9
"1753","2018-07-16",17.07
"1754","2018-07-17",17.18
"1755","2018-07-18",17.24
"1756","2018-07-19",17.360001
"1757","2018-07-20",17.459999
"1758","2018-07-23",17.59
"1759","2018-07-24",17.27
"1760","2018-07-25",17.690001
"1761","2018-07-26",17.780001
"1762","2018-07-27",17.34
"1763","2018-07-30",17.48
"1764","2018-07-31",17.629999
"1765","2018-08-01",17.719999
"1766","2018-08-02",18.18
"1767","2018-08-03",17.969999
"1768","2018-08-06",17.99
"1769","2018-08-07",18.16
"1770","2018-08-08",20.120001
"1771","2018-08-09",20.91
"1772","2018-08-10",20.950001
"1773","2018-08-13",20.950001
"1774","2018-08-14",20.540001
"1775","2018-08-15",19.780001
"1776","2018-08-16",20.6
"1777","2018-08-17",20.57
"1778","2018-08-20",20.629999
"1779","2018-08-21",20.5
"1780","2018-08-22",20.389999
"1781","2018-08-23",20.15
"1782","2018-08-24",20.190001
"1783","2018-08-27",20.049999
"1784","2018-08-28",20.190001
"1785","2018-08-29",20.27
"1786","2018-08-30",20.66
"1787","2018-08-31",21.139999
"1788","2018-09-04",21.01
"1789","2018-09-05",20.950001
"1790","2018-09-06",20.52
"1791","2018-09-07",20.6
"1792","2018-09-10",20.5
"1793","2018-09-11",20.51
"1794","2018-09-12",20.91
"1795","2018-09-13",20.58
"1796","2018-09-14",20.34
"1797","2018-09-17",19.219999
"1798","2018-09-18",19.25
"1799","2018-09-19",18.85
"1800","2018-09-20",18.84
"1801","2018-09-21",18.82
"1802","2018-09-24",19.209999
"1803","2018-09-25",19.469999
"1804","2018-09-26",19.32
"1805","2018-09-27",19.49
"1806","2018-09-28",19.58
"1807","2018-10-01",18.85
"1808","2018-10-02",18.709999
"1809","2018-10-03",18.93
"1810","2018-10-04",18.950001
"1811","2018-10-05",18.889999
"1812","2018-10-08",18.15
"1813","2018-10-09",18.700001
"1814","2018-10-10",18.139999
"1815","2018-10-11",18.049999
"1816","2018-10-12",18.27
"1817","2018-10-15",18.42
"1818","2018-10-16",19.219999
"1819","2018-10-17",19.280001
"1820","2018-10-18",19.09
"1821","2018-10-19",19.07
"1822","2018-10-22",19.24
"1823","2018-10-23",18.18
"1824","2018-10-24",17.6
"1825","2018-10-25",16.959999
"1826","2018-10-26",17.610001
"1827","2018-10-29",17.99
"1828","2018-10-30",18.459999
"1829","2018-10-31",18.209999
"1830","2018-11-01",19.4
"1831","2018-11-02",19.299999
"1832","2018-11-05",19.48
"1833","2018-11-06",19.35
"1834","2018-11-07",22.440001
"1835","2018-11-08",22.09
"1836","2018-11-09",22.290001
"1837","2018-11-12",21.74
"1838","2018-11-13",21.85
"1839","2018-11-14",21.24
"1840","2018-11-15",21.25
"1841","2018-11-16",21.860001
"1842","2018-11-19",22.219999
"1843","2018-11-20",20.57
"1844","2018-11-21",20.9
"1845","2018-11-23",21.15
"1846","2018-11-26",21.07
"1847","2018-11-27",20.549999
"1848","2018-11-28",20.450001
"1849","2018-11-29",20.389999
"1850","2018-11-30",19.98
"1851","2018-12-03",20.67
"1852","2018-12-04",20.25
"1853","2018-12-06",20.059999
"1854","2018-12-07",19.65
"1855","2018-12-10",19.559999
"1856","2018-12-11",19.559999
"1857","2018-12-12",19.77
"1858","2018-12-13",19.879999
"1859","2018-12-14",19.93
"1860","2018-12-17",20
"1861","2018-12-18",19.76
"1862","2018-12-19",18.42
"1863","2018-12-20",18.889999
"1864","2018-12-21",18.41
"1865","2018-12-24",18.18
"1866","2018-12-26",19.299999
"1867","2018-12-27",19.09
"1868","2018-12-28",19.42
"1869","2018-12-31",19.540001
"1870","2019-01-02",19.93
"1871","2019-01-03",19.49
"1872","2019-01-04",20.389999
"1873","2019-01-07",21.23
"1874","2019-01-08",21.360001
"1875","2019-01-09",21.190001
"1876","2019-01-10",21.530001
"1877","2019-01-11",21.870001
"1878","2019-01-14",21.940001
"1879","2019-01-15",22.15
"1880","2019-01-16",21.92
"1881","2019-01-17",22.219999
"1882","2019-01-18",21.84
"1883","2019-01-22",21.92
"1884","2019-01-23",21.879999
"1885","2019-01-24",21.4
"1886","2019-01-25",21.41
"1887","2019-01-28",20.41
"1888","2019-01-29",20.440001
"1889","2019-01-30",20.98
"1890","2019-01-31",21.49
"1891","2019-02-01",22.01
"1892","2019-02-04",22.540001
"1893","2019-02-05",23.23
"1894","2019-02-06",22.889999
"1895","2019-02-07",22.790001
"1896","2019-02-08",22.9
"1897","2019-02-11",23.040001
"1898","2019-02-12",23.049999
"1899","2019-02-13",23.049999
"1900","2019-02-14",22.93
"1901","2019-02-15",23.17
"1902","2019-02-19",22.67
"1903","2019-02-20",21.540001
"1904","2019-02-21",21.24
"1905","2019-02-22",21.200001
"1906","2019-02-25",20.92
"1907","2019-02-26",20.889999
"1908","2019-02-27",21.85
"1909","2019-02-28",29.01
"1910","2019-03-01",28.18
"1911","2019-03-04",28.01
"1912","2019-03-05",27.219999
"1913","2019-03-06",25.48
"1914","2019-03-07",25.82
