"","date","GRFS"
"367","2012-11-14",11.566667
"368","2012-11-15",11.447619
"369","2012-11-16",11.366667
"370","2012-11-19",11.428572
"371","2012-11-20",11.347619
"372","2012-11-21",11.233334
"373","2012-11-23",11.561905
"374","2012-11-26",11.390476
"375","2012-11-27",11.519048
"376","2012-11-28",11.6
"377","2012-11-29",11.523809
"378","2012-11-30",11.614285
"379","2012-12-03",11.652381
"380","2012-12-04",11.738095
"381","2012-12-05",11.761905
"382","2012-12-06",11.695238
"383","2012-12-07",11.723809
"384","2012-12-10",11.62381
"385","2012-12-11",11.66
"386","2012-12-12",11.685
"387","2012-12-13",11.55
"388","2012-12-14",11.62
"389","2012-12-17",11.6
"390","2012-12-18",11.59
"391","2012-12-19",11.7
"392","2012-12-20",11.75
"393","2012-12-21",11.95
"394","2012-12-24",12.395
"395","2012-12-26",12.36
"396","2012-12-27",12.55
"397","2012-12-28",12.635
"398","2012-12-31",12.965
"399","2013-01-02",12.815
"400","2013-01-03",12.775
"401","2013-01-04",12.475
"402","2013-01-07",12.28
"403","2013-01-08",12.34
"404","2013-01-09",12.265
"405","2013-01-10",12.26
"406","2013-01-11",12.27
"407","2013-01-14",12.305
"408","2013-01-15",12.245
"409","2013-01-16",12.36
"410","2013-01-17",12.35
"411","2013-01-18",12.3
"412","2013-01-22",12.235
"413","2013-01-23",12.29
"414","2013-01-24",12.745
"415","2013-01-25",13.025
"416","2013-01-28",13.285
"417","2013-01-29",13.31
"418","2013-01-30",13.325
"419","2013-01-31",13.305
"420","2013-02-01",13.34
"421","2013-02-04",13.28
"422","2013-02-05",13.445
"423","2013-02-06",13.37
"424","2013-02-07",13.15
"425","2013-02-08",13.24
"426","2013-02-11",13.195
"427","2013-02-12",13.545
"428","2013-02-13",13.71
"429","2013-02-14",13.775
"430","2013-02-15",13.765
"431","2013-02-19",13.945
"432","2013-02-20",14.13
"433","2013-02-21",14.005
"434","2013-02-22",14.26
"435","2013-02-25",14.1
"436","2013-02-26",14.175
"437","2013-02-27",14.315
"438","2013-02-28",14.34
"439","2013-03-01",14.7
"440","2013-03-04",14.695
"441","2013-03-05",14.805
"442","2013-03-06",14.65
"443","2013-03-07",14.61
"444","2013-03-08",14.51
"445","2013-03-11",14.675
"446","2013-03-12",14.805
"447","2013-03-13",14.845
"448","2013-03-14",15.33
"449","2013-03-15",15.14
"450","2013-03-18",14.815
"451","2013-03-19",14.3
"452","2013-03-20",14.415
"453","2013-03-21",14.225
"454","2013-03-22",14.16
"455","2013-03-25",14.115
"456","2013-03-26",14.43
"457","2013-03-27",14.505
"458","2013-03-28",14.505
"459","2013-04-01",14.455
"460","2013-04-02",14.48
"461","2013-04-03",14.52
"462","2013-04-04",14.53
"463","2013-04-05",14.405
"464","2013-04-08",14.34
"465","2013-04-09",14.375
"466","2013-04-10",14.205
"467","2013-04-11",15.045
"468","2013-04-12",14.94
"469","2013-04-15",15.255
"470","2013-04-16",15.025
"471","2013-04-17",14.925
"472","2013-04-18",14.885
"473","2013-04-19",14.735
"474","2013-04-22",14.945
"475","2013-04-23",15
"476","2013-04-24",14.88
"477","2013-04-25",15.09
"478","2013-04-26",14.965
"479","2013-04-29",15.29
"480","2013-04-30",15.615
"481","2013-05-01",15.58
"482","2013-05-02",15.05
"483","2013-05-03",14.925
"484","2013-05-06",14.625
"485","2013-05-07",13.875
"486","2013-05-08",14.275
"487","2013-05-09",14.165
"488","2013-05-10",13.7
"489","2013-05-13",13.5
"490","2013-05-14",13.64
"491","2013-05-15",13.57
"492","2013-05-16",13.425
"493","2013-05-17",13.475
"494","2013-05-20",13.5
"495","2013-05-21",13.355
"496","2013-05-22",13.305
"497","2013-05-23",13.495
"498","2013-05-24",13.465
"499","2013-05-28",13.795
"500","2013-05-29",13.5
"501","2013-05-30",13.67
"502","2013-05-31",13.63
"503","2013-06-03",13.365
"504","2013-06-04",13.62
"505","2013-06-05",13.4
"506","2013-06-06",13.47
"507","2013-06-07",13.675
"508","2013-06-10",13.42
"509","2013-06-11",13.405
"510","2013-06-12",13.205
"511","2013-06-13",13.18
"512","2013-06-14",13.15
"513","2013-06-17",13.29
"514","2013-06-18",13.23
"515","2013-06-19",13.265
"516","2013-06-20",12.92
"517","2013-06-21",13.245
"518","2013-06-24",12.965
"519","2013-06-25",12.92
"520","2013-06-26",13.55
"521","2013-06-27",14.27
"522","2013-06-28",14.24
"523","2013-07-01",14.835
"524","2013-07-02",14.615
"525","2013-07-03",14.785
"526","2013-07-05",14.97
"527","2013-07-08",15.12
"528","2013-07-09",15.025
"529","2013-07-10",15.125
"530","2013-07-11",15.235
"531","2013-07-12",15.45
"532","2013-07-15",15.35
"533","2013-07-16",15.11
"534","2013-07-17",15.2
"535","2013-07-18",15.21
"536","2013-07-19",15.05
"537","2013-07-22",15.32
"538","2013-07-23",15.27
"539","2013-07-24",15.315
"540","2013-07-25",15.505
"541","2013-07-26",15.675
"542","2013-07-29",15.65
"543","2013-07-30",15.765
"544","2013-07-31",15.87
"545","2013-08-01",16.309999
"546","2013-08-02",16.485001
"547","2013-08-05",16.275
"548","2013-08-06",16.254999
"549","2013-08-07",16.200001
"550","2013-08-08",16.280001
"551","2013-08-09",16.26
"552","2013-08-12",15.84
"553","2013-08-13",15.9
"554","2013-08-14",15.735
"555","2013-08-15",15.775
"556","2013-08-16",15.975
"557","2013-08-19",15.695
"558","2013-08-20",15.59
"559","2013-08-21",15.89
"560","2013-08-22",15.59
"561","2013-08-23",15.615
"562","2013-08-26",15.43
"563","2013-08-27",15.075
"564","2013-08-28",14.995
"565","2013-08-29",15.395
"566","2013-08-30",15.145
"567","2013-09-03",15.295
"568","2013-09-04",15.31
"569","2013-09-05",15.4
"570","2013-09-06",15.52
"571","2013-09-09",15.42
"572","2013-09-10",15.79
"573","2013-09-11",15.79
"574","2013-09-12",15.75
"575","2013-09-13",15.585
"576","2013-09-16",15.75
"577","2013-09-17",15.79
"578","2013-09-18",15.955
"579","2013-09-19",16.035
"580","2013-09-20",16.025
"581","2013-09-23",15.555
"582","2013-09-24",15.5
"583","2013-09-25",15.5
"584","2013-09-26",15.435
"585","2013-09-27",15.235
"586","2013-09-30",15.14
"587","2013-10-01",15.4
"588","2013-10-02",15.35
"589","2013-10-03",15.05
"590","2013-10-04",15.185
"591","2013-10-07",14.815
"592","2013-10-08",14.715
"593","2013-10-09",14.665
"594","2013-10-10",14.535
"595","2013-10-11",14.595
"596","2013-10-14",14.425
"597","2013-10-15",14.39
"598","2013-10-16",14.77
"599","2013-10-17",14.92
"600","2013-10-18",15.1
"601","2013-10-21",15.105
"602","2013-10-22",15.095
"603","2013-10-23",15.045
"604","2013-10-24",15.095
"605","2013-10-25",15
"606","2013-10-28",15.035
"607","2013-10-29",14.99
"608","2013-10-30",15.06
"609","2013-10-31",15.08
"610","2013-11-01",14.955
"611","2013-11-04",15
"612","2013-11-05",15.16
"613","2013-11-06",15.18
"614","2013-11-07",14.9
"615","2013-11-08",14.98
"616","2013-11-11",15.675
"617","2013-11-12",15.83
"618","2013-11-13",15.535
"619","2013-11-14",15.995
"620","2013-11-15",16.344999
"621","2013-11-18",16.264999
"622","2013-11-19",16
"623","2013-11-20",16.040001
"624","2013-11-21",16.75
"625","2013-11-22",16.575001
"626","2013-11-25",16.76
"627","2013-11-26",16.645
"628","2013-11-27",17.200001
"629","2013-11-29",17.17
"630","2013-12-02",17.049999
"631","2013-12-03",16.74
"632","2013-12-04",16.66
"633","2013-12-05",16.475
"634","2013-12-06",16.629999
"635","2013-12-09",16.815001
"636","2013-12-10",16.825001
"637","2013-12-11",17.025
"638","2013-12-12",17.094999
"639","2013-12-13",16.995001
"640","2013-12-16",17.385
"641","2013-12-17",17.105
"642","2013-12-18",17.415001
"643","2013-12-19",17.855
"644","2013-12-20",17.815001
"645","2013-12-23",17.889999
"646","2013-12-24",17.83
"647","2013-12-26",17.93
"648","2013-12-27",17.975
"649","2013-12-30",18.115
"650","2013-12-31",18.059999
"651","2014-01-02",17.504999
"652","2014-01-03",17.455
"653","2014-01-06",18
"654","2014-01-07",18.014999
"655","2014-01-08",18.424999
"656","2014-01-09",19.375
"657","2014-01-10",19.43
"658","2014-01-13",19.77
"659","2014-01-14",19.959999
"660","2014-01-15",19.950001
"661","2014-01-16",19.735001
"662","2014-01-17",19.415001
"663","2014-01-21",19.41
"664","2014-01-22",19.424999
"665","2014-01-23",19.77
"666","2014-01-24",19.325001
"667","2014-01-27",18.875
"668","2014-01-28",19.395
"669","2014-01-29",19.43
"670","2014-01-30",19.825001
"671","2014-01-31",19.805
"672","2014-02-03",19.385
"673","2014-02-04",19.200001
"674","2014-02-05",18.620001
"675","2014-02-06",19.004999
"676","2014-02-07",19.684999
"677","2014-02-10",19.709999
"678","2014-02-11",19.959999
"679","2014-02-12",19.674999
"680","2014-02-13",20
"681","2014-02-14",19.75
"682","2014-02-18",20.014999
"683","2014-02-19",19.6
"684","2014-02-20",19.75
"685","2014-02-21",19.825001
"686","2014-02-24",19.969999
"687","2014-02-25",20.455
"688","2014-02-26",20.205
"689","2014-02-27",20.690001
"690","2014-02-28",21.040001
"691","2014-03-03",20.4
"692","2014-03-04",20.700001
"693","2014-03-05",20.754999
"694","2014-03-06",21.200001
"695","2014-03-07",21.41
"696","2014-03-10",21.32
"697","2014-03-11",21.275
"698","2014-03-12",21.415001
"699","2014-03-13",20.73
"700","2014-03-14",20.120001
"701","2014-03-17",21.105
"702","2014-03-18",21.245001
"703","2014-03-19",21.16
"704","2014-03-20",21.275
"705","2014-03-21",20.700001
"706","2014-03-24",19.674999
"707","2014-03-25",20.27
"708","2014-03-26",20.42
"709","2014-03-27",20.450001
"710","2014-03-28",19.99
"711","2014-03-31",20.65
"712","2014-04-01",21.17
"713","2014-04-02",21.18
"714","2014-04-03",21.025
"715","2014-04-04",20.08
"716","2014-04-07",20.530001
"717","2014-04-08",19.995001
"718","2014-04-09",20.385
"719","2014-04-10",19.309999
"720","2014-04-11",18.985001
"721","2014-04-14",18.725
"722","2014-04-15",18.315001
"723","2014-04-16",19.110001
"724","2014-04-17",19.084999
"725","2014-04-21",19.105
"726","2014-04-22",19.965
"727","2014-04-23",19.969999
"728","2014-04-24",20.135
"729","2014-04-25",20.07
"730","2014-04-28",20.215
"731","2014-04-29",20.65
"732","2014-04-30",20.52
"733","2014-05-01",20.809999
"734","2014-05-02",20.825001
"735","2014-05-05",20.92
"736","2014-05-06",20.16
"737","2014-05-07",20.25
"738","2014-05-08",20.065001
"739","2014-05-09",20.084999
"740","2014-05-12",20.57
"741","2014-05-13",20.695
"742","2014-05-14",20.889999
"743","2014-05-15",20.625
"744","2014-05-16",20.389999
"745","2014-05-19",21.059999
"746","2014-05-20",20.98
"747","2014-05-21",21.139999
"748","2014-05-22",20.795
"749","2014-05-23",20.58
"750","2014-05-27",20.93
"751","2014-05-28",20.775
"752","2014-05-29",20.690001
"753","2014-05-30",20.809999
"754","2014-06-02",20.48
"755","2014-06-03",20.995001
"756","2014-06-04",21.280001
"757","2014-06-05",21.344999
"758","2014-06-06",22.684999
"759","2014-06-09",23.219999
"760","2014-06-10",23.209999
"761","2014-06-11",22.844999
"762","2014-06-12",22.57
"763","2014-06-13",22.334999
"764","2014-06-16",22.48
"765","2014-06-17",22.674999
"766","2014-06-18",22.870001
"767","2014-06-19",22.655001
"768","2014-06-20",22.41
"769","2014-06-23",21.92
"770","2014-06-24",22.334999
"771","2014-06-25",21.825001
"772","2014-06-26",21.625
"773","2014-06-27",21.955
"774","2014-06-30",22.025
"775","2014-07-01",22.235001
"776","2014-07-02",22.030001
"777","2014-07-03",21.844999
"778","2014-07-07",21.049999
"779","2014-07-08",20.385
"780","2014-07-09",20.49
"781","2014-07-10",20.305
"782","2014-07-11",20.84
"783","2014-07-14",21.455
"784","2014-07-15",21.32
"785","2014-07-16",20.584999
"786","2014-07-17",20.485001
"787","2014-07-18",20.51
"788","2014-07-21",20.475
"789","2014-07-22",20.764999
"790","2014-07-23",20.895
"791","2014-07-24",21.035
"792","2014-07-25",21.025
"793","2014-07-28",21.205
"794","2014-07-29",21.120001
"795","2014-07-30",21.105
"796","2014-07-31",18.334999
"797","2014-08-01",18.174999
"798","2014-08-04",18.440001
"799","2014-08-05",18.094999
"800","2014-08-06",18.094999
"801","2014-08-07",17.35
"802","2014-08-08",17.68
"803","2014-08-11",17.76
"804","2014-08-12",17.65
"805","2014-08-13",17.700001
"806","2014-08-14",17.809999
"807","2014-08-15",17.77
"808","2014-08-18",18.045
"809","2014-08-19",18.625
"810","2014-08-20",18.940001
"811","2014-08-21",19.254999
"812","2014-08-22",19.434999
"813","2014-08-25",19.77
"814","2014-08-26",19.5
"815","2014-08-27",20.004999
"816","2014-08-28",19.870001
"817","2014-08-29",20.075001
"818","2014-09-02",19.93
"819","2014-09-03",20.055
"820","2014-09-04",19.594999
"821","2014-09-05",19.795
"822","2014-09-08",19.545
"823","2014-09-09",19.25
"824","2014-09-10",19.549999
"825","2014-09-11",19.125
"826","2014-09-12",18.875
"827","2014-09-15",18.434999
"828","2014-09-16",18.485001
"829","2014-09-17",18.530001
"830","2014-09-18",18.559999
"831","2014-09-19",18.684999
"832","2014-09-22",18.440001
"833","2014-09-23",17.66
"834","2014-09-24",18.16
"835","2014-09-25",17.674999
"836","2014-09-26",17.610001
"837","2014-09-29",17.700001
"838","2014-09-30",17.565001
"839","2014-10-01",17.254999
"840","2014-10-02",17.545
"841","2014-10-03",17.549999
"842","2014-10-06",17.209999
"843","2014-10-07",16.795
"844","2014-10-08",17.02
"845","2014-10-09",15.35
"846","2014-10-10",15.295
"847","2014-10-13",14.885
"848","2014-10-14",14.975
"849","2014-10-15",15
"850","2014-10-16",15.55
"851","2014-10-17",16.48
"852","2014-10-20",15.87
"853","2014-10-21",16.450001
"854","2014-10-22",16.549999
"855","2014-10-23",16.77
"856","2014-10-24",17.16
"857","2014-10-27",17.450001
"858","2014-10-28",17.424999
"859","2014-10-29",17.555
"860","2014-10-30",17.4
"861","2014-10-31",17.695
"862","2014-11-03",17.275
"863","2014-11-04",17.625
"864","2014-11-05",17.77
"865","2014-11-06",18.18
"866","2014-11-07",17.834999
"867","2014-11-10",17.945
"868","2014-11-11",18.15
"869","2014-11-12",18.014999
"870","2014-11-13",18.25
"871","2014-11-14",18.084999
"872","2014-11-17",18.15
"873","2014-11-18",18.540001
"874","2014-11-19",18.190001
"875","2014-11-20",18.280001
"876","2014-11-21",18.41
"877","2014-11-24",18.43
"878","2014-11-25",18.450001
"879","2014-11-26",18.52
"880","2014-11-28",18.620001
"881","2014-12-01",18.33
"882","2014-12-02",18
"883","2014-12-03",17.389999
"884","2014-12-04",17.295
"885","2014-12-05",17.195
"886","2014-12-08",16.764999
"887","2014-12-09",16.815001
"888","2014-12-10",16.639999
"889","2014-12-11",16.370001
"890","2014-12-12",15.975
"891","2014-12-15",15.84
"892","2014-12-16",16.415001
"893","2014-12-17",16.705
"894","2014-12-18",17.379999
"895","2014-12-19",17.764999
"896","2014-12-22",17.745001
"897","2014-12-23",16.965
"898","2014-12-24",17.129999
"899","2014-12-26",17.26
"900","2014-12-29",17.344999
"901","2014-12-30",17.1
"902","2014-12-31",16.995001
"903","2015-01-02",17.215
"904","2015-01-05",16.309999
"905","2015-01-06",16.075001
"906","2015-01-07",15.97
"907","2015-01-08",16.15
"908","2015-01-09",16
"909","2015-01-12",16.17
"910","2015-01-13",16.559999
"911","2015-01-14",16.66
"912","2015-01-15",16.75
"913","2015-01-16",16.875
"914","2015-01-20",17.110001
"915","2015-01-21",16.969999
"916","2015-01-22",17
"917","2015-01-23",16.959999
"918","2015-01-26",17.440001
"919","2015-01-27",17.48
"920","2015-01-28",17.42
"921","2015-01-29",17.305
"922","2015-01-30",17.23
"923","2015-02-02",17.17
"924","2015-02-03",17.299999
"925","2015-02-04",17.155001
"926","2015-02-05",17.200001
"927","2015-02-06",17.094999
"928","2015-02-09",17.155001
"929","2015-02-10",17.24
"930","2015-02-11",17.139999
"931","2015-02-12",17.184999
"932","2015-02-13",17.325001
"933","2015-02-17",17.424999
"934","2015-02-18",17.445
"935","2015-02-19",17.775
"936","2015-02-20",17.6
"937","2015-02-23",17.610001
"938","2015-02-24",17.09
"939","2015-02-25",16.940001
"940","2015-02-26",16.655001
"941","2015-02-27",16.379999
"942","2015-03-02",15.905
"943","2015-03-03",15.96
"944","2015-03-04",15.935
"945","2015-03-05",16.15
"946","2015-03-06",15.95
"947","2015-03-09",15.845
"948","2015-03-10",15.685
"949","2015-03-11",15.75
"950","2015-03-12",16.195
"951","2015-03-13",16.27
"952","2015-03-16",16.495001
"953","2015-03-17",16.475
"954","2015-03-18",16.24
"955","2015-03-19",16.495001
"956","2015-03-20",16.645
"957","2015-03-23",16.825001
"958","2015-03-24",17.190001
"959","2015-03-25",16.684999
"960","2015-03-26",16.200001
"961","2015-03-27",16.545
"962","2015-03-30",16.785
