"","date","EDIT"
"224","2016-12-20",17.84
"225","2016-12-21",18.690001
"226","2016-12-22",16.860001
"227","2016-12-23",17.08
"228","2016-12-27",17.559999
"229","2016-12-28",17.059999
"230","2016-12-29",16.1
"231","2016-12-30",16.23
"232","2017-01-03",17.040001
"233","2017-01-04",18.5
"234","2017-01-05",17.530001
"235","2017-01-06",17.51
"236","2017-01-09",18.389999
"237","2017-01-10",18.6
"238","2017-01-11",18.49
"239","2017-01-12",18.530001
"240","2017-01-13",18.76
"241","2017-01-17",17.879999
"242","2017-01-18",18.129999
"243","2017-01-19",18.15
"244","2017-01-20",18.32
"245","2017-01-23",18.540001
"246","2017-01-24",18.059999
"247","2017-01-25",18.15
"248","2017-01-26",18.07
"249","2017-01-27",18.32
"250","2017-01-30",17.07
"251","2017-01-31",17.42
"252","2017-02-01",18.24
"253","2017-02-02",17.969999
"254","2017-02-03",18.440001
"255","2017-02-06",18.74
"256","2017-02-07",18.559999
"257","2017-02-08",17.870001
"258","2017-02-09",18.58
"259","2017-02-10",18.57
"260","2017-02-13",18.6
"261","2017-02-14",18.860001
"262","2017-02-15",24.299999
"263","2017-02-16",24.75
"264","2017-02-17",26.02
"265","2017-02-21",27.27
"266","2017-02-22",23.6
"267","2017-02-23",23.59
"268","2017-02-24",23.540001
"269","2017-02-27",23
"270","2017-02-28",24.93
"271","2017-03-01",24.6
"272","2017-03-02",23.629999
"273","2017-03-03",22.02
"274","2017-03-06",21.02
"275","2017-03-07",21.280001
"276","2017-03-08",21.940001
"277","2017-03-09",23.700001
"278","2017-03-10",25.059999
"279","2017-03-13",24.91
"280","2017-03-14",26.040001
"281","2017-03-15",24.639999
"282","2017-03-16",24.91
"283","2017-03-17",22.299999
"284","2017-03-20",22.41
"285","2017-03-21",20.860001
"286","2017-03-22",20.870001
"287","2017-03-23",19.27
"288","2017-03-24",19.26
"289","2017-03-27",20.690001
"290","2017-03-28",21.879999
"291","2017-03-29",22.219999
"292","2017-03-30",22.129999
"293","2017-03-31",22.32
"294","2017-04-03",22.25
"295","2017-04-04",21.940001
"296","2017-04-05",20.469999
"297","2017-04-06",21.190001
"298","2017-04-07",20.9
"299","2017-04-10",20.969999
"300","2017-04-11",20.51
"301","2017-04-12",19.629999
"302","2017-04-13",20.48
"303","2017-04-17",20.790001
"304","2017-04-18",19.42
"305","2017-04-19",19.25
"306","2017-04-20",19.200001
"307","2017-04-21",18.99
"308","2017-04-24",19.41
"309","2017-04-25",19.73
"310","2017-04-26",19.6
"311","2017-04-27",19.43
"312","2017-04-28",18.85
"313","2017-05-01",20.27
"314","2017-05-02",20.43
"315","2017-05-03",19.57
"316","2017-05-04",18.969999
"317","2017-05-05",18.629999
"318","2017-05-08",17.99
"319","2017-05-09",18.83
"320","2017-05-10",19.139999
"321","2017-05-11",18.51
"322","2017-05-12",19.290001
"323","2017-05-15",20.01
"324","2017-05-16",18.299999
"325","2017-05-17",17.74
"326","2017-05-18",18.73
"327","2017-05-19",17.91
"328","2017-05-22",17.450001
"329","2017-05-23",17.299999
"330","2017-05-24",17.219999
"331","2017-05-25",16.309999
"332","2017-05-26",15.62
"333","2017-05-30",13.75
"334","2017-05-31",13.66
"335","2017-06-01",13.95
"336","2017-06-02",14.21
"337","2017-06-05",13.69
"338","2017-06-06",14.19
"339","2017-06-07",15.64
"340","2017-06-08",16.209999
"341","2017-06-09",15.72
"342","2017-06-12",16.07
"343","2017-06-13",16.040001
"344","2017-06-14",16
"345","2017-06-15",15.63
"346","2017-06-16",16.280001
"347","2017-06-19",16.82
"348","2017-06-20",16.6
"349","2017-06-21",16.91
"350","2017-06-22",17.540001
"351","2017-06-23",17.950001
"352","2017-06-26",17.959999
"353","2017-06-27",17.440001
"354","2017-06-28",17.99
"355","2017-06-29",17.120001
"356","2017-06-30",16.780001
"357","2017-07-03",17.43
"358","2017-07-05",17.51
"359","2017-07-06",17.02
"360","2017-07-07",17.18
"361","2017-07-10",16.889999
"362","2017-07-11",17.040001
"363","2017-07-12",17.280001
"364","2017-07-13",17.709999
"365","2017-07-14",17.299999
"366","2017-07-17",16.280001
"367","2017-07-18",15.45
"368","2017-07-19",15.87
"369","2017-07-20",15.74
"370","2017-07-21",15.82
"371","2017-07-24",16.32
"372","2017-07-25",16.309999
"373","2017-07-26",15.88
"374","2017-07-27",15.9
"375","2017-07-28",17.139999
"376","2017-07-31",16.92
"377","2017-08-01",16.389999
"378","2017-08-02",15.81
"379","2017-08-03",17.24
"380","2017-08-04",17.059999
"381","2017-08-07",18.610001
"382","2017-08-08",18.860001
"383","2017-08-09",17.98
"384","2017-08-10",19.719999
"385","2017-08-11",21.950001
"386","2017-08-14",23.16
"387","2017-08-15",20.65
"388","2017-08-16",20.74
"389","2017-08-17",18.799999
"390","2017-08-18",17.83
"391","2017-08-21",17.82
"392","2017-08-22",18.41
"393","2017-08-23",18.450001
"394","2017-08-24",19.51
"395","2017-08-25",19.1
"396","2017-08-28",20.73
"397","2017-08-29",20.879999
"398","2017-08-30",21.26
"399","2017-08-31",21.110001
"400","2017-09-01",20.59
"401","2017-09-05",20.040001
"402","2017-09-06",19.690001
"403","2017-09-07",20.200001
"404","2017-09-08",20.09
"405","2017-09-11",19.98
"406","2017-09-12",19.93
"407","2017-09-13",21.08
"408","2017-09-14",21.1
"409","2017-09-15",20.940001
"410","2017-09-18",21.370001
"411","2017-09-19",22.030001
"412","2017-09-20",22.540001
"413","2017-09-21",23.16
"414","2017-09-22",22.85
"415","2017-09-25",21.129999
"416","2017-09-26",20.299999
"417","2017-09-27",19.93
"418","2017-09-28",23.139999
"419","2017-09-29",24.01
"420","2017-10-02",24.559999
"421","2017-10-03",25.540001
"422","2017-10-04",23.5
"423","2017-10-05",25
"424","2017-10-06",25.01
"425","2017-10-09",25.02
"426","2017-10-10",25.209999
"427","2017-10-11",24.110001
"428","2017-10-12",24.889999
"429","2017-10-13",23.370001
"430","2017-10-16",22.790001
"431","2017-10-17",23.200001
"432","2017-10-18",23.33
"433","2017-10-19",23.950001
"434","2017-10-20",24.01
"435","2017-10-23",23.870001
"436","2017-10-24",22.75
"437","2017-10-25",22.809999
"438","2017-10-26",21.889999
"439","2017-10-27",22.280001
"440","2017-10-30",23.9
"441","2017-10-31",24.799999
"442","2017-11-01",23.370001
"443","2017-11-02",23.93
"444","2017-11-03",24.93
"445","2017-11-06",24.02
"446","2017-11-07",23.07
"447","2017-11-08",22.370001
"448","2017-11-09",22.68
"449","2017-11-10",24.379999
"450","2017-11-13",24.68
"451","2017-11-14",23.549999
"452","2017-11-15",24.34
"453","2017-11-16",25.030001
"454","2017-11-17",25.049999
"455","2017-11-20",25.459999
"456","2017-11-21",25.950001
"457","2017-11-22",28.25
"458","2017-11-24",25.799999
"459","2017-11-27",26.969999
"460","2017-11-28",27.129999
"461","2017-11-29",28.049999
"462","2017-11-30",28.870001
"463","2017-12-01",29.870001
"464","2017-12-04",27.76
"465","2017-12-05",27.290001
"466","2017-12-06",25.174999
"467","2017-12-07",25.780001
"468","2017-12-08",24.959999
"469","2017-12-11",23.6
"470","2017-12-12",23.58
"471","2017-12-13",24.370001
"472","2017-12-14",24.42
"473","2017-12-15",25
"474","2017-12-18",25.120001
"475","2017-12-19",24.58
"476","2017-12-20",24.889999
"477","2017-12-21",26.709999
"478","2017-12-22",28.43
"479","2017-12-26",29.26
"480","2017-12-27",29.9
"481","2017-12-28",31.34
"482","2017-12-29",30.73
"483","2018-01-02",34.32
"484","2018-01-03",33.330002
"485","2018-01-04",33.919998
"486","2018-01-05",33.59
"487","2018-01-08",30.02
"488","2018-01-09",31.17
"489","2018-01-10",31.620001
"490","2018-01-11",32.349998
"491","2018-01-12",32
"492","2018-01-16",30.02
"493","2018-01-17",30.379999
"494","2018-01-18",29.84
"495","2018-01-19",30.4
"496","2018-01-22",34.619999
"497","2018-01-23",34.799999
"498","2018-01-24",33.880001
"499","2018-01-25",34.23
"500","2018-01-26",35.959999
"501","2018-01-29",40.700001
"502","2018-01-30",39.259998
"503","2018-01-31",36.509998
"504","2018-02-01",36.57
"505","2018-02-02",34.75
"506","2018-02-05",33.98
"507","2018-02-06",35.07
"508","2018-02-07",36.669998
"509","2018-02-08",33.279999
"510","2018-02-09",33.689999
"511","2018-02-12",32.849998
"512","2018-02-13",33.099998
"513","2018-02-14",34.59
"514","2018-02-15",34.790001
"515","2018-02-16",33.82
"516","2018-02-20",33.279999
"517","2018-02-21",34.490002
"518","2018-02-22",35.110001
"519","2018-02-23",35.889999
"520","2018-02-26",37.919998
"521","2018-02-27",36.810001
"522","2018-02-28",36.639999
"523","2018-03-01",35.299999
"524","2018-03-02",37.959999
"525","2018-03-05",38.48
"526","2018-03-06",38.439999
"527","2018-03-07",42.279999
"528","2018-03-08",42.810001
"529","2018-03-09",44.080002
"530","2018-03-12",41.77
"531","2018-03-13",41.419998
"532","2018-03-14",41.509998
"533","2018-03-15",39.34
"534","2018-03-16",38.02
"535","2018-03-19",37.299999
"536","2018-03-20",38.139999
"537","2018-03-21",39.240002
"538","2018-03-22",38
"539","2018-03-23",37.900002
"540","2018-03-26",36.419998
"541","2018-03-27",33.18
"542","2018-03-28",32.630001
"543","2018-03-29",33.150002
"544","2018-04-02",31.77
"545","2018-04-03",32.200001
"546","2018-04-04",33.779999
"547","2018-04-05",32.91
"548","2018-04-06",31.940001
"549","2018-04-09",32.41
"550","2018-04-10",34.150002
"551","2018-04-11",34.52
"552","2018-04-12",35.560001
"553","2018-04-13",34.689999
"554","2018-04-16",34.459999
"555","2018-04-17",35.68
"556","2018-04-18",35.349998
"557","2018-04-19",34.810001
"558","2018-04-20",34.459999
"559","2018-04-23",33.439999
"560","2018-04-24",32.419998
"561","2018-04-25",31.780001
"562","2018-04-26",32.950001
"563","2018-04-27",32.98
"564","2018-04-30",31.4
"565","2018-05-01",32.490002
"566","2018-05-02",32.68
"567","2018-05-03",31.6
"568","2018-05-04",33
"569","2018-05-07",33.560001
"570","2018-05-08",33.459999
"571","2018-05-09",34.459999
"572","2018-05-10",33.560001
"573","2018-05-11",35.18
"574","2018-05-14",36
"575","2018-05-15",36.439999
"576","2018-05-16",37.060001
"577","2018-05-17",37.98
"578","2018-05-18",34.849998
"579","2018-05-21",33.380001
"580","2018-05-22",34.16
"581","2018-05-23",36.060001
"582","2018-05-24",36.630001
"583","2018-05-25",36.529999
"584","2018-05-29",35.650002
"585","2018-05-30",37.93
"586","2018-05-31",38.32
"587","2018-06-01",37.009998
"588","2018-06-04",36.599998
"589","2018-06-05",38.330002
"590","2018-06-06",38.23
"591","2018-06-07",37.810001
"592","2018-06-08",39.209999
"593","2018-06-11",36.150002
"594","2018-06-12",36.009998
"595","2018-06-13",36.209999
"596","2018-06-14",37.25
"597","2018-06-15",37.5
"598","2018-06-18",39.23
"599","2018-06-19",39.389999
"600","2018-06-20",41.009998
"601","2018-06-21",39.779999
"602","2018-06-22",39.369999
"603","2018-06-25",37.470001
"604","2018-06-26",37.509998
"605","2018-06-27",35.68
"606","2018-06-28",35.849998
"607","2018-06-29",35.830002
"608","2018-07-02",36.990002
"609","2018-07-03",36.82
"610","2018-07-05",36.830002
"611","2018-07-06",37.939999
"612","2018-07-09",38.389999
"613","2018-07-10",37.970001
"614","2018-07-11",38
"615","2018-07-12",37.849998
"616","2018-07-13",37.900002
"617","2018-07-16",35.200001
"618","2018-07-17",36.459999
"619","2018-07-18",35.380001
"620","2018-07-19",36.130001
"621","2018-07-20",36.25
"622","2018-07-23",35.369999
"623","2018-07-24",32.459999
"624","2018-07-25",31.82
"625","2018-07-26",31.540001
"626","2018-07-27",29.700001
"627","2018-07-30",29.41
"628","2018-07-31",29.74
"629","2018-08-01",29.42
"630","2018-08-02",29.49
"631","2018-08-03",28.68
"632","2018-08-06",29.09
"633","2018-08-07",28.83
"634","2018-08-08",27.65
"635","2018-08-09",28.66
"636","2018-08-10",29.639999
"637","2018-08-13",29.360001
"638","2018-08-14",29.6
"639","2018-08-15",29.07
"640","2018-08-16",29.940001
"641","2018-08-17",29.860001
"642","2018-08-20",30.41
"643","2018-08-21",31.32
"644","2018-08-22",31.360001
"645","2018-08-23",30.43
"646","2018-08-24",30.66
"647","2018-08-27",30.76
"648","2018-08-28",30.969999
"649","2018-08-29",31.73
"650","2018-08-30",32.07
"651","2018-08-31",32.830002
"652","2018-09-04",32.799999
"653","2018-09-05",32
"654","2018-09-06",30.01
"655","2018-09-07",30.25
"656","2018-09-10",31.07
"657","2018-09-11",32.240002
"658","2018-09-12",32.490002
"659","2018-09-13",32.220001
"660","2018-09-14",32.41
"661","2018-09-17",31.870001
"662","2018-09-18",32.82
"663","2018-09-19",33.189999
"664","2018-09-20",32.57
"665","2018-09-21",30.1
"666","2018-09-24",30.549999
"667","2018-09-25",32.57
"668","2018-09-26",32.459999
"669","2018-09-27",32.41
"670","2018-09-28",31.82
"671","2018-10-01",30.469999
"672","2018-10-02",29.110001
"673","2018-10-03",30.209999
"674","2018-10-04",28.610001
"675","2018-10-05",28.57
"676","2018-10-08",27.860001
"677","2018-10-09",27.76
"678","2018-10-10",25.99
"679","2018-10-11",26.549999
"680","2018-10-12",27.32
"681","2018-10-15",27.1
"682","2018-10-16",29.059999
"683","2018-10-17",29.559999
"684","2018-10-18",28.35
"685","2018-10-19",27.49
"686","2018-10-22",26.809999
"687","2018-10-23",26.83
"688","2018-10-24",24.389999
"689","2018-10-25",26.23
"690","2018-10-26",25.98
"691","2018-10-29",25.049999
"692","2018-10-30",24.700001
"693","2018-10-31",25.33
"694","2018-11-01",27.459999
"695","2018-11-02",28
"696","2018-11-05",27.799999
"697","2018-11-06",27.08
"698","2018-11-07",28.620001
"699","2018-11-08",29.98
"700","2018-11-09",28.950001
"701","2018-11-12",28.190001
"702","2018-11-13",28.98
"703","2018-11-14",26.9
"704","2018-11-15",28.08
"705","2018-11-16",28.959999
"706","2018-11-19",27.15
"707","2018-11-20",25.559999
"708","2018-11-21",27.969999
"709","2018-11-23",28.030001
"710","2018-11-26",28.76
"711","2018-11-27",27.42
"712","2018-11-28",29.370001
"713","2018-11-29",30.110001
"714","2018-11-30",31.16
"715","2018-12-03",31.790001
"716","2018-12-04",30.49
"717","2018-12-06",29.690001
"718","2018-12-07",28.389999
"719","2018-12-10",28.99
"720","2018-12-11",29.6
"721","2018-12-12",30.309999
"722","2018-12-13",28.940001
"723","2018-12-14",28.450001
"724","2018-12-17",27.639999
"725","2018-12-18",26.309999
"726","2018-12-19",24.950001
"727","2018-12-20",22.959999
"728","2018-12-21",18.190001
"729","2018-12-24",19.530001
"730","2018-12-26",20.59
"731","2018-12-27",20.32
"732","2018-12-28",20.719999
"733","2018-12-31",22.75
"734","2019-01-02",23.34
"735","2019-01-03",21.959999
"736","2019-01-04",23.200001
"737","2019-01-07",24.93
"738","2019-01-08",25.450001
"739","2019-01-09",26.4
"740","2019-01-10",26.41
"741","2019-01-11",26.200001
"742","2019-01-14",24.99
"743","2019-01-15",26.4
"744","2019-01-16",26.26
"745","2019-01-17",26.209999
"746","2019-01-18",26.139999
"747","2019-01-22",20.950001
"748","2019-01-23",20.1
"749","2019-01-24",21.33
"750","2019-01-25",21.459999
"751","2019-01-28",20.66
"752","2019-01-29",20.290001
"753","2019-01-30",21.280001
"754","2019-01-31",21.73
"755","2019-02-01",21.6
"756","2019-02-04",21.91
"757","2019-02-05",21.139999
"758","2019-02-06",21.1
"759","2019-02-07",19.43
"760","2019-02-08",19.75
"761","2019-02-11",19.969999
"762","2019-02-12",20.290001
"763","2019-02-13",19.950001
"764","2019-02-14",19.860001
"765","2019-02-15",20.08
"766","2019-02-19",20.219999
"767","2019-02-20",20.549999
"768","2019-02-21",19.73
"769","2019-02-22",19.870001
"770","2019-02-25",20.93
"771","2019-02-26",20.719999
"772","2019-02-27",20.950001
"773","2019-02-28",20.629999
"774","2019-03-01",23.639999
"775","2019-03-04",23.82
"776","2019-03-05",23.639999
"777","2019-03-06",22.629999
"778","2019-03-07",22.860001
"779","2019-03-08",22.6
"780","2019-03-11",23.84
"781","2019-03-12",24.27
"782","2019-03-13",24.219999
"783","2019-03-14",23.940001
"784","2019-03-15",24.290001
"785","2019-03-18",23.969999
"786","2019-03-19",24.110001
"787","2019-03-20",24.120001
"788","2019-03-21",24.74
"789","2019-03-22",22.610001
"790","2019-03-25",22.799999
"791","2019-03-26",23.190001
"792","2019-03-27",22.950001
"793","2019-03-28",23.629999
"794","2019-03-29",24.450001
"795","2019-04-01",24.709999
"796","2019-04-02",26.02
"797","2019-04-03",26.75
"798","2019-04-04",26.67
"799","2019-04-05",27.48
"800","2019-04-08",27.25
"801","2019-04-09",26.67
"802","2019-04-10",27.67
"803","2019-04-11",25.49
"804","2019-04-12",26.09
"805","2019-04-15",26.540001
"806","2019-04-16",27.219999
"807","2019-04-17",25.719999
"808","2019-04-18",25.799999
"809","2019-04-22",26.32
"810","2019-04-23",27.440001
"811","2019-04-24",27.01
"812","2019-04-25",27.16
"813","2019-04-26",27.76
"814","2019-04-29",26.27
"815","2019-04-30",24.75
"816","2019-05-01",23.219999
"817","2019-05-02",24
"818","2019-05-03",25.08
"819","2019-05-06",25.860001
"820","2019-05-07",24.68
"821","2019-05-08",25.129999
"822","2019-05-09",24.559999
"823","2019-05-10",24.450001
"824","2019-05-13",22.27
"825","2019-05-14",22.49
"826","2019-05-15",22.639999
"827","2019-05-16",23.190001
"828","2019-05-17",22.5
"829","2019-05-20",21.450001
"830","2019-05-21",22.99
"831","2019-05-22",22
"832","2019-05-23",21.18
"833","2019-05-24",21.719999
"834","2019-05-28",21.43
"835","2019-05-29",21.15
"836","2019-05-30",21.23
"837","2019-05-31",20.549999
"838","2019-06-03",20.76
"839","2019-06-04",20.83
"840","2019-06-05",20.48
"841","2019-06-06",20.58
"842","2019-06-07",22.41
"843","2019-06-10",22.049999
"844","2019-06-11",21.549999
"845","2019-06-12",21.74
"846","2019-06-13",22.51
"847","2019-06-14",21.73
"848","2019-06-17",22.610001
"849","2019-06-18",22.99
"850","2019-06-19",22.700001
"851","2019-06-20",22.41
"852","2019-06-21",22.83
"853","2019-06-24",21.790001
"854","2019-06-25",22.83
"855","2019-06-26",22.309999
"856","2019-06-27",23.41
"857","2019-06-28",24.74
"858","2019-07-01",24.24
"859","2019-07-02",23.93
"860","2019-07-03",24.58
"861","2019-07-05",24.059999
"862","2019-07-08",23.969999
"863","2019-07-09",24.48
"864","2019-07-10",24.940001
"865","2019-07-11",24.780001
"866","2019-07-12",24.85
"867","2019-07-15",25.299999
"868","2019-07-16",24.33
"869","2019-07-17",24.059999
"870","2019-07-18",24.67
"871","2019-07-19",23.85
"872","2019-07-22",24.790001
"873","2019-07-23",25.389999
"874","2019-07-24",26
"875","2019-07-25",24.92
"876","2019-07-26",26.18
"877","2019-07-29",26.27
"878","2019-07-30",26.809999
"879","2019-07-31",25.25
"880","2019-08-01",25.780001
"881","2019-08-02",24.969999
"882","2019-08-05",23.93
"883","2019-08-06",24.629999
"884","2019-08-07",24.5
"885","2019-08-08",24.780001
"886","2019-08-09",24.84
"887","2019-08-12",24.040001
"888","2019-08-13",24.59
"889","2019-08-14",25.09
"890","2019-08-15",25.360001
"891","2019-08-16",25.639999
"892","2019-08-19",25.780001
"893","2019-08-20",25.59
"894","2019-08-21",25.870001
"895","2019-08-22",25.290001
"896","2019-08-23",24.059999
"897","2019-08-26",24.34
"898","2019-08-27",23.719999
"899","2019-08-28",24.299999
"900","2019-08-29",25.08
"901","2019-08-30",24.83
"902","2019-09-03",23.85
"903","2019-09-04",23.16
"904","2019-09-05",24.190001
"905","2019-09-06",24.459999
"906","2019-09-09",24.280001
"907","2019-09-10",25.530001
"908","2019-09-11",26.57
"909","2019-09-12",26.09
"910","2019-09-13",25.5
"911","2019-09-16",25.75
"912","2019-09-17",25.76
"913","2019-09-18",25.290001
"914","2019-09-19",25.18
"915","2019-09-20",24.99
"916","2019-09-23",24.35
"917","2019-09-24",23.969999
"918","2019-09-25",23.735001
"919","2019-09-26",22.709999
"920","2019-09-27",22.485001
"921","2019-09-30",22.74
"922","2019-10-01",22.040001
"923","2019-10-02",21.76
"924","2019-10-03",21.639999
"925","2019-10-04",21.780001
"926","2019-10-07",21.34
"927","2019-10-08",20.07
"928","2019-10-09",19.9
"929","2019-10-10",19.49
"930","2019-10-11",20.190001
"931","2019-10-14",19.83
"932","2019-10-15",20.280001
"933","2019-10-16",20.4
"934","2019-10-17",20.35
"935","2019-10-18",19.73
"936","2019-10-21",20.459999
"937","2019-10-22",20.299999
"938","2019-10-23",20.834999
"939","2019-10-24",20.68
"940","2019-10-25",20.959999
"941","2019-10-28",21.610001
"942","2019-10-29",21.540001
"943","2019-10-30",21.4
"944","2019-10-31",20.84
"945","2019-11-01",21.530001
"946","2019-11-04",21.030001
"947","2019-11-05",21.23
"948","2019-11-06",20.43
"949","2019-11-07",20.91
"950","2019-11-08",20.49
"951","2019-11-11",20.389999
"952","2019-11-12",22.32
"953","2019-11-13",22.99
"954","2019-11-14",22.66
"955","2019-11-15",22.860001
"956","2019-11-18",23.15
"957","2019-11-19",24.959999
"958","2019-11-20",24.190001
"959","2019-11-21",24.41
"960","2019-11-22",24.360001
"961","2019-11-25",27.18
"962","2019-11-26",28.379999
"963","2019-11-27",29.23
"964","2019-11-29",30.280001
"965","2019-12-02",29.9
"966","2019-12-03",30.290001
"967","2019-12-04",30.77
