"","date","TUSK"
"979","2020-09-03",1.43
"980","2020-09-04",1.38
"981","2020-09-08",1.55
"982","2020-09-09",1.63
"983","2020-09-10",1.65
"984","2020-09-11",1.83
"985","2020-09-14",2.06
"986","2020-09-15",1.98
"987","2020-09-16",1.86
"988","2020-09-17",2.14
"989","2020-09-18",2.09
"990","2020-09-21",2.07
"991","2020-09-22",2.03
"992","2020-09-23",1.96
"993","2020-09-24",1.92
"994","2020-09-25",1.64
"995","2020-09-28",1.57
"996","2020-09-29",1.54
"997","2020-09-30",1.6
"998","2020-10-01",1.58
"999","2020-10-02",1.59
"1000","2020-10-05",1.68
"1001","2020-10-06",1.7
"1002","2020-10-07",1.86
"1003","2020-10-08",1.87
"1004","2020-10-09",1.86
"1005","2020-10-12",1.77
"1006","2020-10-13",1.67
"1007","2020-10-14",1.71
"1008","2020-10-15",1.72
"1009","2020-10-16",1.67
"1010","2020-10-19",1.69
"1011","2020-10-20",1.63
"1012","2020-10-21",1.64
"1013","2020-10-22",1.63
"1014","2020-10-23",1.66
"1015","2020-10-26",1.6
"1016","2020-10-27",1.59
"1017","2020-10-28",1.58
"1018","2020-10-29",1.6
"1019","2020-10-30",1.51
"1020","2020-11-02",1.6
"1021","2020-11-03",1.8
"1022","2020-11-04",1.85
"1023","2020-11-05",1.8
"1024","2020-11-06",1.77
"1025","2020-11-09",1.75
"1026","2020-11-10",1.8
"1027","2020-11-11",1.62
"1028","2020-11-12",1.61
"1029","2020-11-13",1.63
"1030","2020-11-16",1.81
"1031","2020-11-17",2.04
"1032","2020-11-18",2.19
"1033","2020-11-19",2.24
"1034","2020-11-20",2.25
"1035","2020-11-23",2.24
"1036","2020-11-24",2.16
"1037","2020-11-25",2.17
"1038","2020-11-27",2.25
