"","date","AXP"
"92","2007-05-15",63.02
"93","2007-05-16",63.98
"94","2007-05-17",63.560001
"95","2007-05-18",63.959999
"96","2007-05-21",64.269997
"97","2007-05-22",64.269997
"98","2007-05-23",63.990002
"99","2007-05-24",64.019997
"100","2007-05-25",63.630001
"101","2007-05-29",64.339996
"102","2007-05-30",65
"103","2007-05-31",64.980003
"104","2007-06-01",65.07
"105","2007-06-04",65.019997
"106","2007-06-05",64.790001
"107","2007-06-06",63.740002
"108","2007-06-07",62.740002
"109","2007-06-08",63.040001
"110","2007-06-11",63.060001
"111","2007-06-12",62.119999
"112","2007-06-13",63.150002
"113","2007-06-14",63.139999
"114","2007-06-15",63.77
"115","2007-06-18",63.139999
"116","2007-06-19",63.150002
"117","2007-06-20",62.049999
"118","2007-06-21",62.66
"119","2007-06-22",61.790001
"120","2007-06-25",61.799999
"121","2007-06-26",61.330002
"122","2007-06-27",61.529999
"123","2007-06-28",61.220001
"124","2007-06-29",61.18
"125","2007-07-02",61.790001
"126","2007-07-03",62.419998
"127","2007-07-05",61.380001
"128","2007-07-06",61.509998
"129","2007-07-09",62.439999
"130","2007-07-10",60.299999
"131","2007-07-11",60.279999
"132","2007-07-12",63.330002
"133","2007-07-13",62.830002
"134","2007-07-16",61.880001
"135","2007-07-17",64.739998
"136","2007-07-18",65.050003
"137","2007-07-19",65.550003
"138","2007-07-20",64.510002
"139","2007-07-23",64.660004
"140","2007-07-24",61.169998
"141","2007-07-25",61.73
"142","2007-07-26",60.259998
"143","2007-07-27",58.549999
"144","2007-07-30",60.139999
"145","2007-07-31",58.540001
"146","2007-08-01",59.630001
"147","2007-08-02",60.91
"148","2007-08-03",57.490002
"149","2007-08-06",60.23
"150","2007-08-07",60.43
"151","2007-08-08",62.959999
"152","2007-08-09",60.650002
"153","2007-08-10",60.779999
"154","2007-08-13",59.450001
"155","2007-08-14",57.299999
"156","2007-08-15",56.740002
"157","2007-08-16",58.169998
"158","2007-08-17",58.889999
"159","2007-08-20",58.68
"160","2007-08-21",59.139999
"161","2007-08-22",60.130001
"162","2007-08-23",60.029999
"163","2007-08-24",60.889999
"164","2007-08-27",59.959999
"165","2007-08-28",57.349998
"166","2007-08-29",58.139999
"167","2007-08-30",57.720001
"168","2007-08-31",58.619999
"169","2007-09-04",60.77
"170","2007-09-05",59.32
"171","2007-09-06",59.400002
"172","2007-09-07",57.75
"173","2007-09-10",58.709999
"174","2007-09-11",59.369999
"175","2007-09-12",59.48
"176","2007-09-13",60.599998
"177","2007-09-14",58.939999
"178","2007-09-17",58.200001
"179","2007-09-18",60.799999
"180","2007-09-19",60.950001
"181","2007-09-20",60.119999
"182","2007-09-21",59.279999
"183","2007-09-24",58.389999
"184","2007-09-25",58.830002
"185","2007-09-26",59.009998
"186","2007-09-27",59.57
"187","2007-09-28",59.369999
"188","2007-10-01",60.630001
"189","2007-10-02",60.619999
"190","2007-10-03",59.860001
"191","2007-10-04",59.759998
"192","2007-10-05",61.099998
"193","2007-10-08",60.689999
"194","2007-10-09",62.52
"195","2007-10-10",61.889999
"196","2007-10-11",62.450001
"197","2007-10-12",63.23
"198","2007-10-15",61.799999
"199","2007-10-16",60.23
"200","2007-10-17",60.080002
"201","2007-10-18",58.66
"202","2007-10-19",57.110001
"203","2007-10-22",56.869999
"204","2007-10-23",58.66
"205","2007-10-24",58.939999
"206","2007-10-25",59.759998
"207","2007-10-26",60.669998
"208","2007-10-29",60.509998
"209","2007-10-30",60.299999
"210","2007-10-31",60.950001
"211","2007-11-01",58.389999
"212","2007-11-02",58.419998
"213","2007-11-05",58.169998
"214","2007-11-06",58.57
"215","2007-11-07",55.369999
"216","2007-11-08",56.099998
"217","2007-11-09",56.490002
"218","2007-11-12",56.09
"219","2007-11-13",59.16
"220","2007-11-14",59.099998
"221","2007-11-15",58.240002
"222","2007-11-16",58.669998
"223","2007-11-19",57.369999
"224","2007-11-20",57
"225","2007-11-21",54.34
"226","2007-11-23",55.630001
"227","2007-11-26",53.540001
"228","2007-11-27",55.619999
"229","2007-11-28",57.41
"230","2007-11-29",56.889999
"231","2007-11-30",58.98
"232","2007-12-03",58.599998
"233","2007-12-04",57.110001
"234","2007-12-05",57.93
"235","2007-12-06",59.529999
"236","2007-12-07",56.959999
"237","2007-12-10",57.580002
"238","2007-12-11",54.560001
"239","2007-12-12",54.080002
"240","2007-12-13",53.84
"241","2007-12-14",52.290001
"242","2007-12-17",52.18
"243","2007-12-18",51.779999
"244","2007-12-19",51.91
"245","2007-12-20",51.029999
"246","2007-12-21",51.950001
"247","2007-12-24",53.240002
"248","2007-12-26",52.900002
"249","2007-12-27",51.099998
"250","2007-12-28",50.84
"251","2007-12-31",52.02
"252","2008-01-02",51.040001
"253","2008-01-03",50.41
"254","2008-01-04",49.139999
"255","2008-01-07",49.360001
"256","2008-01-08",47.950001
"257","2008-01-09",49.080002
"258","2008-01-10",48.919998
"259","2008-01-11",44
"260","2008-01-14",44.5
"261","2008-01-15",42.77
"262","2008-01-16",44.240002
"263","2008-01-17",42.669998
"264","2008-01-18",43.610001
"265","2008-01-22",43.34
"266","2008-01-23",46.209999
"267","2008-01-24",47.110001
"268","2008-01-25",45.439999
"269","2008-01-28",47.400002
"270","2008-01-29",47.799999
"271","2008-01-30",47.34
"272","2008-01-31",49.130001
"273","2008-02-01",49.599998
"274","2008-02-04",47.66
"275","2008-02-05",45.700001
"276","2008-02-06",45.869999
"277","2008-02-07",46.450001
"278","2008-02-08",44.98
"279","2008-02-11",44.630001
"280","2008-02-12",45.080002
"281","2008-02-13",46.849998
"282","2008-02-14",45.689999
"283","2008-02-15",45.110001
"284","2008-02-19",44.549999
"285","2008-02-20",45.299999
"286","2008-02-21",44.68
"287","2008-02-22",45.060001
"288","2008-02-25",45.209999
"289","2008-02-26",45.810001
"290","2008-02-27",46.07
"291","2008-02-28",44.419998
"292","2008-02-29",42.299999
"293","2008-03-03",42.080002
"294","2008-03-04",42.650002
"295","2008-03-05",42.23
"296","2008-03-06",41.290001
"297","2008-03-07",41.529999
"298","2008-03-10",40.040001
"299","2008-03-11",43.830002
"300","2008-03-12",42.740002
"301","2008-03-13",42.700001
"302","2008-03-14",41.009998
"303","2008-03-17",41.709999
"304","2008-03-18",43.709999
"305","2008-03-19",42
"306","2008-03-20",45.98
"307","2008-03-24",47.41
"308","2008-03-25",47.509998
"309","2008-03-26",45.360001
"310","2008-03-27",44.830002
"311","2008-03-28",43.150002
"312","2008-03-31",43.720001
"313","2008-04-01",47.09
"314","2008-04-02",46.650002
"315","2008-04-03",46.68
"316","2008-04-04",46.110001
"317","2008-04-07",46.549999
"318","2008-04-08",46.470001
"319","2008-04-09",45.080002
"320","2008-04-10",45.060001
"321","2008-04-11",43.389999
"322","2008-04-14",42.720001
"323","2008-04-15",43.150002
"324","2008-04-16",43.75
"325","2008-04-17",44.700001
"326","2008-04-18",45.529999
"327","2008-04-21",45.700001
"328","2008-04-22",43.970001
"329","2008-04-23",44.380001
"330","2008-04-24",45.18
"331","2008-04-25",47.77
"332","2008-04-28",47.889999
"333","2008-04-29",48.009998
"334","2008-04-30",48.02
"335","2008-05-01",51.330002
"336","2008-05-02",50.400002
"337","2008-05-05",50.419998
"338","2008-05-06",50.959999
"339","2008-05-07",48.700001
"340","2008-05-08",48.849998
"341","2008-05-09",48.959999
"342","2008-05-12",49.950001
"343","2008-05-13",49.009998
"344","2008-05-14",49.5
"345","2008-05-15",49.860001
"346","2008-05-16",48.68
"347","2008-05-19",48.560001
"348","2008-05-20",47.310001
"349","2008-05-21",45.48
"350","2008-05-22",46.360001
"351","2008-05-23",45.450001
"352","2008-05-27",45.900002
"353","2008-05-28",46.150002
"354","2008-05-29",46.75
"355","2008-05-30",46.349998
"356","2008-06-02",45.25
"357","2008-06-03",44.310001
"358","2008-06-04",45.639999
"359","2008-06-05",47.43
"360","2008-06-06",44.650002
"361","2008-06-09",44.110001
"362","2008-06-10",44.349998
"363","2008-06-11",42.59
"364","2008-06-12",43.419998
"365","2008-06-13",44.66
"366","2008-06-16",44.68
"367","2008-06-17",42.759998
"368","2008-06-18",42.419998
"369","2008-06-19",42.630001
"370","2008-06-20",41.18
"371","2008-06-23",40.880001
"372","2008-06-24",42.099998
"373","2008-06-25",40.939999
"374","2008-06-26",38.889999
"375","2008-06-27",38.040001
"376","2008-06-30",37.669998
"377","2008-07-01",40.02
"378","2008-07-02",39.619999
"379","2008-07-03",40.240002
"380","2008-07-07",39.59
"381","2008-07-08",41.549999
"382","2008-07-09",39.009998
"383","2008-07-10",39.040001
"384","2008-07-11",39.209999
"385","2008-07-14",37.509998
"386","2008-07-15",37.02
"387","2008-07-16",39.669998
"388","2008-07-17",41.790001
"389","2008-07-18",42.189999
"390","2008-07-21",40.900002
"391","2008-07-22",37.990002
"392","2008-07-23",39.34
"393","2008-07-24",36.41
"394","2008-07-25",36.619999
"395","2008-07-28",35.369999
"396","2008-07-29",37.52
"397","2008-07-30",37.540001
"398","2008-07-31",37.119999
"399","2008-08-01",37.189999
"400","2008-08-04",36.849998
"401","2008-08-05",38.720001
"402","2008-08-06",37.990002
"403","2008-08-07",36.400002
"404","2008-08-08",37.810001
"405","2008-08-11",39.169998
"406","2008-08-12",38.049999
"407","2008-08-13",36.889999
"408","2008-08-14",38.200001
"409","2008-08-15",39.07
"410","2008-08-18",37.990002
"411","2008-08-19",36.73
"412","2008-08-20",37.43
"413","2008-08-21",37.009998
"414","2008-08-22",38.790001
"415","2008-08-25",37.810001
"416","2008-08-26",38.049999
"417","2008-08-27",38.82
"418","2008-08-28",40.389999
"419","2008-08-29",39.68
"420","2008-09-02",40.630001
"421","2008-09-03",40.91
"422","2008-09-04",38.75
"423","2008-09-05",39.400002
"424","2008-09-08",40.52
"425","2008-09-09",38.240002
"426","2008-09-10",38.16
"427","2008-09-11",38.759998
"428","2008-09-12",38.950001
"429","2008-09-15",35.48
"430","2008-09-16",36.07
"431","2008-09-17",33.040001
"432","2008-09-18",37.720001
"433","2008-09-19",40.400002
"434","2008-09-22",37.290001
"435","2008-09-23",38.279999
"436","2008-09-24",37.5
"437","2008-09-25",37.830002
"438","2008-09-26",39.5
"439","2008-09-29",32.549999
"440","2008-09-30",35.43
"441","2008-10-01",35.34
"442","2008-10-02",32.139999
"443","2008-10-03",30.870001
"444","2008-10-06",30.07
"445","2008-10-07",28.25
"446","2008-10-08",27.120001
"447","2008-10-09",24
"448","2008-10-10",23.15
"449","2008-10-13",27.299999
"450","2008-10-14",28.190001
"451","2008-10-15",24.41
"452","2008-10-16",23.639999
"453","2008-10-17",23.33
"454","2008-10-20",24.35
"455","2008-10-21",26.389999
"456","2008-10-22",25.02
"457","2008-10-23",24.530001
"458","2008-10-24",24.049999
"459","2008-10-27",23.08
"460","2008-10-28",25.469999
"461","2008-10-29",25.209999
"462","2008-10-30",26.059999
"463","2008-10-31",27.5
"464","2008-11-03",28.32
"465","2008-11-04",29.82
"466","2008-11-05",27.83
"467","2008-11-06",24.92
"468","2008-11-07",25.309999
"469","2008-11-10",23.98
"470","2008-11-11",22.4
"471","2008-11-12",20.049999
"472","2008-11-13",20.780001
"473","2008-11-14",19.99
"474","2008-11-17",19.370001
"475","2008-11-18",19.379999
"476","2008-11-19",18.74
"477","2008-11-20",17.23
"478","2008-11-21",18.690001
"479","2008-11-24",21.18
"480","2008-11-25",21.370001
"481","2008-11-26",22.299999
"482","2008-11-28",23.309999
"483","2008-12-01",19.639999
"484","2008-12-02",20.76
"485","2008-12-03",21.870001
"486","2008-12-04",20.84
"487","2008-12-05",21.780001
"488","2008-12-08",24.440001
"489","2008-12-09",23.290001
"490","2008-12-10",21.559999
"491","2008-12-11",20.129999
"492","2008-12-12",20.34
"493","2008-12-15",19.34
"494","2008-12-16",20.059999
"495","2008-12-17",19.809999
"496","2008-12-18",18.9
"497","2008-12-19",19.43
"498","2008-12-22",18.42
"499","2008-12-23",17.959999
"500","2008-12-24",17.969999
"501","2008-12-26",17.91
"502","2008-12-29",17.700001
"503","2008-12-30",18
"504","2008-12-31",18.549999
"505","2009-01-02",19.33
"506","2009-01-05",19.950001
"507","2009-01-06",21.07
"508","2009-01-07",20.01
"509","2009-01-08",20.040001
"510","2009-01-09",19.23
"511","2009-01-12",18.83
"512","2009-01-13",18.99
"513","2009-01-14",17.83
"514","2009-01-15",17.32
"515","2009-01-16",17.01
"516","2009-01-20",15.6
"517","2009-01-21",16.870001
"518","2009-01-22",16.059999
"519","2009-01-23",16
"520","2009-01-26",15.2
"521","2009-01-27",16.68
"522","2009-01-28",17.85
"523","2009-01-29",16.709999
"524","2009-01-30",16.73
"525","2009-02-02",16.98
"526","2009-02-03",16.09
"527","2009-02-04",16.360001
"528","2009-02-05",17.030001
"529","2009-02-06",17.93
"530","2009-02-09",17.75
"531","2009-02-10",15.97
"532","2009-02-11",16.360001
"533","2009-02-12",16.190001
"534","2009-02-13",15.74
"535","2009-02-17",13.96
"536","2009-02-18",14.1
"537","2009-02-19",12.87
"538","2009-02-20",12.97
"539","2009-02-23",12.15
"540","2009-02-24",13.62
"541","2009-02-25",13.07
"542","2009-02-26",12.57
"543","2009-02-27",12.06
"544","2009-03-02",11.06
"545","2009-03-03",11.82
"546","2009-03-04",11.71
"547","2009-03-05",10.33
"548","2009-03-06",10.26
"549","2009-03-09",10.64
"550","2009-03-10",12.17
"551","2009-03-11",11.93
"552","2009-03-12",13.15
"553","2009-03-13",13.09
"554","2009-03-16",12.66
"555","2009-03-17",12.92
"556","2009-03-18",14.09
"557","2009-03-19",13.07
"558","2009-03-20",12.26
"559","2009-03-23",14.56
"560","2009-03-24",13.9
"561","2009-03-25",14.11
"562","2009-03-26",15.13
"563","2009-03-27",14.45
"564","2009-03-30",12.81
"565","2009-03-31",13.63
"566","2009-04-01",14.44
"567","2009-04-02",14.98
"568","2009-04-03",15.33
"569","2009-04-06",15.16
"570","2009-04-07",15.01
"571","2009-04-08",15.72
"572","2009-04-09",18.83
"573","2009-04-13",20.459999
"574","2009-04-14",18.43
"575","2009-04-15",20.620001
"576","2009-04-16",20.690001
"577","2009-04-17",21.809999
"578","2009-04-20",18.98
"579","2009-04-21",19.57
"580","2009-04-22",19.43
"581","2009-04-23",20.969999
"582","2009-04-24",25.299999
"583","2009-04-27",24.23
"584","2009-04-28",24.15
"585","2009-04-29",24.950001
"586","2009-04-30",25.219999
"587","2009-05-01",24.290001
"588","2009-05-04",27.280001
"589","2009-05-05",26.57
"590","2009-05-06",27.139999
"591","2009-05-07",25.969999
"592","2009-05-08",28.4
"593","2009-05-11",26.040001
"594","2009-05-12",25.450001
"595","2009-05-13",24.09
"596","2009-05-14",24.719999
"597","2009-05-15",24.23
"598","2009-05-18",26.129999
"599","2009-05-19",24.790001
"600","2009-05-20",23.98
"601","2009-05-21",24.15
"602","2009-05-22",23.4
"603","2009-05-26",24.57
"604","2009-05-27",23.5
"605","2009-05-28",24.299999
"606","2009-05-29",24.85
"607","2009-06-01",25.99
"608","2009-06-02",24.709999
"609","2009-06-03",24.48
"610","2009-06-04",25.25
"611","2009-06-05",24.950001
"612","2009-06-08",25.65
"613","2009-06-09",26.93
"614","2009-06-10",26.690001
"615","2009-06-11",25.629999
"616","2009-06-12",25.16
"617","2009-06-15",25.23
"618","2009-06-16",24.690001
"619","2009-06-17",23.950001
"620","2009-06-18",24.1
"621","2009-06-19",24.639999
"622","2009-06-22",23.23
"623","2009-06-23",23.389999
"624","2009-06-24",22.93
"625","2009-06-25",24.440001
"626","2009-06-26",23.76
"627","2009-06-29",24
"628","2009-06-30",23.24
"629","2009-07-01",23
"630","2009-07-02",22.27
"631","2009-07-06",23.52
"632","2009-07-07",22.629999
"633","2009-07-08",22.719999
"634","2009-07-09",22.799999
"635","2009-07-10",23.219999
"636","2009-07-13",24.52
"637","2009-07-14",24.459999
"638","2009-07-15",27.219999
"639","2009-07-16",28.280001
"640","2009-07-17",28.030001
"641","2009-07-20",28.889999
"642","2009-07-21",29.379999
"643","2009-07-22",28.76
"644","2009-07-23",29.450001
"645","2009-07-24",29.51
"646","2009-07-27",28.379999
"647","2009-07-28",27.68
"648","2009-07-29",27.75
"649","2009-07-30",28.23
"650","2009-07-31",28.33
"651","2009-08-03",28.65
"652","2009-08-04",28.709999
"653","2009-08-05",30.360001
"654","2009-08-06",31.309999
"655","2009-08-07",32.689999
"656","2009-08-10",32.34
"657","2009-08-11",31.51
"658","2009-08-12",31.799999
"659","2009-08-13",31.98
"660","2009-08-14",31.719999
"661","2009-08-17",30.389999
"662","2009-08-18",31.690001
"663","2009-08-19",31.700001
"664","2009-08-20",32.52
"665","2009-08-21",32.849998
"666","2009-08-24",32.669998
"667","2009-08-25",32.82
"668","2009-08-26",33.139999
"669","2009-08-27",33.959999
"670","2009-08-28",34.240002
"671","2009-08-31",33.82
"672","2009-09-01",31.98
"673","2009-09-02",31.950001
"674","2009-09-03",32.459999
"675","2009-09-04",32.84
"676","2009-09-08",33.490002
"677","2009-09-09",34.09
"678","2009-09-10",34.400002
"679","2009-09-11",34.169998
"680","2009-09-14",33.919998
"681","2009-09-15",34.650002
"682","2009-09-16",35.84
"683","2009-09-17",35
"684","2009-09-18",34.77
"685","2009-09-21",33.759998
"686","2009-09-22",33.970001
"687","2009-09-23",33.599998
"688","2009-09-24",33.849998
"689","2009-09-25",33.07
"690","2009-09-28",34.41
"691","2009-09-29",33.990002
"692","2009-09-30",33.900002
"693","2009-10-01",32.459999
"694","2009-10-02",32.490002
"695","2009-10-05",33.220001
"696","2009-10-06",33.52
"697","2009-10-07",33.990002
"698","2009-10-08",34.98
"699","2009-10-09",34.939999
"700","2009-10-12",35.080002
"701","2009-10-13",34.84
"702","2009-10-14",35.09
"703","2009-10-15",35.540001
"704","2009-10-16",34.950001
"705","2009-10-19",35.740002
"706","2009-10-20",35.419998
"707","2009-10-21",35.099998
"708","2009-10-22",36.439999
"709","2009-10-23",34.580002
"710","2009-10-26",34.880001
"711","2009-10-27",35.950001
"712","2009-10-28",34.669998
"713","2009-10-29",36.439999
"714","2009-10-30",34.84
"715","2009-11-02",35.68
"716","2009-11-03",36.040001
"717","2009-11-04",35.959999
"718","2009-11-05",37.740002
"719","2009-11-06",37.209999
"720","2009-11-09",39.049999
"721","2009-11-10",39.68
"722","2009-11-11",40.049999
"723","2009-11-12",39.5
"724","2009-11-13",40.349998
"725","2009-11-16",41.439999
"726","2009-11-17",41.360001
"727","2009-11-18",41.57
"728","2009-11-19",41.139999
"729","2009-11-20",40.93
"730","2009-11-23",41.630001
"731","2009-11-24",41.439999
"732","2009-11-25",41.720001
"733","2009-11-27",40.84
"734","2009-11-30",41.830002
"735","2009-12-01",41.299999
"736","2009-12-02",41.040001
"737","2009-12-03",38.869999
"738","2009-12-04",39.299999
"739","2009-12-07",39.41
"740","2009-12-08",39.130001
"741","2009-12-09",39.880001
"742","2009-12-10",40.23
"743","2009-12-11",40.73
"744","2009-12-14",41.279999
"745","2009-12-15",40.959999
"746","2009-12-16",41.27
"747","2009-12-17",40.450001
"748","2009-12-18",40.509998
"749","2009-12-21",41.02
"750","2009-12-22",41.419998
"751","2009-12-23",41.209999
"752","2009-12-24",41.68
"753","2009-12-28",41.049999
"754","2009-12-29",40.880001
"755","2009-12-30",40.799999
"756","2009-12-31",40.52
"757","2010-01-04",40.919998
"758","2010-01-05",40.830002
"759","2010-01-06",41.490002
"760","2010-01-07",41.98
"761","2010-01-08",41.950001
"762","2010-01-11",41.470001
"763","2010-01-12",42.02
"764","2010-01-13",42.150002
"765","2010-01-14",42.68
"766","2010-01-15",42.389999
"767","2010-01-19",42.959999
"768","2010-01-20",42.98
"769","2010-01-21",42.16
"770","2010-01-22",38.59
"771","2010-01-25",37.790001
"772","2010-01-26",38.099998
"773","2010-01-27",38.669998
"774","2010-01-28",37.43
"775","2010-01-29",37.66
"776","2010-02-01",38.209999
"777","2010-02-02",39.02
"778","2010-02-03",38.330002
"779","2010-02-04",37.529999
"780","2010-02-05",37.849998
"781","2010-02-08",36.790001
"782","2010-02-09",37.540001
"783","2010-02-10",37.75
"784","2010-02-11",38.290001
"785","2010-02-12",38.419998
"786","2010-02-16",39.619999
"787","2010-02-17",39.049999
"788","2010-02-18",39.150002
"789","2010-02-19",39.060001
"790","2010-02-22",38.93
"791","2010-02-23",37.93
"792","2010-02-24",38.41
"793","2010-02-25",38.040001
"794","2010-02-26",38.189999
"795","2010-03-01",38.130001
"796","2010-03-02",38.389999
"797","2010-03-03",38.279999
"798","2010-03-04",38.889999
"799","2010-03-05",40.200001
"800","2010-03-08",39.709999
"801","2010-03-09",39.700001
"802","2010-03-10",39.720001
"803","2010-03-11",40.110001
"804","2010-03-12",40.759998
"805","2010-03-15",40.700001
"806","2010-03-16",40.919998
"807","2010-03-17",41.009998
"808","2010-03-18",41
"809","2010-03-19",40.330002
"810","2010-03-22",41.080002
"811","2010-03-23",41.240002
"812","2010-03-24",41.009998
"813","2010-03-25",41.419998
"814","2010-03-26",41.119999
"815","2010-03-29",41.48
"816","2010-03-30",41.290001
"817","2010-03-31",41.259998
"818","2010-04-01",41.700001
"819","2010-04-05",42.669998
"820","2010-04-06",43.119999
"821","2010-04-07",42.369999
"822","2010-04-08",43.689999
"823","2010-04-09",43.880001
"824","2010-04-12",44.540001
"825","2010-04-13",44.990002
"826","2010-04-14",46.459999
"827","2010-04-15",46.669998
"828","2010-04-16",45.099998
"829","2010-04-19",45.759998
"830","2010-04-20",46.200001
"831","2010-04-21",45.990002
"832","2010-04-22",46.77
"833","2010-04-23",48.049999
"834","2010-04-26",47.139999
"835","2010-04-27",45.790001
"836","2010-04-28",46.080002
"837","2010-04-29",47.599998
"838","2010-04-30",46.119999
"839","2010-05-03",47.200001
"840","2010-05-04",45.860001
"841","2010-05-05",44.43
"842","2010-05-06",42.5
"843","2010-05-07",40.599998
"844","2010-05-10",43.09
"845","2010-05-11",43.330002
"846","2010-05-12",44.099998
"847","2010-05-13",42.810001
"848","2010-05-14",40.639999
"849","2010-05-17",41.220001
"850","2010-05-18",39.84
"851","2010-05-19",40.169998
"852","2010-05-20",38.619999
"853","2010-05-21",39.82
"854","2010-05-24",39.040001
"855","2010-05-25",39
"856","2010-05-26",38.169998
"857","2010-05-27",40.330002
"858","2010-05-28",39.869999
"859","2010-06-01",39.189999
"860","2010-06-02",40.970001
"861","2010-06-03",40.540001
"862","2010-06-04",38.41
"863","2010-06-07",37.709999
"864","2010-06-08",38.43
"865","2010-06-09",38.110001
"866","2010-06-10",40.029999
"867","2010-06-11",40.130001
"868","2010-06-14",39.889999
"869","2010-06-15",41.59
"870","2010-06-16",42.34
"871","2010-06-17",42.060001
"872","2010-06-18",42.029999
"873","2010-06-21",42.599998
"874","2010-06-22",41.939999
"875","2010-06-23",42.169998
"876","2010-06-24",41.060001
"877","2010-06-25",42.669998
"878","2010-06-28",42.110001
"879","2010-06-29",40.09
"880","2010-06-30",39.700001
"881","2010-07-01",39.48
"882","2010-07-02",39.419998
"883","2010-07-06",39.209999
"884","2010-07-07",41.150002
"885","2010-07-08",42.119999
"886","2010-07-09",42.580002
"887","2010-07-12",42.830002
"888","2010-07-13",44.169998
"889","2010-07-14",43.700001
"890","2010-07-15",43.43
"891","2010-07-16",41.380001
"892","2010-07-19",41.580002
"893","2010-07-20",42.060001
"894","2010-07-21",41.150002
"895","2010-07-22",43.189999
"896","2010-07-23",44.790001
"897","2010-07-26",45.43
"898","2010-07-27",44.549999
"899","2010-07-28",44.580002
"900","2010-07-29",44.560001
"901","2010-07-30",44.639999
"902","2010-08-02",44.990002
"903","2010-08-03",44.599998
"904","2010-08-04",44.110001
"905","2010-08-05",43.220001
"906","2010-08-06",43.5
"907","2010-08-09",43.75
"908","2010-08-10",44.09
"909","2010-08-11",42.959999
"910","2010-08-12",42.150002
"911","2010-08-13",41.73
"912","2010-08-16",41.540001
"913","2010-08-17",41.740002
"914","2010-08-18",41.689999
"915","2010-08-19",40.959999
"916","2010-08-20",40.759998
"917","2010-08-23",40.200001
"918","2010-08-24",39.57
"919","2010-08-25",39.799999
"920","2010-08-26",39.73
"921","2010-08-27",40.91
"922","2010-08-30",39.889999
"923","2010-08-31",39.869999
"924","2010-09-01",41.07
"925","2010-09-02",40.880001
"926","2010-09-03",41.799999
"927","2010-09-07",40.09
"928","2010-09-08",40.07
"929","2010-09-09",40.689999
"930","2010-09-10",40.189999
"931","2010-09-13",41.220001
"932","2010-09-14",40.380001
"933","2010-09-15",40.849998
"934","2010-09-16",40.959999
"935","2010-09-17",41.369999
"936","2010-09-20",43.119999
"937","2010-09-21",42.779999
"938","2010-09-22",42.790001
"939","2010-09-23",42.360001
"940","2010-09-24",43.130001
"941","2010-09-27",43.439999
"942","2010-09-28",43.689999
"943","2010-09-29",43.009998
"944","2010-09-30",42.029999
"945","2010-10-01",41.779999
"946","2010-10-04",39.049999
"947","2010-10-05",38.279999
"948","2010-10-06",38.02
"949","2010-10-07",37.82
"950","2010-10-08",37.990002
"951","2010-10-11",37.939999
"952","2010-10-12",38.540001
"953","2010-10-13",39.259998
"954","2010-10-14",39.439999
"955","2010-10-15",39.09
