"","date","PK"
"102","2017-05-31",25.74
"103","2017-06-01",26.07
"104","2017-06-02",27.290001
"105","2017-06-05",27.24
"106","2017-06-06",27.049999
"107","2017-06-07",26.98
"108","2017-06-08",26.83
"109","2017-06-09",27.290001
"110","2017-06-12",27.74
"111","2017-06-13",27.84
"112","2017-06-14",27.860001
"113","2017-06-15",27.77
"114","2017-06-16",27.799999
"115","2017-06-19",27.799999
"116","2017-06-20",27.6
"117","2017-06-21",27.559999
"118","2017-06-22",27.299999
"119","2017-06-23",27.49
"120","2017-06-26",27.389999
"121","2017-06-27",27.34
"122","2017-06-28",27.18
"123","2017-06-29",26.98
"124","2017-06-30",26.959999
"125","2017-07-03",27.549999
"126","2017-07-05",27.02
"127","2017-07-06",26.73
"128","2017-07-07",26.85
"129","2017-07-10",26.84
"130","2017-07-11",27.01
"131","2017-07-12",27
"132","2017-07-13",26.73
"133","2017-07-14",26.870001
"134","2017-07-17",27.23
"135","2017-07-18",27.200001
"136","2017-07-19",27.24
"137","2017-07-20",26.48
"138","2017-07-21",26.629999
"139","2017-07-24",26.98
"140","2017-07-25",26.82
"141","2017-07-26",26.690001
"142","2017-07-27",26.92
"143","2017-07-28",26.879999
"144","2017-07-31",26.93
"145","2017-08-01",27.07
"146","2017-08-02",26.629999
"147","2017-08-03",26.01
"148","2017-08-04",26.440001
"149","2017-08-07",26.66
"150","2017-08-08",26.25
"151","2017-08-09",26.030001
"152","2017-08-10",25.969999
"153","2017-08-11",26.1
"154","2017-08-14",26.360001
"155","2017-08-15",26.370001
"156","2017-08-16",26.530001
"157","2017-08-17",25.98
"158","2017-08-18",25.92
"159","2017-08-21",26.02
"160","2017-08-22",26.23
"161","2017-08-23",25.9
"162","2017-08-24",25.940001
"163","2017-08-25",26.1
"164","2017-08-28",25.84
"165","2017-08-29",25.98
"166","2017-08-30",26.299999
"167","2017-08-31",26.690001
"168","2017-09-01",26.889999
"169","2017-09-05",26.190001
"170","2017-09-06",26.549999
"171","2017-09-07",26.559999
"172","2017-09-08",26.620001
"173","2017-09-11",27.110001
"174","2017-09-12",27.209999
"175","2017-09-13",27.41
"176","2017-09-14",27.42
"177","2017-09-15",27.49
"178","2017-09-18",27.190001
"179","2017-09-19",26.9
"180","2017-09-20",27.32
"181","2017-09-21",27.280001
"182","2017-09-22",27.530001
"183","2017-09-25",27.82
"184","2017-09-26",27.67
"185","2017-09-27",27.35
"186","2017-09-28",27.59
"187","2017-09-29",27.559999
"188","2017-10-02",27.559999
"189","2017-10-03",27.190001
"190","2017-10-04",27.440001
"191","2017-10-05",27.629999
"192","2017-10-06",27.74
"193","2017-10-09",28.030001
"194","2017-10-10",28
"195","2017-10-11",28.030001
"196","2017-10-12",28.549999
"197","2017-10-13",28.68
"198","2017-10-16",28.709999
"199","2017-10-17",28.59
"200","2017-10-18",28.74
"201","2017-10-19",28.969999
"202","2017-10-20",28.48
"203","2017-10-23",28.030001
"204","2017-10-24",28.299999
"205","2017-10-25",28.09
"206","2017-10-26",28.57
"207","2017-10-27",28.52
"208","2017-10-30",28.16
"209","2017-10-31",28.790001
"210","2017-11-01",28.93
"211","2017-11-02",29.049999
"212","2017-11-03",29.08
"213","2017-11-06",29.26
"214","2017-11-07",29.25
"215","2017-11-08",29.290001
"216","2017-11-09",29.120001
"217","2017-11-10",28.809999
"218","2017-11-13",28.77
"219","2017-11-14",28.379999
"220","2017-11-15",28.5
"221","2017-11-16",28.92
"222","2017-11-17",28.92
"223","2017-11-20",28.67
"224","2017-11-21",29.139999
"225","2017-11-22",29.08
"226","2017-11-24",28.82
"227","2017-11-27",28.700001
"228","2017-11-28",28.120001
"229","2017-11-29",28.9
"230","2017-11-30",29.200001
"231","2017-12-01",28.809999
"232","2017-12-04",28.74
"233","2017-12-05",28.799999
"234","2017-12-06",28.379999
"235","2017-12-07",28.450001
"236","2017-12-08",28.41
"237","2017-12-11",28.370001
"238","2017-12-12",28.280001
"239","2017-12-13",28.32
"240","2017-12-14",28.65
"241","2017-12-15",28.530001
"242","2017-12-18",29.42
"243","2017-12-19",28.9
"244","2017-12-20",29
"245","2017-12-21",29.049999
"246","2017-12-22",29.370001
"247","2017-12-26",29.25
"248","2017-12-27",29.15
"249","2017-12-28",28.91
"250","2017-12-29",28.75
"251","2018-01-02",28.85
"252","2018-01-03",28.940001
"253","2018-01-04",28.67
"254","2018-01-05",28.690001
"255","2018-01-08",28.620001
"256","2018-01-09",28.709999
"257","2018-01-10",28.84
"258","2018-01-11",29.09
"259","2018-01-12",28.950001
"260","2018-01-16",29.049999
"261","2018-01-17",29.27
"262","2018-01-18",28.9
"263","2018-01-19",29.18
"264","2018-01-22",29.34
"265","2018-01-23",29.799999
"266","2018-01-24",29.68
"267","2018-01-25",29.58
"268","2018-01-26",29.51
"269","2018-01-29",29.57
"270","2018-01-30",28.940001
"271","2018-01-31",28.91
"272","2018-02-01",28.780001
"273","2018-02-02",28.01
"274","2018-02-05",26.98
"275","2018-02-06",27.65
"276","2018-02-07",27.639999
"277","2018-02-08",26.75
"278","2018-02-09",27.25
"279","2018-02-12",27.08
"280","2018-02-13",27.200001
"281","2018-02-14",27.27
"282","2018-02-15",27.129999
"283","2018-02-16",27.18
"284","2018-02-20",26.549999
"285","2018-02-21",26.059999
"286","2018-02-22",26.1
"287","2018-02-23",26.559999
"288","2018-02-26",26.540001
"289","2018-02-27",26.25
"290","2018-02-28",25.99
"291","2018-03-01",25.93
"292","2018-03-02",24.42
"293","2018-03-05",24.959999
"294","2018-03-06",26.15
"295","2018-03-07",26.809999
"296","2018-03-08",26.940001
"297","2018-03-09",27
"298","2018-03-12",27
"299","2018-03-13",27.040001
"300","2018-03-14",27.040001
"301","2018-03-15",27.040001
"302","2018-03-16",27.309999
"303","2018-03-19",27.040001
"304","2018-03-20",26.940001
"305","2018-03-21",26.870001
"306","2018-03-22",26.370001
"307","2018-03-23",26.08
"308","2018-03-26",26.549999
"309","2018-03-27",26.309999
"310","2018-03-28",26.790001
"311","2018-03-29",27.02
"312","2018-04-02",26.950001
"313","2018-04-03",27.290001
"314","2018-04-04",27.34
"315","2018-04-05",27.18
"316","2018-04-06",26.879999
"317","2018-04-09",26.49
"318","2018-04-10",26.18
"319","2018-04-11",26.73
"320","2018-04-12",27.43
"321","2018-04-13",27.889999
"322","2018-04-16",28.26
"323","2018-04-17",28.459999
"324","2018-04-18",28.59
"325","2018-04-19",28.5
"326","2018-04-20",28.6
"327","2018-04-23",28.68
"328","2018-04-24",28.549999
"329","2018-04-25",28.82
"330","2018-04-26",28.780001
"331","2018-04-27",29
"332","2018-04-30",28.780001
"333","2018-05-01",28.77
"334","2018-05-02",28.58
"335","2018-05-03",28.75
"336","2018-05-04",29.309999
"337","2018-05-07",29.870001
"338","2018-05-08",29.799999
"339","2018-05-09",30.25
"340","2018-05-10",30.6
"341","2018-05-11",30.52
"342","2018-05-14",30.82
"343","2018-05-15",30.49
"344","2018-05-16",30.379999
"345","2018-05-17",30.440001
"346","2018-05-18",30.940001
"347","2018-05-21",31.450001
"348","2018-05-22",31.42
"349","2018-05-23",31.32
"350","2018-05-24",31.450001
"351","2018-05-25",31.379999
"352","2018-05-29",31.559999
"353","2018-05-30",32.009998
"354","2018-05-31",32.220001
"355","2018-06-01",32.43
"356","2018-06-04",32.41
"357","2018-06-05",32.009998
"358","2018-06-06",31.940001
"359","2018-06-07",31.709999
"360","2018-06-08",31.6
"361","2018-06-11",30.959999
"362","2018-06-12",30.690001
"363","2018-06-13",30.15
"364","2018-06-14",30.74
"365","2018-06-15",30.76
"366","2018-06-18",30.870001
"367","2018-06-19",30.870001
"368","2018-06-20",31.27
"369","2018-06-21",31.309999
"370","2018-06-22",31.07
"371","2018-06-25",30.73
"372","2018-06-26",30.629999
"373","2018-06-27",30.65
"374","2018-06-28",29.92
"375","2018-06-29",30.629999
"376","2018-07-02",30.49
"377","2018-07-03",31.01
"378","2018-07-05",31.1
"379","2018-07-06",31.32
"380","2018-07-09",31.219999
"381","2018-07-10",31.09
"382","2018-07-11",30.85
"383","2018-07-12",30.959999
"384","2018-07-13",31.309999
"385","2018-07-16",31
"386","2018-07-17",30.950001
"387","2018-07-18",31.110001
"388","2018-07-19",31.5
"389","2018-07-20",31.27
"390","2018-07-23",31.709999
"391","2018-07-24",31.469999
"392","2018-07-25",31.040001
"393","2018-07-26",31.08
"394","2018-07-27",30.83
"395","2018-07-30",30.91
"396","2018-07-31",31.280001
"397","2018-08-01",31.969999
"398","2018-08-02",32.580002
"399","2018-08-03",32.080002
"400","2018-08-06",32.439999
"401","2018-08-07",32.299999
"402","2018-08-08",31.690001
"403","2018-08-09",31.440001
"404","2018-08-10",31.530001
"405","2018-08-13",31.549999
"406","2018-08-14",31.85
"407","2018-08-15",32.209999
"408","2018-08-16",32.34
"409","2018-08-17",32.91
"410","2018-08-20",32.52
"411","2018-08-21",33.119999
"412","2018-08-22",33.32
"413","2018-08-23",33.060001
"414","2018-08-24",32.66
"415","2018-08-27",32.990002
"416","2018-08-28",33.360001
"417","2018-08-29",33.66
"418","2018-08-30",33.709999
"419","2018-08-31",33.450001
"420","2018-09-04",33.09
"421","2018-09-05",33.639999
"422","2018-09-06",33.82
"423","2018-09-07",34.009998
"424","2018-09-10",33.41
"425","2018-09-11",33.549999
"426","2018-09-12",33.189999
"427","2018-09-13",33.41
"428","2018-09-14",33.650002
"429","2018-09-17",33.34
"430","2018-09-18",33.68
"431","2018-09-19",33.060001
"432","2018-09-20",33.189999
"433","2018-09-21",32.889999
"434","2018-09-24",32.470001
"435","2018-09-25",32.59
"436","2018-09-26",32.439999
"437","2018-09-27",32.470001
"438","2018-09-28",32.82
"439","2018-10-01",32.639999
"440","2018-10-02",32.02
"441","2018-10-03",32.169998
"442","2018-10-04",31.139999
"443","2018-10-05",31.030001
"444","2018-10-08",31.540001
"445","2018-10-09",31
"446","2018-10-10",30.459999
"447","2018-10-11",29.559999
"448","2018-10-12",29.35
"449","2018-10-15",29.309999
"450","2018-10-16",29.85
"451","2018-10-17",29.66
"452","2018-10-18",29.290001
"453","2018-10-19",29.43
"454","2018-10-22",29.27
"455","2018-10-23",29.09
"456","2018-10-24",28.6
"457","2018-10-25",28.790001
"458","2018-10-26",28.4
"459","2018-10-29",28.459999
"460","2018-10-30",28.73
"461","2018-10-31",29.07
"462","2018-11-01",29.67
"463","2018-11-02",29.42
"464","2018-11-05",30.02
"465","2018-11-06",29.65
"466","2018-11-07",30.85
"467","2018-11-08",30.870001
"468","2018-11-09",30.85
"469","2018-11-12",30.690001
"470","2018-11-13",31.059999
"471","2018-11-14",31.040001
"472","2018-11-15",30.9
"473","2018-11-16",30.73
"474","2018-11-19",30.629999
"475","2018-11-20",30.700001
"476","2018-11-21",30.34
"477","2018-11-23",30.200001
"478","2018-11-26",30.65
"479","2018-11-27",30.379999
"480","2018-11-28",30.690001
"481","2018-11-29",30.58
"482","2018-11-30",30.82
"483","2018-12-03",31.33
"484","2018-12-04",30.299999
"485","2018-12-06",30.67
"486","2018-12-07",30.16
"487","2018-12-10",29.74
"488","2018-12-11",29.190001
"489","2018-12-12",29.290001
"490","2018-12-13",28.690001
"491","2018-12-14",28.85
"492","2018-12-17",27.629999
"493","2018-12-18",28.030001
"494","2018-12-19",27.549999
"495","2018-12-20",26.700001
"496","2018-12-21",26.450001
"497","2018-12-24",25.610001
"498","2018-12-26",26.65
"499","2018-12-27",26.700001
"500","2018-12-28",25.82
"501","2018-12-31",25.98
"502","2019-01-02",25.559999
"503","2019-01-03",25.58
"504","2019-01-04",26.27
"505","2019-01-07",26.719999
"506","2019-01-08",27.950001
"507","2019-01-09",28.17
"508","2019-01-10",28.48
"509","2019-01-11",28.43
"510","2019-01-14",28.25
"511","2019-01-15",28.450001
"512","2019-01-16",28.959999
"513","2019-01-17",28.59
"514","2019-01-18",28.700001
"515","2019-01-22",28.16
"516","2019-01-23",28.040001
"517","2019-01-24",28.07
"518","2019-01-25",28.790001
"519","2019-01-28",29.049999
"520","2019-01-29",29.33
"521","2019-01-30",29.75
"522","2019-01-31",30.07
"523","2019-02-01",29.700001
"524","2019-02-04",30.17
"525","2019-02-05",30.280001
"526","2019-02-06",29.799999
"527","2019-02-07",29.860001
"528","2019-02-08",29.48
"529","2019-02-11",29.389999
"530","2019-02-12",29.08
"531","2019-02-13",29.91
"532","2019-02-14",29.82
"533","2019-02-15",30.27
"534","2019-02-19",30.01
"535","2019-02-20",30.85
"536","2019-02-21",31.549999
"537","2019-02-22",32.029999
"538","2019-02-25",31.629999
"539","2019-02-26",31.360001
"540","2019-02-27",30.809999
"541","2019-02-28",31.24
"542","2019-03-01",31.5
"543","2019-03-04",31.780001
"544","2019-03-05",31.530001
"545","2019-03-06",31.379999
"546","2019-03-07",31
"547","2019-03-08",30.620001
"548","2019-03-11",31.200001
"549","2019-03-12",30.959999
"550","2019-03-13",31.379999
"551","2019-03-14",31.469999
"552","2019-03-15",31.379999
"553","2019-03-18",31.379999
"554","2019-03-19",31.33
"555","2019-03-20",31.23
"556","2019-03-21",31.629999
"557","2019-03-22",31.1
"558","2019-03-25",30.83
"559","2019-03-26",31.32
"560","2019-03-27",31.280001
"561","2019-03-28",31.16
"562","2019-03-29",31.08
"563","2019-04-01",31.709999
"564","2019-04-02",32.32
"565","2019-04-03",32.310001
"566","2019-04-04",32.119999
"567","2019-04-05",32.209999
"568","2019-04-08",32.18
"569","2019-04-09",31.309999
"570","2019-04-10",31.93
"571","2019-04-11",31.879999
"572","2019-04-12",31.9
"573","2019-04-15",31.59
"574","2019-04-16",31.360001
"575","2019-04-17",31.02
"576","2019-04-18",31.1
"577","2019-04-22",30.6
"578","2019-04-23",31.26
"579","2019-04-24",31.6
"580","2019-04-25",31.43
"581","2019-04-26",31.85
"582","2019-04-29",31.92
"583","2019-04-30",32.080002
"584","2019-05-01",32.360001
"585","2019-05-02",32.540001
"586","2019-05-03",32.98
"587","2019-05-06",31.860001
"588","2019-05-07",31.190001
"589","2019-05-08",30.709999
"590","2019-05-09",30.68
"591","2019-05-10",30.75
"592","2019-05-13",30.15
"593","2019-05-14",30.34
"594","2019-05-15",30.73
"595","2019-05-16",30.860001
"596","2019-05-17",30.26
"597","2019-05-20",30.08
"598","2019-05-21",30.559999
"599","2019-05-22",29.75
"600","2019-05-23",29.32
"601","2019-05-24",29.190001
"602","2019-05-28",28.9
"603","2019-05-29",28.209999
"604","2019-05-30",28.030001
"605","2019-05-31",27.620001
"606","2019-06-03",27.549999
"607","2019-06-04",27.700001
"608","2019-06-05",27.440001
"609","2019-06-06",27.26
"610","2019-06-07",27.469999
"611","2019-06-10",27.879999
"612","2019-06-11",27.67
"613","2019-06-12",27.950001
"614","2019-06-13",28.299999
"615","2019-06-14",28.17
"616","2019-06-17",28.360001
"617","2019-06-18",28.620001
"618","2019-06-19",28.33
"619","2019-06-20",28.370001
"620","2019-06-21",28.209999
"621","2019-06-24",27.469999
"622","2019-06-25",27.52
"623","2019-06-26",27.1
"624","2019-06-27",27.35
"625","2019-06-28",27.559999
"626","2019-07-01",27.280001
"627","2019-07-02",27.379999
"628","2019-07-03",27.889999
"629","2019-07-05",27.85
"630","2019-07-08",27.629999
"631","2019-07-09",27.51
"632","2019-07-10",27.610001
"633","2019-07-11",26.92
"634","2019-07-12",27.120001
"635","2019-07-15",26.93
"636","2019-07-16",26.969999
"637","2019-07-17",26.620001
"638","2019-07-18",26.450001
"639","2019-07-19",26.34
"640","2019-07-22",25.85
"641","2019-07-23",26.17
"642","2019-07-24",26.469999
"643","2019-07-25",26.34
"644","2019-07-26",26.360001
"645","2019-07-29",26.41
"646","2019-07-30",26.860001
"647","2019-07-31",26.41
"648","2019-08-01",25.51
"649","2019-08-02",25.09
"650","2019-08-05",24.309999
"651","2019-08-06",24.360001
"652","2019-08-07",24.309999
"653","2019-08-08",24.969999
"654","2019-08-09",24.68
"655","2019-08-12",24.16
"656","2019-08-13",24.09
"657","2019-08-14",23.52
"658","2019-08-15",23.65
"659","2019-08-16",23.92
"660","2019-08-19",24.18
"661","2019-08-20",23.91
"662","2019-08-21",23.91
"663","2019-08-22",24.01
"664","2019-08-23",23.41
"665","2019-08-26",23.25
"666","2019-08-27",23.190001
"667","2019-08-28",23.35
"668","2019-08-29",23.469999
"669","2019-08-30",23.549999
"670","2019-09-03",23.32
"671","2019-09-04",23.719999
"672","2019-09-05",24.299999
"673","2019-09-06",24.200001
"674","2019-09-09",25.190001
"675","2019-09-10",25.290001
"676","2019-09-11",25.719999
"677","2019-09-12",25.34
"678","2019-09-13",26.07
"679","2019-09-16",26.110001
"680","2019-09-17",25.879999
"681","2019-09-18",26.02
"682","2019-09-19",25.950001
"683","2019-09-20",26
"684","2019-09-23",26.01
"685","2019-09-24",25.280001
"686","2019-09-25",25.040001
"687","2019-09-26",24.799999
"688","2019-09-27",24.879999
"689","2019-09-30",24.969999
"690","2019-10-01",24.559999
"691","2019-10-02",24.02
"692","2019-10-03",23.91
"693","2019-10-04",23.91
"694","2019-10-07",23.84
"695","2019-10-08",23.440001
"696","2019-10-09",23.4
"697","2019-10-10",23.48
"698","2019-10-11",23.700001
"699","2019-10-14",23.35
"700","2019-10-15",23.35
"701","2019-10-16",23.059999
"702","2019-10-17",22.67
"703","2019-10-18",22.75
"704","2019-10-21",23.33
"705","2019-10-22",23.58
"706","2019-10-23",23.84
"707","2019-10-24",23.700001
"708","2019-10-25",23.65
"709","2019-10-28",23.83
"710","2019-10-29",23.709999
"711","2019-10-30",23.610001
"712","2019-10-31",23.25
"713","2019-11-01",23.91
"714","2019-11-04",24.33
"715","2019-11-05",24.200001
"716","2019-11-06",24.15
"717","2019-11-07",23.35
"718","2019-11-08",23.02
"719","2019-11-11",22.620001
"720","2019-11-12",22.41
"721","2019-11-13",22.51
"722","2019-11-14",22.360001
"723","2019-11-15",22.620001
"724","2019-11-18",22.57
"725","2019-11-19",22.559999
"726","2019-11-20",22.299999
"727","2019-11-21",22.02
"728","2019-11-22",22.34
"729","2019-11-25",22.9
"730","2019-11-26",23.280001
"731","2019-11-27",23.889999
"732","2019-11-29",23.65
"733","2019-12-02",23.75
"734","2019-12-03",23.879999
"735","2019-12-04",23.620001
"736","2019-12-05",23.68
"737","2019-12-06",24.41
"738","2019-12-09",24.48
"739","2019-12-10",24.41
"740","2019-12-11",24.360001
"741","2019-12-12",24.5
"742","2019-12-13",24.73
"743","2019-12-16",24.940001
"744","2019-12-17",25.040001
"745","2019-12-18",25.68
"746","2019-12-19",25.85
"747","2019-12-20",26.049999
"748","2019-12-23",26.120001
"749","2019-12-24",26.1
"750","2019-12-26",26.459999
"751","2019-12-27",26.42
"752","2019-12-30",25.85
"753","2019-12-31",25.870001
"754","2020-01-02",25.25
"755","2020-01-03",25.309999
"756","2020-01-06",24.74
"757","2020-01-07",24.33
"758","2020-01-08",24.42
"759","2020-01-09",23.790001
"760","2020-01-10",23.799999
"761","2020-01-13",24.200001
"762","2020-01-14",24.17
"763","2020-01-15",24.559999
"764","2020-01-16",24.860001
"765","2020-01-17",24.77
"766","2020-01-21",24.4
"767","2020-01-22",24.379999
"768","2020-01-23",24.18
"769","2020-01-24",23.5
"770","2020-01-27",22.99
"771","2020-01-28",22.99
"772","2020-01-29",22.77
"773","2020-01-30",22.59
"774","2020-01-31",21.940001
"775","2020-02-03",22.209999
"776","2020-02-04",22.99
"777","2020-02-05",23.32
"778","2020-02-06",23.530001
"779","2020-02-07",23.34
"780","2020-02-10",23.440001
"781","2020-02-11",23.790001
"782","2020-02-12",23.969999
"783","2020-02-13",23.620001
"784","2020-02-14",23.629999
"785","2020-02-18",23.35
"786","2020-02-19",22.93
"787","2020-02-20",23.35
"788","2020-02-21",23.690001
"789","2020-02-24",22.35
"790","2020-02-25",20.77
"791","2020-02-26",19.59
"792","2020-02-27",18.91
"793","2020-02-28",18.26
"794","2020-03-02",18.83
"795","2020-03-03",18.059999
"796","2020-03-04",17.950001
"797","2020-03-05",16.48
"798","2020-03-06",16.280001
"799","2020-03-09",13.61
"800","2020-03-10",14.16
"801","2020-03-11",11.98
"802","2020-03-12",8.68
"803","2020-03-13",9.31
"804","2020-03-16",6.89
"805","2020-03-17",6.11
"806","2020-03-18",4.92
"807","2020-03-19",6.09
"808","2020-03-20",6.7
"809","2020-03-23",6.74
"810","2020-03-24",7.57
"811","2020-03-25",8.96
"812","2020-03-26",9.93
"813","2020-03-27",8.79
"814","2020-03-30",8.19
"815","2020-03-31",7.91
"816","2020-04-01",7.35
"817","2020-04-02",6.5
"818","2020-04-03",6.04
"819","2020-04-06",7.2
"820","2020-04-07",7.36
"821","2020-04-08",7.98
"822","2020-04-09",8.25
"823","2020-04-13",7.95
"824","2020-04-14",8.12
"825","2020-04-15",7.9
"826","2020-04-16",7.63
"827","2020-04-17",8.19
"828","2020-04-20",7.72
"829","2020-04-21",7.47
"830","2020-04-22",7.22
"831","2020-04-23",7.19
"832","2020-04-24",7.41
"833","2020-04-27",8.12
"834","2020-04-28",8.9
"835","2020-04-29",9.69
"836","2020-04-30",9.51
"837","2020-05-01",8.64
"838","2020-05-04",8.48
"839","2020-05-05",8.27
"840","2020-05-06",7.84
"841","2020-05-07",8.16
"842","2020-05-08",8.72
"843","2020-05-11",8
"844","2020-05-12",7.29
"845","2020-05-13",6.93
"846","2020-05-14",7.32
"847","2020-05-15",7.31
"848","2020-05-18",8.89
"849","2020-05-19",9.08
"850","2020-05-20",9.5
"851","2020-05-21",9.87
"852","2020-05-22",9.39
"853","2020-05-26",10.19
"854","2020-05-27",10.7
"855","2020-05-28",10.26
"856","2020-05-29",9.83
"857","2020-06-01",10.43
"858","2020-06-02",10.58
"859","2020-06-03",11.05
"860","2020-06-04",11.96
"861","2020-06-05",13.08
"862","2020-06-08",14.88
"863","2020-06-09",14.21
"864","2020-06-10",12.8
"865","2020-06-11",11.31
"866","2020-06-12",11.59
"867","2020-06-15",11.55
"868","2020-06-16",11.9
"869","2020-06-17",11.19
"870","2020-06-18",11
"871","2020-06-19",10.71
"872","2020-06-22",10.33
"873","2020-06-23",10.56
"874","2020-06-24",10.01
"875","2020-06-25",10.01
"876","2020-06-26",9.5
"877","2020-06-29",10.13
"878","2020-06-30",9.89
"879","2020-07-01",9.8
"880","2020-07-02",9.63
"881","2020-07-06",9.61
"882","2020-07-07",9
"883","2020-07-08",9.11
"884","2020-07-09",9.05
"885","2020-07-10",9.65
"886","2020-07-13",9.35
"887","2020-07-14",9
"888","2020-07-15",10.16
"889","2020-07-16",9.68
"890","2020-07-17",9.16
"891","2020-07-20",8.85
"892","2020-07-21",9.37
"893","2020-07-22",9.21
"894","2020-07-23",9.2
"895","2020-07-24",8.53
"896","2020-07-27",8.31
"897","2020-07-28",8.43
"898","2020-07-29",8.74
"899","2020-07-30",8.58
"900","2020-07-31",8.27
"901","2020-08-03",8.08
"902","2020-08-04",8.67
"903","2020-08-05",8.39
"904","2020-08-06",8.35
"905","2020-08-07",8.92
"906","2020-08-10",9.85
"907","2020-08-11",9.93
"908","2020-08-12",9.59
"909","2020-08-13",9.31
"910","2020-08-14",9.46
"911","2020-08-17",8.83
"912","2020-08-18",8.52
"913","2020-08-19",8.59
"914","2020-08-20",8.9
"915","2020-08-21",8.78
"916","2020-08-24",9.31
"917","2020-08-25",9.3
"918","2020-08-26",9.11
"919","2020-08-27",9.57
"920","2020-08-28",9.98
"921","2020-08-31",9.49
"922","2020-09-01",9.62
"923","2020-09-02",9.76
"924","2020-09-03",9.93
"925","2020-09-04",10.59
"926","2020-09-08",10.46
"927","2020-09-09",10.47
"928","2020-09-10",10.19
"929","2020-09-11",10.09
"930","2020-09-14",10.99
"931","2020-09-15",11.16
"932","2020-09-16",11.34
"933","2020-09-17",11.19
"934","2020-09-18",10.76
"935","2020-09-21",9.93
"936","2020-09-22",9.54
"937","2020-09-23",9.19
"938","2020-09-24",9.21
"939","2020-09-25",9.8
"940","2020-09-28",10.21
"941","2020-09-29",10.13
"942","2020-09-30",9.99
"943","2020-10-01",10.39
"944","2020-10-02",10.59
"945","2020-10-05",10.55
"946","2020-10-06",10.53
"947","2020-10-07",10.89
"948","2020-10-08",11.08
"949","2020-10-09",10.79
"950","2020-10-12",10.87
"951","2020-10-13",10.45
"952","2020-10-14",9.93
"953","2020-10-15",10.08
"954","2020-10-16",9.96
"955","2020-10-19",9.63
"956","2020-10-20",9.95
"957","2020-10-21",9.92
"958","2020-10-22",10.44
"959","2020-10-23",10.8
"960","2020-10-26",10.3
"961","2020-10-27",9.94
"962","2020-10-28",9.49
"963","2020-10-29",9.96
"964","2020-10-30",9.93
"965","2020-11-02",10.17
"966","2020-11-03",10.79
"967","2020-11-04",10.48
"968","2020-11-05",10.9
"969","2020-11-06",10.3
"970","2020-11-09",14.45
"971","2020-11-10",14.38
"972","2020-11-11",13.35
"973","2020-11-12",13.13
"974","2020-11-13",14.21
