"","date","MORN"
"155","2007-08-14",58.009998
"156","2007-08-15",57.259998
"157","2007-08-16",59.16
"158","2007-08-17",62.220001
"159","2007-08-20",63.509998
"160","2007-08-21",63.110001
"161","2007-08-22",62.560001
"162","2007-08-23",63.09
"163","2007-08-24",63.830002
"164","2007-08-27",62.939999
"165","2007-08-28",61.880001
"166","2007-08-29",62.5
"167","2007-08-30",63.799999
"168","2007-08-31",64.519997
"169","2007-09-04",63.130001
"170","2007-09-05",62.84
"171","2007-09-06",62.59
"172","2007-09-07",60.939999
"173","2007-09-10",60.540001
"174","2007-09-11",61
"175","2007-09-12",62.119999
"176","2007-09-13",62.75
"177","2007-09-14",62.689999
"178","2007-09-17",60.860001
"179","2007-09-18",62.919998
"180","2007-09-19",63.57
"181","2007-09-20",61.950001
"182","2007-09-21",60.700001
"183","2007-09-24",60.049999
"184","2007-09-25",61.610001
"185","2007-09-26",63.830002
"186","2007-09-27",62.360001
"187","2007-09-28",61.400002
"188","2007-10-01",64.099998
"189","2007-10-02",65
"190","2007-10-03",64.669998
"191","2007-10-04",69.68
"192","2007-10-05",68.959999
"193","2007-10-08",71.360001
"194","2007-10-09",71.199997
"195","2007-10-10",73.059998
"196","2007-10-11",72.529999
"197","2007-10-12",73.690002
"198","2007-10-15",73.160004
"199","2007-10-16",71.239998
"200","2007-10-17",72
"201","2007-10-18",72.330002
"202","2007-10-19",68.279999
"203","2007-10-22",70.709999
"204","2007-10-23",72.199997
"205","2007-10-24",70.400002
"206","2007-10-25",71.730003
"207","2007-10-26",74.290001
"208","2007-10-29",74.040001
"209","2007-10-30",73.050003
"210","2007-10-31",74.419998
"211","2007-11-01",71.099998
"212","2007-11-02",73.889999
"213","2007-11-05",73.489998
"214","2007-11-06",75.080002
"215","2007-11-07",73.209999
"216","2007-11-08",73.559998
"217","2007-11-09",69.699997
"218","2007-11-12",68.559998
"219","2007-11-13",70.730003
"220","2007-11-14",70.790001
"221","2007-11-15",70.019997
"222","2007-11-16",72.010002
"223","2007-11-19",72.25
"224","2007-11-20",74.260002
"225","2007-11-21",71.620003
"226","2007-11-23",71.339996
"227","2007-11-26",72.389999
"228","2007-11-27",73.690002
"229","2007-11-28",76.089996
"230","2007-11-29",77.089996
"231","2007-11-30",81.349998
"232","2007-12-03",79.610001
"233","2007-12-04",80.209999
"234","2007-12-05",78.709999
"235","2007-12-06",80.900002
"236","2007-12-07",80.959999
"237","2007-12-10",81.099998
"238","2007-12-11",81.389999
"239","2007-12-12",80.540001
"240","2007-12-13",78.550003
"241","2007-12-14",77.07
"242","2007-12-17",74.889999
"243","2007-12-18",75.339996
"244","2007-12-19",74.849998
"245","2007-12-20",75.779999
"246","2007-12-21",78.739998
"247","2007-12-24",80.82
"248","2007-12-26",80.849998
"249","2007-12-27",76.970001
"250","2007-12-28",77.599998
"251","2007-12-31",77.75
"252","2008-01-02",75.839996
"253","2008-01-03",75.900002
"254","2008-01-04",75.220001
"255","2008-01-07",72.639999
"256","2008-01-08",70.050003
"257","2008-01-09",68.68
"258","2008-01-10",68.75
"259","2008-01-11",68.029999
"260","2008-01-14",68.099998
"261","2008-01-15",66.540001
"262","2008-01-16",65.5
"263","2008-01-17",62.099998
"264","2008-01-18",62.200001
"265","2008-01-22",60.32
"266","2008-01-23",62.150002
"267","2008-01-24",63.279999
"268","2008-01-25",62.18
"269","2008-01-28",62.919998
"270","2008-01-29",61.91
"271","2008-01-30",63.75
"272","2008-01-31",66.050003
"273","2008-02-01",65.720001
"274","2008-02-04",66.690002
"275","2008-02-05",63.580002
"276","2008-02-06",62.869999
"277","2008-02-07",64.18
"278","2008-02-08",64.269997
"279","2008-02-11",63.689999
"280","2008-02-12",63.779999
"281","2008-02-13",67.68
"282","2008-02-14",65.830002
"283","2008-02-15",66.480003
"284","2008-02-19",67.080002
"285","2008-02-20",67.699997
"286","2008-02-21",66.120003
"287","2008-02-22",63.560001
"288","2008-02-25",64.050003
"289","2008-02-26",66.800003
"290","2008-02-27",65.730003
"291","2008-02-28",66.010002
"292","2008-02-29",65.190002
"293","2008-03-03",63.98
"294","2008-03-04",63.689999
"295","2008-03-05",64.150002
"296","2008-03-06",63.18
"297","2008-03-07",60.950001
"298","2008-03-10",59.259998
"299","2008-03-11",61.77
"300","2008-03-12",59.720001
"301","2008-03-13",62.799999
"302","2008-03-14",60.150002
"303","2008-03-17",58.689999
"304","2008-03-18",61.990002
"305","2008-03-19",61.130001
"306","2008-03-20",62.43
"307","2008-03-24",66
"308","2008-03-25",65.199997
"309","2008-03-26",64.010002
"310","2008-03-27",61.470001
"311","2008-03-28",61.400002
"312","2008-03-31",61.349998
"313","2008-04-01",65.800003
"314","2008-04-02",66.839996
"315","2008-04-03",66.379997
"316","2008-04-04",65.129997
"317","2008-04-07",64.360001
"318","2008-04-08",64.830002
"319","2008-04-09",63.23
"320","2008-04-10",62.889999
"321","2008-04-11",61.200001
"322","2008-04-14",59.330002
"323","2008-04-15",57
"324","2008-04-16",57.349998
"325","2008-04-17",55.740002
"326","2008-04-18",56.75
"327","2008-04-21",55.860001
"328","2008-04-22",54.599998
"329","2008-04-23",56.349998
"330","2008-04-24",57.73
"331","2008-04-25",57.900002
"332","2008-04-28",57.93
"333","2008-04-29",58.5
"334","2008-04-30",57.98
"335","2008-05-01",59.970001
"336","2008-05-02",71.839996
"337","2008-05-05",75.209999
"338","2008-05-06",74.970001
"339","2008-05-07",75.699997
"340","2008-05-08",73.870003
"341","2008-05-09",73.900002
"342","2008-05-12",73.739998
"343","2008-05-13",74.059998
"344","2008-05-14",73.279999
"345","2008-05-15",72.720001
"346","2008-05-16",73.529999
"347","2008-05-19",72.809998
"348","2008-05-20",72.25
"349","2008-05-21",70.760002
"350","2008-05-22",69.940002
"351","2008-05-23",68.919998
"352","2008-05-27",70.190002
"353","2008-05-28",69.860001
"354","2008-05-29",71.849998
"355","2008-05-30",70.949997
"356","2008-06-02",70.220001
"357","2008-06-03",69.949997
"358","2008-06-04",69.279999
"359","2008-06-05",71.5
"360","2008-06-06",69.849998
"361","2008-06-09",69.739998
"362","2008-06-10",69.970001
"363","2008-06-11",68.660004
"364","2008-06-12",69.139999
"365","2008-06-13",74.550003
"366","2008-06-16",73.989998
"367","2008-06-17",73.739998
"368","2008-06-18",73.309998
"369","2008-06-19",73.199997
"370","2008-06-20",73.18
"371","2008-06-23",72.660004
"372","2008-06-24",71.900002
"373","2008-06-25",73.300003
"374","2008-06-26",72.300003
"375","2008-06-27",73.589996
"376","2008-06-30",72.029999
"377","2008-07-01",69.989998
"378","2008-07-02",68.379997
"379","2008-07-03",67.389999
"380","2008-07-07",66.699997
"381","2008-07-08",66.779999
"382","2008-07-09",65.129997
"383","2008-07-10",63.919998
"384","2008-07-11",63.790001
"385","2008-07-14",62.299999
"386","2008-07-15",61.369999
"387","2008-07-16",62.52
"388","2008-07-17",64.059998
"389","2008-07-18",63.830002
"390","2008-07-21",63.990002
"391","2008-07-22",64.540001
"392","2008-07-23",66.019997
"393","2008-07-24",63.5
"394","2008-07-25",63.490002
"395","2008-07-28",62.450001
"396","2008-07-29",64.209999
"397","2008-07-30",63.610001
"398","2008-07-31",62.959999
"399","2008-08-01",64.629997
"400","2008-08-04",63.950001
"401","2008-08-05",65.980003
"402","2008-08-06",65.470001
"403","2008-08-07",63.360001
"404","2008-08-08",65.519997
"405","2008-08-11",67.550003
"406","2008-08-12",65.32
"407","2008-08-13",65.110001
"408","2008-08-14",64.82
"409","2008-08-15",66.169998
"410","2008-08-18",64.660004
"411","2008-08-19",62.869999
"412","2008-08-20",63.700001
"413","2008-08-21",62.860001
"414","2008-08-22",64.5
"415","2008-08-25",63.380001
"416","2008-08-26",62.970001
"417","2008-08-27",64.129997
"418","2008-08-28",65.019997
"419","2008-08-29",65.309998
"420","2008-09-02",66.629997
"421","2008-09-03",67.389999
"422","2008-09-04",66.389999
"423","2008-09-05",66.07
"424","2008-09-08",66.550003
"425","2008-09-09",63.689999
"426","2008-09-10",62.25
"427","2008-09-11",62
"428","2008-09-12",61.41
"429","2008-09-15",60.060001
"430","2008-09-16",59.279999
"431","2008-09-17",56.09
"432","2008-09-18",57.779999
"433","2008-09-19",61.73
"434","2008-09-22",60
"435","2008-09-23",59.75
"436","2008-09-24",57.34
"437","2008-09-25",59.650002
"438","2008-09-26",57
"439","2008-09-29",54.080002
"440","2008-09-30",55.470001
"441","2008-10-01",60
"442","2008-10-02",57.279999
"443","2008-10-03",59.509998
"444","2008-10-06",53.23
"445","2008-10-07",53.099998
"446","2008-10-08",55
"447","2008-10-09",49.049999
"448","2008-10-10",46.18
"449","2008-10-13",49.580002
"450","2008-10-14",49.32
"451","2008-10-15",47.310001
"452","2008-10-16",47.990002
"453","2008-10-17",51.540001
"454","2008-10-20",54.939999
"455","2008-10-21",53
"456","2008-10-22",50.529999
"457","2008-10-23",47.439999
"458","2008-10-24",42.91
"459","2008-10-27",40.959999
"460","2008-10-28",40.080002
"461","2008-10-29",39.040001
"462","2008-10-30",39.799999
"463","2008-10-31",37.439999
"464","2008-11-03",35.040001
"465","2008-11-04",35.810001
"466","2008-11-05",35.52
"467","2008-11-06",33.650002
"468","2008-11-07",33.700001
"469","2008-11-10",31.790001
"470","2008-11-11",31.940001
"471","2008-11-12",31.9
"472","2008-11-13",32.529999
"473","2008-11-14",30.23
"474","2008-11-17",29.639999
"475","2008-11-18",29.75
"476","2008-11-19",27.82
"477","2008-11-20",26.110001
"478","2008-11-21",28.07
"479","2008-11-24",30.049999
"480","2008-11-25",30.200001
"481","2008-11-26",31.870001
"482","2008-11-28",32.200001
"483","2008-12-01",30.08
"484","2008-12-02",30.15
"485","2008-12-03",32.049999
"486","2008-12-04",30.98
"487","2008-12-05",32
"488","2008-12-08",33.540001
"489","2008-12-09",34.299999
"490","2008-12-10",33.400002
"491","2008-12-11",31.030001
"492","2008-12-12",30.77
"493","2008-12-15",30.49
"494","2008-12-16",31.370001
"495","2008-12-17",33.049999
"496","2008-12-18",32.450001
"497","2008-12-19",34
"498","2008-12-22",33.389999
"499","2008-12-23",32.720001
"500","2008-12-24",33.119999
"501","2008-12-26",33.470001
"502","2008-12-29",33.509998
"503","2008-12-30",34.759998
"504","2008-12-31",35.5
"505","2009-01-02",36.959999
"506","2009-01-05",37.23
"507","2009-01-06",38.029999
"508","2009-01-07",38.25
"509","2009-01-08",38.009998
"510","2009-01-09",36.779999
"511","2009-01-12",35.630001
"512","2009-01-13",35.860001
"513","2009-01-14",34.560001
"514","2009-01-15",34.259998
"515","2009-01-16",34.18
"516","2009-01-20",33.009998
"517","2009-01-21",34.93
"518","2009-01-22",34.41
"519","2009-01-23",34.759998
"520","2009-01-26",34.900002
"521","2009-01-27",35.32
"522","2009-01-28",35.75
"523","2009-01-29",34.75
"524","2009-01-30",34.669998
"525","2009-02-02",34.75
"526","2009-02-03",34.77
"527","2009-02-04",34.700001
"528","2009-02-05",34.09
"529","2009-02-06",34.950001
"530","2009-02-09",34.740002
"531","2009-02-10",33.549999
"532","2009-02-11",34.799999
"533","2009-02-12",34.549999
"534","2009-02-13",34.299999
"535","2009-02-17",33.459999
"536","2009-02-18",32.709999
"537","2009-02-19",32.529999
"538","2009-02-20",28
"539","2009-02-23",27.75
"540","2009-02-24",28.15
"541","2009-02-25",27.709999
"542","2009-02-26",27.34
"543","2009-02-27",27.9
"544","2009-03-02",27.33
"545","2009-03-03",28.32
"546","2009-03-04",28.24
"547","2009-03-05",28.08
"548","2009-03-06",28.790001
"549","2009-03-09",27.950001
"550","2009-03-10",29.950001
"551","2009-03-11",30.34
"552","2009-03-12",32.830002
"553","2009-03-13",31.940001
"554","2009-03-16",32.209999
"555","2009-03-17",31.58
"556","2009-03-18",31.65
"557","2009-03-19",31.209999
"558","2009-03-20",32.639999
"559","2009-03-23",34.869999
"560","2009-03-24",34.669998
"561","2009-03-25",34.66
"562","2009-03-26",35.860001
"563","2009-03-27",34.419998
"564","2009-03-30",34.25
"565","2009-03-31",34.150002
"566","2009-04-01",33.84
"567","2009-04-02",33.970001
"568","2009-04-03",32.169998
"569","2009-04-06",31.780001
"570","2009-04-07",31.27
"571","2009-04-08",31.780001
"572","2009-04-09",32.02
"573","2009-04-13",32.299999
"574","2009-04-14",32.110001
"575","2009-04-15",32.669998
"576","2009-04-16",33.490002
"577","2009-04-17",34.18
"578","2009-04-20",33.049999
"579","2009-04-21",34.599998
"580","2009-04-22",35.080002
"581","2009-04-23",35.07
"582","2009-04-24",35.369999
"583","2009-04-27",36.029999
"584","2009-04-28",36.220001
"585","2009-04-29",39.240002
"586","2009-04-30",39.669998
"587","2009-05-01",43.860001
"588","2009-05-04",43.650002
"589","2009-05-05",43.279999
"590","2009-05-06",42.990002
"591","2009-05-07",41.82
"592","2009-05-08",42.310001
"593","2009-05-11",42.880001
"594","2009-05-12",41.919998
"595","2009-05-13",38.900002
"596","2009-05-14",38.52
"597","2009-05-15",38.52
"598","2009-05-18",40.119999
"599","2009-05-19",39.349998
"600","2009-05-20",40.029999
"601","2009-05-21",40.32
"602","2009-05-22",40.349998
"603","2009-05-26",41.32
"604","2009-05-27",40.970001
"605","2009-05-28",40.959999
"606","2009-05-29",41.27
"607","2009-06-01",42.080002
"608","2009-06-02",42.950001
"609","2009-06-03",41.560001
"610","2009-06-04",42.369999
"611","2009-06-05",42.650002
"612","2009-06-08",42.880001
"613","2009-06-09",43.380001
"614","2009-06-10",42.830002
"615","2009-06-11",42.639999
"616","2009-06-12",43.099998
"617","2009-06-15",42.209999
"618","2009-06-16",41.02
"619","2009-06-17",39.599998
"620","2009-06-18",39.040001
"621","2009-06-19",39.610001
"622","2009-06-22",38.540001
"623","2009-06-23",39.029999
"624","2009-06-24",39.66
"625","2009-06-25",40.759998
"626","2009-06-26",40.900002
"627","2009-06-29",40.560001
"628","2009-06-30",41.23
"629","2009-07-01",41.759998
"630","2009-07-02",40.290001
"631","2009-07-06",40.16
"632","2009-07-07",39.630001
"633","2009-07-08",39.549999
"634","2009-07-09",39.91
"635","2009-07-10",39.490002
"636","2009-07-13",39.869999
"637","2009-07-14",40.040001
"638","2009-07-15",42.740002
"639","2009-07-16",43.049999
"640","2009-07-17",42.599998
"641","2009-07-20",43.939999
"642","2009-07-21",43.529999
"643","2009-07-22",45.02
"644","2009-07-23",45.779999
"645","2009-07-24",46.759998
"646","2009-07-27",46.970001
"647","2009-07-28",46.799999
"648","2009-07-29",46.200001
"649","2009-07-30",45.900002
"650","2009-07-31",44.290001
"651","2009-08-03",46.470001
"652","2009-08-04",47.139999
"653","2009-08-05",46.689999
"654","2009-08-06",47.16
"655","2009-08-07",47.959999
"656","2009-08-10",47.650002
"657","2009-08-11",46.290001
"658","2009-08-12",45.740002
"659","2009-08-13",44.880001
"660","2009-08-14",44.41
"661","2009-08-17",43.48
"662","2009-08-18",43.990002
"663","2009-08-19",43.599998
"664","2009-08-20",43.77
"665","2009-08-21",44.59
"666","2009-08-24",44.189999
"667","2009-08-25",44.369999
"668","2009-08-26",44.41
"669","2009-08-27",43.950001
"670","2009-08-28",44.669998
"671","2009-08-31",44.299999
"672","2009-09-01",43.5
"673","2009-09-02",43
"674","2009-09-03",42.860001
"675","2009-09-04",43.110001
"676","2009-09-08",43.099998
"677","2009-09-09",43.41
"678","2009-09-10",43.259998
"679","2009-09-11",43.639999
"680","2009-09-14",44.009998
"681","2009-09-15",43.650002
"682","2009-09-16",45.59
"683","2009-09-17",45.709999
"684","2009-09-18",45.849998
"685","2009-09-21",45.380001
"686","2009-09-22",46.880001
"687","2009-09-23",46.75
"688","2009-09-24",46.73
"689","2009-09-25",46.5
"690","2009-09-28",47.470001
"691","2009-09-29",47.299999
"692","2009-09-30",48.560001
"693","2009-10-01",47.91
"694","2009-10-02",47.75
"695","2009-10-05",47.810001
"696","2009-10-06",49.740002
"697","2009-10-07",49.439999
"698","2009-10-08",51.34
"699","2009-10-09",51.889999
"700","2009-10-12",52.459999
"701","2009-10-13",51.299999
"702","2009-10-14",51.880001
"703","2009-10-15",51.700001
"704","2009-10-16",51.27
"705","2009-10-19",51.419998
"706","2009-10-20",50.630001
"707","2009-10-21",51.09
"708","2009-10-22",51.709999
"709","2009-10-23",52.189999
"710","2009-10-26",53.32
"711","2009-10-27",51.93
"712","2009-10-28",50.830002
"713","2009-10-29",50.98
"714","2009-10-30",51.02
"715","2009-11-02",50.450001
"716","2009-11-03",50.279999
"717","2009-11-04",50.299999
"718","2009-11-05",50.549999
"719","2009-11-06",50.349998
"720","2009-11-09",50.5
"721","2009-11-10",50.150002
"722","2009-11-11",50.049999
"723","2009-11-12",49.369999
"724","2009-11-13",49.380001
"725","2009-11-16",49.59
"726","2009-11-17",48.990002
"727","2009-11-18",48.669998
"728","2009-11-19",48.220001
"729","2009-11-20",47.919998
"730","2009-11-23",47.880001
"731","2009-11-24",47.27
"732","2009-11-25",47.299999
"733","2009-11-27",46.509998
"734","2009-11-30",46.360001
"735","2009-12-01",47.02
"736","2009-12-02",48.099998
"737","2009-12-03",48.41
"738","2009-12-04",48.849998
"739","2009-12-07",47.439999
"740","2009-12-08",47.080002
"741","2009-12-09",47.57
"742","2009-12-10",47.360001
"743","2009-12-11",48
"744","2009-12-14",48.580002
"745","2009-12-15",48.630001
"746","2009-12-16",49.029999
"747","2009-12-17",47.810001
"748","2009-12-18",48.27
"749","2009-12-21",48.290001
"750","2009-12-22",48.59
"751","2009-12-23",48.200001
"752","2009-12-24",48.290001
"753","2009-12-28",48.040001
"754","2009-12-29",48.07
"755","2009-12-30",48.470001
"756","2009-12-31",48.34
"757","2010-01-04",48.32
"758","2010-01-05",48.889999
"759","2010-01-06",48.860001
"760","2010-01-07",49.040001
"761","2010-01-08",49.040001
"762","2010-01-11",48.419998
"763","2010-01-12",49.52
"764","2010-01-13",49.959999
"765","2010-01-14",49.220001
"766","2010-01-15",48.66
"767","2010-01-19",48.810001
"768","2010-01-20",48.560001
"769","2010-01-21",47.889999
"770","2010-01-22",47.610001
"771","2010-01-25",46.459999
"772","2010-01-26",46.5
"773","2010-01-27",47.060001
"774","2010-01-28",47.16
"775","2010-01-29",47.259998
"776","2010-02-01",47.240002
"777","2010-02-02",47.32
"778","2010-02-03",46.98
"779","2010-02-04",45.779999
"780","2010-02-05",45.810001
"781","2010-02-08",45.240002
"782","2010-02-09",45.279999
"783","2010-02-10",45.009998
"784","2010-02-11",45.75
"785","2010-02-12",45.189999
"786","2010-02-16",45.110001
"787","2010-02-17",45.080002
"788","2010-02-18",44.59
"789","2010-02-19",44.5
"790","2010-02-22",44.330002
"791","2010-02-23",44.349998
"792","2010-02-24",44.700001
"793","2010-02-25",44.490002
"794","2010-02-26",44.049999
"795","2010-03-01",45.5
"796","2010-03-02",46.110001
"797","2010-03-03",45.630001
"798","2010-03-04",46.779999
"799","2010-03-05",47.330002
"800","2010-03-08",48.439999
"801","2010-03-09",48.889999
"802","2010-03-10",49.18
"803","2010-03-11",49.110001
"804","2010-03-12",49.330002
"805","2010-03-15",49.029999
"806","2010-03-16",48.889999
"807","2010-03-17",48.52
"808","2010-03-18",48.450001
"809","2010-03-19",49.02
"810","2010-03-22",48.950001
"811","2010-03-23",49.439999
"812","2010-03-24",49.169998
"813","2010-03-25",49.130001
"814","2010-03-26",48.98
"815","2010-03-29",49.099998
"816","2010-03-30",48.889999
"817","2010-03-31",48.09
"818","2010-04-01",47.759998
"819","2010-04-05",47.650002
"820","2010-04-06",47.900002
"821","2010-04-07",47.16
"822","2010-04-08",47.310001
"823","2010-04-09",47.23
"824","2010-04-12",47.470001
"825","2010-04-13",47.5
"826","2010-04-14",47.790001
"827","2010-04-15",47.610001
"828","2010-04-16",47.82
"829","2010-04-19",48.380001
"830","2010-04-20",49.32
"831","2010-04-21",49.700001
"832","2010-04-22",50.290001
"833","2010-04-23",50.650002
"834","2010-04-26",49.849998
"835","2010-04-27",49.459999
"836","2010-04-28",48.73
"837","2010-04-29",48.07
"838","2010-04-30",47.009998
"839","2010-05-03",47.560001
"840","2010-05-04",47.959999
"841","2010-05-05",47.77
"842","2010-05-06",47.25
"843","2010-05-07",46.900002
"844","2010-05-10",48.380001
"845","2010-05-11",48.25
"846","2010-05-12",48.389999
"847","2010-05-13",47.970001
"848","2010-05-14",47.84
"849","2010-05-17",48.5
"850","2010-05-18",48.279999
"851","2010-05-19",47
"852","2010-05-20",46.23
"853","2010-05-21",46.73
"854","2010-05-24",46.52
"855","2010-05-25",46.77
"856","2010-05-26",47.810001
"857","2010-05-27",48.869999
"858","2010-05-28",48.799999
"859","2010-06-01",47.639999
"860","2010-06-02",47.799999
"861","2010-06-03",47.73
"862","2010-06-04",47.259998
"863","2010-06-07",46.75
"864","2010-06-08",46.369999
"865","2010-06-09",45.330002
"866","2010-06-10",46.09
"867","2010-06-11",46.150002
"868","2010-06-14",45.919998
"869","2010-06-15",46.18
"870","2010-06-16",46.049999
"871","2010-06-17",46
"872","2010-06-18",46.389999
"873","2010-06-21",45.599998
"874","2010-06-22",45.09
"875","2010-06-23",45.23
"876","2010-06-24",45.119999
"877","2010-06-25",44.779999
"878","2010-06-28",44.41
"879","2010-06-29",42.93
"880","2010-06-30",42.52
"881","2010-07-01",42.48
"882","2010-07-02",42.75
"883","2010-07-06",42.450001
"884","2010-07-07",43.09
"885","2010-07-08",43.900002
"886","2010-07-09",43.889999
"887","2010-07-12",43.68
"888","2010-07-13",44.580002
"889","2010-07-14",44.799999
"890","2010-07-15",45.150002
"891","2010-07-16",44.5
"892","2010-07-19",44.669998
"893","2010-07-20",44.669998
"894","2010-07-21",44.130001
"895","2010-07-22",45.18
"896","2010-07-23",45.540001
"897","2010-07-26",46.02
"898","2010-07-27",45.75
"899","2010-07-28",44.860001
"900","2010-07-29",45.02
"901","2010-07-30",45.099998
"902","2010-08-02",46.5
"903","2010-08-03",45.869999
"904","2010-08-04",45.740002
"905","2010-08-05",45.66
"906","2010-08-06",45.25
"907","2010-08-09",45.919998
"908","2010-08-10",44.709999
"909","2010-08-11",43.110001
"910","2010-08-12",42.810001
"911","2010-08-13",42.77
"912","2010-08-16",42.57
"913","2010-08-17",42.889999
"914","2010-08-18",42.849998
"915","2010-08-19",41.75
"916","2010-08-20",41.740002
"917","2010-08-23",41.450001
"918","2010-08-24",41.380001
"919","2010-08-25",41.040001
"920","2010-08-26",40.950001
"921","2010-08-27",41.380001
"922","2010-08-30",40.549999
"923","2010-08-31",40.450001
"924","2010-09-01",41.040001
"925","2010-09-02",40.959999
"926","2010-09-03",41.529999
"927","2010-09-07",40.290001
"928","2010-09-08",40.130001
"929","2010-09-09",40.889999
"930","2010-09-10",40.799999
"931","2010-09-13",41.169998
"932","2010-09-14",40.610001
"933","2010-09-15",40.380001
"934","2010-09-16",40.709999
"935","2010-09-17",41.419998
"936","2010-09-20",42.080002
"937","2010-09-21",41.889999
"938","2010-09-22",41.790001
"939","2010-09-23",41.669998
"940","2010-09-24",43.080002
"941","2010-09-27",43.380001
"942","2010-09-28",43.52
"943","2010-09-29",44.27
"944","2010-09-30",44.560001
"945","2010-10-01",45.029999
"946","2010-10-04",44.48
"947","2010-10-05",45.290001
"948","2010-10-06",45.57
"949","2010-10-07",45.75
"950","2010-10-08",46.34
"951","2010-10-11",46.610001
"952","2010-10-12",46.77
