"","date","XYL"
"73","2012-01-27",25.809999
"74","2012-01-30",25.92
"75","2012-01-31",25.91
"76","2012-02-01",26.82
"77","2012-02-02",26.65
"78","2012-02-03",27.030001
"79","2012-02-06",26.780001
"80","2012-02-07",27.219999
"81","2012-02-08",27.389999
"82","2012-02-09",27.129999
"83","2012-02-10",27.07
"84","2012-02-13",27.030001
"85","2012-02-14",26.92
"86","2012-02-15",27
"87","2012-02-16",27.15
"88","2012-02-17",27.59
"89","2012-02-21",27.82
"90","2012-02-22",27.530001
"91","2012-02-23",27.780001
"92","2012-02-24",27.26
"93","2012-02-27",27.360001
"94","2012-02-28",26.84
"95","2012-02-29",25.98
"96","2012-03-01",26.690001
"97","2012-03-02",26.6
"98","2012-03-05",26.219999
"99","2012-03-06",25.85
"100","2012-03-07",26.209999
"101","2012-03-08",26.620001
"102","2012-03-09",27.25
"103","2012-03-12",27.530001
"104","2012-03-13",28.42
"105","2012-03-14",28.360001
"106","2012-03-15",28.73
"107","2012-03-16",28.190001
"108","2012-03-19",27.940001
"109","2012-03-20",27.309999
"110","2012-03-21",27.33
"111","2012-03-22",27.219999
"112","2012-03-23",27.200001
"113","2012-03-26",27.85
"114","2012-03-27",27.99
"115","2012-03-28",27.959999
"116","2012-03-29",27.66
"117","2012-03-30",27.75
"118","2012-04-02",28.32
"119","2012-04-03",28.25
"120","2012-04-04",27.799999
"121","2012-04-05",27.969999
"122","2012-04-09",27.360001
"123","2012-04-10",26.940001
"124","2012-04-11",27
"125","2012-04-12",27.32
"126","2012-04-13",26.83
"127","2012-04-16",26.9
"128","2012-04-17",27.200001
"129","2012-04-18",27.65
"130","2012-04-19",27.1
"131","2012-04-20",27.360001
"132","2012-04-23",26.889999
"133","2012-04-24",27.1
"134","2012-04-25",27.700001
"135","2012-04-26",28.1
"136","2012-04-27",28.379999
"137","2012-04-30",27.879999
"138","2012-05-01",27.66
"139","2012-05-02",27.76
"140","2012-05-03",27.299999
"141","2012-05-04",26.450001
"142","2012-05-07",26.209999
"143","2012-05-08",26.360001
"144","2012-05-09",26.129999
"145","2012-05-10",26.139999
"146","2012-05-11",26.030001
"147","2012-05-14",25.43
"148","2012-05-15",25.209999
"149","2012-05-16",25.370001
"150","2012-05-17",24.42
"151","2012-05-18",24.67
"152","2012-05-21",25.34
"153","2012-05-22",25.59
"154","2012-05-23",25.790001
"155","2012-05-24",26.139999
"156","2012-05-25",25.65
"157","2012-05-29",25.889999
"158","2012-05-30",25.450001
"159","2012-05-31",25.33
"160","2012-06-01",24.48
"161","2012-06-04",24.51
"162","2012-06-05",24.58
"163","2012-06-06",25.49
"164","2012-06-07",25.74
"165","2012-06-08",25.92
"166","2012-06-11",25.51
"167","2012-06-12",25.58
"168","2012-06-13",25.17
"169","2012-06-14",25
"170","2012-06-15",25.32
"171","2012-06-18",25.129999
"172","2012-06-19",25.08
"173","2012-06-20",24.719999
"174","2012-06-21",24.280001
"175","2012-06-22",24.02
"176","2012-06-25",23.610001
"177","2012-06-26",23.92
"178","2012-06-27",24.290001
"179","2012-06-28",24.59
"180","2012-06-29",25.17
"181","2012-07-02",25.040001
"182","2012-07-03",25.68
"183","2012-07-05",25.530001
"184","2012-07-06",25.200001
"185","2012-07-09",25
"186","2012-07-10",24.360001
"187","2012-07-11",23.93
"188","2012-07-12",23.18
"189","2012-07-13",23.309999
"190","2012-07-16",23.16
"191","2012-07-17",23.65
"192","2012-07-18",23.93
"193","2012-07-19",24.120001
"194","2012-07-20",23.790001
"195","2012-07-23",23.879999
"196","2012-07-24",23.59
"197","2012-07-25",23.91
"198","2012-07-26",23.73
"199","2012-07-27",24.200001
"200","2012-07-30",24.200001
"201","2012-07-31",23.98
"202","2012-08-01",23.9
"203","2012-08-02",23.57
"204","2012-08-03",24.030001
"205","2012-08-06",24.129999
"206","2012-08-07",24.24
"207","2012-08-08",24.15
"208","2012-08-09",24.469999
"209","2012-08-10",24.459999
"210","2012-08-13",24.51
"211","2012-08-14",24.059999
"212","2012-08-15",24.290001
"213","2012-08-16",24.940001
"214","2012-08-17",25.139999
"215","2012-08-20",25.290001
"216","2012-08-21",25.200001
"217","2012-08-22",25.02
"218","2012-08-23",24.629999
"219","2012-08-24",24.5
"220","2012-08-27",24.139999
"221","2012-08-28",24.049999
"222","2012-08-29",24.01
"223","2012-08-30",24.09
"224","2012-08-31",24.290001
"225","2012-09-04",24
"226","2012-09-05",24.07
"227","2012-09-06",24.969999
"228","2012-09-07",25.1
"229","2012-09-10",24.58
"230","2012-09-11",25.379999
"231","2012-09-12",25
"232","2012-09-13",25.360001
"233","2012-09-14",25.57
"234","2012-09-17",25.34
"235","2012-09-18",25.709999
"236","2012-09-19",25.98
"237","2012-09-20",25.6
"238","2012-09-21",25.440001
"239","2012-09-24",25.5
"240","2012-09-25",25.41
"241","2012-09-26",24.98
"242","2012-09-27",25.299999
"243","2012-09-28",25.15
"244","2012-10-01",25.24
"245","2012-10-02",25.25
"246","2012-10-03",25.02
"247","2012-10-04",25.15
"248","2012-10-05",25.139999
"249","2012-10-08",25.110001
"250","2012-10-09",24.790001
"251","2012-10-10",24.559999
"252","2012-10-11",24.32
"253","2012-10-12",24.610001
"254","2012-10-15",24.73
"255","2012-10-16",25.370001
"256","2012-10-17",25.08
"257","2012-10-18",24.639999
"258","2012-10-19",24.219999
"259","2012-10-22",24.290001
"260","2012-10-23",24.200001
"261","2012-10-24",23.440001
"262","2012-10-25",23.709999
"263","2012-10-26",23.59
"264","2012-10-31",24.26
"265","2012-11-01",25.4
"266","2012-11-02",25.629999
"267","2012-11-05",26
"268","2012-11-06",26.049999
"269","2012-11-07",25.309999
"270","2012-11-08",24.92
"271","2012-11-09",24.709999
"272","2012-11-12",24.76
"273","2012-11-13",24.530001
"274","2012-11-14",24.049999
"275","2012-11-15",24.030001
"276","2012-11-16",24.190001
"277","2012-11-19",24.84
"278","2012-11-20",25.120001
"279","2012-11-21",25.34
"280","2012-11-23",25.52
"281","2012-11-26",25.860001
"282","2012-11-27",25.629999
"283","2012-11-28",25.940001
"284","2012-11-29",26.129999
"285","2012-11-30",26.09
"286","2012-12-03",25.77
"287","2012-12-04",25.700001
"288","2012-12-05",26
"289","2012-12-06",26.09
"290","2012-12-07",26.379999
"291","2012-12-10",26.48
"292","2012-12-11",26.629999
"293","2012-12-12",26.790001
"294","2012-12-13",26.690001
"295","2012-12-14",26.76
"296","2012-12-17",26.549999
"297","2012-12-18",27.200001
"298","2012-12-19",27.57
"299","2012-12-20",26.84
"300","2012-12-21",26.76
"301","2012-12-24",26.870001
"302","2012-12-26",26.780001
"303","2012-12-27",26.85
"304","2012-12-28",26.43
"305","2012-12-31",27.1
"306","2013-01-02",27.5
"307","2013-01-03",27.41
"308","2013-01-04",27.370001
"309","2013-01-07",27.01
"310","2013-01-08",26.68
"311","2013-01-09",27.1
"312","2013-01-10",27.48
"313","2013-01-11",27.18
"314","2013-01-14",27.209999
"315","2013-01-15",27.129999
"316","2013-01-16",26.950001
"317","2013-01-17",27.42
"318","2013-01-18",27.51
"319","2013-01-22",27.68
"320","2013-01-23",27.9
"321","2013-01-24",27.98
"322","2013-01-25",27.700001
"323","2013-01-28",27.92
"324","2013-01-29",27.969999
"325","2013-01-30",27.940001
"326","2013-01-31",27.93
"327","2013-02-01",28.01
"328","2013-02-04",27.549999
"329","2013-02-05",27.77
"330","2013-02-06",27.85
"331","2013-02-07",26.91
"332","2013-02-08",27.09
"333","2013-02-11",27.459999
"334","2013-02-12",27.950001
"335","2013-02-13",28.26
"336","2013-02-14",28.469999
"337","2013-02-15",28.280001
"338","2013-02-19",28.76
"339","2013-02-20",27.959999
"340","2013-02-21",27.68
"341","2013-02-22",27.790001
"342","2013-02-25",27.02
"343","2013-02-26",27
"344","2013-02-27",27.469999
"345","2013-02-28",27.5
"346","2013-03-01",27.49
"347","2013-03-04",27.49
"348","2013-03-05",28.450001
"349","2013-03-06",29.34
"350","2013-03-07",28.4
"351","2013-03-08",28.43
"352","2013-03-11",28.76
"353","2013-03-12",28.530001
"354","2013-03-13",28.469999
"355","2013-03-14",28.709999
"356","2013-03-15",28.959999
"357","2013-03-18",28.780001
"358","2013-03-19",28.440001
"359","2013-03-20",28.51
"360","2013-03-21",28.559999
"361","2013-03-22",28.440001
"362","2013-03-25",27.73
"363","2013-03-26",27.690001
"364","2013-03-27",27.290001
"365","2013-03-28",27.559999
"366","2013-04-01",27.25
"367","2013-04-02",27.219999
"368","2013-04-03",27.120001
"369","2013-04-04",27.719999
"370","2013-04-05",27.6
"371","2013-04-08",27.85
"372","2013-04-09",27.959999
"373","2013-04-10",28.690001
"374","2013-04-11",28.860001
"375","2013-04-12",28.6
"376","2013-04-15",27.42
"377","2013-04-16",27.66
"378","2013-04-17",27.280001
"379","2013-04-18",27.040001
"380","2013-04-19",26.99
"381","2013-04-22",26.84
"382","2013-04-23",27.389999
"383","2013-04-24",27.690001
"384","2013-04-25",27.860001
"385","2013-04-26",27.709999
"386","2013-04-29",28.25
"387","2013-04-30",27.75
"388","2013-05-01",27.5
"389","2013-05-02",27.440001
"390","2013-05-03",27.360001
"391","2013-05-06",27.41
"392","2013-05-07",27.68
"393","2013-05-08",28.110001
"394","2013-05-09",27.879999
"395","2013-05-10",27.799999
"396","2013-05-13",27.540001
"397","2013-05-14",28.309999
"398","2013-05-15",28.6
"399","2013-05-16",28.639999
"400","2013-05-17",28.93
"401","2013-05-20",28.879999
"402","2013-05-21",28.700001
"403","2013-05-22",28.51
"404","2013-05-23",28.049999
"405","2013-05-24",27.85
"406","2013-05-28",28.059999
"407","2013-05-29",28.049999
"408","2013-05-30",28.549999
"409","2013-05-31",28.139999
"410","2013-06-03",28.25
"411","2013-06-04",27.860001
"412","2013-06-05",27.200001
"413","2013-06-06",27.299999
"414","2013-06-07",27.549999
"415","2013-06-10",27.5
"416","2013-06-11",27.209999
"417","2013-06-12",27.01
"418","2013-06-13",27.27
"419","2013-06-14",27.120001
"420","2013-06-17",27.27
"421","2013-06-18",27.66
"422","2013-06-19",27.25
"423","2013-06-20",26.41
"424","2013-06-21",26.1
"425","2013-06-24",25.77
"426","2013-06-25",25.93
"427","2013-06-26",26.08
"428","2013-06-27",26.629999
"429","2013-06-28",26.940001
"430","2013-07-01",27.65
"431","2013-07-02",27.5
"432","2013-07-03",27.629999
"433","2013-07-05",27.98
"434","2013-07-08",28.16
"435","2013-07-09",28.540001
"436","2013-07-10",28.969999
"437","2013-07-11",29.030001
"438","2013-07-12",29.08
"439","2013-07-15",29.059999
"440","2013-07-16",28.58
"441","2013-07-17",28.629999
"442","2013-07-18",28.93
"443","2013-07-19",28.790001
"444","2013-07-22",28.870001
"445","2013-07-23",28.709999
"446","2013-07-24",28.59
"447","2013-07-25",28.83
"448","2013-07-26",28.67
"449","2013-07-29",28.459999
"450","2013-07-30",25.540001
"451","2013-07-31",24.93
"452","2013-08-01",25.190001
"453","2013-08-02",25.27
"454","2013-08-05",25.280001
"455","2013-08-06",25.43
"456","2013-08-07",24.9
"457","2013-08-08",24.98
"458","2013-08-09",24.98
"459","2013-08-12",24.83
"460","2013-08-13",24.969999
"461","2013-08-14",24.99
"462","2013-08-15",24.719999
"463","2013-08-16",24.52
"464","2013-08-19",24.620001
"465","2013-08-20",24.299999
"466","2013-08-21",24.190001
"467","2013-08-22",24.379999
"468","2013-08-23",24.299999
"469","2013-08-26",24.58
"470","2013-08-27",24.27
"471","2013-08-28",24.51
"472","2013-08-29",24.950001
"473","2013-08-30",24.780001
"474","2013-09-03",25.08
"475","2013-09-04",25.5
"476","2013-09-05",25.91
"477","2013-09-06",26.17
"478","2013-09-09",26.780001
"479","2013-09-10",27.07
"480","2013-09-11",27.110001
"481","2013-09-12",26.959999
"482","2013-09-13",26.950001
"483","2013-09-16",27.16
"484","2013-09-17",27.25
"485","2013-09-18",27.49
"486","2013-09-19",27.51
"487","2013-09-20",27.17
"488","2013-09-23",27
"489","2013-09-24",27.360001
"490","2013-09-25",27.530001
"491","2013-09-26",28.23
"492","2013-09-27",27.99
"493","2013-09-30",27.93
"494","2013-10-01",28.24
"495","2013-10-02",28.120001
"496","2013-10-03",27.9
"497","2013-10-04",28.18
"498","2013-10-07",28
"499","2013-10-08",27.4
"500","2013-10-09",27.209999
"501","2013-10-10",27.93
"502","2013-10-11",28.1
"503","2013-10-14",28.17
"504","2013-10-15",27.92
"505","2013-10-16",27.92
"506","2013-10-17",27.49
"507","2013-10-18",27.83
"508","2013-10-21",28.33
"509","2013-10-22",28.209999
"510","2013-10-23",28.34
"511","2013-10-24",28.690001
"512","2013-10-25",28.99
"513","2013-10-28",28.93
"514","2013-10-29",32.529999
"515","2013-10-30",33.48
"516","2013-10-31",34.5
"517","2013-11-01",33.220001
"518","2013-11-04",33.91
"519","2013-11-05",33.75
"520","2013-11-06",33.509998
"521","2013-11-07",33.110001
"522","2013-11-08",33.98
"523","2013-11-11",33.959999
"524","2013-11-12",33.939999
"525","2013-11-13",34.32
"526","2013-11-14",34.380001
"527","2013-11-15",34.470001
"528","2013-11-18",33.939999
"529","2013-11-19",34.150002
"530","2013-11-20",34.299999
"531","2013-11-21",34.580002
"532","2013-11-22",34.580002
"533","2013-11-25",34.529999
"534","2013-11-26",34.669998
"535","2013-11-27",34.77
"536","2013-11-29",34.560001
"537","2013-12-02",33.91
"538","2013-12-03",33.580002
"539","2013-12-04",33.560001
"540","2013-12-05",33.779999
"541","2013-12-06",33.509998
"542","2013-12-09",33.630001
"543","2013-12-10",33.540001
"544","2013-12-11",32.91
"545","2013-12-12",33.509998
"546","2013-12-13",33.810001
"547","2013-12-16",33.889999
"548","2013-12-17",34.099998
"549","2013-12-18",34.700001
"550","2013-12-19",34.16
"551","2013-12-20",34.080002
"552","2013-12-23",34.189999
"553","2013-12-24",34.330002
"554","2013-12-26",34.689999
"555","2013-12-27",34.549999
"556","2013-12-30",34.580002
"557","2013-12-31",34.599998
"558","2014-01-02",34.16
"559","2014-01-03",34.470001
"560","2014-01-06",34.41
"561","2014-01-07",34.509998
"562","2014-01-08",34.490002
"563","2014-01-09",34.630001
"564","2014-01-10",34.91
"565","2014-01-13",35.02
"566","2014-01-14",35.580002
"567","2014-01-15",36.369999
"568","2014-01-16",36.639999
"569","2014-01-17",36.57
"570","2014-01-21",35.919998
"571","2014-01-22",36.490002
"572","2014-01-23",35.439999
"573","2014-01-24",33.68
"574","2014-01-27",33.389999
"575","2014-01-28",33.91
"576","2014-01-29",33.240002
"577","2014-01-30",33.360001
"578","2014-01-31",33.360001
"579","2014-02-03",32.799999
"580","2014-02-04",36.27
"581","2014-02-05",35.52
"582","2014-02-06",36.459999
"583","2014-02-07",36.959999
"584","2014-02-10",36.880001
"585","2014-02-11",37.099998
"586","2014-02-12",37.400002
"587","2014-02-13",37.84
"588","2014-02-14",38.049999
"589","2014-02-18",38.57
"590","2014-02-19",37.619999
"591","2014-02-20",38.709999
"592","2014-02-21",38.860001
"593","2014-02-24",39.400002
"594","2014-02-25",38.759998
"595","2014-02-26",39.25
"596","2014-02-27",39.369999
"597","2014-02-28",39.349998
"598","2014-03-03",38.599998
"599","2014-03-04",38.790001
"600","2014-03-05",38.5
"601","2014-03-06",38.299999
"602","2014-03-07",38.639999
"603","2014-03-10",38.049999
"604","2014-03-11",37.849998
"605","2014-03-12",37.400002
"606","2014-03-13",36.740002
"607","2014-03-14",36.790001
"608","2014-03-17",36.810001
"609","2014-03-18",36.779999
"610","2014-03-19",36.439999
"611","2014-03-20",36.34
"612","2014-03-21",36.279999
"613","2014-03-24",35.709999
"614","2014-03-25",36.619999
"615","2014-03-26",35.84
"616","2014-03-27",35.779999
"617","2014-03-28",36
"618","2014-03-31",36.419998
"619","2014-04-01",37.150002
"620","2014-04-02",37.77
"621","2014-04-03",37.27
"622","2014-04-04",37.299999
"623","2014-04-07",36.380001
"624","2014-04-08",36.040001
"625","2014-04-09",37.009998
"626","2014-04-10",35.91
"627","2014-04-11",35.220001
"628","2014-04-14",35.119999
"629","2014-04-15",34.889999
"630","2014-04-16",35.490002
"631","2014-04-17",35.299999
"632","2014-04-21",35.52
"633","2014-04-22",35.709999
"634","2014-04-23",35.68
"635","2014-04-24",35.799999
"636","2014-04-25",35.41
"637","2014-04-28",35.360001
"638","2014-04-29",36.439999
"639","2014-04-30",37.59
"640","2014-05-01",36.959999
"641","2014-05-02",36.860001
"642","2014-05-05",36.77
"643","2014-05-06",36.93
"644","2014-05-07",37.220001
"645","2014-05-08",37.299999
"646","2014-05-09",37.189999
"647","2014-05-12",38.029999
"648","2014-05-13",37.959999
"649","2014-05-14",37.759998
"650","2014-05-15",37.23
"651","2014-05-16",36.900002
"652","2014-05-19",37.900002
"653","2014-05-20",37.279999
"654","2014-05-21",37.82
"655","2014-05-22",37.950001
"656","2014-05-23",38.419998
"657","2014-05-27",38.540001
"658","2014-05-28",38.16
"659","2014-05-29",36.75
"660","2014-05-30",37.299999
"661","2014-06-02",37.529999
"662","2014-06-03",37.23
"663","2014-06-04",36.880001
"664","2014-06-05",37.369999
"665","2014-06-06",37.75
"666","2014-06-09",38.110001
"667","2014-06-10",38.130001
"668","2014-06-11",37.959999
"669","2014-06-12",37.77
"670","2014-06-13",38.599998
"671","2014-06-16",38.470001
"672","2014-06-17",38.580002
"673","2014-06-18",38.919998
"674","2014-06-19",39.34
"675","2014-06-20",39.669998
"676","2014-06-23",39.779999
"677","2014-06-24",39.23
"678","2014-06-25",39.369999
"679","2014-06-26",39.130001
"680","2014-06-27",39.25
"681","2014-06-30",39.080002
"682","2014-07-01",39.130001
"683","2014-07-02",38.650002
"684","2014-07-03",39.02
"685","2014-07-07",38
"686","2014-07-08",37.360001
"687","2014-07-09",37.540001
"688","2014-07-10",37.240002
"689","2014-07-11",37.099998
"690","2014-07-14",37.52
"691","2014-07-15",37.23
"692","2014-07-16",37.59
"693","2014-07-17",36.73
"694","2014-07-18",37.450001
"695","2014-07-21",37.650002
"696","2014-07-22",37.599998
"697","2014-07-23",37.330002
"698","2014-07-24",37.209999
"699","2014-07-25",36.84
"700","2014-07-28",36.459999
"701","2014-07-29",37.200001
"702","2014-07-30",36.43
"703","2014-07-31",35.290001
"704","2014-08-01",34.98
"705","2014-08-04",35.299999
"706","2014-08-05",35.630001
"707","2014-08-06",35.639999
"708","2014-08-07",36.040001
"709","2014-08-08",36.060001
"710","2014-08-11",36.560001
"711","2014-08-12",36.509998
"712","2014-08-13",36.740002
"713","2014-08-14",36.689999
"714","2014-08-15",36.720001
"715","2014-08-18",37.400002
"716","2014-08-19",37.509998
"717","2014-08-20",38.009998
"718","2014-08-21",37.779999
"719","2014-08-22",37.400002
"720","2014-08-25",37.82
"721","2014-08-26",37.650002
"722","2014-08-27",37.43
"723","2014-08-28",37.259998
"724","2014-08-29",37.259998
"725","2014-09-02",38.060001
"726","2014-09-03",37.849998
"727","2014-09-04",37.880001
"728","2014-09-05",37.77
"729","2014-09-08",37.669998
"730","2014-09-09",37.369999
"731","2014-09-10",37.32
"732","2014-09-11",37.41
"733","2014-09-12",37.150002
"734","2014-09-15",37.18
"735","2014-09-16",37.509998
"736","2014-09-17",37.400002
"737","2014-09-18",37.77
"738","2014-09-19",37.77
"739","2014-09-22",37.330002
"740","2014-09-23",37.389999
"741","2014-09-24",37.380001
"742","2014-09-25",36.509998
"743","2014-09-26",36.599998
"744","2014-09-29",36.25
"745","2014-09-30",35.490002
"746","2014-10-01",34.860001
"747","2014-10-02",35.009998
"748","2014-10-03",35.07
"749","2014-10-06",35.580002
"750","2014-10-07",34.150002
"751","2014-10-08",34.630001
"752","2014-10-09",33.380001
"753","2014-10-10",32.5
"754","2014-10-13",31.91
"755","2014-10-14",32.700001
"756","2014-10-15",33.299999
"757","2014-10-16",34.040001
"758","2014-10-17",34.209999
"759","2014-10-20",33.709999
"760","2014-10-21",34.509998
"761","2014-10-22",34.060001
"762","2014-10-23",35.049999
"763","2014-10-24",35.34
"764","2014-10-27",35.02
"765","2014-10-28",36.48
"766","2014-10-29",35.709999
"767","2014-10-30",35.810001
"768","2014-10-31",36.360001
"769","2014-11-03",36.040001
"770","2014-11-04",35.939999
"771","2014-11-05",36.389999
"772","2014-11-06",37.110001
"773","2014-11-07",37.040001
"774","2014-11-10",37.279999
"775","2014-11-11",37.349998
"776","2014-11-12",37.549999
"777","2014-11-13",37.450001
"778","2014-11-14",37.619999
"779","2014-11-17",37.73
"780","2014-11-18",38.209999
"781","2014-11-19",37.34
"782","2014-11-20",37.459999
"783","2014-11-21",38.25
"784","2014-11-24",38.400002
"785","2014-11-25",38.389999
"786","2014-11-26",38.540001
"787","2014-11-28",38.34
"788","2014-12-01",38.439999
"789","2014-12-02",38.02
"790","2014-12-03",38.889999
"791","2014-12-04",38.57
"792","2014-12-05",38.59
"793","2014-12-08",37.82
"794","2014-12-09",38.119999
"795","2014-12-10",36.84
"796","2014-12-11",36.98
"797","2014-12-12",36.200001
"798","2014-12-15",36.240002
"799","2014-12-16",36.27
"800","2014-12-17",36.91
"801","2014-12-18",38.099998
"802","2014-12-19",38.59
"803","2014-12-22",38.740002
"804","2014-12-23",38.720001
"805","2014-12-24",38.759998
"806","2014-12-26",38.950001
"807","2014-12-29",38.860001
"808","2014-12-30",38.43
"809","2014-12-31",38.07
"810","2015-01-02",38.080002
"811","2015-01-05",35.709999
"812","2015-01-06",35.5
"813","2015-01-07",35.779999
"814","2015-01-08",36.049999
"815","2015-01-09",35.369999
"816","2015-01-12",34.599998
"817","2015-01-13",34.68
"818","2015-01-14",34.459999
"819","2015-01-15",34.220001
"820","2015-01-16",34.470001
"821","2015-01-20",34.400002
"822","2015-01-21",35.099998
"823","2015-01-22",35.330002
"824","2015-01-23",35.169998
"825","2015-01-26",35.189999
"826","2015-01-27",34.740002
"827","2015-01-28",34.259998
"828","2015-01-29",34.16
"829","2015-01-30",34.099998
"830","2015-02-02",34.740002
"831","2015-02-03",35.389999
"832","2015-02-04",34.889999
"833","2015-02-05",34.860001
"834","2015-02-06",35.189999
"835","2015-02-09",35.110001
"836","2015-02-10",35.389999
"837","2015-02-11",35.25
"838","2015-02-12",35.610001
"839","2015-02-13",36.060001
"840","2015-02-17",35.880001
"841","2015-02-18",35.830002
"842","2015-02-19",35.66
"843","2015-02-20",36.029999
"844","2015-02-23",35.810001
"845","2015-02-24",35.959999
"846","2015-02-25",36.040001
"847","2015-02-26",35.77
"848","2015-02-27",35.700001
"849","2015-03-02",36.169998
"850","2015-03-03",36.099998
"851","2015-03-04",35.689999
"852","2015-03-05",35.580002
"853","2015-03-06",35.169998
"854","2015-03-09",35.25
"855","2015-03-10",34.700001
"856","2015-03-11",34.580002
"857","2015-03-12",35.169998
"858","2015-03-13",34.610001
"859","2015-03-16",35.029999
"860","2015-03-17",34.669998
"861","2015-03-18",35.869999
"862","2015-03-19",35.540001
"863","2015-03-20",35.990002
"864","2015-03-23",35.099998
"865","2015-03-24",35.07
"866","2015-03-25",34.740002
"867","2015-03-26",34.669998
"868","2015-03-27",34.970001
"869","2015-03-30",35.349998
"870","2015-03-31",35.02
"871","2015-04-01",35.41
"872","2015-04-02",35.790001
"873","2015-04-06",36.07
"874","2015-04-07",36.07
"875","2015-04-08",35.25
"876","2015-04-09",34.959999
"877","2015-04-10",35.200001
"878","2015-04-13",35.16
"879","2015-04-14",35.200001
"880","2015-04-15",35.490002
"881","2015-04-16",35.830002
"882","2015-04-17",35.139999
"883","2015-04-20",35.459999
"884","2015-04-21",35.360001
"885","2015-04-22",35.459999
"886","2015-04-23",35.900002
"887","2015-04-24",35.630001
"888","2015-04-27",36.299999
"889","2015-04-28",36.369999
"890","2015-04-29",36.630001
"891","2015-04-30",37.02
"892","2015-05-01",37.139999
"893","2015-05-04",36.900002
"894","2015-05-05",36.639999
"895","2015-05-06",36.529999
"896","2015-05-07",36.689999
"897","2015-05-08",36.900002
"898","2015-05-11",36.810001
"899","2015-05-12",36.490002
"900","2015-05-13",36.790001
"901","2015-05-14",37.09
"902","2015-05-15",36.830002
"903","2015-05-18",37.009998
"904","2015-05-19",36.779999
"905","2015-05-20",36.810001
"906","2015-05-21",37.139999
"907","2015-05-22",36.990002
"908","2015-05-26",36.34
"909","2015-05-27",36.5
"910","2015-05-28",36.700001
"911","2015-05-29",36.57
"912","2015-06-01",36.599998
"913","2015-06-02",36.689999
"914","2015-06-03",36.959999
"915","2015-06-04",36.419998
"916","2015-06-05",36.380001
"917","2015-06-08",36.139999
"918","2015-06-09",36.099998
"919","2015-06-10",36.52
"920","2015-06-11",36.91
"921","2015-06-12",36.540001
"922","2015-06-15",36.119999
"923","2015-06-16",36.450001
"924","2015-06-17",36.380001
"925","2015-06-18",36.900002
"926","2015-06-19",36.439999
"927","2015-06-22",37
"928","2015-06-23",37.299999
"929","2015-06-24",37.25
"930","2015-06-25",36.959999
"931","2015-06-26",36.939999
"932","2015-06-29",36.259998
"933","2015-06-30",37.07
"934","2015-07-01",36.810001
"935","2015-07-02",36.73
"936","2015-07-06",36.25
"937","2015-07-07",36.380001
"938","2015-07-08",35.57
"939","2015-07-09",35.540001
"940","2015-07-10",35.389999
"941","2015-07-13",36.060001
"942","2015-07-14",36.490002
"943","2015-07-15",35.950001
"944","2015-07-16",36.02
"945","2015-07-17",35.810001
"946","2015-07-20",35.77
"947","2015-07-21",35.189999
"948","2015-07-22",34.98
"949","2015-07-23",34.669998
"950","2015-07-24",34.630001
"951","2015-07-27",34.400002
"952","2015-07-28",34.779999
"953","2015-07-29",35.23
"954","2015-07-30",35.220001
"955","2015-07-31",34.529999
"956","2015-08-03",33.849998
"957","2015-08-04",33.740002
"958","2015-08-05",33.889999
"959","2015-08-06",33.68
"960","2015-08-07",33.5
