"","date","OBCI"
"1002","2010-12-22",1.92
"1003","2010-12-23",1.85
"1004","2010-12-27",1.96
"1005","2010-12-28",1.89
"1006","2010-12-29",1.92
"1007","2010-12-30",1.95
"1008","2010-12-31",1.87
"1009","2011-01-03",1.82
"1010","2011-01-04",1.91
"1011","2011-01-05",1.91
"1012","2011-01-06",1.94
"1013","2011-01-07",1.89
"1014","2011-01-10",1.94
"1015","2011-01-11",1.95
"1016","2011-01-12",1.9
"1017","2011-01-13",1.94
"1018","2011-01-14",2.03
"1019","2011-01-18",2.02
"1020","2011-01-19",2.02
"1021","2011-01-20",1.94
"1022","2011-01-21",1.95
"1023","2011-01-24",2.02
"1024","2011-01-25",1.91
"1025","2011-01-26",2.03
"1026","2011-01-27",2.09
"1027","2011-01-28",2.04
"1028","2011-01-31",2.15
"1029","2011-02-01",2.18
"1030","2011-02-02",2.14
"1031","2011-02-03",2.23
"1032","2011-02-04",2.07
"1033","2011-02-07",2.13
"1034","2011-02-08",2.12
"1035","2011-02-09",2.05
"1036","2011-02-10",2.07
"1037","2011-02-11",2.02
"1038","2011-02-14",2.06
"1039","2011-02-15",2.06
"1040","2011-02-16",1.99
"1041","2011-02-17",2.07
"1042","2011-02-18",2
"1043","2011-02-22",1.83
"1044","2011-02-23",1.91
"1045","2011-02-24",1.9
"1046","2011-02-25",1.99
"1047","2011-02-28",2.03
"1048","2011-03-01",1.91
"1049","2011-03-02",1.97
"1050","2011-03-03",1.9
"1051","2011-03-04",1.9
"1052","2011-03-07",1.86
"1053","2011-03-08",1.9
"1054","2011-03-09",1.94
"1055","2011-03-10",1.89
"1056","2011-03-11",1.86
"1057","2011-03-14",1.93
"1058","2011-03-15",1.9
"1059","2011-03-16",1.96
"1060","2011-03-17",2.1
"1061","2011-03-18",2.1
"1062","2011-03-21",2.13
"1063","2011-03-22",2.17
"1064","2011-03-23",2.17
"1065","2011-03-24",2.09
"1066","2011-03-25",2.15
"1067","2011-03-28",3.24
"1068","2011-03-29",2.64
"1069","2011-03-30",2.65
"1070","2011-03-31",2.5
"1071","2011-04-01",2.5
"1072","2011-04-04",2.48
"1073","2011-04-05",2.52
"1074","2011-04-06",2.56
"1075","2011-04-07",2.52
"1076","2011-04-08",2.47
"1077","2011-04-11",2.37
"1078","2011-04-12",2.24
"1079","2011-04-13",2.28
"1080","2011-04-14",2.35
"1081","2011-04-15",2.47
"1082","2011-04-18",2.47
"1083","2011-04-19",2.57
"1084","2011-04-20",2.69
"1085","2011-04-21",2.55
"1086","2011-04-25",2.75
"1087","2011-04-26",3.01
"1088","2011-04-27",3.15
"1089","2011-04-28",3.23
"1090","2011-04-29",3.19
"1091","2011-05-02",3.37
"1092","2011-05-03",3.21
"1093","2011-05-04",3.14
"1094","2011-05-05",3.15
"1095","2011-05-06",3.09
"1096","2011-05-09",3.32
"1097","2011-05-10",3.3
"1098","2011-05-11",3.15
"1099","2011-05-12",3.23
"1100","2011-05-13",3
"1101","2011-05-16",2.91
"1102","2011-05-17",2.84
"1103","2011-05-18",2.96
"1104","2011-05-19",3.01
"1105","2011-05-20",3.01
"1106","2011-05-23",2.86
"1107","2011-05-24",2.84
"1108","2011-05-25",2.92
"1109","2011-05-26",2.92
"1110","2011-05-27",2.98
"1111","2011-05-31",2.87
"1112","2011-06-01",2.83
"1113","2011-06-02",2.83
"1114","2011-06-03",2.81
"1115","2011-06-06",2.8
"1116","2011-06-07",2.88
"1117","2011-06-08",2.93
"1118","2011-06-09",3
"1119","2011-06-10",2.91
"1120","2011-06-13",2.89
"1121","2011-06-14",3.02
"1122","2011-06-15",3.04
"1123","2011-06-16",3
"1124","2011-06-17",2.94
"1125","2011-06-20",3.11
"1126","2011-06-21",3.21
"1127","2011-06-22",3.23
"1128","2011-06-23",3.27
"1129","2011-06-24",3.27
"1130","2011-06-27",3.18
"1131","2011-06-28",3.13
"1132","2011-06-29",3.4
"1133","2011-06-30",3.56
"1134","2011-07-01",3.65
"1135","2011-07-05",3.79
"1136","2011-07-06",3.73
"1137","2011-07-07",3.64
"1138","2011-07-08",3.75
"1139","2011-07-11",4.06
"1140","2011-07-12",4
"1141","2011-07-13",4.23
"1142","2011-07-14",4.14
"1143","2011-07-15",4.2
"1144","2011-07-18",4.01
"1145","2011-07-19",4.07
"1146","2011-07-20",4.21
"1147","2011-07-21",4.1
"1148","2011-07-22",4.08
"1149","2011-07-25",4.02
"1150","2011-07-26",3.96
"1151","2011-07-27",3.88
"1152","2011-07-28",3.66
"1153","2011-07-29",3.5
"1154","2011-08-01",3.91
"1155","2011-08-02",3.98
"1156","2011-08-03",3.79
"1157","2011-08-04",3.76
"1158","2011-08-05",3.54
"1159","2011-08-08",3
"1160","2011-08-09",2.72
"1161","2011-08-10",2.76
"1162","2011-08-11",2.95
"1163","2011-08-12",2.95
"1164","2011-08-15",2.72
"1165","2011-08-16",2.68
"1166","2011-08-17",2.61
"1167","2011-08-18",2.65
"1168","2011-08-19",2.57
"1169","2011-08-22",2.6
"1170","2011-08-23",2.43
"1171","2011-08-24",2.4
"1172","2011-08-25",2.38
"1173","2011-08-26",2.29
"1174","2011-08-29",2.33
"1175","2011-08-30",2.35
"1176","2011-08-31",2.29
"1177","2011-09-01",2.23
"1178","2011-09-02",2.33
"1179","2011-09-06",2.33
"1180","2011-09-07",2.4
"1181","2011-09-08",2.29
"1182","2011-09-09",2.34
"1183","2011-09-12",2.3
"1184","2011-09-13",2.26
"1185","2011-09-14",2.2
"1186","2011-09-15",2.2
"1187","2011-09-16",2.28
"1188","2011-09-19",2.24
"1189","2011-09-20",2.13
"1190","2011-09-21",2.1
"1191","2011-09-22",2.11
"1192","2011-09-23",2.13
"1193","2011-09-26",2
"1194","2011-09-27",2.12
"1195","2011-09-28",2.15
"1196","2011-09-29",2.05
"1197","2011-09-30",2.08
"1198","2011-10-03",2.07
"1199","2011-10-04",1.94
"1200","2011-10-05",2.15
"1201","2011-10-06",1.97
"1202","2011-10-07",1.96
"1203","2011-10-10",2.19
"1204","2011-10-11",2.12
"1205","2011-10-12",2.08
"1206","2011-10-13",2.04
"1207","2011-10-14",2.04
"1208","2011-10-17",2.03
"1209","2011-10-18",2.22
"1210","2011-10-19",2.25
"1211","2011-10-20",2.14
"1212","2011-10-21",2.18
"1213","2011-10-24",2.17
"1214","2011-10-25",2.1
"1215","2011-10-26",2.22
"1216","2011-10-27",2.19
"1217","2011-10-28",2.15
"1218","2011-10-31",2.35
"1219","2011-11-01",2.21
"1220","2011-11-02",2.25
"1221","2011-11-03",2.29
"1222","2011-11-04",2.26
"1223","2011-11-07",2.3
"1224","2011-11-08",2.31
"1225","2011-11-09",2.3
"1226","2011-11-10",2.3
"1227","2011-11-11",2.29
"1228","2011-11-14",2.18
"1229","2011-11-15",2.15
"1230","2011-11-16",2.13
"1231","2011-11-17",2.09
"1232","2011-11-18",2.11
"1233","2011-11-21",2.09
"1234","2011-11-22",2.05
"1235","2011-11-23",2.11
"1236","2011-11-25",2.11
"1237","2011-11-28",2.1
"1238","2011-11-29",2.1
"1239","2011-11-30",2.19
"1240","2011-12-01",2.19
"1241","2011-12-02",2.16
"1242","2011-12-05",2.1
"1243","2011-12-06",2.11
"1244","2011-12-07",2.05
"1245","2011-12-08",2.06
"1246","2011-12-09",2.03
"1247","2011-12-12",2.02
"1248","2011-12-13",2
"1249","2011-12-14",2.07
"1250","2011-12-15",2.01
"1251","2011-12-16",2.09
"1252","2011-12-19",1.99
"1253","2011-12-20",1.98
"1254","2011-12-21",2.03
"1255","2011-12-22",1.99
"1256","2011-12-23",2.02
"1257","2011-12-27",2.03
"1258","2011-12-28",2.02
"1259","2011-12-29",2
"1260","2011-12-30",2.15
"1261","2012-01-03",2.08
"1262","2012-01-04",2.08
"1263","2012-01-05",2.08
"1264","2012-01-06",2.06
"1265","2012-01-09",2.04
"1266","2012-01-10",2.02
"1267","2012-01-11",2.03
"1268","2012-01-12",2.22
"1269","2012-01-13",2.24
"1270","2012-01-17",2.18
"1271","2012-01-18",2.2
"1272","2012-01-19",2.22
"1273","2012-01-20",2.16
"1274","2012-01-23",2.18
"1275","2012-01-24",2.16
"1276","2012-01-25",2.16
"1277","2012-01-26",2.14
"1278","2012-01-27",2.22
"1279","2012-01-30",2.2
"1280","2012-01-31",2.25
"1281","2012-02-01",2.24
"1282","2012-02-02",2.26
"1283","2012-02-03",2.3
"1284","2012-02-06",2.23
"1285","2012-02-07",2.21
"1286","2012-02-08",2.25
"1287","2012-02-09",2.3
"1288","2012-02-10",2.29
"1289","2012-02-13",2.21
"1290","2012-02-14",2.35
"1291","2012-02-15",2.53
"1292","2012-02-16",2.48
"1293","2012-02-17",2.45
"1294","2012-02-21",2.53
"1295","2012-02-22",2.47
"1296","2012-02-23",2.54
"1297","2012-02-24",2.53
"1298","2012-02-27",2.46
"1299","2012-02-28",2.46
"1300","2012-02-29",2.7
"1301","2012-03-01",2.54
"1302","2012-03-02",2.62
"1303","2012-03-05",2.54
"1304","2012-03-06",2.38
"1305","2012-03-07",2.3
"1306","2012-03-08",2.34
"1307","2012-03-09",2.36
"1308","2012-03-12",2.36
"1309","2012-03-13",2.6
"1310","2012-03-14",2.62
"1311","2012-03-15",2.5
"1312","2012-03-16",2.73
"1313","2012-03-19",2.75
"1314","2012-03-20",2.7
"1315","2012-03-21",2.7
"1316","2012-03-22",2.69
"1317","2012-03-23",2.68
"1318","2012-03-26",2.68
"1319","2012-03-27",2.55
"1320","2012-03-28",2.59
"1321","2012-03-29",2.33
"1322","2012-03-30",2.3
"1323","2012-04-02",2.25
"1324","2012-04-03",2.17
"1325","2012-04-04",2.21
"1326","2012-04-05",2.22
"1327","2012-04-09",2.27
"1328","2012-04-10",2.2
"1329","2012-04-11",2.19
"1330","2012-04-12",2.22
"1331","2012-04-13",2.26
"1332","2012-04-16",2.25
"1333","2012-04-17",2.17
"1334","2012-04-18",2.14
"1335","2012-04-19",2.06
"1336","2012-04-20",2.2
"1337","2012-04-23",2.08
"1338","2012-04-24",2.01
"1339","2012-04-25",2.17
"1340","2012-04-26",2.09
"1341","2012-04-27",2.02
"1342","2012-04-30",2.11
"1343","2012-05-01",2.08
"1344","2012-05-02",2.05
"1345","2012-05-03",2.18
"1346","2012-05-04",2.09
"1347","2012-05-07",1.97
"1348","2012-05-08",1.99
"1349","2012-05-09",2.08
"1350","2012-05-10",2.09
"1351","2012-05-11",2.15
"1352","2012-05-14",2.07
"1353","2012-05-15",2.09
"1354","2012-05-16",2.12
"1355","2012-05-17",2.08
"1356","2012-05-18",2.18
"1357","2012-05-21",2.2
"1358","2012-05-22",2.12
"1359","2012-05-23",2.05
"1360","2012-05-24",2.1
"1361","2012-05-25",2.14
"1362","2012-05-29",2.14
"1363","2012-05-30",2.14
"1364","2012-05-31",2.14
"1365","2012-06-01",2.1
"1366","2012-06-04",2.06
"1367","2012-06-05",2.05
"1368","2012-06-06",2.08
"1369","2012-06-07",2.1
"1370","2012-06-08",2.28
"1371","2012-06-11",2.38
"1372","2012-06-12",2.23
"1373","2012-06-13",2.36
"1374","2012-06-14",2.41
"1375","2012-06-15",2.49
"1376","2012-06-18",2.35
"1377","2012-06-19",2.54
"1378","2012-06-20",2.54
"1379","2012-06-21",2.43
"1380","2012-06-22",2.54
"1381","2012-06-25",2.42
"1382","2012-06-26",2.4
"1383","2012-06-27",2.58
"1384","2012-06-28",2.52
"1385","2012-06-29",2.55
"1386","2012-07-02",2.57
"1387","2012-07-03",2.55
"1388","2012-07-05",2.48
"1389","2012-07-06",2.34
"1390","2012-07-09",2.4
"1391","2012-07-10",2.4
"1392","2012-07-11",2.31
"1393","2012-07-12",2.27
"1394","2012-07-13",2.27
"1395","2012-07-16",2.24
"1396","2012-07-17",2.24
"1397","2012-07-18",2.12
"1398","2012-07-19",2.15
"1399","2012-07-20",2.19
"1400","2012-07-23",2.25
"1401","2012-07-24",2.14
"1402","2012-07-25",2.16
"1403","2012-07-26",2.05
"1404","2012-07-27",2.05
"1405","2012-07-30",2.03
"1406","2012-07-31",2.07
"1407","2012-08-01",2.11
"1408","2012-08-02",2.06
"1409","2012-08-03",2.04
"1410","2012-08-06",2.1
"1411","2012-08-07",2.14
"1412","2012-08-08",2.13
"1413","2012-08-09",2.1
"1414","2012-08-10",2.08
"1415","2012-08-13",2.13
"1416","2012-08-14",1.88
"1417","2012-08-15",1.87
"1418","2012-08-16",1.88
"1419","2012-08-17",1.86
"1420","2012-08-20",1.93
"1421","2012-08-21",1.93
"1422","2012-08-22",2.02
"1423","2012-08-23",2.03
"1424","2012-08-24",1.91
"1425","2012-08-27",1.95
"1426","2012-08-28",1.93
"1427","2012-08-29",1.96
"1428","2012-08-30",1.96
"1429","2012-08-31",1.91
"1430","2012-09-04",1.9
"1431","2012-09-05",1.95
"1432","2012-09-06",1.95
"1433","2012-09-07",2.04
"1434","2012-09-10",2
"1435","2012-09-11",2.09
"1436","2012-09-12",2.1
"1437","2012-09-13",2.1
"1438","2012-09-14",2.09
"1439","2012-09-17",2.08
"1440","2012-09-18",2.06
"1441","2012-09-19",2.02
"1442","2012-09-20",2
"1443","2012-09-21",2.06
"1444","2012-09-24",1.98
"1445","2012-09-25",1.99
"1446","2012-09-26",1.99
"1447","2012-09-27",2.07
"1448","2012-09-28",2.1
"1449","2012-10-01",2.08
"1450","2012-10-02",1.97
"1451","2012-10-03",2.05
"1452","2012-10-04",2.05
"1453","2012-10-05",2.05
"1454","2012-10-08",2.1
"1455","2012-10-09",1.99
"1456","2012-10-10",1.99
"1457","2012-10-11",1.98
"1458","2012-10-12",1.96
"1459","2012-10-15",1.96
"1460","2012-10-16",1.9
"1461","2012-10-17",1.91
"1462","2012-10-18",2
"1463","2012-10-19",1.95
"1464","2012-10-22",2
"1465","2012-10-23",1.99
"1466","2012-10-24",1.99
"1467","2012-10-25",1.92
"1468","2012-10-26",1.93
"1469","2012-10-31",2
"1470","2012-11-01",1.99
"1471","2012-11-02",1.95
"1472","2012-11-05",1.91
"1473","2012-11-06",1.92
"1474","2012-11-07",1.98
"1475","2012-11-08",1.92
"1476","2012-11-09",1.87
"1477","2012-11-12",1.83
"1478","2012-11-13",1.97
"1479","2012-11-14",1.94
"1480","2012-11-15",1.96
"1481","2012-11-16",1.95
"1482","2012-11-19",1.95
"1483","2012-11-20",1.92
"1484","2012-11-21",1.85
"1485","2012-11-23",1.94
"1486","2012-11-26",1.85
"1487","2012-11-27",1.94
"1488","2012-11-28",1.9
"1489","2012-11-29",2.11
"1490","2012-11-30",2.32
"1491","2012-12-03",2.37
"1492","2012-12-04",2.17
"1493","2012-12-05",2.09
"1494","2012-12-06",2.3
"1495","2012-12-07",2.28
"1496","2012-12-10",2.3
"1497","2012-12-11",2.3
"1498","2012-12-12",2.38
"1499","2012-12-13",2.42
"1500","2012-12-14",2.37
"1501","2012-12-17",2.35
"1502","2012-12-18",2.38
"1503","2012-12-19",2.34
"1504","2012-12-20",2.38
"1505","2012-12-21",2.37
"1506","2012-12-24",2.36
"1507","2012-12-26",2.26
"1508","2012-12-27",2.3
"1509","2012-12-28",2.35
"1510","2012-12-31",2.38
"1511","2013-01-02",2.45
"1512","2013-01-03",2.41
"1513","2013-01-04",2.45
"1514","2013-01-07",2.42
"1515","2013-01-08",2.36
"1516","2013-01-09",2.39
"1517","2013-01-10",2.38
"1518","2013-01-11",2.38
"1519","2013-01-14",2.38
"1520","2013-01-15",2.38
"1521","2013-01-16",2.34
"1522","2013-01-17",2.45
"1523","2013-01-18",2.6
"1524","2013-01-22",2.46
"1525","2013-01-23",2.6
"1526","2013-01-24",2.47
"1527","2013-01-25",2.43
"1528","2013-01-28",2.44
"1529","2013-01-29",2.44
"1530","2013-01-30",2.38
"1531","2013-01-31",2.37
"1532","2013-02-01",2.44
"1533","2013-02-04",2.43
"1534","2013-02-05",2.39
"1535","2013-02-06",2.4
"1536","2013-02-07",2.38
"1537","2013-02-08",2.28
"1538","2013-02-11",2.34
"1539","2013-02-12",2.35
"1540","2013-02-13",2.3
"1541","2013-02-14",2.35
"1542","2013-02-15",2.23
"1543","2013-02-19",2.23
"1544","2013-02-20",2.3
"1545","2013-02-21",2.3
"1546","2013-02-22",2.29
"1547","2013-02-25",2.88
"1548","2013-02-26",2.72
"1549","2013-02-27",2.58
"1550","2013-02-28",2.45
"1551","2013-03-01",2.25
"1552","2013-03-04",2.31
"1553","2013-03-05",2.43
"1554","2013-03-06",2.42
"1555","2013-03-07",2.42
"1556","2013-03-08",2.4
"1557","2013-03-11",2.44
"1558","2013-03-12",2.44
"1559","2013-03-13",2.37
"1560","2013-03-14",2.43
"1561","2013-03-15",2.4
"1562","2013-03-18",2.43
"1563","2013-03-19",2.55
"1564","2013-03-20",2.6
"1565","2013-03-21",2.62
"1566","2013-03-22",2.55
"1567","2013-03-25",2.62
"1568","2013-03-26",2.7
"1569","2013-03-27",2.78
"1570","2013-03-28",2.58
"1571","2013-04-01",2.55
"1572","2013-04-02",2.57
"1573","2013-04-03",2.51
"1574","2013-04-04",2.5
"1575","2013-04-05",2.51
"1576","2013-04-08",2.49
"1577","2013-04-09",2.56
"1578","2013-04-10",2.56
"1579","2013-04-11",2.56
"1580","2013-04-12",2.6
"1581","2013-04-15",2.6
"1582","2013-04-16",2.74
"1583","2013-04-17",2.71
"1584","2013-04-18",2.65
"1585","2013-04-19",2.62
"1586","2013-04-22",2.66
"1587","2013-04-23",2.7
"1588","2013-04-24",2.67
"1589","2013-04-25",2.7
"1590","2013-04-26",2.77
"1591","2013-04-29",2.64
"1592","2013-04-30",2.64
"1593","2013-05-01",2.64
"1594","2013-05-02",2.7
"1595","2013-05-03",2.7
"1596","2013-05-06",2.68
"1597","2013-05-07",2.6
"1598","2013-05-08",2.63
"1599","2013-05-09",2.6
"1600","2013-05-10",2.6
"1601","2013-05-13",2.62
"1602","2013-05-14",2.58
"1603","2013-05-15",2.57
"1604","2013-05-16",2.54
"1605","2013-05-17",2.57
"1606","2013-05-20",2.54
"1607","2013-05-21",2.57
"1608","2013-05-22",2.53
"1609","2013-05-23",2.48
"1610","2013-05-24",2.45
"1611","2013-05-28",2.92
"1612","2013-05-29",2.84
"1613","2013-05-30",2.87
"1614","2013-05-31",2.85
"1615","2013-06-03",2.81
"1616","2013-06-04",2.77
"1617","2013-06-05",2.75
"1618","2013-06-06",2.84
"1619","2013-06-07",2.91
"1620","2013-06-10",2.89
"1621","2013-06-11",2.87
"1622","2013-06-12",2.84
"1623","2013-06-13",2.78
"1624","2013-06-14",2.8
"1625","2013-06-17",2.83
"1626","2013-06-18",2.88
"1627","2013-06-19",2.85
"1628","2013-06-20",2.76
"1629","2013-06-21",2.83
"1630","2013-06-24",2.77
"1631","2013-06-25",2.85
"1632","2013-06-26",2.85
"1633","2013-06-27",2.8
"1634","2013-06-28",2.82
"1635","2013-07-01",2.76
"1636","2013-07-02",2.77
"1637","2013-07-03",2.79
"1638","2013-07-05",2.8
"1639","2013-07-08",2.77
"1640","2013-07-09",2.77
"1641","2013-07-10",2.79
"1642","2013-07-11",2.79
"1643","2013-07-12",2.79
"1644","2013-07-15",2.79
"1645","2013-07-16",2.79
"1646","2013-07-17",2.88
"1647","2013-07-18",2.82
"1648","2013-07-19",2.82
"1649","2013-07-22",2.9
"1650","2013-07-23",2.88
"1651","2013-07-24",2.86
"1652","2013-07-25",2.86
"1653","2013-07-26",2.88
"1654","2013-07-29",2.77
"1655","2013-07-30",2.81
"1656","2013-07-31",2.84
"1657","2013-08-01",2.82
"1658","2013-08-02",2.84
"1659","2013-08-05",2.83
"1660","2013-08-06",2.83
"1661","2013-08-07",2.89
"1662","2013-08-08",3.07
"1663","2013-08-09",2.93
"1664","2013-08-12",3
"1665","2013-08-13",3
"1666","2013-08-14",2.87
"1667","2013-08-15",2.89
"1668","2013-08-16",2.89
"1669","2013-08-19",2.7
"1670","2013-08-20",2.62
"1671","2013-08-21",2.57
"1672","2013-08-22",2.57
"1673","2013-08-23",2.57
"1674","2013-08-26",2.62
"1675","2013-08-27",2.69
"1676","2013-08-28",2.62
"1677","2013-08-29",2.68
"1678","2013-08-30",2.69
"1679","2013-09-03",2.67
"1680","2013-09-04",2.7
"1681","2013-09-05",2.67
"1682","2013-09-06",2.64
"1683","2013-09-09",2.63
"1684","2013-09-10",2.68
"1685","2013-09-11",2.65
"1686","2013-09-12",2.56
"1687","2013-09-13",2.54
"1688","2013-09-16",2.55
"1689","2013-09-17",2.55
"1690","2013-09-18",2.54
"1691","2013-09-19",2.55
"1692","2013-09-20",2.41
"1693","2013-09-23",2.47
"1694","2013-09-24",2.44
"1695","2013-09-25",2.46
"1696","2013-09-26",2.46
"1697","2013-09-27",2.46
"1698","2013-09-30",2.43
"1699","2013-10-01",2.47
"1700","2013-10-02",2.46
"1701","2013-10-03",2.39
"1702","2013-10-04",2.39
"1703","2013-10-07",2.33
"1704","2013-10-08",2.29
"1705","2013-10-09",2.34
"1706","2013-10-10",2.45
"1707","2013-10-11",2.49
"1708","2013-10-14",2.49
"1709","2013-10-15",2.49
"1710","2013-10-16",2.46
"1711","2013-10-17",2.39
"1712","2013-10-18",2.36
"1713","2013-10-21",2.39
"1714","2013-10-22",2.38
"1715","2013-10-23",2.39
"1716","2013-10-24",2.34
"1717","2013-10-25",2.34
"1718","2013-10-28",2.36
"1719","2013-10-29",2.32
"1720","2013-10-30",2.34
"1721","2013-10-31",2.25
"1722","2013-11-01",2.31
"1723","2013-11-04",2.31
"1724","2013-11-05",2.31
"1725","2013-11-06",2.28
"1726","2013-11-07",2.25
"1727","2013-11-08",2.31
"1728","2013-11-11",2.2
"1729","2013-11-12",2.25
"1730","2013-11-13",2.29
"1731","2013-11-14",2.35
"1732","2013-11-15",2.38
"1733","2013-11-18",2.43
"1734","2013-11-19",2.49
"1735","2013-11-20",2.55
"1736","2013-11-21",2.5
"1737","2013-11-22",2.48
"1738","2013-11-25",2.54
"1739","2013-11-26",2.43
"1740","2013-11-27",2.43
"1741","2013-11-29",2.41
"1742","2013-12-02",2.43
"1743","2013-12-03",2.41
"1744","2013-12-04",2.32
"1745","2013-12-05",2.37
"1746","2013-12-06",2.42
"1747","2013-12-09",2.42
"1748","2013-12-10",2.4
"1749","2013-12-11",2.48
"1750","2013-12-12",2.45
"1751","2013-12-13",2.46
"1752","2013-12-16",2.5
"1753","2013-12-17",2.5
"1754","2013-12-18",2.44
"1755","2013-12-19",2.46
"1756","2013-12-20",2.4
"1757","2013-12-23",2.45
"1758","2013-12-24",2.48
"1759","2013-12-26",2.45
"1760","2013-12-27",2.48
"1761","2013-12-30",2.4
"1762","2013-12-31",2.49
"1763","2014-01-02",2.48
"1764","2014-01-03",2.51
"1765","2014-01-06",2.51
"1766","2014-01-07",2.63
"1767","2014-01-08",2.7
"1768","2014-01-09",2.65
"1769","2014-01-10",2.9
"1770","2014-01-13",2.81
"1771","2014-01-14",2.74
"1772","2014-01-15",2.7
"1773","2014-01-16",2.72
"1774","2014-01-17",2.71
"1775","2014-01-21",2.7
"1776","2014-01-22",2.74
"1777","2014-01-23",2.77
"1778","2014-01-24",2.7
"1779","2014-01-27",2.71
"1780","2014-01-28",2.83
"1781","2014-01-29",2.9
"1782","2014-01-30",2.96
"1783","2014-01-31",3
"1784","2014-02-03",2.95
"1785","2014-02-04",3.03
"1786","2014-02-05",2.98
"1787","2014-02-06",2.98
"1788","2014-02-07",3.01
"1789","2014-02-10",2.99
"1790","2014-02-11",3.02
"1791","2014-02-12",3
"1792","2014-02-13",2.96
"1793","2014-02-14",2.98
"1794","2014-02-18",3.06
"1795","2014-02-19",2.95
"1796","2014-02-20",2.91
"1797","2014-02-21",2.9
"1798","2014-02-24",2.99
"1799","2014-02-25",2.93
"1800","2014-02-26",2.96
"1801","2014-02-27",2.95
"1802","2014-02-28",2.92
"1803","2014-03-03",2.92
"1804","2014-03-04",2.93
"1805","2014-03-05",2.9
"1806","2014-03-06",2.97
"1807","2014-03-07",2.92
"1808","2014-03-10",2.92
"1809","2014-03-11",2.99
"1810","2014-03-12",3.05
"1811","2014-03-13",2.93
"1812","2014-03-14",2.96
"1813","2014-03-17",3
"1814","2014-03-18",2.96
"1815","2014-03-19",3.47
"1816","2014-03-20",3.5
"1817","2014-03-21",3.43
"1818","2014-03-24",3.4
"1819","2014-03-25",3.3
"1820","2014-03-26",3.4
"1821","2014-03-27",3.16
"1822","2014-03-28",3.12
"1823","2014-03-31",3.07
"1824","2014-04-01",3.01
"1825","2014-04-02",2.9
"1826","2014-04-03",2.89
"1827","2014-04-04",2.79
"1828","2014-04-07",2.77
"1829","2014-04-08",2.78
"1830","2014-04-09",2.78
"1831","2014-04-10",2.77
"1832","2014-04-11",2.77
"1833","2014-04-14",2.78
"1834","2014-04-15",2.83
"1835","2014-04-16",2.83
"1836","2014-04-17",2.78
"1837","2014-04-21",2.77
"1838","2014-04-22",2.75
"1839","2014-04-23",2.76
"1840","2014-04-24",2.75
"1841","2014-04-25",2.74
"1842","2014-04-28",2.73
"1843","2014-04-29",2.72
"1844","2014-04-30",2.76
"1845","2014-05-01",2.8
"1846","2014-05-02",2.83
"1847","2014-05-05",2.82
"1848","2014-05-06",2.99
"1849","2014-05-07",2.95
"1850","2014-05-08",2.93
"1851","2014-05-09",2.9
"1852","2014-05-12",3
"1853","2014-05-13",3.07
"1854","2014-05-14",3
"1855","2014-05-15",3
"1856","2014-05-16",2.93
"1857","2014-05-19",2.9
"1858","2014-05-20",2.93
"1859","2014-05-21",2.89
"1860","2014-05-22",2.82
"1861","2014-05-23",2.83
"1862","2014-05-27",2.94
"1863","2014-05-28",2.88
"1864","2014-05-29",3.07
"1865","2014-05-30",3.1
"1866","2014-06-02",3.02
"1867","2014-06-03",3.04
"1868","2014-06-04",2.85
"1869","2014-06-05",3
"1870","2014-06-06",3
"1871","2014-06-09",2.9
"1872","2014-06-10",2.95
"1873","2014-06-11",3.09
"1874","2014-06-12",2.94
"1875","2014-06-13",2.96
"1876","2014-06-16",2.96
"1877","2014-06-17",2.9
"1878","2014-06-18",3.08
"1879","2014-06-19",3.02
"1880","2014-06-20",3.1
"1881","2014-06-23",3.01
"1882","2014-06-24",3.09
"1883","2014-06-25",3.02
"1884","2014-06-26",2.91
"1885","2014-06-27",2.93
"1886","2014-06-30",3.08
"1887","2014-07-01",3.07
"1888","2014-07-02",3.07
"1889","2014-07-03",2.93
"1890","2014-07-07",2.94
"1891","2014-07-08",3
"1892","2014-07-09",2.96
"1893","2014-07-10",2.89
"1894","2014-07-11",3.07
"1895","2014-07-14",3.06
"1896","2014-07-15",3
"1897","2014-07-16",2.94
"1898","2014-07-17",2.92
"1899","2014-07-18",3.06
"1900","2014-07-21",3.12
"1901","2014-07-22",3.06
"1902","2014-07-23",3.12
"1903","2014-07-24",3.04
"1904","2014-07-25",3.09
"1905","2014-07-28",3
"1906","2014-07-29",3.02
"1907","2014-07-30",3
"1908","2014-07-31",3
"1909","2014-08-01",3.02
"1910","2014-08-04",3.06
"1911","2014-08-05",3.1
"1912","2014-08-06",3.09
"1913","2014-08-07",3.11
"1914","2014-08-08",3.04
"1915","2014-08-11",3.11
"1916","2014-08-12",3.06
"1917","2014-08-13",3.07
"1918","2014-08-14",3.16
"1919","2014-08-15",3.09
"1920","2014-08-18",3
"1921","2014-08-19",3.02
"1922","2014-08-20",3.14
"1923","2014-08-21",3.32
"1924","2014-08-22",3.17
"1925","2014-08-25",3.1
"1926","2014-08-26",3.2
"1927","2014-08-27",3.09
"1928","2014-08-28",3.1
"1929","2014-08-29",3.07
"1930","2014-09-02",3.04
"1931","2014-09-03",3.03
"1932","2014-09-04",3.03
"1933","2014-09-05",3.03
"1934","2014-09-08",3.08
"1935","2014-09-09",3.09
"1936","2014-09-10",3.18
"1937","2014-09-11",3.15
