"","date","CMCTP"
"334","2020-02-18",26.389999
"335","2020-02-19",26.389999
"336","2020-02-20",26.389999
"337","2020-02-21",26.389999
"338","2020-02-24",26.389999
"339","2020-02-25",26.389999
"340","2020-02-26",25.5
"341","2020-02-27",24.52
"342","2020-02-28",24.52
"343","2020-03-02",24.52
"344","2020-03-03",24.52
"345","2020-03-04",24.52
"346","2020-03-05",24.52
"347","2020-03-06",24.52
"348","2020-03-09",24.52
"349","2020-03-10",24.52
"350","2020-03-11",22.799999
"351","2020-03-12",22.799999
"352","2020-03-13",22.799999
"353","2020-03-16",22.799999
"354","2020-03-17",22.799999
"355","2020-03-18",22.799999
"356","2020-03-19",22.799999
"357","2020-03-20",22.799999
"358","2020-03-23",22.799999
"359","2020-03-24",22.799999
"360","2020-03-25",22.799999
"361","2020-03-26",22.799999
"362","2020-03-27",22.799999
"363","2020-03-30",22.799999
"364","2020-03-31",22.799999
"365","2020-04-01",22.799999
"366","2020-04-02",22.799999
"367","2020-04-03",22.799999
"368","2020-04-06",22.799999
"369","2020-04-07",22.799999
"370","2020-04-08",22.799999
"371","2020-04-09",22.799999
"372","2020-04-13",22.799999
"373","2020-04-14",22.799999
"374","2020-04-15",22.799999
"375","2020-04-16",22.799999
"376","2020-04-17",22.799999
"377","2020-04-20",22.799999
"378","2020-04-21",22.799999
"379","2020-04-22",22.799999
"380","2020-04-23",22.799999
"381","2020-04-24",22.799999
"382","2020-04-27",22.799999
"383","2020-04-28",22.799999
"384","2020-04-29",22.799999
"385","2020-04-30",22.799999
"386","2020-05-01",22.799999
"387","2020-05-04",22.799999
"388","2020-05-05",22.799999
"389","2020-05-06",22.799999
"390","2020-05-07",22.799999
"391","2020-05-08",22.799999
"392","2020-05-11",22.799999
"393","2020-05-12",22.799999
"394","2020-05-13",22.799999
"395","2020-05-14",22.799999
"396","2020-05-15",22.799999
"397","2020-05-18",22.799999
"398","2020-05-19",22.799999
"399","2020-05-20",22.799999
"400","2020-05-21",22.799999
"401","2020-05-22",22.799999
"402","2020-05-26",22.799999
"403","2020-05-27",22.799999
"404","2020-05-28",22.799999
"405","2020-05-29",22.799999
"406","2020-06-01",22.799999
"407","2020-06-02",22.799999
"408","2020-06-03",22.799999
"409","2020-06-04",22.799999
"410","2020-06-05",23.51
"411","2020-06-08",23.51
"412","2020-06-09",23.51
"413","2020-06-10",23.51
"414","2020-06-11",23.51
"415","2020-06-12",23.51
"416","2020-06-15",23.51
"417","2020-06-16",23.51
"418","2020-06-17",23.51
"419","2020-06-18",23.51
"420","2020-06-19",23.51
"421","2020-06-22",23.51
"422","2020-06-23",23.51
"423","2020-06-24",23.51
"424","2020-06-25",23.51
"425","2020-06-26",23.51
"426","2020-06-29",22.75
"427","2020-06-30",23.700001
"428","2020-07-01",23.700001
"429","2020-07-02",23.700001
"430","2020-07-06",23.700001
"431","2020-07-07",23.700001
"432","2020-07-08",23.700001
"433","2020-07-09",23.700001
"434","2020-07-10",23.700001
"435","2020-07-13",23.700001
"436","2020-07-14",22.08
"437","2020-07-15",22.08
"438","2020-07-16",22.08
"439","2020-07-17",22.08
"440","2020-07-20",22.08
"441","2020-07-21",22.08
"442","2020-07-22",22.08
"443","2020-07-23",22.08
"444","2020-07-24",22.08
"445","2020-07-27",22.08
"446","2020-07-28",22.08
"447","2020-07-29",22.08
"448","2020-07-30",22.08
"449","2020-07-31",22.08
"450","2020-08-03",22.08
"451","2020-08-04",22.08
"452","2020-08-05",22.08
"453","2020-08-06",22.08
"454","2020-08-07",22.08
"455","2020-08-10",22.08
"456","2020-08-11",22.08
"457","2020-08-12",22.08
"458","2020-08-13",22.08
"459","2020-08-14",22.08
"460","2020-08-17",22.08
"461","2020-08-18",22.08
"462","2020-08-19",22.08
"463","2020-08-20",22.08
"464","2020-08-21",22.08
"465","2020-08-24",22.08
"466","2020-08-25",23.25
"467","2020-08-26",23.25
"468","2020-08-27",23.25
"469","2020-08-28",23.25
"470","2020-08-31",23.25
"471","2020-09-01",23.25
"472","2020-09-02",23.25
"473","2020-09-03",23.25
"474","2020-09-04",23.25
"475","2020-09-08",23.25
"476","2020-09-09",23.25
"477","2020-09-10",23.25
"478","2020-09-11",23.25
"479","2020-09-14",23.25
"480","2020-09-15",28.59
"481","2020-09-16",28.59
"482","2020-09-17",28.59
"483","2020-09-18",28.59
"484","2020-09-21",28.59
"485","2020-09-22",28.59
"486","2020-09-23",28.59
"487","2020-09-24",28.59
"488","2020-09-25",28.59
"489","2020-09-28",28.59
"490","2020-09-29",23.68
"491","2020-09-30",23.68
"492","2020-10-01",23.68
"493","2020-10-02",23.68
"494","2020-10-05",23.68
"495","2020-10-06",23.68
"496","2020-10-07",23.68
"497","2020-10-08",23.68
"498","2020-10-09",23.68
"499","2020-10-12",23.68
"500","2020-10-13",23.68
"501","2020-10-14",23.68
"502","2020-10-15",23.68
"503","2020-10-16",23.68
"504","2020-10-19",23.68
"505","2020-10-20",23.68
"506","2020-10-21",23.68
"507","2020-10-22",23.68
"508","2020-10-23",23.68
"509","2020-10-26",23.68
"510","2020-10-27",23.68
"511","2020-10-28",23.68
"512","2020-10-29",23.68
"513","2020-10-30",24.9
"514","2020-11-02",24.9
"515","2020-11-03",24.9
"516","2020-11-04",24.9
"517","2020-11-05",24.9
"518","2020-11-06",24.9
"519","2020-11-09",24.9
"520","2020-11-10",24.9
"521","2020-11-11",24.9
"522","2020-11-12",24.9
"523","2020-11-13",22.700001
"524","2020-11-16",22.700001
"525","2020-11-17",22.700001
"526","2020-11-18",22.700001
"527","2020-11-19",22.700001
"528","2020-11-20",22.700001
"529","2020-11-23",22.700001
"530","2020-11-24",22.700001
"531","2020-11-25",22.700001
"532","2020-11-27",22.700001
