"","date","NP"
"109","2007-06-08",42.419998
"110","2007-06-11",41.5
"111","2007-06-12",40.82
"112","2007-06-13",41.25
"113","2007-06-14",41.41
"114","2007-06-15",41.209999
"115","2007-06-18",41.439999
"116","2007-06-19",42.34
"117","2007-06-20",42.889999
"118","2007-06-21",44.150002
"119","2007-06-22",43.139999
"120","2007-06-25",42.18
"121","2007-06-26",40.599998
"122","2007-06-27",40.650002
"123","2007-06-28",41.259998
"124","2007-06-29",41.259998
"125","2007-07-02",41.41
"126","2007-07-03",41.299999
"127","2007-07-05",41.900002
"128","2007-07-06",41.560001
"129","2007-07-09",41.650002
"130","2007-07-10",41.790001
"131","2007-07-11",41.799999
"132","2007-07-12",42.93
"133","2007-07-13",43.02
"134","2007-07-16",43.099998
"135","2007-07-17",43.27
"136","2007-07-18",43.560001
"137","2007-07-19",43.630001
"138","2007-07-20",42.48
"139","2007-07-23",42.73
"140","2007-07-24",41.32
"141","2007-07-25",40.189999
"142","2007-07-26",39.25
"143","2007-07-27",38.5
"144","2007-07-30",39.540001
"145","2007-07-31",38.73
"146","2007-08-01",38.82
"147","2007-08-02",38.41
"148","2007-08-03",36.59
"149","2007-08-06",37.029999
"150","2007-08-07",37.580002
"151","2007-08-08",41.400002
"152","2007-08-09",38.439999
"153","2007-08-10",37.75
"154","2007-08-13",35.580002
"155","2007-08-14",34.900002
"156","2007-08-15",33.82
"157","2007-08-16",34.75
"158","2007-08-17",36.490002
"159","2007-08-20",35.400002
"160","2007-08-21",34.959999
"161","2007-08-22",34.84
"162","2007-08-23",34.66
"163","2007-08-24",34.860001
"164","2007-08-27",34.779999
"165","2007-08-28",34.27
"166","2007-08-29",34.299999
"167","2007-08-30",34.02
"168","2007-08-31",34.689999
"169","2007-09-04",36.279999
"170","2007-09-05",34.799999
"171","2007-09-06",34.709999
"172","2007-09-07",33.990002
"173","2007-09-10",33.110001
"174","2007-09-11",33.130001
"175","2007-09-12",32.540001
"176","2007-09-13",33.080002
"177","2007-09-14",33.07
"178","2007-09-17",32.689999
"179","2007-09-18",34.369999
"180","2007-09-19",34.98
"181","2007-09-20",34.540001
"182","2007-09-21",34.419998
"183","2007-09-24",33.139999
"184","2007-09-25",32.830002
"185","2007-09-26",33.5
"186","2007-09-27",33.389999
"187","2007-09-28",33.09
"188","2007-10-01",32.98
"189","2007-10-02",33.34
"190","2007-10-03",34.639999
"191","2007-10-04",34.290001
"192","2007-10-05",35.77
"193","2007-10-08",35.959999
"194","2007-10-09",35.66
"195","2007-10-10",34.700001
"196","2007-10-11",34.02
"197","2007-10-12",34.380001
"198","2007-10-15",33.900002
"199","2007-10-16",33.490002
"200","2007-10-17",32.93
"201","2007-10-18",32.880001
"202","2007-10-19",31.959999
"203","2007-10-22",32.900002
"204","2007-10-23",33.110001
"205","2007-10-24",33.150002
"206","2007-10-25",33.360001
"207","2007-10-26",34.139999
"208","2007-10-29",34.169998
"209","2007-10-30",33.75
"210","2007-10-31",34
"211","2007-11-01",32.549999
"212","2007-11-02",32.43
"213","2007-11-05",32.580002
"214","2007-11-06",33.52
"215","2007-11-07",32.549999
"216","2007-11-08",33.84
"217","2007-11-09",32.5
"218","2007-11-12",32.669998
"219","2007-11-13",33.09
"220","2007-11-14",32.68
"221","2007-11-15",32.59
"222","2007-11-16",31.700001
"223","2007-11-19",30.27
"224","2007-11-20",30.360001
"225","2007-11-21",30.18
"226","2007-11-23",30.51
"227","2007-11-26",29.360001
"228","2007-11-27",28.780001
"229","2007-11-28",29.99
"230","2007-11-29",30.200001
"231","2007-11-30",30.18
"232","2007-12-03",28.73
"233","2007-12-04",27.629999
"234","2007-12-05",27.99
"235","2007-12-06",28.440001
"236","2007-12-07",28.34
"237","2007-12-10",29.23
"238","2007-12-11",28.940001
"239","2007-12-12",29.16
"240","2007-12-13",29.200001
"241","2007-12-14",27.860001
"242","2007-12-17",28.049999
"243","2007-12-18",29.040001
"244","2007-12-19",28.6
"245","2007-12-20",29.190001
"246","2007-12-21",30.85
"247","2007-12-24",30.4
"248","2007-12-26",30.719999
"249","2007-12-27",29.360001
"250","2007-12-28",29.08
"251","2007-12-31",29.15
"252","2008-01-02",28.549999
"253","2008-01-03",27.629999
"254","2008-01-04",25.74
"255","2008-01-07",25.639999
"256","2008-01-08",26.1
"257","2008-01-09",26.49
"258","2008-01-10",26.950001
"259","2008-01-11",25.76
"260","2008-01-14",26.440001
"261","2008-01-15",25.790001
"262","2008-01-16",26.65
"263","2008-01-17",25.66
"264","2008-01-18",25.049999
"265","2008-01-22",25.120001
"266","2008-01-23",26.27
"267","2008-01-24",26.110001
"268","2008-01-25",25.84
"269","2008-01-28",26.299999
"270","2008-01-29",26.459999
"271","2008-01-30",25.700001
"272","2008-01-31",27.059999
"273","2008-02-01",28.57
"274","2008-02-04",27.809999
"275","2008-02-05",27.110001
"276","2008-02-06",27.32
"277","2008-02-07",27.620001
"278","2008-02-08",26.879999
"279","2008-02-11",27.23
"280","2008-02-12",27.700001
"281","2008-02-13",28.18
"282","2008-02-14",27.059999
"283","2008-02-15",26.75
"284","2008-02-19",26.360001
"285","2008-02-20",27.43
"286","2008-02-21",26.610001
"287","2008-02-22",27.809999
"288","2008-02-25",28.120001
"289","2008-02-26",28.889999
"290","2008-02-27",28.309999
"291","2008-02-28",27.200001
"292","2008-02-29",26.049999
"293","2008-03-03",24.58
"294","2008-03-04",25.809999
"295","2008-03-05",26.299999
"296","2008-03-06",25.01
"297","2008-03-07",24.959999
"298","2008-03-10",24.110001
"299","2008-03-11",25.35
"300","2008-03-12",24.809999
"301","2008-03-13",25.58
"302","2008-03-14",24.92
"303","2008-03-17",25.66
"304","2008-03-18",25.790001
"305","2008-03-19",24.950001
"306","2008-03-20",25.91
"307","2008-03-24",25.32
"308","2008-03-25",25.58
"309","2008-03-26",26.200001
"310","2008-03-27",25.459999
"311","2008-03-28",25.450001
"312","2008-03-31",25.780001
"313","2008-04-01",26.200001
"314","2008-04-02",26.92
"315","2008-04-03",26.99
"316","2008-04-04",26.549999
"317","2008-04-07",25.780001
"318","2008-04-08",26.299999
"319","2008-04-09",26.040001
"320","2008-04-10",25.23
"321","2008-04-11",24.299999
"322","2008-04-14",23.780001
"323","2008-04-15",23.6
"324","2008-04-16",24.92
"325","2008-04-17",24.129999
"326","2008-04-18",24.84
"327","2008-04-21",24.34
"328","2008-04-22",22.68
"329","2008-04-23",22.459999
"330","2008-04-24",22.799999
"331","2008-04-25",22.950001
"332","2008-04-28",23.700001
"333","2008-04-29",23.49
"334","2008-04-30",22.98
"335","2008-05-01",24.030001
"336","2008-05-02",23.18
"337","2008-05-05",23.23
"338","2008-05-06",23.25
"339","2008-05-07",23.09
"340","2008-05-08",20.040001
"341","2008-05-09",20.02
"342","2008-05-12",20.6
"343","2008-05-13",20.24
"344","2008-05-14",20.610001
"345","2008-05-15",20.33
"346","2008-05-16",20.25
"347","2008-05-19",20.51
"348","2008-05-20",21.17
"349","2008-05-21",21.129999
"350","2008-05-22",21.309999
"351","2008-05-23",21.129999
"352","2008-05-27",21.309999
"353","2008-05-28",20.91
"354","2008-05-29",21.190001
"355","2008-05-30",21.25
"356","2008-06-02",20.93
"357","2008-06-03",20.950001
"358","2008-06-04",21.66
"359","2008-06-05",21.9
"360","2008-06-06",21.59
"361","2008-06-09",21.059999
"362","2008-06-10",21.26
"363","2008-06-11",20.59
"364","2008-06-12",20.459999
"365","2008-06-13",20.219999
"366","2008-06-16",20.049999
"367","2008-06-17",19.370001
"368","2008-06-18",19.09
"369","2008-06-19",19.17
"370","2008-06-20",18.1
"371","2008-06-23",17.870001
"372","2008-06-24",16.969999
"373","2008-06-25",17.4
"374","2008-06-26",16.9
"375","2008-06-27",16.74
"376","2008-06-30",16.709999
"377","2008-07-01",16.450001
"378","2008-07-02",15.84
"379","2008-07-03",15.56
"380","2008-07-07",15.03
"381","2008-07-08",16.200001
"382","2008-07-09",15.53
"383","2008-07-10",15.68
"384","2008-07-11",15.18
"385","2008-07-14",14.7
"386","2008-07-15",15.21
"387","2008-07-16",16.01
"388","2008-07-17",16.6
"389","2008-07-18",17
"390","2008-07-21",17.389999
"391","2008-07-22",18.389999
"392","2008-07-23",18.709999
"393","2008-07-24",18.299999
"394","2008-07-25",18.52
"395","2008-07-28",17.98
"396","2008-07-29",19
"397","2008-07-30",19.040001
"398","2008-07-31",18.68
"399","2008-08-01",18.790001
"400","2008-08-04",18.41
"401","2008-08-05",19.530001
"402","2008-08-06",19.17
"403","2008-08-07",18.620001
"404","2008-08-08",19.530001
"405","2008-08-11",19.82
"406","2008-08-12",19.83
"407","2008-08-13",20.15
"408","2008-08-14",20.58
"409","2008-08-15",20.379999
"410","2008-08-18",19.629999
"411","2008-08-19",18.790001
"412","2008-08-20",18.620001
"413","2008-08-21",17.700001
"414","2008-08-22",17.85
"415","2008-08-25",16.99
"416","2008-08-26",17.93
"417","2008-08-27",18.799999
"418","2008-08-28",19.74
"419","2008-08-29",19.42
"420","2008-09-02",20.15
"421","2008-09-03",20.719999
"422","2008-09-04",20.59
"423","2008-09-05",20.709999
"424","2008-09-08",21.01
"425","2008-09-09",20.959999
"426","2008-09-10",20.459999
"427","2008-09-11",20.15
"428","2008-09-12",20.25
"429","2008-09-15",19.790001
"430","2008-09-16",20.809999
"431","2008-09-17",19.540001
"432","2008-09-18",21.4
"433","2008-09-19",22.23
"434","2008-09-22",22.66
"435","2008-09-23",21.9
"436","2008-09-24",20.9
"437","2008-09-25",21.129999
"438","2008-09-26",20.49
"439","2008-09-29",19.370001
"440","2008-09-30",19.799999
"441","2008-10-01",19.48
"442","2008-10-02",19.01
"443","2008-10-03",17.07
"444","2008-10-06",15.53
"445","2008-10-07",13.65
"446","2008-10-08",13.88
"447","2008-10-09",11.21
"448","2008-10-10",11.15
"449","2008-10-13",12.62
"450","2008-10-14",11.73
"451","2008-10-15",9.66
"452","2008-10-16",10.4
"453","2008-10-17",10.19
"454","2008-10-20",10.4
"455","2008-10-21",10.32
"456","2008-10-22",9.79
"457","2008-10-23",9.21
"458","2008-10-24",8.21
"459","2008-10-27",7.68
"460","2008-10-28",7.78
"461","2008-10-29",7.48
"462","2008-10-30",8.09
"463","2008-10-31",9.03
"464","2008-11-03",8.83
"465","2008-11-04",9.63
"466","2008-11-05",9.05
"467","2008-11-06",8.41
"468","2008-11-07",8.58
"469","2008-11-10",8.06
"470","2008-11-11",8.16
"471","2008-11-12",7.21
"472","2008-11-13",8.41
"473","2008-11-14",7.45
"474","2008-11-17",6.65
"475","2008-11-18",6.74
"476","2008-11-19",6.1
"477","2008-11-20",4.94
"478","2008-11-21",5.88
"479","2008-11-24",7.13
"480","2008-11-25",6.75
"481","2008-11-26",7.01
"482","2008-11-28",8.18
"483","2008-12-01",6.29
"484","2008-12-02",6.97
"485","2008-12-03",7.17
"486","2008-12-04",7.12
"487","2008-12-05",7.62
"488","2008-12-08",8.4
"489","2008-12-09",8.55
"490","2008-12-10",9.37
"491","2008-12-11",8.38
"492","2008-12-12",9.14
"493","2008-12-15",8.54
"494","2008-12-16",9.69
"495","2008-12-17",9.33
"496","2008-12-18",8.5
"497","2008-12-19",9.4
"498","2008-12-22",10.05
"499","2008-12-23",9.36
"500","2008-12-24",9.1
"501","2008-12-26",9.22
"502","2008-12-29",8.46
"503","2008-12-30",8.66
"504","2008-12-31",8.84
"505","2009-01-02",9
"506","2009-01-05",8.56
"507","2009-01-06",9.51
"508","2009-01-07",8.58
"509","2009-01-08",9.24
"510","2009-01-09",8.41
"511","2009-01-12",7.75
"512","2009-01-13",7.94
"513","2009-01-14",7.07
"514","2009-01-15",7.43
"515","2009-01-16",7.99
"516","2009-01-20",7.25
"517","2009-01-21",7.55
"518","2009-01-22",7.52
"519","2009-01-23",7.51
"520","2009-01-26",7.1
"521","2009-01-27",7.57
"522","2009-01-28",8.19
"523","2009-01-29",7.41
"524","2009-01-30",6.73
"525","2009-02-02",6.34
"526","2009-02-03",6.14
"527","2009-02-04",5.65
"528","2009-02-05",5.44
"529","2009-02-06",5.26
"530","2009-02-09",5.13
"531","2009-02-10",4.99
"532","2009-02-11",5.28
"533","2009-02-12",5.11
"534","2009-02-13",5.23
"535","2009-02-17",5.23
"536","2009-02-18",5.17
"537","2009-02-19",5.02
"538","2009-02-20",5.55
"539","2009-02-23",5.15
"540","2009-02-24",5.85
"541","2009-02-25",5.42
"542","2009-02-26",5.3
"543","2009-02-27",5.25
"544","2009-03-02",5
"545","2009-03-03",5.13
"546","2009-03-04",5.17
"547","2009-03-05",4.89
"548","2009-03-06",5.26
"549","2009-03-09",4.97
"550","2009-03-10",5.41
"551","2009-03-11",5.31
"552","2009-03-12",4.26
"553","2009-03-13",3.66
"554","2009-03-16",3.38
"555","2009-03-17",3.7
"556","2009-03-18",3.79
"557","2009-03-19",4.01
"558","2009-03-20",3.75
"559","2009-03-23",4
"560","2009-03-24",3.92
"561","2009-03-25",4.05
"562","2009-03-26",3.98
"563","2009-03-27",4.04
"564","2009-03-30",3.76
"565","2009-03-31",3.63
"566","2009-04-01",3.52
"567","2009-04-02",3.55
"568","2009-04-03",3.49
"569","2009-04-06",3.55
"570","2009-04-07",3.43
"571","2009-04-08",3.6
"572","2009-04-09",3.92
"573","2009-04-13",3.84
"574","2009-04-14",3.61
"575","2009-04-15",3.78
"576","2009-04-16",4.26
"577","2009-04-17",4.44
"578","2009-04-20",3.92
"579","2009-04-21",4.32
"580","2009-04-22",4.57
"581","2009-04-23",4.55
"582","2009-04-24",4.68
"583","2009-04-27",4.85
"584","2009-04-28",5.06
"585","2009-04-29",5.25
"586","2009-04-30",5.01
"587","2009-05-01",5.26
"588","2009-05-04",5.96
"589","2009-05-05",5.56
"590","2009-05-06",6.2
"591","2009-05-07",6.95
"592","2009-05-08",7.58
"593","2009-05-11",7.93
"594","2009-05-12",8.05
"595","2009-05-13",7.25
"596","2009-05-14",8.17
"597","2009-05-15",7.87
"598","2009-05-18",8.23
"599","2009-05-19",8.67
"600","2009-05-20",8.04
"601","2009-05-21",8.49
"602","2009-05-22",8.26
"603","2009-05-26",8.46
"604","2009-05-27",8.16
"605","2009-05-28",8.18
"606","2009-05-29",8.09
"607","2009-06-01",8.89
"608","2009-06-02",9.44
"609","2009-06-03",9.04
"610","2009-06-04",9.59
"611","2009-06-05",9.49
"612","2009-06-08",9.6
"613","2009-06-09",9.63
"614","2009-06-10",10.32
"615","2009-06-11",9.98
"616","2009-06-12",9.85
"617","2009-06-15",9.06
"618","2009-06-16",9.17
"619","2009-06-17",9.37
"620","2009-06-18",9.45
"621","2009-06-19",9.47
"622","2009-06-22",8.01
"623","2009-06-23",8.03
"624","2009-06-24",8.16
"625","2009-06-25",8.61
"626","2009-06-26",8.5
"627","2009-06-29",8.25
"628","2009-06-30",8.81
"629","2009-07-01",9.4
"630","2009-07-02",7.87
"631","2009-07-06",8.3
"632","2009-07-07",7.53
"633","2009-07-08",7.38
"634","2009-07-09",6.83
"635","2009-07-10",7.05
"636","2009-07-13",7.4
"637","2009-07-14",7.49
"638","2009-07-15",8.51
"639","2009-07-16",8.35
"640","2009-07-17",8.5
"641","2009-07-20",8.3
"642","2009-07-21",8.79
"643","2009-07-22",8.77
"644","2009-07-23",8.83
"645","2009-07-24",9.24
"646","2009-07-27",9.29
"647","2009-07-28",9.13
"648","2009-07-29",8.99
"649","2009-07-30",9.76
"650","2009-07-31",9.8
"651","2009-08-03",9.51
"652","2009-08-04",9.82
"653","2009-08-05",10.11
"654","2009-08-06",9.98
"655","2009-08-07",10.85
"656","2009-08-10",10.97
"657","2009-08-11",10.75
"658","2009-08-12",10.5
"659","2009-08-13",10.98
"660","2009-08-14",10.71
"661","2009-08-17",10.64
"662","2009-08-18",10.76
"663","2009-08-19",10.87
"664","2009-08-20",11.19
"665","2009-08-21",11.76
"666","2009-08-24",11.82
"667","2009-08-25",11.91
"668","2009-08-26",12
"669","2009-08-27",12.01
"670","2009-08-28",11.6
"671","2009-08-31",11.35
"672","2009-09-01",11.06
"673","2009-09-02",11.16
"674","2009-09-03",11.59
"675","2009-09-04",11.5
"676","2009-09-08",11.46
"677","2009-09-09",11.41
"678","2009-09-10",11.19
"679","2009-09-11",11.06
"680","2009-09-14",11.34
"681","2009-09-15",11.07
"682","2009-09-16",11.47
"683","2009-09-17",11.59
"684","2009-09-18",11.76
"685","2009-09-21",11.75
"686","2009-09-22",11.5
"687","2009-09-23",11.89
"688","2009-09-24",11.62
"689","2009-09-25",11.6
"690","2009-09-28",11.74
"691","2009-09-29",12.04
"692","2009-09-30",11.77
"693","2009-10-01",11.27
"694","2009-10-02",10.83
"695","2009-10-05",11.43
"696","2009-10-06",11.96
"697","2009-10-07",12.21
"698","2009-10-08",12.14
"699","2009-10-09",12.49
"700","2009-10-12",11.95
"701","2009-10-13",11.9
"702","2009-10-14",12.04
"703","2009-10-15",11.44
"704","2009-10-16",11.03
"705","2009-10-19",10.99
"706","2009-10-20",10.76
"707","2009-10-21",11.46
"708","2009-10-22",11.4
"709","2009-10-23",10.69
"710","2009-10-26",10.77
"711","2009-10-27",10.16
"712","2009-10-28",9.82
"713","2009-10-29",10.44
"714","2009-10-30",10.35
"715","2009-11-02",10.15
"716","2009-11-03",10.8
"717","2009-11-04",10.81
"718","2009-11-05",11.45
"719","2009-11-06",12.16
"720","2009-11-09",12.06
"721","2009-11-10",12.94
"722","2009-11-11",13.18
"723","2009-11-12",12.92
"724","2009-11-13",13.86
"725","2009-11-16",13.96
"726","2009-11-17",13.83
"727","2009-11-18",14.17
"728","2009-11-19",13.51
"729","2009-11-20",13.46
"730","2009-11-23",13.58
"731","2009-11-24",13.62
"732","2009-11-25",13.58
"733","2009-11-27",13.39
"734","2009-11-30",13.93
"735","2009-12-01",14.13
"736","2009-12-02",13.93
"737","2009-12-03",14.09
"738","2009-12-04",14.85
"739","2009-12-07",14.87
"740","2009-12-08",14.61
"741","2009-12-09",14.7
"742","2009-12-10",14.3
"743","2009-12-11",14.55
"744","2009-12-14",14.31
"745","2009-12-15",13.99
"746","2009-12-16",14.37
"747","2009-12-17",13.73
"748","2009-12-18",12.91
"749","2009-12-21",13.28
"750","2009-12-22",13.31
"751","2009-12-23",13.96
"752","2009-12-24",14.18
"753","2009-12-28",14.19
"754","2009-12-29",14.1
"755","2009-12-30",14.36
"756","2009-12-31",13.95
"757","2010-01-04",14.24
"758","2010-01-05",14.61
"759","2010-01-06",14.5
"760","2010-01-07",14.82
"761","2010-01-08",14.86
"762","2010-01-11",14.81
"763","2010-01-12",14.82
"764","2010-01-13",15.06
"765","2010-01-14",14.88
"766","2010-01-15",14.61
"767","2010-01-19",14.88
"768","2010-01-20",14.09
"769","2010-01-21",13.21
"770","2010-01-22",13.36
"771","2010-01-25",13.16
"772","2010-01-26",12.78
"773","2010-01-27",13.46
"774","2010-01-28",13.38
"775","2010-01-29",13.92
"776","2010-02-01",14.25
"777","2010-02-02",14.09
"778","2010-02-03",14.23
"779","2010-02-04",14
"780","2010-02-05",14.38
"781","2010-02-08",14.43
"782","2010-02-09",14.71
"783","2010-02-10",14.57
"784","2010-02-11",14.58
"785","2010-02-12",14.5
"786","2010-02-16",14.69
"787","2010-02-17",14.7
"788","2010-02-18",14.7
"789","2010-02-19",14.63
"790","2010-02-22",14.52
"791","2010-02-23",14.2
"792","2010-02-24",14.63
"793","2010-02-25",13.97
"794","2010-02-26",14.17
"795","2010-03-01",15.05
"796","2010-03-02",16.280001
"797","2010-03-03",15.72
"798","2010-03-04",15.86
"799","2010-03-05",16.24
"800","2010-03-08",16.84
"801","2010-03-09",16.950001
"802","2010-03-10",17.190001
"803","2010-03-11",17.120001
"804","2010-03-12",17.280001
"805","2010-03-15",17.469999
"806","2010-03-16",17.889999
"807","2010-03-17",18.6
"808","2010-03-18",19.02
"809","2010-03-19",17.73
"810","2010-03-22",18.309999
"811","2010-03-23",18.84
"812","2010-03-24",18.35
"813","2010-03-25",17.65
"814","2010-03-26",17.17
"815","2010-03-29",16.32
"816","2010-03-30",16.43
"817","2010-03-31",15.84
"818","2010-04-01",16.49
"819","2010-04-05",17.15
"820","2010-04-06",16.870001
"821","2010-04-07",16.940001
"822","2010-04-08",16.92
"823","2010-04-09",17.280001
"824","2010-04-12",17.74
"825","2010-04-13",17.809999
"826","2010-04-14",18.43
"827","2010-04-15",19.440001
"828","2010-04-16",18.940001
"829","2010-04-19",18.77
"830","2010-04-20",18.700001
"831","2010-04-21",19.040001
"832","2010-04-22",19.02
"833","2010-04-23",18.98
"834","2010-04-26",18.75
"835","2010-04-27",18.540001
"836","2010-04-28",18.33
"837","2010-04-29",18.73
"838","2010-04-30",17.5
"839","2010-05-03",18.200001
"840","2010-05-04",17.26
"841","2010-05-05",16.799999
"842","2010-05-06",15.89
"843","2010-05-07",15.15
"844","2010-05-10",16.280001
"845","2010-05-11",16.379999
"846","2010-05-12",18.190001
"847","2010-05-13",18.4
"848","2010-05-14",18.58
"849","2010-05-17",19.26
"850","2010-05-18",19.07
"851","2010-05-19",18.9
"852","2010-05-20",17.299999
"853","2010-05-21",17.93
"854","2010-05-24",18.280001
"855","2010-05-25",18.629999
"856","2010-05-26",18.139999
"857","2010-05-27",19.5
"858","2010-05-28",18.940001
"859","2010-06-01",18.379999
"860","2010-06-02",19.18
"861","2010-06-03",18.959999
"862","2010-06-04",17.75
"863","2010-06-07",17.790001
"864","2010-06-08",17.33
"865","2010-06-09",16.950001
"866","2010-06-10",18.1
"867","2010-06-11",18.969999
"868","2010-06-14",19.5
"869","2010-06-15",20.5
"870","2010-06-16",20.35
"871","2010-06-17",20.5
"872","2010-06-18",20.35
"873","2010-06-21",21.34
"874","2010-06-22",20.18
"875","2010-06-23",19.91
"876","2010-06-24",18.889999
"877","2010-06-25",19.5
"878","2010-06-28",18.84
"879","2010-06-29",17.780001
"880","2010-06-30",18.299999
"881","2010-07-01",18.139999
"882","2010-07-02",17.780001
"883","2010-07-06",17.08
"884","2010-07-07",17.83
"885","2010-07-08",17.68
"886","2010-07-09",17.99
"887","2010-07-12",17.690001
"888","2010-07-13",18.83
"889","2010-07-14",18.49
"890","2010-07-15",18.450001
"891","2010-07-16",17.93
"892","2010-07-19",18.110001
"893","2010-07-20",18.57
"894","2010-07-21",17.99
"895","2010-07-22",18.639999
"896","2010-07-23",18.690001
"897","2010-07-26",19.4
"898","2010-07-27",18.620001
"899","2010-07-28",18.309999
"900","2010-07-29",18.27
"901","2010-07-30",17.940001
"902","2010-08-02",17.950001
"903","2010-08-03",17.77
"904","2010-08-04",17.540001
"905","2010-08-05",18.09
"906","2010-08-06",18
"907","2010-08-09",17.34
"908","2010-08-10",17.700001
"909","2010-08-11",16.99
"910","2010-08-12",16.700001
"911","2010-08-13",16.059999
"912","2010-08-16",15.92
"913","2010-08-17",15.5
"914","2010-08-18",15.78
"915","2010-08-19",15.6
"916","2010-08-20",15.49
"917","2010-08-23",14.52
"918","2010-08-24",14.25
"919","2010-08-25",14.28
"920","2010-08-26",13.89
"921","2010-08-27",14.32
"922","2010-08-30",14.51
"923","2010-08-31",14.72
"924","2010-09-01",15.49
"925","2010-09-02",15.22
"926","2010-09-03",15.41
"927","2010-09-07",15.03
"928","2010-09-08",15.14
"929","2010-09-09",15.18
"930","2010-09-10",15.26
"931","2010-09-13",15.49
"932","2010-09-14",14.94
"933","2010-09-15",15.07
"934","2010-09-16",15.17
"935","2010-09-17",15.25
"936","2010-09-20",15.69
"937","2010-09-21",15.37
"938","2010-09-22",14.96
"939","2010-09-23",14.84
"940","2010-09-24",15.69
"941","2010-09-27",15.05
"942","2010-09-28",15.37
"943","2010-09-29",15.51
"944","2010-09-30",15.2
"945","2010-10-01",15.26
"946","2010-10-04",15.11
"947","2010-10-05",15.45
"948","2010-10-06",15.87
"949","2010-10-07",15.55
"950","2010-10-08",15.78
"951","2010-10-11",15.98
"952","2010-10-12",16.07
"953","2010-10-13",16.27
"954","2010-10-14",16.01
"955","2010-10-15",16.17
"956","2010-10-18",16.360001
"957","2010-10-19",16.139999
"958","2010-10-20",16.01
"959","2010-10-21",15.91
"960","2010-10-22",15.88
"961","2010-10-25",15.71
"962","2010-10-26",15.81
"963","2010-10-27",15.78
"964","2010-10-28",15.53
"965","2010-10-29",15.35
"966","2010-11-01",15.67
"967","2010-11-02",16.25
"968","2010-11-03",16.450001
"969","2010-11-04",17.440001
"970","2010-11-05",17.85
"971","2010-11-08",17.6
"972","2010-11-09",17.190001
"973","2010-11-10",17.530001
"974","2010-11-11",17.65
"975","2010-11-12",17.549999
"976","2010-11-15",17.57
"977","2010-11-16",17.57
"978","2010-11-17",17.620001
