"","date","AMBC"
"267","2014-05-21",28.190001
"268","2014-05-22",28.059999
"269","2014-05-23",28.24
"270","2014-05-27",28.290001
"271","2014-05-28",28.299999
"272","2014-05-29",28.299999
"273","2014-05-30",28.17
"274","2014-06-02",28.42
"275","2014-06-03",28.25
"276","2014-06-04",28.450001
"277","2014-06-05",29.26
"278","2014-06-06",30.15
"279","2014-06-09",29.879999
"280","2014-06-10",29.5
"281","2014-06-11",28.98
"282","2014-06-12",28.75
"283","2014-06-13",27.65
"284","2014-06-16",27.35
"285","2014-06-17",28.440001
"286","2014-06-18",28.66
"287","2014-06-19",27.790001
"288","2014-06-20",27.65
"289","2014-06-23",27.32
"290","2014-06-24",26.799999
"291","2014-06-25",26.91
"292","2014-06-26",27.040001
"293","2014-06-27",27.24
"294","2014-06-30",27.309999
"295","2014-07-01",26.65
"296","2014-07-02",25.75
"297","2014-07-03",25.17
"298","2014-07-07",24.48
"299","2014-07-08",24.049999
"300","2014-07-09",23.5
"301","2014-07-10",23.17
"302","2014-07-11",23.049999
"303","2014-07-14",23.1
"304","2014-07-15",22.440001
"305","2014-07-16",22.91
"306","2014-07-17",22.959999
"307","2014-07-18",24.02
"308","2014-07-21",24.07
"309","2014-07-22",23.860001
"310","2014-07-23",23.75
"311","2014-07-24",24.030001
"312","2014-07-25",23.76
"313","2014-07-28",23.52
"314","2014-07-29",23.32
"315","2014-07-30",23.139999
"316","2014-07-31",22.66
"317","2014-08-01",22.75
"318","2014-08-04",22.950001
"319","2014-08-05",22.91
"320","2014-08-06",23.940001
"321","2014-08-07",23.33
"322","2014-08-08",23.860001
"323","2014-08-11",24.200001
"324","2014-08-12",23.290001
"325","2014-08-13",24.02
"326","2014-08-14",24.450001
"327","2014-08-15",24.700001
"328","2014-08-18",25.440001
"329","2014-08-19",25.200001
"330","2014-08-20",24.93
"331","2014-08-21",24.77
"332","2014-08-22",24.67
"333","2014-08-25",24.620001
"334","2014-08-26",24.290001
"335","2014-08-27",24.719999
"336","2014-08-28",24.09
"337","2014-08-29",24.200001
"338","2014-09-02",23.91
"339","2014-09-03",23.32
"340","2014-09-04",23.02
"341","2014-09-05",22.950001
"342","2014-09-08",22.77
"343","2014-09-09",22.41
"344","2014-09-10",22.549999
"345","2014-09-11",22.969999
"346","2014-09-12",22.879999
"347","2014-09-15",22.559999
"348","2014-09-16",22.59
"349","2014-09-17",22.549999
"350","2014-09-18",22.65
"351","2014-09-19",22.65
"352","2014-09-22",22.290001
"353","2014-09-23",22.040001
"354","2014-09-24",22.200001
"355","2014-09-25",22.02
"356","2014-09-26",22.440001
"357","2014-09-29",22.24
"358","2014-09-30",22.1
"359","2014-10-01",21.73
"360","2014-10-02",21.280001
"361","2014-10-03",21.74
"362","2014-10-06",21.15
"363","2014-10-07",21
"364","2014-10-08",21.25
"365","2014-10-09",20.18
"366","2014-10-10",19.84
"367","2014-10-13",19.51
"368","2014-10-14",19.719999
"369","2014-10-15",19.639999
"370","2014-10-16",21.02
"371","2014-10-17",21.1
"372","2014-10-20",21.43
"373","2014-10-21",21.85
"374","2014-10-22",21.469999
"375","2014-10-23",22.1
"376","2014-10-24",21.83
"377","2014-10-27",21.709999
"378","2014-10-28",22.26
"379","2014-10-29",22.280001
"380","2014-10-30",21.889999
"381","2014-10-31",22.879999
"382","2014-11-03",22.67
"383","2014-11-04",23.23
"384","2014-11-05",23.25
"385","2014-11-06",23.02
"386","2014-11-07",23.440001
"387","2014-11-10",23.370001
"388","2014-11-11",24.809999
"389","2014-11-12",26.49
"390","2014-11-13",26.219999
"391","2014-11-14",26.48
"392","2014-11-17",25.74
"393","2014-11-18",25.66
"394","2014-11-19",25.209999
"395","2014-11-20",25.57
"396","2014-11-21",25.639999
"397","2014-11-24",25.370001
"398","2014-11-25",25.17
"399","2014-11-26",24.92
"400","2014-11-28",24.559999
"401","2014-12-01",24.219999
"402","2014-12-02",24.48
"403","2014-12-03",24.860001
"404","2014-12-04",24.75
"405","2014-12-05",25.049999
"406","2014-12-08",25.02
"407","2014-12-09",24.82
"408","2014-12-10",23.91
"409","2014-12-11",24.049999
"410","2014-12-12",23.08
"411","2014-12-15",22.51
"412","2014-12-16",22.459999
"413","2014-12-17",23.27
"414","2014-12-18",23.52
"415","2014-12-19",24.040001
"416","2014-12-22",23.93
"417","2014-12-23",24.49
"418","2014-12-24",24.459999
"419","2014-12-26",24.23
"420","2014-12-29",24.379999
"421","2014-12-30",24.639999
"422","2014-12-31",24.5
"423","2015-01-02",24.82
"424","2015-01-05",24.530001
"425","2015-01-06",24.610001
"426","2015-01-07",25.26
"427","2015-01-08",26.1
"428","2015-01-09",25.959999
"429","2015-01-12",25.959999
"430","2015-01-13",26.120001
"431","2015-01-14",25.690001
"432","2015-01-15",25.610001
"433","2015-01-16",26.629999
"434","2015-01-20",26.700001
"435","2015-01-21",26.959999
"436","2015-01-22",27.49
"437","2015-01-23",26.870001
"438","2015-01-26",26.620001
"439","2015-01-27",25.9
"440","2015-01-28",24.99
"441","2015-01-29",25.32
"442","2015-01-30",24.450001
"443","2015-02-02",25.629999
"444","2015-02-03",25.77
"445","2015-02-04",25.49
"446","2015-02-05",25.76
"447","2015-02-06",25.85
"448","2015-02-09",25.530001
"449","2015-02-10",25.200001
"450","2015-02-11",25.52
"451","2015-02-12",25.719999
"452","2015-02-13",25.68
"453","2015-02-17",25.27
"454","2015-02-18",25.58
"455","2015-02-19",25.68
"456","2015-02-20",25.42
"457","2015-02-23",25.35
"458","2015-02-24",25.690001
"459","2015-02-25",25.120001
"460","2015-02-26",25.219999
"461","2015-02-27",24.889999
"462","2015-03-02",24.93
"463","2015-03-03",24.66
"464","2015-03-04",24.66
"465","2015-03-05",25.01
"466","2015-03-06",24.940001
"467","2015-03-09",24.690001
"468","2015-03-10",24.09
"469","2015-03-11",24.440001
"470","2015-03-12",25.110001
"471","2015-03-13",24.870001
"472","2015-03-16",24.940001
"473","2015-03-17",25.27
"474","2015-03-18",25.809999
"475","2015-03-19",25.809999
"476","2015-03-20",26
"477","2015-03-23",26.219999
"478","2015-03-24",26.09
"479","2015-03-25",24.92
"480","2015-03-26",24.85
"481","2015-03-27",24.389999
"482","2015-03-30",24.549999
"483","2015-03-31",24.200001
"484","2015-04-01",25.299999
"485","2015-04-02",25.379999
"486","2015-04-06",25.540001
"487","2015-04-07",25.27
"488","2015-04-08",25.129999
"489","2015-04-09",25.219999
"490","2015-04-10",25.51
"491","2015-04-13",25
"492","2015-04-14",25.01
"493","2015-04-15",24.860001
"494","2015-04-16",24.799999
"495","2015-04-17",24.65
"496","2015-04-20",24.360001
"497","2015-04-21",23.85
"498","2015-04-22",24
"499","2015-04-23",23.84
"500","2015-04-24",23.9
"501","2015-04-27",23.9
"502","2015-04-28",23.91
"503","2015-04-29",23.93
"504","2015-04-30",23.01
"505","2015-05-01",23.08
"506","2015-05-04",22.9
"507","2015-05-05",21.940001
"508","2015-05-06",22.450001
"509","2015-05-07",22.549999
"510","2015-05-08",22.74
"511","2015-05-11",22.75
"512","2015-05-12",24.200001
"513","2015-05-13",24.370001
"514","2015-05-14",24.32
"515","2015-05-15",25.32
"516","2015-05-18",25.26
"517","2015-05-19",24.76
"518","2015-05-20",23.969999
"519","2015-05-21",23.65
"520","2015-05-22",23.719999
"521","2015-05-26",23.51
"522","2015-05-27",23.780001
"523","2015-05-28",23.84
"524","2015-05-29",23.379999
"525","2015-06-01",23.719999
"526","2015-06-02",23.59
"527","2015-06-03",23.83
"528","2015-06-04",23.690001
"529","2015-06-05",23.84
"530","2015-06-08",23.309999
"531","2015-06-09",23.049999
"532","2015-06-10",22.969999
"533","2015-06-11",23.379999
"534","2015-06-12",22.450001
"535","2015-06-15",22.24
"536","2015-06-16",22.17
"537","2015-06-17",22.26
"538","2015-06-18",22.870001
"539","2015-06-19",23.1
"540","2015-06-22",23.77
"541","2015-06-23",23.889999
"542","2015-06-24",23.27
"543","2015-06-25",22.280001
"544","2015-06-26",22.379999
"545","2015-06-29",19.719999
"546","2015-06-30",16.639999
"547","2015-07-01",15.91
"548","2015-07-02",16.77
"549","2015-07-06",16.879999
"550","2015-07-07",16.99
"551","2015-07-08",17.969999
"552","2015-07-09",17.99
"553","2015-07-10",18.52
"554","2015-07-13",18.68
"555","2015-07-14",18.67
"556","2015-07-15",18.889999
"557","2015-07-16",18.16
"558","2015-07-17",17.82
"559","2015-07-20",17.08
"560","2015-07-21",17.040001
"561","2015-07-22",16.860001
"562","2015-07-23",16.940001
"563","2015-07-24",16.65
"564","2015-07-27",16.48
"565","2015-07-28",16.620001
"566","2015-07-29",16.719999
"567","2015-07-30",16.309999
"568","2015-07-31",16.040001
"569","2015-08-03",15.5
"570","2015-08-04",15.31
"571","2015-08-05",15.3
"572","2015-08-06",15.5
"573","2015-08-07",14.99
"574","2015-08-10",15.5
"575","2015-08-11",17.15
"576","2015-08-12",17.17
"577","2015-08-13",16.67
"578","2015-08-14",16.799999
"579","2015-08-17",16.629999
"580","2015-08-18",16.940001
"581","2015-08-19",15.96
"582","2015-08-20",15.77
"583","2015-08-21",15.6
"584","2015-08-24",15.19
"585","2015-08-25",15.26
"586","2015-08-26",15.56
"587","2015-08-27",15.97
"588","2015-08-28",15.61
"589","2015-08-31",16.25
"590","2015-09-01",15.94
"591","2015-09-02",16.74
"592","2015-09-03",16.59
"593","2015-09-04",16.200001
"594","2015-09-08",16.32
"595","2015-09-09",16.02
"596","2015-09-10",16.48
"597","2015-09-11",15.66
"598","2015-09-14",15.29
"599","2015-09-15",15.28
"600","2015-09-16",15.15
"601","2015-09-17",15.13
"602","2015-09-18",14.96
"603","2015-09-21",14.86
"604","2015-09-22",14.76
"605","2015-09-23",14.64
"606","2015-09-24",15.04
"607","2015-09-25",15.02
"608","2015-09-28",14.36
"609","2015-09-29",14.44
"610","2015-09-30",14.47
"611","2015-10-01",14.35
"612","2015-10-02",14.43
"613","2015-10-05",15.3
"614","2015-10-06",15.61
"615","2015-10-07",16.120001
"616","2015-10-08",16.110001
"617","2015-10-09",16.139999
"618","2015-10-12",15.78
"619","2015-10-13",15.73
"620","2015-10-14",15.95
"621","2015-10-15",16.1
"622","2015-10-16",16
"623","2015-10-19",16.09
"624","2015-10-20",16.43
"625","2015-10-21",15.8
"626","2015-10-22",15.13
"627","2015-10-23",15.09
"628","2015-10-26",15.25
"629","2015-10-27",15.79
"630","2015-10-28",16.51
"631","2015-10-29",16.440001
"632","2015-10-30",16.15
"633","2015-11-02",16.309999
"634","2015-11-03",16.370001
"635","2015-11-04",16.4
"636","2015-11-05",16.75
"637","2015-11-06",17.07
"638","2015-11-09",16.84
"639","2015-11-10",16.01
"640","2015-11-11",16
"641","2015-11-12",14.88
"642","2015-11-13",15.15
"643","2015-11-16",15.15
"644","2015-11-17",14.79
"645","2015-11-18",15.13
"646","2015-11-19",15.2
"647","2015-11-20",14.99
"648","2015-11-23",15.43
"649","2015-11-24",16.200001
"650","2015-11-25",16.870001
"651","2015-11-27",16.16
"652","2015-11-30",16.879999
"653","2015-12-01",16.35
"654","2015-12-02",15.46
"655","2015-12-03",15.15
"656","2015-12-04",14.86
"657","2015-12-07",14.2
"658","2015-12-08",14.14
"659","2015-12-09",13.91
"660","2015-12-10",13.85
"661","2015-12-11",13.84
"662","2015-12-14",12.84
"663","2015-12-15",13.21
"664","2015-12-16",14.08
"665","2015-12-17",13.86
"666","2015-12-18",14.39
"667","2015-12-21",14.47
"668","2015-12-22",14.95
"669","2015-12-23",15.35
"670","2015-12-24",15.68
"671","2015-12-28",14.6
"672","2015-12-29",14.97
"673","2015-12-30",14.24
"674","2015-12-31",14.09
"675","2016-01-04",13.77
"676","2016-01-05",13.78
"677","2016-01-06",13.66
"678","2016-01-07",12.83
"679","2016-01-08",12.61
"680","2016-01-11",12.89
"681","2016-01-12",12.68
"682","2016-01-13",12.42
"683","2016-01-14",12.81
"684","2016-01-15",13.19
"685","2016-01-19",12.9
"686","2016-01-20",12.49
"687","2016-01-21",12.44
"688","2016-01-22",12.44
"689","2016-01-25",11.94
"690","2016-01-26",13.79
"691","2016-01-27",13.9
"692","2016-01-28",13.55
"693","2016-01-29",14.04
"694","2016-02-01",13.89
"695","2016-02-02",13.39
"696","2016-02-03",13.59
"697","2016-02-04",13.58
"698","2016-02-05",13.74
"699","2016-02-08",13.43
"700","2016-02-09",12.81
"701","2016-02-10",12.43
"702","2016-02-11",12.57
"703","2016-02-12",13.35
"704","2016-02-16",13.62
"705","2016-02-17",13.96
"706","2016-02-18",14.32
"707","2016-02-19",15.21
"708","2016-02-22",15.52
"709","2016-02-23",14.89
"710","2016-02-24",15.16
"711","2016-02-25",15.05
"712","2016-02-26",15.07
"713","2016-02-29",15.27
"714","2016-03-01",15.55
"715","2016-03-02",16.01
"716","2016-03-03",16.4
"717","2016-03-04",16.290001
"718","2016-03-07",16.370001
"719","2016-03-08",16.059999
"720","2016-03-09",16.190001
"721","2016-03-10",16.200001
"722","2016-03-11",16.309999
"723","2016-03-14",16
"724","2016-03-15",15.58
"725","2016-03-16",15.9
"726","2016-03-17",16.16
"727","2016-03-18",17.1
"728","2016-03-21",16.440001
"729","2016-03-22",16.360001
"730","2016-03-23",15.59
"731","2016-03-24",15.69
"732","2016-03-28",15.71
"733","2016-03-29",15.68
"734","2016-03-30",16.07
"735","2016-03-31",15.8
"736","2016-04-01",16.77
"737","2016-04-04",16.02
"738","2016-04-05",15.52
"739","2016-04-06",14.85
"740","2016-04-07",14.57
"741","2016-04-08",15.15
"742","2016-04-11",15.15
"743","2016-04-12",15.86
"744","2016-04-13",16.18
"745","2016-04-14",16.16
"746","2016-04-15",16.17
"747","2016-04-18",16.450001
"748","2016-04-19",16.129999
"749","2016-04-20",16.809999
"750","2016-04-21",16.469999
"751","2016-04-22",16.889999
"752","2016-04-25",16.190001
"753","2016-04-26",16.66
"754","2016-04-27",16.540001
"755","2016-04-28",16.07
"756","2016-04-29",16.23
"757","2016-05-02",16.4
"758","2016-05-03",15.8
"759","2016-05-04",15.59
"760","2016-05-05",15.72
"761","2016-05-06",15.62
"762","2016-05-09",15.56
"763","2016-05-10",16.030001
"764","2016-05-11",15.38
"765","2016-05-12",15.41
"766","2016-05-13",15.76
"767","2016-05-16",15.4
"768","2016-05-17",15.41
"769","2016-05-18",15.88
"770","2016-05-19",16.059999
"771","2016-05-20",16.440001
"772","2016-05-23",16.18
"773","2016-05-24",16.5
"774","2016-05-25",16.52
"775","2016-05-26",16.360001
"776","2016-05-27",16.459999
"777","2016-05-31",16.49
"778","2016-06-01",16.66
"779","2016-06-02",16.68
"780","2016-06-03",16.5
"781","2016-06-06",16.639999
"782","2016-06-07",16.9
"783","2016-06-08",16.969999
"784","2016-06-09",16.98
"785","2016-06-10",16.440001
"786","2016-06-13",15.99
"787","2016-06-14",15.65
"788","2016-06-15",15.75
"789","2016-06-16",16.030001
"790","2016-06-17",16.43
"791","2016-06-20",15.92
"792","2016-06-21",15.64
"793","2016-06-22",15.7
"794","2016-06-23",16.139999
"795","2016-06-24",15.27
"796","2016-06-27",15.01
"797","2016-06-28",15.07
"798","2016-06-29",15.84
"799","2016-06-30",16.459999
"800","2016-07-01",16.4
"801","2016-07-05",15.82
"802","2016-07-06",16
"803","2016-07-07",16.08
"804","2016-07-08",16.629999
"805","2016-07-11",16.76
"806","2016-07-12",17.219999
"807","2016-07-13",17.25
"808","2016-07-14",17.469999
"809","2016-07-15",17.610001
"810","2016-07-18",18.09
"811","2016-07-19",18
"812","2016-07-20",18.01
"813","2016-07-21",18.27
"814","2016-07-22",18.27
"815","2016-07-25",18.26
"816","2016-07-26",18.219999
"817","2016-07-27",18.33
"818","2016-07-28",18.219999
"819","2016-07-29",18.18
"820","2016-08-01",18.08
"821","2016-08-02",17.870001
"822","2016-08-03",18.24
"823","2016-08-04",18.139999
"824","2016-08-05",18.4
"825","2016-08-08",18.629999
"826","2016-08-09",19.200001
"827","2016-08-10",17.860001
"828","2016-08-11",17.76
"829","2016-08-12",17.91
"830","2016-08-15",17.940001
"831","2016-08-16",18.040001
"832","2016-08-17",17.83
"833","2016-08-18",17.83
"834","2016-08-19",17.809999
"835","2016-08-22",17.799999
"836","2016-08-23",17.91
"837","2016-08-24",17.870001
"838","2016-08-25",17.879999
"839","2016-08-26",17.700001
"840","2016-08-29",17.959999
"841","2016-08-30",18.25
"842","2016-08-31",18.139999
"843","2016-09-01",18.110001
"844","2016-09-02",18.23
"845","2016-09-06",18.280001
"846","2016-09-07",18.799999
"847","2016-09-08",18.870001
"848","2016-09-09",18.34
"849","2016-09-12",18.200001
"850","2016-09-13",17.780001
"851","2016-09-14",17.77
"852","2016-09-15",18
"853","2016-09-16",17.889999
"854","2016-09-19",18.049999
"855","2016-09-20",18.139999
"856","2016-09-21",18.75
"857","2016-09-22",19.120001
"858","2016-09-23",18.74
"859","2016-09-26",18.02
"860","2016-09-27",18.07
"861","2016-09-28",18.51
"862","2016-09-29",18.120001
"863","2016-09-30",18.389999
"864","2016-10-03",18.27
"865","2016-10-04",18.76
"866","2016-10-05",18.92
"867","2016-10-06",19.02
"868","2016-10-07",19.26
"869","2016-10-10",19.25
"870","2016-10-11",19.16
"871","2016-10-12",19.290001
"872","2016-10-13",19.049999
"873","2016-10-14",19.17
"874","2016-10-17",19.299999
"875","2016-10-18",19.290001
"876","2016-10-19",19.719999
"877","2016-10-20",19.59
"878","2016-10-21",19.299999
"879","2016-10-24",19.1
"880","2016-10-25",19.09
"881","2016-10-26",18.82
"882","2016-10-27",18.82
"883","2016-10-28",18.889999
"884","2016-10-31",18.450001
"885","2016-11-01",18.120001
"886","2016-11-02",17.969999
"887","2016-11-03",17.75
"888","2016-11-04",19.73
"889","2016-11-07",20.07
"890","2016-11-08",20.57
"891","2016-11-09",21.07
"892","2016-11-10",21.940001
"893","2016-11-11",22.25
"894","2016-11-14",22.799999
"895","2016-11-15",22.59
"896","2016-11-16",22.91
"897","2016-11-17",23.18
"898","2016-11-18",23.290001
"899","2016-11-21",23.030001
"900","2016-11-22",23.610001
"901","2016-11-23",23.83
"902","2016-11-25",23.93
"903","2016-11-28",24.360001
"904","2016-11-29",24.65
"905","2016-11-30",24.5
"906","2016-12-01",25.209999
"907","2016-12-02",24.370001
"908","2016-12-05",25.01
"909","2016-12-06",25.549999
"910","2016-12-07",26
"911","2016-12-08",26.6
"912","2016-12-09",26.74
"913","2016-12-12",26.780001
"914","2016-12-13",26.559999
"915","2016-12-14",25.950001
"916","2016-12-15",25.959999
"917","2016-12-16",26
"918","2016-12-19",21.99
"919","2016-12-20",22.07
"920","2016-12-21",22.719999
"921","2016-12-22",22.9
"922","2016-12-23",22.83
"923","2016-12-27",22.639999
"924","2016-12-28",22.639999
"925","2016-12-29",22.65
"926","2016-12-30",22.5
"927","2017-01-03",22.540001
"928","2017-01-04",22.870001
"929","2017-01-05",22.450001
"930","2017-01-06",22.23
"931","2017-01-09",21.879999
"932","2017-01-10",21.98
"933","2017-01-11",22.27
"934","2017-01-12",22.049999
"935","2017-01-13",22.309999
"936","2017-01-17",21.889999
"937","2017-01-18",22.360001
"938","2017-01-19",22.290001
"939","2017-01-20",22.219999
"940","2017-01-23",22.139999
"941","2017-01-24",22.389999
"942","2017-01-25",22
"943","2017-01-26",21.93
"944","2017-01-27",21.690001
"945","2017-01-30",21.120001
"946","2017-01-31",20.92
"947","2017-02-01",20.85
"948","2017-02-02",20.950001
"949","2017-02-03",20.940001
"950","2017-02-06",21.040001
"951","2017-02-07",20.559999
"952","2017-02-08",20.98
"953","2017-02-09",21.35
"954","2017-02-10",21.27
"955","2017-02-13",21.41
"956","2017-02-14",21.66
"957","2017-02-15",22.459999
"958","2017-02-16",22.629999
"959","2017-02-17",22.5
"960","2017-02-21",22.18
"961","2017-02-22",22.35
"962","2017-02-23",22.309999
"963","2017-02-24",21.959999
"964","2017-02-27",22.02
"965","2017-02-28",22.1
"966","2017-03-01",21.9
"967","2017-03-02",22.35
"968","2017-03-03",22.42
"969","2017-03-06",21.629999
"970","2017-03-07",21.360001
"971","2017-03-08",20.57
"972","2017-03-09",20.139999
"973","2017-03-10",20.07
