"","date","LEA"
"85","2010-03-12",37.150002
"86","2010-03-15",37.060001
"87","2010-03-16",37
"88","2010-03-17",37.904999
"89","2010-03-18",37.974998
"90","2010-03-19",38.869999
"91","2010-03-22",39.575001
"92","2010-03-23",40
"93","2010-03-24",39.849998
"94","2010-03-25",40.075001
"95","2010-03-26",40.924999
"96","2010-03-29",40.599998
"97","2010-03-30",40.150002
"98","2010-03-31",39.674999
"99","2010-04-01",40.235001
"100","2010-04-05",40.150002
"101","2010-04-06",40.705002
"102","2010-04-07",40.5
"103","2010-04-08",40.404999
"104","2010-04-09",40.355
"105","2010-04-12",40.355
"106","2010-04-13",40.400002
"107","2010-04-14",41.209999
"108","2010-04-15",41.889999
"109","2010-04-16",41.509998
"110","2010-04-19",41
"111","2010-04-20",41.669998
"112","2010-04-21",41.52
"113","2010-04-22",41.375
"114","2010-04-23",41.950001
"115","2010-04-26",41.875
"116","2010-04-27",39.98
"117","2010-04-28",39.985001
"118","2010-04-29",40.764999
"119","2010-04-30",40.59
"120","2010-05-03",40.91
"121","2010-05-04",39.279999
"122","2010-05-05",38.48
"123","2010-05-06",37.035
"124","2010-05-07",36.25
"125","2010-05-10",37.744999
"126","2010-05-11",37.060001
"127","2010-05-12",37.900002
"128","2010-05-13",37.650002
"129","2010-05-14",36.75
"130","2010-05-17",35.275002
"131","2010-05-18",35.035
"132","2010-05-19",34.759998
"133","2010-05-20",33.145
"134","2010-05-21",33.445
"135","2010-05-24",33.314999
"136","2010-05-25",32.865002
"137","2010-05-26",33.060001
"138","2010-05-27",34.014999
"139","2010-05-28",33.834999
"140","2010-06-01",33.400002
"141","2010-06-02",33.759998
"142","2010-06-03",35.259998
"143","2010-06-04",33.584999
"144","2010-06-07",33.060001
"145","2010-06-08",32.68
"146","2010-06-09",32.23
"147","2010-06-10",33.130001
"148","2010-06-11",33.215
"149","2010-06-14",34.150002
"150","2010-06-15",35.205002
"151","2010-06-16",35.43
"152","2010-06-17",35.134998
"153","2010-06-18",36.049999
"154","2010-06-21",36.305
"155","2010-06-22",35.555
"156","2010-06-23",35.509998
"157","2010-06-24",35.125
"158","2010-06-25",35.375
"159","2010-06-28",35.244999
"160","2010-06-29",33.830002
"161","2010-06-30",33.099998
"162","2010-07-01",32.365002
"163","2010-07-02",31.99
"164","2010-07-06",31.805
"165","2010-07-07",32.73
"166","2010-07-08",33.285
"167","2010-07-09",34.095001
"168","2010-07-12",33.490002
"169","2010-07-13",34.540001
"170","2010-07-14",34.955002
"171","2010-07-15",35.080002
"172","2010-07-16",34.014999
"173","2010-07-19",34.285
"174","2010-07-20",34.514999
"175","2010-07-21",34.93
"176","2010-07-22",36.240002
"177","2010-07-23",37.459999
"178","2010-07-26",37.724998
"179","2010-07-27",38.02
"180","2010-07-28",37.860001
"181","2010-07-29",38.625
"182","2010-07-30",39.084999
"183","2010-08-02",39.395
"184","2010-08-03",39.084999
"185","2010-08-04",39.775002
"186","2010-08-05",40.525002
"187","2010-08-06",40.650002
"188","2010-08-09",40.529999
"189","2010-08-10",40.125
"190","2010-08-11",39.674999
"191","2010-08-12",38.904999
"192","2010-08-13",39.014999
"193","2010-08-16",39.240002
"194","2010-08-17",39.959999
"195","2010-08-18",39.919998
"196","2010-08-19",39.25
"197","2010-08-20",38.880001
"198","2010-08-23",38.689999
"199","2010-08-24",37.25
"200","2010-08-25",37.23
"201","2010-08-26",36.974998
"202","2010-08-27",37.575001
"203","2010-08-30",37.259998
"204","2010-08-31",36.830002
"205","2010-09-01",38.049999
"206","2010-09-02",38.695
"207","2010-09-03",38.625
"208","2010-09-07",38.255001
"209","2010-09-08",37.145
"210","2010-09-09",36.474998
"211","2010-09-10",35.779999
"212","2010-09-13",35.605
"213","2010-09-14",36.360001
"214","2010-09-15",36.84
"215","2010-09-16",36.834999
"216","2010-09-17",37.014999
"217","2010-09-20",37.560001
"218","2010-09-21",37.18
"219","2010-09-22",37.360001
"220","2010-09-23",36.84
"221","2010-09-24",37.375
"222","2010-09-27",37.575001
"223","2010-09-28",37.625
"224","2010-09-29",38.935001
"225","2010-09-30",39.465
"226","2010-10-01",39.360001
"227","2010-10-04",39.415001
"228","2010-10-05",40.555
"229","2010-10-06",40.529999
"230","2010-10-07",40.485001
"231","2010-10-08",41.099998
"232","2010-10-11",41.955002
"233","2010-10-12",41.900002
"234","2010-10-13",42.439999
"235","2010-10-14",42.759998
"236","2010-10-15",43.654999
"237","2010-10-18",42.855
"238","2010-10-19",42.255001
"239","2010-10-20",42.435001
"240","2010-10-21",42.924999
"241","2010-10-22",42.66
"242","2010-10-25",42.330002
"243","2010-10-26",42.724998
"244","2010-10-27",42.880001
"245","2010-10-28",43.825001
"246","2010-10-29",44.200001
"247","2010-11-01",44.130001
"248","2010-11-02",44.674999
"249","2010-11-03",44.865002
"250","2010-11-04",44.994999
"251","2010-11-05",45
"252","2010-11-08",45.580002
"253","2010-11-09",44.924999
"254","2010-11-10",43.860001
"255","2010-11-11",44.674999
"256","2010-11-12",43.75
"257","2010-11-15",43.355
"258","2010-11-16",43.105
"259","2010-11-17",43.814999
"260","2010-11-18",43.709999
"261","2010-11-19",44.080002
"262","2010-11-22",44.16
"263","2010-11-23",44
"264","2010-11-24",44.889999
"265","2010-11-26",44.974998
"266","2010-11-29",44.639999
"267","2010-11-30",43.884998
"268","2010-12-01",44.884998
"269","2010-12-02",46.380001
"270","2010-12-03",47.014999
"271","2010-12-06",47.099998
"272","2010-12-07",46.855
"273","2010-12-08",47.25
"274","2010-12-09",46.825001
"275","2010-12-10",46.380001
"276","2010-12-13",46.654999
"277","2010-12-14",47.904999
"278","2010-12-15",47.564999
"279","2010-12-16",48.23
"280","2010-12-17",49.560001
"281","2010-12-20",49.860001
"282","2010-12-21",49.775002
"283","2010-12-22",49.875
"284","2010-12-23",49.860001
"285","2010-12-27",49.009998
"286","2010-12-28",48.470001
"287","2010-12-29",48.575001
"288","2010-12-30",48.52
"289","2010-12-31",49.355
"290","2011-01-03",49.915001
"291","2011-01-04",50.189999
"292","2011-01-05",52.615002
"293","2011-01-06",52.880001
"294","2011-01-07",52.900002
"295","2011-01-10",53.945
"296","2011-01-11",53.470001
"297","2011-01-12",53.09
"298","2011-01-13",53.369999
"299","2011-01-14",54.68
"300","2011-01-18",54.650002
"301","2011-01-19",53.115002
"302","2011-01-20",53.134998
"303","2011-01-21",52.494999
"304","2011-01-24",53.560001
"305","2011-01-25",53.439999
"306","2011-01-26",53.325001
"307","2011-01-27",55.25
"308","2011-01-28",52.424999
"309","2011-01-31",52.814999
"310","2011-02-01",53.055
"311","2011-02-02",52.145
"312","2011-02-03",53.145
"313","2011-02-04",53.834999
"314","2011-02-07",54.360001
"315","2011-02-08",55.244999
"316","2011-02-09",54.195
"317","2011-02-10",53.855
"318","2011-02-11",55.134998
"319","2011-02-14",54.895
"320","2011-02-15",53.860001
"321","2011-02-16",55.564999
"322","2011-02-17",55.43
"323","2011-02-18",55.959999
"324","2011-02-22",54.970001
"325","2011-02-23",52.415001
"326","2011-02-24",52.154999
"327","2011-02-25",53.145
"328","2011-02-28",52.900002
"329","2011-03-01",52.134998
"330","2011-03-02",51.805
"331","2011-03-03",52.580002
"332","2011-03-04",52.18
"333","2011-03-07",51.650002
"334","2011-03-08",52.115002
"335","2011-03-09",52.700001
"336","2011-03-10",51.439999
"337","2011-03-11",51.060001
"338","2011-03-14",50.400002
"339","2011-03-15",50.075001
"340","2011-03-16",48.514999
"341","2011-03-17",47.494999
"342","2011-03-18",49.279999
"343","2011-03-21",50.060001
"344","2011-03-22",49.029999
"345","2011-03-23",48.970001
"346","2011-03-24",49.32
"347","2011-03-25",49.549999
"348","2011-03-28",48.400002
"349","2011-03-29",48.41
"350","2011-03-30",48
"351","2011-03-31",48.869999
"352","2011-04-01",48.48
"353","2011-04-04",48.029999
"354","2011-04-05",48.360001
"355","2011-04-06",48.470001
"356","2011-04-07",47.900002
"357","2011-04-08",48.049999
"358","2011-04-11",47.5
"359","2011-04-12",47.139999
"360","2011-04-13",47.150002
"361","2011-04-14",46.380001
"362","2011-04-15",46.369999
"363","2011-04-18",45.799999
"364","2011-04-19",46.119999
"365","2011-04-20",48.23
"366","2011-04-21",48.970001
"367","2011-04-25",48.279999
"368","2011-04-26",49.259998
"369","2011-04-27",49.970001
"370","2011-04-28",49.84
"371","2011-04-29",51.139999
"372","2011-05-02",52.240002
"373","2011-05-03",50.740002
"374","2011-05-04",50.330002
"375","2011-05-05",51.080002
"376","2011-05-06",51.880001
"377","2011-05-09",51.549999
"378","2011-05-10",51.900002
"379","2011-05-11",51.549999
"380","2011-05-12",51.540001
"381","2011-05-13",50.889999
"382","2011-05-16",50.84
"383","2011-05-17",48.27
"384","2011-05-18",49.209999
"385","2011-05-19",50.380001
"386","2011-05-20",49.98
"387","2011-05-23",48.759998
"388","2011-05-24",48.009998
"389","2011-05-25",49.689999
"390","2011-05-26",49.599998
"391","2011-05-27",50.299999
"392","2011-05-31",50.82
"393","2011-06-01",48.490002
"394","2011-06-02",49.75
"395","2011-06-03",49.830002
"396","2011-06-06",49.830002
"397","2011-06-07",49.720001
"398","2011-06-08",48.32
"399","2011-06-09",49.07
"400","2011-06-10",48.32
"401","2011-06-13",48.16
"402","2011-06-14",50.5
"403","2011-06-15",48.5
"404","2011-06-16",47.700001
"405","2011-06-17",48.57
"406","2011-06-20",47.84
"407","2011-06-21",50.25
"408","2011-06-22",49.93
"409","2011-06-23",50.099998
"410","2011-06-24",50.860001
"411","2011-06-27",51.07
"412","2011-06-28",52.349998
"413","2011-06-29",53.560001
"414","2011-06-30",53.48
"415","2011-07-01",53.849998
"416","2011-07-05",53.07
"417","2011-07-06",52.34
"418","2011-07-07",54.610001
"419","2011-07-08",54.209999
"420","2011-07-11",53.220001
"421","2011-07-12",52.619999
"422","2011-07-13",53.279999
"423","2011-07-14",53.060001
"424","2011-07-15",52.360001
"425","2011-07-18",50.709999
"426","2011-07-19",51.130001
"427","2011-07-20",51.400002
"428","2011-07-21",52.73
"429","2011-07-22",52.48
"430","2011-07-25",51.880001
"431","2011-07-26",50.669998
"432","2011-07-27",48.450001
"433","2011-07-28",48
"434","2011-07-29",49
"435","2011-08-01",48.619999
"436","2011-08-02",45.82
"437","2011-08-03",47.049999
"438","2011-08-04",43.380001
"439","2011-08-05",44.419998
"440","2011-08-08",40.82
"441","2011-08-09",43.16
"442","2011-08-10",42.599998
"443","2011-08-11",44.18
"444","2011-08-12",45.610001
"445","2011-08-15",46.150002
"446","2011-08-16",45.540001
"447","2011-08-17",44.02
"448","2011-08-18",42.060001
"449","2011-08-19",40.970001
"450","2011-08-22",40.98
"451","2011-08-23",41.669998
"452","2011-08-24",43.849998
"453","2011-08-25",43.32
"454","2011-08-26",44.16
"455","2011-08-29",46.669998
"456","2011-08-30",46.830002
"457","2011-08-31",47.779999
"458","2011-09-01",45.5
"459","2011-09-02",44.110001
"460","2011-09-06",42.919998
"461","2011-09-07",44.470001
"462","2011-09-08",43.84
"463","2011-09-09",42.240002
"464","2011-09-12",41.84
"465","2011-09-13",42.75
"466","2011-09-14",43.939999
"467","2011-09-15",45.529999
"468","2011-09-16",45.189999
"469","2011-09-19",45.07
"470","2011-09-20",43.84
"471","2011-09-21",40.830002
"472","2011-09-22",39.330002
"473","2011-09-23",39.77
"474","2011-09-26",40.990002
"475","2011-09-27",43.220001
"476","2011-09-28",42.529999
"477","2011-09-29",44.080002
"478","2011-09-30",42.900002
"479","2011-10-03",41.029999
"480","2011-10-04",43.27
"481","2011-10-05",43.880001
"482","2011-10-06",45.330002
"483","2011-10-07",44.84
"484","2011-10-10",46.610001
"485","2011-10-11",47.599998
"486","2011-10-12",47.740002
"487","2011-10-13",47
"488","2011-10-14",48.459999
"489","2011-10-17",47.330002
"490","2011-10-18",48.200001
"491","2011-10-19",46.77
"492","2011-10-20",46.869999
"493","2011-10-21",48.09
"494","2011-10-24",49.380001
"495","2011-10-25",48.380001
"496","2011-10-26",48.259998
"497","2011-10-27",49.689999
"498","2011-10-28",47.599998
"499","2011-10-31",46.91
"500","2011-11-01",45.389999
"501","2011-11-02",44.709999
"502","2011-11-03",45.950001
"503","2011-11-04",45.240002
"504","2011-11-07",45.040001
"505","2011-11-08",44.790001
"506","2011-11-09",42.02
"507","2011-11-10",42.869999
"508","2011-11-11",43.450001
"509","2011-11-14",43.060001
"510","2011-11-15",42.75
"511","2011-11-16",41.810001
"512","2011-11-17",41.09
"513","2011-11-18",40.490002
"514","2011-11-21",39.639999
"515","2011-11-22",40.080002
"516","2011-11-23",40.02
"517","2011-11-25",40.189999
"518","2011-11-28",41.139999
"519","2011-11-29",40.16
"520","2011-11-30",41.93
"521","2011-12-01",40.860001
"522","2011-12-02",41.5
"523","2011-12-05",42.439999
"524","2011-12-06",41.34
"525","2011-12-07",41.470001
"526","2011-12-08",40.59
"527","2011-12-09",40.43
"528","2011-12-12",39.349998
"529","2011-12-13",36.799999
"530","2011-12-14",36.029999
"531","2011-12-15",36.25
"532","2011-12-16",36.650002
"533","2011-12-19",36.189999
"534","2011-12-20",36.939999
"535","2011-12-21",37.91
"536","2011-12-22",39.43
"537","2011-12-23",40.580002
"538","2011-12-27",40
"539","2011-12-28",39.689999
"540","2011-12-29",39.75
"541","2011-12-30",39.799999
"542","2012-01-03",40.73
"543","2012-01-04",41.049999
"544","2012-01-05",42.009998
"545","2012-01-06",42.5
"546","2012-01-09",40.919998
"547","2012-01-10",41.669998
"548","2012-01-11",41.389999
"549","2012-01-12",42.310001
"550","2012-01-13",41.360001
"551","2012-01-17",41.389999
"552","2012-01-18",42.700001
"553","2012-01-19",43.25
"554","2012-01-20",43.41
"555","2012-01-23",42.380001
"556","2012-01-24",42.450001
"557","2012-01-25",42.650002
"558","2012-01-26",42.209999
"559","2012-01-27",41.950001
"560","2012-01-30",41.700001
"561","2012-01-31",41.900002
"562","2012-02-01",43
"563","2012-02-02",42.5
"564","2012-02-03",45.459999
"565","2012-02-06",45.59
"566","2012-02-07",45.080002
"567","2012-02-08",45.18
"568","2012-02-09",45.150002
"569","2012-02-10",44.93
"570","2012-02-13",44.66
"571","2012-02-14",44.52
"572","2012-02-15",44.91
"573","2012-02-16",46.32
"574","2012-02-17",46.130001
"575","2012-02-21",45.450001
"576","2012-02-22",45.240002
"577","2012-02-23",45.740002
"578","2012-02-24",46.810001
"579","2012-02-27",46.080002
"580","2012-02-28",45.790001
"581","2012-02-29",45.209999
"582","2012-03-01",46.360001
"583","2012-03-02",46.43
"584","2012-03-05",45.360001
"585","2012-03-06",43.73
"586","2012-03-07",43.880001
"587","2012-03-08",45.119999
"588","2012-03-09",45.630001
"589","2012-03-12",44.68
"590","2012-03-13",45.349998
"591","2012-03-14",45.59
"592","2012-03-15",46.040001
"593","2012-03-16",46.91
"594","2012-03-19",47.009998
"595","2012-03-20",46.639999
"596","2012-03-21",46.650002
"597","2012-03-22",46.349998
"598","2012-03-23",46.330002
"599","2012-03-26",46.77
"600","2012-03-27",46.73
"601","2012-03-28",45.82
"602","2012-03-29",46.459999
"603","2012-03-30",46.490002
"604","2012-04-02",46.959999
"605","2012-04-03",46.619999
"606","2012-04-04",45.700001
"607","2012-04-05",45.610001
"608","2012-04-09",44.52
"609","2012-04-10",43.110001
"610","2012-04-11",43.98
"611","2012-04-12",44.419998
"612","2012-04-13",43.360001
"613","2012-04-16",43.259998
"614","2012-04-17",43.93
"615","2012-04-18",43.91
"616","2012-04-19",43.09
"617","2012-04-20",43.049999
"618","2012-04-23",42.349998
"619","2012-04-24",41.939999
"620","2012-04-25",42.66
"621","2012-04-26",42.740002
"622","2012-04-27",42.82
"623","2012-04-30",41.5
"624","2012-05-01",41.869999
"625","2012-05-02",40.970001
"626","2012-05-03",41.650002
"627","2012-05-04",41.150002
"628","2012-05-07",42.650002
"629","2012-05-08",41.810001
"630","2012-05-09",41.75
"631","2012-05-10",42.169998
"632","2012-05-11",41.950001
"633","2012-05-14",41.080002
"634","2012-05-15",40.220001
"635","2012-05-16",40.09
"636","2012-05-17",39.369999
"637","2012-05-18",38.619999
"638","2012-05-21",39.599998
"639","2012-05-22",39.580002
"640","2012-05-23",40.57
"641","2012-05-24",40.5
"642","2012-05-25",41.009998
"643","2012-05-29",41.18
"644","2012-05-30",40
"645","2012-05-31",39.849998
"646","2012-06-01",38.07
"647","2012-06-04",37.41
"648","2012-06-05",37.52
"649","2012-06-06",38.77
"650","2012-06-07",38.849998
"651","2012-06-08",39.169998
"652","2012-06-11",37.82
"653","2012-06-12",38.25
"654","2012-06-13",37.810001
"655","2012-06-14",37.389999
"656","2012-06-15",37.57
"657","2012-06-18",37.779999
"658","2012-06-19",38.700001
"659","2012-06-20",38.580002
"660","2012-06-21",37.77
"661","2012-06-22",37.990002
"662","2012-06-25",37.169998
"663","2012-06-26",37.27
"664","2012-06-27",37.349998
"665","2012-06-28",37.400002
"666","2012-06-29",37.73
"667","2012-07-02",37.41
"668","2012-07-03",38.32
"669","2012-07-05",38.189999
"670","2012-07-06",37.720001
"671","2012-07-09",36.98
"672","2012-07-10",37.200001
"673","2012-07-11",37.75
"674","2012-07-12",37.040001
"675","2012-07-13",38.23
"676","2012-07-16",37.400002
"677","2012-07-17",37.970001
"678","2012-07-18",38.259998
"679","2012-07-19",37.09
"680","2012-07-20",36.700001
"681","2012-07-23",36.450001
"682","2012-07-24",35.240002
"683","2012-07-25",34.93
"684","2012-07-26",34.810001
"685","2012-07-27",36.310001
"686","2012-07-30",35.77
"687","2012-07-31",35.549999
"688","2012-08-01",35.709999
"689","2012-08-02",36.630001
"690","2012-08-03",37.84
"691","2012-08-06",38.470001
"692","2012-08-07",39.369999
"693","2012-08-08",39.580002
"694","2012-08-09",39.529999
"695","2012-08-10",39.77
"696","2012-08-13",39.66
"697","2012-08-14",39.66
"698","2012-08-15",40.02
"699","2012-08-16",40.509998
"700","2012-08-17",40.82
"701","2012-08-20",40.950001
"702","2012-08-21",40.939999
"703","2012-08-22",40.889999
"704","2012-08-23",40.25
"705","2012-08-24",39.779999
"706","2012-08-27",39.23
"707","2012-08-28",39.369999
"708","2012-08-29",39.279999
"709","2012-08-30",38.740002
"710","2012-08-31",38.830002
"711","2012-09-04",38.139999
"712","2012-09-05",38.389999
"713","2012-09-06",39.82
"714","2012-09-07",40.5
"715","2012-09-10",40.189999
"716","2012-09-11",40.759998
"717","2012-09-12",40.5
"718","2012-09-13",40.619999
"719","2012-09-14",42.07
"720","2012-09-17",41.150002
"721","2012-09-18",40.689999
"722","2012-09-19",40.450001
"723","2012-09-20",39.490002
"724","2012-09-21",39.360001
"725","2012-09-24",38.82
"726","2012-09-25",37.75
"727","2012-09-26",37.43
"728","2012-09-27",37.759998
"729","2012-09-28",37.790001
"730","2012-10-01",38.450001
"731","2012-10-02",39.240002
"732","2012-10-03",40.040001
"733","2012-10-04",41.080002
"734","2012-10-05",40.709999
"735","2012-10-08",40.790001
"736","2012-10-09",40.139999
"737","2012-10-10",39.849998
"738","2012-10-11",39.75
"739","2012-10-12",39.740002
"740","2012-10-15",40.07
"741","2012-10-16",40.549999
"742","2012-10-17",41.119999
"743","2012-10-18",41.709999
"744","2012-10-19",41.389999
"745","2012-10-22",41.849998
"746","2012-10-23",40.98
"747","2012-10-24",40.509998
"748","2012-10-25",41
"749","2012-10-26",41.740002
"750","2012-10-31",42.599998
"751","2012-11-01",43
"752","2012-11-02",42.880001
"753","2012-11-05",42.939999
"754","2012-11-06",43.299999
"755","2012-11-07",42.610001
"756","2012-11-08",41.919998
"757","2012-11-09",42.029999
"758","2012-11-12",41.450001
"759","2012-11-13",41.32
"760","2012-11-14",40.400002
"761","2012-11-15",40.330002
"762","2012-11-16",40.490002
"763","2012-11-19",42.279999
"764","2012-11-20",41.939999
"765","2012-11-21",42.18
"766","2012-11-23",42.98
"767","2012-11-26",42.619999
"768","2012-11-27",42.630001
"769","2012-11-28",43.060001
"770","2012-11-29",43.82
"771","2012-11-30",43.669998
"772","2012-12-03",43.169998
"773","2012-12-04",43.830002
"774","2012-12-05",43.400002
"775","2012-12-06",43.799999
"776","2012-12-07",44.639999
"777","2012-12-10",45.669998
"778","2012-12-11",45.639999
"779","2012-12-12",45.740002
"780","2012-12-13",45.27
"781","2012-12-14",45.189999
"782","2012-12-17",44.52
"783","2012-12-18",45.84
"784","2012-12-19",45.950001
"785","2012-12-20",46.16
"786","2012-12-21",45.549999
"787","2012-12-24",45.779999
"788","2012-12-26",45.740002
"789","2012-12-27",45.939999
"790","2012-12-28",45.950001
"791","2012-12-31",46.84
"792","2013-01-02",47.450001
"793","2013-01-03",47.139999
"794","2013-01-04",47.330002
"795","2013-01-07",47.77
"796","2013-01-08",47.900002
"797","2013-01-09",48.110001
"798","2013-01-10",48
"799","2013-01-11",48.009998
"800","2013-01-14",48.119999
"801","2013-01-15",48.290001
"802","2013-01-16",48.25
"803","2013-01-17",48.459999
"804","2013-01-18",48.02
"805","2013-01-22",47.799999
"806","2013-01-23",47.599998
"807","2013-01-24",48.32
"808","2013-01-25",49.040001
"809","2013-01-28",48.849998
"810","2013-01-29",49.41
"811","2013-01-30",48.720001
"812","2013-01-31",49
"813","2013-02-01",49.599998
"814","2013-02-04",49.32
"815","2013-02-05",50
"816","2013-02-06",50.759998
"817","2013-02-07",50.77
"818","2013-02-08",53.98
"819","2013-02-11",53.43
"820","2013-02-12",54.459999
"821","2013-02-13",54.189999
"822","2013-02-14",55.23
"823","2013-02-15",55.41
"824","2013-02-19",55.790001
"825","2013-02-20",54.389999
"826","2013-02-21",53.869999
"827","2013-02-22",54.130001
"828","2013-02-25",53.27
"829","2013-02-26",53.220001
"830","2013-02-27",54
"831","2013-02-28",53.419998
"832","2013-03-01",53.060001
"833","2013-03-04",53.220001
"834","2013-03-05",53.740002
"835","2013-03-06",53.93
"836","2013-03-07",54.07
"837","2013-03-08",54.959999
"838","2013-03-11",55.57
"839","2013-03-12",55.369999
"840","2013-03-13",55.720001
"841","2013-03-14",56.009998
"842","2013-03-15",56.459999
"843","2013-03-18",55.869999
"844","2013-03-19",55.540001
"845","2013-03-20",56.169998
"846","2013-03-21",55.389999
"847","2013-03-22",54.91
"848","2013-03-25",54.18
"849","2013-03-26",54.810001
"850","2013-03-27",55.009998
"851","2013-03-28",54.869999
"852","2013-04-01",55.400002
"853","2013-04-02",54.93
"854","2013-04-03",54.25
"855","2013-04-04",53.639999
"856","2013-04-05",52.709999
"857","2013-04-08",52.279999
"858","2013-04-09",53.040001
"859","2013-04-10",54.43
"860","2013-04-11",54.98
"861","2013-04-12",54.66
"862","2013-04-15",52.830002
"863","2013-04-16",53.049999
"864","2013-04-17",51.560001
"865","2013-04-18",50.98
"866","2013-04-19",51.970001
"867","2013-04-22",53.099998
"868","2013-04-23",53.07
"869","2013-04-24",53.950001
"870","2013-04-25",57.380001
"871","2013-04-26",56.84
"872","2013-04-29",57.060001
"873","2013-04-30",57.779999
"874","2013-05-01",57.490002
"875","2013-05-02",57.389999
"876","2013-05-03",57.540001
"877","2013-05-06",58.200001
"878","2013-05-07",59.139999
"879","2013-05-08",60
"880","2013-05-09",59.91
"881","2013-05-10",60.48
"882","2013-05-13",59.830002
"883","2013-05-14",60.09
"884","2013-05-15",60.02
"885","2013-05-16",59.599998
"886","2013-05-17",61.029999
"887","2013-05-20",60.849998
"888","2013-05-21",60.860001
"889","2013-05-22",60.580002
"890","2013-05-23",60.029999
"891","2013-05-24",60.200001
"892","2013-05-28",60.700001
"893","2013-05-29",60.73
"894","2013-05-30",60.799999
"895","2013-05-31",59.98
"896","2013-06-03",59.990002
"897","2013-06-04",59.439999
"898","2013-06-05",58.529999
"899","2013-06-06",58.290001
"900","2013-06-07",60.040001
"901","2013-06-10",59.75
"902","2013-06-11",58.970001
"903","2013-06-12",59.02
"904","2013-06-13",60.759998
"905","2013-06-14",60.310001
"906","2013-06-17",60.200001
"907","2013-06-18",60.93
"908","2013-06-19",60.369999
"909","2013-06-20",58.560001
"910","2013-06-21",58.080002
"911","2013-06-24",57.23
"912","2013-06-25",58.07
"913","2013-06-26",58.57
"914","2013-06-27",59.450001
"915","2013-06-28",60.459999
"916","2013-07-01",61.549999
"917","2013-07-02",61.23
"918","2013-07-03",61.189999
"919","2013-07-05",62.18
"920","2013-07-08",63.060001
"921","2013-07-09",63.560001
"922","2013-07-10",63.84
"923","2013-07-11",64.540001
"924","2013-07-12",64.730003
"925","2013-07-15",64.660004
"926","2013-07-16",63.740002
"927","2013-07-17",64.629997
"928","2013-07-18",65.760002
"929","2013-07-19",66.019997
"930","2013-07-22",66.720001
"931","2013-07-23",66.550003
"932","2013-07-24",66.349998
"933","2013-07-25",65.959999
"934","2013-07-26",67.800003
"935","2013-07-29",67.690002
"936","2013-07-30",68.589996
"937","2013-07-31",69.269997
"938","2013-08-01",69.400002
"939","2013-08-02",70.129997
"940","2013-08-05",70.550003
"941","2013-08-06",69.419998
"942","2013-08-07",69.370003
"943","2013-08-08",70.949997
"944","2013-08-09",71.32
"945","2013-08-12",73
"946","2013-08-13",72.540001
"947","2013-08-14",72.269997
"948","2013-08-15",70.800003
"949","2013-08-16",70.879997
"950","2013-08-19",70.550003
"951","2013-08-20",70.779999
"952","2013-08-21",70.190002
"953","2013-08-22",71.32
"954","2013-08-23",71.849998
"955","2013-08-26",71.419998
