"","date","C"
"232","2007-12-03",330.600006
"233","2007-12-04",325.5
"234","2007-12-05",336.899994
"235","2007-12-06",343.5
"236","2007-12-07",343.100006
"237","2007-12-10",347.700012
"238","2007-12-11",332.299988
"239","2007-12-12",314.700012
"240","2007-12-13",310.100006
"241","2007-12-14",307
"242","2007-12-17",307.700012
"243","2007-12-18",303.799988
"244","2007-12-19",302.100006
"245","2007-12-20",298.899994
"246","2007-12-21",302.399994
"247","2007-12-24",309.799988
"248","2007-12-26",304.5
"249","2007-12-27",295.600006
"250","2007-12-28",292.899994
"251","2007-12-31",294.399994
"252","2008-01-02",289.200012
"253","2008-01-03",289.299988
"254","2008-01-04",282.399994
"255","2008-01-07",282.600006
"256","2008-01-08",271.399994
"257","2008-01-09",274.899994
"258","2008-01-10",281.100006
"259","2008-01-11",285.600006
"260","2008-01-14",290.600006
"261","2008-01-15",269.399994
"262","2008-01-16",262.399994
"263","2008-01-17",249.600006
"264","2008-01-18",244.5
"265","2008-01-22",244
"266","2008-01-23",263.600006
"267","2008-01-24",273.299988
"268","2008-01-25",266.399994
"269","2008-01-28",276.5
"270","2008-01-29",279.100006
"271","2008-01-30",278.799988
"272","2008-01-31",281.700012
"273","2008-02-01",296.899994
"274","2008-02-04",292.200012
"275","2008-02-05",270.5
"276","2008-02-06",269.200012
"277","2008-02-07",267
"278","2008-02-08",260.299988
"279","2008-02-11",258.100006
"280","2008-02-12",262.100006
"281","2008-02-13",263.399994
"282","2008-02-14",257.399994
"283","2008-02-15",254.800003
"284","2008-02-19",253.199997
"285","2008-02-20",254.899994
"286","2008-02-21",250.5
"287","2008-02-22",251.199997
"288","2008-02-25",247.399994
"289","2008-02-26",249.5
"290","2008-02-27",257.200012
"291","2008-02-28",250.100006
"292","2008-02-29",237.100006
"293","2008-03-03",230.899994
"294","2008-03-04",221
"295","2008-03-05",221.5
"296","2008-03-06",211.699997
"297","2008-03-07",209.100006
"298","2008-03-10",196.899994
"299","2008-03-11",214.899994
"300","2008-03-12",212.100006
"301","2008-03-13",210.699997
"302","2008-03-14",197.800003
"303","2008-03-17",186.199997
"304","2008-03-18",207.100006
"305","2008-03-19",204.100006
"306","2008-03-20",225
"307","2008-03-24",232.699997
"308","2008-03-25",234.199997
"309","2008-03-26",220.5
"310","2008-03-27",217.899994
"311","2008-03-28",208.300003
"312","2008-03-31",214.199997
"313","2008-04-01",238.399994
"314","2008-04-02",240.199997
"315","2008-04-03",243.600006
"316","2008-04-04",240.800003
"317","2008-04-07",246
"318","2008-04-08",237.600006
"319","2008-04-09",235.800003
"320","2008-04-10",237.100006
"321","2008-04-11",233.600006
"322","2008-04-14",225.100006
"323","2008-04-15",228
"324","2008-04-16",234.399994
"325","2008-04-17",240.300003
"326","2008-04-18",251.100006
"327","2008-04-21",250.300003
"328","2008-04-22",251.199997
"329","2008-04-23",246.300003
"330","2008-04-24",257.600006
"331","2008-04-25",266
"332","2008-04-28",268.100006
"333","2008-04-29",263.200012
"334","2008-04-30",252.699997
"335","2008-05-01",259.899994
"336","2008-05-02",263.899994
"337","2008-05-05",257.5
"338","2008-05-06",258.700012
"339","2008-05-07",244.800003
"340","2008-05-08",243
"341","2008-05-09",236.300003
"342","2008-05-12",236.399994
"343","2008-05-13",230.300003
"344","2008-05-14",232.5
"345","2008-05-15",237.300003
"346","2008-05-16",231.199997
"347","2008-05-19",229.899994
"348","2008-05-20",221.100006
"349","2008-05-21",210.600006
"350","2008-05-22",217.199997
"351","2008-05-23",211.199997
"352","2008-05-27",216.600006
"353","2008-05-28",216
"354","2008-05-29",220.399994
"355","2008-05-30",218.899994
"356","2008-06-02",214.600006
"357","2008-06-03",214.199997
"358","2008-06-04",210.800003
"359","2008-06-05",212.199997
"360","2008-06-06",200.600006
"361","2008-06-09",196
"362","2008-06-10",202.600006
"363","2008-06-11",192.100006
"364","2008-06-12",198.899994
"365","2008-06-13",204.800003
"366","2008-06-16",208.300003
"367","2008-06-17",204.600006
"368","2008-06-18",204
"369","2008-06-19",201.699997
"370","2008-06-20",193
"371","2008-06-23",185.5
"372","2008-06-24",188.5
"373","2008-06-25",188.5
"374","2008-06-26",176.699997
"375","2008-06-27",172.5
"376","2008-06-30",167.600006
"377","2008-07-01",171.300003
"378","2008-07-02",168.399994
"379","2008-07-03",168.199997
"380","2008-07-07",164
"381","2008-07-08",173.899994
"382","2008-07-09",164.399994
"383","2008-07-10",162.800003
"384","2008-07-11",161.899994
"385","2008-07-14",152.199997
"386","2008-07-15",145.600006
"387","2008-07-16",164.699997
"388","2008-07-17",179.699997
"389","2008-07-18",193.5
"390","2008-07-21",196.899994
"391","2008-07-22",208.899994
"392","2008-07-23",211.199997
"393","2008-07-24",190.600006
"394","2008-07-25",188.5
"395","2008-07-28",174.300003
"396","2008-07-29",184.5
"397","2008-07-30",188.100006
"398","2008-07-31",186.899994
"399","2008-08-01",188.699997
"400","2008-08-04",188.300003
"401","2008-08-05",199.199997
"402","2008-08-06",197
"403","2008-08-07",184.699997
"404","2008-08-08",193.899994
"405","2008-08-11",198.199997
"406","2008-08-12",185.399994
"407","2008-08-13",178.100006
"408","2008-08-14",180.800003
"409","2008-08-15",185.5
"410","2008-08-18",176.199997
"411","2008-08-19",171.899994
"412","2008-08-20",174.899994
"413","2008-08-21",174.699997
"414","2008-08-22",181.399994
"415","2008-08-25",176.100006
"416","2008-08-26",178.399994
"417","2008-08-27",181.199997
"418","2008-08-28",190.800003
"419","2008-08-29",189.899994
"420","2008-09-02",191.100006
"421","2008-09-03",196.100006
"422","2008-09-04",183
"423","2008-09-05",190.699997
"424","2008-09-08",203.199997
"425","2008-09-09",188.800003
"426","2008-09-10",186.800003
"427","2008-09-11",186.100006
"428","2008-09-12",179.600006
"429","2008-09-15",152.399994
"430","2008-09-16",157.5
"431","2008-09-17",140.300003
"432","2008-09-18",166.5
"433","2008-09-19",206.5
"434","2008-09-22",200.100006
"435","2008-09-23",199.899994
"436","2008-09-24",189.600006
"437","2008-09-25",194.100006
"438","2008-09-26",201.5
"439","2008-09-29",177.5
"440","2008-09-30",205.100006
"441","2008-10-01",230
"442","2008-10-02",225
"443","2008-10-03",183.5
"444","2008-10-06",174.100006
"445","2008-10-07",151.5
"446","2008-10-08",144
"447","2008-10-09",129.300003
"448","2008-10-10",141.100006
"449","2008-10-13",157.5
"450","2008-10-14",186.199997
"451","2008-10-15",162.300003
"452","2008-10-16",159
"453","2008-10-17",148.800003
"454","2008-10-20",150.899994
"455","2008-10-21",141.800003
"456","2008-10-22",133.199997
"457","2008-10-23",131.100006
"458","2008-10-24",121.400002
"459","2008-10-27",117.300003
"460","2008-10-28",134.100006
"461","2008-10-29",129.100006
"462","2008-10-30",131.100006
"463","2008-10-31",136.5
"464","2008-11-03",139.899994
"465","2008-11-04",146.800003
"466","2008-11-05",126.300003
"467","2008-11-06",115.199997
"468","2008-11-07",118.199997
"469","2008-11-10",112.099998
"470","2008-11-11",108
"471","2008-11-12",96.400002
"472","2008-11-13",94.5
"473","2008-11-14",95.199997
"474","2008-11-17",88.900002
"475","2008-11-18",83.599998
"476","2008-11-19",64
"477","2008-11-20",47.099998
"478","2008-11-21",37.700001
"479","2008-11-24",59.5
"480","2008-11-25",60.799999
"481","2008-11-26",70.5
"482","2008-11-28",82.900002
"483","2008-12-01",64.5
"484","2008-12-02",72.199997
"485","2008-12-03",78.199997
"486","2008-12-04",74
"487","2008-12-05",77.099998
"488","2008-12-08",84.699997
"489","2008-12-09",85.400002
"490","2008-12-10",83
"491","2008-12-11",75.699997
"492","2008-12-12",77
"493","2008-12-15",74
"494","2008-12-16",82.300003
"495","2008-12-17",78.300003
"496","2008-12-18",74.300003
"497","2008-12-19",70.199997
"498","2008-12-22",67.5
"499","2008-12-23",65.199997
"500","2008-12-24",67.800003
"501","2008-12-26",67.300003
"502","2008-12-29",65.699997
"503","2008-12-30",68
"504","2008-12-31",67.099998
"505","2009-01-02",71.400002
"506","2009-01-05",70.800003
"507","2009-01-06",74.599998
"508","2009-01-07",71.5
"509","2009-01-08",71.599998
"510","2009-01-09",67.5
"511","2009-01-12",56
"512","2009-01-13",59
"513","2009-01-14",45.299999
"514","2009-01-15",38.299999
"515","2009-01-16",35
"516","2009-01-20",28
"517","2009-01-21",36.700001
"518","2009-01-22",31.1
"519","2009-01-23",34.700001
"520","2009-01-26",33.299999
"521","2009-01-27",35.5
"522","2009-01-28",42.099998
"523","2009-01-29",39
"524","2009-01-30",35.5
"525","2009-02-02",36.5
"526","2009-02-03",34.599998
"527","2009-02-04",34.900002
"528","2009-02-05",35.299999
"529","2009-02-06",39.099998
"530","2009-02-09",39.5
"531","2009-02-10",33.5
"532","2009-02-11",36.900002
"533","2009-02-12",36.099998
"534","2009-02-13",34.900002
"535","2009-02-17",30.6
"536","2009-02-18",29.1
"537","2009-02-19",25.1
"538","2009-02-20",19.5
"539","2009-02-23",21.4
"540","2009-02-24",26
"541","2009-02-25",25.200001
"542","2009-02-26",24.6
"543","2009-02-27",15
"544","2009-03-02",12
"545","2009-03-03",12.2
"546","2009-03-04",11.3
"547","2009-03-05",10.2
"548","2009-03-06",10.3
"549","2009-03-09",10.5
"550","2009-03-10",14.5
"551","2009-03-11",15.4
"552","2009-03-12",16.700001
"553","2009-03-13",17.799999
"554","2009-03-16",23.299999
"555","2009-03-17",25.1
"556","2009-03-18",30.799999
"557","2009-03-19",26
"558","2009-03-20",26.200001
"559","2009-03-23",31.299999
"560","2009-03-24",30.1
"561","2009-03-25",29.5
"562","2009-03-26",28.1
"563","2009-03-27",26.200001
"564","2009-03-30",23.1
"565","2009-03-31",25.299999
"566","2009-04-01",26.799999
"567","2009-04-02",27.4
"568","2009-04-03",28.5
"569","2009-04-06",27.200001
"570","2009-04-07",27.6
"571","2009-04-08",27
"572","2009-04-09",30.4
"573","2009-04-13",38
"574","2009-04-14",40.099998
"575","2009-04-15",39.700001
"576","2009-04-16",40.099998
"577","2009-04-17",36.5
"578","2009-04-20",29.4
"579","2009-04-21",32.400002
"580","2009-04-22",32.5
"581","2009-04-23",32
"582","2009-04-24",31.9
"583","2009-04-27",30.700001
"584","2009-04-28",28.9
"585","2009-04-29",31.200001
"586","2009-04-30",30.5
"587","2009-05-01",29.700001
"588","2009-05-04",32
"589","2009-05-05",33.099998
"590","2009-05-06",38.599998
"591","2009-05-07",38.099998
"592","2009-05-08",40.200001
"593","2009-05-11",38.599998
"594","2009-05-12",36.599998
"595","2009-05-13",34.099998
"596","2009-05-14",35.5
"597","2009-05-15",34.799999
"598","2009-05-18",36.400002
"599","2009-05-19",37.700001
"600","2009-05-20",36.900002
"601","2009-05-21",37.200001
"602","2009-05-22",36.700001
"603","2009-05-26",37.700001
"604","2009-05-27",37
"605","2009-05-28",36.700001
"606","2009-05-29",37.200001
"607","2009-06-01",36.900002
"608","2009-06-02",35.099998
"609","2009-06-03",33.900002
"610","2009-06-04",35.700001
"611","2009-06-05",34.599998
"612","2009-06-08",34.200001
"613","2009-06-09",34.099998
"614","2009-06-10",34.799999
"615","2009-06-11",34.799999
"616","2009-06-12",34.700001
"617","2009-06-15",33.700001
"618","2009-06-16",32.5
"619","2009-06-17",30.799999
"620","2009-06-18",31.299999
"621","2009-06-19",31.700001
"622","2009-06-22",30
"623","2009-06-23",30.1
"624","2009-06-24",30.4
"625","2009-06-25",30.299999
"626","2009-06-26",30.299999
"627","2009-06-29",30.200001
"628","2009-06-30",29.700001
"629","2009-07-01",29.700001
"630","2009-07-02",28.799999
"631","2009-07-06",27.9
"632","2009-07-07",26.9
"633","2009-07-08",26.200001
"634","2009-07-09",26.9
"635","2009-07-10",25.9
"636","2009-07-13",27.799999
"637","2009-07-14",29.200001
"638","2009-07-15",31.700001
"639","2009-07-16",30.299999
"640","2009-07-17",30.200001
"641","2009-07-20",27.9
"642","2009-07-21",26.5
"643","2009-07-22",28
"644","2009-07-23",27.700001
"645","2009-07-24",27.299999
"646","2009-07-27",26.9
"647","2009-07-28",29.700001
"648","2009-07-29",32.200001
"649","2009-07-30",31.4
"650","2009-07-31",31.700001
"651","2009-08-03",31.799999
"652","2009-08-04",32.5
"653","2009-08-05",35.799999
"654","2009-08-06",38
"655","2009-08-07",38.5
"656","2009-08-10",39.400002
"657","2009-08-11",36.900002
"658","2009-08-12",39.799999
"659","2009-08-13",40.599998
"660","2009-08-14",40.400002
"661","2009-08-17",40
"662","2009-08-18",41.400002
"663","2009-08-19",41.299999
"664","2009-08-20",44.799999
"665","2009-08-21",47
"666","2009-08-24",48.200001
"667","2009-08-25",47.5
"668","2009-08-26",46.299999
"669","2009-08-27",50.5
"670","2009-08-28",52.299999
"671","2009-08-31",50
"672","2009-09-01",45.400002
"673","2009-09-02",45.599998
"674","2009-09-03",47.700001
"675","2009-09-04",48.5
"676","2009-09-08",46.799999
"677","2009-09-09",46.599998
"678","2009-09-10",47.5
"679","2009-09-11",46.099998
"680","2009-09-14",45.200001
"681","2009-09-15",41.200001
"682","2009-09-16",42
"683","2009-09-17",44.200001
"684","2009-09-18",42.599998
"685","2009-09-21",44.299999
"686","2009-09-22",46.5
"687","2009-09-23",45.200001
"688","2009-09-24",44.299999
"689","2009-09-25",43.799999
"690","2009-09-28",45.700001
"691","2009-09-29",47
"692","2009-09-30",48.400002
"693","2009-10-01",45.299999
"694","2009-10-02",45.200001
"695","2009-10-05",46.700001
"696","2009-10-06",46.700001
"697","2009-10-07",46.400002
"698","2009-10-08",46.5
"699","2009-10-09",46.299999
"700","2009-10-12",47.700001
"701","2009-10-13",48.299999
"702","2009-10-14",50
"703","2009-10-15",47.5
"704","2009-10-16",45.900002
"705","2009-10-19",45.400002
"706","2009-10-20",44.299999
"707","2009-10-21",44.200001
"708","2009-10-22",44.599998
"709","2009-10-23",44.599998
"710","2009-10-26",42.700001
"711","2009-10-27",42.700001
"712","2009-10-28",40.799999
"713","2009-10-29",43.099998
"714","2009-10-30",40.900002
"715","2009-11-02",39.900002
"716","2009-11-03",40.400002
"717","2009-11-04",39.700001
"718","2009-11-05",40.599998
"719","2009-11-06",40.599998
"720","2009-11-09",41.900002
"721","2009-11-10",41.799999
"722","2009-11-11",41.599998
"723","2009-11-12",40.599998
"724","2009-11-13",40.5
"725","2009-11-16",41.799999
"726","2009-11-17",42.400002
"727","2009-11-18",42.900002
"728","2009-11-19",42.599998
"729","2009-11-20",42
"730","2009-11-23",42.799999
"731","2009-11-24",42.099998
"732","2009-11-25",41.700001
"733","2009-11-27",40.599998
"734","2009-11-30",41.099998
"735","2009-12-01",41
"736","2009-12-02",41
"737","2009-12-03",40.5
"738","2009-12-04",40.599998
"739","2009-12-07",40.299999
"740","2009-12-08",39.099998
"741","2009-12-09",38.599998
"742","2009-12-10",38.700001
"743","2009-12-11",39.5
"744","2009-12-14",37
"745","2009-12-15",35.599998
"746","2009-12-16",34.5
"747","2009-12-17",32
"748","2009-12-18",34
"749","2009-12-21",34.200001
"750","2009-12-22",33.400002
"751","2009-12-23",32.900002
"752","2009-12-24",33.5
"753","2009-12-28",33.900002
"754","2009-12-29",33.700001
"755","2009-12-30",33.200001
"756","2009-12-31",33.099998
"757","2010-01-04",34
"758","2010-01-05",35.299999
"759","2010-01-06",36.400002
"760","2010-01-07",36.5
"761","2010-01-08",35.900002
"762","2010-01-11",36.299999
"763","2010-01-12",35.200001
"764","2010-01-13",35
"765","2010-01-14",35.099998
"766","2010-01-15",34.200001
"767","2010-01-19",35.400002
"768","2010-01-20",34.599998
"769","2010-01-21",32.700001
"770","2010-01-22",32.5
"771","2010-01-25",32.299999
"772","2010-01-26",31.5
"773","2010-01-27",32
"774","2010-01-28",32.400002
"775","2010-01-29",33.200001
"776","2010-02-01",33.400002
"777","2010-02-02",34.099998
"778","2010-02-03",33.700001
"779","2010-02-04",31.799999
"780","2010-02-05",32.200001
"781","2010-02-08",31.5
"782","2010-02-09",31.799999
"783","2010-02-10",32
"784","2010-02-11",32.099998
"785","2010-02-12",31.799999
"786","2010-02-16",33.099998
"787","2010-02-17",34.099998
"788","2010-02-18",34.299999
"789","2010-02-19",34.200001
"790","2010-02-22",34.599998
"791","2010-02-23",33.5
"792","2010-02-24",34.5
"793","2010-02-25",33.900002
"794","2010-02-26",34
"795","2010-03-01",33.900002
"796","2010-03-02",34
"797","2010-03-03",34
"798","2010-03-04",34.299999
"799","2010-03-05",35
"800","2010-03-08",35.599998
"801","2010-03-09",38.200001
"802","2010-03-10",39.599998
"803","2010-03-11",41.799999
"804","2010-03-12",39.700001
"805","2010-03-15",38.900002
"806","2010-03-16",40.5
"807","2010-03-17",40.5
"808","2010-03-18",40.200001
"809","2010-03-19",39
"810","2010-03-22",40.400002
"811","2010-03-23",41.299999
"812","2010-03-24",41.5
"813","2010-03-25",42.700001
"814","2010-03-26",43.099998
"815","2010-03-29",41.799999
"816","2010-03-30",40.900002
"817","2010-03-31",40.5
"818","2010-04-01",41.799999
"819","2010-04-05",42.599998
"820","2010-04-06",42.900002
"821","2010-04-07",43.599998
"822","2010-04-08",44.700001
"823","2010-04-09",45.5
"824","2010-04-12",46.400002
"825","2010-04-13",46.200001
"826","2010-04-14",49.299999
"827","2010-04-15",48.099998
"828","2010-04-16",45.599998
"829","2010-04-19",48.799999
"830","2010-04-20",49.700001
"831","2010-04-21",49.299999
"832","2010-04-22",48.700001
"833","2010-04-23",48.599998
"834","2010-04-26",46.099998
"835","2010-04-27",43.400002
"836","2010-04-28",44.5
"837","2010-04-29",45.599998
"838","2010-04-30",43.700001
"839","2010-05-03",44.099998
"840","2010-05-04",42.599998
"841","2010-05-05",41.799999
"842","2010-05-06",40.400002
"843","2010-05-07",40
"844","2010-05-10",42.200001
"845","2010-05-11",41.700001
"846","2010-05-12",41.799999
"847","2010-05-13",40.900002
"848","2010-05-14",39.799999
"849","2010-05-17",38.599998
"850","2010-05-18",37.299999
"851","2010-05-19",38.099998
"852","2010-05-20",36.299999
"853","2010-05-21",37.5
"854","2010-05-24",37.799999
"855","2010-05-25",37.799999
"856","2010-05-26",38.599998
"857","2010-05-27",40.200001
"858","2010-05-28",39.599998
"859","2010-06-01",38.5
"860","2010-06-02",39.200001
"861","2010-06-03",39.599998
"862","2010-06-04",37.900002
"863","2010-06-07",36.400002
"864","2010-06-08",37.200001
"865","2010-06-09",38.700001
"866","2010-06-10",39
"867","2010-06-11",38.799999
"868","2010-06-14",38.799999
"869","2010-06-15",39.900002
"870","2010-06-16",39.900002
"871","2010-06-17",39.599998
"872","2010-06-18",40.099998
"873","2010-06-21",40.200001
"874","2010-06-22",39.400002
"875","2010-06-23",38.900002
"876","2010-06-24",37.799999
"877","2010-06-25",39.400002
"878","2010-06-28",40
"879","2010-06-29",37.299999
"880","2010-06-30",37.599998
"881","2010-07-01",37.799999
"882","2010-07-02",37.900002
"883","2010-07-06",37.900002
"884","2010-07-07",39
"885","2010-07-08",39.700001
"886","2010-07-09",40.400002
"887","2010-07-12",41.099998
"888","2010-07-13",43
"889","2010-07-14",42.099998
"890","2010-07-15",41.599998
"891","2010-07-16",39
"892","2010-07-19",39.799999
"893","2010-07-20",39.900002
"894","2010-07-21",39.400002
"895","2010-07-22",40.900002
"896","2010-07-23",40.200001
"897","2010-07-26",41.5
"898","2010-07-27",41.599998
"899","2010-07-28",40.900002
"900","2010-07-29",41.200001
"901","2010-07-30",41
"902","2010-08-02",41.900002
"903","2010-08-03",41.299999
"904","2010-08-04",41.400002
"905","2010-08-05",41
"906","2010-08-06",40.599998
"907","2010-08-09",40.799999
"908","2010-08-10",40
"909","2010-08-11",38.5
"910","2010-08-12",38.700001
"911","2010-08-13",38.799999
"912","2010-08-16",38.700001
"913","2010-08-17",38.5
"914","2010-08-18",38.599998
"915","2010-08-19",37.900002
"916","2010-08-20",37.5
"917","2010-08-23",37.5
"918","2010-08-24",37.099998
"919","2010-08-25",36.799999
"920","2010-08-26",36.599998
"921","2010-08-27",37.599998
"922","2010-08-30",36.700001
"923","2010-08-31",37.099998
"924","2010-09-01",38.5
"925","2010-09-02",38.799999
"926","2010-09-03",39.099998
"927","2010-09-07",38.299999
"928","2010-09-08",38.400002
"929","2010-09-09",39.099998
"930","2010-09-10",39.099998
"931","2010-09-13",39.900002
"932","2010-09-14",39.400002
"933","2010-09-15",39.200001
"934","2010-09-16",39.700001
"935","2010-09-17",39.5
"936","2010-09-20",39.900002
"937","2010-09-21",39.400002
"938","2010-09-22",38.799999
"939","2010-09-23",38
"940","2010-09-24",39
"941","2010-09-27",38.700001
"942","2010-09-28",38.799999
"943","2010-09-29",39.200001
"944","2010-09-30",39.099998
"945","2010-10-01",40.900002
"946","2010-10-04",40.299999
"947","2010-10-05",41.299999
"948","2010-10-06",41
"949","2010-10-07",41.799999
"950","2010-10-08",41.900002
"951","2010-10-11",41.799999
"952","2010-10-12",42.400002
"953","2010-10-13",42.5
"954","2010-10-14",40.599998
"955","2010-10-15",39.5
"956","2010-10-18",41.700001
"957","2010-10-19",40.599998
"958","2010-10-20",41.099998
"959","2010-10-21",40.700001
"960","2010-10-22",41.099998
"961","2010-10-25",42.099998
"962","2010-10-26",41.799999
"963","2010-10-27",41.700001
"964","2010-10-28",41.700001
"965","2010-10-29",41.700001
