"","date","SIMO"
"142","2007-07-26",22.370001
"143","2007-07-27",22.280001
"144","2007-07-30",22.65
"145","2007-07-31",18.299999
"146","2007-08-01",19.690001
"147","2007-08-02",19.74
"148","2007-08-03",18.82
"149","2007-08-06",18.530001
"150","2007-08-07",18.280001
"151","2007-08-08",19.110001
"152","2007-08-09",18.700001
"153","2007-08-10",18.629999
"154","2007-08-13",18.76
"155","2007-08-14",17.83
"156","2007-08-15",17.809999
"157","2007-08-16",17.139999
"158","2007-08-17",17.17
"159","2007-08-20",18.08
"160","2007-08-21",17.93
"161","2007-08-22",18.91
"162","2007-08-23",18.969999
"163","2007-08-24",19.26
"164","2007-08-27",18.790001
"165","2007-08-28",18.549999
"166","2007-08-29",19.709999
"167","2007-08-30",20.85
"168","2007-08-31",21.6
"169","2007-09-04",21.58
"170","2007-09-05",22.15
"171","2007-09-06",22.07
"172","2007-09-07",21.860001
"173","2007-09-10",22.16
"174","2007-09-11",23.129999
"175","2007-09-12",22.84
"176","2007-09-13",22.75
"177","2007-09-14",22.48
"178","2007-09-17",22.030001
"179","2007-09-18",22.379999
"180","2007-09-19",22.790001
"181","2007-09-20",23.33
"182","2007-09-21",23.48
"183","2007-09-24",23.030001
"184","2007-09-25",23.129999
"185","2007-09-26",23.309999
"186","2007-09-27",23.18
"187","2007-09-28",22.51
"188","2007-10-01",22.450001
"189","2007-10-02",22.959999
"190","2007-10-03",22.15
"191","2007-10-04",22.459999
"192","2007-10-05",22.209999
"193","2007-10-08",22.48
"194","2007-10-09",22.450001
"195","2007-10-10",21.98
"196","2007-10-11",20.9
"197","2007-10-12",20.77
"198","2007-10-15",21.540001
"199","2007-10-16",20.209999
"200","2007-10-17",20.610001
"201","2007-10-18",21.24
"202","2007-10-19",21
"203","2007-10-22",21.190001
"204","2007-10-23",21.92
"205","2007-10-24",22.190001
"206","2007-10-25",22.299999
"207","2007-10-26",22.35
"208","2007-10-29",22
"209","2007-10-30",21.700001
"210","2007-10-31",25
"211","2007-11-01",24.68
"212","2007-11-02",24.51
"213","2007-11-05",23.299999
"214","2007-11-06",22.860001
"215","2007-11-07",21.73
"216","2007-11-08",20.469999
"217","2007-11-09",20.139999
"218","2007-11-12",20.02
"219","2007-11-13",20.219999
"220","2007-11-14",21.34
"221","2007-11-15",20.85
"222","2007-11-16",20.49
"223","2007-11-19",19.74
"224","2007-11-20",19
"225","2007-11-21",18.65
"226","2007-11-23",18.84
"227","2007-11-26",18.84
"228","2007-11-27",19.110001
"229","2007-11-28",19.91
"230","2007-11-29",19.440001
"231","2007-11-30",18.889999
"232","2007-12-03",18.309999
"233","2007-12-04",17.65
"234","2007-12-05",18.76
"235","2007-12-06",18.950001
"236","2007-12-07",18.42
"237","2007-12-10",17.85
"238","2007-12-11",17.76
"239","2007-12-12",17.549999
"240","2007-12-13",16.84
"241","2007-12-14",18.99
"242","2007-12-17",18.59
"243","2007-12-18",18.129999
"244","2007-12-19",17.959999
"245","2007-12-20",17.809999
"246","2007-12-21",17.67
"247","2007-12-24",18.01
"248","2007-12-26",17.950001
"249","2007-12-27",17.73
"250","2007-12-28",17.139999
"251","2007-12-31",17.780001
"252","2008-01-02",17.26
"253","2008-01-03",17.16
"254","2008-01-04",16.02
"255","2008-01-07",15.26
"256","2008-01-08",15.23
"257","2008-01-09",15.55
"258","2008-01-10",15.53
"259","2008-01-11",15.69
"260","2008-01-14",15.6
"261","2008-01-15",15.12
"262","2008-01-16",14.63
"263","2008-01-17",14.54
"264","2008-01-18",15.25
"265","2008-01-22",15.07
"266","2008-01-23",14.51
"267","2008-01-24",14.81
"268","2008-01-25",15.14
"269","2008-01-28",15.01
"270","2008-01-29",15.57
"271","2008-01-30",15.89
"272","2008-01-31",15.4
"273","2008-02-01",16.059999
"274","2008-02-04",17.01
"275","2008-02-05",15.93
"276","2008-02-06",15.57
"277","2008-02-07",15.7
"278","2008-02-08",15.72
"279","2008-02-11",15.83
"280","2008-02-12",15.49
"281","2008-02-13",15.94
"282","2008-02-14",15.51
"283","2008-02-15",15.22
"284","2008-02-19",14.92
"285","2008-02-20",15.48
"286","2008-02-21",14.72
"287","2008-02-22",14.45
"288","2008-02-25",14.51
"289","2008-02-26",14.89
"290","2008-02-27",15.16
"291","2008-02-28",14.9
"292","2008-02-29",14.87
"293","2008-03-03",14.62
"294","2008-03-04",14.98
"295","2008-03-05",15
"296","2008-03-06",14.88
"297","2008-03-07",15
"298","2008-03-10",14.61
"299","2008-03-11",13.9
"300","2008-03-12",13.69
"301","2008-03-13",13.19
"302","2008-03-14",13.28
"303","2008-03-17",12.4
"304","2008-03-18",13.58
"305","2008-03-19",13.04
"306","2008-03-20",13.09
"307","2008-03-24",14.06
"308","2008-03-25",14.76
"309","2008-03-26",14.63
"310","2008-03-27",14.19
"311","2008-03-28",14.22
"312","2008-03-31",14.12
"313","2008-04-01",15.27
"314","2008-04-02",15.46
"315","2008-04-03",15.63
"316","2008-04-04",15.54
"317","2008-04-07",14.74
"318","2008-04-08",14.26
"319","2008-04-09",14.42
"320","2008-04-10",15.08
"321","2008-04-11",14.55
"322","2008-04-14",14.15
"323","2008-04-15",14.16
"324","2008-04-16",14.72
"325","2008-04-17",14.77
"326","2008-04-18",14.95
"327","2008-04-21",15.14
"328","2008-04-22",14.83
"329","2008-04-23",14.95
"330","2008-04-24",14.97
"331","2008-04-25",15.62
"332","2008-04-28",15.63
"333","2008-04-29",15.75
"334","2008-04-30",17.43
"335","2008-05-01",17.33
"336","2008-05-02",17.6
"337","2008-05-05",17.32
"338","2008-05-06",17.32
"339","2008-05-07",16.950001
"340","2008-05-08",17.139999
"341","2008-05-09",17.07
"342","2008-05-12",17.23
"343","2008-05-13",17.780001
"344","2008-05-14",18.219999
"345","2008-05-15",18.9
"346","2008-05-16",18.879999
"347","2008-05-19",18.360001
"348","2008-05-20",18.23
"349","2008-05-21",18.459999
"350","2008-05-22",18.73
"351","2008-05-23",18.219999
"352","2008-05-27",18.639999
"353","2008-05-28",19.18
"354","2008-05-29",19.09
"355","2008-05-30",19.32
"356","2008-06-02",19.879999
"357","2008-06-03",20.049999
"358","2008-06-04",19.92
"359","2008-06-05",20.35
"360","2008-06-06",20.18
"361","2008-06-09",19.75
"362","2008-06-10",18.870001
"363","2008-06-11",18.389999
"364","2008-06-12",18.450001
"365","2008-06-13",19.299999
"366","2008-06-16",19.34
"367","2008-06-17",18.379999
"368","2008-06-18",17.959999
"369","2008-06-19",18
"370","2008-06-20",17.68
"371","2008-06-23",17.5
"372","2008-06-24",16.76
"373","2008-06-25",17.030001
"374","2008-06-26",15.73
"375","2008-06-27",15.04
"376","2008-06-30",14.45
"377","2008-07-01",14.1
"378","2008-07-02",13.7
"379","2008-07-03",13.51
"380","2008-07-07",13.63
"381","2008-07-08",13.63
"382","2008-07-09",13.1
"383","2008-07-10",12.87
"384","2008-07-11",12.82
"385","2008-07-14",12.98
"386","2008-07-15",13.18
"387","2008-07-16",13.23
"388","2008-07-17",13.28
"389","2008-07-18",13.29
"390","2008-07-21",13.73
"391","2008-07-22",12.47
"392","2008-07-23",12.85
"393","2008-07-24",12.19
"394","2008-07-25",11.57
"395","2008-07-28",11.11
"396","2008-07-29",11
"397","2008-07-30",6.8
"398","2008-07-31",7.4
"399","2008-08-01",7.41
"400","2008-08-04",7.31
"401","2008-08-05",7.37
"402","2008-08-06",7.64
"403","2008-08-07",7.3
"404","2008-08-08",7.53
"405","2008-08-11",8.09
"406","2008-08-12",7.9
"407","2008-08-13",7.81
"408","2008-08-14",7.89
"409","2008-08-15",8.08
"410","2008-08-18",8.34
"411","2008-08-19",8.08
"412","2008-08-20",7.89
"413","2008-08-21",7.61
"414","2008-08-22",7.38
"415","2008-08-25",7.2
"416","2008-08-26",7.25
"417","2008-08-27",7.6
"418","2008-08-28",7.58
"419","2008-08-29",7.44
"420","2008-09-02",7.3
"421","2008-09-03",7.29
"422","2008-09-04",6.95
"423","2008-09-05",6.99
"424","2008-09-08",6.96
"425","2008-09-09",6.43
"426","2008-09-10",6.16
"427","2008-09-11",5.99
"428","2008-09-12",5.78
"429","2008-09-15",5.66
"430","2008-09-16",5.15
"431","2008-09-17",5.12
"432","2008-09-18",5.05
"433","2008-09-19",5.75
"434","2008-09-22",5.79
"435","2008-09-23",5.9
"436","2008-09-24",5.85
"437","2008-09-25",5.61
"438","2008-09-26",5.23
"439","2008-09-29",4.83
"440","2008-09-30",4.68
"441","2008-10-01",4.71
"442","2008-10-02",4.57
"443","2008-10-03",4.55
"444","2008-10-06",4.3
"445","2008-10-07",3.99
"446","2008-10-08",4.16
"447","2008-10-09",3.97
"448","2008-10-10",3.48
"449","2008-10-13",4.35
"450","2008-10-14",4.21
"451","2008-10-15",3.79
"452","2008-10-16",3.56
"453","2008-10-17",3.47
"454","2008-10-20",3.56
"455","2008-10-21",3.25
"456","2008-10-22",3.21
"457","2008-10-23",3
"458","2008-10-24",2.84
"459","2008-10-27",2.67
"460","2008-10-28",2.6
"461","2008-10-29",2.81
"462","2008-10-30",3.45
"463","2008-10-31",3.48
"464","2008-11-03",3.58
"465","2008-11-04",3.75
"466","2008-11-05",3.35
"467","2008-11-06",3.05
"468","2008-11-07",3.04
"469","2008-11-10",2.88
"470","2008-11-11",2.62
"471","2008-11-12",2.25
"472","2008-11-13",2.52
"473","2008-11-14",2.35
"474","2008-11-17",2.2
"475","2008-11-18",2.14
"476","2008-11-19",2
"477","2008-11-20",2.08
"478","2008-11-21",2.06
"479","2008-11-24",2.22
"480","2008-11-25",2.24
"481","2008-11-26",2.86
"482","2008-11-28",2.92
"483","2008-12-01",2.66
"484","2008-12-02",2.76
"485","2008-12-03",2.82
"486","2008-12-04",2.65
"487","2008-12-05",2.72
"488","2008-12-08",3.3
"489","2008-12-09",3.29
"490","2008-12-10",3.25
"491","2008-12-11",2.9
"492","2008-12-12",3
"493","2008-12-15",2.82
"494","2008-12-16",2.86
"495","2008-12-17",2.85
"496","2008-12-18",2.86
"497","2008-12-19",2.97
"498","2008-12-22",2.53
"499","2008-12-23",2.51
"500","2008-12-24",2.83
"501","2008-12-26",2.67
"502","2008-12-29",2.44
"503","2008-12-30",2.19
"504","2008-12-31",2.29
"505","2009-01-02",2.47
"506","2009-01-05",2.59
"507","2009-01-06",2.92
"508","2009-01-07",2.75
"509","2009-01-08",2.79
"510","2009-01-09",2.64
"511","2009-01-12",2.53
"512","2009-01-13",2.57
"513","2009-01-14",2.41
"514","2009-01-15",2.36
"515","2009-01-16",2.5
"516","2009-01-20",2.6
"517","2009-01-21",2.66
"518","2009-01-22",2.79
"519","2009-01-23",2.8
"520","2009-01-26",2.73
"521","2009-01-27",2.74
"522","2009-01-28",2.95
"523","2009-01-29",2.95
"524","2009-01-30",2.81
"525","2009-02-02",2.52
"526","2009-02-03",2.49
"527","2009-02-04",2.41
"528","2009-02-05",2.45
"529","2009-02-06",2.52
"530","2009-02-09",2.53
"531","2009-02-10",2.45
"532","2009-02-11",2.44
"533","2009-02-12",2.46
"534","2009-02-13",2.47
"535","2009-02-17",2.24
"536","2009-02-18",2.3
"537","2009-02-19",2.22
"538","2009-02-20",2.23
"539","2009-02-23",2.13
"540","2009-02-24",2.18
"541","2009-02-25",2.13
"542","2009-02-26",2.05
"543","2009-02-27",2.06
"544","2009-03-02",1.97
"545","2009-03-03",2
"546","2009-03-04",1.99
"547","2009-03-05",1.9
"548","2009-03-06",1.99
"549","2009-03-09",1.93
"550","2009-03-10",2.48
"551","2009-03-11",2.65
"552","2009-03-12",2.6
"553","2009-03-13",2.44
"554","2009-03-16",2.48
"555","2009-03-17",2.85
"556","2009-03-18",2.96
"557","2009-03-19",2.86
"558","2009-03-20",2.74
"559","2009-03-23",2.93
"560","2009-03-24",2.83
"561","2009-03-25",3.28
"562","2009-03-26",3.5
"563","2009-03-27",3.4
"564","2009-03-30",2.83
"565","2009-03-31",2.78
"566","2009-04-01",2.9
"567","2009-04-02",3.03
"568","2009-04-03",3.29
"569","2009-04-06",3.22
"570","2009-04-07",3.04
"571","2009-04-08",2.51
"572","2009-04-09",2.74
"573","2009-04-13",2.81
"574","2009-04-14",2.94
"575","2009-04-15",2.99
"576","2009-04-16",3.25
"577","2009-04-17",3.28
"578","2009-04-20",3.05
"579","2009-04-21",3.11
"580","2009-04-22",3.18
"581","2009-04-23",3.07
"582","2009-04-24",3.09
"583","2009-04-27",3.03
"584","2009-04-28",2.99
"585","2009-04-29",3.08
"586","2009-04-30",3.21
"587","2009-05-01",3.1
"588","2009-05-04",3.46
"589","2009-05-05",3.44
"590","2009-05-06",3.6
"591","2009-05-07",3.52
"592","2009-05-08",3.56
"593","2009-05-11",3.54
"594","2009-05-12",3.32
"595","2009-05-13",3.03
"596","2009-05-14",3.06
"597","2009-05-15",3.06
"598","2009-05-18",3.2
"599","2009-05-19",3.22
"600","2009-05-20",3.26
"601","2009-05-21",3.27
"602","2009-05-22",3.24
"603","2009-05-26",3.23
"604","2009-05-27",3.19
"605","2009-05-28",3.15
"606","2009-05-29",3.17
"607","2009-06-01",3.36
"608","2009-06-02",3.3
"609","2009-06-03",3.2
"610","2009-06-04",3.26
"611","2009-06-05",3.32
"612","2009-06-08",3.23
"613","2009-06-09",3.89
"614","2009-06-10",3.69
"615","2009-06-11",3.91
"616","2009-06-12",4.15
"617","2009-06-15",3.84
"618","2009-06-16",3.72
"619","2009-06-17",3.5
"620","2009-06-18",3.26
"621","2009-06-19",3.35
"622","2009-06-22",3.16
"623","2009-06-23",3.17
"624","2009-06-24",3.56
"625","2009-06-25",3.79
"626","2009-06-26",3.77
"627","2009-06-29",3.76
"628","2009-06-30",3.65
"629","2009-07-01",3.64
"630","2009-07-02",3.45
"631","2009-07-06",3.23
"632","2009-07-07",3.2
"633","2009-07-08",3.33
"634","2009-07-09",3.24
"635","2009-07-10",3.18
"636","2009-07-13",3.3
"637","2009-07-14",3.42
"638","2009-07-15",3.48
"639","2009-07-16",3.55
"640","2009-07-17",3.55
"641","2009-07-20",3.61
"642","2009-07-21",3.59
"643","2009-07-22",3.74
"644","2009-07-23",3.82
"645","2009-07-24",3.86
"646","2009-07-27",3.96
"647","2009-07-28",3.99
"648","2009-07-29",3.93
"649","2009-07-30",3.73
"650","2009-07-31",3.76
"651","2009-08-03",3.69
"652","2009-08-04",3.44
"653","2009-08-05",3.41
"654","2009-08-06",3.34
"655","2009-08-07",3.45
"656","2009-08-10",3.5
"657","2009-08-11",3.38
"658","2009-08-12",3.43
"659","2009-08-13",3.49
"660","2009-08-14",3.4
"661","2009-08-17",3.27
"662","2009-08-18",3.25
"663","2009-08-19",3.25
"664","2009-08-20",3.38
"665","2009-08-21",3.36
"666","2009-08-24",3.26
"667","2009-08-25",3.31
"668","2009-08-26",3.34
"669","2009-08-27",3.35
"670","2009-08-28",3.32
"671","2009-08-31",3.5
"672","2009-09-01",3.42
"673","2009-09-02",3.35
"674","2009-09-03",3.52
"675","2009-09-04",3.64
"676","2009-09-08",3.66
"677","2009-09-09",3.67
"678","2009-09-10",3.67
"679","2009-09-11",3.66
"680","2009-09-14",3.6
"681","2009-09-15",3.56
"682","2009-09-16",3.59
"683","2009-09-17",3.55
"684","2009-09-18",3.95
"685","2009-09-21",3.87
"686","2009-09-22",4.07
"687","2009-09-23",4.14
"688","2009-09-24",3.98
"689","2009-09-25",3.97
"690","2009-09-28",4.07
"691","2009-09-29",4
"692","2009-09-30",3.98
"693","2009-10-01",3.69
"694","2009-10-02",3.74
"695","2009-10-05",3.77
"696","2009-10-06",3.78
"697","2009-10-07",3.74
"698","2009-10-08",3.73
"699","2009-10-09",3.65
"700","2009-10-12",3.75
"701","2009-10-13",3.69
"702","2009-10-14",3.93
"703","2009-10-15",4.01
"704","2009-10-16",4.07
"705","2009-10-19",4.03
"706","2009-10-20",4.08
"707","2009-10-21",3.88
"708","2009-10-22",3.96
"709","2009-10-23",3.86
"710","2009-10-26",3.71
"711","2009-10-27",3.9
"712","2009-10-28",3.76
"713","2009-10-29",3.61
"714","2009-10-30",3.5
"715","2009-11-02",3.2
"716","2009-11-03",3.22
"717","2009-11-04",3.19
"718","2009-11-05",3.24
"719","2009-11-06",3.17
"720","2009-11-09",3.24
"721","2009-11-10",3.19
"722","2009-11-11",3.23
"723","2009-11-12",3.17
"724","2009-11-13",3.17
"725","2009-11-16",3.2
"726","2009-11-17",3.15
"727","2009-11-18",3.15
"728","2009-11-19",3.09
"729","2009-11-20",2.95
"730","2009-11-23",3.03
"731","2009-11-24",2.94
"732","2009-11-25",2.9
"733","2009-11-27",2.9
"734","2009-11-30",2.97
"735","2009-12-01",3.06
"736","2009-12-02",3.27
"737","2009-12-03",3.27
"738","2009-12-04",3.37
"739","2009-12-07",3.38
"740","2009-12-08",3.19
"741","2009-12-09",3.1
"742","2009-12-10",3.1
"743","2009-12-11",3.1
"744","2009-12-14",3.11
"745","2009-12-15",3.13
"746","2009-12-16",3.04
"747","2009-12-17",3.07
"748","2009-12-18",3.15
"749","2009-12-21",3.32
"750","2009-12-22",3.21
"751","2009-12-23",3.43
"752","2009-12-24",3.43
"753","2009-12-28",3.38
"754","2009-12-29",3.36
"755","2009-12-30",3.33
"756","2009-12-31",3.41
"757","2010-01-04",3.49
"758","2010-01-05",3.4
"759","2010-01-06",3.41
"760","2010-01-07",3.44
"761","2010-01-08",3.53
"762","2010-01-11",3.64
"763","2010-01-12",3.53
"764","2010-01-13",3.51
"765","2010-01-14",3.73
"766","2010-01-15",3.63
"767","2010-01-19",3.62
"768","2010-01-20",3.65
"769","2010-01-21",3.5
"770","2010-01-22",3.32
"771","2010-01-25",3.3
"772","2010-01-26",3.27
"773","2010-01-27",3.17
"774","2010-01-28",3.24
"775","2010-01-29",3.16
"776","2010-02-01",3.2
"777","2010-02-02",2.88
"778","2010-02-03",2.89
"779","2010-02-04",2.76
"780","2010-02-05",2.81
"781","2010-02-08",2.85
"782","2010-02-09",2.92
"783","2010-02-10",3
"784","2010-02-11",2.87
"785","2010-02-12",2.9
"786","2010-02-16",2.95
"787","2010-02-17",3.04
"788","2010-02-18",3.02
"789","2010-02-19",3
"790","2010-02-22",3
"791","2010-02-23",2.9
"792","2010-02-24",2.89
"793","2010-02-25",2.9
"794","2010-02-26",2.97
"795","2010-03-01",3
"796","2010-03-02",3
"797","2010-03-03",3.03
"798","2010-03-04",3.1
"799","2010-03-05",3.32
"800","2010-03-08",3.45
"801","2010-03-09",3.59
"802","2010-03-10",3.61
"803","2010-03-11",3.63
"804","2010-03-12",3.65
"805","2010-03-15",3.84
"806","2010-03-16",3.95
"807","2010-03-17",3.9
"808","2010-03-18",3.85
"809","2010-03-19",3.72
"810","2010-03-22",3.76
"811","2010-03-23",3.91
"812","2010-03-24",4.02
"813","2010-03-25",4.03
"814","2010-03-26",4.08
"815","2010-03-29",4.1
"816","2010-03-30",4.5
"817","2010-03-31",4.47
"818","2010-04-01",4.55
"819","2010-04-05",4.81
"820","2010-04-06",4.99
"821","2010-04-07",5.63
"822","2010-04-08",5.17
"823","2010-04-09",5.63
"824","2010-04-12",5.95
"825","2010-04-13",6.09
"826","2010-04-14",6.48
"827","2010-04-15",6.2
"828","2010-04-16",5.99
"829","2010-04-19",5.7
"830","2010-04-20",5.88
"831","2010-04-21",5.82
"832","2010-04-22",6.07
"833","2010-04-23",6.1
"834","2010-04-26",5.88
"835","2010-04-27",5.74
"836","2010-04-28",5.14
"837","2010-04-29",5.48
"838","2010-04-30",5.44
"839","2010-05-03",6.38
"840","2010-05-04",6.08
"841","2010-05-05",5.77
"842","2010-05-06",5.63
"843","2010-05-07",5.54
"844","2010-05-10",5.81
"845","2010-05-11",5.61
"846","2010-05-12",5.67
"847","2010-05-13",5.59
"848","2010-05-14",5.6
"849","2010-05-17",5.53
"850","2010-05-18",5.3
"851","2010-05-19",5.28
"852","2010-05-20",5.03
"853","2010-05-21",5.29
"854","2010-05-24",5.11
"855","2010-05-25",4.98
"856","2010-05-26",5.11
"857","2010-05-27",5.42
"858","2010-05-28",5.27
"859","2010-06-01",5.15
"860","2010-06-02",5.2
"861","2010-06-03",5.23
"862","2010-06-04",5.1
"863","2010-06-07",4.99
"864","2010-06-08",5
"865","2010-06-09",4.9
"866","2010-06-10",4.95
"867","2010-06-11",4.99
"868","2010-06-14",5.35
"869","2010-06-15",5.49
"870","2010-06-16",5.35
"871","2010-06-17",5.5
"872","2010-06-18",5.43
"873","2010-06-21",5.3
"874","2010-06-22",5.36
"875","2010-06-23",5.42
"876","2010-06-24",5.39
"877","2010-06-25",5.3
"878","2010-06-28",5.31
"879","2010-06-29",5.17
"880","2010-06-30",5.17
"881","2010-07-01",4.89
"882","2010-07-02",4.2
"883","2010-07-06",4.48
"884","2010-07-07",4.68
"885","2010-07-08",5.23
"886","2010-07-09",5.07
"887","2010-07-12",5.11
"888","2010-07-13",5.24
"889","2010-07-14",5.18
"890","2010-07-15",5.1
"891","2010-07-16",4.91
"892","2010-07-19",4.78
"893","2010-07-20",4.9
"894","2010-07-21",4.77
"895","2010-07-22",4.81
"896","2010-07-23",4.85
"897","2010-07-26",4.98
"898","2010-07-27",5.03
"899","2010-07-28",5
"900","2010-07-29",5.39
"901","2010-07-30",5.3
"902","2010-08-02",5.06
"903","2010-08-03",5
"904","2010-08-04",4.89
"905","2010-08-05",4.85
"906","2010-08-06",4.7
"907","2010-08-09",4.84
"908","2010-08-10",4.8
"909","2010-08-11",4.64
"910","2010-08-12",4.61
"911","2010-08-13",4.79
"912","2010-08-16",4.9
"913","2010-08-17",4.76
"914","2010-08-18",4.68
"915","2010-08-19",4.67
"916","2010-08-20",4.78
"917","2010-08-23",4.75
"918","2010-08-24",4.62
"919","2010-08-25",4.65
"920","2010-08-26",4.83
"921","2010-08-27",4.96
"922","2010-08-30",4.84
"923","2010-08-31",4.83
"924","2010-09-01",4.97
"925","2010-09-02",4.85
"926","2010-09-03",4.93
"927","2010-09-07",4.97
"928","2010-09-08",4.95
"929","2010-09-09",4.98
"930","2010-09-10",4.98
"931","2010-09-13",4.95
"932","2010-09-14",5
"933","2010-09-15",4.97
"934","2010-09-16",5.17
"935","2010-09-17",5.42
"936","2010-09-20",5.49
"937","2010-09-21",5.54
"938","2010-09-22",5.37
"939","2010-09-23",5.53
"940","2010-09-24",5.85
"941","2010-09-27",5.5
"942","2010-09-28",5.49
"943","2010-09-29",5.45
"944","2010-09-30",5.45
"945","2010-10-01",5.52
"946","2010-10-04",5.27
"947","2010-10-05",5.46
"948","2010-10-06",5.34
"949","2010-10-07",5.31
"950","2010-10-08",5.35
"951","2010-10-11",5.32
"952","2010-10-12",5.43
"953","2010-10-13",5.5
"954","2010-10-14",5.71
"955","2010-10-15",5.51
"956","2010-10-18",5.43
"957","2010-10-19",5.21
"958","2010-10-20",5.25
"959","2010-10-21",5.18
"960","2010-10-22",5.22
"961","2010-10-25",5.2
"962","2010-10-26",5.17
"963","2010-10-27",5.2
"964","2010-10-28",5.21
"965","2010-10-29",5.41
"966","2010-11-01",5.25
"967","2010-11-02",5.35
"968","2010-11-03",5.57
"969","2010-11-04",4.57
"970","2010-11-05",4.64
"971","2010-11-08",4.56
"972","2010-11-09",4.48
"973","2010-11-10",4.24
"974","2010-11-11",4.2
"975","2010-11-12",4.21
"976","2010-11-15",4.12
"977","2010-11-16",3.9
"978","2010-11-17",3.91
"979","2010-11-18",3.94
"980","2010-11-19",4.03
"981","2010-11-22",4.01
"982","2010-11-23",4.2
"983","2010-11-24",4.37
"984","2010-11-26",4.39
"985","2010-11-29",4.17
"986","2010-11-30",4.02
"987","2010-12-01",3.98
"988","2010-12-02",3.96
"989","2010-12-03",3.96
"990","2010-12-06",3.95
"991","2010-12-07",4
"992","2010-12-08",4.02
"993","2010-12-09",4
