"","date","EPZM"
"297","2014-08-04",30.370001
"298","2014-08-05",31.629999
"299","2014-08-06",32.189999
"300","2014-08-07",32.25
"301","2014-08-08",33.259998
"302","2014-08-11",34.130001
"303","2014-08-12",35.02
"304","2014-08-13",34.610001
"305","2014-08-14",38.970001
"306","2014-08-15",36.689999
"307","2014-08-18",34.810001
"308","2014-08-19",34.09
"309","2014-08-20",33.529999
"310","2014-08-21",32.549999
"311","2014-08-22",33.580002
"312","2014-08-25",35.919998
"313","2014-08-26",36.669998
"314","2014-08-27",35.209999
"315","2014-08-28",34.18
"316","2014-08-29",34.490002
"317","2014-09-02",33.02
"318","2014-09-03",31.690001
"319","2014-09-04",29.6
"320","2014-09-05",28.4
"321","2014-09-08",28.66
"322","2014-09-09",26.73
"323","2014-09-10",27.969999
"324","2014-09-11",28.200001
"325","2014-09-12",28.809999
"326","2014-09-15",27.74
"327","2014-09-16",26.620001
"328","2014-09-17",27.67
"329","2014-09-18",27.34
"330","2014-09-19",26.440001
"331","2014-09-22",25.5
"332","2014-09-23",25.360001
"333","2014-09-24",26.620001
"334","2014-09-25",26.620001
"335","2014-09-26",27.34
"336","2014-09-29",27.530001
"337","2014-09-30",27.110001
"338","2014-10-01",26.639999
"339","2014-10-02",27.309999
"340","2014-10-03",28.57
"341","2014-10-06",28.129999
"342","2014-10-07",26.559999
"343","2014-10-08",27.559999
"344","2014-10-09",27.120001
"345","2014-10-10",25.24
"346","2014-10-13",24.33
"347","2014-10-14",23.969999
"348","2014-10-15",25.85
"349","2014-10-16",26.860001
"350","2014-10-17",27.110001
"351","2014-10-20",27.59
"352","2014-10-21",27.620001
"353","2014-10-22",27.16
"354","2014-10-23",29.879999
"355","2014-10-24",29.700001
"356","2014-10-27",27.379999
"357","2014-10-28",28
"358","2014-10-29",26.23
"359","2014-10-30",27.24
"360","2014-10-31",26.530001
"361","2014-11-03",25.15
"362","2014-11-04",25.43
"363","2014-11-05",26.6
"364","2014-11-06",23.559999
"365","2014-11-07",23.75
"366","2014-11-10",23.870001
"367","2014-11-11",24.26
"368","2014-11-12",23.879999
"369","2014-11-13",22.709999
"370","2014-11-14",22.969999
"371","2014-11-17",22.629999
"372","2014-11-18",23.43
"373","2014-11-19",22.52
"374","2014-11-20",23.559999
"375","2014-11-21",22.49
"376","2014-11-24",22.35
"377","2014-11-25",21.91
"378","2014-11-26",22.549999
"379","2014-11-28",22.860001
"380","2014-12-01",20.99
"381","2014-12-02",21.110001
"382","2014-12-03",21.52
"383","2014-12-04",21.51
"384","2014-12-05",22.190001
"385","2014-12-08",20.959999
"386","2014-12-09",21.01
"387","2014-12-10",20.73
"388","2014-12-11",19.799999
"389","2014-12-12",18.35
"390","2014-12-15",17.5
"391","2014-12-16",16.68
"392","2014-12-17",18.01
"393","2014-12-18",18.360001
"394","2014-12-19",19.98
"395","2014-12-22",18.799999
"396","2014-12-23",17.700001
"397","2014-12-24",17.709999
"398","2014-12-26",18.370001
"399","2014-12-29",17.9
"400","2014-12-30",17.860001
"401","2014-12-31",18.870001
"402","2015-01-02",19.82
"403","2015-01-05",19.299999
"404","2015-01-06",18.75
"405","2015-01-07",18.530001
"406","2015-01-08",18.08
"407","2015-01-09",17.48
"408","2015-01-12",17.49
"409","2015-01-13",17.24
"410","2015-01-14",17.4
"411","2015-01-15",16.91
"412","2015-01-16",18.450001
"413","2015-01-20",18.709999
"414","2015-01-21",19.42
"415","2015-01-22",19.59
"416","2015-01-23",20.1
"417","2015-01-26",20.690001
"418","2015-01-27",21.59
"419","2015-01-28",21.110001
"420","2015-01-29",20.540001
"421","2015-01-30",19.139999
"422","2015-02-02",18.6
"423","2015-02-03",18.16
"424","2015-02-04",17.950001
"425","2015-02-05",19.82
"426","2015-02-06",18.58
"427","2015-02-09",18.49
"428","2015-02-10",19.969999
"429","2015-02-11",20.440001
"430","2015-02-12",21.5
"431","2015-02-13",21.58
"432","2015-02-17",23.83
"433","2015-02-18",24.32
"434","2015-02-19",23.51
"435","2015-02-20",22.76
"436","2015-02-23",23.370001
"437","2015-02-24",23.27
"438","2015-02-25",24.01
"439","2015-02-26",23.6
"440","2015-02-27",23.52
"441","2015-03-02",23.93
"442","2015-03-03",23.370001
"443","2015-03-04",24.01
"444","2015-03-05",24.41
"445","2015-03-06",23
"446","2015-03-09",22.139999
"447","2015-03-10",21.940001
"448","2015-03-11",22.18
"449","2015-03-12",25.450001
"450","2015-03-13",23.02
"451","2015-03-16",22.07
"452","2015-03-17",21.129999
"453","2015-03-18",20.440001
"454","2015-03-19",20.790001
"455","2015-03-20",19.91
"456","2015-03-23",19.809999
"457","2015-03-24",20.27
"458","2015-03-25",18.799999
"459","2015-03-26",18.24
"460","2015-03-27",18.74
"461","2015-03-30",19.58
"462","2015-03-31",18.780001
"463","2015-04-01",18.549999
"464","2015-04-02",17.73
"465","2015-04-06",17.51
"466","2015-04-07",18.030001
"467","2015-04-08",18.27
"468","2015-04-09",18.290001
"469","2015-04-10",18.370001
"470","2015-04-13",19.74
"471","2015-04-14",19.25
"472","2015-04-15",18.58
"473","2015-04-16",19.129999
"474","2015-04-17",18.17
"475","2015-04-20",18.48
"476","2015-04-21",19
"477","2015-04-22",19.450001
"478","2015-04-23",20.049999
"479","2015-04-24",20.209999
"480","2015-04-27",19.07
"481","2015-04-28",19.209999
"482","2015-04-29",17.639999
"483","2015-04-30",16.309999
"484","2015-05-01",15.99
"485","2015-05-04",16.889999
"486","2015-05-05",16.17
"487","2015-05-06",16.51
"488","2015-05-07",17.389999
"489","2015-05-08",18
"490","2015-05-11",18.26
"491","2015-05-12",17.85
"492","2015-05-13",16.99
"493","2015-05-14",17.530001
"494","2015-05-15",17.43
"495","2015-05-18",18.82
"496","2015-05-19",18.41
"497","2015-05-20",19.309999
"498","2015-05-21",19
"499","2015-05-22",19.1
"500","2015-05-26",19.08
"501","2015-05-27",19.75
"502","2015-05-28",19.34
"503","2015-05-29",18.969999
"504","2015-06-01",18.700001
"505","2015-06-02",18.790001
"506","2015-06-03",19.209999
"507","2015-06-04",19.030001
"508","2015-06-05",19.370001
"509","2015-06-08",19.42
"510","2015-06-09",19.26
"511","2015-06-10",18.84
"512","2015-06-11",19.5
"513","2015-06-12",19.290001
"514","2015-06-15",19.799999
"515","2015-06-16",20.799999
"516","2015-06-17",21.34
"517","2015-06-18",22.209999
"518","2015-06-19",20.75
"519","2015-06-22",25.98
"520","2015-06-23",24.809999
"521","2015-06-24",24.33
"522","2015-06-25",22.15
"523","2015-06-26",22.450001
"524","2015-06-29",20.469999
"525","2015-06-30",24
"526","2015-07-01",23.280001
"527","2015-07-02",22.709999
"528","2015-07-06",23.799999
"529","2015-07-07",24.27
"530","2015-07-08",22.780001
"531","2015-07-09",22.969999
"532","2015-07-10",23.42
"533","2015-07-13",24.209999
"534","2015-07-14",24.799999
"535","2015-07-15",23.860001
"536","2015-07-16",24.360001
"537","2015-07-17",24.43
"538","2015-07-20",22.129999
"539","2015-07-21",22.18
"540","2015-07-22",22.1
"541","2015-07-23",22.15
"542","2015-07-24",21.67
"543","2015-07-27",21.5
"544","2015-07-28",22.049999
"545","2015-07-29",21.709999
"546","2015-07-30",22.33
"547","2015-07-31",22.309999
"548","2015-08-03",21.639999
"549","2015-08-04",22.15
"550","2015-08-05",22.290001
"551","2015-08-06",19.799999
"552","2015-08-07",19.24
"553","2015-08-10",18.91
"554","2015-08-11",17.950001
"555","2015-08-12",18.26
"556","2015-08-13",17.65
"557","2015-08-14",17.34
"558","2015-08-17",18.639999
"559","2015-08-18",17.540001
"560","2015-08-19",17.1
"561","2015-08-20",15.75
"562","2015-08-21",15.93
"563","2015-08-24",17.459999
"564","2015-08-25",17.040001
"565","2015-08-26",17.52
"566","2015-08-27",17.5
"567","2015-08-28",20.1
"568","2015-08-31",20
"569","2015-09-01",19.629999
"570","2015-09-02",20.629999
"571","2015-09-03",19.530001
"572","2015-09-04",19.469999
"573","2015-09-08",20.459999
"574","2015-09-09",20.24
"575","2015-09-10",20.469999
"576","2015-09-11",20.700001
"577","2015-09-14",20.65
"578","2015-09-15",20.299999
"579","2015-09-16",19.82
"580","2015-09-17",20.610001
"581","2015-09-18",20.43
"582","2015-09-21",19.139999
"583","2015-09-22",19.530001
"584","2015-09-23",19.450001
"585","2015-09-24",19.610001
"586","2015-09-25",17.889999
"587","2015-09-28",13.02
"588","2015-09-29",12.33
"589","2015-09-30",12.86
"590","2015-10-01",12.74
"591","2015-10-02",14.25
"592","2015-10-05",14.97
"593","2015-10-06",13.54
"594","2015-10-07",14.34
"595","2015-10-08",14
"596","2015-10-09",13.66
"597","2015-10-12",13.37
"598","2015-10-13",12.46
"599","2015-10-14",12.22
"600","2015-10-15",12.95
"601","2015-10-16",12.92
"602","2015-10-19",12.93
"603","2015-10-20",12.53
"604","2015-10-21",11.89
"605","2015-10-22",11.77
"606","2015-10-23",12.57
"607","2015-10-26",12.74
"608","2015-10-27",12.99
"609","2015-10-28",13.21
"610","2015-10-29",13.09
"611","2015-10-30",13.09
"612","2015-11-02",15.37
"613","2015-11-03",16.41
"614","2015-11-04",17.120001
"615","2015-11-05",17.01
"616","2015-11-06",16.870001
"617","2015-11-09",16.99
"618","2015-11-10",16.219999
"619","2015-11-11",16.32
"620","2015-11-12",15.52
"621","2015-11-13",15.75
"622","2015-11-16",15.34
"623","2015-11-17",14.21
"624","2015-11-18",14.38
"625","2015-11-19",14.43
"626","2015-11-20",15.22
"627","2015-11-23",14.82
"628","2015-11-24",15.43
"629","2015-11-25",15.95
"630","2015-11-27",16.26
"631","2015-11-30",16.110001
"632","2015-12-01",15.35
"633","2015-12-02",15.1
"634","2015-12-03",13.91
"635","2015-12-04",13.98
"636","2015-12-07",14.32
"637","2015-12-08",14.63
"638","2015-12-09",14.02
"639","2015-12-10",14.86
"640","2015-12-11",14.49
"641","2015-12-14",14.04
"642","2015-12-15",15.09
"643","2015-12-16",16.940001
"644","2015-12-17",15.62
"645","2015-12-18",16.6
"646","2015-12-21",17.34
"647","2015-12-22",17.17
"648","2015-12-23",16.959999
"649","2015-12-24",16.84
"650","2015-12-28",16.98
"651","2015-12-29",17.99
"652","2015-12-30",16.6
"653","2015-12-31",16.02
"654","2016-01-04",15.28
"655","2016-01-05",15.12
"656","2016-01-06",11.54
"657","2016-01-07",11.07
"658","2016-01-08",10.71
"659","2016-01-11",10.2
"660","2016-01-12",10.27
"661","2016-01-13",9.82
"662","2016-01-14",10.55
"663","2016-01-15",9.93
"664","2016-01-19",9.57
"665","2016-01-20",10.18
"666","2016-01-21",10.29
"667","2016-01-22",10.4
"668","2016-01-25",10.3
"669","2016-01-26",9.99
"670","2016-01-27",9.17
"671","2016-01-28",9.02
"672","2016-01-29",9.09
"673","2016-02-01",9.17
"674","2016-02-02",8.93
"675","2016-02-03",8.85
"676","2016-02-04",9.59
"677","2016-02-05",9.35
"678","2016-02-08",8.98
"679","2016-02-09",9.29
"680","2016-02-10",9.3
"681","2016-02-11",8.9
"682","2016-02-12",9.54
"683","2016-02-16",10.08
"684","2016-02-17",10.22
"685","2016-02-18",9.26
"686","2016-02-19",9.49
"687","2016-02-22",9.55
"688","2016-02-23",8.89
"689","2016-02-24",9.22
"690","2016-02-25",8.95
"691","2016-02-26",9.21
"692","2016-02-29",8.79
"693","2016-03-01",9.17
"694","2016-03-02",9.52
"695","2016-03-03",9.64
"696","2016-03-04",9.6
"697","2016-03-07",10.26
"698","2016-03-08",9.39
"699","2016-03-09",9.51
"700","2016-03-10",9.92
"701","2016-03-11",10.31
"702","2016-03-14",11.09
"703","2016-03-15",10.21
"704","2016-03-16",9.86
"705","2016-03-17",10.02
"706","2016-03-18",10.96
"707","2016-03-21",11.08
"708","2016-03-22",11.67
"709","2016-03-23",10.51
"710","2016-03-24",10.72
"711","2016-03-28",10.49
"712","2016-03-29",11.32
"713","2016-03-30",11.51
"714","2016-03-31",12.12
"715","2016-04-01",11.89
"716","2016-04-04",12.33
"717","2016-04-05",12.34
"718","2016-04-06",13.2
"719","2016-04-07",12.71
"720","2016-04-08",12.4
"721","2016-04-11",12.15
"722","2016-04-12",12.35
"723","2016-04-13",12.85
"724","2016-04-14",12.7
"725","2016-04-15",12.88
"726","2016-04-18",12.71
"727","2016-04-19",12.12
"728","2016-04-20",12.11
"729","2016-04-21",12.38
"730","2016-04-22",12.59
"731","2016-04-25",12.12
"732","2016-04-26",11.03
"733","2016-04-27",11.16
"734","2016-04-28",11.06
"735","2016-04-29",10.42
"736","2016-05-02",10.67
"737","2016-05-03",9.88
"738","2016-05-04",9.5
"739","2016-05-05",9.07
"740","2016-05-06",9.33
"741","2016-05-09",10.16
"742","2016-05-10",9.68
"743","2016-05-11",9.25
"744","2016-05-12",8.96
"745","2016-05-13",9
"746","2016-05-16",9.58
"747","2016-05-17",9.47
"748","2016-05-18",9.82
"749","2016-05-19",9.33
"750","2016-05-20",9.94
"751","2016-05-23",10.25
"752","2016-05-24",10.69
"753","2016-05-25",10.8
"754","2016-05-26",10.55
"755","2016-05-27",10.86
"756","2016-05-31",11.06
"757","2016-06-01",11.82
"758","2016-06-02",12.88
"759","2016-06-03",12.16
"760","2016-06-06",12.9
"761","2016-06-07",12.58
"762","2016-06-08",12.99
"763","2016-06-09",12.26
"764","2016-06-10",11.87
"765","2016-06-13",11.5
"766","2016-06-14",11.36
"767","2016-06-15",11.85
"768","2016-06-16",11.79
"769","2016-06-17",11.44
"770","2016-06-20",10.96
"771","2016-06-21",10.92
"772","2016-06-22",10.72
"773","2016-06-23",10.44
"774","2016-06-24",9.85
"775","2016-06-27",9.2
"776","2016-06-28",10.09
"777","2016-06-29",10.44
"778","2016-06-30",10.24
"779","2016-07-01",10.33
"780","2016-07-05",10.01
"781","2016-07-06",10.18
"782","2016-07-07",9.92
"783","2016-07-08",10.31
"784","2016-07-11",10.35
"785","2016-07-12",10.55
"786","2016-07-13",9.78
"787","2016-07-14",9.69
"788","2016-07-15",9.81
"789","2016-07-18",10.07
"790","2016-07-19",9.71
"791","2016-07-20",10.18
"792","2016-07-21",10.14
"793","2016-07-22",10.04
"794","2016-07-25",9.98
"795","2016-07-26",10
"796","2016-07-27",10.38
"797","2016-07-28",10.26
"798","2016-07-29",10.36
"799","2016-08-01",10.35
"800","2016-08-02",9.87
"801","2016-08-03",10.1
"802","2016-08-04",9.83
"803","2016-08-05",10.32
"804","2016-08-08",9.05
"805","2016-08-09",9.03
"806","2016-08-10",8.69
"807","2016-08-11",8.28
"808","2016-08-12",8.33
"809","2016-08-15",8.72
"810","2016-08-16",8.54
"811","2016-08-17",8.55
"812","2016-08-18",8.7
"813","2016-08-19",8.16
"814","2016-08-22",8.06
"815","2016-08-23",8.13
"816","2016-08-24",7.61
"817","2016-08-25",7.54
"818","2016-08-26",7.7
"819","2016-08-29",7.52
"820","2016-08-30",7.58
"821","2016-08-31",7.31
"822","2016-09-01",7.31
"823","2016-09-02",7.16
"824","2016-09-06",7.12
"825","2016-09-07",7.88
"826","2016-09-08",7.99
"827","2016-09-09",7.23
"828","2016-09-12",8.13
"829","2016-09-13",8.07
"830","2016-09-14",8.14
"831","2016-09-15",8.89
"832","2016-09-16",9.28
"833","2016-09-19",9.27
"834","2016-09-20",9.54
"835","2016-09-21",9.68
"836","2016-09-22",9.74
"837","2016-09-23",9.7
"838","2016-09-26",9.76
"839","2016-09-27",10.06
"840","2016-09-28",9.88
"841","2016-09-29",9.5
"842","2016-09-30",9.84
"843","2016-10-03",9.75
"844","2016-10-04",9.63
"845","2016-10-05",9.52
"846","2016-10-06",9.4
"847","2016-10-07",9.3
"848","2016-10-10",9.73
"849","2016-10-11",9.52
"850","2016-10-12",9.1
"851","2016-10-13",9
"852","2016-10-14",8.9
"853","2016-10-17",8.85
"854","2016-10-18",8.85
"855","2016-10-19",8.55
"856","2016-10-20",8.9
"857","2016-10-21",9.05
"858","2016-10-24",9
"859","2016-10-25",9
"860","2016-10-26",9.05
"861","2016-10-27",9.05
"862","2016-10-28",9.15
"863","2016-10-31",9.05
"864","2016-11-01",9.1
"865","2016-11-02",9.1
"866","2016-11-03",8.8
"867","2016-11-04",9.55
"868","2016-11-07",10
"869","2016-11-08",10.15
"870","2016-11-09",11.05
"871","2016-11-10",11.4
"872","2016-11-11",11.95
"873","2016-11-14",11.75
"874","2016-11-15",11.35
"875","2016-11-16",10.75
"876","2016-11-17",10.5
"877","2016-11-18",10.85
"878","2016-11-21",11.3
"879","2016-11-22",10.85
"880","2016-11-23",11.7
"881","2016-11-25",11.7
"882","2016-11-28",11.3
"883","2016-11-29",11.5
"884","2016-11-30",11.1
"885","2016-12-01",10.5
"886","2016-12-02",10.5
"887","2016-12-05",10.9
"888","2016-12-06",11.1
"889","2016-12-07",10.95
"890","2016-12-08",10.8
"891","2016-12-09",11.1
"892","2016-12-12",11.5
"893","2016-12-13",11.15
"894","2016-12-14",11.05
"895","2016-12-15",11.25
"896","2016-12-16",11.6
"897","2016-12-19",11.7
"898","2016-12-20",12
"899","2016-12-21",11.55
"900","2016-12-22",11.7
"901","2016-12-23",11.75
"902","2016-12-27",11.75
"903","2016-12-28",12.15
"904","2016-12-29",12.35
"905","2016-12-30",12.1
"906","2017-01-03",12.3
"907","2017-01-04",12.4
"908","2017-01-05",11.9
"909","2017-01-06",12.1
"910","2017-01-09",11.95
"911","2017-01-10",12
"912","2017-01-11",11.5
"913","2017-01-12",11.4
"914","2017-01-13",11.4
"915","2017-01-17",10.5
"916","2017-01-18",10.55
"917","2017-01-19",10.2
"918","2017-01-20",10.2
"919","2017-01-23",9.9
"920","2017-01-24",10.2
"921","2017-01-25",10.2
"922","2017-01-26",9.85
"923","2017-01-27",10.15
"924","2017-01-30",9.75
"925","2017-01-31",10.5
"926","2017-02-01",10.3
"927","2017-02-02",11.25
"928","2017-02-03",12.1
"929","2017-02-06",12.05
"930","2017-02-07",12.2
"931","2017-02-08",12.45
"932","2017-02-09",12.2
"933","2017-02-10",12
"934","2017-02-13",12.05
"935","2017-02-14",12.05
"936","2017-02-15",12.25
"937","2017-02-16",12.1
"938","2017-02-17",12.8
"939","2017-02-21",12.3
"940","2017-02-22",12.05
"941","2017-02-23",11.7
"942","2017-02-24",12.15
"943","2017-02-27",13.65
"944","2017-02-28",14.2
"945","2017-03-01",13.95
"946","2017-03-02",13.85
"947","2017-03-03",15
"948","2017-03-06",14.95
"949","2017-03-07",15.2
"950","2017-03-08",15.1
"951","2017-03-09",15.2
"952","2017-03-10",16.700001
"953","2017-03-13",16.65
"954","2017-03-14",16.4
"955","2017-03-15",16.950001
"956","2017-03-16",16.950001
"957","2017-03-17",17.1
"958","2017-03-20",17.200001
"959","2017-03-21",16.6
"960","2017-03-22",16.65
"961","2017-03-23",16.950001
"962","2017-03-24",17.15
"963","2017-03-27",17.6
"964","2017-03-28",17.4
"965","2017-03-29",17.25
"966","2017-03-30",17.049999
"967","2017-03-31",17.15
"968","2017-04-03",16.450001
"969","2017-04-04",16
"970","2017-04-05",15.45
"971","2017-04-06",14.8
"972","2017-04-07",14.65
"973","2017-04-10",14.6
"974","2017-04-11",14.55
"975","2017-04-12",14.5
"976","2017-04-13",15.1
"977","2017-04-17",14.9
"978","2017-04-18",14.9
"979","2017-04-19",14.9
"980","2017-04-20",14.95
