"","date","CBIO"
"340","2008-05-08",779.099976
"341","2008-05-09",766.5
"342","2008-05-12",768.599976
"343","2008-05-13",777
"344","2008-05-14",786.450012
"345","2008-05-15",798
"346","2008-05-16",817.950012
"347","2008-05-19",801.150024
"348","2008-05-20",791.700012
"349","2008-05-21",807.450012
"350","2008-05-22",798
"351","2008-05-23",805.349976
"352","2008-05-27",763.349976
"353","2008-05-28",814.799988
"354","2008-05-29",834.75
"355","2008-05-30",837.900024
"356","2008-06-02",829.5
"357","2008-06-03",794.849976
"358","2008-06-04",820.049988
"359","2008-06-05",807.450012
"360","2008-06-06",800.099976
"361","2008-06-09",817.950012
"362","2008-06-10",813.75
"363","2008-06-11",816.900024
"364","2008-06-12",813.75
"365","2008-06-13",829.5
"366","2008-06-16",816.900024
"367","2008-06-17",808.5
"368","2008-06-18",787.5
"369","2008-06-19",796.950012
"370","2008-06-20",783.299988
"371","2008-06-23",773.849976
"372","2008-06-24",767.549988
"373","2008-06-25",763.349976
"374","2008-06-26",762.299988
"375","2008-06-27",750.75
"376","2008-06-30",763.349976
"377","2008-07-01",758.099976
"378","2008-07-02",745.5
"379","2008-07-03",772.799988
"380","2008-07-07",772.799988
"381","2008-07-08",824.25
"382","2008-07-09",791.700012
"383","2008-07-10",808.5
"384","2008-07-11",798
"385","2008-07-14",798
"386","2008-07-15",794.849976
"387","2008-07-16",798
"388","2008-07-17",803.25
"389","2008-07-18",792.75
"390","2008-07-21",793.799988
"391","2008-07-22",829.5
"392","2008-07-23",827.400024
"393","2008-07-24",829.5
"394","2008-07-25",821.099976
"395","2008-07-28",828.450012
"396","2008-07-29",868.349976
"397","2008-07-30",966
"398","2008-07-31",953.400024
"399","2008-08-01",909.299988
"400","2008-08-04",909.299988
"401","2008-08-05",920.849976
"402","2008-08-06",990.150024
"403","2008-08-07",997.5
"404","2008-08-08",1023.75
"405","2008-08-11",1050
"406","2008-08-12",1046.849976
"407","2008-08-13",1048.949951
"408","2008-08-14",1050
"409","2008-08-15",1045.800049
"410","2008-08-18",1048.949951
"411","2008-08-19",1050
"412","2008-08-20",1044.75
"413","2008-08-21",995.400024
"414","2008-08-22",1011.150024
"415","2008-08-25",983.849976
"416","2008-08-26",942.900024
"417","2008-08-27",945
"418","2008-08-28",976.5
"419","2008-08-29",960.75
"420","2008-09-02",961.799988
"421","2008-09-03",990.150024
"422","2008-09-04",930.299988
"423","2008-09-05",878.849976
"424","2008-09-08",897.75
"425","2008-09-09",893.549988
"426","2008-09-10",991.200012
"427","2008-09-11",954.450012
"428","2008-09-12",954.450012
"429","2008-09-15",888.299988
"430","2008-09-16",617.400024
"431","2008-09-17",435.75
"432","2008-09-18",597.450012
"433","2008-09-19",602.700012
"434","2008-09-22",580.650024
"435","2008-09-23",563.849976
"436","2008-09-24",561.75
"437","2008-09-25",663.599976
"438","2008-09-26",628.950012
"439","2008-09-29",613.200012
"440","2008-09-30",610.049988
"441","2008-10-01",591.150024
"442","2008-10-02",603.75
"443","2008-10-03",585.900024
"444","2008-10-06",611.099976
"445","2008-10-07",525
"446","2008-10-08",465.149994
"447","2008-10-09",296.100006
"448","2008-10-10",552.299988
"449","2008-10-13",593.25
"450","2008-10-14",542.849976
"451","2008-10-15",354.899994
"452","2008-10-16",532.349976
"453","2008-10-17",471.450012
"454","2008-10-20",512.400024
"455","2008-10-21",512.400024
"456","2008-10-22",476.700012
"457","2008-10-23",504
"458","2008-10-24",480.899994
"459","2008-10-27",454.649994
"460","2008-10-28",531.299988
"461","2008-10-29",488.25
"462","2008-10-30",540.75
"463","2008-10-31",621.599976
"464","2008-11-03",595.349976
"465","2008-11-04",588
"466","2008-11-05",512.400024
"467","2008-11-06",444.149994
"468","2008-11-07",538.650024
"469","2008-11-10",495.600006
"470","2008-11-11",486.149994
"471","2008-11-12",421.049988
"472","2008-11-13",486.149994
"473","2008-11-14",391.649994
"474","2008-11-17",395.850006
"475","2008-11-18",295.049988
"476","2008-11-19",237.300003
"477","2008-11-20",181.649994
"478","2008-11-21",191.100006
"479","2008-11-24",189
"480","2008-11-25",201.600006
"481","2008-11-26",262.5
"482","2008-11-28",257.25
"483","2008-12-01",171.149994
"484","2008-12-02",236.25
"485","2008-12-03",223.649994
"486","2008-12-04",238.350006
"487","2008-12-05",278.25
"488","2008-12-08",410.549988
"489","2008-12-09",258.299988
"490","2008-12-10",262.5
"491","2008-12-11",236.25
"492","2008-12-12",261.450012
"493","2008-12-15",259.350006
"494","2008-12-16",266.700012
"495","2008-12-17",257.25
"496","2008-12-18",260.399994
"497","2008-12-19",283.5
"498","2008-12-22",352.799988
"499","2008-12-23",291.899994
"500","2008-12-24",319.200012
"501","2008-12-26",323.399994
"502","2008-12-29",301.350006
"503","2008-12-30",312.899994
"504","2008-12-31",373.799988
"505","2009-01-02",383.25
"506","2009-01-05",388.5
"507","2009-01-06",389.549988
"508","2009-01-07",330.75
"509","2009-01-08",367.5
"510","2009-01-09",307.649994
"511","2009-01-12",262.5
"512","2009-01-13",263.549988
"513","2009-01-14",248.850006
"514","2009-01-15",234.149994
"515","2009-01-16",255.149994
"516","2009-01-20",211.050003
"517","2009-01-21",269.850006
"518","2009-01-22",211.050003
"519","2009-01-23",217.350006
"520","2009-01-26",225.75
"521","2009-01-27",247.800003
"522","2009-01-28",284.549988
"523","2009-01-29",238.350006
"524","2009-01-30",218.399994
"525","2009-02-02",262.5
"526","2009-02-03",302.399994
"527","2009-02-04",288.75
"528","2009-02-05",286.649994
"529","2009-02-06",312.899994
"530","2009-02-09",338.100006
"531","2009-02-10",271.950012
"532","2009-02-11",249.899994
"533","2009-02-12",237.300003
"534","2009-02-13",255.149994
"535","2009-02-17",236.25
"536","2009-02-18",246.75
"537","2009-02-19",252
"538","2009-02-20",244.649994
"539","2009-02-23",246.75
"540","2009-02-24",308.700012
"541","2009-02-25",255.149994
"542","2009-02-26",241.5
"543","2009-02-27",247.800003
"544","2009-03-02",237.300003
"545","2009-03-03",246.75
"546","2009-03-04",266.700012
"547","2009-03-05",237.300003
"548","2009-03-06",256.200012
"549","2009-03-09",245.699997
"550","2009-03-10",305.549988
"551","2009-03-11",246.75
"552","2009-03-12",313.950012
"553","2009-03-13",284.549988
"554","2009-03-16",291.899994
"555","2009-03-17",317.100006
"556","2009-03-18",315
"557","2009-03-19",299.25
"558","2009-03-20",289.799988
"559","2009-03-23",311.850006
"560","2009-03-24",282.450012
"561","2009-03-25",313.950012
"562","2009-03-26",325.5
"563","2009-03-27",270.899994
"564","2009-03-30",279.299988
"565","2009-03-31",281.399994
"566","2009-04-01",294
"567","2009-04-02",332.850006
"568","2009-04-03",336
"569","2009-04-06",307.649994
"570","2009-04-07",300.299988
"571","2009-04-08",328.649994
"572","2009-04-09",347.549988
"573","2009-04-13",346.5
"574","2009-04-14",311.850006
"575","2009-04-15",343.350006
"576","2009-04-16",367.5
"577","2009-04-17",367.5
"578","2009-04-20",339.149994
"579","2009-04-21",367.5
"580","2009-04-22",363.299988
"581","2009-04-23",322.350006
"582","2009-04-24",348.600006
"583","2009-04-27",309.75
"584","2009-04-28",327.600006
"585","2009-04-29",374.850006
"586","2009-04-30",376.950012
"587","2009-05-01",330.75
"588","2009-05-04",317.100006
"589","2009-05-05",298.200012
"590","2009-05-06",286.649994
"591","2009-05-07",297.149994
"592","2009-05-08",313.950012
"593","2009-05-11",343.350006
"594","2009-05-12",310.799988
"595","2009-05-13",290.850006
"596","2009-05-14",307.649994
"597","2009-05-15",299.25
"598","2009-05-18",315
"599","2009-05-19",307.649994
"600","2009-05-20",310.799988
"601","2009-05-21",288.75
"602","2009-05-22",278.25
"603","2009-05-26",286.649994
"604","2009-05-27",303.450012
"605","2009-05-28",294
"606","2009-05-29",298.200012
"607","2009-06-01",313.950012
"608","2009-06-02",315
"609","2009-06-03",316.049988
"610","2009-06-04",316.049988
"611","2009-06-05",298.200012
"612","2009-06-08",289.799988
"613","2009-06-09",271.950012
"614","2009-06-10",265.649994
"615","2009-06-11",263.549988
"616","2009-06-12",267.75
"617","2009-06-15",267.75
"618","2009-06-16",270.899994
"619","2009-06-17",284.549988
"620","2009-06-18",284.549988
"621","2009-06-19",266.700012
"622","2009-06-22",246.75
"623","2009-06-23",250.949997
"624","2009-06-24",284.549988
"625","2009-06-25",274.049988
"626","2009-06-26",257.25
"627","2009-06-29",254.100006
"628","2009-06-30",257.25
"629","2009-07-01",259.350006
"630","2009-07-02",258.299988
"631","2009-07-06",248.850006
"632","2009-07-07",256.200012
"633","2009-07-08",327.600006
"634","2009-07-09",329.700012
"635","2009-07-10",300.299988
"636","2009-07-13",306.600006
"637","2009-07-14",321.299988
"638","2009-07-15",761.25
"639","2009-07-16",756
"640","2009-07-17",825.299988
"641","2009-07-20",878.849976
"642","2009-07-21",913.5
"643","2009-07-22",915.599976
"644","2009-07-23",928.200012
"645","2009-07-24",1010.099976
"646","2009-07-27",1075.199951
"647","2009-07-28",1151.849976
"648","2009-07-29",1252.650024
"649","2009-07-30",1132.949951
"650","2009-07-31",1126.650024
"651","2009-08-03",1081.5
"652","2009-08-04",1170.75
"653","2009-08-05",1205.400024
"654","2009-08-06",1244.25
"655","2009-08-07",1300.949951
"656","2009-08-10",1384.949951
"657","2009-08-11",1344
"658","2009-08-12",1370.25
"659","2009-08-13",1373.400024
"660","2009-08-14",1416.449951
"661","2009-08-17",1331.400024
"662","2009-08-18",1344
"663","2009-08-19",1359.75
"664","2009-08-20",1327.199951
"665","2009-08-21",1386
"666","2009-08-24",1357.650024
"667","2009-08-25",1376.550049
"668","2009-08-26",1415.400024
"669","2009-08-27",1474.199951
"670","2009-08-28",1515.150024
"671","2009-08-31",1564.5
"672","2009-09-01",1558.199951
"673","2009-09-02",1541.400024
"674","2009-09-03",1570.800049
"675","2009-09-04",1573.949951
"676","2009-09-08",1593.900024
"677","2009-09-09",1575
"678","2009-09-10",1568.699951
"679","2009-09-11",1547.699951
"680","2009-09-14",1575
"681","2009-09-15",1670.550049
"682","2009-09-16",1726.199951
"683","2009-09-17",1735.650024
"684","2009-09-18",1877.400024
"685","2009-09-21",2007.599976
"686","2009-09-22",2077.949951
"687","2009-09-23",2055.899902
"688","2009-09-24",2056.949951
"689","2009-09-25",2054.850098
"690","2009-09-28",2235.449951
"691","2009-09-29",2231.25
"692","2009-09-30",2243.850098
"693","2009-10-01",1996.050049
"694","2009-10-02",2091.600098
"695","2009-10-05",2197.649902
"696","2009-10-06",2230.199951
"697","2009-10-07",2362.5
"698","2009-10-08",2158.800049
"699","2009-10-09",2117.850098
"700","2009-10-12",1904.699951
"701","2009-10-13",2048.550049
"702","2009-10-14",1941.449951
"703","2009-10-15",2109.449951
"704","2009-10-16",2445.449951
"705","2009-10-19",2367.75
"706","2009-10-20",2215.5
"707","2009-10-21",2202.899902
"708","2009-10-22",2226
"709","2009-10-23",2178.75
"710","2009-10-26",2115.75
"711","2009-10-27",2085.300049
"712","2009-10-28",1949.849976
"713","2009-10-29",2026.5
"714","2009-10-30",1968.75
"715","2009-11-02",2012.849976
"716","2009-11-03",2130.449951
"717","2009-11-04",2001.300049
"718","2009-11-05",2071.649902
"719","2009-11-06",2111.550049
"720","2009-11-09",2221.800049
"721","2009-11-10",2254.350098
"722","2009-11-11",2284.800049
"723","2009-11-12",2284.800049
"724","2009-11-13",2152.5
"725","2009-11-16",2191.350098
"726","2009-11-17",2215.5
"727","2009-11-18",2205
"728","2009-11-19",2344.649902
"729","2009-11-20",2341.5
"730","2009-11-23",2451.75
"731","2009-11-24",2401.350098
"732","2009-11-25",2416.050049
"733","2009-11-27",2358.300049
"734","2009-11-30",2458.050049
"735","2009-12-01",2491.649902
"736","2009-12-02",2468.550049
"737","2009-12-03",2316.300049
"738","2009-12-04",2496.899902
"739","2009-12-07",2415
"740","2009-12-08",2338.350098
"741","2009-12-09",2348.850098
"742","2009-12-10",2433.899902
"743","2009-12-11",2329.949951
"744","2009-12-14",2358.300049
"745","2009-12-15",2311.050049
"746","2009-12-16",2294.25
"747","2009-12-17",2292.149902
"748","2009-12-18",2337.300049
"749","2009-12-21",2277.449951
"750","2009-12-22",2311.050049
"751","2009-12-23",2314.199951
"752","2009-12-24",2321.550049
"753","2009-12-28",2295.300049
"754","2009-12-29",2307.899902
"755","2009-12-30",2266.949951
"756","2009-12-31",2194.5
"757","2010-01-04",2151.449951
"758","2010-01-05",2100
"759","2010-01-06",2077.949951
"760","2010-01-07",2060.100098
"761","2010-01-08",2102.100098
"762","2010-01-11",2104.199951
"763","2010-01-12",2105.25
"764","2010-01-13",2153.550049
"765","2010-01-14",2171.399902
"766","2010-01-15",2165.100098
"767","2010-01-19",2171.399902
"768","2010-01-20",2163
"769","2010-01-21",2163
"770","2010-01-22",2169.300049
"771","2010-01-25",2168.25
"772","2010-01-26",2203.949951
"773","2010-01-27",2174.550049
"774","2010-01-28",2168.25
"775","2010-01-29",2199.75
"776","2010-02-01",2184
"777","2010-02-02",2215.5
"778","2010-02-03",2220.75
"779","2010-02-04",2146.199951
"780","2010-02-05",2124.149902
"781","2010-02-08",2132.550049
"782","2010-02-09",2153.550049
"783","2010-02-10",2184
"784","2010-02-11",2172.449951
"785","2010-02-12",2145.149902
"786","2010-02-16",2098.949951
"787","2010-02-17",2090.550049
"788","2010-02-18",2134.649902
"789","2010-02-19",2106.300049
"790","2010-02-22",2049.600098
"791","2010-02-23",2002.349976
"792","2010-02-24",2011.800049
"793","2010-02-25",2025.449951
"794","2010-02-26",1990.800049
"795","2010-03-01",2091.600098
"796","2010-03-02",2066.399902
"797","2010-03-03",2001.300049
"798","2010-03-04",2005.5
"799","2010-03-05",2021.25
"800","2010-03-08",2005.5
"801","2010-03-09",2020.199951
"802","2010-03-10",2010.75
"803","2010-03-11",2010.75
"804","2010-03-12",2005.5
"805","2010-03-15",2001.300049
"806","2010-03-16",2004.449951
"807","2010-03-17",1955.099976
"808","2010-03-18",1962.449951
"809","2010-03-19",2019.150024
"810","2010-03-22",2027.550049
"811","2010-03-23",2039.099976
"812","2010-03-24",2043.300049
"813","2010-03-25",2040.150024
"814","2010-03-26",2003.400024
"815","2010-03-29",2060.100098
"816","2010-03-30",2049.600098
"817","2010-03-31",2064.300049
"818","2010-04-01",2089.5
"819","2010-04-05",2129.399902
"820","2010-04-06",2241.75
"821","2010-04-07",2278.5
"822","2010-04-08",2208.149902
"823","2010-04-09",2208.149902
"824","2010-04-12",2247
"825","2010-04-13",2252.25
"826","2010-04-14",2357.25
"827","2010-04-15",2397.149902
"828","2010-04-16",2384.550049
"829","2010-04-19",2394
"830","2010-04-20",2418.149902
"831","2010-04-21",2421.300049
"832","2010-04-22",2438.100098
"833","2010-04-23",2444.399902
"834","2010-04-26",2445.449951
"835","2010-04-27",2409.75
"836","2010-04-28",2520
"837","2010-04-29",2532.600098
"838","2010-04-30",2499
"839","2010-05-03",2579.850098
"840","2010-05-04",2573.550049
"841","2010-05-05",2513.699951
"842","2010-05-06",2374.050049
"843","2010-05-07",2300.550049
"844","2010-05-10",2368.800049
"845","2010-05-11",2443.350098
"846","2010-05-12",2547.300049
"847","2010-05-13",2570.399902
"848","2010-05-14",2520
"849","2010-05-17",2569.350098
"850","2010-05-18",2547.300049
"851","2010-05-19",2523.149902
"852","2010-05-20",2398.199951
"853","2010-05-21",2384.550049
"854","2010-05-24",2428.649902
"855","2010-05-25",2367.75
"856","2010-05-26",2318.399902
"857","2010-05-27",2413.949951
"858","2010-05-28",2415
"859","2010-06-01",2296.350098
"860","2010-06-02",2266.949951
"861","2010-06-03",2352
"862","2010-06-04",2306.850098
"863","2010-06-07",2216.550049
"864","2010-06-08",2139.899902
"865","2010-06-09",2133.600098
"866","2010-06-10",2132.550049
"867","2010-06-11",2188.199951
"868","2010-06-14",2286.899902
"869","2010-06-15",2367.75
"870","2010-06-16",2314.199951
"871","2010-06-17",2389.800049
"872","2010-06-18",2371.949951
"873","2010-06-21",2337.300049
"874","2010-06-22",2224.949951
"875","2010-06-23",2212.350098
"876","2010-06-24",2173.5
"877","2010-06-25",2206.050049
"878","2010-06-28",2152.5
"879","2010-06-29",2065.350098
"880","2010-06-30",2029.650024
"881","2010-07-01",2085.300049
"882","2010-07-02",2039.099976
"883","2010-07-06",2044.349976
"884","2010-07-07",2107.350098
"885","2010-07-08",2216.550049
"886","2010-07-09",2243.850098
"887","2010-07-12",2192.399902
"888","2010-07-13",2289
"889","2010-07-14",2245.949951
"890","2010-07-15",2169.300049
"891","2010-07-16",2003.400024
"892","2010-07-19",2028.599976
"893","2010-07-20",2072.699951
"894","2010-07-21",2010.75
"895","2010-07-22",2091.600098
"896","2010-07-23",2197.649902
"897","2010-07-26",2252.25
"898","2010-07-27",2285.850098
"899","2010-07-28",2198.699951
"900","2010-07-29",2206.050049
"901","2010-07-30",2271.149902
"902","2010-08-02",2369.850098
"903","2010-08-03",2343.600098
"904","2010-08-04",2352
"905","2010-08-05",2320.5
"906","2010-08-06",2264.850098
"907","2010-08-09",2373
"908","2010-08-10",2331
"909","2010-08-11",2182.949951
"910","2010-08-12",2106.300049
"911","2010-08-13",2059.050049
"912","2010-08-16",2093.699951
"913","2010-08-17",2158.800049
"914","2010-08-18",2195.550049
"915","2010-08-19",2102.100098
"916","2010-08-20",2038.050049
"917","2010-08-23",1983.449951
"918","2010-08-24",1996.050049
"919","2010-08-25",2032.800049
"920","2010-08-26",1912.050049
"921","2010-08-27",1980.300049
"922","2010-08-30",2067.449951
"923","2010-08-31",2180.850098
"924","2010-09-01",2230.199951
"925","2010-09-02",2233.350098
"926","2010-09-03",2241.75
"927","2010-09-07",2126.25
"928","2010-09-08",2287.949951
"929","2010-09-09",2242.800049
"930","2010-09-10",2305.800049
"931","2010-09-13",2416.050049
"932","2010-09-14",2353.050049
"933","2010-09-15",2410.800049
"934","2010-09-16",2430.75
"935","2010-09-17",2433.899902
"936","2010-09-20",2432.850098
"937","2010-09-21",2365.649902
"938","2010-09-22",2324.699951
