"","date","CLPT"
"316","2013-08-23",55.599998
"317","2013-08-26",55.200001
"318","2013-08-27",54.400002
"319","2013-08-28",52.400002
"320","2013-08-29",53.200001
"321","2013-08-30",52
"322","2013-09-03",54.799999
"323","2013-09-04",55.200001
"324","2013-09-05",54.799999
"325","2013-09-06",55.599998
"326","2013-09-09",55.599998
"327","2013-09-10",54
"328","2013-09-11",55.599998
"329","2013-09-12",54.799999
"330","2013-09-13",54.400002
"331","2013-09-16",55.200001
"332","2013-09-17",54.400002
"333","2013-09-18",55.599998
"334","2013-09-19",54.799999
"335","2013-09-20",55.599998
"336","2013-09-23",55.599998
"337","2013-09-24",55.599998
"338","2013-09-25",55.599998
"339","2013-09-26",55.599998
"340","2013-09-27",58
"341","2013-09-30",59.599998
"342","2013-10-01",63.200001
"343","2013-10-02",61.599998
"344","2013-10-03",60.799999
"345","2013-10-04",60.400002
"346","2013-10-07",61.200001
"347","2013-10-08",56.400002
"348","2013-10-09",56
"349","2013-10-10",57.599998
"350","2013-10-11",58
"351","2013-10-14",58
"352","2013-10-15",56.400002
"353","2013-10-16",58.400002
"354","2013-10-17",58.400002
"355","2013-10-18",58.799999
"356","2013-10-21",58.400002
"357","2013-10-22",59.200001
"358","2013-10-23",60
"359","2013-10-24",60.400002
"360","2013-10-25",60
"361","2013-10-28",60.400002
"362","2013-10-29",60.400002
"363","2013-10-30",60
"364","2013-10-31",60
"365","2013-11-01",59.200001
"366","2013-11-04",60
"367","2013-11-05",60
"368","2013-11-06",59.200001
"369","2013-11-07",59.200001
"370","2013-11-08",59.200001
"371","2013-11-11",60
"372","2013-11-12",59.599998
"373","2013-11-13",63.599998
"374","2013-11-14",64.800003
"375","2013-11-15",64.800003
"376","2013-11-18",65.199997
"377","2013-11-19",64.800003
"378","2013-11-20",63.200001
"379","2013-11-21",64
"380","2013-11-22",64.400002
"381","2013-11-25",64
"382","2013-11-26",59.599998
"383","2013-11-27",59.599998
"384","2013-11-29",60.400002
"385","2013-12-02",62
"386","2013-12-03",60
"387","2013-12-04",59.200001
"388","2013-12-05",61.599998
"389","2013-12-06",61.599998
"390","2013-12-09",62.799999
"391","2013-12-10",63.200001
"392","2013-12-11",62.799999
"393","2013-12-12",62.400002
"394","2013-12-13",62
"395","2013-12-16",61.599998
"396","2013-12-17",57.599998
"397","2013-12-18",56
"398","2013-12-19",54
"399","2013-12-20",56
"400","2013-12-23",56
"401","2013-12-24",53.599998
"402","2013-12-26",51.200001
"403","2013-12-27",53.200001
"404","2013-12-30",58.799999
"405","2013-12-31",58
"406","2014-01-02",58.799999
"407","2014-01-03",59.599998
"408","2014-01-06",59.599998
"409","2014-01-07",59.200001
"410","2014-01-08",58
"411","2014-01-09",58
"412","2014-01-10",58
"413","2014-01-13",56
"414","2014-01-14",58.400002
"415","2014-01-15",58
"416","2014-01-16",58
"417","2014-01-17",58
"418","2014-01-21",56.799999
"419","2014-01-22",56
"420","2014-01-23",56.799999
"421","2014-01-24",55.599998
"422","2014-01-27",55.200001
"423","2014-01-28",55.200001
"424","2014-01-29",53.599998
"425","2014-01-30",53.599998
"426","2014-01-31",54.400002
"427","2014-02-03",52.799999
"428","2014-02-04",52.400002
"429","2014-02-05",49.599998
"430","2014-02-06",49.200001
"431","2014-02-07",49.599998
"432","2014-02-10",48.799999
"433","2014-02-11",48.400002
"434","2014-02-12",51.599998
"435","2014-02-13",50.799999
"436","2014-02-14",50
"437","2014-02-18",48.799999
"438","2014-02-19",48
"439","2014-02-20",48.400002
"440","2014-02-21",48
"441","2014-02-24",48
"442","2014-02-25",49.599998
"443","2014-02-26",50
"444","2014-02-27",50
"445","2014-02-28",50
"446","2014-03-03",49.599998
"447","2014-03-04",51.599998
"448","2014-03-05",51.599998
"449","2014-03-06",51.200001
"450","2014-03-07",53.200001
"451","2014-03-10",53.599998
"452","2014-03-11",55.200001
"453","2014-03-12",55.200001
"454","2014-03-13",52.400002
"455","2014-03-14",50.400002
"456","2014-03-17",52
"457","2014-03-18",55.200001
"458","2014-03-19",52
"459","2014-03-20",52
"460","2014-03-21",50
"461","2014-03-24",48
"462","2014-03-25",50
"463","2014-03-26",49.200001
"464","2014-03-27",50
"465","2014-03-28",50
"466","2014-03-31",48
"467","2014-04-01",51.200001
"468","2014-04-02",50.799999
"469","2014-04-03",50.400002
"470","2014-04-04",50.799999
"471","2014-04-07",50
"472","2014-04-08",50.799999
"473","2014-04-09",50.799999
"474","2014-04-10",50
"475","2014-04-11",48.799999
"476","2014-04-14",49.599998
"477","2014-04-15",50
"478","2014-04-16",49.599998
"479","2014-04-17",50
"480","2014-04-21",50
"481","2014-04-22",50
"482","2014-04-23",50
"483","2014-04-24",50.799999
"484","2014-04-25",50.799999
"485","2014-04-28",50.799999
"486","2014-04-29",50
"487","2014-04-30",49.599998
"488","2014-05-01",49.200001
"489","2014-05-02",47.599998
"490","2014-05-05",48
"491","2014-05-06",46
"492","2014-05-07",44
"493","2014-05-08",42
"494","2014-05-09",36.799999
"495","2014-05-12",36.799999
"496","2014-05-13",36.799999
"497","2014-05-14",36
"498","2014-05-15",34
"499","2014-05-16",32.799999
"500","2014-05-19",36.400002
"501","2014-05-20",35.200001
"502","2014-05-21",36.400002
"503","2014-05-22",36.400002
"504","2014-05-23",35.599998
"505","2014-05-27",35.599998
"506","2014-05-28",35.599998
"507","2014-05-29",32.799999
"508","2014-05-30",34
"509","2014-06-02",32.400002
"510","2014-06-03",32.400002
"511","2014-06-04",32
"512","2014-06-05",31.6
"513","2014-06-06",29.6
"514","2014-06-09",28
"515","2014-06-10",30.799999
"516","2014-06-11",30.799999
"517","2014-06-12",29.200001
"518","2014-06-13",29.200001
"519","2014-06-16",29.200001
"520","2014-06-17",29.6
"521","2014-06-18",30.4
"522","2014-06-19",34.400002
"523","2014-06-20",35.200001
"524","2014-06-23",36.400002
"525","2014-06-24",36.400002
"526","2014-06-25",37.200001
"527","2014-06-26",40
"528","2014-06-27",44.400002
"529","2014-06-30",49.599998
"530","2014-07-01",48
"531","2014-07-02",50.799999
"532","2014-07-03",50.400002
"533","2014-07-07",48
"534","2014-07-08",46
"535","2014-07-09",47.200001
"536","2014-07-10",44.400002
"537","2014-07-11",46
"538","2014-07-14",43.200001
"539","2014-07-15",44
"540","2014-07-16",43.599998
"541","2014-07-17",41.200001
"542","2014-07-18",41.200001
"543","2014-07-21",41.200001
"544","2014-07-22",39.200001
"545","2014-07-23",41.200001
"546","2014-07-24",40.799999
"547","2014-07-25",42.400002
"548","2014-07-28",40.400002
"549","2014-07-29",42
"550","2014-07-30",43.599998
"551","2014-07-31",43.599998
"552","2014-08-01",40
"553","2014-08-04",39.599998
"554","2014-08-05",42
"555","2014-08-06",40
"556","2014-08-07",40
"557","2014-08-08",40
"558","2014-08-11",40.799999
"559","2014-08-12",40
"560","2014-08-13",40
"561","2014-08-14",39.200001
"562","2014-08-15",39.200001
"563","2014-08-18",40
"564","2014-08-19",40
"565","2014-08-20",40
"566","2014-08-21",40
"567","2014-08-22",40
"568","2014-08-25",39.200001
"569","2014-08-26",39.599998
"570","2014-08-27",39.200001
"571","2014-08-28",39.599998
"572","2014-08-29",40
"573","2014-09-02",40
"574","2014-09-03",38.400002
"575","2014-09-04",39.200001
"576","2014-09-05",39.599998
"577","2014-09-08",37.599998
"578","2014-09-09",38.799999
"579","2014-09-10",39.200001
"580","2014-09-11",43.200001
"581","2014-09-12",44.799999
"582","2014-09-15",43.200001
"583","2014-09-16",43.200001
"584","2014-09-17",43.200001
"585","2014-09-18",46
"586","2014-09-19",47.599998
"587","2014-09-22",46.400002
"588","2014-09-23",49.599998
"589","2014-09-24",50
"590","2014-09-25",50
"591","2014-09-26",50.799999
"592","2014-09-29",50
"593","2014-09-30",48
"594","2014-10-01",48.400002
"595","2014-10-02",50
"596","2014-10-03",50.400002
"597","2014-10-06",45.599998
"598","2014-10-07",45.200001
"599","2014-10-08",45.200001
"600","2014-10-09",43.200001
"601","2014-10-10",45.599998
"602","2014-10-13",44
"603","2014-10-14",44
"604","2014-10-15",44
"605","2014-10-16",43.200001
"606","2014-10-17",43.599998
"607","2014-10-20",42
"608","2014-10-21",42.799999
"609","2014-10-22",41.599998
"610","2014-10-23",42
"611","2014-10-24",42
"612","2014-10-27",42
"613","2014-10-28",41.200001
"614","2014-10-29",41.200001
"615","2014-10-30",42
"616","2014-10-31",42.400002
"617","2014-11-03",41.599998
"618","2014-11-04",40
"619","2014-11-05",39.200001
"620","2014-11-06",37.200001
"621","2014-11-07",37.599998
"622","2014-11-10",39.599998
"623","2014-11-11",40
"624","2014-11-12",37.599998
"625","2014-11-13",37.599998
"626","2014-11-14",38
"627","2014-11-17",37.599998
"628","2014-11-18",36.799999
"629","2014-11-19",36.799999
"630","2014-11-20",36.799999
"631","2014-11-21",36.799999
"632","2014-11-24",37.200001
"633","2014-11-25",38
"634","2014-11-26",38
"635","2014-11-28",36.799999
"636","2014-12-01",37.599998
"637","2014-12-02",37.599998
"638","2014-12-03",36.799999
"639","2014-12-04",36.400002
"640","2014-12-05",36.400002
"641","2014-12-08",36
"642","2014-12-09",35.599998
"643","2014-12-10",34.400002
"644","2014-12-11",32.400002
"645","2014-12-12",30.799999
"646","2014-12-15",31.200001
"647","2014-12-16",31.6
"648","2014-12-17",32.799999
"649","2014-12-18",34.400002
"650","2014-12-19",37.200001
"651","2014-12-22",36.799999
"652","2014-12-23",36.400002
"653","2014-12-24",36.400002
"654","2014-12-26",34.799999
"655","2014-12-29",36
"656","2014-12-30",34
"657","2014-12-31",33.200001
"658","2015-01-02",33.599998
"659","2015-01-05",33.200001
"660","2015-01-06",33.599998
"661","2015-01-07",33.599998
"662","2015-01-08",36
"663","2015-01-09",36
"664","2015-01-12",35.200001
"665","2015-01-13",33.200001
"666","2015-01-14",33.200001
"667","2015-01-15",30.4
"668","2015-01-16",33.200001
"669","2015-01-20",34
"670","2015-01-21",34.400002
"671","2015-01-22",36.799999
"672","2015-01-23",35.200001
"673","2015-01-26",34.400002
"674","2015-01-27",32.400002
"675","2015-01-28",30.4
"676","2015-01-29",30.799999
"677","2015-01-30",30
"678","2015-02-02",30.799999
"679","2015-02-03",32
"680","2015-02-04",34.400002
"681","2015-02-05",34
"682","2015-02-06",33.200001
"683","2015-02-09",32
"684","2015-02-10",34.400002
"685","2015-02-11",31.6
"686","2015-02-12",34.400002
"687","2015-02-13",33.200001
"688","2015-02-17",31.6
"689","2015-02-18",32.799999
"690","2015-02-19",32.799999
"691","2015-02-20",34
"692","2015-02-23",33.599998
"693","2015-02-24",33.200001
"694","2015-02-25",32
"695","2015-02-26",32.799999
"696","2015-02-27",32.799999
"697","2015-03-02",32.400002
"698","2015-03-03",32.400002
"699","2015-03-04",32
"700","2015-03-05",33.200001
"701","2015-03-06",31.6
"702","2015-03-09",30.799999
"703","2015-03-10",32.400002
"704","2015-03-11",32
"705","2015-03-12",33.200001
"706","2015-03-13",33.200001
"707","2015-03-16",33.200001
"708","2015-03-17",33.200001
"709","2015-03-18",33.200001
"710","2015-03-19",34.799999
"711","2015-03-20",34.400002
"712","2015-03-23",35.599998
"713","2015-03-24",40
"714","2015-03-25",38.799999
"715","2015-03-26",38.400002
"716","2015-03-27",41.599998
"717","2015-03-30",42.799999
"718","2015-03-31",41.599998
"719","2015-04-01",40.400002
"720","2015-04-02",44.799999
"721","2015-04-06",43.200001
"722","2015-04-07",43.200001
"723","2015-04-08",42.799999
"724","2015-04-09",42.400002
"725","2015-04-10",42
"726","2015-04-13",42
"727","2015-04-14",43.200001
"728","2015-04-15",43.599998
"729","2015-04-16",44
"730","2015-04-17",44.799999
"731","2015-04-20",46
"732","2015-04-21",49.200001
"733","2015-04-22",50.799999
"734","2015-04-23",52.400002
"735","2015-04-24",52
"736","2015-04-27",48
"737","2015-04-28",45.599998
"738","2015-04-29",43.599998
"739","2015-04-30",43.200001
"740","2015-05-01",43.599998
"741","2015-05-04",43.599998
"742","2015-05-05",41.599998
"743","2015-05-06",41.200001
"744","2015-05-07",40.400002
"745","2015-05-08",41.599998
"746","2015-05-11",41.599998
"747","2015-05-12",42
"748","2015-05-13",40.799999
"749","2015-05-14",40
"750","2015-05-15",40
"751","2015-05-18",39.599998
"752","2015-05-19",40.799999
"753","2015-05-20",41.599998
"754","2015-05-21",40.799999
"755","2015-05-22",40.400002
"756","2015-05-26",41.200001
"757","2015-05-27",41.200001
"758","2015-05-28",41.200001
"759","2015-05-29",40.799999
"760","2015-06-01",41.200001
"761","2015-06-02",40.799999
"762","2015-06-03",40.799999
"763","2015-06-04",42
"764","2015-06-05",41.599998
"765","2015-06-08",41.200001
"766","2015-06-09",41.599998
"767","2015-06-10",40.799999
"768","2015-06-11",40.799999
"769","2015-06-12",41.200001
"770","2015-06-15",41.200001
"771","2015-06-16",42
"772","2015-06-17",41.599998
"773","2015-06-18",40.799999
"774","2015-06-19",41.599998
"775","2015-06-22",42
"776","2015-06-23",41.599998
"777","2015-06-24",42
"778","2015-06-25",46
"779","2015-06-26",44.799999
"780","2015-06-29",44
"781","2015-06-30",43.599998
"782","2015-07-01",44
"783","2015-07-02",44
"784","2015-07-06",43.599998
"785","2015-07-07",43.599998
"786","2015-07-08",40
"787","2015-07-09",40.799999
"788","2015-07-10",40.400002
"789","2015-07-13",40.799999
"790","2015-07-14",40.400002
"791","2015-07-15",40.799999
"792","2015-07-16",40.400002
"793","2015-07-17",41.200001
"794","2015-07-20",41.200001
"795","2015-07-21",40.799999
"796","2015-07-22",40.799999
"797","2015-07-23",40
"798","2015-07-24",41.200001
"799","2015-07-27",41.200001
"800","2015-07-28",40
"801","2015-07-29",40
"802","2015-07-30",38.799999
"803","2015-07-31",37.599998
"804","2015-08-03",28.4
"805","2015-08-04",26.4
"806","2015-08-05",29.6
"807","2015-08-06",27.6
"808","2015-08-07",28.4
"809","2015-08-10",26
"810","2015-08-11",25.200001
"811","2015-08-12",28
"812","2015-08-13",29.6
"813","2015-08-14",29.200001
"814","2015-08-17",27.200001
"815","2015-08-18",27.200001
"816","2015-08-19",27.6
"817","2015-08-20",28
"818","2015-08-21",27.200001
"819","2015-08-24",26
"820","2015-08-25",25.6
"821","2015-08-26",25.6
"822","2015-08-27",25.6
"823","2015-08-28",31.200001
"824","2015-08-31",30
"825","2015-09-01",29.6
"826","2015-09-02",29.6
"827","2015-09-03",29.6
"828","2015-09-04",26.4
"829","2015-09-08",25.6
"830","2015-09-09",26.4
"831","2015-09-10",28.799999
"832","2015-09-11",26.799999
"833","2015-09-14",26.799999
"834","2015-09-15",26.799999
"835","2015-09-16",25.6
"836","2015-09-17",26.799999
"837","2015-09-18",26.4
"838","2015-09-21",25.6
"839","2015-09-22",25.6
"840","2015-09-23",24.799999
"841","2015-09-24",24.799999
"842","2015-09-25",24
"843","2015-09-28",24
"844","2015-09-29",24.799999
"845","2015-09-30",24
"846","2015-10-01",25.6
"847","2015-10-02",25.6
"848","2015-10-05",24.799999
"849","2015-10-06",23.6
"850","2015-10-07",24
"851","2015-10-08",24.4
"852","2015-10-09",24.4
"853","2015-10-12",24
"854","2015-10-13",22.799999
"855","2015-10-14",22
"856","2015-10-15",22
"857","2015-10-16",23.6
"858","2015-10-19",24
"859","2015-10-20",23.200001
"860","2015-10-21",23.200001
"861","2015-10-22",24
"862","2015-10-23",23.6
"863","2015-10-26",23.6
"864","2015-10-27",23.6
"865","2015-10-28",23.6
"866","2015-10-29",23.200001
"867","2015-10-30",22.4
"868","2015-11-02",22.799999
"869","2015-11-03",22
"870","2015-11-04",23.200001
"871","2015-11-05",21.6
"872","2015-11-06",21.6
"873","2015-11-09",21.200001
"874","2015-11-10",20.799999
"875","2015-11-11",21.6
"876","2015-11-12",21.6
"877","2015-11-13",22
"878","2015-11-16",21.6
"879","2015-11-17",21.6
"880","2015-11-18",20.799999
"881","2015-11-19",21.200001
"882","2015-11-20",20.4
"883","2015-11-23",20
"884","2015-11-24",18.4
"885","2015-11-25",19.200001
"886","2015-11-27",20
"887","2015-11-30",18.4
"888","2015-12-01",18
"889","2015-12-02",18.4
"890","2015-12-03",18
"891","2015-12-04",17.200001
"892","2015-12-07",18
"893","2015-12-08",16
"894","2015-12-09",16
"895","2015-12-10",16
"896","2015-12-11",18
"897","2015-12-14",16.799999
"898","2015-12-15",16.799999
"899","2015-12-16",15.2
"900","2015-12-17",14.8
"901","2015-12-18",16
"902","2015-12-21",14.4
"903","2015-12-22",15.2
"904","2015-12-23",18
"905","2015-12-24",16.799999
"906","2015-12-28",17.6
"907","2015-12-29",16.799999
"908","2015-12-30",16
"909","2015-12-31",15.2
"910","2016-01-04",14.4
"911","2016-01-05",14
"912","2016-01-06",14
"913","2016-01-07",13.6
"914","2016-01-08",14.4
"915","2016-01-11",14
"916","2016-01-12",14.4
"917","2016-01-13",16.4
"918","2016-01-14",16
"919","2016-01-15",18.799999
"920","2016-01-19",16
"921","2016-01-20",16
"922","2016-01-21",15.6
"923","2016-01-22",15.6
"924","2016-01-25",15.6
"925","2016-01-26",15.6
"926","2016-01-27",15.6
"927","2016-01-28",16
"928","2016-01-29",15.6
"929","2016-02-01",14.8
"930","2016-02-02",13.6
"931","2016-02-03",13.6
"932","2016-02-04",13.2
"933","2016-02-05",12
"934","2016-02-08",12
"935","2016-02-09",12.8
"936","2016-02-10",12
"937","2016-02-11",11.6
"938","2016-02-12",11.6
"939","2016-02-16",12.4
"940","2016-02-17",13.2
"941","2016-02-18",12
"942","2016-02-19",12
"943","2016-02-22",11.6
"944","2016-02-23",11.6
"945","2016-02-24",12.4
"946","2016-02-25",12.4
"947","2016-02-26",12.4
"948","2016-02-29",12
"949","2016-03-01",12.4
"950","2016-03-02",14
"951","2016-03-03",13.6
"952","2016-03-04",13.6
"953","2016-03-07",13.2
"954","2016-03-08",12.8
"955","2016-03-09",13.6
"956","2016-03-10",13.2
"957","2016-03-11",13.2
"958","2016-03-14",12.4
"959","2016-03-15",12.4
"960","2016-03-16",12.4
"961","2016-03-17",12
"962","2016-03-18",12.4
"963","2016-03-21",12
"964","2016-03-22",12
"965","2016-03-23",12.4
"966","2016-03-24",12.4
"967","2016-03-28",12.4
"968","2016-03-29",12
"969","2016-03-30",12.4
"970","2016-03-31",12.8
"971","2016-04-01",12.4
"972","2016-04-04",12.4
"973","2016-04-05",12.4
"974","2016-04-06",14.8
"975","2016-04-07",13.2
"976","2016-04-08",13.6
"977","2016-04-11",12.4
"978","2016-04-12",12.4
"979","2016-04-13",12.4
"980","2016-04-14",14.8
"981","2016-04-15",14.4
"982","2016-04-18",14.8
"983","2016-04-19",15.2
"984","2016-04-20",15.2
"985","2016-04-21",14.8
"986","2016-04-22",14.8
"987","2016-04-25",14.8
"988","2016-04-26",14.8
"989","2016-04-27",15.6
"990","2016-04-28",17.6
"991","2016-04-29",16.4
"992","2016-05-02",16.799999
"993","2016-05-03",16.4
"994","2016-05-04",16
"995","2016-05-05",15.6
"996","2016-05-06",15.2
"997","2016-05-09",15.6
"998","2016-05-10",14.4
"999","2016-05-11",14
"1000","2016-05-12",13.2
"1001","2016-05-13",14
"1002","2016-05-16",14
"1003","2016-05-17",13.2
"1004","2016-05-18",14
"1005","2016-05-19",14
"1006","2016-05-20",13.6
"1007","2016-05-23",12.8
