"","date","SLMBP"
"277","2008-02-07",59.5
"278","2008-02-08",60
"279","2008-02-11",59.25
"280","2008-02-12",58
"281","2008-02-13",57.5
"282","2008-02-14",58
"283","2008-02-15",58
"284","2008-02-19",58
"285","2008-02-20",58.049999
"286","2008-02-21",58
"287","2008-02-22",57.799999
"288","2008-02-25",57.5
"289","2008-02-26",57.5
"290","2008-02-27",57.900002
"291","2008-02-28",58
"292","2008-02-29",58
"293","2008-03-03",58.25
"294","2008-03-04",57.509998
"295","2008-03-05",58.099998
"296","2008-03-06",57.400002
"297","2008-03-07",55.75
"298","2008-03-10",55.75
"299","2008-03-11",55
"300","2008-03-12",52.259998
"301","2008-03-13",51.240002
"302","2008-03-14",51.240002
"303","2008-03-17",50
"304","2008-03-18",47.5
"305","2008-03-19",47.5
"306","2008-03-20",47.610001
"307","2008-03-24",47.549999
"308","2008-03-25",47.599998
"309","2008-03-26",47.75
"310","2008-03-27",47.66
"311","2008-03-28",46.549999
"312","2008-03-31",47
"313","2008-04-01",47.5
"314","2008-04-02",47.599998
"315","2008-04-03",48.75
"316","2008-04-04",50.5
"317","2008-04-07",50.5
"318","2008-04-08",50.150002
"319","2008-04-09",50.150002
"320","2008-04-10",49.5
"321","2008-04-11",49.5
"322","2008-04-14",49.5
"323","2008-04-15",48.75
"324","2008-04-16",47.66
"325","2008-04-17",48
"326","2008-04-18",48.400002
"327","2008-04-21",48.5
"328","2008-04-22",48.200001
"329","2008-04-23",48.200001
"330","2008-04-24",48.5
"331","2008-04-25",48.66
"332","2008-04-28",48.66
"333","2008-04-29",48
"334","2008-04-30",48.41
"335","2008-05-01",51.18
"336","2008-05-02",52.75
"337","2008-05-05",53.549999
"338","2008-05-06",54.48
"339","2008-05-07",52.98
"340","2008-05-08",52.98
"341","2008-05-09",53
"342","2008-05-12",53
"343","2008-05-13",54
"344","2008-05-14",55
"345","2008-05-15",55
"346","2008-05-16",56.189999
"347","2008-05-19",56.189999
"348","2008-05-20",55.75
"349","2008-05-21",57.400002
"350","2008-05-22",57.259998
"351","2008-05-23",57.259998
"352","2008-05-27",58
"353","2008-05-28",57.950001
"354","2008-05-29",57.599998
"355","2008-05-30",57.599998
"356","2008-06-02",55.459999
"357","2008-06-03",55.450001
"358","2008-06-04",56
"359","2008-06-05",56
"360","2008-06-06",57.200001
"361","2008-06-09",55
"362","2008-06-10",55.75
"363","2008-06-11",56
"364","2008-06-12",57.849998
"365","2008-06-13",57.75
"366","2008-06-16",54
"367","2008-06-17",54
"368","2008-06-18",51
"369","2008-06-19",51.490002
"370","2008-06-20",51.400002
"371","2008-06-23",52.450001
"372","2008-06-24",52
"373","2008-06-25",52
"374","2008-06-26",51.25
"375","2008-06-27",50.509998
"376","2008-06-30",50.700001
"377","2008-07-01",49.560001
"378","2008-07-02",51.040001
"379","2008-07-03",51.040001
"380","2008-07-07",50.290001
"381","2008-07-08",50
"382","2008-07-09",50
"383","2008-07-10",48.509998
"384","2008-07-11",45.959999
"385","2008-07-14",45.959999
"386","2008-07-15",45.959999
"387","2008-07-16",45.209999
"388","2008-07-17",45.209999
"389","2008-07-18",44.849998
"390","2008-07-21",44
"391","2008-07-22",44.200001
"392","2008-07-23",44.349998
"393","2008-07-24",44.299999
"394","2008-07-25",44.599998
"395","2008-07-28",44.599998
"396","2008-07-29",44.599998
"397","2008-07-30",44.459999
"398","2008-07-31",44
"399","2008-08-01",44.5
"400","2008-08-04",44.5
"401","2008-08-05",44.5
"402","2008-08-06",44.5
"403","2008-08-07",44.549999
"404","2008-08-08",45.099998
"405","2008-08-11",45.099998
"406","2008-08-12",45
"407","2008-08-13",45
"408","2008-08-14",44.450001
"409","2008-08-15",44
"410","2008-08-18",42
"411","2008-08-19",37.799999
"412","2008-08-20",36.009998
"413","2008-08-21",37.099998
"414","2008-08-22",38
"415","2008-08-25",37.700001
"416","2008-08-26",36.950001
"417","2008-08-27",37.259998
"418","2008-08-28",40.119999
"419","2008-08-29",40
"420","2008-09-02",40
"421","2008-09-03",40.16
"422","2008-09-04",40.650002
"423","2008-09-05",39.040001
"424","2008-09-08",38.290001
"425","2008-09-09",32
"426","2008-09-10",27.9
"427","2008-09-11",27
"428","2008-09-12",27.85
"429","2008-09-15",22.6
"430","2008-09-16",20.5
"431","2008-09-17",16.59
"432","2008-09-18",15
"433","2008-09-19",21.25
"434","2008-09-22",20.549999
"435","2008-09-23",18.24
"436","2008-09-24",20
"437","2008-09-25",21.66
"438","2008-09-26",21.620001
"439","2008-09-29",21.200001
"440","2008-09-30",21.58
"441","2008-10-01",21.25
"442","2008-10-02",20
"443","2008-10-03",20
"444","2008-10-06",18.299999
"445","2008-10-07",20.4
"446","2008-10-08",18.67
"447","2008-10-09",15.65
"448","2008-10-10",16
"449","2008-10-13",17.1
"450","2008-10-14",21.5
"451","2008-10-15",24.469999
"452","2008-10-16",24.5
"453","2008-10-17",24.5
"454","2008-10-20",24.5
"455","2008-10-21",24.450001
"456","2008-10-22",24.450001
"457","2008-10-23",21.75
"458","2008-10-24",21.200001
"459","2008-10-27",22
"460","2008-10-28",22
"461","2008-10-29",23.35
"462","2008-10-30",24.5
"463","2008-10-31",24.74
"464","2008-11-03",23.700001
"465","2008-11-04",24.5
"466","2008-11-05",25
"467","2008-11-06",25.73
"468","2008-11-07",25.75
"469","2008-11-10",26.299999
"470","2008-11-11",25.549999
"471","2008-11-12",25
"472","2008-11-13",25
"473","2008-11-14",24
"474","2008-11-17",24
"475","2008-11-18",24
"476","2008-11-19",23.5
"477","2008-11-20",20.82
"478","2008-11-21",19.5
"479","2008-11-24",21.43
"480","2008-11-25",26.299999
"481","2008-11-26",26.299999
"482","2008-11-28",26.299999
"483","2008-12-01",26.299999
"484","2008-12-02",25.75
"485","2008-12-03",24.110001
"486","2008-12-04",24.1
"487","2008-12-05",24.200001
"488","2008-12-08",21.75
"489","2008-12-09",20.860001
"490","2008-12-10",21
"491","2008-12-11",20
"492","2008-12-12",20
"493","2008-12-15",18.25
"494","2008-12-16",18
"495","2008-12-17",18.5
"496","2008-12-18",18.25
"497","2008-12-19",19.15
"498","2008-12-22",17.280001
"499","2008-12-23",16
"500","2008-12-24",16.09
"501","2008-12-26",16.1
"502","2008-12-29",16.1
"503","2008-12-30",16.540001
"504","2008-12-31",17.6
"505","2009-01-02",19.4
"506","2009-01-05",21
"507","2009-01-06",23.75
"508","2009-01-07",22.5
"509","2009-01-08",24.059999
"510","2009-01-09",24.18
"511","2009-01-12",24.299999
"512","2009-01-13",23.75
"513","2009-01-14",21.5
"514","2009-01-15",20.5
"515","2009-01-16",21.75
"516","2009-01-20",20.34
"517","2009-01-21",17.75
"518","2009-01-22",19.08
"519","2009-01-23",19.889999
"520","2009-01-26",20.549999
"521","2009-01-27",22
"522","2009-01-28",23
"523","2009-01-29",22.25
"524","2009-01-30",22.18
"525","2009-02-02",22.18
"526","2009-02-03",22.18
"527","2009-02-04",20.799999
"528","2009-02-05",21.08
"529","2009-02-06",21.290001
"530","2009-02-09",21.48
"531","2009-02-10",21.780001
"532","2009-02-11",22.530001
"533","2009-02-12",21.780001
"534","2009-02-13",21.75
"535","2009-02-17",22
"536","2009-02-18",21.6
"537","2009-02-19",20.85
"538","2009-02-20",19.5
"539","2009-02-23",19.5
"540","2009-02-24",19.5
"541","2009-02-25",19.75
"542","2009-02-26",13.4
"543","2009-02-27",12.85
"544","2009-03-02",12.22
"545","2009-03-03",12.85
"546","2009-03-04",12.8
"547","2009-03-05",10.69
"548","2009-03-06",10.15
"549","2009-03-09",9.7
"550","2009-03-10",9.7
"551","2009-03-11",10
"552","2009-03-12",10.16
"553","2009-03-13",9.9
"554","2009-03-16",10
"555","2009-03-17",11.25
"556","2009-03-18",11.75
"557","2009-03-19",11.75
"558","2009-03-20",12.2
"559","2009-03-23",13.3
"560","2009-03-24",14.01
"561","2009-03-25",14.1
"562","2009-03-26",14.25
"563","2009-03-27",14.95
"564","2009-03-30",14.95
"565","2009-03-31",15.45
"566","2009-04-01",15.65
"567","2009-04-02",16
"568","2009-04-03",16
"569","2009-04-06",17.68
"570","2009-04-07",17.15
"571","2009-04-08",17.25
"572","2009-04-09",18.5
"573","2009-04-13",18.700001
"574","2009-04-14",18.549999
"575","2009-04-15",18.549999
"576","2009-04-16",19.1
"577","2009-04-17",18.85
"578","2009-04-20",17.5
"579","2009-04-21",17.5
"580","2009-04-22",16.950001
"581","2009-04-23",16
"582","2009-04-24",15.85
"583","2009-04-27",16.75
"584","2009-04-28",17
"585","2009-04-29",17.549999
"586","2009-04-30",17
"587","2009-05-01",16.360001
"588","2009-05-04",17.389999
"589","2009-05-05",17.15
"590","2009-05-06",17.5
"591","2009-05-07",17.5
"592","2009-05-08",17.5
"593","2009-05-11",18
"594","2009-05-12",18
"595","2009-05-13",18.6
"596","2009-05-14",18.6
"597","2009-05-15",18.549999
"598","2009-05-18",18.4
"599","2009-05-19",18.700001
"600","2009-05-20",18.85
"601","2009-05-21",18.950001
"602","2009-05-22",19.200001
"603","2009-05-26",19.299999
"604","2009-05-27",19.15
"605","2009-05-28",19.25
"606","2009-05-29",19.4
"607","2009-06-01",23.9
"608","2009-06-02",24.450001
"609","2009-06-03",26.15
"610","2009-06-04",24
"611","2009-06-05",23.629999
"612","2009-06-08",24.65
"613","2009-06-09",24.75
"614","2009-06-10",26.799999
"615","2009-06-11",29.49
"616","2009-06-12",29.049999
"617","2009-06-15",29.5
"618","2009-06-16",29.860001
"619","2009-06-17",29
"620","2009-06-18",31
"621","2009-06-19",30.48
"622","2009-06-22",30.5
"623","2009-06-23",31
"624","2009-06-24",30.950001
"625","2009-06-25",31.5
"626","2009-06-26",28.76
"627","2009-06-29",30.700001
"628","2009-06-30",31
"629","2009-07-01",30.1
"630","2009-07-02",30.75
"631","2009-07-06",30.01
"632","2009-07-07",30.74
"633","2009-07-08",29.5
"634","2009-07-09",28.549999
"635","2009-07-10",30
"636","2009-07-13",30
"637","2009-07-14",30
"638","2009-07-15",29.5
"639","2009-07-16",29.75
"640","2009-07-17",29.25
"641","2009-07-20",30
"642","2009-07-21",30
"643","2009-07-22",29.540001
"644","2009-07-23",30
"645","2009-07-24",29.5
"646","2009-07-27",29.700001
"647","2009-07-28",29.51
"648","2009-07-29",30
"649","2009-07-30",30
"650","2009-07-31",29.290001
"651","2009-08-03",29.99
"652","2009-08-04",30
"653","2009-08-05",30.030001
"654","2009-08-06",31.25
"655","2009-08-07",31.110001
"656","2009-08-10",31.43
"657","2009-08-11",31.889999
"658","2009-08-12",31.799999
"659","2009-08-13",31.809999
"660","2009-08-14",31.190001
"661","2009-08-17",31.190001
"662","2009-08-18",31.85
"663","2009-08-19",30.75
"664","2009-08-20",31.75
"665","2009-08-21",31.5
"666","2009-08-24",31.5
"667","2009-08-25",31.6
"668","2009-08-26",31
"669","2009-08-27",30.01
"670","2009-08-28",29.110001
"671","2009-08-31",30.360001
"672","2009-09-01",31.58
"673","2009-09-02",29.889999
"674","2009-09-03",30.469999
"675","2009-09-04",29.82
"676","2009-09-08",29.6
"677","2009-09-09",29.200001
"678","2009-09-10",30.5
"679","2009-09-11",30.5
"680","2009-09-14",32.009998
"681","2009-09-15",33.700001
"682","2009-09-16",33
"683","2009-09-17",33.700001
"684","2009-09-18",32.66
"685","2009-09-21",33
"686","2009-09-22",33.25
"687","2009-09-23",32.950001
"688","2009-09-24",33
"689","2009-09-25",31.85
"690","2009-09-28",31.200001
"691","2009-09-29",32.439999
"692","2009-09-30",32.439999
"693","2009-10-01",32.439999
"694","2009-10-02",31.25
"695","2009-10-05",31.25
"696","2009-10-06",31.25
"697","2009-10-07",31.25
"698","2009-10-08",31.25
"699","2009-10-09",31.780001
"700","2009-10-12",31.780001
"701","2009-10-13",31.780001
"702","2009-10-14",32.099998
"703","2009-10-15",31.799999
"704","2009-10-16",30.65
"705","2009-10-19",31.5
"706","2009-10-20",31.700001
"707","2009-10-21",34.900002
"708","2009-10-22",36.75
"709","2009-10-23",36.75
"710","2009-10-26",37.720001
"711","2009-10-27",36.509998
"712","2009-10-28",37
"713","2009-10-29",37.200001
"714","2009-10-30",37.25
"715","2009-11-02",37
"716","2009-11-03",37.400002
"717","2009-11-04",38.650002
"718","2009-11-05",39.669998
"719","2009-11-06",39.669998
"720","2009-11-09",39.970001
"721","2009-11-10",39.970001
"722","2009-11-11",39.740002
"723","2009-11-12",38.110001
"724","2009-11-13",40.029999
"725","2009-11-16",40.970001
"726","2009-11-17",40.400002
"727","2009-11-18",39.950001
"728","2009-11-19",39.919998
"729","2009-11-20",41.080002
"730","2009-11-23",40.060001
"731","2009-11-24",40.060001
"732","2009-11-25",40.349998
"733","2009-11-27",39
"734","2009-11-30",39.91
"735","2009-12-01",40.25
"736","2009-12-02",39
"737","2009-12-03",40.689999
"738","2009-12-04",39.27
"739","2009-12-07",39
"740","2009-12-08",38.400002
"741","2009-12-09",39.5
"742","2009-12-10",39.5
"743","2009-12-11",39.959999
"744","2009-12-14",40
"745","2009-12-15",39.93
"746","2009-12-16",39.75
"747","2009-12-17",38.82
"748","2009-12-18",39.490002
"749","2009-12-21",39.950001
"750","2009-12-22",40
"751","2009-12-23",40.029999
"752","2009-12-24",40.599998
"753","2009-12-28",47.470001
"754","2009-12-29",47.25
"755","2009-12-30",45.5
"756","2009-12-31",46.5
"757","2010-01-04",46.5
"758","2010-01-05",47
"759","2010-01-06",48.799999
"760","2010-01-07",49
"761","2010-01-08",50.990002
"762","2010-01-11",54.299999
"763","2010-01-12",50.200001
"764","2010-01-13",51.439999
"765","2010-01-14",51.75
"766","2010-01-15",51.759998
"767","2010-01-19",52.75
"768","2010-01-20",53.98
"769","2010-01-21",53.810001
"770","2010-01-22",52.959999
"771","2010-01-25",51.849998
"772","2010-01-26",51
"773","2010-01-27",51.849998
"774","2010-01-28",51.849998
"775","2010-01-29",51.5
"776","2010-02-01",51.950001
"777","2010-02-02",50.950001
"778","2010-02-03",51.689999
"779","2010-02-04",50.5
"780","2010-02-05",51.48
"781","2010-02-08",51.48
"782","2010-02-09",50.25
"783","2010-02-10",50.400002
"784","2010-02-11",50.720001
"785","2010-02-12",50.98
"786","2010-02-16",51.43
"787","2010-02-17",51.43
"788","2010-02-18",51.43
"789","2010-02-19",51.139999
"790","2010-02-22",51.34
"791","2010-02-23",51.34
"792","2010-02-24",51.34
"793","2010-02-25",49.669998
"794","2010-02-26",49.93
"795","2010-03-01",49.900002
"796","2010-03-02",49.799999
"797","2010-03-03",49.68
"798","2010-03-04",49.669998
"799","2010-03-05",49.990002
"800","2010-03-08",50
"801","2010-03-09",51.200001
"802","2010-03-10",50.889999
"803","2010-03-11",53.43
"804","2010-03-12",53
"805","2010-03-15",53
"806","2010-03-16",51.68
"807","2010-03-17",51.990002
"808","2010-03-18",50.740002
"809","2010-03-19",50.27
"810","2010-03-22",50
"811","2010-03-23",50.009998
"812","2010-03-24",49.880001
"813","2010-03-25",50.25
"814","2010-03-26",51.400002
"815","2010-03-29",52.490002
"816","2010-03-30",51.5
"817","2010-03-31",50.470001
"818","2010-04-01",49.34
"819","2010-04-05",50.259998
"820","2010-04-06",50.5
"821","2010-04-07",50.5
"822","2010-04-08",52
"823","2010-04-09",51.990002
"824","2010-04-12",52
"825","2010-04-13",52
"826","2010-04-14",51.799999
"827","2010-04-15",51.490002
"828","2010-04-16",51.490002
"829","2010-04-19",50.150002
"830","2010-04-20",50.759998
"831","2010-04-21",50.360001
"832","2010-04-22",51.799999
"833","2010-04-23",51.799999
"834","2010-04-26",50.610001
"835","2010-04-27",52.200001
"836","2010-04-28",52
"837","2010-04-29",52
"838","2010-04-30",52
"839","2010-05-03",52
"840","2010-05-04",52
"841","2010-05-05",52
"842","2010-05-06",51.740002
"843","2010-05-07",49
"844","2010-05-10",49
"845","2010-05-11",49
"846","2010-05-12",49
"847","2010-05-13",50
"848","2010-05-14",46.75
"849","2010-05-17",46.75
"850","2010-05-18",46.75
"851","2010-05-19",45.5
"852","2010-05-20",43.759998
"853","2010-05-21",44.009998
"854","2010-05-24",44.009998
"855","2010-05-25",45
"856","2010-05-26",50
"857","2010-05-27",50.689999
"858","2010-05-28",50.689999
"859","2010-06-01",50.689999
"860","2010-06-02",49.759998
"861","2010-06-03",49.779999
"862","2010-06-04",49.779999
"863","2010-06-07",49.779999
"864","2010-06-08",49.779999
"865","2010-06-09",47.849998
"866","2010-06-10",46.830002
"867","2010-06-11",46.830002
"868","2010-06-14",46.830002
"869","2010-06-15",46.830002
"870","2010-06-16",46.830002
"871","2010-06-17",46.830002
"872","2010-06-18",46
"873","2010-06-21",46
"874","2010-06-22",43.900002
"875","2010-06-23",43.110001
"876","2010-06-24",42.18
"877","2010-06-25",42.009998
"878","2010-06-28",42.029999
"879","2010-06-29",42
"880","2010-06-30",42
"881","2010-07-01",41.09
"882","2010-07-02",41.09
"883","2010-07-06",40.16
"884","2010-07-07",40.150002
"885","2010-07-08",40.150002
"886","2010-07-09",40
"887","2010-07-12",40.099998
"888","2010-07-13",40.080002
"889","2010-07-14",40.060001
"890","2010-07-15",40.02
"891","2010-07-16",40.07
"892","2010-07-19",40.049999
"893","2010-07-20",40.200001
"894","2010-07-21",40.380001
"895","2010-07-22",40.380001
"896","2010-07-23",40.380001
"897","2010-07-26",40.380001
"898","2010-07-27",40.380001
"899","2010-07-28",40.5
"900","2010-07-29",40
"901","2010-07-30",39.279999
"902","2010-08-02",39.470001
"903","2010-08-03",39.080002
"904","2010-08-04",39.080002
"905","2010-08-05",39.080002
"906","2010-08-06",40.450001
"907","2010-08-09",39.650002
"908","2010-08-10",39.220001
"909","2010-08-11",39.220001
"910","2010-08-12",39.5
"911","2010-08-13",39.75
"912","2010-08-16",40
"913","2010-08-17",40.040001
"914","2010-08-18",39.700001
"915","2010-08-19",39.700001
"916","2010-08-20",39.700001
"917","2010-08-23",38.509998
"918","2010-08-24",38.34
"919","2010-08-25",38.299999
"920","2010-08-26",38.299999
"921","2010-08-27",35.25
"922","2010-08-30",33.5
"923","2010-08-31",34.299999
"924","2010-09-01",34.68
"925","2010-09-02",35.09
"926","2010-09-03",36.099998
"927","2010-09-07",36.099998
"928","2010-09-08",36.099998
"929","2010-09-09",36
"930","2010-09-10",36.349998
"931","2010-09-13",36.599998
"932","2010-09-14",37
"933","2010-09-15",37
"934","2010-09-16",37
"935","2010-09-17",38
"936","2010-09-20",38.75
"937","2010-09-21",41
"938","2010-09-22",38.599998
"939","2010-09-23",38.599998
"940","2010-09-24",38.259998
"941","2010-09-27",38.259998
"942","2010-09-28",38.5
"943","2010-09-29",38.549999
"944","2010-09-30",38.299999
"945","2010-10-01",38.299999
"946","2010-10-04",38
"947","2010-10-05",39
"948","2010-10-06",39
"949","2010-10-07",38.5
"950","2010-10-08",39.5
"951","2010-10-11",38.200001
"952","2010-10-12",39.5
"953","2010-10-13",40.75
"954","2010-10-14",38.970001
"955","2010-10-15",39.5
"956","2010-10-18",39.5
"957","2010-10-19",41.200001
"958","2010-10-20",41.200001
"959","2010-10-21",41.75
"960","2010-10-22",42.5
"961","2010-10-25",43.759998
"962","2010-10-26",43.59
"963","2010-10-27",43.5
"964","2010-10-28",43.5
"965","2010-10-29",43.5
"966","2010-11-01",43.5
"967","2010-11-02",42.5
"968","2010-11-03",41.799999
"969","2010-11-04",43.560001
"970","2010-11-05",43.599998
"971","2010-11-08",43
"972","2010-11-09",42.799999
"973","2010-11-10",42.02
"974","2010-11-11",41.799999
"975","2010-11-12",41.66
"976","2010-11-15",42.25
"977","2010-11-16",42.25
"978","2010-11-17",42.25
"979","2010-11-18",42.25
"980","2010-11-19",42.25
"981","2010-11-22",42.25
"982","2010-11-23",41
"983","2010-11-24",41
"984","2010-11-26",41
"985","2010-11-29",41.700001
"986","2010-11-30",41
"987","2010-12-01",41
"988","2010-12-02",40.73
"989","2010-12-03",40.299999
"990","2010-12-06",40.630001
"991","2010-12-07",41.740002
"992","2010-12-08",41.75
"993","2010-12-09",41.75
"994","2010-12-10",41
"995","2010-12-13",41
"996","2010-12-14",41.990002
"997","2010-12-15",41.990002
