"","date","EDN"
"111","2007-10-02",23.65
"112","2007-10-03",23.76
"113","2007-10-04",23.610001
"114","2007-10-05",24.15
"115","2007-10-08",24.700001
"116","2007-10-09",24.48
"117","2007-10-10",23.950001
"118","2007-10-11",23.41
"119","2007-10-12",23.530001
"120","2007-10-15",23.200001
"121","2007-10-16",23.059999
"122","2007-10-17",23.02
"123","2007-10-18",23.280001
"124","2007-10-19",23.43
"125","2007-10-22",23.709999
"126","2007-10-23",23.950001
"127","2007-10-24",23.870001
"128","2007-10-25",24.35
"129","2007-10-26",24.799999
"130","2007-10-29",24.629999
"131","2007-10-30",24.52
"132","2007-10-31",24.709999
"133","2007-11-01",24.9
"134","2007-11-02",24.950001
"135","2007-11-05",24.049999
"136","2007-11-06",24.5
"137","2007-11-07",24.450001
"138","2007-11-08",24.110001
"139","2007-11-09",23.200001
"140","2007-11-12",22.950001
"141","2007-11-13",23.709999
"142","2007-11-14",23.51
"143","2007-11-15",23.059999
"144","2007-11-16",22.92
"145","2007-11-19",22.75
"146","2007-11-20",22.6
"147","2007-11-21",21.99
"148","2007-11-23",23.040001
"149","2007-11-26",22.25
"150","2007-11-27",22.17
"151","2007-11-28",22.719999
"152","2007-11-29",22.52
"153","2007-11-30",22.57
"154","2007-12-03",22.65
"155","2007-12-04",22.15
"156","2007-12-05",22.700001
"157","2007-12-06",22.91
"158","2007-12-07",22.65
"159","2007-12-10",22.6
"160","2007-12-11",22.219999
"161","2007-12-12",22.59
"162","2007-12-13",22.42
"163","2007-12-14",21.969999
"164","2007-12-17",22.16
"165","2007-12-18",21.950001
"166","2007-12-19",22.25
"167","2007-12-20",22.129999
"168","2007-12-21",22.1
"169","2007-12-24",22.700001
"170","2007-12-26",22.299999
"171","2007-12-27",22.1
"172","2007-12-28",21.91
"173","2007-12-31",22
"174","2008-01-02",21.950001
"175","2008-01-03",21.99
"176","2008-01-04",22.1
"177","2008-01-07",22.16
"178","2008-01-08",21.75
"179","2008-01-09",21.75
"180","2008-01-10",21.610001
"181","2008-01-11",21.49
"182","2008-01-14",21.9
"183","2008-01-15",21.82
"184","2008-01-16",21.700001
"185","2008-01-17",21.9
"186","2008-01-18",21.860001
"187","2008-01-22",20.75
"188","2008-01-23",20.299999
"189","2008-01-24",20.950001
"190","2008-01-25",21.110001
"191","2008-01-28",20.76
"192","2008-01-29",20.969999
"193","2008-01-30",21
"194","2008-01-31",20.58
"195","2008-02-01",21.09
"196","2008-02-04",21.110001
"197","2008-02-05",20.59
"198","2008-02-06",20.15
"199","2008-02-07",19.799999
"200","2008-02-08",19.35
"201","2008-02-11",19.58
"202","2008-02-12",19.610001
"203","2008-02-13",19.9
"204","2008-02-14",19.49
"205","2008-02-15",18.74
"206","2008-02-19",18.92
"207","2008-02-20",18.950001
"208","2008-02-21",18.9
"209","2008-02-22",18.780001
"210","2008-02-25",18.91
"211","2008-02-26",19.5
"212","2008-02-27",20.049999
"213","2008-02-28",20.17
"214","2008-02-29",19.950001
"215","2008-03-03",19.32
"216","2008-03-04",19.35
"217","2008-03-05",19.52
"218","2008-03-06",19.25
"219","2008-03-07",19.049999
"220","2008-03-10",18.66
"221","2008-03-11",18.49
"222","2008-03-12",18.219999
"223","2008-03-13",18.549999
"224","2008-03-14",18.27
"225","2008-03-17",18.6
"226","2008-03-18",18.76
"227","2008-03-19",18.59
"228","2008-03-20",18.5
"229","2008-03-24",18.629999
"230","2008-03-25",18.379999
"231","2008-03-26",18.33
"232","2008-03-27",18.99
"233","2008-03-28",19.299999
"234","2008-03-31",19.620001
"235","2008-04-01",20.08
"236","2008-04-02",19.9
"237","2008-04-03",20.870001
"238","2008-04-04",20.280001
"239","2008-04-07",20.27
"240","2008-04-08",20.129999
"241","2008-04-09",20.16
"242","2008-04-10",20.6
"243","2008-04-11",20.049999
"244","2008-04-14",20.24
"245","2008-04-15",19.42
"246","2008-04-16",20.08
"247","2008-04-17",20.200001
"248","2008-04-18",20.129999
"249","2008-04-21",20.030001
"250","2008-04-22",19.23
"251","2008-04-23",18.66
"252","2008-04-24",18.940001
"253","2008-04-25",18.75
"254","2008-04-28",18.809999
"255","2008-04-29",18.58
"256","2008-04-30",18.790001
"257","2008-05-01",18.690001
"258","2008-05-02",18.459999
"259","2008-05-05",18.299999
"260","2008-05-06",18.379999
"261","2008-05-07",18.15
"262","2008-05-08",18
"263","2008-05-09",18.110001
"264","2008-05-12",17.450001
"265","2008-05-13",16.879999
"266","2008-05-14",16.99
"267","2008-05-15",17
"268","2008-05-16",16.9
"269","2008-05-19",16.76
"270","2008-05-20",16.85
"271","2008-05-21",17.1
"272","2008-05-22",17.610001
"273","2008-05-23",17.129999
"274","2008-05-27",16.469999
"275","2008-05-28",16.35
"276","2008-05-29",16.59
"277","2008-05-30",16.5
"278","2008-06-02",16.33
"279","2008-06-03",16.26
"280","2008-06-04",16.26
"281","2008-06-05",16.07
"282","2008-06-06",15.72
"283","2008-06-09",15.7
"284","2008-06-10",15.35
"285","2008-06-11",14.7
"286","2008-06-12",14.29
"287","2008-06-13",14.24
"288","2008-06-16",13.66
"289","2008-06-17",13
"290","2008-06-18",12.85
"291","2008-06-19",12.81
"292","2008-06-20",12.66
"293","2008-06-23",12.58
"294","2008-06-24",12.5
"295","2008-06-25",12.6
"296","2008-06-26",12.14
"297","2008-06-27",11.35
"298","2008-06-30",11.4
"299","2008-07-01",10.9
"300","2008-07-02",10.61
"301","2008-07-03",10.16
"302","2008-07-07",10
"303","2008-07-08",9.97
"304","2008-07-09",9.96
"305","2008-07-10",9.46
"306","2008-07-11",9.35
"307","2008-07-14",9.58
"308","2008-07-15",9.54
"309","2008-07-16",10
"310","2008-07-17",10.19
"311","2008-07-18",10.8
"312","2008-07-21",12.26
"313","2008-07-22",12.75
"314","2008-07-23",12.88
"315","2008-07-24",12.98
"316","2008-07-25",13.16
"317","2008-07-28",13.2
"318","2008-07-29",13.36
"319","2008-07-30",13.53
"320","2008-07-31",13.2
"321","2008-08-01",12.46
"322","2008-08-04",12.22
"323","2008-08-05",12.1
"324","2008-08-06",12.03
"325","2008-08-07",11.57
"326","2008-08-08",11.36
"327","2008-08-11",11.06
"328","2008-08-12",10.93
"329","2008-08-13",10.56
"330","2008-08-14",10.59
"331","2008-08-15",10.59
"332","2008-08-18",10.64
"333","2008-08-19",10.34
"334","2008-08-20",10.27
"335","2008-08-21",10.01
"336","2008-08-22",9.91
"337","2008-08-25",10.08
"338","2008-08-26",10.25
"339","2008-08-27",9.78
"340","2008-08-28",10.04
"341","2008-08-29",9.73
"342","2008-09-02",9.9
"343","2008-09-03",9.93
"344","2008-09-04",9.91
"345","2008-09-05",9.74
"346","2008-09-08",9.78
"347","2008-09-09",9.44
"348","2008-09-10",9.26
"349","2008-09-11",9.24
"350","2008-09-12",8.9
"351","2008-09-15",8.33
"352","2008-09-16",8.17
"353","2008-09-17",7.64
"354","2008-09-18",7.96
"355","2008-09-19",8.06
"356","2008-09-22",8.24
"357","2008-09-23",8.03
"358","2008-09-24",7.9
"359","2008-09-25",7.75
"360","2008-09-26",7.68
"361","2008-09-29",6.8
"362","2008-09-30",6.5
"363","2008-10-01",7.3
"364","2008-10-02",7.2
"365","2008-10-03",7.14
"366","2008-10-06",6.6
"367","2008-10-07",6.36
"368","2008-10-08",6.06
"369","2008-10-09",5.6
"370","2008-10-10",5.3
"371","2008-10-13",5.5
"372","2008-10-14",6.29
"373","2008-10-15",6.23
"374","2008-10-16",5.9
"375","2008-10-17",5.67
"376","2008-10-20",5.2
"377","2008-10-21",3.8
"378","2008-10-22",3.16
"379","2008-10-23",3.2
"380","2008-10-24",3.1
"381","2008-10-27",3.06
"382","2008-10-28",3.45
"383","2008-10-29",3.79
"384","2008-10-30",3.68
"385","2008-10-31",3.49
"386","2008-11-03",3.97
"387","2008-11-04",4.1
"388","2008-11-05",3.88
"389","2008-11-06",3.2
"390","2008-11-07",3.48
"391","2008-11-10",3.44
"392","2008-11-11",3.31
"393","2008-11-12",3.27
"394","2008-11-13",3.39
"395","2008-11-14",3.4
"396","2008-11-17",3.48
"397","2008-11-18",3.45
"398","2008-11-19",3.39
"399","2008-11-20",3.13
"400","2008-11-21",3.46
"401","2008-11-24",3.4
"402","2008-11-25",3.7
"403","2008-11-26",3.8
"404","2008-11-28",4.18
"405","2008-12-01",4.1
"406","2008-12-02",4
"407","2008-12-03",3.95
"408","2008-12-04",4.07
"409","2008-12-05",4
"410","2008-12-08",3.82
"411","2008-12-09",4.05
"412","2008-12-10",4.33
"413","2008-12-11",4.3
"414","2008-12-12",4.27
"415","2008-12-15",4.23
"416","2008-12-16",4.17
"417","2008-12-17",4.3
"418","2008-12-18",4.3
"419","2008-12-19",4.06
"420","2008-12-22",4.2
"421","2008-12-23",3.91
"422","2008-12-24",3.67
"423","2008-12-26",4
"424","2008-12-29",3.87
"425","2008-12-30",4
"426","2008-12-31",4
"427","2009-01-02",4.75
"428","2009-01-05",4.75
"429","2009-01-06",4.62
"430","2009-01-07",4.62
"431","2009-01-08",4.43
"432","2009-01-09",4.48
"433","2009-01-12",4.22
"434","2009-01-13",4.46
"435","2009-01-14",4.46
"436","2009-01-15",4.68
"437","2009-01-16",4.58
"438","2009-01-20",4.53
"439","2009-01-21",4.9
"440","2009-01-22",4.4
"441","2009-01-23",4.54
"442","2009-01-26",4.62
"443","2009-01-27",4.62
"444","2009-01-28",4.21
"445","2009-01-29",4.15
"446","2009-01-30",4.39
"447","2009-02-02",4
"448","2009-02-03",4.03
"449","2009-02-04",4.02
"450","2009-02-05",3.95
"451","2009-02-06",4.1
"452","2009-02-09",4.01
"453","2009-02-10",3.97
"454","2009-02-11",3.9
"455","2009-02-12",3.9
"456","2009-02-13",3.9
"457","2009-02-17",3.51
"458","2009-02-18",3.65
"459","2009-02-19",3.65
"460","2009-02-20",3.47
"461","2009-02-23",3.5
"462","2009-02-24",3.64
"463","2009-02-25",3.57
"464","2009-02-26",3.74
"465","2009-02-27",3.34
"466","2009-03-02",3.2
"467","2009-03-03",3.2
"468","2009-03-04",3.41
"469","2009-03-05",3.3
"470","2009-03-06",3.5
"471","2009-03-09",3.47
"472","2009-03-10",3.72
"473","2009-03-11",3.78
"474","2009-03-12",3.9
"475","2009-03-13",3.8
"476","2009-03-16",3.75
"477","2009-03-17",3.77
"478","2009-03-18",3.75
"479","2009-03-19",3.44
"480","2009-03-20",3.41
"481","2009-03-23",3.45
"482","2009-03-24",3.34
"483","2009-03-25",3.37
"484","2009-03-26",3.81
"485","2009-03-27",3.68
"486","2009-03-30",3.66
"487","2009-03-31",3.9
"488","2009-04-01",3.85
"489","2009-04-02",4
"490","2009-04-03",3.66
"491","2009-04-06",3.7
"492","2009-04-07",3.65
"493","2009-04-08",3.73
"494","2009-04-09",3.8
"495","2009-04-13",3.8
"496","2009-04-14",3.84
"497","2009-04-15",3.83
"498","2009-04-16",4.11
"499","2009-04-17",4.12
"500","2009-04-20",4.05
"501","2009-04-21",4.3
"502","2009-04-22",4.29
"503","2009-04-23",4.35
"504","2009-04-24",4.06
"505","2009-04-27",4.28
"506","2009-04-28",4.11
"507","2009-04-29",4.11
"508","2009-04-30",4.25
"509","2009-05-01",4.39
"510","2009-05-04",4.65
"511","2009-05-05",4.61
"512","2009-05-06",5.01
"513","2009-05-07",5.03
"514","2009-05-08",5.43
"515","2009-05-11",5.65
"516","2009-05-12",5.63
"517","2009-05-13",5.26
"518","2009-05-14",5.1
"519","2009-05-15",5.15
"520","2009-05-18",5.5
"521","2009-05-19",5.25
"522","2009-05-20",5.34
"523","2009-05-21",5.28
"524","2009-05-22",5.25
"525","2009-05-26",5.2
"526","2009-05-27",5.23
"527","2009-05-28",5.05
"528","2009-05-29",4.96
"529","2009-06-01",5.04
"530","2009-06-02",5.13
"531","2009-06-03",5.01
"532","2009-06-04",5.28
"533","2009-06-05",5.35
"534","2009-06-08",5.35
"535","2009-06-09",5.2
"536","2009-06-10",5.39
"537","2009-06-11",5.55
"538","2009-06-12",5.5
"539","2009-06-15",5.32
"540","2009-06-16",5.32
"541","2009-06-17",5.45
"542","2009-06-18",5.39
"543","2009-06-19",5.42
"544","2009-06-22",5.19
"545","2009-06-23",5.19
"546","2009-06-24",5.1
"547","2009-06-25",5.2
"548","2009-06-26",5.2
"549","2009-06-29",5.48
"550","2009-06-30",5.39
"551","2009-07-01",5.75
"552","2009-07-02",5.9
"553","2009-07-06",6
"554","2009-07-07",5.98
"555","2009-07-08",5.5
"556","2009-07-09",5.25
"557","2009-07-10",5.22
"558","2009-07-13",5.31
"559","2009-07-14",5.4
"560","2009-07-15",5.65
"561","2009-07-16",5.7
"562","2009-07-17",5.8
"563","2009-07-20",5.8
"564","2009-07-21",5.69
"565","2009-07-22",5.64
"566","2009-07-23",5.78
"567","2009-07-24",5.78
"568","2009-07-27",5.9
"569","2009-07-28",6.15
"570","2009-07-29",6.1
"571","2009-07-30",6.15
"572","2009-07-31",6
"573","2009-08-03",6.2
"574","2009-08-04",6.1
"575","2009-08-05",6.02
"576","2009-08-06",6.12
"577","2009-08-07",6.17
"578","2009-08-10",5.97
"579","2009-08-11",6
"580","2009-08-12",5.85
"581","2009-08-13",5.8
"582","2009-08-14",5.6
"583","2009-08-17",5.6
"584","2009-08-18",5.64
"585","2009-08-19",5.66
"586","2009-08-20",5.89
"587","2009-08-21",5.86
"588","2009-08-24",5.83
"589","2009-08-25",5.68
"590","2009-08-26",5.88
"591","2009-08-27",5.9
"592","2009-08-28",5.78
"593","2009-08-31",5.99
"594","2009-09-01",5.76
"595","2009-09-02",5.9
"596","2009-09-03",5.9
"597","2009-09-04",5.76
"598","2009-09-08",6.21
"599","2009-09-09",6.1
"600","2009-09-10",6.1
"601","2009-09-11",6.2
"602","2009-09-14",6.19
"603","2009-09-15",6.16
"604","2009-09-16",6.1
"605","2009-09-17",6.15
"606","2009-09-18",6.6
"607","2009-09-21",6.85
"608","2009-09-22",6.97
"609","2009-09-23",7.01
"610","2009-09-24",6.95
"611","2009-09-25",7.2
"612","2009-09-28",7.6
"613","2009-09-29",7.77
"614","2009-09-30",7.8
"615","2009-10-01",7.35
"616","2009-10-02",7.22
"617","2009-10-05",7.73
"618","2009-10-06",8.1
"619","2009-10-07",7.98
"620","2009-10-08",8.35
"621","2009-10-09",8.3
"622","2009-10-12",8.75
"623","2009-10-13",8.9
"624","2009-10-14",8.9
"625","2009-10-15",8.77
"626","2009-10-16",8.89
"627","2009-10-19",9.02
"628","2009-10-20",9
"629","2009-10-21",8.7
"630","2009-10-22",8.55
"631","2009-10-23",8.6
"632","2009-10-26",8.85
"633","2009-10-27",8.87
"634","2009-10-28",8.45
"635","2009-10-29",8.44
"636","2009-10-30",7.91
"637","2009-11-02",7.92
"638","2009-11-03",8.07
"639","2009-11-04",8.24
"640","2009-11-05",8.21
"641","2009-11-06",8.12
"642","2009-11-09",8.21
"643","2009-11-10",8
"644","2009-11-11",7.8
"645","2009-11-12",7.45
"646","2009-11-13",7.52
"647","2009-11-16",7.65
"648","2009-11-17",7.78
"649","2009-11-18",7.63
"650","2009-11-19",7.6
"651","2009-11-20",7.55
"652","2009-11-23",7.56
"653","2009-11-24",7.35
"654","2009-11-25",7.3
"655","2009-11-27",7
"656","2009-11-30",6.95
"657","2009-12-01",7.2
"658","2009-12-02",7.12
"659","2009-12-03",6.96
"660","2009-12-04",7
"661","2009-12-07",6.98
"662","2009-12-08",7
"663","2009-12-09",7.05
"664","2009-12-10",7.11
"665","2009-12-11",7.2
"666","2009-12-14",7.15
"667","2009-12-15",7.1
"668","2009-12-16",7.1
"669","2009-12-17",7.39
"670","2009-12-18",7.42
"671","2009-12-21",7.45
"672","2009-12-22",7.49
"673","2009-12-23",7.77
"674","2009-12-24",7.43
"675","2009-12-28",7.7
"676","2009-12-29",8.1
"677","2009-12-30",8.04
"678","2009-12-31",7.9
"679","2010-01-04",8.2
"680","2010-01-05",8.17
"681","2010-01-06",8.39
"682","2010-01-07",8.48
"683","2010-01-08",8.22
"684","2010-01-11",7.6
"685","2010-01-12",7.63
"686","2010-01-13",7.82
"687","2010-01-14",8.11
"688","2010-01-15",7.8
"689","2010-01-19",8
"690","2010-01-20",7.71
"691","2010-01-21",7.69
"692","2010-01-22",7.48
"693","2010-01-25",7.53
"694","2010-01-26",7.56
"695","2010-01-27",7.5
"696","2010-01-28",7.48
"697","2010-01-29",7.53
"698","2010-02-01",7.65
"699","2010-02-02",7.15
"700","2010-02-03",7.57
"701","2010-02-04",7.13
"702","2010-02-05",7.02
"703","2010-02-08",6.91
"704","2010-02-09",6.88
"705","2010-02-10",6.97
"706","2010-02-11",7.24
"707","2010-02-12",7.18
"708","2010-02-16",7.25
"709","2010-02-17",7.19
"710","2010-02-18",7.17
"711","2010-02-19",7.47
"712","2010-02-22",7.3
"713","2010-02-23",7.16
"714","2010-02-24",6.99
"715","2010-02-25",6.76
"716","2010-02-26",6.75
"717","2010-03-01",6.78
"718","2010-03-02",6.9
"719","2010-03-03",6.82
"720","2010-03-04",6.84
"721","2010-03-05",7.03
"722","2010-03-08",6.88
"723","2010-03-09",6.92
"724","2010-03-10",6.89
"725","2010-03-11",6.83
"726","2010-03-12",6.85
"727","2010-03-15",7.25
"728","2010-03-16",7.4
"729","2010-03-17",7.56
"730","2010-03-18",7.35
"731","2010-03-19",7.38
"732","2010-03-22",7.53
"733","2010-03-23",7.62
"734","2010-03-24",7.58
"735","2010-03-25",7.47
"736","2010-03-26",7.5
"737","2010-03-29",7.41
"738","2010-03-30",7.36
"739","2010-03-31",7.03
"740","2010-04-01",7.05
"741","2010-04-05",7.2
"742","2010-04-06",7.61
"743","2010-04-07",7.67
"744","2010-04-08",7.73
"745","2010-04-09",7.9
"746","2010-04-12",7.85
"747","2010-04-13",7.8
"748","2010-04-14",7.62
"749","2010-04-15",7.71
"750","2010-04-16",7.63
"751","2010-04-19",7.65
"752","2010-04-20",7.68
"753","2010-04-21",7.63
"754","2010-04-22",7.59
"755","2010-04-23",7.5
"756","2010-04-26",7.52
"757","2010-04-27",7.52
"758","2010-04-28",7.49
"759","2010-04-29",7.5
"760","2010-04-30",7.72
"761","2010-05-03",7.98
"762","2010-05-04",7.75
"763","2010-05-05",7.71
"764","2010-05-06",7.37
"765","2010-05-07",7.22
"766","2010-05-10",7.75
"767","2010-05-11",7.69
"768","2010-05-12",7.54
"769","2010-05-13",7.46
"770","2010-05-14",7.35
"771","2010-05-17",7.31
"772","2010-05-18",7.18
"773","2010-05-19",7.29
"774","2010-05-20",7.02
"775","2010-05-21",7.03
"776","2010-05-24",7.05
"777","2010-05-25",7.14
"778","2010-05-26",7.16
"779","2010-05-27",7.46
"780","2010-05-28",7.24
"781","2010-06-01",7.12
"782","2010-06-02",7.25
"783","2010-06-03",7.27
"784","2010-06-04",7.15
"785","2010-06-07",7.25
"786","2010-06-08",7.2
"787","2010-06-09",7
"788","2010-06-10",7.15
"789","2010-06-11",7.21
"790","2010-06-14",7.27
"791","2010-06-15",7.2
"792","2010-06-16",7.15
"793","2010-06-17",7.18
"794","2010-06-18",7.45
"795","2010-06-21",7.12
"796","2010-06-22",6.91
"797","2010-06-23",6.91
"798","2010-06-24",6.82
"799","2010-06-25",6.78
"800","2010-06-28",6.66
"801","2010-06-29",6.5
"802","2010-06-30",6.36
"803","2010-07-01",6.5
"804","2010-07-02",6.52
"805","2010-07-06",6.55
"806","2010-07-07",6.7
"807","2010-07-08",6.65
"808","2010-07-09",6.7
"809","2010-07-12",6.75
"810","2010-07-13",6.69
"811","2010-07-14",6.63
"812","2010-07-15",6.58
"813","2010-07-16",6.52
"814","2010-07-19",6.58
"815","2010-07-20",6.55
"816","2010-07-21",6.55
"817","2010-07-22",6.61
"818","2010-07-23",6.66
"819","2010-07-26",6.64
"820","2010-07-27",6.61
"821","2010-07-28",6.57
"822","2010-07-29",7.08
"823","2010-07-30",7.05
"824","2010-08-02",6.88
"825","2010-08-03",6.75
"826","2010-08-04",6.7
"827","2010-08-05",6.59
"828","2010-08-06",6.75
"829","2010-08-09",6.71
"830","2010-08-10",6.7
"831","2010-08-11",6.46
"832","2010-08-12",6.53
"833","2010-08-13",6.56
"834","2010-08-16",6.66
"835","2010-08-17",6.65
"836","2010-08-18",6.59
"837","2010-08-19",6.41
"838","2010-08-20",6.78
"839","2010-08-23",6.52
"840","2010-08-24",6.37
"841","2010-08-25",6.45
"842","2010-08-26",6.47
"843","2010-08-27",6.51
"844","2010-08-30",6.42
"845","2010-08-31",6.45
"846","2010-09-01",6.4
"847","2010-09-02",6.52
"848","2010-09-03",6.72
"849","2010-09-07",6.75
"850","2010-09-08",6.72
"851","2010-09-09",6.92
"852","2010-09-10",6.9
"853","2010-09-13",6.92
"854","2010-09-14",6.9
"855","2010-09-15",6.89
"856","2010-09-16",6.7
"857","2010-09-17",6.9
"858","2010-09-20",7.11
"859","2010-09-21",6.99
"860","2010-09-22",7.16
"861","2010-09-23",7
"862","2010-09-24",7.04
"863","2010-09-27",7.76
"864","2010-09-28",7.94
"865","2010-09-29",7.86
"866","2010-09-30",7.84
"867","2010-10-01",7.87
"868","2010-10-04",7.9
"869","2010-10-05",8.34
"870","2010-10-06",8.5
"871","2010-10-07",8.37
"872","2010-10-08",8.59
"873","2010-10-11",8.65
"874","2010-10-12",8.86
"875","2010-10-13",9.07
"876","2010-10-14",8.86
"877","2010-10-15",9.1
"878","2010-10-18",9.4
"879","2010-10-19",9.5
"880","2010-10-20",9.49
"881","2010-10-21",9.1
"882","2010-10-22",9.08
"883","2010-10-25",9.12
"884","2010-10-26",9.64
"885","2010-10-27",11.26
"886","2010-10-28",10.25
"887","2010-10-29",10.22
"888","2010-11-01",10.99
"889","2010-11-02",10.66
"890","2010-11-03",10.89
"891","2010-11-04",11.15
"892","2010-11-05",10.9
"893","2010-11-08",10.7
"894","2010-11-09",10.62
"895","2010-11-10",10.41
"896","2010-11-11",10.12
"897","2010-11-12",9.91
"898","2010-11-15",10.25
"899","2010-11-16",9.88
"900","2010-11-17",9.85
"901","2010-11-18",10.21
"902","2010-11-19",10.11
"903","2010-11-22",10.2
"904","2010-11-23",10.74
"905","2010-11-24",11.75
"906","2010-11-26",12.45
"907","2010-11-29",12.84
"908","2010-11-30",12.75
"909","2010-12-01",13.16
"910","2010-12-02",13.9
"911","2010-12-03",14.2
"912","2010-12-06",14.32
"913","2010-12-07",13.5
"914","2010-12-08",13.75
"915","2010-12-09",13.2
"916","2010-12-10",13.37
"917","2010-12-13",12.85
"918","2010-12-14",12.56
"919","2010-12-15",12.25
"920","2010-12-16",12.8
"921","2010-12-17",13.49
"922","2010-12-20",12.98
"923","2010-12-21",13.01
"924","2010-12-22",13.72
"925","2010-12-23",13.75
"926","2010-12-27",13.9
"927","2010-12-28",13.7
"928","2010-12-29",13.78
"929","2010-12-30",13.59
"930","2010-12-31",13.63
"931","2011-01-03",13.49
"932","2011-01-04",13.07
"933","2011-01-05",12.75
"934","2011-01-06",12.78
"935","2011-01-07",12.67
"936","2011-01-10",12.6
"937","2011-01-11",12.52
"938","2011-01-12",12.55
"939","2011-01-13",12.8
"940","2011-01-14",12.8
"941","2011-01-18",12.87
"942","2011-01-19",12.7
"943","2011-01-20",12.86
"944","2011-01-21",13.09
"945","2011-01-24",12.8
"946","2011-01-25",12.8
"947","2011-01-26",12.75
"948","2011-01-27",12.94
"949","2011-01-28",12.11
"950","2011-01-31",12.48
"951","2011-02-01",12.87
"952","2011-02-02",12.77
"953","2011-02-03",12.88
"954","2011-02-04",12.51
"955","2011-02-07",12.5
"956","2011-02-08",12.4
"957","2011-02-09",11.83
"958","2011-02-10",11
"959","2011-02-11",11.07
"960","2011-02-14",11.24
"961","2011-02-15",11.05
"962","2011-02-16",11.15
"963","2011-02-17",11.26
"964","2011-02-18",11.29
"965","2011-02-22",10.83
"966","2011-02-23",10.84
"967","2011-02-24",10.44
"968","2011-02-25",10.96
"969","2011-02-28",10.99
"970","2011-03-01",10.68
"971","2011-03-02",10.5
"972","2011-03-03",10.87
"973","2011-03-04",10.21
"974","2011-03-07",10.24
"975","2011-03-08",10.2
"976","2011-03-09",10.33
"977","2011-03-10",10.45
"978","2011-03-11",10.7
"979","2011-03-14",10.71
"980","2011-03-15",10.26
"981","2011-03-16",9.97
"982","2011-03-17",10.04
"983","2011-03-18",10.1
"984","2011-03-21",10.25
"985","2011-03-22",10.15
"986","2011-03-23",10.13
"987","2011-03-24",10.05
"988","2011-03-25",10.11
"989","2011-03-28",10.31
"990","2011-03-29",10.48
"991","2011-03-30",10.41
"992","2011-03-31",10.47
"993","2011-04-01",10.65
"994","2011-04-04",11.03
"995","2011-04-05",11.31
