"","date","JKS"
"126","2010-11-10",33.549999
"127","2010-11-11",33.259998
"128","2010-11-12",32.639999
"129","2010-11-15",31.440001
"130","2010-11-16",29.190001
"131","2010-11-17",25.610001
"132","2010-11-18",24.6
"133","2010-11-19",26.059999
"134","2010-11-22",25.780001
"135","2010-11-23",25.469999
"136","2010-11-24",27.200001
"137","2010-11-26",26.950001
"138","2010-11-29",25.41
"139","2010-11-30",22.969999
"140","2010-12-01",22.01
"141","2010-12-02",23.469999
"142","2010-12-03",23.700001
"143","2010-12-06",23.66
"144","2010-12-07",21.540001
"145","2010-12-08",21.120001
"146","2010-12-09",21.26
"147","2010-12-10",22.790001
"148","2010-12-13",21.309999
"149","2010-12-14",21.49
"150","2010-12-15",21.549999
"151","2010-12-16",21.49
"152","2010-12-17",22
"153","2010-12-20",21.59
"154","2010-12-21",22.299999
"155","2010-12-22",21.84
"156","2010-12-23",22.27
"157","2010-12-27",21.66
"158","2010-12-28",20.940001
"159","2010-12-29",20.799999
"160","2010-12-30",20.43
"161","2010-12-31",20.120001
"162","2011-01-03",20.610001
"163","2011-01-04",20.530001
"164","2011-01-05",21.59
"165","2011-01-06",22.389999
"166","2011-01-07",23.52
"167","2011-01-10",25.57
"168","2011-01-11",25.940001
"169","2011-01-12",27.440001
"170","2011-01-13",27.24
"171","2011-01-14",26.620001
"172","2011-01-18",28.719999
"173","2011-01-19",28.969999
"174","2011-01-20",28.83
"175","2011-01-21",29.16
"176","2011-01-24",31.620001
"177","2011-01-25",27.959999
"178","2011-01-26",26.620001
"179","2011-01-27",27.200001
"180","2011-01-28",25.030001
"181","2011-01-31",26.110001
"182","2011-02-01",27.17
"183","2011-02-02",28.32
"184","2011-02-03",28.139999
"185","2011-02-04",27.15
"186","2011-02-07",28.790001
"187","2011-02-08",28.07
"188","2011-02-09",27.860001
"189","2011-02-10",28.32
"190","2011-02-11",28.58
"191","2011-02-14",30.52
"192","2011-02-15",28.969999
"193","2011-02-16",29.540001
"194","2011-02-17",29.48
"195","2011-02-18",29.67
"196","2011-02-22",28.379999
"197","2011-02-23",27.540001
"198","2011-02-24",28.02
"199","2011-02-25",29.24
"200","2011-02-28",28.18
"201","2011-03-01",27.610001
"202","2011-03-02",27.120001
"203","2011-03-03",26.280001
"204","2011-03-04",25.540001
"205","2011-03-07",23.889999
"206","2011-03-08",23.879999
"207","2011-03-09",23.82
"208","2011-03-10",22.700001
"209","2011-03-11",22.610001
"210","2011-03-14",24.82
"211","2011-03-15",26.719999
"212","2011-03-16",25.290001
"213","2011-03-17",25.32
"214","2011-03-18",24.15
"215","2011-03-21",25.030001
"216","2011-03-22",24.83
"217","2011-03-23",25.549999
"218","2011-03-24",25.59
"219","2011-03-25",25.4
"220","2011-03-28",26.75
"221","2011-03-29",26.66
"222","2011-03-30",27.200001
"223","2011-03-31",27
"224","2011-04-01",26.18
"225","2011-04-04",25.370001
"226","2011-04-05",25.76
"227","2011-04-06",25.639999
"228","2011-04-07",25.790001
"229","2011-04-08",25.24
"230","2011-04-11",24.290001
"231","2011-04-12",23.68
"232","2011-04-13",24.4
"233","2011-04-14",23.799999
"234","2011-04-15",23.73
"235","2011-04-18",22.85
"236","2011-04-19",23.200001
"237","2011-04-20",24.01
"238","2011-04-21",24.74
"239","2011-04-25",24.280001
"240","2011-04-26",25.059999
"241","2011-04-27",24.75
"242","2011-04-28",25.91
"243","2011-04-29",27.15
"244","2011-05-02",27.110001
"245","2011-05-03",25.98
"246","2011-05-04",25.99
"247","2011-05-05",26.299999
"248","2011-05-06",26.82
"249","2011-05-09",26.440001
"250","2011-05-10",27.190001
"251","2011-05-11",27.549999
"252","2011-05-12",28.41
"253","2011-05-13",28.5
"254","2011-05-16",27.5
"255","2011-05-17",25.790001
"256","2011-05-18",26.09
"257","2011-05-19",25.77
"258","2011-05-20",24.59
"259","2011-05-23",24.27
"260","2011-05-24",24.1
"261","2011-05-25",23.9
"262","2011-05-26",25.370001
"263","2011-05-27",25.290001
"264","2011-05-31",26.02
"265","2011-06-01",24.870001
"266","2011-06-02",24.950001
"267","2011-06-03",23.459999
"268","2011-06-06",22.23
"269","2011-06-07",23.219999
"270","2011-06-08",21.25
"271","2011-06-09",21.690001
"272","2011-06-10",22.200001
"273","2011-06-13",23.5
"274","2011-06-14",24.83
"275","2011-06-15",25
"276","2011-06-16",24.620001
"277","2011-06-17",23.59
"278","2011-06-20",23
"279","2011-06-21",23.49
"280","2011-06-22",24.98
"281","2011-06-23",25.67
"282","2011-06-24",24.969999
"283","2011-06-27",25.129999
"284","2011-06-28",25.5
"285","2011-06-29",25.66
"286","2011-06-30",26.52
"287","2011-07-01",26.620001
"288","2011-07-05",26.68
"289","2011-07-06",25.75
"290","2011-07-07",26.040001
"291","2011-07-08",25.59
"292","2011-07-11",24.059999
"293","2011-07-12",22.799999
"294","2011-07-13",24.01
"295","2011-07-14",23.68
"296","2011-07-15",23.950001
"297","2011-07-18",24.469999
"298","2011-07-19",24.59
"299","2011-07-20",24.9
"300","2011-07-21",24.040001
"301","2011-07-22",24.33
"302","2011-07-25",23.49
"303","2011-07-26",23.299999
"304","2011-07-27",22.01
"305","2011-07-28",21.719999
"306","2011-07-29",21.700001
"307","2011-08-01",21.559999
"308","2011-08-02",21.92
"309","2011-08-03",21.9
"310","2011-08-04",19.620001
"311","2011-08-05",18.629999
"312","2011-08-08",15.28
"313","2011-08-09",15.65
"314","2011-08-10",15.3
"315","2011-08-11",15.9
"316","2011-08-12",15.23
"317","2011-08-15",16.76
"318","2011-08-16",17.25
"319","2011-08-17",16.129999
"320","2011-08-18",14.69
"321","2011-08-19",14.22
"322","2011-08-22",14.43
"323","2011-08-23",16.610001
"324","2011-08-24",17.370001
"325","2011-08-25",16.42
"326","2011-08-26",16.58
"327","2011-08-29",16.77
"328","2011-08-30",16.23
"329","2011-08-31",16.41
"330","2011-09-01",15.69
"331","2011-09-02",14.03
"332","2011-09-06",13
"333","2011-09-07",12.9
"334","2011-09-08",11.82
"335","2011-09-09",10.59
"336","2011-09-12",9.97
"337","2011-09-13",10.24
"338","2011-09-14",10.02
"339","2011-09-15",9.82
"340","2011-09-16",9.04
"341","2011-09-19",6.5
"342","2011-09-20",5.89
"343","2011-09-21",5.76
"344","2011-09-22",6.1
"345","2011-09-23",6.05
"346","2011-09-26",5.94
"347","2011-09-27",5.83
"348","2011-09-28",5.1
"349","2011-09-29",4.96
"350","2011-09-30",4.86
"351","2011-10-03",4.71
"352","2011-10-04",5.72
"353","2011-10-05",6.36
"354","2011-10-06",6.79
"355","2011-10-07",6.3
"356","2011-10-10",6.71
"357","2011-10-11",7.19
"358","2011-10-12",7.84
"359","2011-10-13",8.97
"360","2011-10-14",8.42
"361","2011-10-17",8.29
"362","2011-10-18",8.89
"363","2011-10-19",8.34
"364","2011-10-20",8.32
"365","2011-10-21",8.28
"366","2011-10-24",8.56
"367","2011-10-25",8.14
"368","2011-10-26",8.2
"369","2011-10-27",9.14
"370","2011-10-28",9.84
"371","2011-10-31",9.25
"372","2011-11-01",8.55
"373","2011-11-02",8.86
"374","2011-11-03",8.69
"375","2011-11-04",8.6
"376","2011-11-07",8.55
"377","2011-11-08",8.64
"378","2011-11-09",8.22
"379","2011-11-10",7.77
"380","2011-11-11",7.76
"381","2011-11-14",6.75
"382","2011-11-15",6.59
"383","2011-11-16",6.52
"384","2011-11-17",6.19
"385","2011-11-18",5.83
"386","2011-11-21",5.7
"387","2011-11-22",5.25
"388","2011-11-23",5.76
"389","2011-11-25",5.22
"390","2011-11-28",5.45
"391","2011-11-29",5.16
"392","2011-11-30",6.08
"393","2011-12-01",6.16
"394","2011-12-02",5.85
"395","2011-12-05",5.96
"396","2011-12-06",5.67
"397","2011-12-07",5.93
"398","2011-12-08",5.74
"399","2011-12-09",5.7
"400","2011-12-12",5.4
"401","2011-12-13",5.09
"402","2011-12-14",4.91
"403","2011-12-15",4.9
"404","2011-12-16",4.95
"405","2011-12-19",4.91
"406","2011-12-20",5.35
"407","2011-12-21",5.35
"408","2011-12-22",5.83
"409","2011-12-23",5.55
"410","2011-12-27",5.19
"411","2011-12-28",5
"412","2011-12-29",4.96
"413","2011-12-30",5
"414","2012-01-03",5.25
"415","2012-01-04",5.07
"416","2012-01-05",4.99
"417","2012-01-06",5.06
"418","2012-01-09",5.17
"419","2012-01-10",5.21
"420","2012-01-11",6.88
"421","2012-01-12",7.02
"422","2012-01-13",6.65
"423","2012-01-17",6.8
"424","2012-01-18",7.24
"425","2012-01-19",6.5
"426","2012-01-20",6.25
"427","2012-01-23",6.17
"428","2012-01-24",6.08
"429","2012-01-25",5.92
"430","2012-01-26",6.18
"431","2012-01-27",6.83
"432","2012-01-30",6.6
"433","2012-01-31",6.39
"434","2012-02-01",6.51
"435","2012-02-02",7.09
"436","2012-02-03",7.17
"437","2012-02-06",7.6
"438","2012-02-07",7.96
"439","2012-02-08",8.6
"440","2012-02-09",10.07
"441","2012-02-10",9.38
"442","2012-02-13",9
"443","2012-02-14",7.96
"444","2012-02-15",8.18
"445","2012-02-16",8.11
"446","2012-02-17",8.81
"447","2012-02-21",9.28
"448","2012-02-22",8.78
"449","2012-02-23",8.03
"450","2012-02-24",7.81
"451","2012-02-27",7.46
"452","2012-02-28",7.64
"453","2012-02-29",7.28
"454","2012-03-01",7.21
"455","2012-03-02",6.99
"456","2012-03-05",6.65
"457","2012-03-06",6.29
"458","2012-03-07",5.95
"459","2012-03-08",5.54
"460","2012-03-09",6.01
"461","2012-03-12",6.25
"462","2012-03-13",6.62
"463","2012-03-14",6.44
"464","2012-03-15",6.53
"465","2012-03-16",6.75
"466","2012-03-19",6.57
"467","2012-03-20",6.94
"468","2012-03-21",6.42
"469","2012-03-22",6.42
"470","2012-03-23",6.59
"471","2012-03-26",6.54
"472","2012-03-27",6.51
"473","2012-03-28",6.59
"474","2012-03-29",6.47
"475","2012-03-30",6.1
"476","2012-04-02",5.79
"477","2012-04-03",5.7
"478","2012-04-04",5.58
"479","2012-04-05",5.46
"480","2012-04-09",5.17
"481","2012-04-10",5.39
"482","2012-04-11",5.7
"483","2012-04-12",5.71
"484","2012-04-13",5.34
"485","2012-04-16",5.34
"486","2012-04-17",5.82
"487","2012-04-18",5.68
"488","2012-04-19",5.73
"489","2012-04-20",5.5
"490","2012-04-23",5.24
"491","2012-04-24",5.3
"492","2012-04-25",5.39
"493","2012-04-26",5.5
"494","2012-04-27",5.41
"495","2012-04-30",5.48
"496","2012-05-01",5.74
"497","2012-05-02",5.55
"498","2012-05-03",5.54
"499","2012-05-04",5.52
"500","2012-05-07",5.43
"501","2012-05-08",5.37
"502","2012-05-09",5.35
"503","2012-05-10",5.37
"504","2012-05-11",5.41
"505","2012-05-14",5.54
"506","2012-05-15",5.26
"507","2012-05-16",5.32
"508","2012-05-17",4.74
"509","2012-05-18",4.32
"510","2012-05-21",4.3
"511","2012-05-22",4.14
"512","2012-05-23",4.07
"513","2012-05-24",3.73
"514","2012-05-25",3.8
"515","2012-05-29",3.9
"516","2012-05-30",3.9
"517","2012-05-31",3.9
"518","2012-06-01",3.85
"519","2012-06-04",3.94
"520","2012-06-05",4.15
"521","2012-06-06",4.04
"522","2012-06-07",3.96
"523","2012-06-08",4.07
"524","2012-06-11",3.95
"525","2012-06-12",4.24
"526","2012-06-13",4.08
"527","2012-06-14",3.8
"528","2012-06-15",4.04
"529","2012-06-18",4.26
"530","2012-06-19",4.53
"531","2012-06-20",4.11
"532","2012-06-21",4.3
"533","2012-06-22",4.15
"534","2012-06-25",3.96
"535","2012-06-26",3.51
"536","2012-06-27",3.41
"537","2012-06-28",3.3
"538","2012-06-29",3.44
"539","2012-07-02",3.42
"540","2012-07-03",3.58
"541","2012-07-05",3.41
"542","2012-07-06",3.49
"543","2012-07-09",3.37
"544","2012-07-10",3.22
"545","2012-07-11",3.28
"546","2012-07-12",3.15
"547","2012-07-13",3.28
"548","2012-07-16",3.23
"549","2012-07-17",3.18
"550","2012-07-18",3.18
"551","2012-07-19",3.16
"552","2012-07-20",2.92
"553","2012-07-23",2.75
"554","2012-07-24",2.7
"555","2012-07-25",2.57
"556","2012-07-26",2.59
"557","2012-07-27",2.57
"558","2012-07-30",2.4
"559","2012-07-31",2.21
"560","2012-08-01",2.26
"561","2012-08-02",2.1
"562","2012-08-03",2.01
"563","2012-08-06",2.21
"564","2012-08-07",2.48
"565","2012-08-08",2.6
"566","2012-08-09",2.5
"567","2012-08-10",2.59
"568","2012-08-13",2.43
"569","2012-08-14",2.45
"570","2012-08-15",2.46
"571","2012-08-16",2.42
"572","2012-08-17",2.42
"573","2012-08-20",2.78
"574","2012-08-21",2.76
"575","2012-08-22",2.97
"576","2012-08-23",2.93
"577","2012-08-24",2.85
"578","2012-08-27",3.32
"579","2012-08-28",3.65
"580","2012-08-29",3.15
"581","2012-08-30",3.02
"582","2012-08-31",3.21
"583","2012-09-04",3.04
"584","2012-09-05",2.91
"585","2012-09-06",2.94
"586","2012-09-07",3.1
"587","2012-09-10",3.35
"588","2012-09-11",3.55
"589","2012-09-12",3.55
"590","2012-09-13",3.63
"591","2012-09-14",3.49
"592","2012-09-17",3.32
"593","2012-09-18",3.38
"594","2012-09-19",3.32
"595","2012-09-20",3.31
"596","2012-09-21",3.65
"597","2012-09-24",3.86
"598","2012-09-25",3.96
"599","2012-09-26",3.88
"600","2012-09-27",3.76
"601","2012-09-28",3.79
"602","2012-10-01",3.82
"603","2012-10-02",3.85
"604","2012-10-03",3.73
"605","2012-10-04",4.31
"606","2012-10-05",3.97
"607","2012-10-08",3.87
"608","2012-10-09",3.63
"609","2012-10-10",3.49
"610","2012-10-11",3.79
"611","2012-10-12",3.73
"612","2012-10-15",3.97
"613","2012-10-16",3.94
"614","2012-10-17",3.78
"615","2012-10-18",3.93
"616","2012-10-19",3.63
"617","2012-10-22",3.76
"618","2012-10-23",3.68
"619","2012-10-24",3.69
"620","2012-10-25",3.77
"621","2012-10-26",3.79
"622","2012-10-31",3.94
"623","2012-11-01",3.93
"624","2012-11-02",3.85
"625","2012-11-05",3.92
"626","2012-11-06",3.88
"627","2012-11-07",3.85
"628","2012-11-08",3.7
"629","2012-11-09",3.79
"630","2012-11-12",3.76
"631","2012-11-13",3.72
"632","2012-11-14",3.48
"633","2012-11-15",3.51
"634","2012-11-16",3.33
"635","2012-11-19",3.51
"636","2012-11-20",3.55
"637","2012-11-21",3.51
"638","2012-11-23",3.5
"639","2012-11-26",3.96
"640","2012-11-27",4.1
"641","2012-11-28",4.44
"642","2012-11-29",4.38
"643","2012-11-30",4.25
"644","2012-12-03",4.19
"645","2012-12-04",4.16
"646","2012-12-05",4.25
"647","2012-12-06",4.12
"648","2012-12-07",4.68
"649","2012-12-10",5.12
"650","2012-12-11",5.29
"651","2012-12-12",6.32
"652","2012-12-13",6.06
"653","2012-12-14",5.95
"654","2012-12-17",6.2
"655","2012-12-18",6.52
"656","2012-12-19",6.81
"657","2012-12-20",6.24
"658","2012-12-21",5.7
"659","2012-12-24",5.55
"660","2012-12-26",5.84
"661","2012-12-27",5.81
"662","2012-12-28",5.99
"663","2012-12-31",6.21
"664","2013-01-02",6.51
"665","2013-01-03",7.16
"666","2013-01-04",6.59
"667","2013-01-07",6.65
"668","2013-01-08",7.05
"669","2013-01-09",7.44
"670","2013-01-10",7.49
"671","2013-01-11",7.45
"672","2013-01-14",7.44
"673","2013-01-15",7.22
"674","2013-01-16",6.94
"675","2013-01-17",7.12
"676","2013-01-18",6.89
"677","2013-01-22",7.73
"678","2013-01-23",7.34
"679","2013-01-24",7.63
"680","2013-01-25",7.55
"681","2013-01-28",7.58
"682","2013-01-29",7.56
"683","2013-01-30",7.47
"684","2013-01-31",7.58
"685","2013-02-01",7.53
"686","2013-02-04",7.55
"687","2013-02-05",8.13
"688","2013-02-06",8.43
"689","2013-02-07",8.11
"690","2013-02-08",8.01
"691","2013-02-11",8.63
"692","2013-02-12",9.12
"693","2013-02-13",8.93
"694","2013-02-14",9.68
"695","2013-02-15",9.37
"696","2013-02-19",9.65
"697","2013-02-20",9.63
"698","2013-02-21",8.46
"699","2013-02-22",8.75
"700","2013-02-25",8.62
"701","2013-02-26",8.3
"702","2013-02-27",8.24
"703","2013-02-28",8.14
"704","2013-03-01",7.84
"705","2013-03-04",6.82
"706","2013-03-05",7.2
"707","2013-03-06",7.45
"708","2013-03-07",7.41
"709","2013-03-08",7.3
"710","2013-03-11",6.56
"711","2013-03-12",6.95
"712","2013-03-13",6.97
"713","2013-03-14",6.74
"714","2013-03-15",6.16
"715","2013-03-18",5.79
"716","2013-03-19",5.74
"717","2013-03-20",5.97
"718","2013-03-21",5.82
"719","2013-03-22",5.51
"720","2013-03-25",5.13
"721","2013-03-26",5.12
"722","2013-03-27",4.94
"723","2013-03-28",4.64
"724","2013-04-01",4.2
"725","2013-04-02",4.21
"726","2013-04-03",4.04
"727","2013-04-04",4.23
"728","2013-04-05",4.15
"729","2013-04-08",5
"730","2013-04-09",5.8
"731","2013-04-10",5.4
"732","2013-04-11",5.62
"733","2013-04-12",5.71
"734","2013-04-15",4.82
"735","2013-04-16",5.02
"736","2013-04-17",4.87
"737","2013-04-18",4.91
"738","2013-04-19",5.11
"739","2013-04-22",5.4
"740","2013-04-23",5.67
"741","2013-04-24",6.54
"742","2013-04-25",6.6
"743","2013-04-26",7.45
"744","2013-04-29",7.43
"745","2013-04-30",7.05
"746","2013-05-01",6.54
"747","2013-05-02",7.16
"748","2013-05-03",6.86
"749","2013-05-06",6.91
"750","2013-05-07",6.36
"751","2013-05-08",6.13
"752","2013-05-09",6.42
"753","2013-05-10",7.06
"754","2013-05-13",7.33
"755","2013-05-14",6.92
"756","2013-05-15",7.08
"757","2013-05-16",7.26
"758","2013-05-17",7.53
"759","2013-05-20",9.09
"760","2013-05-21",9.17
"761","2013-05-22",8.31
"762","2013-05-23",8.54
"763","2013-05-24",8.75
"764","2013-05-28",8.8
"765","2013-05-29",8.5
"766","2013-05-30",8.6
"767","2013-05-31",7.94
"768","2013-06-03",8
"769","2013-06-04",8.33
"770","2013-06-05",8.09
"771","2013-06-06",8.47
"772","2013-06-07",9.2
"773","2013-06-10",9.52
"774","2013-06-11",9.06
"775","2013-06-12",8.51
"776","2013-06-13",8.96
"777","2013-06-14",8.76
"778","2013-06-17",9.13
"779","2013-06-18",9
"780","2013-06-19",8.55
"781","2013-06-20",8.06
"782","2013-06-21",8.5
"783","2013-06-24",7.44
"784","2013-06-25",7.45
"785","2013-06-26",8.27
"786","2013-06-27",9.12
"787","2013-06-28",9.04
"788","2013-07-01",9.82
"789","2013-07-02",9.32
"790","2013-07-03",9.58
"791","2013-07-05",11
"792","2013-07-08",10.88
"793","2013-07-09",9.73
"794","2013-07-10",10.28
"795","2013-07-11",10.23
"796","2013-07-12",10.2
"797","2013-07-15",12.03
"798","2013-07-16",12.43
"799","2013-07-17",12.6
"800","2013-07-18",12.18
"801","2013-07-19",12.31
"802","2013-07-22",13.61
"803","2013-07-23",13.15
"804","2013-07-24",13.08
"805","2013-07-25",13.3
"806","2013-07-26",12.89
"807","2013-07-29",13.84
"808","2013-07-30",13.79
"809","2013-07-31",14.58
"810","2013-08-01",14.29
"811","2013-08-02",13.55
"812","2013-08-05",14.14
"813","2013-08-06",12.98
"814","2013-08-07",12.47
"815","2013-08-08",12.54
"816","2013-08-09",12.91
"817","2013-08-12",13.81
"818","2013-08-13",13.55
"819","2013-08-14",14.21
"820","2013-08-15",13.92
"821","2013-08-16",14.42
"822","2013-08-19",12.88
"823","2013-08-20",13.83
"824","2013-08-21",14.54
"825","2013-08-22",14.66
"826","2013-08-23",14.65
"827","2013-08-26",14.96
"828","2013-08-27",14.59
"829","2013-08-28",14.71
"830","2013-08-29",15.24
"831","2013-08-30",15.95
"832","2013-09-03",18.27
"833","2013-09-04",18.889999
"834","2013-09-05",18.879999
"835","2013-09-06",18.389999
"836","2013-09-09",19.41
"837","2013-09-10",19.15
"838","2013-09-11",18.620001
"839","2013-09-12",17.969999
"840","2013-09-13",19.129999
"841","2013-09-16",18.719999
"842","2013-09-17",17.67
"843","2013-09-18",17.18
"844","2013-09-19",16.48
"845","2013-09-20",17.360001
"846","2013-09-23",17.9
"847","2013-09-24",18.780001
"848","2013-09-25",19.940001
"849","2013-09-26",21.370001
"850","2013-09-27",22.5
"851","2013-09-30",22.549999
"852","2013-10-01",23.799999
"853","2013-10-02",24.15
"854","2013-10-03",23.82
"855","2013-10-04",23.4
"856","2013-10-07",23.18
"857","2013-10-08",21.879999
"858","2013-10-09",20.700001
"859","2013-10-10",22.41
"860","2013-10-11",22.93
"861","2013-10-14",22.84
"862","2013-10-15",22.75
"863","2013-10-16",23.290001
"864","2013-10-17",26
"865","2013-10-18",26.200001
"866","2013-10-21",25.530001
"867","2013-10-22",26.67
"868","2013-10-23",24.83
"869","2013-10-24",25.389999
"870","2013-10-25",23
"871","2013-10-28",20.16
"872","2013-10-29",22.389999
"873","2013-10-30",21.68
"874","2013-10-31",22.52
"875","2013-11-01",23.59
"876","2013-11-04",26.52
"877","2013-11-05",25.860001
"878","2013-11-06",25.18
"879","2013-11-07",23.360001
"880","2013-11-08",25.98
"881","2013-11-11",28.93
"882","2013-11-12",27.620001
"883","2013-11-13",29.190001
"884","2013-11-14",29.24
"885","2013-11-15",29.5
"886","2013-11-18",33.299999
"887","2013-11-19",31.129999
"888","2013-11-20",32.509998
"889","2013-11-21",33.73
"890","2013-11-22",33.889999
"891","2013-11-25",30.6
"892","2013-11-26",32.310001
"893","2013-11-27",31.59
"894","2013-11-29",29.389999
"895","2013-12-02",30.440001
"896","2013-12-03",30.440001
"897","2013-12-04",30.91
"898","2013-12-05",29.52
"899","2013-12-06",27.879999
"900","2013-12-09",26.08
"901","2013-12-10",27.360001
"902","2013-12-11",25.309999
"903","2013-12-12",25.809999
"904","2013-12-13",25.98
"905","2013-12-16",26.85
"906","2013-12-17",29.360001
"907","2013-12-18",29.139999
"908","2013-12-19",29.360001
"909","2013-12-20",28.700001
"910","2013-12-23",28.309999
"911","2013-12-24",27.58
"912","2013-12-26",28.25
"913","2013-12-27",29.18
"914","2013-12-30",31.209999
"915","2013-12-31",29.299999
"916","2014-01-02",32.009998
"917","2014-01-03",32.540001
"918","2014-01-06",35.560001
"919","2014-01-07",36.48
"920","2014-01-08",36.849998
"921","2014-01-09",34.779999
"922","2014-01-10",35.41
"923","2014-01-13",33.139999
"924","2014-01-14",36.25
"925","2014-01-15",36.259998
"926","2014-01-16",35.389999
"927","2014-01-17",35.400002
"928","2014-01-21",34.380001
"929","2014-01-22",35.43
"930","2014-01-23",33.799999
"931","2014-01-24",29.700001
"932","2014-01-27",29.1
"933","2014-01-28",30.84
"934","2014-01-29",29.440001
"935","2014-01-30",30.34
"936","2014-01-31",29.15
"937","2014-02-03",27.34
"938","2014-02-04",27.84
"939","2014-02-05",27.219999
"940","2014-02-06",26.84
"941","2014-02-07",28.16
"942","2014-02-10",29.35
"943","2014-02-11",29.42
"944","2014-02-12",29.98
"945","2014-02-13",31.15
"946","2014-02-14",30.030001
"947","2014-02-18",31.629999
"948","2014-02-19",30.719999
"949","2014-02-20",30.959999
"950","2014-02-21",29.43
"951","2014-02-24",30.48
"952","2014-02-25",29.940001
"953","2014-02-26",30.59
"954","2014-02-27",30.809999
"955","2014-02-28",32.720001
"956","2014-03-03",30.719999
"957","2014-03-04",35.950001
"958","2014-03-05",34.93
"959","2014-03-06",36.619999
"960","2014-03-07",35.990002
"961","2014-03-10",33.709999
"962","2014-03-11",32.459999
"963","2014-03-12",32.599998
"964","2014-03-13",31.43
"965","2014-03-14",30.4
"966","2014-03-17",31.299999
"967","2014-03-18",33.950001
"968","2014-03-19",33.91
"969","2014-03-20",33.07
"970","2014-03-21",31.52
"971","2014-03-24",29.459999
"972","2014-03-25",29.07
"973","2014-03-26",26.74
"974","2014-03-27",27.219999
"975","2014-03-28",28.290001
"976","2014-03-31",27.950001
"977","2014-04-01",31.24
"978","2014-04-02",32
"979","2014-04-03",30.83
"980","2014-04-04",29.99
"981","2014-04-07",27.299999
"982","2014-04-08",29
"983","2014-04-09",30.059999
"984","2014-04-10",27.639999
"985","2014-04-11",25.43
"986","2014-04-14",25.870001
