"","date","ACIW"
"217","2007-11-09",7.34
"218","2007-11-12",7.333333
"219","2007-11-13",7.743333
"220","2007-11-14",7.58
"221","2007-11-15",7.376667
"222","2007-11-16",7.343333
"223","2007-11-19",7.326667
"224","2007-11-20",7.32
"225","2007-11-21",7.273334
"226","2007-11-23",7.613333
"227","2007-11-26",7.353333
"228","2007-11-27",7.43
"229","2007-11-28",7.68
"230","2007-11-29",7.496666
"231","2007-11-30",7.61
"232","2007-12-03",7.646667
"233","2007-12-04",7.586667
"234","2007-12-05",7.996666
"235","2007-12-06",8.1
"236","2007-12-07",8.25
"237","2007-12-10",8.303333
"238","2007-12-11",8.07
"239","2007-12-12",8.136666
"240","2007-12-13",8.056666
"241","2007-12-14",7.836667
"242","2007-12-17",6.543334
"243","2007-12-18",5.88
"244","2007-12-19",5.686666
"245","2007-12-20",5.666667
"246","2007-12-21",6.08
"247","2007-12-24",6.626667
"248","2007-12-26",6.563334
"249","2007-12-27",6.306667
"250","2007-12-28",6.343333
"251","2007-12-31",6.346667
"252","2008-01-02",6.096667
"253","2008-01-03",5.813334
"254","2008-01-04",5.426667
"255","2008-01-07",5.286667
"256","2008-01-08",5.013333
"257","2008-01-09",4.843333
"258","2008-01-10",4.94
"259","2008-01-11",4.773334
"260","2008-01-14",4.826667
"261","2008-01-15",4.583333
"262","2008-01-16",4.49
"263","2008-01-17",4.226666
"264","2008-01-18",4.186666
"265","2008-01-22",4.16
"266","2008-01-23",4.523334
"267","2008-01-24",4.466667
"268","2008-01-25",4.456666
"269","2008-01-28",4.586667
"270","2008-01-29",4.566667
"271","2008-01-30",4.996666
"272","2008-01-31",4.966667
"273","2008-02-01",5.39
"274","2008-02-04",5.2
"275","2008-02-05",4.91
"276","2008-02-06",4.78
"277","2008-02-07",4.996666
"278","2008-02-08",5.076667
"279","2008-02-11",5.046667
"280","2008-02-12",5.07
"281","2008-02-13",5.26
"282","2008-02-14",5.226666
"283","2008-02-15",5.223333
"284","2008-02-19",5.09
"285","2008-02-20",5.17
"286","2008-02-21",5.443333
"287","2008-02-22",5.52
"288","2008-02-25",6.103333
"289","2008-02-26",5.99
"290","2008-02-27",6.32
"291","2008-02-28",6.046667
"292","2008-02-29",5.886667
"293","2008-03-03",6.416667
"294","2008-03-04",6.136667
"295","2008-03-05",6.5
"296","2008-03-06",6.54
"297","2008-03-07",6.543334
"298","2008-03-10",6.11
"299","2008-03-11",6.273334
"300","2008-03-12",6.126667
"301","2008-03-13",6.266667
"302","2008-03-14",6.01
"303","2008-03-17",6.096667
"304","2008-03-18",6.21
"305","2008-03-19",6.176667
"306","2008-03-20",6.31
"307","2008-03-24",6.7
"308","2008-03-25",6.873333
"309","2008-03-26",7.09
"310","2008-03-27",6.74
"311","2008-03-28",6.8
"312","2008-03-31",6.64
"313","2008-04-01",7.003334
"314","2008-04-02",7.21
"315","2008-04-03",7.46
"316","2008-04-04",7.393333
"317","2008-04-07",7.373333
"318","2008-04-08",7.583333
"319","2008-04-09",7.13
"320","2008-04-10",7.54
"321","2008-04-11",7.026667
"322","2008-04-14",7.056667
"323","2008-04-15",7.166667
"324","2008-04-16",7.436666
"325","2008-04-17",7.083333
"326","2008-04-18",7.256667
"327","2008-04-21",7.33
"328","2008-04-22",7.166667
"329","2008-04-23",7.2
"330","2008-04-24",7.266667
"331","2008-04-25",7.29
"332","2008-04-28",7.386667
"333","2008-04-29",7.44
"334","2008-04-30",7.366667
"335","2008-05-01",7.533333
"336","2008-05-02",7.513333
"337","2008-05-05",7.39
"338","2008-05-06",7.26
"339","2008-05-07",6.61
"340","2008-05-08",5.8
"341","2008-05-09",5.926667
"342","2008-05-12",5.9
"343","2008-05-13",6.013333
"344","2008-05-14",5.88
"345","2008-05-15",5.926667
"346","2008-05-16",5.97
"347","2008-05-19",5.946667
"348","2008-05-20",5.96
"349","2008-05-21",5.803333
"350","2008-05-22",5.956666
"351","2008-05-23",5.59
"352","2008-05-27",5.81
"353","2008-05-28",5.79
"354","2008-05-29",5.87
"355","2008-05-30",5.803333
"356","2008-06-02",5.446667
"357","2008-06-03",5.433333
"358","2008-06-04",5.58
"359","2008-06-05",5.913333
"360","2008-06-06",5.683333
"361","2008-06-09",5.673333
"362","2008-06-10",5.743333
"363","2008-06-11",5.663333
"364","2008-06-12",5.7
"365","2008-06-13",5.913333
"366","2008-06-16",5.946667
"367","2008-06-17",5.95
"368","2008-06-18",6.02
"369","2008-06-19",6.053333
"370","2008-06-20",5.833333
"371","2008-06-23",5.836667
"372","2008-06-24",5.84
"373","2008-06-25",6.143333
"374","2008-06-26",5.936666
"375","2008-06-27",5.84
"376","2008-06-30",5.863333
"377","2008-07-01",5.75
"378","2008-07-02",5.603333
"379","2008-07-03",5.666667
"380","2008-07-07",5.533333
"381","2008-07-08",5.693333
"382","2008-07-09",5.653333
"383","2008-07-10",5.81
"384","2008-07-11",6.04
"385","2008-07-14",5.636667
"386","2008-07-15",5.716667
"387","2008-07-16",6.126667
"388","2008-07-17",6.42
"389","2008-07-18",6.483333
"390","2008-07-21",6.056667
"391","2008-07-22",6.24
"392","2008-07-23",6.163333
"393","2008-07-24",6.213333
"394","2008-07-25",6.256667
"395","2008-07-28",6.25
"396","2008-07-29",6.446667
"397","2008-07-30",6.586667
"398","2008-07-31",6.52
"399","2008-08-01",6.6
"400","2008-08-04",6.633333
"401","2008-08-05",6.663333
"402","2008-08-06",6.653333
"403","2008-08-07",6.816667
"404","2008-08-08",6.87
"405","2008-08-11",6.993333
"406","2008-08-12",4.853333
"407","2008-08-13",5.19
"408","2008-08-14",5.476666
"409","2008-08-15",5.716667
"410","2008-08-18",5.38
"411","2008-08-19",5.39
"412","2008-08-20",5.673333
"413","2008-08-21",5.676667
"414","2008-08-22",5.793334
"415","2008-08-25",5.74
"416","2008-08-26",5.82
"417","2008-08-27",6.1
"418","2008-08-28",6.26
"419","2008-08-29",6.04
"420","2008-09-02",6.013333
"421","2008-09-03",6.063334
"422","2008-09-04",5.846667
"423","2008-09-05",6.123333
"424","2008-09-08",6.26
"425","2008-09-09",6.15
"426","2008-09-10",6.436666
"427","2008-09-11",6.373333
"428","2008-09-12",6.323333
"429","2008-09-15",5.97
"430","2008-09-16",6.586667
"431","2008-09-17",6.203333
"432","2008-09-18",6.443333
"433","2008-09-19",6.71
"434","2008-09-22",6.456666
"435","2008-09-23",6.103333
"436","2008-09-24",6.043334
"437","2008-09-25",6.12
"438","2008-09-26",5.913333
"439","2008-09-29",5.503334
"440","2008-09-30",5.84
"441","2008-10-01",5.946667
"442","2008-10-02",5.503334
"443","2008-10-03",5.073333
"444","2008-10-06",4.736667
"445","2008-10-07",4.426667
"446","2008-10-08",4.143333
"447","2008-10-09",3.663333
"448","2008-10-10",3.706667
"449","2008-10-13",4.4
"450","2008-10-14",4.17
"451","2008-10-15",3.59
"452","2008-10-16",4.01
"453","2008-10-17",3.933333
"454","2008-10-20",4.033333
"455","2008-10-21",3.796667
"456","2008-10-22",3.613333
"457","2008-10-23",3.383333
"458","2008-10-24",3.253333
"459","2008-10-27",2.973333
"460","2008-10-28",3.866667
"461","2008-10-29",3.84
"462","2008-10-30",3.966667
"463","2008-10-31",4.566667
"464","2008-11-03",4.553333
"465","2008-11-04",4.606667
"466","2008-11-05",4.026667
"467","2008-11-06",4.496666
"468","2008-11-07",4.666667
"469","2008-11-10",4.666667
"470","2008-11-11",4.673333
"471","2008-11-12",4.686666
"472","2008-11-13",4.996666
"473","2008-11-14",4.916667
"474","2008-11-17",5.136667
"475","2008-11-18",5.163333
"476","2008-11-19",4.76
"477","2008-11-20",4.476666
"478","2008-11-21",4.733333
"479","2008-11-24",5.003334
"480","2008-11-25",4.896667
"481","2008-11-26",5.2
"482","2008-11-28",5.233333
"483","2008-12-01",4.606667
"484","2008-12-02",5.19
"485","2008-12-03",4.803333
"486","2008-12-04",4.563334
"487","2008-12-05",4.9
"488","2008-12-08",5
"489","2008-12-09",4.946667
"490","2008-12-10",4.97
"491","2008-12-11",4.56
"492","2008-12-12",4.836667
"493","2008-12-15",4.673333
"494","2008-12-16",4.933333
"495","2008-12-17",4.93
"496","2008-12-18",4.95
"497","2008-12-19",4.843333
"498","2008-12-22",4.753334
"499","2008-12-23",4.75
"500","2008-12-24",4.956666
"501","2008-12-26",4.94
"502","2008-12-29",5.09
"503","2008-12-30",5.106667
"504","2008-12-31",5.3
"505","2009-01-02",5.356667
"506","2009-01-05",5.416667
"507","2009-01-06",5.543334
"508","2009-01-07",5.57
"509","2009-01-08",5.75
"510","2009-01-09",5.43
"511","2009-01-12",5.56
"512","2009-01-13",5.663333
"513","2009-01-14",5.613333
"514","2009-01-15",5.98
"515","2009-01-16",5.916667
"516","2009-01-20",5.646667
"517","2009-01-21",5.93
"518","2009-01-22",5.726666
"519","2009-01-23",5.7
"520","2009-01-26",5.743333
"521","2009-01-27",5.726666
"522","2009-01-28",5.756667
"523","2009-01-29",5.783333
"524","2009-01-30",5.663333
"525","2009-02-02",5.906667
"526","2009-02-03",5.75
"527","2009-02-04",5.693333
"528","2009-02-05",5.696667
"529","2009-02-06",5.863333
"530","2009-02-09",5.806667
"531","2009-02-10",5.606667
"532","2009-02-11",5.663333
"533","2009-02-12",5.736667
"534","2009-02-13",5.67
"535","2009-02-17",5.413333
"536","2009-02-18",5.336667
"537","2009-02-19",5.3
"538","2009-02-20",5.333333
"539","2009-02-23",5.333333
"540","2009-02-24",5.443333
"541","2009-02-25",5.333333
"542","2009-02-26",5.933333
"543","2009-02-27",5.953333
"544","2009-03-02",5.923333
"545","2009-03-03",5.843333
"546","2009-03-04",5.933333
"547","2009-03-05",5.783333
"548","2009-03-06",6
"549","2009-03-09",6.38
"550","2009-03-10",6.23
"551","2009-03-11",6.043334
"552","2009-03-12",6.266667
"553","2009-03-13",6.22
"554","2009-03-16",6.066667
"555","2009-03-17",6.24
"556","2009-03-18",6.293334
"557","2009-03-19",6.166667
"558","2009-03-20",5.963333
"559","2009-03-23",6.2
"560","2009-03-24",5.973333
"561","2009-03-25",6.09
"562","2009-03-26",6.23
"563","2009-03-27",6.216667
"564","2009-03-30",6.16
"565","2009-03-31",6.25
"566","2009-04-01",6.34
"567","2009-04-02",6.383333
"568","2009-04-03",6.576667
"569","2009-04-06",6.506667
"570","2009-04-07",6.31
"571","2009-04-08",6.56
"572","2009-04-09",6.773334
"573","2009-04-13",6.66
"574","2009-04-14",6.586667
"575","2009-04-15",6.61
"576","2009-04-16",6.673333
"577","2009-04-17",6.516667
"578","2009-04-20",6.16
"579","2009-04-21",6
"580","2009-04-22",5.956666
"581","2009-04-23",5.853333
"582","2009-04-24",5.78
"583","2009-04-27",5.736667
"584","2009-04-28",5.796667
"585","2009-04-29",5.89
"586","2009-04-30",5.756667
"587","2009-05-01",5.62
"588","2009-05-04",5.7
"589","2009-05-05",5.606667
"590","2009-05-06",4.766667
"591","2009-05-07",4.68
"592","2009-05-08",4.71
"593","2009-05-11",4.613333
"594","2009-05-12",4.666667
"595","2009-05-13",4.53
"596","2009-05-14",4.636667
"597","2009-05-15",4.6
"598","2009-05-18",4.843333
"599","2009-05-19",4.856667
"600","2009-05-20",4.946667
"601","2009-05-21",4.986667
"602","2009-05-22",5.05
"603","2009-05-26",5.166667
"604","2009-05-27",4.976666
"605","2009-05-28",4.983333
"606","2009-05-29",4.97
"607","2009-06-01",5.15
"608","2009-06-02",5.22
"609","2009-06-03",5.263333
"610","2009-06-04",5.233333
"611","2009-06-05",5.17
"612","2009-06-08",5.06
"613","2009-06-09",5.063334
"614","2009-06-10",5.04
"615","2009-06-11",5.043334
"616","2009-06-12",4.996666
"617","2009-06-15",4.816667
"618","2009-06-16",4.696667
"619","2009-06-17",4.833333
"620","2009-06-18",4.71
"621","2009-06-19",4.61
"622","2009-06-22",4.426667
"623","2009-06-23",4.46
"624","2009-06-24",4.52
"625","2009-06-25",4.6
"626","2009-06-26",4.636667
"627","2009-06-29",4.596667
"628","2009-06-30",4.653333
"629","2009-07-01",4.726666
"630","2009-07-02",4.613333
"631","2009-07-06",4.533333
"632","2009-07-07",4.5
"633","2009-07-08",4.476666
"634","2009-07-09",4.463333
"635","2009-07-10",4.486667
"636","2009-07-13",4.4
"637","2009-07-14",4.406667
"638","2009-07-15",4.513333
"639","2009-07-16",4.536667
"640","2009-07-17",4.626667
"641","2009-07-20",4.623333
"642","2009-07-21",4.633333
"643","2009-07-22",4.7
"644","2009-07-23",4.903333
"645","2009-07-24",4.966667
"646","2009-07-27",4.993333
"647","2009-07-28",5.123333
"648","2009-07-29",5.17
"649","2009-07-30",5.166667
"650","2009-07-31",5.023334
"651","2009-08-03",5.01
"652","2009-08-04",5.056667
"653","2009-08-05",5.053333
"654","2009-08-06",4.623333
"655","2009-08-07",4.743333
"656","2009-08-10",4.786667
"657","2009-08-11",4.743333
"658","2009-08-12",4.75
"659","2009-08-13",4.763333
"660","2009-08-14",4.666667
"661","2009-08-17",4.54
"662","2009-08-18",4.593333
"663","2009-08-19",4.603333
"664","2009-08-20",4.583333
"665","2009-08-21",4.653333
"666","2009-08-24",4.603333
"667","2009-08-25",4.66
"668","2009-08-26",4.646667
"669","2009-08-27",4.656667
"670","2009-08-28",4.593333
"671","2009-08-31",4.52
"672","2009-09-01",4.56
"673","2009-09-02",4.563334
"674","2009-09-03",4.583333
"675","2009-09-04",4.606667
"676","2009-09-08",4.546667
"677","2009-09-09",4.633333
"678","2009-09-10",4.706666
"679","2009-09-11",4.756667
"680","2009-09-14",4.95
"681","2009-09-15",5.14
"682","2009-09-16",5.17
"683","2009-09-17",5.186666
"684","2009-09-18",5.283333
"685","2009-09-21",5.326667
"686","2009-09-22",5.306667
"687","2009-09-23",5.24
"688","2009-09-24",5.163333
"689","2009-09-25",5.053333
"690","2009-09-28",5.13
"691","2009-09-29",5.163333
"692","2009-09-30",5.043334
"693","2009-10-01",4.86
"694","2009-10-02",4.796667
"695","2009-10-05",4.833333
"696","2009-10-06",4.923333
"697","2009-10-07",5.22
"698","2009-10-08",5.543334
"699","2009-10-09",5.73
"700","2009-10-12",5.69
"701","2009-10-13",5.816667
"702","2009-10-14",5.99
"703","2009-10-15",5.896667
"704","2009-10-16",5.75
"705","2009-10-19",5.79
"706","2009-10-20",5.683333
"707","2009-10-21",5.653333
"708","2009-10-22",5.76
"709","2009-10-23",5.673333
"710","2009-10-26",5.653333
"711","2009-10-27",5.603333
"712","2009-10-28",5.383333
"713","2009-10-29",5.473333
"714","2009-10-30",5.363333
"715","2009-11-02",5.39
"716","2009-11-03",5.42
"717","2009-11-04",5.34
"718","2009-11-05",5.44
"719","2009-11-06",5.383333
"720","2009-11-09",5.513333
"721","2009-11-10",5.623333
"722","2009-11-11",5.743333
"723","2009-11-12",5.643333
"724","2009-11-13",5.76
"725","2009-11-16",5.976666
"726","2009-11-17",5.966667
"727","2009-11-18",5.86
"728","2009-11-19",5.72
"729","2009-11-20",5.7
"730","2009-11-23",5.86
"731","2009-11-24",5.793334
"732","2009-11-25",5.71
"733","2009-11-27",5.516667
"734","2009-11-30",5.493333
"735","2009-12-01",5.626667
"736","2009-12-02",5.496666
"737","2009-12-03",5.383333
"738","2009-12-04",5.523334
"739","2009-12-07",5.6
"740","2009-12-08",5.563334
"741","2009-12-09",5.5
"742","2009-12-10",5.506667
"743","2009-12-11",5.496666
"744","2009-12-14",5.623333
"745","2009-12-15",5.696667
"746","2009-12-16",5.67
"747","2009-12-17",5.58
"748","2009-12-18",5.526667
"749","2009-12-21",5.716667
"750","2009-12-22",5.783333
"751","2009-12-23",5.92
"752","2009-12-24",5.936666
"753","2009-12-28",5.79
"754","2009-12-29",5.913333
"755","2009-12-30",5.876667
"756","2009-12-31",5.716667
"757","2010-01-04",5.843333
"758","2010-01-05",5.7
"759","2010-01-06",5.53
"760","2010-01-07",5.453333
"761","2010-01-08",5.476666
"762","2010-01-11",5.463333
"763","2010-01-12",5.463333
"764","2010-01-13",5.55
"765","2010-01-14",5.586667
"766","2010-01-15",5.503334
"767","2010-01-19",5.63
"768","2010-01-20",5.533333
"769","2010-01-21",5.453333
"770","2010-01-22",5.433333
"771","2010-01-25",5.476666
"772","2010-01-26",5.436666
"773","2010-01-27",5.533333
"774","2010-01-28",5.416667
"775","2010-01-29",5.336667
"776","2010-02-01",5.34
"777","2010-02-02",5.293334
"778","2010-02-03",5.29
"779","2010-02-04",5.19
"780","2010-02-05",5.253334
"781","2010-02-08",5.153333
"782","2010-02-09",5.156667
"783","2010-02-10",5.106667
"784","2010-02-11",5.17
"785","2010-02-12",5.23
"786","2010-02-16",5.276667
"787","2010-02-17",5.343333
"788","2010-02-18",5.44
"789","2010-02-19",5.456666
"790","2010-02-22",5.443333
"791","2010-02-23",5.523334
"792","2010-02-24",5.563334
"793","2010-02-25",6.113333
"794","2010-02-26",6.08
"795","2010-03-01",6.093333
"796","2010-03-02",6.106667
"797","2010-03-03",6.39
"798","2010-03-04",6.34
"799","2010-03-05",6.49
"800","2010-03-08",6.623333
"801","2010-03-09",6.716667
"802","2010-03-10",6.85
"803","2010-03-11",7.07
"804","2010-03-12",7.033333
"805","2010-03-15",6.976666
"806","2010-03-16",6.983333
"807","2010-03-17",6.926667
"808","2010-03-18",6.953333
"809","2010-03-19",6.823333
"810","2010-03-22",7.056667
"811","2010-03-23",7.196667
"812","2010-03-24",7.106667
"813","2010-03-25",7.09
"814","2010-03-26",7.046667
"815","2010-03-29",7.003334
"816","2010-03-30",7.013333
"817","2010-03-31",6.87
"818","2010-04-01",6.956666
"819","2010-04-05",6.99
"820","2010-04-06",6.986667
"821","2010-04-07",6.943333
"822","2010-04-08",6.956666
"823","2010-04-09",6.916667
"824","2010-04-12",6.956666
"825","2010-04-13",6.963333
"826","2010-04-14",7.01
"827","2010-04-15",6.626667
"828","2010-04-16",6.64
"829","2010-04-19",6.546667
"830","2010-04-20",6.67
"831","2010-04-21",6.673333
"832","2010-04-22",6.693333
"833","2010-04-23",6.74
"834","2010-04-26",6.8
"835","2010-04-27",6.763333
"836","2010-04-28",6.766667
"837","2010-04-29",6.44
"838","2010-04-30",6.263333
"839","2010-05-03",6.483333
"840","2010-05-04",6.443333
"841","2010-05-05",6.656667
"842","2010-05-06",6.433333
"843","2010-05-07",6.443333
"844","2010-05-10",6.586667
"845","2010-05-11",6.566667
"846","2010-05-12",6.826667
"847","2010-05-13",6.873333
"848","2010-05-14",6.67
"849","2010-05-17",6.74
"850","2010-05-18",6.61
"851","2010-05-19",6.53
"852","2010-05-20",6.32
"853","2010-05-21",6.25
"854","2010-05-24",6.216667
"855","2010-05-25",6.136667
"856","2010-05-26",6.176667
"857","2010-05-27",6.39
"858","2010-05-28",6.37
"859","2010-06-01",6.186666
"860","2010-06-02",6.233333
"861","2010-06-03",6.313334
"862","2010-06-04",6.043334
"863","2010-06-07",5.93
"864","2010-06-08",5.976666
"865","2010-06-09",6.103333
"866","2010-06-10",6.376667
"867","2010-06-11",6.413333
"868","2010-06-14",6.403333
"869","2010-06-15",6.553333
"870","2010-06-16",6.513333
"871","2010-06-17",6.643333
"872","2010-06-18",6.81
"873","2010-06-21",6.636667
"874","2010-06-22",6.533333
"875","2010-06-23",6.51
"876","2010-06-24",6.48
"877","2010-06-25",6.65
"878","2010-06-28",6.7
"879","2010-06-29",6.46
"880","2010-06-30",6.49
"881","2010-07-01",6.663333
"882","2010-07-02",6.476666
"883","2010-07-06",6.386667
"884","2010-07-07",6.5
"885","2010-07-08",6.57
"886","2010-07-09",6.48
"887","2010-07-12",6.39
"888","2010-07-13",6.643333
"889","2010-07-14",6.41
"890","2010-07-15",6.33
"891","2010-07-16",6.143333
"892","2010-07-19",6.143333
"893","2010-07-20",6.263333
"894","2010-07-21",6.103333
"895","2010-07-22",6.236667
"896","2010-07-23",6.326667
"897","2010-07-26",6.41
"898","2010-07-27",6.383333
"899","2010-07-28",6.103333
"900","2010-07-29",6.443333
"901","2010-07-30",6.466667
"902","2010-08-02",6.46
"903","2010-08-03",6.463333
"904","2010-08-04",6.683333
"905","2010-08-05",6.703333
"906","2010-08-06",6.713333
"907","2010-08-09",6.973333
"908","2010-08-10",6.906667
"909","2010-08-11",6.633333
"910","2010-08-12",6.64
"911","2010-08-13",6.64
"912","2010-08-16",6.623333
"913","2010-08-17",6.73
"914","2010-08-18",6.696667
"915","2010-08-19",6.586667
"916","2010-08-20",6.493333
"917","2010-08-23",6.413333
"918","2010-08-24",6.383333
"919","2010-08-25",6.463333
"920","2010-08-26",6.506667
"921","2010-08-27",6.743333
"922","2010-08-30",6.416667
"923","2010-08-31",6.33
"924","2010-09-01",6.693333
"925","2010-09-02",6.786667
"926","2010-09-03",6.623333
"927","2010-09-07",6.53
"928","2010-09-08",6.693333
"929","2010-09-09",6.856667
"930","2010-09-10",6.89
"931","2010-09-13",7.04
"932","2010-09-14",6.936666
"933","2010-09-15",6.926667
"934","2010-09-16",6.88
"935","2010-09-17",6.88
"936","2010-09-20",6.98
"937","2010-09-21",6.933333
"938","2010-09-22",6.876667
"939","2010-09-23",6.863333
"940","2010-09-24",7.066667
"941","2010-09-27",7.033333
"942","2010-09-28",7.103333
"943","2010-09-29",7.096667
"944","2010-09-30",7.463333
"945","2010-10-01",7.426667
"946","2010-10-04",7.43
"947","2010-10-05",7.583333
"948","2010-10-06",7.436666
"949","2010-10-07",7.563334
"950","2010-10-08",7.653333
"951","2010-10-11",7.653333
"952","2010-10-12",7.723333
"953","2010-10-13",7.816667
