"","date","PATK"
"94","2007-05-17",5.737778
"95","2007-05-18",5.502222
"96","2007-05-21",5.768889
"97","2007-05-22",5.888889
"98","2007-05-23",5.933333
"99","2007-05-24",5.924445
"100","2007-05-25",5.933333
"101","2007-05-29",5.977778
"102","2007-05-30",6.195556
"103","2007-05-31",6.04
"104","2007-06-01",6.062222
"105","2007-06-04",6.235556
"106","2007-06-05",6.355556
"107","2007-06-06",6.644444
"108","2007-06-07",7.155556
"109","2007-06-08",6.533333
"110","2007-06-11",6.488889
"111","2007-06-12",6.488889
"112","2007-06-13",6.342222
"113","2007-06-14",6.253334
"114","2007-06-15",6.444445
"115","2007-06-18",6.288889
"116","2007-06-19",6.395555
"117","2007-06-20",6.635556
"118","2007-06-21",6.875556
"119","2007-06-22",7.102222
"120","2007-06-25",7.093333
"121","2007-06-26",6.862222
"122","2007-06-27",6.813334
"123","2007-06-28",6.982222
"124","2007-06-29",7.004445
"125","2007-07-02",6.928889
"126","2007-07-03",6.968889
"127","2007-07-05",6.675556
"128","2007-07-06",6.675556
"129","2007-07-09",7.057778
"130","2007-07-10",7.564445
"131","2007-07-11",7.457778
"132","2007-07-12",7.622222
"133","2007-07-13",7.893333
"134","2007-07-16",7.968889
"135","2007-07-17",7.702222
"136","2007-07-18",7.302222
"137","2007-07-19",7.422222
"138","2007-07-20",7.986667
"139","2007-07-23",7.52
"140","2007-07-24",7.528889
"141","2007-07-25",7.253334
"142","2007-07-26",7.311111
"143","2007-07-27",7.417778
"144","2007-07-30",7.32
"145","2007-07-31",7.382222
"146","2007-08-01",7.373333
"147","2007-08-02",7.191111
"148","2007-08-03",6.853333
"149","2007-08-06",7.288889
"150","2007-08-07",7.475555
"151","2007-08-08",6.875556
"152","2007-08-09",7.208889
"153","2007-08-10",7.702222
"154","2007-08-13",7.333333
"155","2007-08-14",7.137778
"156","2007-08-15",6.866667
"157","2007-08-16",6.537778
"158","2007-08-17",5.871111
"159","2007-08-20",5.884444
"160","2007-08-21",5.84
"161","2007-08-22",5.995555
"162","2007-08-23",6.604445
"163","2007-08-24",6.262222
"164","2007-08-27",6.44
"165","2007-08-28",6.231111
"166","2007-08-29",6.088889
"167","2007-08-30",6.222222
"168","2007-08-31",6.222222
"169","2007-09-04",6.573333
"170","2007-09-05",6.4
"171","2007-09-06",6.4
"172","2007-09-07",6.24
"173","2007-09-10",6.044445
"174","2007-09-11",6.004445
"175","2007-09-12",5.782222
"176","2007-09-13",5.666667
"177","2007-09-14",5.466667
"178","2007-09-17",5.266667
"179","2007-09-18",5.066667
"180","2007-09-19",5.231111
"181","2007-09-20",5.177778
"182","2007-09-21",5.511111
"183","2007-09-24",5.333333
"184","2007-09-25",5.333333
"185","2007-09-26",5.177778
"186","2007-09-27",5.177778
"187","2007-09-28",5.253334
"188","2007-10-01",5.2
"189","2007-10-02",5.2
"190","2007-10-03",5.2
"191","2007-10-04",5.155556
"192","2007-10-05",5.2
"193","2007-10-08",5.2
"194","2007-10-09",5.551111
"195","2007-10-10",5.577778
"196","2007-10-11",5.577778
"197","2007-10-12",5.577778
"198","2007-10-15",5.333333
"199","2007-10-16",5.333333
"200","2007-10-17",5.231111
"201","2007-10-18",5.271111
"202","2007-10-19",5.248889
"203","2007-10-22",5.022222
"204","2007-10-23",5.44
"205","2007-10-24",5.217778
"206","2007-10-25",5.115556
"207","2007-10-26",5.2
"208","2007-10-29",5.182222
"209","2007-10-30",5.128889
"210","2007-10-31",5.191111
"211","2007-11-01",5.111111
"212","2007-11-02",5.111111
"213","2007-11-05",5.133333
"214","2007-11-06",4.973333
"215","2007-11-07",4.564445
"216","2007-11-08",4.626667
"217","2007-11-09",4.604445
"218","2007-11-12",4.435555
"219","2007-11-13",4.315556
"220","2007-11-14",4.506667
"221","2007-11-15",4.511111
"222","2007-11-16",4.666667
"223","2007-11-19",4.666667
"224","2007-11-20",4.333333
"225","2007-11-21",4.422222
"226","2007-11-23",4.315556
"227","2007-11-26",4.337778
"228","2007-11-27",4.315556
"229","2007-11-28",4.488889
"230","2007-11-29",4.351111
"231","2007-11-30",5.271111
"232","2007-12-03",4.248889
"233","2007-12-04",4.444445
"234","2007-12-05",4.444445
"235","2007-12-06",4.368889
"236","2007-12-07",4.404444
"237","2007-12-10",4.488889
"238","2007-12-11",4.546667
"239","2007-12-12",4.577778
"240","2007-12-13",4.537778
"241","2007-12-14",4.555555
"242","2007-12-17",4.555555
"243","2007-12-18",4.444445
"244","2007-12-19",4.444445
"245","2007-12-20",4.351111
"246","2007-12-21",4.111111
"247","2007-12-24",4.111111
"248","2007-12-26",4.111111
"249","2007-12-27",4.088889
"250","2007-12-28",4.444445
"251","2007-12-31",4.426667
"252","2008-01-02",4.057778
"253","2008-01-03",4.222222
"254","2008-01-04",3.982222
"255","2008-01-07",4.191111
"256","2008-01-08",4.097778
"257","2008-01-09",3.982222
"258","2008-01-10",3.875556
"259","2008-01-11",3.875556
"260","2008-01-14",3.897778
"261","2008-01-15",3.973333
"262","2008-01-16",3.991111
"263","2008-01-17",3.937778
"264","2008-01-18",3.995556
"265","2008-01-22",4.244444
"266","2008-01-23",4.386667
"267","2008-01-24",4.297778
"268","2008-01-25",3.88
"269","2008-01-28",3.617778
"270","2008-01-29",3.488889
"271","2008-01-30",3.715556
"272","2008-01-31",3.933333
"273","2008-02-01",3.764444
"274","2008-02-04",3.728889
"275","2008-02-05",3.88
"276","2008-02-06",3.835556
"277","2008-02-07",3.915555
"278","2008-02-08",4.097778
"279","2008-02-11",4.186666
"280","2008-02-12",4.08
"281","2008-02-13",3.466667
"282","2008-02-14",3.48
"283","2008-02-15",3.386667
"284","2008-02-19",3.444444
"285","2008-02-20",3.626667
"286","2008-02-21",3.431111
"287","2008-02-22",3.373333
"288","2008-02-25",3.16
"289","2008-02-26",3.315556
"290","2008-02-27",3.497778
"291","2008-02-28",3.48
"292","2008-02-29",3.48
"293","2008-03-03",3.911111
"294","2008-03-04",3.848889
"295","2008-03-05",3.946667
"296","2008-03-06",3.924444
"297","2008-03-07",3.924444
"298","2008-03-10",3.657778
"299","2008-03-11",3.555556
"300","2008-03-12",3.684444
"301","2008-03-13",3.684444
"302","2008-03-14",3.284444
"303","2008-03-17",3.284444
"304","2008-03-18",3.333333
"305","2008-03-19",3.142222
"306","2008-03-20",3.391111
"307","2008-03-24",3.093333
"308","2008-03-25",3.128889
"309","2008-03-26",3.133333
"310","2008-03-27",3.133333
"311","2008-03-28",3.293333
"312","2008-03-31",3.111111
"313","2008-04-01",3.32
"314","2008-04-02",3.088889
"315","2008-04-03",2.911111
"316","2008-04-04",3.071111
"317","2008-04-07",3.022222
"318","2008-04-08",2.982222
"319","2008-04-09",2.977778
"320","2008-04-10",3.04
"321","2008-04-11",3.04
"322","2008-04-14",2.92
"323","2008-04-15",2.933333
"324","2008-04-16",2.893333
"325","2008-04-17",2.893333
"326","2008-04-18",2.893333
"327","2008-04-21",2.786667
"328","2008-04-22",3.106667
"329","2008-04-23",2.786667
"330","2008-04-24",2.777778
"331","2008-04-25",2.888889
"332","2008-04-28",2.888889
"333","2008-04-29",2.848889
"334","2008-04-30",2.888889
"335","2008-05-01",3
"336","2008-05-02",3.453333
"337","2008-05-05",3.475556
"338","2008-05-06",3.022222
"339","2008-05-07",2.888889
"340","2008-05-08",2.888889
"341","2008-05-09",2.888889
"342","2008-05-12",2.888889
"343","2008-05-13",2.888889
"344","2008-05-14",2.888889
"345","2008-05-15",2.937778
"346","2008-05-16",2.888889
"347","2008-05-19",2.84
"348","2008-05-20",2.964444
"349","2008-05-21",2.933333
"350","2008-05-22",2.955555
"351","2008-05-23",2.933333
"352","2008-05-27",3.306667
"353","2008-05-28",3.306667
"354","2008-05-29",3.306667
"355","2008-05-30",3.226667
"356","2008-06-02",3.231111
"357","2008-06-03",3.115556
"358","2008-06-04",2.964444
"359","2008-06-05",2.964444
"360","2008-06-06",3.128889
"361","2008-06-09",3.133333
"362","2008-06-10",3.235556
"363","2008-06-11",3.133333
"364","2008-06-12",3.133333
"365","2008-06-13",3.155555
"366","2008-06-16",2.964444
"367","2008-06-17",3.026667
"368","2008-06-18",3.048889
"369","2008-06-19",3.026667
"370","2008-06-20",3
"371","2008-06-23",3.004444
"372","2008-06-24",3.102222
"373","2008-06-25",3.097778
"374","2008-06-26",2.888889
"375","2008-06-27",2.888889
"376","2008-06-30",3.328889
"377","2008-07-01",3.248889
"378","2008-07-02",3.377778
"379","2008-07-03",3.337778
"380","2008-07-07",3.244444
"381","2008-07-08",3.226667
"382","2008-07-09",3.395555
"383","2008-07-10",3.155555
"384","2008-07-11",3.404444
"385","2008-07-14",3.288889
"386","2008-07-15",3.142222
"387","2008-07-16",3.106667
"388","2008-07-17",3.128889
"389","2008-07-18",3.151111
"390","2008-07-21",3.16
"391","2008-07-22",3.155555
"392","2008-07-23",3.244444
"393","2008-07-24",3.231111
"394","2008-07-25",3.106667
"395","2008-07-28",3.155555
"396","2008-07-29",2.942222
"397","2008-07-30",2.968889
"398","2008-07-31",3.097778
"399","2008-08-01",3.106667
"400","2008-08-04",3.044445
"401","2008-08-05",3.106667
"402","2008-08-06",3.106667
"403","2008-08-07",2.928889
"404","2008-08-08",3.088889
"405","2008-08-11",3.2
"406","2008-08-12",2.964444
"407","2008-08-13",2.964444
"408","2008-08-14",2.955555
"409","2008-08-15",3.097778
"410","2008-08-18",3.115556
"411","2008-08-19",3.333333
"412","2008-08-20",3.706667
"413","2008-08-21",3.706667
"414","2008-08-22",3.706667
"415","2008-08-25",3.568889
"416","2008-08-26",3.177778
"417","2008-08-27",3.115556
"418","2008-08-28",3.111111
"419","2008-08-29",3.044445
"420","2008-09-02",2.982222
"421","2008-09-03",3.093333
"422","2008-09-04",2.964444
"423","2008-09-05",3.031111
"424","2008-09-08",3.453333
"425","2008-09-09",3.115556
"426","2008-09-10",3.106667
"427","2008-09-11",3.031111
"428","2008-09-12",3.031111
"429","2008-09-15",3.226667
"430","2008-09-16",2.96
"431","2008-09-17",3.044445
"432","2008-09-18",2.777778
"433","2008-09-19",3.044445
"434","2008-09-22",3.044445
"435","2008-09-23",2.817778
"436","2008-09-24",2.786667
"437","2008-09-25",2.777778
"438","2008-09-26",2.795556
"439","2008-09-29",2.795556
"440","2008-09-30",2.417778
"441","2008-10-01",2.426667
"442","2008-10-02",2.493333
"443","2008-10-03",2.422222
"444","2008-10-06",1.653333
"445","2008-10-07",1.484444
"446","2008-10-08",1.222222
"447","2008-10-09",0.933333
"448","2008-10-10",0.755556
"449","2008-10-13",0.884444
"450","2008-10-14",0.911111
"451","2008-10-15",1.151111
"452","2008-10-16",1.111111
"453","2008-10-17",1.017778
"454","2008-10-20",1.155556
"455","2008-10-21",0.96
"456","2008-10-22",0.8
"457","2008-10-23",0.844444
"458","2008-10-24",1.102222
"459","2008-10-27",1.137778
"460","2008-10-28",0.933333
"461","2008-10-29",0.866667
"462","2008-10-30",0.844444
"463","2008-10-31",0.853333
"464","2008-11-03",0.862222
"465","2008-11-04",0.8
"466","2008-11-05",0.96
"467","2008-11-06",0.96
"468","2008-11-07",0.777778
"469","2008-11-10",0.777778
"470","2008-11-11",0.777778
"471","2008-11-12",0.688889
"472","2008-11-13",0.591111
"473","2008-11-14",0.568889
"474","2008-11-17",0.444444
"475","2008-11-18",0.4
"476","2008-11-19",0.328889
"477","2008-11-20",0.24
"478","2008-11-21",0.284444
"479","2008-11-24",0.377778
"480","2008-11-25",0.36
"481","2008-11-26",0.36
"482","2008-11-28",0.297778
"483","2008-12-01",0.333333
"484","2008-12-02",0.351111
"485","2008-12-03",0.248889
"486","2008-12-04",0.253333
"487","2008-12-05",0.248889
"488","2008-12-08",0.368889
"489","2008-12-09",0.297778
"490","2008-12-10",0.248889
"491","2008-12-11",0.288889
"492","2008-12-12",0.271111
"493","2008-12-15",0.28
"494","2008-12-16",0.297778
"495","2008-12-17",0.311111
"496","2008-12-18",0.248889
"497","2008-12-19",0.275556
"498","2008-12-22",0.231111
"499","2008-12-23",0.244444
"500","2008-12-24",0.235556
"501","2008-12-26",0.248889
"502","2008-12-29",0.208889
"503","2008-12-30",0.244444
"504","2008-12-31",0.284444
"505","2009-01-02",0.275556
"506","2009-01-05",0.284444
"507","2009-01-06",0.302222
"508","2009-01-07",0.302222
"509","2009-01-08",0.288889
"510","2009-01-09",0.346667
"511","2009-01-12",0.333333
"512","2009-01-13",0.333333
"513","2009-01-14",0.311111
"514","2009-01-15",0.311111
"515","2009-01-16",0.311111
"516","2009-01-20",0.253333
"517","2009-01-21",0.213333
"518","2009-01-22",0.231111
"519","2009-01-23",0.213333
"520","2009-01-26",0.231111
"521","2009-01-27",0.257778
"522","2009-01-28",0.204444
"523","2009-01-29",0.253333
"524","2009-01-30",0.253333
"525","2009-02-02",0.253333
"526","2009-02-03",0.248889
"527","2009-02-04",0.204444
"528","2009-02-05",0.217778
"529","2009-02-06",0.204444
"530","2009-02-09",0.222222
"531","2009-02-10",0.222222
"532","2009-02-11",0.222222
"533","2009-02-12",0.204444
"534","2009-02-13",0.293333
"535","2009-02-17",0.28
"536","2009-02-18",0.28
"537","2009-02-19",0.231111
"538","2009-02-20",0.231111
"539","2009-02-23",0.182222
"540","2009-02-24",0.182222
"541","2009-02-25",0.182222
"542","2009-02-26",0.217778
"543","2009-02-27",0.186667
"544","2009-03-02",0.186667
"545","2009-03-03",0.182222
"546","2009-03-04",0.146667
"547","2009-03-05",0.146667
"548","2009-03-06",0.151111
"549","2009-03-09",0.155556
"550","2009-03-10",0.137778
"551","2009-03-11",0.137778
"552","2009-03-12",0.115556
"553","2009-03-13",0.128889
"554","2009-03-16",0.115556
"555","2009-03-17",0.168889
"556","2009-03-18",0.12
"557","2009-03-19",0.111111
"558","2009-03-20",0.155556
"559","2009-03-23",0.164444
"560","2009-03-24",0.182222
"561","2009-03-25",0.142222
"562","2009-03-26",0.151111
"563","2009-03-27",0.177778
"564","2009-03-30",0.208889
"565","2009-03-31",0.217778
"566","2009-04-01",0.195556
"567","2009-04-02",0.195556
"568","2009-04-03",0.177778
"569","2009-04-06",0.177778
"570","2009-04-07",0.16
"571","2009-04-08",0.177778
"572","2009-04-09",0.155556
"573","2009-04-13",0.151111
"574","2009-04-14",0.177778
"575","2009-04-15",0.173333
"576","2009-04-16",0.155556
"577","2009-04-17",0.177778
"578","2009-04-20",0.204444
"579","2009-04-21",0.284444
"580","2009-04-22",0.293333
"581","2009-04-23",0.288889
"582","2009-04-24",0.297778
"583","2009-04-27",0.257778
"584","2009-04-28",0.257778
"585","2009-04-29",0.248889
"586","2009-04-30",0.226667
"587","2009-05-01",0.324444
"588","2009-05-04",0.266667
"589","2009-05-05",0.248889
"590","2009-05-06",0.257778
"591","2009-05-07",0.266667
"592","2009-05-08",0.333333
"593","2009-05-11",0.324444
"594","2009-05-12",0.284444
"595","2009-05-13",0.266667
"596","2009-05-14",0.262222
"597","2009-05-15",0.306667
"598","2009-05-18",0.288889
"599","2009-05-19",0.266667
"600","2009-05-20",0.266667
"601","2009-05-21",0.306667
"602","2009-05-22",0.288889
"603","2009-05-26",0.311111
"604","2009-05-27",0.311111
"605","2009-05-28",0.244444
"606","2009-05-29",0.248889
"607","2009-06-01",0.226667
"608","2009-06-02",0.235556
"609","2009-06-03",0.231111
"610","2009-06-04",0.248889
"611","2009-06-05",0.28
"612","2009-06-08",0.28
"613","2009-06-09",0.262222
"614","2009-06-10",0.244444
"615","2009-06-11",0.262222
"616","2009-06-12",0.28
"617","2009-06-15",0.244444
"618","2009-06-16",0.271111
"619","2009-06-17",0.328889
"620","2009-06-18",0.4
"621","2009-06-19",0.337778
"622","2009-06-22",0.328889
"623","2009-06-23",0.444444
"624","2009-06-24",0.355556
"625","2009-06-25",0.4
"626","2009-06-26",0.688889
"627","2009-06-29",0.711111
"628","2009-06-30",0.657778
"629","2009-07-01",0.471111
"630","2009-07-02",0.684444
"631","2009-07-06",0.942222
"632","2009-07-07",0.844444
"633","2009-07-08",0.742222
"634","2009-07-09",0.72
"635","2009-07-10",0.764444
"636","2009-07-13",0.711111
"637","2009-07-14",0.72
"638","2009-07-15",0.684444
"639","2009-07-16",0.782222
"640","2009-07-17",0.8
"641","2009-07-20",0.737778
"642","2009-07-21",0.662222
"643","2009-07-22",0.684444
"644","2009-07-23",0.742222
"645","2009-07-24",0.76
"646","2009-07-27",0.777778
"647","2009-07-28",0.733333
"648","2009-07-29",0.711111
"649","2009-07-30",0.666667
"650","2009-07-31",0.644444
"651","2009-08-03",0.946667
"652","2009-08-04",0.942222
"653","2009-08-05",1.035556
"654","2009-08-06",1.066667
"655","2009-08-07",0.982222
"656","2009-08-10",1.088889
"657","2009-08-11",1
"658","2009-08-12",1
"659","2009-08-13",0.715556
"660","2009-08-14",1.066667
"661","2009-08-17",1.044444
"662","2009-08-18",1.066667
"663","2009-08-19",0.968889
"664","2009-08-20",0.986667
"665","2009-08-21",0.964444
"666","2009-08-24",1.048889
"667","2009-08-25",0.986667
"668","2009-08-26",1.151111
"669","2009-08-27",1.151111
"670","2009-08-28",1.231111
"671","2009-08-31",1.182222
"672","2009-09-01",1.235556
"673","2009-09-02",1.324444
"674","2009-09-03",1.408889
"675","2009-09-04",1.466667
"676","2009-09-08",1.711111
"677","2009-09-09",1.88
"678","2009-09-10",2
"679","2009-09-11",1.88
"680","2009-09-14",1.795556
"681","2009-09-15",1.688889
"682","2009-09-16",1.631111
"683","2009-09-17",1.471111
"684","2009-09-18",1.475556
"685","2009-09-21",1.426667
"686","2009-09-22",1.448889
"687","2009-09-23",1.52
"688","2009-09-24",1.6
"689","2009-09-25",1.586667
"690","2009-09-28",1.64
"691","2009-09-29",1.484444
"692","2009-09-30",1.56
"693","2009-10-01",1.56
"694","2009-10-02",1.408889
"695","2009-10-05",1.435556
"696","2009-10-06",1.355556
"697","2009-10-07",1.293333
"698","2009-10-08",1.328889
"699","2009-10-09",1.324444
"700","2009-10-12",1.466667
"701","2009-10-13",1.306667
"702","2009-10-14",1.377778
"703","2009-10-15",1.302222
"704","2009-10-16",1.288889
"705","2009-10-19",1.253333
"706","2009-10-20",1.253333
"707","2009-10-21",1.204444
"708","2009-10-22",1.244444
"709","2009-10-23",1.235556
"710","2009-10-26",1.164444
"711","2009-10-27",1.004444
"712","2009-10-28",0.906667
"713","2009-10-29",0.884444
"714","2009-10-30",0.888889
"715","2009-11-02",0.848889
"716","2009-11-03",0.768889
"717","2009-11-04",0.866667
"718","2009-11-05",0.884444
"719","2009-11-06",0.888889
"720","2009-11-09",0.888889
"721","2009-11-10",0.875556
"722","2009-11-11",0.911111
"723","2009-11-12",1.088889
"724","2009-11-13",0.902222
"725","2009-11-16",0.933333
"726","2009-11-17",0.924444
"727","2009-11-18",0.946667
"728","2009-11-19",1.035556
"729","2009-11-20",1.044444
"730","2009-11-23",1.075556
"731","2009-11-24",1.044444
"732","2009-11-25",1.035556
"733","2009-11-27",0.986667
"734","2009-11-30",0.946667
"735","2009-12-01",0.951111
"736","2009-12-02",0.96
"737","2009-12-03",0.897778
"738","2009-12-04",0.946667
"739","2009-12-07",0.933333
"740","2009-12-08",1.022222
"741","2009-12-09",0.942222
"742","2009-12-10",1.008889
"743","2009-12-11",0.92
"744","2009-12-14",1.004444
"745","2009-12-15",1.022222
"746","2009-12-16",1.093333
"747","2009-12-17",1.022222
"748","2009-12-18",0.982222
"749","2009-12-21",0.951111
"750","2009-12-22",0.964444
"751","2009-12-23",0.946667
"752","2009-12-24",0.955556
"753","2009-12-28",0.942222
"754","2009-12-29",0.924444
"755","2009-12-30",0.928889
"756","2009-12-31",1.08
"757","2010-01-04",1.324444
"758","2010-01-05",1.36
"759","2010-01-06",1.32
"760","2010-01-07",1.266667
"761","2010-01-08",1.146667
"762","2010-01-11",1.2
"763","2010-01-12",1.2
"764","2010-01-13",1.231111
"765","2010-01-14",1.231111
"766","2010-01-15",1.204444
"767","2010-01-19",1.173333
"768","2010-01-20",1.16
"769","2010-01-21",1.111111
"770","2010-01-22",1.16
"771","2010-01-25",1.146667
"772","2010-01-26",1.208889
"773","2010-01-27",1.208889
"774","2010-01-28",1.182222
"775","2010-01-29",1.142222
"776","2010-02-01",1.151111
"777","2010-02-02",1.177778
"778","2010-02-03",1.275556
"779","2010-02-04",1.195556
"780","2010-02-05",1.155556
"781","2010-02-08",1.128889
"782","2010-02-09",1.177778
"783","2010-02-10",1.177778
"784","2010-02-11",1.2
"785","2010-02-12",1.2
"786","2010-02-16",1.182222
"787","2010-02-17",1.133333
"788","2010-02-18",1.133333
"789","2010-02-19",1.084444
"790","2010-02-22",1.12
"791","2010-02-23",1.084444
"792","2010-02-24",1.151111
"793","2010-02-25",1.168889
"794","2010-02-26",1.177778
"795","2010-03-01",1.102222
"796","2010-03-02",1.146667
"797","2010-03-03",1.155556
"798","2010-03-04",1.155556
"799","2010-03-05",1.222222
"800","2010-03-08",1.168889
"801","2010-03-09",1.177778
"802","2010-03-10",1.266667
"803","2010-03-11",1.4
"804","2010-03-12",1.248889
"805","2010-03-15",1.266667
"806","2010-03-16",1.311111
"807","2010-03-17",1.302222
"808","2010-03-18",1.328889
"809","2010-03-19",1.244444
"810","2010-03-22",1.346667
"811","2010-03-23",1.311111
"812","2010-03-24",1.333333
"813","2010-03-25",1.377778
"814","2010-03-26",1.355556
"815","2010-03-29",1.302222
"816","2010-03-30",1.257778
"817","2010-03-31",1.288889
"818","2010-04-01",1.311111
"819","2010-04-05",1.311111
"820","2010-04-06",1.36
"821","2010-04-07",1.28
"822","2010-04-08",1.271111
"823","2010-04-09",1.271111
"824","2010-04-12",1.306667
"825","2010-04-13",1.333333
"826","2010-04-14",1.333333
"827","2010-04-15",1.355556
"828","2010-04-16",1.4
"829","2010-04-19",1.373333
"830","2010-04-20",1.373333
"831","2010-04-21",1.448889
"832","2010-04-22",1.528889
"833","2010-04-23",1.555556
"834","2010-04-26",1.604445
"835","2010-04-27",1.542222
"836","2010-04-28",1.506667
"837","2010-04-29",1.426667
"838","2010-04-30",1.448889
"839","2010-05-03",1.351111
"840","2010-05-04",1.32
"841","2010-05-05",1.315556
"842","2010-05-06",1.373333
"843","2010-05-07",1.293333
"844","2010-05-10",1.262222
"845","2010-05-11",1.275556
"846","2010-05-12",1.333333
"847","2010-05-13",1.355556
"848","2010-05-14",1.288889
"849","2010-05-17",1.377778
"850","2010-05-18",1.377778
"851","2010-05-19",1.351111
"852","2010-05-20",1.222222
"853","2010-05-21",1.133333
"854","2010-05-24",1.213333
"855","2010-05-25",1.128889
"856","2010-05-26",1.124444
"857","2010-05-27",1.111111
"858","2010-05-28",1.111111
"859","2010-06-01",1.266667
"860","2010-06-02",1.235556
"861","2010-06-03",1.271111
"862","2010-06-04",1.177778
"863","2010-06-07",1.195556
"864","2010-06-08",1.075556
"865","2010-06-09",1.111111
"866","2010-06-10",1.066667
"867","2010-06-11",1.035556
"868","2010-06-14",1.048889
"869","2010-06-15",1.022222
"870","2010-06-16",1
"871","2010-06-17",1.111111
"872","2010-06-18",1.111111
"873","2010-06-21",1.133333
"874","2010-06-22",1.12
"875","2010-06-23",1.111111
"876","2010-06-24",1.106667
"877","2010-06-25",1.031111
"878","2010-06-28",0.977778
"879","2010-06-29",0.888889
"880","2010-06-30",0.822222
"881","2010-07-01",0.88
"882","2010-07-02",0.866667
"883","2010-07-06",0.822222
"884","2010-07-07",0.84
"885","2010-07-08",0.844444
"886","2010-07-09",0.844444
"887","2010-07-12",0.866667
"888","2010-07-13",0.835556
"889","2010-07-14",0.884444
"890","2010-07-15",0.844444
"891","2010-07-16",0.822222
"892","2010-07-19",0.844444
"893","2010-07-20",0.826667
"894","2010-07-21",0.835556
"895","2010-07-22",0.84
"896","2010-07-23",0.822222
"897","2010-07-26",0.822222
"898","2010-07-27",0.88
"899","2010-07-28",0.862222
"900","2010-07-29",0.862222
"901","2010-07-30",0.888889
"902","2010-08-02",1.182222
"903","2010-08-03",1.204444
"904","2010-08-04",1.137778
"905","2010-08-05",1.142222
"906","2010-08-06",1.182222
"907","2010-08-09",1.142222
"908","2010-08-10",1.062222
"909","2010-08-11",0.955556
"910","2010-08-12",0.977778
"911","2010-08-13",0.942222
"912","2010-08-16",0.937778
"913","2010-08-17",0.924444
"914","2010-08-18",1.048889
"915","2010-08-19",0.897778
"916","2010-08-20",0.951111
"917","2010-08-23",0.933333
"918","2010-08-24",0.888889
"919","2010-08-25",0.933333
"920","2010-08-26",0.933333
"921","2010-08-27",0.933333
"922","2010-08-30",0.88
"923","2010-08-31",0.933333
"924","2010-09-01",0.951111
"925","2010-09-02",0.955556
"926","2010-09-03",0.911111
"927","2010-09-07",0.88
"928","2010-09-08",0.884444
"929","2010-09-09",0.911111
"930","2010-09-10",0.937778
"931","2010-09-13",1.088889
"932","2010-09-14",0.986667
"933","2010-09-15",1
"934","2010-09-16",0.942222
"935","2010-09-17",1.035556
"936","2010-09-20",1.084444
"937","2010-09-21",1.031111
"938","2010-09-22",0.982222
"939","2010-09-23",0.964444
