"","date","SD"
"91","2017-02-13",20.74
"92","2017-02-14",20.33
"93","2017-02-15",20.190001
"94","2017-02-16",19.91
"95","2017-02-17",19.799999
"96","2017-02-21",20.24
"97","2017-02-22",20.01
"98","2017-02-23",19.67
"99","2017-02-24",18.860001
"100","2017-02-27",19.040001
"101","2017-02-28",18.75
"102","2017-03-01",19.16
"103","2017-03-02",19.120001
"104","2017-03-03",19
"105","2017-03-06",18.77
"106","2017-03-07",18.549999
"107","2017-03-08",17.799999
"108","2017-03-09",17.879999
"109","2017-03-10",17.68
"110","2017-03-13",17.540001
"111","2017-03-14",17.33
"112","2017-03-15",17.719999
"113","2017-03-16",17.690001
"114","2017-03-17",17.700001
"115","2017-03-20",17.780001
"116","2017-03-21",17.32
"117","2017-03-22",17.02
"118","2017-03-23",17.360001
"119","2017-03-24",17.25
"120","2017-03-27",17.530001
"121","2017-03-28",17.780001
"122","2017-03-29",18.299999
"123","2017-03-30",18.299999
"124","2017-03-31",18.49
"125","2017-04-03",18.09
"126","2017-04-04",17.959999
"127","2017-04-05",18.17
"128","2017-04-06",18.559999
"129","2017-04-07",18.4
"130","2017-04-10",18.99
"131","2017-04-11",19.040001
"132","2017-04-12",18.76
"133","2017-04-13",18.77
"134","2017-04-17",19
"135","2017-04-18",18.700001
"136","2017-04-19",18.629999
"137","2017-04-20",18.700001
"138","2017-04-21",18.379999
"139","2017-04-24",18.52
"140","2017-04-25",18.799999
"141","2017-04-26",19.120001
"142","2017-04-27",18.790001
"143","2017-04-28",18.42
"144","2017-05-01",18.84
"145","2017-05-02",18.85
"146","2017-05-03",18.75
"147","2017-05-04",17.5
"148","2017-05-05",18.1
"149","2017-05-08",18.32
"150","2017-05-09",18.219999
"151","2017-05-10",18.09
"152","2017-05-11",19.92
"153","2017-05-12",19.940001
"154","2017-05-15",19.9
"155","2017-05-16",20.110001
"156","2017-05-17",19.68
"157","2017-05-18",20.049999
"158","2017-05-19",20.370001
"159","2017-05-22",20.309999
"160","2017-05-23",20.110001
"161","2017-05-24",20.110001
"162","2017-05-25",19.639999
"163","2017-05-26",19.969999
"164","2017-05-30",20.190001
"165","2017-05-31",19.790001
"166","2017-06-01",20.15
"167","2017-06-02",19.41
"168","2017-06-05",19.190001
"169","2017-06-06",19.41
"170","2017-06-07",18.469999
"171","2017-06-08",18.48
"172","2017-06-09",19.16
"173","2017-06-12",18.719999
"174","2017-06-13",19.4
"175","2017-06-14",19.01
"176","2017-06-15",17.860001
"177","2017-06-16",17.75
"178","2017-06-19",17.049999
"179","2017-06-20",16.950001
"180","2017-06-21",15.46
"181","2017-06-22",15.56
"182","2017-06-23",15.77
"183","2017-06-26",16.110001
"184","2017-06-27",16.290001
"185","2017-06-28",16.76
"186","2017-06-29",17.209999
"187","2017-06-30",17.209999
"188","2017-07-03",17.530001
"189","2017-07-05",17.370001
"190","2017-07-06",17.6
"191","2017-07-07",17.4
"192","2017-07-10",17.950001
"193","2017-07-11",18.74
"194","2017-07-12",19.01
"195","2017-07-13",18.84
"196","2017-07-14",18.93
"197","2017-07-17",19.02
"198","2017-07-18",19
"199","2017-07-19",19.35
"200","2017-07-20",19.33
"201","2017-07-21",19.17
"202","2017-07-24",19.440001
"203","2017-07-25",19.950001
"204","2017-07-26",19.59
"205","2017-07-27",19.690001
"206","2017-07-28",19.57
"207","2017-07-31",19.309999
"208","2017-08-01",19.209999
"209","2017-08-02",18.790001
"210","2017-08-03",18.18
"211","2017-08-04",18.309999
"212","2017-08-07",18.059999
"213","2017-08-08",18.469999
"214","2017-08-09",18.49
"215","2017-08-10",18.190001
"216","2017-08-11",17.940001
"217","2017-08-14",17.73
"218","2017-08-15",17.639999
"219","2017-08-16",17.540001
"220","2017-08-17",17.34
"221","2017-08-18",17.59
"222","2017-08-21",17.82
"223","2017-08-22",17.700001
"224","2017-08-23",17.65
"225","2017-08-24",17.73
"226","2017-08-25",17.76
"227","2017-08-28",16.959999
"228","2017-08-29",17
"229","2017-08-30",17.08
"230","2017-08-31",17.219999
"231","2017-09-01",17.530001
"232","2017-09-05",18.209999
"233","2017-09-06",18.4
"234","2017-09-07",18.360001
"235","2017-09-08",18.049999
"236","2017-09-11",18.469999
"237","2017-09-12",18.77
"238","2017-09-13",18.629999
"239","2017-09-14",19.299999
"240","2017-09-15",18.950001
"241","2017-09-18",19.08
"242","2017-09-19",19.08
"243","2017-09-20",19.200001
"244","2017-09-21",19.370001
"245","2017-09-22",19.6
"246","2017-09-25",19.76
"247","2017-09-26",19.860001
"248","2017-09-27",20.129999
"249","2017-09-28",20.049999
"250","2017-09-29",20.09
"251","2017-10-02",20.34
"252","2017-10-03",20.25
"253","2017-10-04",19.950001
"254","2017-10-05",20.120001
"255","2017-10-06",19.870001
"256","2017-10-09",19.639999
"257","2017-10-10",19.200001
"258","2017-10-11",19.48
"259","2017-10-12",18.959999
"260","2017-10-13",19.1
"261","2017-10-16",19.209999
"262","2017-10-17",19.02
"263","2017-10-18",19.030001
"264","2017-10-19",19.1
"265","2017-10-20",18.93
"266","2017-10-23",18.43
"267","2017-10-24",18.389999
"268","2017-10-25",17.91
"269","2017-10-26",17.49
"270","2017-10-27",17.879999
"271","2017-10-30",18.219999
"272","2017-10-31",18.77
"273","2017-11-01",19.209999
"274","2017-11-02",18.74
"275","2017-11-03",18.780001
"276","2017-11-06",19.48
"277","2017-11-07",19.74
"278","2017-11-08",19.540001
"279","2017-11-09",19.27
"280","2017-11-10",19.440001
"281","2017-11-13",19.389999
"282","2017-11-14",18.43
"283","2017-11-15",16
"284","2017-11-16",16.25
"285","2017-11-17",16.57
"286","2017-11-20",16.299999
"287","2017-11-21",16.620001
"288","2017-11-22",17.5
"289","2017-11-24",18.9
"290","2017-11-27",18.370001
"291","2017-11-28",18.26
"292","2017-11-29",18.110001
"293","2017-11-30",18.610001
"294","2017-12-01",18.879999
"295","2017-12-04",18.49
"296","2017-12-05",18.309999
"297","2017-12-06",17.52
"298","2017-12-07",17.799999
"299","2017-12-08",18.33
"300","2017-12-11",18.610001
"301","2017-12-12",18.34
"302","2017-12-13",18.17
"303","2017-12-14",17.98
"304","2017-12-15",18.34
"305","2017-12-18",18.940001
"306","2017-12-19",18.459999
"307","2017-12-20",18.280001
"308","2017-12-21",18.299999
"309","2017-12-22",18.120001
"310","2017-12-26",18.860001
"311","2017-12-27",18.83
"312","2017-12-28",19.139999
"313","2017-12-29",21.07
"314","2018-01-02",21.110001
"315","2018-01-03",21.66
"316","2018-01-04",21.5
"317","2018-01-05",20.799999
"318","2018-01-08",21.059999
"319","2018-01-09",21.09
"320","2018-01-10",20.9
"321","2018-01-11",21.280001
"322","2018-01-12",21.16
"323","2018-01-16",20.23
"324","2018-01-17",20.030001
"325","2018-01-18",19.620001
"326","2018-01-19",19.15
"327","2018-01-22",19.309999
"328","2018-01-23",19.290001
"329","2018-01-24",19.969999
"330","2018-01-25",19.610001
"331","2018-01-26",19.67
"332","2018-01-29",19.549999
"333","2018-01-30",18.15
"334","2018-01-31",17.889999
"335","2018-02-01",17.860001
"336","2018-02-02",17.4
"337","2018-02-05",16.5
"338","2018-02-06",16.870001
"339","2018-02-07",16.700001
"340","2018-02-08",16.1
"341","2018-02-09",16.1
"342","2018-02-12",15.83
"343","2018-02-13",15.66
"344","2018-02-14",15.76
"345","2018-02-15",15.35
"346","2018-02-16",15.45
"347","2018-02-20",15.53
"348","2018-02-21",15.64
"349","2018-02-22",15.36
"350","2018-02-23",15.69
"351","2018-02-26",15.68
"352","2018-02-27",14.86
"353","2018-02-28",14.06
"354","2018-03-01",14.07
"355","2018-03-02",14.61
"356","2018-03-05",15.24
"357","2018-03-06",14.94
"358","2018-03-07",14.48
"359","2018-03-08",14.45
"360","2018-03-09",14.8
"361","2018-03-12",15.11
"362","2018-03-13",14.68
"363","2018-03-14",14.45
"364","2018-03-15",14.05
"365","2018-03-16",14.5
"366","2018-03-19",14.09
"367","2018-03-20",14.26
"368","2018-03-21",14.87
"369","2018-03-22",14.51
"370","2018-03-23",14.39
"371","2018-03-26",14.53
"372","2018-03-27",13.94
"373","2018-03-28",14.1
"374","2018-03-29",14.51
"375","2018-04-02",13.86
"376","2018-04-03",13.44
"377","2018-04-04",13.34
"378","2018-04-05",14.55
"379","2018-04-06",13.68
"380","2018-04-09",14.02
"381","2018-04-10",14.17
"382","2018-04-11",14.38
"383","2018-04-12",14.34
"384","2018-04-13",14.65
"385","2018-04-16",14.6
"386","2018-04-17",14.32
"387","2018-04-18",14.82
"388","2018-04-19",14.83
"389","2018-04-20",14.63
"390","2018-04-23",14.85
"391","2018-04-24",14.94
"392","2018-04-25",14.86
"393","2018-04-26",14.86
"394","2018-04-27",14.34
"395","2018-04-30",14.54
"396","2018-05-01",14.53
"397","2018-05-02",14.79
"398","2018-05-03",14.35
"399","2018-05-04",14.65
"400","2018-05-07",14.53
"401","2018-05-08",14.14
"402","2018-05-09",14.58
"403","2018-05-10",14.46
"404","2018-05-11",14.14
"405","2018-05-14",14.37
"406","2018-05-15",14.66
"407","2018-05-16",14.79
"408","2018-05-17",15.12
"409","2018-05-18",14.95
"410","2018-05-21",15.1
"411","2018-05-22",14.09
"412","2018-05-23",14.17
"413","2018-05-24",13.98
"414","2018-05-25",14.11
"415","2018-05-29",14.05
"416","2018-05-30",14.67
"417","2018-05-31",14.54
"418","2018-06-01",14.69
"419","2018-06-04",14.44
"420","2018-06-05",14.83
"421","2018-06-06",14.99
"422","2018-06-07",15.44
"423","2018-06-08",15.06
"424","2018-06-11",15.17
"425","2018-06-12",15.36
"426","2018-06-13",15.38
"427","2018-06-14",15.36
"428","2018-06-15",15.61
"429","2018-06-18",15.84
"430","2018-06-19",17.02
"431","2018-06-20",17.4
"432","2018-06-21",16.82
"433","2018-06-22",17.26
"434","2018-06-25",17.27
"435","2018-06-26",17.73
"436","2018-06-27",17.360001
"437","2018-06-28",17.35
"438","2018-06-29",17.74
"439","2018-07-02",17.559999
"440","2018-07-03",17.66
"441","2018-07-05",17.43
"442","2018-07-06",17.790001
"443","2018-07-09",18
"444","2018-07-10",17.99
"445","2018-07-11",17.299999
"446","2018-07-12",17.120001
"447","2018-07-13",17.51
"448","2018-07-16",17.25
"449","2018-07-17",17.120001
"450","2018-07-18",17.41
"451","2018-07-19",17.469999
"452","2018-07-20",17.200001
"453","2018-07-23",17.110001
"454","2018-07-24",16.969999
"455","2018-07-25",17.030001
"456","2018-07-26",16.799999
"457","2018-07-27",16.5
"458","2018-07-30",16.450001
"459","2018-07-31",16.32
"460","2018-08-01",16.27
"461","2018-08-02",16.24
"462","2018-08-03",16.209999
"463","2018-08-06",16.34
"464","2018-08-07",16.469999
"465","2018-08-08",16.559999
"466","2018-08-09",16.25
"467","2018-08-10",16.51
"468","2018-08-13",16.389999
"469","2018-08-14",16.08
"470","2018-08-15",15.4
"471","2018-08-16",15.95
"472","2018-08-17",16.129999
"473","2018-08-20",16.1
"474","2018-08-21",16.27
"475","2018-08-22",16.83
"476","2018-08-23",16.700001
"477","2018-08-24",16.610001
"478","2018-08-27",16.4
"479","2018-08-28",16.129999
"480","2018-08-29",15.89
"481","2018-08-30",16.02
"482","2018-08-31",15.86
"483","2018-09-04",15.14
"484","2018-09-05",15.11
"485","2018-09-06",14.43
"486","2018-09-07",14.25
"487","2018-09-10",14.3
"488","2018-09-11",11.67
"489","2018-09-12",11.79
"490","2018-09-13",11.34
"491","2018-09-14",11.02
"492","2018-09-17",10.75
"493","2018-09-18",10.86
"494","2018-09-19",11.26
"495","2018-09-20",11.07
"496","2018-09-21",10.98
"497","2018-09-24",10.85
"498","2018-09-25",10.83
"499","2018-09-26",10.62
"500","2018-09-27",10.96
"501","2018-09-28",10.87
"502","2018-10-01",11.15
"503","2018-10-02",11.16
"504","2018-10-03",11.47
"505","2018-10-04",11.58
"506","2018-10-05",11.37
"507","2018-10-08",11.4
"508","2018-10-09",11.55
"509","2018-10-10",11.18
"510","2018-10-11",10.9
"511","2018-10-12",10.92
"512","2018-10-15",11.03
"513","2018-10-16",10.96
"514","2018-10-17",10.65
"515","2018-10-18",10.54
"516","2018-10-19",10.44
"517","2018-10-22",10.18
"518","2018-10-23",9.57
"519","2018-10-24",9.24
"520","2018-10-25",9.5
"521","2018-10-26",9.28
"522","2018-10-29",9.08
"523","2018-10-30",8.85
"524","2018-10-31",8.95
"525","2018-11-01",8.98
"526","2018-11-02",8.9
"527","2018-11-05",9.24
"528","2018-11-06",9.3
"529","2018-11-07",9.9
"530","2018-11-08",10.74
"531","2018-11-09",11.06
"532","2018-11-12",10.44
"533","2018-11-13",10.2
"534","2018-11-14",10.09
"535","2018-11-15",10.24
"536","2018-11-16",10.15
"537","2018-11-19",10.45
"538","2018-11-20",9.51
"539","2018-11-21",9.92
"540","2018-11-23",9.59
"541","2018-11-26",9.76
"542","2018-11-27",9.36
"543","2018-11-28",9.48
"544","2018-11-29",9.65
"545","2018-11-30",9.8
"546","2018-12-03",10.27
"547","2018-12-04",9.86
"548","2018-12-06",9.57
"549","2018-12-07",9.73
"550","2018-12-10",9.04
"551","2018-12-11",8.99
"552","2018-12-12",9.47
"553","2018-12-13",9.37
"554","2018-12-14",8.8
"555","2018-12-17",8.34
"556","2018-12-18",8.08
"557","2018-12-19",7.94
"558","2018-12-20",7.45
"559","2018-12-21",7.25
"560","2018-12-24",7.07
"561","2018-12-26",7.54
"562","2018-12-27",7.52
"563","2018-12-28",7.59
"564","2018-12-31",7.61
"565","2019-01-02",7.94
"566","2019-01-03",7.85
"567","2019-01-04",8.31
"568","2019-01-07",8.62
"569","2019-01-08",8.6
"570","2019-01-09",8.92
"571","2019-01-10",8.82
"572","2019-01-11",8.78
"573","2019-01-14",8.71
"574","2019-01-15",8.68
"575","2019-01-16",8.74
"576","2019-01-17",8.83
"577","2019-01-18",8.86
"578","2019-01-22",8.17
"579","2019-01-23",7.87
"580","2019-01-24",7.99
"581","2019-01-25",8.28
"582","2019-01-28",8.03
"583","2019-01-29",8.18
"584","2019-01-30",8.33
"585","2019-01-31",8.29
"586","2019-02-01",8.41
"587","2019-02-04",8.69
"588","2019-02-05",8.5
"589","2019-02-06",8.4
"590","2019-02-07",8.15
"591","2019-02-08",8.01
"592","2019-02-11",8.19
"593","2019-02-12",8.15
"594","2019-02-13",8.2
"595","2019-02-14",8.23
"596","2019-02-15",8.45
"597","2019-02-19",8.3
"598","2019-02-20",8.36
"599","2019-02-21",8.11
"600","2019-02-22",8.23
"601","2019-02-25",8.14
"602","2019-02-26",7.9
"603","2019-02-27",7.92
"604","2019-02-28",7.77
"605","2019-03-01",7.91
"606","2019-03-04",8.3
"607","2019-03-05",7.86
"608","2019-03-06",7.65
"609","2019-03-07",7.42
"610","2019-03-08",7.13
"611","2019-03-11",7.18
"612","2019-03-12",7.86
"613","2019-03-13",7.82
"614","2019-03-14",7.89
"615","2019-03-15",8.05
"616","2019-03-18",8.18
"617","2019-03-19",8.02
"618","2019-03-20",8.29
"619","2019-03-21",8.37
"620","2019-03-22",8.1
"621","2019-03-25",8.01
"622","2019-03-26",8.1
"623","2019-03-27",8.08
"624","2019-03-28",8.1
"625","2019-03-29",8.02
"626","2019-04-01",8.15
"627","2019-04-02",8.05
"628","2019-04-03",7.91
"629","2019-04-04",8.03
"630","2019-04-05",8.2
"631","2019-04-08",8.42
"632","2019-04-09",8.2
"633","2019-04-10",8.33
"634","2019-04-11",8.21
"635","2019-04-12",8.39
"636","2019-04-15",8.3
"637","2019-04-16",8.23
"638","2019-04-17",8.25
"639","2019-04-18",8.13
"640","2019-04-22",8.59
"641","2019-04-23",8.73
"642","2019-04-24",8.67
"643","2019-04-25",8.47
"644","2019-04-26",8.36
"645","2019-04-29",8.39
"646","2019-04-30",8.36
"647","2019-05-01",8.28
"648","2019-05-02",8.09
"649","2019-05-03",8.18
"650","2019-05-06",8.35
"651","2019-05-07",8.32
"652","2019-05-08",8.35
"653","2019-05-09",8.18
"654","2019-05-10",8.47
"655","2019-05-13",8.42
"656","2019-05-14",8.94
"657","2019-05-15",9.2
"658","2019-05-16",9.03
"659","2019-05-17",8.83
"660","2019-05-20",8.7
"661","2019-05-21",8.63
"662","2019-05-22",8.31
"663","2019-05-23",8.06
"664","2019-05-24",7.99
"665","2019-05-28",7.55
"666","2019-05-29",7.31
"667","2019-05-30",7.18
"668","2019-05-31",6.89
"669","2019-06-03",6.89
"670","2019-06-04",6.92
"671","2019-06-05",6.45
"672","2019-06-06",6.38
"673","2019-06-07",6.46
"674","2019-06-10",6.35
"675","2019-06-11",6.27
"676","2019-06-12",6.07
"677","2019-06-13",6.18
"678","2019-06-14",5.95
"679","2019-06-17",6.07
"680","2019-06-18",6.2
"681","2019-06-19",6.21
"682","2019-06-20",6.39
"683","2019-06-21",6.54
"684","2019-06-24",6.36
"685","2019-06-25",6.14
"686","2019-06-26",6.37
"687","2019-06-27",6.56
"688","2019-06-28",6.92
"689","2019-07-01",6.9
"690","2019-07-02",6.62
"691","2019-07-03",6.48
"692","2019-07-05",6.72
"693","2019-07-08",6.69
"694","2019-07-09",6.71
"695","2019-07-10",6.93
"696","2019-07-11",6.85
"697","2019-07-12",6.96
"698","2019-07-15",6.93
"699","2019-07-16",6.63
"700","2019-07-17",6.39
"701","2019-07-18",6.4
"702","2019-07-19",6.46
"703","2019-07-22",6.36
"704","2019-07-23",6.58
"705","2019-07-24",6.61
"706","2019-07-25",6.55
"707","2019-07-26",6.55
"708","2019-07-29",6.43
"709","2019-07-30",6.76
"710","2019-07-31",6.75
"711","2019-08-01",6.55
"712","2019-08-02",6.42
"713","2019-08-05",6.13
"714","2019-08-06",5.97
"715","2019-08-07",5.91
"716","2019-08-08",5.66
"717","2019-08-09",5.48
"718","2019-08-12",5.42
"719","2019-08-13",5.26
"720","2019-08-14",4.75
"721","2019-08-15",4.6
"722","2019-08-16",4.86
"723","2019-08-19",4.99
"724","2019-08-20",4.88
"725","2019-08-21",4.9
"726","2019-08-22",4.76
"727","2019-08-23",4.42
"728","2019-08-26",4.34
"729","2019-08-27",4.35
"730","2019-08-28",4.42
"731","2019-08-29",4.6
"732","2019-08-30",4.68
"733","2019-09-03",4.65
"734","2019-09-04",4.78
"735","2019-09-05",4.9
"736","2019-09-06",5
"737","2019-09-09",5.51
"738","2019-09-10",5.9
"739","2019-09-11",5.96
"740","2019-09-12",5.81
"741","2019-09-13",5.9
"742","2019-09-16",6.29
"743","2019-09-17",5.79
"744","2019-09-18",5.67
"745","2019-09-19",5.46
"746","2019-09-20",5.53
"747","2019-09-23",5.46
"748","2019-09-24",5.08
"749","2019-09-25",4.89
"750","2019-09-26",4.86
"751","2019-09-27",4.86
"752","2019-09-30",4.7
"753","2019-10-01",4.46
"754","2019-10-02",4.47
"755","2019-10-03",4.39
"756","2019-10-04",4.52
"757","2019-10-07",4.51
"758","2019-10-08",4.56
"759","2019-10-09",4.59
"760","2019-10-10",4.53
"761","2019-10-11",4.53
"762","2019-10-14",4.57
"763","2019-10-15",4.53
"764","2019-10-16",4.5
"765","2019-10-17",4.45
"766","2019-10-18",4.27
"767","2019-10-21",4.34
"768","2019-10-22",4.56
"769","2019-10-23",4.63
"770","2019-10-24",4.55
"771","2019-10-25",4.64
"772","2019-10-28",4.66
"773","2019-10-29",4.56
"774","2019-10-30",4.45
"775","2019-10-31",4.38
"776","2019-11-01",4.56
"777","2019-11-04",4.93
"778","2019-11-05",5
"779","2019-11-06",5.01
"780","2019-11-07",5.1
"781","2019-11-08",5.12
"782","2019-11-11",4.72
"783","2019-11-12",4.64
"784","2019-11-13",3.96
"785","2019-11-14",3.71
"786","2019-11-15",3.59
"787","2019-11-18",3.44
"788","2019-11-19",3.41
"789","2019-11-20",3.34
"790","2019-11-21",3.43
"791","2019-11-22",3.63
"792","2019-11-25",3.67
"793","2019-11-26",3.52
"794","2019-11-27",3.38
"795","2019-11-29",3.29
"796","2019-12-02",3.39
"797","2019-12-03",3.36
"798","2019-12-04",3.46
"799","2019-12-05",3.45
"800","2019-12-06",3.7
"801","2019-12-09",3.74
"802","2019-12-10",3.82
"803","2019-12-11",3.79
"804","2019-12-12",3.95
"805","2019-12-13",4.08
"806","2019-12-16",4.09
"807","2019-12-17",4.09
"808","2019-12-18",4.13
"809","2019-12-19",4.15
"810","2019-12-20",4.08
"811","2019-12-23",4.12
"812","2019-12-24",4.13
"813","2019-12-26",4.2
"814","2019-12-27",4.11
"815","2019-12-30",4.27
"816","2019-12-31",4.24
"817","2020-01-02",4.21
"818","2020-01-03",4.18
"819","2020-01-06",4.3
"820","2020-01-07",4.22
"821","2020-01-08",4.02
"822","2020-01-09",3.99
"823","2020-01-10",3.86
"824","2020-01-13",3.77
"825","2020-01-14",3.75
"826","2020-01-15",3.6
"827","2020-01-16",3.66
"828","2020-01-17",3.41
"829","2020-01-21",3.13
"830","2020-01-22",3
"831","2020-01-23",3
"832","2020-01-24",2.86
"833","2020-01-27",2.69
"834","2020-01-28",2.72
"835","2020-01-29",2.65
"836","2020-01-30",2.68
"837","2020-01-31",2.55
"838","2020-02-03",2.59
"839","2020-02-04",2.59
"840","2020-02-05",2.89
"841","2020-02-06",2.79
"842","2020-02-07",2.76
"843","2020-02-10",2.55
"844","2020-02-11",2.42
"845","2020-02-12",2.5
"846","2020-02-13",2.51
"847","2020-02-14",2.45
"848","2020-02-18",2.27
"849","2020-02-19",2.33
"850","2020-02-20",2.31
"851","2020-02-21",2.26
"852","2020-02-24",2.08
"853","2020-02-25",2.07
"854","2020-02-26",2.14
"855","2020-02-27",2.1
"856","2020-02-28",2.06
"857","2020-03-02",2.16
"858","2020-03-03",2.18
"859","2020-03-04",2.26
"860","2020-03-05",2.12
"861","2020-03-06",1.98
"862","2020-03-09",1.11
"863","2020-03-10",1.17
"864","2020-03-11",1.13
"865","2020-03-12",0.96
"866","2020-03-13",1.06
"867","2020-03-16",0.902
"868","2020-03-17",0.93
"869","2020-03-18",0.85
"870","2020-03-19",0.815
"871","2020-03-20",0.8
"872","2020-03-23",0.82
"873","2020-03-24",0.865
"874","2020-03-25",1.19
"875","2020-03-26",1.1
"876","2020-03-27",0.95
"877","2020-03-30",0.83
"878","2020-03-31",0.899
"879","2020-04-01",0.803
"880","2020-04-02",0.815
"881","2020-04-03",0.788
"882","2020-04-06",0.872
"883","2020-04-07",0.81
"884","2020-04-08",0.836
"885","2020-04-09",0.819
"886","2020-04-13",1.09
"887","2020-04-14",1.22
"888","2020-04-15",1.12
"889","2020-04-16",1.02
"890","2020-04-17",1.2
"891","2020-04-20",1.08
"892","2020-04-21",1.83
"893","2020-04-22",1.68
"894","2020-04-23",1.55
"895","2020-04-24",1.61
"896","2020-04-27",2.13
"897","2020-04-28",2.11
"898","2020-04-29",2.34
"899","2020-04-30",1.99
"900","2020-05-01",1.98
"901","2020-05-04",2.08
"902","2020-05-05",1.96
"903","2020-05-06",1.67
"904","2020-05-07",1.67
"905","2020-05-08",1.88
"906","2020-05-11",1.84
"907","2020-05-12",1.66
"908","2020-05-13",1.5
"909","2020-05-14",1.47
"910","2020-05-15",1.49
"911","2020-05-18",1.57
"912","2020-05-19",1.44
"913","2020-05-20",1.51
"914","2020-05-21",1.51
"915","2020-05-22",1.47
"916","2020-05-26",1.59
"917","2020-05-27",1.6
"918","2020-05-28",1.62
"919","2020-05-29",1.58
"920","2020-06-01",1.52
"921","2020-06-02",1.53
"922","2020-06-03",1.51
"923","2020-06-04",1.52
"924","2020-06-05",1.8
"925","2020-06-08",2.15
"926","2020-06-09",2.13
"927","2020-06-10",1.77
"928","2020-06-11",1.58
"929","2020-06-12",1.66
"930","2020-06-15",1.69
"931","2020-06-16",1.58
"932","2020-06-17",1.43
"933","2020-06-18",1.48
"934","2020-06-19",1.35
"935","2020-06-22",1.33
"936","2020-06-23",1.34
"937","2020-06-24",1.25
"938","2020-06-25",1.26
"939","2020-06-26",1.31
"940","2020-06-29",1.25
"941","2020-06-30",1.29
"942","2020-07-01",1.3
"943","2020-07-02",1.3
"944","2020-07-06",1.3
"945","2020-07-07",1.24
"946","2020-07-08",1.26
"947","2020-07-09",1.23
"948","2020-07-10",1.31
"949","2020-07-13",1.24
"950","2020-07-14",1.29
"951","2020-07-15",1.37
"952","2020-07-16",1.32
"953","2020-07-17",1.29
"954","2020-07-20",1.28
"955","2020-07-21",1.36
"956","2020-07-22",1.36
"957","2020-07-23",1.35
"958","2020-07-24",1.36
"959","2020-07-27",1.32
"960","2020-07-28",1.26
"961","2020-07-29",1.32
"962","2020-07-30",1.26
"963","2020-07-31",1.3
"964","2020-08-03",1.6
"965","2020-08-04",1.62
"966","2020-08-05",1.77
"967","2020-08-06",1.57
"968","2020-08-07",1.7
"969","2020-08-10",1.75
"970","2020-08-11",1.66
"971","2020-08-12",1.7
"972","2020-08-13",1.66
"973","2020-08-14",1.86
"974","2020-08-17",1.88
"975","2020-08-18",1.87
"976","2020-08-19",1.84
"977","2020-08-20",1.68
"978","2020-08-21",1.58
"979","2020-08-24",1.66
"980","2020-08-25",1.72
"981","2020-08-26",1.62
"982","2020-08-27",1.6
"983","2020-08-28",1.6
"984","2020-08-31",1.58
"985","2020-09-01",1.7
"986","2020-09-02",1.71
