"","date","HSC"
"345","2008-05-15",62.889999
"346","2008-05-16",62.98
"347","2008-05-19",62.82
"348","2008-05-20",62.939999
"349","2008-05-21",61.860001
"350","2008-05-22",62.360001
"351","2008-05-23",61.09
"352","2008-05-27",61.209999
"353","2008-05-28",61.790001
"354","2008-05-29",62.639999
"355","2008-05-30",63.32
"356","2008-06-02",62.869999
"357","2008-06-03",63.610001
"358","2008-06-04",62.509998
"359","2008-06-05",63.82
"360","2008-06-06",61.200001
"361","2008-06-09",61.849998
"362","2008-06-10",60.060001
"363","2008-06-11",58.389999
"364","2008-06-12",58.389999
"365","2008-06-13",59
"366","2008-06-16",59.130001
"367","2008-06-17",58.93
"368","2008-06-18",58.990002
"369","2008-06-19",59.07
"370","2008-06-20",57.419998
"371","2008-06-23",57.810001
"372","2008-06-24",57.5
"373","2008-06-25",56.310001
"374","2008-06-26",54.580002
"375","2008-06-27",54.41
"376","2008-06-30",54.41
"377","2008-07-01",53.43
"378","2008-07-02",50.549999
"379","2008-07-03",50.84
"380","2008-07-07",50.459999
"381","2008-07-08",54.07
"382","2008-07-09",52.57
"383","2008-07-10",52.889999
"384","2008-07-11",52.490002
"385","2008-07-14",52.98
"386","2008-07-15",52.07
"387","2008-07-16",53
"388","2008-07-17",53.470001
"389","2008-07-18",53.189999
"390","2008-07-21",53.060001
"391","2008-07-22",53.990002
"392","2008-07-23",53.82
"393","2008-07-24",51.330002
"394","2008-07-25",51.52
"395","2008-07-28",51.209999
"396","2008-07-29",48.07
"397","2008-07-30",53.759998
"398","2008-07-31",54.099998
"399","2008-08-01",53.25
"400","2008-08-04",50.810001
"401","2008-08-05",51.75
"402","2008-08-06",53.189999
"403","2008-08-07",52.560001
"404","2008-08-08",53.849998
"405","2008-08-11",53.540001
"406","2008-08-12",54.09
"407","2008-08-13",54.77
"408","2008-08-14",55.830002
"409","2008-08-15",54.669998
"410","2008-08-18",53.84
"411","2008-08-19",53
"412","2008-08-20",53.299999
"413","2008-08-21",53.639999
"414","2008-08-22",52.959999
"415","2008-08-25",52.009998
"416","2008-08-26",51.98
"417","2008-08-27",52.650002
"418","2008-08-28",54.060001
"419","2008-08-29",52.639999
"420","2008-09-02",51.099998
"421","2008-09-03",50.139999
"422","2008-09-04",48.139999
"423","2008-09-05",48.509998
"424","2008-09-08",46.619999
"425","2008-09-09",44.119999
"426","2008-09-10",45.490002
"427","2008-09-11",45.93
"428","2008-09-12",47.099998
"429","2008-09-15",45.150002
"430","2008-09-16",44.549999
"431","2008-09-17",41.240002
"432","2008-09-18",41.919998
"433","2008-09-19",42.209999
"434","2008-09-22",41.869999
"435","2008-09-23",40.18
"436","2008-09-24",39.889999
"437","2008-09-25",39.860001
"438","2008-09-26",39.900002
"439","2008-09-29",34.610001
"440","2008-09-30",37.189999
"441","2008-10-01",35.779999
"442","2008-10-02",32.049999
"443","2008-10-03",31.809999
"444","2008-10-06",30.23
"445","2008-10-07",27.25
"446","2008-10-08",26.9
"447","2008-10-09",23.85
"448","2008-10-10",22.65
"449","2008-10-13",26.33
"450","2008-10-14",26.08
"451","2008-10-15",22.16
"452","2008-10-16",23.73
"453","2008-10-17",22.280001
"454","2008-10-20",23.24
"455","2008-10-21",22
"456","2008-10-22",20.01
"457","2008-10-23",19.950001
"458","2008-10-24",18.549999
"459","2008-10-27",18.040001
"460","2008-10-28",20.379999
"461","2008-10-29",20.48
"462","2008-10-30",23.08
"463","2008-10-31",23.67
"464","2008-11-03",23.700001
"465","2008-11-04",25.030001
"466","2008-11-05",23.860001
"467","2008-11-06",21.059999
"468","2008-11-07",22.129999
"469","2008-11-10",22.6
"470","2008-11-11",21.620001
"471","2008-11-12",20.65
"472","2008-11-13",23.030001
"473","2008-11-14",22.309999
"474","2008-11-17",21.65
"475","2008-11-18",21.719999
"476","2008-11-19",19.27
"477","2008-11-20",18.16
"478","2008-11-21",19.98
"479","2008-11-24",21.440001
"480","2008-11-25",21.559999
"481","2008-11-26",23.879999
"482","2008-11-28",25.15
"483","2008-12-01",20.719999
"484","2008-12-02",22.67
"485","2008-12-03",22.34
"486","2008-12-04",20.48
"487","2008-12-05",22.08
"488","2008-12-08",24.58
"489","2008-12-09",24.309999
"490","2008-12-10",25.34
"491","2008-12-11",23.530001
"492","2008-12-12",24.67
"493","2008-12-15",24.09
"494","2008-12-16",25.540001
"495","2008-12-17",25.440001
"496","2008-12-18",25.5
"497","2008-12-19",26.719999
"498","2008-12-22",24.809999
"499","2008-12-23",24.709999
"500","2008-12-24",24.870001
"501","2008-12-26",25.41
"502","2008-12-29",24.75
"503","2008-12-30",26.15
"504","2008-12-31",27.68
"505","2009-01-02",29.120001
"506","2009-01-05",30.290001
"507","2009-01-06",30.559999
"508","2009-01-07",29.51
"509","2009-01-08",30.67
"510","2009-01-09",29.540001
"511","2009-01-12",28.07
"512","2009-01-13",28.040001
"513","2009-01-14",26.52
"514","2009-01-15",26.950001
"515","2009-01-16",26.940001
"516","2009-01-20",25.799999
"517","2009-01-21",27.02
"518","2009-01-22",26.219999
"519","2009-01-23",26.549999
"520","2009-01-26",26.129999
"521","2009-01-27",26.809999
"522","2009-01-28",28.48
"523","2009-01-29",24.309999
"524","2009-01-30",23.719999
"525","2009-02-02",23.41
"526","2009-02-03",23.77
"527","2009-02-04",24.120001
"528","2009-02-05",24.809999
"529","2009-02-06",26.059999
"530","2009-02-09",26
"531","2009-02-10",24.4
"532","2009-02-11",24.82
"533","2009-02-12",24.83
"534","2009-02-13",24.629999
"535","2009-02-17",23.280001
"536","2009-02-18",23.5
"537","2009-02-19",23.08
"538","2009-02-20",22.110001
"539","2009-02-23",20.809999
"540","2009-02-24",21.360001
"541","2009-02-25",20.620001
"542","2009-02-26",20.709999
"543","2009-02-27",20.66
"544","2009-03-02",18.09
"545","2009-03-03",18.27
"546","2009-03-04",19.379999
"547","2009-03-05",18.030001
"548","2009-03-06",17.5
"549","2009-03-09",17.34
"550","2009-03-10",19.33
"551","2009-03-11",19.950001
"552","2009-03-12",21.1
"553","2009-03-13",21.33
"554","2009-03-16",21.559999
"555","2009-03-17",21.120001
"556","2009-03-18",21.709999
"557","2009-03-19",21.799999
"558","2009-03-20",20.969999
"559","2009-03-23",23.809999
"560","2009-03-24",22.299999
"561","2009-03-25",22.42
"562","2009-03-26",23.969999
"563","2009-03-27",23.370001
"564","2009-03-30",21.67
"565","2009-03-31",22.17
"566","2009-04-01",22.42
"567","2009-04-02",24.24
"568","2009-04-03",24.99
"569","2009-04-06",24.9
"570","2009-04-07",23.690001
"571","2009-04-08",23.9
"572","2009-04-09",26.190001
"573","2009-04-13",25.76
"574","2009-04-14",25.18
"575","2009-04-15",25.190001
"576","2009-04-16",26.66
"577","2009-04-17",27.27
"578","2009-04-20",25.07
"579","2009-04-21",25.68
"580","2009-04-22",26.83
"581","2009-04-23",26.99
"582","2009-04-24",27.32
"583","2009-04-27",26.549999
"584","2009-04-28",26.65
"585","2009-04-29",27.84
"586","2009-04-30",27.549999
"587","2009-05-01",27.49
"588","2009-05-04",28.68
"589","2009-05-05",28.35
"590","2009-05-06",29.530001
"591","2009-05-07",29.09
"592","2009-05-08",30.870001
"593","2009-05-11",30
"594","2009-05-12",29.24
"595","2009-05-13",27.389999
"596","2009-05-14",27.68
"597","2009-05-15",27.82
"598","2009-05-18",29.280001
"599","2009-05-19",29.43
"600","2009-05-20",29.51
"601","2009-05-21",28.709999
"602","2009-05-22",28.290001
"603","2009-05-26",29.65
"604","2009-05-27",29.01
"605","2009-05-28",29.1
"606","2009-05-29",29.059999
"607","2009-06-01",30.32
"608","2009-06-02",30.700001
"609","2009-06-03",29.68
"610","2009-06-04",30.709999
"611","2009-06-05",31.620001
"612","2009-06-08",30.540001
"613","2009-06-09",30.99
"614","2009-06-10",31.290001
"615","2009-06-11",31.620001
"616","2009-06-12",31.1
"617","2009-06-15",29.76
"618","2009-06-16",28.879999
"619","2009-06-17",28.26
"620","2009-06-18",27.780001
"621","2009-06-19",28.25
"622","2009-06-22",26.85
"623","2009-06-23",27.360001
"624","2009-06-24",27.83
"625","2009-06-25",28.559999
"626","2009-06-26",28.52
"627","2009-06-29",28.68
"628","2009-06-30",28.299999
"629","2009-07-01",28.889999
"630","2009-07-02",28.59
"631","2009-07-06",28.25
"632","2009-07-07",27.790001
"633","2009-07-08",27.18
"634","2009-07-09",27.379999
"635","2009-07-10",27.74
"636","2009-07-13",28.1
"637","2009-07-14",28.200001
"638","2009-07-15",29.190001
"639","2009-07-16",30.049999
"640","2009-07-17",30.43
"641","2009-07-20",31.09
"642","2009-07-21",31.34
"643","2009-07-22",31.5
"644","2009-07-23",32.389999
"645","2009-07-24",32.669998
"646","2009-07-27",33.169998
"647","2009-07-28",30.620001
"648","2009-07-29",29.48
"649","2009-07-30",28.639999
"650","2009-07-31",27.51
"651","2009-08-03",28.51
"652","2009-08-04",28.370001
"653","2009-08-05",28.809999
"654","2009-08-06",28.190001
"655","2009-08-07",29.01
"656","2009-08-10",28.67
"657","2009-08-11",28.690001
"658","2009-08-12",29.620001
"659","2009-08-13",30.32
"660","2009-08-14",29.76
"661","2009-08-17",28.98
"662","2009-08-18",29.809999
"663","2009-08-19",30.49
"664","2009-08-20",31.02
"665","2009-08-21",31.35
"666","2009-08-24",32.080002
"667","2009-08-25",32.389999
"668","2009-08-26",31.77
"669","2009-08-27",32.220001
"670","2009-08-28",32
"671","2009-08-31",31.190001
"672","2009-09-01",30.51
"673","2009-09-02",30.84
"674","2009-09-03",31.65
"675","2009-09-04",32.07
"676","2009-09-08",32.75
"677","2009-09-09",33.419998
"678","2009-09-10",33.799999
"679","2009-09-11",33.509998
"680","2009-09-14",33.759998
"681","2009-09-15",34.360001
"682","2009-09-16",34.990002
"683","2009-09-17",34.860001
"684","2009-09-18",35.290001
"685","2009-09-21",35.299999
"686","2009-09-22",35.57
"687","2009-09-23",34.830002
"688","2009-09-24",34.310001
"689","2009-09-25",34.119999
"690","2009-09-28",34.669998
"691","2009-09-29",35.029999
"692","2009-09-30",35.41
"693","2009-10-01",33.900002
"694","2009-10-02",33.34
"695","2009-10-05",34.240002
"696","2009-10-06",34.299999
"697","2009-10-07",34.279999
"698","2009-10-08",35.490002
"699","2009-10-09",35.98
"700","2009-10-12",35.849998
"701","2009-10-13",35.490002
"702","2009-10-14",36.32
"703","2009-10-15",36.830002
"704","2009-10-16",36.709999
"705","2009-10-19",37.369999
"706","2009-10-20",36.82
"707","2009-10-21",36.790001
"708","2009-10-22",37.34
"709","2009-10-23",36.470001
"710","2009-10-26",35.560001
"711","2009-10-27",35.16
"712","2009-10-28",33.720001
"713","2009-10-29",32.779999
"714","2009-10-30",31.49
"715","2009-11-02",31.66
"716","2009-11-03",32.669998
"717","2009-11-04",31.98
"718","2009-11-05",32.439999
"719","2009-11-06",32.630001
"720","2009-11-09",33.639999
"721","2009-11-10",33.200001
"722","2009-11-11",33.299999
"723","2009-11-12",32.75
"724","2009-11-13",32.900002
"725","2009-11-16",33.880001
"726","2009-11-17",34.060001
"727","2009-11-18",33.369999
"728","2009-11-19",32.490002
"729","2009-11-20",32.490002
"730","2009-11-23",32.84
"731","2009-11-24",32.150002
"732","2009-11-25",32.630001
"733","2009-11-27",31.709999
"734","2009-11-30",31.030001
"735","2009-12-01",31.76
"736","2009-12-02",31.299999
"737","2009-12-03",30.620001
"738","2009-12-04",30.889999
"739","2009-12-07",30.83
"740","2009-12-08",29.879999
"741","2009-12-09",30.08
"742","2009-12-10",30.25
"743","2009-12-11",31.969999
"744","2009-12-14",32.09
"745","2009-12-15",31.83
"746","2009-12-16",31.389999
"747","2009-12-17",30.93
"748","2009-12-18",31.190001
"749","2009-12-21",31.99
"750","2009-12-22",32.950001
"751","2009-12-23",33.09
"752","2009-12-24",33.619999
"753","2009-12-28",33.610001
"754","2009-12-29",33.779999
"755","2009-12-30",33.07
"756","2009-12-31",32.23
"757","2010-01-04",33.549999
"758","2010-01-05",33.060001
"759","2010-01-06",33.34
"760","2010-01-07",33.73
"761","2010-01-08",34.490002
"762","2010-01-11",35.23
"763","2010-01-12",34.25
"764","2010-01-13",34.669998
"765","2010-01-14",34.810001
"766","2010-01-15",34.330002
"767","2010-01-19",34.82
"768","2010-01-20",34.439999
"769","2010-01-21",33.119999
"770","2010-01-22",32.27
"771","2010-01-25",32.130001
"772","2010-01-26",31.639999
"773","2010-01-27",31.299999
"774","2010-01-28",30.940001
"775","2010-01-29",29.76
"776","2010-02-01",30.75
"777","2010-02-02",31.379999
"778","2010-02-03",30.549999
"779","2010-02-04",28.76
"780","2010-02-05",28.59
"781","2010-02-08",28.700001
"782","2010-02-09",29.26
"783","2010-02-10",28.809999
"784","2010-02-11",28.809999
"785","2010-02-12",29.280001
"786","2010-02-16",29.809999
"787","2010-02-17",30.129999
"788","2010-02-18",30.76
"789","2010-02-19",30.93
"790","2010-02-22",30.780001
"791","2010-02-23",29.9
"792","2010-02-24",30.129999
"793","2010-02-25",29.91
"794","2010-02-26",30.02
"795","2010-03-01",30.6
"796","2010-03-02",30.559999
"797","2010-03-03",30.360001
"798","2010-03-04",30.299999
"799","2010-03-05",30.98
"800","2010-03-08",30.82
"801","2010-03-09",30.98
"802","2010-03-10",31.219999
"803","2010-03-11",31.43
"804","2010-03-12",31.459999
"805","2010-03-15",31.42
"806","2010-03-16",31.610001
"807","2010-03-17",31.59
"808","2010-03-18",30.9
"809","2010-03-19",30.629999
"810","2010-03-22",30.99
"811","2010-03-23",31.92
"812","2010-03-24",31.83
"813","2010-03-25",31.57
"814","2010-03-26",31.67
"815","2010-03-29",32.040001
"816","2010-03-30",31.879999
"817","2010-03-31",31.940001
"818","2010-04-01",32.720001
"819","2010-04-05",33.32
"820","2010-04-06",33.32
"821","2010-04-07",33.09
"822","2010-04-08",32.959999
"823","2010-04-09",33.259998
"824","2010-04-12",32.889999
"825","2010-04-13",33.029999
"826","2010-04-14",33.68
"827","2010-04-15",33.639999
"828","2010-04-16",33.099998
"829","2010-04-19",32.75
"830","2010-04-20",33.07
"831","2010-04-21",32.990002
"832","2010-04-22",34.139999
"833","2010-04-23",34.700001
"834","2010-04-26",34.549999
"835","2010-04-27",33.990002
"836","2010-04-28",33.630001
"837","2010-04-29",32.639999
"838","2010-04-30",30.959999
"839","2010-05-03",30.299999
"840","2010-05-04",30.110001
"841","2010-05-05",28.6
"842","2010-05-06",27.469999
"843","2010-05-07",26.379999
"844","2010-05-10",27.23
"845","2010-05-11",27.549999
"846","2010-05-12",27.99
"847","2010-05-13",28.16
"848","2010-05-14",27.559999
"849","2010-05-17",27.440001
"850","2010-05-18",27.200001
"851","2010-05-19",26.77
"852","2010-05-20",25.32
"853","2010-05-21",25.940001
"854","2010-05-24",25.690001
"855","2010-05-25",25.940001
"856","2010-05-26",26.379999
"857","2010-05-27",27.809999
"858","2010-05-28",27.209999
"859","2010-06-01",26.34
"860","2010-06-02",26.99
"861","2010-06-03",27.120001
"862","2010-06-04",25.879999
"863","2010-06-07",25.16
"864","2010-06-08",25.32
"865","2010-06-09",25.08
"866","2010-06-10",25.9
"867","2010-06-11",25.99
"868","2010-06-14",26.08
"869","2010-06-15",26.530001
"870","2010-06-16",26.370001
"871","2010-06-17",26.110001
"872","2010-06-18",25.99
"873","2010-06-21",25.889999
"874","2010-06-22",25.18
"875","2010-06-23",25.43
"876","2010-06-24",24.76
"877","2010-06-25",25.049999
"878","2010-06-28",24.98
"879","2010-06-29",23.85
"880","2010-06-30",23.5
"881","2010-07-01",23.5
"882","2010-07-02",23.25
"883","2010-07-06",23.15
"884","2010-07-07",24.17
"885","2010-07-08",24.629999
"886","2010-07-09",24.9
"887","2010-07-12",24.709999
"888","2010-07-13",25.280001
"889","2010-07-14",25.17
"890","2010-07-15",25.1
"891","2010-07-16",24.549999
"892","2010-07-19",24.82
"893","2010-07-20",25.66
"894","2010-07-21",25.870001
"895","2010-07-22",26.41
"896","2010-07-23",26.790001
"897","2010-07-26",27.1
"898","2010-07-27",26.889999
"899","2010-07-28",26.85
"900","2010-07-29",22.959999
"901","2010-07-30",23.16
"902","2010-08-02",24.26
"903","2010-08-03",23.700001
"904","2010-08-04",23.65
"905","2010-08-05",23.57
"906","2010-08-06",23.15
"907","2010-08-09",23.040001
"908","2010-08-10",22.969999
"909","2010-08-11",22.190001
"910","2010-08-12",22.049999
"911","2010-08-13",22.17
"912","2010-08-16",21.76
"913","2010-08-17",22.26
"914","2010-08-18",22.24
"915","2010-08-19",21.74
"916","2010-08-20",21.66
"917","2010-08-23",21.139999
"918","2010-08-24",20.66
"919","2010-08-25",20.719999
"920","2010-08-26",20.299999
"921","2010-08-27",20.74
"922","2010-08-30",20.17
"923","2010-08-31",19.940001
"924","2010-09-01",21.879999
"925","2010-09-02",22.959999
"926","2010-09-03",23.27
"927","2010-09-07",23.15
"928","2010-09-08",23.299999
"929","2010-09-09",23.540001
"930","2010-09-10",23.57
"931","2010-09-13",24.25
"932","2010-09-14",24.110001
"933","2010-09-15",24.219999
"934","2010-09-16",24
"935","2010-09-17",24.09
"936","2010-09-20",24.360001
"937","2010-09-21",24.129999
"938","2010-09-22",24.1
"939","2010-09-23",23.23
"940","2010-09-24",24.309999
"941","2010-09-27",23.99
"942","2010-09-28",24.42
"943","2010-09-29",24.43
"944","2010-09-30",24.58
"945","2010-10-01",24.5
"946","2010-10-04",23.870001
"947","2010-10-05",24.879999
"948","2010-10-06",24.809999
"949","2010-10-07",24.48
"950","2010-10-08",24.57
"951","2010-10-11",24.68
"952","2010-10-12",24.549999
"953","2010-10-13",24.709999
"954","2010-10-14",24.93
"955","2010-10-15",24.719999
"956","2010-10-18",24.309999
"957","2010-10-19",23.809999
"958","2010-10-20",23.93
"959","2010-10-21",23.92
