"","date","SNDR"
"119","2017-09-25",23.969999
"120","2017-09-26",24.469999
"121","2017-09-27",24.780001
"122","2017-09-28",24.59
"123","2017-09-29",25.299999
"124","2017-10-02",24.940001
"125","2017-10-03",25.110001
"126","2017-10-04",24.790001
"127","2017-10-05",24.799999
"128","2017-10-06",24.77
"129","2017-10-09",24.49
"130","2017-10-10",24.4
"131","2017-10-11",24.4
"132","2017-10-12",24.82
"133","2017-10-13",24.299999
"134","2017-10-16",23.77
"135","2017-10-17",24.530001
"136","2017-10-18",24.690001
"137","2017-10-19",24.870001
"138","2017-10-20",25.719999
"139","2017-10-23",25.700001
"140","2017-10-24",26.41
"141","2017-10-25",26.370001
"142","2017-10-26",27.219999
"143","2017-10-27",26.83
"144","2017-10-30",26
"145","2017-10-31",26.190001
"146","2017-11-01",25.969999
"147","2017-11-02",25.780001
"148","2017-11-03",25.49
"149","2017-11-06",25.5
"150","2017-11-07",24.799999
"151","2017-11-08",25.01
"152","2017-11-09",25.07
"153","2017-11-10",24.82
"154","2017-11-13",24.57
"155","2017-11-14",24.620001
"156","2017-11-15",24.01
"157","2017-11-16",24.530001
"158","2017-11-17",23.99
"159","2017-11-20",24.41
"160","2017-11-21",24.690001
"161","2017-11-22",24.870001
"162","2017-11-24",24.879999
"163","2017-11-27",24.940001
"164","2017-11-28",25.540001
"165","2017-11-29",25.879999
"166","2017-11-30",26.23
"167","2017-12-01",26.549999
"168","2017-12-04",26.76
"169","2017-12-05",26.43
"170","2017-12-06",26.639999
"171","2017-12-07",27.17
"172","2017-12-08",27.02
"173","2017-12-11",26.610001
"174","2017-12-12",26.67
"175","2017-12-13",27.41
"176","2017-12-14",26.85
"177","2017-12-15",27.42
"178","2017-12-18",27.549999
"179","2017-12-19",27.860001
"180","2017-12-20",28.219999
"181","2017-12-21",27.889999
"182","2017-12-22",28.440001
"183","2017-12-26",28.5
"184","2017-12-27",28.959999
"185","2017-12-28",28.540001
"186","2017-12-29",28.559999
"187","2018-01-02",28.75
"188","2018-01-03",28.309999
"189","2018-01-04",27.84
"190","2018-01-05",27.700001
"191","2018-01-08",28.27
"192","2018-01-09",28.32
"193","2018-01-10",28.370001
"194","2018-01-11",29.08
"195","2018-01-12",28.98
"196","2018-01-16",27.969999
"197","2018-01-17",28.049999
"198","2018-01-18",28.42
"199","2018-01-19",29.209999
"200","2018-01-22",29.76
"201","2018-01-23",29.52
"202","2018-01-24",29.1
"203","2018-01-25",28.9
"204","2018-01-26",29.24
"205","2018-01-29",29.280001
"206","2018-01-30",28.389999
"207","2018-01-31",29.280001
"208","2018-02-01",29.99
"209","2018-02-02",29.08
"210","2018-02-05",27.15
"211","2018-02-06",27.139999
"212","2018-02-07",27.959999
"213","2018-02-08",26.780001
"214","2018-02-09",26.66
"215","2018-02-12",26.440001
"216","2018-02-13",27.4
"217","2018-02-14",26.879999
"218","2018-02-15",26.809999
"219","2018-02-16",26.809999
"220","2018-02-20",26.42
"221","2018-02-21",26.639999
"222","2018-02-22",26.98
"223","2018-02-23",26.959999
"224","2018-02-26",27.33
"225","2018-02-27",26.6
"226","2018-02-28",25.860001
"227","2018-03-01",25.959999
"228","2018-03-02",25.83
"229","2018-03-05",25.610001
"230","2018-03-06",26.219999
"231","2018-03-07",26.84
"232","2018-03-08",26.98
"233","2018-03-09",27.48
"234","2018-03-12",27.030001
"235","2018-03-13",27.18
"236","2018-03-14",26.809999
"237","2018-03-15",27.09
"238","2018-03-16",27.42
"239","2018-03-19",27.27
"240","2018-03-20",27.379999
"241","2018-03-21",27.360001
"242","2018-03-22",26.959999
"243","2018-03-23",26.6
"244","2018-03-26",26.01
"245","2018-03-27",25.389999
"246","2018-03-28",25.809999
"247","2018-03-29",26.059999
"248","2018-04-02",25.370001
"249","2018-04-03",26.040001
"250","2018-04-04",25.809999
"251","2018-04-05",25.84
"252","2018-04-06",24.9
"253","2018-04-09",25.1
"254","2018-04-10",25.700001
"255","2018-04-11",25.58
"256","2018-04-12",25.74
"257","2018-04-13",25.85
"258","2018-04-16",27.059999
"259","2018-04-17",27.24
"260","2018-04-18",27.799999
"261","2018-04-19",27.57
"262","2018-04-20",27.110001
"263","2018-04-23",26.889999
"264","2018-04-24",26.18
"265","2018-04-25",26.6
"266","2018-04-26",26.110001
"267","2018-04-27",26.370001
"268","2018-04-30",26.68
"269","2018-05-01",26.530001
"270","2018-05-02",26.82
"271","2018-05-03",26.66
"272","2018-05-04",26.940001
"273","2018-05-07",27.26
"274","2018-05-08",27.870001
"275","2018-05-09",28.209999
"276","2018-05-10",28.299999
"277","2018-05-11",28.65
"278","2018-05-14",28.23
"279","2018-05-15",27.540001
"280","2018-05-16",28.049999
"281","2018-05-17",28.52
"282","2018-05-18",29.4
"283","2018-05-21",29.65
"284","2018-05-22",29.01
"285","2018-05-23",28.549999
"286","2018-05-24",29.209999
"287","2018-05-25",29.33
"288","2018-05-29",29.27
"289","2018-05-30",30.24
"290","2018-05-31",29.48
"291","2018-06-01",29.799999
"292","2018-06-04",29.27
"293","2018-06-05",28.82
"294","2018-06-06",28.34
"295","2018-06-07",28.49
"296","2018-06-08",29.209999
"297","2018-06-11",29.690001
"298","2018-06-12",29.799999
"299","2018-06-13",29.65
"300","2018-06-14",28.690001
"301","2018-06-15",28.809999
"302","2018-06-18",29.15
"303","2018-06-19",28.74
"304","2018-06-20",29.209999
"305","2018-06-21",28.879999
"306","2018-06-22",28.52
"307","2018-06-25",27.74
"308","2018-06-26",27.73
"309","2018-06-27",26.940001
"310","2018-06-28",27.120001
"311","2018-06-29",27.51
"312","2018-07-02",27.51
"313","2018-07-03",27.08
"314","2018-07-05",27.440001
"315","2018-07-06",27.65
"316","2018-07-09",28.27
"317","2018-07-10",28.129999
"318","2018-07-11",27.440001
"319","2018-07-12",27.57
"320","2018-07-13",27.49
"321","2018-07-16",26.129999
"322","2018-07-17",26.34
"323","2018-07-18",26.870001
"324","2018-07-19",27.16
"325","2018-07-20",27.190001
"326","2018-07-23",27.370001
"327","2018-07-24",26.09
"328","2018-07-25",26.530001
"329","2018-07-26",26.26
"330","2018-07-27",26.02
"331","2018-07-30",25.85
"332","2018-07-31",26.139999
"333","2018-08-01",26.110001
"334","2018-08-02",28.1
"335","2018-08-03",27.25
"336","2018-08-06",27.34
"337","2018-08-07",27.4
"338","2018-08-08",27.33
"339","2018-08-09",26.91
"340","2018-08-10",26.74
"341","2018-08-13",26.52
"342","2018-08-14",26.75
"343","2018-08-15",26.309999
"344","2018-08-16",26.610001
"345","2018-08-17",26.73
"346","2018-08-20",26.9
"347","2018-08-21",26.940001
"348","2018-08-22",26.780001
"349","2018-08-23",26.389999
"350","2018-08-24",26.49
"351","2018-08-27",26.93
"352","2018-08-28",26.790001
"353","2018-08-29",27.25
"354","2018-08-30",26.93
"355","2018-08-31",27.049999
"356","2018-09-04",26.66
"357","2018-09-05",26.950001
"358","2018-09-06",26.65
"359","2018-09-07",26.59
"360","2018-09-10",27.700001
"361","2018-09-11",27.129999
"362","2018-09-12",27.299999
"363","2018-09-13",26.92
"364","2018-09-14",26.82
"365","2018-09-17",26.120001
"366","2018-09-18",26.280001
"367","2018-09-19",26.07
"368","2018-09-20",26.25
"369","2018-09-21",25.559999
"370","2018-09-24",25.68
"371","2018-09-25",25.530001
"372","2018-09-26",25.700001
"373","2018-09-27",24.969999
"374","2018-09-28",24.98
"375","2018-10-01",25.219999
"376","2018-10-02",24.700001
"377","2018-10-03",24.870001
"378","2018-10-04",24.59
"379","2018-10-05",23.65
"380","2018-10-08",23.549999
"381","2018-10-09",23.889999
"382","2018-10-10",22.879999
"383","2018-10-11",22
"384","2018-10-12",21.610001
"385","2018-10-15",21.98
"386","2018-10-16",22.32
"387","2018-10-17",22.110001
"388","2018-10-18",21.290001
"389","2018-10-19",21.35
"390","2018-10-22",21.52
"391","2018-10-23",21.059999
"392","2018-10-24",20.450001
"393","2018-10-25",20.75
"394","2018-10-26",20.82
"395","2018-10-29",20.780001
"396","2018-10-30",21.459999
"397","2018-10-31",21.870001
"398","2018-11-01",22.860001
"399","2018-11-02",21.879999
"400","2018-11-05",22.52
"401","2018-11-06",22.51
"402","2018-11-07",23.280001
"403","2018-11-08",23.129999
"404","2018-11-09",22.99
"405","2018-11-12",22.49
"406","2018-11-13",22.299999
"407","2018-11-14",22.379999
"408","2018-11-15",22.540001
"409","2018-11-16",22.49
"410","2018-11-19",22.34
"411","2018-11-20",21.469999
"412","2018-11-21",21.84
"413","2018-11-23",21.98
"414","2018-11-26",22.18
"415","2018-11-27",21.469999
"416","2018-11-28",22.33
"417","2018-11-29",21.959999
"418","2018-11-30",22.33
"419","2018-12-03",22.27
"420","2018-12-04",20.16
"421","2018-12-06",20.389999
"422","2018-12-07",19.889999
"423","2018-12-10",19.98
"424","2018-12-11",20.219999
"425","2018-12-12",20.24
"426","2018-12-13",19.85
"427","2018-12-14",19.120001
"428","2018-12-17",19.110001
"429","2018-12-18",18.99
"430","2018-12-19",18.620001
"431","2018-12-20",18.33
"432","2018-12-21",17.950001
"433","2018-12-24",17.950001
"434","2018-12-26",18.25
"435","2018-12-27",18.58
"436","2018-12-28",18.440001
"437","2018-12-31",18.67
"438","2019-01-02",18.99
"439","2019-01-03",18.559999
"440","2019-01-04",19.09
"441","2019-01-07",19.440001
"442","2019-01-08",20.209999
"443","2019-01-09",20.6
"444","2019-01-10",20.32
"445","2019-01-11",20.280001
"446","2019-01-14",20.33
"447","2019-01-15",19.85
"448","2019-01-16",20
"449","2019-01-17",20.77
"450","2019-01-18",21.4
"451","2019-01-22",20.83
"452","2019-01-23",20.58
"453","2019-01-24",20.6
"454","2019-01-25",21.059999
"455","2019-01-28",21.09
"456","2019-01-29",21.51
"457","2019-01-30",21.709999
"458","2019-01-31",21.24
"459","2019-02-01",21.790001
"460","2019-02-04",22.290001
"461","2019-02-05",22.66
"462","2019-02-06",22.23
"463","2019-02-07",22.110001
"464","2019-02-08",21.74
"465","2019-02-11",22.219999
"466","2019-02-12",22.5
"467","2019-02-13",22.84
"468","2019-02-14",23.26
"469","2019-02-15",22.959999
"470","2019-02-19",23.6
"471","2019-02-20",23.629999
"472","2019-02-21",23.309999
"473","2019-02-22",22.98
"474","2019-02-25",23.049999
"475","2019-02-26",22.719999
"476","2019-02-27",22.41
"477","2019-02-28",21.889999
"478","2019-03-01",21.950001
"479","2019-03-04",21.83
"480","2019-03-05",21.290001
"481","2019-03-06",21.280001
"482","2019-03-07",21
"483","2019-03-08",21.059999
"484","2019-03-11",21.76
"485","2019-03-12",21.73
"486","2019-03-13",22.200001
"487","2019-03-14",21.76
"488","2019-03-15",21.690001
"489","2019-03-18",21.91
"490","2019-03-19",20.860001
"491","2019-03-20",20.66
"492","2019-03-21",21.049999
"493","2019-03-22",20.43
"494","2019-03-25",20.219999
"495","2019-03-26",20.809999
"496","2019-03-27",20.940001
"497","2019-03-28",21.219999
"498","2019-03-29",21.049999
"499","2019-04-01",21.34
"500","2019-04-02",21.1
"501","2019-04-03",21.110001
"502","2019-04-04",21.360001
"503","2019-04-05",21.440001
"504","2019-04-08",21.469999
"505","2019-04-09",21.34
"506","2019-04-10",21.040001
"507","2019-04-11",21.290001
"508","2019-04-12",21.290001
"509","2019-04-15",20.83
"510","2019-04-16",21.32
"511","2019-04-17",21.35
"512","2019-04-18",21.620001
"513","2019-04-22",21.65
"514","2019-04-23",21.65
"515","2019-04-24",22.17
"516","2019-04-25",21.32
"517","2019-04-26",21.68
"518","2019-04-29",20.99
"519","2019-04-30",20.9
"520","2019-05-01",20.280001
"521","2019-05-02",20.16
"522","2019-05-03",20.780001
"523","2019-05-06",20.42
"524","2019-05-07",20
"525","2019-05-08",19.690001
"526","2019-05-09",19.9
"527","2019-05-10",19.74
"528","2019-05-13",18.870001
"529","2019-05-14",19.200001
"530","2019-05-15",19.27
"531","2019-05-16",19.49
"532","2019-05-17",18.98
"533","2019-05-20",18.67
"534","2019-05-21",19
"535","2019-05-22",18.52
"536","2019-05-23",18.129999
"537","2019-05-24",17.98
"538","2019-05-28",17.65
"539","2019-05-29",17.370001
"540","2019-05-30",17.18
"541","2019-05-31",16.799999
"542","2019-06-03",16.76
"543","2019-06-04",17.75
"544","2019-06-05",17.35
"545","2019-06-06",17.200001
"546","2019-06-07",17.26
"547","2019-06-10",17.66
"548","2019-06-11",17.959999
"549","2019-06-12",18.209999
"550","2019-06-13",18.43
"551","2019-06-14",18.110001
"552","2019-06-17",17.610001
"553","2019-06-18",17.889999
"554","2019-06-19",17.9
"555","2019-06-20",18.17
"556","2019-06-21",18.040001
"557","2019-06-24",17.370001
"558","2019-06-25",17.120001
"559","2019-06-26",17.57
"560","2019-06-27",17.99
"561","2019-06-28",18.24
"562","2019-07-01",18.27
"563","2019-07-02",17.940001
"564","2019-07-03",18.15
"565","2019-07-05",18.030001
"566","2019-07-08",17.83
"567","2019-07-09",17.65
"568","2019-07-10",17.26
"569","2019-07-11",17.129999
"570","2019-07-12",18.110001
"571","2019-07-15",17.74
"572","2019-07-16",18.52
"573","2019-07-17",18.16
"574","2019-07-18",18.379999
"575","2019-07-19",18.809999
"576","2019-07-22",18.76
"577","2019-07-23",18.950001
"578","2019-07-24",19.610001
"579","2019-07-25",18.76
"580","2019-07-26",19.200001
"581","2019-07-29",19.08
"582","2019-07-30",19.379999
"583","2019-07-31",19.299999
"584","2019-08-01",19.23
"585","2019-08-02",19.41
"586","2019-08-05",18.719999
"587","2019-08-06",19.09
"588","2019-08-07",18.93
"589","2019-08-08",19.93
"590","2019-08-09",19.52
"591","2019-08-12",18.73
"592","2019-08-13",19.18
"593","2019-08-14",18.610001
"594","2019-08-15",18.23
"595","2019-08-16",18.85
"596","2019-08-19",19.379999
"597","2019-08-20",19.08
"598","2019-08-21",19.33
"599","2019-08-22",19.01
"600","2019-08-23",18.360001
"601","2019-08-26",18.43
"602","2019-08-27",18.299999
"603","2019-08-28",18.530001
"604","2019-08-29",19.129999
"605","2019-08-30",19.440001
"606","2019-09-03",19.73
"607","2019-09-04",20.93
"608","2019-09-05",22.35
"609","2019-09-06",21.93
"610","2019-09-09",22.83
"611","2019-09-10",22.65
"612","2019-09-11",22.57
"613","2019-09-12",22.75
"614","2019-09-13",22.48
"615","2019-09-16",22.33
"616","2019-09-17",22.18
"617","2019-09-18",21.809999
"618","2019-09-19",21.889999
"619","2019-09-20",21.74
"620","2019-09-23",21.67
"621","2019-09-24",21.34
"622","2019-09-25",21.860001
"623","2019-09-26",21.66
"624","2019-09-27",21.34
"625","2019-09-30",21.719999
"626","2019-10-01",21.530001
"627","2019-10-02",21.530001
"628","2019-10-03",21.389999
"629","2019-10-04",21.43
"630","2019-10-07",21.67
"631","2019-10-08",21.18
"632","2019-10-09",21.41
"633","2019-10-10",21.43
"634","2019-10-11",22.15
"635","2019-10-14",21.93
"636","2019-10-15",21.92
"637","2019-10-16",22.549999
"638","2019-10-17",22.620001
"639","2019-10-18",22.65
"640","2019-10-21",22.74
"641","2019-10-22",23.040001
"642","2019-10-23",23.15
"643","2019-10-24",22.65
"644","2019-10-25",23
"645","2019-10-28",23.08
"646","2019-10-29",23.299999
"647","2019-10-30",22.77
"648","2019-10-31",22.870001
"649","2019-11-01",23.75
"650","2019-11-04",24
"651","2019-11-05",23.99
"652","2019-11-06",23.83
"653","2019-11-07",23.709999
"654","2019-11-08",23.889999
"655","2019-11-11",23.799999
"656","2019-11-12",23.59
"657","2019-11-13",23.23
"658","2019-11-14",23.32
"659","2019-11-15",23.299999
"660","2019-11-18",23.379999
"661","2019-11-19",23.26
"662","2019-11-20",22.969999
"663","2019-11-21",22.75
"664","2019-11-22",22.68
"665","2019-11-25",22.790001
"666","2019-11-26",22.889999
"667","2019-11-27",22.83
"668","2019-11-29",22.75
"669","2019-12-02",22.379999
"670","2019-12-03",21.84
"671","2019-12-04",22.030001
"672","2019-12-05",22.280001
"673","2019-12-06",22.370001
"674","2019-12-09",22.41
"675","2019-12-10",22.25
"676","2019-12-11",22.25
"677","2019-12-12",22.379999
"678","2019-12-13",22.1
"679","2019-12-16",21.93
"680","2019-12-17",21.950001
"681","2019-12-18",21.700001
"682","2019-12-19",21.67
"683","2019-12-20",21.91
"684","2019-12-23",21.58
"685","2019-12-24",21.68
"686","2019-12-26",21.74
"687","2019-12-27",21.67
"688","2019-12-30",21.48
"689","2019-12-31",21.82
"690","2020-01-02",22.110001
"691","2020-01-03",22.389999
"692","2020-01-06",22.219999
"693","2020-01-07",22.459999
"694","2020-01-08",22.41
"695","2020-01-09",22.440001
"696","2020-01-10",22.68
"697","2020-01-13",22.98
"698","2020-01-14",23.34
"699","2020-01-15",23.67
"700","2020-01-16",23.77
"701","2020-01-17",23.68
"702","2020-01-21",23.299999
"703","2020-01-22",23.07
"704","2020-01-23",23.049999
"705","2020-01-24",22.74
"706","2020-01-27",22.559999
"707","2020-01-28",22.59
"708","2020-01-29",22.860001
"709","2020-01-30",23.450001
"710","2020-01-31",22.27
"711","2020-02-03",22.85
"712","2020-02-04",22.629999
"713","2020-02-05",23
"714","2020-02-06",23.129999
"715","2020-02-07",23.17
"716","2020-02-10",22.459999
"717","2020-02-11",22.4
"718","2020-02-12",22.58
"719","2020-02-13",22.5
"720","2020-02-14",22.040001
"721","2020-02-18",22.02
"722","2020-02-19",21.950001
"723","2020-02-20",21.870001
"724","2020-02-21",21.620001
"725","2020-02-24",20.65
"726","2020-02-25",20
"727","2020-02-26",19.049999
"728","2020-02-27",18.110001
"729","2020-02-28",17.91
"730","2020-03-02",18.32
"731","2020-03-03",18.209999
"732","2020-03-04",18.74
"733","2020-03-05",17.93
"734","2020-03-06",17.950001
"735","2020-03-09",17.17
"736","2020-03-10",17.799999
"737","2020-03-11",17.200001
"738","2020-03-12",16.709999
"739","2020-03-13",18.07
"740","2020-03-16",16.610001
"741","2020-03-17",17.940001
"742","2020-03-18",18.440001
"743","2020-03-19",18
"744","2020-03-20",18.1
"745","2020-03-23",17.040001
"746","2020-03-24",17.790001
"747","2020-03-25",18.440001
"748","2020-03-26",17.85
"749","2020-03-27",17.76
"750","2020-03-30",19
"751","2020-03-31",19.34
"752","2020-04-01",18.530001
"753","2020-04-02",18.620001
"754","2020-04-03",18.59
"755","2020-04-06",19.299999
"756","2020-04-07",19.459999
"757","2020-04-08",19.83
"758","2020-04-09",20.25
"759","2020-04-13",19.65
"760","2020-04-14",20.18
"761","2020-04-15",20.450001
"762","2020-04-16",20.959999
"763","2020-04-17",21.43
"764","2020-04-20",21.030001
"765","2020-04-21",20.450001
"766","2020-04-22",20.540001
"767","2020-04-23",20.799999
"768","2020-04-24",21
"769","2020-04-27",22.120001
"770","2020-04-28",21.709999
"771","2020-04-29",22.280001
"772","2020-04-30",21.91
"773","2020-05-01",22.309999
"774","2020-05-04",20.99
"775","2020-05-05",21.450001
"776","2020-05-06",21.23
"777","2020-05-07",21.219999
"778","2020-05-08",21.629999
"779","2020-05-11",22.290001
"780","2020-05-12",21.6
"781","2020-05-13",21.26
"782","2020-05-14",21.040001
"783","2020-05-15",21.030001
"784","2020-05-18",22.129999
"785","2020-05-19",21.610001
"786","2020-05-20",21.969999
"787","2020-05-21",21.85
"788","2020-05-22",22.33
"789","2020-05-26",22.59
"790","2020-05-27",23.01
"791","2020-05-28",23.690001
"792","2020-05-29",24.17
"793","2020-06-01",24.02
"794","2020-06-02",23.9
"795","2020-06-03",23.18
"796","2020-06-04",23.139999
"797","2020-06-05",23.25
"798","2020-06-08",23.530001
"799","2020-06-09",23.26
"800","2020-06-10",23.68
"801","2020-06-11",22.190001
"802","2020-06-12",22.41
"803","2020-06-15",22.76
"804","2020-06-16",23.23
"805","2020-06-17",23.860001
"806","2020-06-18",24.190001
"807","2020-06-19",23.809999
"808","2020-06-22",23.639999
"809","2020-06-23",23.99
"810","2020-06-24",23.690001
"811","2020-06-25",23.530001
"812","2020-06-26",23.709999
"813","2020-06-29",24.129999
"814","2020-06-30",24.67
"815","2020-07-01",24.059999
"816","2020-07-02",24.25
"817","2020-07-06",24.690001
"818","2020-07-07",25.24
"819","2020-07-08",25.290001
"820","2020-07-09",25.24
"821","2020-07-10",25.120001
"822","2020-07-13",24.57
"823","2020-07-14",25.139999
"824","2020-07-15",25.370001
"825","2020-07-16",25.610001
"826","2020-07-17",26.23
"827","2020-07-20",25.98
"828","2020-07-21",25.9
"829","2020-07-22",25.530001
"830","2020-07-23",25.26
"831","2020-07-24",25.059999
"832","2020-07-27",25.07
"833","2020-07-28",24.65
"834","2020-07-29",25.040001
"835","2020-07-30",24.67
"836","2020-07-31",25.129999
"837","2020-08-03",25.27
"838","2020-08-04",25.540001
"839","2020-08-05",24.530001
"840","2020-08-06",24.620001
"841","2020-08-07",24.889999
"842","2020-08-10",25.49
"843","2020-08-11",25.65
"844","2020-08-12",26.450001
"845","2020-08-13",25.950001
"846","2020-08-14",25.98
"847","2020-08-17",26.4
"848","2020-08-18",26.32
"849","2020-08-19",26.57
"850","2020-08-20",26.59
"851","2020-08-21",27.25
"852","2020-08-24",27.08
"853","2020-08-25",27.110001
"854","2020-08-26",27.4
"855","2020-08-27",27.200001
"856","2020-08-28",27.200001
"857","2020-08-31",27.059999
"858","2020-09-01",27.549999
"859","2020-09-02",27.440001
"860","2020-09-03",27.110001
"861","2020-09-04",27.17
"862","2020-09-08",27.120001
"863","2020-09-09",27.76
"864","2020-09-10",26.84
"865","2020-09-11",26.52
"866","2020-09-14",25.790001
"867","2020-09-15",26.360001
"868","2020-09-16",25.83
"869","2020-09-17",26.23
"870","2020-09-18",25.690001
"871","2020-09-21",25.309999
"872","2020-09-22",25.049999
"873","2020-09-23",25.24
"874","2020-09-24",25.26
"875","2020-09-25",25.1
"876","2020-09-28",25.450001
"877","2020-09-29",25.120001
"878","2020-09-30",24.73
"879","2020-10-01",24.9
"880","2020-10-02",25.110001
"881","2020-10-05",25.02
"882","2020-10-06",24.84
"883","2020-10-07",25.559999
"884","2020-10-08",25.6
"885","2020-10-09",24.91
"886","2020-10-12",24.58
"887","2020-10-13",25.33
"888","2020-10-14",25.200001
"889","2020-10-15",25.610001
"890","2020-10-16",24.459999
"891","2020-10-19",23.42
"892","2020-10-20",23.77
"893","2020-10-21",23.620001
"894","2020-10-22",23.91
"895","2020-10-23",24.030001
"896","2020-10-26",24.09
"897","2020-10-27",23.299999
"898","2020-10-28",22.83
"899","2020-10-29",22.629999
"900","2020-10-30",22.059999
"901","2020-11-02",22.120001
"902","2020-11-03",23.139999
"903","2020-11-04",22.879999
"904","2020-11-05",23.690001
"905","2020-11-06",20.99
"906","2020-11-09",21.889999
"907","2020-11-10",22.219999
"908","2020-11-11",21.67
"909","2020-11-12",21.370001
"910","2020-11-13",21.780001
"911","2020-11-16",22.01
"912","2020-11-17",22.24
"913","2020-11-18",21.92
"914","2020-11-19",21.98
"915","2020-11-20",21.77
"916","2020-11-23",21.26
"917","2020-11-24",21.66
"918","2020-11-25",21.309999
"919","2020-11-27",21.309999
