"","date","MC"
"118","2014-10-02",34.470001
"119","2014-10-03",34.360001
"120","2014-10-06",33.860001
"121","2014-10-07",33.240002
"122","2014-10-08",33.66
"123","2014-10-09",31.889999
"124","2014-10-10",31.040001
"125","2014-10-13",30.879999
"126","2014-10-14",31.52
"127","2014-10-15",30.790001
"128","2014-10-16",30.9
"129","2014-10-17",30.709999
"130","2014-10-20",30.190001
"131","2014-10-21",30.309999
"132","2014-10-22",30.139999
"133","2014-10-23",30.120001
"134","2014-10-24",31.27
"135","2014-10-27",31.08
"136","2014-10-28",30.790001
"137","2014-10-29",31.33
"138","2014-10-30",33.5
"139","2014-10-31",34.16
"140","2014-11-03",34.599998
"141","2014-11-04",34.599998
"142","2014-11-05",34.150002
"143","2014-11-06",33.349998
"144","2014-11-07",34.349998
"145","2014-11-10",33.419998
"146","2014-11-11",34.950001
"147","2014-11-12",34.34
"148","2014-11-13",35.09
"149","2014-11-14",35.009998
"150","2014-11-17",34.220001
"151","2014-11-18",31.860001
"152","2014-11-19",31.24
"153","2014-11-20",31.25
"154","2014-11-21",31.84
"155","2014-11-24",32.130001
"156","2014-11-25",32.369999
"157","2014-11-26",32.470001
"158","2014-11-28",32.23
"159","2014-12-01",31.77
"160","2014-12-02",32.5
"161","2014-12-03",33.549999
"162","2014-12-04",33.52
"163","2014-12-05",34.040001
"164","2014-12-08",34.82
"165","2014-12-09",34.580002
"166","2014-12-10",34.200001
"167","2014-12-11",33.950001
"168","2014-12-12",33.02
"169","2014-12-15",32.869999
"170","2014-12-16",32.77
"171","2014-12-17",33.419998
"172","2014-12-18",34.349998
"173","2014-12-19",34.360001
"174","2014-12-22",34.490002
"175","2014-12-23",35.169998
"176","2014-12-24",35.259998
"177","2014-12-26",35.040001
"178","2014-12-29",34.119999
"179","2014-12-30",34.419998
"180","2014-12-31",34.93
"181","2015-01-02",35.279999
"182","2015-01-05",34.310001
"183","2015-01-06",33.470001
"184","2015-01-07",33.560001
"185","2015-01-08",33.209999
"186","2015-01-09",33.490002
"187","2015-01-12",33.639999
"188","2015-01-13",33.150002
"189","2015-01-14",32.610001
"190","2015-01-15",31.959999
"191","2015-01-16",31.5
"192","2015-01-20",31.549999
"193","2015-01-21",31
"194","2015-01-22",32.02
"195","2015-01-23",33.130001
"196","2015-01-26",33.220001
"197","2015-01-27",33.189999
"198","2015-01-28",32.91
"199","2015-01-29",32.610001
"200","2015-01-30",31
"201","2015-02-02",30.379999
"202","2015-02-03",30.889999
"203","2015-02-04",31.049999
"204","2015-02-05",31.99
"205","2015-02-06",29.74
"206","2015-02-09",29.940001
"207","2015-02-10",30.540001
"208","2015-02-11",30.27
"209","2015-02-12",30.27
"210","2015-02-13",30.790001
"211","2015-02-17",30.48
"212","2015-02-18",30.799999
"213","2015-02-19",31.379999
"214","2015-02-20",31.67
"215","2015-02-23",31.25
"216","2015-02-24",32.200001
"217","2015-02-25",31.950001
"218","2015-02-26",32.279999
"219","2015-02-27",32.18
"220","2015-03-02",32.279999
"221","2015-03-03",32.25
"222","2015-03-04",31.27
"223","2015-03-05",30.85
"224","2015-03-06",30.84
"225","2015-03-09",30.469999
"226","2015-03-10",29.83
"227","2015-03-11",31.35
"228","2015-03-12",31.49
"229","2015-03-13",30.809999
"230","2015-03-16",31.280001
"231","2015-03-17",31.09
"232","2015-03-18",30.889999
"233","2015-03-19",30.690001
"234","2015-03-20",30.549999
"235","2015-03-23",30.57
"236","2015-03-24",30.610001
"237","2015-03-25",30.549999
"238","2015-03-26",30.17
"239","2015-03-27",29.98
"240","2015-03-30",30.309999
"241","2015-03-31",30.120001
"242","2015-04-01",29.77
"243","2015-04-02",29.84
"244","2015-04-06",29.6
"245","2015-04-07",29.549999
"246","2015-04-08",29.530001
"247","2015-04-09",29.690001
"248","2015-04-10",29.780001
"249","2015-04-13",29.700001
"250","2015-04-14",29.370001
"251","2015-04-15",29.66
"252","2015-04-16",29.790001
"253","2015-04-17",29.459999
"254","2015-04-20",29.620001
"255","2015-04-21",30.049999
"256","2015-04-22",29.16
"257","2015-04-23",29.530001
"258","2015-04-24",29.540001
"259","2015-04-27",29.059999
"260","2015-04-28",29.84
"261","2015-04-29",29.459999
"262","2015-04-30",27.049999
"263","2015-05-01",27.15
"264","2015-05-04",27.93
"265","2015-05-05",27.450001
"266","2015-05-06",27.65
"267","2015-05-07",27.860001
"268","2015-05-08",28.379999
"269","2015-05-11",28.35
"270","2015-05-12",28.24
"271","2015-05-13",28.370001
"272","2015-05-14",28.74
"273","2015-05-15",28.709999
"274","2015-05-18",28.76
"275","2015-05-19",28.629999
"276","2015-05-20",28.790001
"277","2015-05-21",28.59
"278","2015-05-22",28.639999
"279","2015-05-26",28.48
"280","2015-05-27",29.309999
"281","2015-05-28",29.129999
"282","2015-05-29",28.860001
"283","2015-06-01",28.84
"284","2015-06-02",29.01
"285","2015-06-03",29.68
"286","2015-06-04",29.709999
"287","2015-06-05",30.059999
"288","2015-06-08",29.799999
"289","2015-06-09",29.92
"290","2015-06-10",30.370001
"291","2015-06-11",30.530001
"292","2015-06-12",30.219999
"293","2015-06-15",30.110001
"294","2015-06-16",30.209999
"295","2015-06-17",30.040001
"296","2015-06-18",30.219999
"297","2015-06-19",30.42
"298","2015-06-22",30.280001
"299","2015-06-23",29.99
"300","2015-06-24",29.450001
"301","2015-06-25",29.129999
"302","2015-06-26",28.809999
"303","2015-06-29",28.440001
"304","2015-06-30",28.709999
"305","2015-07-01",29.02
"306","2015-07-02",28.870001
"307","2015-07-06",28.83
"308","2015-07-07",28.67
"309","2015-07-08",28.1
"310","2015-07-09",28.219999
"311","2015-07-10",28.959999
"312","2015-07-13",28.68
"313","2015-07-14",29.110001
"314","2015-07-15",29.129999
"315","2015-07-16",28.74
"316","2015-07-17",28.790001
"317","2015-07-20",28.709999
"318","2015-07-21",28.76
"319","2015-07-22",29.030001
"320","2015-07-23",28.610001
"321","2015-07-24",28.15
"322","2015-07-27",27.969999
"323","2015-07-28",27.950001
"324","2015-07-29",27.889999
"325","2015-07-30",29.389999
"326","2015-07-31",29.92
"327","2015-08-03",30.540001
"328","2015-08-04",30.440001
"329","2015-08-05",30.219999
"330","2015-08-06",29.969999
"331","2015-08-07",30.02
"332","2015-08-10",30.120001
"333","2015-08-11",30.18
"334","2015-08-12",29.809999
"335","2015-08-13",29.870001
"336","2015-08-14",30.01
"337","2015-08-17",30.16
"338","2015-08-18",29.98
"339","2015-08-19",29.870001
"340","2015-08-20",29.65
"341","2015-08-21",28.700001
"342","2015-08-24",27
"343","2015-08-25",26.76
"344","2015-08-26",27.15
"345","2015-08-27",27.209999
"346","2015-08-28",27.200001
"347","2015-08-31",27.280001
"348","2015-09-01",26.540001
"349","2015-09-02",26.32
"350","2015-09-03",26.34
"351","2015-09-04",26.26
"352","2015-09-08",27.209999
"353","2015-09-09",26.9
"354","2015-09-10",26.940001
"355","2015-09-11",26.879999
"356","2015-09-14",26.68
"357","2015-09-15",26.610001
"358","2015-09-16",27.209999
"359","2015-09-17",27.33
"360","2015-09-18",27.17
"361","2015-09-21",28
"362","2015-09-22",27.530001
"363","2015-09-23",27.6
"364","2015-09-24",27.690001
"365","2015-09-25",27.389999
"366","2015-09-28",26.540001
"367","2015-09-29",25.98
"368","2015-09-30",26.26
"369","2015-10-01",26.15
"370","2015-10-02",25.6
"371","2015-10-05",26.65
"372","2015-10-06",27.120001
"373","2015-10-07",27.360001
"374","2015-10-08",27.57
"375","2015-10-09",27.469999
"376","2015-10-12",27.26
"377","2015-10-13",27.16
"378","2015-10-14",26.959999
"379","2015-10-15",27.93
"380","2015-10-16",28.219999
"381","2015-10-19",27.959999
"382","2015-10-20",28.459999
"383","2015-10-21",27.780001
"384","2015-10-22",28.43
"385","2015-10-23",28.889999
"386","2015-10-26",28.9
"387","2015-10-27",28.52
"388","2015-10-28",29.49
"389","2015-10-29",30.17
"390","2015-10-30",29.48
"391","2015-11-02",29.959999
"392","2015-11-03",29.940001
"393","2015-11-04",29.950001
"394","2015-11-05",30.049999
"395","2015-11-06",30.690001
"396","2015-11-09",29.91
"397","2015-11-10",29.6
"398","2015-11-11",29.43
"399","2015-11-12",28.43
"400","2015-11-13",28.01
"401","2015-11-16",28.290001
"402","2015-11-17",27.77
"403","2015-11-18",28.040001
"404","2015-11-19",27.51
"405","2015-11-20",28.049999
"406","2015-11-23",28.42
"407","2015-11-24",28.969999
"408","2015-11-25",29.389999
"409","2015-11-27",29.42
"410","2015-11-30",29.51
"411","2015-12-01",29.82
"412","2015-12-02",29.66
"413","2015-12-03",29.02
"414","2015-12-04",29.629999
"415","2015-12-07",29.629999
"416","2015-12-08",29.4
"417","2015-12-09",29.389999
"418","2015-12-10",29.459999
"419","2015-12-11",27.969999
"420","2015-12-14",28.23
"421","2015-12-15",29.23
"422","2015-12-16",29.940001
"423","2015-12-17",29.309999
"424","2015-12-18",28.23
"425","2015-12-21",27.65
"426","2015-12-22",27.76
"427","2015-12-23",27.92
"428","2015-12-24",28.5
"429","2015-12-28",28.860001
"430","2015-12-29",29.309999
"431","2015-12-30",29.34
"432","2015-12-31",29.18
"433","2016-01-04",28.469999
"434","2016-01-05",28.549999
"435","2016-01-06",27.68
"436","2016-01-07",25.860001
"437","2016-01-08",25.74
"438","2016-01-11",25.040001
"439","2016-01-12",26.059999
"440","2016-01-13",25.299999
"441","2016-01-14",25.33
"442","2016-01-15",24.219999
"443","2016-01-19",24.4
"444","2016-01-20",23.639999
"445","2016-01-21",24
"446","2016-01-22",24.549999
"447","2016-01-25",24.1
"448","2016-01-26",24.49
"449","2016-01-27",24.35
"450","2016-01-28",24.379999
"451","2016-01-29",25.440001
"452","2016-02-01",25.26
"453","2016-02-02",24.73
"454","2016-02-03",24.85
"455","2016-02-04",25.25
"456","2016-02-05",24.84
"457","2016-02-08",24.82
"458","2016-02-09",24.83
"459","2016-02-10",24.969999
"460","2016-02-11",23.700001
"461","2016-02-12",24.33
"462","2016-02-16",24.91
"463","2016-02-17",24.66
"464","2016-02-18",24.49
"465","2016-02-19",24.379999
"466","2016-02-22",24.5
"467","2016-02-23",24.25
"468","2016-02-24",24.01
"469","2016-02-25",24.1
"470","2016-02-26",24.52
"471","2016-02-29",24.719999
"472","2016-03-01",25.18
"473","2016-03-02",25.02
"474","2016-03-03",26.17
"475","2016-03-04",26.209999
"476","2016-03-07",26.41
"477","2016-03-08",25.93
"478","2016-03-09",26.16
"479","2016-03-10",26.1
"480","2016-03-11",27
"481","2016-03-14",26.780001
"482","2016-03-15",26.1
"483","2016-03-16",26.299999
"484","2016-03-17",26.950001
"485","2016-03-18",27.610001
"486","2016-03-21",27.620001
"487","2016-03-22",27.32
"488","2016-03-23",27
"489","2016-03-24",27.33
"490","2016-03-28",27.41
"491","2016-03-29",28.08
"492","2016-03-30",28.34
"493","2016-03-31",28.23
"494","2016-04-01",28.530001
"495","2016-04-04",28.09
"496","2016-04-05",26.790001
"497","2016-04-06",27.370001
"498","2016-04-07",26.790001
"499","2016-04-08",26.9
"500","2016-04-11",26.73
"501","2016-04-12",27.049999
"502","2016-04-13",27.99
"503","2016-04-14",27.83
"504","2016-04-15",27.5
"505","2016-04-18",28.17
"506","2016-04-19",28.059999
"507","2016-04-20",28.469999
"508","2016-04-21",28.459999
"509","2016-04-22",28.48
"510","2016-04-25",28.25
"511","2016-04-26",28.41
"512","2016-04-27",28.58
"513","2016-04-28",28.290001
"514","2016-04-29",28.110001
"515","2016-05-02",28.870001
"516","2016-05-03",27.459999
"517","2016-05-04",27.139999
"518","2016-05-05",27.09
"519","2016-05-06",27.120001
"520","2016-05-09",27.07
"521","2016-05-10",27.34
"522","2016-05-11",27
"523","2016-05-12",26.91
"524","2016-05-13",26.719999
"525","2016-05-16",26.709999
"526","2016-05-17",26.51
"527","2016-05-18",26.76
"528","2016-05-19",26.370001
"529","2016-05-20",26.66
"530","2016-05-23",26.48
"531","2016-05-24",27.059999
"532","2016-05-25",27.09
"533","2016-05-26",27
"534","2016-05-27",26.940001
"535","2016-05-31",26.66
"536","2016-06-01",26.9
"537","2016-06-02",26.68
"538","2016-06-03",26.65
"539","2016-06-06",26.9
"540","2016-06-07",26.51
"541","2016-06-08",26.42
"542","2016-06-09",26.08
"543","2016-06-10",25.58
"544","2016-06-13",25.530001
"545","2016-06-14",24.85
"546","2016-06-15",25.129999
"547","2016-06-16",25.59
"548","2016-06-17",25.549999
"549","2016-06-20",26.16
"550","2016-06-21",25.93
"551","2016-06-22",26.309999
"552","2016-06-23",26.99
"553","2016-06-24",24.35
"554","2016-06-27",22.469999
"555","2016-06-28",22.02
"556","2016-06-29",22.33
"557","2016-06-30",22.5
"558","2016-07-01",22.709999
"559","2016-07-05",22.25
"560","2016-07-06",22.51
"561","2016-07-07",22.85
"562","2016-07-08",23.389999
"563","2016-07-11",23.68
"564","2016-07-12",24.07
"565","2016-07-13",24.1
"566","2016-07-14",25.1
"567","2016-07-15",25.24
"568","2016-07-18",25.219999
"569","2016-07-19",25
"570","2016-07-20",25.110001
"571","2016-07-21",24.879999
"572","2016-07-22",25.110001
"573","2016-07-25",25.07
"574","2016-07-26",25.129999
"575","2016-07-27",25.389999
"576","2016-07-28",25.049999
"577","2016-07-29",24.889999
"578","2016-08-01",24.860001
"579","2016-08-02",24.42
"580","2016-08-03",24.690001
"581","2016-08-04",26.450001
"582","2016-08-05",27.07
"583","2016-08-08",27.040001
"584","2016-08-09",26.83
"585","2016-08-10",26.41
"586","2016-08-11",26.209999
"587","2016-08-12",26.290001
"588","2016-08-15",26.59
"589","2016-08-16",26.469999
"590","2016-08-17",26.360001
"591","2016-08-18",26.040001
"592","2016-08-19",26.190001
"593","2016-08-22",26.469999
"594","2016-08-23",26.860001
"595","2016-08-24",26.889999
"596","2016-08-25",27.1
"597","2016-08-26",26.879999
"598","2016-08-29",26.799999
"599","2016-08-30",26.969999
"600","2016-08-31",26.950001
"601","2016-09-01",26.49
"602","2016-09-02",26.610001
"603","2016-09-06",25.969999
"604","2016-09-07",26.23
"605","2016-09-08",26.34
"606","2016-09-09",25.719999
"607","2016-09-12",26.42
"608","2016-09-13",25.52
"609","2016-09-14",25.690001
"610","2016-09-15",26.09
"611","2016-09-16",26.15
"612","2016-09-19",26.09
"613","2016-09-20",25.950001
"614","2016-09-21",26.530001
"615","2016-09-22",26.77
"616","2016-09-23",26.41
"617","2016-09-26",25.99
"618","2016-09-27",26.280001
"619","2016-09-28",26.4
"620","2016-09-29",26.18
"621","2016-09-30",26.889999
"622","2016-10-03",26.32
"623","2016-10-04",26.059999
"624","2016-10-05",26.41
"625","2016-10-06",26.24
"626","2016-10-07",25.99
"627","2016-10-10",25.799999
"628","2016-10-11",25.299999
"629","2016-10-12",24.85
"630","2016-10-13",24.049999
"631","2016-10-14",24.6
"632","2016-10-17",24.25
"633","2016-10-18",24.4
"634","2016-10-19",24.799999
"635","2016-10-20",24.75
"636","2016-10-21",25.1
"637","2016-10-24",25.049999
"638","2016-10-25",25.1
"639","2016-10-26",24.9
"640","2016-10-27",26.299999
"641","2016-10-28",26.15
"642","2016-10-31",25.4
"643","2016-11-01",25.4
"644","2016-11-02",24.65
"645","2016-11-03",24.450001
"646","2016-11-04",24.85
"647","2016-11-07",25.25
"648","2016-11-08",25.700001
"649","2016-11-09",26.200001
"650","2016-11-10",27.4
"651","2016-11-11",27.9
"652","2016-11-14",28.4
"653","2016-11-15",28.5
"654","2016-11-16",28.799999
"655","2016-11-17",28.65
"656","2016-11-18",28.950001
"657","2016-11-21",29
"658","2016-11-22",29.1
"659","2016-11-23",29.1
"660","2016-11-25",29.75
"661","2016-11-28",28.200001
"662","2016-11-29",28.549999
"663","2016-11-30",29.200001
"664","2016-12-01",28.85
"665","2016-12-02",28.75
"666","2016-12-05",28.799999
"667","2016-12-06",29.049999
"668","2016-12-07",29.9
"669","2016-12-08",30
"670","2016-12-09",29.85
"671","2016-12-12",29.549999
"672","2016-12-13",30.15
"673","2016-12-14",30.9
"674","2016-12-15",32.400002
"675","2016-12-16",32.799999
"676","2016-12-19",34
"677","2016-12-20",35.349998
"678","2016-12-21",34.299999
"679","2016-12-22",33.900002
"680","2016-12-23",34.299999
"681","2016-12-27",34.200001
"682","2016-12-28",33.650002
"683","2016-12-29",34.099998
"684","2016-12-30",33.900002
"685","2017-01-03",34
"686","2017-01-04",34.900002
"687","2017-01-05",33.599998
"688","2017-01-06",33.75
"689","2017-01-09",33.950001
"690","2017-01-10",34.200001
"691","2017-01-11",34.150002
"692","2017-01-12",33.650002
"693","2017-01-13",34.299999
"694","2017-01-17",33.650002
"695","2017-01-18",34.200001
"696","2017-01-19",34.099998
"697","2017-01-20",33.849998
"698","2017-01-23",33.700001
"699","2017-01-24",34.400002
"700","2017-01-25",34.450001
"701","2017-01-26",34.450001
"702","2017-01-27",34.349998
"703","2017-01-30",34.099998
"704","2017-01-31",34.099998
"705","2017-02-01",34.25
"706","2017-02-02",34.200001
"707","2017-02-03",35
"708","2017-02-06",34.900002
"709","2017-02-07",35
"710","2017-02-08",36.900002
"711","2017-02-09",37.549999
"712","2017-02-10",37.599998
"713","2017-02-13",37.849998
"714","2017-02-14",38.400002
"715","2017-02-15",37.900002
"716","2017-02-16",37.75
"717","2017-02-17",37.549999
"718","2017-02-21",37.5
"719","2017-02-22",37.549999
"720","2017-02-23",37
"721","2017-02-24",37.099998
"722","2017-02-27",37.200001
"723","2017-02-28",36.799999
"724","2017-03-01",37.599998
"725","2017-03-02",37.700001
"726","2017-03-03",37.950001
"727","2017-03-06",37.799999
"728","2017-03-07",37.849998
"729","2017-03-08",38.099998
"730","2017-03-09",37.549999
"731","2017-03-10",37.75
"732","2017-03-13",37.950001
"733","2017-03-14",37.549999
"734","2017-03-15",38.400002
"735","2017-03-16",38.700001
"736","2017-03-17",38
"737","2017-03-20",37.799999
"738","2017-03-21",36.950001
"739","2017-03-22",36.5
"740","2017-03-23",37.150002
"741","2017-03-24",37.599998
"742","2017-03-27",36.549999
"743","2017-03-28",37
"744","2017-03-29",37.099998
"745","2017-03-30",37.950001
"746","2017-03-31",38.5
"747","2017-04-03",37.049999
"748","2017-04-04",37.150002
"749","2017-04-05",36.349998
"750","2017-04-06",36.950001
"751","2017-04-07",36.400002
"752","2017-04-10",35.700001
"753","2017-04-11",36.349998
"754","2017-04-12",35.450001
"755","2017-04-13",34.849998
"756","2017-04-17",35.650002
"757","2017-04-18",37.700001
"758","2017-04-19",37.700001
"759","2017-04-20",38.700001
"760","2017-04-21",38.5
"761","2017-04-24",38.900002
"762","2017-04-25",38.75
"763","2017-04-26",38.900002
"764","2017-04-27",37
"765","2017-04-28",36.700001
"766","2017-05-01",36.75
"767","2017-05-02",37.900002
"768","2017-05-03",38.349998
"769","2017-05-04",37.950001
"770","2017-05-05",37.549999
"771","2017-05-08",37.700001
"772","2017-05-09",38.150002
"773","2017-05-10",38.25
"774","2017-05-11",37.799999
"775","2017-05-12",37.299999
"776","2017-05-15",37.450001
"777","2017-05-16",37.25
"778","2017-05-17",34.950001
"779","2017-05-18",35.349998
"780","2017-05-19",35.849998
"781","2017-05-22",36.299999
"782","2017-05-23",36.25
"783","2017-05-24",36.200001
"784","2017-05-25",36.75
"785","2017-05-26",36.75
"786","2017-05-30",35.900002
"787","2017-05-31",35.099998
"788","2017-06-01",36.400002
"789","2017-06-02",36.150002
"790","2017-06-05",37
"791","2017-06-06",36.950001
"792","2017-06-07",36.700001
"793","2017-06-08",36.700001
"794","2017-06-09",37.400002
"795","2017-06-12",37.099998
"796","2017-06-13",38.549999
"797","2017-06-14",37.900002
"798","2017-06-15",38.25
"799","2017-06-16",37.849998
"800","2017-06-19",38.900002
"801","2017-06-20",38.099998
"802","2017-06-21",38.049999
"803","2017-06-22",38.099998
"804","2017-06-23",38.099998
"805","2017-06-26",38
"806","2017-06-27",38.5
"807","2017-06-28",38.650002
"808","2017-06-29",38.799999
"809","2017-06-30",38.849998
"810","2017-07-03",38.950001
"811","2017-07-05",39.049999
"812","2017-07-06",39.150002
"813","2017-07-07",38.849998
"814","2017-07-10",39.099998
"815","2017-07-11",39.349998
"816","2017-07-12",39.75
"817","2017-07-13",40
"818","2017-07-14",39.5
"819","2017-07-17",40.049999
"820","2017-07-18",40.099998
"821","2017-07-19",40.25
"822","2017-07-20",40.400002
"823","2017-07-21",40.299999
"824","2017-07-24",40.650002
"825","2017-07-25",43.799999
"826","2017-07-26",41.5
"827","2017-07-27",40.299999
"828","2017-07-28",39.75
"829","2017-07-31",40.900002
"830","2017-08-01",40.75
"831","2017-08-02",40.299999
"832","2017-08-03",39.849998
"833","2017-08-04",40.049999
"834","2017-08-07",39.950001
"835","2017-08-08",39.599998
"836","2017-08-09",39.650002
"837","2017-08-10",39.049999
"838","2017-08-11",38.549999
"839","2017-08-14",39.25
"840","2017-08-15",39.200001
"841","2017-08-16",38.950001
"842","2017-08-17",38.450001
"843","2017-08-18",38.299999
"844","2017-08-21",38.799999
"845","2017-08-22",38.75
"846","2017-08-23",38.700001
"847","2017-08-24",38.900002
"848","2017-08-25",39.25
"849","2017-08-28",39.450001
"850","2017-08-29",38.799999
"851","2017-08-30",39.150002
"852","2017-08-31",39.400002
"853","2017-09-01",39.650002
"854","2017-09-05",38.75
"855","2017-09-06",38.700001
"856","2017-09-07",38.5
"857","2017-09-08",38.799999
"858","2017-09-11",39.599998
"859","2017-09-12",39.799999
"860","2017-09-13",39.849998
"861","2017-09-14",40.200001
"862","2017-09-15",40.400002
"863","2017-09-18",40.75
"864","2017-09-19",41.349998
"865","2017-09-20",41.549999
"866","2017-09-21",41.900002
"867","2017-09-22",42.049999
"868","2017-09-25",41.900002
"869","2017-09-26",42.400002
"870","2017-09-27",43.25
"871","2017-09-28",43.299999
"872","2017-09-29",43.049999
"873","2017-10-02",43.099998
"874","2017-10-03",43.099998
"875","2017-10-04",43.099998
"876","2017-10-05",43.099998
"877","2017-10-06",42.25
"878","2017-10-09",42.049999
"879","2017-10-10",42.200001
"880","2017-10-11",42.150002
"881","2017-10-12",41.849998
"882","2017-10-13",41.900002
"883","2017-10-16",42.299999
"884","2017-10-17",42.400002
"885","2017-10-18",43.049999
"886","2017-10-19",43.200001
"887","2017-10-20",43.450001
"888","2017-10-23",43.049999
"889","2017-10-24",43.700001
"890","2017-10-25",44.049999
"891","2017-10-26",41.599998
"892","2017-10-27",42.75
"893","2017-10-30",42.75
"894","2017-10-31",42.75
"895","2017-11-01",42.650002
"896","2017-11-02",43
"897","2017-11-03",42.150002
"898","2017-11-06",42.650002
"899","2017-11-07",41.849998
"900","2017-11-08",43.25
"901","2017-11-09",43.900002
"902","2017-11-10",43.5
"903","2017-11-13",44.349998
"904","2017-11-14",44.549999
"905","2017-11-15",44.150002
"906","2017-11-16",44.450001
"907","2017-11-17",44.650002
"908","2017-11-20",45.950001
"909","2017-11-21",46.900002
"910","2017-11-22",46.900002
"911","2017-11-24",46.849998
"912","2017-11-27",46.950001
"913","2017-11-28",47
"914","2017-11-29",47.450001
"915","2017-11-30",47.900002
"916","2017-12-01",47.900002
"917","2017-12-04",47.950001
"918","2017-12-05",47.950001
"919","2017-12-06",46.849998
"920","2017-12-07",47.450001
"921","2017-12-08",48.150002
"922","2017-12-11",47.75
"923","2017-12-12",48.450001
"924","2017-12-13",48.150002
"925","2017-12-14",47.549999
"926","2017-12-15",48
"927","2017-12-18",48.25
"928","2017-12-19",47.700001
"929","2017-12-20",47.950001
"930","2017-12-21",49.200001
"931","2017-12-22",49.5
"932","2017-12-26",49.799999
"933","2017-12-27",48.950001
"934","2017-12-28",49
"935","2017-12-29",48.5
"936","2018-01-02",49.049999
"937","2018-01-03",48.049999
"938","2018-01-04",48.450001
"939","2018-01-05",48.549999
"940","2018-01-08",48.599998
"941","2018-01-09",49.299999
"942","2018-01-10",48.900002
"943","2018-01-11",49.599998
"944","2018-01-12",50.25
"945","2018-01-16",49.900002
"946","2018-01-17",50.950001
"947","2018-01-18",50.549999
"948","2018-01-19",51.599998
"949","2018-01-22",51.549999
"950","2018-01-23",51.700001
"951","2018-01-24",51.25
"952","2018-01-25",52.049999
"953","2018-01-26",51.849998
"954","2018-01-29",51.950001
"955","2018-01-30",50.950001
"956","2018-01-31",51.700001
"957","2018-02-01",51.75
"958","2018-02-02",50.849998
"959","2018-02-05",49.450001
"960","2018-02-06",49.549999
