"","date","MDB"
"92","2018-03-02",35.25
"93","2018-03-05",36.009998
"94","2018-03-06",34.52
"95","2018-03-07",38.02
"96","2018-03-08",38.560001
"97","2018-03-09",37.790001
"98","2018-03-12",39.5
"99","2018-03-13",37.860001
"100","2018-03-14",40.669998
"101","2018-03-15",39.73
"102","2018-03-16",39.279999
"103","2018-03-19",39.619999
"104","2018-03-20",39.98
"105","2018-03-21",40.119999
"106","2018-03-22",40.200001
"107","2018-03-23",38.720001
"108","2018-03-26",44.799999
"109","2018-03-27",41.939999
"110","2018-03-28",41.709999
"111","2018-03-29",43.400002
"112","2018-04-02",44.200001
"113","2018-04-03",42.790001
"114","2018-04-04",42.439999
"115","2018-04-05",43
"116","2018-04-06",40.77
"117","2018-04-09",40.080002
"118","2018-04-10",40.57
"119","2018-04-11",40.689999
"120","2018-04-12",40.209999
"121","2018-04-13",39.66
"122","2018-04-16",39.459999
"123","2018-04-17",38.349998
"124","2018-04-18",38.470001
"125","2018-04-19",37.82
"126","2018-04-20",37.77
"127","2018-04-23",36.75
"128","2018-04-24",34.77
"129","2018-04-25",34.900002
"130","2018-04-26",37.389999
"131","2018-04-27",36.259998
"132","2018-04-30",35.990002
"133","2018-05-01",36.509998
"134","2018-05-02",37.110001
"135","2018-05-03",38.549999
"136","2018-05-04",36.970001
"137","2018-05-07",37.759998
"138","2018-05-08",41.009998
"139","2018-05-09",41.200001
"140","2018-05-10",40.75
"141","2018-05-11",43.209999
"142","2018-05-14",43.32
"143","2018-05-15",42.060001
"144","2018-05-16",42.139999
"145","2018-05-17",41.490002
"146","2018-05-18",43.380001
"147","2018-05-21",43.529999
"148","2018-05-22",43.25
"149","2018-05-23",44.450001
"150","2018-05-24",44.450001
"151","2018-05-25",44.990002
"152","2018-05-29",45.759998
"153","2018-05-30",46.299999
"154","2018-05-31",47.130001
"155","2018-06-01",46.52
"156","2018-06-04",48.25
"157","2018-06-05",49.240002
"158","2018-06-06",51.259998
"159","2018-06-07",49.580002
"160","2018-06-08",51.919998
"161","2018-06-11",53.860001
"162","2018-06-12",56.23
"163","2018-06-13",57.209999
"164","2018-06-14",58.610001
"165","2018-06-15",59.23
"166","2018-06-18",59.200001
"167","2018-06-19",58.790001
"168","2018-06-20",58.419998
"169","2018-06-21",56.860001
"170","2018-06-22",56.939999
"171","2018-06-25",53.450001
"172","2018-06-26",51.52
"173","2018-06-27",48
"174","2018-06-28",49.209999
"175","2018-06-29",49.630001
"176","2018-07-02",50.029999
"177","2018-07-03",50.23
"178","2018-07-05",51.18
"179","2018-07-06",51.91
"180","2018-07-09",52.91
"181","2018-07-10",52.790001
"182","2018-07-11",53.240002
"183","2018-07-12",57.880001
"184","2018-07-13",56.939999
"185","2018-07-16",56.689999
"186","2018-07-17",57.720001
"187","2018-07-18",57.709999
"188","2018-07-19",57.709999
"189","2018-07-20",57.75
"190","2018-07-23",58.950001
"191","2018-07-24",58.810001
"192","2018-07-25",60.560001
"193","2018-07-26",61.380001
"194","2018-07-27",59.560001
"195","2018-07-30",55.490002
"196","2018-07-31",54.110001
"197","2018-08-01",54.09
"198","2018-08-02",58.209999
"199","2018-08-03",57.889999
"200","2018-08-06",58.869999
"201","2018-08-07",60.169998
"202","2018-08-08",60.029999
"203","2018-08-09",61.580002
"204","2018-08-10",63.099998
"205","2018-08-13",62.990002
"206","2018-08-14",64.220001
"207","2018-08-15",63.68
"208","2018-08-16",64.07
"209","2018-08-17",64.75
"210","2018-08-20",65
"211","2018-08-21",64.989998
"212","2018-08-22",66.449997
"213","2018-08-23",68.25
"214","2018-08-24",70.230003
"215","2018-08-27",70.82
"216","2018-08-28",71.860001
"217","2018-08-29",71.910004
"218","2018-08-30",70.190002
"219","2018-08-31",71.959999
"220","2018-09-04",73.650002
"221","2018-09-05",72.040001
"222","2018-09-06",78.650002
"223","2018-09-07",79.940002
"224","2018-09-10",83.300003
"225","2018-09-11",84.769997
"226","2018-09-12",81.940002
"227","2018-09-13",81.199997
"228","2018-09-14",81.989998
"229","2018-09-17",81.580002
"230","2018-09-18",83.559998
"231","2018-09-19",83
"232","2018-09-20",82.18
"233","2018-09-21",81.300003
"234","2018-09-24",82.25
"235","2018-09-25",84.010002
"236","2018-09-26",83.349998
"237","2018-09-27",80.370003
"238","2018-09-28",81.550003
"239","2018-10-01",78.860001
"240","2018-10-02",76.110001
"241","2018-10-03",76.199997
"242","2018-10-04",73.949997
"243","2018-10-05",72.75
"244","2018-10-08",70.860001
"245","2018-10-09",68.169998
"246","2018-10-10",64.199997
"247","2018-10-11",63.099998
"248","2018-10-12",64.690002
"249","2018-10-15",65.139999
"250","2018-10-16",70.300003
"251","2018-10-17",70.529999
"252","2018-10-18",68.790001
"253","2018-10-19",65.040001
"254","2018-10-22",69.139999
"255","2018-10-23",71.260002
"256","2018-10-24",66.989998
"257","2018-10-25",72.519997
"258","2018-10-26",71.260002
"259","2018-10-29",73.599998
"260","2018-10-30",77.290001
"261","2018-10-31",81.5
"262","2018-11-01",80.910004
"263","2018-11-02",79.690002
"264","2018-11-05",78.129997
"265","2018-11-06",76.059998
"266","2018-11-07",82.099998
"267","2018-11-08",81.349998
"268","2018-11-09",75.419998
"269","2018-11-12",69.830002
"270","2018-11-13",69.349998
"271","2018-11-14",71.82
"272","2018-11-15",79.239998
"273","2018-11-16",82.900002
"274","2018-11-19",73.25
"275","2018-11-20",70.059998
"276","2018-11-21",73.949997
"277","2018-11-23",76.120003
"278","2018-11-26",80.559998
"279","2018-11-27",79.550003
"280","2018-11-28",83.989998
"281","2018-11-29",81.900002
"282","2018-11-30",82.900002
"283","2018-12-03",84.980003
"284","2018-12-04",83.730003
"285","2018-12-06",90.739998
"286","2018-12-07",84.349998
"287","2018-12-10",83.050003
"288","2018-12-11",85.150002
"289","2018-12-12",89.059998
"290","2018-12-13",89.559998
"291","2018-12-14",90.580002
"292","2018-12-17",82.879997
"293","2018-12-18",84.389999
"294","2018-12-19",85.550003
"295","2018-12-20",79.769997
"296","2018-12-21",72.949997
"297","2018-12-24",71.779999
"298","2018-12-26",79.690002
"299","2018-12-27",82.290001
"300","2018-12-28",80.5
"301","2018-12-31",83.739998
"302","2019-01-02",79.949997
"303","2019-01-03",75.889999
"304","2019-01-04",81.730003
"305","2019-01-07",85.699997
"306","2019-01-08",89.989998
"307","2019-01-09",86.620003
"308","2019-01-10",75.199997
"309","2019-01-11",74.480003
"310","2019-01-14",73.739998
"311","2019-01-15",78.400002
"312","2019-01-16",74.050003
"313","2019-01-17",75.599998
"314","2019-01-18",80.339996
"315","2019-01-22",81.230003
"316","2019-01-23",84.089996
"317","2019-01-24",84.269997
"318","2019-01-25",86.900002
"319","2019-01-28",88.389999
"320","2019-01-29",86.989998
"321","2019-01-30",88.190002
"322","2019-01-31",92.360001
"323","2019-02-01",92.669998
"324","2019-02-04",95.269997
"325","2019-02-05",97.089996
"326","2019-02-06",95.07
"327","2019-02-07",95.870003
"328","2019-02-08",98.349998
"329","2019-02-11",99.290001
"330","2019-02-12",100.260002
"331","2019-02-13",98.290001
"332","2019-02-14",99.290001
"333","2019-02-15",100.300003
"334","2019-02-19",100.019997
"335","2019-02-20",100.489998
"336","2019-02-21",103.110001
"337","2019-02-22",106.209999
"338","2019-02-25",107.919998
"339","2019-02-26",98.269997
"340","2019-02-27",100.480003
"341","2019-02-28",101.559998
"342","2019-03-01",104.160004
"343","2019-03-04",96.769997
"344","2019-03-05",101.029999
"345","2019-03-06",97.089996
"346","2019-03-07",99.459999
"347","2019-03-08",99.800003
"348","2019-03-11",104.57
"349","2019-03-12",104.879997
"350","2019-03-13",104.260002
"351","2019-03-14",130.940002
"352","2019-03-15",134.229996
"353","2019-03-18",137.979996
"354","2019-03-19",138.759995
"355","2019-03-20",143.729996
"356","2019-03-21",154.639999
"357","2019-03-22",152.759995
"358","2019-03-25",151.009995
"359","2019-03-26",150.289993
"360","2019-03-27",146.169998
"361","2019-03-28",146.179993
"362","2019-03-29",147.020004
"363","2019-04-01",147.949997
"364","2019-04-02",144.699997
"365","2019-04-03",146.630005
"366","2019-04-04",139.949997
"367","2019-04-05",135.660004
"368","2019-04-08",132.869995
"369","2019-04-09",136.330002
"370","2019-04-10",143.580002
"371","2019-04-11",143.710007
"372","2019-04-12",142.809998
"373","2019-04-15",144.789993
"374","2019-04-16",138.139999
"375","2019-04-17",132.190002
"376","2019-04-18",125.379997
"377","2019-04-22",130.410004
"378","2019-04-23",137.330002
"379","2019-04-24",135.160004
"380","2019-04-25",137.660004
"381","2019-04-26",138.979996
"382","2019-04-29",137.5
"383","2019-04-30",140.919998
"384","2019-05-01",133.619995
"385","2019-05-02",132.360001
"386","2019-05-03",134.460007
"387","2019-05-06",136.490005
"388","2019-05-07",133.279999
"389","2019-05-08",133.100006
"390","2019-05-09",134.880005
"391","2019-05-10",135.699997
"392","2019-05-13",127.839996
"393","2019-05-14",133.339996
"394","2019-05-15",138.440002
"395","2019-05-16",146.860001
"396","2019-05-17",145.740005
"397","2019-05-20",145.050003
"398","2019-05-21",144.399994
"399","2019-05-22",142.460007
"400","2019-05-23",138.820007
"401","2019-05-24",139.770004
"402","2019-05-28",141.399994
"403","2019-05-29",137.490005
"404","2019-05-30",139.990005
"405","2019-05-31",140.339996
"406","2019-06-03",130.559998
"407","2019-06-04",138.210007
"408","2019-06-05",148.869995
"409","2019-06-06",147.740005
"410","2019-06-07",169.970001
"411","2019-06-10",172.360001
"412","2019-06-11",163.029999
"413","2019-06-12",166.320007
"414","2019-06-13",166.960007
"415","2019-06-14",165.679993
"416","2019-06-17",164.970001
"417","2019-06-18",166.360001
"418","2019-06-19",174.009995
"419","2019-06-20",173.740005
"420","2019-06-21",169.869995
"421","2019-06-24",165.300003
"422","2019-06-25",158.589996
"423","2019-06-26",150.690002
"424","2019-06-27",151.490005
"425","2019-06-28",152.089996
"426","2019-07-01",147.669998
"427","2019-07-02",154.050003
"428","2019-07-03",154.979996
"429","2019-07-05",155.899994
"430","2019-07-08",157.039993
"431","2019-07-09",157.720001
"432","2019-07-10",157.229996
"433","2019-07-11",158.039993
"434","2019-07-12",153.100006
"435","2019-07-15",153.169998
"436","2019-07-16",151.789993
"437","2019-07-17",160.789993
"438","2019-07-18",162.929993
"439","2019-07-19",164
"440","2019-07-22",160.860001
"441","2019-07-23",155.970001
"442","2019-07-24",156.020004
"443","2019-07-25",155.699997
"444","2019-07-26",158.059998
"445","2019-07-29",144.889999
"446","2019-07-30",142.029999
"447","2019-07-31",143.220001
"448","2019-08-01",143.660004
"449","2019-08-02",140.779999
"450","2019-08-05",135.880005
"451","2019-08-06",139
"452","2019-08-07",142.630005
"453","2019-08-08",149.509995
"454","2019-08-09",148.899994
"455","2019-08-12",143.509995
"456","2019-08-13",146.229996
"457","2019-08-14",142.279999
"458","2019-08-15",141.649994
"459","2019-08-16",143.789993
"460","2019-08-19",140.580002
"461","2019-08-20",139.190002
"462","2019-08-21",148.080002
"463","2019-08-22",142.339996
"464","2019-08-23",139.369995
"465","2019-08-26",146.649994
"466","2019-08-27",150.210007
"467","2019-08-28",147.979996
"468","2019-08-29",154.360001
"469","2019-08-30",152.309998
"470","2019-09-03",149.940002
"471","2019-09-04",158.660004
"472","2019-09-05",150.440002
"473","2019-09-06",140.630005
"474","2019-09-09",131.369995
"475","2019-09-10",129.020004
"476","2019-09-11",130.580002
"477","2019-09-12",128.529999
"478","2019-09-13",123.290001
"479","2019-09-16",132
"480","2019-09-17",136
"481","2019-09-18",134.279999
"482","2019-09-19",131.460007
"483","2019-09-20",131.820007
"484","2019-09-23",131.350006
"485","2019-09-24",124.019997
"486","2019-09-25",125
"487","2019-09-26",126.660004
"488","2019-09-27",117.330002
"489","2019-09-30",120.480003
"490","2019-10-01",120.470001
"491","2019-10-02",120.739998
"492","2019-10-03",129.059998
"493","2019-10-04",131.210007
"494","2019-10-07",136.720001
"495","2019-10-08",127.5
"496","2019-10-09",133.470001
"497","2019-10-10",132.470001
"498","2019-10-11",136.309998
"499","2019-10-14",137.544998
"500","2019-10-15",134.899994
"501","2019-10-16",121.470001
"502","2019-10-17",120.360001
"503","2019-10-18",116.860001
"504","2019-10-21",118.480003
"505","2019-10-22",114.769997
"506","2019-10-23",115.470001
"507","2019-10-24",122.43
"508","2019-10-25",125.779999
"509","2019-10-28",128.020004
"510","2019-10-29",125.489998
"511","2019-10-30",132.669998
"512","2019-10-31",127.769997
"513","2019-11-01",128.160004
"514","2019-11-04",126.879997
"515","2019-11-05",125.059998
"516","2019-11-06",127.029999
"517","2019-11-07",123.760002
"518","2019-11-08",126.129997
"519","2019-11-11",126.800003
"520","2019-11-12",128.720001
"521","2019-11-13",130.929993
"522","2019-11-14",131.789993
"523","2019-11-15",134.770004
"524","2019-11-18",137.089996
"525","2019-11-19",140.990005
"526","2019-11-20",147.75
"527","2019-11-21",146.470001
"528","2019-11-22",147.919998
"529","2019-11-25",146.880005
"530","2019-11-26",149.630005
"531","2019-11-27",149.770004
"532","2019-11-29",148.699997
"533","2019-12-02",137.429993
"534","2019-12-03",142.679993
"535","2019-12-04",136.479996
"536","2019-12-05",131.369995
"537","2019-12-06",131.169998
"538","2019-12-09",131.009995
"539","2019-12-10",129.179993
"540","2019-12-11",128
"541","2019-12-12",124.730003
"542","2019-12-13",128.410004
"543","2019-12-16",132.259995
"544","2019-12-17",129.389999
"545","2019-12-18",129.179993
"546","2019-12-19",130.960007
"547","2019-12-20",130.679993
"548","2019-12-23",132.360001
"549","2019-12-24",132.550003
"550","2019-12-26",135.020004
"551","2019-12-27",134.130005
"552","2019-12-30",128.929993
"553","2019-12-31",131.610001
"554","2020-01-02",134.330002
"555","2020-01-03",135.289993
"556","2020-01-06",140.5
"557","2020-01-07",138.860001
"558","2020-01-08",140.270004
"559","2020-01-09",149.960007
"560","2020-01-10",149.229996
"561","2020-01-13",152.910004
"562","2020-01-14",152.830002
"563","2020-01-15",152.380005
"564","2020-01-16",151.899994
"565","2020-01-17",149.389999
"566","2020-01-21",148.679993
"567","2020-01-22",149.960007
"568","2020-01-23",148.570007
"569","2020-01-24",152.110001
"570","2020-01-27",148.770004
"571","2020-01-28",152.570007
"572","2020-01-29",159.309998
"573","2020-01-30",167.429993
"574","2020-01-31",163.910004
"575","2020-02-03",163.330002
"576","2020-02-04",172.149994
"577","2020-02-05",163.210007
"578","2020-02-06",163.610001
"579","2020-02-07",164.110001
"580","2020-02-10",166.25
"581","2020-02-11",166.809998
"582","2020-02-12",170.589996
"583","2020-02-13",169.910004
"584","2020-02-14",171.330002
"585","2020-02-18",176.899994
"586","2020-02-19",180.089996
"587","2020-02-20",178.100006
"588","2020-02-21",164.899994
"589","2020-02-24",153.850006
"590","2020-02-25",149.380005
"591","2020-02-26",151.259995
"592","2020-02-27",150.184998
"593","2020-02-28",152.5
"594","2020-03-02",155.639999
"595","2020-03-03",155.160004
"596","2020-03-04",159.320007
"597","2020-03-05",159.059998
"598","2020-03-06",150.110001
"599","2020-03-09",127.849998
"600","2020-03-10",133.850006
"601","2020-03-11",123.849998
"602","2020-03-12",111.550003
"603","2020-03-13",115.169998
"604","2020-03-16",98.970001
"605","2020-03-17",114.519997
"606","2020-03-18",105.730003
"607","2020-03-19",122.18
"608","2020-03-20",120.5
"609","2020-03-23",125.57
"610","2020-03-24",136.429993
"611","2020-03-25",134.300003
"612","2020-03-26",133.110001
"613","2020-03-27",132.110001
"614","2020-03-30",136.429993
"615","2020-03-31",136.539993
"616","2020-04-01",126.139999
"617","2020-04-02",125.080002
"618","2020-04-03",120.470001
"619","2020-04-06",132.449997
"620","2020-04-07",131.820007
"621","2020-04-08",135.320007
"622","2020-04-09",140.339996
"623","2020-04-13",141.899994
"624","2020-04-14",149
"625","2020-04-15",149.910004
"626","2020-04-16",153.979996
"627","2020-04-17",154.190002
"628","2020-04-20",160.279999
"629","2020-04-21",152.240005
"630","2020-04-22",158.330002
"631","2020-04-23",158.089996
"632","2020-04-24",159.940002
"633","2020-04-27",160.375
"634","2020-04-28",154.75
"635","2020-04-29",159.070007
"636","2020-04-30",162.130005
"637","2020-05-01",155.919998
"638","2020-05-04",159.949997
"639","2020-05-05",167.820007
"640","2020-05-06",170.610001
"641","2020-05-07",175.429993
"642","2020-05-08",176.490005
"643","2020-05-11",187.440002
"644","2020-05-12",193
"645","2020-05-13",194.110001
"646","2020-05-14",194.320007
"647","2020-05-15",196.279999
"648","2020-05-18",194.169998
"649","2020-05-19",200.220001
"650","2020-05-20",206.619995
"651","2020-05-21",208.919998
"652","2020-05-22",220.279999
"653","2020-05-26",216.460007
"654","2020-05-27",211.889999
"655","2020-05-28",215.600006
"656","2020-05-29",232.110001
"657","2020-06-01",238.380005
"658","2020-06-02",234.919998
"659","2020-06-03",233.960007
"660","2020-06-04",220.039993
"661","2020-06-05",197.979996
"662","2020-06-08",203.880005
"663","2020-06-09",201.699997
"664","2020-06-10",208.179993
"665","2020-06-11",196.839996
"666","2020-06-12",193.669998
"667","2020-06-15",201.740005
"668","2020-06-16",203.75
"669","2020-06-17",208.179993
"670","2020-06-18",209.059998
"671","2020-06-19",205.940002
"672","2020-06-22",216.559998
"673","2020-06-23",216.789993
"674","2020-06-24",217.839996
"675","2020-06-25",224.029999
"676","2020-06-26",224.509995
"677","2020-06-29",220.419998
"678","2020-06-30",226.339996
"679","2020-07-01",228.779999
"680","2020-07-02",225.179993
"681","2020-07-06",222.020004
"682","2020-07-07",225.490005
"683","2020-07-08",234.050003
"684","2020-07-09",236.600006
"685","2020-07-10",228.339996
"686","2020-07-13",207.389999
"687","2020-07-14",209.949997
"688","2020-07-15",206.960007
"689","2020-07-16",204.929993
"690","2020-07-17",208.970001
"691","2020-07-20",222
"692","2020-07-21",218.389999
"693","2020-07-22",216.789993
"694","2020-07-23",206.539993
"695","2020-07-24",204.639999
"696","2020-07-27",207
"697","2020-07-28",201.5
"698","2020-07-29",216.300003
"699","2020-07-30",228.580002
"700","2020-07-31",229.080002
"701","2020-08-03",219.619995
"702","2020-08-04",214.660004
"703","2020-08-05",217.740005
"704","2020-08-06",213.75
"705","2020-08-07",199.649994
"706","2020-08-10",191.800003
"707","2020-08-11",191.679993
"708","2020-08-12",195
"709","2020-08-13",199.470001
"710","2020-08-14",199.130005
"711","2020-08-17",204.990005
"712","2020-08-18",209.75
"713","2020-08-19",212.690002
"714","2020-08-20",219.800003
"715","2020-08-21",216.660004
"716","2020-08-24",210.990005
"717","2020-08-25",216.330002
"718","2020-08-26",228.839996
"719","2020-08-27",227.210007
"720","2020-08-28",225.910004
"721","2020-08-31",233.800003
"722","2020-09-01",250.720001
"723","2020-09-02",239.529999
"724","2020-09-03",221.940002
"725","2020-09-04",214.509995
"726","2020-09-08",210.720001
"727","2020-09-09",215.580002
"728","2020-09-10",209.639999
"729","2020-09-11",207.380005
"730","2020-09-14",211.029999
"731","2020-09-15",213.600006
"732","2020-09-16",205.690002
"733","2020-09-17",208.649994
"734","2020-09-18",214.350006
"735","2020-09-21",222.539993
"736","2020-09-22",222.910004
"737","2020-09-23",219.009995
"738","2020-09-24",218.559998
"739","2020-09-25",233.179993
"740","2020-09-28",230.949997
"741","2020-09-29",232.089996
"742","2020-09-30",231.509995
"743","2020-10-01",235.779999
"744","2020-10-02",234.320007
"745","2020-10-05",238.690002
"746","2020-10-06",246.410004
"747","2020-10-07",253.110001
"748","2020-10-08",252.860001
"749","2020-10-09",259.070007
"750","2020-10-12",263.200012
"751","2020-10-13",268.149994
"752","2020-10-14",265.190002
"753","2020-10-15",269.869995
"754","2020-10-16",267.299988
"755","2020-10-19",265.23999
"756","2020-10-20",256.679993
"757","2020-10-21",248.839996
"758","2020-10-22",245.75
"759","2020-10-23",248
"760","2020-10-26",240.100006
"761","2020-10-27",244.009995
"762","2020-10-28",240.039993
"763","2020-10-29",235.690002
"764","2020-10-30",228.470001
"765","2020-11-02",224.179993
"766","2020-11-03",226.970001
"767","2020-11-04",244.669998
"768","2020-11-05",253.149994
"769","2020-11-06",252.399994
"770","2020-11-09",239.889999
"771","2020-11-10",230.059998
"772","2020-11-11",245.089996
"773","2020-11-12",251.020004
"774","2020-11-13",246.860001
"775","2020-11-16",242.940002
"776","2020-11-17",248.339996
"777","2020-11-18",247.339996
"778","2020-11-19",255.110001
"779","2020-11-20",264.279999
"780","2020-11-23",265.350006
"781","2020-11-24",264.600006
"782","2020-11-25",265.399994
"783","2020-11-27",270.019989
