"","date","THO"
"185","2007-09-26",42.25
"186","2007-09-27",43.970001
"187","2007-09-28",44.990002
"188","2007-10-01",47.93
"189","2007-10-02",48.119999
"190","2007-10-03",48.27
"191","2007-10-04",47.880001
"192","2007-10-05",48.880001
"193","2007-10-08",49.25
"194","2007-10-09",50.119999
"195","2007-10-10",50.869999
"196","2007-10-11",51.27
"197","2007-10-12",51.439999
"198","2007-10-15",51.720001
"199","2007-10-16",52
"200","2007-10-17",50.59
"201","2007-10-18",50.830002
"202","2007-10-19",50.43
"203","2007-10-22",50
"204","2007-10-23",49.470001
"205","2007-10-24",49
"206","2007-10-25",49
"207","2007-10-26",49.060001
"208","2007-10-29",49.16
"209","2007-10-30",49.07
"210","2007-10-31",48
"211","2007-11-01",46.43
"212","2007-11-02",46.75
"213","2007-11-05",43.689999
"214","2007-11-06",43.150002
"215","2007-11-07",41.380001
"216","2007-11-08",41.029999
"217","2007-11-09",39.759998
"218","2007-11-12",40.25
"219","2007-11-13",41.709999
"220","2007-11-14",40.889999
"221","2007-11-15",40.349998
"222","2007-11-16",37.360001
"223","2007-11-19",36.560001
"224","2007-11-20",35.77
"225","2007-11-21",36.279999
"226","2007-11-23",36.009998
"227","2007-11-26",35.009998
"228","2007-11-27",34
"229","2007-11-28",34.959999
"230","2007-11-29",34.700001
"231","2007-11-30",35.25
"232","2007-12-03",34.02
"233","2007-12-04",34.349998
"234","2007-12-05",35.040001
"235","2007-12-06",38.57
"236","2007-12-07",38.02
"237","2007-12-10",38.419998
"238","2007-12-11",37.84
"239","2007-12-12",37.470001
"240","2007-12-13",36.869999
"241","2007-12-14",36.5
"242","2007-12-17",35.209999
"243","2007-12-18",36
"244","2007-12-19",35.889999
"245","2007-12-20",36.580002
"246","2007-12-21",38.09
"247","2007-12-24",38.669998
"248","2007-12-26",38.48
"249","2007-12-27",37.310001
"250","2007-12-28",38.18
"251","2007-12-31",38.009998
"252","2008-01-02",37.639999
"253","2008-01-03",35.380001
"254","2008-01-04",34.25
"255","2008-01-07",32.91
"256","2008-01-08",32.400002
"257","2008-01-09",32.34
"258","2008-01-10",32.450001
"259","2008-01-11",32.380001
"260","2008-01-14",32.07
"261","2008-01-15",30.719999
"262","2008-01-16",30.74
"263","2008-01-17",30.24
"264","2008-01-18",30.75
"265","2008-01-22",31.25
"266","2008-01-23",32.400002
"267","2008-01-24",32.490002
"268","2008-01-25",31.780001
"269","2008-01-28",32.75
"270","2008-01-29",33.380001
"271","2008-01-30",33.41
"272","2008-01-31",35.32
"273","2008-02-01",36.709999
"274","2008-02-04",34.209999
"275","2008-02-05",32.290001
"276","2008-02-06",31.620001
"277","2008-02-07",31.75
"278","2008-02-08",31.34
"279","2008-02-11",31.790001
"280","2008-02-12",31.98
"281","2008-02-13",31.34
"282","2008-02-14",31.02
"283","2008-02-15",30.690001
"284","2008-02-19",30.799999
"285","2008-02-20",30.709999
"286","2008-02-21",30.709999
"287","2008-02-22",30.950001
"288","2008-02-25",31
"289","2008-02-26",30.940001
"290","2008-02-27",32.48
"291","2008-02-28",31.870001
"292","2008-02-29",30.48
"293","2008-03-03",30.309999
"294","2008-03-04",30.389999
"295","2008-03-05",30.52
"296","2008-03-06",30.309999
"297","2008-03-07",28.860001
"298","2008-03-10",28.6
"299","2008-03-11",28.969999
"300","2008-03-12",29.719999
"301","2008-03-13",29.950001
"302","2008-03-14",29.280001
"303","2008-03-17",29.440001
"304","2008-03-18",30.98
"305","2008-03-19",30.860001
"306","2008-03-20",29.969999
"307","2008-03-24",31.01
"308","2008-03-25",31.76
"309","2008-03-26",30.84
"310","2008-03-27",30.08
"311","2008-03-28",29.9
"312","2008-03-31",29.77
"313","2008-04-01",30
"314","2008-04-02",30.139999
"315","2008-04-03",30.25
"316","2008-04-04",30.209999
"317","2008-04-07",29.040001
"318","2008-04-08",28.540001
"319","2008-04-09",28.049999
"320","2008-04-10",28
"321","2008-04-11",27.83
"322","2008-04-14",27.15
"323","2008-04-15",26.959999
"324","2008-04-16",27.469999
"325","2008-04-17",27.540001
"326","2008-04-18",28.280001
"327","2008-04-21",29.030001
"328","2008-04-22",29.01
"329","2008-04-23",29.02
"330","2008-04-24",29.51
"331","2008-04-25",29.719999
"332","2008-04-28",29.74
"333","2008-04-29",30.540001
"334","2008-04-30",30.32
"335","2008-05-01",30.73
"336","2008-05-02",27.450001
"337","2008-05-05",26.299999
"338","2008-05-06",25.52
"339","2008-05-07",25.629999
"340","2008-05-08",26.190001
"341","2008-05-09",26.23
"342","2008-05-12",26.93
"343","2008-05-13",27.74
"344","2008-05-14",28.360001
"345","2008-05-15",28.82
"346","2008-05-16",28.58
"347","2008-05-19",28.73
"348","2008-05-20",28.32
"349","2008-05-21",27.639999
"350","2008-05-22",27.200001
"351","2008-05-23",26.790001
"352","2008-05-27",26.84
"353","2008-05-28",26.92
"354","2008-05-29",26.440001
"355","2008-05-30",26.959999
"356","2008-06-02",27.98
"357","2008-06-03",27.719999
"358","2008-06-04",27.82
"359","2008-06-05",28
"360","2008-06-06",26.57
"361","2008-06-09",26.34
"362","2008-06-10",26.780001
"363","2008-06-11",25.950001
"364","2008-06-12",26.049999
"365","2008-06-13",26.34
"366","2008-06-16",26.389999
"367","2008-06-17",26.4
"368","2008-06-18",25.379999
"369","2008-06-19",24.82
"370","2008-06-20",24.1
"371","2008-06-23",23.02
"372","2008-06-24",22.620001
"373","2008-06-25",22.790001
"374","2008-06-26",22.209999
"375","2008-06-27",21.75
"376","2008-06-30",21.26
"377","2008-07-01",20.98
"378","2008-07-02",20.879999
"379","2008-07-03",20.790001
"380","2008-07-07",21.34
"381","2008-07-08",21.92
"382","2008-07-09",21.530001
"383","2008-07-10",20.889999
"384","2008-07-11",20.950001
"385","2008-07-14",20.34
"386","2008-07-15",21.110001
"387","2008-07-16",22.9
"388","2008-07-17",23
"389","2008-07-18",22
"390","2008-07-21",20.6
"391","2008-07-22",21.799999
"392","2008-07-23",23
"393","2008-07-24",22.110001
"394","2008-07-25",22.18
"395","2008-07-28",20.91
"396","2008-07-29",21.24
"397","2008-07-30",20.43
"398","2008-07-31",19.620001
"399","2008-08-01",19.950001
"400","2008-08-04",18.68
"401","2008-08-05",21.280001
"402","2008-08-06",21.4
"403","2008-08-07",21.5
"404","2008-08-08",23.33
"405","2008-08-11",23.24
"406","2008-08-12",23.610001
"407","2008-08-13",23.35
"408","2008-08-14",23.139999
"409","2008-08-15",23.129999
"410","2008-08-18",22.459999
"411","2008-08-19",21.99
"412","2008-08-20",22.07
"413","2008-08-21",22.110001
"414","2008-08-22",22.549999
"415","2008-08-25",22.25
"416","2008-08-26",22.209999
"417","2008-08-27",22.700001
"418","2008-08-28",22.76
"419","2008-08-29",22.98
"420","2008-09-02",24.1
"421","2008-09-03",24.25
"422","2008-09-04",24.08
"423","2008-09-05",24.200001
"424","2008-09-08",24.73
"425","2008-09-09",26
"426","2008-09-10",26.43
"427","2008-09-11",26.700001
"428","2008-09-12",27.43
"429","2008-09-15",26.790001
"430","2008-09-16",27.219999
"431","2008-09-17",28.309999
"432","2008-09-18",29.450001
"433","2008-09-19",31.629999
"434","2008-09-22",28.309999
"435","2008-09-23",27.73
"436","2008-09-24",27.049999
"437","2008-09-25",27.09
"438","2008-09-26",26.799999
"439","2008-09-29",25.15
"440","2008-09-30",24.82
"441","2008-10-01",24.18
"442","2008-10-02",23.690001
"443","2008-10-03",24.17
"444","2008-10-06",24.370001
"445","2008-10-07",23.299999
"446","2008-10-08",22
"447","2008-10-09",20.66
"448","2008-10-10",19.049999
"449","2008-10-13",20.120001
"450","2008-10-14",19.85
"451","2008-10-15",18.52
"452","2008-10-16",18.99
"453","2008-10-17",18.9
"454","2008-10-20",18.9
"455","2008-10-21",18.110001
"456","2008-10-22",16.299999
"457","2008-10-23",16.24
"458","2008-10-24",15.4
"459","2008-10-27",14.71
"460","2008-10-28",16.33
"461","2008-10-29",18.16
"462","2008-10-30",17.5
"463","2008-10-31",17.9
"464","2008-11-03",17.66
"465","2008-11-04",17.889999
"466","2008-11-05",17.76
"467","2008-11-06",16.57
"468","2008-11-07",16.74
"469","2008-11-10",16.219999
"470","2008-11-11",16.25
"471","2008-11-12",15.31
"472","2008-11-13",17.700001
"473","2008-11-14",16.370001
"474","2008-11-17",15.59
"475","2008-11-18",15.23
"476","2008-11-19",13.42
"477","2008-11-20",12.92
"478","2008-11-21",13.34
"479","2008-11-24",16.34
"480","2008-11-25",14.54
"481","2008-11-26",15.72
"482","2008-11-28",15.64
"483","2008-12-01",13.87
"484","2008-12-02",13.4
"485","2008-12-03",14.04
"486","2008-12-04",13.47
"487","2008-12-05",14.41
"488","2008-12-08",14.41
"489","2008-12-09",13.96
"490","2008-12-10",14.2
"491","2008-12-11",13.77
"492","2008-12-12",13.81
"493","2008-12-15",13.22
"494","2008-12-16",13.28
"495","2008-12-17",13.51
"496","2008-12-18",12.74
"497","2008-12-19",13.23
"498","2008-12-22",12.79
"499","2008-12-23",12.35
"500","2008-12-24",12.21
"501","2008-12-26",12.53
"502","2008-12-29",12.36
"503","2008-12-30",12.65
"504","2008-12-31",13.18
"505","2009-01-02",13.54
"506","2009-01-05",13.87
"507","2009-01-06",14.59
"508","2009-01-07",13.95
"509","2009-01-08",13.85
"510","2009-01-09",13.63
"511","2009-01-12",13.18
"512","2009-01-13",13.13
"513","2009-01-14",12.68
"514","2009-01-15",12.1
"515","2009-01-16",12.01
"516","2009-01-20",11.94
"517","2009-01-21",12.02
"518","2009-01-22",11.71
"519","2009-01-23",11.73
"520","2009-01-26",11.51
"521","2009-01-27",11.52
"522","2009-01-28",11.47
"523","2009-01-29",11.09
"524","2009-01-30",10.58
"525","2009-02-02",10.35
"526","2009-02-03",10.54
"527","2009-02-04",10.06
"528","2009-02-05",10.51
"529","2009-02-06",11.06
"530","2009-02-09",11.19
"531","2009-02-10",10.87
"532","2009-02-11",11.86
"533","2009-02-12",11.88
"534","2009-02-13",11.72
"535","2009-02-17",11.81
"536","2009-02-18",11.31
"537","2009-02-19",11.72
"538","2009-02-20",11.86
"539","2009-02-23",11.27
"540","2009-02-24",11.1
"541","2009-02-25",11
"542","2009-02-26",10.86
"543","2009-02-27",10.71
"544","2009-03-02",9.71
"545","2009-03-03",10.92
"546","2009-03-04",10.99
"547","2009-03-05",10.85
"548","2009-03-06",10.47
"549","2009-03-09",9.86
"550","2009-03-10",11.94
"551","2009-03-11",12.32
"552","2009-03-12",12.63
"553","2009-03-13",13.23
"554","2009-03-16",13.44
"555","2009-03-17",13.73
"556","2009-03-18",13.99
"557","2009-03-19",13.83
"558","2009-03-20",13.32
"559","2009-03-23",15.12
"560","2009-03-24",14.96
"561","2009-03-25",15.23
"562","2009-03-26",15.7
"563","2009-03-27",15.27
"564","2009-03-30",15.02
"565","2009-03-31",15.62
"566","2009-04-01",16.559999
"567","2009-04-02",18.280001
"568","2009-04-03",19.08
"569","2009-04-06",17.200001
"570","2009-04-07",16.98
"571","2009-04-08",17.16
"572","2009-04-09",18.030001
"573","2009-04-13",16.52
"574","2009-04-14",16.93
"575","2009-04-15",16.860001
"576","2009-04-16",17.58
"577","2009-04-17",17.92
"578","2009-04-20",16.549999
"579","2009-04-21",17.309999
"580","2009-04-22",18.610001
"581","2009-04-23",18.530001
"582","2009-04-24",20.049999
"583","2009-04-27",19.82
"584","2009-04-28",19.85
"585","2009-04-29",21.58
"586","2009-04-30",22.99
"587","2009-05-01",21.4
"588","2009-05-04",20.52
"589","2009-05-05",20.870001
"590","2009-05-06",20.9
"591","2009-05-07",20.709999
"592","2009-05-08",21.74
"593","2009-05-11",20.780001
"594","2009-05-12",19.6
"595","2009-05-13",18.35
"596","2009-05-14",18.15
"597","2009-05-15",18.43
"598","2009-05-18",19.35
"599","2009-05-19",19.76
"600","2009-05-20",19.35
"601","2009-05-21",18.85
"602","2009-05-22",18.860001
"603","2009-05-26",20.15
"604","2009-05-27",20.18
"605","2009-05-28",20.09
"606","2009-05-29",20.110001
"607","2009-06-01",21.68
"608","2009-06-02",22.450001
"609","2009-06-03",21.690001
"610","2009-06-04",22.290001
"611","2009-06-05",20.450001
"612","2009-06-08",20.790001
"613","2009-06-09",21.08
"614","2009-06-10",22.74
"615","2009-06-11",22
"616","2009-06-12",22.219999
"617","2009-06-15",21.530001
"618","2009-06-16",20.290001
"619","2009-06-17",19.91
"620","2009-06-18",19.639999
"621","2009-06-19",19.190001
"622","2009-06-22",18.5
"623","2009-06-23",18.440001
"624","2009-06-24",18.879999
"625","2009-06-25",19.41
"626","2009-06-26",19.25
"627","2009-06-29",18.82
"628","2009-06-30",18.370001
"629","2009-07-01",18.43
"630","2009-07-02",17.83
"631","2009-07-06",17.969999
"632","2009-07-07",17.620001
"633","2009-07-08",17.35
"634","2009-07-09",17.08
"635","2009-07-10",17.129999
"636","2009-07-13",17.42
"637","2009-07-14",18.6
"638","2009-07-15",19.049999
"639","2009-07-16",19.1
"640","2009-07-17",18.99
"641","2009-07-20",19.02
"642","2009-07-21",19.030001
"643","2009-07-22",19.299999
"644","2009-07-23",19.459999
"645","2009-07-24",20.01
"646","2009-07-27",20.389999
"647","2009-07-28",20.52
"648","2009-07-29",21.139999
"649","2009-07-30",21.469999
"650","2009-07-31",23.91
"651","2009-08-03",24.27
"652","2009-08-04",25.74
"653","2009-08-05",27.33
"654","2009-08-06",26.93
"655","2009-08-07",27.01
"656","2009-08-10",26.290001
"657","2009-08-11",25.98
"658","2009-08-12",26.65
"659","2009-08-13",26.790001
"660","2009-08-14",26.9
"661","2009-08-17",25.629999
"662","2009-08-18",26.18
"663","2009-08-19",26.040001
"664","2009-08-20",26.32
"665","2009-08-21",26.35
"666","2009-08-24",25.93
"667","2009-08-25",26.27
"668","2009-08-26",26.16
"669","2009-08-27",26.459999
"670","2009-08-28",26.58
"671","2009-08-31",26.049999
"672","2009-09-01",26.01
"673","2009-09-02",25.709999
"674","2009-09-03",25.860001
"675","2009-09-04",25.91
"676","2009-09-08",26.33
"677","2009-09-09",26.860001
"678","2009-09-10",27
"679","2009-09-11",27.26
"680","2009-09-14",27
"681","2009-09-15",27.32
"682","2009-09-16",27.35
"683","2009-09-17",27.16
"684","2009-09-18",27.120001
"685","2009-09-21",27.290001
"686","2009-09-22",28.17
"687","2009-09-23",27.99
"688","2009-09-24",27.84
"689","2009-09-25",27.6
"690","2009-09-28",29.16
"691","2009-09-29",29.959999
"692","2009-09-30",30.950001
"693","2009-10-01",30.17
"694","2009-10-02",29.690001
"695","2009-10-05",31.18
"696","2009-10-06",31.76
"697","2009-10-07",31.35
"698","2009-10-08",31.85
"699","2009-10-09",32.049999
"700","2009-10-12",32.610001
"701","2009-10-13",32.23
"702","2009-10-14",32.169998
"703","2009-10-15",32.299999
"704","2009-10-16",31.77
"705","2009-10-19",32.049999
"706","2009-10-20",31.23
"707","2009-10-21",31.1
"708","2009-10-22",31.459999
"709","2009-10-23",30.73
"710","2009-10-26",30.18
"711","2009-10-27",29.049999
"712","2009-10-28",27.040001
"713","2009-10-29",27.940001
"714","2009-10-30",26.219999
"715","2009-11-02",27.059999
"716","2009-11-03",28.17
"717","2009-11-04",28.59
"718","2009-11-05",29.92
"719","2009-11-06",29.6
"720","2009-11-09",30.91
"721","2009-11-10",30.120001
"722","2009-11-11",30.82
"723","2009-11-12",29.709999
"724","2009-11-13",29.620001
"725","2009-11-16",29.530001
"726","2009-11-17",29.200001
"727","2009-11-18",29.889999
"728","2009-11-19",28.809999
"729","2009-11-20",28.33
"730","2009-11-23",27.969999
"731","2009-11-24",28.32
"732","2009-11-25",28.629999
"733","2009-11-27",28.24
"734","2009-11-30",28.450001
"735","2009-12-01",28.85
"736","2009-12-02",29.17
"737","2009-12-03",29
"738","2009-12-04",29.459999
"739","2009-12-07",29.209999
"740","2009-12-08",28.27
"741","2009-12-09",28.02
"742","2009-12-10",27.879999
"743","2009-12-11",28.209999
"744","2009-12-14",28.34
"745","2009-12-15",28
"746","2009-12-16",28.450001
"747","2009-12-17",30.09
"748","2009-12-18",30.780001
"749","2009-12-21",30.76
"750","2009-12-22",31.1
"751","2009-12-23",31.129999
"752","2009-12-24",31.26
"753","2009-12-28",31.49
"754","2009-12-29",31.52
"755","2009-12-30",31.549999
"756","2009-12-31",31.4
"757","2010-01-04",31.09
"758","2010-01-05",31.32
"759","2010-01-06",31.219999
"760","2010-01-07",30.99
"761","2010-01-08",31.43
"762","2010-01-11",31.530001
"763","2010-01-12",30.629999
"764","2010-01-13",31.15
"765","2010-01-14",31.209999
"766","2010-01-15",31.030001
"767","2010-01-19",31.379999
"768","2010-01-20",31.74
"769","2010-01-21",31.860001
"770","2010-01-22",32.009998
"771","2010-01-25",32.790001
"772","2010-01-26",33.43
"773","2010-01-27",33.169998
"774","2010-01-28",32.41
"775","2010-01-29",31.75
"776","2010-02-01",32.400002
"777","2010-02-02",32.48
"778","2010-02-03",34.540001
"779","2010-02-04",33.349998
"780","2010-02-05",32.450001
"781","2010-02-08",32.450001
"782","2010-02-09",33.130001
"783","2010-02-10",32.450001
"784","2010-02-11",32.650002
"785","2010-02-12",33.09
"786","2010-02-16",33.75
"787","2010-02-17",34.490002
"788","2010-02-18",33.990002
"789","2010-02-19",33.619999
"790","2010-02-22",33.16
"791","2010-02-23",32.450001
"792","2010-02-24",32.849998
"793","2010-02-25",32.860001
"794","2010-02-26",33.93
"795","2010-03-01",34.740002
"796","2010-03-02",35.119999
"797","2010-03-03",35.360001
"798","2010-03-04",35.509998
"799","2010-03-05",36.040001
"800","2010-03-08",36.060001
"801","2010-03-09",33.220001
"802","2010-03-10",32.740002
"803","2010-03-11",32.650002
"804","2010-03-12",33.310001
"805","2010-03-15",31.17
"806","2010-03-16",31.18
"807","2010-03-17",31.09
"808","2010-03-18",31.25
"809","2010-03-19",31.559999
"810","2010-03-22",31.860001
"811","2010-03-23",32.57
"812","2010-03-24",31.780001
"813","2010-03-25",31.200001
"814","2010-03-26",31.309999
"815","2010-03-29",30.82
"816","2010-03-30",30.450001
"817","2010-03-31",30.209999
"818","2010-04-01",30.559999
"819","2010-04-05",31.040001
"820","2010-04-06",31.360001
"821","2010-04-07",31.58
"822","2010-04-08",31.309999
"823","2010-04-09",32.82
"824","2010-04-12",33.91
"825","2010-04-13",33.32
"826","2010-04-14",34.32
"827","2010-04-15",35.41
"828","2010-04-16",34.220001
"829","2010-04-19",33.34
"830","2010-04-20",33.759998
"831","2010-04-21",33.639999
"832","2010-04-22",34.560001
"833","2010-04-23",36.02
"834","2010-04-26",36.09
"835","2010-04-27",34.959999
"836","2010-04-28",35.18
"837","2010-04-29",36.389999
"838","2010-04-30",35.709999
"839","2010-05-03",36.169998
"840","2010-05-04",35.869999
"841","2010-05-05",34.849998
"842","2010-05-06",33.900002
"843","2010-05-07",31.67
"844","2010-05-10",33.709999
"845","2010-05-11",33.799999
"846","2010-05-12",35.169998
"847","2010-05-13",34.799999
"848","2010-05-14",33.689999
"849","2010-05-17",33.66
"850","2010-05-18",33.25
"851","2010-05-19",33.25
"852","2010-05-20",30.639999
"853","2010-05-21",30.049999
"854","2010-05-24",29.360001
"855","2010-05-25",28.559999
"856","2010-05-26",28.469999
"857","2010-05-27",29.76
"858","2010-05-28",29.16
"859","2010-06-01",28.17
"860","2010-06-02",29.01
"861","2010-06-03",29.610001
"862","2010-06-04",28.450001
"863","2010-06-07",27.57
"864","2010-06-08",27.959999
"865","2010-06-09",28.040001
"866","2010-06-10",26.219999
"867","2010-06-11",25.559999
"868","2010-06-14",26.77
"869","2010-06-15",26.299999
"870","2010-06-16",25.639999
"871","2010-06-17",25.6
"872","2010-06-18",25.540001
"873","2010-06-21",25.200001
"874","2010-06-22",25
"875","2010-06-23",24.709999
"876","2010-06-24",24.16
"877","2010-06-25",24.459999
"878","2010-06-28",24.17
"879","2010-06-29",23.75
"880","2010-06-30",23.75
"881","2010-07-01",23.51
"882","2010-07-02",26.18
"883","2010-07-06",25.709999
"884","2010-07-07",27.35
"885","2010-07-08",27.540001
"886","2010-07-09",28
"887","2010-07-12",27.809999
"888","2010-07-13",29.1
"889","2010-07-14",29.01
"890","2010-07-15",28.299999
"891","2010-07-16",26.889999
"892","2010-07-19",27.200001
"893","2010-07-20",27.879999
"894","2010-07-21",26.860001
"895","2010-07-22",27.84
"896","2010-07-23",28.290001
"897","2010-07-26",29.16
"898","2010-07-27",28.16
"899","2010-07-28",27.57
"900","2010-07-29",27.620001
"901","2010-07-30",27.84
"902","2010-08-02",29.219999
"903","2010-08-03",28.290001
"904","2010-08-04",27.59
"905","2010-08-05",27.049999
"906","2010-08-06",26.68
"907","2010-08-09",26.65
"908","2010-08-10",26.49
"909","2010-08-11",25.9
"910","2010-08-12",25.889999
"911","2010-08-13",25.01
"912","2010-08-16",25.15
"913","2010-08-17",24.91
"914","2010-08-18",24.58
"915","2010-08-19",24.17
"916","2010-08-20",24.73
"917","2010-08-23",24.190001
"918","2010-08-24",23.24
"919","2010-08-25",23.34
"920","2010-08-26",23.6
"921","2010-08-27",24.23
"922","2010-08-30",23.450001
"923","2010-08-31",23.34
"924","2010-09-01",24.200001
"925","2010-09-02",24.77
"926","2010-09-03",24.809999
"927","2010-09-07",24.200001
"928","2010-09-08",24.370001
"929","2010-09-09",24.389999
"930","2010-09-10",24.57
"931","2010-09-13",25.5
"932","2010-09-14",25.91
"933","2010-09-15",25.440001
"934","2010-09-16",25.440001
"935","2010-09-17",27.950001
"936","2010-09-20",27.83
"937","2010-09-21",27.540001
"938","2010-09-22",27.16
"939","2010-09-23",26.49
"940","2010-09-24",27.719999
"941","2010-09-27",28.49
"942","2010-09-28",28.98
"943","2010-09-29",32.950001
"944","2010-09-30",33.400002
"945","2010-10-01",34.119999
"946","2010-10-04",34.650002
"947","2010-10-05",35.18
"948","2010-10-06",33.799999
"949","2010-10-07",32.66
"950","2010-10-08",33.779999
"951","2010-10-11",33.279999
"952","2010-10-12",32.82
"953","2010-10-13",33.75
"954","2010-10-14",32.02
"955","2010-10-15",31.9
"956","2010-10-18",31.49
"957","2010-10-19",30.950001
"958","2010-10-20",31.52
"959","2010-10-21",31.290001
"960","2010-10-22",31.530001
"961","2010-10-25",31.700001
"962","2010-10-26",31.559999
"963","2010-10-27",31.309999
"964","2010-10-28",31.459999
"965","2010-10-29",31.49
"966","2010-11-01",31.43
"967","2010-11-02",32.209999
"968","2010-11-03",31.68
