"","date","HII"
"87","2011-07-25",34.279999
"88","2011-07-26",35.16
"89","2011-07-27",34.200001
"90","2011-07-28",34
"91","2011-07-29",33.48
"92","2011-08-01",32.84
"93","2011-08-02",32.450001
"94","2011-08-03",32.09
"95","2011-08-04",31.6
"96","2011-08-05",31.129999
"97","2011-08-08",29.889999
"98","2011-08-09",29.719999
"99","2011-08-10",28.01
"100","2011-08-11",27.83
"101","2011-08-12",28.02
"102","2011-08-15",28.59
"103","2011-08-16",29.48
"104","2011-08-17",29.49
"105","2011-08-18",28.639999
"106","2011-08-19",28.629999
"107","2011-08-22",28.4
"108","2011-08-23",29.25
"109","2011-08-24",30.6
"110","2011-08-25",29.67
"111","2011-08-26",30.25
"112","2011-08-29",30.799999
"113","2011-08-30",30.620001
"114","2011-08-31",29.940001
"115","2011-09-01",29.51
"116","2011-09-02",27.620001
"117","2011-09-06",27.59
"118","2011-09-07",28.690001
"119","2011-09-08",27.139999
"120","2011-09-09",26.73
"121","2011-09-12",27.200001
"122","2011-09-13",27.969999
"123","2011-09-14",28.4
"124","2011-09-15",28.23
"125","2011-09-16",28.700001
"126","2011-09-19",28.280001
"127","2011-09-20",27.309999
"128","2011-09-21",27.42
"129","2011-09-22",27.1
"130","2011-09-23",27.09
"131","2011-09-26",26.98
"132","2011-09-27",26.959999
"133","2011-09-28",24.58
"134","2011-09-29",24.440001
"135","2011-09-30",24.33
"136","2011-10-03",23.459999
"137","2011-10-04",23.280001
"138","2011-10-05",22.85
"139","2011-10-06",23.68
"140","2011-10-07",23.85
"141","2011-10-10",24.41
"142","2011-10-11",25.24
"143","2011-10-12",25.389999
"144","2011-10-13",25.620001
"145","2011-10-14",26.52
"146","2011-10-17",26.5
"147","2011-10-18",26.469999
"148","2011-10-19",26.360001
"149","2011-10-20",26.790001
"150","2011-10-21",27.540001
"151","2011-10-24",28.73
"152","2011-10-25",28.940001
"153","2011-10-26",28.719999
"154","2011-10-27",29.26
"155","2011-10-28",29.42
"156","2011-10-31",29.5
"157","2011-11-01",28.450001
"158","2011-11-02",28.959999
"159","2011-11-03",29.780001
"160","2011-11-04",29.76
"161","2011-11-07",29.6
"162","2011-11-08",30.1
"163","2011-11-09",29.17
"164","2011-11-10",31
"165","2011-11-11",30.540001
"166","2011-11-14",30.34
"167","2011-11-15",31.66
"168","2011-11-16",31.02
"169","2011-11-17",30.26
"170","2011-11-18",30.799999
"171","2011-11-21",29.940001
"172","2011-11-22",29.6
"173","2011-11-23",29.299999
"174","2011-11-25",29.450001
"175","2011-11-28",30.629999
"176","2011-11-29",31
"177","2011-11-30",31.75
"178","2011-12-01",31.700001
"179","2011-12-02",31.200001
"180","2011-12-05",31.35
"181","2011-12-06",31.299999
"182","2011-12-07",31.52
"183","2011-12-08",30.52
"184","2011-12-09",30.83
"185","2011-12-12",30.120001
"186","2011-12-13",30.4
"187","2011-12-14",30.959999
"188","2011-12-15",31.049999
"189","2011-12-16",31.620001
"190","2011-12-19",31.84
"191","2011-12-20",32.18
"192","2011-12-21",32.5
"193","2011-12-22",32.380001
"194","2011-12-23",32.34
"195","2011-12-27",32.43
"196","2011-12-28",31.51
"197","2011-12-29",31.940001
"198","2011-12-30",31.280001
"199","2012-01-03",32.380001
"200","2012-01-04",31.799999
"201","2012-01-05",31.9
"202","2012-01-06",32.299999
"203","2012-01-09",31.860001
"204","2012-01-10",32.639999
"205","2012-01-11",33.950001
"206","2012-01-12",33.77
"207","2012-01-13",33.580002
"208","2012-01-17",34.200001
"209","2012-01-18",34.34
"210","2012-01-19",34.049999
"211","2012-01-20",33.740002
"212","2012-01-23",34
"213","2012-01-24",34.16
"214","2012-01-25",35.099998
"215","2012-01-26",36.48
"216","2012-01-27",37.279999
"217","2012-01-30",37.07
"218","2012-01-31",37.68
"219","2012-02-01",38.830002
"220","2012-02-02",38.560001
"221","2012-02-03",38.450001
"222","2012-02-06",38.400002
"223","2012-02-07",37.880001
"224","2012-02-08",37.990002
"225","2012-02-09",37.27
"226","2012-02-10",36.59
"227","2012-02-13",36.549999
"228","2012-02-14",36.689999
"229","2012-02-15",36.599998
"230","2012-02-16",36.43
"231","2012-02-17",36.400002
"232","2012-02-21",36.290001
"233","2012-02-22",35.91
"234","2012-02-23",36.369999
"235","2012-02-24",36.369999
"236","2012-02-27",35.919998
"237","2012-02-28",35.509998
"238","2012-02-29",35.880001
"239","2012-03-01",36.380001
"240","2012-03-02",36.07
"241","2012-03-05",36.380001
"242","2012-03-06",36.110001
"243","2012-03-07",36.139999
"244","2012-03-08",36.299999
"245","2012-03-09",37.459999
"246","2012-03-12",37.84
"247","2012-03-13",37.5
"248","2012-03-14",37.150002
"249","2012-03-15",37.5
"250","2012-03-16",37.75
"251","2012-03-19",38.18
"252","2012-03-20",37.490002
"253","2012-03-21",37.599998
"254","2012-03-22",37.18
"255","2012-03-23",37.41
"256","2012-03-26",38.099998
"257","2012-03-27",37.900002
"258","2012-03-28",40.459999
"259","2012-03-29",40
"260","2012-03-30",40.240002
"261","2012-04-02",39.650002
"262","2012-04-03",40
"263","2012-04-04",40.330002
"264","2012-04-05",39.91
"265","2012-04-09",39.669998
"266","2012-04-10",37.900002
"267","2012-04-11",39.02
"268","2012-04-12",39.470001
"269","2012-04-13",38.73
"270","2012-04-16",38.470001
"271","2012-04-17",38.810001
"272","2012-04-18",38.66
"273","2012-04-19",38.09
"274","2012-04-20",39.200001
"275","2012-04-23",38.860001
"276","2012-04-24",38.619999
"277","2012-04-25",38.689999
"278","2012-04-26",38.950001
"279","2012-04-27",39.439999
"280","2012-04-30",39.450001
"281","2012-05-01",39.400002
"282","2012-05-02",39.66
"283","2012-05-03",39.68
"284","2012-05-04",38.740002
"285","2012-05-07",39.099998
"286","2012-05-08",39.34
"287","2012-05-09",37.099998
"288","2012-05-10",36.650002
"289","2012-05-11",36.68
"290","2012-05-14",36.43
"291","2012-05-15",36.59
"292","2012-05-16",36.189999
"293","2012-05-17",35.900002
"294","2012-05-18",35.84
"295","2012-05-21",35.950001
"296","2012-05-22",36.220001
"297","2012-05-23",36.07
"298","2012-05-24",36.240002
"299","2012-05-25",36.419998
"300","2012-05-29",37.099998
"301","2012-05-30",36.610001
"302","2012-05-31",36.779999
"303","2012-06-01",36.5
"304","2012-06-04",36.450001
"305","2012-06-05",36.130001
"306","2012-06-06",36.799999
"307","2012-06-07",36.330002
"308","2012-06-08",36.23
"309","2012-06-11",36.279999
"310","2012-06-12",36.709999
"311","2012-06-13",37.080002
"312","2012-06-14",37.740002
"313","2012-06-15",38.400002
"314","2012-06-18",38.75
"315","2012-06-19",39.07
"316","2012-06-20",40
"317","2012-06-21",39.290001
"318","2012-06-22",39.25
"319","2012-06-25",38.939999
"320","2012-06-26",38.919998
"321","2012-06-27",39.349998
"322","2012-06-28",39.330002
"323","2012-06-29",40.240002
"324","2012-07-02",40.080002
"325","2012-07-03",40.599998
"326","2012-07-05",41.130001
"327","2012-07-06",41.450001
"328","2012-07-09",41.040001
"329","2012-07-10",40.389999
"330","2012-07-11",40.57
"331","2012-07-12",39.650002
"332","2012-07-13",39.84
"333","2012-07-16",39.689999
"334","2012-07-17",39.709999
"335","2012-07-18",39.619999
"336","2012-07-19",39.540001
"337","2012-07-20",38.799999
"338","2012-07-23",38.580002
"339","2012-07-24",38.48
"340","2012-07-25",39.099998
"341","2012-07-26",38.740002
"342","2012-07-27",38.939999
"343","2012-07-30",39
"344","2012-07-31",38.990002
"345","2012-08-01",38.650002
"346","2012-08-02",38.169998
"347","2012-08-03",39.169998
"348","2012-08-06",38.919998
"349","2012-08-07",38.639999
"350","2012-08-08",40.23
"351","2012-08-09",41.200001
"352","2012-08-10",40.470001
"353","2012-08-13",40.34
"354","2012-08-14",40.259998
"355","2012-08-15",40.040001
"356","2012-08-16",40.389999
"357","2012-08-17",40.209999
"358","2012-08-20",40.169998
"359","2012-08-21",40.18
"360","2012-08-22",40.369999
"361","2012-08-23",39.970001
"362","2012-08-24",40.060001
"363","2012-08-27",40.029999
"364","2012-08-28",39.950001
"365","2012-08-29",40
"366","2012-08-30",39.689999
"367","2012-08-31",40.07
"368","2012-09-04",40.400002
"369","2012-09-05",40.57
"370","2012-09-06",40.799999
"371","2012-09-07",40.75
"372","2012-09-10",40.57
"373","2012-09-11",40.549999
"374","2012-09-12",40.970001
"375","2012-09-13",41.360001
"376","2012-09-14",41.93
"377","2012-09-17",41.540001
"378","2012-09-18",40.57
"379","2012-09-19",41.439999
"380","2012-09-20",41.689999
"381","2012-09-21",41.599998
"382","2012-09-24",41.23
"383","2012-09-25",41.650002
"384","2012-09-26",41.490002
"385","2012-09-27",42.27
"386","2012-09-28",42.049999
"387","2012-10-01",42.029999
"388","2012-10-02",42.720001
"389","2012-10-03",41.369999
"390","2012-10-04",42.189999
"391","2012-10-05",42.540001
"392","2012-10-08",42.060001
"393","2012-10-09",41.52
"394","2012-10-10",41.669998
"395","2012-10-11",42.669998
"396","2012-10-12",41.279999
"397","2012-10-15",40.709999
"398","2012-10-16",40.990002
"399","2012-10-17",42.139999
"400","2012-10-18",41.990002
"401","2012-10-19",42.029999
"402","2012-10-22",41.27
"403","2012-10-23",41.82
"404","2012-10-24",41.369999
"405","2012-10-25",42.48
"406","2012-10-26",41.880001
"407","2012-10-31",42.380001
"408","2012-11-01",43.490002
"409","2012-11-02",43.150002
"410","2012-11-05",44.009998
"411","2012-11-06",44.959999
"412","2012-11-07",43.459999
"413","2012-11-08",41.290001
"414","2012-11-09",40.200001
"415","2012-11-12",39.869999
"416","2012-11-13",40.400002
"417","2012-11-14",39.950001
"418","2012-11-15",40.200001
"419","2012-11-16",40.299999
"420","2012-11-19",40.59
"421","2012-11-20",40.619999
"422","2012-11-21",40.880001
"423","2012-11-23",41
"424","2012-11-26",41.279999
"425","2012-11-27",41.110001
"426","2012-11-28",40.91
"427","2012-11-29",41
"428","2012-11-30",40.849998
"429","2012-12-03",40.110001
"430","2012-12-04",40.27
"431","2012-12-05",40.240002
"432","2012-12-06",40.099998
"433","2012-12-07",40.709999
"434","2012-12-10",40.990002
"435","2012-12-11",41.040001
"436","2012-12-12",41.93
"437","2012-12-13",41.459999
"438","2012-12-14",41.48
"439","2012-12-17",41.630001
"440","2012-12-18",42.41
"441","2012-12-19",42.279999
"442","2012-12-20",43.200001
"443","2012-12-21",42.950001
"444","2012-12-24",42.790001
"445","2012-12-26",42.720001
"446","2012-12-27",42.450001
"447","2012-12-28",42.139999
"448","2012-12-31",43.34
"449","2013-01-02",44.060001
"450","2013-01-03",43.849998
"451","2013-01-04",44.040001
"452","2013-01-07",43.68
"453","2013-01-08",43.299999
"454","2013-01-09",43.200001
"455","2013-01-10",43.459999
"456","2013-01-11",43.279999
"457","2013-01-14",43.369999
"458","2013-01-15",43.759998
"459","2013-01-16",43.169998
"460","2013-01-17",44.259998
"461","2013-01-18",44.619999
"462","2013-01-22",45
"463","2013-01-23",45.610001
"464","2013-01-24",45.57
"465","2013-01-25",45.470001
"466","2013-01-28",44.889999
"467","2013-01-29",44.75
"468","2013-01-30",44.380001
"469","2013-01-31",44.299999
"470","2013-02-01",44.529999
"471","2013-02-04",44.209999
"472","2013-02-05",44.169998
"473","2013-02-06",44.389999
"474","2013-02-07",44.880001
"475","2013-02-08",45.389999
"476","2013-02-11",45.23
"477","2013-02-12",45.25
"478","2013-02-13",45.549999
"479","2013-02-14",45.200001
"480","2013-02-15",45.349998
"481","2013-02-19",45.540001
"482","2013-02-20",45.439999
"483","2013-02-21",44.630001
"484","2013-02-22",44.950001
"485","2013-02-25",44.290001
"486","2013-02-26",45.470001
"487","2013-02-27",47.119999
"488","2013-02-28",48.040001
"489","2013-03-01",47.91
"490","2013-03-04",47.25
"491","2013-03-05",48.07
"492","2013-03-06",49.169998
"493","2013-03-07",49.049999
"494","2013-03-08",50.560001
"495","2013-03-11",50.900002
"496","2013-03-12",51.34
"497","2013-03-13",52.849998
"498","2013-03-14",54.080002
"499","2013-03-15",54.02
"500","2013-03-18",53.639999
"501","2013-03-19",52.5
"502","2013-03-20",52.82
"503","2013-03-21",52.049999
"504","2013-03-22",52.41
"505","2013-03-25",52.360001
"506","2013-03-26",53.200001
"507","2013-03-27",52.959999
"508","2013-03-28",53.330002
"509","2013-04-01",53.779999
"510","2013-04-02",52.48
"511","2013-04-03",51.950001
"512","2013-04-04",51.91
"513","2013-04-05",51.580002
"514","2013-04-08",51.299999
"515","2013-04-09",51.080002
"516","2013-04-10",51.860001
"517","2013-04-11",52.130001
"518","2013-04-12",53.650002
"519","2013-04-15",51.869999
"520","2013-04-16",51.5
"521","2013-04-17",50.630001
"522","2013-04-18",50.110001
"523","2013-04-19",50.27
"524","2013-04-22",50.119999
"525","2013-04-23",50.98
"526","2013-04-24",51.279999
"527","2013-04-25",52.48
"528","2013-04-26",51.880001
"529","2013-04-29",52.91
"530","2013-04-30",52.900002
"531","2013-05-01",51.93
"532","2013-05-02",52.950001
"533","2013-05-03",53.34
"534","2013-05-06",53.439999
"535","2013-05-07",54
"536","2013-05-08",53.52
"537","2013-05-09",53.66
"538","2013-05-10",53.810001
"539","2013-05-13",53.509998
"540","2013-05-14",54.150002
"541","2013-05-15",54.580002
"542","2013-05-16",55.169998
"543","2013-05-17",55.82
"544","2013-05-20",55.259998
"545","2013-05-21",56
"546","2013-05-22",55.57
"547","2013-05-23",56
"548","2013-05-24",55.34
"549","2013-05-28",55.73
"550","2013-05-29",54.830002
"551","2013-05-30",55.290001
"552","2013-05-31",55.220001
"553","2013-06-03",54.459999
"554","2013-06-04",54.869999
"555","2013-06-05",54.439999
"556","2013-06-06",55.200001
"557","2013-06-07",56.02
"558","2013-06-10",56.66
"559","2013-06-11",56.029999
"560","2013-06-12",55.27
"561","2013-06-13",55.990002
"562","2013-06-14",56.09
"563","2013-06-17",56.310001
"564","2013-06-18",57.639999
"565","2013-06-19",56.650002
"566","2013-06-20",55.93
"567","2013-06-21",55.049999
"568","2013-06-24",55.040001
"569","2013-06-25",54.68
"570","2013-06-26",55.330002
"571","2013-06-27",56.59
"572","2013-06-28",56.48
"573","2013-07-01",56.919998
"574","2013-07-02",56.599998
"575","2013-07-03",57.299999
"576","2013-07-05",58.049999
"577","2013-07-08",57.779999
"578","2013-07-09",58.27
"579","2013-07-10",59.16
"580","2013-07-11",60.59
"581","2013-07-12",60.189999
"582","2013-07-15",60.869999
"583","2013-07-16",60.02
"584","2013-07-17",60.5
"585","2013-07-18",61.990002
"586","2013-07-19",62.790001
"587","2013-07-22",62.93
"588","2013-07-23",63.259998
"589","2013-07-24",63.34
"590","2013-07-25",63.09
"591","2013-07-26",62.509998
"592","2013-07-29",62.09
"593","2013-07-30",61.93
"594","2013-07-31",62.18
"595","2013-08-01",63.200001
"596","2013-08-02",63.349998
"597","2013-08-05",63.549999
"598","2013-08-06",63.189999
"599","2013-08-07",63.330002
"600","2013-08-08",63.529999
"601","2013-08-09",64.110001
"602","2013-08-12",64.400002
"603","2013-08-13",64.800003
"604","2013-08-14",63.919998
"605","2013-08-15",63.240002
"606","2013-08-16",63.470001
"607","2013-08-19",63.5
"608","2013-08-20",63.959999
"609","2013-08-21",63.93
"610","2013-08-22",65.209999
"611","2013-08-23",65.349998
"612","2013-08-26",65.620003
"613","2013-08-27",63.919998
"614","2013-08-28",64.220001
"615","2013-08-29",64.610001
"616","2013-08-30",63.32
"617","2013-09-03",63.59
"618","2013-09-04",64.239998
"619","2013-09-05",64.129997
"620","2013-09-06",64.769997
"621","2013-09-09",65.919998
"622","2013-09-10",66.830002
"623","2013-09-11",67.559998
"624","2013-09-12",68
"625","2013-09-13",67.849998
"626","2013-09-16",68.699997
"627","2013-09-17",69.32
"628","2013-09-18",69.489998
"629","2013-09-19",69.089996
"630","2013-09-20",67.790001
"631","2013-09-23",67.620003
"632","2013-09-24",67.470001
"633","2013-09-25",67.379997
"634","2013-09-26",67.410004
"635","2013-09-27",67.419998
"636","2013-09-30",67.400002
"637","2013-10-01",68.720001
"638","2013-10-02",68.07
"639","2013-10-03",67.629997
"640","2013-10-04",67.870003
"641","2013-10-07",67.57
"642","2013-10-08",67.309998
"643","2013-10-09",67.410004
"644","2013-10-10",70.349998
"645","2013-10-11",70.760002
"646","2013-10-14",71.300003
"647","2013-10-15",71.190002
"648","2013-10-16",71.529999
"649","2013-10-17",71.949997
"650","2013-10-18",73.029999
"651","2013-10-21",72.269997
"652","2013-10-22",72.220001
"653","2013-10-23",72.07
"654","2013-10-24",72.419998
"655","2013-10-25",71.940002
"656","2013-10-28",71.660004
"657","2013-10-29",72
"658","2013-10-30",71.620003
"659","2013-10-31",71.550003
"660","2013-11-01",71.830002
"661","2013-11-04",72.790001
"662","2013-11-05",72.25
"663","2013-11-06",72.650002
"664","2013-11-07",72.959999
"665","2013-11-08",76.080002
"666","2013-11-11",76.730003
"667","2013-11-12",77.25
"668","2013-11-13",78.440002
"669","2013-11-14",78.970001
"670","2013-11-15",79.360001
"671","2013-11-18",79.110001
"672","2013-11-19",79.160004
"673","2013-11-20",79.449997
"674","2013-11-21",80.510002
"675","2013-11-22",80.470001
"676","2013-11-25",80.989998
"677","2013-11-26",81.860001
"678","2013-11-27",82.739998
"679","2013-11-29",82.230003
"680","2013-12-02",82.43
"681","2013-12-03",83
"682","2013-12-04",82.769997
"683","2013-12-05",81.769997
"684","2013-12-06",82.309998
"685","2013-12-09",81.480003
"686","2013-12-10",80.410004
"687","2013-12-11",79.519997
"688","2013-12-12",80.239998
"689","2013-12-13",81.370003
"690","2013-12-16",82.779999
"691","2013-12-17",84.360001
"692","2013-12-18",84.690002
"693","2013-12-19",84.349998
"694","2013-12-20",87.040001
"695","2013-12-23",87.620003
"696","2013-12-24",87.860001
"697","2013-12-26",88.230003
"698","2013-12-27",88.779999
"699","2013-12-30",88.82
"700","2013-12-31",90.010002
"701","2014-01-02",87.910004
"702","2014-01-03",88.419998
"703","2014-01-06",90.040001
"704","2014-01-07",91.190002
"705","2014-01-08",90.75
"706","2014-01-09",90.870003
"707","2014-01-10",92.599998
"708","2014-01-13",93.019997
"709","2014-01-14",94.139999
"710","2014-01-15",95.300003
"711","2014-01-16",95.220001
"712","2014-01-17",95.239998
"713","2014-01-21",96.150002
"714","2014-01-22",97.93
"715","2014-01-23",97.199997
"716","2014-01-24",93.449997
"717","2014-01-27",92.989998
"718","2014-01-28",93.879997
"719","2014-01-29",93.230003
"720","2014-01-30",93.910004
"721","2014-01-31",95.019997
"722","2014-02-03",89.709999
"723","2014-02-04",90.699997
"724","2014-02-05",90.559998
"725","2014-02-06",90.82
"726","2014-02-07",92.889999
"727","2014-02-10",91.43
"728","2014-02-11",92.809998
"729","2014-02-12",93.480003
"730","2014-02-13",95.32
"731","2014-02-14",96.010002
"732","2014-02-18",97.169998
"733","2014-02-19",96
"734","2014-02-20",98.010002
"735","2014-02-21",98.099998
"736","2014-02-24",98.089996
"737","2014-02-25",97
"738","2014-02-26",96.900002
"739","2014-02-27",100.68
"740","2014-02-28",101.330002
"741","2014-03-03",103.260002
"742","2014-03-04",104.550003
"743","2014-03-05",103.889999
"744","2014-03-06",104.959999
"745","2014-03-07",104.809998
"746","2014-03-10",105.370003
"747","2014-03-11",103.629997
"748","2014-03-12",103.860001
"749","2014-03-13",102.300003
"750","2014-03-14",102.349998
"751","2014-03-17",101.889999
"752","2014-03-18",102.309998
"753","2014-03-19",101.07
"754","2014-03-20",100.690002
"755","2014-03-21",99.5
"756","2014-03-24",99.879997
"757","2014-03-25",100.360001
"758","2014-03-26",99.400002
"759","2014-03-27",99.959999
"760","2014-03-28",99.900002
"761","2014-03-31",102.260002
"762","2014-04-01",103.32
"763","2014-04-02",104.160004
"764","2014-04-03",104.489998
"765","2014-04-04",100.809998
"766","2014-04-07",99.82
"767","2014-04-08",98.230003
"768","2014-04-09",100.269997
"769","2014-04-10",99.410004
"770","2014-04-11",98.169998
"771","2014-04-14",98.519997
"772","2014-04-15",99.809998
"773","2014-04-16",101.360001
"774","2014-04-17",104.040001
"775","2014-04-21",103.949997
"776","2014-04-22",103.629997
"777","2014-04-23",104.099998
"778","2014-04-24",103.82
"779","2014-04-25",100.559998
"780","2014-04-28",99.080002
"781","2014-04-29",101.279999
"782","2014-04-30",103
"783","2014-05-01",103.220001
"784","2014-05-02",104.290001
"785","2014-05-05",103.57
"786","2014-05-06",102.019997
"787","2014-05-07",103.75
"788","2014-05-08",100.760002
"789","2014-05-09",100.230003
"790","2014-05-12",101.239998
"791","2014-05-13",101.699997
"792","2014-05-14",99.699997
"793","2014-05-15",96.449997
"794","2014-05-16",96.150002
"795","2014-05-19",96
"796","2014-05-20",95.220001
"797","2014-05-21",96.410004
"798","2014-05-22",97.199997
"799","2014-05-23",98.620003
"800","2014-05-27",99.279999
"801","2014-05-28",99.940002
"802","2014-05-29",99.379997
"803","2014-05-30",99.830002
"804","2014-06-02",101.010002
"805","2014-06-03",101.089996
"806","2014-06-04",101.129997
"807","2014-06-05",101.809998
"808","2014-06-06",102.5
"809","2014-06-09",103.239998
"810","2014-06-10",102.599998
"811","2014-06-11",101.019997
"812","2014-06-12",99.139999
"813","2014-06-13",98.839996
"814","2014-06-16",98.43
"815","2014-06-17",98.809998
"816","2014-06-18",97.870003
"817","2014-06-19",97.339996
"818","2014-06-20",97.150002
"819","2014-06-23",96.309998
"820","2014-06-24",93.900002
"821","2014-06-25",94.139999
"822","2014-06-26",93.589996
"823","2014-06-27",94.230003
"824","2014-06-30",94.589996
"825","2014-07-01",95.339996
"826","2014-07-02",94.209999
"827","2014-07-03",94.040001
"828","2014-07-07",93.529999
"829","2014-07-08",92.209999
"830","2014-07-09",92.040001
"831","2014-07-10",92.419998
"832","2014-07-11",92.110001
"833","2014-07-14",92.760002
"834","2014-07-15",92.870003
"835","2014-07-16",91.739998
"836","2014-07-17",90.470001
"837","2014-07-18",92.050003
"838","2014-07-21",92.290001
"839","2014-07-22",93.040001
"840","2014-07-23",93.239998
"841","2014-07-24",93.400002
"842","2014-07-25",93.400002
"843","2014-07-28",93.629997
"844","2014-07-29",92.980003
"845","2014-07-30",93.059998
"846","2014-07-31",90.919998
"847","2014-08-01",90.410004
"848","2014-08-04",89.290001
"849","2014-08-05",89.959999
"850","2014-08-06",89.400002
"851","2014-08-07",93.160004
"852","2014-08-08",94.860001
"853","2014-08-11",96.029999
"854","2014-08-12",95.870003
"855","2014-08-13",99.220001
"856","2014-08-14",100.199997
"857","2014-08-15",99.709999
"858","2014-08-18",101.440002
"859","2014-08-19",102.790001
"860","2014-08-20",102.860001
"861","2014-08-21",103.43
"862","2014-08-22",102.910004
"863","2014-08-25",103.169998
"864","2014-08-26",102.510002
"865","2014-08-27",103
"866","2014-08-28",102.080002
"867","2014-08-29",102.110001
"868","2014-09-02",104.739998
"869","2014-09-03",102.349998
"870","2014-09-04",101.169998
"871","2014-09-05",102.610001
"872","2014-09-08",103.389999
"873","2014-09-09",104.610001
"874","2014-09-10",106.25
"875","2014-09-11",105.629997
"876","2014-09-12",105.169998
"877","2014-09-15",105.059998
"878","2014-09-16",105.779999
"879","2014-09-17",107.019997
"880","2014-09-18",107.589996
"881","2014-09-19",105.879997
"882","2014-09-22",104.360001
"883","2014-09-23",103.559998
"884","2014-09-24",104.410004
"885","2014-09-25",104.099998
"886","2014-09-26",104.879997
"887","2014-09-29",105.199997
"888","2014-09-30",104.209999
"889","2014-10-01",103.040001
"890","2014-10-02",102.900002
"891","2014-10-03",103.93
"892","2014-10-06",101.93
"893","2014-10-07",98.410004
"894","2014-10-08",99.400002
"895","2014-10-09",97.910004
"896","2014-10-10",95.300003
"897","2014-10-13",92.370003
"898","2014-10-14",93.910004
"899","2014-10-15",93.309998
"900","2014-10-16",92.529999
"901","2014-10-17",94.339996
"902","2014-10-20",93.169998
"903","2014-10-21",96.839996
"904","2014-10-22",96.230003
"905","2014-10-23",97.730003
"906","2014-10-24",97.650002
"907","2014-10-27",98.910004
"908","2014-10-28",102.019997
"909","2014-10-29",103.309998
"910","2014-10-30",103.919998
"911","2014-10-31",105.82
"912","2014-11-03",105.239998
"913","2014-11-04",105.489998
"914","2014-11-05",104.959999
"915","2014-11-06",105.919998
"916","2014-11-07",106.830002
"917","2014-11-10",109.559998
"918","2014-11-11",108.279999
"919","2014-11-12",108.360001
"920","2014-11-13",107.830002
"921","2014-11-14",107.849998
"922","2014-11-17",108.050003
"923","2014-11-18",108.690002
"924","2014-11-19",109.080002
"925","2014-11-20",108.440002
"926","2014-11-21",107.959999
"927","2014-11-24",110.059998
"928","2014-11-25",110.129997
"929","2014-11-26",109.440002
"930","2014-11-28",108.970001
"931","2014-12-01",107.089996
"932","2014-12-02",107.699997
"933","2014-12-03",109.279999
"934","2014-12-04",107.529999
"935","2014-12-05",109.339996
"936","2014-12-08",108.330002
"937","2014-12-09",107.709999
"938","2014-12-10",104.209999
"939","2014-12-11",104.739998
"940","2014-12-12",103.650002
"941","2014-12-15",103.730003
"942","2014-12-16",104.610001
"943","2014-12-17",106.839996
"944","2014-12-18",110.230003
"945","2014-12-19",111.339996
"946","2014-12-22",114.699997
"947","2014-12-23",114.599998
"948","2014-12-24",114.839996
"949","2014-12-26",115.480003
"950","2014-12-29",114.980003
"951","2014-12-30",114.330002
"952","2014-12-31",112.459999
