"","date","ITIC"
"72","2007-04-17",48.43
"73","2007-04-18",48.509998
"74","2007-04-19",48.540001
"75","2007-04-20",47.93
"76","2007-04-23",48.5
"77","2007-04-24",48.5
"78","2007-04-25",48.5
"79","2007-04-26",48.5
"80","2007-04-27",48.5
"81","2007-04-30",48.209999
"82","2007-05-01",48.470001
"83","2007-05-02",47.389999
"84","2007-05-03",47.75
"85","2007-05-04",47.02
"86","2007-05-07",48.470001
"87","2007-05-08",47.66
"88","2007-05-09",48.509998
"89","2007-05-10",48.759998
"90","2007-05-11",48.959999
"91","2007-05-14",49.040001
"92","2007-05-15",49.040001
"93","2007-05-16",49.25
"94","2007-05-17",49.349998
"95","2007-05-18",49.150002
"96","2007-05-21",49.139999
"97","2007-05-22",49.139999
"98","2007-05-23",48.75
"99","2007-05-24",48.990002
"100","2007-05-25",48.990002
"101","2007-05-29",49
"102","2007-05-30",49
"103","2007-05-31",49
"104","2007-06-01",49.099998
"105","2007-06-04",49.400002
"106","2007-06-05",49.400002
"107","2007-06-06",49.400002
"108","2007-06-07",49.110001
"109","2007-06-08",49.110001
"110","2007-06-11",49.110001
"111","2007-06-12",49
"112","2007-06-13",49
"113","2007-06-14",49
"114","2007-06-15",49.009998
"115","2007-06-18",49
"116","2007-06-19",49.09
"117","2007-06-20",49.240002
"118","2007-06-21",49.5
"119","2007-06-22",49.5
"120","2007-06-25",49.98
"121","2007-06-26",49.75
"122","2007-06-27",49.75
"123","2007-06-28",49.75
"124","2007-06-29",50.580002
"125","2007-07-02",50.580002
"126","2007-07-03",49.799999
"127","2007-07-05",49.5
"128","2007-07-06",49.5
"129","2007-07-09",49
"130","2007-07-10",49
"131","2007-07-11",48
"132","2007-07-12",47.720001
"133","2007-07-13",47.720001
"134","2007-07-16",47.720001
"135","2007-07-17",48.310001
"136","2007-07-18",47.5
"137","2007-07-19",47.5
"138","2007-07-20",47.5
"139","2007-07-23",47.5
"140","2007-07-24",47.5
"141","2007-07-25",47.5
"142","2007-07-26",47.5
"143","2007-07-27",47.009998
"144","2007-07-30",47.009998
"145","2007-07-31",47.450001
"146","2007-08-01",46.209999
"147","2007-08-02",46.200001
"148","2007-08-03",46.200001
"149","2007-08-06",45.279999
"150","2007-08-07",45.009998
"151","2007-08-08",45.759998
"152","2007-08-09",45.759998
"153","2007-08-10",43.5
"154","2007-08-13",43
"155","2007-08-14",42.5
"156","2007-08-15",42.5
"157","2007-08-16",41.299999
"158","2007-08-17",40.009998
"159","2007-08-20",41
"160","2007-08-21",41.049999
"161","2007-08-22",41.110001
"162","2007-08-23",41.110001
"163","2007-08-24",41.310001
"164","2007-08-27",41.150002
"165","2007-08-28",41
"166","2007-08-29",40.939999
"167","2007-08-30",40.950001
"168","2007-08-31",41.029999
"169","2007-09-04",41.560001
"170","2007-09-05",41.060001
"171","2007-09-06",41.060001
"172","2007-09-07",38.93
"173","2007-09-10",38.150002
"174","2007-09-11",37.919998
"175","2007-09-12",38.25
"176","2007-09-13",39
"177","2007-09-14",39.099998
"178","2007-09-17",38.75
"179","2007-09-18",39.450001
"180","2007-09-19",39.799999
"181","2007-09-20",39.57
"182","2007-09-21",40.450001
"183","2007-09-24",40.470001
"184","2007-09-25",39.619999
"185","2007-09-26",39.25
"186","2007-09-27",39.25
"187","2007-09-28",39.240002
"188","2007-10-01",38.889999
"189","2007-10-02",39
"190","2007-10-03",39
"191","2007-10-04",39
"192","2007-10-05",38.720001
"193","2007-10-08",38.799999
"194","2007-10-09",39.900002
"195","2007-10-10",39.220001
"196","2007-10-11",41.869999
"197","2007-10-12",41.52
"198","2007-10-15",41.52
"199","2007-10-16",41.700001
"200","2007-10-17",41.599998
"201","2007-10-18",41.990002
"202","2007-10-19",42.200001
"203","2007-10-22",40.84
"204","2007-10-23",40.84
"205","2007-10-24",38
"206","2007-10-25",38
"207","2007-10-26",38.790001
"208","2007-10-29",38.900002
"209","2007-10-30",38.900002
"210","2007-10-31",39.5
"211","2007-11-01",38.34
"212","2007-11-02",39
"213","2007-11-05",38.299999
"214","2007-11-06",40.130001
"215","2007-11-07",40.130001
"216","2007-11-08",39.5
"217","2007-11-09",38.990002
"218","2007-11-12",39.98
"219","2007-11-13",39.98
"220","2007-11-14",39.009998
"221","2007-11-15",39.009998
"222","2007-11-16",39.5
"223","2007-11-19",40
"224","2007-11-20",40
"225","2007-11-21",40
"226","2007-11-23",39.169998
"227","2007-11-26",39.150002
"228","2007-11-27",38.119999
"229","2007-11-28",37.27
"230","2007-11-29",37.849998
"231","2007-11-30",37.849998
"232","2007-12-03",37
"233","2007-12-04",36.93
"234","2007-12-05",37
"235","2007-12-06",36.259998
"236","2007-12-07",37.259998
"237","2007-12-10",38.130001
"238","2007-12-11",38.029999
"239","2007-12-12",37.959999
"240","2007-12-13",37.959999
"241","2007-12-14",35.849998
"242","2007-12-17",37.75
"243","2007-12-18",37.860001
"244","2007-12-19",37.82
"245","2007-12-20",37.07
"246","2007-12-21",36.02
"247","2007-12-24",37.5
"248","2007-12-26",37.700001
"249","2007-12-27",38
"250","2007-12-28",37.540001
"251","2007-12-31",38.389999
"252","2008-01-02",38.209999
"253","2008-01-03",37.549999
"254","2008-01-04",37.549999
"255","2008-01-07",37.549999
"256","2008-01-08",37.549999
"257","2008-01-09",37.549999
"258","2008-01-10",37.549999
"259","2008-01-11",37.59
"260","2008-01-14",38.259998
"261","2008-01-15",38
"262","2008-01-16",37.189999
"263","2008-01-17",36.700001
"264","2008-01-18",36.25
"265","2008-01-22",36.009998
"266","2008-01-23",36.009998
"267","2008-01-24",37.599998
"268","2008-01-25",37.5
"269","2008-01-28",37.490002
"270","2008-01-29",37.490002
"271","2008-01-30",38.119999
"272","2008-01-31",38.939999
"273","2008-02-01",38.029999
"274","2008-02-04",38.279999
"275","2008-02-05",39
"276","2008-02-06",39.080002
"277","2008-02-07",39.810001
"278","2008-02-08",39.209999
"279","2008-02-11",40.150002
"280","2008-02-12",40.25
"281","2008-02-13",40.25
"282","2008-02-14",40.700001
"283","2008-02-15",42.869999
"284","2008-02-19",45.189999
"285","2008-02-20",46.189999
"286","2008-02-21",44.799999
"287","2008-02-22",45.299999
"288","2008-02-25",47.130001
"289","2008-02-26",47.740002
"290","2008-02-27",48.880001
"291","2008-02-28",48.990002
"292","2008-02-29",48.639999
"293","2008-03-03",48.639999
"294","2008-03-04",46.830002
"295","2008-03-05",46.110001
"296","2008-03-06",46.130001
"297","2008-03-07",44.939999
"298","2008-03-10",45.369999
"299","2008-03-11",46.470001
"300","2008-03-12",44.509998
"301","2008-03-13",45.740002
"302","2008-03-14",46
"303","2008-03-17",45.610001
"304","2008-03-18",45.5
"305","2008-03-19",45.450001
"306","2008-03-20",44.400002
"307","2008-03-24",47.990002
"308","2008-03-25",47.919998
"309","2008-03-26",46.200001
"310","2008-03-27",48.73
"311","2008-03-28",49
"312","2008-03-31",49
"313","2008-04-01",48.43
"314","2008-04-02",49.75
"315","2008-04-03",49.5
"316","2008-04-04",50
"317","2008-04-07",50
"318","2008-04-08",48.23
"319","2008-04-09",49.529999
"320","2008-04-10",49.990002
"321","2008-04-11",49.610001
"322","2008-04-14",48.57
"323","2008-04-15",50
"324","2008-04-16",49.009998
"325","2008-04-17",49.48
"326","2008-04-18",49.48
"327","2008-04-21",49.200001
"328","2008-04-22",49.91
"329","2008-04-23",49.91
"330","2008-04-24",48.98
"331","2008-04-25",49.650002
"332","2008-04-28",49.650002
"333","2008-04-29",50
"334","2008-04-30",49.990002
"335","2008-05-01",50
"336","2008-05-02",49.759998
"337","2008-05-05",49.720001
"338","2008-05-06",49.27
"339","2008-05-07",48.75
"340","2008-05-08",47.990002
"341","2008-05-09",46.810001
"342","2008-05-12",46.810001
"343","2008-05-13",46.360001
"344","2008-05-14",47.5
"345","2008-05-15",48.48
"346","2008-05-16",44.759998
"347","2008-05-19",48.5
"348","2008-05-20",47.880001
"349","2008-05-21",48.5
"350","2008-05-22",49.860001
"351","2008-05-23",48.529999
"352","2008-05-27",49.990002
"353","2008-05-28",49.990002
"354","2008-05-29",49.02
"355","2008-05-30",48.27
"356","2008-06-02",49.740002
"357","2008-06-03",49.889999
"358","2008-06-04",48.259998
"359","2008-06-05",49.84
"360","2008-06-06",49.25
"361","2008-06-09",49.889999
"362","2008-06-10",49.48
"363","2008-06-11",49.099998
"364","2008-06-12",49.389999
"365","2008-06-13",49
"366","2008-06-16",49
"367","2008-06-17",48.549999
"368","2008-06-18",48.599998
"369","2008-06-19",48.599998
"370","2008-06-20",48.650002
"371","2008-06-23",47.16
"372","2008-06-24",48.200001
"373","2008-06-25",48.060001
"374","2008-06-26",48.200001
"375","2008-06-27",48.200001
"376","2008-06-30",48.5
"377","2008-07-01",48.18
"378","2008-07-02",48
"379","2008-07-03",48.5
"380","2008-07-07",46.509998
"381","2008-07-08",48
"382","2008-07-09",46.5
"383","2008-07-10",45.400002
"384","2008-07-11",42
"385","2008-07-14",42.939999
"386","2008-07-15",43.91
"387","2008-07-16",42
"388","2008-07-17",43.200001
"389","2008-07-18",44
"390","2008-07-21",42.439999
"391","2008-07-22",43.860001
"392","2008-07-23",43.799999
"393","2008-07-24",45
"394","2008-07-25",45
"395","2008-07-28",45
"396","2008-07-29",45
"397","2008-07-30",45
"398","2008-07-31",45
"399","2008-08-01",46.16
"400","2008-08-04",46
"401","2008-08-05",48.290001
"402","2008-08-06",49.490002
"403","2008-08-07",49
"404","2008-08-08",49
"405","2008-08-11",49
"406","2008-08-12",47.5
"407","2008-08-13",48
"408","2008-08-14",48.360001
"409","2008-08-15",48.98
"410","2008-08-18",46
"411","2008-08-19",45.5
"412","2008-08-20",45.34
"413","2008-08-21",46.43
"414","2008-08-22",46.509998
"415","2008-08-25",47.919998
"416","2008-08-26",46.200001
"417","2008-08-27",42.759998
"418","2008-08-28",43.5
"419","2008-08-29",43.200001
"420","2008-09-02",43.700001
"421","2008-09-03",45.169998
"422","2008-09-04",45.470001
"423","2008-09-05",45.490002
"424","2008-09-08",45.490002
"425","2008-09-09",46.48
"426","2008-09-10",47.259998
"427","2008-09-11",46.25
"428","2008-09-12",46.299999
"429","2008-09-15",46.299999
"430","2008-09-16",45.599998
"431","2008-09-17",45.279999
"432","2008-09-18",45.279999
"433","2008-09-19",43.849998
"434","2008-09-22",42.5
"435","2008-09-23",42.5
"436","2008-09-24",42.5
"437","2008-09-25",43.990002
"438","2008-09-26",44
"439","2008-09-29",40.009998
"440","2008-09-30",40.009998
"441","2008-10-01",41
"442","2008-10-02",41.299999
"443","2008-10-03",39
"444","2008-10-06",36
"445","2008-10-07",36.200001
"446","2008-10-08",35
"447","2008-10-09",34
"448","2008-10-10",32
"449","2008-10-13",32.549999
"450","2008-10-14",32
"451","2008-10-15",32.990002
"452","2008-10-16",32.049999
"453","2008-10-17",33.880001
"454","2008-10-20",33.900002
"455","2008-10-21",35.959999
"456","2008-10-22",33.009998
"457","2008-10-23",32
"458","2008-10-24",32.990002
"459","2008-10-27",37.950001
"460","2008-10-28",38
"461","2008-10-29",38
"462","2008-10-30",33.799999
"463","2008-10-31",37.959999
"464","2008-11-03",38
"465","2008-11-04",37
"466","2008-11-05",37
"467","2008-11-06",37.950001
"468","2008-11-07",36.040001
"469","2008-11-10",39.5
"470","2008-11-11",39.490002
"471","2008-11-12",39.009998
"472","2008-11-13",39
"473","2008-11-14",39
"474","2008-11-17",38.990002
"475","2008-11-18",38
"476","2008-11-19",37.990002
"477","2008-11-20",35.040001
"478","2008-11-21",30
"479","2008-11-24",32.349998
"480","2008-11-25",31.549999
"481","2008-11-26",31
"482","2008-11-28",31
"483","2008-12-01",31.07
"484","2008-12-02",34.970001
"485","2008-12-03",33.200001
"486","2008-12-04",33
"487","2008-12-05",31.440001
"488","2008-12-08",33
"489","2008-12-09",33
"490","2008-12-10",32
"491","2008-12-11",32.200001
"492","2008-12-12",32.200001
"493","2008-12-15",32.200001
"494","2008-12-16",33.48
"495","2008-12-17",32.200001
"496","2008-12-18",33.91
"497","2008-12-19",34.5
"498","2008-12-22",35
"499","2008-12-23",34.299999
"500","2008-12-24",33.009998
"501","2008-12-26",36
"502","2008-12-29",36
"503","2008-12-30",34.700001
"504","2008-12-31",37.349998
"505","2009-01-02",38.650002
"506","2009-01-05",37.709999
"507","2009-01-06",37.900002
"508","2009-01-07",36.200001
"509","2009-01-08",34.25
"510","2009-01-09",34.400002
"511","2009-01-12",34.700001
"512","2009-01-13",33.130001
"513","2009-01-14",32.919998
"514","2009-01-15",31.549999
"515","2009-01-16",32.25
"516","2009-01-20",32
"517","2009-01-21",34.950001
"518","2009-01-22",30.68
"519","2009-01-23",31.870001
"520","2009-01-26",31.870001
"521","2009-01-27",31.870001
"522","2009-01-28",33.990002
"523","2009-01-29",34
"524","2009-01-30",34
"525","2009-02-02",33.950001
"526","2009-02-03",33.990002
"527","2009-02-04",34.950001
"528","2009-02-05",36.959999
"529","2009-02-06",37
"530","2009-02-09",37
"531","2009-02-10",34.009998
"532","2009-02-11",34.959999
"533","2009-02-12",34.959999
"534","2009-02-13",35.5
"535","2009-02-17",34.299999
"536","2009-02-18",30.65
"537","2009-02-19",31.040001
"538","2009-02-20",34.5
"539","2009-02-23",30.049999
"540","2009-02-24",30.690001
"541","2009-02-25",30.610001
"542","2009-02-26",28.58
"543","2009-02-27",27.969999
"544","2009-03-02",28.969999
"545","2009-03-03",25
"546","2009-03-04",23.65
"547","2009-03-05",23.27
"548","2009-03-06",23
"549","2009-03-09",22.15
"550","2009-03-10",21
"551","2009-03-11",20.75
"552","2009-03-12",19.040001
"553","2009-03-13",20
"554","2009-03-16",21.959999
"555","2009-03-17",23
"556","2009-03-18",25.75
"557","2009-03-19",27.5
"558","2009-03-20",29.4
"559","2009-03-23",27.02
"560","2009-03-24",28.110001
"561","2009-03-25",29
"562","2009-03-26",28.25
"563","2009-03-27",28.57
"564","2009-03-30",29.92
"565","2009-03-31",28.99
"566","2009-04-01",28.49
"567","2009-04-02",28.99
"568","2009-04-03",28.280001
"569","2009-04-06",28.92
"570","2009-04-07",29
"571","2009-04-08",28.950001
"572","2009-04-09",29.75
"573","2009-04-13",30.43
"574","2009-04-14",29
"575","2009-04-15",27.559999
"576","2009-04-16",28.57
"577","2009-04-17",28.719999
"578","2009-04-20",28.200001
"579","2009-04-21",26.639999
"580","2009-04-22",27.66
"581","2009-04-23",27.99
"582","2009-04-24",28
"583","2009-04-27",28.639999
"584","2009-04-28",29.76
"585","2009-04-29",29.66
"586","2009-04-30",29.66
"587","2009-05-01",29.219999
"588","2009-05-04",29.219999
"589","2009-05-05",28.5
"590","2009-05-06",29.110001
"591","2009-05-07",28.4
"592","2009-05-08",28.5
"593","2009-05-11",28.75
"594","2009-05-12",30.43
"595","2009-05-13",30.43
"596","2009-05-14",28.870001
"597","2009-05-15",28.99
"598","2009-05-18",29
"599","2009-05-19",32
"600","2009-05-20",32
"601","2009-05-21",32.84
"602","2009-05-22",32.990002
"603","2009-05-26",30
"604","2009-05-27",31.370001
"605","2009-05-28",30.450001
"606","2009-05-29",30.5
"607","2009-06-01",30.5
"608","2009-06-02",31.6
"609","2009-06-03",31.5
"610","2009-06-04",33.110001
"611","2009-06-05",33.32
"612","2009-06-08",33.310001
"613","2009-06-09",34.5
"614","2009-06-10",34.48
"615","2009-06-11",34
"616","2009-06-12",33.950001
"617","2009-06-15",33.950001
"618","2009-06-16",33.869999
"619","2009-06-17",33.040001
"620","2009-06-18",33.02
"621","2009-06-19",33.02
"622","2009-06-22",33.02
"623","2009-06-23",33
"624","2009-06-24",30.370001
"625","2009-06-25",30.030001
"626","2009-06-26",23.93
"627","2009-06-29",27.629999
"628","2009-06-30",26.889999
"629","2009-07-01",27.35
"630","2009-07-02",27
"631","2009-07-06",28.530001
"632","2009-07-07",28.34
"633","2009-07-08",25.59
"634","2009-07-09",28.99
"635","2009-07-10",26.620001
"636","2009-07-13",27.629999
"637","2009-07-14",27.629999
"638","2009-07-15",27.809999
"639","2009-07-16",26.120001
"640","2009-07-17",28.040001
"641","2009-07-20",27.940001
"642","2009-07-21",27.5
"643","2009-07-22",28.030001
"644","2009-07-23",28.120001
"645","2009-07-24",27.190001
"646","2009-07-27",26.690001
"647","2009-07-28",29.959999
"648","2009-07-29",31.49
"649","2009-07-30",31.620001
"650","2009-07-31",30.5
"651","2009-08-03",30.93
"652","2009-08-04",32.459999
"653","2009-08-05",33.939999
"654","2009-08-06",34.060001
"655","2009-08-07",33.75
"656","2009-08-10",33
"657","2009-08-11",31
"658","2009-08-12",32
"659","2009-08-13",32
"660","2009-08-14",31.450001
"661","2009-08-17",32
"662","2009-08-18",32.91
"663","2009-08-19",33.040001
"664","2009-08-20",32
"665","2009-08-21",32
"666","2009-08-24",32
"667","2009-08-25",32
"668","2009-08-26",32
"669","2009-08-27",33.790001
"670","2009-08-28",31.129999
"671","2009-08-31",33.139999
"672","2009-09-01",31.18
"673","2009-09-02",31.27
"674","2009-09-03",30.93
"675","2009-09-04",32.029999
"676","2009-09-08",32.029999
"677","2009-09-09",31.6
"678","2009-09-10",31.6
"679","2009-09-11",28.700001
"680","2009-09-14",30.17
"681","2009-09-15",31.059999
"682","2009-09-16",31
"683","2009-09-17",32.880001
"684","2009-09-18",30
"685","2009-09-21",31.450001
"686","2009-09-22",31.309999
"687","2009-09-23",32.25
"688","2009-09-24",32.669998
"689","2009-09-25",32.75
"690","2009-09-28",32.75
"691","2009-09-29",32.75
"692","2009-09-30",32.75
"693","2009-10-01",32
"694","2009-10-02",31.959999
"695","2009-10-05",32.75
"696","2009-10-06",32.580002
"697","2009-10-07",32.970001
"698","2009-10-08",31.790001
"699","2009-10-09",31.790001
"700","2009-10-12",32.959999
"701","2009-10-13",32.450001
"702","2009-10-14",32.66
"703","2009-10-15",32.950001
"704","2009-10-16",32.25
"705","2009-10-19",32.139999
"706","2009-10-20",30.33
"707","2009-10-21",32.330002
"708","2009-10-22",31.459999
"709","2009-10-23",31.459999
"710","2009-10-26",30.76
"711","2009-10-27",31.969999
"712","2009-10-28",32
"713","2009-10-29",31.1
"714","2009-10-30",32.209999
"715","2009-11-02",31.9
"716","2009-11-03",30.190001
"717","2009-11-04",30.290001
"718","2009-11-05",30.290001
"719","2009-11-06",29.76
"720","2009-11-09",30.200001
"721","2009-11-10",30.25
"722","2009-11-11",30.65
"723","2009-11-12",30.75
"724","2009-11-13",30.26
"725","2009-11-16",30.299999
"726","2009-11-17",30.6
"727","2009-11-18",30.6
"728","2009-11-19",30.5
"729","2009-11-20",30.6
"730","2009-11-23",30.6
"731","2009-11-24",31.440001
"732","2009-11-25",30.32
"733","2009-11-27",30.32
"734","2009-11-30",29.5
"735","2009-12-01",29.5
"736","2009-12-02",29.5
"737","2009-12-03",29.5
"738","2009-12-04",29.5
"739","2009-12-07",29.690001
"740","2009-12-08",29.690001
"741","2009-12-09",30.639999
"742","2009-12-10",30.639999
"743","2009-12-11",30.639999
"744","2009-12-14",30.879999
"745","2009-12-15",31.299999
"746","2009-12-16",31
"747","2009-12-17",31
"748","2009-12-18",31
"749","2009-12-21",31.360001
"750","2009-12-22",30.879999
"751","2009-12-23",31
"752","2009-12-24",30.91
"753","2009-12-28",31.4
"754","2009-12-29",31.459999
"755","2009-12-30",31.4
"756","2009-12-31",30.9
"757","2010-01-04",34.169998
"758","2010-01-05",33.07
"759","2010-01-06",32.52
"760","2010-01-07",32
"761","2010-01-08",32.299999
"762","2010-01-11",32.91
"763","2010-01-12",33
"764","2010-01-13",33.43
"765","2010-01-14",33.509998
"766","2010-01-15",33.459999
"767","2010-01-19",33.599998
"768","2010-01-20",33.66
"769","2010-01-21",33.509998
"770","2010-01-22",34.189999
"771","2010-01-25",34.209999
"772","2010-01-26",34.450001
"773","2010-01-27",34.200001
"774","2010-01-28",35.009998
"775","2010-01-29",34.41
"776","2010-02-01",34.110001
"777","2010-02-02",35.200001
"778","2010-02-03",34.310001
"779","2010-02-04",34.490002
"780","2010-02-05",34.18
"781","2010-02-08",34.41
"782","2010-02-09",34.549999
"783","2010-02-10",35.150002
"784","2010-02-11",35.07
"785","2010-02-12",35.41
"786","2010-02-16",35.099998
"787","2010-02-17",34.900002
"788","2010-02-18",35.400002
"789","2010-02-19",34.689999
"790","2010-02-22",35.040001
"791","2010-02-23",34.110001
"792","2010-02-24",33.84
"793","2010-02-25",34.200001
"794","2010-02-26",34.52
"795","2010-03-01",34.5
"796","2010-03-02",34.5
"797","2010-03-03",34.169998
"798","2010-03-04",34.66
"799","2010-03-05",34.139999
"800","2010-03-08",34.619999
"801","2010-03-09",34.599998
"802","2010-03-10",34.5
"803","2010-03-11",35
"804","2010-03-12",35
"805","2010-03-15",34.759998
"806","2010-03-16",36.220001
"807","2010-03-17",36.57
"808","2010-03-18",35.540001
"809","2010-03-19",36
"810","2010-03-22",37.540001
"811","2010-03-23",35.650002
"812","2010-03-24",36.380001
"813","2010-03-25",34.099998
"814","2010-03-26",34.09
"815","2010-03-29",33.360001
"816","2010-03-30",35.599998
"817","2010-03-31",33.990002
"818","2010-04-01",33.68
"819","2010-04-05",34.009998
"820","2010-04-06",33.669998
"821","2010-04-07",33.970001
"822","2010-04-08",33.080002
"823","2010-04-09",33.450001
"824","2010-04-12",33.25
"825","2010-04-13",33.490002
"826","2010-04-14",33.509998
"827","2010-04-15",34.400002
"828","2010-04-16",34.299999
"829","2010-04-19",34.98
"830","2010-04-20",34.900002
"831","2010-04-21",35.040001
"832","2010-04-22",35.040001
"833","2010-04-23",34.790001
"834","2010-04-26",35.169998
"835","2010-04-27",33.950001
"836","2010-04-28",33.279999
"837","2010-04-29",33.5
"838","2010-04-30",32.889999
"839","2010-05-03",33.610001
"840","2010-05-04",33.599998
"841","2010-05-05",33.040001
"842","2010-05-06",34.189999
"843","2010-05-07",32.98
"844","2010-05-10",33.25
"845","2010-05-11",33
"846","2010-05-12",32.759998
"847","2010-05-13",32.849998
"848","2010-05-14",33.759998
"849","2010-05-17",33.07
"850","2010-05-18",33.310001
"851","2010-05-19",32.880001
"852","2010-05-20",33
"853","2010-05-21",31.700001
"854","2010-05-24",32.099998
"855","2010-05-25",32.099998
"856","2010-05-26",32.099998
"857","2010-05-27",32.099998
"858","2010-05-28",34.360001
"859","2010-06-01",34.360001
"860","2010-06-02",34.360001
"861","2010-06-03",31.25
"862","2010-06-04",33.689999
"863","2010-06-07",33.689999
"864","2010-06-08",32.950001
"865","2010-06-09",32.950001
"866","2010-06-10",31.73
"867","2010-06-11",31.99
"868","2010-06-14",31.540001
"869","2010-06-15",32.060001
"870","2010-06-16",32.52
"871","2010-06-17",32.52
"872","2010-06-18",32.52
"873","2010-06-21",32.52
"874","2010-06-22",32.240002
"875","2010-06-23",32.049999
"876","2010-06-24",32.080002
"877","2010-06-25",33
"878","2010-06-28",33
"879","2010-06-29",33
"880","2010-06-30",31.700001
"881","2010-07-01",31.5
"882","2010-07-02",31.75
"883","2010-07-06",31.25
"884","2010-07-07",29.950001
"885","2010-07-08",29.639999
"886","2010-07-09",29.540001
"887","2010-07-12",29.790001
"888","2010-07-13",31
"889","2010-07-14",30.43
"890","2010-07-15",31.860001
"891","2010-07-16",29.610001
"892","2010-07-19",29.629999
"893","2010-07-20",29.309999
"894","2010-07-21",29.5
"895","2010-07-22",30.200001
"896","2010-07-23",30.24
"897","2010-07-26",29.25
"898","2010-07-27",30.5
"899","2010-07-28",30.219999
"900","2010-07-29",30
"901","2010-07-30",28.5
"902","2010-08-02",30
"903","2010-08-03",30
"904","2010-08-04",29.85
"905","2010-08-05",29.950001
"906","2010-08-06",29.42
"907","2010-08-09",29.5
"908","2010-08-10",31.530001
"909","2010-08-11",30.709999
"910","2010-08-12",29.190001
"911","2010-08-13",29.190001
"912","2010-08-16",29.6
"913","2010-08-17",30.450001
"914","2010-08-18",29.5
"915","2010-08-19",28.27
"916","2010-08-20",29.790001
"917","2010-08-23",29.790001
"918","2010-08-24",29.030001
"919","2010-08-25",28.450001
"920","2010-08-26",28.41
"921","2010-08-27",27.950001
"922","2010-08-30",29.51
"923","2010-08-31",29.1
"924","2010-09-01",29.75
"925","2010-09-02",29.25
"926","2010-09-03",30.25
"927","2010-09-07",29.610001
"928","2010-09-08",29.610001
"929","2010-09-09",29.5
"930","2010-09-10",30.9
"931","2010-09-13",31.200001
"932","2010-09-14",31.59
"933","2010-09-15",30.799999
"934","2010-09-16",31.469999
"935","2010-09-17",32.16
"936","2010-09-20",32
"937","2010-09-21",32.560001
"938","2010-09-22",31.879999
"939","2010-09-23",32.029999
"940","2010-09-24",33.380001
"941","2010-09-27",33.380001
"942","2010-09-28",32
"943","2010-09-29",32
"944","2010-09-30",32.59
"945","2010-10-01",33.040001
"946","2010-10-04",33.43
"947","2010-10-05",33
"948","2010-10-06",32
"949","2010-10-07",32
"950","2010-10-08",32.799999
"951","2010-10-11",32.509998
"952","2010-10-12",33.23
"953","2010-10-13",33.25
"954","2010-10-14",31.799999
"955","2010-10-15",32.360001
"956","2010-10-18",33.279999
"957","2010-10-19",33.279999
"958","2010-10-20",32.799999
"959","2010-10-21",32.849998
"960","2010-10-22",32.279999
"961","2010-10-25",32.139999
"962","2010-10-26",30
"963","2010-10-27",30.25
"964","2010-10-28",30
"965","2010-10-29",30.780001
"966","2010-11-01",31
"967","2010-11-02",30.120001
"968","2010-11-03",30.01
"969","2010-11-04",30.17
"970","2010-11-05",30.17
"971","2010-11-08",30.24
"972","2010-11-09",30.200001
"973","2010-11-10",33.02
"974","2010-11-11",31.42
"975","2010-11-12",31.42
"976","2010-11-15",31.74
"977","2010-11-16",31.74
"978","2010-11-17",31.74
"979","2010-11-18",30.66
"980","2010-11-19",30.51
"981","2010-11-22",29.5
