"","date","XRX"
"1","2007-01-03",44.53228
"2","2007-01-04",44.505928
"3","2007-01-05",44.08432
"4","2007-01-08",44.822136
"5","2007-01-09",44.690384
"6","2007-01-10",44.690384
"7","2007-01-11",45.533596
"8","2007-01-12",44.822136
"9","2007-01-16",45.349144
"10","2007-01-17",44.795784
"11","2007-01-18",44.374176
"12","2007-01-19",44.453228
"13","2007-01-22",44.005272
"14","2007-01-23",43.557312
"15","2007-01-24",44.743084
"16","2007-01-25",44.558628
"17","2007-01-26",44.874836
"18","2007-01-29",44.848484
"19","2007-01-30",45.24374
"20","2007-01-31",45.322792
"21","2007-02-01",45.454544
"22","2007-02-02",45.401844
"23","2007-02-05",45.559948
"24","2007-02-06",45.507248
"25","2007-02-07",45.665348
"26","2007-02-08",45.665348
"27","2007-02-09",45.876152
"28","2007-02-12",45.7971
"29","2007-02-13",46.587616
"30","2007-02-14",47.246376
"31","2007-02-15",47.562584
"32","2007-02-16",47.667984
"33","2007-02-20",47.588932
"34","2007-02-21",47.35178
"35","2007-02-22",47.40448
"36","2007-02-23",47.114624
"37","2007-02-26",47.193676
"38","2007-02-27",45.401844
"39","2007-02-28",45.507248
"40","2007-03-01",45.24374
"41","2007-03-02",44.47958
"42","2007-03-05",44.163372
"43","2007-03-06",44.505928
"44","2007-03-07",44.268776
"45","2007-03-08",44.453228
"46","2007-03-09",44.927536
"47","2007-03-12",45.533596
"48","2007-03-13",44.321476
"49","2007-03-14",44.374176
"50","2007-03-15",44.453228
"51","2007-03-16",44.137024
"52","2007-03-19",44.400528
"53","2007-03-20",44.690384
"54","2007-03-21",45.006588
"55","2007-03-22",45.902504
"56","2007-03-23",45.6917
"57","2007-03-26",45.296444
"58","2007-03-27",45.428196
"59","2007-03-28",44.611332
"60","2007-03-29",44.795784
"61","2007-03-30",44.505928
"62","2007-04-02",45.006588
"63","2007-04-03",45.217392
"64","2007-04-04",45.770752
"65","2007-04-05",45.6917
"66","2007-04-09",45.586296
"67","2007-04-10",45.7444
"68","2007-04-11",45.770752
"69","2007-04-12",45.981556
"70","2007-04-13",46.534916
"71","2007-04-16",47.220028
"72","2007-04-17",47.378128
"73","2007-04-18",47.799736
"74","2007-04-19",47.641632
"75","2007-04-20",49.011856
"76","2007-04-23",47.40448
"77","2007-04-24",47.878788
"78","2007-04-25",48.405796
"79","2007-04-26",48.6693
"80","2007-04-27",48.01054
"81","2007-04-30",48.748352
"82","2007-05-01",48.5639
"83","2007-05-02",48.221344
"84","2007-05-03",47.641632
"85","2007-05-04",47.667984
"86","2007-05-07",47.826088
"87","2007-05-08",47.720684
"88","2007-05-09",47.562584
"89","2007-05-10",46.613964
"90","2007-05-11",47.246376
"91","2007-05-14",47.193676
"92","2007-05-15",46.90382
"93","2007-05-16",48.036892
"94","2007-05-17",47.009224
"95","2007-05-18",48.168644
"96","2007-05-21",48.300396
"97","2007-05-22",49.143612
"98","2007-05-23",49.433464
"99","2007-05-24",48.5112
"100","2007-05-25",49.275364
"101","2007-05-29",50.039524
"102","2007-05-30",49.828724
"103","2007-05-31",49.72332
"104","2007-06-01",49.986824
"105","2007-06-04",50.013176
"106","2007-06-05",50.092228
"107","2007-06-06",50.092228
"108","2007-06-07",49.433464
"109","2007-06-08",50.750988
"110","2007-06-11",50.856388
"111","2007-06-12",49.644268
"112","2007-06-13",50.487484
"113","2007-06-14",50.092228
"114","2007-06-15",49.77602
"115","2007-06-18",51.119896
"116","2007-06-19",50.803688
"117","2007-06-20",50.487484
"118","2007-06-21",50.671936
"119","2007-06-22",50.065876
"120","2007-06-25",49.934124
"121","2007-06-26",49.011856
"122","2007-06-27",48.880104
"123","2007-06-28",48.853756
"124","2007-06-29",48.695652
"125","2007-07-02",49.249012
"126","2007-07-03",49.696968
"127","2007-07-05",50.22398
"128","2007-07-06",50.434784
"129","2007-07-09",50.27668
"130","2007-07-10",51.831356
"131","2007-07-11",51.304348
"132","2007-07-12",52.437416
"133","2007-07-13",52.437416
"134","2007-07-16",52.147564
"135","2007-07-17",51.884056
"136","2007-07-18",51.963108
"137","2007-07-19",52.173912
"138","2007-07-20",51.567852
"139","2007-07-23",51.93676
"140","2007-07-24",50.93544
"141","2007-07-25",48.01054
"142","2007-07-26",46.429512
"143","2007-07-27",45.08564
"144","2007-07-30",46.95652
"145","2007-07-31",46.007904
"146","2007-08-01",46.534916
"147","2007-08-02",46.534916
"148","2007-08-03",44.558628
"149","2007-08-06",44.400528
"150","2007-08-07",43.083004
"151","2007-08-08",43.97892
"152","2007-08-09",42.292492
"153","2007-08-10",42.345192
"154","2007-08-13",43.399208
"155","2007-08-14",43.003952
"156","2007-08-15",42.108036
"157","2007-08-16",41.60738
"158","2007-08-17",42.714096
"159","2007-08-20",41.949936
"160","2007-08-21",43.188404
"161","2007-08-22",43.92622
"162","2007-08-23",44.08432
"163","2007-08-24",44.400528
"164","2007-08-27",44.400528
"165","2007-08-28",43.42556
"166","2007-08-29",44.63768
"167","2007-08-30",44.558628
"168","2007-08-31",45.13834
"169","2007-09-04",45.375496
"170","2007-09-05",44.47958
"171","2007-09-06",45.13834
"172","2007-09-07",44.848484
"173","2007-09-10",44.426876
"174","2007-09-11",45.059288
"175","2007-09-12",44.295124
"176","2007-09-13",45.217392
"177","2007-09-14",44.769432
"178","2007-09-17",43.636364
"179","2007-09-18",44.374176
"180","2007-09-19",45.006588
"181","2007-09-20",44.58498
"182","2007-09-21",44.848484
"183","2007-09-24",44.63768
"184","2007-09-25",44.53228
"185","2007-09-26",45.586296
"186","2007-09-27",45.770752
"187","2007-09-28",45.6917
"188","2007-10-01",46.060608
"189","2007-10-02",45.928852
"190","2007-10-03",45.586296
"191","2007-10-04",45.718052
"192","2007-10-05",46.218708
"193","2007-10-08",46.086956
"194","2007-10-09",46.587616
"195","2007-10-10",45.612648
"196","2007-10-11",44.953888
"197","2007-10-12",45.428196
"198","2007-10-15",45.24374
"199","2007-10-16",44.558628
"200","2007-10-17",44.980236
"201","2007-10-18",45.349144
"202","2007-10-19",43.92622
"203","2007-10-22",45.270092
"204","2007-10-23",44.795784
"205","2007-10-24",44.137024
"206","2007-10-25",43.610012
"207","2007-10-26",44.505928
"208","2007-10-29",44.901184
"209","2007-10-30",45.13834
"210","2007-10-31",45.955204
"211","2007-11-01",44.953888
"212","2007-11-02",45.296444
"213","2007-11-05",44.927536
"214","2007-11-06",44.901184
"215","2007-11-07",43.162056
"216","2007-11-08",42.635048
"217","2007-11-09",41.844532
"218","2007-11-12",41.923584
"219","2007-11-13",42.555996
"220","2007-11-14",42.31884
"221","2007-11-15",41.686428
"222","2007-11-16",41.686428
"223","2007-11-19",42.37154
"224","2007-11-20",42.7668
"225","2007-11-21",42.397892
"226","2007-11-23",43.636364
"227","2007-11-26",42.714096
"228","2007-11-27",42.951252
"229","2007-11-28",44.505928
"230","2007-11-29",44.110672
"231","2007-11-30",44.47958
"232","2007-12-03",43.899868
"233","2007-12-04",44.08432
"234","2007-12-05",44.268776
"235","2007-12-06",46.29776
"236","2007-12-07",46.24506
"237","2007-12-10",46.482212
"238","2007-12-11",44.400528
"239","2007-12-12",43.899868
"240","2007-12-13",43.873516
"241","2007-12-14",42.608696
"242","2007-12-17",41.976284
"243","2007-12-18",41.923584
"244","2007-12-19",41.71278
"245","2007-12-20",42.793148
"246","2007-12-21",43.32016
"247","2007-12-24",43.162056
"248","2007-12-26",43.451912
"249","2007-12-27",42.661396
"250","2007-12-28",43.056652
"251","2007-12-31",42.661396
"252","2008-01-02",41.686428
"253","2008-01-03",41.370224
"254","2008-01-04",39.815548
"255","2008-01-07",39.789196
"256","2008-01-08",39.051384
"257","2008-01-09",39.525692
"258","2008-01-10",38.708828
"259","2008-01-11",37.62846
"260","2008-01-14",38.18182
"261","2008-01-15",36.890644
"262","2008-01-16",36.57444
"263","2008-01-17",35.46772
"264","2008-01-18",34.940712
"265","2008-01-22",34.519104
"266","2008-01-23",34.91436
"267","2008-01-24",37.760212
"268","2008-01-25",38.102768
"269","2008-01-28",39.973648
"270","2008-01-29",39.578392
"271","2008-01-30",40.711464
"272","2008-01-31",40.65876
"273","2008-02-01",41.60738
"274","2008-02-04",40.764164
"275","2008-02-05",40.131752
"276","2008-02-06",39.868248
"277","2008-02-07",39.789196
"278","2008-02-08",40.395256
"279","2008-02-11",40.263504
"280","2008-02-12",39.657444
"281","2008-02-13",40.816864
"282","2008-02-14",39.552044
"283","2008-02-15",39.314888
"284","2008-02-19",39.604744
"285","2008-02-20",40
"286","2008-02-21",38.866932
"287","2008-02-22",39.183136
"288","2008-02-25",39.631092
"289","2008-02-26",39.789196
"290","2008-02-27",40.816864
"291","2008-02-28",39.762844
"292","2008-02-29",38.735176
"293","2008-03-03",38.78788
"294","2008-03-04",37.971016
"295","2008-03-05",37.918312
"296","2008-03-06",37.312252
"297","2008-03-07",36.548088
"298","2008-03-10",37.101448
"299","2008-03-11",38.129116
"300","2008-03-12",38.129116
"301","2008-03-13",37.73386
"302","2008-03-14",37.312252
"303","2008-03-17",37.971016
"304","2008-03-18",39.9473
"305","2008-03-19",39.209488
"306","2008-03-20",40.210804
"307","2008-03-24",40.316204
"308","2008-03-25",40.527008
"309","2008-03-26",39.525692
"310","2008-03-27",39.44664
"311","2008-03-28",39.209488
"312","2008-03-31",39.44664
"313","2008-04-01",40.1054
"314","2008-04-02",40.474308
"315","2008-04-03",40.158104
"316","2008-04-04",39.789196
"317","2008-04-07",39.209488
"318","2008-04-08",39.34124
"319","2008-04-09",39.025032
"320","2008-04-10",39.657444
"321","2008-04-11",38.761528
"322","2008-04-14",38.366272
"323","2008-04-15",38.208168
"324","2008-04-16",39.051384
"325","2008-04-17",38.208168
"326","2008-04-18",38.39262
"327","2008-04-21",38.445324
"328","2008-04-22",36.864296
"329","2008-04-23",36.969696
"330","2008-04-24",37.022396
"331","2008-04-25",36.943348
"332","2008-04-28",36.943348
"333","2008-04-29",36.996048
"334","2008-04-30",36.811596
"335","2008-05-01",38.155468
"336","2008-05-02",38.076416
"337","2008-05-05",37.891964
"338","2008-05-06",38.471672
"339","2008-05-07",37.918312
"340","2008-05-08",38.28722
"341","2008-05-09",37.496708
"342","2008-05-12",37.68116
"343","2008-05-13",38.129116
"344","2008-05-14",37.78656
"345","2008-05-15",38.260868
"346","2008-05-16",37.971016
"347","2008-05-19",37.206852
"348","2008-05-20",36.943348
"349","2008-05-21",36.100132
"350","2008-05-22",36.62714
"351","2008-05-23",35.494072
"352","2008-05-27",35.731224
"353","2008-05-28",35.810276
"354","2008-05-29",36.100132
"355","2008-05-30",35.783928
"356","2008-06-02",35.151516
"357","2008-06-03",35.41502
"358","2008-06-04",35.836628
"359","2008-06-05",36.179184
"360","2008-06-06",35.283268
"361","2008-06-09",35.52042
"362","2008-06-10",35.599472
"363","2008-06-11",34.993412
"364","2008-06-12",35.388668
"365","2008-06-13",36.152832
"366","2008-06-16",35.36232
"367","2008-06-17",36.152832
"368","2008-06-18",36.548088
"369","2008-06-19",37.285904
"370","2008-06-20",36.943348
"371","2008-06-23",35.625824
"372","2008-06-24",36.100132
"373","2008-06-25",36.57444
"374","2008-06-26",35.862976
"375","2008-06-27",35.652172
"376","2008-06-30",35.731224
"377","2008-07-01",35.151516
"378","2008-07-02",34.86166
"379","2008-07-03",35.52042
"380","2008-07-07",35.46772
"381","2008-07-08",36.284584
"382","2008-07-09",34.729908
"383","2008-07-10",34.677208
"384","2008-07-11",34.413704
"385","2008-07-14",34.387352
"386","2008-07-15",34.650856
"387","2008-07-16",35.441372
"388","2008-07-17",36.416336
"389","2008-07-18",36.100132
"390","2008-07-21",35.862976
"391","2008-07-22",36.284584
"392","2008-07-23",36.969696
"393","2008-07-24",34.96706
"394","2008-07-25",35.704876
"395","2008-07-28",34.703556
"396","2008-07-29",34.86166
"397","2008-07-30",34.624504
"398","2008-07-31",35.942028
"399","2008-08-01",35.652172
"400","2008-08-04",35.704876
"401","2008-08-05",37.2332
"402","2008-08-06",36.548088
"403","2008-08-07",36.785244
"404","2008-08-08",37.62846
"405","2008-08-11",37.78656
"406","2008-08-12",37.048748
"407","2008-08-13",37.154152
"408","2008-08-14",36.706192
"409","2008-08-15",37.918312
"410","2008-08-18",37.73386
"411","2008-08-19",36.837944
"412","2008-08-20",36.785244
"413","2008-08-21",36.62714
"414","2008-08-22",36.969696
"415","2008-08-25",36.389988
"416","2008-08-26",36.152832
"417","2008-08-27",36.811596
"418","2008-08-28",37.417656
"419","2008-08-29",36.706192
"420","2008-09-02",37.839264
"421","2008-09-03",37.549408
"422","2008-09-04",36.416336
"423","2008-09-05",36.258236
"424","2008-09-08",37.1278
"425","2008-09-09",35.862976
"426","2008-09-10",35.783928
"427","2008-09-11",35.652172
"428","2008-09-12",35.283268
"429","2008-09-15",34.123848
"430","2008-09-16",33.675888
"431","2008-09-17",32.147564
"432","2008-09-18",33.122528
"433","2008-09-19",34.361
"434","2008-09-22",32.674572
"435","2008-09-23",32.279316
"436","2008-09-24",32.226612
"437","2008-09-25",31.910408
"438","2008-09-26",31.146246
"439","2008-09-29",29.11726
"440","2008-09-30",30.382082
"441","2008-10-01",29.776022
"442","2008-10-02",28.511198
"443","2008-10-03",26.350462
"444","2008-10-06",24.795784
"445","2008-10-07",22.793148
"446","2008-10-08",21.475626
"447","2008-10-09",21.15942
"448","2008-10-10",20.737812
"449","2008-10-13",22.371542
"450","2008-10-14",22.424242
"451","2008-10-15",21.343874
"452","2008-10-16",22.26614
"453","2008-10-17",22.108036
"454","2008-10-20",23.346508
"455","2008-10-21",22.397892
"456","2008-10-22",21.027668
"457","2008-10-23",20.316206
"458","2008-10-24",19.631094
"459","2008-10-27",18.498024
"460","2008-10-28",20.447958
"461","2008-10-29",20.184454
"462","2008-10-30",20.685112
"463","2008-10-31",21.13307
"464","2008-11-03",20.895916
"465","2008-11-04",21.528326
"466","2008-11-05",20.316206
"467","2008-11-06",19.156786
"468","2008-11-07",19.288538
"469","2008-11-10",18.972332
"470","2008-11-11",18.076416
"471","2008-11-12",17.338604
"472","2008-11-13",17.971014
"473","2008-11-14",16.758894
"474","2008-11-17",15.862978
"475","2008-11-18",15.968379
"476","2008-11-19",14.703557
"477","2008-11-20",14.3083
"478","2008-11-21",13.833992
"479","2008-11-24",16.310936
"480","2008-11-25",16.389986
"481","2008-11-26",19.235836
"482","2008-11-28",18.418972
"483","2008-12-01",16.785244
"484","2008-12-02",17.73386
"485","2008-12-03",18.735178
"486","2008-12-04",17.786562
"487","2008-12-05",18.418972
"488","2008-12-08",20.474308
"489","2008-12-09",19.841898
"490","2008-12-10",19.736496
"491","2008-12-11",19.710144
"492","2008-12-12",20.421608
"493","2008-12-15",18.945982
"494","2008-12-16",21.13307
"495","2008-12-17",20.500658
"496","2008-12-18",19.9473
"497","2008-12-19",20.52701
"498","2008-12-22",20
"499","2008-12-23",19.499342
"500","2008-12-24",20.105402
"501","2008-12-26",20.237154
"502","2008-12-29",19.47299
"503","2008-12-30",20.368906
"504","2008-12-31",21.001318
"505","2009-01-02",22.081686
"506","2009-01-05",23.45191
"507","2009-01-06",23.97892
"508","2009-01-07",23.003952
"509","2009-01-08",23.293808
"510","2009-01-09",23.003952
"511","2009-01-12",21.791832
"512","2009-01-13",22.160738
"513","2009-01-14",20.869566
"514","2009-01-15",20.60606
"515","2009-01-16",20.263504
"516","2009-01-20",19.499342
"517","2009-01-21",20.60606
"518","2009-01-22",20
"519","2009-01-23",18.524374
"520","2009-01-26",18.155468
"521","2009-01-27",18.89328
"522","2009-01-28",19.604744
"523","2009-01-29",18.366272
"524","2009-01-30",17.496706
"525","2009-02-02",17.496706
"526","2009-02-03",17.865612
"527","2009-02-04",17.654808
"528","2009-02-05",17.839262
"529","2009-02-06",18.603426
"530","2009-02-09",18.498024
"531","2009-02-10",17.233202
"532","2009-02-11",17.523056
"533","2009-02-12",17.1805
"534","2009-02-13",16.969696
"535","2009-02-17",15.968379
"536","2009-02-18",15.757576
"537","2009-02-19",15.41502
"538","2009-02-20",14.545455
"539","2009-02-23",14.018445
"540","2009-02-24",14.86166
"541","2009-02-25",14.888011
"542","2009-02-26",14.097497
"543","2009-02-27",13.649539
"544","2009-03-02",12.516469
"545","2009-03-03",12.094862
"546","2009-03-04",12.648221
"547","2009-03-05",11.725955
"548","2009-03-06",11.277997
"549","2009-03-09",10.988142
"550","2009-03-10",12.621871
"551","2009-03-11",12.59552
"552","2009-03-12",13.14888
"553","2009-03-13",13.675889
"554","2009-03-16",13.491436
"555","2009-03-17",13.675889
"556","2009-03-18",14.176548
"557","2009-03-19",14.071146
"558","2009-03-20",11.4361
"559","2009-03-23",12.56917
"560","2009-03-24",12.252964
"561","2009-03-25",12.859025
"562","2009-03-26",13.992095
"563","2009-03-27",13.438735
"564","2009-03-30",12.094862
"565","2009-03-31",11.98946
"566","2009-04-01",12.516469
"567","2009-04-02",13.12253
"568","2009-04-03",13.175231
"569","2009-04-06",12.806324
"570","2009-04-07",12.384717
"571","2009-04-08",12.911726
"572","2009-04-09",14.387352
"573","2009-04-13",14.044796
"574","2009-04-14",14.123847
"575","2009-04-15",14.334651
"576","2009-04-16",15.151515
"577","2009-04-17",15.599473
"578","2009-04-20",14.123847
"579","2009-04-21",14.650856
"580","2009-04-22",14.940711
"581","2009-04-23",15.125165
"582","2009-04-24",15.678524
"583","2009-04-27",14.782609
"584","2009-04-28",15.019763
"585","2009-04-29",15.546772
"586","2009-04-30",16.100132
"587","2009-05-01",16.969696
"588","2009-05-04",17.285902
"589","2009-05-05",17.1805
"590","2009-05-06",17.628458
"591","2009-05-07",17.364954
"592","2009-05-08",17.628458
"593","2009-05-11",17.10145
"594","2009-05-12",16.126482
"595","2009-05-13",15.704875
"596","2009-05-14",16.653492
"597","2009-05-15",16.416338
"598","2009-05-18",17.233202
"599","2009-05-19",17.812912
"600","2009-05-20",18.181818
"601","2009-05-21",17.971014
"602","2009-05-22",17.865612
"603","2009-05-26",18.26087
"604","2009-05-27",17.865612
"605","2009-05-28",17.812912
"606","2009-05-29",17.918314
"607","2009-06-01",18.418972
"608","2009-06-02",18.498024
"609","2009-06-03",18.076416
"610","2009-06-04",19.104084
"611","2009-06-05",18.735178
"612","2009-06-08",18.708828
"613","2009-06-09",18.761528
"614","2009-06-10",18.629776
"615","2009-06-11",18.445322
"616","2009-06-12",18.392622
"617","2009-06-15",18.181818
"618","2009-06-16",18.31357
"619","2009-06-17",18.181818
"620","2009-06-18",18.155468
"621","2009-06-19",17.76021
"622","2009-06-22",16.916996
"623","2009-06-23",16.864296
"624","2009-06-24",17.10145
"625","2009-06-25",17.523056
"626","2009-06-26",17.470356
"627","2009-06-29",17.444006
"628","2009-06-30",17.075098
"629","2009-07-01",17.417654
