"","date","SLGN"
"284","2008-02-19",11.7225
"285","2008-02-20",12.195
"286","2008-02-21",12.0275
"287","2008-02-22",11.9225
"288","2008-02-25",12.04
"289","2008-02-26",11.915
"290","2008-02-27",12.135
"291","2008-02-28",12.005
"292","2008-02-29",11.685
"293","2008-03-03",11.7125
"294","2008-03-04",11.55
"295","2008-03-05",11.85
"296","2008-03-06",11.9175
"297","2008-03-07",11.9125
"298","2008-03-10",11.615
"299","2008-03-11",11.69
"300","2008-03-12",11.6925
"301","2008-03-13",11.9275
"302","2008-03-14",11.625
"303","2008-03-17",11.485
"304","2008-03-18",11.885
"305","2008-03-19",11.57
"306","2008-03-20",12
"307","2008-03-24",12.265
"308","2008-03-25",12.2375
"309","2008-03-26",12.19
"310","2008-03-27",11.98
"311","2008-03-28",11.945
"312","2008-03-31",12.4075
"313","2008-04-01",12.895
"314","2008-04-02",12.685
"315","2008-04-03",12.6225
"316","2008-04-04",12.5775
"317","2008-04-07",12.625
"318","2008-04-08",12.4925
"319","2008-04-09",12.2525
"320","2008-04-10",12.44
"321","2008-04-11",12.1575
"322","2008-04-14",12.34
"323","2008-04-15",12.5375
"324","2008-04-16",13.0175
"325","2008-04-17",13.09
"326","2008-04-18",13.4625
"327","2008-04-21",13.1825
"328","2008-04-22",13.1075
"329","2008-04-23",13.44
"330","2008-04-24",13.2225
"331","2008-04-25",13.4575
"332","2008-04-28",13.445
"333","2008-04-29",13.2025
"334","2008-04-30",13.32
"335","2008-05-01",13.4025
"336","2008-05-02",13.37
"337","2008-05-05",13.4325
"338","2008-05-06",13.31
"339","2008-05-07",13.1675
"340","2008-05-08",13.0975
"341","2008-05-09",13.01
"342","2008-05-12",13.4375
"343","2008-05-13",13.74
"344","2008-05-14",13.8225
"345","2008-05-15",13.9725
"346","2008-05-16",14.195
"347","2008-05-19",14.0375
"348","2008-05-20",14.1125
"349","2008-05-21",13.9675
"350","2008-05-22",13.9425
"351","2008-05-23",13.87
"352","2008-05-27",14.16
"353","2008-05-28",14.175
"354","2008-05-29",14.305
"355","2008-05-30",14.3075
"356","2008-06-02",14.2375
"357","2008-06-03",14.0375
"358","2008-06-04",14.1275
"359","2008-06-05",14.2625
"360","2008-06-06",13.98
"361","2008-06-09",13.8525
"362","2008-06-10",13.785
"363","2008-06-11",13.4475
"364","2008-06-12",13.6825
"365","2008-06-13",13.7775
"366","2008-06-16",13.545
"367","2008-06-17",13.4675
"368","2008-06-18",13.3125
"369","2008-06-19",13.25
"370","2008-06-20",12.805
"371","2008-06-23",12.855
"372","2008-06-24",12.665
"373","2008-06-25",12.9325
"374","2008-06-26",12.675
"375","2008-06-27",12.5925
"376","2008-06-30",12.685
"377","2008-07-01",12.145
"378","2008-07-02",11.9475
"379","2008-07-03",11.85
"380","2008-07-07",11.8475
"381","2008-07-08",12.1525
"382","2008-07-09",11.9375
"383","2008-07-10",11.855
"384","2008-07-11",12.045
"385","2008-07-14",11.8775
"386","2008-07-15",11.8775
"387","2008-07-16",12.125
"388","2008-07-17",12.4625
"389","2008-07-18",12.325
"390","2008-07-21",12.56
"391","2008-07-22",12.8175
"392","2008-07-23",13.3075
"393","2008-07-24",12.815
"394","2008-07-25",13.1525
"395","2008-07-28",13.195
"396","2008-07-29",13.2525
"397","2008-07-30",13.4
"398","2008-07-31",13.205
"399","2008-08-01",13.08
"400","2008-08-04",12.9725
"401","2008-08-05",13.1025
"402","2008-08-06",13.0775
"403","2008-08-07",12.93
"404","2008-08-08",13.16
"405","2008-08-11",13.25
"406","2008-08-12",13.185
"407","2008-08-13",13.2475
"408","2008-08-14",13.3325
"409","2008-08-15",13.4025
"410","2008-08-18",13.03
"411","2008-08-19",13.03
"412","2008-08-20",13.1325
"413","2008-08-21",13.105
"414","2008-08-22",13.215
"415","2008-08-25",12.935
"416","2008-08-26",12.925
"417","2008-08-27",13.0875
"418","2008-08-28",13.13
"419","2008-08-29",13.085
"420","2008-09-02",13
"421","2008-09-03",13.1925
"422","2008-09-04",12.7525
"423","2008-09-05",12.9875
"424","2008-09-08",13.065
"425","2008-09-09",13.0625
"426","2008-09-10",13.2225
"427","2008-09-11",13.3475
"428","2008-09-12",13.35
"429","2008-09-15",12.99
"430","2008-09-16",13.6625
"431","2008-09-17",13.0975
"432","2008-09-18",13.96
"433","2008-09-19",14.385
"434","2008-09-22",13.815
"435","2008-09-23",13.075
"436","2008-09-24",13
"437","2008-09-25",12.84
"438","2008-09-26",12.955
"439","2008-09-29",12.2825
"440","2008-09-30",12.7725
"441","2008-10-01",12.5925
"442","2008-10-02",12.33
"443","2008-10-03",12.2725
"444","2008-10-06",12.28
"445","2008-10-07",11.5125
"446","2008-10-08",11.3425
"447","2008-10-09",10.84
"448","2008-10-10",10.765
"449","2008-10-13",11.4025
"450","2008-10-14",10.945
"451","2008-10-15",10.3675
"452","2008-10-16",11.1925
"453","2008-10-17",10.705
"454","2008-10-20",10.915
"455","2008-10-21",10.77
"456","2008-10-22",10.2775
"457","2008-10-23",10.8775
"458","2008-10-24",10.7725
"459","2008-10-27",10.1875
"460","2008-10-28",10.6375
"461","2008-10-29",11.115
"462","2008-10-30",11.3275
"463","2008-10-31",11.635
"464","2008-11-03",11.64
"465","2008-11-04",11.975
"466","2008-11-05",11.3625
"467","2008-11-06",10.8375
"468","2008-11-07",11.24
"469","2008-11-10",11.1075
"470","2008-11-11",10.8025
"471","2008-11-12",10.2975
"472","2008-11-13",11.1175
"473","2008-11-14",10.4325
"474","2008-11-17",10.455
"475","2008-11-18",10.495
"476","2008-11-19",10.1
"477","2008-11-20",10.1
"478","2008-11-21",10.925
"479","2008-11-24",10.795
"480","2008-11-25",11.055
"481","2008-11-26",11.09
"482","2008-11-28",11.31
"483","2008-12-01",11.22
"484","2008-12-02",11.225
"485","2008-12-03",11.355
"486","2008-12-04",10.7775
"487","2008-12-05",11.075
"488","2008-12-08",11.4925
"489","2008-12-09",11.465
"490","2008-12-10",11.8
"491","2008-12-11",11.4525
"492","2008-12-12",11.7375
"493","2008-12-15",11.68
"494","2008-12-16",12.115
"495","2008-12-17",12.105
"496","2008-12-18",12.0025
"497","2008-12-19",11.775
"498","2008-12-22",11.64
"499","2008-12-23",11.4525
"500","2008-12-24",11.4675
"501","2008-12-26",11.5525
"502","2008-12-29",11.59
"503","2008-12-30",11.995
"504","2008-12-31",11.9525
"505","2009-01-02",11.9475
"506","2009-01-05",11.7775
"507","2009-01-06",11.665
"508","2009-01-07",11.5075
"509","2009-01-08",11.7125
"510","2009-01-09",11.455
"511","2009-01-12",11.4425
"512","2009-01-13",11.48
"513","2009-01-14",11.2125
"514","2009-01-15",11.6175
"515","2009-01-16",11.5375
"516","2009-01-20",11.16
"517","2009-01-21",11.525
"518","2009-01-22",11.4725
"519","2009-01-23",11.4275
"520","2009-01-26",11.465
"521","2009-01-27",11.4975
"522","2009-01-28",11.7825
"523","2009-01-29",11.66
"524","2009-01-30",11.46
"525","2009-02-02",11.625
"526","2009-02-03",12.0525
"527","2009-02-04",12.4275
"528","2009-02-05",12.815
"529","2009-02-06",13.06
"530","2009-02-09",13.17
"531","2009-02-10",12.5225
"532","2009-02-11",12.78
"533","2009-02-12",12.71
"534","2009-02-13",12.6025
"535","2009-02-17",12.2225
"536","2009-02-18",12.3275
"537","2009-02-19",12.2275
"538","2009-02-20",12.325
"539","2009-02-23",11.9825
"540","2009-02-24",12.3675
"541","2009-02-25",12.1175
"542","2009-02-26",11.8675
"543","2009-02-27",12.265
"544","2009-03-02",11.8775
"545","2009-03-03",11.7825
"546","2009-03-04",12.115
"547","2009-03-05",12.0525
"548","2009-03-06",11.9225
"549","2009-03-09",11.6075
"550","2009-03-10",11.85
"551","2009-03-11",11.8525
"552","2009-03-12",12.0675
"553","2009-03-13",11.96
"554","2009-03-16",11.8775
"555","2009-03-17",12.37
"556","2009-03-18",12.57
"557","2009-03-19",12.545
"558","2009-03-20",12.31
"559","2009-03-23",12.68
"560","2009-03-24",12.5525
"561","2009-03-25",12.6925
"562","2009-03-26",12.8975
"563","2009-03-27",12.7125
"564","2009-03-30",12.945
"565","2009-03-31",13.135
"566","2009-04-01",13.0725
"567","2009-04-02",13
"568","2009-04-03",12.805
"569","2009-04-06",12.7425
"570","2009-04-07",12.585
"571","2009-04-08",12.745
"572","2009-04-09",12.6925
"573","2009-04-13",12.68
"574","2009-04-14",12.67
"575","2009-04-15",12.85
"576","2009-04-16",13.125
"577","2009-04-17",12.8
"578","2009-04-20",12.5125
"579","2009-04-21",12.59
"580","2009-04-22",12.4175
"581","2009-04-23",12.58
"582","2009-04-24",12.6525
"583","2009-04-27",12.525
"584","2009-04-28",12.5375
"585","2009-04-29",12.6525
"586","2009-04-30",11.6225
"587","2009-05-01",11.7225
"588","2009-05-04",11.675
"589","2009-05-05",11.38
"590","2009-05-06",11.3025
"591","2009-05-07",11.4525
"592","2009-05-08",11.6525
"593","2009-05-11",11.3375
"594","2009-05-12",11.4875
"595","2009-05-13",11.445
"596","2009-05-14",11.495
"597","2009-05-15",11.5125
"598","2009-05-18",11.5975
"599","2009-05-19",11.385
"600","2009-05-20",11.5
"601","2009-05-21",11.2225
"602","2009-05-22",11.04
"603","2009-05-26",11.5
"604","2009-05-27",11.06
"605","2009-05-28",10.9675
"606","2009-05-29",11.065
"607","2009-06-01",11.35
"608","2009-06-02",11.3275
"609","2009-06-03",11.3875
"610","2009-06-04",11.63
"611","2009-06-05",11.8
"612","2009-06-08",11.8125
"613","2009-06-09",11.82
"614","2009-06-10",11.8725
"615","2009-06-11",12.1825
"616","2009-06-12",12.1625
"617","2009-06-15",11.75
"618","2009-06-16",11.47
"619","2009-06-17",11.4075
"620","2009-06-18",11.5225
"621","2009-06-19",11.5075
"622","2009-06-22",11.1875
"623","2009-06-23",11.3625
"624","2009-06-24",11.715
"625","2009-06-25",12.095
"626","2009-06-26",12.24
"627","2009-06-29",12.155
"628","2009-06-30",12.2575
"629","2009-07-01",12.335
"630","2009-07-02",12.09
"631","2009-07-06",12.2575
"632","2009-07-07",11.9775
"633","2009-07-08",12.15
"634","2009-07-09",12.0575
"635","2009-07-10",12.0175
"636","2009-07-13",12.255
"637","2009-07-14",12.26
"638","2009-07-15",12.445
"639","2009-07-16",12.5975
"640","2009-07-17",12.555
"641","2009-07-20",12.6325
"642","2009-07-21",12.5
"643","2009-07-22",12.6975
"644","2009-07-23",12.8125
"645","2009-07-24",12.7375
"646","2009-07-27",12.8675
"647","2009-07-28",12.735
"648","2009-07-29",12.6225
"649","2009-07-30",12.595
"650","2009-07-31",12.565
"651","2009-08-03",12.5175
"652","2009-08-04",12.58
"653","2009-08-05",12.6225
"654","2009-08-06",12.5025
"655","2009-08-07",12.57
"656","2009-08-10",12.605
"657","2009-08-11",12.61
"658","2009-08-12",12.74
"659","2009-08-13",12.7925
"660","2009-08-14",12.6375
"661","2009-08-17",12.4075
"662","2009-08-18",12.36
"663","2009-08-19",12.5175
"664","2009-08-20",12.5075
"665","2009-08-21",12.8375
"666","2009-08-24",12.6925
"667","2009-08-25",12.635
"668","2009-08-26",12.6675
"669","2009-08-27",12.6825
"670","2009-08-28",12.3375
"671","2009-08-31",12.155
"672","2009-09-01",12.0125
"673","2009-09-02",12.0225
"674","2009-09-03",12.41
"675","2009-09-04",12.38
"676","2009-09-08",12.3225
"677","2009-09-09",12.51
"678","2009-09-10",12.48
"679","2009-09-11",12.25
"680","2009-09-14",12.4775
"681","2009-09-15",12.595
"682","2009-09-16",12.7
"683","2009-09-17",12.4825
"684","2009-09-18",12.645
"685","2009-09-21",12.725
"686","2009-09-22",12.89
"687","2009-09-23",12.9975
"688","2009-09-24",12.815
"689","2009-09-25",12.8275
"690","2009-09-28",13.0975
"691","2009-09-29",13.2375
"692","2009-09-30",13.1825
"693","2009-10-01",12.9975
"694","2009-10-02",12.9
"695","2009-10-05",13.005
"696","2009-10-06",13.2625
"697","2009-10-07",13.37
"698","2009-10-08",13.3825
"699","2009-10-09",13.62
"700","2009-10-12",13.585
"701","2009-10-13",13.5325
"702","2009-10-14",13.725
"703","2009-10-15",13.7075
"704","2009-10-16",13.735
"705","2009-10-19",14.065
"706","2009-10-20",13.735
"707","2009-10-21",13.625
"708","2009-10-22",13.855
"709","2009-10-23",13.6625
"710","2009-10-26",13.68
"711","2009-10-27",13.425
"712","2009-10-28",13.32
"713","2009-10-29",13.4925
"714","2009-10-30",13.4375
"715","2009-11-02",13.58
"716","2009-11-03",13.6275
"717","2009-11-04",13.7425
"718","2009-11-05",13.97
"719","2009-11-06",13.92
"720","2009-11-09",14.0675
"721","2009-11-10",14.0075
"722","2009-11-11",14.18
"723","2009-11-12",13.96
"724","2009-11-13",14.0525
"725","2009-11-16",14.25
"726","2009-11-17",14.2125
"727","2009-11-18",14.1625
"728","2009-11-19",13.865
"729","2009-11-20",13.7725
"730","2009-11-23",13.7875
"731","2009-11-24",13.71
"732","2009-11-25",13.69
"733","2009-11-27",13.4325
"734","2009-11-30",13.3925
"735","2009-12-01",13.275
"736","2009-12-02",13.3275
"737","2009-12-03",13.1325
"738","2009-12-04",13.1975
"739","2009-12-07",13.2625
"740","2009-12-08",13.4125
"741","2009-12-09",13.5775
"742","2009-12-10",13.6525
"743","2009-12-11",13.7325
"744","2009-12-14",13.945
"745","2009-12-15",13.7875
"746","2009-12-16",13.7725
"747","2009-12-17",13.49
"748","2009-12-18",13.4475
"749","2009-12-21",13.5575
"750","2009-12-22",13.6125
"751","2009-12-23",13.68
"752","2009-12-24",14.37
"753","2009-12-28",14.635
"754","2009-12-29",14.57
"755","2009-12-30",14.5325
"756","2009-12-31",14.47
"757","2010-01-04",14.165
"758","2010-01-05",13.7775
"759","2010-01-06",13.8625
"760","2010-01-07",13.9125
"761","2010-01-08",13.8675
"762","2010-01-11",13.8175
"763","2010-01-12",13.6525
"764","2010-01-13",13.7675
"765","2010-01-14",13.725
"766","2010-01-15",13.48
"767","2010-01-19",13.715
"768","2010-01-20",13.5525
"769","2010-01-21",13.4375
"770","2010-01-22",13.3125
"771","2010-01-25",13.33
"772","2010-01-26",13.0675
"773","2010-01-27",13.2275
"774","2010-01-28",13.04
"775","2010-01-29",12.9625
"776","2010-02-01",13.29
"777","2010-02-02",13.5025
"778","2010-02-03",13.4525
"779","2010-02-04",13.3375
"780","2010-02-05",13.535
"781","2010-02-08",13.5475
"782","2010-02-09",13.6525
"783","2010-02-10",13.56
"784","2010-02-11",13.685
"785","2010-02-12",13.7975
"786","2010-02-16",13.87
"787","2010-02-17",13.9425
"788","2010-02-18",13.885
"789","2010-02-19",13.8325
"790","2010-02-22",13.98
"791","2010-02-23",14.0075
"792","2010-02-24",14.14
"793","2010-02-25",14.1875
"794","2010-02-26",14.2775
"795","2010-03-01",14.425
"796","2010-03-02",14.455
"797","2010-03-03",14.545
"798","2010-03-04",14.4475
"799","2010-03-05",14.5
"800","2010-03-08",14.4425
"801","2010-03-09",14.4725
"802","2010-03-10",14.5975
"803","2010-03-11",14.62
"804","2010-03-12",14.6625
"805","2010-03-15",14.63
"806","2010-03-16",14.6575
"807","2010-03-17",14.7625
"808","2010-03-18",14.795
"809","2010-03-19",14.825
"810","2010-03-22",14.95
"811","2010-03-23",15.065
"812","2010-03-24",14.8675
"813","2010-03-25",14.7875
"814","2010-03-26",14.81
"815","2010-03-29",15.1825
"816","2010-03-30",15.1275
"817","2010-03-31",15.0575
"818","2010-04-01",15.565
"819","2010-04-05",15.8125
"820","2010-04-06",15.845
"821","2010-04-07",15.705
"822","2010-04-08",15.685
"823","2010-04-09",15.9125
"824","2010-04-12",15.7375
"825","2010-04-13",15.8475
"826","2010-04-14",16.09
"827","2010-04-15",16.1425
"828","2010-04-16",16.057501
"829","2010-04-19",15.9075
"830","2010-04-20",16.035
"831","2010-04-21",16.02
"832","2010-04-22",16.205
"833","2010-04-23",16.5525
"834","2010-04-26",16.4175
"835","2010-04-27",16.139999
"836","2010-04-28",16.0275
"837","2010-04-29",15.605
"838","2010-04-30",15.0825
"839","2010-05-03",15.2275
"840","2010-05-04",14.8
"841","2010-05-05",14.845
"842","2010-05-06",14.38
"843","2010-05-07",14.05
"844","2010-05-10",14.575
"845","2010-05-11",14.48
"846","2010-05-12",14.515
"847","2010-05-13",14.535
"848","2010-05-14",14.66
"849","2010-05-17",14.95
"850","2010-05-18",14.79
"851","2010-05-19",14.765
"852","2010-05-20",14.52
"853","2010-05-21",14.285
"854","2010-05-24",13.97
"855","2010-05-25",13.875
"856","2010-05-26",13.86
"857","2010-05-27",14.19
"858","2010-05-28",14.265
"859","2010-06-01",13.88
"860","2010-06-02",14.205
"861","2010-06-03",14.465
"862","2010-06-04",13.95
"863","2010-06-07",13.765
"864","2010-06-08",14.06
"865","2010-06-09",14.13
"866","2010-06-10",14.28
"867","2010-06-11",14.41
"868","2010-06-14",14.28
"869","2010-06-15",14.705
"870","2010-06-16",14.8
"871","2010-06-17",14.94
"872","2010-06-18",14.675
"873","2010-06-21",14.575
"874","2010-06-22",14.585
"875","2010-06-23",14.45
"876","2010-06-24",14.42
"877","2010-06-25",14.58
"878","2010-06-28",14.475
"879","2010-06-29",14.155
"880","2010-06-30",14.19
"881","2010-07-01",14.035
"882","2010-07-02",13.93
"883","2010-07-06",13.88
"884","2010-07-07",14.28
"885","2010-07-08",14.54
"886","2010-07-09",14.555
"887","2010-07-12",14.375
"888","2010-07-13",14.83
"889","2010-07-14",14.705
"890","2010-07-15",14.535
"891","2010-07-16",14.17
"892","2010-07-19",14.065
"893","2010-07-20",14.22
"894","2010-07-21",14.145
"895","2010-07-22",14.475
"896","2010-07-23",14.845
"897","2010-07-26",15.085
"898","2010-07-27",14.925
"899","2010-07-28",14.17
"900","2010-07-29",14.15
"901","2010-07-30",14.21
"902","2010-08-02",14.44
"903","2010-08-03",14.41
"904","2010-08-04",14.57
"905","2010-08-05",14.58
"906","2010-08-06",14.64
"907","2010-08-09",14.845
"908","2010-08-10",14.825
"909","2010-08-11",14.675
"910","2010-08-12",14.675
"911","2010-08-13",14.615
"912","2010-08-16",14.67
"913","2010-08-17",15.125
"914","2010-08-18",15.17
"915","2010-08-19",14.975
"916","2010-08-20",15.025
"917","2010-08-23",14.995
"918","2010-08-24",14.74
"919","2010-08-25",14.79
"920","2010-08-26",14.695
"921","2010-08-27",14.93
"922","2010-08-30",14.75
"923","2010-08-31",14.945
"924","2010-09-01",15.49
"925","2010-09-02",15.56
"926","2010-09-03",15.65
"927","2010-09-07",15.4
"928","2010-09-08",15.525
"929","2010-09-09",15.75
"930","2010-09-10",15.935
"931","2010-09-13",16.059999
"932","2010-09-14",16.049999
"933","2010-09-15",16
"934","2010-09-16",15.885
"935","2010-09-17",15.855
"936","2010-09-20",15.795
"937","2010-09-21",15.64
"938","2010-09-22",15.625
"939","2010-09-23",15.36
"940","2010-09-24",15.695
"941","2010-09-27",15.69
"942","2010-09-28",15.84
"943","2010-09-29",15.81
"944","2010-09-30",15.85
"945","2010-10-01",16.040001
"946","2010-10-04",15.865
"947","2010-10-05",16.254999
"948","2010-10-06",16.23
"949","2010-10-07",16.115
"950","2010-10-08",16.77
"951","2010-10-11",16.885
"952","2010-10-12",16.924999
"953","2010-10-13",16.885
"954","2010-10-14",16.9
"955","2010-10-15",16.885
"956","2010-10-18",17.02
"957","2010-10-19",16.825001
"958","2010-10-20",16.809999
"959","2010-10-21",16.85
"960","2010-10-22",16.9
"961","2010-10-25",17.110001
"962","2010-10-26",17.059999
"963","2010-10-27",16.885
"964","2010-10-28",16.934999
"965","2010-10-29",16.865
"966","2010-11-01",16.844999
"967","2010-11-02",16.985001
"968","2010-11-03",16.995001
